"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","recordNumber","phylum","order","coordinatePrecision","individualCount","geoFlag","typeStatus","continentOcean","preparationType","infraspecificEpithet","class","relatedCatalogItem","fieldNumber","sex"
"331","2020-04-27 16:09:08-03","UFES","VIES","1249","S","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schult. & Schult.f.) Wittm.","Uribbe, F.P.","Schneider, S.Z.","1987","03","20","Brasil","Espírito Santo","Linhares","Reserva Biológica de Comboios.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,NA,"VIES001249","VIES001249","2013","03","11","2",NA,NA,"48094",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"332","2020-04-27 16:09:08-03","UFES","VIES","15866","S","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schult. & Schult.f.) Wittm.","Calatrone, J.W.","Calatrone, J.W.; et al.","2008","04","22","Brasil","Espírito Santo","Marechal Floriano",NA,"-40.6831016540527","-20.4127998352051",NA,NA,NA,NA,NA,"VIES015866","VIES015866","2008","04","29","87",NA,NA,"23038",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"333","2019-06-27 10:24:24-03","UFES","VIES","5196","S","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schult. & Schult.f.) Wittm.","Gomes, J.M.L.","Gomes, J.M.L.","1990","10","08","Brasil","Espírito Santo","Presidente Kennedy","Praia das Neves.","-41.0466995239258","-21.0988998413086",NA,NA,NA,NA,NA,"VIES005196","VIES005196","1991",NA,NA,"1331",NA,NA,"24088",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"334","2019-06-27 10:24:24-03","UFES","VIES","23463","S","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schult. & Schult.f.) Wittm.",NA,"Giaretta, A.O.","2008","02","13","Brasil","Espírito Santo","São Mateus","Guriri.","-39.8588981628418","-18.716100692749",NA,NA,NA,NA,NA,"VIES023463","VIES023463",NA,NA,NA,"210",NA,NA,"56510",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"335","2020-04-27 16:09:08-03","UFES","VIES","16987","S","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schult. & Schult.f.) Wittm.","Pereira, O.J.","Jesus, M.C.F.; Andrade, N.M.","1997","02","26","Brasil","Espírito Santo","São Mateus","Guriri.","-39.8588981628418","-18.716100692749",NA,NA,NA,NA,NA,"VIES016987","VIES016987","1997","03","10","160",NA,NA,"56510",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"336","2019-09-27 18:04:05-03","UFES","VIES","12739","S","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schult. & Schult.f.) Wittm.","Rodrigues, I.D.","Rodrigues, I.D.","1999","12","14","Brasil","Espírito Santo","Serra","Nova Almeida.","-40.3078002929688","-20.1285991668701",NA,NA,NA,NA,NA,"VIES012739","VIES012739","1999","12","14","190",NA,NA,"16451",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"337","2020-04-27 16:09:08-03","UFES","VIES","1385","S","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schult. & Schult.f.) Wittm.","Uribbe, F.P.","Pereira, O.J.; Araújo, D.S.D.","1987","04","15","Brasil","São Paulo","Cananéia","Ilha de Cananéia.","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,"VIES001385","VIES001385","2013","03","11","870",NA,NA,"37574",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"338","2020-04-27 16:09:08-03","UFES","VIES","7403","S","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera rubra","L.B.Sm.","Gomes, J.M.L.","Gomes, J.M.L.","1991","03","25","Brasil","Espírito Santo","Guarapari","Parque Estadual Paulo César Vinha.","-40.5110015869141","-20.6580009460449",NA,NA,NA,NA,NA,"VIES007403","VIES007403","1991","03","25","1481",NA,NA,"28401",NA,"auto",NA,NA,NA,"rubra",NA,NA,NA,NA
"339","2019-06-27 10:24:24-03","UFES","VIES","5610","S","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera rubra","L.B.Sm.","Gomes, J.M.L.","Gomes, J.M.L.; Behar, L.","1991","03","21","Brasil","Espírito Santo","Linhares","Reserva Biológica de Comboios.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,NA,"VIES005610","VIES005610","1991",NA,NA,"1476",NA,NA,"48094",NA,"auto",NA,NA,NA,"rubra",NA,NA,NA,NA
"340","2020-04-27 16:09:08-03","UFES","VIES","8121","S","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schult. & Schult.f.) Wittm.","Gomes, J.M.L.","Weiler Júnior, I.","1994","02","15","Brasil","Espírito Santo","Linhares","Reserva Biológica de Comboios.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,NA,"VIES008121","VIES008121","1994","02",NA,"45",NA,NA,"48094",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"341","2019-06-27 10:24:24-03","UFES","VIES","5611","S","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schult. & Schult.f.) Wittm.","Gomes, J.M.L.","Gomes, J.M.L.; Behar, L.","1991","03","21","Brasil","Espírito Santo","Linhares","Reserva Biológica de Comboios.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,NA,"VIES005611","VIES005611","1991",NA,NA,"1477",NA,NA,"48094",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"342","2019-06-27 10:24:23-03","UFES","VIES","1250","S","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schult. & Schult.f.) Wittm.","Gomes, J.M.L.","Schneider, S.Z.; Garcia, Q.S.","1987","03","20","Brasil","Espírito Santo","Linhares","Reserva Biológica de Comboios.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,NA,"VIES001250","VIES001250",NA,NA,NA,"3",NA,NA,"48094",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"343","2020-04-27 16:09:08-03","UFES","VIES","12741","S","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schult. & Schult.f.) Wittm.","Rodrigues, I.D.","Rodrigues, I.D.","2000","02","19","Brasil","Espírito Santo","Serra","Nova Almeida.","-40.3078002929688","-20.1285991668701",NA,NA,NA,NA,NA,"VIES012741","VIES012741 VIES012741_1","2000","02","19","251",NA,NA,"16451",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"344","2020-04-27 16:09:08-03","UFES","VIES","12738","S","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schult. & Schult.f.) Wittm.","Rodrigues, I.D.","Rodrigues, I.D.","1999","07","21","Brasil","Espírito Santo","Serra","Nova Almeida.","-40.3078002929688","-20.1285991668701",NA,NA,NA,NA,NA,"VIES012738","VIES012738 VIES012738_1","1999","07","21","140",NA,NA,"16451",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"345","2019-09-27 18:04:05-03","UFES","VIES","10843","S","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schult. & Schult.f.) Wittm.","Zambom, O.","Zambom, O.; Fernandes, M.","1995","11","10","Brasil","Espírito Santo","Vila Velha","Interlagos.","-40.2924995422363","-20.3297004699707",NA,NA,NA,NA,NA,"VIES010843","VIES010843","1995","11","10","165",NA,NA,"27156",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"346","2020-04-27 16:09:08-03","UFES","VIES","10861","S","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schult. & Schult.f.) Wittm.","Gomes, J.M.L.","Zambom, O.; Fernandes, M.; Assis, A.M. & Vieira, F.","1996","02","29","Brasil","Espírito Santo","Vila Velha","Interlagos.","-40.2924995422363","-20.3297004699707",NA,NA,NA,NA,NA,"VIES010861","VIES010861","1996","02","29","232",NA,NA,"27156",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"347","2019-06-27 10:24:24-03","UFES","VIES","902","S","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schult. & Schult.f.) Wittm.","Gomes, J.M.L.","Fabris, L.C.","1986","04","14","Brasil","Espírito Santo","Vila Velha","Rodovia do Sol - KM 1 - Barra do Jucu.","-40.2924995422363","-20.3297004699707",NA,NA,NA,NA,NA,"VIES000902","VIES000902","1990",NA,NA,"38",NA,NA,"27156",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"348","2020-04-27 16:09:08-03","UFES","VIES","18715","S","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schult. & Schult.f.) Wittm.","Assis, A.M.","Assis, A.M.","1998","02","09","Brasil","Espírito Santo","Vitória","Reserva Ecológica de Camburi.","-40.3377990722656","-20.3194007873535",NA,NA,NA,NA,NA,"VIES018715","VIES018715","1998","02","09","415",NA,NA,"15291",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"349","2020-04-27 16:09:08-03","UFES","VIES","31494","S","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera procera",NA,"Martinelli, G.","Dias, H.M.; Nascimento, L.M.C.; Santos, J.A.; Machado, U.N. & Jesus, J.B.G.","2007","07","05","Brasil","Bahia","Caravelas",NA,"-39.2658004760742","-17.7318992614746",NA,NA,NA,NA,NA,"VIES031494","VIES031494","2011","02",NA,"212",NA,NA,"106553",NA,"auto",NA,NA,NA,"procera",NA,NA,NA,NA
"350","2020-04-27 16:09:08-03","UFES","VIES","7403","S","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera rubra","L.B.Sm.","Gomes, J.M.L.","Gomes, J.M.L.","1991","03","25","Brasil","Espírito Santo","Guarapari","Parque Estadual Paulo César Vinha.","-40.5110015869141","-20.6580009460449",NA,NA,NA,NA,NA,"VIES007403","VIES007403","1991","03","25","1481",NA,NA,"28401",NA,"auto",NA,NA,NA,"rubra",NA,NA,NA,NA
"351","2019-06-27 10:24:24-03","UFES","VIES","5610","S","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera rubra","L.B.Sm.","Gomes, J.M.L.","Gomes, J.M.L.; Behar, L.","1991","03","21","Brasil","Espírito Santo","Linhares","Reserva Biológica de Comboios.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,NA,"VIES005610","VIES005610","1991",NA,NA,"1476",NA,NA,"48094",NA,"auto",NA,NA,NA,"rubra",NA,NA,NA,NA
"352","2020-06-29 09:29:57-03","UFRRJ","RBR","44829","S","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schult. & Schult.f.) Wittm.","A.C.R. Cruz","N.M. Corrêa; M.M.S. Murakami, A.C.R. Cruz","2017","05","27","Brasil","Rio de Janeiro","Cachoeiras de Macacu","Guapiaçu. Trilha marrom, borda do lado próximo a ponte. Reserva Ecológica do Guapiaçu","-42.6530990600586","-22.4624996185303",NA,NA,"40","40",NA,"RBR00044829","RBR00044829_1 RBR00044829_2 RBR00044829_3","2017","05","27","183",NA,NA,"32671",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"353","2020-06-29 09:29:57-03","UFRRJ","RBR","44361","S","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schult. & Schult.f.) Wittm.","A.F. Nunes-Freitas","L. Nascimento-Martins; A.F. Nunes-Freitas","2017","07","31","Brasil","Rio de Janeiro","Cachoeiras de Macacu","Guapiaçu. Palmeiras isoladas em áreas de pastagem. Reserva Ecológica de Guapiaçu","-42.757222","-22.433611","42º45'26''W","22º26'1''S",NA,NA,NA,"RBR00044361","RBR00044361_1 RBR00044361_2 RBR00044361_3","2017","07","31","15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"354","2020-06-29 09:29:57-03","UFRRJ","RBR","44232","S","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schult. & Schult.f.) Wittm.","A. Costa","L. Cogliati-Carvalho; A.F. Nunes-Freitas, T.C. Rocha-Pessôa","2001","03","14","Brasil","Rio de Janeiro","Angra dos Reis","Ilha Grande. Restinga da Praia do Sul. Reserva Biológica Estadual da Praia do Sul","-44.3180999755859","-23.0067005157471",NA,NA,NA,NA,NA,"RBR00044232","RBR00044232","2002","09","11","87",NA,NA,"32988",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"355","2020-06-29 09:29:57-03","UFRRJ","RBR","30855","S","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schult. & Schult.f.) Wittm.","R.C. Forzza","L. Sylvestre","1994","02","24","Brasil","Rio de Janeiro","Silva Jardim","Reserva Biologica Poço das Antas. Caminho para casa do Aristides, apos a entrada para a torre. Area FP032. Coor: 22º 30#?# 00#?##?#S, 42º 15#?# 00#?##?#W / 22º 33#?# 00#?##?#S, 42º 19#?# 00#?##?#W.","-42.3917007446289","-22.6508007049561",NA,NA,NA,NA,NA,"RBR00030855","RBR00030855","2006","08","10","1021",NA,NA,"29995",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"356","2020-12-07 11:51:18-03","UFSM","SMDB","6655","S","Plantae","Orchidaceae","Vriesea","procera","Vriesea procera","Mez","Breier, TB","Breier, TB","1999","01","07","Brasil","Rio Grande do Sul","Itaára","Centro tabor","-53.7647018432617","-29.6096992492676",NA,NA,NA,NA,NA,"SMDB006655","SMDB006655",NA,NA,NA,"0s.n.0",NA,NA,"17818",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"357","2020-12-21 16:19:35-03","MBM","MBM","15102","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schult. f.) Wittm.","Pereira, E.","Pereira, E.","1968","01","28","Brazil","Rio de Janeiro",NA,"Serra da Estrella, Araras",NA,NA,NA,NA,NA,NA,"Epífita.","MBM015102","MBM015102",NA,NA,NA,"10627",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"358","2020-12-21 16:19:35-03","MBM","MBM","421017","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schult. f.) Wittm.","Molina, J.M.P.","Molina, J.M.P.; Pujals, A.; Pujals, A.","2019","03","07","Brazil","Espírito Santo","Linhares","Rodovia ES-248","-39.8675","-19.537778","-39.8675","-19.537778","11","11","Epífita.; Vegetação secundária média/avançada","MBM421017",NA,"2019","03","07","376",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"359","2020-12-21 16:19:35-03","MBM","MBM","90051","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schult. f.) Wittm.","Smith, L.B.","Hatschbach, G.","1984","04","09","Brazil","Bahia",NA,"Nova Viçosa, arredores",NA,NA,NA,NA,NA,NA,"Epífita.","MBM090051","MBM090051",NA,NA,NA,"47771",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"360","2020-12-21 16:19:35-03","MBM","MBM","156977","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schult. f.) Wittm.",NA,"Hatschbach, G.; Hatschbach, M.; Hatschbach, M.","1993","02","20","Brazil","Paraná","Antonina","Reserva Biológica de Sapitanduva","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"Epífita.","MBM156977","MBM156977",NA,NA,NA,"59061",NA,NA,"38300",NA,"auto",NA,"Southern America",NA,NA,NA,NA,NA,NA
"361","2020-12-21 16:19:35-03","MBM","MBM","255239","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schult. f.) Wittm.","Martinelli, G.","Krieger, L.",NA,NA,NA,"Brazil","Paraná","Ponta Grossa","Vila Velha","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,NA,"MBM255239","MBM255239",NA,NA,NA,"9780",NA,NA,"46557",NA,"auto",NA,"Southern America",NA,NA,NA,NA,NA,NA
"362","2020-12-21 16:19:35-03","MBM","MBM","151234","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera rubra","L.B.Sm.","Leme, E.M.C.","Hatschbach, G.; et al.; et al.","1992","04","11","Brazil","Bahia",NA,"Uruçuca, arredores",NA,NA,NA,NA,NA,NA,"Epífita.","MBM151234","MBM151234",NA,NA,NA,"57000",NA,NA,NA,NA,NA,NA,"Southern America",NA,"rubra",NA,NA,NA,NA
"363","2020-12-21 16:19:35-03","MBM","MBM","181166","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera rubra","L.B.Sm.","Leme, E.M.C.","Hatschbach, G.; Hatschbach, M.; Motta, J.T.; Hatschbach, M.; Motta, J.T.","1995","08","11","Brazil","Bahia","Ilhéus","Acuripe","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,"MBM181166","MBM181166",NA,NA,NA,"63335",NA,NA,"61245",NA,"auto",NA,"Southern America",NA,"rubra",NA,NA,NA,NA
"364","2020-12-21 16:19:35-03","MBM","MBM","231877","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera rubra","L.B.Sm.","Leme, E.M.C.","Hatschbach, G.; Hatschbach, M.; Silva, J.M.; Hatschbach, M.; Silva, J.M.","1998","10","13","Brazil","Bahia","Valença","Bom Jardim","-39.0731010437012","-13.3703002929688",NA,NA,NA,NA,NA,"MBM231877","MBM231877",NA,NA,NA,"68507",NA,NA,"43634",NA,"auto",NA,"Southern America",NA,"rubra",NA,NA,NA,NA
"365","2020-12-21 16:19:35-03","MBM","MBM","33326","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera tenuis","L.B.Sm.","Leme, E.M.C.","G.; Anderson, W.; Gates, B.; Anderson, W.; Gates, B.","1975","02","24","Brazil","Minas Gerais","Diamantina","BR-269, km 10","-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,"Epífita.","MBM033326","MBM033326",NA,NA,NA,"36453",NA,NA,"101169",NA,"auto",NA,"Southern America",NA,"tenuis",NA,NA,NA,NA
"366","2020-12-21 16:19:35-03","MBM","MBM","421037","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schult. f.) Wittm.","Molina, J.M.P.","Molina, J.M.P.; Pujals, A.; Pujals, A.","2019","03","09","Brazil","Espírito Santo","Linhares","Regência Augusta","-39.817222","-19.575","-39.817222","-19.575","58","58","Epífita.; Vegetação secundária média/avançada","MBM421037",NA,"2019","03","09","388",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"367","2020-12-21 16:19:35-03","MBM","MBM","421038","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schult. f.) Wittm.","Molina, J.M.P.","Molina, J.M.P.; Pujals, A.; Pujals, A.","2019","03","09","Brazil","Espírito Santo","Linhares","Regência Augusta","-39.856944","-19.651944","-39.856944","-19.651944","6","6","Epífita.; Vegetação secundária média/avançada","MBM421038",NA,"2019","03","07","393",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"368","2020-12-21 16:19:35-03","MBM","MBM","154893","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera debilis","Mez","Leme, E.M.C.","Hatschbach, G.; Silva, J.M.; Silva, J.M.","1992","10","14","Brazil","Espírito Santo","Domingos Martins","Domingos Martins, arredores","-40.6591987609863","-20.3633003234863",NA,NA,NA,NA,"Epífita.","MBM154893","MBM154893",NA,NA,NA,"58157",NA,NA,"48150",NA,"auto",NA,"Southern America",NA,"debilis",NA,NA,NA,NA
"369","2020-12-21 16:19:35-03","MBM","MBM","154893","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera debilis","Mez","Leme, E.M.C.","Hatschbach, G.; Silva, J.M.; Silva, J.M.","1992","10","14","Brazil","Espírito Santo","Domingos Martins","Domingos Martins, arredores","-40.6591987609863","-20.3633003234863",NA,NA,NA,NA,"Epífita.","MBM154893","MBM154893",NA,NA,NA,"58157",NA,NA,"48150",NA,"auto",NA,"Southern America",NA,"debilis",NA,NA,NA,NA
"370","2020-12-21 16:19:35-03","MBM","MBM","151234","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera rubra","L.B.Sm.","Leme, E.M.C.","Hatschbach, G.; et al.; et al.","1992","04","11","Brazil","Bahia",NA,"Uruçuca, arredores",NA,NA,NA,NA,NA,NA,"Epífita.","MBM151234","MBM151234",NA,NA,NA,"57000",NA,NA,NA,NA,NA,NA,"Southern America",NA,"rubra",NA,NA,NA,NA
"371","2020-12-21 16:19:35-03","MBM","MBM","181166","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera rubra","L.B.Sm.","Leme, E.M.C.","Hatschbach, G.; Hatschbach, M.; Motta, J.T.; Hatschbach, M.; Motta, J.T.","1995","08","11","Brazil","Bahia","Ilhéus","Acuripe","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,"MBM181166","MBM181166",NA,NA,NA,"63335",NA,NA,"61245",NA,"auto",NA,"Southern America",NA,"rubra",NA,NA,NA,NA
"372","2020-12-21 16:19:35-03","MBM","MBM","231877","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera rubra","L.B.Sm.","Leme, E.M.C.","Hatschbach, G.; Hatschbach, M.; Silva, J.M.; Hatschbach, M.; Silva, J.M.","1998","10","13","Brazil","Bahia","Valença","Bom Jardim","-39.0731010437012","-13.3703002929688",NA,NA,NA,NA,NA,"MBM231877","MBM231877",NA,NA,NA,"68507",NA,NA,"43634",NA,"auto",NA,"Southern America",NA,"rubra",NA,NA,NA,NA
"373","2019-11-01 15:28:05-03","PUC-RIO","FCAB","5844","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schult. & Schult.f.) Wittm.","J.A.J. Siqueira Filho","L.P. Félix; M. Luceño; I. Romero","1995","01","22","Brasil","Bahia","Andaraí","Vale do Pati","-41.3314018249512","-12.8072004318237",NA,NA,NA,NA,"&nf;; Epífita e rupícola; folhas verde; brácteas amareladas.; Locais sombreados no interior da mata.","005844",NA,"2000","02","08","6839",NA,"Angiospermae","58558",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"374","2019-08-15 09:04:27-03","UESC","UESC","341","S","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schult. f.) Wittm.","J.G.Jardim","L.A.Mattos Silva","1995","05","08","Brasil","Bahia","Ilhéus",NA,"-39.166667","-14.8","39W10'0''","14S48'0''","40","40","Solo argiloso.; Epífita, nos ramos altos da sapucaeira (Lecythis pisonis).","UESC0000341",NA,"1995","05",NA,"3131","Angiospermae","Florideophycidae",NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA
"375","2019-08-15 09:04:27-03","UESC","UESC","307","S","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schult. f.) Wittm.","J.G.Jardim","L.A.Mattos Silva","1995","03","31","Brasil","Bahia","Ilhéus",NA,"-39.166667","-14.8","39W10'0''","14S48'0''","40","40","Solo argiloso.; Epífita, sobre sapucaia (Lecythis pisonis).; Frequente no Campus.","UESC0000307",NA,"1996","10",NA,"3093","Angiospermae","Florideophycidae",NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA
"376","2019-08-15 09:04:27-03","UESC","UESC","11872","S","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. & Schult.f.) Wittm.",NA,"Fontoura, T.","2006","09",NA,"Brasil","Bahia","Uruçuca",NA,"-39.2844009399414","-14.5930995941162",NA,NA,NA,NA,"Mata de restinga, restinga arbustiva.; Erva terrestre.","UESC0011872",NA,NA,NA,NA,"495","Angiospermae","Florideophycidae","33791",NA,"auto",NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA
"377","2019-08-15 09:04:27-03","UESC","UESC","11987","S","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. & Schult.f.) Wittm.",NA,"Silva, A.C.","2008","10","24","Brasil","Sergipe","Capela",NA,"-37.0527992248535","-10.5032997131348",NA,NA,NA,NA,"Epífita.","UESC0011987",NA,NA,NA,NA,"190","Angiospermae","Florideophycidae","19889",NA,"auto",NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA
"378","2019-08-15 09:04:27-03","UESC","UESC","1210","S","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera",NA,NA,"Fontoura, T.","1997","05","16","Brasil","Bahia","Ilhéus",NA,"-39.166667","-14.8","39W10'0''","14S48'0''","40","40","Mata de cabruca.; Planta sobre tronco caído no chão, erva epífita.","UESC0001210",NA,NA,NA,NA,"360","Angiospermae","Florideophycidae",NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA
"379","2018-01-23 15:20:35-02","MNHN","RECOLNAT_MNHN_P","P00753333","PreservedSpecimen",NA,"Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schult.f.) Wittm.",NA,"Gaudichaud, C.",NA,NA,NA,"Brésil",NA,NA,"Province du Rio de Janeiro",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00753333' target='other'> <mi>dwc_moreinfo</mi></a>","P00753333","P00753333_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,"365",NA
"380","2015-09-28 18:36:29-03","MNHN","RECOLNAT_MNHN_P","P00753334","PreservedSpecimen",NA,"Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schult.f.) Wittm.",NA,"Gaudichaud, C.",NA,NA,NA,"Brésil",NA,NA,"Province du Rio de Janeiro",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00753334' target='other'> <mi>dwc_moreinfo</mi></a>","P00753334","P00753334_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,"365",NA
"381","2015-09-03 21:17:31-03","MNHN","RECOLNAT_MNHN_P","P01745526","PreservedSpecimen",NA,"Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schult.f.) Wittm.",NA,"Granville, J.J.","1972","8","24","Guyane française",NA,NA,"Tumuc Humac. Sommet en cloche. Guiana Francesa",NA,NA,NA,NA,"675",NA,". . Référence couleurs: Exotica horticultural color guide <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01745526' target='other'> <mi>dwc_moreinfo</mi></a>","P01745526","P01745526_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,"1371",NA
