"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","individualCount","occurrenceRemarks","geoFlag","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordNumber","verbatimLongitude","verbatimLatitude","barcode","minimumElevationInMeters","maximumElevationInMeters","continentOcean","imagecode","class","relatedCatalogItem","fieldNumber","preparationType","typeStatus"
"91","2020-12-21 16:44:06-03","MBM","MBM","175518","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Almeidea","caerulea","Almeidea caerulea","A. St.-Hil. ex G. Don","Amorim, A.M.; et al.; et al.",NA,NA,NA,"Brazil","Bahia","Uruçuca","Distrito de Serra Grande","-39.2844009399414","-14.5930995941162","33791",NA,NA,"auto","Kallunki, J.",NA,NA,NA,"1299",NA,NA,"MBM175518",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"92","2020-12-21 16:44:06-03","MBM","MBM","90820","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Almeidea","caerulea","Almeidea caerulea","A. St.-Hil. ex G. Don","Hatschbach, G.",NA,NA,NA,"Brazil","Espírito Santo","Linhares","Rod. BR-101, 20km S de Linhares","-40.0722007751465","-19.3910999298096","48094",NA,NA,"auto","Pirani, J.R.",NA,NA,NA,"47709",NA,NA,"MBM090820",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"93","2020-12-21 16:44:06-03","MBM","MBM","28717","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Almeidea","caerulea","Almeidea caerulea","A. St.-Hil. ex G. Don","Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Cerro Azul","Barra de Rio Bom Sucesso","-49.261100769043","-24.823600769043","32006",NA,NA,"auto","Hatschbach, G.",NA,NA,NA,"33652",NA,NA,"MBM028717",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"94","2020-12-21 16:44:06-03","MBM","MBM","255842","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Almeidea","caerulea","Almeidea caerulea","A. St.-Hil. ex G. Don","Ribas, O.S.; Silva, J.M.; Silva, J.M.",NA,NA,NA,"Brazil","Paraná","Cerro Azul","Mato Preto","-49.261100769043","-24.823600769043","32006",NA,NA,"auto","Hatschbach, G.",NA,NA,NA,"3208",NA,NA,"MBM255842",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"95","2020-12-21 16:44:06-03","MBM","MBM","66465","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Almeidea","caerulea","Almeidea caerulea","A. St.-Hil. ex G. Don","Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Cerro Azul","Rio Bom Sucesso","-49.261100769043","-24.823600769043","32006",NA,NA,"auto","Pirani, J.R.",NA,NA,NA,"42571",NA,NA,"MBM066465",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"96","2020-12-21 16:44:06-03","MBM","MBM","250534","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Almeidea","caerulea","Almeidea caerulea","A. St.-Hil. ex G. Don","Carneiro, J.",NA,NA,NA,"Brazil","Paraná","Cerro Azul","Rio Ribeira","-49.261100769043","-24.823600769043","32006",NA,NA,"auto","Hatschbach, G.",NA,NA,NA,"900",NA,NA,"MBM250534",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"97","2020-12-21 16:44:06-03","MBM","MBM","172834","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Almeidea","caerulea","Almeidea caerulea","A. St.-Hil. ex G. Don","Hatschbach, G.; Silva, J.M.; Silva, J.M.",NA,NA,NA,"Brazil","Paraná","Cerro Azul","Rio Ribeira, próximo a barra do Rio Canha","-49.261100769043","-24.823600769043","32006",NA,NA,"auto","Hatschbach, G.",NA,NA,NA,"61481",NA,NA,"MBM172834",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"98","2020-12-21 16:44:06-03","MBM","MBM","106634","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Almeidea","caerulea","Almeidea caerulea","A. St.-Hil. ex G. Don","Martinelli, G.; et al.; et al.",NA,NA,NA,"Brazil","Rio de Janeiro","Magé","Centro de Primatologia do RJ-FEEMA","-43.040599822998","-22.6527996063232","20531",NA,NA,"auto","Lima",NA,NA,NA,"9904",NA,NA,"MBM106634",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"99","2020-12-21 16:44:06-03","MBM","MBM","230234","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Almeidea","lilacina","Almeidea lilacina","A. St.-Hil.","Kallunki, J.; et al.; et al.",NA,NA,NA,"Brazil","Espírito Santo","Cachoeiro de Itapemirim","Morro Grande","-41.1128005981445","-20.8488998413086","35694",NA,NA,"auto","Pirani, J.R.",NA,NA,NA,"596",NA,NA,"MBM230234",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"100","2020-12-21 16:44:06-03","MBM","MBM","402329","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Almeidea","rubra","Almeidea rubra","A. St.-Hil.","Bruniera, C.P.; Groppo Jr, M.; Bueno, G.M.; Groppo Jr, M.; Bueno, G.M.","2009","01","29","Brazil","Espírito Santo","Cachoiero do Itapemirim","Morro Grande, Rodovia par Jerônimo Monteiro (BR 482), ca. 3,0 km da saída da cidade. Mata atrás da Marmoraria Sandrini","-41.157361","-20.807389",NA,NA,"Arvoreta ca. 2,5m alt. ramificada. Folhas coriáceas, discolores. Botões róseos. Flores com cálice e corola róseos, pétalas com espessamento dorsal e coloração mais clara na face ventral, estames com filete rosa-claro e anteras cremes",NA,"Bruniera, C.P.","2009","01","29","151","-41.157361","-20.807389","MBM402329","75","75","Southern America","MBM402329",NA,NA,NA,NA,NA
"101","2020-12-21 16:44:06-03","MBM","MBM","190312","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Almeidea","rubra","Almeidea rubra","A. St.-Hil.","Pirani, J.R.; et al.; et al.",NA,NA,NA,"Brazil","Espírito Santo","Morilândia","Propriedade de E. Canal",NA,NA,NA,NA,NA,NA,"Pirani, J.R.",NA,NA,NA,"3395",NA,NA,"MBM190312",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"102","2020-12-21 16:44:06-03","MBM","MBM","387876","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Almeidea","rubra","Almeidea rubra","A. St.-Hil.","Brotto, M.L.; Motta, J.T.; Silva, J.M.; Vaz, J.; Motta, J.T.; Silva, J.M.; Vaz, J.","2013","12","11","Brazil","Paraná","Cerro Azul","margem direita do Rio Ribeira","-49.217972","-24.783056",NA,NA,"Árvore de 4m; flores róseo-avermelhadas.; Floresta Ombrófila Densa.",NA,"Brotto, M.L.","2014",NA,NA,"1510","-49.217972","-24.783056","MBM387876","270","270","Southern America","MBM387876",NA,NA,NA,NA,NA
"103","2020-12-21 16:44:06-03","MBM","MBM","148414","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Almeidea","rubra","Almeidea rubra","A. St.-Hil.","Hatschbach, G.; Hatschbach, M.; Silva, J.M.; Hatschbach, M.; Silva, J.M.",NA,NA,NA,"Brazil","Espírito Santo","Afonso Cláudio","Empossado","-41.1239013671875","-20.0741996765137","25110",NA,NA,"auto","Pirani, J.R.",NA,NA,NA,"55591",NA,NA,"MBM148414",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"104","2020-12-21 16:44:06-03","MBM","MBM","181274","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Almeidea","rubra","Almeidea rubra","A. St.-Hil.","Kallunki, J.; et al.; et al.",NA,NA,NA,"Brazil","Espírito Santo","Cachoeiro de Itapemirim","NW de Cachoeiro de Itapemirim","-41.1128005981445","-20.8488998413086","35694",NA,NA,"auto",NA,NA,NA,NA,"604",NA,NA,"MBM181274",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"105","2020-12-21 16:44:06-03","MBM","MBM","343056","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Almeidea","rubra","Almeidea rubra","A. St.-Hil.","Pessoa, S.V.A.; et al.; et al.","2001","08","21","Brazil","Rio de Janeiro","Silva Jardim","Reserva Biológica do Poço das Antas. Fragmento E, floresta submontana sobre morrote mamelonar.","-42.3917007446289","-22.6508007049561","29995",NA,"Arbusto, ca. 4m, de alrtura, umbrófilo, folhas discolores verdes, frutos imaturos verdes, maduros negros","auto","Bruniera, C.P.","2008","01","23","1044",NA,NA,"MBM343056",NA,NA,"Southern America","MBM343056",NA,NA,NA,NA,NA
"106","2019-11-01 15:33:10-03","PUC-RIO","FCAB","7520","PreservedSpecimen","Plantae",NA,"Angiospermae","Rutaceae","Almeidea","rubra","Almeidea rubra","A.St.-Hil.","W.R. Matos","2003","06","14","Brasil","Rio de Janeiro","Rio de Janeiro","Jardim Botânico do Rio de Janeiro, Trilha da Caixa D'água.","-43.216667","-22.966667",NA,NA,"Parcela A.",NA,NA,NA,NA,NA,"08","-43.216667","-22.966667","FCAB007520",NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2015-09-04 19:40:30-03","MNHN","RECOLNAT_MNHN_P","P05299198","PreservedSpecimen",NA,NA,NA,"Rutaceae","Almeidea","caerulea","Almeidea caerulea","A.St.-Hil. ex G.Don","Glaziou, A.","1871","1","18","Brasil","Rio de Janeiro",NA,"Caixa d´água, Corcovado.",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05299198' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"P05299198",NA,NA,NA,"P05299198_01",NA,NA,"4781","hb",NA
"108","2015-09-04 19:40:30-03","MNHN","RECOLNAT_MNHN_P","P05299197","PreservedSpecimen",NA,NA,NA,"Rutaceae","Almeidea","caerulea","Almeidea caerulea","A.St.-Hil. ex G.Don","Kuhlmann, J.G.","1920","11","21","Brasil","Rio de Janeiro","Rio de Janeiro","Mundo Novo.","-43.2075004577637","-22.9027996063232","57442",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05299197' target='other'> <mi>dwc_moreinfo</mi></a>","auto",NA,NA,NA,NA,NA,NA,NA,"P05299197",NA,NA,NA,"P05299197_01",NA,NA,NA,"hb",NA
"109","2015-11-07 07:41:01-02","MNHN","RECOLNAT_MNHN_P","P02440754","PreservedSpecimen",NA,NA,NA,"Rutaceae","Almeidea","lanceolata","Almeidea lanceolata","A.St.-Hil. & Tul.","Gaudichaud, C.","1834",NA,NA,"Brésil",NA,NA,"Rio de Janeiro",NA,NA,NA,NA,"Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02440754' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"P02440754",NA,NA,NA,"P02440754_01",NA,NA,"Voyage de la Bonite/791","hb","isotype"
"110","2015-11-07 07:40:50-02","MNHN","RECOLNAT_MNHN_P","P02440749","PreservedSpecimen",NA,NA,NA,"Rutaceae","Almeidea","lanceolata","Almeidea lanceolata","A.St.-Hil. & Tul.","Gaudichaud, C.","1834",NA,NA,"Brésil",NA,NA,"Rio de Janeiro",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02440749' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Saint-Hilaire",NA,NA,NA,NA,NA,NA,"P02440749",NA,NA,NA,"P02440749_01",NA,NA,"Voyage de la Bonite/791","hb","holotype"
"111","2015-11-07 07:40:52-02","MNHN","RECOLNAT_MNHN_P","P02440750","PreservedSpecimen",NA,NA,NA,"Rutaceae","Almeidea","lanceolata","Almeidea lanceolata","A.St.-Hil. & Tul.","Gaudichaud, C.","1834",NA,NA,"Brésil",NA,NA,"Rio de Janeiro",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02440750' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"P02440750",NA,NA,NA,"P02440750_01",NA,NA,"Voyage de la Bonite/791","hb","isotype"
"112","2015-11-07 07:40:54-02","MNHN","RECOLNAT_MNHN_P","P02440751","PreservedSpecimen",NA,NA,NA,"Rutaceae","Almeidea","lanceolata","Almeidea lanceolata","A.St.-Hil. & Tul.","Gaudichaud, C.","1834",NA,NA,"Brésil",NA,NA,"Rio de Janeiro",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02440751' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"P02440751",NA,NA,NA,"P02440751_01",NA,NA,"Voyage de la Bonite/791","hb","isotype"
"113","2015-11-07 07:40:57-02","MNHN","RECOLNAT_MNHN_P","P02440752","PreservedSpecimen",NA,NA,NA,"Rutaceae","Almeidea","lanceolata","Almeidea lanceolata","A.St.-Hil. & Tul.","Gaudichaud, C.","1834",NA,NA,"Brésil",NA,NA,"Rio de Janeiro",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02440752' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"P02440752",NA,NA,NA,"P02440752_01",NA,NA,"Voyage de la Bonite/791","hb","isotype"
"114","2015-11-07 07:40:59-02","MNHN","RECOLNAT_MNHN_P","P02440753","PreservedSpecimen",NA,NA,NA,"Rutaceae","Almeidea","lanceolata","Almeidea lanceolata","A.St.-Hil. & Tul.","Gaudichaud, C.","1834",NA,NA,"Brésil",NA,NA,"Rio de Janeiro",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02440753' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"P02440753",NA,NA,NA,"P02440753_01",NA,NA,"Voyage de la Bonite/791","hb","isotype"
"115","2015-11-07 07:41:03-02","MNHN","RECOLNAT_MNHN_P","P02440755","PreservedSpecimen",NA,NA,NA,"Rutaceae","Almeidea","lilacina","Almeidea lilacina","A.St.-Hil.","Saint-Hilaire, A. de",NA,NA,NA,"Brésil",NA,NA,"In sylvis primavis circa Rio Janeiro",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02440755' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Saint-Hilaire",NA,NA,NA,NA,NA,NA,"P02440755",NA,NA,NA,"P02440755_01",NA,NA,"2469","hb","holotype"
"116","2015-11-07 07:41:05-02","MNHN","RECOLNAT_MNHN_P","P02440756","PreservedSpecimen",NA,NA,NA,"Rutaceae","Almeidea","lilacina","Almeidea lilacina","A.St.-Hil.","Saint-Hilaire, A. de",NA,NA,NA,"Brésil",NA,NA,"In sylvis primavis circa Rio Janeiro",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02440756' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"P02440756",NA,NA,NA,"P02440756_01",NA,NA,"2469","hb","isotype"
"117","2015-05-12 15:46:39-03","MNHN","RECOLNAT_MNHN_P","P02440757","PreservedSpecimen",NA,NA,NA,"Rutaceae","Almeidea","lilacina","Almeidea lilacina","A.St.-Hil.","Saint-Hilaire, A. de",NA,NA,NA,"Brésil",NA,NA,"In sylvis primavis circa Rio Janeiro",NA,NA,NA,NA,"Dedit A. de Saint-Hilaire <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02440757' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Saint-Hilaire",NA,NA,NA,NA,NA,NA,"P02440757",NA,NA,NA,"P02440757_01",NA,NA,"2469","hb","isotype"
"118","2015-09-04 19:40:30-03","MNHN","RECOLNAT_MNHN_P","P05299194","PreservedSpecimen",NA,NA,NA,"Rutaceae","Almeidea","lilacina","Almeidea lilacina","A.St.-Hil.","Claussen","1842","1","1","Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05299194' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"P05299194",NA,NA,NA,"P05299194_01",NA,NA,"200","hb",NA
"119","2015-09-04 19:40:30-03","MNHN","RECOLNAT_MNHN_P","P05299195","PreservedSpecimen",NA,NA,NA,"Rutaceae","Almeidea","lilacina","Almeidea lilacina","A.St.-Hil.","Riedel","1848","1","1","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05299195' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"P05299195",NA,NA,NA,"P05299195_01",NA,NA,NA,"hb",NA
"120","2015-11-07 07:41:10-02","MNHN","RECOLNAT_MNHN_P","P02440758","PreservedSpecimen",NA,NA,NA,"Rutaceae","Almeidea","longifolia","Almeidea longifolia","A.St.-Hil.","Saint-Hilaire, A. de",NA,NA,NA,"Brésil",NA,NA,"Bois vierges à Uba",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02440758' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"P02440758",NA,NA,NA,"P02440758_01",NA,NA,NA,"hb","holotype"
"121","2015-11-07 07:41:12-02","MNHN","RECOLNAT_MNHN_P","P02440759","PreservedSpecimen",NA,NA,NA,"Rutaceae","Almeidea","longifolia","Almeidea longifolia","A.St.-Hil.","Saint-Hilaire, A. de",NA,NA,NA,"Brésil",NA,NA,"Bois vierges à Uba",NA,NA,NA,NA,"Dedit A. de Saint-Hilaire <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02440759' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"P02440759",NA,NA,NA,"P02440759_01",NA,NA,NA,"hb","isotype"
"122","2015-05-06 13:46:22-03","MNHN","RECOLNAT_MNHN_P","P02440760","PreservedSpecimen",NA,NA,NA,"Rutaceae","Almeidea","longifolia","Almeidea longifolia","A.St.-Hil.","Saint-Hilaire, A. de",NA,NA,NA,"Brésil",NA,NA,"Bois vierges à Uba",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02440760' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"P02440760",NA,NA,NA,"P02440760_01",NA,NA,NA,"hb","isotype"
"123","2015-09-04 19:40:30-03","MNHN","RECOLNAT_MNHN_P","P05299190","PreservedSpecimen",NA,NA,NA,"Rutaceae","Almeidea","longifolia","Almeidea longifolia","A.St.-Hil.","Glaziou",NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05299190' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"P05299190",NA,NA,NA,"P05299190_01",NA,NA,"677","hb",NA
"124","2015-09-04 19:40:30-03","MNHN","RECOLNAT_MNHN_P","P05299191","PreservedSpecimen",NA,NA,NA,"Rutaceae","Almeidea","longifolia","Almeidea longifolia","A.St.-Hil.","Glaziou, A.","1883","2","21","Brasil","Rio de Janeiro",NA,"Serra da Bica à Cascadura.",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05299191' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"P05299191",NA,NA,NA,"P05299191_01",NA,NA,NA,"hb",NA
"125","2015-09-04 19:40:30-03","MNHN","RECOLNAT_MNHN_P","P05299192","PreservedSpecimen",NA,NA,NA,"Rutaceae","Almeidea","longifolia","Almeidea longifolia","A.St.-Hil.","Glaziou, A.","1862","2","4","Brasil","Rio de Janeiro",NA,"Cova da Onça, Corcovado.",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05299192' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"P05299192",NA,NA,NA,"P05299192_01",NA,NA,"122","hb",NA
"126","2015-09-04 19:40:30-03","MNHN","RECOLNAT_MNHN_P","P05299185","PreservedSpecimen",NA,NA,NA,"Rutaceae","Almeidea","rubra","Almeidea rubra","A.St.-Hil.","Nadeaud",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05299185' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"P05299185",NA,NA,NA,"P05299185_01",NA,NA,NA,"hb",NA
"127","2015-05-06 14:01:09-03","MNHN","RECOLNAT_MNHN_P","P02440761","PreservedSpecimen",NA,NA,NA,"Rutaceae","Almeidea","rubra","Almeidea rubra","A.St.-Hil.","Saint-Hilaire, A. de",NA,NA,NA,"Brésil",NA,NA,"In monte Babylonia prope Rio de Janeiro",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02440761' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"P02440761",NA,NA,NA,"P02440761_01",NA,NA,"106","hb","holotype"
"128","2015-05-12 16:00:35-03","MNHN","RECOLNAT_MNHN_P","P02440762","PreservedSpecimen",NA,NA,NA,"Rutaceae","Almeidea","rubra","Almeidea rubra","A.St.-Hil.","Saint-Hilaire, A. de",NA,NA,NA,"Brésil",NA,NA,"In monte Babylonia prope Rio de Janeiro",NA,NA,NA,NA,"Dedit A. de Saint-Hilaire <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02440762' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"P02440762",NA,NA,NA,"P02440762_01",NA,NA,"106","hb","isotype"
"129","2015-09-04 19:40:30-03","MNHN","RECOLNAT_MNHN_P","P05299184","PreservedSpecimen",NA,NA,NA,"Rutaceae","Almeidea","rubra","Almeidea rubra","A.St.-Hil.","Glaziou, A.",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05299184' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"P05299184",NA,NA,NA,"P05299184_01",NA,NA,"813","hb",NA
"130","2015-09-04 19:40:30-03","MNHN","RECOLNAT_MNHN_P","P05299186","PreservedSpecimen",NA,NA,NA,"Rutaceae","Almeidea","rubra","Almeidea rubra","A.St.-Hil.","Nadeaud","1862","9","1","Brasil","Rio de Janeiro",NA,"Copacabana.",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05299186' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"P05299186",NA,NA,NA,"P05299186_01",NA,NA,NA,"hb",NA
"131","2015-09-04 19:40:30-03","MNHN","RECOLNAT_MNHN_P","P05299187","PreservedSpecimen",NA,NA,NA,"Rutaceae","Almeidea","rubra","Almeidea rubra","A.St.-Hil.","Nadeaud",NA,NA,NA,"Brasil",NA,NA,"Copa-cabana.",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05299187' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"P05299187",NA,NA,NA,"P05299187_01",NA,NA,NA,"hb",NA
"132","2015-09-04 19:40:30-03","MNHN","RECOLNAT_MNHN_P","P05299188","PreservedSpecimen",NA,NA,NA,"Rutaceae","Almeidea","rubra","Almeidea rubra","A.St.-Hil.","Nadeaud","1862","9","1","Brasil",NA,NA,"Copacabana.",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05299188' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"P05299188",NA,NA,NA,"P05299188_01",NA,NA,NA,"hb",NA
"133","2015-09-04 19:40:46-03","MNHN","RECOLNAT_MNHN_P","P05299236","PreservedSpecimen",NA,NA,NA,"Rutaceae","Almeidea","rubra","Almeidea rubra","A.St.-Hil.","Riedel",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05299236' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"P05299236",NA,NA,NA,"P05299236_01",NA,NA,NA,"hb",NA
"134","2015-09-04 19:40:46-03","MNHN","RECOLNAT_MNHN_P","P05299237","PreservedSpecimen",NA,NA,NA,"Rutaceae","Almeidea","rubra","Almeidea rubra","A.St.-Hil.","Riedel",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05299237' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"P05299237",NA,NA,NA,"P05299237_01",NA,NA,NA,"hb",NA
"135","2015-09-04 19:40:46-03","MNHN","RECOLNAT_MNHN_P","P05299238","PreservedSpecimen",NA,NA,NA,"Rutaceae","Almeidea","rubra","Almeidea rubra","A.St.-Hil.","Riedel",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05299238' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"P05299238",NA,NA,NA,"P05299238_01",NA,NA,NA,"hb",NA
"136","2015-09-04 19:40:46-03","MNHN","RECOLNAT_MNHN_P","P05299239","PreservedSpecimen",NA,NA,NA,"Rutaceae","Almeidea","rubra","Almeidea rubra","A.St.-Hil.","Sellow",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05299239' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"P05299239",NA,NA,NA,"P05299239_01",NA,NA,"630","hb",NA
"137","2015-09-04 19:40:30-03","MNHN","RECOLNAT_MNHN_P","P05299183","PreservedSpecimen",NA,NA,NA,"Rutaceae","Almeidea","rubra","Almeidea rubra","A.St.-Hil.","Glaziou, A.","1867","9","15","Brasil","Rio de Janeiro","Rio de Janeiro","Corcovado.","-43.2075004577637","-22.9027996063232","57442",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05299183' target='other'> <mi>dwc_moreinfo</mi></a>","auto",NA,NA,NA,NA,NA,NA,NA,"P05299183",NA,NA,NA,"P05299183_01",NA,NA,"1527","hb",NA
"138","2020-12-11 11:41:10-03","UFMG","BHCB","45609","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rutaceae","Almeidea","rubra","Almeidea rubra","A.St.-Hil.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2020-12-11 11:41:10-03","UFMG","BHCB","45623","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rutaceae","Almeidea","rubra","Almeidea rubra","A.St.-Hil.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
