"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","recordNumber","year","month","day","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","yearIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","individualCount","fieldNumber"
"159","2019-07-26 11:41:29-03","IPA","IPA","62271","S","Plantae","Verbenaceae","Verbena","hirta","Verbena hirta",NA,"Hoehne, W.","Southern America","Brasil",NA,NA,NA,"IPA0062271","Plantae",NA,"Spreng.","62271","1948","09","30","São Paulo","São Paulo","Brooklim Paulista","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"160","2019-02-15 11:51:55-02","IPA","IPA","10144","S","Plantae","Verbenaceae","Verbena","hirta","Verbena hirta",NA,"Pickel, B.","Southern America","Brasil",NA,NA,"Erva quase rasteira. Flores roxo-azuis, muito azuis.","IPA0010144","Plantae",NA,"Spreng.","5509","1941","11","24","São Paulo","São Paulo","Estação Calmon Viana, no campo.","-46.6300010681152","-23.5400009155273",NA,"Moldenke",NA,NA,NA,"1944","53584","auto",NA,NA,"03",NA,NA,NA,NA
"161","2019-02-15 11:51:55-02","IPA","IPA","10143","S","Plantae","Verbenaceae","Verbena","hirta","Verbena hirta",NA,"Pickel, B.","Southern America","Brasil",NA,NA,NA,"IPA0010143","Plantae",NA,"Spreng.","5370","1941","09","01","São Paulo","São Paulo","linha de Santo Amaro; Alto Boa Vista, no campo.","-46.6300010681152","-23.5400009155273",NA,"Moldenke",NA,NA,NA,"1942","53584","auto",NA,NA,"04","27",NA,NA,NA
"162","2019-08-27 13:30:32-03","IAP","PACA-AGP","8492","PreservedSpecimen","Plantae","Verbenaceae","Verbena","hirta","Verbena hirta",NA,"Rambo, B.",NA,"Brasil",NA,NA,"Habitat: in campestribus graminosis Fenofase: flor","PACA008492","Magnoliophyta","Lamiales","Spreng.",NA,"1942","01","13","RS","Bom Jesus","Rio dos Touros","-50.4166984558105","-28.6678009033203",NA,"V.A. Thode",NA,NA,NA,"2009","55856","auto",NA,NA,"04",NA,"Magnoliatae",NA,NA
"163","2019-08-27 13:30:32-03","IAP","PACA-AGP","8602","PreservedSpecimen","Plantae","Verbenaceae","Verbena","hirta","Verbena hirta",NA,"Rambo, B.",NA,"Brasil",NA,NA,"Habitat: in campestribus graminosis Fenofase: flor","PACA008602","Magnoliophyta","Lamiales","Spreng.",NA,"1941","01","14","RS","Bom Jesus","Serra da Rocinha","-50.4166984558105","-28.6678009033203",NA,"V.A. Thode",NA,NA,NA,"2009","55856","auto",NA,NA,"04",NA,"Magnoliatae",NA,NA
"164","2019-08-27 13:30:32-03","IAP","PACA-AGP","35217.1","PreservedSpecimen","Plantae","Verbenaceae","Verbena","hirta","Verbena hirta",NA,"Rambo, B.",NA,"Brasil",NA,NA,"Habitat: in campestribus graminosis","PACA035217-1","Magnoliophyta","Lamiales","Spreng.",NA,"1947","02","14","RS","Bom Jesus","Serra da Rocinha.","-50.4166984558105","-28.6678009033203",NA,"V.A. Thode",NA,NA,NA,"2009","55856","auto",NA,NA,"04",NA,"Magnoliatae",NA,NA
"165","2019-08-27 13:30:32-03","IAP","PACA-AGP","51940","PreservedSpecimen","Plantae","Verbenaceae","Verbena","hirta","Verbena hirta",NA,"Rambo, B.",NA,"Brasil",NA,NA,"Habitat: in campestribus graminosis Fenofase: flor","PACA051940","Magnoliophyta","Lamiales","Spreng.",NA,"1952","01","30","RS","Palmeira das Missões","fl. Uruguay","-53.3135986328125","-27.8994007110596",NA,"V.A. Thode",NA,NA,NA,"2009","33527","auto",NA,NA,"04",NA,"Magnoliatae",NA,NA
"166","2019-08-27 13:30:32-03","IAP","PACA-AGP","36421","PreservedSpecimen","Plantae","Verbenaceae","Verbena","hirta","Verbena hirta var. gracilis",NA,"Rambo, B.",NA,"Brasil",NA,NA,"Habitat: in campestribus graminosis Fenofase: flor","PACA036421","Magnoliophyta","Lamiales","Dusen",NA,"1948","02",NA,"RS","São Francisco de Paula","Cambará","-50.5835990905762","-29.4480991363525",NA,"H. N. Moldenke",NA,NA,"var. gracilis","1954","76715","auto",NA,NA,"09","27","Magnoliatae",NA,NA
"167","2019-08-27 13:30:32-03","IAP","PACA-AGP","54594","PreservedSpecimen","Plantae","Verbenaceae","Verbena","hirta","Verbena hirta",NA,"Rambo, B.",NA,"Brasil",NA,NA,"Habitat: in campestribus graminosis Fenofase: flor e fruto","PACA054594","Magnoliophyta","Lamiales","Spreng.",NA,"1954","01","01","RS","São Francisco de Paula","Faz. Englert","-50.5835990905762","-29.4480991363525",NA,"B. Rambo",NA,NA,NA,"1954","76715","auto",NA,NA,"09","27","Magnoliatae",NA,NA
"168","2019-08-27 13:30:32-03","IAP","PACA-AGP","56274","PreservedSpecimen","Plantae","Verbenaceae","Verbena","hirta","Verbena hirta",NA,"Rambo, B.",NA,"Brasil",NA,NA,"Habitat: in campestribus graminosis Fenofase: flor","PACA056274","Magnoliophyta","Lamiales","Spreng.",NA,"1955","01","02","RS","São Francisco de Paula","Faz. Englert","-50.5835990905762","-29.4480991363525",NA,"V.A. Thode",NA,NA,NA,"2009","76715","auto",NA,NA,"04",NA,"Magnoliatae",NA,NA
"169","2019-08-27 13:30:32-03","IAP","PACA-AGP","36896","PreservedSpecimen","Plantae","Verbenaceae","Verbena","hirta","Verbena hirta",NA,"Hatschbach, G.",NA,"Brasil",NA,NA,"flor lilás, em campo Habitat: in campestribus dumetosis Fenofase: flor","PACA036896","Magnoliophyta","Lamiales","Spreng.","599","1947","11","09","PR","Castro",NA,"-50.0119018554688","-24.7910995483398",NA,"Emrich-Rambo",NA,NA,NA,"1954","50779","auto",NA,NA,"09","27","Magnoliatae",NA,NA
"170","2019-08-27 13:30:32-03","IAP","PACA-AGP","8783","PreservedSpecimen","Plantae","Verbenaceae","Verbena","hirta","Verbena hirta",NA,"Rambo, B.",NA,"Brasil",NA,NA,"Habitat: in campestribus graminosis Fenofase: flor","PACA008783","Magnoliophyta","Lamiales","Spreng.",NA,"1942","01","15","RS","Bom Jesus","Arr. Cap. Grande","-50.4166984558105","-28.6678009033203",NA,"V.A. Thode",NA,NA,NA,"2009","55856","auto",NA,NA,"04",NA,"Magnoliatae",NA,NA
"171","2019-08-27 13:30:32-03","IAP","PACA-AGP","32450","PreservedSpecimen","Plantae","Verbenaceae","Verbena","hirta","Verbena hirta",NA,"Rambo, B.",NA,"Brasil",NA,NA,"Habitat: in campestribus graminosis Fenofase: flor","PACA032450","Magnoliophyta","Lamiales","Spreng.",NA,"1946","02","28","RS","Bom Jesus","Serra da Rocinha","-50.4166984558105","-28.6678009033203",NA,"V.A. Thode",NA,NA,NA,"2009","55856","auto",NA,NA,"04",NA,"Magnoliatae",NA,NA
"172","2019-08-27 13:30:32-03","IAP","PACA-AGP","6614.1","PreservedSpecimen","Plantae","Verbenaceae","Verbena","hirta","Verbena hirta",NA,"Rambo, B.",NA,"Brasil",NA,NA,"Habitat: in campestribus dumetosis Fenofase: flor","PACA006614-1","Magnoliophyta","Lamiales","Spreng.",NA,"1941","02","12","RS","Bom Jesus","Serra do Rocinha","-50.4166984558105","-28.6678009033203",NA,"Emrich-Rambo",NA,NA,NA,"1954","55856","auto",NA,NA,"08","02","Magnoliatae",NA,NA
"173","2019-08-27 13:30:32-03","IAP","PACA-AGP","30981","PreservedSpecimen","Plantae","Verbenaceae","Verbena","hirta","Verbena hirta",NA,"Rambo, B.",NA,"Brasil",NA,NA,"Habitat: in campestribus graminosis Fenofase: flor","PACA030981","Magnoliophyta","Lamiales","Spreng.",NA,"1946","01","03","RS","Caxias do Sul","Vila Oliva","-51.1794013977051","-29.1681003570557",NA,"V.A. Thode",NA,NA,NA,"2009","49662","auto",NA,NA,"04",NA,"Magnoliatae",NA,NA
"174","2019-08-27 13:30:32-03","IAP","PACA-AGP","56628","PreservedSpecimen","Plantae","Verbenaceae","Verbena","hirta","Verbena hirta",NA,"Rambo, B.",NA,"Brasil",NA,NA,"Habitat: in campestribus dense graminosis Fenofase: flor","PACA056628","Magnoliophyta","Lamiales","Spreng.",NA,"1955","02","08","RS","Caxias do Sul","Vila Oliva","-51.1794013977051","-29.1681003570557",NA,"V.A. Thode",NA,NA,NA,"2009","49662","auto",NA,NA,"04",NA,"Magnoliatae",NA,NA
"175","2019-08-27 13:30:32-03","IAP","PACA-AGP","2817","PreservedSpecimen","Plantae","Verbenaceae","Verbena","hirta","Verbena hirta",NA,"Rambo, B.",NA,"Brasil",NA,NA,"Habitat: in campestribus graminosis Fenofase: flor","PACA002817","Magnoliophyta","Lamiales","Spreng.",NA,"1937","01","14","RS","São Francisco de Paula","ad urbem","-50.5835990905762","-29.4480991363525",NA,"V.A. Thode",NA,NA,NA,"2009","76715","auto",NA,NA,"04",NA,"Magnoliatae",NA,NA
"176","2019-08-27 13:30:32-03","IAP","PACA-AGP","32227","PreservedSpecimen","Plantae","Verbenaceae","Verbena","hirta","Verbena hirta",NA,"Rambo, B.",NA,"Brasil",NA,NA,"Habitat: in campestribus graminosis Fenofase: flor","PACA032227","Magnoliophyta","Lamiales","Spreng.",NA,"1946","02","15","RS","São Francisco de Paula","Azulega","-50.5835990905762","-29.4480991363525",NA,"Emrich-Rambo",NA,NA,NA,"1954","76715","auto",NA,NA,"09","27","Magnoliatae",NA,NA
"177","2019-08-27 13:30:32-03","IAP","PACA-AGP","50999","PreservedSpecimen","Plantae","Verbenaceae","Verbena","hirta","Verbena hirta",NA,"Sehnem, A.",NA,"Brasil",NA,NA,"conf. S. F. Smith em 03.1986 Habitat: in campo Fenofase: flor","PACA050999","Magnoliophyta","Lamiales","Spreng.","5130","1950","12","19","RS","São Francisco de Paula","Taimbé","-50.5835990905762","-29.4480991363525",NA,"V.A. Thode",NA,NA,NA,"2009","76715","auto",NA,NA,"04",NA,"Magnoliatae",NA,NA
"178","2019-08-27 13:30:32-03","IAP","PACA-AGP","45518","PreservedSpecimen","Plantae","Verbenaceae","Verbena","hirta","Verbena hirta",NA,"Rambo, B.",NA,"Brasil",NA,NA,"Habitat: in campestribus saxosis graminosis Fenofase: flor","PACA045518","Magnoliophyta","Lamiales","Spreng.",NA,"1950","01","30","RS","São Francisco de Paula","Taimbesinho","-50.5835990905762","-29.4480991363525",NA,"Emrich-Rambo",NA,NA,NA,"1954","76715","auto",NA,NA,"09","27","Magnoliatae",NA,NA
"179","2019-08-27 13:30:32-03","IAP","PACA-AGP","50961","PreservedSpecimen","Plantae","Verbenaceae","Verbena","hirta","Verbena hirta",NA,"Sehnem, A.",NA,"Brasil",NA,NA,"conf. S. F. Smith em 03.1986 Habitat: in campestribus graminosis Fenofase: flor","PACA050961","Magnoliophyta","Lamiales","Spreng.","5155","1950","12","18","RS","São Francisco de Paula","Taimbesinho","-50.5835990905762","-29.4480991363525",NA,"V.A. Thode","900","900",NA,"2009","76715","auto",NA,NA,"04",NA,"Magnoliatae",NA,NA
"180","2019-08-27 13:30:32-03","IAP","PACA-AGP","34728","PreservedSpecimen","Plantae","Verbenaceae","Verbena","hirta","Verbena hirta",NA,"Rambo, B.",NA,"Brasil",NA,NA,"Habitat: in campestribus graminosis Fenofase: flor","PACA034728","Magnoliophyta","Lamiales","Spreng.",NA,"1947","01","03","RS","Vacaria","Faz. da Ronda","-50.9338989257812","-28.5121994018555",NA,"V.A. Thode",NA,NA,NA,"2009","63451","auto",NA,NA,"04",NA,"Magnoliatae",NA,NA
"181","2019-08-27 13:30:32-03","IAP","PACA-AGP","30456","PreservedSpecimen","Plantae","Verbenaceae","Verbena","hirta","Verbena hirta",NA,"Reitz, R.",NA,"Brasil",NA,NA,"Habitat: in campestribus graminoisis Fenofase: flor","PACA030456","Magnoliophyta","Lamiales","Spreng.","1043","1943","12","28","SC","Araranguá","Serra da Pedra","-49.4858016967773","-28.934700012207",NA,"Emrich-Rambo",NA,NA,NA,"1954","19353","auto",NA,NA,"09","27","Magnoliatae",NA,NA
"182","2019-08-27 13:30:32-03","IAP","PACA-AGP","69714","PreservedSpecimen","Plantae","Verbenaceae","Verbena","hirta","Verbena hirta var. gracilis",NA,"Hatschbach, G.",NA,"Brasil",NA,NA,"Habitat: campo limpo","PACA069714","Magnoliophyta","Lamiales","Dusen","5124","1958","10","09","PR","Piraí do Sul","Tijuco Preto","-49.948600769043","-24.5261001586914",NA,"H. N. Moldenke",NA,NA,"var. gracilis","1959","37171","auto",NA,NA,NA,NA,"Magnoliatae",NA,NA
"183","2019-08-27 13:30:32-03","IAP","PACA-AGP","54061","PreservedSpecimen","Plantae","Verbenaceae","Verbena","hirta","Verbena hirta var. hirta",NA,"Rambo, B.",NA,"Brasil",NA,NA,"Habitat: in campestribus graminosis Fenofase: flor","PACA054061","Magnoliophyta","Lamiales","Dusen",NA,"1953","02","20","RS","São Francisco de Paula","Taimbesinho","-50.5835990905762","-29.4480991363525",NA,"Emrich-Rambo",NA,NA,"var. hirta","1954","76715","auto",NA,NA,"09","27","Magnoliatae",NA,NA
"184","2020-12-20 21:18:01-03","UFV","VIC","026135","PreservedSpecimen","Plantae","Lamiaceae","Verbena","hirta","Verbena hirta",NA,"Ribas, O.S.",NA,"Brasil",NA,NA,"Subarbusto de 1 m,flor lilás campo de altitude da encosta de morro.","VIC026135",NA,NA,"Spreng","3329","2001","03","03","Santa Catarina","Campo Alegre","Serra Quiriri","-49.2655982971191","-26.1924991607666","VIC026135",NA,NA,NA,NA,NA,"37493","auto",NA,NA,NA,NA,NA,NA,NA
"185","2020-12-20 21:18:01-03","UFV","VIC","010266","PreservedSpecimen","Plantae","Lamiaceae","Verbena","hirta","Verbena hirta",NA,"Soares, A.A.",NA,"Brasil",NA,NA,NA,"VIC010266",NA,NA,"Spreng","s.n.","1987","12","15","Paraná","Palmeira",NA,"-50.0064010620117","-25.4293994903564","VIC010266",NA,NA,NA,NA,NA,"35166","auto",NA,NA,NA,NA,NA,NA,NA
"186","2019-11-21 14:48:52-03","UFJF","CESJ","70107","PreservedSpecimen","Plantae","Verbenaceae","Verbena","hirta","Verbena hirta",NA,"F.R.G. Salimena; P.H. Nobre","América do Sul","Brasil",NA,NA,"Erva ca. de 50cm. Flor rosa púrpura. Campo.","CESJ070107","Angiosperma",NA,"Spreng.","3846","2015","04","17","Minas Gerais","Alagoa","Serra Verde","-44.6418991088867","-22.1706008911133",NA,"F.R.G. Salimena","1700","1700",NA,"2015","13155","auto",NA,NA,"04","17",NA,NA,NA
"187","2019-11-21 14:48:52-03","UFJF","CESJ","13163","PreservedSpecimen","Plantae","Verbenaceae","Verbena","hirta","Verbena hirta",NA,"L. Krieger","América do Sul","Brasil",NA,NA,"Erva rasteira, no campo, arenítico, flores roxas, em formações.","CESJ013163","Angiosperma",NA,"Spreng.","CESJs.n.","1973","11","01","Minas Gerais",NA,"Serra de Ibitipoca, Alt.: 1750 m.s.m.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2019-11-21 14:48:52-03","UFJF","CESJ","61022","PreservedSpecimen","Plantae","Verbenaceae","Verbena","hirta","Verbena hirta",NA,"D.S. Santiago; K. Antunes; R.J.V. Alves","América do Sul","Brasil",NA,NA,"Erva, ca. 30 cm. Flores roxas.","CESJ061022","Angiosperma",NA,"Spreng.","275","2012","11","24","Minas Gerais","Alagoa","Parque Estadual da Serra do Papagaio, Pico do Santo Agostinho (Garrafão). Em campo de altitude (topo).","-44.6418991088867","-22.1706008911133",NA,"P.H. Cardoso",NA,NA,NA,"2017","13155","auto",NA,NA,"05",NA,NA,NA,NA
"189","2019-11-21 14:48:52-03","UFJF","CESJ","72007","PreservedSpecimen","Plantae","Verbenaceae","Verbena","hirta","Verbena hirta",NA,"L.N. Gonçalves; P. Duffles","América do Sul","Brasil",NA,NA,"Folhas simples, opostas, cruzadas, aromáticas, margem serreada, pilosas; flores lilases-azuladas;","CESJ072007","Angiosperma",NA,"Spreng.","385","2017","07","22","Minas Gerais","Passa-Quatro","Pico do Itaguaré, Antecume","-45.080278","-22.482222",NA,"L.N. Gonçalves","2060","2060",NA,"2018",NA,NA,"-45.080278","-22.482222","04","07",NA,NA,NA
"190","2020-06-30 18:32:57-03","UFJF","CESJ","27389","PreservedSpecimen","Plantae","Verbenaceae","Verbena","hirta","Verbena hirta",NA,"M.L.G. Lisboa","América do Sul","Brasil",NA,NA,"Subarbusto, ca. 1,0 m alt. Flores azuis a lilases.","CESJ027389","Angiosperma",NA,"Spreng.","s.n.","1993","10","30","Minas Gerais",NA,"Parque Estadual do Ibitipoca, Na gruta do Monjolinho, na junção campo rupestre-campo cerrado. População grande.",NA,NA,NA,"M.L.G. Lisboa",NA,NA,NA,"1993",NA,NA,NA,NA,"10",NA,NA,NA,NA
"191","2019-11-21 14:48:52-03","UFJF","CESJ","9379","PreservedSpecimen","Plantae","Verbenaceae","Verbena","hirta","Verbena hirta",NA,"L. Krieger","América do Sul","Brasil",NA,NA,"Erva, ca. 20 cm alt. Flores roxas.","CESJ009379","Angiosperma",NA,"Spreng.","CESJs.n.","1970","09","30","Minas Gerais",NA,"Serra de Ibitipoca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2019-11-21 14:48:52-03","UFJF","CESJ","59658","PreservedSpecimen","Plantae","Verbenaceae","Verbena","hirta","Verbena hirta",NA,"F.R.G. Salimena; D.S. Santiago; S.G. Furtado; P.H. Nobre","América do Sul","Brasil",NA,NA,"Arbusto, flores rosas a liláses, no brejo.","CESJ059658","Angiosperma",NA,"Spreng.","3438","2012","04","14","MInas Gerais","Baependi","Parque Estadual da Serra do Papagaio, Serra do Cambuí","-44.8899993896484","-21.9589004516602",NA,"P.H. Cardoso",NA,NA,NA,"2017","29865","auto",NA,NA,"05",NA,NA,NA,NA
"193","2019-11-21 14:48:52-03","UFJF","CESJ","11279","PreservedSpecimen","Plantae","Verbenaceae","Verbena","hirta","Verbena hirta",NA,"L. Krieger","América do Sul","Brasil",NA,NA,"No campo, subarbusto, fl. roxas. Frutos com pelos brancos.","CESJ011279","Angiosperma",NA,"Spreng.","CESJ11279","1971","12","18","Paraná","Ponta Grossa","Parque Estadual de Vila Velha","-50.1618995666504","-25.0949993133545",NA,"A. Oliveira",NA,NA,NA,"2004","46557","auto",NA,NA,"05",NA,NA,NA,NA
"194","2019-11-21 14:48:52-03","UFJF","CESJ","32283","PreservedSpecimen","Plantae","Verbenaceae","Verbena","hirta","Verbena hirta",NA,"L.T. Dombrowski","América do Sul","Brasil",NA,NA,"Em campo, frequente.","CESJ032283","Angiosperma",NA,"Spreng.","6789","1976","12","13","Paraná","Ponta Grossa","Parque Estadual de Vila Velha","-50.1618995666504","-25.0949993133545",NA,"G. Hatschbach",NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA
"195","2019-11-21 14:48:52-03","UFJF","CESJ","37893","PreservedSpecimen","Plantae","Verbenaceae","Verbena","hirta","Verbena hirta",NA,"O.S. Ribas; et al.","América do Sul","Brasil",NA,NA,"Subarbusto, ca. 1 m alt., flor lilás. Campo de altitude da encosta do morro.","CESJ037893","Angiosperma",NA,"Spreng.","3329","2001","03","03","Santa Catarina","Campo Alegre","Serra Quiriri, Alt.: 1500 m","-49.2655982971191","-26.1924991607666",NA,"G. Hatschbach",NA,NA,NA,"2001","37493","auto",NA,NA,NA,NA,NA,NA,NA
"196","2019-11-21 14:48:52-03","UFJF","CESJ","56803","PreservedSpecimen","Plantae","Verbenaceae","Verbena","hirta","Verbena hirta hirta",NA,"L. Menini Neto; F.R.G. Salimena; P.H. Nobre","América do Sul","Brasil",NA,NA,"Arbusto decumbente, frequente no campo. Flores lilacíneas.","CESJ056803","Angiosperma",NA,"Spreng.","884","2010","09","24","Minas Gerais","Aiuruoca","Parque Estadual da Serra do Papagaio, Trilha para o Retiro dos Pedros. UTM (23K), 0531780, 7562188. 2044 m.s.m.","-44.603099822998","-21.9755992889404",NA,"M. Oleary",NA,NA,"hirta","2013","27460","auto",NA,NA,"09",NA,NA,NA,NA
"197","2019-11-21 14:48:52-03","UFJF","CESJ","62483","PreservedSpecimen","Plantae","Verbenaceae","Verbena","hirta","Verbena hirta hirta",NA,"D.S. Santiago; N. E. O. Neto","América do Sul","Brasil",NA,NA,"Erva, ca. 30 cm, flor roxa.","CESJ062483","Angiosperma",NA,"Spreng.","460","2013","03","27","MInas Gerais","Baependi","Parque Estadual da Serra do Papagaio, Campo.","-44.8899993896484","-21.9589004516602",NA,"M. Oleary",NA,NA,"hirta","2013","29865","auto",NA,NA,"09",NA,NA,NA,NA
"198","2019-11-21 14:48:52-03","UFJF","CESJ","561","PreservedSpecimen","Plantae","Verbenaceae","Verbena","hirta","Verbena hirta",NA,"?","América do Sul","Brasil",NA,NA,NA,"CESJ000561","Angiosperma",NA,"Spreng.","s.n.","1942","08","14","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2019-11-21 14:48:52-03","UFJF","CESJ","30220","PreservedSpecimen","Plantae","Verbenaceae","Verbena","hirta","Verbena hirta gracilis",NA,"V.C. Souza; et al.","América do Sul","Brasil",NA,NA,"Subarbusto, ca. 40 cm alt., flores lilás-intenso.","CESJ030220","Angiosperma",NA,"Dusén","4954","1993","12","11","Paraná",NA,"Ca. 15Km S de Curitiba. Brejo.",NA,NA,NA,NA,NA,NA,"gracilis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2020-11-09 19:01:10-03","UFJF","CESJ","25794","PreservedSpecimen","Plantae","Verbenaceae","Verbena","hirta","Verbena hirta",NA,"M. Eiterer; G.S. Freitas","América do Sul","Brasil",NA,NA,"Trilha para o Pico do Pião, local ensolarado, campo rupestre, corola lilás.","CESJ025794","Angiosperma",NA,"Spreng.","53","1992","02","23","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,NA,NA,"30417","auto",NA,NA,NA,NA,NA,NA,NA
"201","2019-11-21 14:48:52-03","UFJF","CESJ","62659","PreservedSpecimen","Plantae","Verbenaceae","Verbena","hirta","Verbena hirta",NA,"A. Cabral; L. Menini Neto; S.G. Furtado; M.Lima","América do Sul","Brasil",NA,NA,"Arbusto ca. 45cm, folhas levemente discolores, flores roxas.","CESJ062659","Angiosperma",NA,"Spreng.","11","2013","02","07","MInas Gerais","Baependi","Parque Estadual da Serra do Papagaio, Borda da mata de Araucária (Serra do Cambuí), transição entra a floresta ombrófila mista e o campo de altitude.","-44.8899993896484","-21.9589004516602",NA,"P.H. Cardoso",NA,NA,NA,"2017","29865","auto",NA,NA,"05",NA,NA,NA,NA
"202","2019-11-21 14:48:52-03","UFJF","CESJ","68922","PreservedSpecimen","Plantae","Verbenaceae","Verbena","hirta","Verbena hirta",NA,"P.H. Cardoso; F.R.G. Salimena","América do Sul","Brasil",NA,NA,"Arbusto ca. 20 cm alt., brácteas verdes, cálice verde com porções arroxeadas, corola roxa","CESJ068922","Angiosperma",NA,"Spreng.","22","2017","03","24","MInas Gerais","Baependi","Parque Estadual da Serra do Papagaio, Campo de Altitude, Próximo ao Centro de Pesquisa","-44.8899993896484","-21.9589004516602",NA,"P, H Cardoso",NA,NA,NA,"2017","29865","auto",NA,NA,"05",NA,NA,NA,NA
"203","2019-11-21 14:48:52-03","UFJF","CESJ","59078","PreservedSpecimen","Plantae","Verbenaceae","Verbena","hirta","Verbena hirta",NA,"F.R.G. Salimena; L. Menini Neto; D.Santiago; P.H. Nobre","América do Sul","Brasil",NA,NA,"Arbusto, ca 50 cm, fls roxas. Em campo que bordeia a mata.","CESJ059078","Angiosperma",NA,"Spreng.","3396","2012","03","02","MInas Gerais","Baependi","Parque Estadual da Serra do Papagaio, Centro de Apoio ao Pesquisador. Mata de Araucária.","-44.8899993896484","-21.9589004516602",NA,"P.H. Cardoso",NA,NA,NA,"2017","29865","auto",NA,NA,"05",NA,NA,NA,NA
"204","2019-11-21 14:48:52-03","UFJF","CESJ","33021","PreservedSpecimen","Plantae","Verbenaceae","Verbena","hirta","Verbena hirta",NA,"J.M. Silva; E. Barbosa","América do Sul","Brasil",NA,NA,"Flor lilás. Campo arbustivo de altitude.","CESJ033021","Angiosperma",NA,"Spreng.","3219","2000","09","22","Paraná","Bocaiúva do Sul","Serra da Bocaina","-49.1150016784668","-25.2061004638672",NA,"G. Hatschbach",NA,NA,NA,"2000","61623","auto",NA,NA,NA,NA,NA,NA,NA
"205","2019-11-21 14:48:52-03","UFJF","CESJ","36578","PreservedSpecimen","Plantae","Verbenaceae","Verbena","hirta","Verbena hirta gracilis",NA,"M.Kuhlmann","América do Sul","Brasil",NA,NA,"Planta dos campos, flores roxas.","CESJ036578","Angiosperma",NA,"Dusén","s.n.","1939","08","28","Paraná","Ponta Grossa","Parque Estadual de Vila Velha","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"gracilis",NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA
"206","2019-11-21 14:48:52-03","UFJF","CESJ","63401","PreservedSpecimen","Plantae","Verbenaceae","Verbena","hirta","Verbena hirta",NA,"V.C. Souza; et al.","América do Sul","Brasil",NA,NA,"Cálice persistente, fruto tetralobado, mesocarpo côncavo-glabro, convexo-reticulado. Material exclusivo da carpoteca.","CESJ063401","Angiosperma",NA,"Spreng.","s.n.","1995","08","20","São Paulo","Itararé","Estrada Itararé/Bom Sucesso de Itararé, ca. 17 km da Fazenda Norte. Campo na beira de um córrego.","-49.3400001525879","-24.1100006103516",NA,"V.C. Souza",NA,NA,NA,"1995","27729","auto",NA,NA,"09",NA,NA,NA,NA
"207","2021-04-07 11:49:14-03","UFMS","CGMS","21772","PreservedSpecimen","Plantae","Verbenaceae","Verbena","hirta","Verbena hirta",NA,"W.G. Barbosa-Filho",NA,"Brasil",NA,NA,"Flor lilás. Habitat: Cerrado. Habito: Subarbusto.","CGMS1051181",NA,NA,"Spreng.","2","2007",NA,NA,"Mato Grosso do Sul","Campo Grande","Reserva Biológica da UFMS_ RPPN.","-54.6464004516602","-20.4428005218506",NA,NA,NA,NA,NA,NA,"161190","auto",NA,NA,NA,NA,NA,NA,NA
"208","2021-04-07 11:49:14-03","UFMS","CGMS","78459","PreservedSpecimen","Plantae","Verbenaceae","Verbena","hirta","Verbena hirta",NA,"H. Moreira Filho",NA,"Brasil",NA,NA,"Floração - janeiro. Habitat: Campo. Habito: Erva.","CGMS1111470",NA,NA,"Spreng.","87",NA,NA,NA,"Paraná","Araucária",NA,"-49.4103012084961","-25.5930995941162",NA,NA,NA,NA,NA,NA,"21346","auto",NA,NA,NA,NA,NA,NA,NA
"209","2021-04-07 11:49:14-03","UFMS","CGMS","78471","PreservedSpecimen","Plantae","Verbenaceae","Verbena","hirta","Verbena hirta",NA,"J.R. Cure",NA,"Brasil",NA,NA,NA,"CGMS1111482",NA,NA,"Spreng.",NA,"1981","10","21","Paraná","Curitiba","Parque da cidade.","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA
