"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","class","typeStatus","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","fieldNumber","individualCount"
"107","2019-11-07 11:44:47-03","FUVATES","HVAT","1042","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Capanemia","superflua","Capanemia superflua","(Rchb.f.) Garay","E. Freitas","J. Bruxel","s.n.","2002","08","17",NA,"Brasil","Rio Grande do Sul","Guaporé",NA,"-51.890278","-28.845556",NA,NA,NA,"Epífita","HVAT00001042",NA,NA,NA,NA,NA,"2002","11","23","-51º53'25''W","-28º50'44''S",NA,NA
"108","2019-11-07 11:44:47-03","FUVATES","HVAT","837","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Capanemia","superflua","Capanemia superflua","(Rchb.f.) Garay","E. Freitas","E. Freitas","s.n.","2001","11","11",NA,"Brasil","Rio Grande do Sul","São José do Herval","PCH Salto do Forqueta.","-52.295278","-29.044167",NA,NA,NA,NA,"HVAT00000837",NA,NA,NA,NA,NA,"2001","11","11","-52º17'43''W","-29º2'39''S",NA,NA
"109","2019-11-07 11:44:47-03","FUVATES","HVAT","1073","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Capanemia","superflua","Capanemia superflua","(Rchb.f.) Garay","E. Freitas","E. Freitas","s.n.","2002","11","18",NA,"Brasil","Rio Grande do Sul","Boqueirão do Leão","Perau da Nega.","-52.429444","-29.303889",NA,NA,NA,NA,"HVAT00001073",NA,NA,NA,NA,NA,"2002","11","19","-52º25'46''W","-29º18'14''S",NA,NA
"110","2020-10-20 15:00:15-03","FUVATES","HVAT","484","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Capanemia","superflua","Capanemia superflua","(Rchb.f.) Garay","C. R. Buzatto","E. Freitas","s.n.","2000","10","21",NA,"Brasil","Rio Grande do Sul","Sério",NA,"-52.268611","-29.383333",NA,NA,NA,NA,"HVAT00000484",NA,NA,NA,NA,NA,"2008","11","27","52º16'7''W","29º22'60''S",NA,NA
"111","2020-10-20 15:00:15-03","FUVATES","HVAT","222","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Capanemia","superflua","Capanemia superflua","(Rchb.f.) Garay","C. R. Buzatto","T. Zago; A. Scherer; E. Marder","s.n.","1999","12","04",NA,"Brasil","Rio Grande do Sul","Ilópolis",NA,"-52.124167","-28.926667",NA,NA,NA,"Coletada na sede do Ibama","HVAT00000222",NA,NA,NA,NA,NA,"2008","11","27","52º7'27''W","28º55'36''S",NA,NA
"112","2021-03-01 11:49:56-03","UFPE","UFP","75493","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Capanemia","superflua","Capanemia superflua","Rchb, F.","Oliveira, MN","Oliveira, MN; Barreto, AC; Silva, GS","151","2011","10","21",NA,"Brasil","Bahia","Maracás",NA,"-40.443333","-13.526389",NA,NA,NA,"Epífita; planta de pequeno porte. Folhas espiraladas, nervuras paralelinérveas. Flores diclamídeas, verde claro.; Floresta Seca.","UFP075493",NA,NA,NA,NA,NA,"2011","10","21","-40.443333","-13.526389",NA,NA
"113","2020-09-12 05:00:02-03","US","US","2552787","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Capanemia","superflua","Capanemia superflua","(Rchb. f.) Garay",NA,"L. B. Smith & R. M. Klein","12986","1964","11","7","South America","Brazil","Santa Catarina",NA,NA,NA,NA,"700","800",NA,NA,"US00434329","US00434329_01",NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"114","2020-09-12 05:00:02-03","US","US","3078169","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Capanemia","superflua","Capanemia superflua","(Rchb. f.) Garay",NA,"R. A. Wasum","1186","1985","10","19","South America - Neotropics","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US00434327","US00434327_01",NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"115","2020-09-12 05:00:02-03","US","US","203859","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Capanemia","superflua","Capanemia superflua","(Rchb. f.) Garay",NA,"A. F. Regnell","1168","1855","9","7","South America - Neotropics","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,"US00434333","US00434333_01",NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"116","2020-09-12 05:00:02-03","US","US","2742712","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Capanemia","superflua","Capanemia superflua","(Rchb. f.) Garay",NA,"L. B. Smith & R. M. Klein","12891","1964","10","23","South America","Brazil","Santa Catarina",NA,NA,NA,NA,"900","1000",NA,NA,"US00434330","US00434330_01",NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"117","2020-09-12 05:00:02-03","US","US","3090711","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Capanemia","superflua","Capanemia superflua","(Rchb. f.) Garay",NA,"M. Rossato","3451","1987","11","7","South America - Neotropics","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US00434326","US00434326_01",NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"118","2020-09-12 05:00:02-03","US","US","2509191","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Capanemia","superflua","Capanemia superflua","(Rchb. f.) Garay",NA,"G. Hatschbach","15093","1966","11","8","South America - Neotropics","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US00434328","US00434328_01",NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"119","2020-09-12 05:00:02-03","US","US","3455262","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Capanemia","superflua","Capanemia superflua","(Rchb. f.) Garay",NA,"R. A. Wasum","22076","2003","11","7","South America","Brazil","Rio Grande Do Sul","Canela",NA,"-50.815601348877","-29.3656005859375","800",NA,NA,NA,"US00809550","US00809550_01","16452","auto","Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"120","2020-09-12 05:00:02-03","US","US","2841262","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Capanemia","superflua","Capanemia superflua","(Rchb. f.) Garay",NA,"R. M. Klein","3183","1962","12","4","South America","Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,"US00434332","US00434332_01",NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"121","2020-09-12 05:00:02-03","US","US","2552785","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Capanemia","superflua","Capanemia superflua","(Rchb. f.) Garay",NA,"L. B. Smith & R. M. Klein","12818","1964","10","23","South America","Brazil","Santa Catarina",NA,NA,NA,NA,"900","1000",NA,NA,"US00434331","US00434331_01",NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"122","2020-09-02 16:34:31-03","Cenargen","CEN","64451","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Capanemia","superflua","Capanemia superflua","(Rchb.f.) Garay","L. B. Bianchetti","Glocimar Pereira-Silva","10184","2005","07","26",NA,"Brasil","RS","PINHAL DA SERRA","Fazenda do Sr. Francisco, próximo ao eixo da barragem.",NA,NA,"650","650","Unicata","Área de influência direta (lago). Mudas coletadas em 26/07/2005 e mantidas em cultivo no CENARGEN. Material devidamente herborizado em 17/11/2006.","CEN00064451","CEN00064451",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"123","2015-08-27 11:55:39-03","UFSS","REAL","562","S","Plantae","Magnoliophyta",NA,"Orchidaceae","Capanemia","superflua","Capanemia superflua","Barb.Rodr.","Klauss, A.R.","Klauss, A.R.; Cavali, R.; Cavali, R.","s.n.",NA,NA,NA,NA,"Brasil","Paraná","Pérola d'Oeste","Propriedade Gruta Nossa Senhora de Lourdes","-53.7400016784668","-25.8241996765137",NA,NA,NA,NA,NA,NA,"13944","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2019-07-09 12:46:53-03","F","FMNH-SEEDPLANTS","V0435844F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Orchidaceae","Capanemia","superflua","Capanemia superflua",NA,"RRC ID Flag","L. B. Smith & R. Reitz","12818","1964","10","23","South America","Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,"V0435844F","V0435844F_01 V0435844F_02",NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA,"12818",NA
"125","2019-07-09 12:43:25-03","F","FMNH-SEEDPLANTS","V0435845F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Orchidaceae","Capanemia","superflua","Capanemia superflua",NA,NA,"G. Hatschbach","22699","1969","10","26","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0435845F","V0435845F_01",NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"126","2019-07-09 12:43:47-03","F","FMNH-SEEDPLANTS","V0386355F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Orchidaceae","Rodriguezia","uliginosa","Rodriguezia uliginosa",NA,NA,"P. Dusén","8885","1909","10","14","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0386355F","V0386355F_01 V0386355F_02",NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"127","2019-06-05 11:45:48-03","URICER","HPBR","4159","S","Plantae",NA,NA,"Orchidaceae","Capanemia","superflua","Capanemia superflua","(Rchb.f.) Garay",NA,"SUZEK,L.",NA,"1990","03","14",NA,"Brasil","RS","Erechim",NA,"-52.2738990783691","-27.6341991424561",NA,NA,NA,NA,"HPBR004159",NA,"46790","auto",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"128","2019-04-02 09:32:19-03","URICER","HPBR","6027","S","Plantae",NA,NA,"Orchidaceae","Capanemia","superflua","Capanemia superflua","(Rchb. f.) Garay",NA,"PAIZ, R. C.",NA,"1995","10","05",NA,"Brasil","RS","Marcelino Ramos","ESTREITO AUGUSTO CÉSAR","-51.9063987731934","-27.4617004394531",NA,NA,NA,NA,"HPBR006027","HPBR006027","18635","auto",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"129","2019-06-05 11:45:48-03","URICER","HPBR","6165","S","Plantae",NA,NA,"Orchidaceae","Capanemia","superflua","Capanemia superflua","(Rchb.f.) Garay",NA,"SCARIOT, C.",NA,"1998","10","20",NA,"Brasil","RS","Marcelino Ramos","ESTREITO AUGUSTO CÉSAR","-51.9063987731934","-27.4617004394531",NA,NA,NA,NA,"HPBR006165",NA,"18635","auto",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"130","2019-04-02 09:32:19-03","URICER","HPBR","5992","S","Plantae",NA,NA,"Orchidaceae","Capanemia","superflua","Capanemia superflua","(Rchb. f.) Garay",NA,"PAIZ, R. C.",NA,"1995","10","05",NA,"Brasil","RS","Marcelino Ramos","ESTREITO AUGUSTO CÉSAR","-51.9063987731934","-27.4617004394531",NA,NA,NA,NA,"HPBR005992",NA,"18635","auto",NA,NA,NA,NA,NA,NA,NA,NA,"2"
"131","2019-04-02 09:32:19-03","URICER","HPBR","9565","S","Plantae",NA,NA,"Orchidaceae","Capanemia","superflua","Capanemia superflua","(Rchb. f.) Garay","TOPPA, R.","BATAGHIN, F. A.",NA,"2005","08","21",NA,"Brasil","RS","Maximiliano de Almeida",NA,"-51.8032989501953","-27.6322002410889",NA,NA,NA,NA,"HPBR009565",NA,"13380","auto",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"132","2019-04-02 09:32:19-03","URICER","HPBR","8836","S","Plantae",NA,NA,"Orchidaceae","Capanemia","superflua","Capanemia superflua","(Rchb. f.) Garay","CECCONELLO, E.","CECCONELLO, E.",NA,"2003","11","02",NA,"Brasil","RS","Sertão",NA,"-52.2597007751465","-27.979700088501",NA,NA,NA,NA,"HPBR008836",NA,"30142","auto",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"133","2019-06-05 11:45:48-03","URICER","HPBR","9913","S","Plantae",NA,NA,"Orchidaceae","Capanemia","superflua","Capanemia superflua","(Rchb.f) Garay",NA,"VENDRUSCOLO,T.",NA,"1998","11","12",NA,"Brasil","RS","Severiano de Almeida",NA,"-52.1161003112793","-27.4330997467041",NA,NA,NA,NA,"HPBR009913",NA,"11604","auto",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"134","2021-04-08 17:13:25-03","UESB","HUESB","6746","S","Plantae","Monocotyledoneae",NA,"Orchidaceae","Capanemia","superflua","Capanemia superflua","(Rchb.f.) Garay","Pessoa, E.","Oliveira, M.N.; Barreto, A.C.; Silva, G.S.; Barreto, A.C.; Silva, G.S.","151","2011","10","21",NA,"Brasil","Bahia","Maracás","Fazenda Lagoa de Dentro, 10 km da saída da cidade de Maracás, entrando logo em seguida a 1km da sede. Floresta seca.","-40.443306","-13.526361",NA,NA,NA,"Epífita; Planta de pequeno porte. Folhas espiraladas, nervuras paralelinérveas. Flores diclamídeas, verde claro.","HUESB000006746",NA,NA,NA,NA,NA,"2013","02","06","-40.443306","-13.526361",NA,NA
"135","2020-11-04 17:30:10-03","UEM","HUEM","21939","S","Plantae",NA,NA,"Orchidaceae","Capanemia","superflua","Capanemia superflua","(Rchb.f.) Garay","Milaneze-Gutierre, MA","Milaneze-Gutierre, MA","s.n.","2011","09","30",NA,"Brasil","Paraná","Telêmaco Borba","Área de alagamento da UHE Mauá","-50.583333","-24.35",NA,NA,NA,"Epífita; presença nervuras; flores com pétalas de coloração vinho.","HUEM000014359","HUEM000014359",NA,NA,NA,NA,"2011","09",NA,"-50.583333","-24.35",NA,NA
"136","2020-11-04 17:30:10-03","UEM","HUEM","19630","S","Plantae",NA,NA,"Orchidaceae","Capanemia","superflua","Capanemia superflua","(Rchb.f.) Garay",NA,"Milaneze-Gutierre, MA","50","2009","10",NA,NA,"Brasil","Paraná","Mauá da Serra",NA,"-51.2294006347656","-23.9013996124268",NA,NA,NA,"O labelo com reentrância no ápice, não parece com as fotos dos Orchidstudium; odor muito agradável","HUEM000009469","HUEM000009469","16036","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2020-11-04 17:30:10-03","UEM","HUEM","24117","Extra","Plantae",NA,NA,"Orchidaceae","Capanemia","superflua","Capanemia superflua","(Rchb.f.) Garay","Milaneze-Gutierre, MA","M.E.Previdello","s.n.","1995","11","07",NA,"Brasil","Paraná","Palmas","rio São Pedro","-51.9906005859375","-26.4841995239258",NA,NA,NA,"Epífita; brácteas externas rosa e internas amarela. frequente. Rio tributário do rio Iguaçu.","HUEM000024214",NA,"46666","auto",NA,NA,"2012","10",NA,NA,NA,NA,NA
"138","2020-11-04 17:30:10-03","UEM","HUEM","31554","S","Plantae",NA,NA,"Orchidaceae","Capanemia","superflua","Capanemia superflua","(Rchb.f.) Garay","Costa, AC","Costa, AC","25","2015","10","15",NA,"Brasil","Paraná","Pinhão","Distrito de Faxinal do Céu.","-51.6596984863281","-25.6956005096436",NA,NA,NA,"Epífita. Florida, flores brancas.","HUEM000016472","HUEM000016472","37408","auto",NA,NA,"2015","10",NA,NA,NA,NA,NA
"139","2020-11-04 17:30:10-03","UEM","HUEM","31552","S","Plantae",NA,NA,"Orchidaceae","Capanemia","superflua","Capanemia superflua","(Rchb.f.) Garay","Costa, AC","Costa, AC","23","2015","10","04",NA,"Brasil","Paraná","Pinhão","Distrito de Faxinal do Céu.","-51.6596984863281","-25.6956005096436",NA,NA,NA,"Epífita, exposta direto ao sol.","HUEM000016470","HUEM000016470","37408","auto",NA,NA,"2015","10",NA,NA,NA,NA,NA
"140","2020-08-20 14:54:43-03","UFSC","FLOR","6665","PreservedSpecimen","Plantae",NA,"Asparagales","Orchidaceae","Capanemia","superflua","Capanemia superflua","(Rchb.f.) Garay","Pabst, G.","Smith, L.B.; Reitz, R.","12818","1964","10","23",NA,"Brasil","Santa Catarina","Abelardo Luz","12km N de Abelardo Luz.","-52.333333","-26.533333","900","900",NA,"flor branca","FLOR0006665",NA,NA,NA,NA,NA,NA,NA,NA,"52º20'W","26º32'S",NA,NA
"141","2020-08-20 20:37:52-03","UFSC","FLOR","4820","PreservedSpecimen","Plantae",NA,"Asparagales","Orchidaceae","Capanemia","superflua","Capanemia superflua","(Rchb.f.) Garay","Pabst, G.","Klein, R.M.","4235","1963","10","20",NA,"Brasil","Santa Catarina","Campos Novos","Caxambu, Tupitinga.","-51.2249984741211","-27.4016990661621","700","700",NA,"epífito, flor branca, perfumada","FLOR0004820",NA,"43319","auto",NA,NA,"1976",NA,NA,NA,NA,NA,NA
"142","2020-08-20 20:37:52-03","UFSC","FLOR","4827","PreservedSpecimen","Plantae",NA,"Asparagales","Orchidaceae","Capanemia","superflua","Capanemia superflua","(Rchb.f.) Garay","Pabst, G.","Klein, R.M.","3183","1962","07","04",NA,"Brasil","Santa Catarina","Lages","Alto da Serra, Encruzilhada.","-50.326099395752","-27.8160991668701","900","900",NA,"epífito, flor branca","FLOR0004827",NA,"70701","auto",NA,NA,"1976",NA,NA,NA,NA,NA,NA
"143","2018-11-27 18:14:00-02","UFMT","UFMT","786","S","Plantae",NA,NA,"Orchidaceae","Capanemia","superflua","Capanemia superflua","(Rchb.f.) Garay","Nunes, V.F.","Hatschbach, G.","22699","1969","10","26",NA,"Brasil","Paraná","Clevelândia","Clevelândia.","-52.4707984924316","-26.3957996368408",NA,NA,NA,"Herbácea epífita. Flores alvas; labelo com mácula amarela.; Capão.","UFMT00000786",NA,"30860","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2017-09-11 17:12:09-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Oncidium","superfluum","Oncidium superfluum","Rchb.f.",NA,"Widgren, JF","778?",NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,"Habitat in prov. Minas Geraes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2017-09-11 17:12:09-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Oncidium","superfluum","Oncidium superfluum","Rchb.f.",NA,"Widgren, JF","778",NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,"Habitat in prov. Minas Geraes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2017-09-11 17:12:16-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Rodriguezia","juergensiana","Rodriguezia juergensiana","Kraenzl.",NA,"Juergens","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"Habitat in Brasilia loco accurato haud indicato",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2017-09-11 17:12:16-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Rodriguezia","juergensiana","Rodriguezia juergensiana","Kraenzl.",NA,"Juergens","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"Habitat in Brasilia loco accurato haud indicato",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2017-09-11 17:12:16-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Rodriguezia","juergensiana","Rodriguezia juergensiana","Kraenzl.",NA,"Comm. Geogr.Geol.","2018",NA,NA,NA,"Southern America","Brazil","São Paulo",NA,"in sylvis supra arbores ad Pinheiros prov. S. Paulo",NA,NA,NA,NA,NA,"Floret Septembri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2017-09-11 17:12:16-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Rodriguezia","juergensiana","Rodriguezia juergensiana","Kraenzl.",NA,"Comm. Geogr.Geol.","2018?",NA,NA,NA,"Southern America","Brazil","São Paulo",NA,"in sylvis supra arbores ad Pinheiros prov. S. Paulo",NA,NA,NA,NA,NA,"Floret Septembri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2017-09-11 17:12:17-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Rodriguezia","uliginosa","Rodriguezia uliginosa","(Barb.Rodr.) Cogn.",NA,"Barbosa Rodrigues, J","s.n.",NA,NA,NA,NA,"?",NA,NA,"in sylvis humidis secus flum. Correnteza ad Yurubiaçaba et ad Carmo do Rio Claro",NA,NA,NA,NA,NA,NA,NA,"P03P6N0034",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2017-09-11 17:12:17-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Rodriguezia","uliginosa","Rodriguezia uliginosa","(Barb.Rodr.) Cogn.",NA,"Barbosa Rodrigues, J","s.n.",NA,NA,NA,NA,"?",NA,NA,"in sylvis humidis secus flum. Correnteza ad Yurubiaçaba et ad Carmo do Rio Claro",NA,NA,NA,NA,NA,NA,NA,"P03P6N0034",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2017-09-11 17:12:17-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Rodriguezia","uliginosa","Rodriguezia uliginosa","(Barb.Rodr.) Cogn.",NA,"Glaziou, AFM","s.n.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"in prov. Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"P03P6N0034",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2017-09-11 17:12:17-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Rodriguezia","uliginosa","Rodriguezia uliginosa","(Barb.Rodr.) Cogn.",NA,"Regnell, AF","2020",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Caldas","Habitat in arboribus locis humidis prope Caldas prov. Minas Geraes","-46.3861","-21.9236",NA,NA,NA,NA,NA,"P03P6N0034","25710","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2017-09-11 17:12:17-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Rodriguezia","uliginosa","Rodriguezia uliginosa","(Barb.Rodr.) Cogn.",NA,"Barbosa Rodrigues, J","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Caldas","Habitat in arboribus locis humidis prope Caldas prov. Minas Geraes","-46.3861","-21.9236",NA,NA,NA,NA,NA,"P03P6N0034","25710","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2017-09-11 17:12:17-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Rodriguezia","uliginosa","Rodriguezia uliginosa","(Barb.Rodr.) Cogn.",NA,"Regnell, AF","1168",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Caldas","Habitat in arboribus locis humidis prope Caldas prov. Minas Geraes","-46.3861","-21.9236",NA,NA,NA,NA,NA,"P03P6N0034","25710","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2017-09-11 17:12:17-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Rodriguezia","uliginosa","Rodriguezia uliginosa","(Barb.Rodr.) Cogn.",NA,"Regnell, AF","1168?",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Caldas","Habitat in arboribus locis humidis prope Caldas prov. Minas Geraes","-46.3861","-21.9236",NA,NA,NA,NA,NA,"P03P6N0034","25710","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2017-09-11 17:12:17-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Rodriguezia","uliginosa","Rodriguezia uliginosa","(Barb.Rodr.) Cogn.",NA,"Regnell, AF","2020?",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Caldas","Habitat in arboribus locis humidis prope Caldas prov. Minas Geraes","-46.3861","-21.9236",NA,NA,NA,NA,NA,"P03P6N0034","25710","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2017-09-11 17:12:17-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Rodriguezia","uliginosa","Rodriguezia uliginosa","(Barb.Rodr.) Cogn.",NA,"Barbosa Rodrigues, J","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Caldas","Habitat in arboribus locis humidis prope Caldas prov. Minas Geraes","-46.3861","-21.9236",NA,NA,NA,NA,NA,"P03P6N0034","25710","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2017-09-11 17:12:17-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Rodriguezia","uliginosa","Rodriguezia uliginosa","(Barb.Rodr.) Cogn.",NA,"Azambuja, GA de","s.n.",NA,NA,NA,"Southern America","Brazil","Rio Grande do Sul","Porto Alegre","in prov. Rio Grande do Sul prope Porto Alegre","-51.23","-30.0331",NA,NA,NA,"Floret Septembri",NA,"P03P6N0034","29946","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2017-09-11 17:12:17-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Rodriguezia","uliginosa","Rodriguezia uliginosa","(Barb.Rodr.) Cogn.",NA,"Glaziou, AFM","s.n.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"in prov. Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"P03P6N0034",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2017-09-11 17:12:17-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Rodriguezia","uliginosa","Rodriguezia uliginosa","(Barb.Rodr.) Cogn.",NA,"Azambuja, GA de","s.n.",NA,NA,NA,"Southern America","Brazil","Rio Grande do Sul","Porto Alegre","in prov. Rio Grande do Sul prope Porto Alegre","-51.23","-30.0331",NA,NA,NA,"Floret Septembri",NA,"P03P6N0034","29946","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2021-02-08 12:52:12-03","UFRGS","ICN","053489","S","Plantae","Monocotyledon",NA,"Orchidaceae","Capanemia","superflua","Capanemia superflua","(Rchb. f.) Garay","Buzatto, CR","Waechter, JL","1905","1982","11","06","América do Sul","Brasil","RS","Esmeralda","Est. Ecol. Aracuri","-51.190299987793","-28.0536003112793",NA,NA,NA,"Epífito em interior de mata; flores brancas com mancha a,arelada no labelo, fortemente aromáticas","ICN00039410",NA,"38649","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2021-02-08 12:52:12-03","UFRGS","ICN","032449","S","Plantae","Monocotyledon",NA,"Orchidaceae","Capanemia","superflua","Capanemia superflua","(Rchb. f.) Garay","Buzatto, CR","Saafeld, K","s.n.","1976","09","19","América do Sul","Brasil","RS","Garibaldi","Parque Santa Helena","-51.5335998535156","-29.2560997009277",NA,NA,NA,"Florece em outubro; flores brancas aromáticas","ICN00039408",NA,"25074","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
