"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","typeStatus","infraspecificEpithet","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","dayIdentified","coordinatePrecision","geoFlag","fieldNumber","individualCount","previousCatalogNumber","sex"
"42","2020-02-08 10:15:34-03","NBC","NL-BOTANY","U 0001815","PreservedSpecimen","Plantae",NA,"Poales","Eriocaulaceae","Syngonanthus","comosus","Syngonanthus comosus harleyi","Moldenke","Moldenke HN","Harley RM; et al.",NA,"1974","02","04","Southern America","Brazil","Bahia",NA,"Estado de BahiaSerra do SincoráBy Rio Cumbuca ca.3km. S. of Mucugé, near site of small dam on road to Cascavel.","-41.35","-13.016667",NA,NA,NA,"Riverside, damp sandy soil, sandstone rocks and partly burnt-over vegetation.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200001815 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0001815","NL-U0001815","isotype","harleyi","1975","04","-41.35","-13.016667","Magnoliopsidae","350291 B","01",NA,NA,NA,NA,NA,NA
"43","2020-11-04 10:55:25-03","ESALQ","ESA","126908","PreservedSpecimen","Plantae",NA,NA,"Eriocaulaceae","Leiothrix","schlechtendalii","Leiothrix schlechtendalii",NA,"Sauthier, L.J.","Romão, G.O.","2117.0","2007","04","05",NA,"Brasil","Bahia","Andaraí",NA,"-41.3314018249512","-12.8072004318237",NA,NA,NA,NA,"ESA126908","ESA126908",NA,NA,NA,NA,NA,NA,NA,NA,NA,"58558","auto",NA,NA,NA,NA
"44","2020-11-04 11:06:57-03","ESALQ","ESA","74592","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Eriocaulaceae","Leiothrix","schlechtendalii","Leiothrix schlechtendalii",NA,"Trovó, M.L.O.","Souza, V.C.; Souza, J.P.; Romão, G.O.; Elias, S.I.","26341.0","2001","07","18",NA,"Brasil","Bahia","Morro do Chapéu","Estrada para Mundo Novo, cerca de 5 km de Morro do Chapéu. Campo rupestre.","-41.07","-113.424","900","900",NA,"Erva; capítulos creme.","ESA074592","ESA074592",NA,NA,"2009",NA,"-41.07","-113,424",NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2020-11-04 11:06:57-03","ESALQ","ESA","108318","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Eriocaulaceae","Leiothrix","schlechtendalii","Leiothrix schlechtendalii",NA,"Ribeiro, L.A.L.","Ribeiro, L.A.L.","1.0","2007","01","22",NA,"Brasil","Bahia","Mucugê",NA,"-41.3708000183105","-13.0052995681763",NA,NA,NA,NA,"ESA108318","ESA108318",NA,NA,"2006","02",NA,NA,NA,NA,"03","52493","auto",NA,NA,NA,NA
"46","2016-02-02 14:38:05-02","BGBM","B","B 10 0247886","S","Plantae",NA,NA,"Eriocaulaceae","Leiothrix","schlechtendalii","Leiothrix schlechtendalii","Ruhland",NA,"J. S. Blanchet","3818",NA,NA,NA,"Middle and South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=http://herbarium.bgbm.org/object/B100247886 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B100247886","B100247886","type",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2019-11-01 11:30:22-03","IPA","IPA","26434","S","Plantae","Plantae",NA,"Eriocaulaceae","Leiothrix","schlechtendalii","Leiothrix schlechtendalii","(Körn.) Ruhland","Giulietti, A.M.","Mori, S.A.; King, R.M.; Santos, T.S.; Hage, J.L.; King, R.M.; Santos, T.S.; Hage, J.L.","12483","1979","07","22","Southern America","Brasil","Bahia","Rio de Contas","Pico das Almas, a 18km ao SNW de Rio de Contas. Campo rupestre.","-41.95","-13.55","1600","1850",NA,NA,"IPA0026434",NA,NA,NA,"1985",NA,"-41.95","-13.55",NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2019-11-01 11:30:22-03","IPA","IPA","26551","S","Plantae","Plantae",NA,"Eriocaulaceae","Leiothrix","schlechtendalii","Leiothrix schlechtendalii","(Körn.) Ruhland","Giulietti, A.M.","Mori, S.A.; King, R.M.; Santos, T.S.; Hage, J.L.; King, R.M.; Santos, T.S.; Hage, J.L.","12590","1979","07","26","Southern America","Brasil","Bahia","Mucugê","3km ao S de Mucugê, na estrada para Jussiape. Campo rupestre.","-41.4","-13","1000","1000",NA,NA,"IPA0026551",NA,NA,NA,"2019","10","-41.4","-13",NA,NA,"29",NA,NA,NA,NA,NA,NA
"49","2019-11-01 11:30:22-03","IPA","IPA","27543","S","Plantae","Plantae",NA,"Eriocaulaceae","Leiothrix","schlechtendalii","Leiothrix schlechtendalii","(Körn.) Ruhland","Giulieti, A.M.","Harley, R.M.","18760","1977","02","16","Southern America","Brasil","Bahia",NA,"Serra do Sincorá, 10km S of Andaraí on the road to Mucugé, Sandstone rocks and open semb on rocky hill side.","-41.316667","-12.866667","500","700",NA,NA,"IPA0027543",NA,NA,NA,"1984","04","-41.316667","-12.866667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2019-02-15 11:39:10-02","IPA","IPA","23610","S","Plantae","Plantae",NA,"Eriocaulaceae","Syngonanthus","comosus","Syngonanthus comosus harleyii","Moldenke","Moldenke, H.N.","Harley, R.M.","15952","1974","02","04","Southern America","Brasil","Bahia",NA,"Serra do Sincorá, By Rio Cumbuca ca. 3km S. of Mucugê, near site of small dam on road to Cascavel. Riverside, damp sandy soil, sandstone rocks and partly burnt-over vegetation.","-41.35","-13.016667","850","850",NA,"Tufted herb. Leaves grey-green. Capitula white.","IPA0023610","IPA0023610","TYPUS","harleyii","1975","04","-41.35","-13.016667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2019-11-21 14:35:20-03","UFJF","CESJ","39232","PreservedSpecimen","Plantae","Angiosperma",NA,"Eriocaulaceae","Leiothrix","schlechtendalii","Leiothrix schlechtendalii","(Körn.) Ruhland","A.M. Giulietti","L.R.Noblick; A. Pinto","2896","1983","11","20","América do Sul","Brasil","Bahia","Andaraí","Estrada entre Andaraí e Mucugê","-41.3314018249512","-12.8072004318237",NA,NA,NA,"Campo rupestre alt: 900 - 1000 m. Erva de 30-40 cm de alt. Flores alvas em capítulos compactos. Comum em solo arenoso.","CESJ039232",NA,NA,NA,"1988",NA,NA,NA,NA,NA,NA,"58558","auto",NA,NA,NA,NA
"52","2019-08-20 10:00:16-03","UNICAMP","UEC","27482","S","Plantae","Liliopsida",NA,"Eriocaulaceae","Leiothrix","schlechtendalii","Leiothrix schlechtendalii","(Körn.) Ruhland","Giulietti, AM","Harley, RM; Mayo, SJ; Storr, RM; Santos, TS; Pinheiro, RS","18824","1977","02","17",NA,"Brazil","Bahia",NA,"Serra do Sincorá, 2-3 km aproxinately SW of Mucugé on the road to Cascavel, open scrub on white sand with damp areas and extensive sedge meadow. Partly burnt over.","-41.4","-13.016667","950","950",NA,"To 30 cm high, leaves 1-2 mm broad, stems and leaves pale grey green, eredt, white-hairy. Involueral bracts stramineous, heads white when young, grey when older.","UEC057935","UEC057935",NA,NA,"1987",NA,"-41.4","-13.016667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2020-04-22 16:26:28-03","UFPB","JPB","36292","PreservedSpecimen","Plantae","Angiosperma","Monocotyledon","Eriocaulaceae","Leiothrix","schlechtendalii","Leiothrix schlechtendalii","(Koern.) Ruhland","Giulietti, AM","Giulietti, AM; Funch, L; Borba, E; Bandeira, F; et al.","2157","2002","07","01","Southern America","Brasil","Bahia","Morro do Chapéu","Margem arenosa do Rio Jacuípe. Solo arenoso úmido.","-42.236111","-11.559722","900","900",NA,"; HABITAT: Campo rupestre.; DESC: Erva cespitosa em solo úmido, 15 - 30 cm de altura. Folhas dísticas, eretas, até 20 cm de altura, escapos de vários tamanhos 10 - 30 cm de altura. Capítulos brancos.",NA,NA,NA,NA,"2002","06","-42.236111","-11.559722",NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-21 19:40:15-03","UFC","EAC","46497","PreservedSpecimen","Plantae","Monocotyledon",NA,"Eriocaulaceae","Leiothrix","schlechtendalii","Leiothrix schlechtendalii","Ruhland","Giulietti, A.M.","Guedes, M.L.; Gomes, F. .S.; et al.","15205","2009","05","02","Southern America","Brasil","Bahia","Piatã","Ch. Diamantina, caminho p/ os 3 Morros, ponto 1","-41.7975","-13.073611","1304","1304",NA,"Herbácea, ca. 40cm, folha linear, inflorescência com escapo dourado, capítulos cremes; Campos gerais","EAC0046497","EAC0046497",NA,NA,"2010","12","-41.7975","-13.073611",NA,NA,"07",NA,NA,NA,NA,NA,NA
"55","2020-12-21 16:23:33-03","MBM","MBM","305925","PreservedSpecimen","Plantae",NA,NA,"Eriocaulaceae","Leiothrix","schlechtendalii","Leiothrix schlechtendalii","(Körn.) Ruhland","Trovó, M.I.O.","Guedes, M.L.; et al.; et al.","11303","2004","09","19","Southern America","Brazil","Bahia","Chapada Diamantina","Piatã, campos gerais.",NA,NA,NA,NA,NA,"Erva de ca. 25 cm. Folhas basais, membranáceas. Inflorescência com espaço longo, capítulos cremes. campos gerais","MBM305925","MBM305925",NA,NA,"2010","03",NA,NA,NA,NA,"26",NA,NA,NA,NA,NA,NA
"56","2020-12-21 16:23:33-03","MBM","MBM","416081","PreservedSpecimen","Plantae",NA,NA,"Eriocaulaceae","Leiothrix","schlechtendalii","Leiothrix schlechtendalii","(Körn.) Ruhland","Cordeiro, J.","Cordeiro, J.; Brotto, M.L.; Brotto, M.L.","5734","2018","11","12","Southern America","Brazil","Bahia","Mucugê","Chapada Diamantina, trilha para Cachoeira Três Barras","-41.299444","-12.973611","1000","1000",NA,"Erva; inflorescência branca.; Campo rupestre.","MBM416081",NA,NA,NA,"2019","02","-41.299444","-12.973611",NA,NA,"05",NA,NA,NA,NA,NA,NA
"57","2020-12-21 16:23:33-03","MBM","MBM","116468","PreservedSpecimen","Plantae",NA,NA,"Eriocaulaceae","Leiothrix","schlechtendalii","Leiothrix schlechtendalii","(Körn.) Ruhland","Hensold, N.","Pinto, G.C.P.","86-85","1985","09","20","Southern America","Brazil","Bahia","Morro do Chapéu","Cachoeira do Agresta","-41.1561012268066","-11.5500001907349",NA,NA,NA,NA,"MBM116468","MBM116468",NA,NA,NA,NA,NA,NA,NA,NA,NA,"98143","auto",NA,NA,NA,NA
"58","2020-12-21 16:23:33-03","MBM","MBM","193540","PreservedSpecimen","Plantae",NA,NA,"Eriocaulaceae","Leiothrix","schlechtendalii","Leiothrix schlechtendalii","(Körn.) Ruhland","Giulietti, A.M.","Furlan, A.; et al.; et al.","s.n.","1980","11","30","Southern America","Brazil","Bahia","Morro do Chapéu","Morro do Chapéu, Cachoeira do Ferro Doido","-41.1561012268066","-11.5500001907349",NA,NA,NA,NA,"MBM193540","MBM193540",NA,NA,NA,NA,NA,NA,NA,NA,NA,"98143","auto",NA,NA,NA,NA
"59","2020-12-21 16:23:33-03","MBM","MBM","62183","PreservedSpecimen","Plantae",NA,NA,"Eriocaulaceae","Leiothrix","schlechtendalii","Leiothrix schlechtendalii","(Körn.) Ruhland","Moldenke, H.N.","Hatschbach, G.; et al.; et al.","42352","1979","07","15","Southern America","Brazil","Bahia","Morro do Chapéu","Serra do Tombador","-41.1561012268066","-11.5500001907349",NA,NA,NA,NA,"MBM062183","MBM062183",NA,NA,NA,NA,NA,NA,NA,NA,NA,"98143","auto",NA,NA,NA,NA
"60","2020-12-21 16:23:33-03","MBM","MBM","105749","PreservedSpecimen","Plantae",NA,NA,"Eriocaulaceae","Leiothrix","schlechtendalii","Leiothrix schlechtendalii","(Körn.) Ruhland","Giulietti, A.M.","Giulietti, A.M.","s.n.","1984","12","15","Southern America","Brazil","Bahia","Mucugê","Mucugê","-41.3708000183105","-13.0052995681763",NA,NA,NA,NA,"MBM105749","MBM105749",NA,NA,NA,NA,NA,NA,NA,NA,NA,"52493","auto",NA,NA,NA,NA
"61","2020-12-21 16:23:33-03","MBM","MBM","93293","PreservedSpecimen","Plantae",NA,NA,"Eriocaulaceae","Leiothrix","schlechtendalii","Leiothrix schlechtendalii","(Körn.) Ruhland","Giulietti, A.M.","Hatschbach, G.","48271","1984","09","15","Southern America","Brazil","Bahia","Mucugê","Próximo ao Rio Apiaba","-41.3708000183105","-13.0052995681763",NA,NA,NA,NA,"MBM093293","MBM093293",NA,NA,NA,NA,NA,NA,NA,NA,NA,"52493","auto",NA,NA,NA,NA
"62","2020-12-21 16:23:33-03","MBM","MBM","216918","PreservedSpecimen","Plantae",NA,NA,"Eriocaulaceae","Leiothrix","schlechtendalii","Leiothrix schlechtendalii","(Körn.) Ruhland","Giulietti, A.M.","Conceição, A.S.; et al.; et al.","173","1997","01","12","Southern America","Brazil","Bahia","Mucugê","Unidade de Manejo Sustentável","-41.3708000183105","-13.0052995681763",NA,NA,NA,NA,"MBM216918","MBM216918",NA,NA,NA,NA,NA,NA,NA,NA,NA,"52493","auto",NA,NA,NA,NA
"63","2020-12-21 16:23:33-03","MBM","MBM","49467","PreservedSpecimen","Plantae",NA,NA,"Eriocaulaceae","Leiothrix","schlechtendalii","Leiothrix schlechtendalii","(Körn.) Ruhland","Moldenke, H.N.","Hatschbach, G.","39614","1977","01","15","Southern America","Brazil","Bahia","Morro do Chapéu","Morro do Chapéu, arredores","-41.1561012268066","-11.5500001907349",NA,NA,NA,NA,"MBM049467","MBM049467",NA,NA,NA,NA,NA,NA,NA,NA,NA,"98143","auto",NA,NA,NA,NA
"64","2020-12-21 16:23:33-03","MBM","MBM","49471","PreservedSpecimen","Plantae",NA,NA,"Eriocaulaceae","Leiothrix","schlechtendalii","Leiothrix schlechtendalii","(Körn.) Ruhland","Moldenke, H.N.","Hatschbach, G.","39694","1977","01","17","Southern America","Brazil","Bahia","Morro do Chapéu","Rio Agreste","-41.1561012268066","-11.5500001907349",NA,NA,NA,NA,"MBM049471","MBM049471",NA,NA,NA,NA,NA,NA,NA,NA,NA,"98143","auto",NA,NA,NA,NA
"65","2020-12-21 16:23:33-03","MBM","MBM","62179","PreservedSpecimen","Plantae",NA,NA,"Eriocaulaceae","Leiothrix","schlechtendalii","Leiothrix schlechtendalii","(Körn.) Ruhland","Moldenke, H.N.","Hatschbach, G.; et al.; et al.","42361","1979","07","15","Southern America","Brazil","Bahia","Morro do Chapéu","Serra do Tombador","-41.1561012268066","-11.5500001907349",NA,NA,NA,NA,"MBM062179","MBM062179",NA,NA,NA,NA,NA,NA,NA,NA,NA,"98143","auto",NA,NA,NA,NA
"66","2020-12-21 16:23:33-03","MBM","MBM","218564","PreservedSpecimen","Plantae",NA,NA,"Eriocaulaceae","Leiothrix","schlechtendalii","Leiothrix schlechtendalii","(Körn.) Ruhland","Giulietti, A.M.","Carvalho, A.M. de","2933",NA,NA,NA,"Southern America","Brazil","Bahia","Mucugê","Ca. 30km na estrada para Andaraí","-41.3708000183105","-13.0052995681763",NA,NA,NA,NA,"MBM218564","MBM218564",NA,NA,NA,NA,NA,NA,NA,NA,NA,"52493","auto",NA,NA,NA,NA
"67","2020-12-21 16:23:33-03","MBM","MBM","152175","PreservedSpecimen","Plantae",NA,NA,"Eriocaulaceae","Leiothrix","schlechtendalii","Leiothrix schlechtendalii","(Körn.) Ruhland","Giulietti, A.M.","Giulietti, A.M.; et al.; et al.","6954","1984","12","15","Southern America","Brazil","Bahia","Mucugê","Perto do cemitério","-41.3708000183105","-13.0052995681763",NA,NA,NA,NA,"MBM152175","MBM152175",NA,NA,NA,NA,NA,NA,NA,NA,NA,"52493","auto",NA,NA,NA,NA
"68","2020-12-21 16:23:33-03","MBM","MBM","87679","PreservedSpecimen","Plantae",NA,NA,"Eriocaulaceae","Leiothrix","schlechtendalii","Leiothrix schlechtendalii","(Körn.) Ruhland","Giulietti, A.M.","Hatschbach, G.","47530","1984","01","22","Southern America","Brazil","Bahia","Mucugê","Rio Apiaba","-41.3708000183105","-13.0052995681763",NA,NA,NA,NA,"MBM087679",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52493","auto",NA,NA,NA,NA
"69","2020-12-21 16:23:33-03","MBM","MBM","218568","PreservedSpecimen","Plantae",NA,NA,"Eriocaulaceae","Leiothrix","schlechtendalii","Leiothrix schlechtendalii","(Körn.) Ruhland","Giulietti, A.M.","Carvalho, A.M. de; et al.; et al.","3074","1990","04","14","Southern America","Brazil","Bahia","Mucugê","Rio Mucugê","-41.3708000183105","-13.0052995681763",NA,NA,NA,NA,"MBM218568","MBM218568",NA,NA,NA,NA,NA,NA,NA,NA,NA,"52493","auto",NA,NA,NA,NA
"70","2020-12-21 16:23:33-03","MBM","MBM","216926","PreservedSpecimen","Plantae",NA,NA,"Eriocaulaceae","Leiothrix","schlechtendalii","Leiothrix schlechtendalii","(Körn.) Ruhland","Giulietti, A.M.","Bautista, H.P.; et al.; et al.","324","1997","04","06","Southern America","Brazil","Bahia","Mucugê","Unidade de Manejo Sustentável","-41.3708000183105","-13.0052995681763",NA,NA,NA,NA,"MBM216926","MBM216926",NA,NA,NA,NA,NA,NA,NA,NA,NA,"52493","auto",NA,NA,NA,NA
"71","2019-08-15 09:04:35-03","UESC","UESC","4180","S","Plantae","Angiospermae","Florideophycidae","Eriocaulaceae","Leiothrix","schlechtendalii","Leiothrix schlechtendalii","(Koern.) Ruhl.",NA,"Ganev, W.","3227","1994","05","08",NA,"Brasil","Bahia","São Bento do Sul",NA,"-41.8","-13.383333","1000","1300",NA,"Campo Rupestre, solo arenoso com cascalho de quartzo.; Erva de ca. 40cm, formando touceiras.; Planta em início de floração, comum.","UESC0004180",NA,NA,NA,NA,NA,"41w48'","13s23'","Monocotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"72","2015-09-05 09:21:30-03","MNHN","RECOLNAT_MNHN_P","P00748253","PreservedSpecimen",NA,NA,NA,"Eriocaulaceae","Leiothrix","schlechtendalii","Leiothrix schlechtendalii","Ruhland","Giulietti","Blanchet, J.S.",NA,"1845",NA,NA,NA,"brésil",NA,NA,"Bahia, Jacobine, S. Thomé.",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00748253' target='other'> <mi>dwc_moreinfo</mi></a>","P00748253","P00748253_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3818",NA,NA,NA
"73","2015-09-05 09:21:30-03","MNHN","RECOLNAT_MNHN_P","P00748256","PreservedSpecimen",NA,NA,NA,"Eriocaulaceae","Leiothrix","schlechtendalii","Leiothrix schlechtendalii","Ruhland","Giulietti","Blanchet, J.S.",NA,"1845",NA,NA,NA,"brésil",NA,NA,"Bahia, Jacobine, S. Thomé.",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00748256' target='other'> <mi>dwc_moreinfo</mi></a>","P00748256","P00748256_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3818",NA,NA,NA
"74","2015-09-15 12:07:54-03","MNHN","RECOLNAT_MNHN_P","P00039301","PreservedSpecimen",NA,NA,NA,"Eriocaulaceae","Leiothrix","schlechtendalii","Leiothrix schlechtendalii","Ruhland","Giuletti","Pignal, M.|Lechat, F.",NA,"1993","9","12",NA,"Brésil","brésil","mucugé","Criminosa (ou Capapodes?)","-41.3667","-13",NA,"100","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00039301' target='other'> <mi>dwc_moreinfo</mi></a>","P00039301","P00039301_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"H 467",NA,NA,NA
"75","2015-09-03 21:21:14-03","MNHN","RECOLNAT_MNHN_P","P01641921","PreservedSpecimen",NA,NA,NA,"Eriocaulaceae","Leiothrix","schlechtendalii","Leiothrix schlechtendalii","Ruhland",NA,"Harley, R.M.|Renvoize, S.A.|Erskine, C.M.|Brighton, C.A.|Pinheiro, R.",NA,"1974","3","4",NA,"Brasil","Bahia",NA,"Serra do Curral Feio. 16km /north West do Lagoinha (5,5km SW of Delfino) on side road to Minas do Mimoso. Bahia, Nordeste, Brasil, América do Sul","-41.33333","-10.36667","950","1000","hb",". . Field work sponsored by the Royal Botanic Gardens, Kew, and the Academia Brasileira de Ciências, and carried out with the collaboration of the Centro de Pesquisas do Cacau, Itabuna, Bahia, January-April, 1974 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01641921' target='other'> <mi>dwc_moreinfo</mi></a>","P01641921","P01641921_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16663",NA,NA,NA
"76","2020-12-11 11:44:01-03","UFMG","BHCB","137934","PreservedSpecimen","Plantae","Monocotyledon",NA,"Eriocaulaceae","Leiothrix","schlechtendalii","Leiothrix schlechtendalii","(Körn.) Ruhland",NA,"Echternacht, LA; Bastos, TV","2025","2009","04","24","Southern America","Brasil","Bahia","Mucugê","Ao lado da vila, Trilha arenosa beirando o Rio Mucugê.","-41.375","-13.005556","1000","1000",NA,"Capítulos brancos, brácteas involucrais castanhas.; Campo arbustivo. Solo arenoso quartzítico úmido orgânico. Planta na sobra de arbustos.",NA,NA,NA,NA,NA,NA,"-41.375","-13.005556",NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2020-12-11 11:44:01-03","UFMG","BHCB","137935","PreservedSpecimen","Plantae","Monocotyledon",NA,"Eriocaulaceae","Leiothrix","schlechtendalii","Leiothrix schlechtendalii","(Körn.) Ruhland",NA,"Echternacht, LA; Bastos, TV","2026","2009","04","24","Southern America","Brasil","Bahia","Piatã","Estrada Piatã - Inúbia., Campo arenoso à direita da estrada.","-41.904806","-13.077278","1373","1373",NA,"Capítulos brancos, brácteas involucrais internas castanhas. Folhas dísticas.; Solo quartzítico úmido. Vegetação herbáceo-arbustiva.","BHCB044245",NA,NA,NA,"2017","12","-41.904806","-13.077278",NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2020-12-11 11:44:01-03","UFMG","BHCB","20700","PreservedSpecimen","Plantae","Monocotyledon",NA,"Eriocaulaceae","Leiothrix","schlechtendalii","Leiothrix schlechtendalii","(Körn.) Ruhland",NA,"Tissot, ML","018","1993","02","17","Southern America","Brasil","Bahia","Morro do Chapéu",NA,"-41.15","-11.216667",NA,NA,NA,"Herbáceo.; Campo rupestre.","BHCB044246",NA,NA,NA,"2017","12","-41.15","-11.216667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2020-12-11 11:44:01-03","UFMG","BHCB","20816","PreservedSpecimen","Plantae","Monocotyledon",NA,"Eriocaulaceae","Leiothrix","schlechtendalii","Leiothrix schlechtendalii","(Körn.) Ruhland",NA,"Giulietti, AM; Menezes, NL de; Rossi, L","s.n.","1981","08","20","Southern America","Brasil","Bahia","Mougê","Campo defrente ao cemitério",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-02-11 17:18:47-03","UFPR","UPCB","12766","PreservedSpecimen","Plantae",NA,NA,"Eriocaulaceae","Leiothrix","schlechtendalii","Leiothrix schlechtendalii","Ruhland","Moldenke, H.N.","Hatschbach, G.","42361","1979","07","15",NA,"Brasil","Bahia","Morro do Chapéu","Serra do Tombador","-41.1561012268066","-11.5500001907349",NA,NA,NA,"Solo arenoso úmido, entre rochas. Alt.: 1100m..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"98143","auto",NA,NA,NA,NA
"81","2021-02-11 17:18:47-03","UFPR","UPCB","13011","PreservedSpecimen","Plantae",NA,NA,"Eriocaulaceae","Leiothrix","schlechtendalii","Leiothrix schlechtendalii","Ruhland","Moldenke, H.N.","Hatschbach, G.","42361","1979","07","15",NA,"Brasil","Bahia","Morro do Chapéu","Serra do Tombador","-41.1561012268066","-11.5500001907349",NA,NA,NA,"Solo arenoso úmido, entre rochas. Alt.: 1100m..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"98143","auto",NA,NA,NA,NA
"82","2015-08-13 05:50:00-03","MO","MOBOT","1892392","PreservedSpecimen","Plantae",NA,NA,"Eriocaulaceae","Leiothrix","schlechtendalii","Leiothrix schlechtendalii","Ruhland",NA,"R.M. Harley","Harley 20641b","1980","1","25","South America","Brazil","Bahia",NA,"Mucugê, about 2 km along Andaraí road, Campo rupestre. Rocky open slope.","-41.35","-12.98333","850.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"83","2015-08-13 05:50:00-03","MO","MOBOT","3039287","PreservedSpecimen","Plantae",NA,NA,"Eriocaulaceae","Leiothrix","schlechtendalii","Leiothrix schlechtendalii","Ruhland","Giulietti A.M. & Parra L.R.","R.M. Harley","Harley 24512","1987","2","20","South America","Brazil","Bahia",NA,"Pico das Almas Encosta do Pico.",NA,NA,"1400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2008-05-27 22:02:00-03","MO","MOBOT","3039682","PreservedSpecimen","Plantae",NA,NA,"Eriocaulaceae","Leiothrix","schlechtendalii","Leiothrix schlechtendalii","Ruhland","A.M. Giulietti","Gert G. Hatschbach","Hatschbach 47484","1984","1","22","South America","Brazil","Bahia",NA,"Mucugê, 5 km S.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2009-12-04 16:52:00-02","MO","MOBOT","3039880","PreservedSpecimen","Plantae",NA,NA,"Eriocaulaceae","Leiothrix","schlechtendalii","Leiothrix schlechtendalii","Ruhland","H.N. Moldenke","Gert G. Hatschbach|O. V. Guimarães","Hatschbach 42352","1979","7","15","South America","Brazil","Bahia",NA,"Serra do Tombador (mun. Morro do Chapéu).",NA,NA,"1000.00000000","1100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2015-08-13 05:50:00-03","MO","MOBOT","1787064","PreservedSpecimen","Plantae",NA,NA,"Eriocaulaceae","Leiothrix","schlechtendalii","Leiothrix schlechtendalii","Ruhland","A.M. Giulietti","R.M. Harley","Harley 15952","1974","2","4","South America","Brazil","Bahia",NA,"By Rio Cumbuca ca. 3 km. S. of Mucugé, near site of small dam on road to Cascavel. Riverside, damp sandy soil, sandstone rocks and partly burnt-over vegetation.","-41.35","-13.01666","850.00000000",NA,NA,NA,NA,NA,"Type",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2020-03-26 13:03:00-03","MO","MOBOT","3039146","PreservedSpecimen","Plantae",NA,NA,"Eriocaulaceae","Leiothrix","schlechtendalii","Leiothrix schlechtendalii","Ruhland","Giulietti A.M. & Parra L.R.","Ana M. Giulietti","Giulietti 6927","1984","12","14","South America","Brazil","Bahia","Rio de Contas","Pico das Almas.","-41.8114013671875","-13.5789003372192",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49773","auto",NA,"1",NA,NA
