"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","class","relationshipType","relatedCatalogItem","previousCatalogNumber","fieldNumber","individualCount","sex"
"407","2019-11-08 08:52:03-03","FURB","FURB","32359","PreservedSpecimen","Plantae","Fabaceae","Collaea","speciosa","Collaea speciosa","(Loisel.) DC.","Verdi, M","2010","08","20","Verdi, M.; Martins, E.M. & Veiga, O.N.","5457","2010","08","20","Brasil","Santa Catarina","Mafra","Bela Vista do Sul.","-50.1105556","-26.1652778","-50.1105556","-26.1652778","801","801",NA,"FURB24590","FURB24590",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"408","2019-11-08 08:52:03-03","FURB","FURB","32387","PreservedSpecimen","Plantae","Fabaceae","Collaea","speciosa","Collaea speciosa","(Loisel.) DC.","Verdi, M","2010","11","24","Verdi, M.; Caglioni, E. & Martins, E.M.","5379","2010","08","16","Brasil","Santa Catarina","Monte Castelo","Residencia Fuck.","-50.3127778","-26.7322223","-50.3127778","-26.7322223","840","840",NA,"FURB24583","FURB24583",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"409","2020-10-14 10:01:31-03","FURB","FURB","35722","PreservedSpecimen","Plantae","Fabaceae","Collaea","speciosa","Collaea speciosa","(Loisel.) DC.","Gasper, AL de","2011","07","22","Korte, A.","6578","2011","04","13","Brasil","Santa Catarina","Água Doce","Jesuíno Mendes.","-51.66","-26.64","-51.6600000","-26.6400000","1244","1244","Florística IFFSC 835 (Erva Terrícola) Habitat: FOM / Campos naturais; Habito: erva terrícola;","FURB24584","FURB24584",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"410","2020-10-14 10:01:31-03","FURB","FURB","36215","PreservedSpecimen","Plantae","Fabaceae","Collaea","speciosa","Collaea speciosa","(Loisel.) DC.","Gasper, AL de","2011","03","20","Gasper, A.L. de; Bueno, M.L.; Kamino, L.; Leal, B.S.S. & Rezende, V.L.","2739","2011","03","20","Brasil","Minas Gerais","Delfim Moreira","Estrada entre a Fazenda Boa Esperança e a Fazenda da Onça.","-45.3247223","-22.5802778","-45.3247223","-22.5802778","1475","1475",NA,"FURB24588","FURB24588",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"411","2020-10-14 10:01:31-03","FURB","FURB","46353","PreservedSpecimen","Plantae","Fabaceae","Collaea","speciosa","Collaea speciosa","(Loisel.) DC.","Barbosa, E","2014","08","20","Schwirkowski, P.","111","2013","12","07","Brasil","Santa Catarina","São Bento do Sul","Rio Vermelho.","-49.3863889","-26.2483333","-49.3863889","-26.2483333",NA,NA,NA,"FURB24581","FURB24581",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"412","2020-10-14 10:01:31-03","FURB","FURB","54468","PreservedSpecimen","Plantae","Fabaceae","Collaea","speciosa","Collaea speciosa","(Loisel.) DC.","Funez, L.A.","2017","08","10","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Silva, D.A.","697","2017","07","29","Brasil","Santa Catarina","Corupá",NA,"-49.41","-26.46","-49.4100000","-26.4600000","938","938","flor vermelha Habitat: Borda da U.A. Habito: arbusto","FURB54468","FURB54468",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"413","2020-10-14 10:01:31-03","FURB","FURB","61055","PreservedSpecimen","Plantae","Fabaceae","Collaea","speciosa","Collaea speciosa","(Loisel.) DC.","Schwirkowski, P.","2018","07","15","Schwirkowski, P.","2919","2018","07","15","Brasil","Santa Catarina","São Bento do Sul","Rio Vermelho. Recanto do Noti. Cachoeira da toca. APA Rio Vermelho/Humboldt","-49.2963889","-26.2633333","-49.2963889","-26.2633333","900","900","FOM, estágio inicial, heliófita, cálice marrom, corola vermelha Habitat: Mata ciliar, borda Habito: Arbusto","FURB61055","FURB61055",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"414","2020-10-14 10:01:31-03","FURB","FURB","64689","PreservedSpecimen","Plantae","Fabaceae","Collaea","speciosa","Collaea speciosa","(Loisel.) DC.","Kassner-Filho, A.","2019","08","16","Kassner-Filho, A.; Santos, D; Uller, H.F.;Schneiders, A.","5344","2019","08","16","Brasil","Santa Catarina","Mafra","Salto do Canivete.","-50.1330556","-26.1030556","-50.1330556","-26.1030556","835","835","Flor vermelha Habitat: Borda de framento Florestal;Estágio de regeneração avançado;Floresta Ombrófila Mista Habito: Arbusto","FURB64689","FURB64689",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"415","2020-10-14 10:01:31-03","FURB","FURB","1599","PreservedSpecimen","Plantae","Fabaceae","Collaea","speciosa","Collaea speciosa","(Loisel.) DC.","Hatschbach, G","2005","08","30","Cordeiro, J.; Silva, J.M.; Barbosa, E. & Ribas, O.S.","2216","2005","08","30","Brasil","Paraná","Campina Grande do Sul","Rio capivari.","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,NA,"FURB24586","FURB24586",NA,NA,NA,NA,NA,NA,"55154","auto",NA,NA,NA,NA,NA,NA,NA
"416","2020-10-14 10:01:31-03","FURB","FURB","26340","PreservedSpecimen","Plantae","Fabaceae","Collaea","speciosa","Collaea speciosa","(Loisel.) DC.","Oliveira, AA de","2011","03","23","Dombrowski, L.T.","9731","1978","09","01","Brasil","Paraná","Campo Largo",NA,"-49.5283012390137","-25.4585990905762",NA,NA,NA,NA,NA,"FURB24592","FURB24592",NA,NA,NA,NA,NA,NA,"53742","auto",NA,NA,NA,NA,NA,NA,NA
"417","2020-10-14 10:01:31-03","FURB","FURB","1922","PreservedSpecimen","Plantae","Fabaceae","Collaea","speciosa","Collaea speciosa","(Loisel.) DC.","Hatschbach, G","2003","02","25","Ribas, O.S.; Cordeiro, J. & Costa, E.F.","5108","2003","02","25","Brasil","Paraná","Campo Magro","Morro da Palha.","-49.4514007568359","-25.3686008453369",NA,NA,NA,NA,NA,"FURB24585","FURB24585",NA,NA,NA,NA,NA,NA,"24260","auto",NA,NA,NA,NA,NA,NA,NA
"418","2020-10-14 10:01:31-03","FURB","FURB","48017","PreservedSpecimen","Plantae","Fabaceae","Collaea","speciosa","Collaea speciosa","(Loisel.) DC.","Barboza, E","2015","02","12","Engels, M.E.","2393","2014","04","19","Brasil","Paraná","Carambeí",NA,"-50.0971984863281","-24.9178009033203",NA,NA,NA,NA,NA,"FURB48017","FURB48017",NA,NA,NA,NA,NA,NA,"26641","auto",NA,NA,NA,NA,NA,NA,NA
"419","2020-10-14 10:01:31-03","FURB","FURB","37980","PreservedSpecimen","Plantae","Fabaceae","Collaea","speciosa","Collaea speciosa","(Loisel.) DC.","Moreira, W",NA,NA,NA,"Souza, M.K.F.",NA,"2000","09","21","Brasil","Paraná","Jaguariaíva","Fazenda Restingão.","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,NA,"FURB24582","FURB24582",NA,NA,NA,NA,NA,NA,"44368","auto",NA,NA,NA,NA,NA,NA,NA
"420","2021-03-16 17:52:03-03","UCS","HUCS","37895","PreservedSpecimen","Plantae","Fabaceae","Collaea","speciosa","Collaea speciosa","(Loisel.) DC.","Sobral, M.","2010","01","25","Korte, A.","72","2009","11","08","Brasil","Santa Catarina","Alfredo Wagner",NA,"-49.5","-27.63","-49.5","-27.63",NA,NA,"Herbario FURB 18627; Arbusto na floresta ombrofila densa",NA,NA,"Angiospermae","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"421","2021-03-16 17:52:03-03","UCS","HUCS","37896","PreservedSpecimen","Plantae","Fabaceae","Collaea","speciosa","Collaea speciosa","(Loisel.) DC.","Korte, A.","2010","06","08","Korte, A.","3648","2010","06","08","Brasil","Santa Catarina","Santa Terezinha","Imbuial","-49.950556","-26.640278","-49.950556","-26.640278",NA,NA,"Herbario FURB 26536; Arbusto no ecótono Floresta O. Densa e Floresta O. Mista",NA,NA,"Angiospermae","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"422","2021-03-16 17:52:03-03","UCS","HUCS","47932","PreservedSpecimen","Plantae","Fabaceae","Collaea","speciosa","Collaea speciosa","(Loisel.) DC.","Schneider, A.A.",NA,NA,NA,"Schneider, A.A.","1534","2007","11","07","Brasil","Santa Catarina","Mafra","BR 116 Km 3","-49.806028","-26.134472","-49.806028","-26.134472","800","800","ICN 152222",NA,NA,"Angiospermae","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"423","2021-03-16 17:52:03-03","UCS","HUCS","32896","PreservedSpecimen","Plantae","Fabaceae","Collaea","speciosa","Collaea speciosa","(Loisel.) DC.","Hatschbach, G.",NA,NA,NA,"Silva, J.M.","6070","2007","10","04","Brasil","Paraná","Ponta Grossa","Cachoeira da Mariquinha","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"Herbario MBM; Arbusto, beira do rio encachoeirado",NA,NA,"Angiospermae","Fabales",NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA
"424","2021-03-16 17:52:03-03","UCS","HUCS","26326","PreservedSpecimen","Plantae","Fabaceae","Collaea","speciosa","Collaea speciosa","(Loisel.) DC.","Hatschbach, G.","2005",NA,NA,"Silva, J.M.","4335","2005","05","19","Brasil","Paraná","Bocaiuva do Sul","Colônia São João XXIII","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,"Herbario MBM; Beira da estrada",NA,NA,"Angiospermae","Fabales",NA,NA,NA,NA,"61623","auto",NA,NA,NA,NA,NA,NA,NA
"425","2021-03-16 17:52:03-03","UCS","HUCS","20126","PreservedSpecimen","Plantae","Fabaceae","Collaea","speciosa","Collaea speciosa","(Loisel.) DC.","Hatschbach, G.","2002",NA,NA,"Silva, J.M.","3540","2002","01","22","Brasil","Paraná","Campo Magro","Morro da Palha","-49.4514007568359","-25.3686008453369",NA,NA,NA,NA,"Herbario MBM; Campo limpo seco",NA,NA,"Angiospermae","Fabales",NA,NA,NA,NA,"24260","auto",NA,NA,NA,NA,NA,NA,NA
"426","2021-03-16 17:52:03-03","UCS","HUCS","27622","PreservedSpecimen","Plantae","Fabaceae","Collaea","speciosa","Collaea speciosa","(Loisel.) DC.","Hatschbach, G.","2005",NA,NA,"Cordeiro, J.","2216","2005","08","30","Brasil","Paraná","Campina Grande do Sul","Rio Capivari","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"Herbario MBM; Beira da estrada",NA,NA,"Angiospermae","Fabales",NA,NA,NA,NA,"55154","auto",NA,NA,NA,NA,NA,NA,NA
"427","2021-03-16 17:52:03-03","UCS","HUCS","23669","PreservedSpecimen","Plantae","Fabaceae","Collaea","speciosa","Collaea speciosa","(Loisel.) DC.","Hatschbach, G.","2004",NA,NA,"Ribas, O.S.","5752","2004","01","16","Brasil","Paraná","Bocaiuva do Sul","Serra da Bocaina","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,"Herbario MBM; Floresta ombrófila",NA,NA,"Angiospermae","Fabales",NA,NA,NA,NA,"61623","auto",NA,NA,NA,NA,NA,NA,NA
"428","2021-03-16 17:52:03-03","UCS","HUCS","25949","PreservedSpecimen","Plantae","Fabaceae","Collaea","speciosa","Collaea speciosa","(Loisel.) DC.","Hatschbach, G.","2005",NA,NA,"Cordeiro, J.","2199","2003","11","01","Brasil","Paraná","Curitiba","Umbará","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"Herbario MBM; Campo degradado",NA,NA,"Angiospermae","Fabales",NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA
"429","2019-09-27 18:04:43-03","UFES","VIES","36172","S","Plantae","Fabaceae","Collaea","speciosa","Collaea speciosa","(Loisel.) DC.","Dutra, V.F.","2018","11","28","Turma de Taxonomia de Campo 2015 -","67","2015","10","02","Brasil","Espírito Santo","Castelo","Parque Estadual de Forno Grande, trilha do mirante","-41.184700012207","-20.6035995483398",NA,NA,NA,NA,NA,"VIES036172","VIES036172",NA,NA,NA,NA,NA,NA,"23588","auto",NA,NA,NA,NA,NA,NA,NA
"430","2019-06-27 10:25:02-03","UFES","VIES","35030","S","Plantae","Fabaceae","Collaea","speciosa","Collaea speciosa","(Loisel.) DC.","Dal col, A.C.S.","2014",NA,NA,"Dal col, A.C.S.; Rodrigues Filho, J.","211","2013","11","20","Brasil","Espírito Santo","Domingos Martins","Parque Estadual Pedra Azul.","-40.6591987609863","-20.3633003234863",NA,NA,NA,NA,NA,"VIES035030","VIES035030",NA,NA,NA,NA,NA,NA,"48150","auto",NA,NA,NA,NA,NA,NA,NA
"431","2019-06-27 10:25:02-03","UFES","VIES","35233","S","Plantae","Fabaceae","Collaea","speciosa","Collaea speciosa","(Loisel.) DC.",NA,NA,NA,NA,"Flores, T.B.; Kuntz-Galvão, J. & Campos, O.R.","1348","2012","10","20","Brasil","Espírito Santo","Dores do Rio Preto","Parque Nacional do Caparaó.","-41.8452987670898","-20.6888999938965",NA,NA,NA,NA,NA,"VIES035233","VIES035233",NA,NA,NA,NA,NA,NA,"23972","auto",NA,NA,NA,NA,NA,NA,NA
"432","2020-04-27 16:09:49-03","UFES","VIES","24282","S","Plantae","Fabaceae","Collaea","speciosa","Collaea speciosa","(Loisel.) DC.","H.C. LIMA","2018","01",NA,"P. Feliz; F.R.M. Fraga e Carlos D. M. Ferreira","110","2016","09","20","Brasil","Espírito Santo","Dores do Rio Preto","Pedra Menina. Pedra Menina. Trilha para a Cachoeira dos Sete Pilões. Parque Nacional do Caparaó","-41.8452987670898","-20.6888999938965",NA,NA,NA,NA,NA,"VIES024282","VIES024282",NA,NA,NA,NA,NA,NA,"23972","auto",NA,NA,NA,NA,NA,NA,NA
"433","2020-04-27 16:09:49-03","UFES","VIES","443","S","Plantae","Fabaceae","Collaea","speciosa","Collaea speciosa","(Loisel.) DC.","Weiler, I.","1997","07",NA,"Pereira, O.J.","303","1984","06","16","Brasil","Espírito Santo","Domingos Martins",NA,"-40.6591987609863","-20.3633003234863",NA,NA,NA,NA,NA,"VIES000443","VIES000443",NA,NA,NA,NA,NA,NA,"48150","auto",NA,NA,NA,NA,NA,NA,NA
"434","2020-04-27 16:09:49-03","UFES","VIES","19040","S","Plantae","Fabaceae","Collaea","speciosa","Collaea speciosa","(Loisel.) DC.","Ribeiro, R.D.","2009","05","13","Lorencini, T.S.; Siqueira, V.B.; Braun, A. & Dutra, S.S.","229","2009","04","18","Brasil","Espírito Santo","Santa Maria de Jetibá","Garrafão.","-40.7461013793945","-20.040599822998",NA,NA,NA,NA,NA,"VIES019040","VIES019040",NA,NA,NA,NA,NA,NA,"31867","auto",NA,NA,NA,NA,NA,NA,NA
"435","2020-04-27 16:09:49-03","UFES","VIES","35335","S","Plantae","Fabaceae","Collaea","speciosa","Collaea speciosa","(Loisel.) DC.","Dutra, V.F.","2020","04","18","Manhães, V.C.; Carrijo, T.T.; Luber, J. & Paula, L.","358","2013","06","21","Brasil","Minas Gerais","Alto Caparaó",NA,"-41.8683013916016","-20.4333000183105",NA,NA,NA,NA,NA,"VIES035335","VIES035335",NA,NA,NA,NA,NA,NA,"21645","auto",NA,NA,NA,NA,NA,NA,NA
"436","2019-08-16 08:39:20-03","UTFPR","HCF","28373","S","Plantae","Fabaceae","Collaea","speciosa","Collaea speciosa","(Loisel.) DC.","G. Hatschbach","1983","09","28","E. Buttura","702","1981","10","12","Paraguai",NA,"Alto Paraná-Hernandarias",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"437","2019-08-16 08:39:20-03","UTFPR","HCF","12686","S","Plantae","Fabaceae","Collaea","speciosa","Collaea speciosa","(Loisel.) DC.","M.G. Caxambu","2013","10","08","E.L. Siqueira","698","2013","09","21","Brasil","PR","Tibagi","Guartelá - Sítio São Sebastião -","-50.256944","-24.582222","50°15'25 W","24°34'56 S","1061","1061","arbusto heliófito. Flores com cálice verde e corola vermelha. Solo arenoso, próximo à nascente.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"438","2019-08-16 08:39:20-03","UTFPR","HCF","21110","S","Plantae","Fabaceae","Collaea","speciosa","Collaea speciosa","(Loisel.) DC.","E.D. Lozano","2013",NA,NA,"E.D. Lozano","1496","2013","09","04","Brasil","PR","Piraí do Sul","Fazenda Boqueirão, Propriedade da Iguaçu","-49.971111","-24.418611","49°58'16 W","24°25'07 S",NA,NA,"arbusto, 2 m, flores vermelhas. Campo úmido próximo à cachoeira.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"439","2019-08-16 08:39:20-03","UTFPR","HCF","6678","S","Plantae","Fabaceae","Collaea","speciosa","Collaea speciosa","(Loisel.) DC.","J. Cordeiro & E. Barboza","2009",NA,NA,"M.G. Caxambu","2068","2008","04","18","Brasil","PR","Piraquara","Mananciais da Serra","-48.996667","-25.491417","48°59'48 W","25°29'29,1 S","959","959","arbusto heliófito, ereto, ca. 2 m. Flores vermelhas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"440","2019-08-16 08:39:20-03","UTFPR","HCF","11198","S","Plantae","Fabaceae","Collaea","speciosa","Collaea speciosa","(Loisel.) DC.","M.G. Caxambu","2012","10","18","E.L. Siqueira","615","2012","09","27","Brasil","PR","Guarapuava","estrada de terra próxima à Polícia","-51.282806","-25.2555","51°16'58,1 W","25°15'19,8 S","1161","1161","subarbusto ereto, heliófito. Flores vermelhas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"441","2019-08-16 08:39:20-03","UTFPR","HCF","5151","S","Plantae","Fabaceae","Collaea","speciosa","Collaea speciosa","(Loisel.) DC.","G. Hatschbach","2005",NA,NA,"J.M. Silva","4335","2005","05","19","Brasil","PR","Bocaiúva do Sul","Colônia João XXIII","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,"arbusto, 1 m, flor vermelha. Beira da estrada.",NA,NA,NA,NA,NA,NA,NA,NA,"61623","auto",NA,NA,NA,NA,NA,NA,NA
"442","2019-08-16 08:39:20-03","UTFPR","HCF","13395","S","Plantae","Fabaceae","Collaea","speciosa","Collaea speciosa","(Loisel.) DC.","C.T. Blum","2013","10","19","C.T. Blum","1087","2013","10","19","Brasil","PR","Campo Largo","Rondinha","-49.5283012390137","-25.4585990905762",NA,NA,NA,NA,"arbusto 1,7 m alt.; flores vermelhas; borda de estágio inicial.",NA,NA,NA,NA,NA,NA,NA,NA,"53742","auto",NA,NA,NA,NA,NA,NA,NA
"443","2019-08-16 08:39:20-03","UTFPR","HCF","17313","S","Plantae","Fabaceae","Collaea","speciosa","Collaea speciosa","(Loisel.) DC.","E. Barboza","2015","02","12","M.E. Engels","2393","2014","04","19","Brasil","PR","Carambeí","Catanduva de Fora","-50.0971984863281","-24.9178009033203",NA,NA,NA,NA,"arbusto, ca. 1 m. Caule castanho. Folhas verdes na face adaxial e alvo acastanhadas na abaxial. Flores vermelhas. Floresta Ombrófila Mista, em barranco onde era campo.",NA,NA,NA,NA,NA,NA,NA,NA,"26641","auto",NA,NA,NA,NA,NA,NA,NA
"444","2019-08-16 08:39:20-03","UTFPR","HCF","4175","S","Plantae","Fabaceae","Collaea","speciosa","Collaea speciosa","(Loisel.) DC.","J. Cordeiro & E. Barboza","2007",NA,NA,"M.G. Caxambu","1118","2006","07","24","Brasil","PR","Palmeira","Rio dos Papagaios","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,"arbusto heliófito, ramificado, piloso, prostrado, com flores vermelhas. Próximo do rio.",NA,NA,NA,NA,NA,NA,NA,NA,"35166","auto",NA,NA,NA,NA,NA,NA,NA
"445","2019-08-16 08:39:20-03","UTFPR","HCF","1662","S","Plantae","Fabaceae","Collaea","speciosa","Collaea speciosa","(Loisel.) DC.","M.G. Caxambu","2004","12","16","M.G. Caxambu","726","2004","11","07","Brasil","PR","Palmeira","Rio dos Papagaios","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,"arbusto glabro. Folhas trifolioladas, levemente discolores. Flores vermelhas axilares em cimeiras. Campo próximo a afloramento de água.",NA,NA,NA,NA,NA,NA,NA,NA,"35166","auto",NA,NA,NA,NA,NA,NA,NA
"446","2019-08-16 08:39:20-03","UTFPR","HCF","14046","S","Plantae","Fabaceae","Collaea","speciosa","Collaea speciosa","(Loisel.) DC.","L.T. Dombrowski",NA,NA,NA,"L.T. Dombrowski","9738","1976","09","26","Brasil","PR","Piraquara",NA,"-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"em banhado, beira de caminho, subarbusto. Não frequente.",NA,NA,NA,NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA
"447","2019-08-16 08:39:20-03","UTFPR","HCF","5942","S","Plantae","Fabaceae","Collaea","speciosa","Collaea speciosa","(Loisel.) DC.","J. Cordeiro & E. Barboza","2007",NA,NA,"A.E. Bianek","314","2007","09","17","Brasil","PR","Pitanga","Estação de Tratamento de Esgoto (RALF)","-51.7613983154297","-24.7572002410889",NA,NA,NA,NA,"arbusto ripário, com folhas densamente pubescenbtes na face abaxial. Flores alaranjadas axilares.",NA,NA,NA,NA,NA,NA,NA,NA,"37178","auto",NA,NA,NA,NA,NA,NA,NA
"448","2019-08-16 08:39:20-03","UTFPR","HCF","11941","S","Plantae","Fabaceae","Collaea","speciosa","Collaea speciosa","(Loisel.) DC.","E.D. Lozano","2012",NA,NA,"E.D. Lozano","1130","2012","10","10","Brasil","PR","Ponta Grossa","Fazenda Capão das Almas","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"arbusto, 2 m, flores vermelhas, campo sujo.",NA,NA,NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA
"449","2019-08-16 08:39:20-03","UTFPR","HCF","15305","S","Plantae","Fabaceae","Collaea","speciosa","Collaea speciosa","(Loisel.) DC.","R.S. Vieira","2014","09","15","R.S. Vieira","215","2013","09","15","Brasil","PR","Ponta Grossa","UHE São Jorge","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"arvoreta com 3 m. Na margem da ferrovia. Com flores vinosas.",NA,NA,NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA
"450","2019-08-16 08:39:20-03","UTFPR","HCF","12800","S","Plantae","Fabaceae","Collaea","speciosa","Collaea speciosa","(Loisel.) DC.","E. Barboza","2015",NA,NA,"R. Balbino",NA,"2013","09","14","Brasil","PR","Teixeira Soares",NA,"-50.4606018066406","-25.3682994842529",NA,NA,NA,NA,"arbusto heliófito, ca. 1 m. Flores vermelhos.",NA,NA,NA,NA,NA,NA,NA,NA,"31767","auto",NA,NA,NA,NA,NA,NA,NA
"451","2020-06-18 10:56:59-03","UFRRJ","RBR","42449","S","Plantae","Fabaceae","Collaea","speciosa","Collaea speciosa","(Loisel.) DC.","L.F. Gonçalves",NA,NA,NA,"L.F.Gonçalves","417","2017","04","25","Brasil","Rio de Janeiro","Petrópolis","Parque Nacional da Serra dos Órgãos. Trilha do Alcobaça. Parque Nacional da Serra dos Órgãos","-43.116667","-22.471944","43º7'W","22º28'19''S","1784","1784",NA,"RBR00042449",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"452","2020-06-18 10:56:59-03","UFRRJ","RBR","32082","S","Plantae","Fabaceae","Collaea","speciosa","Collaea speciosa","(Loisel.) DC.",NA,NA,NA,NA,"Stevan, DA; et al.","873","2005","10","19","Brasil","Paraná","Ventania","Fazenda Santa Inês","-50.2428016662598","-24.2458000183105",NA,NA,NA,NA,NA,"RBR00032082",NA,NA,NA,NA,NA,NA,NA,"32424","auto",NA,NA,NA,NA,NA,NA,NA
"453","2021-03-21 19:35:06-03","UFC","EAC","14189","PreservedSpecimen","Plantae","Fabaceae","Collaea","speciosa","Collaea speciosa","(Loisel.) DC.","Hatschbach, G.","1982","04",NA,"Hatschbach, G.","44903","1982","03","02","Brasil","Paraná","Lapa","Volta Grande.","-49.7158012390137","-25.7696990966797",NA,NA,NA,NA,"Subarbusto.. Flor Vermelha.; Campo","EAC0014189","EAC0014189","Dicotyledon",NA,"Southern America",NA,NA,NA,"49965","auto",NA,NA,NA,NA,NA,NA,NA
"454","2020-12-21 16:26:00-03","MBM","MBM","271632","PreservedSpecimen","Plantae","Fabaceae","Collaea","speciosa","Collaea speciosa","(Loisel) DC.","Fortunato, R.",NA,NA,NA,"Stehmann, J.R.; et al.; et al.","2263","1997","05","28","Brazil","Minas Gerais","Moeda","Serra da Moeda","-44.0527992248535","-20.3330993652344",NA,NA,NA,NA,NA,"MBM271632","MBM271632",NA,NA,"Southern America",NA,NA,NA,"14750","auto",NA,NA,NA,NA,NA,NA,NA
"455","2020-12-21 16:26:00-03","MBM","MBM","215937","PreservedSpecimen","Plantae","Fabaceae","Collaea","speciosa","Collaea speciosa","(Loisel) DC.","Dombrowski, L.T.",NA,NA,NA,"Dombrowski, L.T.","3631",NA,NA,NA,"Brazil","Paraná","Almirante Tamandaré","Rodovia dos Minérios","-49.310001373291","-25.3246994018555",NA,NA,NA,NA,NA,"MBM215937",NA,NA,NA,"Southern America",NA,NA,NA,"18684","auto",NA,NA,NA,NA,NA,NA,NA
"456","2020-12-21 16:26:00-03","MBM","MBM","74942","PreservedSpecimen","Plantae","Fabaceae","Collaea","speciosa","Collaea speciosa","(Loisel) DC.","Burkart, A.",NA,NA,NA,"Hatschbach, G.","3503",NA,NA,NA,"Brazil","Paraná","Bocaiúva do Sul","Entre Tunas e Boa Vista","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,NA,"MBM074942","MBM074942",NA,NA,"Southern America",NA,NA,NA,"61623","auto",NA,NA,NA,NA,NA,NA,NA
"457","2020-12-21 16:26:00-03","MBM","MBM","77909","PreservedSpecimen","Plantae","Fabaceae","Collaea","speciosa","Collaea speciosa","(Loisel) DC.","Kummrow, R.",NA,NA,NA,"Kummrow, R.","1043",NA,NA,NA,"Brazil","Paraná","Campo do Tenente","Morro do Santana","-49.6828002929688","-25.978099822998",NA,NA,NA,NA,NA,"MBM077909","MBM077909",NA,NA,"Southern America",NA,NA,NA,"17005","auto",NA,NA,NA,NA,NA,NA,NA
"458","2020-12-21 16:26:00-03","MBM","MBM","197170","PreservedSpecimen","Plantae","Fabaceae","Collaea","speciosa","Collaea speciosa","(Loisel) DC.","Hatschbach, G.",NA,NA,NA,"Ziller, S.R.; Kuniyoshi, Y.S.; Kuniyoshi, Y.S.","1314",NA,NA,NA,"Brazil","Paraná","Pinhão","Rio Jordão","-51.6596984863281","-25.6956005096436",NA,NA,NA,NA,NA,"MBM197170","MBM197170",NA,NA,"Southern America",NA,NA,NA,"37408","auto",NA,NA,NA,NA,NA,NA,NA
