"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","stateProvince","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","locality","identifiedBy","coordinatePrecision","geoFlag","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","fieldNumber","individualCount","relatedCatalogItem","sex"
"491","2019-05-23 11:07:47-03","UFLA","ESAL","19837","S","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","Tassiana S. Pádua","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,"arbusto; 0,9 m; ;; cerrado",NA,NA,NA,"DC.","Minas Gerais","Lavras","-44.999444","-21.245278",NA,NA,NA,"Cerrinha","Ary",NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA
"492","2019-05-23 11:07:47-03","UFLA","ESAL","26894","S","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","Domingos, DQ; Mansanares, EM","22",NA,NA,NA,NA,"Brasil",NA,NA,"; ; flores rosas;",NA,NA,NA,"DC.","Minas Gerais","Gouvea",NA,NA,NA,NA,NA,"Hidrelétrica de Paraúnas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"493","2019-06-07 18:04:50-03","UFLA","ESAL","31157","S","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","Arruda, I A C; Rosa, R M; Mansanares, M E","50","2015","07","15",NA,"Brasil",NA,NA,"Subarbusto, 1,3m, papus brancos e flores arroxeadas.; Campo Rupestre, entremeio.",NA,NA,NA,"DC.","Minas Gerais","Itutinga","-44.640278","-21.308333","1001","1001",NA,"Serra do Ouro Grosso",NA,NA,NA,NA,"-44.640278","-21.308333","2017","03","10",NA,NA,NA,NA,NA
"494","2019-05-23 11:07:47-03","UFLA","ESAL","4326","S","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","Coit, DAS","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,"; ; roxa;; cerrado",NA,NA,NA,"DC.","Minas Gerais","Furnas",NA,NA,NA,NA,NA,"Fazenda Salto, Trilha para Woodville","Ary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"495","2019-05-23 11:07:47-03","UFLA","ESAL","8280","S","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","Ferreira, CC","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,"erva; 1.6; arroxeada;; cerrado",NA,NA,NA,"DC.","Minas Gerais","Lavras","-44.999444","-21.245278","9","9",NA,"Campus da UFLA","Ary",NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA
"496","2019-05-23 11:07:47-03","UFLA","ESAL","11173","S","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","Sílvio Marques P.","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,"sub-arbusto; ; pequena em capítulo vistoso;; cerrado",NA,NA,NA,"DC.","Minas Gerais","Araguari","-48.187198638916","-18.6471996307373",NA,NA,NA,"BR 050, sentido Araguari- Uberlândia Km 3","Ary","58653","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"497","2019-05-23 11:07:47-03","UFLA","ESAL","11009","S","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","Oliveira, FM de","207",NA,NA,NA,NA,"Brasil",NA,NA,"arbusto; 1.0; ;; cerrado",NA,NA,NA,"DC.","Minas Gerais","Divinópolis","-44.8838996887207","-20.1389007568359","6","6",NA,"Bairro Belvedere","Ary","24731","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"498","2019-05-23 11:07:47-03","UFLA","ESAL","12741","S","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","D' Angelo Neto, S","416",NA,NA,NA,NA,"Brasil",NA,NA,"erva; 0.90; rosa;",NA,NA,NA,"DC.","Minas Gerais","Francisco Sá","-43.4883003234863","-16.4757995605469",NA,NA,NA,NA,"Ary","45875","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"499","2019-05-23 11:07:47-03","UFLA","ESAL","8508","S","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","Gavilanes, ML","3.172",NA,NA,NA,NA,"Brasil",NA,NA,"erva; 0.80; arroxeada;; campo rupestre",NA,NA,NA,"DC.","Minas Gerais","Itutinga","-44.6577987670898","-21.2980995178223",NA,NA,NA,NA,"Ary","24458","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"500","2019-05-23 11:07:47-03","UFLA","ESAL","2616","S","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","Carvalho, DA","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,"erva; 0.9; ;; cerrado",NA,NA,NA,"DC.","Minas Gerais","Pimenta","-45.798900604248","-20.4839000701904",NA,NA,NA,NA,NA,"21095","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"501","2019-05-23 11:07:47-03","UFLA","ESAL","22247","S","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","Domingos, DQ","473",NA,NA,NA,NA,"Brasil",NA,NA,"sub-arbusto; 1,8m; magentas;",NA,NA,NA,"DC.","Minas Gerais","Piracema","-44.4824981689453","-20.5077991485596",NA,NA,NA,"entrada da cidade, antes de chegar ao asilo","Domingos, DQ","20932","auto",NA,NA,NA,"2016","10",NA,NA,NA,NA,NA,NA
"502","2019-12-19 11:17:19-03","UFG","UFG","28441","S","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","Rizzo, J.A.; et all","13219","2005","05","21",NA,"Brasil",NA,NA,"Erva cerca de 1,35 m de altura, corola lilás.",NA,NA,NA,"DC.","Goiás","Goiandira","-18.135556","-18.011944",NA,NA,NA,"Fazenda do Chapéu.","Ferreira, H.D.",NA,NA,NA,"-18.135556","-18.011944","2005","09","20",NA,NA,NA,NA,NA
"503","2019-12-19 11:17:19-03","UFG","UFG","62927","S","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","Vale, G.D.; et al.","455","2007","04","18",NA,"Brasil",NA,NA,"Subarbusto com ca. de 1,5 metros de altura.","UFG0062927",NA,NA,"DC.","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"Vale, G.D.","70570","auto",NA,NA,NA,"2007","04","18",NA,NA,NA,NA,NA
"504","2019-12-19 11:17:19-03","UFG","UFG","49505","S","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","Ferreira, H.D.; Daniel, C.B.","5134a","2013","06","27",NA,"Brasil",NA,NA,NA,"UFG0049505",NA,NA,"DC.","Goiás","Pirenópolis","-48.9592018127441","-15.852499961853",NA,NA,"UFG0049505","Parque Estadual da Serra dos Pireneus","Ferreira, H.D.","40887","auto",NA,NA,NA,"2013","10","16",NA,NA,NA,NA,NA
"505","2019-12-19 11:17:20-03","UFG","UFG","7433","S","Plantae","Asteraceae","Eremanthus","sphaerocephalus","Eremanthus sphaerocephalus","Rizzo, A.J.; Barbosa, A.","s.n.","1971","07","09",NA,"Brasil",NA,NA,NA,"UFG0007433",NA,NA,"Baker","Goiás","Cocalzinho","-48.833167","-15.724167",NA,NA,NA,"Serra dos Pireneus",NA,NA,NA,NA,"-48.833167","-15.724167","1971","07","09",NA,NA,NA,NA,NA
"506","2019-12-19 11:17:20-03","UFG","UFG","3541","S","Plantae","Asteraceae","Eremanthus","sphaerocephalus","Eremanthus sphaerocephalus","Rizzo, A.J.; Barbosa, A.","625","1968","05","13",NA,"Brasil",NA,NA,NA,"UFG0003541",NA,NA,"Baker","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1968","05","13",NA,NA,NA,NA,NA
"507","2019-12-19 11:17:20-03","UFG","UFG","171","S","Plantae","Asteraceae","Eremanthus","sphaerocephalus","Eremanthus sphaerocephalus","Rizzo, A.J.; Barbosa, A.","691","1968","05","15",NA,"Brasil",NA,NA,NA,"UFG0000171",NA,NA,"Baker","Goiás","Goiânia","-49.2538986206055","-16.6786003112793",NA,NA,NA,NA,NA,"25250","auto",NA,NA,NA,"1968","05","15",NA,NA,NA,NA,NA
"508","2019-12-19 11:17:20-03","UFG","UFG","6815","S","Plantae","Asteraceae","Eremanthus","sphaerocephalus","Eremanthus sphaerocephalus","Rizzo, A.J.","6815","1970","07","07",NA,"Brasil",NA,NA,NA,"UFG0006815",NA,NA,"Baker","Goiás","Goiânia","-49.2538986206055","-16.6786003112793",NA,NA,NA,NA,NA,"25250","auto",NA,NA,NA,"1970","07","07",NA,NA,NA,NA,NA
"509","2019-12-19 11:17:20-03","UFG","UFG","86","S","Plantae","Asteraceae","Eremanthus","sphaerocephalus","Eremanthus sphaerocephalus","Rizzo, A.J.; Barbosa, A.","155","1968","04","10",NA,"Brasil",NA,NA,NA,"UFG0000086",NA,NA,"Baker","Goiás","Goiânia","-49.2538986206055","-16.6786003112793",NA,NA,NA,NA,NA,"25250","auto",NA,NA,NA,"1968","04","10",NA,NA,NA,NA,NA
"510","2019-12-19 11:17:20-03","UFG","UFG","5399","S","Plantae","Asteraceae","Eremanthus","sphaerocephalus","Eremanthus sphaerocephalus","Rizzo, A.J.; Barbosa, A.","5278","1970","06","20",NA,"Brasil",NA,NA,NA,"UFG0005399",NA,NA,"Baker","Goiás","Goianira","-49.426399230957","-16.4960994720459",NA,NA,NA,NA,NA,"19902","auto",NA,NA,NA,"1970","06","20",NA,NA,NA,NA,NA
"511","2019-12-19 11:17:20-03","UFG","UFG","5351","S","Plantae","Asteraceae","Eremanthus","sphaerocephalus","Eremanthus sphaerocephalus","Rizzo, J.A.; Barbosa, A.","5244","1970","05","23",NA,"Brasil",NA,NA,"Subarbusto, cerca de 1,80 m de altura, corola roxa, folha esbraquiçada.",NA,NA,NA,"Baker","Goiás","Caldas Novas","-48.625","-17.74169921875",NA,NA,NA,"Alto da Serra de Calda Novas. Cerrado e campo rupestre.",NA,"36612","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"512","2019-12-19 11:17:20-03","UFG","UFG","13459","S","Plantae","Asteraceae","Eremanthus","sphaerocephalus","Eremanthus sphaerocephalus","Ferreira, H.D.","s.n.","1990","06","08",NA,"Brasil",NA,NA,NA,"UFG0013459",NA,NA,"Baker","Goiás","Chapadão do Céu","-52.548900604248","-18.4074993133545",NA,NA,NA,"Parque Nacional das Emas",NA,"44163","auto",NA,NA,NA,"1990","06","08",NA,NA,NA,NA,NA
"513","2019-12-19 11:17:20-03","UFG","UFG","1612","S","Plantae","Asteraceae","Eremanthus","sphaerocephalus","Eremanthus sphaerocephalus","Rizzo, A.J.; Barbosa, A.","518","1968","04","17",NA,"Brasil",NA,NA,NA,"UFG0001612",NA,NA,"Baker","Goiás","Nerópolis","-49.2186012268066","-16.406400680542",NA,NA,NA,NA,NA,"15315","auto",NA,NA,NA,"1968","04","17",NA,NA,NA,NA,NA
"514","2019-12-19 11:17:20-03","UFG","UFG","16813","S","Plantae","Asteraceae","Eremanthus","sphaerocephalus","Eremanthus sphaerocephalus","Ferreira, H.D.; et all","2872","1995","06","16",NA,"Brasil",NA,NA,"Subarbusto, cerca de 1,20m de altura, caule cinza piloso, folhas basilares verde, coreacia, inflorescência lilás.",NA,NA,NA,"Baker","Goiás","Silvânia","-48.6081008911133","-16.658899307251",NA,NA,NA,"Estação Florestal Experimental, Estação Florestal Experimental - EFLEX.",NA,"46044","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"515","2019-12-19 11:17:20-03","UFG","UFG","13589","S","Plantae","Asteraceae","Eremanthus","sphaerocephalus","Eremanthus sphaerocephalus","Ferreira, H.D.; Racilba","370","1986","07","04",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Baker","Goiás","Caldas Novas","-48.625","-17.74169921875",NA,NA,NA,"Parque Estadual de Caldas Novas.","Ilma, I.N.N.","36612","auto",NA,NA,NA,"1994","11","22",NA,NA,NA,NA,NA
"516","2019-12-19 11:17:20-03","UFG","UFG","13590","S","Plantae","Asteraceae","Eremanthus","sphaerocephalus","Eremanthus sphaerocephalus","Ferreira, H.D.; Raciba","350","1996","07","03",NA,"Brasil",NA,NA,"Arbusto, cerca de 60 cm de altura, corola lilás. Campo sujo, frequente.",NA,NA,NA,"Baker","Goiás","Caldas Novas","-48.625","-17.74169921875",NA,NA,NA,"Parque Estadual de Caldas Novas, Parque Estadual de Caldas Novas","Ilma, I.N.N.","36612","auto",NA,NA,NA,"1994","11","22",NA,NA,NA,NA,NA
"517","2019-06-10 10:10:14-03","FZB-BH","BHZB","10677","S","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","Rezende, S.G.","4553","2014","07","02",NA,"Brasil",NA,NA,"20.2624, 43.4807 ( UTM624.959, 7.739.361), Duplicata doada para Herbário HUFU em julho de 2015",NA,NA,NA,NA,"MG","Ouro Preto","-43.801944","-20.44","1200","1200",NA,"Distrito de Miguel Burnier, Mina da Gerdau","Meyer, P.B",NA,NA,NA,"43W 48' 07","20S 26' 24","2014","08","02",NA,NA,NA,NA,NA
"518","2019-06-10 10:10:14-03","FZB-BH","BHZB","2289","S","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","Rezende, S.G et al.",NA,"2003","11","01",NA,"Brasil",NA,NA,"Outros coletores: Werneck, M.Anteriormente Eremanthus sphaerocephalus",NA,NA,NA,NA,"MG","Nova Lima","-43.8466987609863","-19.9855995178223",NA,NA,NA,"Vale dos Cristais",NA,"29211","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"519","2019-06-10 10:10:14-03","FZB-BH","BHZB","12379","S","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","Fernandes, M.G.C. et al.","1814","2018","09","21",NA,"Brasil",NA,NA,"Unicata",NA,NA,NA,NA,"MG","Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,NA,"Parque Municipal da Serra do Curral",NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"520","2019-06-10 10:10:14-03","FZB-BH","BHZB","288","S","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","Pôrto de Paula, L.M. et al.",NA,"1990","05","30",NA,"Brasil",NA,NA,"Doação BHCB. Coletada na 1ª Estação a 1500 m de altitude. Formação do Grupo Itabira. Itabirito hematítico com zonas manganesíferas. Área degradada por mineração. Conferência pelo IPNI.Anteriormente Eremanthus sphaerocephalus",NA,NA,NA,NA,"MG","Brumadinho","-44.1996994018555","-20.1432991027832","1500","1500",NA,"Serra da Moeda",NA,"26639","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"521","2019-06-10 10:10:14-03","FZB-BH","BHZB","1203","S","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","Pôrto de Paula, L.M.",NA,"1990","07","04",NA,"Brasil",NA,NA,"Coletada na 3ª estação. Grupo caraça da formação Moeda Quartzito. Outros coletores: Grandi, T.S.M. Anteriormente Eremanthus sphaerocephalus",NA,NA,NA,NA,"MG","Brumadinho","-44.1996994018555","-20.1432991027832","1200","1200",NA,"Serra da Moeda","Grandi, T.S.M.","26639","auto",NA,NA,NA,"1996","01","17",NA,NA,NA,NA,NA
"522","2021-02-04 10:26:28-03","UFRPE","HST","22303","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","B.T.P.M.Goes; L.L.Guimarães; D.Alvarenga; M.A. da Silva","5","2015","08","25",NA,"Brasil",NA,NA,"Subarbusto heliófito ca. 1,5 m alt.; caule aveludado; folhas cartáceas,verde-esbranquiçadas; capítulos com flores roxas ecipseças com cerdas claras (formato de pompom); ramos da inflorescênciaa esbranquiçados.Comum.","HST022303",NA,NA,"DC.","Distrito Federal","Brasília","-48.102222","-15.603333","1255","1255",NA,"Brazlândia","M.L.Fonseca",NA,NA,NA,"48W6'8''","15S36'12''","2015","10",NA,NA,NA,NA,NA,NA
"523","2021-02-04 10:26:28-03","UFRPE","HST","20333","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","C.B.R.Munhoz; C.U.O.Eugênio, E.J.Lima, A.C.Giotto","4543","2008","07","29",NA,"Brasil",NA,NA,"Subarbusto ca. 1,4 m alt.; flor com sépalas beges e pétalas roxas.","HST020333",NA,NA,"DC.","Distrito Federal","Brasília","-47.9","-15.930833","1100","1100",NA,"Reserva Ecológica do IBGE (RECOR)","M.L.Fonseca",NA,NA,NA,"47W54'","15S55'51''","2008","08",NA,NA,NA,NA,NA,NA
"524","2014-07-30 10:40:45-03","CITSF","HXBH","012173","S","Plantae","Asteraceae","Eremanthus","cf. sphaerocephalus baker","Eremanthus cf. sphaerocephalus baker","Teixeira & Santos",NA,"1994","05","19",NA,NA,NA,NA,"Flor Roxa/ Azulada",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Barreiro","V..L.Oliveira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"525","2014-07-30 10:40:45-03","CITSF","HXBH","011607","S","Plantae","Asteraceae","Eremanthus","cf. sphaerocephalus baker","Eremanthus cf. sphaerocephalus baker","Meyer & Souza",NA,"1994","06","07",NA,"Brasil",NA,NA,"Pétalas Roxas, caule e folhas lanuginosos.",NA,NA,NA,NA,"MG","Nova Lima","-43.8467","-19.9856",NA,NA,NA,"APE-Mutuca","Meyer, S.T.","29211","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"526","2014-07-30 10:40:45-03","CITSF","HXBH","011112","S","Plantae","Asteraceae","Eremanthus","cf. sphaerocephalus baker","Eremanthus cf. sphaerocephalus baker","Meyer & Souza",NA,"1994","06","07",NA,"Brasil",NA,NA,"Pétalas Roxas, caule e folhas lanuginosos.",NA,NA,NA,NA,"MG","Nova Lima","-43.8467","-19.9856",NA,NA,NA,"APE-Mutuca","Meyer, S.T.","29211","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"527","2015-08-20 11:24:18-03","CPQBA","CPMA","1048","S","Plantae","Asteraceae¹","Eremanthus","sphaerocephalus","Eremanthus sphaerocephalus","Narciso/Franscisco",NA,"1982","06","03",NA,"Brasil",NA,NA,"só no herbário",NA,"Magnoliophyta","Asterales","Bak","São Paulo","SANTA CRUZ DAS PALMEIRAS","-47.248611","-21.826944",NA,NA,NA,"cachoeira das emas",NA,NA,NA,NA,"47º 14' 55 W","21º 49' 37 S",NA,NA,NA,"Magnoliopsida","CPQBA 616",NA,NA,NA
"528","2020-09-12 05:00:02-03","US","US","2369787","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","G. Eiten & L. T. Eiten","2017","1960","6","22","South America - Neotropics","Brazil",NA,NA,NA,"US01635620",NA,"Asterales","DC.","São Paulo",NA,"-46.808","-22.908","850",NA,"US01635620_01","Municipio de Breganca Peulista, 14.6 km west along road from RR viaduct at Braganca Paulista",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"529","2020-09-12 05:00:02-03","US","US","2858884","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","J. M. Pires","57901","1964","6","7","South America - Neotropics","Brazil",NA,NA,NA,"US01635658",NA,"Asterales","DC.","Goiás",NA,NA,NA,NA,NA,"US01635658_01","New Brazilian Highways, 30 km ao Sul de Goiania",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"530","2020-09-12 05:00:02-03","US","US","2962419","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","F. Galiza","22",NA,NA,NA,"South America - Neotropics","Bolivia",NA,NA,NA,"US01635641",NA,"Asterales","DC.",NA,NA,NA,NA,NA,NA,"US01635641_01","Cerrado, Cerrado do Caco Monte, QE10 [interpreted]",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"531","2020-09-12 05:00:02-03","US","US","2909305","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","F. R. Mendonca & E. Nogueira","135","1980","7","29","South America","Brazil",NA,NA,NA,"US01635595",NA,"Asterales","DC.",NA,NA,"-48.03","-15.55","1200",NA,"US01635595_01","Brasilia, DF",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"532","2020-09-12 05:00:02-03","US","US","2706047","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","G. Hatschbach","26718","1971","6","15","South America","Brazil",NA,NA,NA,"US01635614",NA,"Asterales","DC.","Paraná",NA,NA,NA,NA,NA,"US01635614_01","Rio Cajuru (mun. Senges)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"533","2020-09-12 05:00:02-03","US","US","2966773","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","J. H. Kirkbride","3514","1980","6","10","South America - Neotropics","Brazil",NA,NA,NA,"US01635638",NA,"Asterales","DC.","Distrito Federal",NA,"-47.95","-15.95","1080",NA,"US01635638_01","Na Fazienda agua Limpia de Universidade de Brasilia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"534","2020-09-12 05:00:02-03","US","US","3723561","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","G. Antar, P. Giroldo & V. Barão","867","2015","10","14","South America - Neotropics","Brazil",NA,NA,NA,"US03473486",NA,"Asterales","DC.","São Paulo","Itirapina","-47.886","-22.235","763",NA,"US03473486_01","Estacao Ecologica de Itirapina. Campo sujo. Solo arenoso seco.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"535","2020-09-12 05:00:02-03","US","US","3429057","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","C. B. Munhoz, N. Rodrigues & K. Ramos","1556","2000","6","13","South America - Neotropics","Brazil",NA,NA,NA,"US01635652",NA,"Asterales","DC.","Distrito Federal",NA,NA,NA,NA,NA,"US01635652_01","Fazenda Agua Limpa, divisa com o Cristo Redentor (Jardim Botanico de Brasilia) e o IBGE, na mata de galeria do corrego Taquara",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"536","2020-09-12 05:00:02-03","US","US","2785603","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","G. Eiten & L. T. Eiten","5684","1964","8","1","South America - Neotropics","Brazil",NA,NA,NA,"US01635644",NA,"Asterales","DC.","São Paulo",NA,"-47.142","-22.242","575","625","US01635644_01","Municipio de Moji-Guacu, Campos da Sete Lagoas, Fazenda Campininha, just north of Rio Moji-Guacu, 4.0 km NNW of Padua Sales (about 27 km NW of city of Moji-Mirim)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"537","2020-09-12 05:00:02-03","US","US","2369788","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","G. Eiten & L. T. Eiten","2017","1960","6","22","South America - Neotropics","Brazil",NA,NA,NA,"US01635621",NA,"Asterales","DC.","São Paulo",NA,"-46.808","-22.908","850",NA,"US01635621_01","Municipio de Braganca Paulista, 14.6 km west along road from RR viaduct at Braganca Paulista",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"538","2020-09-12 05:00:02-03","US","US","1400571","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","-- Widgren","s.n.","1845",NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,"US01635631",NA,"Asterales","DC.","Minas Gerais",NA,NA,NA,NA,NA,"US01635631_01","Minas Geraes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"539","2020-09-12 05:00:02-03","US","US","2785608","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","Taxonomy Class of Univ. of Brasília","91","1973","5","24","South America - Neotropics","Brazil",NA,NA,NA,"US01635591",NA,"Asterales","DC.","Distrito Federal",NA,NA,NA,"1050",NA,"US01635591_01","Brasilia, campus of the Universidade de Brasilia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"540","2020-09-12 05:00:02-03","US","US","1667013","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","L. Riedel & -- Lund","2318","1834","5",NA,"South America","Brazil",NA,NA,NA,"US01635630",NA,"Asterales","DC.",NA,NA,NA,NA,NA,NA,"US01635630_01","Brasilia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"541","2020-09-12 05:00:02-03","US","US","2839326","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","G. Hatschbach","34567","1974","7","18","South America - Neotropics","Brazil",NA,NA,NA,"US01635611",NA,"Asterales","DC.","Minas Gerais",NA,NA,NA,NA,NA,"US01635611_01","Rod. BR 153, Corrego Jacu (mun. Prata)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"542","2020-09-12 05:00:02-03","US","US","2568942","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","H. S. Irwin, R. Souza & R. Reis dos Santos","9955","1965","11","5","South America - Neotropics","Brazil",NA,NA,NA,"US01635613",NA,"Asterales","DC.","Goiás",NA,NA,NA,"1175",NA,"US01635613_01","Planalto do Brasil, Serra dos Cristais, ca 6 km S of Cristalina",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"543","2020-09-12 05:00:02-03","US","US","3406761","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","J. R. Stehmann & P. Morais","2638","2000","6","7","South America","Brazil",NA,NA,NA,"US01635649",NA,"Asterales","DC.",NA,NA,NA,NA,NA,NA,"US01635649_01","MG, Brumadinho, Retiro das Pedras",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"544","2020-09-12 05:00:02-03","US","US","1932931","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","L. O. Williams & V. Assis","7188","1945","6","6","South America - Neotropics","Brazil",NA,NA,NA,"US01635628",NA,"Asterales","DC.","Minas Gerais",NA,NA,NA,"1300",NA,"US01635628_01","Pico de Belo Horizonte, Municipio of Nova Lima",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
