"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","county","decimalLongitude","decimalLatitude","coordinatePrecision","geoFlag","typeStatus","yearIdentified","class","monthIdentified","dayIdentified","relatedCatalogItem","verbatimLongitude","verbatimLatitude","fieldNumber","individualCount"
"50","2021-02-03 11:41:21-03","MNHN","RECOLNAT_MNHN_P","P00751052","PreservedSpecimen",NA,NA,NA,"Annonaceae","Porcelia","macrocarpa","Porcelia macrocarpa","(Warm.) R.E.Fr.","Murray","Glaziou, A.",NA,"1894","8","10",NA,"Brésil",NA,"Santa Maria. Goyaz","hb","P00751052 & P00751053 sur la même part <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00751052' target='other'> <mi>dwc_moreinfo</mi></a>","P00751052","P00751052_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20636",NA
"51","2021-02-03 11:50:34-03","MNHN","RECOLNAT_MNHN_P","P00751053","PreservedSpecimen",NA,NA,NA,"Annonaceae","Porcelia","macrocarpa","Porcelia macrocarpa","(Warm.) R.E.Fr.",NA,"Glaziou, A.",NA,"1894","8","10",NA,"Brésil",NA,"Santa Maria. Goyaz","hb","P00751052 & P00751053 sur la même part <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00751053' target='other'> <mi>dwc_moreinfo</mi></a>","P00751053","P00751053_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20636",NA
"52","2015-09-30 02:30:35-03","MNHN","RECOLNAT_MNHN_P","P00751054","PreservedSpecimen",NA,NA,NA,"Annonaceae","Porcelia","macrocarpa","Porcelia macrocarpa","(Warm.) R.E.Fr.",NA,"Glaziou, A.",NA,"1894","8","10",NA,"Brésil",NA,"Santa Maria. Goyaz","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00751054' target='other'> <mi>dwc_moreinfo</mi></a>","P00751054","P00751054_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20636",NA
"53","2015-09-30 05:37:02-03","MNHN","RECOLNAT_MNHN_P","P00751055","PreservedSpecimen",NA,NA,NA,"Annonaceae","Porcelia","macrocarpa","Porcelia macrocarpa","(Warm.) R.E.Fr.","Murray","Glaziou, A.",NA,NA,NA,NA,NA,"Brésil",NA,"Brésil","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00751055' target='other'> <mi>dwc_moreinfo</mi></a>","P00751055","P00751055_01",NA,NA,NA,NA,NA,NA,NA,"lectotype",NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2020-12-11 11:31:34-03","UFMG","BHCB","78304","PreservedSpecimen","Plantae","Dicotyledon",NA,"Annonaceae","Porcelia","macrocarpa","Porcelia macrocarpa","Warm.",NA,"Melo, PHA de; Viana, PL","34","2002","08","09","Southern America","Brasil","Minas Gerais","Fazenda do Caetano. Rio São Miguel.",NA,"Borda de afloramento calcáreo. Arbórea, 25-30 m. Terrestre. Frutos imaturos verdes. Carpoteca..",NA,NA,NA,NA,"Iguatama","-45.7113990783691","-20.1744003295898","23336","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-02-11 17:17:50-03","UFPR","UPCB","45232","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Porcelia","macrocarpa","Porcelia macrocarpa","(Warm.) R.E.Fries","Lobão, A.","Cervi, A.C.","8200","2001","11","04",NA,"Brasil","Santa Catarina","Bairro Areal",NA,"Árvore, ca. 8m, flor amarela..",NA,NA,NA,NA,"Itapema","-48.611400604248","-27.0902996063232","9090","auto",NA,"2006",NA,"10",NA,NA,NA,NA,NA,NA
"56","2021-02-11 17:17:50-03","UFPR","UPCB","37968","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Porcelia","macrocarpa","Porcelia macrocarpa","(Warm.) R.E.Fries","Fries, R.E.","Reitz, P.R.","5891","1954","11","21",NA,"Brasil","Santa Catarina","São João Batista",NA,"Árvore com 15m de altura com flor e fruto amarelos. Mata.",NA,NA,NA,NA,"Tijucas","-48.6335983276367","-27.2413997650146","19338","auto",NA,"1956",NA,"01","01",NA,NA,NA,NA,NA
"57","2021-02-11 17:17:50-03","UFPR","UPCB","1820","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Porcelia","macrocarpa","Porcelia macrocarpa","(Warm.) R.E.Fries","Fries, R.E.","Reitz, P.R.","5891","1954","11","21",NA,"Brasil","Santa Catarina","São João Batista",NA,"Árvore com 15m de altura com flor e fruto amarelos. Mata.",NA,NA,NA,NA,"Tijucas","-48.6335983276367","-27.2413997650146","19338","auto",NA,"1956",NA,"01","01",NA,NA,NA,NA,NA
"58","2020-05-25 15:13:54-03","FSU","FSU","000072753","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Porcelia","macrocarpa","Porcelia macrocarpa","(Warm.) R.E. Fr.",NA,"George Eiten, Liene T. Eiten",NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2014-09-17 05:30:00-03","MO","MOBOT","3075163","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Porcelia","macrocarpa","Porcelia macrocarpa","(Warm.) R.E. Fr.","P. & H. Maas (WAG)","Pedro Fiaschi|Jacquelyn A. Kallunki|Talmon S. dos Santos|Sérgio C. de Sant'Ana|J. Paixão","Fiaschi 1196","2002","12","1","South America","Brazil","Bahia","Juçari: Estrada Jussari-Palmira, entrada a esquerda ca 7.5 km. Fazenda Teimoso. RPPN Serra do Teimoso.",NA,NA,NA,NA,NA,NA,NA,"-39.52861","-15.15805",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2011-02-07 09:42:00-02","MO","MOBOT","3393658","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Porcelia","macrocarpa","Porcelia macrocarpa","(Warm.) R.E. Fr.","N.A. Murray","J.E.B. Warming","Warming 764","1929","5","18","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2010-02-04 17:56:00-02","MO","MOBOT","3393763","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Porcelia","macrocarpa","Porcelia macrocarpa","(Warm.) R.E. Fr.","N.A. Murray","Auguste F.M. Glaziou","Glaziou 20636","1861",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2011-02-18 15:11:00-02","MO","MOBOT","3394054","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Porcelia","macrocarpa","Porcelia macrocarpa","(Warm.) R.E. Fr.","N.A. Murray","Apparicio P. Duarte","Duarte 3116","1950","9","13","South America","Brazil","Rio de Janeiro","Sete Lagõas - Estacão Experimental Ferderal.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2009-10-24 06:14:00-02","MO","MOBOT","3394262","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Porcelia","macrocarpa","Porcelia macrocarpa","(Warm.) R.E. Fr.","N.A. Murray","Ezechias P. Heringer|George Eiten","Heringer 14988","1975","9","15","South America","Brazil","Minas Gerais","Mpio. de Paraopeba: city of Paraopera. Estacão Florestal. Deep non-stony red latosol (originally covered wht cerradão vegetation); water table 18 m deel.",NA,NA,NA,NA,"650.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2020-06-15 15:28:22-03","UNESP-RC","HRCB","41258","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Porcelia","macrocarpa","Porcelia macrocarpa",NA,"Castro, E.R.","Castro, E.R.","379","2004","02","25",NA,"Brasil","São Paulo","Ilha do Cardoso",NA,"Árvore com cerca de 20 metros. Fruto em cacho de cor verde amarelada quando maduro",NA,NA,NA,NA,"Cananéia","-47.9199981689453","-25.0100002288818","37574","auto",NA,"2005",NA,"02","03",NA,NA,NA,NA,NA
"65","2019-05-23 11:07:31-03","UFLA","ESAL","26192","S","Plantae",NA,NA,"Annonaceae","Porcelia","macrocarpa","Porcelia macrocarpa","(Warm.) R.E.Fr.",NA,"Melo, PHA","3937",NA,NA,NA,NA,"Brasil","Minas Gerais","CSN - Companhia Siderurgica Nacional, Proximidades da Mina da Bocaina",NA,"árvore; ; verde;",NA,NA,NA,NA,"Arcos","-45.5393981933594","-20.2819004058838","25000","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2019-12-19 11:17:00-03","UFG","UFG","28311","S","Plantae",NA,NA,"Annonaceae","Porcelia","macrocarpa","Porcelia macrocarpa","(Warm.) R.E. Fr.","Ferreira, H.D.","Rizzo, J.A.; et al.","13096","2005","04","02",NA,"Brasil","Goiás",NA,NA,NA,"UFG0028311","UFG0028311",NA,NA,"Goiandira","-48.129167","-18.011944",NA,NA,NA,"2005",NA,"04","04",NA,"-48.129167","-18.011944",NA,NA
"67","2021-03-03 13:56:07-03","UFF","NIT","NIT1209","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Porcellia","macrocarpa","Porcellia macrocarpa","(Warm) R. E. Fr.",NA,"A. Lobão; S. Cordeiro","160","1996","09","18",NA,"Brasil","Rio de Janeiro",NA,NA,NA,"NIT00001218",NA,NA,NA,"Cabo Frio/Búzios",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-02-09 10:12:03-03","UENF","HUENF","4883","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Porcelia","macrocarpa","Porcelia macrocarpa","(Warm.) R.E.Fr.",NA,"Archanjo, K.M.P.A.; Nascimento, M.T.","2744","2008","10","28",NA,"Brasil","Rio de Janeiro","Fazenda Santana",NA,"Arbóreo; Fragmento de Mata Atlântica","HUENF00004886",NA,"53","53","São Francisco de Itabapoana","-41.138333","-21.335833",NA,NA,NA,NA,NA,NA,NA,NA,"41º8'18''W","21º20'9''S",NA,NA
"69","2021-02-09 10:12:03-03","UENF","HUENF","3947","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Porcelia","macrocarpa","Porcelia macrocarpa","(Warm.) R.E.Fr.","A. Lobão","Souza, J.S.","3829","2003","05","23",NA,"Brasil","Rio de Janeiro","Mata do Carvão Estação Ecológica Estadual de Guaxindiba",NA,"5X5","HUENF00003950",NA,"39","39","São Francisco de Itabapoana","-41.094444","-21.391389",NA,NA,NA,"2018",NA,"09","13",NA,"41º5'40''W","21º23'29''S",NA,NA
"70","2020-09-12 05:00:02-03","US","US","2546625","PreservedSpecimen","Plantae",NA,"Magnoliales","Annonaceae","Porcelia","macrocarpa","Porcelia macrocarpa","(Warm.) R.E. Fr.",NA,"A. Lourteig","2354","1967","12","20","South America - Neotropics","Brazil","Santa Catarina","Isla Sta Catarina. Saco Grande",NA,NA,"US01345533","US01345533_01","200","400","Florianópolis","-48.5491981506348","-27.596700668335","27000","auto",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"71","2020-09-12 05:00:02-03","US","US","2580245","PreservedSpecimen","Plantae",NA,"Magnoliales","Annonaceae","Porcelia","macrocarpa","Porcelia macrocarpa","(Warm.) R.E. Fr.",NA,"O. Handro","53500","1945","11","17","South America - Neotropics","Brazil","São Paulo","Jardim Botânico de São Paulo",NA,NA,"US01345537","US01345537_01",NA,NA,"São Paulo","-46.6300010681152","-23.5400009155273","53584","auto",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"72","2020-09-12 05:00:02-03","US","US","2745122","PreservedSpecimen","Plantae",NA,"Magnoliales","Annonaceae","Porcelia","macrocarpa","Porcelia macrocarpa","(Warm.) R.E. Fr.",NA,"G. Eiten & L. T. Eiten","s.n.","1961","11","11","South America - Neotropics","Brazil","São Paulo","Inst. Bot. Parque do Estado",NA,NA,"US01345534","US01345534_01",NA,NA,"São Paulo","-46.6300010681152","-23.5400009155273","53584","auto",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"73","2020-09-12 05:00:02-03","US","US","2580136","PreservedSpecimen","Plantae",NA,"Magnoliales","Annonaceae","Porcelia","macrocarpa","Porcelia macrocarpa","(Warm.) R.E. Fr.",NA,"M. Koscinski","192","1933","11","14","South America - Neotropics","Brazil","São Paulo","Horto Florestal",NA,NA,"US01345538","US01345538_01",NA,NA,"São Paulo","-46.6300010681152","-23.5400009155273","53584","auto",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"74","2020-09-12 05:00:02-03","US","US","2248631","PreservedSpecimen","Plantae",NA,"Magnoliales","Annonaceae","Porcelia","macrocarpa","Porcelia macrocarpa","(Warm.) R.E. Fr.",NA,"R. M. Klein","1789","1955","12","7","South America - Neotropics","Brazil","Santa Catarina","Morro da Fazenda",NA,NA,"US01345535","US01345535_01","150",NA,"Itajaí","-48.6618995666504","-26.9078006744385","27253","auto",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"75","2020-09-12 05:00:02-03","US","US","2248743","PreservedSpecimen","Plantae",NA,"Magnoliales","Annonaceae","Porcelia","macrocarpa","Porcelia macrocarpa","(Warm.) R.E. Fr.",NA,"R. Reitz & R. E. Fries","5891","1954","11","21","South America - Neotropics","Brazil","Santa Catarina","S. João Batista, Tijucas.",NA,NA,"US01345536","US01345536_01","15",NA,"Tijucas","-48.6335983276367","-27.2413997650146","19338","auto",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"76","2020-09-12 05:00:02-03","US","US","2964305","PreservedSpecimen","Plantae",NA,"Magnoliales","Annonaceae","Porcelia","macrocarpa","Porcelia macrocarpa","(Warm.) R.E. Fr.",NA,"E. P. Heringer & G. Eiten","14988","1975","9","15","South America - Neotropics","Brazil","Minas Gerais","Estação florestal.",NA,NA,"US01345532","US01345532_01","650",NA,"Paraopeba","-44.4","-19.28",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"77","2020-03-13 22:22:08-03","UNEMAT","HPAN","1674","PreservedSpecimen","Plantae","Magnoliidae","Magnoliales","Annonaceae","Porcelia","macrocarpa","Porcelia macrocarpa","(Warm.) R.E.Fr.","Carniello, MA","Carniello, MA; Klippel-Moreira, V","1103","2006","01","07","América","Brasil","Mato Grosso","Porto Limão",NA,"Coleta do projeto Estudos de quintais na bacia do Alto Paraguai, comunidade de Porto Limão e Indicadores de sistemas tradicionais na pecuária, Cáceres, fronteira BR-BO.","HPAN000001674",NA,NA,NA,"Cáceres","-58.010694","-16.145556",NA,NA,NA,"2006",NA,"05","26",NA,"-58.010694","-16.145556",NA,NA
"78","2020-03-13 22:22:08-03","UNEMAT","HPAN","1728","PreservedSpecimen","Plantae","Magnoliidae","Magnoliales","Annonaceae","Porcelia","macrocarpa","Porcelia macrocarpa","(Warm.) R.E.Fr.","Carniello, MA","Carniello, MA; Klippel-Moreira, V; Pedroga, JA","1008","2005","10","14","América","Brasil","Mato Grosso","Porto Limão",NA,NA,NA,NA,NA,NA,"Cáceres","-58.010694","-16.145556",NA,NA,NA,"2005",NA,"10","28",NA,"-58.010694","-16.145556",NA,NA
"79","2019-09-04 20:06:24-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Annonaceae","Porcelia","goyazensis","Porcelia goyazensis",NA,NA,"A. Glaziou","20636",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"Isotype",NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"80","2019-01-23 10:58:08-02","F","FMNH-SEEDPLANTS","V0047883F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Annonaceae","Porcelia","goyazensis","Porcelia goyazensis",NA,NA,"A. Glaziou","20636",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0047883F","V0047883F_01",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"Isotype",NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"81","2019-01-23 10:58:09-02","F","FMNH-SEEDPLANTS","V0047884F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Annonaceae","Porcelia","goyazensis","Porcelia goyazensis",NA,NA,"A. Glaziou","20636","1894",NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0047884F","V0047884F_01",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"Isotype",NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"82","2018-05-14 17:36:30-03","F","FMNH-SEEDPLANTS","V0222270F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Annonaceae","Porcelia","macrocarpa","Porcelia macrocarpa",NA,"RRC ID Flag","G. Eiten",NA,"1961","11","11","South America","Brazil","São Paulo",NA,NA,NA,"V0222270F","V0222270F_01 V0222270F_02",NA,NA,NA,"-49","-22",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"83","2019-09-04 19:11:38-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Annonaceae","Uvaria","macrocarpa","Uvaria macrocarpa",NA,NA,"J. E. B. Warming",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"Type [status unknown]",NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"84","2019-09-04 18:42:47-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Annonaceae","Uvaria","macrocarpa","Uvaria macrocarpa",NA,NA,"J. E. B. Warming","64",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"Type [status unknown]",NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"85","2019-01-25 15:38:13-02","IAC","IAC","20207","S","Plantae",NA,NA,"Annonaceae","Porcelia","macrocarpa","Porcelia macrocarpa","(Warm.) R.E.Fr.","H.F. Leitão Filho","A. Daniel","s/nº","1968","10","12",NA,"Brasil","São Paulo","IAC, Fazenda Santa Elisa, Monjolinho",NA,"floresce em outubro (2 folhas no Herbário",NA,NA,NA,NA,"Campinas","-47.086761","-22.863721",NA,NA,NA,"1968",NA,"10","16",NA,"-47.086761","-22.863721",NA,NA
"86","2019-01-25 15:38:13-02","IAC","IAC","55529","S","Plantae",NA,NA,"Annonaceae","Porcelia","macrocarpa","Porcelia macrocarpa","(Warm.) R.E.Fr.","E. R. Castro","E. R. Castro","379","2004","02","25",NA,"Brasil","São Paulo","Ilha do Cardoso",NA,NA,NA,NA,NA,NA,"Cananéia","-47.9267","-25.0147",NA,NA,NA,"2005",NA,"02","03",NA,"-47.9267","-25.0147",NA,NA
"87","2020-07-23 11:57:06-03","CEPLAC","CEPEC","94328","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Porcelia","macrocarpa","Porcelia macrocarpa",NA,"R. de Mello-Silva","P. Fiaschi","1196",NA,NA,NA,NA,"Brasil","Bahia","Estrada Jussari/Palmira, entrada a esquerda ca. 7,5Km. Faz. Teimoso. RPPN Serra do Teimoso.",NA,NA,NA,NA,NA,NA,"JUSSARÍ","-39.528611","-15.158056",NA,NA,NA,NA,NA,NA,NA,"30/12/2003","39W31'43","15S9'29",NA,NA
"88","2020-07-23 11:57:06-03","CEPLAC","CEPEC","88288","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Porcelia","macrocarpa","Porcelia macrocarpa",NA,"P. Fiaschi","J. G. Jardim","1657","1998","02","18",NA,"Brasil","Bahia","R. Jussari/Palmira. Ntrada ca. 7,5Km depois mais 1,7Km até a sede da Faz. Teimoso. RPPN Serra do Teimoso. Árvore 234.",NA,"<ll>dwc_commonname:</ll> Pindaíba",NA,NA,NA,NA,"JUSSARÍ","-39.583333","-15.166667",NA,NA,NA,NA,NA,NA,NA,"30/12/2003","39W35'","15S10'",NA,NA
"89","2020-07-23 11:57:06-03","CEPLAC","CEPEC","71924","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Porcelia","macrocarpa","Porcelia macrocarpa",NA,"R. de Mello-Silva","J. G. Jardim","955","1996","10","24",NA,"Brasil","Bahia","Quadr I do CEPEC, localizada ao N do prédio do CENEX.",NA,NA,NA,NA,NA,NA,"ILHÉUS","-39.0494003295898","-14.7889003753662","61245","auto",NA,NA,NA,NA,NA,"30/08/2002",NA,NA,NA,NA
"90","2019-07-02 15:54:52-03","UEM","HUEM","11512","S","Plantae",NA,NA,"Annonaceae","Porcelia","macrocarpa","Porcelia macrocarpa","R.E.Fr.","R. Mello Silva","Ivanauskas; Natália M.","57","1990","10","24",NA,"Brasil","São Paulo","Parque ESALQ/USP",NA,"Árvore de 4m de altura, flores amarelas.","HUEM000000437","HUEM000000437",NA,NA,"Piracicaba","-47.648064","-22.734286",NA,NA,NA,"1993",NA,"03",NA,NA,"-47.648064","-22.734286",NA,NA
"91","2020-11-12 17:00:51-03","UEL","FUEL","43787","PreservedSpecimen","Plantae","Tracheophyta","Magnoliales","Annonaceae","Porcelia","macrocarpa","Porcelia macrocarpa","(Waryn) R.E.Fr.","Franco, GADC","Esteves, R; Sousa, RC; Pereira, HFA; Lima, CD","273","2007","11","14",NA,"Brasil","São Paulo","Parque Estadual do Jaraguá, Trilha do Lago. SAD69, 23K.",NA,NA,NA,NA,"813","813","São Paulo","-46.756944","-23.460556",NA,NA,NA,"2007",NA,"11","14",NA,"-46.756944","-23.460556",NA,NA
"92","2020-11-12 17:00:51-03","UEL","FUEL","38435","PreservedSpecimen","Plantae","Tracheophyta","Magnoliales","Annonaceae","Porcelia","macrocarpa","Porcelia macrocarpa","(Waryn) R.E.Fr.","Mello-Silva, R","Ivanauskas, NM","s.n.","1990","10","24",NA,"Brasil","São Paulo","Parque da ESALQ/USP, USP",NA,NA,NA,NA,NA,NA,"Piracicaba","-47.6399993896484","-22.7199993133545","44778","auto",NA,"1993",NA,"03",NA,NA,NA,NA,NA,NA
"93","2019-11-01 14:52:21-03","UnB","UB","142752","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Annonaceae","Porcelia","macrocarpa","Porcelia macrocarpa","R.E.Fr.","Lopes, JC","Heringer, EP; Eiten, G","14988","1975","09","15","Southern America","Brasil","Minas Gerais","Estação Florestal",NA,"Petals thick, cream-colored.; Tree 3m.; Deep non-stony red latsol",NA,NA,NA,NA,"Paraopeba","-44.4","-19.283333",NA,NA,NA,"2016",NA,NA,NA,NA,"-44.4","-19.283333",NA,NA
"94","2019-05-06 11:51:54-03","UFU","HUFU","14891","S","Plantae",NA,NA,"Annonaceae","Porcelia","macrocarpa","Porcelia macrocarpa","(Warm.) R.E.Fr.",NA,"Schiavini, I.; Oliveira, P.E.","393","1996","05","01",NA,"Brasil","Minas Gerais","Vale do Rio Araguari",NA,"Árvore, ca. 18 m. Fruto imaturo verde.; Mata mesofila.","HUFU00001054",NA,NA,NA,"Uberlândia","-48.2771987915039","-18.9186000823975","58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2019-05-06 11:51:54-03","UFU","HUFU","1806","S","Plantae",NA,NA,"Annonaceae","Porcelia","macrocarpa","Porcelia macrocarpa","(Warm.) R.E.Fr.","Mello-Silva, R.","Araújo, G.M.","421","1988","11","13",NA,"Brasil","Minas Gerais","Bosque John Kennedy",NA,"Árvore, ca. 6 m. Flor com tépalas amarelas e frutos maduros.; Mata subcaducifólia.","HUFU00001055",NA,NA,NA,"Araguari","-48.187198638916","-18.6471996307373","58653","auto",NA,"1997",NA,"04","10",NA,NA,NA,NA,NA
"96","2019-05-06 11:51:54-03","UFU","HUFU","15108","S","Plantae",NA,NA,"Annonaceae","Porcelia","macrocarpa","Porcelia macrocarpa","(Warm.) R.E.Fr.",NA,"Mota, A.L.P.","2001","1993","10","13",NA,"Brasil","Minas Gerais","Vale do Rio Araguari, Triangulo Mineiro. Área 28.",NA,"Árvore, ca. 16,5 m. Flores brancas.","HUFU00001053",NA,NA,NA,"Araguari","-48.187198638916","-18.6471996307373","58653","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2019-05-06 11:51:54-03","UFU","HUFU","45742","S","Plantae",NA,NA,"Annonaceae","Porcelia","macrocarpa","Porcelia macrocarpa","(Warm.) R.E.Fr.","Damaso, P.P.","Damaso, P.P.; Nakajima, J.N.","21","2004","11","12",NA,"Brasil","Minas Gerais","Fazenda Conquista",NA,"Arvoreta, ca. 2 m. Cálice verde, botão verde, corola verde.; Borda de cerradão.","HUFU00001056",NA,NA,NA,"Monte Alegre de Minas","-48.8807983398438","-18.8705997467041","45497","auto",NA,"2004",NA,"11",NA,NA,NA,NA,NA,NA
"98","2019-05-06 11:51:54-03","UFU","HUFU","24468","S","Plantae",NA,NA,"Annonaceae","Porcelia","macrocarpa","Porcelia macrocarpa","(Warm.) R.E.Fr.","Damaso, P.P.","Hipólito-Neto, F.D.","s.n.","1999","11","19",NA,"Brasil","Minas Gerais","Usina de Miranda",NA,"Árvore, ca. 8 m. Flores amarelas e botões verdes.; Mata de encosta.","HUFU00001057",NA,NA,NA,"Uberlândia","-48.2771987915039","-18.9186000823975","58223","auto",NA,"2004",NA,"11",NA,NA,NA,NA,NA,NA
"99","2019-05-06 11:51:54-03","UFU","HUFU","24467","S","Plantae",NA,NA,"Annonaceae","Porcelia","macrocarpa","Porcelia macrocarpa","(Warm.) R.E.Fr.","Damaso, P.P.","Hipólito-Neto, F.D.","s.n.","1999","11","19",NA,"Brasil","Minas Gerais","Usina de Miranda",NA,"Árvore, ca. 8 m. Flores amarelas e botões de cor verde.; Mata de encosta.","HUFU00001052",NA,NA,NA,"Uberlândia","-48.2771987915039","-18.9186000823975","58223","auto",NA,"2004",NA,"11",NA,NA,NA,NA,NA,NA
"100","2020-08-20 20:39:32-03","UFSC","FLOR","37174","PreservedSpecimen","Plantae",NA,"Magnoliales","Annonaceae","Porcelia","macrocarpa","Porcelia macrocarpa","(Warm.) R.E.Fr.","Falkenberg, D.B.","Falkenberg, D.B.; Oliveira, C.P.L. de","11026","2007","12","04",NA,"Brasil","Santa Catarina","Morro do Canto da Lagoa, Ilha de Santa Catarina.",NA,"árvore, 9m altura, 25 cm de dap, sépalas e pétalas verdes no botão, amarelas na antese","FLOR0037174",NA,"160","160","Florianópolis","-48.480278","-27.6325",NA,NA,NA,"2008",NA,NA,NA,NA,"48º28'49''W","27º37'57''S",NA,NA
"101","2020-08-20 14:57:11-03","UFSC","FLOR","60992","PreservedSpecimen","Plantae",NA,"Magnoliales","Annonaceae","Porcelia","macrocarpa","Porcelia macrocarpa","(Warm.) R.E.Fr.","Cabral, F.S.","Roque, T.V.; Ceara, E.B.","81","2016","11","01",NA,"Brasil","Santa Catarina","Costa da lagoa, ponto 8, quintal da casa do Zico.",NA,"ArbóreaUsada para construir e consertar casco, caverna e bordo de canoa-de-um-pau-só","FLOR0060992","FLOR0060992",NA,NA,"Florianópolis","-48.463889","-27.565556",NA,NA,NA,"2016",NA,"11","11",NA,"48º27'50''W","27º33'56''S",NA,NA
