"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","coordinatePrecision","geoFlag","typeStatus","yearIdentified","monthIdentified","dayIdentified","class","fieldNumber","individualCount","relatedCatalogItem"
"454","2019-05-06 14:24:22-03","UFMA","MAR","4087","S","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A.St.-Hil.) Mears",NA,"Serra, F. C. V.","155","2013","05","14","Brasil","Maranhão","São José de Ribamar","Restinga do Sitio Aguahy (Reserva da Meck)","-44.1516","-2.646625","44º09'05.76W","02º38'47.85S",NA,NA,NA,NA,"erva suculenta coletada em área encharcada",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"455","2019-05-06 14:24:22-03","UFMA","MAR","4086","S","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A.St.-Hil.) Mears",NA,"Serra, F. C. V.","125","2012","12","08","Brasil","Maranhão","São José de Ribamar","Restinga do Sitio Aguahy (Reserva da Meck)","-44.1516","-2.646625","44º09'05.76W","02º38'47.85S",NA,NA,NA,NA,"brácteas brancas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"456","2019-05-06 14:24:22-03","UFMA","MAR","8818","S","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A.St.-Hil.) Mears",NA,NA,NA,"2013","03","09","Brasil","Maranhão","Paço do Lumiar","Praia do Araçagy","-44.183694","-2.46375","44º11'01.3W","02º27'49.5S",NA,NA,NA,NA,"Inflorescência branca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"457","2019-05-06 14:24:22-03","UFMA","MAR","8074","S","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A.St.-Hil.) Mears","Castelo, A.J; Brenlla, C.","Castelo, A.J; Brenlla, C.",NA,"2014","04","22","Brasil","Maranhão","São Luís","Praia da Ponta d'Areia, vegetação halófila-psamófila","-44.315306","-2.501333","44º18'55.1W","02º30'04.8S",NA,NA,NA,NA,"Erva prostrada; folhas carnosas; inflorescência capituliforme de cor branca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"458","2019-05-06 14:24:22-03","UFMA","MAR","4088","S","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A.St.-Hil.) Mears",NA,"Serra, F. C. V.","154","2013","05","14","Brasil","Maranhão","São José de Ribamar","Restinga do Sitio Aguahy (Reserva da Meck)","-44.1516","-2.646625","44º09'05.76W","02º38'47.85S",NA,NA,NA,NA,"erva suculenta coletada em área encharcada",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"459","2021-02-12 12:24:30-03","UFMA","MAR","4231","S","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A.St.-Hil.) Mears",NA,"AMORIM, I. F. F","29","2013","05","25","Brasil","Maranhão","São José de Ribamar","Praia do Araçagy","-44.181944","-2.465556","44º10'55W","02º27'56S",NA,NA,NA,NA,"Planta prostada, caule avermelhado, inflorescência clara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"460","2019-05-06 14:24:22-03","UFMA","MAR","10455","S","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A.St.-Hil.) Mears",NA,"AMORIM, I. F. F","402","2015","11","28","Brasil","Maranhão","São José de Ribamar","Praia do Caúra","-44.047222","-2.554222","44º02'50,0W","2º33'15,2S",NA,NA,NA,NA,"Erva perene, psamófita, flores esbranquiçadas paleáceas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"461","2019-05-06 14:24:22-03","UFMA","MAR","1811","S","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A.St.-Hil.) Mears",NA,"Equipe A",NA,"1984","08","27","Brasil","Maranhão","São Luís","Praia do Boqueirão","-44.3425","-2.530833","44º20'33W","02º31'51S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"462","2019-05-06 14:24:22-03","UFMA","MAR","8436","S","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A.St.-Hil.) Mears",NA,"LIMA, G. P.","399","2014","08","02","Brasil","Maranhão","Paço do Lumiar","Praia de Panaquatira","-44.053833","-2.473056","44º03'13.8W","02º28'23S",NA,NA,NA,NA,"Erva prostrada; folhas levemente carnosas; brácteas escamiformes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"463","2019-05-06 14:24:22-03","UFMA","MAR","8049","S","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A.St.-Hil.) Mears","Castelo, A.J; Brenlla, C.","Castelo, A.J; Brenlla, C.",NA,"2014","04","20","Brasil","Maranhão","São Luís","Praia da Ponta d'Areia, vegetação halófila-psamófila","-44.315083","-2.505528","44º18'54.3W","02º30'19.9S",NA,NA,NA,NA,"Erva prostrada; folhas carnosas; inflorescência capituliforme de cor branca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"464","2021-02-12 12:24:30-03","UFMA","MAR","2689","S","Plantae","Amaranthaceae","Philoxerus","portulacoides","Philoxerus portulacoides","A.St.-Hil.","Cristina Cabral","Maria Cristina Cabral",NA,"1988","07","28","Brasil","Maranhão","São Luís","Praia do Calhau","-44.302778","-2.529722","44º18'10W","02º31'47S",NA,NA,NA,NA,"Zona 2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1988","11","21",NA,NA,NA,NA
"465","2021-02-11 17:17:47-03","UFPR","UPCB","16978","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A.St.-Hil.) J.A.Mears","Hatschbach, G.","Hatschbach, G.","51430","1987","08","24","Brasil","Espírito Santo","Conceição da Barra",NA,NA,NA,"9999","9999",NA,NA,NA,NA,"Reptante, flor alvecente. Das dunas. Alt.: 3-5m..",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1988","01","01",NA,NA,NA,NA
"466","2021-02-11 17:17:47-03","UFPR","UPCB","90176","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A. St.-Hil.) Mears","Rabello, F. J. et al.","Rabello, F. J. et al.","58","2013","11","01","Brasil","Paraná","Paranaguá","Ilha do Mel, Morro do Farol","-48.3","-25.566667","-48.300000","-25.566667","10","10","UPCB0029118","UPCB0029118","Erva reptante, flores brancas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"467","2021-02-11 17:17:47-03","UFPR","UPCB","94206","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","A. St.-Hil.","Stica, P. V.","Nadaline, J. | Braga, A. V. | Stica, P. V.","6","2018","09","27","Brasil","Paraná","Paranaguá","Parque Estadual da Ilha do Mel","-48.2983232","-25.5485429","-48.2983232","-25.5485429",NA,NA,"UPCB0041935","UPCB0041935","Mata de restinga. Herbácea, ao sol.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018","11",NA,NA,NA,NA,NA
"468","2021-02-11 17:17:47-03","UFPR","UPCB","94938","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","A.St.-Hil.","Stica, P.V.","Nadaline, J | Braga, A.V. | Stica, P.V.","6","2018","09","27","Brasil","Paraná","Paranaguá","Parque Estadual da Ilha do Mel","-48.2983232","-25.5485429","-48.2983232","-25.5485429",NA,NA,"UPCB0043702","UPCB0043702","Mata de Restinga. Herbácea. Ao sol",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018","11",NA,NA,NA,NA,NA
"469","2021-02-11 17:17:47-03","UFPR","UPCB","77352","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A.St.-Hill) Mears","Dunaiski Jr.,A.","Dunaiski Jr.,A.","3767","2009","08","20","Brasil","Bahia","Ilhéus",NA,"-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,NA,"Erva na areia da praia, flores alvas..",NA,NA,NA,NA,NA,NA,"61245","auto",NA,"2009","08","20",NA,NA,NA,NA
"470","2021-02-11 17:17:47-03","UFPR","UPCB","50247","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A.St.-Hil.) J.A.Mears","Morokawa, R.","Maia, D.C.da",NA,"2004","09","24","Brasil","Paraná","Paranaguá","Ilha do Mel, Brasília","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,NA,"Herbácea reptante, flores brancas, caule vermelho, dunas..",NA,NA,NA,NA,NA,NA,"24916","auto",NA,"2004","10","01",NA,NA,NA,NA
"471","2021-02-11 17:17:47-03","UFPR","UPCB","51643","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A.St.-Hil.) J.A.Mears","Matos, F.B.","Matos, F.B.","55","2004","09","24","Brasil","Paraná","Paranaguá","Ilha do Mel, Praia Grande","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,NA,"Herbácea prostrada e perene, estolões caulinares alongados, ramificado e hipogeus, suculentos, glabros, pigmentação avermelhada, folhas suculentas. Formação pioneira de influência marinha..",NA,NA,NA,NA,NA,NA,"24916","auto",NA,"2004","01","01",NA,NA,NA,NA
"472","2021-02-11 17:17:48-03","UFPR","UPCB","76221","PreservedSpecimen","Plantae","Amaranthaceae","Philoxerus","portulacoides","Philoxerus portulacoides","A.St.-Hil.","Siqueira, J. C.","Krieger, L.","15033","1977","09","03","Brasil","Espírito Santo","Santa Cruz",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Em praia de mar, em grandes formações, inflorescências brancas, folhas um tanto carnosas..",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1982","03","16",NA,NA,NA,NA
"473","2021-02-11 17:17:48-03","UFPR","UPCB","76222","PreservedSpecimen","Plantae","Amaranthaceae","Philoxerus","portulacoides","Philoxerus portulacoides","A.St.-Hil.","Nakhle, S. M. S.","Krieger, L.","10376","1971","04","05","Brasil","Rio de Janeiro","Rio das Ostras",NA,"-41.9449996948242","-22.5268993377686",NA,NA,NA,NA,NA,NA,"Na praia, fixadora de areia, halófila, folhas grossas, brácteas brancas..",NA,NA,NA,NA,NA,NA,"17620","auto",NA,"1982","06","08",NA,NA,NA,NA
"474","2021-02-11 17:17:48-03","UFPR","UPCB","76223","PreservedSpecimen","Plantae","Amaranthaceae","Philoxerus","portulacoides","Philoxerus portulacoides","A.St.-Hil.","Siqueira, J. C.","Krieger, L.","8716","1970","06","20","Brasil","Rio de Janeiro","Rio das Ostras",NA,"-41.9449996948242","-22.5268993377686",NA,NA,NA,NA,NA,NA,"Na praia, rastejante, caule róseo, brácteas brancas..",NA,NA,NA,NA,NA,NA,"17620","auto",NA,"1982","03","16",NA,NA,NA,NA
"475","2021-02-11 17:17:48-03","UFPR","UPCB","31230","PreservedSpecimen","Plantae","Amaranthaceae","Philoxerus","portulacoides","Philoxerus portulacoides","A.St.-Hil.","Guimarães, O.A.","Cervi, A.C.","3131","1990","10","08","Brasil","Santa Catarina","Itapema",NA,"-48.611400604248","-27.0902996063232",NA,NA,NA,NA,NA,NA,"Inflorescência alva, estames amarelos. Caule vermelho. Vegetação psamófita..",NA,NA,NA,NA,NA,NA,"9090","auto",NA,"1997","08",NA,NA,NA,NA,NA
"476","2021-02-11 17:17:48-03","UFPR","UPCB","9149","PreservedSpecimen","Plantae","Amaranthaceae","Philoxerus","portulacoides","Philoxerus portulacoides","A.St.-Hil.","Pedersen, T.M.","Hatschbach, G.","25640","1970","11","27","Brasil","Paraná","Paranaguá","Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,NA,"Reptante, radicante, restinga. Alt. 3-5m s/mar..",NA,NA,NA,NA,NA,NA,"24916","auto",NA,"1971","01","01",NA,NA,NA,NA
"477","2021-02-11 17:17:48-03","UFPR","UPCB","13852","PreservedSpecimen","Plantae","Amaranthaceae","Philoxerus","portulacoides","Philoxerus portulacoides","A.St.-Hil.","Silva, S.M.","Britez, R.M.","1003","1986","10","19","Brasil","Paraná","Paranaguá","Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,NA,"Erva reptante de caules avermelhados e flores brancas. Região de fixação de dunas..",NA,NA,NA,NA,NA,NA,"24916","auto",NA,"1986","10",NA,NA,NA,NA,NA
"478","2021-02-11 17:17:48-03","UFPR","UPCB","4569","PreservedSpecimen","Plantae","Amaranthaceae","Philoxerus","portulacoides","Philoxerus portulacoides var. commersonii","A.St.-Hil.","Hatschbach, G.","Hatschbach, G.","10246","1963","09","12","Brasil","Paraná","Guaratuba","Rio da Praia","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,NA,"Erva deitada de flores alvecentes. Local brejoso. Comum..",NA,NA,NA,NA,NA,"var. commersonii","41937","auto",NA,"1963","10",NA,NA,NA,NA,NA
"479","2021-02-11 17:17:48-03","UFPR","UPCB","6952","PreservedSpecimen","Plantae","Amaranthaceae","Philoxerus","portulacoides","Philoxerus portulacoides var. portulacoides","A.St.-Hil.","Hatschbach, G.","Hatschbach, G.","17922","1967","11","22","Brasil","Paraná","Guaratuba","Barra do Saí","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,NA,"Erva avermelhada, reptante, radicante, das ante-dunas..",NA,NA,NA,NA,NA,"var. portulacoides","41937","auto",NA,"1968","04",NA,NA,NA,NA,NA
"480","2021-02-11 17:17:48-03","UFPR","UPCB","11782","PreservedSpecimen","Plantae","Amaranthaceae","Philoxerus","portulacoides","Philoxerus portulacoides var. portulacoides","A.St.-Hil.","Moreira Filho, H.","Moreira Filho, H.","496","1982","10","24","Brasil","Paraná","Paranaguá","Pontal do Sul","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,NA,"Erva rastejante na areia da praia..",NA,NA,NA,NA,NA,"var. portulacoides","24916","auto",NA,"1982","10",NA,NA,NA,NA,NA
"481","2011-03-24 18:28:00-03","MO","MOBOT","2458633","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A. St.-Hil.) Mears","Pedersen, T. M., //","M. Silvia Ferrucci|G.V. Somner","Ferrucci 1166","1997","7","31","Brazil","Rio de Janeiro",NA,"Mangaratiba. Ilha de Marambaia, setor da Marinha, subida estrada para da Armacao",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"482","2013-08-23 04:12:00-03","MO","MOBOT","3267450","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A. St.-Hil.) Mears","R.L. Liesner","Luiz Emygdio de Mello Filho","Emygdio de Mello Filho 1091","1951","2",NA,"Brazil","Rio de Janeiro",NA,"Cabo Frio Co., Arraial do Cabo, Pontal beach.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"483","2019-02-19 04:30:00-03","MO","MOBOT","3267453","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A. St.-Hil.) Mears",NA,"C.F.P. Martius","Martius 426","1879",NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"484","2008-05-27 22:02:00-03","MO","MOBOT","3267455","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A. St.-Hil.) Mears","R.L. Liesner","Alexander C. Brade","Brade 15276","1936","4","29","Brazil",NA,NA,"Guanabara, Paraia da Gávea.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"485","2008-05-27 22:02:00-03","MO","MOBOT","3267457","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A. St.-Hil.) Mears","T.M. Pedersen","Troels M. Pedersen","Pedersen 12709","1979","12","14","Brazil","Santa Catarina",NA,"Imbituba. Sandy beach.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"486","2018-06-22 05:25:00-03","MO","MOBOT","2458618","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides commersonii","(A. St.-Hil.) Mears",NA,"Pe. Raulino Reitz|Roberto M. Klein","Reitz 1226","1953","11","5","Brazil","Santa Catarina",NA,"Palhoça. Campo do Maciambu, restinga",NA,NA,NA,NA,"2.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,"commersonii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"487","2011-02-24 13:41:00-03","MO","MOBOT","2519332","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides commersonii","(A. St.-Hil.) Mears",NA,"P. Commerson","Commerson s.n.3","1767",NA,NA,"Uruguay","Montevideo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"commersonii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"488","2009-07-17 06:53:00-03","MO","MOBOT","2459208","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides portulacoides",NA,"Pedersen, T. M.","Arturo E. Burkart","Burkart 25095","1964","1","31","Brazil","Rio Grande do Sul",NA,"Torres. dunas costeras",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"portulacoides",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"489","2017-09-18 09:21:49-03","UNIOESTE","UNOP","1699","S","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A.St.-Hil.) Mears","Martins, S.","Martins, S.; Borges, J.P.; Boff, L.; Toderke, M.L.; Zini, A.S.; Borges, J.P.; Boff, L.; Toderke, M.L.; Zini, A.S.","445","2014","10","02","Brasil","Paraná","Paranagua","Parque Estadual da Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24916","auto",NA,"2014","10","03",NA,NA,NA,NA
"490","2015-05-20 10:33:24-03","UFERSA","MOSS","6176","S","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A.St. -Hil.) Mears","Vodicka, M.R.","Vodicka, M.R.","88","1979","12","12","Brasil","Rio Grande do Norte","Areia Branca",NA,"-37.1369","-4.95611",NA,NA,NA,NA,NA,NA,NA,"América do Sul",NA,NA,NA,NA,NA,"28597","auto",NA,"1979","12","12",NA,NA,NA,NA
"491","2015-05-20 10:33:24-03","UFERSA","MOSS","13782","S","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A.St. -Hil.) Mears","Azevedo, C.A.deS.","Azevedo, C.A.deS.","26","2011","08","27","Brasil","Rio Grande do Norte","Caicó","Sítio Batentes, várzea do Rio Seridó.","-37.0978","-6.45833",NA,NA,NA,NA,NA,NA,"erva, ca. 40cm; heliófila, folha crassa.","América do Sul",NA,NA,NA,NA,NA,"34880","auto",NA,"2012","03","09",NA,NA,NA,NA
"492","2015-05-20 10:33:24-03","UFERSA","MOSS","11407","S","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A.St. -Hil.) Mears","Silva, A.S.","Silva, A.S.","79","2009","03","09","Brasil","Ceará","Morada Nova","Fazenda Lagoa do Meio. Proprietário: José Lemos.","-38.3725","-5.10667",NA,NA,NA,NA,NA,NA,"erva, coletada em pastagem natural de ovinos; solo argilo-arenoso; frequente; flor alva.","América do Sul",NA,NA,NA,NA,NA,"67042","auto",NA,"2009","03","19",NA,NA,NA,NA
"493","2015-05-20 10:33:24-03","UFERSA","MOSS","6814","S","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A.St. -Hil.) Mears","Oliveira, O.F. de","Souza, J.C.V. de","8","1992","10","04","Brasil","Rio Grande do Norte","Mossoró","Barragem de Genésio.","-37.344167","-5.1875","37W20'39","5S11'15","16","16",NA,NA,"Coletada na margem de rio; flor branca.","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,"2003","08","19",NA,NA,NA,NA
"494","2015-05-20 10:33:24-03","UFERSA","MOSS","9525","S","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A.St. -Hil.) Mears","Oliveira, R.C.; Ferreira, C.G.T.","Ferreira, C.G.T.","308","2007","10","16","Brasil","Rio Grande do Norte","Mossoró","Campus da UFERSA.","-37.344444","-5.191944","37W20'40","5S11'31","10","10",NA,NA,"Erva tóxica, geniculada; coletada entre árvores e arbustos; solo areno-pedregoso; freqüente.","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,"2007","10","17",NA,NA,NA,NA
"495","2015-05-20 10:33:24-03","UFERSA","MOSS","2446","S","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A.St. -Hil.) Mears","Oliveira, O.F. de","Vodicka, M.R.","86","1979","12","12","Brasil","Rio Grande do Norte","Areia Branca","Ponta do Mel.","-37.136944","-4.956111","37W08'13","4S57'22","3","3",NA,NA,"Coletada em restinga; solo arenoso; independente; brácteas brancas","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,"2003","08","15",NA,NA,NA,NA
"496","2015-05-20 10:33:24-03","UFERSA","MOSS","5285","S","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A.St. -Hil.) Mears","Oliveira, O.F. de","Rocha, H.G.C.","2","1992","10","04","Brasil","Rio Grande do Norte","Mossoró","Barragem de Genéseio","-37.344167","-5.1875","37W20'39","5S11'15","16","16",NA,NA,"Flor branca.","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"497","2015-05-20 10:33:24-03","UFERSA","MOSS","2154","S","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A.St. -Hil.) Mears","Oliveira, O.F. de","Projeto Parque das Dunas","241","1980","11","18","Brasil","Rio Grande do Norte","Natal","Dunas Costeiras.","-35.216667","-5.8","35W13'00","5S48'00",NA,NA,NA,NA,"Herbácea; coletada nas dunas; n.v. pirrixio I","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,"2003","08","15",NA,NA,NA,NA
"498","2015-05-20 10:33:24-03","UFERSA","MOSS","6177","S","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A.St. -Hil.) Mears","Vodicka, M.R.","Vodicka, M.R.","86","1979","12","12","Brasil","Rio Grande do Norte","Areia Branca","Ponta do Mel.","-37.136944","-4.956111","37W08'13","4S57'22","3","3",NA,NA,"Flor branca.","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,"1979","12","12",NA,NA,NA,NA
"499","2015-05-20 10:33:24-03","UFERSA","MOSS","7029","S","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A.St. -Hil.) Mears","Oliveira, O.F. de","Lisbôa, R.K.C.","10","1998","11","15","Brasil","Rio Grande do Norte","Areia Branca",NA,"-37.136944","-4.956111","37W08'13","4S57'22","3","3",NA,NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,"2003","10","14",NA,NA,NA,NA
"500","2015-05-20 10:33:24-03","UFERSA","MOSS","7090","S","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A.St. -Hil.) Mears","Oliveira, O.F. de","Fernandes, T.R.","12","1997","11","30","Brasil","Rio Grande do Norte","Tibau",NA,"-37.25","-4.833333","37W15'00","4S50'00","10","10",NA,NA,"Coletada nos morros; flor branca.","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,"1999","04","28",NA,NA,NA,NA
"501","2015-05-20 10:33:24-03","UFERSA","MOSS","9304","S","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A.St. -Hil.) Mears","Melo, J.I.M.","Silva, G.H.G.","15","2007","07","24","Brasil","Rio Grande do Norte","Mossoró","Barragem de Genésio.","-37.366667","-5.187222","37W22'00","5S11'14","7","7",NA,NA,"Flor branca.","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,"2007","08","06",NA,NA,NA,NA
"502","2015-05-20 10:33:24-03","UFERSA","MOSS","14360","S","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A.St. -Hil.) Mears","Sousa, L.deO.F. de","Vale, Y.","1","2011","10","18","Brasil","Ceará","Icapuí","Fazenda Barra Grande.","-37.3553","-4.71306",NA,NA,NA,NA,NA,NA,"herbácea, rastejante, pequeno porte; coletado no mangue, antrópico, margem de viveiro de camarão; muito frequente; flor pequena, actinomorfas, reunidas em inflorescência racemosas, possuem sépalas, ovário súpero.","América do Sul",NA,NA,NA,NA,NA,"22463","auto",NA,NA,NA,NA,NA,NA,NA,NA
"503","2015-05-20 10:33:24-03","UFERSA","MOSS","11466","S","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A.St. -Hil.) Mears","Silva, A.S.","Silva, A.S.","138","2009","03","10","Brasil","Ceará","Morada Nova","Fazenda Avinisa. Proprietário: Haroldo.","-38.3725","-5.10667",NA,NA,NA,NA,NA,NA,"erva, coletada em pastagem natural de ovinos; relevo plano; frequente; flor alva.","América do Sul",NA,NA,NA,NA,NA,"67042","auto",NA,"2009","03","10",NA,NA,NA,NA
"504","2015-05-20 10:33:24-03","UFERSA","MOSS","2445","S","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A.St. -Hil.) Mears","Oliveira, O.F. de","Vodicka, M.R.","87","1979","12","12","Brasil","Rio Grande do Norte","Areia Branca","Ponta do Mel.","-37.136944","-4.956111","37W08'13","4S57'22","3","3",NA,NA,"Coletada em restinga; solo arenoso; independente; flor branca.","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,"2003","08","15",NA,NA,NA,NA
"505","2015-05-20 10:33:24-03","UFERSA","MOSS","5283","S","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A.St. -Hil.) Mears","Oliveira, O.F. de","Sousa, J.F. de","3","1992","09","30","Brasil","Rio Grande do Norte","Mossoró","Sítio Canhã, margem esquerda do Rio Mossoró.","-37.344167","-5.1875","37W20'39","5S11'15","16","16",NA,NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,"2003","08","15",NA,NA,NA,NA
