"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","occurrenceRemarks","identifiedBy","coordinatePrecision","geoFlag","class","order","yearIdentified","monthIdentified","dayIdentified","continentOcean","relatedCatalogItem","imagecode","phylum","fieldNumber","preparationType","individualCount","typeStatus"
"86","2021-04-07 11:40:44-03","UFMS","CGMS","10873","PreservedSpecimen","Plantae","Annonaceae","Annona","nutans","Annona nutans","(R.E.Fr.) R.E.Fr.","G.R. Julião",NA,"1998","04",NA,"Brasil","Mato Grosso do Sul","Corumbá","Passo do Lontra. Próximo a BEP-UFMS. Pantanal Miranda/Abobral.","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,"CGMS1040180","Galhador: Família Cecidomyiidae. Habitat: Capão n°18, borda. Habito: Arbustivo.",NA,"295160","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2021-04-07 11:40:44-03","UFMS","CGMS","18904","PreservedSpecimen","Plantae","Annonaceae","Annona","nutans","Annona nutans","(R.E.Fr.) R.E.Fr.","F. Matos-Alves; A.L.B. Sartori","394","2007","05","06","Brasil","Mato Grosso do Sul","Porto Murtinho","Fazenda Agro Comercial Aubi.","-57.8824996948242","-21.6989002227783",NA,NA,NA,NA,"CGMS1048207","Flor com tépalas externas e internas amarelas. Fruto imaturo verde, maduro preto. Estames amarelo-claros, odor semelhante a fermento. Habitat: Chaco. Habito: Árvore. 2,50m de altura.","R. Mello-Silva","185577","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2021-04-07 11:40:44-03","UFMS","CGMS","51391","PreservedSpecimen","Plantae","Annonaceae","Annona","nutans","Annona nutans","(R.E.Fr.) R.E.Fr.","R. J. Santos; R. C. O. Arruda; S. G. Batista","1","2014","10","01","Brasil","Mato Grosso do Sul","Porto Murtinho","Fazenda Anahí.","-57.8824996948242","-21.6989002227783",NA,NA,"103","103","CGMS1081369","Fruto globoso imaturo, de cor verde escuro. Coordenadas originais 21°68#?#12,80#?#S 57°73#?#62,10#?#W Habitat: Chaco brasileiro, Savana Estépica. Habito: Arbusto. 2m de altura.","V. J. Pott","185577","auto",NA,NA,"2014","10","15",NA,NA,NA,NA,NA,NA,NA,NA
"89","2021-03-01 16:21:25-03","UNICAMP","UEC","195142","S","Plantae","Annonaceae","Annona","nutans","Annona nutans","(R.E.Fr.) R.E.Fr.","Takahasi, A; Ribas, SM","964",NA,NA,NA,"Brazil","Mato Grosso do Sul","Corumbá","Fazenda Figueira.","-57.645306","-19.236306","-57.645306","-19.236306","198","198","UEC131678","Arbusto de 1,80m. Flor amarelo-claro externamente e internamente vinho tornando-se rosada próximo a borda da pétala; estames e estigma cremes. Frutos imaturos, ramos escuros com lenticelas claras. Presença de besouro no interior da f",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UEC131678","Magnoliopsida",NA,NA,NA,NA
"90","2021-03-01 16:21:25-03","UNICAMP","UEC","201784","S","Plantae","Annonaceae","Annona","nutans","Annona nutans","(R.E.Fr.) R.E.Fr.","Damasceno Junior, GA; Gonçalves, PV","2459","2002","06","28","Brazil","Mato Grosso do Sul","Ladário","Fazenda do Sr. Antar.","-57.481667","-19.069722","-57.481667","-19.069722","120","120","UEC189842","Arbusto de 1,3m;; Bancada Laterítica; litólico; Morro.","Damasceno Junior, GA",NA,NA,NA,NA,"2003","08",NA,NA,NA,"UEC189842","Magnoliopsida",NA,NA,NA,NA
"91","2019-08-16 08:38:14-03","UTFPR","HCF","11717","S","Plantae","Annonaceae","Annona","nutans","Annona nutans","(R.E.Fr.) R.E.Fr.","G.A. Lima Jr.","628","2006","02","06","Brasil","MT","Barão de Melgaço",NA,"-55.9674987792969","-16.1944007873535",NA,NA,NA,NA,NA,"folhas membranáceas, fdrutos maduros vermelhos e frutos imaturos verdes.",NA,"145819","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2020-12-21 16:11:53-03","MBM","MBM","37666","PreservedSpecimen","Plantae","Annonaceae","Annona","nutans","Annona nutans","Fries","Strang, H.; et al.; et al.","1240","1967","11","16","Brazil","Mato Grosso","Porto Murtinho","Serra Bodoquena",NA,NA,NA,NA,NA,NA,"MBM037666",NA,"Záchia, R.",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,"MBM037666",NA,NA,NA,NA,NA
"93","2020-12-21 16:11:53-03","MBM","MBM","99538","PreservedSpecimen","Plantae","Annonaceae","Annona","nutans","Annona nutans","Fries","Stutz, L.C.","1516","1983","03","25","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM099538",NA,"Spichiger",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,"MBM099538",NA,NA,NA,NA,NA
"94","2020-12-21 16:11:53-03","MBM","MBM","99539","PreservedSpecimen","Plantae","Annonaceae","Annona","nutans","Annona nutans","Fries","Stutz, L.C.","1584","1983","03","25","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM099539",NA,"Spichiger",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,"MBM099539",NA,NA,NA,NA,NA
"95","2020-12-21 16:11:53-03","MBM","MBM","99540","PreservedSpecimen","Plantae","Annonaceae","Annona","nutans","Annona nutans","Fries","Stutz, L.C.","1486","1983","03","24","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM099540",NA,"Spichiger",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,"MBM099540",NA,NA,NA,NA,NA
"96","2020-12-21 16:11:53-03","MBM","MBM","33849","PreservedSpecimen","Plantae","Annonaceae","Annona","nutans","Annona nutans","Fries","Hatschbach, G.; Anderson, W.; Gates, B.; Anderson, W.; Gates, B.","36075","1975","02","11","Brazil","Mato Grosso","Cuiabá","Rod. BR-364, próximo do Córrego Pindaibal","-56.0966987609863","-15.5960998535156",NA,NA,NA,NA,"MBM033849",NA,"Johnson, D.M.","74875","auto",NA,NA,NA,NA,NA,"Southern America",NA,"MBM033849",NA,NA,NA,NA,NA
"97","2020-12-21 16:11:53-03","MBM","MBM","276983","PreservedSpecimen","Plantae","Annonaceae","Annona","nutans","Annona nutans","Fries","Hatschbach, G.; Hatschbach, M.; Silva, J.M.; Hatschbach, M.; Silva, J.M.","73957","2002","11","09","Brazil","Mato Grosso do Sul","Bonito","Projeto Guaicurus","-56.4818992614746","-21.1210994720459",NA,NA,NA,NA,"MBM276983",NA,"Mello-Silva, R.","71352","auto",NA,NA,NA,NA,NA,"Southern America",NA,"MBM276983",NA,NA,NA,NA,NA
"98","2015-09-03 19:02:37-03","MNHN","RECOLNAT_MNHN_P","P01988029","PreservedSpecimen",NA,"Annonaceae","Annona","nutans","Annona nutans","(R.E.Fr.) R.E.Fr.","Balansa, B.",NA,"1874","12","1","Brasil",NA,NA,"Villa-Rica.",NA,NA,NA,NA,NA,NA,"P01988029","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01988029' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P01988029_01",NA,"2299","hb",NA,NA
"99","2015-09-03 19:02:37-03","MNHN","RECOLNAT_MNHN_P","P01988030","PreservedSpecimen",NA,"Annonaceae","Annona","nutans","Annona nutans","(R.E.Fr.) R.E.Fr.","Balansa, B.",NA,NA,NA,NA,"Paraguai",NA,NA,"Paraguay.",NA,NA,NA,NA,NA,NA,"P01988030","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01988030' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P01988030_01",NA,"2299","hb",NA,NA
"100","2015-09-03 19:02:37-03","MNHN","RECOLNAT_MNHN_P","P01988031","PreservedSpecimen",NA,"Annonaceae","Annona","nutans","Annona nutans","(R.E.Fr.) R.E.Fr.","Balansa",NA,NA,NA,NA,"Paraguai",NA,NA,"Paraguay.",NA,NA,NA,NA,NA,NA,"P01988031","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01988031' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P01988031_01",NA,"2299 a","hb",NA,NA
"101","2015-09-03 19:02:37-03","MNHN","RECOLNAT_MNHN_P","P01988032","PreservedSpecimen",NA,"Annonaceae","Annona","nutans","Annona nutans","(R.E.Fr.) R.E.Fr.","Balansa, B.",NA,"1875","10","1","Paraguai",NA,NA,"Paraguay. L´ Assomption.",NA,NA,NA,NA,NA,NA,"P01988032","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01988032' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P01988032_01",NA,NA,"hb",NA,NA
"102","2015-09-03 19:02:37-03","MNHN","RECOLNAT_MNHN_P","P01988033","PreservedSpecimen",NA,"Annonaceae","Annona","nutans","Annona nutans","(R.E.Fr.) R.E.Fr.","Pedersen, T.M.",NA,NA,NA,NA,"Paraguai",NA,NA,"Puerto Casado e vicinity. Dep. Boquerón. Near Estancia Guajhó.",NA,NA,NA,NA,NA,NA,"P01988033","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01988033' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P01988033_01",NA,NA,"hb",NA,NA
"103","2015-09-03 19:02:37-03","MNHN","RECOLNAT_MNHN_P","P01988034","PreservedSpecimen",NA,"Annonaceae","Annona","nutans","Annona nutans","(R.E.Fr.) R.E.Fr.","Andeer",NA,NA,NA,NA,"Paraguai",NA,NA,"Paraguay.",NA,NA,NA,NA,NA,NA,"P01988034","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01988034' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P01988034_01",NA,NA,"hb",NA,NA
"104","2015-09-03 19:02:38-03","MNHN","RECOLNAT_MNHN_P","P01988035","PreservedSpecimen",NA,"Annonaceae","Annona","nutans","Annona nutans","(R.E.Fr.) R.E.Fr.","Burkart, A.",NA,"1951","10","19","Paraguai",NA,NA,"Paraguay, Paraguari, km 74.",NA,NA,NA,NA,NA,NA,"P01988035","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01988035' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P01988035_01",NA,"18802","hb",NA,NA
"105","2015-09-03 19:02:38-03","MNHN","RECOLNAT_MNHN_P","P01988036","PreservedSpecimen",NA,"Annonaceae","Annona","nutans","Annona nutans","(R.E.Fr.) R.E.Fr.","Hassler, E.",NA,NA,NA,NA,"Paraguai",NA,NA,"Igatimí.",NA,NA,NA,NA,NA,NA,"P01988036","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01988036' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P01988036_01",NA,"4735","hb",NA,NA
"106","2015-09-03 19:02:38-03","MNHN","RECOLNAT_MNHN_P","P01988037","PreservedSpecimen",NA,"Annonaceae","Annona","nutans","Annona nutans","(R.E.Fr.) R.E.Fr.","Andeer",NA,NA,NA,NA,"Paraguai",NA,NA,"Paraguay.",NA,NA,NA,NA,NA,NA,"P01988037","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01988037' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P01988037_01",NA,NA,"hb",NA,NA
"107","2015-09-03 19:02:38-03","MNHN","RECOLNAT_MNHN_P","P01988038","PreservedSpecimen",NA,"Annonaceae","Annona","nutans","Annona nutans","(R.E.Fr.) R.E.Fr.","Pedersen, L.T.",NA,"1956","11","8","Paraguai",NA,NA,"Nemby. Dep. Central.",NA,NA,NA,NA,NA,NA,"P01988038","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01988038' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P01988038_01",NA,"4247","hb",NA,NA
"108","2015-09-03 19:02:38-03","MNHN","RECOLNAT_MNHN_P","P01988039","PreservedSpecimen",NA,"Annonaceae","Annona","nutans","Annona nutans","(R.E.Fr.) R.E.Fr.","Weddell, H.A.",NA,"1845","11","1","Bolívia",NA,NA,"Prov. de Santa-Cruz de la Sierra.",NA,NA,NA,NA,NA,NA,"P01988039","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01988039' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P01988039_01",NA,"3560","hb",NA,NA
"109","2015-09-03 19:02:38-03","MNHN","RECOLNAT_MNHN_P","P01988040","PreservedSpecimen",NA,"Annonaceae","Annona","nutans","Annona nutans","(R.E.Fr.) R.E.Fr.","Hassler, E.",NA,"1855","8","1","Paraguai",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P01988040","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01988040' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P01988040_01",NA,"1122","hb",NA,NA
"110","2015-09-03 19:02:38-03","MNHN","RECOLNAT_MNHN_P","P01988041","PreservedSpecimen",NA,"Annonaceae","Annona","nutans","Annona nutans","(R.E.Fr.) R.E.Fr.","Hassler, E.",NA,"1885","1","1","Paraguai",NA,NA,"Prope Itacurubi. Aug.",NA,NA,NA,NA,NA,NA,"P01988041","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01988041' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P01988041_01",NA,"1122","hb",NA,NA
"111","2015-09-03 19:02:38-03","MNHN","RECOLNAT_MNHN_P","P01988043","PreservedSpecimen",NA,"Annonaceae","Annona","nutans","Annona nutans","(R.E.Fr.) R.E.Fr.","Hassler, E.",NA,"1901","10","1","Paraguai",NA,NA,"Paraguariam septentrionalem, prope Concepcion.",NA,NA,NA,NA,NA,NA,"P01988043","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01988043' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P01988043_01",NA,"7622","hb",NA,NA
"112","2015-09-03 19:02:38-03","MNHN","RECOLNAT_MNHN_P","P01988044","PreservedSpecimen",NA,"Annonaceae","Annona","nutans","Annona nutans","(R.E.Fr.) R.E.Fr.","Hassler, E.",NA,NA,NA,NA,"Paraguai",NA,NA,"In Dumeto lacus Ypacarai.",NA,NA,NA,NA,NA,NA,"P01988044","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01988044' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P01988044_01",NA,"3580","hb",NA,NA
"113","2015-09-03 19:02:38-03","MNHN","RECOLNAT_MNHN_P","P01988045","PreservedSpecimen",NA,"Annonaceae","Annona","nutans","Annona nutans","(R.E.Fr.) R.E.Fr.","Hassler, E.",NA,NA,NA,NA,"Paraguai",NA,NA,"San Bernardino.",NA,NA,NA,NA,NA,NA,"P01988045","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01988045' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P01988045_01",NA,"3485","hb",NA,NA
"114","2015-09-03 19:02:39-03","MNHN","RECOLNAT_MNHN_P","P01988046","PreservedSpecimen",NA,"Annonaceae","Annona","nutans","Annona nutans","(R.E.Fr.) R.E.Fr.","Hassler, E.",NA,NA,NA,NA,"Paraguai",NA,NA,"Yerbales Montium, Sierra de Maracayú. In regione vicine Igatimí.",NA,NA,NA,NA,NA,NA,"P01988046","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01988046' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P01988046_01",NA,"4735","hb",NA,NA
"115","2015-09-03 19:02:38-03","MNHN","RECOLNAT_MNHN_P","P01988042","PreservedSpecimen",NA,"Annonaceae","Annona","nutans","Annona nutans","(R.E.Fr.) R.E.Fr.","Rojas, T.",NA,"1903","10","1","Paraguai",NA,NA,"Gran Chaco. Ad ripam occidentalem flum. Paraguay.",NA,"-23.33333",NA,NA,NA,NA,"P01988042","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01988042' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P01988042_01",NA,NA,"hb",NA,NA
"116","2021-02-11 17:17:50-03","UFPR","UPCB","62089","PreservedSpecimen","Plantae","Annonaceae","Annona","nutans","Annona nutans","R.E.Fries","Duarte, A.P.","13917","1970","11","09","Brasil","Minas Gerais",NA,"Margem do Paranaiba, Canal de São Simão.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2021-02-11 17:17:50-03","UFPR","UPCB","49314","PreservedSpecimen","Plantae","Annonaceae","Annona","nutans","Annona nutans","R.E.Fries","Pinto, G.B.S.",NA,"2003","02",NA,"Brasil","Mato Grosso","Barão de Melgaço","Vila São Pedro de Joselândia","-55.9674987792969","-16.1944007873535",NA,NA,NA,NA,NA,"Árvore, frutos..","Ribas, O.S.","145819","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2008-05-27 22:02:00-03","MO","MOBOT","755692","PreservedSpecimen","Plantae","Annonaceae","Annona","nutans","Annona nutans","(R.E. Fr.) R.E. Fr.","Elsa M. Zardini|Rosa Degen","Zardini 3805","1987","11","27","Paraguay","Cordillera",NA,"Cerro Tobati.","-57.06666","-25.25",NA,NA,NA,NA,NA,NA,"R. Spichiger (G)",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"87-80",NA,"3",NA
"119","2008-05-27 22:02:00-03","MO","MOBOT","1823423","PreservedSpecimen","Plantae","Annonaceae","Annona","nutans","Annona nutans","(R.E. Fr.) R.E. Fr.","Fátima Mereles","Mereles H. 8979",NA,NA,NA,"Paraguay","Alto Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"120","2016-11-07 09:04:00-02","MO","MOBOT","2193504","PreservedSpecimen","Plantae","Annonaceae","Annona","nutans","Annona nutans","(R.E. Fr.) R.E. Fr.","Arturo E. Burkart","Burkart 18281","1950","4","8","Paraguay","Paraguarí",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"1",NA
"121","2016-11-07 09:42:00-02","MO","MOBOT","100203652","PreservedSpecimen","Plantae","Annonaceae","Annona","nutans","Annona nutans","(R.E. Fr.) R.E. Fr.","T. Herzog","Herzog 1119","1910","11",NA,"Bolivia","Tarija",NA,"Villa Montes",NA,NA,NA,NA,"460.00000000",NA,NA,NA,"Foster's 1958 Catalog notes file",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"1",NA
"122","2020-03-02 04:36:00-03","MO","MOBOT","100362927","PreservedSpecimen","Plantae","Annonaceae","Annona","nutans","Annona nutans","(R.E. Fr.) R.E. Fr.","W. D. Stevens|Isabel Basualdo|O. M. Montiel J.|Christopher Davidson|Sharon R. Christoph","Stevens 31159","2011","3","19","Paraguay","Concepción",NA,"Estancia Garay Cuê, Mirador at top of a steep sandstone bluff with jumbled boulders; forest among rocks","-57.3616667","-22.5336111",NA,NA,"380.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"1411",NA,"1",NA
"123","2013-10-08 10:21:00-03","MO","MOBOT","100636805","PreservedSpecimen","Plantae","Annonaceae","Annona","nutans","Annona nutans","(R.E. Fr.) R.E. Fr.","N. de la Barra|et al.","De la Barra 1533",NA,NA,NA,"Bolivia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"1",NA
"124","2016-11-07 08:40:00-02","MO","MOBOT","100936641","PreservedSpecimen","Plantae","Annonaceae","Annona","nutans","Annona nutans","(R.E. Fr.) R.E. Fr.","Isabel Basualdo","Basualdo 3689","1991","10","24","Paraguay","Concepción",NA,"Ganadera Napegue S. R. L. Potrero deposito.",NA,NA,NA,NA,NA,NA,NA,NA,"D.M. Johnson",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"1",NA
"125","2016-11-07 08:43:00-02","MO","MOBOT","100936642","PreservedSpecimen","Plantae","Annonaceae","Annona","nutans","Annona nutans","(R.E. Fr.) R.E. Fr.","Isabel Basualdo","Basualdo 3863","1991","12","10","Paraguay","Concepción",NA,"Estancia 3 Hermanos Portrero Aquidabán.",NA,NA,NA,NA,NA,NA,NA,NA,"D.M. Johnson",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"1",NA
"126","2016-11-07 08:47:00-02","MO","MOBOT","100936643","PreservedSpecimen","Plantae","Annonaceae","Annona","nutans","Annona nutans","(R.E. Fr.) R.E. Fr.","Isabel Basualdo","Basualdo 3819","1991","12","9","Paraguay","Concepción",NA,"Estancia 3 Hermanos, Potrero Nro 2. Orillas de bosque.",NA,NA,NA,NA,NA,NA,NA,NA,"D.M. Johnson",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"1",NA
"127","2012-03-18 05:12:00-03","MO","MOBOT","1153203","PreservedSpecimen","Plantae","Annonaceae","Annona","nutans","Annona nutans","(R.E. Fr.) R.E. Fr.","Antony Jardim|J. Huffman|Fabiana Mamani M.","Jardim 3573","1996","11","11","Bolivia","Santa Cruz","Chiquitos","26 km NE de San José yendo a Taperas.","-60.61666","-18.4",NA,NA,"200.00000000",NA,NA,NA,"P. Maas (U)",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"3",NA
"128","2012-03-18 05:12:00-03","MO","MOBOT","1153413","PreservedSpecimen","Plantae","Annonaceae","Annona","nutans","Annona nutans","(R.E. Fr.) R.E. Fr.","Antony Jardim|Fabiana Mamani M.","Jardim 3604","1996","11","11","Bolivia","Santa Cruz","Chiquitos","26 km NE de San José yendo a Taperas. Bosque cerrado con elementos del bosque seco y cerrado. Shchinopsis brasilensis, Rhanidium elaeocarpum, Nagonia, Teerminalia argentea,Acrocomia totai. Suelos arenosos, colorados.","-60.61666","-18.4",NA,NA,"200.00000000",NA,NA,NA,"P. Maas (U)",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"129","2008-05-27 22:02:00-03","MO","MOBOT","1313026","PreservedSpecimen","Plantae","Annonaceae","Annona","nutans","Annona nutans","(R.E. Fr.) R.E. Fr.","Elsa M. Zardini|Isabelino Chaparro","Zardini 49483","1998","10","31","Paraguay","Canindeyú",NA,"Mbaracayú Natural Reserve, administered by Fundación Moisés Bertoni. Ñandurokai. Cerrado scrub.","-55.47888","-23.99416",NA,NA,NA,NA,NA,NA,"H. Rainer (WU)",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"1159",NA,"4",NA
"130","2008-05-27 22:02:00-03","MO","MOBOT","3412058","PreservedSpecimen","Plantae","Annonaceae","Annona","nutans","Annona nutans","(R.E. Fr.) R.E. Fr.","Nélida Soria","Soria Rey 4899a","1991","12","9","Paraguay","Amambay",NA,"Estancia Santa Toresa Potrero Cuarani, NS. En el campo.",NA,NA,NA,NA,NA,NA,NA,NA,"D.M. Johnson",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"131","2012-03-21 16:36:00-03","MO","MOBOT","1322756","PreservedSpecimen","Plantae","Annonaceae","Annona","nutans","Annona nutans","(R.E. Fr.) R.E. Fr.","J. Balcázar|Juan Carlos Montero Castro|M. Poné","Balcázar S. 1103","1997","5","2","Bolivia","Santa Cruz","Angel Sandoval","San Fernando: a 2 km al norte de la comunidad. Pampa arbolada inundable con bajuras donde el agua llega hasta 30 cm , presencia de tabebuia sp. Curatella americana y gramineas.","-58.6333333","-17.25",NA,NA,"160.00000000",NA,NA,NA,"H. Rainer (WU)",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"1",NA
"132","2012-04-27 13:36:00-03","MO","MOBOT","1323991","PreservedSpecimen","Plantae","Annonaceae","Annona","nutans","Annona nutans","(R.E. Fr.) R.E. Fr.","M. Chiraye|S. Arauz|L. Ramon","Chiraye 90","1998","10","24","Bolivia","Santa Cruz","Cordillera","A 1 km. hacia el Oeste dentro de la comunidad.","-62.5736111","-19.4411111",NA,NA,NA,NA,NA,NA,"S. Jiménez",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"1",NA
"133","2015-12-04 06:39:00-02","MO","MOBOT","1373547","PreservedSpecimen","Plantae","Annonaceae","Annona","nutans","Annona nutans","(R.E. Fr.) R.E. Fr.","W. D. Stevens|Nélida Soria|Isabel Basualdo","Stevens 26240","1994","10","17","Paraguay","Concepción",NA,"Estancia Centurión, Potrero Toro; graniza.","-57.5405555","-22.2658333",NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"831",NA,"2",NA
"134","2015-12-04 06:39:00-02","MO","MOBOT","1373617","PreservedSpecimen","Plantae","Annonaceae","Annona","nutans","Annona nutans","(R.E. Fr.) R.E. Fr.","W. D. Stevens|Nélida Soria|Isabel Basualdo","Stevens 26308","1994","10","18","Paraguay","Concepción",NA,"Estancia Centurión, SE de la casa estancia; loma granitica con bosque mediano.","-57.5530556","-22.2691667",NA,NA,"100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"834",NA,"4",NA
"135","2008-05-27 22:02:00-03","MO","MOBOT","1394036","PreservedSpecimen","Plantae","Annonaceae","Annona","nutans","Annona nutans","(R.E. Fr.) R.E. Fr.","Michael H. Nee","Nee 37120",NA,NA,NA,"Bolivia","Santa Cruz","Andrés Ibáñez","a lo largo del Rio Chore-Chore, 18 km al SE del centro de Santa Cruz",NA,NA,NA,NA,"380.00000000","800.00000000",NA,NA,"Killeen",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"136","2008-05-27 22:02:00-03","MO","MOBOT","1418674","PreservedSpecimen","Plantae","Annonaceae","Annona","nutans","Annona nutans","(R.E. Fr.) R.E. Fr.","Elsa M. Zardini|Pedro Báez","Zardini 52289","1999","11","10","Paraguay","Amambay",NA,"National Park Cerro Corá. Cerrado scrub on white sand and on red sandy soil.","-56.32166","-22.66416",NA,NA,"350.00000000",NA,NA,NA,"H. Rainer (WU)",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"1186",NA,"4",NA
