"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","recordNumber","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","previousCatalogNumber","typeStatus","fieldNumber","individualCount"
"139","2021-02-11 17:21:22-03","UFPR","UPCB","18161","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Acanthocladus","brasiliensis","Acanthocladus brasiliensis","(Klotzsch ex A.St.-Hil. & Moq.) Hassk.","Pastore, J.F.B.","Goetzke, S.","1987","07","21",NA,"Brasil","Paraná","Amaporã",NA,"-52.7874984741211","-23.0958003997803",NA,"Arbusto, 70cm, flor branca. Sub-bosque..","UPCB0034655","UPCB0034655","71",NA,NA,NA,NA,"23154","auto","2016","04",NA,NA,NA,NA,NA,NA,NA
"140","2021-02-11 17:21:22-03","UFPR","UPCB","8282","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Acanthocladus","brasiliensis","Acanthocladus brasiliensis","(Klotzsch ex A.St.-Hil. & Moq.) Hassk.","Pastore, J.F.B.","Hatschbach, G.","1969","09","17",NA,"Brasil","Paraná","Planaltina do Paraná",NA,"-52.9138984680176","-23.0067005157471",NA,"Sub-arbusto, 50cm, flor alvescente, planta armada. Mata pluvial da bacia do rio Paraná..","UPCB0034656","UPCB0034656","22197",NA,NA,NA,NA,"26604","auto","2016","04",NA,NA,NA,NA,NA,NA,NA
"141","2009-10-24 06:29:00-02","MO","MOBOT","1887235","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","klotzschii","Polygala klotzschii","Chodat","B. Ståhl (GB)","George Eiten|Liene T. Eiten|Itiriki Mimura","1964","8","26","South America","Brazil","São Paulo",NA,"Municipio de Santa Bárbara do Oeste: eastern outskirts of city of Santa Bárbara do Oeste, just S of railroad on east side of highway.","-47.41666","-22.75",NA,NA,NA,NA,"Eiten 5712",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2009-07-09 17:05:00-03","MO","MOBOT","2481987","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","klotzschii","Polygala klotzschii","Chodat","Bernardi, L.","Gert G. Hatschbach","1962","2","4","South America","Brazil","Paraná",NA,"Campo Mourão. Sin localidad",NA,NA,NA,NA,NA,NA,"Hatschbach 8767",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2020-06-22 14:18:08-03","UNESP-IBILCE","SJRP","09884","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Polygalaceae","Acanthocladus","brasiliensis","Acanthocladus brasiliensis","(Klotzsch ex A.St.-Hil. & Moq.) Hassk.",NA,"L.C. Bernacci",NA,NA,NA,"América do Sul","Brasil","São Paulo","Campinas","Fazenda São Vicente","-47.060001373291","-22.8999996185303",NA,"Arbusto 1,5 m, frutos imaturos;",NA,NA,NA,NA,NA,NA,NA,"23900","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"144","2015-05-20 10:36:54-03","UFERSA","MOSS","11580","S","Plantae",NA,NA,"Polygalaceae","Polygala","klotzschii","Polygala klotzschii","Chodat","Caxambu, M.G.","Ramos, P.H.L.","2005","11","01","América do Sul","Brasil","Paraná","Peabiru","próximo ao rio Várzea; propriedade Boritza.","-52.3431","-23.9128",NA,"arbusto ereto; casca lisa; riparia; semi-ciofila; folhas membranaceas; flores brancas.",NA,NA,"s.n.",NA,NA,NA,NA,"21732","auto","2005","11","25",NA,NA,NA,NA,NA,NA
"145","2020-08-31 09:16:42-03","INPA","INPA","250396","S","Plantae","Dicotyledon Rosids","Fabales","Polygalaceae","Acanthocladus","brasiliensis","Acanthocladus brasiliensis","(Klotzsch ex A.St.-Hil. & Moq.) Hassk.",NA,"Eiten, G","1964","08","26","Southern America","Brasil","São Paulo","Santa Bárbara d'Oeste","East edge of city of Santa Bárbara do Oeste on east side of highway just south of railroad","-47.416667","-22.75",NA,NA,"INPA0250396","INPA0250396 INPA0250396_e","5712",NA,NA,"-47.416667","-22.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2021-03-17 14:34:39-03","UTFPR-SL","SHPR","693","PreservedSpecimen","Plantae","Anthophyta",NA,"Polygalaceae","Acanthocladus","brasiliensis","Acanthocladus brasiliensis","(Klotzsch ex A. St-Hill. & Moq.) Hassk","L. Biral","L. Biral | P. Freitas","2019","11","24","América do Sul","Brasil","São Paulo","Anhembi","Fazenda Bacury (antes parte da Fazenda Barreiro Rico)","-48.157778","-22.664722","exsicata","Subarbusto, folhas membranáceas, cálice verde, corola branca a amarela, pétala central com mácula roxa no ápice.Habitat: Floresta Estacional Semidecidual","SHPR000693","SHPR000693_1 SHPR000693_v2","1829",NA,NA,"48°09'28 W","22°39'53 S",NA,NA,"2019","11",NA,NA,NA,NA,NA,NA,NA
"147","2013-08-08 09:58:43-03","CPQBA","CPMA","1331","S","Plantae","Tracheophyta","Magnoliales","Polygalaceae¹","Polygala","klotzschii","Polygala klotzschii","Chadat",NA,"Narciso","1981","11","12",NA,"Brasil","São Paulo","Campinas",NA,"-47.060001373291","-22.8999996185303",NA,"somente no herbário",NA,NA,NA,NA,NA,NA,NA,"23900","auto",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"CPQBA 901",NA
"148","2020-09-02 16:38:03-03","Cenargen","CEN","46319","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Acanthocladus","brasiliensis","Acanthocladus brasiliensis","(Klotzsch ex A.St.-Hil.& Moq.) Hassk.","J. F. B. Pastore","Gert Guenther Hatschbach","2001","08","26",NA,"Brasil","PR","CAMPO MOURAO","Rod. PR-487, Rio Mourão.","-52.3830986022949","-24.0456008911133","Exsicatas","Flor alvacenta. Doação da Prefeitura Municipal de Curitiba - Museu Botânico Municipal.","CEN00046319","CEN00046319","72334",NA,NA,NA,NA,"28572","auto","2010","09",NA,NA,NA,NA,NA,NA,"1"
"149","2019-11-13 11:29:08-03","USP","SPF","15396","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Acanthocladus","brasiliensis","Acanthocladus brasiliensis","Klotzsch ex Hassk.","Pirani, JR","Grotta, AS","1954","09","07",NA,"Brasil","São Paulo",NA,"Prx. Brigadeiro Tobias.",NA,NA,NA,NA,"SPF00015396",NA,"s.n.",NA,NA,NA,NA,NA,NA,"2017","05",NA,NA,NA,NA,NA,NA,NA
"150","2019-11-13 11:29:08-03","USP","SPF","82602","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Acanthocladus","brasiliensis","Acanthocladus brasiliensis","Klotzsch ex Hassk.","Pirani, JR","Mello-Silva, R","1990","10","06",NA,"Brasil","São Paulo","Bragança Paulista","Fazenda Santo Antônio.","-46.541667","-23.875",NA,NA,"SPF00082602",NA,"372","820","820","-46.541667","-23.875",NA,NA,"2017","05",NA,NA,NA,NA,NA,NA,NA
"151","2019-11-13 11:29:08-03","USP","SPF","141249","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Acanthocladus","brasiliensis","Acanthocladus brasiliensis","Klotzsch ex Hassk.","Hatschbach, G","Hatschbach, G","1999","08","18",NA,"Brasil","Paraná","Paranavaí",NA,"-52.4653015136719","-23.0730991363525",NA,NA,"SPF00141249",NA,"69279",NA,NA,NA,NA,"51763","auto","1999",NA,NA,NA,NA,NA,NA,NA,NA
"152","2019-11-13 11:29:08-03","USP","SPF","17250","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Acanthocladus","brasiliensis","Acanthocladus brasiliensis","Klotzsch ex Hassk.","Marques, MCM","Sem coletor",NA,NA,NA,NA,"Brasil","São Paulo","Campinas",NA,"-47.060001373291","-22.8999996185303",NA,NA,"SPF00017250",NA,"s.n.",NA,NA,NA,NA,"23900","auto","1998","05",NA,NA,NA,NA,NA,NA,NA
"153","2019-11-13 11:29:08-03","USP","SPF","116777","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Acanthocladus","brasiliensis","Acanthocladus brasiliensis","Klotzsch ex Hassk.","Anônimo","Cardamone, RB","1995","09","12",NA,"Brasil","São Paulo","Campinas",NA,"-47.060001373291","-22.8999996185303",NA,NA,"SPF00116777",NA,"187",NA,NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2019-11-13 11:29:08-03","USP","SPF","163182","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Acanthocladus","brasiliensis","Acanthocladus brasiliensis","Klotzsch ex Hassk.","Mantovani, W","Yano, T","1983","10","22",NA,"Brasil","São Paulo","Ibiúna",NA,"-47.2200012207031","-23.6499996185303",NA,NA,"SPF00163182",NA,"49",NA,NA,NA,NA,"43112","auto","1983",NA,NA,NA,NA,NA,NA,NA,NA
"155","2019-11-13 11:29:08-03","USP","SPF","176789","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Acanthocladus","brasiliensis","Acanthocladus brasiliensis","Klotzsch ex Hassk.","Panizza, S; Scavone, O","Camargo, MTA","1973","09",NA,NA,"Brasil","São Paulo","Ibiúna",NA,"-47.2200012207031","-23.6499996185303",NA,NA,"SPF00176789",NA,"s.n.",NA,NA,NA,NA,"43112","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2019-11-13 11:29:08-03","USP","SPF","176790","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Acanthocladus","brasiliensis","Acanthocladus brasiliensis","Klotzsch ex Hassk.","Panizza, S; Scavone, O","Camargo, MTLA","1977","09",NA,NA,"Brasil","São Paulo","Ibiúna",NA,"-47.2200012207031","-23.6499996185303",NA,NA,"SPF00176790",NA,"s.n.",NA,NA,NA,NA,"43112","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2019-11-13 11:29:08-03","USP","SPF","163180","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Acanthocladus","brasiliensis","Acanthocladus brasiliensis","Klotzsch ex Hassk.","Handro, O","Mattos, J","1961","09","12",NA,"Brasil","São Paulo","Jaguariúna",NA,"-46.9799995422363","-22.7000007629395",NA,NA,"SPF00163180",NA,"9084",NA,NA,NA,NA,"12963","auto","1964","05",NA,NA,NA,NA,NA,NA,NA
"158","2019-11-13 11:29:08-03","USP","SPF","12576","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Acanthocladus","brasiliensis","Acanthocladus brasiliensis","Klotzsch ex Hassk.","Hoehne, W","Hoehne, W","1949","09","25",NA,"Brasil","São Paulo","Jundiaí",NA,"-46.8800010681152","-23.1800003051758",NA,NA,"SPF00012576",NA,"s.n.",NA,NA,NA,NA,"17840","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2019-11-13 11:29:08-03","USP","SPF","13782","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Acanthocladus","brasiliensis","Acanthocladus brasiliensis","Klotzsch ex Hassk.","Hoehne, W","Hoehne, W","1951","09","25",NA,"Brasil","São Paulo","Limeira",NA,"-47.4000015258789","-22.5599994659424",NA,NA,"SPF00013782",NA,"s.n.",NA,NA,NA,NA,"20999","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2019-11-13 11:29:08-03","USP","SPF","16798","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Acanthocladus","brasiliensis","Acanthocladus brasiliensis","Klotzsch ex Hassk.","Pirani, JR","Giulietti, AM","1977","09","28",NA,"Brasil","São Paulo","São Paulo","Cidade Universitária Armando de Salles Oliveira","-46.6300010681152","-23.5400009155273",NA,NA,"SPF00016798",NA,"s.n.",NA,NA,NA,NA,"53584","auto","2017","05",NA,NA,NA,NA,NA,NA,NA
"161","2019-11-13 11:29:08-03","USP","SPF","163181","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Acanthocladus","brasiliensis","Acanthocladus brasiliensis","Klotzsch ex Hassk.","Mamede, MCH","Rodrigues, L","1970","10","15",NA,"Brasil","São Paulo","São Paulo","Parque do Estado","-46.6300010681152","-23.5400009155273",NA,NA,"SPF00163181",NA,"68",NA,NA,NA,NA,"53584","auto","1989","11",NA,NA,NA,NA,NA,NA,NA
"162","2021-03-25 13:53:16-03","UNIVILLE","JOI","1330","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","klotzschii","Polygala klotzschii","Chodat","G. Hatschbach","G. Hatschbach","1999","08","18",NA,"Brasil","Paraná","Paranavaí","Bosque da Cidade.","-52.4653015136719","-23.0730991363525",NA,"delgata; HABITAT: floresta; HABITO: sublenhosa","JOI001330",NA,"69279",NA,NA,NA,NA,"51763","auto","1999","01","01",NA,NA,NA,NA,NA,NA
"163","2019-10-07 09:29:38-03","UEFS","HUEFS","169035","PreservedSpecimen","Plantae","Angiospermae","Fabales","Polygalaceae","Acanthocladus","brasiliensis","Acanthocladus brasiliensis","(Klotzsch ex A.St.-Hil. & Moq.) Hassk.",NA,"Pastore, J.F.B.","2010","08","20",NA,"Brasil","São Paulo","Campinas","Distrito de Joaquim Egydio, próximo a estação de trem.","-46.940833","-22.886944",NA,"Mata de galeria. Solo argiloso. Relevo plano. Lugar sombreado.","HUEFS0169035","HUEFS0169035","3133",NA,NA,"46W56'27''","22S53'13''",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"164","2019-10-07 09:29:38-03","UEFS","HUEFS","85003","PreservedSpecimen","Plantae","Angiospermae","Fabales","Polygalaceae","Acanthocladus","brasiliensis","Acanthocladus brasiliensis","(Klotzsch ex A.St.-Hil. & Moq.) Hassk.","J.F.B.Pastore","Mattos, J.","1961","09","12",NA,"Brasil","São Paulo",NA,"Jaguariuna",NA,NA,NA,NA,"HUEFS0085003","HUEFS0085003","9084",NA,NA,NA,NA,NA,NA,"2010","09",NA,"Rosanae",NA,NA,NA,NA,NA
"165","2019-10-07 09:29:38-03","UEFS","HUEFS","32164","PreservedSpecimen","Plantae","Angiospermae","Fabales","Polygalaceae","Acanthocladus","brasiliensis","Acanthocladus brasiliensis","(Klotzsch ex A.St.-Hil. & Moq.) Hassk.","J.F.B.Pastore","Hoehne, W.","1949","09","25",NA,"Brasil","São Paulo","Jundiaí",NA,"-46.8800010681152","-23.1800003051758",NA,NA,"HUEFS0032164","HUEFS0032164","12576",NA,NA,NA,NA,"17840","auto","2010","09",NA,"Rosanae",NA,NA,NA,NA,NA
"166","2019-10-07 09:29:38-03","UEFS","HUEFS","221248","PreservedSpecimen","Plantae","Angiospermae","Fabales","Polygalaceae","Acanthocladus","brasiliensis","Acanthocladus brasiliensis","(Klotzsch ex A.St.-Hil. & Moq.) Hassk.","J.F.B.Pastore","Kranz, W.M.","2001","08","13",NA,"Brasil","Paraná","Paranavaí","Crsito Rei-Faz. Patrão: pastagem.","-52.4653015136719","-23.0730991363525",NA,NA,"HUEFS0221248","HUEFS0221248","681",NA,NA,NA,NA,"51763","auto","2018","02",NA,"Rosanae",NA,NA,NA,NA,NA
"167","2019-10-07 09:29:38-03","UEFS","HUEFS","131937","PreservedSpecimen","Plantae","Angiospermae","Fabales","Polygalaceae","Acanthocladus","brasiliensis","Acanthocladus brasiliensis","(Klotzsch ex A.St.-Hil. & Moq.) Hassk.","J.F.B.Pastore","Guillaumon, J.R.","2002","08","31",NA,"Brasil","São Paulo","Vinhedo","Rodovia Anhangüera, km 74, sentido Capital / Interior, sítio do Marcel.","-46.9700012207031","-23.0300006866455",NA,"Cerradão, sub bosque.","HUEFS0131937","HUEFS0131937","s/nº",NA,NA,NA,NA,"9595","auto","2012","06",NA,"Rosanae",NA,NA,NA,NA,NA
"168","2019-10-07 09:29:38-03","UEFS","HUEFS","106441","PreservedSpecimen","Plantae","Angiospermae","Fabales","Polygalaceae","Acanthocladus","brasiliensis","Acanthocladus brasiliensis","(Klotzsch ex A.St.-Hil. & Moq.) Hassk.","J.F.B.Pastore","Udulutsch, R.G.","1999","09","25",NA,"Brasil","São Paulo","Valinhos","Serra dos Cocais.","-46.9900016784668","-22.9699993133545",NA,NA,"HUEFS0106441","HUEFS0106441","24",NA,NA,NA,NA,"12075","auto","2010","09",NA,"Rosanae",NA,NA,NA,NA,NA
"169","2019-01-25 15:45:05-02","IAC","IAC","29307","S","Plantae",NA,NA,"Polygalaceae","Acanthocladus","brasiliensis","Acanthocladus brasiliensis","(Klotzsch ex A.St.-Hil. & Moq.) Hassk.","C.F. Nardin","S.L. Jung-Mendaçolli; E.G. Cardoso & A.M.C. Silva","1994","09","28",NA,"Brasil","São Paulo","Jundiaí","IAC, Estação Experimental","-46.8842","-23.1864",NA,NA,NA,NA,"620",NA,NA,"-46.8842","-23.1864",NA,NA,"2017","05","03",NA,NA,NA,NA,NA,NA
"170","2019-03-06 15:36:53-03","IAC","IAC","36451","S","Plantae",NA,NA,"Polygalaceae","Acanthocladus","brasiliensis","Acanthocladus brasiliensis","(Klotzsch ex A.St.-Hil. & Moq.) Hassk.","E.F.S. Rossetto","G.F. Árbocz","1994","08","11",NA,"Brasil","São Paulo","Mogi Mirim","Horto Florestal","-46.9578","-22.4319",NA,NA,NA,NA,"599",NA,NA,"-46.9578","-22.4319",NA,NA,"2019","02","15",NA,NA,NA,NA,NA,NA
"171","2019-03-06 15:36:53-03","IAC","IAC","37364","S","Plantae",NA,NA,"Polygalaceae","Acanthocladus","brasiliensis","Acanthocladus brasiliensis","(Klotzsch ex A.St.-Hil. & Moq.) Hassk.","E.F.S. Rossetto","S.L. Jung-Mendaçolli & L.P. Cabral","1998","10","30",NA,"Brasil","São Paulo","Jundiaí","IAC, Estação Experimental","-46.927972","-23.111861",NA,NA,NA,NA,"918",NA,NA,"-46.927972","-23.111861",NA,NA,"2019","02","15",NA,NA,NA,NA,NA,NA
"172","2019-01-25 15:45:05-02","IAC","IAC","37563","S","Plantae",NA,NA,"Polygalaceae","Acanthocladus","brasiliensis","Acanthocladus brasiliensis","(Klotzsch ex A.St.-Hil. & Moq.) Hassk.","C.F. Nardin","S. Soriano & C.R. Meyer","1996","11","26",NA,"Brasil","São Paulo","Campinas","Sítio Laranjal, córrego Piçarrão","-47.0608","-22.9056",NA,NA,NA,NA,"23",NA,NA,"-47.0608","-22.9056",NA,NA,"2017","05","03",NA,NA,NA,NA,NA,NA
"173","2019-01-25 15:36:08-02","IAC","IAC","18902","S","Plantae",NA,NA,"Polygalaceae","Polygala","klotzschii","Polygala klotzschii","Chodat.","M.C.M. Marques","R. Forster","1963","08","06",NA,"Brasil","São Paulo","Campinas","IAC, Fazenda Santa Elisa","-47.077171","-22.870251",NA,NA,NA,NA,"s/nº",NA,NA,"-47.077171","-22.870251",NA,NA,"1998","05","06",NA,NA,NA,NA,NA,NA
"174","2019-01-25 15:36:08-02","IAC","IAC","27013","S","Plantae",NA,NA,"Polygalaceae","Polygala","klotzschii","Polygala klotzschii","Chodat.","M.C.M. Marques","J.C. Novaes",NA,NA,NA,NA,"Brasil","São Paulo","Campinas",NA,"-47.0608","-22.9056",NA,"doada por José de Campos Novaes",NA,NA,"s/nº",NA,NA,"-47.0608","-22.9056",NA,NA,"1998","05","15",NA,NA,NA,NA,NA,NA
"175","2019-01-25 15:45:06-02","IAC","IAC","29323","S","Plantae",NA,NA,"Polygalaceae","Polygala","klotzschii","Polygala klotzschii","Chodat","A.C. Aguiar","S.L. Jung-Mendaçolli; E.G. Cardoso & A.M.C. Silva","1994","09","28",NA,"Brasil","São Paulo","Jundiaí","IAC, Estação Experimental","-46.8842","-23.1864",NA,NA,NA,NA,"636",NA,NA,"-46.8842","-23.1864",NA,NA,"2003","08","28",NA,NA,NA,NA,NA,NA
"176","2019-01-25 15:45:06-02","IAC","IAC","34657","S","Plantae",NA,NA,"Polygalaceae","Polygala","klotzschii","Polygala klotzschii","Chodat","A.C. Aguiar","S.L. Jung-Mendaçolli","1997","08","29",NA,"Brasil","São Paulo","Jundiaí","IAC, Estação Experimental","-46.8842","-23.1864",NA,NA,NA,NA,"717",NA,NA,"-46.8842","-23.1864",NA,NA,"2003","08","29",NA,NA,NA,NA,NA,NA
"177","2019-01-25 15:36:07-02","IAC","IAC","4805","S","Plantae",NA,NA,"Polygalaceae","Polygala","klotzschii","Polygala klotzschii","Chodat.","M.C.M. Marques","A.P. Viégas & A.S. Lima","1939","09","10",NA,"Brasil","São Paulo","Valinhos","Estação de Valinhos","-46.9958","-22.9706",NA,NA,NA,NA,"s/nº",NA,NA,"-46.9958","-22.9706",NA,NA,"1998","05","10",NA,NA,NA,NA,NA,NA
"178","2019-01-25 15:36:08-02","IAC","IAC","5059","S","Plantae",NA,NA,"Polygalaceae","Polygala","klotzschii","Polygala klotzschii","Chodat.","M.C.M. Marques","A.P. Viégas","1939","09","25",NA,"Brasil","São Paulo","Campinas","Fazenda Sant#?#Ana","-46.971422","-22.896575",NA,NA,NA,NA,"s/nº",NA,NA,"-46.971422","-22.896575",NA,NA,"1939","09","25",NA,NA,NA,NA,NA,NA
"179","2019-01-25 15:36:08-02","IAC","IAC","5084","S","Plantae",NA,NA,"Polygalaceae","Polygala","klotzschii","Polygala klotzschii","Chodat.","M.C.M. Marques","H.P. Krug","1939","09","24",NA,"Brasil","São Paulo","Campinas","Fazenda Sant#?#Ana","-46.971422","-22.896575",NA,NA,NA,NA,"s/nº",NA,NA,"-46.971422","-22.896575",NA,NA,"1998","05","24",NA,NA,NA,NA,NA,NA
"180","2020-12-17 17:07:18-03","UEM","HUEM","10568","S","Plantae",NA,NA,"Polygalaceae","Acanthocladus","brasiliensis","Acanthocladus brasiliensis","(A.St.-Hil. & Moq.) Klotzsch ex Hassk.","Adriano Maruyama","Luz, A; Aguiar, AC; G.Stroerni; Motoyama, CK; Leonardo","2004",NA,NA,NA,"Brasil","Paraná","Maringá","Fazenda Experimental de Iguatemi, câmpus UEM","-52.066667","-23.35",NA,"Arbusto; folhas frutos e espinhos pequenos","HUEM000010605","HUEM000010605","s.n.","550","550","-52.066667","-23.35",NA,NA,"2020","04","19",NA,NA,NA,NA,NA,NA
"181","2020-12-17 17:07:18-03","UEM","HUEM","23384","S","Plantae",NA,NA,"Polygalaceae","Acanthocladus","brasiliensis","Acanthocladus brasiliensis","(A.St.-Hil. & Moq.) Klotzsch ex Hassk.","Adriano Maruyama","Ma.C.Souza","2006","09","02",NA,"Brasil","Paraná","Campo Mourão","Parque Estadual Lago Azul, margem do rio Mourão","-52.3830986022949","-24.0456008911133",NA,"Arvoreta.","HUEM000010610","HUEM000010610","3261",NA,NA,NA,NA,"28572","auto","2020","04","20",NA,NA,NA,NA,NA,NA
"182","2020-12-17 17:07:18-03","UEM","HUEM","9511","S","Plantae",NA,NA,"Polygalaceae","Acanthocladus","brasiliensis","Acanthocladus brasiliensis","(A.St.-Hil. & Moq.) Klotzsch ex Hassk.","Adriano Maruyama","Janunzzi, AM; Lorenzetti, E","2002","10","09",NA,"Brasil","Paraná","Diamante do Norte","Estação Ecológica do Caiuá, trilha da cachoeira.","-52.8596992492676","-22.656400680542",NA,"arbusto com até 80 cm de altura; flores brancas e pequenas, visitadas por borboletas.","HUEM000010603","HUEM000010603","405",NA,NA,NA,NA,"16110","auto","2020","04","19",NA,NA,NA,NA,NA,NA
"183","2020-11-04 17:30:27-03","UEM","HUEM","16361","S","Plantae",NA,NA,"Polygalaceae","Polygala","klotzschii","Polygala klotzschii","Chodat",NA,"Barragam, F","2009","09","11",NA,"Brasil","Paraná","Diamante do Norte","Estação Ecológica do Caiuá, Mata do Ribeirão Conceição.","-52.883333","-22.583333",NA,"Arbusto, ca. 1m de altura, botões de coloração verde, flores de coloração branca e amarela, frutos de coloração verde.; Floresta Estacional Semidicidual.","HUEM000010581","HUEM000010581","13","292","292","-52.883333","-22.583333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2020-11-04 17:30:27-03","UEM","HUEM","20313","S","Plantae",NA,NA,"Polygalaceae","Polygala","klotzschii","Polygala klotzschii","Chodat","Caxambu, MG","Caxambu, MG; et al.","2010","10","13",NA,"Brasil","Paraná","Tuneiras do Oeste","Reserva Biológica das Perobas - Palmital","-52.72575","-23.862722",NA,"Arbusto semi-ciófilo, ca 1,1m, com ramos de ápice pungente. Flores alvas, com ápice da pétala roxo. Relevo: suave-ondulado - Vegetação: Floresta Estacional Semidecidual Montana.","HUEM000010583","HUEM000010583","3272","538","538","-52.72575","-23.862722",NA,NA,"2010","10","10",NA,NA,NA,NA,NA,NA
"185","2020-11-04 17:30:27-03","UEM","HUEM","21843","S","Plantae",NA,NA,"Polygalaceae","Polygala","klotzschii","Polygala klotzschii","Chodat",NA,"Pascotto, CR","2011","07","28",NA,"Brasil","Paraná","Diamante do Norte","Estação Ecológica do Caiuá, estrada Ribeirão Conceição","-52.900278","-22.607222",NA,"Arbustiva, cerca de 0,5 m de altura; botões florais de coloração verde, flores de coloração amarela com roxo; Floresta Estacional Semidecidual","HUEM000010582","HUEM000010582","87",NA,NA,"-52.900278","-22.607222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2020-11-12 16:59:44-03","UEL","FUEL","28039","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Polygalaceae","Acanthocladus","brasiliensis","Acanthocladus brasiliensis","(Klotzsch ex A.St.-Hil. & Moq.) Hassk.",NA,"Hatschbach, G; Silva, JM","1999","08","18",NA,"Brasil","Paraná","Paranavaí","Bosque da cidade","-52.4653015136719","-23.0730991363525",NA,NA,"FUEL015097",NA,"69279",NA,NA,NA,NA,"51763","auto","2019","08",NA,NA,NA,NA,NA,NA,NA
"187","2020-11-12 16:59:44-03","UEL","FUEL","32526","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Polygalaceae","Acanthocladus","brasiliensis","Acanthocladus brasiliensis","(Klotzsch ex A.St.-Hil. & Moq.) Hassk.",NA,"Kranz, WM; Cassiano, J","2001","08","13",NA,"Brasil","Paraná","Paranavaí","Cristo Rei-Faz. Patrão, pastagem","-52.4653015136719","-23.0730991363525",NA,NA,"FUEL015089",NA,"681",NA,NA,NA,NA,"51763","auto","2019","08",NA,NA,NA,NA,NA,NA,NA
"188","2020-11-12 16:59:44-03","UEL","FUEL","16485","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Polygalaceae","Acanthocladus","brasiliensis","Acanthocladus brasiliensis","(Klotzsch ex A.St.-Hil. & Moq.) Hassk.",NA,"Novaes, JC",NA,NA,NA,NA,"Brasil","São Paulo","Campinas",NA,"-47.060001373291","-22.8999996185303",NA,"Planta doada por José de Campos Novaes.","FUEL015527",NA,"s.n.",NA,NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2020-11-12 16:59:44-03","UEL","FUEL","13656","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Polygalaceae","Acanthocladus","brasiliensis","Acanthocladus brasiliensis","(Klotzsch ex A.St.-Hil. & Moq.) Hassk.",NA,"Bernacci, LC","1989","09","05",NA,"Brasil","São Paulo","Campinas","Fazenda São Vicente, mata, mata.","-47.060001373291","-22.8999996185303",NA,NA,"FUEL015095",NA,"24512",NA,NA,NA,NA,"23900","auto","2019","08",NA,NA,NA,NA,NA,NA,NA
