"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","locality","phylum","order","continentOcean","preparationType","infraspecificEpithet","coordinatePrecision","geoFlag","typeStatus","class","fieldNumber","individualCount","minimumDepthInMeters","maximumDepthInMeters","relatedCatalogItem","previousCatalogNumber"
"120","2020-01-20 14:40:35-03","UPM","MACK","3337","PreservedSpecimen","Plantae","Melastomataceae","Leandra","carassana","Leandra carassana","(DC.) Cogn.",NA,NA,NA,NA,"A. Buccaran","5","2011","03","26","Brasil","SP","Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,"Trilha das Samambaias","HMACK00003337-A.Buccaran5-26/3/2011,ColôniadeFériasMackenzie-Umuarama,CamposdoJordão,SP,Brasil",NA,"Colônia de Férias Mackenzie - Umuarama",NA,NA,NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA,NA,NA,NA
"121","2020-01-20 14:40:35-03","UPM","MACK","3336","PreservedSpecimen","Plantae","Melastomataceae","Leandra","carassana","Leandra carassana","(DC.) Cogn.",NA,NA,NA,NA,"A. Buccaran","2","2011","03","26","Brasil","SP","Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,"Trilha das Samambaias","HMACK00003336-A.Buccaran2-26/3/2011,ColôniadeFériasMackenzie-Umuarama,CamposdoJordão,SP,Brasil",NA,"Colônia de Férias Mackenzie - Umuarama",NA,NA,NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA,NA,NA,NA
"122","2020-01-20 14:40:35-03","UPM","MACK","3335","PreservedSpecimen","Plantae","Melastomataceae","Leandra","carassana","Leandra carassana","(DC.) Cogn.",NA,NA,NA,NA,"A. Buccaran","64","2011","04","17","Brasil","SP","Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,"Trilha das Samambaias","HMACK00003335-A.Buccaran64-17/4/2011,ColôniadeFériasMackenzie-Umuarama,CamposdoJordão,SP,Brasil",NA,"Colônia de Férias Mackenzie - Umuarama",NA,NA,NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA,NA,NA,NA
"123","2020-01-20 14:40:35-03","UPM","MACK","3334","PreservedSpecimen","Plantae","Melastomataceae","Leandra","carassana","Leandra carassana","(DC.) Cogn.",NA,NA,NA,NA,"A. Buccaran","58","2011","04","17","Brasil","SP","Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,"Trilha das Samambaias","HMACK00003334-A.Buccaran58-17/4/2011,ColôniadeFériasMackenzie-Umuarama,CamposdoJordão,SP,Brasil",NA,"Colônia de Férias Mackenzie - Umuarama",NA,NA,NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA,NA,NA,NA
"124","2020-01-20 14:40:35-03","UPM","MACK","3333","PreservedSpecimen","Plantae","Melastomataceae","Leandra","carassana","Leandra carassana","(DC.) Cogn.",NA,NA,NA,NA,"A. Buccaran","49","2011","04","17","Brasil","SP","Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,"Trilha das Samambaias","HMACK00003333-A.Buccaran49-17/4/2011,ColôniadeFériasMackenzie-Umuarama,CamposdoJordão,SP,Brasil",NA,"Colônia de Férias Mackenzie - Umuarama",NA,NA,NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA,NA,NA,NA
"125","2019-12-12 15:31:46-03","UFABC","HUFABC","001251","PreservedSpecimen","Plantae","Melastomataceae","Leandra","carassana","Leandra carassana","(DC.) cogn.",NA,NA,NA,NA,"Barreto, EHP","636","2016","01","06","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Doação do herbário municipal (Pq do Ibirapuera).; arvoreta 2m alt., flores lilases","HUFABC001251",NA,"Parrelheiros, Sítio Zé Toco , borda de mata.","Angiospermas",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA
"126","2019-12-04 15:25:23-03","PUCPR","HUCP","23461","S","Plantae","Melastomataceae","Leandra","carassana","Leandra carassana","(Dc.) Cogn.","Ferreira, P",NA,NA,NA,"Silva, JM","8575","2014","06","24","Brasil","Paraná","Piraquara","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,"HUCP00013587","HUCP00013587",NA,"Eudicotiledonea",NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA,NA
"127","2019-12-04 15:25:23-03","PUCPR","HUCP","19610","S","Plantae","Melastomataceae","Leandra","carassana","Leandra carassana","(Dc.) Cogn.","Goldenberg, R",NA,NA,NA,"Selusniaki, M; Moledo, R; Beltrami, L","533","2005","08","27","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"HUCP00013678","HUCP00013678","Parque Tanguá","Eudicotiledonea",NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA
"128","2019-12-04 15:25:23-03","PUCPR","HUCP","19603","S","Plantae","Melastomataceae","Leandra","carassana","Leandra carassana","(Dc.) Cogn.","Goldenberg, R",NA,NA,NA,"Selusniaki, M; Beltrami, L","790","2006","03","19","Brasil","Paraná","Quatro Barras","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,NA,"HUCP00013682","HUCP00013682","Morro do Anhangava","Eudicotiledonea",NA,NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA,NA,NA,NA
"129","2019-12-04 15:25:23-03","PUCPR","HUCP","23376","S","Plantae","Melastomataceae","Leandra","carassana","Leandra carassana","(Dc.) Cogn.","Brotto, M",NA,NA,NA,"Engels, M","1606","2013","09","02","Brasil","Paraná","São José dos Pinhais","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,NA,"HUCP00013585","HUCP00013585",NA,"Eudicotiledonea",NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA,NA,NA
"130","2019-12-04 15:25:24-03","PUCPR","HUCP","17857","S","Plantae","Melastomataceae","Leandra","sublanata","Leandra sublanata","Cogn.","Bonaldi, R","2007","08","03","Bonaldi, C; Bonaldi, R","002/092","2006","05","07","Brasil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"HUCP00013717","HUCP00013717","Tinguçu","Eudicotiledonea",NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA,NA
"131","2019-12-04 15:25:24-03","PUCPR","HUCP","17858","S","Plantae","Melastomataceae","Leandra","sublanata","Leandra sublanata","Cogn.","Ribas, OS; Cordeiro, J","2007","05","04","Bonaldi, C; Bonaldi, R","001/091","2006","05","07","Brasil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"HUCP00013769","HUCP00013769","Tinguçu","Eudicotiledonea",NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA,NA
"132","2020-02-08 10:02:56-03","NBC","NL-BOTANY","L.2534438","PreservedSpecimen","Plantae","Melastomataceae","Leandra","carassana","Leandra carassana estrellensis","(Raddi) Cogn.",NA,NA,NA,NA,"Bang M",NA,"1890","01","01","Bolivia",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2534438 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2534438","NL-L2534438","Bolivianae, Yungas.",NA,"Myrtales","Southern America",NA,"estrellensis",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"133","2020-02-08 10:02:56-03","NBC","NL-BOTANY","L.2534439","PreservedSpecimen","Plantae","Melastomataceae","Leandra","carassana","Leandra carassana estrellensis","(Raddi) Cogn.",NA,NA,NA,NA,"Bang M",NA,"1890","01","01","Bolivia",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2534439 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2534439","NL-L2534439","Bolivianae, Yungas.",NA,"Myrtales","Southern America",NA,"estrellensis",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"134","2020-02-08 10:02:56-03","NBC","NL-BOTANY","L.2534438","PreservedSpecimen","Plantae","Melastomataceae","Leandra","carassana","Leandra carassana estrellensis","(Raddi) Cogn.",NA,NA,NA,NA,"Bang M",NA,"1890","01","01","Bolivia",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2534438 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2534438","NL-L2534438","Bolivianae, Yungas.",NA,"Myrtales","Southern America",NA,"estrellensis",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"135","2020-02-08 10:02:56-03","NBC","NL-BOTANY","L.2534439","PreservedSpecimen","Plantae","Melastomataceae","Leandra","carassana","Leandra carassana estrellensis","(Raddi) Cogn.",NA,NA,NA,NA,"Bang M",NA,"1890","01","01","Bolivia",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2534439 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2534439","NL-L2534439","Bolivianae, Yungas.",NA,"Myrtales","Southern America",NA,"estrellensis",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"136","2020-02-08 10:03:01-03","NBC","NL-BOTANY","L.2534442","PreservedSpecimen","Plantae","Melastomataceae","Leandra","confusa","Leandra confusa","Cogn.",NA,NA,NA,NA,"Glaziou AFM",NA,"1888","01","01","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2534442 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2534442","NL-L2534442","Prov. Rio de Janeiro.",NA,"Myrtales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"137","2020-02-08 10:03:07-03","NBC","NL-BOTANY","L.3920226","PreservedSpecimen","Plantae","Melastomataceae","Leandra","sublanata","Leandra sublanata","Cogn.",NA,NA,NA,NA,"Wasum R",NA,"2003","09","26","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3920226 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3920226","NL-L3920226","RS - Mun. de Canela - Parque do Caracol.",NA,"Myrtales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"138","2020-02-08 10:03:07-03","NBC","NL-BOTANY","L.2534308","PreservedSpecimen","Plantae","Melastomataceae","Leandra","sublanata","Leandra sublanata","Cogn.",NA,NA,NA,NA,"Hatschbach GG",NA,"1967","05","20","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2534308 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2534308","NL-L2534308","Est. Paraná (Brasil) Mun. Camp. Gde. Sul. Pico Caratuva.",NA,"Myrtales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"139","2020-02-08 10:03:07-03","NBC","NL-BOTANY","L.2534309","PreservedSpecimen","Plantae","Melastomataceae","Leandra","sublanata","Leandra sublanata","Cogn.",NA,NA,NA,NA,"Hatschbach GG",NA,"1968","02","06","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2534309 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2534309","NL-L2534309","Est Paraná (Brasil) Mun Campina Grande Sul, Ribeirão Grande.",NA,"Myrtales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"140","2020-02-08 10:03:07-03","NBC","NL-BOTANY","L.2534310","PreservedSpecimen","Plantae","Melastomataceae","Leandra","sublanata","Leandra sublanata","Cogn.",NA,NA,NA,NA,"Hatschbach GG",NA,"1961","05","07","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2534310 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2534310","NL-L2534310","Est Parana (Brasil) Mun. Merretes, Pilãe de Pedra.",NA,"Myrtales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"141","2020-02-08 10:03:07-03","NBC","NL-BOTANY","L.2534311","PreservedSpecimen","Plantae","Melastomataceae","Leandra","sublanata","Leandra sublanata","Cogn.",NA,NA,NA,NA,"Glaziou AFM",NA,"1888","01","01","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2534311 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2534311","NL-L2534311","Prov. Rio de Janeiro.",NA,"Myrtales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"142","2020-02-08 10:03:07-03","NBC","NL-BOTANY","L.2534312","PreservedSpecimen","Plantae","Melastomataceae","Leandra","sublanata","Leandra sublanata","Cogn.",NA,NA,NA,NA,"Glaziou AFM",NA,"1888","01","08","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2534312 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2534312","NL-L2534312","Alto Maeahé (prov. Rio de Janeiro).",NA,"Myrtales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"143","2020-02-08 10:03:07-03","NBC","NL-BOTANY","L.3920246","PreservedSpecimen","Plantae","Melastomataceae","Leandra","sublanata","Leandra sublanata","Cogn.",NA,NA,NA,NA,"Wasum R",NA,"2002","08","11","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3920246 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3920246","NL-L3920246","RS - Mun. de São Francisco de Paula - estrada para em beira da mata.",NA,"Myrtales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"144","2020-02-08 10:03:07-03","NBC","NL-BOTANY","U.1420145","PreservedSpecimen","Plantae","Melastomataceae","Leandra","sublanata","Leandra sublanata","Cogn.",NA,NA,NA,NA,"Lindeman JC; Haas JH de",NA,"1966","07","27","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1420145 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1420145","NL-U1420145","Brasiliae Australis, Est. Paraná. Capoeira ca. 10 km E. of Curitiba.",NA,"Myrtales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"145","2020-02-08 10:03:07-03","NBC","NL-BOTANY","U.1420148","PreservedSpecimen","Plantae","Melastomataceae","Leandra","sublanata","Leandra sublanata","Cogn.",NA,NA,NA,NA,"Hatschbach GG",NA,"1964","02","23","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1420148 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1420148","NL-U1420148","Parana, mun Quatro Barras.",NA,"Myrtales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"146","2020-02-08 10:03:07-03","NBC","NL-BOTANY","U.1420149","PreservedSpecimen","Plantae","Melastomataceae","Leandra","sublanata","Leandra sublanata","Cogn.",NA,NA,NA,NA,"Brade AC",NA,"1948","02","16","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1420149 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1420149","NL-U1420149","Itatiaia- picada nova Maromba 1.000mts.",NA,"Myrtales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"147","2020-02-08 10:03:07-03","NBC","NL-BOTANY","WAG.1092996","PreservedSpecimen","Plantae","Melastomataceae","Leandra","sublanata","Leandra sublanata","Cogn.",NA,NA,NA,NA,"Hatschbach GG",NA,"1977","07","07","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1092996 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1092996","NL-WAG1092996","Borda do Campo (mun. Piraquara), Paraná.",NA,"Myrtales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"148","2020-02-08 10:03:07-03","NBC","NL-BOTANY","L.2534313","PreservedSpecimen","Plantae","Melastomataceae","Leandra","sublanata","Leandra sublanata alpha",NA,NA,NA,NA,NA,"Reitz R",NA,"1958","12","29","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2534313 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2534313","NL-L2534313","Serra do Matador, Rio do Sul.",NA,"Myrtales","Southern America",NA,"alpha",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"149","2020-02-08 10:03:07-03","NBC","NL-BOTANY","L.2534314","PreservedSpecimen","Plantae","Melastomataceae","Leandra","sublanata","Leandra sublanata alpha",NA,NA,NA,NA,NA,"Reitz R; Klein RM",NA,"1959","08","21","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2534314 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2534314","NL-L2534314","Santa Catarina, Morro Spitzkopf, Blumenau, Tôpop de morre. *.",NA,"Myrtales","Southern America",NA,"alpha",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"150","2020-02-08 10:03:07-03","NBC","NL-BOTANY","L.2534313","PreservedSpecimen","Plantae","Melastomataceae","Leandra","sublanata","Leandra sublanata alpha",NA,NA,NA,NA,NA,"Reitz R",NA,"1958","12","29","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2534313 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2534313","NL-L2534313","Serra do Matador, Rio do Sul.",NA,"Myrtales","Southern America",NA,"alpha",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"151","2020-02-08 10:03:07-03","NBC","NL-BOTANY","L.2534314","PreservedSpecimen","Plantae","Melastomataceae","Leandra","sublanata","Leandra sublanata alpha",NA,NA,NA,NA,NA,"Reitz R; Klein RM",NA,"1959","08","21","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2534314 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2534314","NL-L2534314","Santa Catarina, Morro Spitzkopf, Blumenau, Tôpop de morre. *.",NA,"Myrtales","Southern America",NA,"alpha",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"152","2020-11-04 11:13:28-03","ESALQ","ESA","21882","PreservedSpecimen","Plantae","Melastomataceae","Leandra","carassana","Leandra carassana","(DC.) Cogn.","Chiea, S.A.C.",NA,NA,NA,"Tamashiro, J.Y. et al.","806.0","1995","04","13","Brasil","São Paulo","São Bento do Sapucaí","-45.7299995422363","-22.6800003051758",NA,NA,NA,NA,NA,"ESA021882",NA,NA,"Magnoliophyta",NA,NA,NA,NA,"18089","auto",NA,NA,NA,NA,NA,NA,NA,NA
"153","2020-11-04 11:13:28-03","ESALQ","ESA","26915","PreservedSpecimen","Plantae","Melastomataceae","Leandra","carassana","Leandra carassana","(DC.) Cogn.","Chiea, S.A.C.",NA,NA,NA,"Cardoso-Leite, E. ; Oliveira, A.","222.0","1993","10","02","Brasil","São Paulo","São Roque","-47.1300010681152","-23.5200004577637",NA,NA,NA,NA,NA,"ESA026915","ESA026915",NA,"Magnoliophyta",NA,NA,NA,NA,"15567","auto",NA,NA,NA,NA,NA,NA,NA,NA
"154","2020-11-04 11:13:28-03","ESALQ","ESA","99669","PreservedSpecimen","Plantae","Melastomataceae","Leandra","carassana","Leandra carassana",NA,"Baungratz, J.F.A.",NA,NA,NA,"Schumm, L.","45.0","2004","08","01","Brasil","Minas Gerais","Bocaina de Minas","-44.3946990966797","-22.1674995422363",NA,NA,NA,NA,NA,"ESA099669","ESA099669",NA,"Magnoliophyta",NA,NA,NA,NA,"35110","auto",NA,NA,NA,NA,NA,NA,NA,NA
"155","2020-11-04 11:13:28-03","ESALQ","ESA","76996","PreservedSpecimen","Plantae","Melastomataceae","Leandra","carassana","Leandra carassana","(DC.) Cogn.","Goldenberg, R.",NA,NA,NA,"Stehmann, J.R. et al.","2582.0","1999","08","26","Brasil","Minas Gerais","Camanducaia","-46.1446990966797","-22.7553005218506",NA,NA,NA,NA,NA,"ESA076996","ESA076996",NA,"Magnoliophyta",NA,NA,NA,NA,"22140","auto",NA,NA,NA,NA,NA,NA,NA,NA
"156","2020-11-04 11:13:28-03","ESALQ","ESA","63120","PreservedSpecimen","Plantae","Melastomataceae","Leandra","carassana","Leandra carassana","Cogn.",NA,NA,NA,NA,"Souza, J.P. et al.","835.0","1996","12","13","Brasil","São Paulo","Cunha","-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,NA,"ESA063120","ESA063120",NA,"Magnoliophyta",NA,NA,NA,NA,"38855","auto",NA,NA,NA,NA,NA,NA,NA,NA
"157","2020-11-04 11:13:28-03","ESALQ","ESA","28286","PreservedSpecimen","Plantae","Melastomataceae","Leandra","carassana","Leandra carassana","(DC.) Cogn.","Chiea, S.A.C.",NA,NA,NA,"Souza, V.C.; Sakuragui, C.M.; Souza, J.P.; Sanches, C.D.; Wongtschowski, M.; Scalon, V.R.; Farah, F.T.","8829.0","1995","08","19","Brasil","São Paulo","Bom Sucesso de Itararé","-49.1399993896484","-24.3099994659424",NA,NA,NA,NA,"Arbusto, ca. 1m alt.; corola alva. Subosque.","ESA028286","ESA028286","Estrada Itararé - Bom Sucesso de Itararé. Descida da serra entre a Pedreira Cobastalco e Bom Sucesso de Itararé. Mata perturbada.","Magnoliophyta",NA,NA,NA,NA,"14955","auto",NA,NA,NA,NA,NA,NA,NA,NA
"158","2020-11-04 11:13:28-03","ESALQ","ESA","37742","PreservedSpecimen","Plantae","Melastomataceae","Leandra","carassana","Leandra carassana","(DC.) Cogn.","Goldenberg, R.",NA,NA,NA,"Chung, F. et al.","144.0","1997","12","15","Brasil","São Paulo","Bom Sucesso de Itararé","-49.1399993896484","-24.3099994659424",NA,NA,NA,NA,NA,"ESA037742",NA,NA,"Magnoliophyta",NA,NA,NA,NA,"14955","auto",NA,NA,NA,NA,NA,NA,NA,NA
"159","2020-11-04 11:13:28-03","ESALQ","ESA","37740","PreservedSpecimen","Plantae","Melastomataceae","Leandra","carassana","Leandra carassana","(DC.) Cogn.","Goldenberg, R.",NA,NA,NA,"Chung, F. et al.","144.0","1997","12","15","Brasil","São Paulo","Bom Sucesso de Itararé","-49.1399993896484","-24.3099994659424",NA,NA,NA,NA,NA,"ESA037740",NA,NA,"Magnoliophyta",NA,NA,NA,NA,"14955","auto",NA,NA,NA,NA,NA,NA,NA,NA
"160","2020-11-04 11:13:28-03","ESALQ","ESA","37741","PreservedSpecimen","Plantae","Melastomataceae","Leandra","carassana","Leandra carassana","(DC.) Cogn.","Goldenberg, R.",NA,NA,NA,"Chung, F. et al.","144.0","1997","12","15","Brasil","São Paulo","Bom Sucesso de Itararé","-49.1399993896484","-24.3099994659424",NA,NA,NA,NA,NA,"ESA037741",NA,NA,"Magnoliophyta",NA,NA,NA,NA,"14955","auto",NA,NA,NA,NA,NA,NA,NA,NA
"161","2020-11-04 11:13:28-03","ESALQ","ESA","14888","PreservedSpecimen","Plantae","Melastomataceae","Leandra","carassana","Leandra carassana","(DC.) Cogn.","Chiea, S.A.C.",NA,NA,NA,"Barreto, K.D. et al.","1090.0","1993","08","27","Brasil","São Paulo","Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,NA,"ESA014888",NA,NA,"Magnoliophyta",NA,NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA,NA,NA,NA
"162","2020-11-04 11:13:28-03","ESALQ","ESA","63121","PreservedSpecimen","Plantae","Melastomataceae","Leandra","carassana","Leandra carassana","Cogn.",NA,NA,NA,NA,"Bertani, D.F. et al.","8.0","1996","12","13","Brasil","São Paulo","Cunha","-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,NA,"ESA063121","ESA063121",NA,"Magnoliophyta",NA,NA,NA,NA,"38855","auto",NA,NA,NA,NA,NA,NA,NA,NA
"163","2020-11-04 11:13:28-03","ESALQ","ESA","51577","PreservedSpecimen","Plantae","Melastomataceae","Leandra","carassana","Leandra carassana",NA,NA,NA,NA,NA,"Degasperi et al.",NA,"2005","09","17","Brasil","São Paulo","Itirapina","-47.8199996948242","-22.25",NA,NA,NA,NA,NA,"ESA051577","ESA051577",NA,"Magnoliophyta",NA,NA,NA,NA,"22843","auto",NA,NA,NA,NA,NA,NA,NA,NA
"164","2020-11-04 11:13:28-03","ESALQ","ESA","28359","PreservedSpecimen","Plantae","Melastomataceae","Leandra","carassana","Leandra carassana","(DC.) Cogn.","Chiea, S.A.C.",NA,NA,NA,"Miyagi, P.H. ; Souza, V.C.; Souza, J.P.; Scalon, V.R.","635.0","1995","05","27","Brasil","São Paulo","Bom Sucesso de Itararé.","-49.1399993896484","-24.3099994659424",NA,NA,NA,NA,"Arbusto, ca. 1,2 m alt.; pétalas e filetes alvos; anteras róseas.","ESA028359","ESA028359","Fazenda São Nicolau. Mata mesófila semidecídua.","Magnoliophyta",NA,NA,NA,NA,"14955","auto",NA,NA,NA,NA,NA,NA,NA,NA
"165","2020-11-04 10:56:04-03","ESALQ","ESA","141818","PreservedSpecimen","Plantae","Melastomataceae","Leandra","carassana","Leandra carassana","(DC.) Cogn.","Antonio, P.E.","2016","07","19","T.B. Flores, P.E. Antonio, P.M.L.A. Santos, C.H. Almeida","2203.0","2015","11","28","Brasil","Rio de Janeiro","Paraty","-44.7131004333496","-23.2178001403809",NA,NA,NA,NA,"Arbusto ca. 1,5m de alt. Flores com cálice verde, corola alva, estames arroxeados, frutos imaturos verdes.","ESA141818",NA,"Parque Nacional da Serra da Bocaina - Pedra da Macela - Transição entre campo de altitude e floresta - Beira da estrada.",NA,NA,NA,NA,NA,"34470","auto",NA,NA,NA,NA,NA,NA,NA,NA
"166","2020-11-04 11:13:28-03","ESALQ","ESA","83925","PreservedSpecimen","Plantae","Melastomataceae","Leandra","confusa","Leandra confusa","Cogn.","Chiea, S.C.",NA,NA,NA,"Eiterer, M.",NA,"1991","07","27","Brasil","Minas Gerais","Conc. Ibitipoca",NA,NA,NA,NA,NA,NA,NA,"ESA083925","ESA083925",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
