"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","yearIdentified","monthIdentified","dayIdentified","continentOcean","preparationType","previousCatalogNumber","typeStatus","phylum","order","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","minimumDepthInMeters","maximumDepthInMeters","fieldNumber"
"561","2020-11-04 11:14:00-03","ESALQ","ESA","6481","PreservedSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans","A.Juss. ssp. elegans","Pastore, J.A.","Rodrigues, R.R. ; Zandoval, J.A.","1083.0",NA,NA,NA,"Brasil","São Paulo","Ipeúna",NA,"-47.7099990844727","-22.4300003051758",NA,NA,"ESA006481","ESA006481",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,"12906","auto",NA,NA,NA,NA,NA,NA
"562","2020-11-04 11:14:00-03","ESALQ","ESA","14460","PreservedSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans","A.Juss. ssp. elegans","Pastore, J.A.","Barreto, K.D.; Fernandes, G.D.; Vitti, F.X.","1143.0","1993","09","03","Brasil","São Paulo","Iracemápolis",NA,"-47.5099983215332","-22.5799999237061",NA,NA,"ESA014460","ESA014460",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,"15394","auto",NA,NA,NA,NA,NA,NA
"563","2020-11-04 11:14:00-03","ESALQ","ESA","106456","PreservedSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans",NA,NA,"Flores, T.B.","238.0","2007","01","08","Brasil","São Paulo","Itirapina",NA,"-47.8199996948242","-22.25",NA,NA,"ESA106456","ESA106456",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,"22843","auto",NA,NA,NA,NA,NA,NA
"564","2020-11-04 11:14:00-03","ESALQ","ESA","30655","PreservedSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans","Adr. Juss.","Rozza, A.F.","Rozza, A.F.","114.0","1995","09","20","Brasil","São Paulo","Matão",NA,"-48.3600006103516","-21.6000003814697",NA,NA,"ESA030655","ESA030655",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,"26922","auto",NA,NA,NA,NA,NA,NA
"565","2020-11-04 10:56:11-03","ESALQ","ESA","134981","PreservedSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans",NA,NA,"Madruga, K.","2.0",NA,NA,NA,"Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,"ESA134981",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA
"566","2020-11-04 11:14:00-03","ESALQ","ESA","114330","PreservedSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans",NA,NA,"Melo, A.B.T.",NA,"2009","10","01","Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,"ESA114330","ESA114330",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA
"567","2020-11-04 11:14:00-03","ESALQ","ESA","8321","PreservedSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans","A.Juss. ssp. elegans","Pastore, J.A.","Catharino, E.L.M.","98.0","1984","06","06","Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,"ESA008321","ESA008321",NA,NA,NA,"1996","02","15",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA
"568","2020-11-04 11:14:00-03","ESALQ","ESA","8322","PreservedSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans","A.Juss.","Catharino, E.L.M.","Catharino, E.L.M.","500.0","1985","11","12","Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,"ESA008322","ESA008322",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA
"569","2020-11-04 11:14:00-03","ESALQ","ESA","5895","PreservedSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans","A.Juss. ssp. elegans","Pastore, J.A.","Ivanauskas, N.M.",NA,"1990","05","23","Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,"ESA005895","ESA005895",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA
"570","2020-11-04 11:14:00-03","ESALQ","ESA","10143","PreservedSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans","A.Juss. ssp. elegans","Pastore, J.A.","Barreto, K.D. ; Fernandes, G.D.","23.0","1993","02","04","Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,"ESA010143","ESA010143",NA,NA,NA,"1996","08","28",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA
"571","2020-11-04 11:14:00-03","ESALQ","ESA","8323","PreservedSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans","A.Juss. ssp. elegans","Pastore, J.A.","Catharino, E.L.M.","694.0","1986","02","06","Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,"ESA008323","ESA008323",NA,NA,NA,"1996","02","15",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA
"572","2020-11-04 11:14:00-03","ESALQ","ESA","63946","PreservedSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans","A.Juss.","Rodrigues, R.R. & Bufo, L.V.B.","Bufo, L.V.B. ; Sabadim, P.C.","84.0",NA,NA,NA,"Brasil","São Paulo","Porto Feliz",NA,"-47.5200004577637","-23.2099990844727",NA,NA,"ESA063946","ESA063946",NA,NA,NA,"1997",NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,"19715","auto",NA,NA,NA,NA,NA,NA
"573","2020-11-04 11:14:00-03","ESALQ","ESA","111722","PreservedSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans",NA,"Aguirre, G.H. et al.","Aguirre, G.H.",NA,"2008","01","22","Brasil","São Paulo","Quatá",NA,"-50.689998626709","-22.2399997711182",NA,NA,"ESA111722","ESA111722",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,"24407","auto",NA,NA,NA,NA,NA,NA
"574","2020-11-04 11:14:00-03","ESALQ","ESA","26927","PreservedSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans","A.Juss.","Cardoso-Leite, E. & Rodrigues, R.R.","Cardoso-Leite, E. ; Oliveira, A.","157.0","1993","08","31","Brasil","São Paulo","São Roque",NA,"-47.1300010681152","-23.5200004577637",NA,NA,"ESA026927","ESA026927",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,"15567","auto",NA,NA,NA,NA,NA,NA
"575","2020-11-04 11:14:00-03","ESALQ","ESA","6783","PreservedSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans","A.Juss. ssp. elegans","Pastore, J.A.","Barros, M.I.A.",NA,"1990","10","15","Brasil","São Paulo","Taubaté",NA,"-45.5499992370605","-23.0200004577637",NA,NA,"ESA006783","ESA006783",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,"25704","auto",NA,NA,NA,NA,NA,NA
"576","2020-11-04 11:14:00-03","ESALQ","ESA","94812","PreservedSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans","A.Juss.","Souza, V.C.","Viani, R.A.G. et al.",NA,"2002","04","26","Brasil","Rio Grande do Sul","Barra do Ribeiro","Área da Riocell.","-51.3011016845703","-30.2910995483398",NA,NA,"ESA094812","ESA094812",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,"31686","auto",NA,NA,NA,NA,NA,NA
"577","2020-11-04 11:14:00-03","ESALQ","ESA","94625","PreservedSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans","A.Juss.","Souza, V.C.","Viani, R.A.G. et al.",NA,"2002","04","26","Brasil","Rio Grande do Sul","Barra do Ribeiro","Área da Riocell. Floresta Estacional.","-51.3011016845703","-30.2910995483398",NA,NA,"ESA094625","ESA094625",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,"31686","auto",NA,NA,NA,NA,NA,NA
"578","2020-11-04 11:14:00-03","ESALQ","ESA","121774","PreservedSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans",NA,"Barros, A.A.M.","Feteira, P.W.","245.0","2004","12","01","Brasil","Rio de Janeiro","Niterói","Engenho do Mato, Jardim Fluminense, rua 10. Parque Estadual da Serra da Tiririca.","-43.1035995483398","-22.88330078125",NA,NA,"ESA121774",NA,NA,NA,NA,"2006","03","29",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"14785","auto",NA,NA,NA,NA,NA,NA
"579","2020-11-04 10:56:11-03","ESALQ","ESA","132766","PreservedSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans","A.Juss.","Colletta, G.D","Colletta, G.D.; Coelho, R. L. G; Calliari, C. P; Barroso, R","761.0","2013","02","10","Brasil","São Paulo","Itupeva","Fragmento 6 (TAV)","-47.0499992370605","-23.1499996185303",NA,NA,"ESA132766",NA,NA,NA,"Árvore.","2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,"11330","auto",NA,NA,NA,NA,NA,NA
"580","2020-11-04 10:56:11-03","ESALQ","ESA","139538","PreservedSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans","A. Juss.","Koch, I.","Cornia, M. G. K., Silva, R. F; Nahssen, M. H. C; Fernandes, N. L; Alves, D. M; Souza, V. C; Rodrigues, R. R; Koch, I. Colletta, G.","408.0",NA,NA,NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Ilha do Governador. Base de Fusileiros Navais. Floresta Ombrófila Densa","-43.2075004577637","-22.9027996063232","-43,160,600","-22,778,867","ESA139538",NA,NA,NA,"Frutos imaturos verdes.","2017","04","26",NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA
"581","2020-11-04 10:56:11-03","ESALQ","ESA","133586","PreservedSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans","A. Juss.","Mansur, A.","Orlandini, P.; Volet; Lima, K.; Mansur, A.L.; Santini-Jr., L.; Gios, B.R.; Souza, V.C.; Rodrigues, R.R.; Tamashiro, J.Y.; Ivanauskas, N.M.","76.0","2015","06","30","Brasil","São Paulo","Nova Odessa","Instituto de Zootecnia; Fragmento de Floresta Estacional Semidecidual aluvial","-47.2900009155273","-22.7700004577637","-47,.28608º","-22,75808º","ESA133586",NA,"576","576","sem observações","2015","06","30",NA,NA,NA,NA,NA,NA,NA,"8440","auto",NA,NA,NA,NA,NA,NA
"582","2020-11-04 11:14:00-03","ESALQ","ESA","129174","PreservedSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans",NA,"Colletta, G.D. & Flores, T.B.","Colletta, G.D.","1590.0","2014","05","21","Brasil","São Paulo","Teodoro Sampaio","Parque Estadual Morro do Diabo","-52.1599998474121","-22.5300006866455",NA,NA,"ESA129174",NA,NA,NA,"Árvore, 5m","2014",NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,"54606","auto",NA,NA,NA,NA,NA,NA
"583","2020-11-04 11:14:00-03","ESALQ","ESA","22844","PreservedSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans","A.Juss. ssp. elegans","Pastore, J.A.","Barreto, K.D.; Fernandes, G.D.; Fernandes, R.D.","3408.0","1994","12","13","Brasil","São Paulo","Piracicaba","Sítio Boa Vista. Mata mesófila semidecídua.","-47.6399993896484","-22.7199993133545",NA,NA,"ESA022844","ESA022844",NA,NA,"Arvoreta, 2 m alt.; flores creme. Borda de mata.",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA
"584","2020-11-04 10:56:11-03","ESALQ","ESA","132804","PreservedSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans","A.Juss.","Flores, T. B","Colletta, G.D.; Coelho, R. L. G; Calliari, C. P; Barroso, R","842.0","2013","02","10","Brasil","São Paulo","Campinas","Próximo ao aeroporto de viracopos, frag 2 (TAV)","-47.060001373291","-22.8999996185303",NA,NA,"ESA132804",NA,NA,NA,"Árvore (sílica)","2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA
"585","2021-01-14 15:31:45-03","MN","R","8059","PreservedSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans","A. Juss.","Barreiros, J.","Glaziou, A.F.M.","13640","1882","12","06","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"R000008059","R000008059_001",NA,NA,"Plantas do Brasil Central","1990",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"586","2021-01-14 15:31:45-03","MN","R","8061","PreservedSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans","A. Juss.",NA,"Glaziou, A.F.M.","794 a","1864","01","18","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"R000008061","R000008061_001",NA,NA,"Plantas do Brasil Central",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"587","2021-01-14 15:31:45-03","MN","R","8062","PreservedSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans","A. Juss.","Barreiros, J.","Glaziou, A.F.M.","12509","1881","01","08","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"R000008062","R000008062_001",NA,NA,"Plantas do Brasil Central","1990",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"588","2021-01-14 15:31:45-03","MN","R","8063","PreservedSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans","A. Juss.","Barreiros, J.","Glaziou, A.F.M.","11830","1880","11","06","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"R000008063","R000008063_001",NA,NA,"Plantas do Brasil Central","1990",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"589","2021-01-14 15:31:45-03","MN","R","8044","PreservedSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans subsp.richardiana","(A. Juss.) T.D. Penn.","Barreiros, J.","Glaziou, A.F.M.","15896","1886","10","20","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"R000008044","R000008044_001",NA,NA,"Plantas do Brasil Central","1990",NA,NA,NA,NA,NA,NA,NA,NA,"subsp.richardiana",NA,NA,NA,NA,NA,NA,NA,NA
"590","2021-01-14 15:31:45-03","MN","R","8064","PreservedSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans subsp.richardiana","(A. Juss.) T.D. Penn.","Barreiros, J.","Glaziou, A.F.M.","15878","1886","12","08","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"R000008064","R000008064_001",NA,NA,"Plantas do Brasil Central","1998",NA,NA,NA,NA,NA,NA,NA,NA,"subsp.richardiana",NA,NA,NA,NA,NA,NA,NA,NA
"591","2021-03-26 15:11:06-03","UFPI","TEPB","3927","PreservedSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans","A. Juss.","F. R. Martins","F. R. Martins","10028","1978","10","28","Brasil","São Paulo","Santa Rita do Passo Quatro","Parque Estadual Vassununga, Mata Capetinga",NA,NA,NA,NA,NA,NA,NA,NA,"Árvore 10m, flores cremes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"592","2020-11-19 10:24:20-03","CPAP","CPAP","9155","PreserverdSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans","A.Juss.","T. D. Pennington","Hatschbach, G.","52439","1988","10","20","Brasil","MS","Anastácio","Rodovia BR-060 - município de Anastácio","-55.8069000244141","-20.4836006164551",NA,NA,NA,NA,NA,NA,"Árvore 4m de altura. FLOR: creme. FRUTO: . INTERESSE: . FREQUÊNCIA: . AMBIENTE: Cerrado. SUBSTRATO: . RELEVO: .","1990",NA,NA,NA,NA,NA,NA,NA,NA,NA,"80799","auto",NA,NA,NA,NA,NA,NA
"593","2020-11-19 10:24:20-03","CPAP","CPAP","13745","PreserverdSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans","A.Juss.","A. Schinini","Hatschbach, G.","58829","1993","02","10","Brasil","MS","Bela vista","Rodovia MS-384, rio Guaviral","-56.5210990905762","-22.1089000701904",NA,NA,NA,NA,NA,NA,"Árvore 5m de altura. FLOR: . FRUTO: avermelhado. INTERESSE: . FREQUÊNCIA: . AMBIENTE: Cerrado. SUBSTRATO: . RELEVO: .","1993",NA,NA,NA,NA,NA,NA,NA,NA,NA,"66197","auto",NA,NA,NA,NA,NA,NA
"594","2020-11-19 10:24:20-03","CPAP","CPAP","10147","PreserverdSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans","A.Juss.","A. C. Cervi","Cervi, A. C.","3439","1991","10","19","Brasil","PR","Foz do Iguaçu&nf;ag","Trilha da torre, Parque Nacional do Iguaçu",NA,NA,NA,NA,NA,NA,NA,NA,"Arvoreta demais ou menos 2m de altura. FLOR: alvas. FRUTO: . INTERESSE: . FREQUÊNCIA: . AMBIENTE: . SUBSTRATO: . RELEVO: .","1991","10","19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"595","2020-11-19 10:24:20-03","CPAP","CPAP","13117","PreserverdSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans","A.Juss.",NA,"Mattos, P. P. de","19","1994","07","06","Brasil","MS","Corumbá","Fazenda Nhumirim, Sub-região da Nhecolândia, Pantanal","-56.65","-18.983333","56°39' W","18°59' S",NA,NA,"90","90","Arbóreo, 11m de altura. FLOR: não vista. FRUTO: não visto. INTERESSE: Apícola; madeireira. FREQUÊNCIA: Frequente. AMBIENTE: Mata semidecídua. SUBSTRATO: solo arenoso. RELEVO: plano. <ll>dwc_commonname:</ll> Cachua",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"596","2020-11-19 10:24:20-03","CPAP","CPAP","13225","PreserverdSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans","A.Juss.",NA,"Pott, V. J.","2451","1994","11","17","Brasil","MS","Corumbá","Fazenda Recreio; Sub-região do Paiaguás; Pantanal (vindo do retiro Colorado)","-56.7","-17.65","56°42' W","17°39' S",NA,NA,"100","100","Árvore 6m de altura. FLOR: creme. FRUTO: . INTERESSE: Apícola. FREQUÊNCIA: Raro. AMBIENTE: Mata de transição/cerrado. SUBSTRATO: solo arenoso. RELEVO: plano.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"597","2020-11-19 10:24:20-03","CPAP","CPAP","15682","PreserverdSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans","A.Juss.",NA,"Pott, V. J.","3166","1996","04","29","Brasil","MS","Corumbá","Fazenda Nhumirim; Sub-região da Nhecolândia; Pantanal - mata da salina","-56.65","-18.983333","56°39' W","18°59' S",NA,NA,"90","90","Árvore 7m de altura. FLOR: estéril.. FRUTO: . INTERESSE: Florestal. FREQUÊNCIA: . AMBIENTE: Mata semidecídua de salina. SUBSTRATO: solo arenoso fértil. RELEVO: plano convexo. <ll>dwc_commonname:</ll> Cachua",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"598","2020-11-19 10:24:20-03","CPAP","CPAP","19133","PreserverdSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans","A.Juss.",NA,"Ratter, J. A.","7673","1996","11","11","Brasil","MS","Bonito","Aproximadamente 20km de Bonito rodovia para Bodoquena","-56.616667","-20.833333","56°37' W","20°50' S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"599","2020-11-19 10:24:20-03","CPAP","CPAP","24034","PreserverdSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans","A.Juss.","A. Pott","Pott, A.","12066","2004","10","26","Brasil","MS","Bela vista",NA,"-56.507083","-22.0745","56°30'25,5 W","22°04'28,2 S",NA,NA,"200","200","Árvore 7 m de altura.Florestal..Ocasional..Remanescente perturbado e regeneração de cerradão mesotrófico/Transição floresta. Solo: arenoso escuro. Relevo: topo de suave ondulado.","2009","09","06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"600","2020-11-19 10:24:20-03","CPAP","CPAP","5688","PreserverdSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans","A.Juss.",NA,"Pott, A.","4473","1988","11","02","Brasil","MS","Corumbá","Fazenda Nhumirim; Sub-região da Nhecolândia; Pantanal","-56.65","-18.983333","56°39' W","18°59' S",NA,NA,"98","98","Árvore 3-6 m de altura. FLOR: creme. FRUTO: não visto. INTERESSE: Apícola. FREQUÊNCIA: Frequente. AMBIENTE: Mata semidecídua em paleodique (cordilheira) não alagável. SUBSTRATO: solo arenoso (Podzol Hidromórfico). RELEVO: plano convexo. <ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"601","2020-11-19 10:24:20-03","CPAP","CPAP","7508","PreserverdSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans","A.Juss.",NA,"Pott, A.","5458","1989","11","23","Brasil","MS","Aquidauana","Fazenda Retirinho, Sub-região de Aquidauana, Pantanal","-55.966667","-19.85","55°58' W","19°51' S",NA,NA,"105","105","Árvore 5 m de altura. FLOR: não vista. FRUTO: ainda verde. INTERESSE: Levantamento florístico. FREQUÊNCIA: Esparsa. AMBIENTE: Cordilheira (paleodique), não alagável, com mata. SUBSTRATO: solo arenoso. RELEVO: plano convexo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"602","2020-11-19 10:24:20-03","CPAP","CPAP","7523","PreserverdSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans","A.Juss.",NA,"Pott, A.","5473","1990","01","31","Brasil","MS","Corumbá","Fazenda Nhumirim; Sub-região da Nhecolândia; Pantanal","-56.65","-18.983333","56°39' W","18°59' S",NA,NA,"90","90","Árvore 5 m de altura. FLOR: não vista. FRUTO: . INTERESSE: Levantamento florístico. FREQUÊNCIA: Esparsa. AMBIENTE: Borda de cordilheira (paleodique) com cerradão. SUBSTRATO: solo arenoso (Podzol Hidromórfico). RELEVO: plano convexo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"603","2020-11-19 10:24:20-03","CPAP","CPAP","20546","PreserverdSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans","A. Juss.",NA,"Salis, S.M.","1239","2006","11","24","Brasil","MS","Corumbá","Baía Mandíore; Pantanal","-57.6533012390137","-19.0091991424561","57 31' W","18 04' S",NA,NA,NA,NA,"Árvore, 4m de altura. FLOR: . FRUTO: . INTERESSE: . FREQUÊNCIA: . AMBIENTE: Mata no entorno da baía. Mata com angico. SUBSTRATO: solo pedregoso. RELEVO: inclinado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA
"604","2020-11-19 10:24:20-03","CPAP","CPAP","11407","PreserverdSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans","A.Juss.",NA,"Salis, S. M.","97","1989","09","21","Brasil","SP","Brotas","Fazenda Santa Elisa, rio Jacaré-Pepira","-48.1199989318848","-22.2800006866455",NA,NA,NA,NA,NA,NA,"Arvoreta 3m de altura, com frutos. AMBIENTE: Mata ciliar.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26585","auto",NA,NA,NA,NA,NA,NA
"605","2020-11-19 10:24:20-03","CPAP","CPAP","20199","PreserverdSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans","A. Juss.","S.M. Salis","Donatti, C.I.","315","2003","12","09","Brasil","MS","Aquidauana","Fazenda Rio Negro","-55.7872009277344","-20.4710998535156",NA,NA,NA,NA,NA,NA,"Árvore. FLOR: . FRUTO: imaturos verde-alaranjados. INTERESSE: . FREQUÊNCIA: . AMBIENTE: Cordilheira. SUBSTRATO: . RELEVO: . <ll>dwc_commonname:</ll> Cachuá","2004","05",NA,NA,NA,NA,NA,NA,NA,NA,"212961","auto",NA,NA,NA,NA,NA,NA
"606","2015-07-02 14:03:00-03","JBP","HPL","7710","S","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans",NA,"R. Tsuji","R. Tsuji","1795","2007","03","05","Brasil","RS","Porto Alegre","Coletado no Parque Zoobotânico, entre a coleção de plantas.","-51.23","-30.0331",NA,NA,NA,NA,NA,NA,NA,"2007","03","05",NA,NA,NA,NA,NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA
"607","2015-07-02 14:03:00-03","JBP","HPL","11717","S","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans",NA,"H. Lorenzi","H. Lorenzi","6366","2007","10","10","Brasil","RS","Sapiranga","Coletado no morro Ferrabraz.","-51.0069","-29.6381",NA,NA,NA,NA,NA,NA,NA,"2007","10","10",NA,NA,NA,NA,NA,NA,NA,"11711","auto",NA,NA,NA,NA,NA,NA
"608","2015-07-02 14:03:00-03","JBP","HPL","7732","S","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans",NA,"R. Tsuji","R. Tsuji","1816","2007","03","06","Brasil","RS","Riozinho","Coletado na borda da estrada de terra entre Riozinho e Barra do Ouro.","-50.4525","-29.6411",NA,NA,NA,NA,NA,NA,NA,"2007","03","06",NA,NA,NA,NA,NA,NA,NA,"18583","auto",NA,NA,NA,NA,NA,NA
"609","2014-09-25 12:32:34-03","FEMACT","MIRR","2323","S","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans","A.Juss.",NA,"Milliken, W.","600","1987","09","22","Brasil","Roraima","Alto Alegre","Ilha de Maracá, SEMA Estação., Low forest on steep rock strewn slope, hill close to Furo de Sta Rosa.","-61.333333","3.366667","-61.333333","3.366667",NA,NA,NA,NA,"Tree, 8m, 12cm dbh.&nf;Vegetative ecological voucher.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
