"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"98","2019-11-27 13:48:57-03","UFS","ASE","15348","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","Cordeiro, J; Barbosa, E","3001","2009","04","07","Southern America","Brasil",NA,NA,"Arbusto, 1,50m. Flor amarela. Campo de altitude.; Arbusto, 1,50m. Flor amarela. Campo de altitude.","ASE0007010","Magnoliophyta",NA,"Benth.","Ribas, OS","Santa Catarina","Campo Alegre","Serra Quiriri","-49.1556","-26.1133",NA,NA,NA,NA,NA,NA,NA,"-49.1556","-26.1133","2010",NA,NA,NA,NA,NA,NA,NA
"99","2021-03-01 16:30:58-03","UNICAMP","UEC","158394","S","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","Lima, HC; Oliveira, AS","6277","2005","03","26",NA,"Brazil",NA,NA,"Arbusto com 1-2m de altura. Ramos e folíolos com indumento pardacento. Inflorescencias eretas. Flors amarelo-esverdeado com estames amarelados com indumento ferrugíneo. Muito frequente.","UEC015566","Magnoliopsida",NA,"Benth.",NA,"Rio de Janeiro","Teresópolis","Bela Vista. Rod. RJ - 130, km 19. Reserva do Hotel Rio dos Frades.","-42.831667","-22.329167","UEC015566",NA,NA,NA,NA,NA,NA,"-42.831667","-22.329167",NA,NA,NA,NA,NA,NA,NA,NA
"100","2019-08-20 10:14:21-03","UNICAMP","UEC","85528","S","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","Souza, VC; Miyagi, PH; Moncaio, E","6097","1994","06","03",NA,"Brazil",NA,NA,"Arbusto ca. 1,2m alt., corola verde, estames amarelos.","UEC007188","Magnoliopsida",NA,"Benth.","Savassi-Coutinho, AP","São Paulo","Apiaí","Distrito de Barra do Chapéu, Ca. 10km de Bom Sucesso de Itararé, campo com solo calcáreo, perturbado por Pteridium.","-49.116667","-24.466667","UEC007188",NA,NA,NA,NA,NA,NA,"-49.116667","-24.466667","2010","09","25",NA,NA,NA,NA,NA
"101","2019-08-20 10:14:21-03","UNICAMP","UEC","56934","S","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","Hatschbach, G","41420","1978","04","23",NA,"Brazil",NA,NA,"Arbusto 3 m.; flor amarela.",NA,"Magnoliopsida",NA,"Benth.","Silva, JS","Minas Gerais","Grão Mogol","Ribeirão, Solo arenoso do Vale do Ribeirão.","-42.877778","-16.561111",NA,NA,NA,NA,NA,NA,NA,"-42.877778","-16.561111","2009","05","06",NA,NA,NA,NA,NA
"102","2020-02-18 09:34:18-03","UNICAMP","UEC","98246","S","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","Torezan, JMD; Ivanauskas, NM; Arima, LIA; Pimenta, JA; Resende, JCF; Sifuentes, DVO","750","1997","12","17",NA,"Brazil",NA,NA,"Arvoreta com 3,5 m.; flores amarelas e frutos ferrugineos.",NA,"Magnoliopsida",NA,"Benth.",NA,"São Paulo","Itapeva","Estação Ecológica de Itapeva, Cerrado.","-49.071111","-24.074722",NA,NA,NA,NA,NA,NA,NA,"-49.071111","-24.074722",NA,NA,NA,NA,NA,NA,NA,NA
"103","2019-08-20 10:14:21-03","UNICAMP","UEC","98314","S","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","Elias, SI; Souza, VC; Silva, MMR; Rodrigues, RR; Amador, DB; Freitas, FO","289","1997","12","17",NA,"Brazil",NA,NA,"Arbusto de 2,5 m.; botões amarelos; flores maduras com estames amarelos.",NA,"Magnoliopsida",NA,"Benth.","Souza, VC","São Paulo","Itapeva","Estação Ecológica de Itapeva, Cerrado, interior do cerrado - trilha.","-49.071111","-24.075",NA,NA,NA,NA,NA,NA,NA,"-49.071111","-24.075","1999","12",NA,NA,NA,NA,NA,NA
"104","2020-02-18 09:34:18-03","UNICAMP","UEC","55173","S","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","Meira Neto, JAA; Leitão Filho, HF; Tamashiro, JY; Bernacci, LC; Grombone-Guaratini, MT","21181","1987","06","02",NA,"Brazil",NA,NA,"Arbusto com 2 metros, sobre rocha, filetes marelos, cálice branco, lomentos ocres.","UEC007216","Magnoliopsida",NA,"Benth.","Savassi-Coutinho, AP","São Paulo","Atibaia","(Faz. Grota Funda)","-46.5499992370605","-23.1100006103516","UEC007216",NA,NA,NA,NA,"21675","auto",NA,NA,"2010","09","25",NA,NA,NA,NA,NA
"105","2021-03-01 16:30:58-03","UNICAMP","UEC","191692","S","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","Coelho, RLG; et al.","574","2016","01","08",NA,"Brazil",NA,NA,"Arbusto de ca. 1,6m alt. Botões verdes. Flores com estames amarelos","UEC128682","Magnoliopsida",NA,"Benth.","Escobar, NAG","São Paulo","Bom Sucesso de Itararé","Fazenda Experimental IAC - UPD Itaré. Estrada para a administração, ao lado direito","-49.1399993896484","-24.3099994659424","UEC128682",NA,NA,NA,NA,"14955","auto",NA,NA,"2017","08",NA,NA,NA,NA,NA,NA
"106","2019-08-20 10:14:21-03","UNICAMP","UEC","6953","S","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","Kinoshita, LS; Leitão Filho, HF; Gibbs, PE; Andrade, JB","3420","1976","11","08",NA,"Brazil",NA,NA,"Nativo em campo alto. Arbusto até 1,8 m.",NA,"Magnoliopsida",NA,"Benth.","Tamashiro, JY","São Paulo","Cunha",NA,"-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,NA,"38855","auto",NA,NA,"1997","11",NA,NA,NA,NA,NA,NA
"107","2019-08-20 10:14:21-03","UNICAMP","UEC","123993","S","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","Schütz Rodrigues, R; Flores, AS","1273","2001","10","26",NA,"Brazil",NA,NA,"Em cmapo nativo úmido, com afloramentos e junto a riacho, arbusto 1,5-2,0 m alt., frequente, flores amarelas, frutos imaturos.","UEC007192","Magnoliopsida",NA,"Benth.","Savassi-Coutinho, AP","São Paulo","Itapeva","ca. 20,5 km da saída de Itapeva.","-48.8699989318848","-23.9799995422363","UEC007192",NA,NA,NA,NA,"42926","auto",NA,NA,"2010","09","25",NA,NA,NA,NA,NA
"108","2021-03-01 16:30:58-03","UNICAMP","UEC","183982","S","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","Scaramuzza, CAMR; Souza, VC","224","1989","05","12",NA,"Brazil",NA,NA,"arbusto com flores amarelas e altitude de 2m","UEC106507","Magnoliopsida",NA,"Benth.","Souza, VC","São Paulo","Itararé","fazenda Santa Andréia","-49.3400001525879","-24.1100006103516","UEC106507",NA,NA,NA,NA,"27729","auto",NA,NA,"1989","05","12",NA,NA,NA,NA,NA
"109","2019-08-20 10:14:21-03","UNICAMP","UEC","76564","S","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","Miyagi, PH; Souza, JP; Zandoval, JA","389","1995","02","12",NA,"Brazil",NA,NA,"Árvore, ca. 3m de alt.. Inflorescencia amarela. Frutos amarelos com pilosidade ferrugínea.","UEC007193","Magnoliopsida",NA,"Benth.","Savassi-Coutinho, AP","São Paulo","Itararé","Mata higrófila de encosta, cerca 28km de Itararé em direção à pedreira São Judas. 2° parada.","-49.3400001525879","-24.1100006103516","UEC007193",NA,NA,NA,NA,"27729","auto",NA,NA,"2010","09","25",NA,NA,NA,NA,NA
"110","2021-03-01 16:30:58-03","UNICAMP","UEC","183981","S","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","Souza, VC; Yamamoto, K; Stehmann, JR","4657","1994","11","26",NA,"Brazil",NA,NA,"arbusto com estames amarelos&nf;; área de campo alagado com cerrado adjacente","UEC106509","Magnoliopsida",NA,"Benth.","Scaramuzza, CAMR","São Paulo","Itararé","rodovia itararé - itapeva, próximo a ponte do rio Verde","-49.3400001525879","-24.1100006103516","UEC106509",NA,NA,NA,NA,"27729","auto",NA,NA,"1995","01","03",NA,NA,NA,NA,NA
"111","2019-08-20 10:14:21-03","UNICAMP","UEC","103381","S","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","Freitas, L; Ravetta, AL","459","1998","11","07",NA,"Brazil",NA,NA,"Arvoreta 4m, flores amarelo vivo.","UEC007202","Magnoliopsida",NA,"Benth.","Savassi-Coutinho, AP","São Paulo","São José do Barreiro","Margem da Cachoeira Sto. Isidro, Floresta mista aluvial.","-44.5699996948242","-22.6399993896484","UEC007202",NA,NA,NA,NA,"30784","auto",NA,NA,"2010","09","25",NA,NA,NA,NA,NA
"112","2019-08-20 10:14:21-03","UNICAMP","UEC","23284","S","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","Hoehne, FC","s.n.","1933","03","22",NA,"Brazil",NA,NA,"Arbusto com capítulos amaralos.",NA,"Magnoliopsida",NA,"Benth.","Tamashiro, JY","São Paulo","São Paulo","Parque do Estado e Jardim Botânico","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"53584","auto",NA,NA,"1997","11",NA,NA,NA,NA,NA,NA
"113","2019-08-20 10:14:21-03","UNICAMP","UEC","6952","S","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","Salgado, PR; Almeida, JR; Ferreira, TC","s.n.","1978","06","28",NA,"Brazil",NA,NA,NA,"UEC007186","Magnoliopsida",NA,"Benth.","Savassi-Coutinho, AP","São Paulo","São Pedro","Rodovia Santo Antonio a Brotas, km6","-47.9099998474121","-22.5400009155273","UEC007186",NA,NA,NA,NA,"19379","auto",NA,NA,"2010","09","25",NA,NA,NA,NA,NA
"114","2019-08-20 10:14:21-03","UNICAMP","UEC","6952","S","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","Salgado, PR; Almeida, JR; Ferreira, TC","646","1978","06","28",NA,"Brazil",NA,NA,NA,NA,"Magnoliopsida",NA,"Benth.","Rodrigues, T; Ramos, J","São Paulo","São Pedro","Rodovia Santo Antonio a Brotas, km6","-47.9099998474121","-22.5400009155273",NA,NA,NA,NA,NA,"19379","auto",NA,NA,"1980","04","28",NA,NA,NA,NA,NA
"115","2020-12-04 13:19:15-03","UDESC","LUSC","4817","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","Silva, J.M.; Cordeiro, J. & Poliquesi, C.B.","6381","2008","04","05",NA,"Brasil",NA,NA,NA,"LUSC003777",NA,NA,"Benth.","Silva, J.M.","Paraná","Balsa Nova","Rodovia BR-277, próximo do trevo para São Luís Purumã.","-49.6356010437012","-25.5839004516602","LUSC003777",NA,NA,NA,NA,"27346","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2020-12-04 13:19:15-03","UDESC","LUSC","5947","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","J.Cordeiro; E.Barbosa","3001","2009","04","07",NA,"Brasil",NA,NA,NA,"LUSC003821",NA,NA,"Benth.","O.S.Ribas","Santa Catarina","Campo Alegre","Serra Quiriri.","-49.2655982971191","-26.1924991607666","LUSC003821",NA,NA,NA,NA,"37493","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2020-10-14 10:01:40-03","FURB","FURB","36113","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","Gasper, A.L. de; Salino, A.; Bueno, M.L.; Leal, B.S.S. & Rezende, V.L.","2624","2011","03","16",NA,"Brasil",NA,NA,NA,"FURB25285",NA,NA,"Benth.","Dutra, VF","Minas Gerais","Delfim Moreira","Fazenda Boa Esperança, Trilha do Marlon.","-45.3213889","-22.575","FURB25285","1400","1400",NA,NA,NA,NA,"-45.3213889","-22.5750000","2013","01","21",NA,NA,NA,NA,NA
"118","2020-10-14 10:01:40-03","FURB","FURB","6986","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","Silva, J.M.; Barbosa, E.","5659","2007","03","23",NA,"Brasil",NA,NA,NA,"FURB25286",NA,NA,"Benth.","Ribas, OS","Paraná","Balsa Nova","Rodovia BR-277, próximo de São Luís do Purunã.","-49.6356010437012","-25.5839004516602","FURB25286",NA,NA,NA,NA,"27346","auto",NA,NA,"2007","03","23",NA,NA,NA,NA,NA
"119","2020-10-14 10:01:40-03","FURB","FURB","9802","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","Silva, J.M.; Cordeiro, J. & Poliquesi, C.B.","6381","2008","04","05",NA,"Brasil",NA,NA,NA,"FURB01768",NA,NA,"Benth.","Silva, JM","Paraná","Balsa Nova","Rodovia BR-277, próximo do trevo para São Luís do Purumã.","-49.6356010437012","-25.5839004516602","FURB01768",NA,NA,NA,NA,"27346","auto",NA,NA,"2008",NA,NA,NA,NA,NA,NA,NA
"120","2020-10-14 10:01:40-03","FURB","FURB","47808","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","Engels, M.E.","2505","2014","06","15",NA,"Brasil",NA,NA,NA,"FURB47808",NA,NA,"Benth.","Ribas, OS","Paraná","Ponta Grossa","próximo ao Parque Municipal do Rio Verde.","-50.1618995666504","-25.0949993133545","FURB47808",NA,NA,NA,NA,"46557","auto",NA,NA,"2015","02","12",NA,NA,NA,NA,NA
"121","2021-03-16 17:52:12-03","UCS","HUCS","31722","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","Silva, J.M.","5659","2007","03","23",NA,"Brasil",NA,NA,"campo",NA,"Angiospermae","Fabales","Benth.","Ribas, O.S.","Paraná","Balsa Nova",NA,"-49.6356010437012","-25.5839004516602",NA,NA,NA,NA,NA,"27346","auto",NA,NA,"2007",NA,NA,NA,NA,NA,NA,NA
"122","2021-03-16 17:52:12-03","UCS","HUCS","6475","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","Hatschbach, G.","52296","1988","08","13",NA,"Brasil",NA,NA,"capoeira",NA,"Angiospermae","Fabales","Benth.","Barneby, R.C.","Paraná","Irati",NA,"-50.6511001586914","-25.4671993255615",NA,"900","900",NA,NA,"47271","auto",NA,NA,"1989",NA,NA,NA,NA,NA,NA,NA
"123","2021-03-16 17:52:12-03","UCS","HUCS","36105","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","Cordeiro, J.","3001","2009","04","07",NA,"Brasil",NA,NA,"arbusto, 1,5m, flor amarela.; campo de altitude",NA,"Angiospermae","Fabales","Benth.","Ribas, O.S.","Santa Catarina","Campo Alegre","Serra Quiriri","-49.2655982971191","-26.1924991607666",NA,NA,NA,NA,NA,"37493","auto",NA,NA,"2010",NA,NA,NA,NA,NA,NA,NA
"124","2020-04-27 16:09:59-03","UFES","VIES","46069","S","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","Jordão, L.S.B.","115","2013","05","25",NA,"Brasil",NA,NA,NA,"VIES046069",NA,NA,"Benth.","L.S.B. Jordão","Rio de Janeiro","Teresópolis","Rodovia Dr. Rogério de Moura Estevão, Km 19, trilha da reserva do Hotel Fazenda Rio dos Frades.","-42.835278","-22.321667","VIES046069","1168","1168",NA,NA,NA,NA,"42º50'7''W","22º19'18''S","2013","05","25",NA,NA,NA,NA,NA
"125","2019-08-16 08:39:27-03","UTFPR","HCF","22934","S","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","E. Barboza","3982","2013","10","26",NA,"Brasil",NA,NA,"arbusto 1,50 m, flor amarela. Beira de capão.",NA,NA,NA,"Benth.","E. Barboza","PR","Tibagi","Fazenda Pinheirinho","-50.273611","-24.631389",NA,"1067","1067",NA,NA,NA,NA,"50°16'25 W","24°37'53 S","2013",NA,NA,NA,NA,NA,NA,NA
"126","2019-08-16 08:39:27-03","UTFPR","HCF","8745","S","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","J.M. Silva","5659","2007","03","23",NA,"Brasil",NA,NA,"arbusto, 2 m, flor amarela. Campo.",NA,NA,NA,"Benth.","M.G. Caxambu","PR","Balsa Nova","Rod. BR-277, próximo de São Luís do","-49.6356010437012","-25.5839004516602",NA,NA,NA,NA,NA,"27346","auto",NA,NA,"2012","08","17",NA,NA,NA,NA,NA
"127","2019-08-16 08:39:27-03","UTFPR","HCF","1595","S","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","M.G. Caxambu","659","2004","11","07",NA,"Brasil",NA,NA,"Arvoreta com 4m de altura, com flores amarelas. Orla de capão.",NA,NA,NA,"Benth.","M.G. Caxambu","PR","Palmeira","Rio dos Papagaios","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,NA,"35166","auto",NA,NA,"2012","08","17",NA,NA,NA,NA,NA
"128","2019-08-16 08:39:27-03","UTFPR","HCF","17295","S","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","M.E. Engels","2505","2014","06","15",NA,"Brasil",NA,NA,"arbusto, ca. 3 m. Caule castanho. Folíolos verdes. Flores amarelas. Rara na área, apenas um indivíduo. Campos Gerais às margens do rio, a montante do PM Rio Verde.",NA,NA,NA,"Benth.","O.S. Ribas","PR","Ponta Grossa","próximo ao Parque Municipal do Rio Verde","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,NA,"46557","auto",NA,NA,"2015","02","12",NA,NA,NA,NA,NA
"129","2021-03-21 19:35:37-03","UFC","EAC","14162","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","Kummrow, R.; Hatschbach, G.","2602","1985","04","29","Southern America","Brasil",NA,NA,"Arbusto 2m, estames amarelos.","EAC0014162","Dicotyledon",NA,"Benth.","Hatschbach, G.","Paraná","Balsa Nova","São Luis do Purunã, Borda de campo","-49.6356010437012","-25.5839004516602","EAC0014162",NA,NA,NA,NA,"27346","auto",NA,NA,"1985","04","29",NA,NA,NA,NA,NA
"130","2021-03-21 19:35:37-03","UFC","EAC","14179","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","Hatschbach, G.","26751","1971","06","16","Southern America","Brasil",NA,NA,"Arbusto, 2 m; flor amarela; coletada às margens de córrego.","EAC0014179","Dicotyledon",NA,"Benth.","Barneby, R.","Paraná","Sengés","Morro Pelado.","-49.4636001586914","-24.1128005981445","EAC0014179",NA,NA,NA,NA,"55682","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2019-11-25 12:12:00-03","UFSM","SMDB","7535","S","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","Soares, A; Maschio, W","215","1998","04","16",NA,"Brasil",NA,NA,NA,"SMDB007535",NA,NA,"Benth.","Savassi-Coutinho, AP","Paraná","Campo Largo",NA,"-49.5283012390137","-25.4585990905762",NA,NA,NA,NA,NA,"53742","auto",NA,NA,"2010","09","25",NA,NA,NA,NA,NA
"132","2019-11-25 12:12:00-03","UFSM","SMDB","7537","S","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","Carpanezzi, AA","142","1997","12","11",NA,"Brasil",NA,NA,NA,"SMDB007537",NA,NA,"Benth.","Savassi-Coutinho, AP","São Paulo","Itararé",NA,"-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,NA,"27729","auto",NA,NA,"2010","09","25",NA,NA,NA,NA,NA
"133","2020-12-21 16:27:19-03","MBM","MBM","263865","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","Tessmann, G.","s.n.","1937","02","01","Southern America","Brazil",NA,NA,NA,"MBM263865",NA,NA,"Benth.","Ribas, O.S.","Paraná","São Sebastião","Faxinal",NA,NA,"MBM263865",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2020-12-21 16:27:19-03","MBM","MBM","386113","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","Barboza, E.; Felitto, G.; Larocca, P.; Santos, T.F.; Saridakis, D.P.; Felitto, G.; Larocca, P.; Santos, T.F.; Saridakis, D.P.","3982","2013","10","26","Southern America","Brazil",NA,NA,"Arbusto 1,50cm, flor amarela.; Beira de capão.","MBM386113",NA,NA,"Benth.","Barboza, E.","Paraná","Tibagi","Fazenda Pinheirinho","-50.273681","-24.631469","MBM386113","1067","1067",NA,NA,NA,NA,"-50.273681","-24.631469","2013","10",NA,NA,NA,NA,NA,NA
"135","2020-12-21 16:27:19-03","MBM","MBM","386113","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","Barboza, E.; Felitto, G.; Larocca, P.; Santos, T.F.; Saridakis, D.P.; Felitto, G.; Larocca, P.; Santos, T.F.; Saridakis, D.P.","3982","2013","10","26","Southern America","Brazil",NA,NA,"Arbusto 1,50cm, flor amarela.; Beira de capão.","MBM386113",NA,NA,"Benth.","Barboza, E.","Paraná","Tibagi","Fazenda Pinheirinho","-50.273681","-24.631469","MBM386113","1067","1067",NA,NA,NA,NA,"-50.273681","-24.631469","2013","10",NA,NA,NA,NA,NA,NA
"136","2020-12-21 16:27:19-03","MBM","MBM","394254","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","Lozano, E.D.","2375","2013","12","17","Southern America","Brazil",NA,NA,"Arbusto, 1,5 m, flores amarelas.; Campos Gerais. Margem de rio lageado.","MBM394254",NA,NA,"Benth.","Morales, M.","Paraná","Palmeira","Rodovia BR-376, rio lajeado a beira da estrada","-49.811111","-25.374639","MBM394254",NA,NA,NA,NA,NA,NA,"-49.811111","-25.374639","2014",NA,NA,NA,NA,NA,NA,NA
"137","2020-12-21 16:27:19-03","MBM","MBM","361002","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","Cervi, A.C.; Cordeiro, J.; Silva, J.M.; Cordeiro, J.; Silva, J.M.","9838","2010","06","07","Southern America","Brazil",NA,NA,"Arbusto, 1,90m, flor amarela, frutos secos. Cerrado","MBM361002",NA,NA,"Benth.","Morales, M.","Minas Gerais","Serranópolis de Minas","Talhado","-42.8713989257812","-15.8285999298096","MBM361002",NA,NA,NA,NA,"28072","auto",NA,NA,"2011","01","29",NA,NA,NA,NA,NA
"138","2020-12-21 16:27:19-03","MBM","MBM","59634","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","Hatschbach, G.","39962",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM059634",NA,NA,"Benth.","Hatschbach, G.","Paraná","Arapoti","Rio das Cinzas","-49.8266983032227","-24.1578006744385","MBM059634",NA,NA,NA,NA,"41852","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2020-12-21 16:27:18-03","MBM","MBM","101845","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","Kummrow, R.; Hatschbach, G.; Hatschbach, G.","2602",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM101845",NA,NA,"Benth.","Hatschbach, G.","Paraná","Balsa Nova","São Luís do Purunã","-49.6356010437012","-25.5839004516602","MBM101845",NA,NA,NA,NA,"27346","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2020-12-21 16:27:19-03","MBM","MBM","17677","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","Hatschbach, G.","26702",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM017677",NA,NA,"Benth.","Hatschbach, G.","Paraná","Balsa Nova","Serra São Luís do Purunã","-49.6356010437012","-25.5839004516602","MBM017677",NA,NA,NA,NA,"27346","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2020-12-21 16:27:19-03","MBM","MBM","232754","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","Soares, A.; et al.; et al.","222",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM232754",NA,NA,"Benth.","Soares, A.","Paraná","Campo Largo","Rod. BR-277, ca. 1km após o primeiro pedágio","-49.5283012390137","-25.4585990905762","MBM232754",NA,NA,NA,NA,"53742","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2020-12-21 16:27:19-03","MBM","MBM","270112","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","Soares, A.; et al.; et al.","215","1998","06","08","Southern America","Brazil",NA,NA,NA,"MBM270112",NA,NA,"Benth.","Soares, A.","Paraná","Campo Largo","São Luís do Purunã","-49.5283012390137","-25.4585990905762","MBM270112",NA,NA,NA,NA,"53742","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2020-12-21 16:27:19-03","MBM","MBM","209047","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","Ribas, O.S.; Pereira, L.B.S.; Pereira, L.B.S.","1828",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM209047",NA,NA,"Benth.","Barneby, R.","Paraná","Jaguariaíva","Rio Samambaia","-49.7057991027832","-24.2511005401611","MBM209047",NA,NA,NA,NA,"44368","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2020-12-21 16:27:19-03","MBM","MBM","42251","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","Hatschbach, G.","11977",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM042251",NA,NA,"Benth.","Burkart, A.","Paraná","Jaguariaíva","Rodovia Jaguariaíva - Arapoti","-49.7057991027832","-24.2511005401611","MBM042251",NA,NA,NA,NA,"44368","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2020-12-21 16:27:19-03","MBM","MBM","208959","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","Cervi, A.C.; et al.; et al.","6264",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM208959",NA,NA,"Benth.","Cervi, A.C.","Paraná","Palmeira","Recanto dos Papagaios","-50.0064010620117","-25.4293994903564","MBM208959",NA,NA,NA,NA,"35166","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2020-12-21 16:27:19-03","MBM","MBM","136792","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","Lindeman, J.; Haas, H.; Haas, H.","5817","1967","08","06","Southern America","Brazil",NA,NA,NA,"MBM136792",NA,NA,"Benth.","Ribas, O.S.","Paraná","Palmeira","Rio dos Papagaios","-50.0064010620117","-25.4293994903564","MBM136792",NA,NA,NA,NA,"35166","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2020-12-21 16:27:19-03","MBM","MBM","228597","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","Cervi, A.C.; et al.; et al.","4083",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM228597",NA,NA,"Benth.","Cervi, A.C.","Paraná","Palmeira","Rio dos Papagaios","-50.0064010620117","-25.4293994903564","MBM228597",NA,NA,NA,NA,"35166","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
