"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","county","decimalLongitude","decimalLatitude","identifiedBy","yearIdentified","monthIdentified","dayIdentified","class","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","fieldNumber","individualCount","sex"
"49","2021-04-04 23:42:49-03","UFPI","TEPB","28125","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","cucullata","Utricularia cucullata","A.St-Hill. & Girard",NA,"MENDES, M. R. A.","628",NA,NA,NA,NA,"Brasil","Piauí","Parque Nacional de Sete Cidades, campo 3 ( linha 9) do levantamento fitossociológico",NA,NA,NA,"Erva; flores lilases Ambiente: Campo limpo úmido",NA,NA,"Piracuruca","-41.719528","-4.117056",NA,NA,NA,NA,NA,"41°43'10,3W","04°07'01,4S",NA,NA,NA,NA,NA
"50","2021-04-04 23:42:49-03","UFPI","TEPB","28126","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","cucullata","Utricularia cucullata","A.St.-Hil. E Girard",NA,"MENDES, M. R. A.","629","2011","07",NA,NA,"Brasil","Piauí","Parque Nacional de Sete Cidades, cammpo limpo 3 do levantamento fitossociológico",NA,NA,NA,"eva Ambiente: Campo limpo Úmido",NA,NA,"Piracuruca","-41.7092018127441","-3.92806005477905","Munhoz, C.B.R","2009","08","01",NA,NA,NA,"41625","auto",NA,NA,NA
"51","2021-04-07 11:45:19-03","UFMS","CGMS","13536","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","cucullata","Utricularia cucullata","A.St.-Hil. & Girard",NA,"V.J. Pott; A. Pott; A.C.M. Cristaldo; S. Aragaki; D.R. Espírito Santo","6870","2004","04","01",NA,"Brasil","Mato Grosso do Sul","Fazenda Santo Antônio do Pontal, próximo ao córrego.","830","830",NA,"Flor amarela-clara. Fruto avermelhado. Material em álcool 70%. Habitat: Campo úmido estacional entre murunduns ao longo de mata de galeria. Solo arenoso, hidromórfico estacional. Relevo plano. Habito: Erva aquática submersa fixa com","CGMS1042975",NA,"Costa Rica","-53.0033333","-18.37","V.J. Pott",NA,NA,NA,NA,"-53,0033333","-18,37",NA,NA,NA,NA,NA
"52","2021-04-07 11:45:19-03","UFMS","CGMS","13475","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","cucullata","Utricularia cucullata","A.St.-Hil. & Girard",NA,"V.J. Pott; A. Pott; A.C.M. Cristaldo; S. Aragaki; D.R. Espírito Santo","6805","2004","03","29",NA,"Brasil","Mato Grosso do Sul","Fazenda Pouso Frio, Córrego Pouso Frio e entorno; cerca de 2 Km da nascente.","815","815",NA,"Flor maravilha. Fruto ausente. Cálcar maior que o lábio inferior daCorola. Lábio inferior com estrias longitudinais brancas. Boca daCorola, no lábio inferior, amarela. Em álcool 70%, nº 30. Habitat: Borda de vereda: Campo graminoso ú","CGMS1042903",NA,"Chapadão do Sul","-52.8525","-18.6658333","V.J. Pott","2004","04","15",NA,"-52,8525","-18,6658333",NA,NA,NA,NA,NA
"53","2021-04-07 11:45:19-03","UFMS","CGMS","13566","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","cucullata","Utricularia cucullata","A.St.-Hil. & Girard",NA,"V.J. Pott; A. Pott; A.C.M. Cristaldo; S. Aragaki; D.R. Espírito Santo","6903","2004","04","02",NA,"Brasil","Mato Grosso do Sul","Fazenda Fortuna.","814","814",NA,"Flor maravilha-forte. 30-40 cm de profundidade. População entre Eleocharis minima. Habitat: Borda perturbada de córrego com buriti (Mauritia flexousa) margeada por pasto cultivado de Brachiaria humidicola e Brachiaria decumbens. Solo","CGMS1043008",NA,"Costa Rica","-52.9925","-18.4013889","V.J. Pott","2004","04","15",NA,"-52,9925","-18,4013889",NA,NA,NA,NA,NA
"54","2021-04-07 11:45:19-03","UFMS","CGMS","25630","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","cucullata","Utricularia cucullata","A.St.-Hil. & Girard",NA,"S.A. Cunha; V.J.Pott & S.R.Cieslak","102","2006","04","24",NA,"Brasil","Mato Grosso do Sul","Embrapa Gado de Corte,Lagoão,cerca de 1km leste da sede.","550","550",NA,NA,"CGMS1055059",NA,"Campo Grande","-54.7011111","-20.4311111","V.J.Pott","2006","12","27",NA,"-54,7011111","-20,4311111",NA,NA,NA,NA,NA
"55","2021-04-07 11:45:19-03","UFMS","CGMS","57878","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","cucullata","Utricularia cucullata","A.St.-Hil. & Girard",NA,"V.J. Pott; A. Pott; J.S.V. Silva; M.M. Abdon; R.F. dos Santos","5077","2002","02","28",NA,"Brasil","Mato Grosso","Entre a ferrovia Ferronorte e a área urbana de Alto Taquari.",NA,NA,NA,"Flor roxo. Em depressões do microrrelevo do bando de areia do rio. Material em álcool 70%. Lábio maior daFlor com mácula branca e estrias roxas. Habitat: Brejo graminoso em nascente, com Buritis remanescentes. Solo hidromórfico,turfo","CGMS1087816",NA,"Alto Taquari","-53.2780556","-17.8558333","V.J. Pott","2004","05","24",NA,"-53,2780556","-17,8558333",NA,NA,NA,NA,NA
"56","2021-03-01 16:32:54-03","UNICAMP","UEC","154790","S","Plantae","Magnoliopsida",NA,"Lentibulariaceae","Utricularia","cucullata","Utricularia cucullata","A.St.-Hil. & Girard",NA,"Barbosa, TDM; Costa, SM","12212","2010","07","20",NA,"Brazil","Roraima","Parque Nacional do Viruá","63","63",NA,"Erva aquática, ca. 7 cm. Flor solitária lilás-claro com mácula central branco-amarelada. caule avermelhado.; Área alagada. Na margem da Estrada Perdida. Solo argiloso.","UEC083644","UEC083644","Caracaraí","-60.216667","1.412194","Costa, SM","2011","08",NA,NA,"-60.216667","1.412194",NA,NA,NA,NA,NA
"57","2021-03-01 16:32:54-03","UNICAMP","UEC","180629","S","Plantae","Magnoliopsida",NA,"Lentibulariaceae","Utricularia","cucullata","Utricularia cucullata","A.St.-Hil. & Girard",NA,"Scatigna, AV; Guarçoni, EAE","343","2012","12","05",NA,"Brazil","Minas Gerais","Parque Estadual da Serra do Cabral. Área do Cuba. Leito de afluente do Córrego bom retiro.",NA,NA,NA,"Erva aquática ca. 10m. Flor rosa.; Campo alagado.","UEC021083","UEC021083","Buenópolis","-45.741111","-18.058611","Scatigna, AV","2012","12",NA,NA,"-45.741111","-18.058611",NA,NA,NA,NA,NA
"58","2021-03-01 16:32:54-03","UNICAMP","UEC","147288","S","Plantae","Magnoliopsida",NA,"Lentibulariaceae","Utricularia","cucullata","Utricularia cucullata","A.St.-Hil. & Girard",NA,"Barbosa, TDM; Costa, SM","13002","2010","07","24",NA,"Brazil","Roraima","Parque Nacional do Viruá","69","69",NA,"Erva aquática, ca. 10 cm. Flor rosa púrpura com mácula branca e amarela na estrutura central; caule avermelhado.; Campinarana arbustiva. Grade PPBIO. Solo encharcado.","UEC083643","UEC083643","Caracaraí","-61.006889","1.468278",NA,NA,NA,NA,NA,"-61.006889","1.468278",NA,NA,NA,NA,NA
"59","2021-03-01 16:32:54-03","UNICAMP","UEC","147316","S","Plantae","Magnoliopsida",NA,"Lentibulariaceae","Utricularia","cucullata","Utricularia cucullata","A.St.-Hil. & Girard",NA,"Barbosa, TDM; Costa, SM","11673","2010","07","18",NA,"Brazil","Roraima","Parque Nacional do Viruá","63","63",NA,"Flor lilás (predominante), com coloração branca e centralmente amarela na estrutura central e estolão. Caule avermelhado.; Área alagada. Na margem da Estrada Perdida. Solo argiloso.","UEC083641","UEC083641","Caracaraí","-60.982889","1.428083",NA,NA,NA,NA,NA,"-60.982889","1.428083",NA,NA,NA,NA,NA
"60","2021-03-01 16:32:54-03","UNICAMP","UEC","154574","S","Plantae","Magnoliopsida",NA,"Lentibulariaceae","Utricularia","cucullata","Utricularia cucullata","A.St.-Hil. & Girard",NA,"Barbosa, TDM; Costa, SM","13072","2010","07","24",NA,"Brazil","Roraima","Parque Nacional do Viruá","67","67",NA,"Flor com lobo superior lilás, os demais brancos, o central com mancha amarela no centro.; Campinarana arbustiva. Grade PPBIO. Solo encharcado.","UEC083640","UEC083640","Caracaraí","-61.006889","1.468278",NA,NA,NA,NA,NA,"-61.006889","1.468278",NA,NA,NA,NA,NA
"61","2021-03-01 16:32:54-03","UNICAMP","UEC","117388","S","Plantae","Magnoliopsida",NA,"Lentibulariaceae","Utricularia","cucullata","Utricularia cucullata","A.St.-Hil. & Girard",NA,"Pansarin, ER; Batista, JAN","s.n.","2001","01","10",NA,"Brazil","Goiás","Estrada de terra para São Domingos, a 20, próximo ao riacho que corta a estrada.",NA,NA,NA,"Campo muito encharcado com gramídeas.",NA,NA,"Cavalcante","-47.4583015441895","-13.7974996566772","Gonella, PM","2009","07","31",NA,NA,NA,"92497","auto",NA,NA,NA
"62","2021-03-01 16:32:54-03","UNICAMP","UEC","90691","S","Plantae","Magnoliopsida",NA,"Lentibulariaceae","Utricularia","cucullata","Utricularia cucullata","A.St.-Hil. & Girard",NA,"Matsumoto, K; Martins, AB; Belinello, R; Lopes, CA; Okamoto, JM; Faria, AD","s.n.","1997","03","26",NA,"Brazil","Minas Gerais","Estrada de terra de acesso à cachoeira da Toca.",NA,NA,NA,"Brejo.",NA,NA,"Carrancas","-44.6425018310547","-21.4874992370605","Gonella, PM","2009","07","31",NA,NA,NA,"21143","auto",NA,NA,NA
"63","2021-03-01 16:32:54-03","UNICAMP","UEC","147317","S","Plantae","Magnoliopsida",NA,"Lentibulariaceae","Utricularia","cucullata","Utricularia cucullata","A.St.-Hil. & Girard",NA,"Costa, SM; Barbosa, TDM","7124","2010","09","13",NA,"Brazil","Roraima","PARNA Viruá, grade do PPBio, campina da L3/N2",NA,NA,NA,"Erva, ca. 15 cm. Flor roxa xom mácula branca e amarela no centro, caule avermelhado; Campinarana graminosa-arbustiva","UEC083639","UEC083639","Caracaraí","-61.128101348877","1.81611001491547",NA,NA,NA,NA,NA,NA,NA,"365858","auto",NA,NA,NA
"64","2021-03-01 16:32:54-03","UNICAMP","UEC","147315","S","Plantae","Magnoliopsida",NA,"Lentibulariaceae","Utricularia","cucullata","Utricularia cucullata","A.St.-Hil. & Girard",NA,"Costa, SM; Barbosa, TDM; Azambuja, CAP; Cangani, KG","7452","2010","09","15",NA,"Brazil","Roraima","PARNA Viruá, Grade do PPBio, entre L1-L2/N2-N3",NA,NA,NA,"Erva em solo enchardado, ca. 10 cm. Flor rosa com mancha central amarela; Mancha pequena de campina","UEC083642","UEC083642","Caracaraí","-61.128101348877","1.81611001491547",NA,NA,NA,NA,NA,NA,NA,"365858","auto",NA,NA,NA
"65","2021-03-01 16:32:54-03","UNICAMP","UEC","154575","S","Plantae","Magnoliopsida",NA,"Lentibulariaceae","Utricularia","cucullata","Utricularia cucullata","A.St.-Hil. & Girard",NA,"Costa, SM; Cangani, KG","871","2011","01","24",NA,"Brazil","Roraima","Parque Nacional do Viruá, grade do PPBio",NA,NA,NA,"Erva palustre diminuta, com até 10 cm. Flor de corola roxa com mácula branca e amarela no lobo inferior da corola; cálice e caule verde.; Campinarana arbustiva a graminosa, N3/L1-L2 (N 1°28'56,1 W 61°01'12,6 77m)","UEC083637","UEC083637","Caracaraí","-61.128101348877","1.81611001491547",NA,NA,NA,NA,NA,NA,NA,"365858","auto",NA,NA,NA
"66","2021-03-01 16:32:54-03","UNICAMP","UEC","55460","S","Plantae","Magnoliopsida",NA,"Lentibulariaceae","Utricularia","cucullata","Utricularia cucullata","A.St.-Hil. & Girard",NA,"João, AA; Meira Neto, JAA","s.n.","1990","02","22",NA,"Brazil","São Paulo","Estação Ecológica de Santa Bárbara",NA,NA,NA,"Flor rosea atropurpura.; cerrado, planta crescendo sob a água, aparentemente sem partes verdes.",NA,NA,"Águas de Santa Bárbara","-49.238899230957","-22.8805999755859","Corrêa, MA","1995","07","31",NA,NA,NA,"18363","auto",NA,NA,NA
"67","2019-08-20 10:16:51-03","UNICAMP","UEC","113438","S","Plantae","Magnoliopsida",NA,"Lentibulariaceae","Utricularia","cucullata","Utricularia cucullata","A.St.-Hil. & Girard",NA,"Faria, AD; Matsumoto, K; Belinello, R","96/399","1996","08","07",NA,"Brazil","São Paulo","Brejo no Instituto Florestal, Em frente ao Centro de Pesca Turistíca, próximo ao rio Itapetininga",NA,NA,NA,NA,"UEC062117","UEC062117","Itapetininga","-48.0499992370605","-23.5900001525879","Corrêa, MA",NA,NA,NA,NA,NA,NA,"40712","auto",NA,NA,NA
"68","2019-11-06 09:56:04-03","UFOP","OUPR","17766","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","cucullata","Utricularia cucullata","A.St.-Hil. & Girard",NA,"Roschel, M.B.; Silva, J.L.","s.n.","2002","03","12",NA,"Brasil","Minas Gerais","Barreira do Eli, Reserva da Magnesita S/A",NA,NA,NA,"Erva, 15cm, flores violáceas. Campo hidromórfico em área de cerrado",NA,NA,"Uberaba","-47.9319000244141","-19.7483005523682","Gonella, P.M.","2011","04","08",NA,NA,NA,"73879","auto",NA,NA,NA
"69","2019-08-16 08:39:46-03","UTFPR","HCF","15680","S","Plantae",NA,NA,"Lentibulariaceae","Utricularia","cucullata","Utricularia cucullata","A.St.-Hil. & Girard",NA,"E.D. Lozano","2403","2013","12","18",NA,"Brasil","PR","Parque Estadual de Vila Velha",NA,NA,NA,"aquática, 10 cm, flor lilás, campo de várzea.",NA,NA,"Ponta Grossa","-50.004167","-25.247222","D.P. Saridakis","2014",NA,NA,NA,"50°00'15 W","25°14'50 S",NA,NA,NA,NA,NA
"70","2020-12-21 16:31:29-03","MBM","MBM","387795","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","cucullata","Utricularia cucullata","A. St.-Hil. & Girard",NA,"Lozano, E.D.","2403","2013","12","18","Southern America","Brazil","Paraná","Parque Estadual de Vila Velha",NA,NA,NA,"Aquática, 10 cm, flor lilás, campo de várzea.; Campos Gerais","MBM387795","MBM387795","Ponta Grossa","-50.004194","-25.247167","Saridakis, D.P.","2014",NA,NA,NA,"-50.004194","-25.247167",NA,NA,NA,NA,NA
"71","2020-12-21 16:31:29-03","MBM","MBM","385782","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","cucullata","Utricularia cucullata","A. St.-Hil. & Girard",NA,"Lozano, E.D.; Canestraro, B.K.; Fellito, G.; Canestraro, B.K.; Fellito, G.","1244","2013","03","09","Southern America","Brazil","Paraná","Fazenda Pinheirinho",NA,NA,NA,"Herbácea, 10cm, flores lilases.; Campos Gerais, campo úmido.","MBM385782","MBM385782","Tibagi","-50.4136009216309","-24.5093994140625","Lozano, E.D.","2013",NA,NA,NA,NA,NA,"56988","auto",NA,NA,NA
"72","2015-09-19 11:55:59-03","MNHN","RECOLNAT_MNHN_P","P00603313","PreservedSpecimen",NA,NA,NA,"Lentibulariaceae","Utricularia","cucullata","Utricularia cucullata","A.St.-Hil. & Girard","type","Saint-Hilaire, A. de",NA,NA,NA,NA,NA,"Brésil",NA,"Prov. Minas Geraes In paludosis prope urbem [..]",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00603313' target='other'> <mi>dwc_moreinfo</mi></a>","P00603313","P00603313_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2383",NA,NA
"73","2015-09-19 11:56:14-03","MNHN","RECOLNAT_MNHN_P","P00603314","PreservedSpecimen",NA,NA,NA,"Lentibulariaceae","Utricularia","cucullata","Utricularia cucullata","A.St.-Hil. & Girard","isotype","Saint-Hilaire, A. de",NA,NA,NA,NA,NA,"Brésil",NA,"Prov. Minas Geraes In paludosis prope urbem [..]",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00603314' target='other'> <mi>dwc_moreinfo</mi></a>","P00603314","P00603314_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2383",NA,NA
"74","2015-09-04 08:06:23-03","MNHN","RECOLNAT_MNHN_P","P03573395","PreservedSpecimen",NA,NA,NA,"Lentibulariaceae","Utricularia","cucullata","Utricularia cucullata","A.St.-Hil. & Girard",NA,"Melinon",NA,"1840","5","1",NA,"Guyane française",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03573395' target='other'> <mi>dwc_moreinfo</mi></a>","P03573395","P03573395_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"92",NA,NA
"75","2015-09-04 08:06:44-03","MNHN","RECOLNAT_MNHN_P","P03573396","PreservedSpecimen",NA,NA,NA,"Lentibulariaceae","Utricularia","cucullata","Utricularia cucullata","A.St.-Hil. & Girard",NA,"Weddell, H.A.",NA,"1844","1","1",NA,"Brasil","Minas Gerais",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03573396' target='other'> <mi>dwc_moreinfo</mi></a>","P03573396","P03573396_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"905",NA,NA
"76","2015-09-04 08:06:44-03","MNHN","RECOLNAT_MNHN_P","P03573397","PreservedSpecimen",NA,NA,NA,"Lentibulariaceae","Utricularia","cucullata","Utricularia cucullata","A.St.-Hil. & Girard",NA,"Melinon",NA,"1840","5","1",NA,"Guyane française",NA,"Mont ..",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03573397' target='other'> <mi>dwc_moreinfo</mi></a>","P03573397","P03573397_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"89",NA,NA
"77","2015-09-04 08:06:44-03","MNHN","RECOLNAT_MNHN_P","P03573398","PreservedSpecimen",NA,NA,NA,"Lentibulariaceae","Utricularia","cucullata","Utricularia cucullata","A.St.-Hil. & Girard",NA,"Gaillard",NA,"1887","7","30",NA,"Venezuela",NA,"Savane d´Atures.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03573398' target='other'> <mi>dwc_moreinfo</mi></a>","P03573398","P03573398_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"117",NA,NA
"78","2015-09-04 08:06:44-03","MNHN","RECOLNAT_MNHN_P","P03573399","PreservedSpecimen",NA,NA,NA,"Lentibulariaceae","Utricularia","cucullata","Utricularia cucullata","A.St.-Hil. & Girard",NA,"Jansen-Jacobs, M.J.|Jacobs-Brouwer, A.|Simmons, C.|Andrew, R.|James, V.",NA,"1995","7","23",NA,"Guiana",NA,"Rupununi Distr., Manari.","80",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03573399' target='other'> <mi>dwc_moreinfo</mi></a>","P03573399","P03573399_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4607",NA,NA
"79","2015-09-04 08:06:44-03","MNHN","RECOLNAT_MNHN_P","P03573400","PreservedSpecimen",NA,NA,NA,"Lentibulariaceae","Utricularia","cucullata","Utricularia cucullata","A.St.-Hil. & Girard",NA,"Hunt, D.R.|Ramos, J.F.",NA,"1966","6","23",NA,"Brasil","Goiás","Caiaponia -Aragarças road, 75 km from Aragarças, near Piranhas.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03573400' target='other'> <mi>dwc_moreinfo</mi></a>","P03573400","P03573400_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6159",NA,NA
"80","2015-09-04 08:06:44-03","MNHN","RECOLNAT_MNHN_P","P03573401","PreservedSpecimen",NA,NA,NA,"Lentibulariaceae","Utricularia","cucullata","Utricularia cucullata","A.St.-Hil. & Girard",NA,"Gaudichaud",NA,"1833","1","1",NA,"Brasil","São Paulo",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03573401' target='other'> <mi>dwc_moreinfo</mi></a>","P03573401","P03573401_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"225",NA,NA
"81","2015-09-04 08:06:44-03","MNHN","RECOLNAT_MNHN_P","P03573402","PreservedSpecimen",NA,NA,NA,"Lentibulariaceae","Utricularia","cucullata","Utricularia cucullata","A.St.-Hil. & Girard",NA,"Gaudichaud",NA,"1833","1","1",NA,"Brasil","São Paulo",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03573402' target='other'> <mi>dwc_moreinfo</mi></a>","P03573402","P03573402_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"226",NA,NA
"82","2015-09-04 08:06:44-03","MNHN","RECOLNAT_MNHN_P","P03573403","PreservedSpecimen",NA,NA,NA,"Lentibulariaceae","Utricularia","cucullata","Utricularia cucullata","A.St.-Hil. & Girard",NA,"Saint-Hilaire, A.",NA,"1816","1","1",NA,"Brasil","São Paulo",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03573403' target='other'> <mi>dwc_moreinfo</mi></a>","P03573403","P03573403_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D 702",NA,NA
"83","2015-09-04 10:48:57-03","MNHN","RECOLNAT_MNHN_P","P04428250","PreservedSpecimen",NA,NA,NA,"Lentibulariaceae","Utricularia","cucullata","Utricularia cucullata","A.St.-Hil. & Girard",NA,"A Raynal-Roques, .",NA,"1978","2","14",NA,"Guyane française",NA,"Savane d Corossony, sur la piste de St. Elie; 4 a 7 km l´ WSW de Sinnamary. Marais à touradons, à 1 km de la route Sinnamary-Iracoubo. .",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04428250' target='other'> <mi>dwc_moreinfo</mi></a>","P04428250","P04428250_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20054",NA,NA
"84","2020-12-11 11:37:10-03","UFMG","BHCB","56643","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lentibulariaceae","Utricularia","cucullata","Utricularia cucullata","A.St.-Hil. & Girard",NA,"Lombardi, JA","4219","2001","02","13","Southern America","Brasil","Minas Gerais","APA Pau-de-Fruta - COPASA",NA,NA,NA,"Campo alagado turfoso. Erva, flores lilases, calosidade branca",NA,NA,"Diamantina","-43.65","-18.25",NA,NA,NA,NA,NA,"-43.65","-18.25",NA,NA,NA,NA,NA
"85","2008-05-27 22:02:00-03","MO","MOBOT","1847890","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","cucullata","Utricularia cucullata","A. St.-Hil. & Girard",NA,"Gerrit Davidse|Mauricio Ramia|Rubén A. Montes","Davidse 4841","1973","12","4","South America","Venezuela","Bolívar","La Gran Sabana, ca. KM 234, S of El Dorado along road to Santa Elena, 91 km S of La Ciudadella.","1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"P. Taylor",NA,NA,NA,NA,NA,NA,NA,NA,"873",NA,NA
"86","2009-07-17 13:01:00-03","MO","MOBOT","3064147","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","cucullata","Utricularia cucullata","A. St.-Hil. & Girard",NA,"Franciso Delascio C.|Rubén A. Montes|Gerrit Davidse","Delascio Chitty 11059","1981","12",NA,"South America","Venezuela","Guárico","Dtto. Infante: Parqe Nacional Ahuaro-Guariquito. Via Hatos La Trindad-Los Arroyuelos. 9:80-9:84 lat. N and 67:64-67:68 long W;","150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"P.Taylor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2009-08-26 12:02:00-03","MO","MOBOT","3143894","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","cucullata","Utricularia cucullata","A. St.-Hil. & Girard",NA,"Randall J. Evans","Evans 3419","2003","6","2","South America","Suriname","Sipaliwini","Central Suriname Nature Reserve. Savanna patch ca. 3 km SE of E end of Kayserberg Airstrip.","235.00000000",NA,NA,NA,NA,NA,NA,"-56.4522222","3.0777778","A. Fleischmann (MSB)",NA,NA,NA,NA,NA,NA,NA,NA,"540","5",NA
"88","2008-05-27 22:02:00-03","MO","MOBOT","498349","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","cucullata","Utricularia cucullata","A. St.-Hil. & Girard",NA,"Gerrit Davidse|Otto Huber","Davidse 22563","1982","11","24","South America","Venezuela","Bolívar","PIAR: Between Uruyen and Pie de la Roca, southeastern base of Auyan-tepui.","500.00000000",NA,NA,NA,NA,NA,NA,"-62.46666","5.7","P. Taylor",NA,NA,NA,NA,NA,NA,NA,NA,"82-5","1",NA
"89","2018-06-14 08:18:00-03","MO","MOBOT","498511","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","cucullata","Utricularia cucullata","A. St.-Hil. & Girard",NA,"Ronald L. Liesner","Liesner 24203","1988","5","4","South America","Venezuela","Bolívar","San Ignacio de Yuruaní.","850.00000000",NA,NA,NA,NA,NA,"Gran Sabana","-61.1666667","5","P.G.Taylor(FVG)",NA,NA,NA,NA,NA,NA,NA,NA,"88-31","3",NA
"90","2009-08-20 18:19:00-03","MO","MOBOT","3064328","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","cucullata","Utricularia cucullata","A. St.-Hil. & Girard",NA,"Franciso Delascio C.|Rubén A. Montes|Gerrit Davidse","Delascio Chitty 11429","1981","12",NA,"South America","Venezuela","Guárico","Infante: Parque Nacional Aguaro-Guariquito: Morichal San Ramón.","100.00000000",NA,NA,NA,NA,NA,NA,"-67.86666","9.66666","P. Taylor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2020-08-31 08:59:15-03","INPA","INPA","150723","S","Plantae","Dicotyledon Asterids","Lamiales","Lentibulariaceae","Utricularia","cucullata","Utricularia cucullata","A.St.-Hil. & Girard",NA,"Thomas, WW","4248","1985","10","05","Southern America","Brasil","Mato Grosso","BR080 115 km E of jct with BR163., Brasil; Mato Grosso; Mun. Sinop; Igarapé forest along BR 080, 115 Km E of jct with BR 163. In stream.",NA,NA,NA,NA,"INPA0150723","INPA0150723 INPA0150723_d INPA0150723_e INPA0150723_e1","Sinop","-53.95","-10.55","Taylor, PG","1986",NA,NA,NA,"-53.95","-10.55",NA,NA,NA,NA,NA
"92","2020-08-31 08:59:15-03","INPA","INPA","234934","S","Plantae","Dicotyledon Asterids","Lamiales","Lentibulariaceae","Utricularia","cucullata","Utricularia cucullata","A.St.-Hil. & Girard",NA,"Barbosa, TMB","1315","2010","07","24","Southern America","Brasil","Roraima","Parque Nacional do Viruá","67","67",NA,NA,"INPA0234934","INPA0234934 INPA0234934_e","Caracaraí","-61.006889","1.468278","Costa, SM","2011","08",NA,NA,"-61.006889","1.468278",NA,NA,NA,NA,NA
"93","2020-08-31 08:59:15-03","INPA","INPA","234790","S","Plantae","Dicotyledon Asterids","Lamiales","Lentibulariaceae","Utricularia","cucullata","Utricularia cucullata","A.St.-Hil. & Girard",NA,"Barbosa, TMB","1167","2010","07","18","Southern America","Brasil","Roraima","Parque Nacional do Viruá","63","63",NA,NA,"INPA0234790","INPA0234790 INPA0234790_e","Caracaraí","-60.982889","1.428083","Costa, SM","2011","08",NA,NA,"-60.982889","1.428083",NA,NA,NA,NA,NA
