"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","infraspecificEpithet","previousCatalogNumber"
"217","2014-07-24 11:07:53-03","MNHN","RECOLNAT_MNHN_P","P00104844","PreservedSpecimen",NA,"Myrtaceae","Gomidesia","riedeliana","Gomidesia riedeliana","O.Berg","Nic Lughada",NA,NA,NA,"Glaziou, A.",NA,"1889","1","8","Brésil",NA,NA,"Alto Macahé",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00104844' target='other'> <mi>dwc_moreinfo</mi></a>","P00104844",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,"17670",NA,NA,NA
"218","2015-09-04 20:37:11-03","MNHN","RECOLNAT_MNHN_P","P05131640","PreservedSpecimen",NA,"Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia","Gardner","Amorim",NA,NA,NA,"Ule, E.",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05131640' target='other'> <mi>dwc_moreinfo</mi></a>","P05131640","P05131640_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,"1641",NA,NA,NA
"219","2015-09-04 20:37:11-03","MNHN","RECOLNAT_MNHN_P","P05131641","PreservedSpecimen",NA,"Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia","Gardner","Amorim",NA,NA,NA,"Riedel",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05131641' target='other'> <mi>dwc_moreinfo</mi></a>","P05131641","P05131641_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","2015-09-04 20:37:11-03","MNHN","RECOLNAT_MNHN_P","P05131639","PreservedSpecimen",NA,"Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia","Gardner","Amorim",NA,NA,NA,"Sellow",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05131639' target='other'> <mi>dwc_moreinfo</mi></a>","P05131639","P05131639_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","2015-11-02 19:48:49-02","MNHN","RECOLNAT_MNHN_P","P02272997","PreservedSpecimen",NA,"Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia","Gardner","Amorim",NA,NA,NA,"Riedel",NA,"1824","2",NA,"Brésil",NA,NA,"Serra Estrella",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02272997' target='other'> <mi>dwc_moreinfo</mi></a>","P02272997","P02272997_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","2015-11-02 19:49:37-02","MNHN","RECOLNAT_MNHN_P","P02272998","PreservedSpecimen",NA,"Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia","Gardner","Amorim",NA,NA,NA,"Riedel",NA,"1824","2",NA,"Brésil",NA,NA,"Serra Estrella",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02272998' target='other'> <mi>dwc_moreinfo</mi></a>","P02272998","P02272998_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","2015-11-02 19:50:09-02","MNHN","RECOLNAT_MNHN_P","P02272999","PreservedSpecimen",NA,"Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia","Gardner",NA,NA,NA,NA,"Gardner, G.",NA,"1838",NA,NA,"Brésil",NA,NA,"Montagnes Organ",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02272999' target='other'> <mi>dwc_moreinfo</mi></a>","P02272999","P02272999_01",NA,NA,NA,"hb","isolectotype",NA,NA,NA,NA,"422",NA,NA,NA
"224","2015-09-04 20:37:11-03","MNHN","RECOLNAT_MNHN_P","P05131643","PreservedSpecimen",NA,"Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia","Gardner","Amorim",NA,NA,NA,"Riedel",NA,NA,NA,NA,"Brasil","São Paulo","São Paulo","Tietê.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05131643' target='other'> <mi>dwc_moreinfo</mi></a>","P05131643","P05131643_01",NA,NA,NA,"hb",NA,"53584","auto",NA,NA,"1834",NA,NA,NA
"225","2015-09-04 19:45:33-03","MNHN","RECOLNAT_MNHN_P","P06668968","PreservedSpecimen",NA,"Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia","Gardner","Amorim",NA,NA,NA,"Hatschbach, G.",NA,"1968","2","14","Brasil","Paraná","Paranaguá","Picadão Cambará-Col. Limeira.","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06668968' target='other'> <mi>dwc_moreinfo</mi></a>","P06668968","P06668968_01",NA,NA,NA,"hb",NA,"24916","auto",NA,NA,"18611",NA,NA,NA
"226","2015-09-04 20:37:11-03","MNHN","RECOLNAT_MNHN_P","P05131642","PreservedSpecimen",NA,"Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia","Gardner","Amorim",NA,NA,NA,"Riedel",NA,"1834","1","1","Brasil","São Paulo","São Paulo","Tiete.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05131642' target='other'> <mi>dwc_moreinfo</mi></a>","P05131642","P05131642_01",NA,NA,NA,"hb",NA,"53584","auto",NA,NA,"1859",NA,NA,NA
"227","2020-10-01 14:24:09-03","JBB","HEPH","5665","S","Plantae","Myrtaceae","Gomidesia","anacardiaefolia","Gomidesia anacardiaefolia","(Gardner) O.Berg","Sobral, M","1986",NA,NA,"Hatschbach, G","18611","1986","02","14","Brasil","Paraná","Curitiba","Picadão Cambara Col. Limeira","-49.2731018066406","-25.4277992248535",NA,NA,"20","20","Margem de rio",NA,NA,"Dicotyledon","Myrtales","Southern America",NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"228","2020-10-01 14:24:09-03","JBB","HEPH","29165","S","Plantae","Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia","Gardner","Korte, A","2009",NA,NA,"Korte, A","609","2009","10","21","Brasil","Santa Catarina","Vidal Ramos","Águas Frias","-49.410556","-27.360556","-49.410556","-27.360556","895","895","Coleta floristica IFFSC 422.",NA,NA,"Dicotyledon","Myrtales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","2020-10-01 14:24:09-03","JBB","HEPH","17023","S","Plantae","Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia","Gardner","Sobral, M","1999",NA,NA,"Silva, JM da","2963","1999","05","06","Brasil","Paraná ","São José dos Pinhais","Guaricana","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"Fruto imaturo",NA,NA,"Dicotyledon","Myrtales","Southern America",NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA
"230","2020-12-11 11:39:17-03","UFMG","BHCB","110067","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","anacardiaefolia","Gomidesia anacardiaefolia","(Gardner) O.Berg",NA,"2006","01","10","Grippa, CR","s.n.","2006","01","10","Brasil","Santa Catarina","Ibirama","Inventário FLONA de Ibirama","-49.5177993774414","-27.0569000244141",NA,NA,NA,NA,NA,"BHCB010804","BHCB010804","Dicotyledon",NA,"Southern America",NA,NA,"18533","auto",NA,NA,NA,NA,NA,NA
"231","2020-12-11 11:39:22-03","UFMG","BHCB","75785","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia","Gardner",NA,NA,NA,NA,"Ribas, OS","4647",NA,NA,NA,"Brasil","São Paulo","Barra do Turvo",NA,"-48.5046997070312","-24.7563991546631",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"Southern America",NA,NA,"38172","auto",NA,NA,NA,NA,NA,NA
"232","2020-12-11 11:39:22-03","UFMG","BHCB","75961","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia","Gardner",NA,NA,NA,NA,"Zipparro, V","315",NA,NA,NA,"Brasil","São Paulo","Sete Barras",NA,"-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"Southern America",NA,NA,"34059","auto",NA,NA,NA,NA,NA,NA
"233","2020-12-11 11:39:22-03","UFMG","BHCB","96090","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia","Gardner",NA,"2005",NA,NA,"Estevan, DA; et al.","981","2005","05","04","Brasil","Paraná","Ventania","Fazenda Califórnia","-50.2428016662598","-24.2458000183105",NA,NA,NA,NA,"Árvore 8m; frutos imaturos verdes.","BHCB012390","BHCB012390","Dicotyledon",NA,"Southern America",NA,NA,"32424","auto",NA,NA,NA,NA,NA,NA
"234","2020-12-11 11:39:22-03","UFMG","BHCB","92969","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia","Gardner",NA,NA,NA,NA,"Barbosa, E; Cunha, EM","709","2003","01","05","Brasil","Santa Catarina","Itaiópolis","Rio do Toldo","-49.9063987731934","-26.3363990783691",NA,NA,NA,NA,"Arbusto, 2m, flor alva. Beira do Rio encachoeirado.",NA,NA,"Dicotyledon",NA,"Southern America",NA,NA,"51919","auto",NA,NA,NA,NA,NA,NA
"235","2021-02-11 17:20:41-03","UFPR","UPCB","18855","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","anacardiifolia","Gomidesia anacardiifolia","O.Berg","Sobral, M.","1991","01","01","Silva, J.M.","811","1990","03","07","Brasil","Paraná","Paranaguá","Rio Guaraguaçu","-48.5092010498047","-25.5200004577637",NA,NA,"3","5","Arbusto, 3m, flor alvescente. Mata pluvial da planície litorânea..","UPCB0024072","UPCB0024072",NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA
"236","2021-02-11 17:20:43-03","UFPR","UPCB","15947","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia","O.Berg","Hatschbach, G.","1984","10",NA,"Hatschbach, G.","48381","1984","07","10","Brasil","Paraná","São José dos Pinhais","Colônia Santos Andrade","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"Arbusto, 3m, fruto avermelhado. Mata pluvial..","UPCB0030329",NA,NA,NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA
"237","2021-02-11 17:20:43-03","UFPR","UPCB","19227","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia","O.Berg","Hatschbach, G.","1989","01","01","Silva, J.M.","626","1989","06","30","Brasil","Paraná","São José dos Pinhais","Guaricana","-49.2064018249512","-25.5347003936768",NA,NA,"850","850","Arvoreta, 4m, fruto vinoso. Mata pluvial..","UPCB0030326",NA,NA,NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA
"238","2021-02-11 17:20:43-03","UFPR","UPCB","15549","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia","O.Berg","Sobral, M.","1986","01","01","Hatschbach, G.","18611","1968","02","14","Brasil","Paraná","Paranaguá","Picadão Cambará- Col. Limeira","-48.5092010498047","-25.5200004577637",NA,NA,"20","50","Arbusto, 3m, flor alva. Mata pluvial, margens do rio..","UPCB0030330",NA,NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA
"239","2021-02-11 17:20:43-03","UFPR","UPCB","21686","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia","O.Berg","Sobral, M.",NA,NA,NA,"Martinello, C.M.",NA,"1992","01","10","Brasil","Santa Catarina","Orleans","Rio Novo","-49.2914009094238","-28.3589000701904",NA,NA,NA,NA,"Árvore, com botão floral. Beira da mata, lado esquerdo do rio..","UPCB0030332",NA,NA,NA,NA,NA,NA,"31549","auto",NA,NA,NA,NA,NA,NA
"240","2018-06-22 05:25:00-03","MO","MOBOT","2475789","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","anacardiaefolia","Gomidesia anacardiaefolia","(Gardner) O. Berg",NA,NA,NA,NA,"Pe. Raulino Reitz","Reitz 3550","1950","5","8","Brazil","Santa Catarina",NA,"Botuvera, Ribeirao do Ouro",NA,NA,NA,NA,"600.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","2008-05-27 22:02:00-03","MO","MOBOT","3454514","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","anacardiaefolia","Gomidesia anacardiaefolia","(Gardner) O. Berg","E. Nic Lughadha",NA,NA,NA,"Gert G. Hatschbach","Hatschbach 19252","1968","5","28","Brazil","Paraná",NA,"Mun. Paranaguá. Rio Cambara.",NA,NA,NA,NA,"5.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","2008-05-27 22:02:00-03","MO","MOBOT","3454549","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","anacardiaefolia","Gomidesia anacardiaefolia","(Gardner) O. Berg","E. Nic Lughadha",NA,NA,NA,"Gert G. Hatschbach","Hatschbach 48381","1984","7","10","Brazil","Paraná",NA,"Sto. Andrade (mun. S. José dos Pinhais).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","2008-09-20 03:32:00-03","MO","MOBOT","3494778","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","anacardiaefolia","Gomidesia anacardiaefolia","(Gardner) O. Berg","G. Hatschbach",NA,NA,NA,"Gert G. Hatschbach","Hatschbach 46286","1983","5","10","Brazil","São Paulo",NA,"Registro, rod. p/Sete Barras.",NA,NA,NA,NA,"70.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","2008-05-27 22:02:00-03","MO","MOBOT","739460","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","anacardiaefolia","Gomidesia anacardiaefolia","(Gardner) O. Berg","F. F. Mazine, May/",NA,NA,NA,"Alwyn H. Gentry|Dias, A. Cecilio|G.A. Franco","Gentry 58826","1987","9","2","Brazil","São Paulo",NA,"Carlos Botelho State Park, Riberão Branco, Km 55, ca. 23 km S of Park headquarters. Transect 1","-46.93333","-24.25",NA,NA,"560.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"87-194","3",NA,NA
"245","2020-06-22 14:18:54-03","UNESP-IBILCE","SJRP","13815","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia","Gardner","M. Sobral",NA,NA,NA,"G. Hatschbach",NA,NA,NA,NA,"Brasil","Paraná","Paranaguá","Picadão Cambará","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Arbusto 3 m, flor alva, mata pluvial;",NA,NA,"Tracheophyta","Myrtales","América do Sul",NA,NA,"24916","auto","Magnoliopsida",NA,NA,NA,NA,NA
"246","2018-09-12 14:48:21-03","UNIOESTE","UNOP","2019","S","Plantae","Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia","Gardner","Barboza, E.","2014","07","28","Silva, J.M.; Motta, J.T.; Barboza, E.; Motta, J.T.; Barboza, E.","8562","2014","05","20","Brasil","Paraná","São José dos Pinhais","Estrada entre Colônia Castelhanos e usinas de Chaminé","-48.981667","-25.774722","-48.981667","-25.774722","755","755","Árvore de 4 m; frutos imaturos. Floresta Ombrófila Densa.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","2020-08-31 09:07:52-03","INPA","INPA","112974","S","Plantae","Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia","Gardner","Amorim, BS","2017","01",NA,"Hatschbach, GG","46066","1983","01","26","Brasil","Paraná","San José dos Pinhaes","Rio Arraia",NA,NA,NA,NA,NA,NA,NA,"INPA0112974","INPA0112974 INPA0112974_e","Dicotyledon Com-Clade","Myrtales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","2020-07-17 17:21:43-03","MBML","MBML-HERBARIO","37406",NA,"Plantae","Myrtaceae","Gomidesia","anacardiifolia","Gomidesia anacardiifolia","(Gardner) Berg.","O.T.Aguiar/04-2001",NA,NA,NA,"F.A.R.D.P. Arzolla","255","2001","04","04","Brasil","São Paulo","Mairiporã","Parque Estadual da Cantareira, região de Águas Claras","-46.5800018310547","-23.3099994659424",NA,NA,NA,NA,"Árvore 4m altura.","MBML037406","MBML037406",NA,NA,NA,NA,NA,"15840","auto",NA,NA,NA,NA,NA,NA
"249","2021-03-04 11:05:53-03","UFRB","HURB","5292","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","anacardifolia","Myrcia anacardifolia","Gardner","A. Korte","2010","02","18","Korte, A.; et al.","1839","2010","02","18","Brasil","Santa Catarina","Taió","Fazenda Turumã;","-50.130556","-27.000278","50°07'50,00 W","27°00'01,00 S","802","802",NA,"HURB000005292",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","2017-11-24 14:11:45-02","UFLA","ESAL","18955","S","Plantae","Myrtaceae","Gomidesia","anacardiaefolia","Gomidesia anacardiaefolia","(Garder) O.Berg","Ary T.O.Filho",NA,NA,NA,"Rocha, C","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Coqueiral",NA,"-45.440601348877","-21.1893997192383",NA,NA,NA,NA,"árvore; 10, m; ;; floresta",NA,NA,NA,NA,NA,NA,NA,"16658","auto",NA,NA,NA,NA,NA,NA
"251","2017-11-24 14:11:45-02","UFLA","ESAL","21030","S","Plantae","Myrtaceae","Gomidesia","anacardiaefolia","Gomidesia anacardiaefolia","(Garder) O.Berg","Ary T. Oliveira Filho",NA,NA,NA,"Hargreaves, P","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Prados","Sítio do Angá","-44.0797004699707","-21.0575008392334",NA,NA,NA,NA,"árvore; 8, m; ;; floresta",NA,NA,NA,NA,NA,NA,NA,"21382","auto",NA,NA,NA,NA,NA,NA
"252","2017-11-24 14:11:45-02","UFLA","ESAL","15319","S","Plantae","Myrtaceae","Gomidesia","anacardiaefolia","Gomidesia anacardiaefolia","(Garder) O.Berg",NA,NA,NA,NA,"Fontes, MAL","19",NA,NA,NA,"Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca","-43.793098449707","-21.8425006866455",NA,NA,"1","1","árvore; 6,0; ;; floresta",NA,NA,NA,NA,NA,NA,NA,"30417","auto",NA,NA,NA,NA,NA,NA
"253","2020-11-18 11:41:00-03","UERJ","HRJ","12409","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia","Gardner","M.C. Souza",NA,NA,NA,"L. P. G. Rosa; W. Silva, D. Paiva, L. Barbalioli","s.n.","2012","06","12","Brasil","Rio de Janeiro","Angra dos Reis","Ilha Grande.","-44.3180999755859","-23.0067005157471",NA,NA,"557","557",NA,"HRJ00012701",NA,NA,NA,NA,NA,NA,"32988","auto",NA,NA,NA,NA,NA,NA
"254","2021-03-01 11:49:32-03","UFPE","UFP","27133","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia","Gardner","Sobral, M","1999",NA,NA,"Silva, JM; Grant, J; Barbosa, E","2963","1999","05","06","Brasil","Parana","São José dos Pinhais",NA,"-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"Árvore, 5m, fruto imaturo.&nf;; Floresta atlântica.","UFP027133",NA,NA,NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA
"255","2021-03-01 11:49:32-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia","Gardner","Amorim, BS","2017","02",NA,"Silva-Neto, JA; et al.","1792","2003","02","18","Brasil","Rio de Janeiro","Itatiaia",NA,"-44.5633010864258","-22.4960994720459",NA,NA,NA,NA,"Arvoreta ciófila, cerca de 4m e altura; folhas breve discolores cartáceas; botões alvos; flores com cálice verde-claro e corola branca.",NA,NA,NA,NA,NA,NA,NA,"19648","auto",NA,NA,NA,NA,NA,NA
"256","2021-03-01 11:49:32-03","UFPE","UFP","82699","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia","Gardner","Amorim, BS","2017","02",NA,"Fárag, PRC; Tatagiba, FCP","491","1998","01","16","Brasil","São Paulo","Bananal",NA,"-44.3199996948242","-22.6800003051758",NA,NA,"1400","1400","Arvoretana margem com cerca de 2m de alturia. Flores com cálice castanho.","UFP082699",NA,NA,NA,NA,NA,NA,"26795","auto",NA,NA,NA,NA,NA,NA
"257","2021-03-01 11:49:32-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia","Gardner","Amorim, BS","2017","02",NA,"Fárag, PRC; Tatagiba, FCP","491","1998","01","16","Brasil","São Paulo","Bananal",NA,"-44.3199996948242","-22.6800003051758",NA,NA,"1400","1400","Arvoretana margem com cerca de 2m de alturia. Flores com cálice castanho.",NA,NA,NA,NA,NA,NA,NA,"26795","auto",NA,NA,NA,NA,NA,NA
"258","2021-03-01 11:49:32-03","UFPE","UFP","82760","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia","Gardner","Amorim, BS",NA,NA,NA,"Arzolla, FARDP","178","2000","06","01","Brasil","São Paulo","Mairiporã",NA,"-46.5800018310547","-23.3099994659424",NA,NA,NA,NA,"Árvore, frutos.","UFP082760",NA,NA,NA,NA,NA,NA,"15840","auto",NA,NA,NA,NA,NA,NA
"259","2021-03-01 11:49:32-03","UFPE","UFP","82694","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia","Gardner",NA,NA,NA,NA,"Galetti, M; et al.","48","1993","12","16","Brasil","São Paulo","Sete Barras",NA,"-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,"Árvore, 4m de altura, frutos creme e vermelho.arvore, 12 m e altura, botão branco.","UFP082694",NA,NA,NA,NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA,NA
"260","2021-03-01 11:49:32-03","UFPE","UFP","82693","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia","Gardner",NA,NA,NA,NA,"Zipparro, VB; et al.","307","1994","05","08","Brasil","São Paulo","Sete Barras",NA,"-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,"Árvore, 4m de altura, frutos creme e vermelho.","UFP082693",NA,NA,NA,NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA,NA
"261","2021-03-01 11:49:32-03","UFPE","UFP","82700","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia","Gardner","Amorim, BS","2017","02",NA,"Silva-Neto, JA; et al.","1792","2003","02","18","Brasil","Rio de Janeiro","Itatiaia",NA,"-44.5633010864258","-22.4960994720459",NA,NA,NA,NA,"Arvoreta ciófila, cerca de 4m e altura; folhas breve discolores cartáceas; botões alvos; flores com cálice verde-claro e corola branca.","UFP082700",NA,NA,NA,NA,NA,NA,"19648","auto",NA,NA,NA,NA,NA,NA
"262","2021-03-01 11:49:32-03","UFPE","UFP","82270","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia","Gardner","Amorim, BS","2017","02",NA,"Martinelli, G; et al.","2491","1977","06","08","Brasil","Rio de Janeiro","Nova Friburgo",NA,"-42.5311012268066","-22.2819004058838",NA,NA,"1400","1600","Sub-arbusto com cerca de 4m dealtura, umbrófilo, folhas verde-escuro, guase discolor, fruto verde rosado.","UFP082270",NA,NA,NA,NA,NA,NA,"33190","auto",NA,NA,NA,NA,NA,NA
"263","2021-03-01 11:49:32-03","UFPE","UFP","82708","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia","Gardner","Amorim, BS",NA,NA,NA,"Bresolin, A; Roco","693","1973","02","08","Brasil","Santa Catarina","Benedito Novo",NA,"-49.3643989562988","-26.7828006744385",NA,NA,"7520","7520","Arvoreta de flor branca. Alt: 6m.","UFP082708",NA,NA,NA,NA,NA,NA,"20912","auto",NA,NA,NA,NA,NA,NA
"264","2021-03-01 11:49:32-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia","Gardner","Amorim, BS","2017","02",NA,"Galetti, M; et al.","1091","1994","12","20","Brasil","São Paulo","Sete Barras",NA,"-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,"Árvore, 4m de altura, botões florais.",NA,NA,NA,NA,NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA,NA
"265","2021-03-01 11:49:32-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia","Gardner",NA,NA,NA,NA,"Galetti, M; et al.","48","1993","12","16","Brasil","São Paulo","Sete Barras",NA,"-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,"Árvore, 4m de altura, frutos creme e vermelho.arvore, 12 m e altura, botão branco.",NA,NA,NA,NA,NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA,NA
"266","2021-03-01 11:49:32-03","UFPE","UFP","82695","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia","Gardner","Amorim, BS","2017","02",NA,"Galetti, M; et al.","1091","1994","12","20","Brasil","São Paulo","Sete Barras",NA,"-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,"Árvore, 4m de altura, botões florais.","UFP082695",NA,NA,NA,NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA,NA
"267","2020-09-12 05:00:02-03","US","US","USw15059","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","anacardiaefolia","Gomidesia anacardiaefolia",NA,NA,NA,NA,NA,"R. Reitz","5908",NA,NA,NA,"Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Myrtales","South America",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"268","2020-09-12 05:00:02-03","US","US","USw25509","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","anacardiaefolia","Gomidesia anacardiaefolia",NA,NA,NA,NA,NA,"Collector unknown","15137",NA,NA,NA,"Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Myrtales","South America",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
