"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","continentOcean","country","stateProvince","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","recordNumber","year","month","day","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","identifiedBy","imagecode","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","maximumElevationInMeters","class","coordinatePrecision","geoFlag","fieldNumber","individualCount","relatedCatalogItem","sex"
"91","2019-11-13 11:23:30-03","USP","SPF","184590","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","breviscapa","Utricularia breviscapa",NA,"Cardoso, MRF",NA,"Brasil","Mato Grosso",NA,NA,NA,NA,"SPF00184590",NA,NA,"C.Wright ex Griseb.","117","2008","04","05","Santo Antônio do Leverger","-56.047722","-15.724639","189","Cardoso, MRF","SPF00184590","2008",NA,NA,"-56.047722","-15.724639","189",NA,NA,NA,NA,NA,NA,NA
"92","2019-11-13 11:23:30-03","USP","SPF","136789","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","breviscapa","Utricularia breviscapa",NA,"Rivadavia, F",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,"SPF00136789",NA,NA,"C.Wright ex Griseb.","972","1999","04","29","Paracatu","-46.48256","-16.57119","600","Rivadavia, F","SPF00136789","1999",NA,NA,"-46.48256","-16.57119","600",NA,NA,NA,NA,NA,NA,NA
"93","2019-11-13 11:23:30-03","USP","SPF","136788","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","breviscapa","Utricularia breviscapa",NA,"Rivadavia, F",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,"SPF00136788",NA,NA,"C.Wright ex Griseb.","951","1999","04","27","Arinos","-46.01113","-15.50124","525","Rivadavia, F","SPF00136788","1999",NA,NA,"-46.01113","-15.50124","525",NA,NA,NA,NA,NA,NA,NA
"94","2019-11-13 11:23:30-03","USP","SPF","180151","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","breviscapa","Utricularia breviscapa",NA,"Rivadavia, F",NA,"Brasil","Mato Grosso",NA,NA,NA,NA,"SPF00180151",NA,NA,"C.Wright ex Griseb.","2473","2007","03","17","Poconé","-56.668083","-16.403278","120","Rivadavia, F","SPF00180151","2007",NA,NA,"-56.668083","-16.403278","120",NA,NA,NA,NA,NA,NA,NA
"95","2019-11-13 11:23:30-03","USP","SPF","184591","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","breviscapa","Utricularia breviscapa",NA,"Cardoso, MRF",NA,"Brasil","Mato Grosso","Divisa de Mato Grosso com Tocantins. Próximo à cidade de São Félix do Araguaia-MT, subindo o rio Araguaia, na Ilha da Gariroba submersa pelo rio.",NA,NA,NA,"SPF00184591",NA,NA,"C.Wright ex Griseb.","110","2008","03","29","São Félix do Araguaia","-50.675778","-11.694333","193","Cardoso, MRF","SPF00184591","2008",NA,NA,"-50.675778","-11.694333","193",NA,NA,NA,NA,NA,NA,NA
"96","2019-11-13 11:23:30-03","USP","SPF","76796","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","breviscapa","Utricularia breviscapa",NA,"Pott, VJ",NA,"Brasil","Mato Grosso do Sul",NA,NA,NA,NA,"SPF00076796",NA,NA,"C.Wright ex Griseb.","875","1989","08","04","Corumbá","-57.05","-19.233333","95","Corrêa, MA","SPF00076796","1996","07",NA,"-57.05","-19.233333","95",NA,NA,NA,NA,NA,NA,NA
"97","2019-11-13 11:23:30-03","USP","SPF","75827","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","breviscapa","Utricularia breviscapa",NA,"Rivadavia, F",NA,"Brasil","Mato Grosso do Sul",NA,NA,NA,NA,"SPF00075827",NA,NA,"C.Wright ex Griseb.","148","1992","07","29","Corumbá","-57.6533012390137","-19.0091991424561",NA,"Rivadavia, F","SPF00075827","1992",NA,NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA
"98","2019-09-12 16:36:03-03","F","FMNH-SEEDPLANTS","V0470033F","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","breviscapa","Utricularia breviscapa",NA,"A. Ginzberger & H. Zerny","South America","Brazil",NA,NA,NA,NA,NA,"V0470033F","Spermatophyta",NA,NA,"572","1927","6","9",NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"99","2019-09-12 16:40:22-03","F","FMNH-SEEDPLANTS","V0470034F","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","breviscapa","Utricularia breviscapa",NA,"J. E. Huber","South America","Brazil",NA,NA,NA,NA,NA,"V0470034F","Spermatophyta",NA,NA,"734","1897","6","17",NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"100","2019-03-06 15:21:45-03","F","FMNH-SEEDPLANTS","V0470035F","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","breviscapa","Utricularia breviscapa",NA,"C. D. K. Cook","South America","Guyana",NA,NA,NA,NA,NA,"V0470035F","Spermatophyta",NA,NA,"77","1957","11","1",NA,"-58.7017","4.7364",NA,"RRC ID Flag","V0470035F_01",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"77",NA,NA,NA
"101","2019-09-12 16:40:37-03","F","FMNH-SEEDPLANTS","V0470036F","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","breviscapa","Utricularia breviscapa",NA,"M. J. Jansen-Jacobs","South America","Guyana","Upper Takutu-Upper Essequibo","Gunn's. Essequibo River",NA,NA,NA,"V0470036F","Spermatophyta",NA,NA,"1460","1989","9","5",NA,NA,NA,"240","RRC ID Flag","V0470036F_01",NA,NA,NA,NA,NA,"260","Dicotyledoneae",NA,NA,"1460",NA,NA,NA
"102","2019-01-25 15:41:55-02","IAC","IAC","2365","S","Plantae","Lentibulariaceae","Utricularia","breviscapa","Utricularia breviscapa",NA,"A.P. Viégas",NA,"Brasil","Minas Gerais",NA,NA,NA,"duas folhas no herbário",NA,NA,NA,"Wright ex Griseb.","s/nº","1938","08","10","Lagoa Santa","-43.8897","-19.6272",NA,"E. Fromm-Trinta",NA,"1986","06","10","-43.8897","-19.6272",NA,NA,NA,NA,NA,NA,NA,NA
"103","2020-07-23 12:09:54-03","CEPLAC","CEPEC","43929","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","breviscapa","Utricularia breviscapa",NA,"T. S. dos Santos",NA,"Brasil","Bahia","Km 20 a 21 da Rodovia Belmonte/Itapebí.",NA,NA,NA,NA,NA,NA,NA,"4392","1988","07","26","BELMONTE","-38.8828010559082","-15.8631000518799",NA,"P. C. Baleeiro",NA,NA,NA,NA,NA,NA,NA,NA,"71281","auto",NA,NA,"30/12/2013",NA
"104","2013-02-07 10:18:44-02","UMC","HUMC","489","S","Plantae","Lentibulariaceae","Utricularia","breviscapa","Utricularia breviscapa",NA,"Cordeiro, I.F.","Southern America","Brazil","São Paulo","APA do Rio Tietê César de Sousa",NA,NA,NA,NA,NA,NA,NA,"56","2004","05","11","Mogi das Cruzes","-46.1883","-23.5228",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28666","auto",NA,NA,NA,NA
"105","2013-02-07 10:18:44-02","UMC","HUMC","2074","S","Plantae","Lentibulariaceae","Utricularia","breviscapa","Utricularia breviscapa",NA,"Miranda, V. F. O. de","Southern America","Brazil","São Paulo","Bairro César de Souza",NA,NA,NA,NA,NA,NA,NA,"1476","2006","05","06","Mogi das Cruzes","-46.1883","-23.5228",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28666","auto",NA,NA,NA,NA
"106","2013-02-07 10:18:44-02","UMC","HUMC","473","S","Plantae","Lentibulariaceae","Utricularia","breviscapa","Utricularia breviscapa",NA,"Sanches, P.","Southern America","Brazil","São Paulo","APA do Rio Tietê César de Sousa",NA,NA,NA,NA,NA,NA,NA,"158","2004","05","12","Mogi das Cruzes","-46.1883","-23.5228",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28666","auto",NA,NA,NA,NA
"107","2016-08-23 10:59:43-03","NHMLondon","NHM-LONDON-BOT","BM000953468","S","Plantae","Lentibulariaceae","Utricularia","breviscapa","Utricularia breviscapa","Type","Richard Spruce; b.1817; d.1893; Spruce",NA,"Brasil","Pará",NA,NA,"NHMUK:ecatalogue:431138","<a href=http://www.nhm.ac.uk/services/media-store/asset/4facdd415dc99b43207c7fe5c4787920a52ad2b3/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"C.Wright ex Griseb.","1053","1850","08",NA,NA,"-54.715564","-2.441247",NA,NA,NA,NA,NA,NA,"-54.715564","-2.441247",NA,NA,NA,NA,NA,NA,NA,NA
"108","2020-11-05 13:53:51-03","UNIRIO","HUNI","6227","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","breviscapa","Utricularia breviscapa",NA,"C.P. Bove; S. Koehler; J. Morrey-Jones",NA,"Brasil","Goiás","Estrada Aruanã - Goiás, km 8,8.",NA,NA,"Flor amarela","HUNI00006227",NA,NA,"C.Wright ex Griseb.","222","1997","05","29","Aruanã","-51.0830993652344","-14.9202995300293",NA,"R.M. Lisboa",NA,NA,NA,NA,NA,NA,NA,NA,"93680","auto",NA,NA,NA,NA
"109","2020-11-05 13:53:51-03","UNIRIO","HUNI","6228","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","breviscapa","Utricularia breviscapa",NA,"C.P. Bove; S. Koehler; R. Lisbôa",NA,"Brasil","Goiás","Estrada Briânia-Jussara , km 22",NA,NA,NA,"HUNI00006228",NA,NA,"C.Wright ex Griseb.","298","1997","10","14","Britânia","-51.1605987548828","-15.2411003112793",NA,"R.M. Lisbôa",NA,NA,NA,NA,NA,NA,NA,NA,"36825","auto",NA,NA,NA,NA
"110","2020-11-05 13:53:51-03","UNIRIO","HUNI","6226","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","breviscapa","Utricularia breviscapa",NA,"C.P. Bove; S. Koehler; E.J.M. Jones",NA,"Brasil","Goiás","Estrada Jussara-Aruanã, km 54,4 (lado esquerdo)",NA,NA,"Flores amarelas, folhas modificadas para flutuação. Material degradado. Somente no envelope","HUNI00006226",NA,NA,"C.Wright ex Griseb.","202","1997","05","28","Aruanã","-51.0830993652344","-14.9202995300293",NA,"R.M. Lisboa",NA,NA,NA,NA,NA,NA,NA,NA,"93680","auto",NA,NA,NA,NA
"111","2016-12-19 13:51:31-02","PERD","PERD","761","S","Plantae","Lentibulariaceae","Utricularia","breviscapa","Utricularia breviscapa",NA,"Pivari, MO; Costa, FM; Oliveira, VB",NA,"Brasil","Minas Gerais","Lagoa Areia Branca",NA,NA,"Erva submersa livre, junto ao espelho d'água. Utrículos verdes e marrons, flutuadores estrelados vermelhos e flores emersas amarelas.",NA,NA,NA,"Wright ex Griseb.","1198","2009","02","03","Bom Jesus do Galho","-42.476667","-19.664722","249","Pivari, MO",NA,"2009","02","03","-42.476667","-19.664722","249",NA,NA,NA,NA,NA,NA,NA
"112","2020-11-12 17:00:30-03","UEL","FUEL","29764","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","breviscapa","Utricularia breviscapa",NA,"Kinupp, VF",NA,"Brasil","Mato Grosso do Sul","Fazenda Leque Embrapa",NA,NA,NA,NA,"Tracheophyta","Lamiales","C.Wright & Griseb.","1112","1998","07","08","Corumbá","-57.6533012390137","-19.0091991424561",NA,"Saridakis, DP",NA,"2013","03","28",NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA
"113","2020-04-17 17:41:29-03","UFMT","UFMT","41119","S","Plantae","Lentibulariaceae","Utricularia","breviscapa","Utricularia breviscapa",NA,"Rebellato, L.",NA,"Brasil","Mato Grosso","Floresta inundável.",NA,NA,NA,NA,NA,NA,"C.Wright ex Griseb.","169","2007","02",NA,"Poconé","-56.6227989196777","-16.2567005157471",NA,"Pott, V.J.",NA,"2008","04","21",NA,NA,NA,NA,"200792","auto",NA,NA,NA,NA
"114","2020-04-17 17:41:29-03","UFMT","UFMT","28368","S","Plantae","Lentibulariaceae","Utricularia","breviscapa","Utricularia breviscapa",NA,"Souza, V.C.; Souza, J.P.; Duarte, A.R.; Mazine, F.F.",NA,"Brasil","Mato Grosso","Estrada São Félix do Araguaia - Alto Boa Vista. Beira da Estrada.",NA,NA,"Erva aquática, corola amarela.",NA,NA,NA,"C.Wright ex Griseb.","14224","1997","03","15","São Félix do Araguaia","-50.6693992614746","-11.6171998977661",NA,"Souza, J.P.",NA,"1998",NA,NA,NA,NA,NA,NA,"290331","auto",NA,NA,NA,NA
"115","2020-10-26 09:32:25-03","UNEMAT","NX-FANEROGAMAS","1539","PreservedSpecimen","Plantae","Lecythidaceae","Utricularia","breviscapa","Utricularia breviscapa",NA,NA,NA,"Brasil","Mato Grosso","Reserva Biológia Mário Viana. Lagoa sazonal, localizada em um Buritizal, margem do Córrego Bacaba.",NA,NA,"Comum. Relevo plano com muitas raízes. Corola amarela (pétalas cairam durante a coleta).[HABITAT=Mata de Galeria]",NA,NA,NA,"Wrigh ex Griseb.","BS282","1999","04","15","Nova Xavantina","-52.363055556","-14.717222222",NA,"Vali J. Pott",NA,"1999","12","06","-52.363055556","-14.717222222",NA,NA,NA,NA,NA,NA,NA,NA
"116","2020-11-18 11:14:45-03","UFMT","CNMT","8820","S","Plantae","Lentibulariaceae","Utricularia","breviscapa","Utricularia breviscapa",NA,"Córdova, M.O.; Keffer, J.F.; Souza, P.",NA,"Brasil","Mato Grosso","Rio Teles Pires, Lagoa do Aguapé. A 7 km SD da sede Marina. Área de Influência UHE Sinop.",NA,NA,"Abundante. Flor amarela. Formando manchas em forma de lodo.Subprograma de Monitoramento de Macrófitas Aquáticas - UHE Sinop","CNMT008820","Angiosperma",NA,"C.Wright ex Griseb.","768","2017","03","12","Ipiranga do Norte","-55.713333","-11.671944","376","Córdova, M.O.",NA,"2017","03","12","55°42'48W","11°40'19S","376",NA,NA,NA,NA,NA,NA,NA
"117","2020-04-30 16:07:08-03","UFMT","CNMT","8758","S","Plantae","Lentibulariaceae","Utricularia","breviscapa","Utricularia breviscapa",NA,"Córdova, M.O.; Keffer, J.F.",NA,"Brasil","Mato Grosso","Rio Teles Pires, Lagoa do Aguapé. A 7 km SD da sede Marina. Área de Influência UHE Sinop.",NA,NA,"Flores amarelas. Suporte do pedicelo em forma de estrela de color roxo claro. Abundante. Subprograma de Monitoramento de Macrófitas Aquáticas - UHE Sinop","CNMT008758","Angiosperma",NA,"C.Wright ex Griseb.","616","2016","11","29","Ipiranga do Norte","-55.713333","-11.671944","376","Córdova, M.O.",NA,"2016","12","02","55°42'48W","11°40'19S","376",NA,NA,NA,NA,NA,NA,NA
"118","2020-04-30 16:07:08-03","UFMT","CNMT","8883","S","Plantae","Lentibulariaceae","Utricularia","breviscapa","Utricularia breviscapa",NA,"Córdova, M.O.; Jonk, L.; Oliveira, I.S.; Souza, R.; Baptista, A.P.",NA,"Brasil","Mato Grosso","Ribeirão Selma. Na interseção com a estrada BR-163. Área de Influência UHE Sinop.",NA,NA,"Flores amarelas, acima do lamino da água , abundante.Subprograma de Monitoramento de Macrófitas Aquáticas - UHE Sinop","CNMT008883","Angiosperma",NA,"C.Wright ex Griseb.","974","2018","03","24","Sinop","-55.4275","-11.601389","376","Córdova, M.O.",NA,"2018","03","21","55°25'39W","11°36'05S","376",NA,NA,NA,NA,NA,NA,NA
"119","2020-11-18 11:14:45-03","UFMT","CNMT","8832","S","Plantae","Lentibulariaceae","Utricularia","breviscapa","Utricularia breviscapa",NA,"Córdova, M.O.; Keffer, J.F.; Souza, P.",NA,"Brasil","Mato Grosso","Estrada de acesso ao rio Curupy. Ilha do Pescador. Área de Influência UHE Sinop.",NA,NA,"Flores amarelas. Abundante.Subprograma de Monitoramento de Macrófitas Aquáticas - UHE Sinop","CNMT008832","Angiosperma",NA,"C.Wright ex Griseb.","781","2017","03","14","Sinop","-55.641836","-11.582206","324","Córdova, M.O.",NA,"2017","03","20","55°38'30.61W","11°34'55.94S","324",NA,NA,NA,NA,NA,NA,NA
"120","2020-03-05 09:44:42-03","IBt","SP","127896","S","Plantae","Lentibulariaceae","Utricularia","breviscapa","Utricularia breviscapa",NA,"Eiten, G; Eiten, LT",NA,"Brasil","Tocantins",NA,NA,NA,NA,NA,NA,NA,"C.Wright ex Griseb.","10163","1970","01","02","Araguaína","-48.233333","-7.2",NA,"Corrêa, MA",NA,"1996","05",NA,"-48.233333","-7.2",NA,NA,NA,NA,NA,NA,NA,NA
"121","2020-03-05 09:44:42-03","IBt","SP","19203","S","Plantae","Lentibulariaceae","Utricularia","breviscapa","Utricularia breviscapa",NA,"Hoehne, FC",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"C.Wright ex Griseb.","s.n.","1927","04","27","Pouso Alegre","-45.9364013671875","-22.2299995422363",NA,"Corrêa, MA",NA,"1996","05",NA,NA,NA,NA,NA,"20835","auto",NA,NA,NA,NA
"122","2020-03-05 09:44:42-03","IBt","SP","7755","S","Plantae","Lentibulariaceae","Utricularia","breviscapa","Utricularia breviscapa",NA,"Gehrt, G",NA,"Brasil","São Paulo","Butantã",NA,NA,NA,NA,NA,NA,"C.Wright ex Griseb.","s.n.","1922","05","01","São Paulo","-46.6300010681152","-23.5400009155273",NA,"Corrêa, MA",NA,"1994","10","20",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA
"123","2013-04-03 15:33:06-03","UM","RECOLNAT_UM_MPU","MPU021180","PreservedSpecimen",NA,"Lentibulariaceae","Utricularia","quinqueradiata","Utricularia quinqueradiata","type","Spruce, R.",NA,"Brésil",NA,"Prope Santarem, Para","hb",NA,"Herbier de l'Institut de Botanique de Montpellier n°53. <a href='http://coldb.mnhn.fr/catalognumber/um/mpu/mpu021180' target='other'> <mi>dwc_moreinfo</mi></a>","MPU021180",NA,NA,"Spruce ex Kamienski",NA,"1850","8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2019-11-26 17:29:22-03","GH","HU-HERB","GH 01976457","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","breviscapa","Utricularia breviscapa",NA,"R. Spruce","South America","Brazil","Pará","In vicinibus Santarem.","Sheet",NA,NA,NA,NA,NA,"C. Wright ex Grisebach",NA,"1850","8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"undetermined"
"125","2014-09-23 10:58:16-03","G","G","G00368544","S","Plantae","Lentibulariaceae","Utricularia","breviscapa","Utricularia breviscapa","ISOTYPUS of Utricularia quinqueradiata Kamienski","Spruce, R.","AMERIQUE DU SUD","Brazil",NA,NA,NA,NA,"Coordinate uncertainty: Precision at the level of country Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=266384&base=img&lang=en","G00368544",NA,NA,"Griseb.",NA,"1850",NA,"00",NA,"-53.08972222","-10.77305556",NA,"?","G00368544",NA,NA,NA,"-53.08972222","-10.77305556",NA,NA,NA,NA,NA,NA,NA,NA
"126","2014-09-23 10:58:16-03","G","G","G00368546","S","Plantae","Lentibulariaceae","Utricularia","breviscapa","Utricularia breviscapa","ISOTYPUS of Utricularia quinqueradiata Kamienski","Spruce, R.","AMERIQUE DU SUD","Brazil",NA,NA,NA,NA,"Coordinate uncertainty: Precision at the level of country Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=266386&base=img&lang=en","G00368546",NA,NA,"Griseb.",NA,"1850",NA,"00",NA,"-53.08972222","-10.77305556",NA,"Taylor, P.","G00368546","1973","01","01","-53.08972222","-10.77305556",NA,NA,NA,NA,NA,NA,NA,NA
"127","2014-09-23 10:58:16-03","G","G","G00368545","S","Plantae","Lentibulariaceae","Utricularia","breviscapa","Utricularia breviscapa","ISOTYPUS of Utricularia quinqueradiata Kamienski","Spruce, R.","AMERIQUE DU SUD","Brazil",NA,NA,NA,NA,"Coordinate uncertainty: Precision at the level of country Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=266385&base=img&lang=en","G00368545",NA,NA,"Griseb.",NA,"1850",NA,"00",NA,"-53.08972222","-10.77305556",NA,"?","G00368545",NA,NA,NA,"-53.08972222","-10.77305556",NA,NA,NA,NA,NA,NA,NA,NA
"128","2020-08-07 17:11:19-03","IEPA","HAMAB",NA,"PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","breviscapa","Utricularia breviscapa",NA,"Costa Neto, SV",NA,"Brasil","Amapá","Curiaú",NA,NA,NA,NA,NA,NA,NA,"694",NA,NA,NA,"Macapá","-51.033333","-0.133333",NA,NA,NA,NA,NA,NA,"-51.033333","-0.133333",NA,NA,NA,NA,NA,NA,NA,NA
"129","2020-08-07 17:11:19-03","IEPA","HAMAB",NA,"PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","breviscapa","Utricularia breviscapa",NA,"Tostes, LCL",NA,"Brasil","Amapá","Lago da Conceição",NA,NA,NA,NA,NA,NA,NA,"247","2002","03","22","Maruanum","-51.266667","0.166667",NA,NA,NA,NA,NA,NA,"-51.266667","0.166667",NA,NA,NA,NA,NA,NA,NA,NA
"130","2020-08-07 17:11:19-03","IEPA","HAMAB",NA,"PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","breviscapa","Utricularia breviscapa",NA,"Costa Neto, SV",NA,"Brasil","Amapá","Curiaú",NA,NA,NA,NA,NA,NA,NA,"697",NA,NA,NA,"Macapá","-51.033333","-0.133333",NA,NA,NA,NA,NA,NA,"-51.033333","-0.133333",NA,NA,NA,NA,NA,NA,NA,NA
"131","2020-08-07 17:11:19-03","IEPA","HAMAB",NA,"PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","breviscapa","Utricularia breviscapa",NA,"Costa Neto, SV",NA,"Brasil","Amapá",NA,NA,NA,NA,NA,NA,NA,NA,"936",NA,NA,NA,"Amapá","-50.8","-1.766667",NA,NA,NA,NA,NA,NA,"-50.8","-1.766667",NA,NA,NA,NA,NA,NA,NA,NA
