"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","typeStatus","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"122","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0009337","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","eugenioides","Campomanesia eugenioides","(Cambess.) D. Legrand","L. R. Landrum, 2007",NA,NA,NA,"Franca, F.; E. Melo, J. G. Miranda, J. S. Cruz","5187","2005","3","13","Brazil","Bahia",NA,"Milagres: Morro Sao Cristovao","-39.8525","-12.8714",NA,NA,"450",NA,"Arbusto com ramos escandente. Folha cartacea, subconcolor. Fruto maduro vinaceo, sabor amargo picante",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA
"123","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0009338","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","eugenioides","Campomanesia eugenioides","(Cambess.) D. Legrand","L.R. Landrum, 2001.",NA,NA,NA,"G. Hatschbach; A. Pott, V. Pott, E. Barbosa","63701","1995","10","21","Brazil","Mato Grosso","Chapada dos Guimaraes","Base aerea do SINDACTA, arredores.","-55.75","-15.4333",NA,NA,NA,NA,"Coor from www.fallingrain.com/world; Arbusto, 1m.",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA
"124","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0009340","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","eugenioides","Campomanesia eugenioides","(Cambess.) D. Legrand","L.R. Landrum.",NA,NA,NA,"G. Hatschbach; J. M. Silva","54663","1990","10","16","Brazil","Goias","Alto Paraiso","Faz. Mato Fundo","-47.5167","-14.1167",NA,NA,NA,NA,"Could be hybridized with C. adamantium; Coor from www.fallingrain.com/world; Arbusto 2m, flores alvas.",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA
"125","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0009346","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","eugenioides","Campomanesia eugenioides eugenioides","(Camb.) Legr.","L.R. Landrum, 1998.",NA,NA,NA,"F. C. A. Oliveira; M. L Fonseca, M. L. M. Azevedo, A. J. V. Santos","1009","1997","11","22","Brazil","Goias",NA,"Municipio de Niquelandia. Macedo. Morro a esquerda do trevo para Amcedo Velho.","-48.4194","-14.3583",NA,NA,NA,NA,"scanned; Arvoreta heliofita ca. de 2.5m de altura; folhas de cor verde, cartaceas; frutos imaturos de cor verde. Comum.",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Myrtales","eugenioides",NA,NA,NA,NA,NA,NA,NA
"126","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0009329","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","eugenioides","Campomanesia eugenioides eugenioides","(Camb.) Legr.","L.R. Landrum, 1983.",NA,NA,NA,"F. C. Hoehne","2541","1918","10","24","Brazil","Sao Paulo","Sao Paulo","Butantan e Pinheiros.","-46.6167","-23.5333",NA,NA,NA,NA,"Coor from www.fallingrain.com/world; Flor alva, muito aromatica.",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Myrtales","eugenioides",NA,NA,NA,NA,NA,NA,NA
"127","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0009342","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","eugenioides","Campomanesia eugenioides","(Cambess.) D. Legrand","L.R. Landrum, 2001.",NA,NA,NA,"G. Hatschbach; A. Pott, V. Pott, E. Barbosa","53701","1995","10","21","Brazil","Mato Grosso","Chapada dos Guimaraes","Base Aerea do CINDACTA, arredores.","-55.75","-15.4333",NA,NA,NA,NA,"Coor from www.fallingrain.com/world; Arbusto, 1m.",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA
"128","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0009348","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","eugenioides","Campomanesia eugenioides desertorum","(DC.) Landrum",NA,NA,NA,NA,"S.A. Mori; B.M. Boom","14247","1981","6","7","Brazil","Bahia","Paulo Afonso","BR 110, road from Paulo Afonso to Jeremoabo, between Jeremoabo and Ribeira do Pombal, 26km S of first.","-38.2333","-9.35",NA,NA,NA,NA,"Coor from www.fallingrain.com/world; Shrub, 1m tall. Fruits green.",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Myrtales","desertorum",NA,NA,NA,NA,NA,NA,NA
"129","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0057335","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","eugenioides","Campomanesia eugenioides desertorum","(DC.) Landrum","L. R. Landrum",NA,NA,NA,"I. M. Andrade; R. P. Oliveira, E. Smith","787","2003","5","27","Brazil","Bahia",NA,"Muritiba.","-39.095857","-12.636895",NA,NA,NA,NA,"rvore ca. 2 m alt. Fruto lilás.",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Myrtales","desertorum",NA,NA,NA,NA,NA,NA,NA
"130","2015-06-03 14:27:23-03","ASU","ASU-PLANTS","ASU0082998","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","eugenioides","Campomanesia eugenioides","(Cambess.) D. Legrand","Faria, J. E. Q.",NA,NA,NA,"Faria, J. E. Q.; Staggemeier, V. G. N","2996",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"Armado dos Buzios: Estrada para a praia de Jose Goncalves","-41.945833","-22.8075",NA,NA,"23",NA,"Arbusto ca. 1,5 m de altura, caule soltando pequenas placas, botoes florais, verdes",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA
"131","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0009332","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","eugenioides","Campomanesia eugenioides","(Cambess.) D. Legrand","L. R. Landrum, 2007",NA,NA,NA,"Franca, F.; S. K. Santos, V. C. Barreto","5433","2006","2","17","Brazil","Bahia",NA,"Campo Formoso: Tuiutiba (Socoto)","-40.2514","-10.4006",NA,NA,"845",NA,"Arbusto c. 2m. Folha cartacea concolor. Fruto imaturo verde",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA
"132","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0009336","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","eugenioides","Campomanesia eugenioides desertorum","(DC.) Landrum","L.R. Landrum",NA,NA,NA,"E. Melo; F. Franca, A.O. Moraes","4301","2006","3","18","Brazil","Bahia",NA,"Itaberaba: Fazenda Itibiraba, inselbergue Morro Itibiraba.","-40.0822","-12.4994",NA,NA,NA,NA,"Arvoreta ca. 4m alt. Folhas discolores. Frutos imaturos verdes.",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Myrtales","desertorum",NA,NA,NA,NA,NA,NA,NA
"133","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0009343","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","eugenioides","Campomanesia eugenioides","(Cambess.) D. Legrand","L.R. Landrum, 1991.",NA,NA,NA,"G. Hatschbach; M. Hatschbach, J. M. Silva","54629","1990","10","16","Brazil","Goias","Alto Paraiso","Parque","-47.5167","-14.1167",NA,NA,NA,NA,"5 anthers qith 1 gland.; Coor from www.fallingrain.com/world; Subarbusto 70cm, flor alva.",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA
"134","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0009331","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","eugenioides","Campomanesia eugenioides","(Cambess.) D. Legrand",NA,NA,NA,NA,"F. Franca; E. Melo, J. G. Miranda, J. S. Cruz","5187","2005","3","13","Brazil","Bahia",NA,"Milagres: Morro Sao Cristovao","-39.8525","-12.8714",NA,NA,"450",NA,"HUEFs no. 92853; Arbusto com ramos escandente. Folha cartacea, subconcolor. Fruto maduro vinaceo, sabor amargo picante.",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA
"135","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0009330","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","eugenioides","Campomanesia eugenioides","(Cambess.) D. Legrand","L.R Landrum, 2007",NA,NA,NA,"R. F. Souza-Silva; E. Melo, V. Barreto","170","2006","4","13","Brazil","Bahia",NA,"Jaguarari: Encosta da Crista, na Fazenda Umburanas.","-40.2295","-10.1028",NA,NA,"650",NA,"Subarbusto, ca. 1.80m compr. Frutos roxos.",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA
"136","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0009341","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","eugenioides","Campomanesia eugenioides","(Cambess.) D. Legrand","L.R. Landrum, 1999.",NA,NA,NA,"M.L. Fonseca; A.M.S.F. Vaz, R. Marqueta, R.C. Mendoca, G. Nunes","1263-A","1996","10","22","Brazil","Goias","Alto Paraiso","Trilha para Cachoeiras.","-47.8356","-14.1631",NA,NA,NA,NA,"Arvoreta heliofita, ca. 3.5cm de altura; folhas verdes, membranaceas; frutos imaturos e maduros verde amarelados. N.V: Araca; comum.",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA
"137","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0009339","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","eugenioides","Campomanesia eugenioides","(Cambess.) D. Legrand","M. Sobral, 1992.",NA,NA,NA,"G. Hatschbach; M. Hatschbach, D. Guimaraes","55933","1992","10","8","Brazil","Goias","Alto Paraiso","Corrego Picarrao","-47.5167","-14.1167",NA,NA,NA,NA,"Coor from www.fallingrain.com/world; Arbusto ramoso, 1m.",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA
"138","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0009349","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","eugenioides","Campomanesia eugenioides desertorum","(DC.) Landrum","L.R. Landrum, 23/Jun/1988.",NA,NA,NA,"L.P. Queiroz; I. Crepaldi","1994","1987","3","27","Brazil","Bahia","Feira de Sant'Anna","Campus da UEFS","-38.9833","-12.25",NA,NA,NA,NA,"scanned; Arbusto de ca. 1.7m con folhas semicoraceas. Flores brancas e fruto imaturo verde.",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Myrtales","desertorum",NA,NA,NA,NA,NA,NA,NA
"139","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0057336","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","eugenioides","Campomanesia eugenioides desertorum","(DC.) Landrum","L. R. Landrum",NA,NA,NA,"C. F. Lucca; F. França, E. Melo, J. Nascimento","11","2003","9","30","Brazil","Bahia",NA,"Distrito de Ipuaçu. Inselberg. Monte Alto. Plateau 1.","-39.07639","-12.23194",NA,NA,NA,NA,"Arbusto. Folha cartácea. Flores amareio-esverdeado, passadas.",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Myrtales","desertorum",NA,NA,NA,NA,NA,NA,NA
"140","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0009333","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","eugenioides","Campomanesia eugenioides desertorum","(DC.) Landrum",NA,NA,NA,NA,"V. Barreto; E. Melo, R.F.S. Silva","226","2006","4","13","Brazil","Bahia",NA,"Campo Formoso","-40.4331","-10.5089",NA,NA,"739",NA,"Arbusto com ca. 2 m alt., bem ramificado. Folhas cartaceas, concolor. Flores em botao verdes, sepalas passadas esverdeadas.",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Myrtales","desertorum",NA,NA,NA,NA,NA,NA,NA
"141","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0009334","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","eugenioides","Campomanesia eugenioides desertorum","(DC.) Landrum","L.R. Landrum, 2007",NA,NA,NA,"A. O. Moraes; E. Melo, F. Franca, A.C. Quiroz","158","2006","2","12","Brazil","Bahia",NA,"Itatim: Inselbergue Morro da Quixaba.","-39.7936","-12.7403",NA,NA,"300",NA,"Arbusto ca. 3.0m alt. Folhas membranaceas, concolores. Fruto verde.",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Myrtales","desertorum",NA,NA,NA,NA,NA,NA,NA
"142","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0009335","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","eugenioides","Campomanesia eugenioides desertorum","(DC.) Landrum","L.R. Landrum",NA,NA,NA,"V.J. Santos","584","2006","4","14","Brazil","Bahia",NA,"Campo Formoso: Serra dos morgados.","-40.265833","-10.242778",NA,NA,"819",NA,"Arbusto com 1.8 m alt. Folhas herbaceas glabras. Frutos verdes a vermelhos.",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Myrtales","desertorum",NA,NA,NA,NA,NA,NA,NA
"143","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0009345","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","eugenioides","Campomanesia eugenioides eugenioides","(Camb.) Legr.",NA,NA,NA,NA,"T.S. Filgueiras; D. Alvarenga","3185","1994","11","24","Brazil","Goias","Chapada dos Veadeiros","ca. 14km de Alto Paraiso, estrada para Colinas de GO.","-47.521517","-14.133556",NA,NA,NA,NA,"scanned.; Subarbusto ca. 50cm de altura. Flores brancas, vistosas.",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Myrtales","eugenioides",NA,NA,NA,NA,NA,NA,NA
"144","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0009347","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","eugenioides","Campomanesia eugenioides eugenioides","(Camb.) Legr.",NA,NA,NA,NA,"P.P. Oliveira","9849","2000","12","13","Brazil",NA,NA,"Rio das Ostras- RJ.","-41.9333","-22.5167",NA,NA,NA,NA,"Mata atlantica, baixada. Frutos maduros e imaturos.",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Myrtales","eugenioides",NA,NA,NA,NA,NA,NA,NA
"145","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0009708","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","eugenioides","Campomanesia eugenioides eugenioides",NA,"M. Ibrahim",NA,NA,NA,"R.C. Mendoca; J.M. Felfili, M.C. Silva Jr.","2936","1996","11","12","Brazil","Goias","Alto Paraiso","Estrada de Caho entre Alto Paraiso e Nova Roma. Fazebda do Sr. Denenzinho.","-47.3333","-14.0733",NA,NA,NA,NA,"Arbusto, ca. 3 m altura; heliofita; folhas membranaceas de cor verde.; flor com calice verde e corola alva, anteras amarelas. Folhagem nova.",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Myrtales","eugenioides",NA,NA,NA,NA,NA,NA,NA
"146","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0009344","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","eugenioides","Campomanesia eugenioides eugenioides","(Camb.) Legr.","L.R. Landrum, 1993.",NA,NA,NA,"B. A. S. Pereira; D. Alvarenga","2252","1992","10","15","Brazil","Distrito Federal",NA,"APA de Cafuringa. Fazenda Dois Irmaos.","-48.6667","-15.51667",NA,NA,NA,NA,"Coor from www.fallingrain.com/world; Arvoreta ca. 2.5m de altura. Flores alvas.",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Myrtales","eugenioides",NA,NA,NA,NA,NA,NA,NA
"147","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0009707","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","eugenioides","Campomanesia eugenioides eugenioides",NA,"L.R. Landrum & M. Ibrahim",NA,NA,NA,"M.F. Luz","17","1981","10","20","Brazil","Distrito Federal",NA,"Rio das Salinas.","-47.95","-15.366667",NA,NA,NA,NA,"Folhas simples e opostas, muitos estames.",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Myrtales","eugenioides",NA,NA,NA,NA,NA,NA,NA
"148","2019-11-21 14:40:03-03","UFJF","CESJ","62110","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","eugenioides","Campomanesia eugenioides","(DC.) D.Legrand ex L.R. Landrum",NA,NA,NA,NA,"G.Costa","472","2011","02","13","Brasil","Bahia","Monte Santo","Subida para a Serra pela Trilha do Simão","-39.3328018188477","-10.4378004074097",NA,NA,NA,NA,"Arbusto, ca. 2,5m alt. Folhas cartáceas. Frutos imaturos verdes.","CESJ062110",NA,NA,"América do Sul",NA,NA,"Angiosperma",NA,NA,"74832","auto",NA,NA,NA,NA,NA
"149","2021-04-07 11:46:25-03","UFMS","CGMS","67992","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","eugenioides","Campomanesia eugenioides","(Cambess.) D.Legrand ex Landrum","A. Pott",NA,NA,NA,"A. Pott; V.J. Pott","13201","2005","08","25","Brasil","Mato Grosso do Sul","Aquidauana","Rio Negro, Retiro Rio Negro, 56 km W da Rodovia MS-419, Km 95, Fazenda Santana, sub-região de Aquidauana, Pantanal.","-55.6936111","-19.6136111","-55,6936111","-19,6136111","110","110","Flor ausente. Fruto imaturo verde. Ponto 2.1. Habitat: Floresta ripária em área de savana de Pantanal. Solo areno-siltoso. Relevo plano. Frequente. Habito: Arbusto a arvoreta. 1,50 - 4,00 m de altura.","CGMS1100951",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2021-04-07 11:46:25-03","UFMS","CGMS","48769","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","eugenioides","Campomanesia eugenioides","(Cambess.) D.Legrand ex Landrum","T.R.F. Sinani","2014","12","10","T.R.F. Sinani; T.C. Piva; N.F. Silva; J.R. Fabri; A.L.B. Sartori","360","2014","12","10","Brasil","Mato Grosso do Sul","Dois Irmãos do Buriti","Estrada vicinal, próximo a 1,3 km da Rodovia MS-162.","-55.3216667","-20.6741667","-55,3216667","-20,6741667","282","282",NA,"CGMS1078719",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2021-04-07 11:46:25-03","UFMS","CGMS","31532","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","eugenioides","Campomanesia eugenioides","(Cambess.) D.Legrand ex Landrum","A. Pott",NA,NA,NA,"L.S. Rodrigues; R.H. da Silva","56","2010","08","30","Brasil","Mato Grosso","Poconé","Parque Nacional do Pantanal Matogrossense.","-57.3666667","-17.8213889","-57,3666667","-17,8213889",NA,NA,NA,"CGMS1060965",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2021-04-07 11:46:25-03","UFMS","CGMS","63555","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","eugenioides","Campomanesia eugenioides","(Cambess.) D.Legrand ex Landrum","L.R. Landrum","2001",NA,NA,"G. Hatschbach; A. Pott; V.J. Pott; E. Barbosa","53701","1995","10","21","Brasil","Mato Grosso","Chapada dos Guimarães","Base Aérea do CINDACTA, arredores.","-55.749698638916","-15.460599899292",NA,NA,NA,NA,"Habitat: Campo cerrado. Habito: Arbusto. 1 m de altura.","CGMS1096523",NA,NA,NA,NA,NA,NA,NA,NA,"107042","auto",NA,NA,NA,NA,NA
"153","2021-04-07 11:46:25-03","UFMS","CGMS","67956","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","eugenioides","Campomanesia eugenioides","(Cambess.) D.Legrand ex Landrum",NA,NA,NA,NA,"A. Pott; V.J. Pott","13052","2005","08","17","Brasil","Mato Grosso do Sul","Aquidauana","Rio Negro, Fazenda Rio Negro, sub-região de Aquidauana, Pantanal.","-55.7872009277344","-20.4710998535156",NA,NA,NA,NA,"Flor ausente. Habitat: Vegetação ripária pioneira em ilha inundável. Solo areno-siltoso. Relevo lato-fluvial. Ocasional. Habito: Arbusto 3m de altura.","CGMS1100915",NA,NA,NA,NA,NA,NA,NA,NA,"212961","auto",NA,NA,NA,NA,NA
"154","2021-04-07 11:46:25-03","UFMS","CGMS","10500","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","eugenioides","Campomanesia eugenioides","(Cambess.) D.Legrand ex Landrum","U.M. Resende",NA,NA,NA,"R.S. de Arruda","160","1999","12","04","Brasil","Mato Grosso do Sul","Corumbá","Pantanal de Miranda e Abobral.","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,NA,"CGMS1039794",NA,NA,NA,NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA
"155","2019-11-27 13:50:40-03","UFS","ASE","16701","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","eugenioides","Campomanesia eugenioides desertorum","(DC.) Landrum","Proença, C","2011","07",NA,"Machado, WJ; Gomes, LA; Jesus, JB","118","2010","01","15","Brasil","Sergipe","Poço Redondo","Serra da Guia","-37.684167","-9.805278","-37.684167","-9.805278",NA,NA,"Folhas simples e opostas, flores brancas, vários estames (com filete branco e anteras amarelas), gineceu amarelo.; Folhas simples e opostas, flores brancas, vários estames (com filete branco e anteras amarelas), gineceu amarelo.; Caat","ASE0023203","ASE0023203",NA,"Southern America",NA,NA,"Magnoliophyta",NA,"desertorum",NA,NA,NA,NA,NA,NA,NA
"156","2019-11-27 13:50:40-03","UFS","ASE","16896","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","eugenioides","Campomanesia eugenioides","(Camb.)","Proença, C","2011","12",NA,"Machado, WJ; Gomes, LA; Santos, V; Jesus, JB","210","2010","02","09","Brasil","Sergipe","Poço Redondo","Serra da Guia","-37.684167","-9.805278","-37.684167","-9.805278",NA,NA,"Arbusto ca. 5m, folhas simples, opostas e cruzadas, flores com 5 sépalas verde-claro, 5 pétalas brancas e vários estames.; Arbusto ca. 5m, folhas simples, opostas e cruzadas, flores com 5 sépalas verde-claro, 5 pétalas brancas e vário","ASE0024105","ASE0024105",NA,"Southern America",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2019-11-27 13:50:40-03","UFS","ASE","18023","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","eugenioides","Campomanesia eugenioides","(Camb.)","Proença, C; Ibrahim, M; Machado, WJ","2017","06",NA,"Machado, WJ; Jesus, JB; Almeida, MJ","302","2010","04","18","Brasil","Sergipe","Poço Redondo","Serra da Guia","-37.684167","-9.805278","-37.684167","-9.805278",NA,NA,"Arbusto ca. 3m, folhas simples, frutos imaturos verdes.; Arbusto ca. 3m, folhas simples, frutos imaturos verdes.; Caatinga (trilha)","ASE0024887","ASE0024887",NA,"Southern America",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2019-11-27 13:50:40-03","UFS","ASE","1213","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","eugenioides","Campomanesia eugenioides desertorum","(DC.) Landrum","Ibrahim, M","2009","06",NA,"Andrade-Lima, D de; Carvalho, FA de; Araújo, PF","ASE1213","1971","11","30","Brasil","Paraíba","Monte Horebe","Arredores do Monte Horebe","-38.586111","-7.215278","-38.586111","-7.215278",NA,NA,"Arbusto. 2. m. Folhas verdes.; Arbusto. 2. m. Folhas verdes.","ASE0013364","ASE0013364",NA,"Southern America",NA,NA,"Magnoliophyta",NA,"desertorum",NA,NA,NA,NA,NA,NA,NA
"159","2019-11-27 13:50:40-03","UFS","ASE","14299","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","eugenioides","Campomanesia eugenioides desertorum","(DC.) Landrum","Amorim, BS","2010","07","01","Alcântara, GD; Miranda, AM","3","2008","02","11","Brasil","Pernambuco","Buíque","Vale do Catimbau, Estrada do Furtoso.","-37.155833","-8.623333","-37.155833","-8.623333",NA,NA,"Arbusto muito ramificado com cerca de 1,7 m de altura. Caule acinzentado. Folhas adaxialmente brilhantes. Flores com cálice verde, coroa e androceu branco. Densamente florida.; Arbusto muito ramificado com cerca de 1,7 m de altura. Ca","ASE0021737","ASE0021737",NA,"Southern America",NA,NA,"Magnoliophyta",NA,"desertorum",NA,NA,NA,NA,NA,NA,NA
"160","2019-11-27 13:50:40-03","UFS","ASE","26380","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","eugenioides","Campomanesia eugenioides desertorum","(DC.) Landrum","Ibrahim, M","2017","10","06","Santos, LAS","710","2011","11","22","Brasil","Sergipe","Canindé de São Francisco",NA,"-37.789167","-9.66","-37.789167","-9.66",NA,NA,NA,"ASE0030925","ASE0030925",NA,"Southern America",NA,NA,"Magnoliophyta",NA,"desertorum",NA,NA,NA,NA,NA,NA,NA
"161","2019-11-27 13:50:40-03","UFS","ASE","27310","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","eugenioides","Campomanesia eugenioides desertorum","(DC.) Landrum","Ibrahim, M","2015","05",NA,"Freire, GS; Campos, DA; Matos, GMA; Cruz, LS","34","2012","09","13","Brasil","Sergipe","Lagarto","Assentamento Che Guevara, Mata do Doutor João.","-37.663792","-10.915228","-37.663792","-10.915228",NA,NA,"Arbusto ca. 2m. Frutos imaturos verdes e maduros vináceos.; Área de transição.","ASE0031638","ASE0031638",NA,"Southern America",NA,NA,"Magnoliophyta",NA,"desertorum",NA,NA,NA,NA,NA,NA,NA
"162","2019-11-27 13:50:40-03","UFS","ASE","27894","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","eugenioides","Campomanesia eugenioides desertorum","(DC.) Landrum","Ibrahim, M","2017","10","06","Matos, GMA; Campos, DA; Freire, GS; Melo, LMS; Santos, E","284","2013","04","18","Brasil","Sergipe","Lagarto","Assentamento Che Guevara","-37.628444","-10.863056","-37.628444","-10.863056",NA,NA,"Arbust, ca. 1 m. Flores brancas, lilas no ápice das pétalas, estames amarelos.; Caatinga.","ASE0032595","ASE0032595",NA,"Southern America",NA,NA,"Magnoliophyta",NA,"desertorum",NA,NA,NA,NA,NA,NA,NA
"163","2019-11-27 13:50:40-03","UFS","ASE","28202","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","eugenioides","Campomanesia eugenioides desertorum","(DC.) Landrum","Ibrahim, M","2017","10","06","Mendes, K; Chagas, MA","581","2011","01","23","Brasil","Pernambuco","São Caitano","RPPN Pedra do Cachorro, Extrato intermediário. Afloramento rochoso granítico.","-36.191472","-8.235639","-36.191472","-8.235639","750","750","Arbusto, ca de 2m. Flores brancas.; Caatinga","ASE0032454","ASE0032454",NA,"Southern America",NA,NA,"Magnoliophyta",NA,"desertorum",NA,NA,NA,NA,NA,NA,NA
