"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","class","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","typeStatus","fieldNumber","individualCount","relatedCatalogItem","sex"
"94","2020-12-11 11:33:05-03","UFMG","BHCB","56654","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Lepidaploa","lilacina","Lepidaploa lilacina","(Mart. ex DC.) H.Rob.","Lombardi, JA","4230","2001","02","13","Southern America","Brasil","Minas Gerais","Diamantina","APA Pau-de-Fruta - COPASA","-43.652222","-18.250278",NA,NA,NA,"Plantas do Brasil. Afloramento de quartzito. Arbustivo, ca. 1,8m. Folhas papiráceas. Flores brancas. Estigmas lilases.",NA,NA,NA,NA,NA,NA,NA,NA,"-43.652222","-18.250278",NA,NA,NA,NA,NA,NA
"95","2020-12-11 11:33:05-03","UFMG","BHCB","197896","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Lepidaploa","lilacina","Lepidaploa lilacina","(Mart. ex DC.) H.Rob.","Rezende, SG; Justo, AG","6903","2018","09","04","Southern America","Brasil","Minas Gerais","Rio Acima","Serra do Gandarela","-43.674444","-20.030278","1493","1493",NA,"Arbusto; Floresta Estacional Semidecidual em Estágio Avançado de Regeneração","BHCB197896",NA,NA,NA,NA,NA,NA,NA,"-43.674444","-20.030278",NA,NA,NA,NA,NA,NA
"96","2020-12-11 11:33:05-03","UFMG","BHCB","190151","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Lepidaploa","lilacina","Lepidaploa lilacina","(Mart. ex DC.) H.Rob.","Quaresma, AS; Oliveira, CT","527","2017","05","24","Southern America","Brasil","Minas Gerais","Conceição do Mato Dentro",NA,"-43.4249992370605","-19.0372009277344",NA,NA,NA,"Campo rupestre quartizítico.","BHCB190151",NA,NA,NA,"60318","auto","2017","07",NA,NA,"05",NA,NA,NA,NA,NA
"97","2020-12-11 11:33:04-03","UFMG","BHCB","165238","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Lepidaploa","lilacina","Lepidaploa lilacina","(Mart. ex DC.) H.Rob.","Freitas, FS; Machado, TM","103","2013","07","24","Southern America","Brasil","Bahia","Rio de Contas","Parque Nacional da Chapada Diamantina, Trilha para o Campo do Queiroz","-41.8114013671875","-13.5789003372192",NA,NA,NA,"Arbusto, ca.1,0m. Flores lilás. Beira da trilha",NA,NA,NA,NA,"49773","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2020-12-11 11:33:42-03","UFMG","BHCB","20080","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Vernonia","adamantium","Vernonia adamantium","Gardner","Pereira, M","849","1991","06","27",NA,"?",NA,NA,"coletada na região de congonhas em frente a serra do palacio",NA,NA,"1300","1300",NA,"campo rupestre arbustivo,","BHCB007261",NA,NA,NA,NA,NA,"1994","04",NA,NA,"28",NA,NA,NA,NA,NA
"99","2020-12-11 11:33:42-03","UFMG","BHCB","6138","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Vernonia","adamantium","Vernonia adamantium","Gardner","Grandi, TSM","1794","1985","05","26","Southern America","Brasil","Minas Gerais","Itambé","Subida do pico.",NA,NA,NA,NA,NA,"Cerrado. Herbáceo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2020-12-11 11:33:42-03","UFMG","BHCB","20089","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Vernonia","adamantium","Vernonia adamantium","Gardner","Pereira, M; Lucca, M","858","1992","08","16","Southern America","Brasil","Minas Gerais","Santana do Riacho","Parque Nacional da Serra do Cipó., A 3km da portaria do IBAMA Alto Palácio, na reagião das Canelas de Ema gigantes (Est. 1 AQ 202).","-43.7144012451172","-19.1688995361328",NA,NA,NA,"Campo rupestre; afloramento rochoso. Arbustivo.",NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2020-12-11 11:33:42-03","UFMG","BHCB","21915","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Vernonia","adamantium","Vernonia adamantium","Gardner","Lucca, M","24","1993","04","10","Southern America","Brasil","Minas Gerais","Santana do Riacho","Parque Nacional da Serra do Cipó., Região das Canelas de Ema Gigantes, a 3km da portaria Alto Palácio do IBAMA.","-43.7144012451172","-19.1688995361328",NA,NA,NA,"Campo rupestre; afloramento rochoso. Arbustivo.; campo rupestre(afloramento rochoso), arbustivo","BHCB007257",NA,NA,NA,"26557","auto","2012","03",NA,NA,NA,NA,NA,NA,NA,NA
"102","2020-12-11 11:33:42-03","UFMG","BHCB","9114","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Vernonia","adamantium","Vernonia adamantium","Gardner","Lopes, MA","s.n.","1985","04","15","Southern America","Brasil","Minas Gerais","Santana do Riacho","Usina Coronel Américo Teixeira (UCAT).","-43.7144012451172","-19.1688995361328",NA,NA,NA,"campo rupestre, herbáceo, inflorescência beje","BHCB007275",NA,NA,NA,"26557","auto","2012","03",NA,NA,NA,NA,NA,NA,NA,NA
"103","2020-12-11 11:33:44-03","UFMG","BHCB","106435","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Vernonia","lilacina","Vernonia lilacina","Mart. ex DC.","Petacci, F","5","2004","07","06","Southern America","Brasil","Minas Gerais","Diamantina","Campus II da FAFEID.","-43.6002998352051","-18.2493991851807",NA,NA,NA,"Erva cerca de 1m, flores ressecadas.",NA,NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2020-12-11 11:33:44-03","UFMG","BHCB","55477","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Vernonia","lilacina","Vernonia lilacina","Mart. ex DC.","Magalhães, GM","1570","1942","04","29","Southern America","Brasil","Minas Gerais","Diamantina","Chapadão.","-43.6002998352051","-18.2493991851807",NA,NA,NA,"Campo arenoso. Muito frequente. Arbustivo, 2m. Flor lilás.",NA,NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2012-10-17 05:07:00-03","MO","MOBOT","3343598","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Vernonia","lilacina","Vernonia lilacina","Mart. ex DC.","Robert M. King|Scott A. Mori|Talmon S. dos Santos|José L. Hage","King 8113","1979","7","22","South America","Brazil","Bahia",NA,"Municipio de Rio Contas. Pico das Almas a 18 km NW de Rio de Contas.",NA,NA,"1600.00000000","1850.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2012-10-17 05:07:00-03","MO","MOBOT","3344072","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Vernonia","lilacina","Vernonia lilacina","Mart. ex DC.","Robert M. King|Scott A. Mori|Talmon S. dos Santos|José L. Hage","King 8124","1979","7","24","South America","Brazil","Bahia",NA,"Municipio de Rio de Contas. Base de Pico das Almas, a 18 km as NW de RIo de Contas.",NA,NA,"1300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2009-06-25 13:32:00-03","MO","MOBOT","3344232","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Vernonia","lilacina","Vernonia lilacina","Mart. ex DC.","William R. Anderson","Anderson 8920","1973","4","14","South America","Brazil",NA,NA,"3.5 km by road SW of Rio Jequiti and Mendanha; dense woods on fillside interrupted by quartzite rocks.",NA,NA,"880.00000000",NA,NA,NA,NA,NA,"H. Robinson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2008-05-27 22:02:00-03","MO","MOBOT","3344457","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Vernonia","lilacina","Vernonia lilacina","Mart. ex DC.","Howard S. Irwin","Irwin 27550","1970",NA,NA,"South America","Brazil",NA,NA,"Cerrado on steep slopes, ca. 25 km E of Diamantina, near RIo Jequiti.",NA,NA,"800.00000000",NA,NA,NA,NA,NA,"H. Robinson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2009-08-28 05:32:00-03","MO","MOBOT","3344526","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Vernonia","lilacina","Vernonia lilacina","Mart. ex DC.","Robert M. King|Luther E. Bishop","King 8665","1981","1","25","South America","Brazil","Bahia",NA,"Vicinity of Pico das Almas, ca. 20 km NE of the town of Rio das Contas.",NA,NA,"3500.00000000","4600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2009-08-28 05:38:00-03","MO","MOBOT","3344580","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Vernonia","lilacina","Vernonia lilacina","Mart. ex DC.","Robert M. King|Luther E. Bishop","King 8620","1981","1","24","South America","Brazil","Bahia",NA,"5 km NW from the town of Rio das Contas toward Pico das Almas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2012-10-17 05:07:00-03","MO","MOBOT","3347717","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Vernonia","lilacina","Vernonia lilacina","Mart. ex DC.","Robert M. King|Scott A. Mori|Talmon S. dos Santos|José L. Hage","King 8068","1979","7","21","South America","Brazil","Bahia",NA,"Municipio de Rio de Contas, 4 km as NW de Rio de Contas. Campo Rupestre.",NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2019-06-10 10:10:18-03","FZB-BH","BHZB","11324","S","Plantae",NA,NA,"Asteraceae","Lepidaploa","lilacina","Lepidaploa lilacina",NA,"Rezende, S.G.","5072","2015","07","29",NA,"Brasil","MG","Mariana","Região do distrito de Camargos","-43.4160995483398","-20.377799987793","770","770",NA,"com duplicata",NA,NA,NA,NA,"33524","auto",NA,NA,"43 °23' 15''","20 °15' 10''",NA,NA,NA,NA,NA,NA
"113","2019-06-10 10:10:18-03","FZB-BH","BHZB","12170","S","Plantae",NA,NA,"Asteraceae","Lepidaploa","lilacina","Lepidaploa lilacina",NA,"Rezende, S.G.","6136","2018","07","10",NA,"Brasil","MG","Serro","São Gonçalo do Rio das Pedras","-43.3793983459473","-18.604700088501","1098","1098",NA,"Com duplicata. Anteriormente identificada como Vernonia adamantium Gardner",NA,NA,NA,NA,"37754","auto",NA,NA,"43°29'30","18°24'46",NA,NA,NA,NA,NA,NA
"114","2019-06-10 10:10:18-03","FZB-BH","BHZB","12197","S","Plantae",NA,NA,"Asteraceae","Lepidaploa","lilacina","Lepidaploa lilacina",NA,"Rezende, S.G.","6164","2018","07","10",NA,"Brasil","MG","Diamantina","Próximo a estrada Diamantina/Serro","-43.6002998352051","-18.2493991851807","1197","1197",NA,"Doação de duplicata para Herbário HUFU em outubro 2018. Anteriormente identificada como Vernonia #?#adamantium #?#Gardner",NA,NA,"J, Nakajima",NA,"101169","auto","2019","02","43°33'11","18°19'48","13",NA,NA,NA,NA,NA
"115","2019-06-10 10:10:18-03","FZB-BH","BHZB","11323","S","Plantae",NA,NA,"Asteraceae","Lepidaploa","lilacina","Lepidaploa lilacina",NA,"Rezende, S.G.","5071","2015","07","29",NA,"Brasil","MG","Mariana","Região do distrito de Camargos","-43.4160995483398","-20.377799987793","800","800",NA,"unicata",NA,NA,NA,NA,"33524","auto",NA,NA,"43° 23' 00''","20 °15' 49''",NA,NA,NA,NA,NA,NA
"116","2020-09-12 05:00:02-03","US","US","3031264","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Lepidaploa","lilacina","Lepidaploa lilacina","(Mart. ex DC.) H. Rob.","G. Hatschbach & R. Kummrow","47908","1984","6","15","South America - Neotropics","Brazil","Bahia",NA,"Mucuge, arredores, Bahia",NA,NA,NA,NA,NA,NA,"US01629634","US01629634_01",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"117","2020-09-12 05:00:02-03","US","US","2922592","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Lepidaploa","lilacina","Lepidaploa lilacina","(Mart. ex DC.) H. Rob.","R. M. King & L. E. Bishop","8665","1981","1","25","South America - Neotropics","Brazil","Bahia",NA,"Bahia: Vicinity of Pico das Almas, ca. 20 km. N. W. of the town of Rio das Contas",NA,NA,"1067","1402",NA,NA,"US01629547","US01629547_01",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"118","2020-09-12 05:00:02-03","US","US","2918143","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Lepidaploa","lilacina","Lepidaploa lilacina","(Mart. ex DC.) H. Rob.","R. M. Harley, G. L. Bromley, A. M. Carvalho, J. M. Soares Nunes & et al.","22883","1980","5","31","South America - Neotropics","Brazil","Bahia",NA,"Morro do Chapeu, Rio do ferro Doido, 19.5 km. S. E. of Morro do Chapeu on the BA 052 highway to Mundo Novo","-41.03","-11.63","900",NA,NA,NA,"US01629548","US01629548_01",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"119","2020-09-12 05:00:02-03","US","US","2855674","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Lepidaploa","lilacina","Lepidaploa lilacina","(Mart. ex DC.) H. Rob.","R. M. King, S. A. Mori, T. S. Santos & J. Hage","8068","1979","7","21","South America - Neotropics","Brazil","Bahia",NA,"Municipio de Rio Contas, a 4 km as NW de Rio de Contas, Campo Rupestre",NA,NA,"1000",NA,NA,NA,"US01629631","US01629631_01",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"120","2020-09-12 05:00:02-03","US","US","3148936","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Lepidaploa","lilacina","Lepidaploa lilacina","(Mart. ex DC.) H. Rob.","G. Hatschbach & V. Nicolack","52880","1989","5","18","South America - Neotropics","Brazil","Minas Gerais",NA,"Conc. do Mato Dentro, 3-5 km S, Minas Gerais",NA,NA,"600",NA,NA,NA,"US01629638","US01629638_01",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"121","2020-09-12 05:00:02-03","US","US","2948367","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Lepidaploa","lilacina","Lepidaploa lilacina","(Mart. ex DC.) H. Rob.","S. A. Mori & B. M. Boom","14544","1981","6","18","South America - Neotropics","Brazil","Bahia",NA,"Municipality of Morro do Chapeu, BR052, 4-6 km E of Morro do Chapeu, Campo Rupestre",NA,NA,"1000",NA,NA,NA,"US01629633","US01629633_01",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"122","2020-09-12 05:00:02-03","US","US","3524430","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Lepidaploa","lilacina","Lepidaploa lilacina","(Mart. ex DC.) H. Rob.","S. Splett","596","1994","8","23","South America - Neotropics","Brazil","Minas Gerais",NA,"Minas Gerais, estrada Diamantina-Medanha, 5,5 km ao norte de Diamantina",NA,NA,"1200",NA,NA,NA,"US01629637","US01629637_01",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"123","2020-09-12 05:00:02-03","US","US","2569779A","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Lepidaploa","lilacina","Lepidaploa lilacina","(Mart. ex DC.) H. Rob.","H. S. Irwin, H. Maxwell & D. C. Wasshausen","20649","1968","2","23","South America - Neotropics","Brazil","Minas Gerais",NA,"Serra do Espinhaco, Quartz outcrops, Serra do Espinhaco at Lapinha, Minas Gerais, ca. 18 km N. of Serro on road (MG 2) to Diamantina",NA,NA,"1200",NA,NA,NA,"US01629640","US01629640_01",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"124","2020-09-12 05:00:02-03","US","US","2918142","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Lepidaploa","lilacina","Lepidaploa lilacina","(Mart. ex DC.) H. Rob.","R. M. Harley, G. L. Bromley, A. M. Carvalho, J. M. Soares Nunes & et al.","22913","1980","6","1","South America - Neotropics","Brazil","Bahia",NA,"Morro do Chapeu, 3 km. S. E. of Morro do Chapeu on the road to Mundo Novo","-41.12","-11.57","1000",NA,NA,NA,"US01629549","US01629549_01",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"125","2020-09-12 05:00:02-03","US","US","2855918","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Lepidaploa","lilacina","Lepidaploa lilacina","(Mart. ex DC.) H. Rob.","R. M. King, A. Mori, T. S. Santos & J. Hage","8113","1979","7","22","South America - Neotropics","Brazil","Bahia",NA,"Municipio de Rio Contas, Pico das Almas a 18 km as NW de Rio de Contas",NA,NA,"1600","1850",NA,NA,"US01629630","US01629630_01",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"126","2020-09-12 05:00:02-03","US","US","2927761","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Lepidaploa","lilacina","Lepidaploa lilacina","(Mart. ex DC.) H. Rob.","R. M. Harley, G. L. Bromley, A. M. Carvalho, J. M. Soares Nunes & et al.","22913","1980","6","1","South America - Neotropics","Brazil","Bahia",NA,"Morro do Chapeu, 3 km. S. E. of Morro do Chapeu on the road to Mundo Novo","-41.12","-11.57","1000",NA,NA,NA,"US01629550","US01629550_01",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"127","2020-09-12 05:00:02-03","US","US","3370661","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Lepidaploa","lilacina","Lepidaploa lilacina","(Mart. ex DC.) H. Rob.","W. Ganev","159","1992","4","2","South America - Neotropics","Brazil","Bahia",NA,"De Catoles, Brasil, estado de Bahia, municipio de Abaira, distrito de Catoles: caminho Capao- Bicota, garimpo novo do Bicota","-41.85","-13.33","1400",NA,NA,NA,"US01629545","US01629545_01",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"128","2020-09-12 05:00:02-03","US","US","2948372","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Lepidaploa","lilacina","Lepidaploa lilacina","(Mart. ex DC.) H. Rob.","S. A. Mori & B. M. Boom","14510","1981","6","17","South America - Neotropics","Brazil","Bahia",NA,"Municipality of Morro do Chapeu, BR052, vicinity of bridge over Rio Ferro Doido, ca 18 km E of Morro do Chapeu",NA,NA,"1000",NA,NA,NA,"US01629635","US01629635_01",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"129","2020-09-12 05:00:02-03","US","US","2818878","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Lepidaploa","lilacina","Lepidaploa lilacina","(Mart. ex DC.) H. Rob.","H. S. Irwin, S. F. Fonsêca, R. Souza, R. Reis dos Santos & J. Ramos","27550","1970","3","15","South America - Neotropics","Brazil","Minas Gerais",NA,"Serra do Espinhaco, Cerrado on steep slopes, ca. 25km E. of Diamantina, near Rio Jequiti",NA,NA,"800",NA,NA,NA,"US01629639","US01629639_01",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"130","2020-09-12 05:00:02-03","US","US","2901181","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Lepidaploa","lilacina","Lepidaploa lilacina","(Mart. ex DC.) H. Rob.","R. M. Harley, G. L. Bromley, A. M. Carvalho, J. M. Soares Nunes & et al.","22883","1980","5","31","South America - Neotropics","Brazil","Bahia",NA,"Morro do Chapeu, rio do Ferro Doido, 19.5 km. S. E. of Morro do Chapeu on the BA 052 highway to Mundo Novo","-41.03","-11.63","900",NA,NA,NA,"US01629552","US01629552_01",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"131","2020-09-12 05:00:02-03","US","US","1932871","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Lepidaploa","lilacina","Lepidaploa lilacina","(Mart. ex DC.) H. Rob.","L. O. Williams & V. Assis","6981","1945","9","22","South America - Neotropics","Brazil","Minas Gerais",NA,"Minas Gerais, Serra de Itambe, about 18 km. northeast of Serro, Municipio of Serro",NA,NA,NA,NA,NA,NA,"US01629641","US01629641_01",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"132","2020-09-12 05:00:02-03","US","US","2901180","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Lepidaploa","lilacina","Lepidaploa lilacina","(Mart. ex DC.) H. Rob.","R. M. Harley, G. L. Bromley, A. M. Carvalho, J. M. Soares Nunes & et al.","22913","1980","6","3","South America - Neotropics","Brazil","Bahia",NA,"Morro do Chapeu, 3 km. S. E. of Morro do Chapeu on the road to Mundo Novo","-41.12","-11.57","1000",NA,NA,NA,"US01629553","US01629553_01",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"133","2020-09-12 05:00:02-03","US","US","2855913","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Lepidaploa","lilacina","Lepidaploa lilacina","(Mart. ex DC.) H. Rob.","R. M. King, S. A. Mori, T. S. Santos & J. Hage","8124","1979","7","24","South America - Neotropics","Brazil","Bahia",NA,"Municipio de Rio de Contas, Base de Pico das Almas, a 18 km as NW de Rio de Contas",NA,NA,"1300",NA,NA,NA,"US01629546","US01629546_01",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"134","2020-09-12 05:00:02-03","US","US","2818595","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Lepidaploa","lilacina","Lepidaploa lilacina","(Mart. ex DC.) H. Rob.","W. R. Anderson, P. A. Fryxell, S. R. Hill, R. Reis dos Santos & R. Souza","8920","1973","4","14","South America - Neotropics","Brazil","Minas Gerais",NA,"Serra do Espinhaco, 3.5 km by road SW of Rio Jequiti and Medanha",NA,NA,"880",NA,NA,NA,"US01629636","US01629636_01",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"135","2020-09-12 05:00:02-03","US","US","2927762","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Lepidaploa","lilacina","Lepidaploa lilacina","(Mart. ex DC.) H. Rob.","R. M. Harley, G. L. Bromley, A. M. Carvalho, J. M. Soares Nunes & et al.","22883","1980","5","31","South America - Neotropics","Brazil","Bahia",NA,"Morro do Chapeu, rio do Ferro Doido, 19.5 km. S. E. of Morro do Chapeu on the BA 052 highway to Mundo Novo","-41.03","-11.63","900",NA,NA,NA,"US01629551","US01629551_01",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"136","2020-09-12 05:00:02-03","US","US","3692244","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Lepidaploa","lilacina","Lepidaploa lilacina","(Mart. ex DC.) H. Rob.","B. Loeuille, L. M. Borges & M. T. C. Watanabe","610","2012","4","25","South America - Neotropics","Brazil","Minas Gerais",NA,"Diamantina: Estrada MG 220, Diamantina - Conselheiro Mata, a 4 km da Rodovia BR 367.","-43.7124","-18.2762","1045",NA,NA,NA,"US01311650","US01311650_01",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"137","2020-09-12 05:00:02-03","US","US","3315394","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Lepidaploa","lilacina","Lepidaploa lilacina","(Mart. ex DC.) H. Rob.","S. Splett","898A","1995","3","13","South America - Neotropics","Brazil","Minas Gerais",NA,"Minas Gerais, estrada Diamantina-Biribiri, 6 km depois de Diamantina","-43.67","-18.25","1000",NA,NA,NA,"US01629642","US01629642_01",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"138","2020-09-12 05:00:02-03","US","US","3697932","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Lepidaploa","lilacina","Lepidaploa lilacina","(Mart. ex DC.) H. Rob.","B. Loeuille, L. M. Borges & M. T. C. Watanabe","653","2012","4","29","South America - Neotropics","Brazil","Minas Gerais",NA,"Couto de Magalhaes de Minas: Vaqueiros. BR 367, Couto de Magalhaes de Minas- Diamantina, 3.3 km a partir do Corrego da Fome; estrada BR 367- Cachoeira da Fabrica","-43.4485","-18.1237","811",NA,NA,NA,"US01311820","US01311820_01",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"139","2020-09-12 05:00:02-03","US","US","2948369","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Lepidaploa","lilacina","Lepidaploa lilacina","(Mart. ex DC.) H. Rob.","S. A. Mori & B. M. Boom","14533","1981","6","18","South America - Neotropics","Brazil","Bahia",NA,"Bahia: Municipality of Morro do Chapeu, BR052, 4-6 km E of Morro do Chapeu, Campo Rupestre",NA,NA,"1000",NA,NA,NA,"US01629632","US01629632_01",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"140","2019-11-13 11:16:22-03","USP","SPF","214757","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lepidaploa","lilacina","Lepidaploa lilacina","(Mart. ex DC.) H.Rob.","Loeuille, B","653","2012","04","29",NA,"Brasil","Minas Gerais","Couto de Magalhães de Minas","Vaqueiros. BR 367, Couto de Magalhães de Minas#?#Diamantina, ramal de terra à esquerda após ca. de 3,3 km a partir do Córrego da Fome; estrada BR 367#?# Cachoeira da Fábrica, a 2,1 km da cachoeira.","-43.448472","-18.123694","811","811",NA,NA,"SPF00214757",NA,"Loeuille, B",NA,NA,NA,"2014",NA,"-43.448472","-18.123694",NA,NA,NA,NA,NA,NA
"141","2019-11-13 11:16:22-03","USP","SPF","214902","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lepidaploa","lilacina","Lepidaploa lilacina","(Mart. ex DC.) H.Rob.","Loeuille, B","610","2012","04","25",NA,"Brasil","Minas Gerais","Diamantina","Estrada MG 220, Diamantina#?#Conselheiro Mata, a 4 km da Rodovia BR 367, margem esquerda.","-43.712361","-18.276222","1405","1405",NA,NA,"SPF00214902",NA,"Loeuille, B",NA,NA,NA,"2012",NA,"-43.712361","-18.276222",NA,NA,NA,NA,NA,NA
"142","2021-03-15 18:25:29-03","USP","SPF","216039","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lepidaploa","lilacina","Lepidaploa lilacina","(Mart. ex DC.) H.Rob.","Loeuille, B","875","2014","03","08",NA,"Brasil","Minas Gerais","Nova União","Serra do Cipó, Distrito de Altamira, trilhas partindo do final do vale em direção ao alto da serra, passando por mata e campos rupestres.","-43.572736","-19.519667","1347","1347",NA,"Subarbusto até 50 cm. Flores lilases.; Borda de mata de galeria.","SPF00216039",NA,"Loeuille, B",NA,NA,NA,"2014",NA,"-43.572736","-19.519667",NA,NA,NA,NA,NA,NA
