"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","fieldNumber","class","individualCount","relatedCatalogItem","previousCatalogNumber"
"52","2020-06-17 15:25:24-03","UNESP-RC","HRCB","10926","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Zygostates","cornuta","Zygostates cornuta","Lindl.","J. E. L. S. Ribeiro","Garcia, F. C. P.",NA,NA,NA,NA,NA,"Brasil","São Paulo","Picinguaba",NA,NA,NA,NA,NA,NA,NA,"Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA
"53","2020-06-17 15:25:24-03","UNESP-RC","HRCB","11312","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Zygostates","cornuta","Zygostates cornuta","Lindl.","J. E. L. S. Ribeiro","Furlan, A.",NA,NA,NA,NA,NA,"Brasil","São Paulo","Picinguaba",NA,NA,NA,NA,NA,NA,NA,"Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA
"54","2020-06-17 15:25:24-03","UNESP-RC","HRCB","27480","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Zygostates","cornuta","Zygostates cornuta","Lindl.",NA,"Assis, M. A. de",NA,NA,NA,NA,NA,"Brasil","São Paulo","Picinguaba",NA,NA,NA,NA,NA,NA,NA,"Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA
"55","2020-06-17 15:25:24-03","UNESP-RC","HRCB","9369","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Zygostates","cornuta","Zygostates cornuta","Lindl.","J. E. L. S. Ribeiro","Cunha, N. M. L.",NA,NA,NA,NA,NA,"Brasil","São Paulo","Picinguaba",NA,NA,NA,NA,NA,NA,NA,"Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA
"56","2020-06-17 15:25:24-03","UNESP-RC","HRCB","9699","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Zygostates","cornuta","Zygostates cornuta","Lindl.","J. E. L. S. Ribeiro","Furlan, A.",NA,NA,NA,NA,NA,"Brasil","São Paulo","Picinguaba",NA,NA,NA,NA,NA,NA,NA,"Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA
"57","2020-06-17 15:25:24-03","UNESP-RC","HRCB","11031","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Zygostates","cornuta","Zygostates cornuta","Lindl.","J. E. L. S. Ribeiro","Ribeiro, J. E. L. S.",NA,NA,NA,NA,NA,"Brasil","São Paulo","Picinguaba",NA,NA,NA,NA,NA,NA,NA,"Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA
"58","2014-11-06 16:18:38-02","UFPB","EAN","3108","S","Plantae",NA,NA,"Orchidaceae","Zygostates","cornuta","Zygostates cornuta","Lindl.","L. P. Felix & G. V. Dornelas","L. P. Felix ; G. V. Dornelas","347","1986","11","05",NA,"Brasil","São Paulo",NA,NA,"Herbácea; flores amarelo-esverdeado. Planta doada por Vitorino Paiva..Habitat: Epífita",NA,NA,"1986","11","05","São Paulo","-46.63","-23.54",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"59","2020-09-12 05:00:02-03","US","US","2688690","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Zygostates","cornuta","Zygostates cornuta",NA,NA,"G. Hatschbach","18640","1968","2","26","South America - Neotropics","Brazil",NA,NA,NA,NA,"US00363466","US00363466_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae","1",NA,NA
"60","2019-12-09 17:30:36-03","UFPR","EFC","14699","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Zygostates","cornuta","Zygostates cornuta","Lindl.","Royer, C.A.","Vieira, R.S.","841","2016","02","03",NA,"Brasil","Santa Catarina","Estrada do Barbante",NA,"Epífita a 1,5 m de alt. Flores amarelas com labelo branco.","EFC014699",NA,"2016","08","22","Joinvile","-48.9155","-26.3135","-48.9155","-26.3135","20","20",NA,NA,NA,NA,NA,NA,NA
"61","2019-12-09 17:30:36-03","UFPR","EFC","7328","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Zygostates","cornuta","Zygostates cornuta","Lindl.","Mancinelli, W.S.","Tiepolo, G.; Britez, R.M.","735","1997","02","26",NA,"Brasil","Paraná","Porto Limoeiro",NA,"Epífita com flores laranja coletada em floresta aluvial","EFC007328",NA,"2010","07","01","Antonina","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA
"62","2021-03-25 13:53:10-03","UNIVILLE","JOI","7305","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Zygostates","cornuta","Zygostates cornuta","Lindl.","Royer, C. A.","C.M. Raimundo","7","2008","01","22",NA,"Brasil","Santa Catarina","BR-280, em frente a Schneider.",NA,"; HABITAT: biôntico; HABITO: Epífita; TIPO VEGETACIONAL: Restinga","JOI007305",NA,"1905","07","11","Araquari","-48.7221984863281","-26.3700008392334",NA,NA,NA,NA,"25329","auto",NA,NA,NA,NA,NA
"63","2021-03-25 13:53:10-03","UNIVILLE","JOI","5090","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Zygostates","cornuta","Zygostates cornuta","Lindl.","Royer, C. A.","Bächtold, A.","215","2005","05","06",NA,"Brasil","Santa Catarina","Ilha dos Barcos.",NA,"; HABITAT: sub bosque; HABITO: epífita, aéreo","JOI005090",NA,"1905","07","11","Araquari","-48.7221984863281","-26.3700008392334",NA,NA,"6","6","25329","auto",NA,NA,NA,NA,NA
"64","2021-03-25 13:53:07-03","UNIVILLE","JOI","1910","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Zygostates","cornuta","Zygostates cornuta","Lindl.","Elaine Cristine Spitzner","Elaine Cristine Spitzner","15","2006","03","24",NA,"Brasil","Santa Catarina","Ilha dos Barcos.",NA,"; HABITO: Epífita; TIPO VEGETACIONAL: Floresta Ombrófila Densa de Terras Baixas","JOI001910",NA,"2006","03","29","Araquari","-48.7221984863281","-26.3700008392334",NA,NA,"3","3","25329","auto",NA,NA,NA,NA,NA
"65","2021-03-25 13:53:10-03","UNIVILLE","JOI","4700","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Zygostates","cornuta","Zygostates cornuta","Lindl.","Mancinelli, W. S.","F.C.S. Vieira",NA,"2007","02","01",NA,"Brasil","Santa Catarina","Mata da Schultz.",NA,"; HABITO: Epífita; TIPO VEGETACIONAL: Floresta Ombrófila Densa de Terras Baixas","JOI004700",NA,"2007","03","01","Joinville","-48.8456001281738","-26.3043994903564",NA,NA,NA,NA,"37150","auto",NA,NA,NA,NA,NA
"66","2021-03-25 13:53:10-03","UNIVILLE","JOI","9099","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Zygostates","cornuta","Zygostates cornuta","Lindl.","Mancinelli, W. S.","Mancinelli, W.S.","827","2008","01","28",NA,"Brasil","Santa Catarina","Morro da Tromba.",NA,"; TIPO VEGETACIONAL: Floresta Ombrófila Densa Submontana","JOI009099",NA,"2008","01","28","Joinville","-48.8456001281738","-26.3043994903564",NA,NA,"150","150","37150","auto",NA,NA,NA,NA,NA
"67","2021-03-25 13:53:10-03","UNIVILLE","JOI","1926","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Zygostates","cornuta","Zygostates cornuta","Lindl.","Royer, C. A.","Jotham Ziffer Berger","184","2005","12","09",NA,"Brasil","Santa Catarina","Univille.",NA,"; HABITO: Epífita","JOI001926",NA,"1905","07","11","Joinville","-48.8456001281738","-26.3043994903564",NA,NA,NA,NA,"37150","auto",NA,NA,NA,NA,NA
"68","2021-03-25 13:53:10-03","UNIVILLE","JOI","8839","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Zygostates","cornuta","Zygostates cornuta","Lindl.","Mancinelli, W. S.","Hering-Rinnert, C.",NA,"2004","03","25",NA,"Brasil","Santa Catarina","CEPA Rugendas.",NA,"; HABITO: Epífita","JOI008839",NA,"2009","08","03","São Bento do Sul","-49.3786010742188","-26.2502994537354",NA,NA,NA,NA,"23090","auto",NA,NA,NA,NA,NA
"69","2021-03-25 13:53:10-03","UNIVILLE","JOI","4471","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Zygostates","cornuta","Zygostates cornuta","Lindl.","Mancinelli, W. S.",NA,NA,"2004","02","04",NA,"Brasil","Santa Catarina","CEPA Vila da Glória.",NA,"; HABITO: Epífita","JOI004471",NA,NA,NA,NA,"São Francisco do Sul","-48.6380996704102","-26.2432994842529",NA,NA,NA,NA,"23627","auto",NA,NA,NA,NA,NA
"70","2021-03-25 13:53:10-03","UNIVILLE","JOI","4469","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Zygostates","cornuta","Zygostates cornuta","Lindl.","Mancinelli, W. S.",NA,NA,"2004","02","04",NA,"Brasil","Santa Catarina","CEPA Vila da Glória.",NA,"; HABITO: Epífita","JOI004469",NA,NA,NA,NA,"São Francisco do Sul","-48.6380996704102","-26.2432994842529",NA,NA,"10","10","23627","auto",NA,NA,NA,NA,NA
"71","2021-03-25 13:53:10-03","UNIVILLE","JOI","4470","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Zygostates","cornuta","Zygostates cornuta","Lindl.","Mancinelli, W. S.",NA,NA,"2004","02","04",NA,"Brasil","Santa Catarina","CEPA Vila da Glória.",NA,"; HABITO: Epífita","JOI004470",NA,NA,NA,NA,"São Francisco do Sul","-48.6380996704102","-26.2432994842529",NA,NA,NA,NA,"23627","auto",NA,NA,NA,NA,NA
"72","2021-03-25 13:53:10-03","UNIVILLE","JOI","4468","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Zygostates","cornuta","Zygostates cornuta","Lindl.","Mancinelli, W. S.",NA,NA,"2004","02","04",NA,"Brasil","Santa Catarina","CEPA Vila da Glória.",NA,"; HABITO: Epífita","JOI004468",NA,"2007","05","03","São Francisco do Sul","-48.6380996704102","-26.2432994842529",NA,NA,NA,NA,"23627","auto",NA,NA,NA,NA,NA
"73","2021-03-25 13:53:10-03","UNIVILLE","JOI","8838","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Zygostates","cornuta","Zygostates cornuta","Lindl.","Mancinelli, W. S.","Bächtold, A.","108","2004","12","06",NA,"Brasil","Santa Catarina","Ilha dos Barcos.",NA,"; HABITO: Epífita; TIPO VEGETACIONAL: Floresta Ombrófila Densa de Terras Baixas","JOI008838",NA,"2009","08","03","São Francisco do Sul","-48.6380996704102","-26.2432994842529",NA,NA,"2","2","23627","auto",NA,NA,NA,NA,NA
"74","2021-03-25 13:53:10-03","UNIVILLE","JOI","4454","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Zygostates","cornuta","Zygostates cornuta","Lindl.","Royer, C. A.","Priscila Ferraz",NA,"2003","02","27",NA,"Brasil","Santa Catarina","Vila da Glória.",NA,NA,"JOI004454",NA,"1905","07","11","São Francisco do Sul","-48.6380996704102","-26.2432994842529",NA,NA,NA,NA,"23627","auto",NA,NA,NA,NA,NA
"75","2021-03-25 13:53:10-03","UNIVILLE","JOI","1925","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Zygostates","cornuta","Zygostates cornuta","Lindl.","Royer, C. A.","Jotham Ziffer Berger","283","2006","01","28",NA,"Brasil","Santa Catarina","Vila da Glória.",NA,"; HABITO: epífita, herbácea; TIPO VEGETACIONAL: Restinga Arbórea","JOI001925",NA,"1905","07","11","São Francisco do Sul","-48.6380996704102","-26.2432994842529",NA,NA,NA,NA,"23627","auto",NA,NA,NA,NA,NA
"76","2021-03-25 13:53:10-03","UNIVILLE","JOI","7079","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Zygostates","cornuta","Zygostates cornuta","Lindl.","Royer, C. A.","M.C. Bartz","2","2008","01","17",NA,"Brasil","Santa Catarina","BR-280.",NA,"; HABITAT: biôntico; HABITO: Epífita; TIPO VEGETACIONAL: Restinga","JOI007079",NA,"1905","07","11","Schroeder","-49.0731010437012","-26.4125003814697",NA,NA,"96","96","13299","auto",NA,NA,NA,NA,NA
"77","2020-02-14 13:38:31-03","UEFS","HUEFS","133715","PreservedSpecimen","Plantae","Angiospermae","Asparagales","Orchidaceae","Zygostates","cornuta","Zygostates cornuta","Lindl.","C.A.Royer","Brito, A.T.","2416","2008","02","27",NA,"Brasil","Santa Catarina","Planta cultivado pelo Orquidário Alvim Seidel.",NA,NA,"HUEFS0133715","HUEFS0133715","2019",NA,NA,"Corupá","-49.2430992126465","-26.4253005981445",NA,NA,NA,NA,"23917","auto",NA,"Lilianae",NA,NA,NA
"78","2020-02-14 13:38:30-03","UEFS","HUEFS","106050","PreservedSpecimen","Plantae","Angiospermae","Asparagales","Orchidaceae","Zygostates","cornuta","Zygostates cornuta","Lindl.","C.A.Royer","Macedo, G.E.L.","1431","2004","12","07",NA,"Brasil","Bahia","Fazenda Brejo Novo, à 10,5 Km da Av. otávio Mangabeira pela Exupério Miranda no bairro Mandacarú.",NA,"Floresta estacional (Mata de cipó) zona de transição. Substrato: Solo areno argiloso-pedregoso.","HUEFS0106050","HUEFS0106050","2019",NA,NA,"Jequié","-40.109444","-13.944722","40W6'34''","13S56'41''","617","750",NA,NA,NA,"Lilianae",NA,NA,NA
"79","2020-02-14 13:38:30-03","UEFS","HUEFS","106051","PreservedSpecimen","Plantae","Angiospermae","Asparagales","Orchidaceae","Zygostates","cornuta","Zygostates cornuta","Lindl.","C.A.Royer","Macedo, G.E.L.","349","2003","11","08",NA,"Brasil","Bahia","Fazenda Brejo Novo, à 10,5 Km da Av. otávio Mangabeira pela Exupério Miranda no bairro Mandacarú.",NA,"Floresta estacional (Mata de cipó) zona de transição. Substrato: Solo areno argiloso-pedregoso.","HUEFS0106051","HUEFS0106051","2019",NA,NA,"Jequié","-40.109444","-13.944722","40W6'34''","13S56'41''","617","750",NA,NA,NA,"Lilianae",NA,NA,NA
"80","2020-02-14 13:38:30-03","UEFS","HUEFS","101605","PreservedSpecimen","Plantae","Angiospermae","Asparagales","Orchidaceae","Zygostates","cornuta","Zygostates cornuta","Lindl.","C.A.Royer","Smidt, E.C.","669","2005","08",NA,NA,"Brasil","Bahia","Pedra Branca.",NA,NA,"HUEFS0101605","HUEFS0101605","2019",NA,NA,"Buerarema","-39.3","-15.15","39W18'","15S9'",NA,NA,NA,NA,NA,"Lilianae",NA,NA,NA
"81","2020-02-14 13:38:31-03","UEFS","HUEFS","172286","PreservedSpecimen","Plantae","Angiospermae","Asparagales","Orchidaceae","Zygostates","cornuta","Zygostates cornuta","Lindl.","C.A.Royer","Perdiz, R. de O.","243","2007","11","16",NA,"Brasil","Bahia","Próximo à Jacubinha, na casa do Senhor Arlindo.",NA,"Floresta Ombrófila Densa.","HUEFS0172286","HUEFS0172286","2019",NA,NA,"Amargosa","-39.651389","-13.116667","39W39'5''","13S7'0''","630","630",NA,NA,NA,"Lilianae",NA,NA,NA
"82","2020-02-14 13:38:31-03","UEFS","HUEFS","220170","PreservedSpecimen","Plantae","Angiospermae","Asparagales","Orchidaceae","Zygostates","cornuta","Zygostates cornuta","Lindl.",NA,"Brito, A.L.T.","2360",NA,NA,NA,NA,"Brasil","Bahia",NA,NA,NA,"HUEFS0220170","HUEFS0220170",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lilianae",NA,NA,NA
"83","2020-02-14 13:38:31-03","UEFS","HUEFS","174588","PreservedSpecimen","Plantae","Angiospermae","Asparagales","Orchidaceae","Zygostates","cornuta","Zygostates cornuta","Lindl.","C.A.Royer","Silva, J.M.","2266","1998","02","07",NA,"Brasil","Paraná","Castelhanos.",NA,"Floresta Atlantica.","HUEFS0174588","HUEFS0174588","2019",NA,NA,"São José dos Pinhais","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"45291","auto",NA,"Lilianae",NA,NA,NA
"84","2020-02-14 13:38:30-03","UEFS","HUEFS","33516","PreservedSpecimen","Plantae","Angiospermae","Asparagales","Orchidaceae","Zygostates","cornuta","Zygostates cornuta","Lindl.","C.A.Royer","Brito, A.T.","1784","1998","04","24",NA,"Brasil","Bahia","Região baixa da Serra do Marsal, ca. 400 m, epífita na mata.",NA,"Mata de cipó.","HUEFS0033516","HUEFS0033516","2019",NA,NA,"Itapetinga","-40.2477989196777","-15.2489004135132",NA,NA,NA,NA,"59623","auto",NA,"Lilianae",NA,NA,NA
"85","2019-07-09 12:44:30-03","F","FMNH-SEEDPLANTS","V0451061F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Orchidaceae","Zygostates","cornuta","Zygostates cornuta",NA,NA,"P. Dusén","14038","1912","2","12","South America","Brazil",NA,NA,NA,NA,"V0451061F","V0451061F_01",NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA
"86","2020-07-23 12:17:32-03","CEPLAC","CEPEC","91008","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Zygostates","cornuta","Zygostates cornuta",NA,"A. Toscano","W. W. Thomas","12552","2001","10","23",NA,"Brasil","Bahia","Serra do Castanhão, 14.5Km S de Jequié, na BR-116 Rod. pra (Churrascaria Corujão), depois 7.2Km W.",NA,NA,NA,NA,NA,NA,NA,"JEQUIÉ","-40.183333","-13.933333","40W11'","13S56'",NA,NA,NA,NA,NA,NA,NA,"18/06/2008",NA
"87","2021-04-08 17:13:25-03","UESB","HUESB","4413","S","Plantae","Monocotyledoneae",NA,"Orchidaceae","Zygostates","cornuta","Zygostates cornuta","Lindl.","Pessoa, E.","Nunes, V.","3","2005","11","23",NA,"Brasil","Bahia","Fazenda Brejo Novo.",NA,"Mini curso da semana de biologia 2005.; Epífita. Folhas alongadas, invaginante, carnosa. Tépalas amarelas-esverdeadas, labelo branco, estames amarelos.; Floresta Estacional (Mata de Cipó).","HUESB000004413",NA,"2011","08",NA,"Jequié","-40.0835990905762","-13.8575000762939",NA,NA,NA,NA,"49443","auto",NA,NA,NA,NA,NA
"88","2016-08-23 09:45:49-03","NHMLondon","NHM-LONDON-BOT","BM000023993","S","Plantae",NA,NA,"Orchidaceae","Zygostates","cornuta","Zygostates cornuta","Lindl.",NA,"Per Karl Hjalmar Dusén; b.1855; d.1926; Dusén","14556","1914","02","20",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-53.08982","-10.773109","-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:4620803"
"89","2019-11-01 15:15:35-03","UnB","UB","207679","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Orchidaceae","Zygostates","chateaubriandii","Zygostates chateaubriandii","Ruschi","Leoni, LS","Leoni, LS","275","1989","08","21","Southern America","Brasil","Minas Gerais","Córrego da Água Limpa",NA,"Flores aromáticas; Desenvolve-se sobre arbusto a partir 1,5m do solo, sendo muito frequentes na área de coleta",NA,NA,"1989","08","21","Carangola","-42.35","-20.766667","-42.35","-20.766667","700","700",NA,NA,NA,NA,NA,NA,NA
"90","2020-11-12 16:58:10-03","UEL","FUEL","9694","PreservedSpecimen","Plantae","Tracheophyta","Asparagales","Orchidaceae","Zygostates","cornuta","Zygostates cornuta","Lindl.","Royer, CA","Francisco das Chagas e Silva; Soares, LHS; Dias, MC","1108","1986","03","09",NA,"Brasil","São Paulo",NA,NA,NA,"FUEL020203",NA,"2019",NA,NA,"Iporanga","-48.5900001525879","-24.5799999237061",NA,NA,NA,NA,"38740","auto",NA,NA,NA,NA,NA
"91","2021-03-04 15:42:07-03","IF","SPSF","38409","PreservedSpecimen","Plantae","Magnoliophyta","Orchidales","Orchidaceae","Zygostates","cornuta","Zygostates cornuta","(Lindl.)","C.A. Royer","T.B.Breier","929","2003","03","19","América do Sul","Brasil","SP","Base do Instituto Oceanográfico/ Base do Instituto Florestal",NA,"COLETA: Epífita a 1m do solo, flores amarelas.;",NA,NA,"2017","04","27","Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"37574","auto",NA,"Liliopsida",NA,NA,NA
"92","2017-09-11 17:12:24-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Zygostates","cornuta","Zygostates cornuta","Lindl.",NA,"Langsdorff, GH (Baron)","s.n.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro","in arboribus ad Mandiocca prov. Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2017-09-11 17:12:24-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Zygostates","cornuta","Zygostates cornuta","Lindl.",NA,"Wied-Neuwied, MAP Prince","s.n.",NA,NA,NA,"Southern America","Brazil",NA,"Habitat in Brasilia loco accurato haud indicato",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2017-09-11 17:12:24-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Zygostates","cornuta","Zygostates cornuta","Lindl.",NA,"Wied-Neuwied, MAP Prince","s.n.",NA,NA,NA,"Southern America","Brazil",NA,"Habitat in Brasilia loco accurato haud indicato",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2017-09-11 17:12:24-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Zygostates","cornuta","Zygostates cornuta","Lindl.",NA,"Langsdorff, GH (Baron)","s.n.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro","in arboribus ad Mandiocca prov. Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2021-02-08 12:52:24-03","UFRGS","ICN","171263","S","Plantae","Monocotyledon",NA,"Orchidaceae","Zygostates","cornuta","Zygostates cornuta","Lindl.","Royer, CA","Vieira, FCS","1902","2007","03","01","América do Sul","Brasil","SC","Mata da Schultz",NA,"Duplicata JOI 4700; Epífita; Floresta Ombrófila Densa de Terras Baixas","ICN00043789",NA,"2019",NA,NA,"Joinville","-48.8456001281738","-26.3043994903564",NA,NA,NA,NA,"37150","auto",NA,NA,NA,NA,NA
"97","2019-11-21 10:13:57-03","IBt","SP","330905","S","Plantae",NA,NA,"Orchidaceae","Zygostates","cornuta","Zygostates cornuta","Lindl.","Royer, CA","Enriques, ML","s.n.",NA,NA,NA,NA,"Brasil","Bahia","Cultivada no Orquidário do Instituto de Botânica sob nº 16142, fl. 19-XI-1991",NA,NA,NA,NA,"2017","07","25","Una","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,"36070","auto",NA,NA,NA,NA,NA
"98","2019-11-21 10:13:57-03","IBt","SP","340027","S","Plantae",NA,NA,"Orchidaceae","Zygostates","cornuta","Zygostates cornuta","Lindl.","Royer, CA","Enriques, ML","s.n.","1998","10","27",NA,"Brasil","Bahia","Cultivada no Orquidário do Instituto de Botânica sob nº 16142, fl. 27-X-1998",NA,NA,NA,NA,"2017","07","25","Una","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,"36070","auto",NA,NA,NA,NA,NA
"99","2019-11-21 10:13:57-03","IBt","SP","185734","S","Plantae",NA,NA,"Orchidaceae","Zygostates","cornuta","Zygostates cornuta","Lindl.","Royer, CA","Barros, F","697","1982","03","11",NA,"Brasil","São Paulo","Ilha do Cardoso",NA,NA,NA,NA,"2017","05","09","Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA
"100","2019-11-21 10:13:57-03","IBt","SP","201641","S","Plantae",NA,NA,"Orchidaceae","Zygostates","cornuta","Zygostates cornuta","Lindl.","Royer, CA","Barros, F","1055","1985","03","07",NA,"Brasil","São Paulo","Ilha do Cardoso, Praia de Ipanema, Morro da Tapera",NA,NA,NA,NA,"2017","05","09","Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA
"101","2019-11-21 10:13:57-03","IBt","SP","385233","S","Plantae",NA,NA,"Orchidaceae","Zygostates","cornuta","Zygostates cornuta","Lindl.","Royer, CA","Romanini, RP","273","2006","03","24",NA,"Brasil","São Paulo","Ilha do Cardoso, Trilha para o Morro das Almas. Cultivada no Instituto de Botânica sob n° IC-82",NA,NA,NA,NA,"2017","05","09","Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA
"102","2019-11-21 10:13:57-03","IBt","SP","247835","S","Plantae",NA,NA,"Orchidaceae","Zygostates","cornuta","Zygostates cornuta","Lindl.","Royer, CA","Nicolau, SA; et al.","52","1991","02","21",NA,"Brasil","São Paulo","Estação Ecológica Juréia-Itatins, Serra da Juréia, mata de planície perto do Rio Verde",NA,"Planta epífita, sobre tronco caído, tépalas externas esverdeadas, labelo alvo, tépalas internas amarelas com calosidade esverdeada, ginostênio amarelo",NA,NA,"2017","05","09","Iguape","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA
"103","2018-04-25 13:02:50-03","AMES","HU-HERB","AMES 01089237","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Zygostates","cornuta","Zygostates cornuta","Lindley",NA,"A. C. Brade","8304","1921","4","3","South America","Brazil","São Paulo","Morro das Pedras, Mun. Iguape","Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8304",NA,NA,NA,NA
"104","2018-04-25 13:07:38-03","AMES","HU-HERB","AMES 01089238","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Zygostates","cornuta","Zygostates cornuta","Lindley",NA,"P. K. H. Dusén","s.n.",NA,NA,NA,"South America","Brazil","Paraná","Jacarehy","Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA
"105","2018-04-25 13:11:11-03","AMES","HU-HERB","AMES 01089239","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Zygostates","cornuta","Zygostates cornuta","Lindley",NA,"P. K. H. Dusén","14038","1912","2","12","South America","Brazil","Paraná","Jacarehy","Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14038",NA,NA,NA,NA
"106","2018-04-25 12:45:17-03","GH","HU-HERB","GH 01089236","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Zygostates","cornuta","Zygostates cornuta","Lindley",NA,"P. K. H. Dusén","14556","1914","2","20","South America","Brazil",NA,"Jacarehy","Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14556",NA,NA,NA,NA
