"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","coordinatePrecision","geoFlag","typeStatus","class","verbatimLongitude","verbatimLatitude","relatedCatalogItem","yearIdentified","monthIdentified","dayIdentified","eventTime","fieldNumber","individualCount"
"94","2020-09-12 05:00:02-03","US","US","1123550","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Henriettella","glabra","Henriettella glabra","(Vell.) Cogn.","ex herb. de A. Glaziou","16960","1889","2","6","South America - Neotropics","Brazil","Rio de Janeiro",NA,"Alto Macahé. R.J.",NA,NA,NA,NA,NA,NA,"US02952246","US02952246_01",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"95","2020-09-12 05:00:02-03","US","US","3248287","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Henriettella","glabra","Henriettella glabra","(Vell.) Cogn.","J. F. A. Baumgratz, H. C. Lima & J. C. Gomes","435",NA,NA,NA,"South America - Neotropics","Brazil","Rio de Janeiro",NA,"Mun. Nova Friburgo, Macaé de Cima, sítio Sofronitis, na mataparcela do Programa Mata Atlântica.",NA,NA,NA,NA,NA,NA,"US02952244","US02952244_01",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"96","2020-09-12 05:00:02-03","US","US","2617886","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Henriettella","glabra","Henriettella glabra","(Vell.) Cogn.","A. F. M. Glaziou","16960","1889","2","6","South America - Neotropics","Brazil","Rio de Janeiro",NA,"Alto Macahé. Province de RJ.",NA,NA,NA,NA,NA,NA,"US02952242","US02952242_01",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"97","2020-09-12 05:00:02-03","US","US","2472127","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Henriettella","glabra","Henriettella glabra","(Vell.) Cogn.","C. Angeli","80","1959","12","30","South America - Neotropics","Brazil","Rio de Janeiro",NA,"GB, Floresta da Tijuca, Gruta Paulo e Virginia.",NA,NA,NA,NA,NA,NA,"US02952245","US02952245_01",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"98","2020-09-12 05:00:02-03","US","US","2623414","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Henriettella","glazioviana","Henriettella glazioviana","Cogn.","A. C. Brade","17175","1942","2","16","South America - Neotropics","Brazil","Rio de Janeiro",NA,"Proced. Itatiaia, lote 88, beira do Rio Campo Bello.",NA,NA,"900",NA,NA,NA,"US02952239","US02952239_01",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"99","2020-09-12 05:00:02-03","US","US","2521387","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Henriettella","longistyla","Henriettella longistyla","Ule","J. A. Steyermark","98196","1967","3","17","South America - Neotropics","Venezuela","Bolívar",NA,"Río Kanarakuni, N and NW of Mision de Campamento Sanidad del Río Kanarakuni",NA,NA,"400",NA,NA,NA,"US00743386","US00743386_01","Wurdack, J. J., (US), US (UNITED STATES)",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"100","2020-09-12 05:00:02-03","US","US","2561972","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Henriettella","longistyla","Henriettella longistyla","Ule","M. Fariñas, J. Velasquez & E. Medina","309","1969","1",NA,"South America - Neotropics","Venezuela","Amazonas",NA,"Cerro Duida, Río Orinoco","-65.66","3.41",NA,NA,NA,NA,"US00743391",NA,"Wurdack, J. J., (US), US (UNITED STATES)",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"101","2020-09-12 05:00:02-03","US","US","2521388","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Henriettella","longistyla","Henriettella longistyla","Ule","J. A. Steyermark","97771","1967","3","17","South America - Neotropics","Venezuela","Bolívar",NA,"Río Kanarakuni, N and NW of Mision de Campamento Sanidad del Río Kanarakuni",NA,NA,"400",NA,NA,NA,"US00743379","US00743379_01","Wurdack, J. J., (US), US (UNITED STATES)",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"102","2020-09-12 05:00:02-03","US","US","2342389","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Henriettella","longistyla","Henriettella longistyla","Ule","J. J. Wurdack","236","1955","3","29","South America - Neotropics","Venezuela","Bolívar",NA,"Hato La Vergareña, Río Aro, 6 km below mouth of Caño Azul","-63.5","6.75","390","400",NA,NA,"US00743382","US00743382_01","Wurdack, J. J., (US), US (UNITED STATES)",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"103","2020-09-12 05:00:02-03","US","US","2121122","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Henriettella","longistyla","Henriettella longistyla","Ule","R. S. Cowan & J. J. Wurdack","31459","1951","2","15","South America - Neotropics","Venezuela","Amazonas",NA,"Serranía Parú, Río Parú, Caño Asísa","-65.83","4.41","300",NA,NA,NA,"US00743376",NA,"Wurdack, J. J., (US), US (UNITED STATES)",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"104","2020-09-12 05:00:02-03","US","US","2521398","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Henriettella","longistyla","Henriettella longistyla","Ule","J. A. Steyermark","97759","1967","3","17","South America - Neotropics","Venezuela","Bolívar",NA,"Río Kanarakuni, N and NW of Mision de Campamento Sanidad del Río Kanarakuni",NA,NA,"400",NA,NA,NA,"US00743384",NA,"Wurdack, J. J., (US), US (UNITED STATES)",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"105","2020-09-12 05:00:02-03","US","US","1574057","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Henriettella","longistyla","Henriettella longistyla","Ule","Bro. Apollinaire","s.n.","1928","12",NA,"South America - Neotropics","Colombia","Meta",NA,"Villavicencis.",NA,NA,NA,NA,NA,NA,"US02952273",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"106","2020-09-12 05:00:02-03","US","US","2534304","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Henriettella","longistyla","Henriettella longistyla","Ule","E. Medina","473","1968","4","30","South America - Neotropics","Venezuela","Amazonas",NA,"Río Orinoco, Sta. Barbara",NA,NA,NA,NA,NA,NA,"US00743389",NA,"Wurdack, J. J., (US), US (UNITED STATES)",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"107","2020-09-12 05:00:02-03","US","US","1901273","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Henriettella","longistyla","Henriettella longistyla","Ule","F. Cardona Puig","2096","1947","3","17","South America - Neotropics","Venezuela","Bolívar",NA,"Río Surukun (Río Caroní), campamento Perai-tepuí, Guayana",NA,NA,"900",NA,NA,NA,"US00743390","US00743390_01",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"108","2020-09-12 05:00:02-03","US","US","1041880","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Henriettella","longistyla","Henriettella longistyla","Ule","F. W. Pennell","1708","1917","9","5","South America - Neotropics","Colombia","Cundinamarca",NA,"Department of Cundinamarca. Pipiral, to Susumuco, Southeast of Quetame.",NA,NA,"1100","1300",NA,NA,"US02952272",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"109","2020-09-12 05:00:02-03","US","US","2323865","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Henriettella","longistyla","Henriettella longistyla","Ule","L. Aristeguieta","3746","1958","11",NA,"South America - Neotropics","Venezuela","Bolívar",NA,"Tumeremo-El Dorado",NA,NA,NA,NA,NA,NA,"US00743385",NA,"Wurdack, J. J., (US), US (UNITED STATES)",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"110","2020-09-12 05:00:02-03","US","US","1497503","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Henriettella","micrantha","Henriettella micrantha","Gleason","G. H. H.Tate","953","1928","8",NA,"South America - Neotropics","Venezuela",NA,NA,"Esmeralda; alt. 325 Ft.",NA,NA,"99","99",NA,NA,"US00123739",NA,NA,NA,NA,"Isotype","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"111","2019-12-09 17:30:13-03","UFPR","EFC","15790","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Henriettea","glabra","Henriettea glabra","(Vell.) Penneys, F.A. Michelangeli, Judd et Almeda","Völtz, R.R.; Brotto, M.L.; Pajewski, F.F.","1272","2017","04","06",NA,"Brasil","Paraná","Guaraqueçaba","RPPN Salto Morato","-48.3014","-25.1733","100","100",NA,"Árvore 13 m alt.; frutos verdes ramifloros; estrato médio de Floresta Ombrófila Densa Submontana.","EFC015790",NA,"Goldenberg, R.",NA,NA,NA,NA,"-48.3014","-25.1733",NA,"2017","04","10",NA,NA,NA
"112","2019-11-13 11:25:17-03","USP","SPF","193074","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Henriettella","glabra","Henriettella glabra","(Vell.) Cogn.","Martinelli, G","1664","1977","04","27",NA,"Brasil","Rio de Janeiro","Teresópolis","Parque Nacional da Serra dos Órgãos","-42.9655990600586","-22.4122009277344","1450","1450",NA,NA,"SPF00193074",NA,"Baumgratz, JFA; Silva, KC","38539","auto",NA,NA,NA,NA,NA,"2008",NA,NA,NA,NA,NA
"113","2021-03-25 13:52:36-03","UNIVILLE","JOI","17825","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Henriettea","glabra","Henriettea glabra","(Vell.) Penneys, F.A. Michelangeli, Judd et Almeda","Völtz, R. R.","1590","2017","02","02",NA,"Brasil","Paraná","Guaraqueçaba","RPPN Salto Morato.","-48.303333","-25.178056","95","95",NA,"Frutos verdes. Habito: Árvore","JOI017825",NA,"Völtz, R. R.",NA,NA,NA,NA,"48º18'12''W","25º10'41''S",NA,"2017","02","02",NA,NA,NA
"114","2019-10-07 09:34:13-03","UEFS","HUEFS","164286","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Melastomataceae","Henriettella","glabra","Henriettella glabra","(Vell.) Cogn.","Vieira, C.M.","184A","1992","02","19",NA,"Brasil","Rio de Janeiro","Guapimirim","Estação Ecológica Estadual de Paraíso. Parcela 9D.","-42.833333","-22.433333",NA,NA,NA,NA,"HUEFS0164286","HUEFS0164286",NA,NA,NA,NA,"Rosanae","42W50'0''","22S26'0''",NA,NA,NA,NA,NA,NA,NA
"115","2019-10-07 09:34:13-03","UEFS","HUEFS","199202","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Melastomataceae","Henriettella","glabra","Henriettella glabra","(Vell.) Cogn.","Sanchez, M.","682","1997","05","29",NA,"Brasil","São Paulo","Ubatuba","Picinguaba. Morro do Corisco.",NA,"-23.3025",NA,NA,NA,"Mata atlântica de encosta.","HUEFS0199202","HUEFS0199202","M.Sanchez",NA,NA,NA,"Rosanae","44W48'61''","23S18'9''",NA,"2012",NA,NA,NA,NA,NA
"116","2018-04-04 16:44:39-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Henriettea","glabra","Henriettea glabra",NA,"A. Glaziou","13858",NA,NA,NA,"South America","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RRC ID Flag",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,"13858",NA
"117","2019-06-11 13:08:38-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Henriettea","glabra","Henriettea glabra",NA,"L. B. Smith","1361","1928","11","27","South America","Brazil","Rio de Janeiro",NA,NA,"-42.5","-22",NA,NA,NA,NA,NA,NA,"RRC ID Flag",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,"1361",NA
"118","2015-03-07 08:51:28-03","F","FMNH-SEEDPLANTS","V0132713F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Henriettea","glabra","Henriettea glabra",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0132713F","V0132713F_01",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2015-03-07 09:06:18-03","F","FMNH-SEEDPLANTS","V0181892F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Henriettea","glabra","Henriettea glabra",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0181892F","V0181892F_01",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2020-01-27 18:25:04-03","IAC","IAC","55227","S","Plantae",NA,NA,"Melastomataceae-2.Melastomoideae","Henriettea","glabra","Henriettea glabra","(Vell.) Penneys, F.A.Michelangeli, Judd et Almeda","M. Sanchez; F. Pedroni; R.R. Laps & R. Belinelo","682","1997","05","29",NA,"Brasil","São Paulo","Ubatuba","Picinguaba, Morro do Corisco","-45.0711","-23.4339",NA,NA,NA,"coordenadas do material: 44°48#?#61W, 23°18#?#09S",NA,NA,"M. Sanchez",NA,NA,NA,NA,"-45.0711","-23.4339",NA,"2012","05","29",NA,NA,NA
"121","2019-01-25 15:42:34-02","IAC","IAC","50383","S","Plantae",NA,NA,"Melastomataceae-2.Melastomoideae","Henriettella","glabra","Henriettella glabra","Cogn.","E. Ramos; J.A.M.A. Gomes; J.F. Benedito & S. Santos","608","2008","04","19",NA,"Brasil","São Paulo","Ubatuba","Fazenda Capricórnio, Núcleo Picinguaba/PESM, Parcela H","-45.081936","-23.373668",NA,NA,NA,"Subparcela 16, Indivíduo H0244.",NA,NA,"E. Ramos et al.",NA,NA,NA,NA,"-45.081936","-23.373668",NA,"2008","04","19",NA,NA,NA
"122","2019-01-25 15:42:34-02","IAC","IAC","24501","S","Plantae",NA,NA,"Melastomataceae-2.Melastomoideae","Henriettella","glabra","Henriettella glabra","Cogn.","C. Angeli","80","1959","12","30",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Ponte Paulo e Virgínea","-43.2075","-22.9028",NA,NA,NA,NA,NA,NA,"J.J. Wurdack",NA,NA,NA,NA,"-43.2075","-22.9028",NA,"1962","06","30",NA,NA,NA
"123","2019-01-25 15:42:34-02","IAC","IAC","24514","S","Plantae",NA,NA,"Melastomataceae-2.Melastomoideae","Henriettella","glabra","Henriettella glabra","Cogn.","C. Angeli","341","1962","12","20",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Estrada da Vista Chinesa, próxima a Estação Biológica - Guanabara","-43.2075","-22.9028",NA,NA,NA,NA,NA,NA,"J.J. Wurdack",NA,NA,NA,NA,"-43.2075","-22.9028",NA,"1970","04","06",NA,NA,NA
"124","2019-01-25 15:42:34-02","IAC","IAC","55758","S","Plantae",NA,NA,"Melastomataceae-2.Melastomoideae","Henriettella","glabra","Henriettella glabra","Cogn.","I.P. Renó","8","2014","01","28",NA,"Brasil","São Paulo","São Luís do Paraitinga","Parque Estadual da Serra do Mar, Núcleo Santa Virgínia","-45.31","-23.2217",NA,NA,NA,"Parcela L, Indivíduo L0667",NA,NA,"I.P. Renó",NA,NA,NA,NA,"-45.3100","-23.2217",NA,"2014","01","28",NA,NA,NA
"125","2020-07-23 12:12:44-03","CEPLAC","CEPEC","145838","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Henriettea","glabra","Henriettea glabra",NA,"C. M. Vieira","184",NA,NA,NA,NA,"Brasil","Rio de Janeiro","GUAPIMIRIM",NA,"-42.9818992614746","-22.5372009277344",NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,"C. M. Vieira","21463","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2020-07-23 12:12:44-03","CEPLAC","CEPEC","125573","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Henriettea","glabra","Henriettea glabra",NA,"R. Goldenberg","1223","2008","07","22",NA,"Brasil","Espírito Santo","cariacica","Reserva Biológica Duas Bocas. Localidade de Alegre, trilha do Pau-Oco.","-40.525","-20.267778",NA,NA,NA,NA,NA,NA,"F. A. Michelangeli",NA,NA,NA,NA,"40W31'30","20S16'4","30/12/2008",NA,NA,NA,NA,NA,NA
"127","2020-07-23 12:12:44-03","CEPLAC","CEPEC","139061","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Henriettea","glabra","Henriettea glabra",NA,"L. Y. S. Aona","1962","1995","02","09",NA,"Brasil","Bahia","BOA NOVA","Parque Nacional de Boa Nova. Setor Sul para a Fazenda Liberdade, Setor da Farofa.","-40.119722","-14.4125",NA,NA,NA,NA,NA,NA,"F. A. Michelangeli",NA,NA,NA,NA,"40W7'11","14S24'45","28/02/2014",NA,NA,NA,NA,NA,NA
"128","2020-07-23 12:12:44-03","CEPLAC","CEPEC","125556","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Henriettea","glabra","Henriettea glabra",NA,"A. M. Amorim","7587","2008","07","20",NA,"Brasil","Espírito Santo","cariacica","Reserva Biológica de Duas Bocas. Localidade de Alegre. Trilha do Pau-Oco.","-40.519444","-20.291389",NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,"R. Goldenberg",NA,NA,NA,NA,"40W31'10","20S17'29",NA,NA,NA,NA,NA,NA,NA
"129","2021-02-26 18:29:59-03","UEL","FUEL","15781","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Melastomataceae","Henriettea","glabra","Henriettea glabra","(Vell.) Penneys, Michelang., Judd & Almeda","Sanchez, M; Pedroni, F; Laps, RR; Belinello, R","687","1997","05","29",NA,"Brasil","São Paulo","Ubatuba","Picinguaba, Morr do Corisco","-44.816944","-23.3025","600","600",NA,NA,"FUEL010199",NA,"Goldenberg, R",NA,NA,NA,NA,"-44.816944","-23.3025",NA,NA,NA,NA,NA,NA,NA
"130","2019-05-06 11:59:18-03","UFU","HUFU","4621","S","Plantae",NA,NA,"Melastomataceae","Henriettella","glabra","Henriettella glabra","(Vell.) Cogn.","Assis, M.A.","57","1993","01","09",NA,"Brasil","São Paulo","Ubatuba","Picinguaba, Casa da farinha. Beira da cachoeira","-45.0699996948242","-23.4300003051758",NA,NA,NA,"Árvore, 8 m. Floes com pétalas rosas externamente e brancas internamente.","HUFU00060592","HUFU00060592","Romero, R.","34265","auto",NA,NA,NA,NA,NA,"1993","10","05",NA,NA,NA
"131","2021-02-23 13:22:44-03","MN","R-TIPOS","9785","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Henriettella","glazioviana","Henriettella glazioviana","Cogn.","Glaziou, A.F.M.","8684","1877","01","20",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Corcovado","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"R000009785","R000009785_001","Silva, K.C. & Baumgratz, J.F.A.","57442","auto","Isotypus",NA,NA,NA,NA,"2008",NA,NA,NA,NA,NA
"132","2021-03-04 15:44:56-03","IF","SPSF","34238","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Henriettea","glabra","Henriettea glabra",NA,"S.Pessoa & G.Martinelli & H.C.Lima & M. Heitman","63","1985","08","08","América do Sul","Brasil","RJ","Macaé","Pico do Frade de Macaé","-41.7868995666504","-22.3708000183105","950","950",NA,"COLETA: XLS: SPSFNovo; Arvoreta, 4m, heliófita, folhas discolores verdes, frutos maduros castanho claros; GEOGRAFIA: na mata&nf;;",NA,NA,"M. Heitman","47209","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2021-03-04 15:44:56-03","IF","SPSF","47250","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Henriettea","glabra","Henriettea glabra",NA,"M.Sanchez & F.Pedroni & R.R.Laps & R.Belinello","682","1997","05","29","América do Sul","Brasil","SP","Ubatuba","Picinguaba","-45.070833","-23.433889",NA,NA,NA,"COLETA: Árvore s/ numero, com 15 m de altura, com frutos imaturos, na beira de riacho; GEOGRAFIA: Mata Atlântica de Encosta, Morro do Corisco.;",NA,NA,"M.Sanchez",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2021-03-04 15:44:56-03","IF","SPSF","34219","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Henriettea","glabra","Henriettea glabra",NA,"C.Farney","567","1985","02","07","América do Sul","Brasil","RJ","Macae","Pico do Frade","-41.7868995666504","-22.3708000183105",NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: na mata&nf;;",NA,NA,NA,"47209","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2021-03-04 15:44:56-03","IF","SPSF","34630","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Henriettella","glabra","Henriettella glabra",NA,"R.Cielo-Filho & N.M.Ivanauskas & D.de Souza","399","2005","03","14","América do Sul","Brasil","SP","Itanhaém","Parque Estadual da Serra do Mar, Núcleo Curucutu","-46.7799987792969","-24.1800003051758","8","8",NA,"COLETA: XLS: SPSFNovo; Árvore caída na beira do rio.; GEOGRAFIA: Trilha do Rio Itarirú&nf;UTM: X=301170 Y=7332340;",NA,NA,"N.M.Ivanauskas","26998","auto",NA,"Magnoliopsida",NA,NA,NA,"2005","04","12",NA,NA,NA
"136","2021-03-04 15:44:56-03","IF","SPSF","09104","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Henriettella","glabra","Henriettella glabra","((Vell.)) (Cogn.)","A.C.Dias","37","1985","01","15","América do Sul","Brasil","SP","Sete Barras","Parque Estadual Carlos Botelho - Núcleo Sete Barras","-47.9199981689453","-24.3799991607666",NA,NA,NA,"COLETA: Árvore com aprox. 12m de altura. DAP 25cm. Flores na cor rosa. Sem exsudação.;",NA,NA,"R.Goldenberg","34059","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2021-03-04 15:44:56-03","IF","SPSF","34288","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Henriettella","glabra","Henriettella glabra",NA,"Natália M. Ivanauskas & Renato F. Lorza & Dirceu de Souza & Benedito Lopes","5012","2004","01","15","América do Sul","Brasil","SP","Sete Barras","Bairro Rio Preto, 6a Gleba, Sítio do Manuel Português, Floresta Ombrófila Densa.","-47.873333","-24.200556",NA,NA,NA,"COLETA: XLS: SPSFNovo; Árvore de 11m de altura e 60cm de perímetro à altura do peito. Matriz 2067;",NA,NA,"N.M.Ivanauskas",NA,NA,NA,"Magnoliopsida",NA,NA,NA,"2005","05","01",NA,NA,NA
"138","2021-03-04 15:44:56-03","IF","SPSF","24168","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Henriettella","glabra","Henriettella glabra",NA,"M.C.H.Mamede","386","1990","12","18","América do Sul","Brasil","SP","Iguape","Estação Ecológica Juréia-Itatins","-47.5499992370605","-24.7000007629395",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"55628","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2019-11-21 10:09:40-03","IBt","SP","120606","S","Plantae",NA,NA,"Melastomataceae","Henriettea","glabra","Henriettea glabra","(Vell.) Penneys, Michelang., Judd & Almeda","Angeli, C","341","1962","12","20",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Estrada da Vista Chinesa, próximo à Estação Biológica","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"SP029939","SP029939","Michelangeli, FA","57442","auto",NA,NA,NA,NA,NA,"2014","02",NA,NA,NA,NA
"140","2019-11-21 10:09:40-03","IBt","SP","269441","S","Plantae",NA,NA,"Melastomataceae","Henriettea","glabra","Henriettea glabra","(Vell.) Penneys, Michelang., Judd & Almeda","Sugiyama, M; Anunciação, EA","1175","1994","05","19",NA,"Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Serra da Juréia, trilha da Figueira","-47.5499992370605","-24.7000007629395",NA,NA,NA,"Arbusto 1,5m alt., frutos amarelos, cauliflora","SP029934","SP029934","Michelangeli, FA","55628","auto",NA,NA,NA,NA,NA,"2014","02",NA,NA,NA,NA
"141","2019-11-21 10:09:40-03","IBt","SP","247205","S","Plantae",NA,NA,"Melastomataceae","Henriettea","glabra","Henriettea glabra","(Vell.) Penneys, Michelang., Judd & Almeda","Mamede, MCH; Gomes da Silva, SJ; Piacentin, E","386","1990","12","18",NA,"Brasil","São Paulo","Iguape","Reserva Ecológica Juréia-Itatins, Trilha para Figueira Grande","-47.5499992370605","-24.7000007629395",NA,NA,NA,"Árvore 20m alt., na beira do rio, cálice verde, botões róseo claro, pétalas alvas na face interna, filetes e estiletes alvos, anteras amarelo ovo caulifloria","SP029935","SP029935","Michelangeli, FA","55628","auto",NA,NA,NA,NA,NA,"2014","02",NA,NA,NA,NA
"142","2019-11-21 10:09:40-03","IBt","SP","270130","S","Plantae",NA,NA,"Melastomataceae","Henriettea","glabra","Henriettea glabra","(Vell.) Penneys, Michelang., Judd & Almeda","Nicolau, SA; Mana de Deus, JR; Oliveira, LA","421","1992","06","19",NA,"Brasil","São Paulo","Pindamonhangaba","Fazenda São Sebastião do Ribeirão Grande, área oeste do talhão 10.","-45.4599990844727","-22.9200000762939",NA,NA,NA,NA,NA,NA,"Chiea, SAC","24176","auto",NA,NA,NA,NA,NA,"1993","11",NA,NA,NA,NA
"143","2019-11-21 10:09:40-03","IBt","SP","202474","S","Plantae",NA,NA,"Melastomataceae","Henriettea","glabra","Henriettea glabra","(Vell.) Penneys, Michelang., Judd & Almeda","Dias, AC","37","1985","01","15",NA,"Brasil","São Paulo","Sete Barras","Parque Estadual Carlos Botelho","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,"SP029933","SP029933","Michelangeli, FA","34059","auto",NA,NA,NA,NA,NA,"2014","02",NA,NA,NA,NA
