"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","typeStatus","recordedBy","recordNumber","year","continentOcean","country","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","month","day","stateProvince","county","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","infraspecificEpithet","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber","sex"
"164","2020-06-29 09:31:34-03","UFRRJ","RBR","42288","S","Plantae",NA,NA,"Myrtaceae","Myrcia","eriocalyx","Myrcia eriocalyx","DC.","L.F. Gonçalves",NA,"L.F. Gonçalves","432","2017",NA,"Brasil","Parque Nacional da Serra dos Órgãos. Trilha da Agulhinha do Beija Flor, base da pedra. Parque Nacional da Serra dos Órgãos","-43.005833","-22.444722",NA,NA,"RBR00042288","RBR00042288","06","03","Rio de Janeiro","Teresópolis","1444","1444",NA,NA,"43º0'21''W","22º26'41''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2020-06-29 09:31:34-03","UFRRJ","RBR","42289","S","Plantae",NA,NA,"Myrtaceae","Myrcia","eriocalyx","Myrcia eriocalyx","DC.","L.F. Gonçalves",NA,"L.F. Gonçalves","415","2017",NA,"Brasil","Parque Nacional da Serra dos Órgãos. Trilha do Alcobaça. Parque Nacional da Serra dos Órgãos","-43.115833","-22.473889",NA,NA,"RBR00042289",NA,"04","25","Rio de Janeiro","Petrópolis","1618","1618",NA,NA,"43º6'57''W","22º28'26''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2020-06-29 09:31:34-03","UFRRJ","RBR","46869","S","Plantae",NA,NA,"Myrtaceae","Myrcia","eriocalyx","Myrcia eriocalyx","DC.","L.F. Gonçalves",NA,"L.F. Gonçalves","478","2017",NA,"Brasil","Parque Nacional da Serra dos Órgãos. Parque Nacional da Serra dos Órgãos. Travessia Teresópolis x Petrópolis, parte final próximo a entrada do Poço das Bromélias.","-43.088056","-22.466111",NA,NA,"RBR00046869","RBR00046869","11","19","Rio de Janeiro","Petrópolis","1129","1129",NA,NA,"43º5'17''W","22º27'58''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2021-03-21 19:37:37-03","UFC","EAC","52859","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","eriocalyx","Myrcia eriocalyx","DC.","Costa, I.R.",NA,"Verola, C.F.; Verola, C.F.","528","2004","Southern America","Brasil","Estrada para milho verde, aproximadamente 10km do entrocamento, logo após são gonçalo do rio das pedras-milho verde, próximo ao córrego do Inferno.","-43.560583","-18.302444",NA,NA,"EAC0052859",NA,"09","25","Minas Gerais",NA,NA,NA,NA,NA,"-43.560583","-18.302444",NA,"2009","11",NA,NA,NA,NA,NA,NA,NA
"168","2021-03-21 19:37:37-03","UFC","EAC","52866","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","eriocalyx","Myrcia eriocalyx","DC.","Lucas, E.",NA,"Verola, C.F.","46","2003","Southern America","Brasil","Ibitipoca",NA,NA,NA,"Arbusto, ca de 3,5m, ocorrendo no sub-bosque da mata de galeria.","EAC0052866",NA,"10","10","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2021-03-21 19:37:37-03","UFC","EAC","52878","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","eriocalyx","Myrcia eriocalyx","DC.","Costa, I.R.",NA,"Costa, I.R.; Verola, C.F.; Rio, M.C.S.; Nakakura, H.C.C.","436","2002","Southern America","Brasil","Serra do Cipó, Caminho dos escravos, atrás do camping da ACM.",NA,NA,NA,"Arbusto, 2,5m.","EAC0052878",NA,"09","24","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,"2009","11",NA,NA,NA,NA,NA,NA,NA
"170","2021-03-21 19:37:37-03","UFC","EAC","64077","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","eriocalyx","Myrcia eriocalyx","DC.","Sobral, M.",NA,"Vidal, C.V.; Souza, D.T.","1227","2014","Southern America","Brasil",NA,"-43.391944","-19.077222",NA,"Arbóreo, 5 m, floração, frutos imaturos.; Floresta estacional semidecidual.","EAC0064077",NA,"03","27","Minas Gerais","Conceição do Mato Dentro","883","883",NA,NA,"-43.391944","-19.077222",NA,"2015","05","18",NA,NA,NA,NA,NA,NA
"171","2020-12-21 16:36:47-03","MBM","MBM","54987","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Gomidesia","eriocalyx","Gomidesia eriocalyx","(DC.) O.Berg","Sobral, M.",NA,"Gibbs, P.E.; et al.; et al.","5297","1977","Southern America","Brazil","Lavras, ca. 15km E","-44.999698638916","-21.2453002929688",NA,NA,"MBM054987","MBM054987","05","18","Minas Gerais","Lavras",NA,NA,"20044","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2020-12-21 16:36:47-03","MBM","MBM","113635","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Gomidesia","eriocalyx","Gomidesia eriocalyx","(DC.) O.Berg","Sobral, M.",NA,"Hatschbach, G.; Cervi, A.C.; Cordeiro, J.; Cervi, A.C.; Cordeiro, J.","51246","1987","Southern America","Brazil","São Tomé das Letras, arredores","-44.9852981567383","-21.7222003936768",NA,NA,"MBM113635","MBM113635","03","22","Minas Gerais","São Tomé das Letras",NA,NA,"16076","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2020-12-21 16:36:47-03","MBM","MBM","187497","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Gomidesia","eriocalyx","Gomidesia eriocalyx","(DC.) O.Berg","Sobral, M.",NA,"Hatschbach, G.; Hatschbach, M.; Silva, J.M.; Hatschbach, M.; Silva, J.M.","64205","1996","Southern America","Brazil","Serra do Cabral, Agropecuária Serra do Cabral","-44.7308006286621","-17.5981006622314",NA,NA,"MBM187497","MBM187497","01","16","Minas Gerais","Várzea da Palma",NA,NA,"60948","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2020-12-21 16:36:47-03","MBM","MBM","121325","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Gomidesia","eriocalyx","Gomidesia eriocalyx","(DC.) O.Berg","Aguiar, O.T.",NA,"Robim, M.J.","467","1987","Southern America","Brazil","Parque Estadual Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,"MBM121325","MBM121325","09","01","São Paulo","Campos do Jordão",NA,NA,"21048","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2020-12-21 16:36:47-03","MBM","MBM","345970","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Gomidesia","eriocalyx","Gomidesia eriocalyx","(DC.) O.Berg",NA,NA,"Krieger, L.; et al.; et al.","s.n.","1957","Southern America","Brazil","Serra do Curral, BR 3 km 15","-43.937801361084","-19.9207992553711",NA,"Arbusto do cerrado, flores brancas, 1m de alt.","MBM345970","MBM345970","01","15","Minas Gerais","Belo Horizonte",NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2020-12-21 16:36:47-03","MBM","MBM","65270","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Gomidesia","eriocalyx","Gomidesia eriocalyx","(DC.) O.Berg","Legrand, D.",NA,"Irwin, H.S.; et al.; et al.","22464","1969","Southern America","Brazil","12km SW of Diamantina","-43.6002998352051","-18.2493991851807",NA,NA,"MBM065270","MBM065270","01","23","Minas Gerais","Diamantina",NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2020-12-21 16:36:47-03","MBM","MBM","20903","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Gomidesia","eriocalyx","Gomidesia eriocalyx","(DC.) O.Berg","Sobral, M.",NA,"Hatschbach, G.; Smith, L.B.; Ayensu, E.; Smith, L.B.; Ayensu, E.","29026","1972","Southern America","Brazil","Biri-Biri","-43.6002998352051","-18.2493991851807",NA,NA,"MBM020903","MBM020903","01","20","Minas Gerais","Diamantina",NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2020-12-21 16:36:47-03","MBM","MBM","241047","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Gomidesia","eriocalyx","Gomidesia eriocalyx","(DC.) O.Berg","Kawasaki, M.L.",NA,"Hatschbach, G.; Spichiger, R.; Cervi, A.C.; Barboza, E.; Spichiger, R.; Cervi, A.C.; Barboza, E.","68777","1999","Southern America","Brazil","Córrego do Tigre","-43.7407989501953","-18.4543991088867",NA,NA,"MBM241047","MBM241047","10","26","Minas Gerais","Gouveia",NA,NA,"37970","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2020-12-21 16:36:47-03","MBM","MBM","325108","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Gomidesia","eriocalyx","Gomidesia eriocalyx","(DC.) O.Berg","Faria Júnior, J.E.Q.",NA,"Simão, C.","7","1998","Southern America","Brazil","Serra do Cipó","-43.7449989318848","-19.513599395752",NA,"Arbusto, 80 cm, flor alva. Campo rupestre","MBM325108","MBM325108","12","30","Minas Gerais","Jaboticatubas",NA,NA,"31264","auto",NA,NA,NA,"2009","12",NA,NA,NA,NA,NA,NA,NA
"180","2020-12-21 16:36:47-03","MBM","MBM","122806","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Gomidesia","eriocalyx","Gomidesia eriocalyx","(DC.) O.Berg","Vaz, A.",NA,"Furtado, P.P.","188","1982","Southern America","Brazil","Próximo de São Jerônimo da Serra","-50.7411003112793","-23.7275009155273",NA,NA,"MBM122806","MBM122806","05","07","Paraná","São Jerônimo da Serra",NA,NA,"30511","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2020-12-21 16:36:48-03","MBM","MBM","69667","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Gomidesia","gaudichaudiana","Gomidesia gaudichaudiana","O.Berg","Landrum, L.R.",NA,"Irwin, H.S.; et al.; et al.","29675","1971","Southern America","Brazil","Ca. 3km N de Mariana, Serra do Espinhaço","-43.4160995483398","-20.377799987793",NA,NA,"MBM069667","MBM069667","02","02","Minas Gerais","Mariana",NA,NA,"33524","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2020-12-21 16:36:48-03","MBM","MBM","287544","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Gomidesia","gaudichaudiana","Gomidesia gaudichaudiana","O.Berg","Sobral, M.",NA,"Chaddad Jr.; J.","43","2002","Southern America","Brazil","Estrada Lavras - São João del Rei, km 45","-44.6577987670898","-21.2980995178223",NA,NA,"MBM287544","MBM287544","03","30","Minas Gerais","Itutinga",NA,NA,"24458","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2020-12-21 16:36:48-03","MBM","MBM","235743","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Gomidesia","gaudichaudiana","Gomidesia gaudichaudiana","O.Berg",NA,NA,"Furlan, A.; et al.; et al.","6102","1980","Southern America","Brazil","Rodovia Lagoa santa - Conceição do Mato Dentro - Diamantina","-43.7449989318848","-19.513599395752",NA,NA,"MBM235743","MBM235743","05","23","Minas Gerais","Jaboticatubas",NA,NA,"31264","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2020-12-21 16:36:48-03","MBM","MBM","133512","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Gomidesia","gaudichaudiana","Gomidesia gaudichaudiana","O.Berg","Fonseca, A.M.S. da",NA,"Ururahy, J.C.C.","19","1980","Southern America","Brazil","Parque Estadual de Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,"MBM133512","MBM133512","06","16","São Paulo","Campos do Jordão",NA,NA,"21048","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2020-12-21 16:36:48-03","MBM","MBM","276910","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Gomidesia","gaudichaudiana","Gomidesia gaudichaudiana","O.Berg","Barreto, M.",NA,"Barreto, M.","10684",NA,"Southern America","Brazil","Serra do Rola Moça",NA,NA,NA,NA,"MBM276910","MBM276910",NA,NA,"Minas Gerais","Betim - Sobradinho",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2020-12-21 16:36:48-03","MBM","MBM","69685","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Gomidesia","gaudichaudiana","Gomidesia gaudichaudiana","O.Berg","Kawasaki, M.L.",NA,"Anderson, W.R.","36360","1972","Southern America","Brazil","Serra do Espinhaço",NA,NA,NA,NA,"MBM069685","MBM069685","02","20","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2020-12-21 16:36:48-03","MBM","MBM","59317","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Gomidesia","gaudichaudiana","Gomidesia gaudichaudiana","O.Berg","Landrum, L.R.; Kawasaki, M.L.",NA,"Shepherd, G.J.; et al.; et al.","7227","1978","Southern America","Brazil","Estrada entre Araxá e Uberaba, km 381","-46.940601348877","-19.5932998657227",NA,NA,"MBM059317","MBM059317","02","22","Minas Gerais","Araxá",NA,NA,"29994","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2020-12-21 16:36:48-03","MBM","MBM","312063","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Gomidesia","gaudichaudiana","Gomidesia gaudichaudiana","O.Berg",NA,NA,"Krieger, L.; et al.; et al.","s.n.","1957","Southern America","Brazil","Rod. BR-3, km 15","-43.937801361084","-19.9207992553711",NA,NA,"MBM312063","MBM312063","01","15","Minas Gerais","Belo Horizonte",NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2020-12-21 16:36:48-03","MBM","MBM","235744","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Gomidesia","gaudichaudiana","Gomidesia gaudichaudiana","O.Berg","Kawasaki, M.L.",NA,"Forero, E.; et al.; et al.","8002","1980","Southern America","Brazil","Rodovia Lagoa santa - Conceição do Mato Dentro - Diamantina","-43.7449989318848","-19.513599395752",NA,NA,"MBM235744","MBM235744","09","07","Minas Gerais","Jaboticatubas",NA,NA,"31264","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2020-12-21 16:36:48-03","MBM","MBM","68520","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Gomidesia","gaudichaudiana","Gomidesia gaudichaudiana","O.Berg","Kawasaki, M.L.",NA,"Leitão Filho, H.F.; et al.; et al.","11930","1980","Southern America","Brazil","Lavras","-44.999698638916","-21.2453002929688",NA,NA,"MBM068520","MBM068520","12","10","Minas Gerais","Lavras",NA,NA,"20044","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2020-12-21 16:36:48-03","MBM","MBM","187988","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Gomidesia","gaudichaudiana","Gomidesia gaudichaudiana","O.Berg","Sobral, M.",NA,"Stehmann, J.R.","27770","1992","Southern America","Brazil","Tiradentes","-44.1781005859375","-21.1103000640869",NA,NA,"MBM187988","MBM187988","02",NA,"Minas Gerais","Tiradentes",NA,NA,"10355","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2020-12-21 16:36:48-03","MBM","MBM","29483","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Gomidesia","gaudichaudiana","Gomidesia gaudichaudiana","O.Berg","Legrand, D.",NA,"Noemia L da Cruz","s.n.","1948","Southern America","Brazil","Teresópolis","-42.9655990600586","-22.4122009277344",NA,NA,"MBM029483","MBM029483","03","02","Rio de Janeiro","Teresópolis",NA,NA,"38539","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2020-12-21 16:36:48-03","MBM","MBM","24972","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Gomidesia","hilariana","Gomidesia hilariana","O.Berg","Sobral, M.",NA,"Hatschbach, G.; Ahumada, L.Z.; Ahumada, L.Z.","31278","1973","Southern America","Brazil","São Tomé das Letras","-44.9852981567383","-21.7222003936768",NA,NA,"MBM024972","MBM024972","02","05","Minas Gerais","São Tomé das Letras",NA,NA,"16076","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2020-12-21 16:37:10-03","MBM","MBM","67292","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","elliptica","Myrcia elliptica","Gardn.",NA,NA,"Fiedler, L.","79","1980","Southern America","Brazil","Fazenda Água Limpa","-47.9296989440918","-15.7797002792358",NA,NA,"MBM067292",NA,"09","10","Distrito Federal","Brasília",NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2020-12-21 16:37:10-03","MBM","MBM","406586","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","eriocalyx","Myrcia eriocalyx","DC.","Ribeiro, C.L.",NA,"Völtz, R.R.; Brotto, M.L.; Brotto, M.L.","927","2015","Southern America","Brazil","Serra do Desengano, trilha para o Pico Itacolomi","-41.873333","-21.849722",NA,"Árvore 4 m alt.; início de frutificação, frutos ferrugíneos; vegetação arbórea de crista de serra.; Floresta Ombrófila Densa Montana.","MBM406586",NA,"03","31","Rio de Janeiro","São Fidélis","1420","1420",NA,NA,"-41.873333","-21.849722",NA,"2016","06","06",NA,NA,NA,NA,NA,NA
"196","2020-12-21 16:37:10-03","MBM","MBM","414634","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","eriocalyx","Myrcia eriocalyx","DC.","Brotto, M.L.",NA,"Brotto, M.L.; Barboza, E.; Vaz, J.; Barboza, E.; Vaz, J.","2770","2018","Southern America","Brazil","formações rochosas ao lado da cidade","-44.981111","-21.721111",NA,"Arvoreta com 2 m de altura; frutos maduros avermelhados.; Cerrado rupestre.","MBM414634","MBM414634","09","10","Minas Gerais","São Thomé das Letras","1300","1300",NA,NA,"-44.981111","-21.721111",NA,"2018","09","19",NA,NA,NA,NA,NA,NA
"197","2020-12-21 16:37:10-03","MBM","MBM","414745","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","eriocalyx","Myrcia eriocalyx","DC.","Brotto, M.L.",NA,"Barboza, E.; Brotto, M.L.; Vaz, J.; Brotto, M.L.; Vaz, J.","4779","2018","Southern America","Brazil","Serra de São José","-44.167778","-21.086111",NA,"Arbusto com 2 m de altura; frutos verdes.; Campo rupestre.","MBM414745","MBM414745","09","09","Minas Gerais","Tiradentes","1140","1140",NA,NA,"-44.167778","-21.086111",NA,"2018","09","20",NA,NA,NA,NA,NA,NA
"198","2020-12-21 16:37:10-03","MBM","MBM","348344","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","eriocalyx","Myrcia eriocalyx","DC.","Sobral, M.",NA,"Viana, P.L.; et al.; et al.","3732","2008","Southern America","Brazil","APA Felício, Mata do Isidoro e arredores","-43.246898651123","-18.0771999359131",NA,"Arbusto com frutos imaturos verdes. Campo rupestre","MBM348344","MBM348344","08","30","Minas Gerais","Felício dos Santos","1510","1510","21878","auto",NA,NA,NA,"2008","09",NA,NA,NA,NA,NA,NA,NA
"199","2020-12-21 16:37:10-03","MBM","MBM","287541","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","eriocalyx","Myrcia eriocalyx","DC.","Faria Júnior, J.E.Q.",NA,"Souza, V.C.; et al.; et al.","25096","2001","Southern America","Brazil","Serra do Cipó. Rodovia Belo Horizonte-Conceição do Mato Dentro. Próximo à bifurcação para Morro do Pilar.","-43.7144012451172","-19.1688995361328",NA,"Arbusto, ca. 1m alt.; frutos imaturos amarelados, maduros negros. Campo rupestre com mata ciliar no fundo do vale","MBM287541","MBM287541","07","05","Minas Gerais","Santana do Riacho","1500","1500","26557","auto",NA,NA,NA,"2009","12",NA,NA,NA,NA,NA,NA,NA
"200","2019-11-01 15:28:29-03","PUC-RIO","FCAB","5290","PreservedSpecimen","Plantae",NA,"Angiospermae","Myrtaceae","Myrcia","eriocalyx","Myrcia eriocalyx","DC.","M.C. Souza",NA,"M. Nadruz","559","1989",NA,"Brasil","Reserva Ecológica Municipal de Macaé de Cima, Pica","-42.5311012268066","-22.2819004058838",NA,"Homotípico de Myrcia eriocalyx DC. &nf;&nf;&nf;; Árvore 6m; folhas discolores verdes, botões marrons.","005290",NA,"12","28","Rio de Janeiro","Nova Friburgo",NA,NA,"33190","auto",NA,NA,NA,"2016","05","25",NA,NA,NA,NA,NA,NA
"201","2019-12-16 19:58:13-03","UESC","UESC","2081","S","Plantae","Angiospermae","Florideophycidae","Myrtaceae","Gomidesia","gaudichaudiana","Gomidesia gaudichaudiana","Berg","M.Sobral",NA,"Queiroz, L.","4307","1995",NA,"Brasil",NA,"-41.1561012268066","-11.5500001907349",NA,"Campo Rupestre sobre arenito e bancos de areia.; Arbusto de ca. 1,7 m, ramificado.; Dupl.: CEPEC, K","UESC0002081",NA,"03","14","Bahia","Morro do Chapeu",NA,NA,"98143","auto",NA,NA,NA,"1997","02",NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"202","2014-07-24 11:06:19-03","MNHN","RECOLNAT_MNHN_P","P00104833","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Gomidesia","eriocalyx","Gomidesia eriocalyx","(DC.) O.Berg",NA,NA,"Martius, C.F. von",NA,NA,NA,"Brésil",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00104833' target='other'> <mi>dwc_moreinfo</mi></a>","P00104833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33",NA,NA,NA
"203","2014-07-24 11:06:13-03","MNHN","RECOLNAT_MNHN_P","P00104834","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Gomidesia","eriocalyx","Gomidesia eriocalyx","(DC.) O.Berg",NA,NA,"Martius, C.F. von",NA,NA,NA,"Brésil",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00104834' target='other'> <mi>dwc_moreinfo</mi></a>","P00104834",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33",NA,NA,NA
"204","2015-11-02 19:39:27-02","MNHN","RECOLNAT_MNHN_P","P02272975","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Gomidesia","eriocalyx","Gomidesia eriocalyx","(DC.) O.Berg","Lughadha",NA,"Sellow, F.",NA,NA,NA,"Brésil","Brasilia",NA,NA,"hb","donné par le Muséum Bot. de Berlin, 1864. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02272975' target='other'> <mi>dwc_moreinfo</mi></a>","P02272975","P02272975_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2015-09-04 20:37:11-03","MNHN","RECOLNAT_MNHN_P","P05131652","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrcia","eriocalyx","Myrcia eriocalyx","DC.",NA,NA,"Saint-Hilaire",NA,NA,NA,"Brasil",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05131652' target='other'> <mi>dwc_moreinfo</mi></a>","P05131652","P05131652_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2015-09-04 20:37:11-03","MNHN","RECOLNAT_MNHN_P","P05131653","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrcia","eriocalyx","Myrcia eriocalyx","DC.",NA,NA,"Saint-Hilaire, A.",NA,"1816",NA,"Brasil",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05131653' target='other'> <mi>dwc_moreinfo</mi></a>","P05131653","P05131653_01","1","1","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B1 729",NA,NA,NA
"207","2015-09-04 20:37:11-03","MNHN","RECOLNAT_MNHN_P","P05131657","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrcia","eriocalyx","Myrcia eriocalyx","DC.",NA,NA,"Gaudichaud, C.",NA,"1833",NA,"Brasil",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05131657' target='other'> <mi>dwc_moreinfo</mi></a>","P05131657","P05131657_01","1","1","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"111",NA,NA,NA
"208","2015-09-04 20:37:11-03","MNHN","RECOLNAT_MNHN_P","P05131658","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrcia","eriocalyx","Myrcia eriocalyx","DC.",NA,NA,"Burchell",NA,NA,NA,"Brasil",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05131658' target='other'> <mi>dwc_moreinfo</mi></a>","P05131658","P05131658_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2317",NA,NA,NA
"209","2015-09-04 20:37:11-03","MNHN","RECOLNAT_MNHN_P","P05131659","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrcia","eriocalyx","Myrcia eriocalyx","DC.",NA,NA,"Glaziou, A.",NA,NA,NA,"Brasil",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05131659' target='other'> <mi>dwc_moreinfo</mi></a>","P05131659","P05131659_01",NA,NA,"Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14824",NA,NA,NA
"210","2015-09-04 20:38:16-03","MNHN","RECOLNAT_MNHN_P","P05131661","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrcia","eriocalyx","Myrcia eriocalyx","DC.",NA,NA,"Riedel",NA,NA,NA,"Brasil",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05131661' target='other'> <mi>dwc_moreinfo</mi></a>","P05131661","P05131661_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","2015-09-04 20:38:16-03","MNHN","RECOLNAT_MNHN_P","P05131662","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrcia","eriocalyx","Myrcia eriocalyx","DC.",NA,NA,"Riedel",NA,NA,NA,"Brasil",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05131662' target='other'> <mi>dwc_moreinfo</mi></a>","P05131662","P05131662_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
