"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","class","monthIdentified","dayIdentified","relatedCatalogItem","verbatimLongitude","verbatimLatitude","relationshipType","previousCatalogNumber","typeStatus","fieldNumber","individualCount"
"99","2020-12-21 16:41:21-03","MBM","MBM","245629","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","sabulosa","Polygala sabulosa","A.W. Benn.","Wurdack, J.","Stellfeld, C.","s.n.",NA,NA,NA,"Southern America","Brazil","Paraná","Country Clube",NA,NA,"MBM245629","MBM245629","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2020-12-21 16:41:21-03","MBM","MBM","30429","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","sabulosa","Polygala sabulosa","A.W. Benn.","Wurdack, J.","Kummrow, R.","437",NA,NA,NA,"Southern America","Brazil","Paraná","Km 168",NA,NA,"MBM030429","MBM030429","Jaguariaíva","-49.7057991027832","-24.2511005401611",NA,NA,"44368","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2020-12-21 16:41:21-03","MBM","MBM","245618","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","sabulosa","Polygala sabulosa","A.W. Benn.","Dombrowski, L.T.","Dombrowski, L.T.","9895",NA,NA,NA,"Southern America","Brazil","Paraná","Palmeira",NA,NA,"MBM245618","MBM245618","Palmeira","-50.0064010620117","-25.4293994903564",NA,NA,"35166","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2020-12-21 16:41:21-03","MBM","MBM","245633","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","sabulosa","Polygala sabulosa","A.W. Benn.","Wurdack, J.","Saito, Y.; et al.; et al.","455",NA,NA,NA,"Southern America","Brazil","Paraná","Piraquara",NA,NA,"MBM245633","MBM245633","Piraquara","-49.0633010864258","-25.4416999816895",NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2020-12-21 16:41:21-03","MBM","MBM","91414","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","sabulosa","Polygala sabulosa","A.W. Benn.","Lüdtke, R.","Kummrow, R.","2460",NA,NA,NA,"Southern America","Brazil","Paraná","Campina",NA,"Brejo; flor rosado claro.","MBM091414","MBM091414","Tijucas do Sul","-49.1988983154297","-25.9281005859375",NA,NA,"25228","auto","2003",NA,"12","02",NA,NA,NA,NA,NA,NA,NA,NA
"104","2020-12-21 16:41:21-03","MBM","MBM","51419","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","sabulosa","Polygala sabulosa","A.W. Benn.","Wurdack, J.","Klein, R.","3848",NA,NA,NA,"Southern America","Brazil","Santa Catarina","Campo Novo",NA,NA,"MBM051419","MBM051419","Mafra","-49.8053016662598","-26.111400604248",NA,NA,"66490","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2020-12-21 16:41:21-03","MBM","MBM","4104","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","sabulosa","Polygala sabulosa","A.W. Benn.","Grondona, E.M.","Tessmann, G.","s.n.",NA,NA,NA,"Southern America","Brazil","Paraná","Estrada a Campo Largo, Passaúna",NA,NA,"MBM004104","MBM004104","Campo Largo","-49.5283012390137","-25.4585990905762",NA,NA,"53742","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2020-12-21 16:41:21-03","MBM","MBM","245622","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","sabulosa","Polygala sabulosa","A.W. Benn.","Wurdack, J.","Dombrowski, L.T.","3798",NA,NA,NA,"Southern America","Brazil","Paraná","Rodovia do Café, viatuto da Santa",NA,NA,"MBM245622","MBM245622","Campo Largo","-49.5283012390137","-25.4585990905762",NA,NA,"53742","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2020-12-21 16:41:21-03","MBM","MBM","5867","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","sabulosa","Polygala sabulosa","A.W. Benn.","Wurdack, J.","Hatschbach, G.","17251",NA,NA,NA,"Southern America","Brazil","Paraná","Rio Canguiri",NA,NA,"MBM005867","MBM005867","Colombo","-49.2242012023926","-25.2917003631592",NA,NA,"13536","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2020-12-21 16:41:21-03","MBM","MBM","37197","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","sabulosa","Polygala sabulosa","A.W. Benn.","Wurdack, J.","Hatschbach, G.","7250",NA,NA,NA,"Southern America","Brazil","Paraná","Areia Branca",NA,NA,"MBM037197","MBM037197","Contenda","-49.5346984863281","-25.6756000518799",NA,NA,"22732","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2020-12-21 16:41:21-03","MBM","MBM","156415","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","sabulosa","Polygala sabulosa","A.W. Benn.","Lüdtke, R.","Silva, J.M.","1161",NA,NA,NA,"Southern America","Brazil","Paraná","Jardim Petrópolis",NA,"Erva de flor lilás, campo limpo, depressões úmidas.","MBM156415","MBM156415","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,"25180","auto","2003",NA,"12","02",NA,NA,NA,NA,NA,NA,NA,NA
"110","2020-12-21 16:41:21-03","MBM","MBM","33433","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","sabulosa","Polygala sabulosa","A.W. Benn.","Wurdack, J.","Ferreira, L.F.","95",NA,NA,NA,"Southern America","Brazil","Paraná","Santa Amélia",NA,NA,"MBM033433","MBM033433","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2020-12-21 16:41:21-03","MBM","MBM","15830","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","sabulosa","Polygala sabulosa","A.W. Benn.","Wurdack, J.","Hatschbach, G.","25352",NA,NA,NA,"Southern America","Brazil","Paraná","Santa Cândida",NA,NA,"MBM015830","MBM015830","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2020-12-21 16:41:21-03","MBM","MBM","37198","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","sabulosa","Polygala sabulosa","A.W. Benn.","Wurdack, J.","Hatschbach, G.","7340",NA,NA,NA,"Southern America","Brazil","Paraná","Serra da Esperança",NA,NA,"MBM037198","MBM037198","Guarapuava","-51.4580993652344","-25.395299911499",NA,NA,"53832","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2020-12-21 16:41:21-03","MBM","MBM","48787","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","sabulosa","Polygala sabulosa","A.W. Benn.","Wurdack, J.","Hatschbach, G.","39225",NA,NA,NA,"Southern America","Brazil","Paraná","Serrinha",NA,NA,"MBM048787","MBM048787","Jaguariaíva","-49.7057991027832","-24.2511005401611",NA,NA,"44368","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2020-12-21 16:41:21-03","MBM","MBM","13245","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","sabulosa","Polygala sabulosa","A.W. Benn.","Wurdack, J.","Hatschbach, G.","22650",NA,NA,NA,"Southern America","Brazil","Paraná","Estrada Marmeleiro - Campo Erê",NA,NA,"MBM013245","MBM013245","Marmeleiro","-53.0261001586914","-26.1494007110596",NA,NA,"27396","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2020-12-21 16:41:21-03","MBM","MBM","245619","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","sabulosa","Polygala sabulosa","A.W. Benn.","Dombrowski, L.T.","Dombrowski, L.T.; et al.; et al.","12219",NA,NA,NA,"Southern America","Brazil","Paraná","Fazenda Santa Rita",NA,NA,"MBM245619","MBM245619","Palmeira","-50.0064010620117","-25.4293994903564",NA,NA,"35166","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2020-12-21 16:41:21-03","MBM","MBM","245617","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","sabulosa","Polygala sabulosa","A.W. Benn.","Dombrowski, L.T.","Dombrowski, L.T.","13961",NA,NA,NA,"Southern America","Brazil","Paraná","Recanto dos Papagaios",NA,NA,"MBM245617","MBM245617","Palmeira","-50.0064010620117","-25.4293994903564",NA,NA,"35166","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2020-12-21 16:41:21-03","MBM","MBM","21942","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","sabulosa","Polygala sabulosa","A.W. Benn.","Hatschbach, G.","Hatschbach, G.; Guimarães, O.; Guimarães, O.","25397",NA,NA,NA,"Southern America","Brazil","Paraná","Tijuco Preto",NA,NA,"MBM021942","MBM021942","Piraí do Sul","-49.948600769043","-24.5261001586914",NA,NA,"37171","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2020-12-21 16:41:21-03","MBM","MBM","245635","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","sabulosa","Polygala sabulosa","A.W. Benn.",NA,"Imaguire, N.","2251",NA,NA,NA,"Southern America","Brazil","Paraná","Fazenda Experimental de Agronomia",NA,NA,"MBM245635","MBM245635","Piraquara","-49.0633010864258","-25.4416999816895",NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2020-12-21 16:41:21-03","MBM","MBM","245625","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","sabulosa","Polygala sabulosa","A.W. Benn.",NA,"Imaguire, N.","2551",NA,NA,NA,"Southern America","Brazil","Paraná","Fazenda Experimental de Agronomia",NA,NA,"MBM245625","MBM245625","Piraquara","-49.0633010864258","-25.4416999816895",NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2020-12-21 16:41:21-03","MBM","MBM","245623","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","sabulosa","Polygala sabulosa","A.W. Benn.",NA,"Dombrowski, L.T.","9826",NA,NA,NA,"Southern America","Brazil","Paraná","Piraquara",NA,NA,"MBM245623","MBM245623","Piraquara","-49.0633010864258","-25.4416999816895",NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2020-12-21 16:41:21-03","MBM","MBM","394214","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","sabulosa","Polygala sabulosa","A.W. Benn.","Lozano, E.D.","Lozano, E.D.","1615","2013","10","30","Southern America","Brazil","Paraná","Próximo ao reservatório Piraquara II, estrada para o Morro do Canal",NA,"Herbácea, 40 cm, flores alvas.; Campos de Curitiba. Campo úmido.","MBM394214","MBM394214","Piraquara","-49.0633010864258","-25.4416999816895",NA,NA,"12577","auto","2014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2020-12-21 16:41:21-03","MBM","MBM","385814","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","sabulosa","Polygala sabulosa","A.W. Benn.","Lozano, E.D.","Lozano, E.D.; Ariati, V.; Ariati, V.","1079","2012","10","10","Southern America","Brazil","Paraná","Fazenda Capão das Almas",NA,"Herbácea, 30cm, flores roseas.; Campos Gerais, campo úmido.","MBM385814","MBM385814","Ponta Grossa","-50.1618995666504","-25.0949993133545",NA,NA,"46557","auto","2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2020-12-21 16:41:21-03","MBM","MBM","5991","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","sabulosa","Polygala sabulosa","A.W. Benn.","Wurdack, J.","Hatschbach, G.","17749",NA,NA,NA,"Southern America","Brazil","Paraná","São João do Triunfo",NA,NA,"MBM005991","MBM005991","São João do Triunfo","-50.2971992492676","-25.6833000183105",NA,NA,"20512","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2020-12-21 16:41:21-03","MBM","MBM","231862","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","sabulosa","Polygala sabulosa","A.W. Benn.","Hatschbach, G.","Ribas, O.S.","2736",NA,NA,NA,"Southern America","Brazil","Paraná","Rio Pequeno",NA,NA,"MBM231862","MBM231862","São José dos Pinhais","-49.2064018249512","-25.5347003936768",NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2020-12-21 16:41:21-03","MBM","MBM","37196","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","sabulosa","Polygala sabulosa","A.W. Benn.","Wurdack, J.","Hatschbach, G.","8343",NA,NA,NA,"Southern America","Brazil","Paraná","Ribeirão do Taboado",NA,NA,"MBM037196","MBM037196","Tijucas do Sul","-49.1988983154297","-25.9281005859375",NA,NA,"25228","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2020-12-21 16:41:21-03","MBM","MBM","71455","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","sabulosa","Polygala sabulosa","A.W. Benn.","Wurdack, J.","Hatschbach, G.","44323",NA,NA,NA,"Southern America","Brazil","Paraná","Ribeirão do Taboado",NA,NA,"MBM071455","MBM071455","Tijucas do Sul","-49.1988983154297","-25.9281005859375",NA,NA,"25228","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2020-12-21 16:41:21-03","MBM","MBM","23995","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","sabulosa","Polygala sabulosa","A.W. Benn.","Wurdack, J.","Hatschbach, G.","30683",NA,NA,NA,"Southern America","Brazil","Paraná","São Cristovão",NA,NA,"MBM023995","MBM023995","União da Vitória","-51.0863990783691","-26.2299995422363",NA,NA,"35297","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2020-12-21 16:41:21-03","MBM","MBM","165013","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","sabulosa","Polygala sabulosa","A.W. Benn.","Falkenberg, D.B.","Falkenberg, D.B.; et al.; et al.","5985",NA,NA,NA,"Southern America","Brazil","Rio Grande do Sul","Itaimbezinho",NA,NA,"MBM165013","MBM165013","Cambará do Sul","-50.1446990966797","-29.0478000640869",NA,NA,"30776","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2020-12-21 16:41:21-03","MBM","MBM","265728","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","sabulosa","Polygala sabulosa","A.W. Benn.","Lüdtke, R.","Hatschbach, G.; Cervi, A.C.; Barboza, E.; Cervi, A.C.; Barboza, E.","72680","2001","11","13","Southern America","Brazil","Rio Grande do Sul","Rodovia São José dos Ausentes-Silveira",NA,"Ereta, flor rosada. Campo limpo, seco.","MBM265728","MBM265728","São José dos Ausentes","-50.0657997131348","-28.7483005523682",NA,NA,"42598","auto","2003",NA,"12","02",NA,NA,NA,NA,NA,NA,NA,NA
"130","2020-12-21 16:41:21-03","MBM","MBM","130707","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","sabulosa","Polygala sabulosa","A.W. Benn.","Falkenberg, D.B.","Falkenberg, D.B.","3468",NA,NA,NA,"Southern America","Brazil","Santa Catarina","Beira da Rod. BR-282",NA,NA,"MBM130707","MBM130707","Rancho Queimado","-49.0217018127441","-27.6725006103516",NA,NA,"17361","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2020-12-21 16:41:21-03","MBM","MBM","130706","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","sabulosa","Polygala sabulosa","A.W. Benn.","Falkenberg, D.B.","Falkenberg, D.B.","986",NA,NA,NA,"Southern America","Brazil","Santa Catarina","Margem da Rod. BR-282",NA,NA,"MBM130706","MBM130706","Rancho Queimado","-49.0217018127441","-27.6725006103516",NA,NA,"17361","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2020-12-21 16:41:21-03","MBM","MBM","348214","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","sabulosa","Polygala sabulosa","A.W. Benn.","Lüdtke, R.","Lüdtke, R.","167","2003","01","15","Southern America","Brazil","Rio Grande do Sul","A 17 km para o Canyon Itaimbezinho",NA,"Estrada de chão, em campo. Erva com ramificação umbeliforme com flores rosadas.","MBM348214","MBM348214","Cambará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2020-12-21 16:41:21-03","MBM","MBM","386848","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","sabulosa","Polygala sabulosa","A.W. Benn.","Barboza, E.","Cervi, A.C.; Barboza, E.; Cordeiro, J.; Barboza, E.; Cordeiro, J.","10025","2013","11","04","Southern America","Brazil","Santa Catarina",NA,NA,"Erva prostrada, flores lilases.; Formação Pioneira com Influência Fluvial (brejo).","MBM386848","MBM386848","Rancho Queimado","-49.037583","-27.688889","840","840",NA,NA,"2013",NA,"12","03",NA,"-49.037583","-27.688889",NA,NA,NA,NA,NA
"134","2020-12-21 16:41:21-03","MBM","MBM","386848","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","sabulosa","Polygala sabulosa","A.W. Benn.","Barboza, E.","Cervi, A.C.; Barboza, E.; Cordeiro, J.; Barboza, E.; Cordeiro, J.","10025","2013","11","04","Southern America","Brazil","Santa Catarina",NA,NA,"Erva prostrada, flores lilases.; Formação Pioneira com Influência Fluvial (brejo).","MBM386848","MBM386848","Rancho Queimado","-49.037583","-27.688889","840","840",NA,NA,"2013",NA,"12","03",NA,"-49.037583","-27.688889",NA,NA,NA,NA,NA
"135","2020-12-21 16:41:21-03","MBM","MBM","394206","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","sabulosa","Polygala sabulosa","A.W. Benn.","Lozano, E.D.","Lozano, E.D.; Canestraro, B.K.; Canestraro, B.K.","1733","2013","11","09","Southern America","Brazil","Paraná","Balneário Shangrilá",NA,"Subarbusto, 30 cm, flores alvas.; Restinga Herbácea. Campo seco.","MBM394206","MBM394206","Pontal do Paraná","-48.432056","-25.641389",NA,NA,NA,NA,"2014",NA,NA,NA,NA,"-48.432056","-25.641389",NA,NA,NA,NA,NA
"136","2020-12-21 16:41:21-03","MBM","MBM","394207","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","sabulosa","Polygala sabulosa","A.W. Benn.","Lozano, E.D.","Lozano, E.D.; Saridakis, D.P.; Saridakis, D.P.","2051","2013","11","29","Southern America","Brazil","Paraná","Parque Estadual do Cerrado",NA,"Arbusto, 50 cm, flores róseas.; Cerrado. Campo úmido.","MBM394207","MBM394207","Jaguariaíva","-49.669083","-24.1705",NA,NA,NA,NA,"2014",NA,NA,NA,NA,"-49.669083","-24.1705",NA,NA,NA,NA,NA
"137","2020-12-21 16:41:21-03","MBM","MBM","28652","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","sabulosa","Polygala sabulosa","A.W. Benn.","Wurdack, J.","Hatschbach, G.","32993",NA,NA,NA,"Southern America","Brazil","Paraná","Rio Palmital",NA,NA,"MBM028652","MBM028652","Colombo","-49.2242012023926","-25.2917003631592",NA,NA,"13536","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2020-12-21 16:41:21-03","MBM","MBM","245628","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","sabulosa","Polygala sabulosa","A.W. Benn.","Wurdack, J.","Saito, Y.; et al.; et al.","351",NA,NA,NA,"Southern America","Brazil","Paraná","Capão da Imbuia",NA,NA,"MBM245628","MBM245628","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2020-12-21 16:41:21-03","MBM","MBM","245620","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","sabulosa","Polygala sabulosa","A.W. Benn.","Dombrowski, L.T.","Dombrowski, L.T.","12084",NA,NA,NA,"Southern America","Brazil","Paraná","Fazenda Santa Rita",NA,NA,"MBM245620","MBM245620","Palmeira","-50.0064010620117","-25.4293994903564",NA,NA,"35166","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2020-12-21 16:41:21-03","MBM","MBM","259701","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","sabulosa","Polygala sabulosa","A.W. Benn.","Hatschbach, G.","Dombrowski, L.T.","14719",NA,NA,NA,"Southern America","Brazil","Paraná","Rio Iraí",NA,NA,"MBM259701","MBM259701","Quatro Barras","-49.0769004821777","-25.3656005859375",NA,NA,"17116","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2020-12-21 16:41:21-03","MBM","MBM","253837","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","sabulosa","Polygala sabulosa","A.W. Benn.","Lüdtke, R.","Hatschbach, G.; Cervi, A.C.; Barboza, E.; Cervi, A.C.; Barboza, E.","71581","2000","12","07","Southern America","Brazil","Santa Catarina","Rod. BR 282, Morro do Trombudo",NA,"Flor lilás. Campo de altitude, solo turfoso.","MBM253837","MBM253837","Alfredo Wagner","-49.3335990905762","-27.7003002166748","1150","1150","19935","auto","2002",NA,"12","02",NA,NA,NA,NA,NA,NA,NA,NA
"142","2020-12-21 16:41:21-03","MBM","MBM","3003","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","sabulosa","Polygala sabulosa","A.W. Benn.","Wurdack, J.","Reitz, R.; Klein, R.M.; Klein, R.M.","10185",NA,NA,NA,"Southern America","Brazil","Santa Catarina","Serra da Boa Vista",NA,NA,"MBM003003","MBM003003","São José","-48.627498626709","-27.6152992248535",NA,NA,"12814","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2020-12-21 16:41:21-03","MBM","MBM","13239","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","sabulosa","Polygala sabulosa","A.W. Benn.","Marques, M.C.M.","Hatschbach, G.","22810",NA,NA,NA,"Southern America","Brazil","Paraná","Serra Santana",NA,NA,"MBM013239","MBM013239","Balsa Nova","-49.6356010437012","-25.5839004516602",NA,NA,"27346","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2020-12-21 16:41:21-03","MBM","MBM","245627","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","sabulosa","Polygala sabulosa","A.W. Benn.","Wurdack, J.","Mattos, A.","s.n.",NA,NA,NA,"Southern America","Brazil","Paraná","Barigui",NA,NA,"MBM245627","MBM245627","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2020-12-21 16:41:21-03","MBM","MBM","245632","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","sabulosa","Polygala sabulosa","A.W. Benn.","Wurdack, J.","Dombrowski, L.T.; et al.; et al.","1024",NA,NA,NA,"Southern America","Brazil","Paraná","Capão da Imbuia",NA,NA,"MBM245632","MBM245632","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2020-12-21 16:41:21-03","MBM","MBM","28647","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","sabulosa","Polygala sabulosa","A.W. Benn.","Wurdack, J.","Hatschbach, G.","32773",NA,NA,NA,"Southern America","Brazil","Paraná","Rio Atuba",NA,NA,"MBM028647","MBM028647","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2020-12-21 16:41:21-03","MBM","MBM","261204","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","sabulosa","Polygala sabulosa","A.W. Benn.","Hatschbach, G.","Hatschbach, G.; Goldenberg, R.; Silva, J.M.; Goldenberg, R.; Silva, J.M.","72448",NA,NA,NA,"Southern America","Brazil","Paraná","Rio Bananas",NA,NA,"MBM261204","MBM261204","Inácio Martins","-51.0788993835449","-25.5711002349854",NA,NA,"35964","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2020-12-21 16:41:21-03","MBM","MBM","245616","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","sabulosa","Polygala sabulosa","A.W. Benn.","Wurdack, J.","Dombrowski, L.T.; et al.; et al.","4233",NA,NA,NA,"Southern America","Brazil","Paraná","Mandirituba",NA,NA,"MBM245616","MBM245616","Mandirituba","-49.326099395752","-25.7789001464844",NA,NA,"20385","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2020-12-21 16:41:21-03","MBM","MBM","231861","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","sabulosa","Polygala sabulosa","A.W. Benn.","Hatschbach, G.","Barboza, E.; Cordeiro, J.; Cordeiro, J.","151",NA,NA,NA,"Southern America","Brazil","Paraná","Estância São Rafael",NA,NA,"MBM231861","MBM231861","Palmeira","-50.0064010620117","-25.4293994903564",NA,NA,"35166","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2020-12-21 16:41:21-03","MBM","MBM","245630","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","sabulosa","Polygala sabulosa","A.W. Benn.","Wurdack, J.","Imaguire, N.","2499",NA,NA,NA,"Southern America","Brazil","Paraná","Fazenda Experimental de Agronomia",NA,NA,"MBM245630","MBM245630","Piraquara","-49.0633010864258","-25.4416999816895",NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2020-12-21 16:41:21-03","MBM","MBM","245621","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","sabulosa","Polygala sabulosa","A.W. Benn.",NA,"Imaguire, N.","s.n.",NA,NA,NA,"Southern America","Brazil","Paraná","Fazenda Experimental de Agronomia",NA,NA,"MBM245621","MBM245621","Piraquara","-49.0633010864258","-25.4416999816895",NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2020-12-21 16:41:21-03","MBM","MBM","161727","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","sabulosa","Polygala sabulosa","A.W. Benn.","Lüdtke, R.","Imaguire, N.","3394",NA,NA,NA,"Southern America","Brazil","Paraná","Fazenda Experimental de Agronomia",NA,"Erva, corolas brancas, em campo úmedo, frequente.","MBM161727","MBM161727","Piraquara","-49.0633010864258","-25.4416999816895",NA,NA,"12577","auto","2003",NA,"12","02",NA,NA,NA,NA,NA,NA,NA,NA
