"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","locality","minimumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","stateProvince","county","decimalLongitude","decimalLatitude","maximumElevationInMeters","identifiedBy","infraspecificEpithet","typeStatus","yearIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","fieldNumber","individualCount","sex"
"88","2020-10-14 10:04:40-03","FURB","FURB","25392","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","quadrifolia","Peperomia quadrifolia","(L.) Kunth","Korte, A.; Kniess, A.","3055","2010","05","05",NA,"Brasil",NA,"458",NA,"Florística IFFSC 460 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: epífita;","FURB37591","FURB37591","Santa Catarina","Agronômica","-49.7708334","-27.2702778","458","Borgo, M",NA,NA,"2011",NA,NA,NA,NA,"05",NA,"-49.7708334","-27.2702778",NA,NA,NA
"89","2020-10-14 10:04:40-03","FURB","FURB","25446","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","quadrifolia","Peperomia quadrifolia","(L.) Kunth","Korte, A.; Kniess, A.","3165","2010","05","07",NA,"Brasil","Alto Pombinhas.","475",NA,"Florística IFFSC 457 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio Inicial; interior do fragmento Habito: epífita;","FURB37586","FURB37586","Santa Catarina","Pouso Redondo","-50.0416666","-27.2705556","475","Borgo, M",NA,NA,"2011",NA,NA,NA,NA,"04",NA,"-50.0416666","-27.2705556",NA,NA,NA
"90","2020-10-14 10:04:40-03","FURB","FURB","25464","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","quadrifolia","Peperomia quadrifolia","(L.) Kunth","Schmitt, J.L.; Caglioni, E.; Andrade, S. & Cristofolini, C.","2207","2010","05","13",NA,"Brasil","Serra do Faxinal.","958",NA,"Epífita IFFSC e8008a (Abaixo de 4m) Habitat: Floresta Ombrófila Densa Alto Montana; Estágio Avançado; interior do fragmento Habito: epífita de arbórea;","FURB37587","FURB37587","Santa Catarina","Praia Grande","-50.0227778","-29.1788889","958","Borgo, M",NA,NA,"2011",NA,NA,NA,NA,"04",NA,"-50.0227778","-29.1788889",NA,NA,NA
"91","2020-10-14 10:04:40-03","FURB","FURB","25745","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","quadrifolia","Peperomia quadrifolia","(L.) Kunth","Cadorin, T.J.; Grosch, B. & Lopes, C.P.","2050","2010","05","06",NA,"Brasil","Serra Dona Francisca.","576",NA,"Epífita IFFSC e1048b (Acima de 4m) - sobre forófito 3 Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: epífita;","FURB37568","FURB37568","Santa Catarina","Joinville","-49.0477777","-26.1925","576","Borgo, M",NA,NA,"2011",NA,NA,NA,NA,"04",NA,"-49.0477777","-26.1925000",NA,NA,NA
"92","2020-10-14 10:04:40-03","FURB","FURB","26138","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","quadrifolia","Peperomia quadrifolia","(L.) Kunth","Cadorin, T.J.; Grosch, B. & Zimmermann, R.","2385","2010","05","25",NA,"Brasil","Forcação.","785",NA,"Epífita IFFSC e801b (Acima de 4m). Forófitos 4 e 5. Habitat: Floresta Ombrófila Densa Alto Montana; Estágio Avançado; interior do fragmento Habito: epífita;","FURB37566","FURB37566","Santa Catarina","Doutor Pedrinho","-49.585","-26.7275","785","Sobral, M",NA,NA,"2011",NA,NA,NA,NA,"04",NA,"-49.5850000","-26.7275000",NA,NA,NA
"93","2020-10-14 10:04:40-03","FURB","FURB","26467","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","quadrifolia","Peperomia quadrifolia","(L.) Kunth","Vieira, F.C.S.; Carvalho, R.J. de; Pellens, G.C. & Tomporowisky, H.","2200","2010","05","14",NA,"Brasil","Serra do Jacú.","638",NA,"Florística IFFSC 909","FURB37584","FURB37584","Santa Catarina","Massaranduba","-49.05","-26.55","638","Borgo, M",NA,NA,"2011",NA,NA,NA,NA,"04",NA,"-49.0500000","-26.5500000",NA,NA,NA
"94","2020-10-14 10:04:40-03","FURB","FURB","26473","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","quadrifolia","Peperomia quadrifolia","(L.) Kunth","Vieira, F.C.S.; Carvalho, R.J. de; Pellens, G.C. & Tomporowisky, H.","2190","2010","05","14",NA,"Brasil","Serra do Jacú.","638",NA,"Florística IFFSC 909 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: epífita;","FURB37585","FURB37585","Santa Catarina","Massaranduba","-49.05","-26.55","638","Borgo, M",NA,NA,"2011",NA,NA,NA,NA,"04",NA,"-49.0500000","-26.5500000",NA,NA,NA
"95","2020-10-14 10:04:40-03","FURB","FURB","26558","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","quadrifolia","Peperomia quadrifolia","(L.) Kunth","Korte, A.; Kniess, A.","3605","2010","06","03",NA,"Brasil","Barra da Prata.","540",NA,"Florística IFFSC 798 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: epífita;","FURB37595","FURB37595","Santa Catarina","Vitor Meireles","-49.8608333","-26.7302778","540","Borgo, M",NA,NA,"2011",NA,NA,NA,NA,"04",NA,"-49.8608333","-26.7302778",NA,NA,NA
"96","2020-10-14 10:04:40-03","FURB","FURB","27445","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","quadrifolia","Peperomia quadrifolia","(L.) Kunth","Cadorin, T.J.; Grosch, B. & Lopes, C.P.","2911","2010","07","06",NA,"Brasil","Cubatão.","1169",NA,"Epífita IFFSC e1065a (Abaixo de 4m) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: epífita;","FURB37593","FURB37593","Santa Catarina","Joinville","-49.05","-26.1016667","1169","Borgo, M",NA,NA,"2011",NA,NA,NA,NA,"05",NA,"-49.0500000","-26.1016667",NA,NA,NA
"97","2020-10-14 10:04:40-03","FURB","FURB","27524","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","quadrifolia","Peperomia quadrifolia","(L.) Kunth","Cadorin, T.J.; Grosch, B. & Zimmermann, R.","2631","2010","06","15",NA,"Brasil","RPPN Prima Luna / Monte Barão.","1097",NA,"Epífita IFFSC e8007a (Acima de 4m) - forófito 10 Habitat: Floresta Ombrófila Densa Alto Montana; Estágio Primário; interior do fragmento Habito: epífita;","FURB03842","FURB03842","Santa Catarina","Nova Trento","-49.0269445","-27.2636111","1097","Borgo, M",NA,NA,"2011",NA,NA,NA,NA,"05",NA,"-49.0269445","-27.2636111",NA,NA,NA
"98","2020-10-14 10:04:40-03","FURB","FURB","27808","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","quadrifolia","Peperomia quadrifolia","(L.) Kunth","Cadorin, T.J.; Grosch, B. & Zimmermann, R.","2651","2010","06","19",NA,"Brasil","Morro da Lagoa.","444",NA,"Epífita IFFSC e8004b (Acima de 4m). Forófito 3. Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: epífita;","FURB37592","FURB37592","Santa Catarina","Florianópolis","-48.4755556","-27.5766667","444","Borgo, M",NA,NA,"2011",NA,NA,NA,NA,"04",NA,"-48.4755556","-27.5766667",NA,NA,NA
"99","2020-10-14 10:04:40-03","FURB","FURB","27861","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","quadrifolia","Peperomia quadrifolia","(L.) Kunth","Cadorin, T.J.; Grosch, B. & Zimmermann, R.","2834","2010","06","24",NA,"Brasil","Parque Municipal da Lagoa do Peri.","317",NA,"Epífita IFFSC e8003b (Abaixo de 4m) Habitat: Floresta Ombrófila Densa; Estágio Primário; interior do fragmento Habito: epífita em árvore caída;","FURB37594","FURB37594","Santa Catarina","Florianópolis","-48.535","-27.7241667","317","Borgo, M",NA,NA,"2011",NA,NA,NA,NA,"04",NA,"-48.5350000","-27.7241667",NA,NA,NA
"100","2020-10-14 10:04:40-03","FURB","FURB","27994","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","quadrifolia","Peperomia quadrifolia","(L.) Kunth","Cadorin, T.J.; Grosch, B. & Lopes, C.P.","3035","2010","07","13",NA,"Brasil","Área Virgem Parque Nacional da Serra do Itajaí.","660",NA,"Epífita IFFSC e578b (Abaixo de 4m) Habitat: Floresta Ombrófila Densa; Estágio Primário; interior do fragmento Habito: epífita;","FURB37597","FURB37597","Santa Catarina","Blumenau","-49.1391666","-27.0969444","660","Borgo, M",NA,NA,"2011",NA,NA,NA,NA,"04",NA,"-49.1391666","-27.0969444",NA,NA,NA
"101","2020-10-14 10:04:40-03","FURB","FURB","28175","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","quadrifolia","Peperomia quadrifolia","(L.) Kunth","Cadorin, T.J.; Grosch, B. & Lopes, C.P.","3084","2010","07","13",NA,"Brasil","Área Virgem Parque Nacional da Serra do Itajaí.","660",NA,"Epífita IFFSC e578b (Acima de 4m) Habitat: Floresta Ombrófila Densa; Estágio Primário; interior do fragmento Habito: epífita;","FURB37596","FURB37596","Santa Catarina","Blumenau","-49.1391666","-27.0969444","660","Borgo, M",NA,NA,"2011",NA,NA,NA,NA,"04",NA,"-49.1391666","-27.0969444",NA,NA,NA
"102","2020-10-14 10:04:40-03","FURB","FURB","29314","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","quadrifolia","Peperomia quadrifolia","(L.) Kunth","Cadorin, T.J.; Grosch, B. & Zimmermann, R.","2795","2010","06","22",NA,"Brasil","Pântano do Sul (Parque Municipal da Lagoinha do Leste).","46",NA,"Epífita IFFSC e8006b (Abaixo de 4m) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: epífita;","FURB37582","FURB37582","Santa Catarina","Florianópolis","-48.4925","-27.7752778","46","Borgo, M",NA,NA,"2011",NA,NA,NA,NA,"05",NA,"-48.4925000","-27.7752778",NA,NA,NA
"103","2020-10-14 10:04:40-03","FURB","FURB","30291","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","quadrifolia","Peperomia quadrifolia","(L.) Kunth","Verdi, M.; Souza, N.L. de; Klemz, G. & Klettenberg, D.H.","5056","2010","06","15",NA,"Brasil","Hoepers/Vargem do Cedro/Parque Estadual da Serra do Tabuleiro.","517",NA,"Florística IFFSC 173 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração; interior do fragmento Habito: epífita;","FURB37563","FURB37563","Santa Catarina","São Martinho","-48.87","-28.08","517","Borgo, M",NA,NA,"2011",NA,NA,NA,NA,"04",NA,"-48.8700000","-28.0800000",NA,NA,NA
"104","2020-10-14 10:04:40-03","FURB","FURB","30510","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","quadrifolia","Peperomia quadrifolia","(L.) Kunth","Korte, A.; Kniess, A.","4151","2010","08","19",NA,"Brasil","Serra Quimada.","1167",NA,"Florística IFFSC 1065b (Epífita) Habitat: Floresta Ombrófila Densa Alto Montana; Estágio Avançado; interior do fragmento Habito: epífita;","FURB37561","FURB37561","Santa Catarina","Joinville","-49.0497222","-26.1002778","1167","Borgo, M",NA,NA,"2011",NA,NA,NA,NA,"04",NA,"-49.0497222","-26.1002778",NA,NA,NA
"105","2020-10-14 10:04:40-03","FURB","FURB","30538","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","quadrifolia","Peperomia quadrifolia","(L.) Kunth","Schmitt, J.L.; Caglioni, E.; Andrade, S. & Cristofolini, C.","2793","2010","06","24",NA,"Brasil","Trilha do Rio do Boi.","330",NA,"Epífita IFFSC e01b (Acima de 4m). Forófito 5 e 6. Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: epífita; Fruto infrutescência marrom;","FURB37558","FURB37558","Santa Catarina","Praia Grande","-50.0744445","-29.205","330","Borgo, M",NA,NA,"2011",NA,NA,NA,NA,"04",NA,"-50.0744445","-29.2050000",NA,NA,NA
"106","2020-10-14 10:04:40-03","FURB","FURB","30547","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","quadrifolia","Peperomia quadrifolia","(L.) Kunth","Cadorin, T.J.; Grosch, B. & Zimmermann, R.","2710","2010","06","21",NA,"Brasil","Vargem Grande.","211",NA,"Epífita IFFSC e8005b (Acima de 4m). Forófitos 7 e 8. Habitat: Floresta Ombrófila Densa; Estágio Médio; interior do fragmento Habito: epífita;","FURB37560","FURB37560","Santa Catarina","Florianópolis","-48.43","-27.4791667","211","Borgo, M",NA,NA,"2011",NA,NA,NA,NA,"04",NA,"-48.4300000","-27.4791667",NA,NA,NA
"107","2020-10-14 10:04:40-03","FURB","FURB","30652","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","quadrifolia","Peperomia quadrifolia","(L.) Kunth","Korte, A.; Kniess, A.","4117","2010","08","18",NA,"Brasil","Barragem do 8º Salto - Serra do Piraí.","698",NA,"Florística IFFSC 1026 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: epífita;","FURB37603","FURB37603","Santa Catarina","Joinville","-49.0505556","-26.2802778","698","Borgo, M",NA,NA,"2011",NA,NA,NA,NA,"04",NA,"-49.0505556","-26.2802778",NA,NA,NA
"108","2020-10-14 10:04:40-03","FURB","FURB","30804","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","quadrifolia","Peperomia quadrifolia","(L.) Kunth","Korte, A.; Kniess, A.","4211","2010","08","24",NA,"Brasil","Palmeiras II.","938",NA,"Florística IFFSC 951 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: epífita;","FURB37602","FURB37602","Santa Catarina","Corupá","-49.41","-26.46","938","Borgo, M",NA,NA,"2011",NA,NA,NA,NA,"04",NA,"-49.4100000","-26.4600000",NA,NA,NA
"109","2020-10-14 10:04:40-03","FURB","FURB","30935","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","quadrifolia","Peperomia quadrifolia","(L.) Kunth","Korte, A.; Kniess, A.","4338","2010","09","15",NA,"Brasil","Gramado.","893",NA,"Florística IFFSC 624 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: epífita;","FURB37600","FURB37600","Santa Catarina","Taió","-50.2205556","-27.0002778","893","Borgo, M",NA,NA,"2011",NA,NA,NA,NA,"04",NA,"-50.2205556","-27.0002778",NA,NA,NA
"110","2020-10-14 10:04:40-03","FURB","FURB","31516","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","quadrifolia","Peperomia quadrifolia","(L.) Kunth","Schmitt, J.L.; Caglioni, E.","3012","2010","10","11",NA,"Brasil","Pratinha.","590",NA,"Epífita IFFSC e798b (Abaixo de 4m) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: epífita de arbórea; Fruto infrutescência marrom;","FURB37601","FURB37601","Santa Catarina","Vitor Meireles","-49.8591667","-26.7294445","590","Borgo, M",NA,NA,"2011",NA,NA,NA,NA,"04",NA,"-49.8591667","-26.7294445",NA,NA,NA
"111","2020-10-14 10:04:40-03","FURB","FURB","32078","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","quadrifolia","Peperomia quadrifolia","(L.) Kunth","Korte, A.; Kniess, A.","4640","2010","10","20",NA,"Brasil","Rio da Nova Descoberta.","558",NA,"Florística IFFSC 255 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: epífita;","FURB37599","FURB37599","Santa Catarina","Santo Amaro da Imperatriz","-48.7808334","-27.81","558","Borgo, M",NA,NA,"2011",NA,NA,NA,NA,"04",NA,"-48.7808334","-27.8100000",NA,NA,NA
"112","2020-10-14 10:04:40-03","FURB","FURB","32499","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","quadrifolia","Peperomia quadrifolia","(L.) Kunth","Verdi, M.; Caglioni, E. & Martins, E.M.","5315","2010","08","14",NA,"Brasil","Fazenda Tarumã I.","808",NA,NA,"FURB37598","FURB37598","Santa Catarina","Taió","-50.1294445","-26.9994444","808","Borgo, M",NA,NA,"2011",NA,NA,NA,NA,"04",NA,"-50.1294445","-26.9994444",NA,NA,NA
"113","2020-10-14 10:04:40-03","FURB","FURB","3957","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","quadrifolia","Peperomia quadrifolia","(L.) Kunth","Dreveck, S.; Gasper, A.L. de & Brogni, E.","353","2008","03","25",NA,"Brasil","Morro do Funil.","1135",NA,"Florística IFFSC 456(Epífita) Habitat: Floresta Ombrófila Mista; Estágio Avançado Habito: epífita;","FURB37567","FURB37567","Santa Catarina","Ponte Alta","-50.1325","-27.275","1135","Borgo, M",NA,NA,"2011",NA,NA,NA,NA,"04",NA,"-50.1325000","-27.2750000",NA,NA,NA
"114","2020-10-14 10:04:40-03","FURB","FURB","8021","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","quadrifolia","Peperomia quadrifolia","(L.) Kunth","Gasper, A.L. de; Brogni, E.","1399","2008","01","27",NA,"Brasil","Serra Azul.","1348",NA,"Forófito IFFSC 784/Forófito 03. Planta: 01. Habitat: Floresta Ombrófila Mista; Estágio Avançado Habito: epífita;","FURB37569","FURB37569","Santa Catarina","Caçador","-51.1188889","-26.7319445","1348","Borgo, M",NA,NA,"2011",NA,NA,NA,NA,"05",NA,"-51.1188889","-26.7319445",NA,NA,NA
"115","2020-12-21 16:39:32-03","MBM","MBM","44975","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","quadrifolia","Peperomia quadrifolia","(L.) Kunth","Hatschbach, G.","10965",NA,NA,NA,"Southern America","Brazil","Rancho Velho",NA,NA,NA,"MBM044975","MBM044975","Paraná","Quatro Barras","-49.0769004821777","-25.3656005859375",NA,"Callejas, R.",NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2020-12-21 16:39:32-03","MBM","MBM","167151","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","quadrifolia","Peperomia quadrifolia","(L.) Kunth","Stevens, W.D.; Krukoff, B.A.; Grijalva, A.; Krukoff, B.A.; Grijalva, A.","16274B","1979","11","24","Southern America","Nicaragua","Cerro Quiabúc, (=Cerro Las Brisas)","1550",NA,"Epiphyte, spikes erect, green.; Elfin and cloud forest immediately below grassy summit.","MBM167151","MBM167151","Estelí",NA,"-86.416667","13.1","1600","Machado-Silva, T.",NA,NA,"2017",NA,NA,NA,NA,"11","30","-86.416667","13.1",NA,NA,NA
"117","2020-12-21 16:39:32-03","MBM","MBM","177677","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","quadrifolia","Peperomia quadrifolia","(L.) Kunth","Toriz, G.; et al.; et al.","922",NA,NA,NA,"Northern America","Mexico",NA,NA,NA,NA,"MBM177677","MBM177677",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2020-12-21 16:39:32-03","MBM","MBM","61036","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","quadrifolia","Peperomia quadrifolia","(L.) Kunth","Ollgaard, B.; et al.; et al.","10197",NA,NA,NA,"Southern America","Ecuador",NA,NA,NA,NA,"MBM061036","MBM061036",NA,NA,NA,NA,NA,"Callejas, R.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2020-12-21 16:39:32-03","MBM","MBM","65290","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","quadrifolia","Peperomia quadrifolia","(L.) Kunth","Anderson, W.R.; et al.; et al.","35743",NA,NA,NA,"Southern America","Brazil","Serra do Espinhaço",NA,NA,NA,"MBM065290","MBM065290","Minas Gerais",NA,NA,NA,NA,"Callejas, R.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2015-10-02 18:09:26-03","MNHN","RECOLNAT_MNHN_P","P00669313","PreservedSpecimen",NA,NA,NA,"Piperaceae","Peperomia","quadrifolia","Peperomia quadrifolia","(L.) Kunth","Bonpland, A.J.A.|von Humboldt, F.W.H.A.",NA,NA,NA,NA,NA,"[Venezuela]","s.loc. [Nov. gen. sp. : Crescit locis umbrosis, calidis Provinciae Novae Andalusiae, inter Cariaco et Santa Cruz]",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00669313' target='other'> <mi>dwc_moreinfo</mi></a>","P00669313","P00669313_01",NA,NA,NA,NA,NA,"Kunth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4422",NA,NA
"121","2015-09-03 18:44:28-03","MNHN","RECOLNAT_MNHN_P","P02030390","PreservedSpecimen",NA,NA,NA,"Piperaceae","Peperomia","quadrifolia","Peperomia quadrifolia","(L.) Kunth","Mosén",NA,"1874","4","1",NA,"Brasil",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02030390' target='other'> <mi>dwc_moreinfo</mi></a>","P02030390","P02030390_01","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1654",NA,NA
"122","2015-09-03 18:44:28-03","MNHN","RECOLNAT_MNHN_P","P02030391","PreservedSpecimen",NA,NA,NA,"Piperaceae","Peperomia","quadrifolia","Peperomia quadrifolia","(L.) Kunth","Glaziou",NA,"1877","4","6",NA,"Brasil","Brésil, Rio de Janeiro, sommet de Pic du Retiro.","1360","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02030391' target='other'> <mi>dwc_moreinfo</mi></a>","P02030391","P02030391_01","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2015-09-03 18:44:28-03","MNHN","RECOLNAT_MNHN_P","P02030389","PreservedSpecimen",NA,NA,NA,"Piperaceae","Peperomia","quadrifolia","Peperomia quadrifolia","(L.) Kunth","[Regnell]",NA,"1865","3","1",NA,"Brasil","Caldas.",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02030389' target='other'> <mi>dwc_moreinfo</mi></a>","P02030389","P02030389_01","Minas Gerais","Caldas","-46.386100769043","-21.9235992431641",NA,NA,NA,NA,NA,"25710","auto",NA,NA,NA,NA,NA,NA,"III 1105",NA,NA
"124","2020-12-11 11:40:08-03","UFMG","BHCB","195095","PreservedSpecimen","Plantae","Dicotyledon",NA,"Piperaceae","Peperomia","quadrifolia","Peperomia quadrifolia","(L.) Kunth","Paucar, JOA; Moura, IO; Silva, AP; Stehmann, JR","195","2019","03","27","Southern America","Brasil","Serra dos Alves, Ipoema, trilha para a Cachoeira dos Cristais.","1024",NA,NA,"BHCB195095",NA,"Minas Gerais","Itabira","-43.470833","-19.492222","1024",NA,NA,NA,"2019",NA,NA,NA,NA,"10","14","-43.470833","-19.492222",NA,NA,NA
"125","2020-12-11 11:40:08-03","UFMG","BHCB","38018","PreservedSpecimen","Plantae","Dicotyledon",NA,"Piperaceae","Peperomia","quadrifolia","Peperomia quadrifolia","(L.) Kunth","Lombardi, JA","1925","1997","07","15","Southern America","Brasil","Parque Nacional da Serra da Canastra., Mata Semidecídua, junto ao Rio São Francisco, cachoeira casca D'anta.",NA,NA,"Carnosa, inflorescências esverdeadas. Erva epífita.; Erva epífita, carnosa, inflorescências esverdeadas.; Mata semidecídua.","BHCB008555",NA,"Minas Gerais","São Roque de Minas","-46.520222","-20.305556",NA,NA,NA,NA,"2011",NA,NA,NA,NA,"06",NA,"-46.520222","-20.305556",NA,NA,NA
"126","2020-12-11 11:40:09-03","UFMG","BHCB","54081","PreservedSpecimen","Plantae","Dicotyledon",NA,"Piperaceae","Peperomia","quadrifolia","Peperomia quadrifolia","(L.) Kunth","Tameirão Neto, E","2852",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,NA,NA,"Minas Gerais","Aiuruoca","-44.603099822998","-21.9755992889404",NA,NA,NA,NA,NA,"27460","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2020-12-11 11:40:09-03","UFMG","BHCB","49678","PreservedSpecimen","Plantae","Dicotyledon",NA,"Piperaceae","Peperomia","quadrifolia","Peperomia quadrifolia","(L.) Kunth","Stehmann, JR; Franceschinelli, EV; Werneck, MS; Torres, R","2592","1999","08","26","Southern America","Brasil","Mata do Mota, Localizada junto ao trevo de acesso à cidade.",NA,NA,"Epífita, em mata ciliar.; Epífita.; Em mata ciliar.","BHCB008552",NA,"Minas Gerais","Camanducaia","-46.1446990966797","-22.7553005218506",NA,NA,NA,NA,"2011","22140","auto",NA,NA,"06",NA,NA,NA,NA,NA,NA
"128","2020-12-11 11:40:09-03","UFMG","BHCB","41440","PreservedSpecimen","Plantae","Dicotyledon",NA,"Piperaceae","Peperomia","quadrifolia","Peperomia quadrifolia","(L.) Kunth","Vasconcelos, MF de","s.n.","1998","04","25","Southern America","Brasil","Serra da Canastra.","1350",NA,"Epífita. Capão de mata.; Epífita.; Capão de mata.","BHCB008586",NA,"Minas Gerais","São Roque de Minas","-46.3657989501953","-20.2453002929688","1350",NA,NA,NA,"2011","57119","auto",NA,NA,"06",NA,NA,NA,NA,NA,NA
"129","2021-02-11 17:21:12-03","UFPR","UPCB","68893","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","quadrifolia","Peperomia quadrifolia","(L.) Kunth","Matos, F.B. | Pereira, J.B.S.","1514","2008","02","26",NA,"Brasil","Parque Estadual Pico Paraná. Trilha que sobe à esquerda, para o Pico Caratuva","1500",NA,"Epífita no interior da mata. Flores não vistosas. Floresta Ombrófila Densa..",NA,NA,"Paraná","Campina Grande do Sul","-48.833333","-25.233333","1500","Silva, T.M.",NA,NA,"2016",NA,NA,NA,NA,"08",NA,"-48.833333","-25.233333",NA,NA,NA
"130","2021-02-11 17:21:12-03","UFPR","UPCB","65176","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","quadrifolia","Peperomia quadrifolia","(L.) Kunth","Bonnet, A.","550151","2007","05","17",NA,"Brasil","Salto Mauá, margens do Rio Tibagi.","550",NA,"Epífita, ecótono (FOM e FES)..",NA,NA,"Paraná","Telêmaco Borba","-50.6156005859375","-24.3239002227783","550","Silva, T.M.",NA,NA,"2016","35037","auto",NA,NA,"08",NA,NA,NA,NA,NA,NA
"131","2008-05-27 22:02:00-03","MO","MOBOT","687140","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","quadrifolia","Peperomia quadrifolia","(L.) Kunth","Hermes Cuadros V.","Cuadros Villalobos 2353","1985",NA,NA,"South America","Colombia","Cerro Pintado, Región del Espejo. Alt. 2,300 m.","2300.00000000",NA,NA,NA,NA,"La Guajira",NA,"-72.934979","10.332005",NA,"R. Callejas (HUA)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85-4","5",NA
