"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","locality","coordinatePrecision","geoFlag","class","typeStatus","fieldNumber","individualCount","relatedCatalogItem"
"98","2019-08-27 13:28:16-03","IAP","PACA-AGP","64837","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.","M. S. Marchioretto","1993","05","26","R. M. Klein","1183","1955","03","10","Brasil","SC","Itajaí","-48.6618995666504","-26.9078006744385",NA,NA,NA,NA,"Habitat: Orla de mata","PACA064837",NA,"Magnoliophyta","Campanulales",NA,NA,"Cunhas","27253","auto","Magnoliatae",NA,NA,NA,NA
"99","2019-08-27 13:28:16-03","IAP","PACA-AGP","64838","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.","M. S. Marchioretto","1993","05","26","Reitz, R.","2409","1954","01","10","Brasil","SC","Itajaí","-48.6618995666504","-26.9078006744385",NA,NA,NA,NA,"Habitat: caapoeira","PACA064838",NA,"Magnoliophyta","Campanulales",NA,NA,"Luis Alves","27253","auto","Magnoliatae",NA,NA,NA,NA
"100","2020-12-20 21:16:39-03","UFV","VIC","11941","PreservedSpecimen","Plantae","Combretaceae","Seguieria","glaziovii","Seguieria glaziovii","Brig.",NA,NA,NA,NA,"Bernacoci, L. .C.","et al.","1987","05","04","Brasil","São Paulo","Atibaia","-46.5499992370605","-23.1100006103516",NA,NA,NA,NA,"Árvore com 20 metros, com frutos.","VIC011941","VIC011941",NA,NA,NA,NA,"Fazenda Grota Funda","21675","auto",NA,NA,NA,NA,NA
"101","2020-12-20 21:18:50-03","UFV","VIC","316","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","rigida","Seguieria rigida","H.Walt",NA,NA,NA,NA,"Mexia, Y.","4444",NA,NA,NA,"Brasil","Minas Gerais","Viçosa","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,NA,"VIC000316","VIC000316",NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA
"102","2020-12-20 21:18:50-03","UFV","VIC","257","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","rigida","Seguieria rigida","H.Walt",NA,NA,NA,NA,"Mexia, Y.","4358",NA,NA,NA,"Brasil","Minas Gerais","Viçosa","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,NA,"VIC000257","VIC000257",NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA
"103","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0044305","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.","A. Furlan",NA,NA,NA,"G. Hatschbach; J. Cordeiro","52684","1989","2","17","Brazil","Minas Gerais",NA,"-42.031181","-20.735004",NA,NA,NA,NA,"Árvore, 8m.",NA,NA,"Magnoliophyta","Caryophyllales",NA,NA,"Rod. BR-116, próximo do Ribeirão da Conceição (Mun. Carangola).",NA,NA,NA,NA,NA,NA,NA
"104","2019-11-21 14:41:22-03","UFJF","CESJ","69057","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.","M. Sobral","2010","01","21","L. Seveghani; R.R. Laps; R.C. Avi; S. Campestrini","s.n.","2010","01","21","Brasil","Santa Catarina","Laurentino","-49.77265","-27.234722","-49.77265","-27.234722",NA,NA,"Floresta Ombrófila Densa. Árvore ca. 25m alt.","CESJ069057",NA,"Angiosperma",NA,"América do Sul",NA,"Serra Fruteira, propriedade de Olívio Campestrini",NA,NA,NA,NA,NA,NA,NA
"105","2019-11-21 14:41:22-03","UFJF","CESJ","57692","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.","D.S. Pifano","2012","01","31","F.R.G. Salimena; C. Neves; M.S. Machado; P.H. Nobre","3254","2011","03","26","Brasil","Minas Gerais","Juiz de Fora","-43.3502998352051","-21.7642002105713",NA,NA,NA,NA,"Liana, flores alvas, sépalas verdes, espiniscente. Em borda de mata.","CESJ057692",NA,"Angiosperma",NA,"América do Sul",NA,"Jardim Botânico da UFJF - Mata do Krambeck, Altitude 700 - 800m. Junto ao lago.","36144","auto",NA,NA,NA,NA,NA
"106","2019-11-21 14:41:22-03","UFJF","CESJ","63903","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.","G. Hatschbach","2009",NA,NA,"J.M. Silva; E.M. Cunha","7138","2009","03","20","Brasil","Paraná","Cornélio Procópio","-50.6467018127441","-23.1811008453369",NA,NA,NA,NA,"Árvore, 1m, flor creme. Floresta Estacional Semidecidual.","CESJ063903",NA,"Angiosperma",NA,"América do Sul",NA,"Parque Municipal São Francisco","23842","auto",NA,NA,NA,NA,NA
"107","2021-04-07 11:47:01-03","UFMS","CGMS","22900","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.","V.J. Pott; A. Pott",NA,NA,NA,"Z.V. Pereira; G. Lobtchencko","807","2000","04","19","Brasil","Mato Grosso do Sul","Dourados","-54.8055992126465","-22.2210998535156",NA,NA,NA,NA,"Fruto verde.","CGMS1052315",NA,NA,NA,NA,NA,"Fazenda Paradouro.","74744","auto",NA,NA,NA,NA,NA
"108","2021-03-01 16:37:44-03","UNICAMP","UEC","84296","S","Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.","Udulutsch, RG","2005","09",NA,"Cardoso-Leite, E; Oliveira, A","76","1993","07","25","Brazil","São Paulo","São Roque","-47.1125","-23.523889","-47.1125","-23.523889",NA,NA,"Juvu, 10 m alt.; Mata semidecidua","UEC070884","UEC070884","Magnoliopsida",NA,NA,NA,"Mata da Camara. Mata mesofila semidecidua.",NA,NA,NA,NA,NA,NA,NA
"109","2021-03-01 16:37:44-03","UNICAMP","UEC","108304","S","Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.","Udulutsch, RG; Pinheiro, F","2005","02",NA,"Guaratini, MTG; Galvão, JC; Belinello, R","124","1997","03","22","Brazil","São Paulo","Campinas","-47.1","-22.816667","-47.1","-22.816667",NA,NA,"Árvore com 10 de altura; frutos imaturos esverdeados.","UEC146248","UEC146248","Magnoliopsida",NA,NA,NA,"Reserva Municipal de Santa Genebra",NA,NA,NA,NA,NA,NA,NA
"110","2020-02-10 17:56:30-03","UNICAMP","UEC","168841","S","Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.","Melis, J van","2008","09",NA,"Sims; Melis, J van","1383","2008","08",NA,"Brazil","São Paulo","Campinas","-48.535186","-23.368519","-48.535186","-23.368519","650","760",NA,"UEC007805","UEC007805","Magnoliopsida",NA,NA,NA,"Ribeirão Cachoeira",NA,NA,NA,NA,NA,NA,NA
"111","2021-03-01 16:37:44-03","UNICAMP","UEC","177872","S","Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.","Santos, K",NA,NA,NA,"Santos, K; Belinello, R","3207","2000","08","22","Brazil","São Paulo","Itatiba","-46.85","-22.9","-46.85","-22.9","777","777","Árvore semidecídua, anemocórica; córtex rugoso, madeira moderadamente pesada; altura total: 9m; altura do fuste: 3m; PAP: 54cm.; Floresta Estacional Semidecidual.","UEC099262","UEC099262","Magnoliopsida",NA,NA,NA,"Mata da Fazenda Malabar (Fragmento M2); área total: 21ha.",NA,NA,NA,NA,NA,NA,NA
"112","2021-03-01 16:37:44-03","UNICAMP","UEC","177874","S","Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.","Santos, K",NA,NA,NA,"Santos, K; Belinello, R","3551","2000","11","01","Brazil","São Paulo","Campinas","-46.57","-22.48","-46.57","-22.48","675","675","Árvore semidecidua, anemocórica, córtex rugoso, madeira moderadamente pesada, altura total:12m; altura do fuste: 1,8m; PAP: 180 cm. 01-25% da copa infestada por lianas. Nome popular: limão-bravo.; Floresta estacional semidecidual.","UEC031172","UEC031172","Magnoliopsida",NA,NA,NA,"Mata da Fazenda Espírito Santo (Fragmento P3); área total: 13,4ha.",NA,NA,NA,NA,NA,NA,NA
"113","2021-03-01 16:37:44-03","UNICAMP","UEC","146475","S","Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.",NA,NA,NA,NA,"Sanchez, M; Pedroni, F; Laps, RR; Belinello, R","1671","1997","04","17","Brazil","São Paulo","Ubatuba","-44.8","-23.366667","-44.8","-23.366667",NA,NA,"Mata Atlântica de Encosta, Morro do Corisco, altitude 1000m, árvore 431 com 15m de altura, vegetativo.","UEC146249","UEC146249","Magnoliopsida",NA,NA,NA,"Picinguaba",NA,NA,NA,NA,NA,NA,NA
"114","2021-03-01 16:37:44-03","UNICAMP","UEC","146638","S","Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.","Sanchez, M",NA,NA,NA,"Sanchez, M; Pedroni, F; Laps, RR; Belinello, R","1792","1997","05","29","Brazil","São Paulo","Ubatuba","-44.8","-23.366667","-44.8","-23.366667",NA,NA,"Mata Atântica de Encosta, Morro do Corisco, altitude 1000m, árvore 431 com 15m de altura, com frutos alados.","UEC146252","UEC146252","Magnoliopsida",NA,NA,NA,"Picinguaba",NA,NA,NA,NA,NA,NA,NA
"115","2021-03-01 16:37:44-03","UNICAMP","UEC","168509","S","Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.","Melis, J van","2010","10",NA,"Melis, J van; Sfair, JC; Lopes, C","3490",NA,NA,NA,"Brazil","São Paulo","Campinas","-46.916667","-22.833333","-46.916667","-22.833333","660","756","DAP= 1.97 cm. Espinhos em pares, caule claro. Escandente.","UEC035279","UEC035279","Magnoliopsida",NA,NA,NA,"Ribeirão Cachoeira, Parcela 56.",NA,NA,NA,NA,NA,NA,NA
"116","2021-03-01 16:37:44-03","UNICAMP","UEC","169006","S","Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.","Vieira, LT",NA,NA,NA,"Vieira, LT; Sims","347","2006","08","07","Brazil","São Paulo","Campinas","-46.916667","-22.833333","-46.916667","-22.833333","700","700","Indivíduo jovem de árvore.","UEC053240","UEC053240","Magnoliopsida",NA,NA,NA,"Souzas, Mata Ribeirão Cachoeira, Floresta Estacional Semidecídua.",NA,NA,NA,NA,NA,NA,NA
"117","2021-03-01 16:37:44-03","UNICAMP","UEC","177212","S","Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.","Santos, K",NA,NA,NA,"Santos, K; Belinello, R","1939","2000","06","10","Brazil","São Paulo","Campinas","-46.883333","-22.8","-46.883333","-22.8","733","733","Nome popular: limão-bravo; Árvore semidecídua, anemocórica, cortex rugoso, madeira moderadamente pesada;&nf;Altura total:18m; &nf;Altura do fuste:7m;&nf;PAP: 162cm.&nf;26-50% da copa infestada por lianas.; Floresta Estacional Semidecidual","UEC051225","UEC051225","Magnoliopsida",NA,NA,NA,"Mata da Fazenda Santana do Atalaia (fragmento M4);&nf;Área total: 25,2ha;",NA,NA,NA,NA,NA,NA,NA
"118","2021-03-01 16:37:44-03","UNICAMP","UEC","177873","S","Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.","Santos, K",NA,NA,NA,"Santos, K; Belinello, R","2247","2000","06","16","Brazil","São Paulo","Campinas","-46.9","-22.9","-46.9","-22.9","887","887","Árvore semidecídua, anemocórica; córtex rugoso, madeira moderadamente pesada; altura total: 15m; altura do fuste: 7m; PAP: 249cm.; Floresta Estacional Semidecidual.","UEC099263","UEC099263","Magnoliopsida",NA,NA,NA,"Mata da Fazenda Santa Helena (Fragmento P1). Área total: 12,4 ha.",NA,NA,NA,NA,NA,NA,NA
"119","2021-03-01 16:37:44-03","UNICAMP","UEC","188539","S","Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.","Bacci, LF","2015","02","07","Barroso, RM; Kochanovski, FJ; Leme, FM; Bacci, LF","109","2015","02","07","Brazil","São Paulo","Piracicaba","-48.382083","-23.307581","-48.382083","-23.307581","545","545","Árvore.; Floresta Estacional Semidecidual.","UEC102338","UEC102338","Magnoliopsida",NA,NA,NA,"Estação Ecológica de Ibicatu.",NA,NA,NA,NA,NA,NA,NA
"120","2021-03-01 16:37:44-03","UNICAMP","UEC","177875","S","Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.","Santos, K",NA,NA,NA,"Santos, K; Belinello, R","1059","2000","02","03","Brazil","São Paulo","Campinas","-46.55","-22.49","-46.55","-22.49","653","653","Árvore semidecidua, anemocórica, córtex rugoso, modeira moderadamente pesada, altura total: 15m; altura do fuste: 8m; PAP: 45cm. 26-50% da copa infestada por lianas. Nome popular: limão-bravo.; Floresta estacional semidecidual.","UEC031171","UEC031171","Magnoliopsida",NA,NA,NA,"Mata Ribeirão Cachoeira (Área C1); área total: 244,9 ha.",NA,NA,NA,NA,NA,NA,NA
"121","2021-03-01 16:37:44-03","UNICAMP","UEC","177876","S","Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.","Santos, K",NA,NA,NA,"Santos, K; Belinello, R","354","1999","07","27","Brazil","São Paulo","Campinas","-47","-22.47","-47","-22.47","658","658","Árvore semidecidua, anemocórica, córtex rugoso, madeira moderamdamente pesada, altura total: 8m; altura do fuste: 4m; PAP: 52cm. 26-50% da copa infestada por lianas. Nome popular: limão-bravo.; Floresta estacional semdecidual.","UEC031174","UEC031174","Magnoliopsida",NA,NA,NA,"Mata Furnas (Fragmento P2); área total: 13,2 ha.",NA,NA,NA,NA,NA,NA,NA
"122","2021-03-01 16:37:44-03","UNICAMP","UEC","62364","S","Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.","Bernacci, LC","1993","09",NA,"Bernacci, LC","24509","1989","10","25","Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,"Árvore ca. 10m alt. Vegetativo interior da mata.","UEC146253","UEC146253","Magnoliopsida",NA,NA,NA,"Fazenda São Vicente",NA,NA,NA,NA,NA,NA,NA
"123","2021-03-01 16:37:44-03","UNICAMP","UEC","55263","S","Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.","Marchioretto, MS","1995","06",NA,"Bueno, OL","3510","1982","04","27","Brazil","Rio Grande do Sul","São Jerônimo","-51.7221984863281","-29.9591999053955",NA,NA,NA,NA,"Árvore de grande porte, com fruto verdoso. Muito abundante, dispersa, em beira de mato.","UEC146251","UEC146251","Magnoliopsida",NA,NA,NA,"Polo Carboquímico-mata da fazenda Capão","78415","auto",NA,NA,NA,NA,NA
"124","2021-03-01 16:37:44-03","UNICAMP","UEC","54839","S","Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.","Marchioretto, MS","1993","06","04","Bernacci, LC; Grombone-Guaratini, MT; Leitão Filho, HF; Meira Neto, JAA; Tamashiro, JY","21124","1987","05","04","Brazil","São Paulo","Atibaia","-46.5499992370605","-23.1100006103516",NA,NA,NA,NA,"Arvores com 20 metros, com frutos (Limão Bravo).","UEC070886","UEC070886","Magnoliopsida",NA,NA,NA,"Faz Grota Funda","21675","auto",NA,NA,NA,NA,NA
"125","2021-03-01 16:37:44-03","UNICAMP","UEC","74401","S","Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.","Udulutsch, RG","2005","09",NA,"Kiyama, CY; Catharino, ELM; Sugiyama, M;","92","1995","05","11","Brazil","São Paulo","Bananal","-44.3199996948242","-22.6800003051758",NA,NA,NA,NA,"6,0 m alt. Frutos verde-claros.; Mata secundaria. Escandente.","UEC070883","UEC070883","Magnoliopsida",NA,NA,NA,"Estrada para Sede da Pro-Bocaina.","26795","auto",NA,NA,NA,NA,NA
"126","2021-03-01 16:37:44-03","UNICAMP","UEC","72183","S","Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.","Udulutsch, RG","2005","09",NA,"Kiyama, CY; Catharino, ELM; Sugiyama, M;","92","1995","05","11","Brazil","São Paulo","Bananal","-44.3199996948242","-22.6800003051758",NA,NA,NA,NA,"6,0 m alt. Frutos verde-claros.; Mata secundaria. Escandente.","UEC030872","UEC030872","Magnoliopsida",NA,NA,NA,"Estrada para Sede da Pro-Bocaina.","26795","auto",NA,NA,NA,NA,NA
"127","2021-03-01 16:37:44-03","UNICAMP","UEC","82840","S","Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.","Marchioretto, MS","1993","06","04","Bernacci, LC; Metzger, JP; Goldenberg, R","34925","1993","04","28","Brazil","São Paulo","Brotas","-48.1199989318848","-22.2800006866455",NA,NA,NA,NA,"Árvore, material estéril.","UEC146250","UEC146250","Magnoliopsida",NA,NA,NA,"Floresta ripária, margem do Rio Jacaré -, Margem do Rio Jacaré.","26585","auto",NA,NA,NA,NA,NA
"128","2021-03-01 16:37:44-03","UNICAMP","UEC","12639","S","Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.","Marchioretto, MS","1993","06","04","Leitão Filho, HF","1540","1975","10","18","Brazil","São Paulo","Campinas","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"Árvore; 5m; flores brancas, aromáticas. Em plena florada.; Nativa em praça pública.","UEC070834","UEC070834","Magnoliopsida",NA,NA,NA,"Av. Orozimbo Maia - Novo Cambuí.","23900","auto",NA,NA,NA,NA,NA
"129","2021-03-01 16:37:44-03","UNICAMP","UEC","13157","S","Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.","Marchioretto, MS","1993","06","04","Vasconcellos, MB; Vasconcellos-Neto, J","9415","1979","03","07","Brazil","São Paulo","Campinas","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"Arvore ate 15m. Flores creme. Frutos alados roseos.","UEC070889","UEC070889","Magnoliopsida",NA,NA,NA,"Bosque São Jose.","23900","auto",NA,NA,NA,NA,NA
"130","2021-03-01 16:37:44-03","UNICAMP","UEC","20888","S","Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.","Marchioretto, MS","1993","06","04","Vasconcellos, MB; Vasconcellos-Neto, J","9415","1979","03","07","Brazil","São Paulo","Campinas","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"Arvore ate 15m. Flores creme. Frutos alados roseos.","UEC070882","UEC070882","Magnoliopsida",NA,NA,NA,"Bosque São Jose.","23900","auto",NA,NA,NA,NA,NA
"131","2021-03-01 16:37:44-03","UNICAMP","UEC","115022","S","Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.","Filho, RC",NA,NA,NA,"Filho, RC; Watanabe, HM","234",NA,NA,NA,"Brazil","São Paulo","Campinas","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"Árvore de aproximadamente 12m de altura, casca lisa fruto imaturo verde e maduro marrom.","UEC146255","UEC146255","Magnoliopsida",NA,NA,NA,"Mata Ribeirão Cachoeira, Distrito de Sousas(Condomínio Colina do Atibaia)","23900","auto",NA,NA,NA,NA,NA
"132","2019-08-20 10:22:43-03","UNICAMP","UEC","79957","S","Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.",NA,NA,NA,NA,"Santim, D; Filho, RC","33703","1995","03","08","Brazil","São Paulo","Campinas","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,NA,"UEC146254","UEC146254","Magnoliopsida",NA,NA,NA,"Parque Valença, Bosque Ferdinando Tilli.","23900","auto",NA,NA,NA,NA,NA
"133","2019-08-20 10:22:43-03","UNICAMP","UEC","071867","S","Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.",NA,NA,NA,NA,"Tamashiro, JY; Rodrigues, RR; Haddad, CFB","1178","1984",NA,NA,"Brazil","São Paulo","Campinas","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,NA,"UEC063365","UEC063365","Magnoliopsida",NA,NA,NA,"Reserva Municipal de Santa Genebra.","23900","auto",NA,NA,NA,NA,NA
"134","2019-08-20 10:22:43-03","UNICAMP","UEC","60614","S","Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.",NA,NA,NA,NA,"Tamashiro, JY; Rodrigues, RR; Haddad, CFB","4438","1984",NA,NA,"Brazil","São Paulo","Campinas","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,NA,"UEC104690","UEC104690","Magnoliopsida",NA,NA,NA,"Reserva Municipal de Santa Genebra.","23900","auto",NA,NA,NA,NA,NA
"135","2019-08-20 10:22:43-03","UNICAMP","UEC","60735","S","Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.",NA,NA,NA,NA,"Tamashiro, JY; Rodrigues, RR; Haddad, CFB","96","1984",NA,NA,"Brazil","São Paulo","Campinas","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,NA,"UEC104692","UEC104692","Magnoliopsida",NA,NA,NA,"Reserva Municipal de Santa Genebra.","23900","auto",NA,NA,NA,NA,NA
"136","2019-08-20 10:22:43-03","UNICAMP","UEC","60736","S","Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.",NA,NA,NA,NA,"Tamashiro, JY; Rodrigues, RR; Haddad, CFB","1178","1984",NA,NA,"Brazil","São Paulo","Campinas","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,NA,"UEC104691","UEC104691","Magnoliopsida",NA,NA,NA,"Reserva Municipal de Santa Genebra.","23900","auto",NA,NA,NA,NA,NA
"137","2021-03-01 16:37:44-03","UNICAMP","UEC","136934","S","Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.","Santos, K",NA,NA,NA,"Santos, K","96","1996","10","16","Brazil","São Paulo","Campinas","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"VBorda de mata. Árvore, 5m de altura, PAP 117cm. Vários indivíduos próximos. Frutos velhos. Córtex com acúleos.","UEC177440","UEC177440","Magnoliopsida",NA,NA,NA,"Sub-distrito de Sousas., Floresta estacional semidecidual.","23900","auto",NA,NA,NA,NA,NA
"138","2021-03-01 16:37:44-03","UNICAMP","UEC","37707","S","Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.","Marchioretto, MS","1993","06","04","Martins, FR; Tamashiro, JY","15708","1984","02","13","Brazil","São Paulo","Guareí","-48.1800003051758","-23.3700008392334",NA,NA,NA,NA,"Arvores 12 m, flores de cor creme.","UEC070888","UEC070888","Magnoliopsida",NA,NA,NA,"mata sobre latassolo vermelho amarelo arenoso. sobre Botucatu Piramboia","20393","auto",NA,NA,NA,NA,NA
"139","2021-03-01 16:37:44-03","UNICAMP","UEC","70608","S","Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.",NA,NA,NA,NA,"Tamashiro, JY; Ivanauskas, NM; Souza, JP; Miyagi, PH; Belinello, R; Fernandes, GD","771","1995","04","10","Brazil","São Paulo","Nazaré Paulista","-46.3899993896484","-23.1800003051758",NA,NA,NA,NA,"Arvore de 12 m., flores com calice esverdeado.","UEC070910","UEC070910","Magnoliopsida",NA,NA,NA,"Estrada de terra para Piracaia","18850","auto",NA,NA,NA,NA,NA
"140","2021-03-01 16:37:44-03","UNICAMP","UEC","83890","S","Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.","Udulutsch, RG","2005","09",NA,"Koch, I; Árbocz, GF; et al.","527","1996","05","24","Brazil","São Paulo","Queluz","-44.7700004577637","-22.5300006866455",NA,NA,NA,NA,"floresta latifoliada semidecidua alterada, arvore de 15 m, ramos aculeados, frutos imaturos verdes e madurs castanho escuro.","UEC070887","UEC070887","Magnoliopsida",NA,NA,NA,"SP 54, entrada do hotel Ninho do Condor ate a cidade.","14382","auto",NA,NA,NA,NA,NA
"141","2021-03-01 16:37:44-03","UNICAMP","UEC","76949","S","Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.","Bernacci, LC","1995","04","25","Bernacci, LC; Sciamarelli, A; Grecco, MDN; Andrade, PRP; Belinello, R; Falivene, SMP","1474","1995","04","25","Brazil","São Paulo","São Roque","-47.1300010681152","-23.5200004577637",NA,NA,NA,NA,"Arvore ca. 8 m alt., frutos imaturos verdes.","UEC070885","UEC070885","Magnoliopsida",NA,NA,NA,"Morro do Saboo e proximidades, região de matas.","15567","auto",NA,NA,NA,NA,NA
"142","2020-12-04 13:19:34-03","UDESC","LUSC","5374","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.",NA,NA,NA,NA,"J.M.Silva; E.M.Cunha","7138",NA,NA,NA,"Brasil","Paraná","Cornélio Procópio","-50.6467018127441","-23.1811008453369",NA,NA,NA,NA,"Floresta Estacional Semidecidual;flor creme;;.","LUSC004997","LUSC004997",NA,NA,NA,NA,"Parque Municipal de São Francisco.","23842","auto",NA,NA,NA,NA,NA
"143","2020-12-04 13:19:34-03","UDESC","LUSC","7624","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.","Schmitt, J.L.","2009","10","25","Stival-Santos, A.","2594","2015","03","02","Brasil","Santa Catarina","Angelina","-48.9852981567383","-27.5685997009277",NA,NA,NA,NA,NA,"LUSC004996","LUSC004996",NA,NA,NA,NA,NA,"25961","auto",NA,NA,NA,NA,NA
"144","2020-10-14 10:04:31-03","FURB","FURB","507","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","glaziovii","Seguieria glaziovii","Briq.","Hatschbach, G","2005","11","24","Silva, J.M.; Pinto, E.S. & Poliquesi, C.B.",NA,"2005","11","24","Brasil","Paraná","Bocaiúva do Sul","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,NA,"FURB02952","FURB02952",NA,NA,NA,NA,"Pacas.","61623","auto",NA,NA,NA,NA,NA
"145","2019-11-08 08:54:42-03","FURB","FURB","17185","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.","Sobral, M","2010","01","21","Sevegnani, L.; Laps, R.R.; Avi, R.C. & Campestrini, S.",NA,"2009","12","06","Brasil","Santa Catarina","Laurentino","-49.7727778","-27.2347222","-49.7727778","-27.2347222",NA,NA,NA,"FURB37481","FURB37481",NA,NA,NA,NA,"Propriedade de Olivio Campestrini, Serra Fruteira.",NA,NA,NA,NA,NA,NA,NA
"146","2020-10-14 10:04:31-03","FURB","FURB","20061","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.","Gasper, AL de","2010","01","25","Gasper, A.L. de; Dreveck, S. & Brogni, E.","2500","2008","04","07","Brasil","Santa Catarina","Santa Terezinha","-50.04","-26.73","-50.0400000","-26.7300000","765","765","Fito IFFSC 796 /N/31 Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração Habito: árvore;","FURB37485","FURB37485",NA,NA,NA,NA,"Morro do Taió.",NA,NA,NA,NA,NA,NA,NA
