"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","coordinatePrecision","geoFlag","monthIdentified","verbatimLongitude","verbatimLatitude","class","individualCount","dayIdentified","fieldNumber","typeStatus","previousCatalogNumber"
"102","2014-04-08 15:41:00-03","MO","MOBOT","3464907","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Stenandrium","mandioccanum","Stenandrium mandioccanum","Nees","W.D. Stevens","Nélida Soria","Soria Rey 6610","1994","9",NA,"South America","Paraguay","Amambay",NA,"Parque Nacional Cerro Cora, cercanias del Bungalow. En el sotobosque.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"103","2008-05-27 22:02:00-03","MO","MOBOT","803923","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Stenandrium","mandioccanum","Stenandrium mandioccanum","Nees","D. Wasshausen (US)","Marko Lewis","Lewis 36966","1989","12","30","South America","Bolivia","La Paz","Inquisivi","Miguillas-Cumbre Miguillas - - Along the road between Miguillas and the cumbre between the Río Miguillas and the Río La Paz. Deciduous forests.","-67.36666","-16.53333",NA,NA,NA,NA,"1300.00000000","1800.00000000",NA,NA,NA,NA,NA,NA,NA,"2",NA,"31",NA,NA
"104","2008-05-27 22:02:00-03","MO","MOBOT","812268","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Stenandrium","mandioccanum","Stenandrium mandioccanum","Nees","D. Wasshausen (US)","Reinaldo Espinosa","Espinosa E-1124","1946","12","19","South America","Ecuador","Loja",NA,NA,NA,NA,NA,NA,NA,NA,"1800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2020-09-08 15:06:56-03","UNIOESTE","UNOP","10635","S","Plantae",NA,NA,"Acanthaceae","Stenandrium","mandioccanum","Stenandrium mandioccanum","Nees","Hentz Junior, E.J.","Hentz Junior, E.J.; Rauber, C.R.; Temponi, L.G.; Lima, L.C.P.; Mano, G.B.; Rauber, C.R.; Temponi, L.G.; Lima, L.C.P.; Mano, G.B.","41","2018","09","15",NA,"Brasil","Paraná","Foz do Iguaçu","Parque Nacional do Iguaçu.","-54.464","-25.628972",NA,"Erva, folha membranacea, flor lilás. Uma pétala com estrias brancas e manchas roxas.",NA,NA,NA,NA,"2019",NA,NA,NA,"-54.464","-25.628972",NA,NA,NA,NA,NA,NA
"106","2020-01-09 11:37:24-03","UNIOESTE","UNOP","10342","S","Plantae",NA,NA,"Acanthaceae","Stenandrium","mandioccanum","Stenandrium mandioccanum","Nees","Rauber, C.R.","Rauber, C.R.; Hentz Junior. E.J; Mano, G.B.; Lima, L.C.P.; Hentz Junior. E.J; Mano, G.B.; Lima, L.C.P.","422","2019","09","02",NA,"Brasil","Paraná","Capanema","Parque Nacional do Iguaçu, Rio Silva Jardim","-53.860278","-25.581389",NA,"Erva 15cm, folha verde, corola lilás",NA,NA,NA,NA,"2019",NA,NA,"09","-53.860278","-25.581389",NA,NA,"18",NA,NA,NA
"107","2018-12-03 15:35:23-02","UNIOESTE","UNOP","8669","S","Plantae",NA,NA,"Acanthaceae","Stenandrium","mandioccanum","Stenandrium mandioccanum","Nees","Hammes, J.K.","Temponi, L.G.; Gris, D.; Gris, D.","871","2010","08","03",NA,"Brasil","Paraná","Foz do Iguaçu","Parque Nacional do Iguaçu. Trilha do Poço Preto.","-54.446083","-25.62175",NA,"Erva ereta. Corola lilás.",NA,NA,NA,NA,"2017",NA,NA,"03","-54.446083","-25.62175",NA,NA,"16",NA,NA,NA
"108","2018-09-12 14:47:58-03","UNIOESTE","UNOP","5530","S","Plantae",NA,NA,"Acanthaceae","Stenandrium","mandioccanum","Stenandrium mandioccanum","Nees","Cordeiro, J.; Barbosa, E.","Temponi, L.G.; Cordeiro, J.; Silva, J.M.; Cordeiro, J.; Silva, J.M.","672","2009","10","12",NA,"Brasil","Paraná","Foz do Iguaçu","Parque Nacional do Iguaçu. Trilha das Bananeiras.","-54.433667","-25.656194",NA,"Erva, flor lilás. Nos caminhos da Floresta Estacional Semidecidual.",NA,NA,NA,NA,"2010",NA,NA,NA,"-54.433667","-25.656194",NA,NA,NA,NA,NA,NA
"109","2020-02-21 10:41:47-03","UNIOESTE","UNOP","10166","S","Plantae",NA,NA,"Acanthaceae","Stenandrium","mandioccanum","Stenandrium mandioccanum","Nees","Hammes, J.K.","Hammes, J.K.; Temponi, L.G.; Rauber, C.R.; Zabotti, K.; Temponi, L.G.; Rauber, C.R.; Zabotti, K.","219","2019","04","04",NA,"Brasil","Paraná","Capanema","Parque Nacional do Iguaçu, Silva Jardim","-53.8088989257812","-25.6718997955322",NA,"fores lilases",NA,NA,NA,NA,"2020","23753","auto","01",NA,NA,NA,NA,"21",NA,NA,NA
"110","2015-10-22 10:02:24-02","UNIOESTE","UNOP","7821","S","Plantae",NA,NA,"Acanthaceae","Stenandrium","mandioccanum","Stenandrium mandioccanum","Nees","Ferneda Rocha, L.C.","Ferneda Rocha, L.C.; Engels, M.E.; Engels, M.E.","61","2012","09","24",NA,"Brasil","Paraná","Fênix","Fazenda Água Azul.","-51.9791984558105","-23.9160995483398",NA,"Terrícola, herbácea. Flores brácteas verde, corola rosa com máculas roxas.",NA,NA,NA,NA,"2012","16297","auto","09",NA,NA,NA,NA,"24",NA,NA,NA
"111","2016-07-25 15:01:43-03","UNIOESTE","UNOP","8219","S","Plantae",NA,NA,"Acanthaceae","Stenandrium","mandioccanum","Stenandrium mandioccanum","Nees","Hammes, J.K.","Temponi, L.G.; Lautert, M.; Ferneda Rocha, L.C.; Engels, M.E.; Escher, A.R.; Lautert, M.; Ferneda Rocha, L.C.; Engels, M.E.; Escher, A.R.","1195","2012","10","02",NA,"Brasil","Paraná","Três Barras do Paraná","Parque Estadual do Rio Guarani. Segunda Trilha.","-53.1808013916016","-25.4188995361328",NA,"Erva terrícola, flores róseas, estandarte com estrias rosa escuro.",NA,NA,NA,NA,"2016","20611","auto","07",NA,NA,NA,NA,"12",NA,NA,NA
"112","2020-02-21 10:41:47-03","UNIOESTE","UNOP","10553","S","Plantae",NA,NA,"Acanthaceae","Stenandrium","mandioccanum","Stenandrium mandioccanum","Nees","RAUBER. C. R.","Wink, J. .G.; Conceição, L.H.S.M.; Zanetti, M. .C.; Tizoni, V.; Rabelo, K. .Z.;; Conceição, L.H.S.M.; Zanetti, M. .C.; Tizoni, V.; Rabelo, K. .Z.;","10","2019","10","07",NA,"Brasil","Paraná","Foz do Iguaçu","Parque Nacional do Iguaçu, trilha do Macuco","-54.445944","-25.647778",NA,"flor lilás/branca, veios rochinhos, mancha rocha em 1 petala, folha discolor/membranacea, erva,possui bractea",NA,NA,NA,NA,"2020",NA,NA,"01","-54.445944","-25.647778",NA,NA,"31",NA,NA,NA
"113","2015-10-22 10:02:24-02","UNIOESTE","UNOP","7840","S","Plantae",NA,NA,"Acanthaceae","Stenandrium","mandioccanum","Stenandrium mandioccanum","Nees","Ferneda Rocha, L.C.","Ferneda Rocha, L.C.; Engels, M.E.; Engels, M.E.","60","2012","09","24",NA,"Brasil","Paraná","Fênix","Parque Estadual Vila Rica do Espírito Santo.","-51.9791984558105","-23.9160995483398",NA,"Terrícola, herbácea. Flores brácteas verde, corola rosa com máculas roxas.",NA,NA,NA,NA,"2012","16297","auto","09",NA,NA,NA,NA,"24",NA,NA,NA
"114","2020-09-08 15:06:56-03","UNIOESTE","UNOP","10661","S","Plantae",NA,NA,"Acanthaceae","Stenandrium","mandioccanum","Stenandrium mandioccanum","Nees","Hammes, J.K.","Hammes, J.K.; Rauber, C.R.; Hentz Junior, E.J.; Benatti, V.M.N.; Rauber, C.R.; Hentz Junior, E.J.; Benatti, V.M.N.","180","2019","01","16",NA,"Brasil","Paraná","Foz do Iguaçu","Poço Preto","-54.5881004333496","-25.5478000640869",NA,"Herbácea, 0,30 cm alt. Flor lilás.",NA,NA,NA,NA,"2019","39570","auto","01",NA,NA,NA,NA,"20",NA,NA,NA
"115","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Stenandrium","mandioccanum","Stenandrium mandioccanum","Nees",NA,"S. L. Moore","958",NA,NA,NA,"South America - Neotropics","Brazil","Mato Grosso",NA,"Corumba.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA,NA,NA
"116","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Stenandrium","mandioccanum","Stenandrium mandioccanum","Nees",NA,"-. Sello","8684",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA,NA,NA
"117","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Stenandrium","mandioccanum","Stenandrium mandioccanum","Nees",NA,"E. Hassler","3321",NA,"10",NA,"South America","Paraguay","Paraguari",NA,"In silva Concagnatay [interpreted].",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA,NA,NA
"118","2020-09-12 05:00:02-03","US","US","3460009","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Stenandrium","mandioccanum","Stenandrium mandioccanum","Nees",NA,"G. Hatschbach, M. M. Hatschbach & E. Barbosa","76155","2003","10","11","South America - Neotropics","Brazil","Mato Grosso do Sul",NA,"Rod. MS-345, Bonito-Anastácio, próximo da Fazenda Serra Verda (Mun. Bonito).",NA,NA,NA,NA,"US02865419","US02865419_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA,NA,NA
"119","2020-09-12 05:00:02-03","US","US","3362905","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Stenandrium","mandioccanum","Stenandrium mandioccanum","Nees",NA,"S. G. Beck & K. Bach","23270","1998","12","15","South America - Neotropics","Bolivia","La Paz",NA,"Depto. La Paz, Prov. Inquisivi, La Plazuela, pasando el puento sobre el río La Paz.","-67.38","-16.53",NA,NA,"US02865414","US02865414_01","1200",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA,NA,NA
"120","2020-09-12 05:00:02-03","US","US","2543255","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Stenandrium","mandioccanum","Stenandrium mandioccanum","Nees",NA,"G. Hatschbach","16933","1967","8","24","South America","Brazil","Paraná",NA,"Mun. Terra Roxa. Rio Ivai.",NA,NA,NA,NA,"US02865431","US02865431_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA,NA,NA
"121","2020-09-12 05:00:02-03","US","US","3117084","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Stenandrium","mandioccanum","Stenandrium mandioccanum","Nees",NA,"R. Seidel","87","1986","2","14","South America - Neotropics","Bolivia","Santa Cruz",NA,"Dpto. Santa Cruz, Prov. Velasco, 2-4 kms. al oeste de San Ignacio, al borde del camino el cerro con capilla.",NA,NA,NA,NA,"US02865416","US02865416_01","400",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA,NA,NA
"122","2020-09-12 05:00:02-03","US","US","1877160","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Stenandrium","mandioccanum","Stenandrium mandioccanum","Nees",NA,"Steinbach","1636","1915","10",NA,"South America","Argentina","Salta",NA,"Yacuiba.",NA,NA,NA,NA,"US02865439",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA,NA,NA
"123","2020-09-12 05:00:02-03","US","US","1877151","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Stenandrium","mandioccanum","Stenandrium mandioccanum","Nees",NA,"-. Schreiter","3336","1924","10","27","South America","Argentina","Salta",NA,"Tartagal (Km. 1404). Zanja Honda.",NA,NA,NA,NA,"US02865443",NA,"500",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA,NA,NA
"124","2020-09-12 05:00:02-03","US","US","1909222","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Stenandrium","mandioccanum","Stenandrium mandioccanum","Nees",NA,"R. Espinosa","1124",NA,NA,NA,"South America - Neotropics","Ecuador",NA,NA,"Tacsiche",NA,NA,NA,NA,"US02865407",NA,"1800",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA,NA,NA
"125","2020-09-12 05:00:02-03","US","US","2650186","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Stenandrium","mandioccanum","Stenandrium mandioccanum","Nees",NA,"G. Hatschbach & O. Guimarães","25543","1971","11","19","South America","Brazil","Paraná",NA,"Terra Roza (mun. S. José da Boa Vista).",NA,NA,NA,NA,"US02865425","US02865425_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA,NA,NA
"126","2020-09-12 05:00:02-03","US","US","3092066","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Stenandrium","mandioccanum","Stenandrium mandioccanum","Nees",NA,"W. Hoehne","15439","1954","11","1","South America - Neotropics","Brazil","São Paulo",NA,"Prx. Limeira. Mata da S.A.F.B.",NA,NA,NA,NA,"US02865424","US02865424_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA,NA,NA
"127","2020-09-12 05:00:02-03","US","US","2650150","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Stenandrium","mandioccanum","Stenandrium mandioccanum","Nees",NA,"G. Hatschbach","17084","1967","8","29","South America","Brazil","Paraná",NA,"S. Izabel do Ivai.",NA,NA,NA,NA,"US02865429","US02865429_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA,NA,NA
"128","2020-09-12 05:00:02-03","US","US","3064571","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Stenandrium","mandioccanum","Stenandrium mandioccanum","Nees",NA,"-- Beck, -. Michel & -- Garcia","11608","1985","9","25","South America - Neotropics","Bolivia","Tarija",NA,"Dpto. Tarija, Prov. Gran Chaco, Yacuiba 19 kms. hacia Villamontes, Aguayrenda 3 kms. W de El Palmar. Bosque alterado en el pie de la serrania de Caraparí.",NA,NA,NA,NA,"US02865413",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA,NA,NA
"129","2020-09-12 05:00:02-03","US","US","2948898","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Stenandrium","mandioccanum","Stenandrium mandioccanum","Nees",NA,"A. P. Duarte","195","1946","8","6","South America","Brazil",NA,NA,"Estado a Guanabara, Sacopam.",NA,NA,NA,NA,"US02865426","US02865426_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA,NA,NA
"130","2020-09-12 05:00:02-03","US","US","3135816","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Stenandrium","mandioccanum","Stenandrium mandioccanum","Nees",NA,"F. Zuloaga, A. M. Cialdella, C. Ezcurra, M. Ponce & M. D. Vázquez A.","2686",NA,NA,NA,"South America","Argentina","Salta",NA,"Dpto. Orán, camino de General Ballivian a Río Seco.",NA,NA,NA,NA,"US02865437",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA,NA,NA
"131","2020-09-12 05:00:02-03","US","US","3442802","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Stenandrium","mandioccanum","Stenandrium mandioccanum","Nees",NA,"J. R. I. Wood & E. Guzman","17386","2001","10","23","South America - Neotropics","Bolivia","Santa Cruz",NA,"Balneario Saladito near Puerto Suarez.",NA,NA,NA,NA,"US02865411",NA,"200",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA,NA,NA
"132","2020-09-12 05:00:02-03","US","US","2346183","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Stenandrium","mandioccanum","Stenandrium mandioccanum","Nees",NA,"-- Segadas-Vianna","4262","1951","2",NA,"South America - Neotropics","Brazil","Rio de Janeiro",NA,"Pontal beach, St. of Rio de Janeiro, Cabo Frio Ci, Arrial do Cabo.",NA,NA,NA,NA,"US02865433","US02865433_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA,NA,NA
"133","2020-09-12 05:00:02-03","US","US","2195684","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Stenandrium","mandioccanum","Stenandrium mandioccanum","Nees",NA,"S. Venturi","5050","1926","9",NA,"South America","Argentina","Salta",NA,"Tortagal, Dept. Oran.",NA,NA,NA,NA,"US02865441",NA,"500",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA,NA,NA
"134","2020-09-12 05:00:02-03","US","US","2757718","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Stenandrium","mandioccanum","Stenandrium mandioccanum","Nees",NA,"G. Hatschbach & P. Pelanda","35120","1974","10","16","South America","Brazil","Paraná",NA,"Barra do Guarani (mun. Catanduvas).",NA,NA,NA,NA,"US02865423","US02865423_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA,NA,NA
"135","2020-09-12 05:00:02-03","US","US","1545047","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Stenandrium","mandioccanum","Stenandrium mandioccanum","Nees",NA,"S. Venturi","5050","1926","9","27","South America","Argentina","Salta",NA,"(R.A.). Departamento Oran. Cartagal.",NA,NA,NA,NA,"US02865436","US02865436_01","500",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA,NA,NA
"136","2020-09-12 05:00:02-03","US","US","389968","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Stenandrium","mandioccanum","Stenandrium mandioccanum","Nees",NA,"C. Novaes","1130","1900","8",NA,"South America - Neotropics","Brazil","São Paulo",NA,"Campinas.",NA,NA,NA,NA,"US02865421","US02865421_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA,NA,NA
"137","2020-09-12 05:00:02-03","US","US","3382839","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Stenandrium","mandioccanum","Stenandrium mandioccanum","Nees",NA,"D. C. Wasshausen & J. R. I. Wood","2201","1998","8","5","South America - Neotropics","Bolivia","La Paz",NA,"Dept. La Paz. Prov. Larecaja. Along road Caranavi-Guanay, outskirts of Guanay.",NA,NA,NA,NA,"US02865409","US02865409_01","600",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA,NA,NA
"138","2020-09-12 05:00:02-03","US","US","1877139","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Stenandrium","mandioccanum","Stenandrium mandioccanum","Nees",NA,"Osten & Rojas, --","8080","1915","9","14","South America","Argentina","Misiones",NA,"Puerto Aguirre.",NA,NA,NA,NA,"US02865438",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA,NA,NA
"139","2020-09-12 05:00:02-03","US","US","3433129","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Stenandrium","mandioccanum","Stenandrium mandioccanum","Nees",NA,"M. Nee","51371","2000","11","12","South America - Neotropics","Bolivia","Santa Cruz",NA,"Depto. Santa Cruz, Prov. Cordillera, 4.5. km W of the Abapó- Santa Cruz highway, the turnoff on the N side of Abapó, on N side of the Río Grande, within easternmost foothills before opening out to the east onto the plain.","-63.4369","-18.9206",NA,NA,"US02865412",NA,"450",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA,NA,NA
"140","2020-09-12 05:00:02-03","US","US","2570941A","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Stenandrium","mandioccanum","Stenandrium mandioccanum","Nees",NA,"G. Hatschbach","23176",NA,NA,NA,"South America","Brazil","Paraná",NA,"Parque Nacional, Cataratas (Mun. Foz do Iguacú).",NA,NA,NA,NA,"US02865430","US02865430_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA,NA,NA
"141","2020-09-12 05:00:02-03","US","US","3367185","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Stenandrium","mandioccanum","Stenandrium mandioccanum","Nees",NA,"D. C. Wasshausen, C. Cristobal & V. Marunak","1990","1993","9","24","South America","Argentina","Misiones",NA,"Dept. Misiones. Depto. Iguaza. Parque Nac. Iguazu, ruta 101, entre 10-14 km del empalme con ruta 12.",NA,NA,NA,NA,"US02865435",NA,"200","250",NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA,NA,NA
"142","2020-09-12 05:00:02-03","US","US","1877153","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Stenandrium","mandioccanum","Stenandrium mandioccanum","Nees",NA,"-. Schreiter","5030","1925","9","27","South America","Argentina","Salta",NA,"Dep. Orán - Tartgal.",NA,NA,NA,NA,"US02865442",NA,"500",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA,NA,NA
"143","2020-09-12 05:00:02-03","US","US","3366694","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Stenandrium","mandioccanum","Stenandrium mandioccanum","Nees",NA,"G. Hatschbach, J. M. Silva & F. Deodato","65328","1996","9","22","South America","Brazil","Paraná",NA,"Reserva do Eco-Museu de Itaipu (mun. Foz do Iguaçu).",NA,NA,NA,NA,"US02865428","US02865428_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA,NA,NA
"144","2020-09-12 05:00:02-03","US","US","3290137","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Stenandrium","mandioccanum","Stenandrium mandioccanum","Nees",NA,"A. C. Cervi & et al.","3029","1989","11","21","South America","Brazil","Paraná",NA,"Parque Nacional do Iguaçu (mun. Foz do Iguaçu).",NA,NA,NA,NA,"US02865427","US02865427_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA,NA,NA
"145","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Stenandrium","mandioccanum","Stenandrium mandioccanum","Nees","Strong, Mark T., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","P. Acevedo-Rodriguez, M. R. Pace, M. Farinaccio & J. T. Rodrigues","16763","2017","9","7","South America - Neotropics","Brazil","Mato Grosso do Sul",NA,"Corumbá, vicinity of crossing point to Puerto Quijarro, Bolivia, on military grounds south of road Ramon Gomes","-57.7051","-19.0289","Photograph","US",NA,NA,"98",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA,NA,NA
"146","2020-09-12 05:00:02-03","US","US","2469981","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Stenandrium","mandioccanum","Stenandrium mandioccanum","Nees",NA,"P. C. Hutchison","1427","1957","9","28","South America - Neotropics","Peru","Cajamarca",NA,"Between Jaen and Bellavista at Granja de Ministerio de Agricultura, in Quebrada Quinton. Mesones-Muro Highway between Olmos and Río Marañon, Province Jaen.",NA,NA,NA,NA,"US02865408",NA,"700",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA,NA,NA
"147","2020-09-12 05:00:02-03","US","US","2456229","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Stenandrium","mandioccanum","Stenandrium mandioccanum","Nees",NA,"L. Smith & R. M. Klein","13153","1964","11","11","South America","Brazil","Santa Catarina",NA,"Mun. Itapiranga: Forest, and river bank, steep slope by Rio Uruguai, 3-4 km west of Itapiranga.","-53.73","-27.17",NA,NA,"US02865432","US02865432_01","200","250",NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA,NA,NA
"148","2020-09-12 05:00:02-03","US","US","3389337","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Stenandrium","mandioccanum","Stenandrium mandioccanum","Nees",NA,"J. M. Silva, A. Soares & W. Maschio","3015","1999","8","28","South America","Brazil","Paraná",NA,"Área Ecológica da Copel (Mun. Cruzeiro do Iguaçu).",NA,NA,NA,NA,"US02865420","US02865420_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA,NA,NA
"149","2020-09-12 05:00:02-03","US","US","2543252","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Stenandrium","mandioccanum","Stenandrium mandioccanum","Nees",NA,"G. Hatschbach","16966","1967","8","24","South America","Brazil","Paraná",NA,"Fazenda Lagoa, Barra S. Tomé (Mun. Cianorte).",NA,NA,NA,NA,"US02865434","US02865434_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA,NA,NA
"150","2020-09-12 05:00:02-03","US","US","1876802","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Stenandrium","mandioccanum","Stenandrium mandioccanum","Nees",NA,"-. Schreiter","30","1925","9","27","South America","Argentina","Salta",NA,"Depto de Orán, Tartagal.",NA,NA,NA,NA,"US02865440",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA,NA,NA
"151","2020-09-12 05:00:02-03","US","US","3410413","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Stenandrium","mandioccanum","Stenandrium mandioccanum","Nees",NA,"J. R. I. Wood & F. Mamani","14085","1998","11","1","South America - Neotropics","Bolivia","Santa Cruz",NA,"Chiquitos, c. 4 km E of San José de Chiquitos on road to Roboré.",NA,NA,NA,NA,"US02865410",NA,"300",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA,NA,NA
"152","2020-09-12 05:00:02-03","US","US","3064578","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Stenandrium","mandioccanum","Stenandrium mandioccanum","Nees",NA,"-- Beck, -. Michel & -- Garcia","11480","1985","9","23","South America - Neotropics","Bolivia","Tarija",NA,"Dpto. Tarija, Prov. Gran Chaco 15 km. hacia el norte de Yacuiba, Campo Pajoso.",NA,NA,NA,NA,"US02865415",NA,"630",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA,NA,NA
"153","2020-09-12 05:00:02-03","US","US","1134494","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Stenandrium","mandioccanum","Stenandrium mandioccanum","Nees",NA,"K. Fiebrig","5373","1909",NA,NA,"South America","Paraguay","Alto Parana",NA,"In regione fluminis Alto Paraná.",NA,NA,NA,NA,"US02865444",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA,NA,NA
"154","2020-09-12 05:00:02-03","US","US","2978059","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Stenandrium","mandioccanum","Stenandrium mandioccanum","Nees",NA,"G. Hatschbach","43994","1981","9","18","South America","Brazil","Paraná",NA,"Corrego Rio Branco (mun. Mal. Candido Rondon).",NA,NA,NA,NA,"US02865422","US02865422_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA,NA,NA
