"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","locality","class","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","individualCount","typeStatus","fieldNumber"
"104","2019-01-17 11:27:37-02","PUCRS","MPUC","10122","S","Plantae",NA,"Salviniales","Marsileaceae","Regnellidium","diphyllum","Regnellidium diphyllum","Lindm.","N.M. Schuck",NA,NA,"1998","08","30","South America","Brasil","SC","Glorinha",NA,NA,NA,NA,NA,"Coletada em açude",NA,NA,".","Pteridopsida",NA,NA,"2012","01","01",NA,NA,"1",NA,NA
"105","2019-01-17 11:27:37-02","PUCRS","MPUC","9048","S","Plantae",NA,"Salviniales","Marsileaceae","Regnellidium","diphyllum","Regnellidium diphyllum","Lindm.","C.S.A. Martins",NA,NA,"1977","12","27","South America","Brasil","RS","Pelotas","-52.3422222","-31.7719444",NA,NA,NA,NA,NA,NA,".","Pteridopsida",NA,NA,NA,NA,NA,"-52.3422222000","-31.7719444000","1",NA,NA
"106","2019-01-17 11:27:37-02","PUCRS","MPUC","386","S","Plantae",NA,"Salviniales","Marsileaceae","Regnellidium","diphyllum","Regnellidium diphyllum","Lindm.","B.E. Irgang",NA,NA,"1974","09","16","South America","Brasil","RS","Guaíba","-51.3280556","-30.1011667",NA,NA,NA,NA,NA,NA,".","Pteridopsida",NA,NA,"1974","01","01","-51.3280556000","-30.1011667000","1",NA,NA
"107","2020-10-14 10:02:45-03","FURB","FURB","44267","PreservedSpecimen","Plantae",NA,NA,"Marsileaceae","Regnellidium","diphyllum","Regnellidium diphyllum","Lindm.","Gonzatti, F","Gonzatti, F.","1060","2014","03","16",NA,"Brasil","Rio Grande do Sul","Santa Vitória do Palmar","-53.2733334","-33.6563889","9","9",NA,NA,"FURB12421","FURB12421",NA,NA,NA,NA,"2014","03",NA,"-53.2733334","-33.6563889",NA,NA,NA
"108","2019-11-08 08:53:13-03","FURB","FURB","39840","PreservedSpecimen","Plantae",NA,NA,"Marsileaceae","Regnellidium","diphyllum","Regnellidium diphyllum","Lindm.","Gonzatti, F","Gonzatti, F.","622","2012","10","14",NA,"Brasil","Rio Grande do Sul","Palmares do Sul","-50.5097007751465","-30.2577991485596","10","10",NA,NA,"FURB04014","FURB04014","Lagoa da Porteira, Magem Oeste.",NA,"31350","auto","2012","10",NA,NA,NA,NA,NA,NA
"109","2021-03-16 17:56:59-03","UCS","HUCS","40865","PreservedSpecimen","Plantae","Pteridophyta","Salviniales","Marsileaceae","Regnellidium","diphyllum","Regnellidium diphyllum","Lindm.","Gonzatti, F.","Gonzatti, F.","936","2013","10","09",NA,"Brasil","Rio Grande do Sul","Tavares","-51.123264","-31.320686","11","11",NA,"Em banhado, interior de mata","HUCS002521","HUCS002521","a ca. De 3,5km da cidade",NA,NA,NA,"2013","11",NA,"-51.123264","-31.320686",NA,NA,NA
"110","2021-03-16 17:56:59-03","UCS","HUCS","41056","PreservedSpecimen","Plantae","Pteridophyta","Salviniales","Marsileaceae","Regnellidium","diphyllum","Regnellidium diphyllum","Lindm.","Gonzatti, F.","Gonzatti, F.","1060","2014","03","16",NA,"Brasil","Rio Grande do Sul","Santa Vitória do Palmar","-53.273442","-33.656414","9","9",NA,"em banhado, no interior de mata","HUCS002522","HUCS002522 HUCS002522_01","Hermenegildo",NA,NA,NA,"2014","03",NA,"-53.273442","-33.656414",NA,NA,NA
"111","2021-03-16 17:56:59-03","UCS","HUCS","41093","PreservedSpecimen","Plantae","Pteridophyta","Salviniales","Marsileaceae","Regnellidium","diphyllum","Regnellidium diphyllum","Lindm.","Gonzatti, F.","Gonzatti, F.","784","2013","07","16",NA,"Brasil","Rio Grande do Sul","Tapes","-51.417","-30.631806","21","21",NA,"Em banhado, à bordo de mata","HUCS002533","HUCS002533","Estrada Tapes - Barra do Ribeiro",NA,NA,NA,NA,NA,NA,"-51.417","-30.631806",NA,NA,NA
"112","2021-03-16 17:56:59-03","UCS","HUCS","41468","PreservedSpecimen","Plantae","Pteridophyta","Salviniales","Marsileaceae","Regnellidium","diphyllum","Regnellidium diphyllum","Lindm.","Gonzatti, F.","Gonzatti, F.","1254","2014","05","25",NA,"Brasil","Rio Grande do Sul","Rio Grande","-52.30825","-31.966975","14","14",NA,"em banhado turfoso, à sombra.","HUCS002628","HUCS002628","Povo Novo",NA,NA,NA,"2014","05","13","-52.30825","-31.966975",NA,NA,NA
"113","2021-03-16 17:57:02-03","UCS","HUCS","41478","PreservedSpecimen","Plantae","Pteridophyta","Salviniales","Marsileaceae","Regnellidium","diphyllum","Regnellidium diphyllum","Lindm.","Gonzatti, F.","Gonzatti, F.","1220","2014","05","23",NA,"Brasil","Rio Grande do Sul","Cristal","-52.078611","-30.997064","27","27",NA,"terrícola, rizomatosa em banhado aberto.","HUCS002627","HUCS002627","Margem do Rio Camaquã",NA,NA,NA,"2014","05","14","-52.078611","-30.997064",NA,NA,NA
"114","2021-03-16 17:57:02-03","UCS","HUCS","42697","PreservedSpecimen","Plantae","Pteridophyta","Salviniales","Marsileaceae","Regnellidium","diphyllum","Regnellidium diphyllum","Lindm.","Gonzatti, F.","Gonzatti, F.; Valduga, E.","1801","2015","04","19",NA,"Brasil","Rio Grande do Sul","Osório","-50.229917","-29.94875","14","14",NA,"erva rizomatosa, aquática e estéril; lago temporário","HUCS002623","HUCS002623","Estrada RS030, em jazida de areia",NA,NA,NA,"2015","05","07","-50.229917","-29.94875",NA,NA,NA
"115","2021-03-16 17:57:02-03","UCS","HUCS","43957","PreservedSpecimen","Plantae","Pteridophyta","Salviniales","Marsileaceae","Regnellidium","diphyllum","Regnellidium diphyllum","Lindm.",NA,"Windisch, P.G.","4151","1985","01","05",NA,"Brasil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,"banhado na margem da estrada, terrestre, margem do banhado","HUCS002626","HUCS002626","estrada Porto Alegre a Guaíba, ca. 50km de Porto Alegre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2021-03-16 17:57:02-03","UCS","HUCS","48839","PreservedSpecimen","Plantae","Pteridophyta","Salviniales","Marsileaceae","Regnellidium","diphyllum","Regnellidium diphyllum","Lindm.","Gonzatti, F.","Valduga, E.","662","2016","01","13",NA,"Brasil","Rio Grande do Sul","Pelotas","-52.893442","-31.986139",NA,NA,NA,"Macrófita em margem de arroio a meia sombra","HUCS002534","HUCS002534 HUCS002534_01","cascata , Embrapa",NA,NA,NA,"2018","11",NA,"-52.893442","-31.986139",NA,NA,NA
"117","2021-03-16 17:57:02-03","UCS","HUCS","6548","PreservedSpecimen","Plantae","Pteridophyta","Salviniales","Marsileaceae","Regnellidium","diphyllum","Regnellidium diphyllum","Lindm.","Sehnem, A.","Sehnem, A.","16742","1980","01","10",NA,"Brasil","Rio Grande do Sul","Herval","-53.3955993652344","-32.0236015319824",NA,NA,NA,"in stagno ad viam in campo","HUCS002528","HUCS002528","Estrada Pedras Altas",NA,"51680","auto","1980",NA,NA,NA,NA,NA,NA,NA
"118","2021-03-16 17:56:59-03","UCS","HUCS","39496","PreservedSpecimen","Plantae","Pteridophyta","Salviniales","Marsileaceae","Regnellidium","diphyllum","Regnellidium diphyllum","Lindm.","Gonzatti, F.","Gonzatti, F.","622","2012","10","14",NA,"Brasil","Rio Grande do Sul","Palmares do Sul","-50.5097007751465","-30.2577991485596","10","10",NA,"terrícola rizomatosa em banhado - mata paludosa","HUCS002527","HUCS002527","Lagoa Porteira - margem oeste",NA,"31350","auto","2012","10",NA,NA,NA,NA,NA,NA
"119","2020-04-27 16:10:32-03","UFES","VIES","27592","S","Plantae",NA,NA,"Marsileaceae","Regnellidium","diphyllum","Regnellidium diphyllum","Lindm.","Gonzatti, F.","Gonzatti, F.","622","2012","10","14",NA,"Brasil","Rio Grande do Sul","Palmares do Sul","-50.5097007751465","-30.2577991485596","10","10",NA,NA,"VIES027592","VIES027592","Lagoa da Porteira.",NA,"31350","auto","2012","10",NA,NA,NA,NA,NA,NA
"120","2020-12-14 16:14:50-03","UFC","EAC","34358","PreservedSpecimen","Plantae","Polypodiopsida",NA,"Marsileaceae","Regnellidium","diphyllum","Regnellidium diphyllum","Lindm.","Paula-Zárate, E.L.","Paz, J.","s.n.","2003","07","01","Southern America","Brasil","Rio Grande do Sul","Lajeado","-51.9613990783691","-29.4668998718262",NA,NA,NA,"Presenca de latex, macrofita aquatica.","EAC0034358","EAC0034358","Turfeira Santo Antônio",NA,"36738","auto","2004","09","21",NA,NA,NA,NA,NA
"121","2021-02-11 16:53:15-03","UFSM","SMDB","6064","S","Plantae",NA,NA,"Marsileaceae","Regnellidium","diphyllum","Regnellidium diphyllum","Lindm.","Záchia, R.A","Záchia, R.A","024750","1996","11","15",NA,"Brasil","Rio Grande do Sul","Nova Santa Rita","-51.2738990783691","-29.8567008972168",NA,NA,NA,NA,"SMDB006064",NA,NA,NA,"12374","auto",NA,NA,NA,NA,NA,NA,NA,NA
"122","2019-11-25 12:12:16-03","UFSM","SMDB","227","S","Plantae",NA,NA,"Marsileaceae","Regnellidium","diphyllum","Regnellidium diphyllum","Lindm.","Rau, G","Rau, G","s.n.","1936","12","01",NA,"Brasil","Rio Grande do Sul","Santa Maria","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,"SMDB000227",NA,NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA,NA,NA
"123","2019-11-25 12:12:16-03","UFSM","SMDB","2845","S","Plantae",NA,NA,"Marsileaceae","Regnellidium","diphyllum","Regnellidium diphyllum","Lindm.","Schwartsburd, P B","PG Botânica - UFRGS","s.n.","1987","05","01",NA,"Brasil","Rio Grande do Sul","Santa Maria","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,"SMDB002845",NA,"Santa Maria",NA,"37819","auto","2008","05",NA,NA,NA,NA,NA,NA
"124","2019-11-25 12:12:16-03","UFSM","SMDB","1149","S","Plantae",NA,NA,"Marsileaceae","Regnellidium","diphyllum","Regnellidium diphyllum","Lindm.","Baldissera, Z","Baldissera, Z","s.n.","1974","06",NA,NA,"Brasil","Rio Grande do Sul","Viamão","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,"SMDB001149",NA,NA,NA,"41667","auto",NA,NA,NA,NA,NA,NA,NA,NA
"125","2019-11-25 12:12:16-03","UFSM","SMDB","1155","S","Plantae",NA,NA,"Marsileaceae","Regnellidium","diphyllum","Regnellidium diphyllum","Lindm.","Irgang, B E","Alvarez, A.F.","s.n.","1975","04","03",NA,"Brasil","Rio Grande do Sul","Bagé","-54.1068992614746","-31.3313999176025",NA,NA,NA,NA,"SMDB001155",NA,"Km 18",NA,"74087","auto",NA,NA,NA,NA,NA,NA,NA,NA
"126","2020-12-21 16:33:55-03","MBM","MBM","110889","PreservedSpecimen","Plantae",NA,NA,"Marsileaceae","Regnellidium","diphyllum","Regnellidium diphyllum","Lindeman","Pedersen, T.M.","Pedersen, T.M.","12581","1979","11","30","Southern America","Brazil","Rio Grande do Sul","Pedro Osório","-52.823299407959","-31.864200592041",NA,NA,NA,NA,"MBM110889","MBM110889","Pedro Osório",NA,"30944","auto",NA,NA,NA,NA,NA,NA,NA,NA
"127","2020-12-21 16:33:55-03","MBM","MBM","18820","PreservedSpecimen","Plantae",NA,NA,"Marsileaceae","Regnellidium","diphyllum","Regnellidium diphyllum","Lindeman","Rambo, B.","Rambo, B.","2350","1950","01","08","Southern America","Brazil","Rio Grande do Sul","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"MBM018820","MBM018820","Brasília, Vila Manresa",NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA,NA
"128","2016-01-14 04:38:21-02","MNHN","RECOLNAT_MNHN_P","P00636770","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Regnellidium","diphyllum","Regnellidium diphyllum","Lindm.",NA,"Lindman, C.A.M.",NA,"1892","12","19",NA,"Brésil",NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00636770' target='other'> <mi>dwc_moreinfo</mi></a>","P00636770","P00636770_01","Brasiliae civit. Rio grande do sul: Piratiny, in palustribus camporum",NA,NA,NA,NA,NA,NA,NA,NA,NA,"isosyntype","A 933"
"129","2015-09-03 17:38:24-03","MNHN","RECOLNAT_MNHN_P","P01434988","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Regnellidium","diphyllum","Regnellidium diphyllum","Lindm.",NA,"Rambo, B.",NA,"1949","7","25",NA,"Brasil","Rio Grande do Sul","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01434988' target='other'> <mi>dwc_moreinfo</mi></a>","P01434988","P01434988_01","Vila Manrasa, pr. Porto Alegre.",NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA,"42697"
"130","2020-09-29 14:53:31-03","UFPR","UPCB","92399","PreservedSpecimen","Plantae","Polypodiophyta",NA,"Marsileaceae","Regnellidium","diphyllum","Regnellidium diphyllum","Lindm.","Gehrt, A.","Viegas, A.P. | Santoro, J.","s.n.","1939","10","20",NA,"Brasil","São Paulo","Campinas","-47.060001373291","-22.8999996185303",NA,NA,NA,"Herbáceo, aquática..","UPCB0033655","UPCB0033655","Estufa do IAC.",NA,"23900","auto","1942","04","28",NA,NA,NA,NA,NA
"131","2009-08-21 20:53:00-03","MO","MOBOT","2517052","PreservedSpecimen","Plantae",NA,NA,"Marsileaceae","Regnellidium","diphyllum","Regnellidium diphyllum","Lindm.",NA,"Bernardo Rosengurtt","Rosengurtt 11710","1977","10","15","South America","Uruguay","Paysandú",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guichón",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2008-05-27 22:02:00-03","MO","MOBOT","3361776","PreservedSpecimen","Plantae",NA,NA,"Marsileaceae","Regnellidium","diphyllum","Regnellidium diphyllum","Lindm.","TMP","Troels M. Pedersen","Pedersen 12581","1979","11","30","South America","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pedro Osorio, muddy waterhole about 1 km east of the town.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2012-04-12 08:01:00-03","MO","MOBOT","3362022","PreservedSpecimen","Plantae",NA,NA,"Marsileaceae","Regnellidium","diphyllum","Regnellidium diphyllum","Lindm.",NA,"Guido F.J. Pabst","Pabst 6524","1961","11","1","South America","Brazil","Rio de Janeiro",NA,NA,NA,"450.00000000",NA,NA,NA,NA,NA,"Próximo de Ped Altas, Serra do erval.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2011-03-03 13:40:00-03","MO","MOBOT","3362276","PreservedSpecimen","Plantae",NA,NA,"Marsileaceae","Regnellidium","diphyllum","Regnellidium diphyllum","Lindm.",NA,"Carl A.M. Lindman","Lindman s.n.","1892","12","19","South America","Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Piratiny.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2012-05-23 14:25:00-03","MO","MOBOT","3362383","PreservedSpecimen","Plantae",NA,NA,"Marsileaceae","Regnellidium","diphyllum","Regnellidium diphyllum","Lindm.",NA,"Duncan S. Johnson","Johnson s.n.",NA,NA,NA,"South America","Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Santa Maria.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2015-12-09 09:05:45-02","F","FMNH-PTERIDOPHYTES","C0666984F","PreservedSpecimen","Plantae","Pteridophyta","Salviniales","Marsileaceae","Regnellidium","diphyllum","Regnellidium diphyllum","Lindm.",NA,NA,NA,NA,NA,NA,"South America","Brazil","Rio Grande do Sul",NA,"-54","-30",NA,NA,NA,NA,"C0666984F","C0666984F_01",NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2015-12-09 09:05:46-02","F","FMNH-PTERIDOPHYTES","C0666985F","PreservedSpecimen","Plantae","Pteridophyta","Salviniales","Marsileaceae","Regnellidium","diphyllum","Regnellidium diphyllum","Lindm.",NA,NA,NA,NA,NA,NA,"South America","Brazil","Rio Grande do Sul",NA,"-54","-30",NA,NA,NA,NA,"C0666985F","C0666985F_01",NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2015-12-09 09:05:46-02","F","FMNH-PTERIDOPHYTES","C0666986F","PreservedSpecimen","Plantae","Pteridophyta","Salviniales","Marsileaceae","Regnellidium","diphyllum","Regnellidium diphyllum","Lindm.",NA,NA,NA,NA,NA,NA,"South America","Brazil","Rio Grande do Sul",NA,"-54","-30",NA,NA,NA,NA,"C0666986F","C0666986F_01",NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2015-12-09 09:05:46-02","F","FMNH-PTERIDOPHYTES","C0666987F","PreservedSpecimen","Plantae","Pteridophyta","Salviniales","Marsileaceae","Regnellidium","diphyllum","Regnellidium diphyllum","Lindm.",NA,NA,NA,NA,NA,NA,"South America","Brazil","Rio Grande do Sul",NA,"-54","-30",NA,NA,NA,NA,"C0666987F","C0666987F_01",NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2015-12-09 09:05:45-02","F","FMNH-PTERIDOPHYTES","C0666983F","PreservedSpecimen","Plantae","Pteridophyta","Salviniales","Marsileaceae","Regnellidium","diphyllum","Regnellidium diphyllum","Lindm.",NA,NA,NA,NA,NA,NA,"South America","Brazil","Rio Grande do Sul",NA,"-54","-30",NA,NA,NA,NA,"C0666983F","C0666983F_01",NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2015-12-09 09:05:43-02","F","FMNH-PTERIDOPHYTES","C0666979F","PreservedSpecimen","Plantae","Pteridophyta","Salviniales","Marsileaceae","Regnellidium","diphyllum","Regnellidium diphyllum","Lindm.",NA,NA,NA,NA,NA,NA,"South America","Brazil","Rio Grande do Sul",NA,"-54","-30",NA,NA,NA,NA,"C0666979F","C0666979F_01",NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2015-12-09 09:05:44-02","F","FMNH-PTERIDOPHYTES","C0666980F","PreservedSpecimen","Plantae","Pteridophyta","Salviniales","Marsileaceae","Regnellidium","diphyllum","Regnellidium diphyllum","Lindm.",NA,NA,NA,NA,NA,NA,"South America","Brazil","Rio Grande do Sul",NA,"-54","-30",NA,NA,NA,NA,"C0666980F","C0666980F_01",NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2015-12-09 09:05:44-02","F","FMNH-PTERIDOPHYTES","C0666981F","PreservedSpecimen","Plantae","Pteridophyta","Salviniales","Marsileaceae","Regnellidium","diphyllum","Regnellidium diphyllum","Lindm.",NA,NA,NA,NA,NA,NA,"South America","Brazil","Rio Grande do Sul",NA,"-54","-30",NA,NA,NA,NA,"C0666981F","C0666981F_01",NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2015-12-09 09:05:44-02","F","FMNH-PTERIDOPHYTES","C0666982F","PreservedSpecimen","Plantae","Pteridophyta","Salviniales","Marsileaceae","Regnellidium","diphyllum","Regnellidium diphyllum","Lindm.",NA,NA,NA,NA,NA,NA,"South America","Brazil","Rio Grande do Sul",NA,"-54","-30",NA,NA,NA,NA,"C0666982F","C0666982F_01",NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2019-03-18 12:52:28-03","F","FMNH-PTERIDOPHYTES","C0676054F","PreservedSpecimen","Plantae","Pteridophyta","Salviniales","Marsileaceae","Regnellidium","diphyllum","Regnellidium diphyllum","Lindm.","RRC ID Flag","W. Rau","27061",NA,NA,NA,"South America","Brazil","Rio Grande do Sul",NA,"-54","-30",NA,NA,NA,NA,"C0676054F","C0676054F_01",NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,"RB 27061"
"146","2020-09-12 05:00:02-03","US","US","1593511","PreservedSpecimen","Plantae",NA,"Salviniales","Marsileaceae","Regnellidium","diphyllum","Regnellidium diphyllum","Lindm.",NA,"W. Rau","s.n.","1936",NA,NA,"South America","Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,"US01444186","US01444186_01","Santa Maria","Pteridophyte",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"147","2020-09-12 05:00:02-03","US","US","1593512","PreservedSpecimen","Plantae",NA,"Salviniales","Marsileaceae","Regnellidium","diphyllum","Regnellidium diphyllum","Lindm.",NA,"W. Rau","s.n.","1936",NA,NA,"South America","Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,"US01444187","US01444187_01","Santa Maria","Pteridophyte",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"148","2020-09-12 05:00:02-03","US","US","1593510","PreservedSpecimen","Plantae",NA,"Salviniales","Marsileaceae","Regnellidium","diphyllum","Regnellidium diphyllum","Lindm.",NA,"W. Rau","s.n.","1936",NA,NA,"South America","Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,"US01444190","US01444190_01","Santa Maria","Pteridophyte",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"149","2020-09-12 05:00:02-03","US","US","532457","PreservedSpecimen","Plantae",NA,"Salviniales","Marsileaceae","Regnellidium","diphyllum","Regnellidium diphyllum","Lindm.",NA,"C. A. M. Lindman","A933","1892","12","17","South America","Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,"US00067471","US00067471_01","Piratiny.","Pteridophyte",NA,NA,NA,NA,NA,NA,NA,"1","Type collection",NA
"150","2020-09-12 05:00:02-03","US","US","1619561","PreservedSpecimen","Plantae",NA,"Salviniales","Marsileaceae","Regnellidium","diphyllum","Regnellidium diphyllum","Lindm.",NA,"J. Dutra","s.n.","1935","12","28","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"US01444191","US01444191_01","São Leopoldo","Pteridophyte",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"151","2020-09-12 05:00:02-03","US","US","1917572","PreservedSpecimen","Plantae",NA,"Salviniales","Marsileaceae","Regnellidium","diphyllum","Regnellidium diphyllum","Lindm.",NA,"W. G. F. Herter, Rambo & et al.","5839","1935","9","29","South America","Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,"US01444188","US01444188_01","Riogrand, São Leopolie [interpreted]","Pteridophyte",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"152","2020-09-12 05:00:02-03","US","US","1619560","PreservedSpecimen","Plantae",NA,"Salviniales","Marsileaceae","Regnellidium","diphyllum","Regnellidium diphyllum","Lindm.",NA,"Rau","s.n.",NA,NA,NA,"South America","Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,"US01444185","US01444185_01","Santa Maria de Sul","Pteridophyte",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"153","2020-09-02 16:32:55-03","Cenargen","CEN","90584","PreservedSpecimen","Plantae",NA,NA,"Marsileaceae","Regnellidium","diphyllum","Regnellidium diphyllum","Lindm.","W. A. Medina","W. A. Medina","471","2013","10","05",NA,"Argentina",NA,NA,"-56.952777","-29.089166",NA,NA,"Exsicatas","Hierba acuática arraigada, con esporocarpos. Doação do Herbario del Instituto de Botanica del Nordeste (CTES).","CEN00090584","CEN00090584","Corrientes, San Martin, Paraje Tres Cerros, Ea. Buena Vista, cerro Pelón.",NA,NA,NA,"2013",NA,NA,"-56.952777","-29.089166",NA,NA,NA
"154","2019-01-25 15:42:32-02","IAC","IAC","2339","S","Plantae",NA,NA,"Marsileaceae","Regnellidium","diphyllum","Regnellidium diphyllum","Lindm.","J. Dutra","J. Dutra","s/nº","1935","09","15",NA,"Brasil","Rio Grande do Sul","São Leopoldo","-51.1472","-29.7603",NA,NA,NA,"Material do Rio Grande do Sul enviado pelo Dr. J.Dutra, entregue a Seção de Botânica por intermedio do Sr A.J.T.Mendes em Setembro de 1938",NA,NA,"Sapucaya",NA,NA,NA,"1935","09","15","-51.1472","-29.7603",NA,NA,NA
"155","2020-01-27 18:25:04-03","IAC","IAC","2470","S","Plantae",NA,NA,"Marsileaceae","Regnellidium","diphyllum","Regnellidium diphyllum","Lindm.","A.J.T. Mendes","W. Rau","s/nº","1947","11","18",NA,"Brasil","Rio Grande do Sul","Santa Maria","-53.8069","-29.6842",NA,NA,NA,"enviado por A.J.T. Mendes",NA,NA,NA,NA,NA,NA,"1947","11","18","-53.8069","-29.6842",NA,NA,NA
"156","2019-01-25 15:42:32-02","IAC","IAC","5164","S","Plantae",NA,NA,"Marsileaceae","Regnellidium","diphyllum","Regnellidium diphyllum","Lindm.","A. Gehrt","A.P. Viégas & J. Santoro","s/nº","1939","10","20",NA,"Brasil","São Paulo","Campinas","-47.0608","-22.9056",NA,NA,NA,NA,NA,NA,"IAC",NA,NA,NA,"1942","04","28","-47.0608","-22.9056",NA,NA,NA
"157","2019-12-19 16:20:55-03","UFMG","BHCB-SL","51647","PreservedSpecimen","Plantae",NA,NA,"Marsileaceae","Regnellidium","diphyllum","Regnellidium diphyllum","Lindm.",NA,"Rau, W","s.n.","1937","11",NA,"América","Brasil","Rio Grande do Sul","Santa Maria","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,"BHCB001937","BHCB001937",NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA,NA,NA
"158","2020-11-12 17:03:00-03","UEL","FUEL","53106","PreservedSpecimen","Plantae","Tracheophyta","Salviniales","Marsileaceae","Regnellidium","diphyllum","Regnellidium diphyllum","Lindm.","Gonzatti, F","Gonzatti, F","622","2012","10","14",NA,"Brasil","Rio Grande do Sul","Palmares do Sul","-50.5097007751465","-30.2577991485596","10","10",NA,NA,NA,NA,"Lagoa Porteira, Margem oeste",NA,"31350","auto","2012","10",NA,NA,NA,NA,NA,NA
"159","2020-11-12 17:03:00-03","UEL","FUEL","16276","PreservedSpecimen","Plantae","Tracheophyta","Salviniales","Marsileaceae","Regnellidium","diphyllum","Regnellidium diphyllum","Lindm.","Gehrt, A","Viégas, AP; Santoro, J","s.n.","1939","10","20",NA,"Brasil","São Paulo","Campinas","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"OK",NA,"estufa do IAC",NA,"23900","auto","1942","04","28",NA,NA,NA,NA,NA
"160","2019-11-01 15:18:06-03","UnB","UB","135720","PreservedSpecimen","Plantae","Pteridophyta",NA,"Marsileaceae","Regnellidium","diphyllum","Regnellidium diphyllum","Lindm.","Gehrt, A","Viegas, AP","IAC5164","1939","10","20","Southern America","Brasil","São Paulo",NA,NA,NA,NA,NA,NA,"Herbáceo, aquática","UB0034443","UB0034443","I.A.C. Estufa",NA,NA,NA,"1942","04","28",NA,NA,NA,NA,NA
"161","2020-08-20 15:00:21-03","UFSC","FLOR","41302","PreservedSpecimen","Plantae",NA,"Salviniales","Marsileaceae","Regnellidium","diphyllum","Regnellidium diphyllum","Lindm.",NA,"Silva Filho, F.A. da; Reis, A.","80a","1984","02","25",NA,"Brasil","Rio Grande do Sul","Santa Vitória do Palmar","-53.3680992126465","-33.5189018249512","2","2",NA,"erva","FLOR0041302",NA,"Estação Ecológica do Taim.",NA,"130170","auto",NA,NA,NA,NA,NA,NA,NA,NA
