"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","recordNumber","yearIdentified","typeStatus","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","class","relatedCatalogItem","individualCount","fieldNumber"
"49","2020-02-08 09:06:21-03","NBC","NL-BOTANY","U 0271442","PreservedSpecimen","Plantae","Leguminosae-Caes.","Cassia","leptophylla","Cassia leptophylla","Vogel",NA,"Lindeman JC; Haas JH de","1966","10","15","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200271442 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0271442",NA,NA,NA,NA,"Southern America",NA,NA,NA,"Fabales",NA,NA,NA,NA,"Magnoliopsidae","Uw13903",NA,NA
"50","2020-02-08 09:06:21-03","NBC","NL-BOTANY","U 0271443","PreservedSpecimen","Plantae","Leguminosae-Caes.","Cassia","leptophylla","Cassia leptophylla","Vogel",NA,"Lindeman JC; Haas JH de","1967","03","16","Brazil","Paraná",NA,"ca. 85 km SW of Guarapuava",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200271443 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0271443",NA,NA,NA,NA,"Southern America",NA,NA,NA,"Fabales",NA,NA,NA,NA,"Magnoliopsidae","Uw14218",NA,NA
"51","2020-02-08 09:06:21-03","NBC","NL-BOTANY","U 0271907","PreservedSpecimen","Plantae","Leguminosae-Caes.","Cassia","leptophylla","Cassia leptophylla","Vogel",NA,"Lindeman JC; Haas JH de","1966","07","22","Brazil","Paraná",NA,"W of Sao Joao do Triunfo",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200271907 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0271907",NA,NA,NA,NA,"Southern America",NA,NA,NA,"Fabales",NA,NA,NA,NA,"Magnoliopsidae","Uw13421",NA,NA
"52","2020-02-08 09:06:21-03","NBC","NL-BOTANY","U 0271975","PreservedSpecimen","Plantae","Leguminosae-Caes.","Cassia","leptophylla","Cassia leptophylla","Vogel",NA,"Lindeman JC; Haas JH de","1967","07","22","Brazil","Paraná",NA,"W of Sao Joao do Triunfo",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200271975 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0271975",NA,NA,NA,NA,"Southern America",NA,NA,NA,"Fabales",NA,NA,NA,NA,"Magnoliopsidae","Uw13409",NA,NA
"53","2020-02-08 09:06:21-03","NBC","NL-BOTANY","U.1242683","PreservedSpecimen","Plantae","Leguminosae-Caes.","Cassia","leptophylla","Cassia leptophylla","Vogel",NA,"Lindeman JC; Haas JH de","1967","03","16","Brazil","Paraná",NA,"ca. 85 km SW of Guarapuava",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1242683 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1242683","NL-U1242683",NA,NA,NA,"Southern America",NA,NA,NA,"Fabales",NA,NA,NA,NA,"Magnoliopsidae","U 0019119",NA,NA
"54","2020-02-08 09:06:21-03","NBC","NL-BOTANY","U.1242684","PreservedSpecimen","Plantae","Leguminosae-Caes.","Cassia","leptophylla","Cassia leptophylla","Vogel",NA,"Lindeman JC; Haas JH de","1967","03","16","Brazil","Paraná",NA,"ca. 85 km SW of Guarapuava",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1242684 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1242684","NL-U1242684",NA,NA,NA,"Southern America",NA,NA,NA,"Fabales",NA,NA,NA,NA,"Magnoliopsidae","U 0019120",NA,NA
"55","2020-02-08 09:06:21-03","NBC","NL-BOTANY","U.1242685","PreservedSpecimen","Plantae","Leguminosae-Caes.","Cassia","leptophylla","Cassia leptophylla","Vogel","Bortoluzzi RLC","Hatschbach GG; Pereira E","1963","11","05","Brazil","Paraná",NA,"Parana (Brasil). Mun. Prudentopolis. Rio dos Patos.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1242685 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1242685","NL-U1242685",NA,"2003",NA,"Southern America",NA,NA,NA,"Fabales",NA,NA,"09","01","Magnoliopsidae","U 0019123",NA,NA
"56","2020-02-08 09:06:21-03","NBC","NL-BOTANY","U.1242687","PreservedSpecimen","Plantae","Leguminosae-Caes.","Cassia","leptophylla","Cassia leptophylla","Vogel",NA,"Lindeman JC; Haas JH de","1966","07","22","Brazil","Paraná",NA,"W of Sao Joao do Triunfo",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1242687 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1242687","NL-U1242687",NA,NA,NA,"Southern America",NA,NA,NA,"Fabales",NA,NA,NA,NA,"Magnoliopsidae","U 0019125",NA,NA
"57","2020-02-08 09:06:21-03","NBC","NL-BOTANY","U.1242688","PreservedSpecimen","Plantae","Leguminosae-Caes.","Cassia","leptophylla","Cassia leptophylla","Vogel",NA,"Lindeman JC; Haas JH de","1967","07","22","Brazil","Paraná",NA,"W of Sao Joao do Triunfo",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1242688 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1242688","NL-U1242688",NA,NA,NA,"Southern America",NA,NA,NA,"Fabales",NA,NA,NA,NA,"Magnoliopsidae","U 0019122",NA,NA
"58","2020-02-08 09:06:21-03","NBC","NL-BOTANY","U.1242689","PreservedSpecimen","Plantae","Leguminosae-Caes.","Cassia","leptophylla","Cassia leptophylla","Vogel","Bortoluzzi RLC","Lindeman JC; Haas JH de","1967","06","15","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1242689 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1242689","NL-U1242689",NA,"2003",NA,"Southern America",NA,NA,NA,"Fabales",NA,NA,"09","01","Magnoliopsidae","U 0019121",NA,NA
"59","2020-02-08 09:06:21-03","NBC","NL-BOTANY","U.1242690","PreservedSpecimen","Plantae","Leguminosae-Caes.","Cassia","leptophylla","Cassia leptophylla","Vogel",NA,"Lindeman JC; Haas JH de","1966","10","15","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1242690 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1242690","NL-U1242690",NA,NA,NA,"Southern America",NA,NA,NA,"Fabales",NA,NA,NA,NA,"Magnoliopsidae","U 0020810",NA,NA
"60","2020-11-04 11:08:38-03","ESALQ","ESA","2371","PreservedSpecimen","Plantae","Fabaceae","Cassia","leptophylla","Cassia leptophylla","Vogel","Barneby, R.","Hatschbach, G.","1982","12","08","Brasil","Paraná","Teixeira Soares",NA,"-50.4606018066406","-25.3682994842529",NA,NA,NA,NA,NA,"ESA002371","ESA002371","45790.0","1983",NA,NA,NA,NA,"Magnoliophyta",NA,"31767","auto","01","01",NA,NA,NA,NA
"61","2020-11-04 11:08:38-03","ESALQ","ESA","1293","PreservedSpecimen","Plantae","Fabaceae","Cassia","leptophylla","Cassia leptophylla","Vogel","Romão, G.O.","Souza, H.M.","1944","11","20","Brasil","São Paulo","Campinas",NA,"-47.060001373291","-22.8999996185303",NA,NA,NA,NA,NA,"ESA001293","ESA001293",NA,"1997",NA,NA,NA,NA,"Magnoliophyta",NA,"23900","auto","07","18",NA,NA,NA,NA
"62","2020-11-04 11:08:39-03","ESALQ","ESA","82688","PreservedSpecimen","Plantae","Fabaceae","Cassia","leptophylla","Cassia leptophylla","Vogel",NA,"Hatschbach, G. et al.","1999","12","03","Brasil","Paraná","Doutor Ulysses",NA,"-49.4197006225586","-24.5680999755859",NA,NA,NA,NA,NA,"ESA082688","ESA082688","69823.0",NA,NA,NA,NA,NA,"Magnoliophyta",NA,"32237","auto",NA,NA,NA,NA,NA,NA
"63","2020-11-04 11:08:38-03","ESALQ","ESA","68702","PreservedSpecimen","Plantae","Fabaceae","Cassia","leptophylla","Cassia leptophylla","Vogel",NA,"Assis, F.L.M.","1981","01","19","Brasil","São Paulo","Campinas",NA,"-47.060001373291","-22.8999996185303",NA,NA,NA,NA,NA,"ESA068702","ESA068702",NA,"1999",NA,NA,NA,NA,"Magnoliophyta",NA,"23900","auto","01","01",NA,NA,NA,NA
"64","2020-11-04 11:08:38-03","ESALQ","ESA","68696","PreservedSpecimen","Plantae","Fabaceae","Cassia","leptophylla","Cassia leptophylla","Vogel",NA,"Assis, F.L.M.","1981","01","19","Brasil","São Paulo","Campinas",NA,"-47.060001373291","-22.8999996185303",NA,NA,NA,NA,NA,"ESA068696","ESA068696",NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,"23900","auto",NA,NA,NA,NA,NA,NA
"65","2020-11-04 11:08:39-03","ESALQ","ESA","92260","PreservedSpecimen","Plantae","Fabaceae","Cassia","leptophylla","Cassia leptophylla","Vogel","Romão, G.O.","Rampin, V.T.","2004","07","01","Brasil","São Paulo","Rio Claro",NA,"-47.560001373291","-22.4099998474121",NA,NA,NA,NA,NA,"ESA092260","ESA092260","1700.0",NA,NA,NA,NA,NA,"Magnoliophyta",NA,"21773","auto",NA,NA,NA,NA,NA,NA
"66","2020-11-04 11:08:39-03","ESALQ","ESA","69182","PreservedSpecimen","Plantae","Fabaceae","Cassia","leptophylla","Cassia leptophylla","Vogel",NA,"Hoehne, W.","1944","11","28","Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"ESA069182","ESA069182",NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,"53584","auto",NA,NA,NA,NA,NA,NA
"67","2020-11-04 11:08:39-03","ESALQ","ESA","69183","PreservedSpecimen","Plantae","Fabaceae","Cassia","leptophylla","Cassia leptophylla","Vogel",NA,"Bessa, J.","1984","11","22","Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"ESA069183","ESA069183",NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,"53584","auto",NA,NA,NA,NA,NA,NA
"68","2020-11-04 11:08:38-03","ESALQ","ESA","69178","PreservedSpecimen","Plantae","Fabaceae","Cassia","leptophylla","Cassia leptophylla","Vogel",NA,"Kuhlmann, M.","1952","01","17","Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"ESA069178","ESA069178",NA,"1999",NA,NA,NA,NA,"Magnoliophyta",NA,"53584","auto","01","01",NA,NA,NA,NA
"69","2020-11-04 11:08:38-03","ESALQ","ESA","121746","PreservedSpecimen","Plantae","Fabaceae","Cassia","leptophylla","Cassia leptophylla",NA,NA,"Souza, V.C.","2012","12","01","Brasil","São Paulo","Guapiara","17,7 km do centro de Guapiara em direção a Apiaí. Área antropizada.","-48.5299987792969","-24.1800003051758",NA,NA,NA,NA,"Árvore, ca. 8 m alt; pétalas amarelas.","ESA121746",NA,"35116.0",NA,NA,NA,NA,NA,"Magnoliophyta",NA,"20045","auto",NA,NA,NA,NA,NA,NA
"70","2016-02-02 14:38:26-02","BGBM","B","B 10 0005699","S","Plantae","Leguminosae","Cassia","leptophylla","Cassia leptophylla",NA,NA,"Reitz & Klein","1958","11","25","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href=http://herbarium.bgbm.org/object/B100005699 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B100005699","B100005699","7.615",NA,NA,"Middle and South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2016-02-02 14:38:26-02","BGBM","B","B 10 0005701","S","Plantae","Leguminosae","Cassia","leptophylla","Cassia leptophylla",NA,NA,"G. Hatschbach & E. Pererra",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href=http://herbarium.bgbm.org/object/B100005701 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B100005701","B100005701","10288",NA,NA,"Middle and South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2016-02-02 14:38:26-02","BGBM","B","B 10 0005697","S","Plantae","Leguminosae","Cassia","leptophylla","Cassia leptophylla",NA,NA,"Pivetta","1956","12","01","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href=http://herbarium.bgbm.org/object/B100005697 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B100005697","B100005697","1221",NA,NA,"Middle and South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2016-02-02 14:38:26-02","BGBM","B","B 10 0005698","S","Plantae","Leguminosae","Cassia","leptophylla","Cassia leptophylla",NA,NA,"G. C. Leal","1950",NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href=http://herbarium.bgbm.org/object/B100005698 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B100005698","B100005698","51312",NA,NA,"Middle and South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2016-02-02 14:38:26-02","BGBM","B","B 10 0005700","S","Plantae","Leguminosae","Cassia","leptophylla","Cassia leptophylla",NA,NA,"Reitz & Klein","1958","12","17","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href=http://herbarium.bgbm.org/object/B100005700 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B100005700","B100005700","8.084",NA,NA,"Middle and South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2016-02-02 14:38:26-02","BGBM","B","B 10 0005702","S","Plantae","Leguminosae","Cassia","leptophylla","Cassia leptophylla",NA,NA,"B. Rambo","1952","12","22","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href=http://herbarium.bgbm.org/object/B100005702 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B100005702","B100005702","52942",NA,NA,"Middle and South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2019-07-26 11:40:07-03","IPA","IPA","41612","S","Plantae","Leguminosae-Caes.","Cassia","leptophylla","Cassia leptophylla","Vogel",NA,"Lima, J.I.","1943","12","02","Brasil","São Paulo","Itapetininga",NA,"-48.0499992370605","-23.5900001525879",NA,NA,NA,NA,NA,"IPA0041612",NA,"41612",NA,NA,"Southern America",NA,NA,"Plantae",NA,"40712","auto",NA,NA,NA,NA,NA,NA
"77","2019-07-26 11:40:07-03","IPA","IPA","11822","S","Plantae","Leguminosae-Caes.","Cassia","leptophylla","Cassia leptophylla","Vogel","Mello, O.","Lage, C.A.",NA,NA,NA,"Brasil","Rio de Janeiro",NA,"Horto Florestal, Próximo aos estufins no horto.",NA,NA,NA,NA,NA,NA,"Ramo com flores e folhas.","IPA0011822",NA,"11822",NA,NA,"Southern America",NA,NA,"Plantae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2019-07-26 11:40:07-03","IPA","IPA","41611","S","Plantae","Leguminosae-Caes.","Cassia","leptophylla","Cassia leptophylla","Vogel",NA,"Lage, C.A.","1936","12","21","Brasil","Rio de Janeiro",NA,"Horto Florestal, Estufins.",NA,NA,NA,NA,NA,NA,NA,"IPA0041611",NA,"41611",NA,NA,"Southern America",NA,NA,"Plantae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2019-07-26 11:40:07-03","IPA","IPA","39930","S","Plantae","Leguminosae-Caes.","Cassia","leptophylla","Cassia leptophylla","Vogel",NA,"Sellow",NA,NA,NA,"Brasil","Distrito Federal","Brasília",NA,"-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,"IPA0039930",NA,"39930",NA,NA,"Southern America",NA,NA,"Plantae",NA,"70570","auto",NA,NA,NA,NA,NA,NA
"80","2019-02-22 11:44:13-03","IPA","IPA","9465","S","Plantae","Leguminosae-Caes.","Cassia","leptophylla","Cassia leptophylla","Vogel",NA,"Pickel, B.","1942","02","04","Brasil","São Paulo","São Paulo","Horto Florestal","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Cultivada. Árvore com inflorescências róseas.","IPA0009465",NA,"5639",NA,NA,"Southern America",NA,NA,"Plantae",NA,"53584","auto",NA,NA,NA,NA,NA,NA
"81","2019-08-27 13:29:14-03","IAP","PACA-AGP","61400","PreservedSpecimen","Plantae","Caesalpinaceae","Cassia","leptophylla","Cassia leptophylla","Vogel","Emrich-Rambo","J. Pivetta","1956","12","01","Brasil","RS","Ijuí","Pestana","-53.9146995544434","-28.3878002166748",NA,NA,NA,NA,"Habitat: In silva. Fenofase: flor","PACA061400",NA,"1221","1958",NA,NA,NA,NA,"Magnoliophyta","Fagales","36807","auto","09","30","Magnoliatae",NA,NA,NA
"82","2019-08-27 13:29:14-03","IAP","PACA-AGP","47920","PreservedSpecimen","Plantae","Caesalpinaceae","Cassia","leptophylla","Cassia leptophylla","Vogel","Emrich-Rambo","Sehnem, A.","1946","11","15","Brasil","RS","Montenegro","L. Campestre","-51.4611015319824","-29.6886005401611",NA,NA,NA,NA,"Habitat: Arbor in silva; in silva primaeva. Fenofase: flor","PACA047920",NA,"2293","1954",NA,NA,NA,NA,"Magnoliophyta","Fagales","21601","auto","08","11","Magnoliatae",NA,NA,NA
"83","2019-08-27 13:29:14-03","IAP","PACA-AGP","58871","PreservedSpecimen","Plantae","Caesalpinaceae","Cassia","leptophylla","Cassia leptophylla","Vogel","R. S. Rodrigues e A. S. Flores","Camargo, O. R.","1956","02","03","Brasil","RS","Santa Maria","Estação Exp. de Silvicultura","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,"R.S. Rodrigues e A.S. Flores em 2001. Habitat: Culta. Fenofase: Folium; estéril.","PACA058871",NA,"194","2001",NA,NA,NA,NA,"Magnoliophyta","Fagales","37819","auto",NA,NA,"Magnoliatae",NA,NA,NA
"84","2019-08-27 13:29:14-03","IAP","PACA-AGP","25030","PreservedSpecimen","Plantae","Caesalpinaceae","Cassia","leptophylla","Cassia leptophylla","Vogel","Emrich-Rambo","A. Reckziegel","1943",NA,NA,"Brasil","RS","São Leopoldo",NA,"-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,"Espécie confirmada por R. S. Rodrigues e A. S. Flores em 2001. Habitat: Culta Fenofase: flor","PACA025030",NA,NA,"1954",NA,NA,NA,NA,"Magnoliophyta","Fagales","10287","auto","08","11","Magnoliatae",NA,NA,NA
"85","2019-08-27 13:29:14-03","IAP","PACA-AGP","7397","PreservedSpecimen","Plantae","Caesalpinaceae","Cassia","leptophylla","Cassia leptophylla","Vogel","Emrich-Rambo","F. Theissen SJ","1907",NA,NA,"Brasil","RS","São Leopoldo",NA,"-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,"Espécie confirmada por R. S. Rodrigues e A. S. Flores em 2001. Habitat: Culta. Fenofase: flor","PACA007397",NA,NA,"1954",NA,NA,NA,NA,"Magnoliophyta","Fagales","10287","auto","08","11","Magnoliatae",NA,NA,NA
"86","2019-08-27 13:29:14-03","IAP","PACA-AGP","108444","PreservedSpecimen","Plantae","Caesalpinaceae","Cassia","leptophylla","Cassia leptophylla","Vogel","A. Sehnem","Sehnem, A.",NA,NA,NA,"Brasil","RS","São Leopoldo","Braça da Imigração","-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,"Habitat: em cultura Hábito: árvore","PACA108444",NA,"16930",NA,NA,NA,NA,NA,"Magnoliophyta","Fagales","10287","auto",NA,NA,"Magnoliatae",NA,NA,NA
"87","2019-08-27 13:29:15-03","IAP","PACA-AGP","92586","PreservedSpecimen","Plantae","Caesalpinaceae","Cassia","leptophylla","Cassia leptophylla","Vogel","C. M. Oliveira & C. Mondin","C. M. Oliveira","2000","01","11","Brasil","RS","São Leopoldo","Novo Câmpus da UNISINOS","-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,"Planta cultivada e exótica; HASU 14902. Habitat: ambiente seco e de sol","PACA092586",NA,"66",NA,NA,NA,NA,NA,"Magnoliophyta","Fagales","10287","auto",NA,NA,"Magnoliatae",NA,NA,NA
"88","2019-08-27 13:29:14-03","IAP","PACA-AGP","65695","PreservedSpecimen","Plantae","Caesalpinaceae","Cassia","leptophylla","Cassia leptophylla","Vogel","A. Burkart","Reitz, R.","1958","12","17","Brasil","SC","Lauro Müller","Pinhal da Cia. Itanema","-49.3967018127441","-28.3927993774414",NA,NA,NA,NA,"HBR 17070.&nf;Espécie confirmada por R. S. Rodrigues e A. S. Flores em 2001. Habitat: Pinhal.","PACA065695",NA,"8084","1959",NA,NA,NA,NA,"Magnoliophyta","Fagales","15992","auto",NA,NA,"Magnoliatae",NA,NA,NA
"89","2019-08-27 13:29:15-03","IAP","PACA-AGP","115605","PreservedSpecimen","Plantae","Caesalpinaceae","Cassia","leptophylla","Cassia leptophylla","Vogel","Nardino, M","Silveira, L.","2015","01","20","Brasil","RS","São Leopoldo","Câmpus UNISINOS, Centro Administrativo, frente Herval","-51.154938","-29.794963","-51.154938","-29.794963","40","40","JBU 96274; caule sem látex; folhas compostas com face adaxial e abaxial glabra. Habitat: ambiente antropizado Hábito: arbórea","PACA115605",NA,NA,"2015",NA,NA,NA,NA,"Magnoliophyta","Fagales",NA,NA,"08","12","Magnoliatae",NA,NA,NA
"90","2019-08-27 13:29:14-03","IAP","PACA-AGP","52942","PreservedSpecimen","Plantae","Caesalpinaceae","Cassia","leptophylla","Cassia leptophylla","Vogel","Emrich-Rambo","Rambo, B.","1952","12","22","Brasil","RS","Montenegro","Butterberg","-51.4611015319824","-29.6886005401611",NA,NA,NA,NA,"Espécie confirmada por R. S. Rodrigues e A. S. Flores em 2001. Habitat: In agro. (culta?) Fenofase: flor","PACA052942",NA,NA,"1954",NA,NA,NA,NA,"Magnoliophyta","Fagales","21601","auto","08","11","Magnoliatae",NA,NA,NA
"91","2019-08-27 13:29:14-03","IAP","PACA-AGP","51312","PreservedSpecimen","Plantae","Caesalpinaceae","Cassia","leptophylla","Cassia leptophylla","Vogel","Emrich-Rambo","G. C. Leal","1950",NA,NA,"Brasil","RS","Porto Alegre",NA,"-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Habitat: Culta. Fenofase: flor","PACA051312",NA,NA,"1954",NA,NA,NA,NA,"Magnoliophyta","Fagales","29946","auto","08","11","Magnoliatae",NA,NA,NA
"92","2019-08-27 13:29:14-03","IAP","PACA-AGP","25875","PreservedSpecimen","Plantae","Caesalpinaceae","Cassia","leptophylla","Cassia leptophylla","Vogel","Emrich-Rambo","Emrich, K.","1943",NA,NA,"Brasil","RS","Porto Alegre",NA,"-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Espécie confirmada por R. S. Rodrigues e A. S. Flores em 2001. Habitat: Culta. Fenofase: flor","PACA025875",NA,NA,"1954",NA,NA,NA,NA,"Magnoliophyta","Fagales","29946","auto","08","11","Magnoliatae",NA,NA,NA
"93","2019-08-27 13:29:14-03","IAP","PACA-AGP","10980","PreservedSpecimen","Plantae","Caesalpinaceae","Cassia","leptophylla","Cassia leptophylla","Vogel","Emrich-Rambo","Emrich, K.","1943",NA,NA,"Brasil","RS","Porto Alegre",NA,"-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Espécie confirmada por R. S. Rodrigues e A. S. Flores em 2001. Habitat: Culta Fenofase: estéril","PACA010980",NA,NA,"1954",NA,NA,NA,NA,"Magnoliophyta","Fagales","29946","auto","08","11","Magnoliatae",NA,NA,NA
"94","2019-08-27 13:29:14-03","IAP","PACA-AGP","144","PreservedSpecimen","Plantae","Caesalpinaceae","Cassia","leptophylla","Cassia leptophylla","Vogel","Emrich-Rambo","Rambo, B.","1936","12","12","Brasil","RS","Porto Alegre","Vila Manresa","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Espécie confirmada por R. S. Rodrigues e A. S. Flores em 2001. Habitat: In horto culta. Fenofase: flor","PACA000144",NA,NA,"1954",NA,NA,NA,NA,"Magnoliophyta","Fagales","29946","auto","08","11","Magnoliatae",NA,NA,NA
"95","2019-08-27 13:29:14-03","IAP","PACA-AGP","30958","PreservedSpecimen","Plantae","Caesalpinaceae","Cassia","leptophylla","Cassia leptophylla","Vogel","Emrich-Rambo","Rambo, B.","1945","12","12","Brasil","RS","Porto Alegre","Vila Manresa","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Espécie confirmada por R. S. Rodrigues e A. S. Flores em 2001. Habitat: Culta. Fenofase: flor","PACA030958",NA,NA,"1954",NA,NA,NA,NA,"Magnoliophyta","Fagales","29946","auto","08","11","Magnoliatae",NA,NA,NA
"96","2019-08-27 13:29:14-03","IAP","PACA-AGP","42723","PreservedSpecimen","Plantae","Caesalpinaceae","Cassia","leptophylla","Cassia leptophylla","Vogel","Emrich-Rambo","Rambo, B.","1949","07","25","Brasil","RS","Porto Alegre","Vila Manresa","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Espécie confirmada por R. S. Rodrigues e A. S. Flores em 2001. Habitat: In horto culta. Fenofase: fruto maturo","PACA042723",NA,NA,"1954",NA,NA,NA,NA,"Magnoliophyta","Fagales","29946","auto","08","11","Magnoliatae",NA,NA,NA
"97","2019-08-27 13:29:14-03","IAP","PACA-AGP","87360","PreservedSpecimen","Plantae","Caesalpinaceae","Cassia","leptophylla","Cassia leptophylla","Vogel","A. Sehnem SJ","Sehnem, A.","1978","11","27","Brasil","RS","São Leopoldo","Praça Centenário","-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,"Habitat: Arbor culta.","PACA087360",NA,"16344","1978",NA,NA,NA,NA,"Magnoliophyta","Fagales","10287","auto",NA,NA,"Magnoliatae",NA,NA,NA
"98","2019-08-27 13:29:14-03","IAP","PACA-AGP","58232","PreservedSpecimen","Plantae","Caesalpinaceae","Cassia","leptophylla","Cassia leptophylla","Vogel","A. Burkart",NA,"1953","11","23","Brasil","SC","Ibirama",NA,"-49.5177993774414","-27.0569000244141",NA,NA,NA,NA,"HBR 9241.&nf;Espécie confirmada por R. S. Rodrigues e A. S. Flores em 2001. Habitat: In pascuo. Fenofase: flor","PACA058232",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Fagales","18533","auto",NA,NA,"Magnoliatae",NA,NA,NA
"99","2019-08-27 13:29:14-03","IAP","PACA-AGP","65700","PreservedSpecimen","Plantae","Caesalpinaceae","Cassia","leptophylla","Cassia leptophylla","Vogel","A. Burkart","Reitz, R.","1958","11","25","Brasil","SC","Rio do Sul","Matador","-49.6431007385254","-27.2141990661621",NA,NA,NA,NA,"HBR 17050.&nf;Espécie confirmada por R. S. Rodrigues e A. S. Flores em 2001. Habitat: Mata de vargem.","PACA065700",NA,"7615","1959",NA,NA,NA,NA,"Magnoliophyta","Fagales","15163","auto",NA,NA,"Magnoliatae",NA,NA,NA
