"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","stateProvince","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","phylum","order","scientificNameAuthorship","imagecode","identifiedBy","county","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount","infraspecificEpithet"
"132","2019-10-09 11:18:05-03","UFBA","ALCB","028751","PreservedSpecimen","Plantae","Lamiaceae","Vitex","cymosa","Vitex cymosa","Guedes, ML; Alunos de Botânica III","3887","1996","09","01","Southern America","Brasil",NA,NA,"De ca. 2,5m de altura. Folhas com folíolos discolores, coriáceos. Flores com pétalas de cor lilás. Fruto imaturo de cor verde.; Restinga arbustiva. Substrato arenoso.",NA,"Bahia","Praia do Flamengo.","-23","-12.943889","-23","-12.943889",NA,NA,"Dicotyledon",NA,"Benth.",NA,"França, F","Camaçari",NA,NA,"2004","10",NA,NA,NA,NA,NA,NA,NA
"133","2019-10-09 11:18:05-03","UFBA","ALCB","031117","PreservedSpecimen","Plantae","Lamiaceae","Vitex","cymosa","Vitex cymosa","Guedes, ML; et al.","5132","2002",NA,NA,"Southern America","Brasil",NA,NA,"De ca. 2m. Folhas compostas, digitadas, com folíolos coriáceos, discolores. Fruto imaturo verde e maduro de cor vinho.; Dunas. Substrato arenoso.",NA,"Bahia","Dunas do Parque do Abaté.","-38.5","-12.966667","-38.5","-12.966667",NA,NA,"Dicotyledon",NA,"Benth.",NA,"França, F","Salvador",NA,NA,"2004","10",NA,NA,NA,NA,NA,NA,NA
"134","2019-10-09 11:18:05-03","UFBA","ALCB","03638","PreservedSpecimen","Plantae","Lamiaceae","Vitex","cymosa","Vitex cymosa","Noblick, LR","1097","1979","03","24","Southern America","Brasil",NA,NA,NA,NA,"Bahia","Dunas entre Jardim de Allah e Pituba.","-38.5","-12.966667","-38.5","-12.966667",NA,NA,"Dicotyledon",NA,"Benth.",NA,"Noblick, LR","Salvador",NA,NA,"1979","04",NA,NA,NA,NA,NA,NA,NA
"135","2021-02-08 21:32:30-03","UFBA","ALCB","03639","PreservedSpecimen","Plantae","Lamiaceae","Vitex","cymosa","Vitex cymosa","Costa, AL; Souza, Padre JP de","s/n","1975","01","02","Southern America","Brasil",NA,NA,NA,NA,"Bahia","Dunas de Itapuã.","-38.5","-12.966667","-38.5","-12.966667",NA,NA,"Dicotyledon",NA,"Benth.",NA,"Noblick, LR","Salvador",NA,NA,"1979","11",NA,NA,NA,NA,NA,NA,NA
"136","2019-10-09 11:18:05-03","UFBA","ALCB","038398","PreservedSpecimen","Plantae","Lamiaceae","Vitex","cymosa","Vitex cymosa","Guedes, ML; Alunos de Botânica III","6026","1998","08","27","Southern America","Brasil",NA,NA,"5,0m. Folhas compostas, face abaxial ocráceas. Inflorescência com flores lilases. Frutos maduros vináceos.",NA,"Bahia","Região Metropolitana Salvador, Dunas da Lagoa do Abaeté.","-38.5","-12.966667","-38.5","-12.966667",NA,NA,"Dicotyledon",NA,"Benth.",NA,"Guedes, ML","Salvador",NA,NA,"1998","09",NA,NA,NA,NA,NA,NA,NA
"137","2019-10-09 11:18:05-03","UFBA","ALCB","04649","PreservedSpecimen","Plantae","Lamiaceae","Vitex","cymosa","Vitex cymosa","Costa, AL","898","1961","05","07","Southern America","Brasil",NA,NA,NA,NA,"Bahia","Dunas de Pituba, vertente oeste.","-38.5","-12.966667","-38.5","-12.966667",NA,NA,"Dicotyledon",NA,"Benth.",NA,"França, F","Salvador",NA,NA,"2004","10",NA,NA,NA,NA,NA,NA,NA
"138","2019-10-09 11:18:05-03","UFBA","ALCB","09682","PreservedSpecimen","Plantae","Lamiaceae","Vitex","cymosa","Vitex cymosa","Guedes, ML","318","1982","01","02","Southern America","Brasil",NA,NA,"De flores lilases, folhas discolor.",NA,"Bahia","Dunas do Aeroporto.","-38.5","-12.966667","-38.5","-12.966667",NA,NA,"Dicotyledon",NA,"Benth.",NA,"França, F","Salvador",NA,NA,"2004","10",NA,NA,NA,NA,NA,NA,NA
"139","2019-10-09 11:18:05-03","UFBA","ALCB","10444","PreservedSpecimen","Plantae","Lamiaceae","Vitex","cymosa","Vitex cymosa","Noblick, LR","1709","1980","03","02","Southern America","Brasil",NA,NA,"De 1-2m de altura com folhas digitadas, flores azuis e frutos pretos.",NA,"Bahia","Dunas de Itapuã.","-38.35","-12.933333","-38.35","-12.933333",NA,NA,"Dicotyledon",NA,"Benth.",NA,"Guedes, ML; Faria, LSS","Salvador",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2019-10-09 11:18:05-03","UFBA","ALCB","105628","PreservedSpecimen","Plantae","Lamiaceae","Vitex","cymosa","Vitex cymosa","Guedes, ML; et al.","19849","2012","05","19","Southern America","Brasil",NA,NA,"Folhas compostas, digitadas, face abaxial com indumentos áureos. Inflorescência com flores em botões.",NA,"Bahia","Região Metropolitana Salvador, Prais do Flamengo- UNIDUNAS","-38.3","-12.883333","-38.3","-12.883333",NA,NA,"Dicotyledon",NA,"Benth.",NA,"Guedes, ML","Lauro de Freitas",NA,NA,"2012","07",NA,NA,NA,NA,NA,NA,NA
"141","2019-10-09 11:18:05-03","UFBA","ALCB","10615","PreservedSpecimen","Plantae","Lamiaceae","Vitex","cymosa","Vitex cymosa","Guedes, ML","609","1983","04","02","Southern America","Brasil",NA,NA,"De mais ou menos 1,5m de altura. Caule acinzentado. Folhas semicoriáceas discolor com flores singelas lilases.",NA,"Bahia","Dunas próximo ao Aeroporto.","-38.5","-12.966667","-38.5","-12.966667",NA,NA,"Dicotyledon",NA,"Benth.",NA,"França, F","Salvador",NA,NA,"2004","10",NA,NA,NA,NA,NA,NA,NA
"142","2019-10-09 11:18:05-03","UFBA","ALCB","109774","PreservedSpecimen","Plantae","Lamiaceae","Vitex","cymosa","Vitex cymosa","Oliveira, D; Guedes, ML; et al.","109","2013","03","15","Southern America","Brasil",NA,NA,"de ca 3 m de altura. Folhas digitadas com folíolos coriáceos, discolores. Inflorescência axilares, Frutos imaturos verdes e maduros vináceos.",NA,"Bahia","Região Metropolitana de Salvad, APA das Lagoas e Dunas do Abaeté.","-38.5","-12.983333","-38.5","-12.983333",NA,NA,"Dicotyledon",NA,"Benth.",NA,"Guedes, ML","Salvador",NA,NA,"2013","06",NA,NA,NA,NA,NA,NA,NA
"143","2019-10-09 11:18:05-03","UFBA","ALCB","109775","PreservedSpecimen","Plantae","Lamiaceae","Vitex","cymosa","Vitex cymosa","Oliveira, DSC de; Mattos Andrade, PE de; Duplat, VS; Guedes, ML","149","2012","11","06","Southern America","Brasil",NA,NA,NA,NA,"Bahia",NA,"-38.5","-12.983333","-38.5","-12.983333",NA,NA,"Dicotyledon",NA,"Benth.",NA,"Oliveira, DSC de","Salvador",NA,NA,"2013","03",NA,NA,NA,NA,NA,NA,NA
"144","2019-10-09 11:18:05-03","UFBA","ALCB","122680","PreservedSpecimen","Plantae","Lamiaceae","Vitex","cymosa","Vitex cymosa","Sousa, TS; Barbosa, LMP","01","2016","03","12","Southern America","Brasil",NA,NA,"Terrícola; Folhas verdes; Flores com cálice esverdeado e corola roxa. Forófito de Brassavola tuberculata Hook. Datum: WGS-84.; Restinga arbustiva","ALCB011272","Bahia","Parque da Dunas,proximidades da sede.","-38.316111","-12.912778","-38.316111","-12.912778","11","11","Dicotyledon",NA,"Benth.","ALCB011272","Barberena, FFVA","Salvador",NA,NA,"2016","04",NA,NA,NA,NA,NA,NA,NA
"145","2019-10-09 11:18:05-03","UFBA","ALCB","126469","PreservedSpecimen","Plantae","Lamiaceae","Vitex","cymosa","Vitex cymosa","Guedes, ML; Alunos de Botânica BIOC05","25226","2016","10","23","Southern America","Brasil",NA,NA,"Folhas digitadas. Folhas com folíolos coriáceos discolores. Inflorescência axilar. Fruto drupa, quando maduras vináceas.","ALCB040250","Bahia","Ilha das Ostras, Mata do Raposo.","-37.6","-11.8","-37.6","-11.8",NA,NA,"Dicotyledon",NA,"Benth.",NA,"Guedes, ML","Conde",NA,NA,"2017","02",NA,NA,NA,NA,NA,NA,NA
"146","2020-08-11 00:16:04-03","UFBA","ALCB","17648","PreservedSpecimen","Plantae","Lamiaceae","Vitex","cymosa","Vitex cymosa","Guedes, ML; Souza, Padre JP de","951","1985","09","30","Southern America","Brasil",NA,NA,"De mais ou menos 2,0m de altura. Flores azuis.",NA,"Bahia","Dunas de Itapoã.","-38.5","-12.966667","-38.5","-12.966667",NA,NA,"Dicotyledon",NA,"Benth.",NA,"França, F","Salvador",NA,NA,"2004","10",NA,NA,NA,NA,NA,NA,NA
"147","2021-02-08 21:32:30-03","UFBA","ALCB","20110","PreservedSpecimen","Plantae","Lamiaceae","Vitex","cymosa","Vitex cymosa","Queiroz, LP de; Guedes, ML","s/n","1982","05","29","Southern America","Brasil",NA,NA,"De mais ou menos 2,0m de altura, pouco ramificado, com folhas semicoriáceas discolor. Flores cor de vinho. Frutos carnosos, vistosos, cor de vinho.",NA,"Bahia","Dunas próximo ao Abaeté.","-38.5","-12.966667","-38.5","-12.966667",NA,NA,"Dicotyledon",NA,"Benth.",NA,"França, F","Salvador",NA,NA,"2004","10",NA,NA,NA,NA,NA,NA,NA
"148","2019-10-09 11:18:05-03","UFBA","ALCB","52497","PreservedSpecimen","Plantae","Lamiaceae","Vitex","cymosa","Vitex cymosa","Nascimento, AFS; Santana, DL; Guedes, ML","298","2001","06","17","Southern America","Brasil",NA,NA,"2,5 m. Folíolos coriáceos, discolores. Flores passadas.",NA,"Bahia","Litoral Norte, Massarandupió, a 20 km de Porto de Sauípe.","-37.8375","-12.311667","-37.8375","-12.311667",NA,NA,"Dicotyledon",NA,"Benth.",NA,"Guedes, ML","Entre Rios",NA,NA,"2001","07",NA,NA,NA,NA,NA,NA,NA
"149","2019-10-09 11:18:05-03","UFBA","ALCB","57992","PreservedSpecimen","Plantae","Lamiaceae","Vitex","cymosa","Vitex cymosa","Rodarte, ATA; Alunos do Mestrado IB/UFBA","s/n","1999","06","14","Southern America","Brasil",NA,NA,"4,0 m. Folíolo coriáceo, discolor, face abaxial pubescente. Flor lilás. Fruto carnoso, maduro vináceo.",NA,"Bahia","Região Metropolitana Salvador, Dunas do Abaeté","-38.35","-12.933333","-38.35","-12.933333",NA,NA,"Dicotyledon",NA,"Benth.",NA,"Guedes, ML","Salvador",NA,NA,"2002","08",NA,NA,NA,NA,NA,NA,NA
"150","2019-10-09 11:18:05-03","UFBA","ALCB","58709","PreservedSpecimen","Plantae","Lamiaceae","Vitex","cymosa","Vitex cymosa","Ferreira, MC; et al.","526","1993","03","15","Southern America","Brasil",NA,NA,"De cerca de 2,5m, com frutos imaturos de cor escura quase preta.; Veg.: Restinga em dunas.",NA,"Bahia","Itapoan, Abaeté.","-38.5","-12.966667","-38.5","-12.966667",NA,NA,"Dicotyledon",NA,"Benth.",NA,"França, F","Salvador",NA,NA,"2004","10",NA,NA,NA,NA,NA,NA,NA
"151","2019-10-09 11:18:05-03","UFBA","ALCB","68011","PreservedSpecimen","Plantae","Lamiaceae","Vitex","cymosa","Vitex cymosa","Freire, L; Guedes, ML; Alves, L. de J.","12","2005","03","09","Southern America","Brasil",NA,NA,"ca. 7 m. Folhas cartáceas, discolores. Frutos imaturos, verdes.; vegetação próxima ao Rio Oitis",NA,"Bahia","Litoral Norte, Fazenda Limoeiro, área de reserva legal, parcela próxima à via de acesso","-37.853611","-12.151944","-37.853611","-12.151944",NA,NA,"Dicotyledon",NA,"Benth.",NA,"Guedes, ML","Esplanada",NA,NA,"2005","03",NA,NA,NA,NA,NA,NA,NA
"152","2019-10-09 11:18:05-03","UFBA","ALCB","68058","PreservedSpecimen","Plantae","Lamiaceae","Vitex","cymosa","Vitex cymosa","Freire, L; Guedes, ML","59","2005","05","02","Southern America","Brasil",NA,NA,"ca 10 m de altura. Folhas discolores, cartáceas.; vegetação próxima ao Rio Oitis.",NA,"Bahia","Litoral Norte, Fazenda Reunidas Limoeiro, mata ciliar do Rio Oitis, próximo à via de acesso","-37.853611","-12.151944","-37.853611","-12.151944",NA,NA,"Dicotyledon",NA,"Benth.",NA,"Guedes, ML","Esplanada",NA,NA,"2005","05",NA,NA,NA,NA,NA,NA,NA
"153","2019-10-09 11:18:05-03","UFBA","ALCB","78157","PreservedSpecimen","Plantae","Lamiaceae","Vitex","cymosa","Vitex cymosa","Oliveira, ALPC de","s/n","2007","04","26","Southern America","Brasil",NA,NA,"folhas digitadas, face abaxial velutina, glauca. Inflorescência passada. Frutos maduros, vináceo.",NA,"Bahia","Região Metropolitana Salvador, Dunas do Abaeté","-38.5","-12.966667","-38.5","-12.966667",NA,NA,"Dicotyledon",NA,"Benth.",NA,"Guedes, ML","Salvador",NA,NA,"2007","04",NA,NA,NA,NA,NA,NA,NA
"154","2019-10-09 11:18:05-03","UFBA","ALCB","78157","PreservedSpecimen","Plantae","Lamiaceae","Vitex","cymosa","Vitex cymosa","Oliveira, ALPC de","s/n","2007","04","26","Southern America","Brasil",NA,NA,"folhas digitadas, face abaxial velutina, glauca. Inflorescência passada. Frutos maduros, vináceo.",NA,"Bahia","Região Metropolitana Salvador, Dunas do Abaeté","-38.5","-12.966667","-38.5","-12.966667",NA,NA,"Dicotyledon",NA,"Benth.",NA,"Guedes, ML","Salvador",NA,NA,"2007","04",NA,NA,NA,NA,NA,NA,NA
"155","2019-10-09 11:18:05-03","UFBA","ALCB","80025","PreservedSpecimen","Plantae","Lamiaceae","Vitex","cymosa","Vitex cymosa","Guedes, ML; Oliveira, ALPC de; et al.","13614","2007","02","06","Southern America","Brasil",NA,NA,"de ca 3 m de altura. Folíolos coriáceos, discolores. Flores liláses .",NA,"Bahia","Região Metropolitana Salvador, Dunas do Abaeté","-38.5","-12.966667","-38.5","-12.966667",NA,NA,"Dicotyledon",NA,"Benth.",NA,"Guedes, ML","Salvador",NA,NA,"2007","08",NA,NA,NA,NA,NA,NA,NA
"156","2020-08-11 00:16:04-03","UFBA","ALCB","83415","PreservedSpecimen","Plantae","Lamiaceae","Vitex","cymosa","Vitex cymosa","Cairo, JPLF; Queiroz, F","s/n","2008","05","05","Southern America","Brasil",NA,NA,"folhas cartáceas, discolores, face abaxial velutina. Frutos imaturos.",NA,"Bahia","Região Metropolitana Salvador, Dunas do Abaeté","-38.5","-12.966667","-38.5","-12.966667",NA,NA,"Dicotyledon",NA,"Benth.",NA,"Guedes, ML","Salvador",NA,NA,"2008","05",NA,NA,NA,NA,NA,NA,NA
"157","2019-10-09 11:18:05-03","UFBA","ALCB","89160","PreservedSpecimen","Plantae","Lamiaceae","Vitex","cymosa","Vitex cymosa","Silva, FO da; Paz, JRL da; Moreira, ALC","14","2008","05","01","Southern America","Brasil",NA,NA,"folhas opostas cartáceas, discolores: abaxial alvascenta e adaxial verde-escuro com brilho. Corola branca.",NA,"Bahia","Região Metropolitana Salvador, Dunas do Flamengo, APA das Dunas e Lagoas do Abaeté","-38.5","-12.966667","-38.5","-12.966667",NA,NA,"Dicotyledon",NA,"Benth.",NA,"Oliveira, RB","Salvador",NA,NA,"2009","07",NA,NA,NA,NA,NA,NA,NA
"158","2019-10-09 11:18:05-03","UFBA","ALCB","97593","PreservedSpecimen","Plantae","Lamiaceae","Vitex","cymosa","Vitex cymosa","Silva, FO da","s/n","2010","01","22","Southern America","Brasil",NA,NA,"1,50 m alt. Folhas 5-foliolada, coriáceas, discolores, margem inteira. Inflorescência axilar, flores lilás, cimosa, com néctar.",NA,"Bahia","Região Metropolitana Salvador, Parque das Dunas","-38.5","-12.966667","-38.5","-12.966667",NA,NA,"Dicotyledon",NA,"Benth.",NA,"Roque, N","Salvador",NA,NA,"2010","12",NA,NA,NA,NA,NA,NA,NA
"159","2019-10-09 11:18:05-03","UFBA","ALCB",NA,"PreservedSpecimen","Plantae","Lamiaceae","Vitex","cymosa","Vitex cymosa","Carneiro-Torres, DS; Queiroz, LP de; Freitas, IS","139","1999","10","02","Southern America","Brasil",NA,NA,"1,70 m. Folhas papiráceas, discolores. Flores com cálice creme, pétalas liláses; antera preta. Fruto imaturo amarelo-esverdeado.",NA,"Bahia","Região Metropolitana Salvador, Abaeté, ao lado do campo de golfe","-38.5","-12.966667","-38.5","-12.966667",NA,NA,"Dicotyledon",NA,"Benth.",NA,"Freitas, IS","Salvador",NA,NA,"1999","10",NA,NA,NA,NA,NA,NA,NA
"160","2019-10-09 11:18:05-03","UFBA","ALCB","029797","PreservedSpecimen","Plantae","Lamiaceae","Vitex","cymosa","Vitex cymosa","Guedes, ML; et al.","4917","1997","05","02","Southern America","Brasil",NA,NA,"ca. 4 m. Folhas com folíolos coriáceos, discolores. Frutos maduros, vináceos. Ocasional.; substrato arenoso.",NA,"Bahia","Jauá.","-38.3241996765137","-12.6975002288818",NA,NA,NA,NA,"Dicotyledon",NA,"Benth.",NA,"França, F","Camaçari","37124","auto","2004","10",NA,NA,NA,NA,NA,NA,NA
"161","2020-02-08 09:33:01-03","NBC","NL-BOTANY","U.1763420","PreservedSpecimen","Plantae","Labiatae","Vitex","cymosa","Vitex cymosa","Dubs B",NA,"1984","09","08","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1763420 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1763420","Mato Grosso",NA,"-56.166667","-19.5","-56.166667","-19.5",NA,NA,NA,"Lamiales","Bertero ex Spreng.","NL-U1763420","Dubs B",NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0080268",NA,NA,NA,NA
"162","2020-02-08 09:33:01-03","NBC","NL-BOTANY","L.2778231","PreservedSpecimen","Plantae","Labiatae","Vitex","cymosa","Vitex cymosa","Hassler E",NA,"1913","01","01","Southern America","Paraguay",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2778231 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2778231",NA,"in regione lacus Ypacaray.",NA,NA,NA,NA,NA,NA,NA,"Lamiales","Bertero ex Spreng.","NL-L2778231",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"163","2020-02-08 09:33:01-03","NBC","NL-BOTANY","U.1763423","PreservedSpecimen","Plantae","Labiatae","Vitex","cymosa","Vitex cymosa","Krukoff BA",NA,"1931","01","01","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1763423 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1763423","Mato Grosso",NA,NA,NA,NA,NA,NA,NA,NA,"Lamiales","Bertero ex Spreng.","NL-U1763423","Moldenke HN",NA,NA,NA,"1936","04","01","Magnoliopsidae","U 0080265",NA,NA,NA,NA
"164","2020-02-08 09:33:01-03","NBC","NL-BOTANY","L.2778228","PreservedSpecimen","Plantae","Labiatae","Vitex","cymosa","Vitex cymosa","Burchell WJ",NA,NA,NA,NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2778228 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2778228",NA,"Prov. Cavalcante to Porto Real.",NA,NA,NA,NA,NA,NA,NA,"Lamiales","Bertero ex Spreng.","NL-L2778228",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"165","2020-02-08 09:33:01-03","NBC","NL-BOTANY","L.2778229","PreservedSpecimen","Plantae","Labiatae","Vitex","cymosa","Vitex cymosa","Smith HH",NA,"1989","01","01","Southern America","Colombia",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2778229 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2778229","Magdalena","Santa Marta.",NA,NA,NA,NA,NA,NA,NA,"Lamiales","Bertero ex Spreng.","NL-L2778229",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"166","2020-02-08 09:33:01-03","NBC","NL-BOTANY","L.2778230","PreservedSpecimen","Plantae","Labiatae","Vitex","cymosa","Vitex cymosa","Fiebrig K",NA,"1902","10","18","Southern America","Paraguay",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2778230 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2778230",NA,"Cordillera de Altos.",NA,NA,NA,NA,NA,NA,NA,"Lamiales","Bertero ex Spreng.","NL-L2778230",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"167","2020-02-08 09:33:01-03","NBC","NL-BOTANY","U 0007051","PreservedSpecimen","Plantae","Labiatae","Vitex","cymosa","Vitex cymosa","Krukoff BA",NA,"1934","08","28","Southern America","Brazil",NA,NA,"On varzea land.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200007051 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0007051","Pará","Region of the lower AmazonState of Pará: near Parana do Ricardo.",NA,NA,NA,NA,NA,NA,NA,"Lamiales","Bertero ex Spreng.","NL-U0007051","Moldenke HN",NA,NA,NA,NA,NA,NA,"Magnoliopsidae","20383 A","isotype",NA,NA,NA
"168","2020-02-08 09:33:01-03","NBC","NL-BOTANY","U 0281520","PreservedSpecimen","Plantae","Labiatae","Vitex","cymosa","Vitex cymosa","Krukoff BA",NA,"1931","09","01","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200281520 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0281520","Pará","Basin of Rio Tapajos, near Boa Vista, Fordlandia",NA,NA,NA,NA,NA,NA,NA,"Lamiales","Bertero ex Spreng.",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw19259",NA,NA,NA,NA
"169","2020-02-08 09:33:01-03","NBC","NL-BOTANY","U.1763224","PreservedSpecimen","Plantae","Labiatae","Vitex","cymosa","Vitex cymosa","Smith HH",NA,"1989","01","01","Southern America","Colombia",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1763224 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1763224","Magdalena","Santa Marta.",NA,NA,NA,NA,NA,NA,NA,"Lamiales","Bertero ex Spreng.","NL-U1763224",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0080261",NA,NA,NA,NA
"170","2020-02-08 09:33:01-03","NBC","NL-BOTANY","U.1763225","PreservedSpecimen","Plantae","Labiatae","Vitex","cymosa","Vitex cymosa","Wingfield RC",NA,"1978","04","20","Southern America","Venezuela",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1763225 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1763225","Falcón",NA,NA,NA,NA,NA,NA,NA,NA,"Lamiales","Bertero ex Spreng.","NL-U1763225","Riet BP van de",NA,NA,NA,"2002","08","01","Magnoliopsidae","U 0080260",NA,NA,NA,NA
"171","2020-02-08 09:33:01-03","NBC","NL-BOTANY","U.1763410","PreservedSpecimen","Plantae","Labiatae","Vitex","cymosa","Vitex cymosa","Krukoff BA",NA,"1933","05","19","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1763410 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1763410","Amazonas",NA,NA,NA,NA,NA,NA,NA,NA,"Lamiales","Bertero ex Spreng.","NL-U1763410","Moldenke HN",NA,NA,NA,"1936","04","01","Magnoliopsidae","U 0080274",NA,NA,NA,NA
"172","2020-02-08 09:33:01-03","NBC","NL-BOTANY","U.1763411","PreservedSpecimen","Plantae","Labiatae","Vitex","cymosa","Vitex cymosa","Mexia YEJ",NA,"1930","11","04","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1763411 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1763411","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,"Lamiales","Bertero ex Spreng.","NL-U1763411","Moldenke HN",NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0080275",NA,NA,NA,NA
"173","2020-02-08 09:33:01-03","NBC","NL-BOTANY","U.1763412","PreservedSpecimen","Plantae","Labiatae","Vitex","cymosa","Vitex cymosa","Prance GT; Berg CC; Bisby FA; Monteiro OP",NA,"1973","08","23","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1763412 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1763412","Amazonas",NA,NA,NA,NA,NA,NA,NA,NA,"Lamiales","Bertero ex Spreng.","NL-U1763412","Moldenke HN",NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0080276",NA,NA,NA,NA
"174","2020-02-08 09:33:01-03","NBC","NL-BOTANY","U.1763413","PreservedSpecimen","Plantae","Labiatae","Vitex","cymosa","Vitex cymosa","Lindeman JC; Haas JH de; Hatschbach GG",NA,"1967","01","21","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1763413 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1763413","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,"Lamiales","Bertero ex Spreng.","NL-U1763413","Moldenke HN",NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0080418",NA,NA,NA,NA
"175","2020-02-08 09:33:01-03","NBC","NL-BOTANY","U.1763414","PreservedSpecimen","Plantae","Labiatae","Vitex","cymosa","Vitex cymosa","Hatschbach GG; Lindeman JC; Haas JH de",NA,"1967","01","21","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1763414 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1763414","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,"Lamiales","Bertero ex Spreng.","NL-U1763414","Moldenke HN",NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0080278",NA,NA,NA,NA
"176","2020-02-08 09:33:01-03","NBC","NL-BOTANY","U.1763416","PreservedSpecimen","Plantae","Labiatae","Vitex","cymosa","Vitex cymosa","Prance GT; Philcox D; Forero E; et al.",NA,"1968","06","30","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1763416 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1763416","Rondônia",NA,NA,NA,NA,NA,NA,NA,NA,"Lamiales","Bertero ex Spreng.","NL-U1763416","Moldenke HN",NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0080272",NA,NA,NA,NA
"177","2020-02-08 09:33:01-03","NBC","NL-BOTANY","U.1763417","PreservedSpecimen","Plantae","Labiatae","Vitex","cymosa","Vitex cymosa","Prance GT; Campbell DG; et al.",NA,"1974","06","02","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1763417 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1763417","Pará",NA,NA,NA,NA,NA,NA,NA,NA,"Lamiales","Bertero ex Spreng.","NL-U1763417","Moldenke HN",NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0080271",NA,NA,NA,NA
