"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","locality","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","decimalLongitude","decimalLatitude","imagecode","county","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","infraspecificEpithet","class","relatedCatalogItem","eventTime","fieldNumber","individualCount","sex"
"148","2020-02-08 10:06:19-03","NBC","NL-BOTANY","U.1443099","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","lambertiana","Eugenia lambertiana lambertiana",NA,"Fróes RL; Krukoff BA",NA,"1932","09","08","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1443099 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1443099","'Murta do Campo'. State of Maranhao: Maracassume River Region.",NA,"Myrtales",NA,NA,NA,NA,NA,"NL-U1443099",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"lambertiana","Magnoliopsidae",NA,NA,NA,NA,NA
"149","2020-02-08 10:06:19-03","NBC","NL-BOTANY","U.1443101","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","lambertiana","Eugenia lambertiana lambertiana",NA,"Fróes RL",NA,"1950","08","29","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1443101 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1443101","Plantas da Amazonia. Estado do Amazonas. Lago de Badajes; igapo, ao Lenge de Rio Capitari.",NA,"Myrtales",NA,NA,NA,NA,NA,"NL-U1443101",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"lambertiana","Magnoliopsidae",NA,NA,NA,NA,NA
"150","2020-02-08 10:06:19-03","NBC","NL-BOTANY","U.1443112","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","lambertiana","Eugenia lambertiana lambertiana",NA,"Fróes RL",NA,"1950","06","12","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1443112 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1443112","Plantas da Amazonia. Estado do Amazonas. Rio Tefe; Paxiubinha; igapo.",NA,"Myrtales",NA,NA,NA,NA,NA,"NL-U1443112",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"lambertiana","Magnoliopsidae",NA,NA,NA,NA,NA
"151","2020-02-08 10:06:19-03","NBC","NL-BOTANY","U 0005030","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","lambertiana","Eugenia lambertiana hispidula","isotype","Black GA",NA,"1948","11","12","Southern America","Brazil",NA,NA,"Capoeira em campo, comum em campo.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200005030 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0005030","Estado do ParáSoure, Marajó; com Caembê.",NA,"Myrtales","McVaugh","McVaugh R","Pará",NA,NA,"NL-U0005030",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hispidula","Magnoliopsidae","247888 B",NA,NA,NA,NA
"152","2020-11-04 11:14:34-03","ESALQ","ESA","69076","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","lambertiana","Eugenia lambertiana",NA,"Krieger, L. ; Urbano, C.","12103.0","1972","07","07",NA,"Brasil",NA,NA,NA,"ESA069076",NA,"Magnoliophyta",NA,"DC.","Barroso, G.M.","Amazonas","-64.7114028930664","-3.35417008399963","ESA069076","Tefé",NA,NA,"340205","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2020-11-04 11:14:34-03","ESALQ","ESA","56127","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","lambertiana","Eugenia lambertiana",NA,"Paula-Souza, J.; Ferrucci, M.S.; Rando, J.G.; Meza Torres, E.I.","7468.0","2007","01","18",NA,"Argentina",NA,NA,"Erva, flores e frutos imaturos verdes","ESA056127","Ruta 14, 7km E do cruzamento com a ruta 105. Campo com mata ciliar adjacente","Magnoliophyta",NA,"DC.","França, G.S.","Misiones",NA,NA,"ESA056127","Apóstoles","150","150",NA,NA,NA,NA,"2004","08","06",NA,NA,NA,NA,NA,NA,NA
"154","2015-07-02 14:03:13-03","JBP","HPL","13928","S","Plantae","Myrtaceae","Eugenia","lambertiana","Eugenia lambertiana",NA,"H. Lorenzi","1378","1994","03","03",NA,"Brasil",NA,NA,NA,NA,"Parque Ecológico.",NA,NA,"DC.","M.L. Kawasaki","SP","-47.06","-22.9",NA,"Campinas",NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2014-10-10 10:45:32-03","FEMACT","MIRR","12368","S","Plantae","Myrtaceae","Eugenia","lambertiana","Eugenia lambertiana",NA,"Zappi, D.C.; Marinho, T.; Milliken, W.","2949","2010","08","28",NA,"Brasil",NA,NA,"Arbusto 4 m alt., frutos amarelo-alaranjados; Mata de igapó, na beira do rio ; HA",NA,"Reserva Popular Xixuaú-Xiparina, Paranã da Bianca, atrás da casa do Cris.",NA,NA,"DC.","Sobral, M.","Roraima","-61.55896","-0.810362",NA,"Mun. Rorainópolis","33","33",NA,NA,"-61.55896","-0.810362",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2020-12-20 21:18:37-03","UFV","VIC","18450","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","lambertiana","Eugenia lambertiana",NA,"Scudeller, V.V.","144","1995","10","23",NA,"Brasil",NA,NA,"Arbusto de ca 3 m, flores de pétalas brancas","VIC018450","Parque Estadual do Rio Doce",NA,NA,"DC",NA,"Minas Gerais","-42.7322006225586","-19.7122001647949",NA,"Marliéria",NA,NA,"28215","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2020-12-20 21:18:37-03","UFV","VIC","18576","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","lambertiana","Eugenia lambertiana",NA,"Lopes, W.P.","350","1997","09","24",NA,"Brasil",NA,NA,"Árvorede ca 8 m, botões florais verde claro.","VIC018576","Parque Estadual do Rio Doce",NA,NA,"DC",NA,"Minas Gerais","-42.7322006225586","-19.7122001647949",NA,"Marliéria",NA,NA,"28215","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2020-12-20 21:18:37-03","UFV","VIC","22519","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","lambertiana","Eugenia lambertiana",NA,"Bovini, M.G.; Mateiro, M.","1511","1998","09","24",NA,"Brasil",NA,NA,"Árvore semiheliófila,ca 5 m,folhas discolores menbranáceas, cálice verde, flores alvas, forte odor.","VIC022519","Parque Estadual do Rio Doce",NA,NA,"DC",NA,"Minas Gerais","-42.7322006225586","-19.7122001647949",NA,"Marliéria",NA,NA,"28215","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2019-10-25 11:39:29-03","IECOS","HBRA","1476","S","Plantae","Myrtaceae","Eugenia","lambertiana","Eugenia lambertiana",NA,"U. Mehlig","373","2007","06","30","América do Sul","Brasil","exsicata",NA,"Árvore pequena, altura de <6 m, diâmetro <7 cm. Pétalas já caídas","HBRA0002772","Península de Ajuruteua, Salinas dos Roques/Jabuti, porção sul do bosque na 4ª ilha de terra firme",NA,NA,"DC.","A. S. Rosário","Pará","-46.66975","-0.92647222","HBRA0002772","Bragança",NA,NA,NA,NA,"-46.66975000","-0.92647222","2009","07","06",NA,NA,NA,NA,NA,NA,NA
"160","2019-10-25 11:39:29-03","IECOS","HBRA","6784","S","Plantae","Myrtaceae","Eugenia","lambertiana","Eugenia lambertiana",NA,"U. Mehlig","1324","2012","11","25","América do Sul","Brasil","exsicata",NA,"Árvore, diâmetro aprox. 12 cm, altura < 6 m. Ritidoma fissurado, cinza. Casca viva marrom avermelhado, alburno marrom","HBRA0002674","Bacuri Prata, margem da estrada do antigo trilho do trem adjacente à fazenda Santa Inês; barranco com vegetação arbórea",NA,NA,"DC.","M. E. G. Sobral (HUFSJ)","Pará","-46.84744444","-1.05983333","HBRA0002674","Bragança",NA,NA,NA,NA,"-46.84744444","-1.05983333","2018","03","01",NA,NA,NA,NA,NA,NA,NA
"161","2021-01-28 10:48:37-03","IECOS","HBRA","7660","S","Plantae","Myrtaceae","Eugenia","lambertiana","Eugenia lambertiana",NA,"U. Mehlig","1410","2013","06","26","América do Sul","Brasil","exsicata",NA,"Árvore, </8/m, diâmetro aprox. 9/cm","HBRA0002696","Península de Ajuruteua, Salinas dos Roques/Jabuti, porção sul do bosque na 4ª ilha de terra firme",NA,NA,"DC.","M. E. G. Sobral (HUFSJ)","Pará","-46.67","-0.92666667","HBRA0002696","Bragança",NA,NA,NA,NA,"-46.67000000","-0.92666667","2019","10","01",NA,NA,NA,NA,NA,NA,NA
"162","2019-10-25 11:39:29-03","IECOS","HBRA","2043","S","Plantae","Myrtaceae","Eugenia","lambertiana","Eugenia lambertiana",NA,"E. S. Oliveira","20","2008","05","22","América do Sul","Brasil","exsicata",NA,"Árvore","HBRA0002748","Península de Ajuruteua, Salinas dos Roques/Jabuti, bosque na 4ª ilha de terra firme",NA,NA,"DC.","U. Mehlig, L. O. Santos","Pará","-46.67","-0.92361111","HBRA0002748","Bragança",NA,NA,NA,NA,"-46.67000000","-0.92361111","2009","07","07",NA,NA,NA,NA,NA,NA,NA
"163","2019-10-25 11:39:29-03","IECOS","HBRA","2026","S","Plantae","Myrtaceae","Eugenia","lambertiana","Eugenia lambertiana",NA,"V. A. N. Bragança","84","2008","05","03","América do Sul","Brasil","exsicata",NA,"Árvore. Botões florais esverdeados ao longo do tronco","HBRA0002787","Península de Ajuruteua, Salinas dos Roques/Jabuti, bosque na 4ª ilha de terra firme",NA,NA,"DC.","U. Mehlig, L. O. Santos","Pará","-46.66861111","-0.92111111","HBRA0002787","Bragança",NA,NA,NA,NA,"-46.66861111","-0.92111111","2009","07","07",NA,NA,NA,NA,NA,NA,NA
"164","2019-10-25 11:39:29-03","IECOS","HBRA","2040","S","Plantae","Myrtaceae","Eugenia","lambertiana","Eugenia lambertiana",NA,"E. S. Oliveira","17","2008","05","22","América do Sul","Brasil","exsicata",NA,"Árvore","HBRA0002818","Península de Ajuruteua, Salinas dos Roques/Jabuti, bosque na 4ª ilha de terra firme",NA,NA,"DC.","U. Mehlig, L. O. Santos","Pará","-46.67","-0.92361111","HBRA0002818","Bragança",NA,NA,NA,NA,"-46.67000000","-0.92361111","2009","07","07",NA,NA,NA,NA,NA,NA,NA
"165","2019-10-25 11:39:29-03","IECOS","HBRA","1448","S","Plantae","Myrtaceae","Eugenia","lambertiana","Eugenia lambertiana",NA,"M. J. Silva","9","2007","06","17","América do Sul","Brasil","exsicata",NA,"Árvore. Flores com pétalas brancas.","HBRA0002862","Península de Ajuruteua, Salinas dos Roques/Jabuti, bosque na 4ª ilha de terra firme",NA,NA,"DC.","A. S. Rosário","Pará","-46.67011111","-0.92152778","HBRA0002862","Bragança",NA,NA,NA,NA,"-46.67011111","-0.92152778","2009","07","06",NA,NA,NA,NA,NA,NA,NA
"166","2019-10-25 11:39:29-03","IECOS","HBRA","2193","S","Plantae","Myrtaceae","Eugenia","lambertiana","Eugenia lambertiana",NA,"L. O. Santos","503","2008","06","17","América do Sul","Brasil","exsicata",NA,"Árvore pequena. Flores brancas. Frutos imaturos","HBRA0002763","Península de Ajuruteua, Salinas dos Roques/Jabuti, bosque na 4ª ilha de terra firme",NA,NA,"DC.","A. S. Rosário","Pará","-46.66861111","-0.92611111","HBRA0002763","Bragança",NA,NA,NA,NA,"-46.66861111","-0.92611111","2009","07","06",NA,NA,NA,NA,NA,NA,NA
"167","2019-10-25 11:39:29-03","IECOS","HBRA","2029","S","Plantae","Myrtaceae","Eugenia","lambertiana","Eugenia lambertiana",NA,"V. A. N. Bragança","88","2008","05","03","América do Sul","Brasil","exsicata",NA,"Árvore jovem. Folhas com pontuações translúcidas","HBRA0002810","Península de Ajuruteua, Salinas dos Roques/Jabuti, bosque na 4ª ilha de terra firme",NA,NA,"DC.","U. Mehlig, L. O. Santos","Pará","-46.67027778","-0.92666667","HBRA0002810","Bragança",NA,NA,NA,NA,"-46.67027778","-0.92666667","2009","07","07",NA,NA,NA,NA,NA,NA,NA
"168","2019-10-25 11:39:29-03","IECOS","HBRA","740","S","Plantae","Myrtaceae","Eugenia","lambertiana","Eugenia lambertiana",NA,"N. B. Vale","174","2005","05","21","América do Sul","Brasil","exsicata",NA,"Árvore. Casca morta: marrom escuro. casca viva: amarela; alburno: amarelo","HBRA0002834","Península de Ajuruteua, Salinas dos Roques/Jabuti, bosque na 4ª ilha de terra firme",NA,NA,"DC.","U. Mehlig, L. O. Santos","Pará","-46.67002778","-0.92619444","HBRA0002834","Bragança",NA,NA,NA,NA,"-46.67002778","-0.92619444","2009","07","07",NA,NA,NA,NA,NA,NA,NA
"169","2019-10-25 11:39:29-03","IECOS","HBRA","1534","S","Plantae","Myrtaceae","Eugenia","lambertiana","Eugenia lambertiana",NA,"L. O. Santos","404","2007","07","23","América do Sul","Brasil","exsicata",NA,"Arbusto. Folhas com pontuações translúcidas. Frutos imaturos","HBRA0002764","Península de Ajuruteua, Salinas dos Roques/Jabuti, borda norte do bosque na 4ª ilha de terra firme",NA,NA,"DC.","U. Mehlig, L. O. Santos","Pará","-46.66888889","-0.92011111","HBRA0002764","Bragança",NA,NA,NA,NA,"-46.66888889","-0.92011111","2009","07","07",NA,NA,NA,NA,NA,NA,NA
"170","2019-10-25 11:39:29-03","IECOS","HBRA","2695","S","Plantae","Myrtaceae","Eugenia","lambertiana","Eugenia lambertiana",NA,"L. O. Santos","753","2009","05","01","América do Sul","Brasil","exsicata",NA,"Árvore. Flores brancas","HBRA0002789","Península de Ajuruteua, Salinas dos Roques/Jabuti, bosque na 4ª ilha de terra firme",NA,NA,"DC.","U. Mehlig, L. O. Santos","Pará","-46.67138889","-0.92722222","HBRA0002789","Bragança",NA,NA,NA,NA,"-46.67138889","-0.92722222","2009","07","07",NA,NA,NA,NA,NA,NA,NA
"171","2019-10-25 11:39:29-03","IECOS","HBRA","1445","S","Plantae","Myrtaceae","Eugenia","lambertiana","Eugenia lambertiana",NA,"M. J. Silva","6","2007","06","17","América do Sul","Brasil","exsicata",NA,"Arbusto. Lâmina foliar com pontuações translúcidas. Flores com pétalas brancas","HBRA0002858","Península de Ajuruteua, Salinas dos Roques/Jabuti, bosque na 4ª ilha de terra firme",NA,NA,"DC.","A. S. Rosário","Pará","-46.67002778","-0.92202778","HBRA0002858","Bragança",NA,NA,NA,NA,"-46.67002778","-0.92202778","2009","07","06",NA,NA,NA,NA,NA,NA,NA
"172","2019-10-25 11:39:29-03","IECOS","HBRA","2030","S","Plantae","Myrtaceae","Eugenia","lambertiana","Eugenia lambertiana",NA,"V. A. N. Bragança","89","2008","05","17","América do Sul","Brasil","exsicata",NA,"Árvore jovem","HBRA0002874","Península de Ajuruteua, Salinas dos Roques/Jabuti, bosque na 4ª ilha de terra firme",NA,NA,"DC.","U. Mehlig, L. O. Santos","Pará","-46.67016667","-0.92183333","HBRA0002874","Bragança",NA,NA,NA,NA,"-46.67016667","-0.92183333","2009","07","07",NA,NA,NA,NA,NA,NA,NA
"173","2019-10-25 11:39:29-03","IECOS","HBRA","2028","S","Plantae","Myrtaceae","Eugenia","lambertiana","Eugenia lambertiana",NA,"V. A. N. Bragança","86","2008","05","03","América do Sul","Brasil","exsicata",NA,"Árvore","HBRA0002805","Península de Ajuruteua, Salinas dos Roques/Jabuti, bosque na 4ª ilha de terra firme",NA,NA,"DC.","U. Mehlig, L. O. Santos","Pará","-46.66861111","-0.92111111","HBRA0002805","Bragança",NA,NA,NA,NA,"-46.66861111","-0.92111111","2009","07","07",NA,NA,NA,NA,NA,NA,NA
"174","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0034418","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","lambertiana","Eugenia lambertiana",NA,"R.L. Froes","26432","1950","8","29",NA,"Brazil",NA,NA,"Arvore de 3 metros; fruto amarelo.",NA,"Lago de Badajos. Igapo ao longo do Rio Capitari.","Magnoliophyta","Myrtales","DC.","R. McVaugh.","Amazonas","-62.673611","-3.353854",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0052521","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","lambertiana","Eugenia lambertiana",NA,"R. Rojas; A. Peña & C. Rojas","3214","2004","8","19",NA,"Peru",NA,NA,"Arbolito 3 m, frutos anaranjados cuando maduros.",NA,"Oxapampa; Dist. Huancabamba, camino cueva blanca - Lanturachi.","Magnoliophyta","Myrtales","DC.",NA,"Pasco","-75.51","-10.43",NA,NA,"2200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0034416","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","lambertiana","Eugenia lambertiana",NA,"P. Acevedo; J. Lima, J. Guedes de Oliveira","8450","1996","8","17",NA,"Brazil",NA,NA,"Specimens pressed in 605 Ethanol.; Shrub 3m tall above water level; fruits nearly rounded, rugose, orange.",NA,"Rio Preto (tributary of Rio Negro). Collecting done from boat up to 8km N along Rio Preto. (165 km from Barcelos)","Magnoliophyta","Myrtales","DC.","B.K. Holst, 1997.","Amazonas","-65.0897","-0.236667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0034402","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","lambertiana","Eugenia lambertiana",NA,"J. Murca Pires","227","1947","4","5",NA,"Brazil",NA,NA,"Arvore de 8 metros.",NA,"Rio Negro. Macara; Praia","Magnoliophyta","Myrtales","DC.","B.K. Holst, 2000.","Amazonas","-60.512433","-2.95987",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0034399","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","lambertiana","Eugenia lambertiana",NA,"R. Rojas; M. Huaman, A. Pena, J. Mateo","2482","2004","5","31",NA,"Peru",NA,NA,"Shrub 6m tall; green bell-like fruits",NA,"Huancabamba. Oso Playa.","Magnoliophyta","Myrtales","DC.",NA,"Pasco","-75.5697","-10.3225",NA,"Oxapampa","2480",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0052522","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","lambertiana","Eugenia lambertiana",NA,"A. Monteagudo; A. Peña R. Francis, C. Arias & C. Rojas","7857","2004","12","2",NA,"Peru",NA,NA,"Arbol hasta 6m, frutos anaranjados",NA,"Oxapampa; Dist. Oxapampa. Sector Chacos.","Magnoliophyta","Myrtales","DC.",NA,"Pasco","-75.29","-10.65",NA,NA,"2740",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0034403","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","lambertiana","Eugenia lambertiana",NA,"J. Murca Pires","432","1947","4","18",NA,"Brazil",NA,NA,"Arvore pequena de 12 metros; frutos amarelos.",NA,"Rio Negro. Ilha das Flores, foz do rio Vaupes.","Magnoliophyta","Myrtales","DC.","B.K. Holst, 2000.","Amazonas","-61.883333","-3.933333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0034400","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","lambertiana","Eugenia lambertiana",NA,"R.L. Froes","26500","1950","9","7",NA,"Brazil",NA,NA,"Arvore; flores brancas.",NA,"Rio Capitari, Mun. de Codajas.","Magnoliophyta","Myrtales","DC.","B. K. Holst","Amazonas","-62.057497","-3.83735",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0034401","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","lambertiana","Eugenia lambertiana",NA,"R. Vasquez; N. Jaramillo","6482","1985","5","10",NA,"Peru",NA,NA,"Arbol 10m, flores verdosas.",NA,"Atun Cocha (Rio Samiria)","Magnoliophyta","Myrtales","DC.","B.K. Holst, 2000.","Loreto","-74.3333","-4.91667",NA,"Maynas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0034410","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","lambertiana","Eugenia lambertiana",NA,"L. Valenzuela","380","2002","8","30",NA,"Peru",NA,NA,"Arbol 7m; flor blanca.",NA,"Dist. Puerto Maldonado, Cusco Amazonico.","Magnoliophyta","Myrtales","DC.",NA,"Madre de Dios","-69.6","-13.1333",NA,"Tambopata","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0018775","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","lambertiana","Eugenia lambertiana",NA,"N. Smith","25","2006",NA,"25",NA,"Peru",NA,NA,"Arbol 15 m, bosque inundado, agua negra, frutos amarillos de 1.5 por 1.5 cm, cada frutos contiene una semilla marron claro. Sacha caimitillo, yacuruna.",NA,"Loreto. Dist. Nauta. Localidad San Martin de Tipisca, rio Samiria, Reserva Nacional Pacaya Samiria.","Magnoliophyta","Myrtales","DC.","L. R. Landrum","Loreto","-74.403333","-4.711667",NA,NA,"106",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0034407","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","lambertiana","Eugenia lambertiana",NA,"C. Peters","43","1985","1","22",NA,"Peru",NA,NA,"Coor from www.fallingrain.com/world; Tree, 5m; white flowers; orange fruits.",NA,"Cano Supay; Rio Ucayali.","Magnoliophyta","Myrtales","DC.","B.K. Holst, 2000.","Loreto","-73.8333","-5.05",NA,"Requena",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0060496","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","lambertiana","Eugenia lambertiana",NA,"S. DeWalt; V. Garcia and A. Serato","271","1995",NA,"22",NA,"Bolivia",NA,NA,"Coleccion en alcohol.; Flores blancas, 4 petalos con muchos estambres, anteras amarillas. Pistilo permanece despues de la flor. Voucher.",NA,"Flora de Los Tacana. Depto. La Paz, Prov. Iturralde, Comunidad de Buena Vista. Parcela Permanente de 1 ha de Estudio Etnobotanico, 3 km al NE de Buena Vista.","Magnoliophyta","Myrtales","DC.",NA,NA,"-67.55","-14.366667",NA,NA,"180",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0034406","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","lambertiana","Eugenia lambertiana",NA,"J. J. de Granville","6650","1984","2","27",NA,"French Guiana",NA,NA,"Coor from www.fallingrain.com/world; Arbrisseau de 2m de haut, plus ou moins defeuille. Fleurs blanches, parfumees, 4-meres. Fruits subspheriques, jaune verdatres.",NA,"Ille de Cayenne: Anse de Montabo. Propriete de Granville.","Magnoliophyta","Myrtales","DC.","B.K. Holst, 2000.","Guyane","-52.3333","4.9333",NA,"Cayenne",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0034414","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","lambertiana","Eugenia lambertiana",NA,"Carlos Blanco","178","1965","6","29",NA,"Venezuela",NA,NA,"Guayabo montanero. Hojas con puntos traslucidos. Caliz persistente, fruto maduro, rojo.",NA,"Este de Rio Grande. Este-noreste de El Palmar, cerca de los limites del Estado Bolivar.","Magnoliophyta","Myrtales","DC.","R. McVaugh","Delta Amacuro","-61.527686","8.622291",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0034408","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","lambertiana","Eugenia lambertiana",NA,"C. A. Cid Ferreira","5775","1985","4","24",NA,"Brazil",NA,NA,"Arbusto de 4m de altura, frutos imaturos amalerados.",NA,"BR 230. Rod. Transamazonica km 302. Rio Aripuana entre Rod. E Cachoeira Matamata.","Magnoliophyta","Myrtales","DC.","M.L. Kawasaki, 1991.","Amazonas","-60.6667","-7.58333",NA,"Manicore",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0052523","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","lambertiana","Eugenia lambertiana",NA,"R. Vásquez; A. Monteagudo, A. Peña, R. Francis & L. Mateo","29845","2004","3","2",NA,"Peru",NA,NA,"Arbolito 7m, frutos anaranjados.",NA,"Oxapampa; Dist. Palcazú. Comunidad Yanesha-Nueva Aldea.","Magnoliophyta","Myrtales","DC.","L.R. Landrum","Pasco","-75.07","-10.39",NA,NA,"530",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0034409","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","lambertiana","Eugenia lambertiana",NA,"F. Delascio; F. Guanchez","10976","1981","10","24",NA,"Venezuela",NA,NA,"Arbol. Copa achaparrada; fruto anaranjado.",NA,"Salto Yureba, Cano Yureba. Bajo Ventuari.","Magnoliophyta","Myrtales","DC.","B.K. Holst, 1986.","Amazonas","-66.0167","4.05",NA,"Atabapo","120","150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0034398","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","lambertiana","Eugenia lambertiana",NA,"L. Valenzuela; J. Farfan","2346","2003","11","23",NA,"Peru",NA,NA,"Tree 12m tall; fruits orange",NA,"Las Piedras, Gamitana.","Magnoliophyta","Myrtales","DC.",NA,"Madre de Dios","-68.9917","-12.4858",NA,"Tambopata","167",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
