"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","occurrenceRemarks","phylum","order","continentOcean","minimumElevationInMeters","maximumElevationInMeters","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","infraspecificEpithet","typeStatus"
"281","2017-05-24 10:52:00-03","MO","MOBOT","1268955","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","albus","Handroanthus albus","(Cham.) Mattos",NA,NA,NA,NA,"C.W.H. Mosen","Mosén 3981","1875","8","20","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"282","2017-05-24 11:08:00-03","MO","MOBOT","3047539","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","albus","Handroanthus albus","(Cham.) Mattos",NA,NA,NA,NA,"J.R. Stehmann|E.V. Franceschinelli|M.S. Werneck|R. Torres","Stehmann 2586","1999","8","26","Brazil","Minas Gerais",NA,"São Mateus. Camanducaia: estrada para a nascente do Canducaia, próx. Fazenda Cachoeira.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"283","2017-05-24 11:07:00-03","MO","MOBOT","3047555","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","albus","Handroanthus albus","(Cham.) Mattos",NA,NA,NA,NA,"Araujo","Araujo 106","2001","7","27","Brazil","Minas Gerais",NA,"Lima Duarte. Arredores do P.E. do Ibitipoca, estrada para o distrito de Moreiras.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"284","2017-05-24 11:21:00-03","MO","MOBOT","480758","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","albus","Handroanthus albus","(Cham.) Mattos",NA,NA,NA,NA,"Alwyn H. Gentry|G.A. Franco","Gentry 59032","1987","9","4","Brazil","São Paulo",NA,"Headquarters of Carlos Botelho State Park.","-47","-24.2",NA,NA,NA,NA,NA,NA,NA,"South America","760.00000000",NA,NA,NA,NA,NA,NA,NA,"4","87-211",NA,NA
"285","2017-05-24 11:21:00-03","MO","MOBOT","480958","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","albus","Handroanthus albus","(Cham.) Mattos",NA,NA,NA,NA,"Alwyn H. Gentry|Dias, A. Cecilio|G.A. Franco","Gentry 59055","1987","9","4","Brazil","São Paulo",NA,"Sete Barras, S entrance to Carlos Botelho State Park.","-46.9166667","-24.3666667",NA,NA,NA,NA,NA,NA,NA,"South America","70.00000000",NA,NA,NA,NA,NA,NA,NA,"2","87-214",NA,NA
"286","2017-05-24 10:48:00-03","MO","MOBOT","481279","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","albus","Handroanthus albus","(Cham.) Mattos",NA,NA,NA,NA,"Alwyn H. Gentry|S. Keel|Victor Vera|Jorge Dávalos","Gentry 59436","1987","9","26","Paraguay","Alto Paraná",NA,"30 km NW of Hernandarias on road to Salto del Guaira.","-54.8333333","-25.25",NA,NA,NA,NA,NA,NA,NA,"South America","270.00000000",NA,NA,NA,NA,NA,NA,NA,"7","87-271",NA,NA
"287","2017-05-24 10:49:00-03","MO","MOBOT","484734","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","albus","Handroanthus albus","(Cham.) Mattos",NA,NA,NA,NA,"Alwyn H. Gentry|Elsa M. Zardini","Gentry 49748","1985","1","23","Brazil","Paraná",NA,"CURITIBA: Cultivated in parks.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"2","85-72",NA,NA
"288","2017-05-24 10:50:00-03","MO","MOBOT","485260","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","albus","Handroanthus albus","(Cham.) Mattos",NA,NA,NA,NA,"David R. Brunner","Brunner 1294","1985","11","6","Paraguay","Itapúa",NA,"Reserva Salto Tembey. Bosque humedo sub-tropical de hasta 30 m de altura, muy perturbado cerca el salto. Dominado por Balfourodendron (RUTACEAE). Suelo arsilloso de origen basaltico.","-54.95","-26.6333333",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"4","85-13",NA,NA
"289","2017-05-24 11:08:00-03","MO","MOBOT","485932","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","albus","Handroanthus albus","(Cham.) Mattos",NA,NA,NA,NA,"Alwyn H. Gentry|Elsa M. Zardini","Gentry 49861","1985","1","25","Brazil","Paraná",NA,"Pedreira do Rio Pinhal, Municipio Campina Grande do Sul; NE of Curitiba.","-48.8333333","-25.1666667",NA,NA,NA,NA,NA,NA,NA,"South America","900.00000000",NA,NA,NA,NA,NA,NA,NA,"4","85-87",NA,NA
"290","2017-05-24 11:09:00-03","MO","MOBOT","485947","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","albus","Handroanthus albus","(Cham.) Mattos",NA,NA,NA,NA,"Alwyn H. Gentry|Elsa M. Zardini","Gentry 49862","1985","1","25","Brazil","Paraná",NA,"Pedreira do Rio Pinhal, Municipio Campina Grande do Sul; NE of Curitiba.","-48.8333333","-25.1666667",NA,NA,NA,NA,NA,NA,NA,"South America","900.00000000",NA,NA,NA,NA,NA,NA,NA,"5","85-87",NA,NA
"291","2017-05-24 10:48:00-03","MO","MOBOT","923326","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","albus","Handroanthus albus","(Cham.) Mattos",NA,NA,NA,NA,"L.C. Stutz","Stutz de Ortega 2180","1985","1","16","Paraguay",NA,NA,"Forêt primaire, C.F.A.P., Pto Stroessner, km 12. Herbarium Genavense, G",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"292","2017-05-24 11:14:00-03","MO","MOBOT","928586","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","albus","Handroanthus albus","(Cham.) Mattos",NA,NA,NA,NA,"V.P. de Oliveira","Oliveira 6","1990","9","15","Brazil","Paraná",NA,"Sítio JP (Mpio. Guapirama) Paraná.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"293","2008-05-27 22:02:00-03","MO","MOBOT","1045392","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","alba","Tabebuia alba","(Cham.) Sandwith",NA,NA,NA,NA,"SCHWEBEL","SCHWEBEL 78","1917",NA,NA,"Brazil","São Paulo",NA,"Alto da Serra.","-44.23333","-22.88333",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294","2008-05-27 22:02:00-03","MO","MOBOT","1041456","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","alba","Tabebuia alba","(Cham.) Sandwith",NA,NA,NA,NA,"Santos","Santos 2945","1971","10","15","Brazil","Paraná",NA,"Rondinha & Sao Mateus.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295","2012-02-29 14:21:00-03","MO","MOBOT","2457119","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","alba","Tabebuia alba","(Cham.) Sandwith","Lorman, L. G.",NA,NA,NA,"A. Sehnem","Sehnem 1500","1945","11","21","Brazil","Rio Grande do Sul",NA,"Parecí Velho",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","2009-07-09 17:04:00-03","MO","MOBOT","1013620","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","alba","Tabebuia alba","(Cham.) Sandwith",NA,NA,NA,NA,"Gert G. Hatschbach","Hatschbach 971",NA,NA,NA,"Brazil","Paraná",NA,"Mpio. S. Nateus do Sul. Rio Potinga.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297","2010-08-24 09:46:00-03","MO","MOBOT","1016021","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","alba","Tabebuia alba","(Cham.) Sandwith",NA,NA,NA,NA,"F. Sellow","Sellow s.n.","1814",NA,NA,"Brazil",NA,NA,"Sin loc.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298","2008-05-27 22:02:00-03","MO","MOBOT","1016256","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","alba","Tabebuia alba","(Cham.) Sandwith",NA,NA,NA,NA,"Rocha","Rocha s.n.","1978","8","20","Brazil","São Paulo",NA,"Pr. Sao Roque.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America","800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299","2008-05-27 22:02:00-03","MO","MOBOT","1044891","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","alba","Tabebuia alba","(Cham.) Sandwith",NA,NA,NA,NA,"Auguste F.M. Glaziou","Glaziou 3771","1861",NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","2012-05-08 09:26:00-03","MO","MOBOT","1016276","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","alba","Tabebuia alba","(Cham.) Sandwith",NA,NA,NA,NA,"João Geraldo Kuhlmann","Kuhlmann s.n.","1939","8","18","Brazil","São Paulo",NA,"Alto do Serra, Est. Biol.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301","2009-11-20 06:18:00-02","MO","MOBOT","1040612","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","alba","Tabebuia alba","(Cham.) Sandwith",NA,NA,NA,NA,"R. Kummrow","Kummrow 626",NA,NA,NA,"Brazil","Paraná",NA,"Curitiba. Cultivated.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","2009-07-09 17:05:00-03","MO","MOBOT","1042009","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","alba","Tabebuia alba","(Cham.) Sandwith",NA,NA,NA,NA,"Gert G. Hatschbach","Hatschbach 45438","1982","9","22","Brazil","Paraná",NA,"Rio Quebra Perna, Mpio. Ponta Groscu.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303","2018-06-22 05:24:00-03","MO","MOBOT","1042013","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","alba","Tabebuia alba","(Cham.) Sandwith",NA,NA,NA,NA,"Pe. Raulino Reitz","Reitz 7024","1967","4","23","Brazil","Santa Catarina",NA,"Limeira, Brusque.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304","2009-07-09 17:05:00-03","MO","MOBOT","1042027","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","alba","Tabebuia alba","(Cham.) Sandwith",NA,NA,NA,NA,"Gert G. Hatschbach","Hatschbach 40169","1977","8","15","Brazil","Paraná",NA,"Tabatinga, Mpio. Tijuca do Sul.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305","2018-06-22 05:24:00-03","MO","MOBOT","1042040","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","alba","Tabebuia alba","(Cham.) Sandwith",NA,NA,NA,NA,"Pe. Raulino Reitz","Reitz 7034","1967","5","30","Brazil","Santa Catarina",NA,"Gaspar.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","2009-07-09 17:05:00-03","MO","MOBOT","1042051","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","alba","Tabebuia alba","(Cham.) Sandwith",NA,NA,NA,NA,"Gert G. Hatschbach","Hatschbach 983","1947","10","3","Brazil","Paraná",NA,"Curitiba.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307","2011-02-23 12:29:00-03","MO","MOBOT","1042060","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","alba","Tabebuia alba","(Cham.) Sandwith",NA,NA,NA,NA,"G. Tessmann","Tessmann 4721",NA,NA,NA,"Brazil","Paraná",NA,"Mpio. Palmeira, Faz. Padre Iuacio.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308","2008-05-27 22:02:00-03","MO","MOBOT","1044358","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","alba","Tabebuia alba","(Cham.) Sandwith",NA,NA,NA,NA,"J. Camargo","Camargo 2438","1957","11","5","Brazil","Rio Grande do Sul",NA,"Farroupilha.","-51.31666","-29.21666",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309","2010-05-05 17:37:00-03","MO","MOBOT","1044740","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","alba","Tabebuia alba","(Cham.) Sandwith",NA,NA,NA,NA,"Juan H. Hunziker","Hunziker 8241",NA,NA,NA,"Brazil","Rio Grande do Sul",NA,"Canelo, cerca de Cascata do Caracol.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America","860.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310","2012-11-09 05:09:00-02","MO","MOBOT","1044862","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","alba","Tabebuia alba","(Cham.) Sandwith",NA,NA,NA,NA,"A. Bornmüller","Bornmüller 572","1905","9","25","Brazil","Rio Grande do Sul",NA,"Neu-Wurttemburg, im Urmuld.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America","450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311","2008-05-27 22:02:00-03","MO","MOBOT","1044879","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","alba","Tabebuia alba","(Cham.) Sandwith",NA,NA,NA,NA,"Per Dusén","Dusén 8640","1909","11","27","Brazil","Paraná",NA,"Curityba.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"312","2008-05-27 22:02:00-03","MO","MOBOT","1044904","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","alba","Tabebuia alba","(Cham.) Sandwith",NA,NA,NA,NA,"Auguste F.M. Glaziou","Glaziou 12904","1883","7","16","Brazil","Rio de Janeiro",NA,"Chiriropolis.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313","2008-05-27 22:02:00-03","MO","MOBOT","1044911","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","alba","Tabebuia alba","(Cham.) Sandwith",NA,NA,NA,NA,"Auguste F.M. Glaziou","Glaziou 12964pp","1881","8","11","Brazil","Rio de Janeiro",NA,"Nova Friburgo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314","2012-05-08 09:26:00-03","MO","MOBOT","1044950","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","alba","Tabebuia alba","(Cham.) Sandwith",NA,NA,NA,NA,"João Geraldo Kuhlmann","Kuhlmann 2988","1954","8","11","Brazil","São Paulo",NA,"Piedade.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"315","2020-07-08 12:04:00-03","MO","MOBOT","1044979","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","alba","Tabebuia alba","(Cham.) Sandwith",NA,NA,NA,NA,"Anders F. Regnell","Regnell III-53","1868","10","21","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"316","2018-06-22 05:24:00-03","MO","MOBOT","1044988","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","alba","Tabebuia alba","(Cham.) Sandwith",NA,NA,NA,NA,"Pe. Raulino Reitz|Roberto M. Klein","Reitz 3974","1956","11","18","Brazil","Santa Catarina",NA,"Riosinho, Bon Retiro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America","1100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317","2018-06-22 05:24:00-03","MO","MOBOT","1045002","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","alba","Tabebuia alba","(Cham.) Sandwith",NA,NA,NA,NA,"Pe. Raulino Reitz|Roberto M. Klein","Reitz 5743",NA,NA,NA,"Brazil","Paraná",NA,"Estrada Curitiba-Paranagua, Alto Serra.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America","900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318","2018-06-22 05:24:00-03","MO","MOBOT","1045038","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","alba","Tabebuia alba","(Cham.) Sandwith",NA,NA,NA,NA,"Pe. Raulino Reitz|Roberto M. Klein","Reitz 10138","1960","10","13","Brazil","Santa Catarina",NA,"Serra da Boa Vista, Sao Jose",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319","2018-06-22 05:24:00-03","MO","MOBOT","1045048","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","alba","Tabebuia alba","(Cham.) Sandwith",NA,NA,NA,NA,"Pe. Raulino Reitz|Roberto M. Klein","Reitz 12814","1962","4","22","Brazil","Santa Catarina",NA,"Porto Uniao, Imbuial.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America","800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320","2018-06-22 05:24:00-03","MO","MOBOT","1045057","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","alba","Tabebuia alba","(Cham.) Sandwith",NA,NA,NA,NA,"Pe. Raulino Reitz|Roberto M. Klein","Reitz 13635","1962","10","26","Brazil","Santa Catarina",NA,"Porto Uniao, Imbuial.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America","800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321","2018-06-22 05:24:00-03","MO","MOBOT","1045069","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","alba","Tabebuia alba","(Cham.) Sandwith",NA,NA,NA,NA,"Pe. Raulino Reitz|Roberto M. Klein","Reitz 16208","1963","9","13","Brazil","Santa Catarina",NA,"Tupitihga, Campos Novos",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322","2008-05-27 22:02:00-03","MO","MOBOT","1045110","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","alba","Tabebuia alba","(Cham.) Sandwith",NA,NA,NA,NA,"Lyman B. Smith|Roberto M. Klein","Smith 8403","1956","12","6","Brazil","Santa Catarina",NA,"Papanduva, N of Serra Geral on the Estrada de Rodagem Federal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America","700.00000000","900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323","2018-06-22 05:24:00-03","MO","MOBOT","1045137","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","alba","Tabebuia alba","(Cham.) Sandwith",NA,NA,NA,NA,"Lyman B. Smith|Pe. Raulino Reitz","Smith 8730","1956","12","18","Brazil","Santa Catarina",NA,"Porto Uniao. On road to Santa Rosa.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America","750.00000000","800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324","2018-06-22 05:24:00-03","MO","MOBOT","1045148","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","alba","Tabebuia alba","(Cham.) Sandwith",NA,NA,NA,NA,"Lyman B. Smith|Pe. Raulino Reitz","Smith 9097","1956","12","23","Brazil","Santa Catarina",NA,"Cacador, Pinheiral, W of Cacador",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America","900.00000000","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325","2008-05-27 22:02:00-03","MO","MOBOT","1045168","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","alba","Tabebuia alba","(Cham.) Sandwith",NA,NA,NA,NA,"Lyman B. Smith|Roberto M. Klein","Smith 13635","1962","4","22","Brazil","Santa Catarina",NA,"Poro Uniao.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America","800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326","2008-05-27 22:02:00-03","MO","MOBOT","1045383","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","alba","Tabebuia alba","(Cham.) Sandwith",NA,NA,NA,NA,"LEMOS","LEMOS s.n.","1928","10","29","Brazil","São Paulo",NA,"Estasao Biolo, Alto du Serra",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"327","2008-05-27 22:02:00-03","MO","MOBOT","1045386","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","alba","Tabebuia alba","(Cham.) Sandwith",NA,NA,NA,NA,"PIVETTA","PIVETTA 1231","1956","9","16","Brazil","Rio Grande do Sul",NA,"Ijui.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"328","2009-08-21 06:32:00-03","MO","MOBOT","1045394","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","alba","Tabebuia alba","(Cham.) Sandwith",NA,NA,NA,NA,"Balduino Rambo","Rambo 54982","1954","2","24","Brazil","Rio Grande do Sul",NA,"Vila Oliva p. Caxias.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329","2015-01-24 15:05:00-02","MO","MOBOT","1045402","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","alba","Tabebuia alba","(Cham.) Sandwith",NA,NA,NA,NA,"C. Lemos","Lemos s.n.","1931","9","11","Brazil","São Paulo",NA,"Alto da Serra, Est. Biol.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330","2015-01-24 15:05:00-02","MO","MOBOT","1045412","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","alba","Tabebuia alba","(Cham.) Sandwith",NA,NA,NA,NA,"C. Lemos","Lemos s.n.","1931","10","17","Brazil","São Paulo",NA,"Alto de Serra, Est. Biol.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331","2008-05-27 22:02:00-03","MO","MOBOT","1045421","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","alba","Tabebuia alba","(Cham.) Sandwith",NA,NA,NA,NA,"George Eiten|Liene T. Eiten","Eiten 2314","1960","9","15","Brazil","São Paulo",NA,"Mpio. Santo Andre, 1/2 km W of Paranapiacaba.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America","810.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"332","2008-05-27 22:02:00-03","MO","MOBOT","1048134","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","alba","Tabebuia alba","(Cham.) Sandwith",NA,NA,NA,NA,"Auguste F.M. Glaziou","Glaziou 1575","1868",NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333","2008-05-27 22:02:00-03","MO","MOBOT","1048135","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","alba","Tabebuia alba","(Cham.) Sandwith",NA,NA,NA,NA,"Lindley","LINDLEY 150","1854","8","24","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334","2008-05-27 22:02:00-03","MO","MOBOT","1048451","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","alba","Tabebuia alba","(Cham.) Sandwith",NA,NA,NA,NA,"IGLESIAS","IGLESIAS s.n.","1940","8",NA,"Brazil","Rio de Janeiro",NA,"Friburgo, Curuzu.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"335","2008-05-27 22:02:00-03","MO","MOBOT","1048621","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","alba","Tabebuia alba","(Cham.) Sandwith",NA,NA,NA,NA,"Per Dusén","Dusén 8812",NA,NA,NA,"Brazil","Paraná",NA,"Curitiba. Cultivated.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"336","2008-05-27 22:02:00-03","MO","MOBOT","1048622","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","alba","Tabebuia alba","(Cham.) Sandwith",NA,NA,NA,NA,"Per Dusén","Dusén 8932",NA,NA,NA,"Brazil","Paraná",NA,"Desvia Ypirauga.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337","2010-08-24 09:46:00-03","MO","MOBOT","1111342","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","alba","Tabebuia alba","(Cham.) Sandwith",NA,NA,NA,NA,"F. Sellow","Sellow s.n.","1814",NA,NA,"Brazil",NA,NA,"Sin loc.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338","2012-05-08 09:26:00-03","MO","MOBOT","1111485","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","alba","Tabebuia alba","(Cham.) Sandwith",NA,NA,NA,NA,"João Geraldo Kuhlmann","Kuhlmann s.n.","1939","8","18","Brazil","São Paulo",NA,"Alto do Serra, Est. Biol.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"339","2009-07-21 23:34:00-03","MO","MOBOT","2457103","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","alba","Tabebuia alba","(Cham.) Sandwith",NA,NA,NA,NA,"Per Dusén","Dusén 15611","1914","10","14","Brazil","Paraná",NA,"Curitiba. Curitiba",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
