"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","minimumElevationInMeters","maximumElevationInMeters","fieldNumber","individualCount","typeStatus","previousCatalogNumber"
"95","2020-08-31 09:15:25-03","INPA","INPA","200384","S","Plantae","Dicotyledon Rosids","Fabales","Leguminosae-Pap","Aeschynomene","ciliata","Aeschynomene ciliata","Vogel","Ramos, JF","Silva, SJR da","89","1997","10","03","Southern America","Brasil","Roraima",NA,"Pacaraima, Contão.","-60.433333","3.45",NA,NA,"INPA0200384","INPA0200384 INPA0200384_e INPA0200384_e1","2003","08","-60.433333","3.45","20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2020-08-31 09:15:25-03","INPA","INPA","24845","S","Plantae","Dicotyledon Rosids","Fabales","Leguminosae-Pap","Aeschynomene","ciliata","Aeschynomene ciliata","Vogel","Rudd, VE","Prance, GT","8047","1968","10","29","Southern America","Brasil","Amazonas","Lábrea","Lago Preto, 3 km north of Lábrea, Basin of Rio Purus, Lago Preto, 3 km north of Labrea","-64.798211","-7.23797",NA,NA,"INPA0024845","INPA0024845 INPA0024845_e","1972",NA,"-64.798211","-7.23797",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2020-08-31 09:15:25-03","INPA","INPA","29473","S","Plantae","Dicotyledon Rosids","Fabales","Leguminosae-Pap","Aeschynomene","ciliata","Aeschynomene ciliata","Vogel","Arroyo, MTK","Prance, GT","11072","1971","03","17","Southern America","Brasil","Roraima",NA,"Posto Mucajaí, Rio Mucajaí, Posto Mucajai, Rio Mucajai","-60.919436","2.443722",NA,NA,"INPA0029473","INPA0029473_e","1972",NA,"-60.919436","2.443722",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2020-08-31 09:15:25-03","INPA","INPA","39067","S","Plantae","Dicotyledon Rosids","Fabales","Leguminosae-Pap","Aeschynomene","ciliata","Aeschynomene ciliata","Vogel","Rodrigues, WA","Albuquerque, BWP de","726","1973","06","18","Southern America","Brasil","Amazonas",NA,"Lago do Castanho-Mirim, igarapé Andiroba, Lago do Catanho-Mirim, igarape Andiroba","-60.355051","-3.723607",NA,NA,"INPA0039067","INPA0039067 INPA0039067_e","1974",NA,"-60.355051","-3.723607",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2020-08-31 09:15:25-03","INPA","INPA","63561","S","Plantae","Dicotyledon Rosids","Fabales","Leguminosae-Pap","Aeschynomene","ciliata","Aeschynomene ciliata","Vogel","Rudd, VE","Prance, GT","24114","1976","10","26","Southern America","Brasil","Amazonas",NA,"Rio Curuça, 8 miles above mouth, Rio Javari. Rio Curuçá, 8 miles above mouth.","-71.401665","-4.446607",NA,NA,"INPA0063561","INPA0063561 INPA0063561_e INPA0063561_e1 INPA0063561_nd","1977",NA,"-71.401665","-4.446607",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2020-08-31 09:15:25-03","INPA","INPA","64251","S","Plantae","Dicotyledon Rosids","Fabales","Leguminosae-Pap","Aeschynomene","ciliata","Aeschynomene ciliata","Vogel","Coêlho, LF","Braga, PIS","3140","1976","10","14","Southern America","Brasil","Amazonas","Tabatinga","Rio Solimões, abaixo de Tabatinga, Rio Solimoes, margem esquerda, abaixo de Tabatinga","-69.9","-4.3",NA,NA,"INPA0064251","INPA0064251 INPA0064251_e","1983","04","-69.9","-4.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2019-03-01 15:27:16-03","UFLA","ESAL","2294","S","Plantae",NA,NA,"Fabaceae","Aeschynomene","ciliata","Aeschynomene ciliata","Vogel","Antunes, LLC","joão Paulo Varella","15",NA,NA,NA,NA,"Brasil","Minas Gerais","Virgínia","Fazenda Jaboticabal","-45.0917015075684","-22.3332996368408",NA,"erva; 1,5; amarela; legume; palustre",NA,NA,"2016","06",NA,NA,"06","14004","auto",NA,NA,NA,NA,NA,NA,NA,NA
"102","2020-09-12 05:00:02-03","US","US","2120947","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Aeschynomene","ciliata","Aeschynomene ciliata","Vogel",NA,"L. Emygdio de Mello Filho","394","1945","12","5","South America - Neotropics","Brazil","Rio de Janeiro",NA,"Estado do Rio de Janeiro, Santana",NA,NA,NA,NA,"US02045420","US02045420_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"103","2020-09-12 05:00:02-03","US","US","1930544","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Aeschynomene","ciliata","Aeschynomene ciliata","Vogel",NA,"E. Asplund","5510","1939","3","28","South America - Neotropics","Ecuador","Los Ríos",NA,"Prov. Los Rios: Hacineda Clementina on Rio Pita",NA,NA,NA,NA,"US02045424",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"104","2020-09-12 05:00:02-03","US","US","2169544","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Aeschynomene","ciliata","Aeschynomene ciliata","Vogel",NA,"B. J. Pickel","3728","1934","12","4","South America - Neotropics","Brazil","Pernambuco",NA,"Pernambuco, Tapera, Sao Bento, A beira do Rio",NA,NA,NA,NA,"US02045428","US02045428_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"105","2020-09-12 05:00:02-03","US","US","2561450","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Aeschynomene","ciliata","Aeschynomene ciliata","Vogel",NA,"G. T. Prance, J. F. Ramos & L. G. Farias","8047","1968","10","29","South America","Brazil",NA,NA,"Brazilian Amazonia, Basin of Rio Purus, Municipality of Labrea, Lago Preto, 3 km. north of Labrea",NA,NA,NA,NA,"US02045407","US02045407_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"106","2020-09-12 05:00:02-03","US","US","2743667","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Aeschynomene","ciliata","Aeschynomene ciliata","Vogel",NA,"G. T. Prance, W. C. Steward, J. F. Ramos & O. P. Monteiro","11072","1971","3","17","South America - Neotropics","Brazil","Roraima",NA,"Brazilian Amazonia, Territorio do Roraima, Posto Muvajai, Rio Mucajai, Forest on river Island",NA,NA,NA,NA,"US02045406","US02045406_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"107","2020-09-12 05:00:02-03","US","US","1770189","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Aeschynomene","ciliata","Aeschynomene ciliata","Vogel",NA,"E. P. Killip","33229","1939","2","13","South America - Neotropics","Colombia","Valle del Cauca",NA,"Dept. El Valle: Buenaventura",NA,NA,NA,NA,"US02045425",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"108","2020-09-12 05:00:02-03","US","US","1989427","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Aeschynomene","ciliata","Aeschynomene ciliata","Vogel",NA,"R. E. Schultes & G. A. Black","8276","1946","9",NA,"South America - Neotropics","Colombia","Amazônas",NA,"Amazonas, Trapecio amazonico, Loretoyacu River",NA,NA,NA,NA,"US02045419",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"100",NA,NA,"1",NA,NA
"109","2020-09-12 05:00:02-03","US","US","1043846","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Aeschynomene","ciliata","Aeschynomene ciliata","Vogel",NA,"F. W. Pennell","3868","1918","1","15","South America - Neotropics","Colombia","Bolívar",NA,"Department of Bolivar, Canasetal",NA,NA,NA,NA,"US02045434","US02045434_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"90","100",NA,"1",NA,NA
"110","2020-09-12 05:00:02-03","US","US","1140853","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Aeschynomene","ciliata","Aeschynomene ciliata","Vogel",NA,"E. P. Killip","11560","1922","9","22","South America - Neotropics","Colombia","Valle del Cauca",NA,"Departament of El Valle, Santa Rosa, Dagua Valley",NA,NA,NA,NA,"US02045431",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"200","300",NA,"1",NA,NA
"111","2020-09-12 05:00:02-03","US","US","1770013","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Aeschynomene","ciliata","Aeschynomene ciliata","Vogel",NA,"E. P. Killip","33017","1939","2","3","South America - Neotropics","Colombia","Valle del Cauca",NA,"Puntarenas, edge of marsh, Dept. El Valle: Buenaventura Bay",NA,NA,NA,NA,"US02045426","US02045426_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"112","2020-09-12 05:00:02-03","US","US","3011600","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Aeschynomene","ciliata","Aeschynomene ciliata","Vogel",NA,"C. Feddema","2101","1962","3","31","South America - Neotropics","Colombia","Antioquia",NA,"Dept. of Antioquia:15 km southeast of Turbo near the highway to Chigorodo","-76.62","8",NA,NA,"US02045411",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"100",NA,NA,"1",NA,NA
"113","2020-09-12 05:00:02-03","US","US","1422465","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Aeschynomene","ciliata","Aeschynomene ciliata","Vogel",NA,"Bro. Elias","529","1928",NA,NA,"South America - Neotropics","Colombia",NA,NA,"Barranquilla and vicinity",NA,NA,NA,NA,"US02045430","US02045430_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"114","2020-09-12 05:00:02-03","US","US","2676484","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Aeschynomene","ciliata","Aeschynomene ciliata","Vogel",NA,"G. T. Prance, J. F. Ramos & L. G. Farias","8047","1968","10","29","South America","Brazil",NA,NA,"Brazilian Amazonia, Basin of Rio Purus, Municipality of Labrea, Lago Preto, 3 km. north of Labrea",NA,NA,NA,NA,"US02045408","US02045408_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"115","2020-09-12 05:00:02-03","US","US","1564264","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Aeschynomene","ciliata","Aeschynomene ciliata","Vogel",NA,"J. Cuatrecasas","19754","1945","11","12","South America - Neotropics","Colombia","Valle del Cauca",NA,"Colombia, Departamento del Valle, Costa del Pacifico: isla de Buenaventura, formaciones subriales",NA,NA,NA,NA,"US02045421",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"5","14",NA,"1",NA,NA
"116","2020-09-12 05:00:02-03","US","US","530763","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Aeschynomene","ciliata","Aeschynomene ciliata","Vogel",NA,"H. F. Pittier","576","1905","12",NA,"South America - Neotropics","Colombia","Cauca",NA,"State of Cauca, Cordoba, Dagua Valley, Pacific Coastal Zone",NA,NA,NA,NA,"US02045436",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"30","100",NA,"1",NA,NA
"117","2020-09-12 05:00:02-03","US","US","98505","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Aeschynomene","ciliata","Aeschynomene ciliata","Vogel",NA,"Wilkes Explor. Exped.","s.n.","1838",NA,NA,"South America - Neotropics","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"US00991358","US00991358_01 US00991358_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"118","2020-09-12 05:00:02-03","US","US","1143417","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Aeschynomene","ciliata","Aeschynomene ciliata","Vogel",NA,"E. P. Killip","5513","1922","5","7","South America - Neotropics","Colombia","Valle del Cauca",NA,"Department of El Valle, Buenaventura, Pacific Coast",NA,NA,NA,NA,"US02045432",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"10",NA,"1",NA,NA
"119","2020-09-12 05:00:02-03","US","US","257264","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Aeschynomene","ciliata","Aeschynomene ciliata","Vogel",NA,"Riedel, --","126","1831","12",NA,"South America","Brazil",NA,NA,"Brasilia, in humidis R. Janeiro",NA,NA,NA,NA,"US02045437","US02045437_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"120","2020-09-12 05:00:02-03","US","US","32455236","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Aeschynomene","ciliata","Aeschynomene ciliata","Vogel",NA,"M. López Figueiras","8449","1963","4","1","South America - Neotropics","Colombia","Valle del Cauca",NA,"Colombia, Departamento del Valle",NA,NA,NA,NA,"US02045410",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"121","2020-09-12 05:00:02-03","US","US","2169717","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Aeschynomene","ciliata","Aeschynomene ciliata","Vogel",NA,"G. A. Black","46-132","1946","9","29","South America - Neotropics","Colombia","Amazônas",NA,"Amazonas (Colombia)",NA,NA,NA,NA,"US02045418",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"122","2020-09-12 05:00:02-03","US","US","2518083","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Aeschynomene","ciliata","Aeschynomene ciliata","Vogel",NA,"L. Bermudez","191","1951","3","18","South America - Neotropics","Colombia","Valle del Cauca",NA,"Depto. del Valle: Candelaria, Vereda Caucaseso, Hacienda Cantarrana, Municipio de Candelaria, Rep. de Colombia",NA,NA,NA,NA,"US02045414",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"900",NA,NA,"1",NA,NA
"123","2020-09-12 05:00:02-03","US","US","1856390","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Aeschynomene","ciliata","Aeschynomene ciliata","Vogel",NA,"E. P. Killip & J. Cuatrecasas","39070","1944","6","12","South America - Neotropics","Colombia","Chocó",NA,"Choco: Playa de Togoroma: sandy beach",NA,NA,NA,NA,"US02045422",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"124","2020-09-12 05:00:02-03","US","US","1999611","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Aeschynomene","ciliata","Aeschynomene ciliata","Vogel",NA,"J. Araque Molina & F. A. Barkley","19Bol.98","1949","1","11","South America - Neotropics","Colombia","Bolívar",NA,"Departamento de Bolivar, al Suroeste de Monteria 5 kilometros",NA,NA,NA,NA,"US02045415",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"30",NA,NA,"1",NA,NA
"125","2020-09-12 05:00:02-03","US","US","1523249","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Aeschynomene","ciliata","Aeschynomene ciliata","Vogel",NA,NA,"s.n.","1931","2",NA,"South America - Neotropics","Brazil","Pernambuco",NA,"Pernambuco, Brazil, Along rivershore, Tapera",NA,NA,NA,NA,"US02045429","US02045429_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"126","2020-09-12 05:00:02-03","US","US","1800154","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Aeschynomene","ciliata","Aeschynomene ciliata","Vogel",NA,"H. García Barriga","6413","1938","12","28","South America - Neotropics","Colombia","Valle del Cauca",NA,"Dept. El Valle: Hacienda El Trejonorth of Palmira (Cauca Valley)",NA,NA,NA,NA,"US02045427","US02045427_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1050",NA,NA,"1",NA,NA
"127","2020-09-12 05:00:02-03","US","US","1042919","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Aeschynomene","ciliata","Aeschynomene ciliata","Vogel",NA,"F. W. Pennell","3949","1918","1","18","South America - Neotropics","Colombia","Bolívar",NA,"Department of Bolivar, Magangue",NA,NA,NA,NA,"US02045433",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"40","45",NA,"1",NA,NA
"128","2020-09-12 05:00:02-03","US","US","1989448","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Aeschynomene","ciliata","Aeschynomene ciliata","Vogel",NA,"R. E. Schultes & G. A. Black","8480","1946","10",NA,"South America - Neotropics","Colombia","Amazônas",NA,"Trapecio amazonico, Loretoyacu River",NA,NA,NA,NA,"US02045417",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"100",NA,NA,"1",NA,NA
"129","2020-09-12 05:00:02-03","US","US","2370566","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Aeschynomene","ciliata","Aeschynomene ciliata","Vogel",NA,"H. S. Irwin","48760","1960","10","16","South America - Neotropics","Brazil","Amapá",NA,"Territorio Amapa, Brasil, Rio Oiapoque, Base of Mt. Tipac","-51.32","3.6",NA,NA,"US02045412","US02045412_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"130","2020-09-12 05:00:02-03","US","US","1856391","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Aeschynomene","ciliata","Aeschynomene ciliata","Vogel",NA,"E. P. Killip & J. Cuatrecasas","39070","1944","6","12","South America - Neotropics","Colombia","Chocó",NA,"Choco: Playa de Togoroma: sandy beach",NA,NA,NA,NA,"US02045423",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"131","2020-09-12 05:00:02-03","US","US","2100028","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Aeschynomene","ciliata","Aeschynomene ciliata","Vogel",NA,"R. L. Fróes","27105","1951","5","15","South America - Neotropics","Brazil","Pará",NA,"Estado do Para, Rio Tocantins: Jacunda",NA,NA,NA,NA,"US02045413","US02045413_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"132","2020-09-12 05:00:02-03","US","US","2120953","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Aeschynomene","ciliata","Aeschynomene ciliata","Vogel",NA,"A. Sampaio","1031","1909","8",NA,"South America - Neotropics","Brazil","Rio de Janeiro",NA,"Est. do Rio de Janeiro: Rio Itabapoana, Dormederia Rasteira nos campos",NA,NA,NA,NA,"US02045435","US02045435_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"133","2020-09-12 05:00:02-03","US","US","2100031","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Aeschynomene","ciliata","Aeschynomene ciliata","Vogel",NA,"J. M. Pires","1324","1948","10","20","South America - Neotropics","Brazil","Amazonas",NA,"Estados do Amazonas, Tefe: praia do rio",NA,NA,NA,NA,"US02045416","US02045416_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"134","2020-09-12 05:00:02-03","US","US","2982116","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Aeschynomene","ciliata","Aeschynomene ciliata","Vogel",NA,"H. P. Fuchs & L. Zanella","21820","1967","2","8","South America - Neotropics","Colombia","Chocó",NA,"Colombia, Dpto. Choco, area of Baudo, On right bank of river Baudo, about 19 km upstream of estuary, about 700 m upstream of sawmill Porquera, opposite estuary of Quebrada Canalete",NA,NA,NA,NA,"US02045409",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"135","2020-12-02 09:07:08-03","UNITINS","HUTO","2117","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Aeschynomene","ciliata","Aeschynomene ciliata","Vog.",NA,"Santos, E.R.","s.n.","2009","02","07",NA,"Brasil","Tocantins","Babaçulândia","Ponto 622","-47.567222","-7.015556",NA,"Emergente, herbácea com cerca de 1,7 m de altura. Cálice verde e corola amarela; Lagoa","HUTO002117","HUTO002117",NA,NA,"-47.567222","-7.015556",NA,NA,NA,NA,NA,"147","147",NA,NA,NA,NA
"136","2019-06-11 13:50:08-03","F","FMNH-SEEDPLANTS","V0359502F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Aeschynomene","ciliata","Aeschynomene ciliata",NA,"RRC ID Flag","R. E. Schultes","8480","1946","10","15","South America","Colombia","Amazonas",NA,NA,"-72","-1",NA,NA,"V0359502F",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"8480",NA,NA,NA
"137","2019-01-25 15:40:02-02","IAC","IAC","11425","S","Plantae",NA,NA,"Fabaceae","Aeschynomene","ciliata","Aeschynomene ciliata","Vogel","L.L.C. Antunes","J.M. Pires","1324","1948","10","20",NA,"Brasil","Amazonas","Tefé",NA,"-64.7114","-3.3542",NA,"Plantas recebidas do Instituto Agronômico do Norte, Sr J.M.Pires em Abril de 1950",NA,NA,"2015","03","-64.7114","-3.3542","23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2020-11-04 17:29:18-03","UEM","HUEM","23371","Extra","Plantae",NA,NA,"Leguminosae","Aeschynomene","ciliata","Aeschynomene ciliata","Vogel","Ma.C.Souza","Alves, FM; et al.","487","2007","12","04",NA,"Brasil","Mato Grosso do Sul","Porto Murtinho","fazenda Agro Comercial Aubi","-57.688083","-21.700972",NA,"Subarbusto ereto , cerca de 1 m; flores amarelas , estandarte com estrias vináceas; fruto verde imaturo; solo argiloso ou siltoso; planície; chaco.","HUEM000025702",NA,"2012","06","-57.688083","-21.700972",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2015-02-26 09:29:36-03","NHMLondon","NHM-LONDON-BOT","BM000931734","S","Plantae",NA,NA,"Leguminosae","Aeschynomene","ciliata","Aeschynomene ciliata","Vogel",NA,"Sellow,F.","s.n.","1815","01","01",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Type","NHMUK:ecatalogue:2476666"
"140","2020-11-05 13:53:48-03","UNIRIO","HUNI","318","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Aeschynomene","ciliata","Aeschynomene ciliata","Vogel","R. Anjos","R. Anjos; L. Borré; C.B. Moreira et al.","11","2000","01","03",NA,"Brasil","Rio de Janeiro","Rio das Ostras",NA,"-41.9449996948242","-22.5268993377686",NA,"Material em meio líquido e herborizado. Erva ereta com ca. 1,5 m altura. Folhas membranáceas discolores. Cálice verde, corola amarela. Fruto seco. Habitat: Heliófilo e hidrófilo Habito: Erva ereta","HUNI00000318",NA,NA,NA,NA,NA,NA,"17620","auto",NA,NA,NA,NA,NA,NA,NA,NA
"141","2019-11-01 14:58:15-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Aeschynomene","ciliata","Aeschynomene ciliata","Vogel","Antunes, LLC","Antunes, LLC","1943","2016","05","03","Southern America","Brasil","Tocantins","Tupirama","BR-153 km 334, entrada do trevo de Guarai","-48.507778","-8.862222",NA,"Subarbusto ereto, ca. 1,5 m altura, ramos viscosos; margem de estrada úmida",NA,NA,"2016","05","-48.507778","-8.862222","03",NA,NA,NA,NA,"226","226",NA,NA,NA,NA
"142","2019-11-01 14:58:15-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Aeschynomene","ciliata","Aeschynomene ciliata","Vogel","Antunes, LLC","Antunes, LLC; Souza, AO","2496","2017","07","19","Southern America","Brasil","Piauí","Bom Jesus","BR-135 km 345, lagoa em margem de estrada no sentido Bom Jesus","-44.305556","-9.029639",NA,"Subarbusto ereto com ca. 1 m alt., viscoso; borda de lagoa",NA,NA,"2017","07","-44.305556","-9.029639","19",NA,NA,NA,NA,"259","259",NA,NA,NA,NA
"143","2019-11-01 14:58:15-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Aeschynomene","ciliata","Aeschynomene ciliata","Vogel","Antunes, LLC","Antunes, LLC; Antunes, EC","2273","2017","01","31","Southern America","Brasil","Pará","Santarém","margem do rio Tapajós, antes de sua foz","-54.6945","-2.428556",NA,"Subarbusto ereto, ca. 2,5 m altura; ambiente úmido",NA,NA,"2017","01","-54.6945","-2.428556","31",NA,NA,NA,NA,"12","12",NA,NA,NA,NA
"144","2019-11-01 14:58:15-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Aeschynomene","ciliata","Aeschynomene ciliata","Vogel","Antunes, LLC","Antunes, LLC","2084","2016","05","07","Southern America","Brasil","Tocantins","Esperantina","margem de estrada","-48.530833","-5.2725",NA,"Subarbusto ereto ca. 30 cm altura; ambiente brejoso",NA,NA,"2016","05","-48.530833","-5.2725","07",NA,NA,NA,NA,"103","103",NA,NA,NA,NA
"145","2019-11-01 14:58:15-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Aeschynomene","ciliata","Aeschynomene ciliata","Vogel","Antunes, LLC","Antunes, LLC","2085","2016","05","07","Southern America","Brasil","Tocantins","Esperantina","margem de estrada","-48.530833","-5.2725",NA,"Subarbusto ereto ca. 30 cm altura; ambiente brejoso",NA,NA,"2016","05","-48.530833","-5.2725","07",NA,NA,NA,NA,"103","103",NA,NA,NA,NA
"146","2019-11-01 14:58:15-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Aeschynomene","ciliata","Aeschynomene ciliata","Vogel","Antunes, LLC","Antunes, LLC; Souza, AO","2497","2017","07","19","Southern America","Brasil","Piauí","Bom Jesus","BR-135 km 345, lagoa em margem de estrada no sentido Bom Jesus","-44.305556","-9.029639",NA,"Subarbusto ereto com ca. 1 m alt., viscoso; borda de lagoa",NA,NA,"2017","07","-44.305556","-9.029639","19",NA,NA,NA,NA,"259","259",NA,NA,NA,NA
"147","2019-11-01 14:58:15-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Aeschynomene","ciliata","Aeschynomene ciliata","Vogel","Antunes, LLC","Antunes, LLC","2083","2016","05","07","Southern America","Brasil","Tocantins","Esperantina","margem de estrada","-48.530833","-5.2725",NA,"Subarbusto ereto ca. 30 cm altura; ambiente brejoso",NA,NA,"2016","05","-48.530833","-5.2725","07",NA,NA,NA,NA,"103","103",NA,NA,NA,NA
"148","2019-11-01 14:58:15-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Aeschynomene","ciliata","Aeschynomene ciliata","Vogel","Antunes, LLC","Antunes, LLC; Antunes, EC","2274","2017","01","31","Southern America","Brasil","Pará","Santarém","margem do rio Tapajós, antes de sua foz","-54.6945","-2.428556",NA,"Subarbusto ereto, ca. 2,5 m altura; ambiente úmido",NA,NA,"2017","01","-54.6945","-2.428556","31",NA,NA,NA,NA,"12","12",NA,NA,NA,NA
