"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","typeStatus","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","class","relatedCatalogItem","infraspecificEpithet","fieldNumber","previousCatalogNumber","individualCount"
"548","2021-02-04 10:24:44-03","UFRPE","HST","20906","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Aphelandra","longiflora","Aphelandra longiflora","(Lindl.) Profice","A.M.Miranda","A.M.Miranda","6725","2014","08","19",NA,"Brasil","Bahia","baia de Todos os Santos",NA,"Arbusto ca. 1,20 m alt.; caule verde; folhas levemente crassas; flores com cálice e corola alaranjada. Comum.","HST020906","HST020906_v1 HST020906_v2 HST020906_v3","Salvador","-38.510799407959","-12.9710998535156",NA,NA,"26018","auto",NA,"2014","09",NA,NA,"03",NA,NA,NA,NA,NA,NA
"549","2021-02-25 10:12:24-03","CVRD","CVRD","14407","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Acanthaceae","Aphelandra","longiflora","Aphelandra longiflora","(Lindl.) Profice","Geovane S. Siqueira","G.S.Siqueira & E.M. Aoyama","874","2013","03","27","América do Sul","BRASIL","ES",NA,NA,"Foto da Flor <ll>dwc_commonname:</ll> Crista de galo","CVRD014407","CVRD014407","Linhares","-39.932444","-19.155361","14","14",NA,NA,NA,"2013","04","39°55'56,8W","19°09'19,3S","05","Magnoliopsida",NA,NA,NA,NA,NA
"550","2021-02-25 10:12:24-03","CVRD","CVRD","14438","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Acanthaceae","Aphelandra","longiflora","Aphelandra longiflora","(Lindl.) Profice","Geovane S. Siqueira","E.M. Aoyama, G.S. Siqueira","95","2013","04","24","América do Sul","BRASIL","ES",NA,NA,"Borda da mata <ll>dwc_commonname:</ll> Crista de galo","CVRD014438",NA,"Linhares","-40.0722007751465","-19.3910999298096",NA,NA,"48094","auto",NA,"2013","05",NA,NA,"16","Magnoliopsida",NA,NA,NA,NA,NA
"551","2021-02-25 10:12:24-03","CVRD","CVRD","14853","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Acanthaceae","Aphelandra","longiflora","Aphelandra longiflora","(Lindl.) Profice","L.C.Marinho","Marinho, L.C.","723","2014","02","21","América do Sul","BRASIL","ES",NA,NA,"<ll>dwc_commonname:</ll> Crista de galo","CVRD014853",NA,"Linhares","-40.0722007751465","-19.3910999298096",NA,NA,"48094","auto",NA,"2014","02",NA,NA,"21","Magnoliopsida",NA,NA,NA,NA,NA
"552","2021-02-25 10:12:24-03","CVRD","CVRD","14773","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Acanthaceae","Aphelandra","longiflora","Aphelandra longiflora","(Lindl.) Profice","Geovane S. Siqueira","Biral, L.","952","2014","02","18","América do Sul","BRASIL","ES",NA,NA,"<ll>dwc_commonname:</ll> Crista de galo","CVRD014773",NA,"Linhares","-40.0722007751465","-19.3910999298096",NA,NA,"48094","auto",NA,"2014","02",NA,NA,"28","Magnoliopsida",NA,NA,NA,NA,NA
"553","2021-02-25 10:12:24-03","CVRD","CVRD","8604","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Acanthaceae","Aphelandra","longiflora","Aphelandra longiflora","(Lindl.) Profice","Gabriel D. Colletta","Siqueira, G.S.","77","2004","02","28","América do Sul","BRASIL","ES","RFL-089/86",NA,"<ll>dwc_commonname:</ll> Crista de galo","CVRD008604",NA,"Linhares","-40.0722007751465","-19.3910999298096",NA,NA,"48094","auto",NA,"2011","04",NA,NA,"23","Magnoliopsida",NA,NA,NA,NA,NA
"554","2021-02-25 10:12:24-03","CVRD","CVRD","11503","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Acanthaceae","Aphelandra","longiflora","Aphelandra longiflora","(Lindl.) Profice","Gabriel D. Colletta","Ferreira-Pinho, M.A.","632","2006","04","09","América do Sul","BRASIL","ES","Taxonomia de Campo USP, UNICAMP, ESAlq",NA,"Herbácea, 1,3m. Corola vermelha. <ll>dwc_commonname:</ll> Crista de galo","CVRD011503",NA,"Linhares","-40.0722007751465","-19.3910999298096",NA,NA,"48094","auto",NA,"2011","04",NA,NA,"23","Magnoliopsida",NA,NA,NA,NA,NA
"555","2021-02-25 10:12:24-03","CVRD","CVRD","11761","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Acanthaceae","Aphelandra","longiflora","Aphelandra longiflora","(Lindl.) Profice","Gabriel D. Colletta","Paciencia, M.B.","2300","2006","04","04","América do Sul","BRASIL","ES","Taxonomia de Campo USP, UNICAMP, ESAlq",NA,"erva terrestre, inflorescência em espiga; flores rosa forte (pink) <ll>dwc_commonname:</ll> Crista de galo","CVRD011761",NA,"Linhares","-40.0722007751465","-19.3910999298096",NA,NA,"48094","auto",NA,"2011","04",NA,NA,"23","Magnoliopsida",NA,NA,NA,NA,NA
"556","2020-09-12 05:00:02-03","US","US","3704571","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Aphelandra","longiflora","Aphelandra longiflora","(Lindl.) Profice","Guimarães, E. F.","G. Martinelli, E. Fernandez, C. Baez & T. Lima","18473","2015","5","26","South America - Neotropics","Brazil","Mato Grosso","SESC Serra Azul, antiga Fazenda Santo Antonio, imediacoes da caverna Pote de Diamantes.",NA,NA,"US01944477","US01944477_01","Rosário Oeste","-53.6861","-14.4772","310",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"557","2020-09-12 05:00:02-03","US","US","3381769","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Geissomeria","ciliata","Geissomeria ciliata","Rizzini",NA,"J. M. Felfili","405",NA,NA,NA,"South America - Neotropics","Brazil","Goiás","GO, Município de Alto Paraiso.",NA,NA,"US02868105","US02868105_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"558","2020-09-12 05:00:02-03","US","US","2993043","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Geissomeria","ciliata","Geissomeria ciliata","Rizzini",NA,"S. Fonseca","1596","1970","6","15","South America - Neotropics","Brazil","Distrito Federal","Parque Nacional-Mata da Barragem Sta. Maria.",NA,NA,"US02868115","US02868115_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"559","2020-09-12 05:00:02-03","US","US","2958837","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Geissomeria","ciliata","Geissomeria ciliata","Rizzini",NA,"E. P. Heringer, T. S. Filgueiras, F. R. Mendonca & B. A. S. Pereira","6774","1981","4","13","South America - Neotropics","Brazil","Distrito Federal","Bacia do Rio São Bartolomeu.",NA,NA,"US02868110","US02868110_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"560","2020-09-12 05:00:02-03","US","US","2533976","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Geissomeria","ciliata","Geissomeria ciliata","Rizzini",NA,"E. P. Heringer","11507","1967","5","20","South America - Neotropics","Brazil","Distrito Federal","Fercal-Brasília DF.",NA,NA,"US02868116","US02868116_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"561","2020-09-12 05:00:02-03","US","US","3398389","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Geissomeria","ciliata","Geissomeria ciliata","Rizzini",NA,"F. R. Mendonca, M. A. Silva, M. Fonseca & E. Cardoso","4157","2000","4","13","South America - Neotropics","Brazil","Goiás","Município de Monte Alegre; Fazenda São Benedito, próximo à balda do Rio Paranã.",NA,NA,"US02868107","US02868107_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"562","2020-09-12 05:00:02-03","US","US","2271258","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Geissomeria","ciliata","Geissomeria ciliata","Rizzini",NA,"N. Yensen","14964","1956","5","19","South America - Neotropics","Brazil","Goiás","Region of the southern Serra Dourada. 17 km. east of Formoso.",NA,NA,"US02868121","US02868121_01",NA,"-48.83","-13.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"563","2020-09-12 05:00:02-03","US","US","2196723","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Geissomeria","ciliata","Geissomeria ciliata","Rizzini",NA,"A. Macedo","1852","1949","4","14","South America - Neotropics","Brazil","Goiás","Queixada.",NA,NA,"US00516891","US00516891_01","Jataí","-51.7144012451172","-17.8813991546631",NA,NA,"75073","auto","Isotype",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"564","2020-09-12 05:00:02-03","US","US","2563168","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Geissomeria","ciliata","Geissomeria ciliata","Rizzini",NA,"H. S. Irwin, R. Souza & R. Reis dos Santos","15581","1966","5","2","South America - Neotropics","Brazil","Goiás","Planalto do Brasil. Gallery forest, Côrrego Itaquera, ca. 30 km. N. of Formosa.",NA,NA,"US02868117","US02868117_01",NA,NA,NA,"850",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"565","2020-09-12 05:00:02-03","US","US","2730568","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Geissomeria","ciliata","Geissomeria ciliata","Rizzini",NA,"W. R. Anderson, S. R. Hill, R. Reis dos Santos & R. Souza","9638","1973","5","2","South America - Neotropics","Brazil","Goiás","Planalto do Brasil. Serra do Caiapó. Ca. 12 km (straight line) S of Caiapônia.",NA,NA,"US02868114","US02868114_01",NA,NA,NA,"840",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"566","2020-09-12 05:00:02-03","US","US","2271261","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Geissomeria","ciliata","Geissomeria ciliata","Rizzini",NA,"N. Yensen","15028","1956","5","21","South America - Neotropics","Brazil","Goiás","Region of the southern Serra Dourada. Forested area near the Ribeirao Cristalino 34 km. east of Formoso.",NA,NA,"US02868120","US02868120_01",NA,"-48.83","-13.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"567","2020-09-12 05:00:02-03","US","US","3384716","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Geissomeria","ciliata","Geissomeria ciliata","Rizzini",NA,"G. Hatschbach, A. Schinini & E. Barbosa","71191","2000","5","16","South America - Neotropics","Brazil","Goiás","Gruta Angélica (Mun. São Domingos).",NA,NA,"US02868106","US02868106_01",NA,NA,NA,"550",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"568","2020-09-12 05:00:02-03","US","US","2927081","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Geissomeria","ciliata","Geissomeria ciliata","Rizzini",NA,"E. P. Heringer, J. E. de Paula, R. C. Mendonça & A. E. Heringer Salles","1289","1979","5","2","South America - Neotropics","Brazil","Distrito Federal","D.F. Corrego da Papuda.",NA,NA,"US02868112","US02868112_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"569","2020-09-12 05:00:02-03","US","US","2778035","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Geissomeria","ciliata","Geissomeria ciliata","Rizzini",NA,"G. Hatschbach","36928","1975","5","27","South America - Neotropics","Brazil","Goiás","10 km S de Terezina (mun. Cavalcante).",NA,NA,"US02868113","US02868113_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"570","2020-09-12 05:00:02-03","US","US","3341183","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Geissomeria","ciliata","Geissomeria ciliata","Rizzini",NA,"M. Fonseca, F. C. A. Oliveira, M. L. M. Azevedo & A. Magalhães","1029","1996","6","28","South America - Neotropics","Brazil","Goiás","Município de Niquelândia. Macedo. Mata ca. 3 km abaixo da mina de níquel à esquerda.",NA,NA,"US02868108","US02868108_01",NA,"-48.3844","-14.3681",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"571","2020-09-12 05:00:02-03","US","US","2278194","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Geissomeria","ciliata","Geissomeria ciliata","Rizzini",NA,"A. Macedo","4918","1957","5","30","South America - Neotropics","Brazil","Minas Gerais","S. Vicente. Municipio Ituintaba. Estado Minas.",NA,NA,"US02868119","US02868119_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"572","2020-09-12 05:00:02-03","US","US","2991721","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Geissomeria","ciliata","Geissomeria ciliata","Rizzini",NA,"E. P. Heringer, T. S. Figueiras, F. R. Mendonca, B. A. S. Pereira & et al.","4812","1980","5","19","South America - Neotropics","Brazil","Distrito Federal","DF, Bacia do Rio São Bartolomeu.",NA,NA,"US02868111","US02868111_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"573","2020-09-12 05:00:02-03","US","US","2563162","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Geissomeria","ciliata","Geissomeria ciliata","Rizzini",NA,"H. S. Irwin, R. Souza, J. W. Grear & R. Reis dos Santos","15242","1966","4","21","South America - Neotropics","Brazil","Goiás","Planalto do Brasil. Serra do Morcêgo. Côrrego Estrema, ca. 35 km. N.E. of Formosa.",NA,NA,"US02868118","US02868118_01",NA,NA,NA,"800",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"574","2020-09-12 05:00:02-03","US","US","2941393","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Geissomeria","ciliata","Geissomeria ciliata","Rizzini",NA,"E. P. Heringer, T. S. Filgueiras, F. R. Mendonca & B. A. S. Pereira","6967","1981","5","20","South America - Neotropics","Brazil","Distrito Federal","Bacia do Rio São Bartolomeu.",NA,NA,"US02868109","US02868109_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"575","2020-09-12 05:00:02-03","US","US","3387160","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Geissomeria","cincinnata","Geissomeria cincinnata","Nees",NA,"J. A. Carneiro","639","1999","3","30","South America","Brazil","Paraná","Fazenda Monte Verde (Mun. Jundiaí do Sul).",NA,NA,"US02868091","US02868091_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"576","2020-09-12 05:00:02-03","US","US","2639798","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Geissomeria","cincinnata","Geissomeria cincinnata","Nees",NA,"G. Hatschbach","32070","1973","5","18","South America - Neotropics","Brazil","Mato Grosso","Parque Aguas Quentes (mun. Cuiaba).",NA,NA,"US02868098","US02868098_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"577","2020-09-12 05:00:02-03","US","US","2564413","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Geissomeria","cincinnata","Geissomeria cincinnata","Nees",NA,"G. Hatschbach","14302","1966","4","29","South America","Brazil","Paraná","Mun. Cianorte. Fda. Lagoa.",NA,NA,"US02868103","US02868103_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"578","2020-09-12 05:00:02-03","US","US","3433577","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Geissomeria","cincinnata","Geissomeria cincinnata","Nees",NA,"H. Keller","193","2000","4","11","South America","Argentina","Misiones","Dep. Gral. Belgrano. Propiedad de A.P.S.A., límite con Parque Provincial Urugua-y. Borde de arroyo Urugua-y.",NA,NA,"US02868089",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"579","2020-09-12 05:00:02-03","US","US","2543245","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Geissomeria","cincinnata","Geissomeria cincinnata","Nees",NA,"G. Hatschbach & O. Guimarães","19023/112","1968","4","18","South America","Brazil","Paraná","Mun. Cianorte. Cianorte.",NA,NA,"US02868101","US02868101_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"580","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Geissomeria","cincinnata","Geissomeria cincinnata","Nees",NA,"Sello, --","8725",NA,"3",NA,"South America","Brazil",NA,"Rio Campos. Brasilia.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"581","2020-09-12 05:00:02-03","US","US","2732590","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Geissomeria","cincinnata","Geissomeria cincinnata","Nees",NA,"R. Kummrow","472",NA,NA,NA,"South America","Brazil","Paraná","Rib. do Veado (mun. Siqueira Campos).",NA,NA,"US02868097","US02868097_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"582","2020-09-12 05:00:02-03","US","US","2566154","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Geissomeria","cincinnata","Geissomeria cincinnata","Nees",NA,"G. Hatschbach","21476","1969","5","14","South America","Brazil","Paraná","Fda. Mururé (Mun. Terra Boa). A bacia do Rio Paraná.",NA,NA,"US02868099","US02868099_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"583","2020-09-12 05:00:02-03","US","US","2543237","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Geissomeria","cincinnata","Geissomeria cincinnata","Nees",NA,"G. Hatschbach & O. Guimarães","303","1968","6","9","South America","Brazil","Paraná","Foz do Chopim (Mun. Laranjeiras do Sul) Pr. Margens do Rio Iguaçu.",NA,NA,"US02868100","US02868100_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"584","2020-09-12 05:00:02-03","US","US","2949254","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Geissomeria","cincinnata","Geissomeria cincinnata","Nees",NA,"D. Sucre","1474","1967","5","2","South America - Neotropics","Brazil","Rio de Janeiro","(Gb.) Est. do R. de Janeiro, Mun. R. de Janeiro, Matas do Pai Ricardo.",NA,NA,"US02868102","US02868102_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"585","2020-09-12 05:00:02-03","US","US","2847792","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Geissomeria","cincinnata","Geissomeria cincinnata","Nees",NA,"G. Davidse, T. P. Ramamoorthy & D. Vital","11216","1976","3","13","South America","Brazil","Paraná","6 km SE of São Luia (between the Brazil-Argentina border and the Rio Iguaçu).",NA,NA,"US02868095","US02868095_01",NA,NA,NA,"300",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"586","2020-09-12 05:00:02-03","US","US","2826205","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Geissomeria","cincinnata","Geissomeria cincinnata","Nees",NA,"G. Davidse, T. P. Ramamoorthy & D. Vital","11216","1976","3","13","South America","Brazil","Paraná","6 km SE of São Luia (between the Brazil-Argentina border and the Rio Iguaçu).",NA,NA,"US02868094","US02868094_01",NA,NA,NA,"300",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"587","2020-09-12 05:00:02-03","US","US","2757723","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Geissomeria","cincinnata","Geissomeria cincinnata","Nees",NA,"G. Hatschbach","34532","1974","6","15","South America","Brazil","Paraná","Missal (mun. Medianeira).",NA,NA,"US02868096","US02868096_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"588","2020-09-12 05:00:02-03","US","US","3389339","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Geissomeria","cincinnata","Geissomeria cincinnata","Nees",NA,"J. M. Silva, A. Soares & W. Maschio","2969","1999","6","15","South America","Brazil","Paraná","Fazenda Deni Schwartz (Mun. Capitão Leônidas Marques).",NA,NA,"US02868090","US02868090_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"589","2020-09-12 05:00:02-03","US","US","2850031","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Geissomeria","cincinnata","Geissomeria cincinnata","Nees",NA,"E. Cabral","42","1976","7","26","South America","Argentina","Misiones","Dep. Iguazú. Parque Nacional Iguazú.",NA,NA,"US02868093",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"590","2020-09-12 05:00:02-03","US","US","2851032","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Geissomeria","cincinnata","Geissomeria cincinnata","Nees",NA,"G. Hatschbach","39886","1977","5","3","South America","Brazil","Paraná","Cerro Azul, arredores.",NA,NA,"US02868092","US02868092_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"591","2020-09-12 05:00:02-03","US","US","3316263","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Geissomeria","dawsonii","Geissomeria dawsonii","Leonard",NA,"M. Fonseca, F. C. A. Oliveira & B. S. Barros","384","1995","6","21","South America - Neotropics","Brazil","Goiás","GO. Niquelandia, Ca. 2 KM apos a Mina de Niquel. Sope de morro.",NA,NA,"US02868163","US02868163_01",NA,"-48.3864","-14.3581",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"592","2020-09-12 05:00:02-03","US","US","2754806","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Geissomeria","dawsonii","Geissomeria dawsonii","Leonard",NA,"A. Mattos Fo","382",NA,NA,NA,"South America - Neotropics","Brazil","Goiás","S. João da Alianca.",NA,NA,"US02868164","US02868164_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"593","2020-09-12 05:00:02-03","US","US","2271252","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Geissomeria","dawsonii","Geissomeria dawsonii","Leonard",NA,"E. Y. Dawson","14531","1956","4","23","South America - Neotropics","Brazil","Goiás","Inter Porto Imperial et Lunie, ad flum Tocantins",NA,NA,"US00136788","US00136788_01",NA,NA,NA,NA,NA,NA,NA,"Isotype",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"594","2020-09-12 05:00:02-03","US","US","2271253","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Geissomeria","dawsonii","Geissomeria dawsonii","Leonard","Leonard, E. C., (US)","E. Y. Dawson","14531","1956","4","23","South America - Neotropics","Brazil","Goiás","18 km north of Sao Joao da Alianca.",NA,NA,"US01095011","US01095011_01",NA,NA,NA,NA,NA,NA,NA,"Isotype",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"595","2020-09-12 05:00:02-03","US","US","2754811","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Geissomeria","distans","Geissomeria distans","Nees",NA,"P. Occhioni","4856",NA,NA,NA,"South America - Neotropics","Brazil","Rio de Janeiro","Procedência Est. do Rio - Serra Maria, Rezende.",NA,NA,"US02868162","US02868162_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"596","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Geissomeria","longiflora","Geissomeria longiflora","Lindl.",NA,"Luschnath","s.n.","1853","8",NA,"South America","Brazil",NA,"Forests Macahe.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"597","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Geissomeria","longiflora","Geissomeria longiflora","Lindl.",NA,"H. Moreira","277",NA,NA,NA,"South America","Brazil","Paraná","Monte Alegre.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"598","2020-09-12 05:00:02-03","US","US","2639540","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Geissomeria","longiflora","Geissomeria longiflora","Lindl.",NA,"A. D'Orbigny","s.n.",NA,"7",NA,"South America - Neotropics","Bolivia",NA,"Xavier de Chiquitos.",NA,NA,"US02868201",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"599","2020-09-12 05:00:02-03","US","US","3259414","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Geissomeria","longiflora","Geissomeria longiflora","Lindl.",NA,"C. de Oliveira","278","1988","5","4","South America - Neotropics","Brazil","Rio de Janeiro","Alto da Boa Vista, Estr. Vista Chinesa, pr. km 3, vertente H Gáira [interpreted] Pequena.",NA,NA,"US02868138","US02868138_01",NA,NA,NA,"500",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"600","2020-09-12 05:00:02-03","US","US","2798621","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Geissomeria","longiflora","Geissomeria longiflora","Lindl.",NA,"J. Lanna Sobrinho","621","1963","4","24","South America - Neotropics","Brazil","Rio de Janeiro","Guanabara, Morro Queimado.",NA,NA,"US02868142","US02868142_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
