"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","individualCount","fieldNumber","typeStatus"
"95","2009-04-01 15:04:00-03","MO","MOBOT","100176219","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","Carmen L. Cristóbal|Dieter C. Wasshausen","Cristóbal 2282","1993","9","25","South America","Argentina",NA,NA,NA,NA,NA,NA,"(Nees) Lindau","E. Tripp","Misiones","Candelaria","3 km de ruta 12, camino a Cerro Corá.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"96","2013-08-23 04:12:00-03","MO","MOBOT","100176228","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","Gert G. Hatschbach|O. V. Guimarães","Hatschbach 21936","1969","7","17","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Nees) Lindau","E. Tripp","Mato Grosso do Sul",NA,"Fazenda Santa Cruz (mun. Aquidauana).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"97","2009-08-18 12:57:00-03","MO","MOBOT","100209013","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","J.M. Egea","Egea 191","2003","10","28","South America","Paraguay",NA,NA,NA,NA,NA,NA,"(Nees) Lindau","C.E.","Presidente Hayes",NA,"Santa Asuncion.","-58.5808334","-23.9377777",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"98","2009-08-18 13:14:00-03","MO","MOBOT","100209020","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","Rodolphe E. Spichiger|Pierre A. Loizeau","Spichiger 1506","1985","9","19","South America","Paraguay",NA,NA,NA,NA,NA,NA,"(Nees) Lindau","E. Tripp","Presidente Hayes",NA,"Estancia Pozo Favorito.","-59.8833333","-23.1166667",NA,"150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"99","2014-04-11 17:01:00-03","MO","MOBOT","100261214","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","M. Peña-Chocarro|J. de Egea Juvinel|M. Vera|G. Céspedes","Peña-Chocarro 1907","2004","10","18","South America","Paraguay",NA,NA,NA,NA,NA,NA,"(Nees) Lindau","W.D. Stevens","Presidente Hayes",NA,"Laguna Capitán.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"100","2014-03-20 09:27:00-03","MO","MOBOT","100314976","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","Luzmila Arroyo P.|Mary Mendizábal","Arroyo Padilla 4600","2009","9","21","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Nees) Lindau","J. R. I. Wood (OXF)","Santa Cruz","Vallegrande","Camino entre la comunidad el Enpinao y La chacra.","-63.8330556","-18.3377777",NA,"1789.00000000","1895.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"1","09-15",NA
"101","2011-04-05 14:31:00-03","MO","MOBOT","100363129","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","M. Kessler|et al.","Kessler 5032","1995","7","2","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Nees) Lindau",NA,"Chuquisaca",NA,"98 Kms de Monteagudo a Padilla.","-64.1666667","-19.5333333",NA,"1500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"102","2008-05-27 22:02:00-03","MO","MOBOT","1003927","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","Elsa M. Zardini|M.R.P. da Silva","Zardini 43132","1995","7","25","South America","Paraguay",NA,NA,NA,NA,NA,NA,"(Nees) Lindau","D. Wasshausen (US)","Presidente Hayes",NA,"Route to Fortin General Bruguez, between Km 50 and 55. Dry forest and inundated savanna on clay.","-58.33333","-24.83333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","1020",NA
"103","2008-05-27 22:02:00-03","MO","MOBOT","1003964","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","Elsa M. Zardini|M.R.P. da Silva","Zardini 43164","1995","7","25","South America","Paraguay",NA,NA,NA,NA,NA,NA,"(Nees) Lindau","D. Wasshausen (US)","Presidente Hayes",NA,"Route to Fortin General Bruguez, between Km 50 and 55. Dry forest and inundated savanna on clay.","-58.33333","-24.83333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1020",NA
"104","2020-01-15 04:34:00-03","MO","MOBOT","100397211","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","Luzmila Arroyo P.|G.A. Parada|Y. Inturias|Jehizon Terán|D. Soux|R. Garcia|C. Roth","Arroyo Padilla 5546","2011","7","20","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Nees) Lindau","G. A. Parada (USZ) 2012","Santa Cruz","Vallegrande","Comunidad de Alto Seco. Camino a Rio Santa Elena.","-64.0944444","-18.905",NA,"1582.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","11-15",NA
"105","2013-04-16 12:28:00-03","MO","MOBOT","100440532","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","Luzmila Arroyo P.|Y. Inturias|M. Betancur|J.I. Bustamante|G. Toledo|M.T. Martinez","Arroyo Padilla 5868","2011","9","26","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Nees) Lindau","G. A. Parada (USZ), 2013","Santa Cruz","Vallegrande","A 6 kilómetros del trigal camino hacia rio tembladera.","-64.1166667","-18.3111111",NA,"1930.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","11-29",NA
"106","2013-07-22 14:06:00-03","MO","MOBOT","100515270","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","G.A. Parada|M. Betancur|M.T. Martinez","Parada-Gutierrez 4881","2012","8","22","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Nees) Lindau","J.R.I. Wood, 2013","Santa Cruz","Vallegrande","Río Grande, a 2 km de la junta del Ñancahuasu.","-63.6763889","-19.0702778",NA,"526.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","12-36",NA
"107","2015-04-21 05:44:00-03","MO","MOBOT","100535831","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","G.A. Parada|Y. Inturias|S. Carreño|Ivan Linneo|Julio Dávalos","Parada-Gutierrez 1671","2009","8","29","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Nees) Lindau","J. R. I. Wood (OXF)","Santa Cruz","Guarayos","Cerro Grande y Chicos.","-63.5201945","-15.6600556",NA,"180.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"108","2014-05-29 12:00:00-03","MO","MOBOT","100537212","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","Ariel Lliully|J. Vedia","Lliully 932","2007","9","22","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Nees) Lindau","J. R. I. Wood (OXF)","Tarija","Gran Chaco","Gran Chaco, Municipio de Carapari, P.N. y Area de Manejo Integrado de la Serranía de Aguarague. Alrededores de la comunidad de Nazareno.","-63.6912222","-21.6629444",NA,"980.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"109","2013-01-07 14:33:00-02","MO","MOBOT","100555732","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","Ariel Lliully|J. Alberto Peñaranda|et al.","Lliully 1174A","2008","7","10","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Nees) Lindau","A. Lliully (HSB)","Chuquisaca","Luis Calvo","Municipio de Villa Vaca Guzman, P.N. y Área de Manejo Integrado de la Serranía del Iñao. Por el camino entre el río Grande, aprox. a 5 km de la comunidad de Montegrande.","-63.9202778","-19.1780556",NA,"617.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"110","2008-05-27 22:02:00-03","MO","MOBOT","1093128","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","Nur Ritter|Garrett E. Crow|Marisol Garvizu","Ritter 3645","1996","8","20","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Nees) Lindau","D. Wasshausen (US)","Santa Cruz","Nuflo de Chavez","A large wetland; ca. 0.5 km NE of Concepción, on the road towards San Ignacio. The front half of the system is dominated by Pontederia cordata. The back half of the system is characterized by a large pond with a floating mat dominated by Eleocharis acutangula.","-62.01666","-16.11666",NA,"485.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"9",NA,NA
"111","2008-05-27 22:02:00-03","MO","MOBOT","1236773","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","F. Cornejo|A. Balarezo","Cornejo Valverde 3180","1997","8","22","South America","Peru",NA,NA,NA,NA,NA,NA,"(Nees) Lindau","Fernando Cornejo","Puno","Carabaya","Bosque de colina.","-69","-13.36666",NA,"360.00000000","480.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"2","53",NA
"112","2008-05-27 22:02:00-03","MO","MOBOT","1263018","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","Elsa M. Zardini|Leongino Guerrero","Zardini 47006","1997","7","28","South America","Paraguay",NA,NA,NA,NA,NA,NA,"(Nees) Lindau","D. Wasshausen (US)","Presidente Hayes",NA,"Estancia Zalazar. Salt flats and lakes.","-59.18861","-23.03527",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1110",NA
"113","2008-05-27 22:02:00-03","MO","MOBOT","1263026","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","Elsa M. Zardini|Leongino Guerrero","Zardini 47010","1997","7","28","South America","Paraguay",NA,NA,NA,NA,NA,NA,"(Nees) Lindau","D. Wasshausen (US)","Presidente Hayes",NA,"Estancia Zalazar. Salt flats and lakes.","-59.18861","-23.03527",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1110",NA
"114","2008-05-27 22:02:00-03","MO","MOBOT","1323092","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","L. Mani L.","Mani López 31","1998","10","23","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Nees) Lindau","S. Jimenez (USZ)","Santa Cruz","Nuflo de Chavez","Alrededor de la Comunidad 16 de Marzo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2009-03-30 12:46:00-03","MO","MOBOT","1522660","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","Michael H. Nee","Nee 51284","2000","11","8","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Nees) Lindau","D. Wasshausen","Santa Cruz","Cordillera","2 km by road W of the highest point on the road from Eytí to the Ipatí-Camiri road.","-63.4833333","-19.8666667",NA,"1100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"116","2009-10-05 10:17:00-03","MO","MOBOT","1536903","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","Michael H. Nee","Nee 35321","1987","7","23","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Nees) Lindau","E.Tripp (RSA)","Santa Cruz","Cordillera","2-3 km NW of Boyuíbe, along abandoned railroad to Cuevo.","-63.2833333","-20.4",NA,"800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"117","2015-09-08 10:01:00-03","MO","MOBOT","1778647","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","Elsa M. Zardini|Leongino Guerrero","Zardini 58802","2002","6","26","South America","Paraguay",NA,NA,NA,NA,NA,NA,"(Nees) Lindau","W.D. Stevens","Concepción",NA,"Between Estancias Belo Horizonte and Primavera.","-57.4933333","-22.7138889",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","1262",NA
"118","2015-09-08 10:01:00-03","MO","MOBOT","1789443","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","Elsa M. Zardini|Leongino Guerrero","Zardini 58861","2002","6","26","South America","Paraguay",NA,NA,NA,NA,NA,NA,"(Nees) Lindau","C. Ezcurra (SI)","Concepción",NA,"Between Estancias Belo Horizonte and Primavera.","-57.4933333","-22.7138889",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1262",NA
"119","2008-05-27 22:02:00-03","MO","MOBOT","1958622","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","Rosa Degen|Fátima Mereles","Degen 2689","1992","7","23","South America","Paraguay",NA,NA,NA,NA,NA,NA,"(Nees) Lindau","fcq","Boquerón",NA,"Neuland, en sotobosque humedo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2010-04-06 21:13:00-03","MO","MOBOT","2188142","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","Armando T. Hunziker|Alfredo E. Cocucci","Hunziker 17600","1964","10","9","South America","Argentina",NA,NA,NA,NA,NA,NA,"(Nees) Lindau",NA,"Catamarca",NA,"Dptos. Santa Rosa/El Alto. Sierra de Ancasti: Cuesta de Alijlán, en la ruta hacia El Alto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2010-04-06 21:13:00-03","MO","MOBOT","2188169","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","Armando T. Hunziker|Alfredo E. Cocucci","Hunziker 17596","1964","10","9","South America","Argentina",NA,NA,NA,NA,NA,NA,"(Nees) Lindau","Ariza Espinar, L.","Catamarca",NA,"Dptos. Santa Rosa/El Alto. Sierra de Ancasti: Cuesta de Alijlán, en la ruta hacia El Alto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2010-04-06 21:13:00-03","MO","MOBOT","2188199","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","Armando T. Hunziker|Alfredo E. Cocucci","Hunziker 18877","1966","10","16","South America","Argentina",NA,NA,NA,NA,NA,NA,"(Nees) Lindau","Ariza Espinar, L.","Catamarca","Paclin","Subiendo la Cuesta de La Viña (entre el límite con Tucumán y La Viña) por la ruta 38",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2010-04-06 21:13:00-03","MO","MOBOT","2188224","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","Armando T. Hunziker|Alfredo E. Cocucci","Hunziker 17572","1964","10","9","South America","Argentina",NA,NA,NA,NA,NA,NA,"(Nees) Lindau","Ariza Espinar, L.","Catamarca","Santa Rosa","Ruta 67, a unos 5 km del Río Huacra, rumbo a Los Altos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2018-05-17 05:28:00-03","MO","MOBOT","2188258","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","María E. Múlgura|F. Biganzoli|H. Illarraga|Andrea S. Vega","Múlgura 1960","1997","12","18","South America","Argentina",NA,NA,NA,NA,NA,NA,"(Nees) Lindau","Ezcurra, C.","Corrientes","Santo Tomé","Ruta 14, a unos 2 km arroyo Chirimay","-55.7","-28.08333",NA,"120.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2012-11-03 15:29:00-02","MO","MOBOT","2188290","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","Dieter C. Wasshausen|Robert Neumann|Cecilia Ezcurra|Carlos Saravia T.","Wasshausen 1978","1993","9","16","South America","Argentina",NA,NA,NA,NA,NA,NA,"(Nees) Lindau","Wasshausen, D. C., 18/06/","Jujuy","Ledesma","Punta del Agua, arroyo, 15 km E of Ruta nº 34",NA,NA,NA,"500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2012-11-03 15:29:00-02","MO","MOBOT","2188312","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","Dieter C. Wasshausen|Robert Neumann|Cecilia Ezcurra|Carlos Saravia T.","Wasshausen 1977","1993","9","16","South America","Argentina",NA,NA,NA,NA,NA,NA,"(Nees) Lindau","Wasshausen, D. C., 18/06/","Jujuy","Ledesma","Punta del Agua, arroyo, 15 km E of Ruta nº 34",NA,NA,NA,"500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2008-05-27 22:02:00-03","MO","MOBOT","2188341","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","Osvaldo Morrone|Norma B. Deginani|M. Mónica Ponce|Diego Giraldo-Cañas","Morrone 1107","1996","10","10","South America","Argentina",NA,NA,NA,NA,NA,NA,"(Nees) Lindau","Ezcurra, C., / /","Misiones","Apóstoles","Ruta Prov. 94, 7 Km de Garruchos camino a Azara, Río Chimiray.","-55.7","-28.08333",NA,"90.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2011-03-02 00:02:00-03","MO","MOBOT","2188372","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","Dieter C. Wasshausen|Carmen L. Cristóbal|Victor Maruñak","Wasshausen 1995","1993","9","24","South America","Argentina",NA,NA,NA,NA,NA,NA,"(Nees) Lindau","Wasshausen, D. C., 18/06/","Misiones","Candelaria","1 km from Ruta nº 12 on road to Loreto Campos",NA,NA,NA,"250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2011-03-02 00:02:00-03","MO","MOBOT","2188398","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","Dieter C. Wasshausen|Carmen L. Cristóbal|Victor Maruñak","Wasshausen 1991","1993","9","24","South America","Argentina",NA,NA,NA,NA,NA,NA,"(Nees) Lindau","Wasshausen, D. C., 18/06/","Misiones","Iguazú","Parque Nacional Iguazú, ruta 101, entre 10-14 km del empalme con ruta 12",NA,NA,NA,"250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2010-04-06 21:13:00-03","MO","MOBOT","2188409","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","Armando T. Hunziker|Alfredo E. Cocucci","Hunziker 17956","1964","12","19","South America","Argentina",NA,NA,NA,NA,NA,NA,"(Nees) Lindau",NA,"Santiago del Estero","Choya","Sierra de Guasayán: Quebrada de las Higuerillas, rumbo a Los Cóndores, a unos 2 km al norte de Alto Bello",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2011-03-26 10:28:00-03","MO","MOBOT","2406292","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","Maria M. Arbo|et al.","Arbo 5888","1993","9","7","South America","Argentina",NA,NA,NA,NA,NA,NA,"(Nees) Lindau",NA,"Misiones","San Javier","Cerro del Monje, 6 km NE de San Javier","-55.13333","-27.88333",NA,"271.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2013-01-28 05:13:00-02","MO","MOBOT","2444638","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","Andres E. Johnson","Johnson 910","2001","8","19","South America","Argentina",NA,NA,NA,NA,NA,NA,"(Nees) Lindau","Ezcurra, C.","Misiones","General Manuel Belgrano","Reserva de Vida Silvestre Urugua-í, camino de acceso",NA,NA,NA,"300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2009-07-09 17:05:00-03","MO","MOBOT","2456770","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","Gert G. Hatschbach","Hatschbach 43996",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"(Nees) Lindau",NA,"Paraná",NA,"Candido Rondon. Corrego R. Branco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2008-05-27 22:02:00-03","MO","MOBOT","2488387","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","RAMELLA","RAMELLA 2267lr","1988","1","20","South America","Paraguay",NA,NA,NA,NA,NA,NA,"(Nees) Lindau","Ezcurra, C.","Chaco",NA,"Cerro Cnel. F. Cabrera, 5 km SE del cerro","-61.73333","-19.65",NA,"400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2015-04-16 21:31:00-03","MO","MOBOT","2488400","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","André Charpin|Lorenzo Ramella","Charpin 21357","1988","5","5","South America","Paraguay",NA,NA,NA,NA,NA,NA,"(Nees) Lindau",NA,"Cordillera",NA,"Emboscada, 5 km antes del pueblo, por ruta desde Limpio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2015-10-26 10:39:00-02","MO","MOBOT","2488438","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","Fátima Mereles","Mereles H. 5218","1993","6","19","South America","Paraguay",NA,NA,NA,NA,NA,NA,"(Nees) Lindau","Degen, R.","Presidente Hayes",NA,"Est. Pozo Azul s/ruta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"137","2014-04-14 16:52:00-03","MO","MOBOT","2488452","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","Émile Hassler","Hassler 4203","1898","8",NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,"(Nees) Lindau","W.D. Stevens","San Pedro",NA,"In regione vicine San Estanislao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"138","2008-05-27 22:02:00-03","MO","MOBOT","2709493","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","J.R.I. Wood","Wood 14175","1998","11","8","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Nees) Lindau",NA,"Santa Cruz","Cordillera",NA,NA,NA,NA,"900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2008-05-27 22:02:00-03","MO","MOBOT","3077705","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","Nur Ritter|et al.","Ritter 4675","1998",NA,NA,"South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Nees) Lindau","D.Wasshausen","Santa Cruz",NA,"Province of Herman Busch. Town pf Puerto Suarez. the dirt road leading the highway to Puerto Quiharro to the hotel El Tumbador.","-57.77527","-18.97444",NA,"100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2014-04-14 16:49:00-03","MO","MOBOT","3079424","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","W.G. Herter","Herter 85024","1929","7",NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,"(Nees) Lindau","W.D. Stevens","Chaco",NA,"Río Verde",NA,NA,NA,"50.00000000","100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"141","2014-04-14 17:02:00-03","MO","MOBOT","3079531","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","Nélida Soria","Soria Rey 4447","1991","3","20","South America","Paraguay",NA,NA,NA,NA,NA,NA,"(Nees) Lindau","W.D. Stevens","Amambay",NA,"Estancia Santa Teresa. Potrero Guarani, 12 km SE de Administracion",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"142","2014-04-14 16:42:00-03","MO","MOBOT","3079604","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","Émile Hassler","Hassler 12200","1913","8",NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,"(Nees) Lindau","W.D. Stevens","Paraguarí",NA,"In regione lacus Ypacaray",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"143","2014-04-14 16:46:00-03","MO","MOBOT","3080039","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","Pedro Jörgensen","Jörgensen 4306","1928","9","6","South America","Paraguay",NA,NA,NA,NA,NA,NA,"(Nees) Lindau","W.D. Stevens",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"144","2014-04-18 11:28:00-03","MO","MOBOT","3081524","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","Lidia Pérez de Molas|R. Duré|R. Cabral","Pérez de Molas 89","1982","9","1","South America","Paraguay",NA,NA,NA,NA,NA,NA,"(Nees) Lindau","W.D. Stevens","Central",NA,"Zarate Isla. Suelo modificado.","-57.5666667","-25.2666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"145","2012-04-12 14:00:00-03","MO","MOBOT","3081531","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","Lidia Pérez de Molas|R. Duré|R. Cabral","Pérez de Molas 89","1982","9","1","South America","Paraguay",NA,NA,NA,NA,NA,NA,"(Nees) Lindau","C.Ezcurra","Central",NA,"Luque, Zarate Isla. Suelo modificado","-57.5666667","-25.2666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"146","2008-05-27 22:02:00-03","MO","MOBOT","3320237","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","Jeaneth Villalobos","Villalobos 164","2005","8","21","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Nees) Lindau","M. Serrano (HSB)","Chuquisaca","Belisario Boeto","Comunity Tacurbity. Alrededores de la comunidad. Bosque subhúmedo caducifolio. Piso subandino. Anadenanthera macrocarpa y Tabebuia impetiginosa, en laderas. En las terrazas Prosopis alba.","-64.14472","-20.63",NA,"878.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2008-05-27 22:02:00-03","MO","MOBOT","3374054","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","Ariel Lliully","Lliully 308","2005","10","16","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Nees) Lindau","J.R.I. Wood","Chuquisaca","Luis Calvo","Comunidad de Arrayan. Pie de monte de la Serranía del Incahuasi, bosques abiertos serrano chaqueño, sobresalen plantas volubles y arbustos espinosos, varias especies de Solanum en lugares abiertos, Tecoma stans y Enterolobium contortisiliquum en el estrato arbóreo.","-63.73777","-19.87972",NA,"1190.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
