"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","phylum","order","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","geoFlag","recordNumber","individualCount","typeStatus","continentOcean","preparationType","class","fieldNumber","infraspecificEpithet","relatedCatalogItem","sex"
"421","2009-03-27 09:16:00-03","MO","MOBOT","100176774","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","soratensis","Tillandsia soratensis","Baker","Foster's 1958 catalog notes file","G. Mandon","1848",NA,NA,"Bolivia",NA,NA,"Catarguata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mandon 1185","1","Type","South America",NA,NA,NA,NA,NA,NA
"422","2009-04-02 10:31:00-03","MO","MOBOT","100177771","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","soratensis","Tillandsia soratensis","Baker","Foster's 1958 Catalog Notes file","Erich Werdermann","1926","10",NA,"Bolivia","Santa Cruz",NA,"Misiones Guarayos- Sta. Cruz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"250.00000000","300.00000000",NA,NA,"Werdermann 2674","1",NA,"South America",NA,NA,NA,NA,NA,NA
"423","2009-04-02 11:49:00-03","MO","MOBOT","100177812","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","soratensis","Tillandsia soratensis","Baker","Foster's 1958 Catalog Notes file","Robert S. Williams",NA,NA,NA,"Bolivia",NA,NA,"Apolo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Williams 1483","1",NA,"South America",NA,NA,NA,NA,NA,NA
"424","2009-04-02 12:30:00-03","MO","MOBOT","100177824","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","soratensis","Tillandsia soratensis","Baker","Foster's 1958 Catalog Notes file","Otto Kuntze",NA,NA,NA,"Bolivia",NA,NA,"Mt Tunari",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kuntze s.n.","1",NA,"South America",NA,NA,NA,NA,NA,NA
"425","2020-10-23 12:12:00-03","MO","MOBOT","101230201","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","G.K. Brown","Amaro Macedo","1950","11","12","Brazil","Minas Gerais","Ituiutaba","S. Vicente.","-49.4650001525879","-18.968900680542",NA,NA,NA,NA,NA,NA,NA,NA,NA,"50022",NA,NA,NA,"auto","Macedo 2714","1",NA,"South America",NA,NA,NA,NA,NA,NA
"426","2008-05-27 22:02:00-03","MO","MOBOT","1751487","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","W. Till (WU)","Elsa M. Zardini|Apestegui, Isabelino","2002","2","8","Paraguay","Alto Paraguay",NA,"Proposed Biosphere Reserve Gran Chaco Americano: Agua Dulce. Humid forests on sandy soils.","-59.75777","-19.98444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"170.00000000",NA,NA,NA,"Zardini 58285","4",NA,"South America",NA,NA,"1253",NA,NA,NA
"427","2008-05-27 22:02:00-03","MO","MOBOT","1753410","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","W. Till (WU)","Elsa M. Zardini|Rivas, Juan Carlos","2002","2","10","Paraguay","Alto Paraguay",NA,"Proposed Biosphere Reserve Gran Chaco Americano: Cerro León. Dwarf forest on rocks.","-60.31111","-20.42944",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Zardini 58554","4",NA,"South America",NA,NA,"1255",NA,NA,NA
"428","2008-05-27 22:02:00-03","MO","MOBOT","1751999","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","W. Till (WU)","Elsa M. Zardini|Rivas, Juan Carlos","2002","2","9","Paraguay","Alto Paraguay",NA,"Proposed Biosphere Reserve Gran Chaco Americano: Cerro León. Seasonal forests on clay soils.","-60.315","-20.42944",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Zardini 58413","4",NA,"South America",NA,NA,"1254",NA,NA,NA
"429","2012-03-15 05:09:00-03","MO","MOBOT","1750545","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","W. Till (WU)","Elsa M. Zardini|Robert Gómez","2002","2","7","Paraguay","Alto Paraguay",NA,"Proposed Biosphere Reserve Gran Chaco Americano: Madrejon-Agua Dulce. Seasonal forests and swamps on sandy clay soils.","-59.75888","-20.32277",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"170.00000000",NA,NA,NA,"Zardini 58165","4",NA,"South America",NA,NA,"1252",NA,NA,NA
"430","2008-05-27 22:02:00-03","MO","MOBOT","608213","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","Bruce Holst (SEL)","Elsa M. Zardini|Leongino Guerrero","1994","1","19","Paraguay","Boquerón",NA,"(ex Nueva Asunción) Parque Nacional Teniente Agripino Enciso. Eastern Area. Dry forest.","-61.65","-21.21666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Zardini 37904","4",NA,"South America",NA,NA,"867",NA,NA,NA
"431","2011-06-09 17:35:00-03","MO","MOBOT","608198","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","Bruce Holst (SEL)","Elsa M. Zardini|Tulio Tillería","1994","1","19","Paraguay","Boquerón",NA,"(ex Nueva Asunción) Parque Nacional Teniente Agripino Enciso. Western Area. Dry forest.","-61.71666","-21.08333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Zardini 37865","4",NA,"South America",NA,NA,"866",NA,NA,NA
"432","2008-05-27 22:02:00-03","MO","MOBOT","605072","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","A. Schinini (CTES)","Elsa M. Zardini|R. Velázquez","1990","1","27","Paraguay","Paraguarí",NA,"Estero del Ypoá, 20 km W of Carapeguá, north of Pacheco. Gallery forest around Estero.","-57.41666","-25.28333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Zardini 18316","2",NA,"South America",NA,NA,"262",NA,NA,NA
"433","2009-11-30 17:23:00-02","MO","MOBOT","608853","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","P. Ibisch","Timothy J. Killeen|Israel G. Vargas C.|Bonifacio Mostacedo C.","1992","6","18","Bolivia","Chuquisaca","Luis Calvo","Cerca del limite con Santa Cruz. 10-30 km al E de Boyuibe. Matorral con Schinopsis y Aspidosperma quebracho-blanco. Muestras preservadas en alcohol.","-63","-20.4166667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"600.00000000","900.00000000",NA,NA,"Killeen 4159","1",NA,"South America",NA,NA,"50",NA,NA,NA
"434","2014-11-17 15:26:00-02","MO","MOBOT","100140907","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","E. J. Gouda (U)","Walter J. Eyerdam|Alan A. Beetle","1938","9","25","Argentina","Jujuy","Capital","Estes Hacienda, about 30 km southwest of Jujuy; on branches of quebracha colorado tree.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1500.00000000",NA,NA,NA,"Eyerdam 22190","1",NA,"South America",NA,NA,NA,NA,NA,NA
"435","2009-08-21 12:43:00-03","MO","MOBOT","100176142","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","W. Till (WU)","Hugh C. Cutler","1942","9","14","Bolivia","Santa Cruz","Chiquitos","20 km W of San José de Chiquitos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"225.00000000",NA,NA,NA,"Cutler 7084","1",NA,"South America",NA,NA,NA,NA,NA,NA
"436","2011-06-17 17:02:00-03","MO","MOBOT","100177528","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","Foster's 1958 catalog notes file","José Steinbach",NA,NA,NA,"Bolivia","Santa Cruz","Sara","Buena Vista","-63.66666","-17.45",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Steinbach G. 6665","1",NA,"South America",NA,NA,NA,NA,NA,NA
"437","2009-08-21 12:38:00-03","MO","MOBOT","100210131","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","C.A. Palací","Timothy J. Killeen","1985","11","21","Bolivia","Santa Cruz","Nuflo de Chavez","Rancho Zapoco ayoreo community 90 km SE of Concepción, Rolling plain of precambrian shield, mosaic of semideciduous forest, wooded savanna and savanna wetlands.","-61.6666667","-16.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"450.00000000",NA,NA,NA,"Killeen 1462","1",NA,"South America",NA,NA,NA,NA,NA,NA
"438","2009-08-21 12:01:00-03","MO","MOBOT","100210135","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","C.A. Palací","Timothy J. Killeen","1987","2","26","Bolivia","Santa Cruz","Nuflo de Chavez","Rancho Puesto Nuevo, 40 km S of Concepción. Hills precambrian shield; mosaic of semideciduous forest, wooded savanna and transitional scrub.","-62","-16.4166667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"700.00000000",NA,NA,NA,"Killeen 2339","1",NA,"South America",NA,NA,NA,NA,NA,NA
"439","2009-12-04 15:26:00-02","MO","MOBOT","100211483","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","A. Schinini","Gert G. Hatschbach|Maria M. Hatschbach|E.L. Barbosa","1992","4","7","Brazil","Bahia",NA,"Barra do Brumado (mun. Rio de Contas).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hatschbach 56823","1",NA,"South America",NA,NA,NA,NA,NA,NA
"440","2014-01-02 15:52:00-02","MO","MOBOT","100211489","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","M.F. Agra","M. de F. Agra","1997","10","19","Brazil",NA,NA,"Paraíba, Município de de Maturéia, Pico do Jabre.","-37.4313889","-7.1861111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"800.00000000","1010.00000000",NA,NA,"Agra 4573","1",NA,"South America",NA,NA,NA,NA,NA,NA
"441","2014-01-02 15:53:00-02","MO","MOBOT","100211500","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","M.F. Agra","M. de F. Agra","1997","9","27","Brazil",NA,NA,"Paraíba, Município de Maturéia, Pico do Jabre.","-37.4313889","-7.1861111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"800.00000000","1010.00000000",NA,NA,"Agra 4233","1",NA,"South America",NA,NA,NA,NA,NA,NA
"442","2010-07-27 10:47:00-03","MO","MOBOT","100292806","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","A. Schinini","Rosa Degen|Elsa M. Zardini","1987","11","27","Paraguay","Cordillera",NA,"Cerro Tobati. En las rocas.","-57.06666","-25.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Degen 536","1",NA,"South America",NA,NA,NA,NA,NA,NA
"443","2010-10-12 12:26:00-03","MO","MOBOT","100311636","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","A. Schinini (CTES)","Milan Vavrek|D. Vavrek","1981","11","14","Paraguay","Central",NA,"Ñemby. Cerca del pozo de Senasa. Media sombra. Suelo sobre palmas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vavrek 444","1",NA,"South America",NA,NA,NA,NA,NA,NA
"444","2013-08-03 06:36:00-03","MO","MOBOT","100316693","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker",NA,"Luzmila Arroyo P.|Mary Mendizábal","2009","9","23","Bolivia","Santa Cruz","Vallegrande","Camino entre la Comunidad El Empinao y La Chacra.","-63.8330556","-18.3377777",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1789.00000000","1895.00000000",NA,NA,"Arroyo Padilla 4698","1",NA,"South America",NA,NA,"09-17",NA,NA,NA
"445","2015-04-21 05:44:00-03","MO","MOBOT","100357512","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","G. A. Parada (USZ) 2012","Luzmila Arroyo P.|D. Villarroel|Y. Inturias|Ivan Linneo","2010","7","15","Bolivia","Santa Cruz","Vallegrande","Alrededores del Río la Ciénega-","-64.1097222","-18.4455555",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1993.00000000",NA,NA,NA,"Arroyo Padilla 4937","1",NA,"South America",NA,NA,"10-4",NA,NA,NA
"446","2020-01-15 04:34:00-03","MO","MOBOT","100398597","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","G. A. Parada (USZ) 2012","Luzmila Arroyo P.|G.A. Parada|Y. Inturias|Jehizon Terán|D. Soux|R. Garcia|C. Roth","2011","7","22","Bolivia","Santa Cruz","Vallegrande","1 km antes del Rio Grande, entrando por la comunidad Pampillas.","-64.0905555","-18.9855555",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"945.00000000",NA,NA,NA,"Arroyo Padilla 5632","1",NA,"South America",NA,NA,"11-19",NA,NA,NA
"447","2012-09-27 10:48:00-03","MO","MOBOT","100404102","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","G. A. Parada (USZ) 2012","G.A. Parada|Y. Inturias","2011","8","3","Bolivia","Santa Cruz","Vallegrande","Camino de El Trigal hacia el río Tembladeras.","-64.1388889","-18.3047222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1633.00000000",NA,NA,NA,"Parada-Gutierrez 3648","1",NA,"South America",NA,NA,"11-57",NA,NA,NA
"448","2016-08-03 05:22:00-03","MO","MOBOT","100435180","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","R. Villegas","T. E. Boza E.|Quispe, Lourdes|R. Villegas","2011","10","27","Bolivia","La Paz","Muñecas","Area Natural de Manejo Integrado Apolobamba, Camata, entre el camino Charazani y Apolo.","-68.7580556","-15.2294445",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1525.00000000",NA,NA,NA,"Boza Espinoza 2361","4",NA,"South America",NA,NA,NA,NA,NA,NA
"449","2012-09-27 10:47:00-03","MO","MOBOT","100440516","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","G. A. Parada (USZ) 2012","Luzmila Arroyo P.|Y. Inturias|M. Betancur|J.I. Bustamante|G. Toledo|M.T. Martinez","2011","9","26","Bolivia","Santa Cruz","Vallegrande","A 6 kilómetros del trigal camino hacia rio tembladera.","-64.1166667","-18.3111111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1930.00000000",NA,NA,NA,"Arroyo Padilla 5852","1",NA,"South America",NA,NA,"11-29",NA,NA,NA
"450","2012-09-27 10:49:00-03","MO","MOBOT","100440891","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","G. A. Parada (USZ) 2012","Luzmila Arroyo P.|Y. Inturias|M. Betancur","2011","9","26","Bolivia","Santa Cruz","Vallegrande","Camino entre Vallegrande y Ariruma, a 7 km de Chacopata. Borde de camino y quebrada.","-64.2397222","-18.32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1750.00000000",NA,NA,NA,"Arroyo Padilla 5899","1",NA,"South America",NA,NA,"11-30",NA,NA,NA
"451","2012-09-27 10:52:00-03","MO","MOBOT","100443204","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","G. A. Parada (USZ) 2012","G.A. Parada|Y. Inturias|M. Betancur","2011","11","28","Bolivia","Santa Cruz","Vallegrande","Entre Las Vueltas y Corosito.","-63.9575","-18.8694445",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1388.00000000",NA,NA,NA,"Parada-Gutierrez 3863","1",NA,"South America",NA,NA,"11-75",NA,NA,NA
"452","2012-09-27 10:50:00-03","MO","MOBOT","100444378","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","G. A. Parada (USZ) 2012","G.A. Parada|Y. Inturias|M. Betancur","2011","12","6","Bolivia","Santa Cruz","Vallegrande","Del cruce de Ramos hacia Torrecillas.","-64.3105556","-18.4822223",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1520.00000000",NA,NA,NA,"Parada-Gutierrez 4106","1",NA,"South America",NA,NA,"11-94",NA,NA,NA
"453","2020-10-23 11:39:00-03","MO","MOBOT","101230172","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","G.K. Brown","Ghillean T. Prance|Eduardo Lleras|Dionizio F. Coêlho","1973","10","16","Brazil","Mato Grosso",NA,"Marombade Mato in grass field, behind Buriti Football stadium.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"720.00000000",NA,NA,NA,"Prance 19055","1",NA,"South America",NA,NA,NA,NA,NA,NA
"454","2020-10-23 12:10:00-03","MO","MOBOT","101230200","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","G.K. Brown","Howard S. Irwin|et al.","1966","1","19","Brazil","Goiás",NA,"Serra Dourada, 20 km SE of Goiás Velho.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"800.00000000",NA,NA,NA,"Irwin 11758","1",NA,"South America",NA,NA,NA,NA,NA,NA
"455","2011-12-22 05:01:00-02","MO","MOBOT","1070531","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","Smith, L. B.","Teodoro Rojas","1916","12",NA,"Paraguay","Concepción",NA,"Puerto Fonciere.","-57.8","-22.48333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rojas 2068","1",NA,"South America",NA,NA,NA,NA,NA,NA
"456","2012-03-18 05:12:00-03","MO","MOBOT","1154455","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","W. Till (WU)","Fabiana Mamani M.|Antony Jardim","1997","11","14","Bolivia","Santa Cruz","Chiquitos","Santiago de Chiquitos. Serraria de Santiago; camino a la cueva, a la altura el arco. Campo rupreste.","-59.25","-18.66666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"800.00000000",NA,NA,NA,"Mamani M. 1309","5",NA,"South America",NA,NA,NA,NA,NA,NA
"457","2012-04-12 05:10:00-03","MO","MOBOT","1154887","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","H. Luther (SEL)","J. Guillén|Alfredo F. Fuentes|Marisol Garvizu","1997","1","22","Bolivia","Santa Cruz","Velasco","Camino hacia las Mechitas, a 5 km del aserradero Cerro Pelao sobre el cerro","-61.49777","-14.54305",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"500.00000000",NA,NA,NA,"Guillén 248","3",NA,"South America",NA,NA,NA,NA,NA,NA
"458","2008-05-27 22:02:00-03","MO","MOBOT","1156285","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","H. Luther (SEL)","J. Richard Abbott","1995","5","3","Bolivia","Santa Cruz","Andrés Ibáñez","Santa Cruz de la Sierra; within first ring, on Chuquisaca Street just north of Saavedra Street.","-63.18333","-17.76666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"400.00000000",NA,NA,NA,"Abbott 16740",NA,NA,"South America",NA,NA,NA,NA,NA,NA
"459","2014-04-04 05:49:00-03","MO","MOBOT","1238170","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","H. Luther (SEL)","H. van der Werff|Bruce Gray|Rodolfo Vásquez|Rocío Rojas","1998","3","11","Peru","Amazonas",NA,"Along road Pedro Ruiz - Chachapoyas, in dry scrub, with cacti and bromeliads.","-77.92","-6.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1300.00000000","1900.00000000",NA,NA,"van der Werff 14720","2",NA,"South America",NA,NA,"222",NA,NA,NA
"460","2008-05-27 22:02:00-03","MO","MOBOT","1521992","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","H. Luther","Michael H. Nee",NA,NA,NA,"Bolivia","Santa Cruz",NA,"The plain around Santa Cruz that is bound by the 700 m contour of the Andean foothills to the west, and the Río Grande to the east","-63.2","-17.74166",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"420.00000000",NA,NA,NA,"Nee 47841",NA,NA,"South America",NA,NA,NA,NA,NA,NA
"461","2009-08-21 12:37:00-03","MO","MOBOT","1523647","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","L. B. Smith","Michael H. Nee","1989","1","22","Bolivia","Santa Cruz","Andrés Ibáñez","Along Río Chore Chore [=Río Pantano], 7 km SE of Palmar del Oratorio and 18 km SE of center of Santa Cruz.","-63.2","-17.74166",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"380.00000000",NA,NA,NA,"Nee 37679","1",NA,"South America",NA,NA,NA,NA,NA,NA
"462","2015-05-07 07:14:00-03","MO","MOBOT","1411989","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","W. Till (WU)","Elsa M. Zardini|J. Rodríguez","1999","10","22","Paraguay","Itapúa",NA,"Yacyretá Dam Island Reserve: Western area. Collecting area: around two hectares.","-56.8230556","-27.4486111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Zardini 51599","4",NA,"South America",NA,NA,"1181",NA,NA,NA
"463","2008-05-27 22:02:00-03","MO","MOBOT","1526118","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","H. Luther","Michael H. Nee",NA,NA,NA,"Bolivia","Santa Cruz",NA,"Within the Flora de la Region del Parque Nacional Amboro, but above the 700 m contour","-63.95","-18.10833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1575.00000000","1700.00000000",NA,NA,"Nee 46580",NA,NA,"South America",NA,NA,NA,NA,NA,NA
"464","2008-05-27 22:02:00-03","MO","MOBOT","1526358","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","H. Luther","Michael H. Nee",NA,NA,NA,"Bolivia","Santa Cruz",NA,"The plain around Santa Cruz that is bound by the 700 m contour of the Andean foothills to the west, and the Río Grande to the east","-63.2","-17.74166",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nee 49105",NA,NA,"South America",NA,NA,NA,NA,NA,NA
"465","2008-05-27 22:02:00-03","MO","MOBOT","1526659","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","E. Gouda","Michael H. Nee",NA,NA,NA,"Bolivia","Santa Cruz",NA,"The plain around Santa Cruz that is bound by the 700 m contour of the Andean foothills to the west, and the Río Grande to the east","-63.2","-17.74166",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"420.00000000",NA,NA,NA,"Nee 33991",NA,NA,"South America",NA,NA,NA,NA,NA,NA
"466","2008-05-27 22:02:00-03","MO","MOBOT","1526756","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","E. Gouda","Michael H. Nee",NA,NA,NA,"Bolivia","Santa Cruz",NA,"The plain around Santa Cruz that is bound by the 700 m contour of the Andean foothills to the west, and the Río Grande to the east","-63.2","-17.74166",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"320.00000000",NA,NA,NA,"Nee 39954",NA,NA,"South America",NA,NA,NA,NA,NA,NA
"467","2008-11-05 03:33:00-02","MO","MOBOT","1528205","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","A. Fuentes (LPB)","Michael H. Nee","1998","2","1","Bolivia","Santa Cruz","Florida","Bottom of valley of Río Achira and steep slopes above highway from Santa Cruz to Samaipata, near cemetery near Achira. Disturbed forest with occasional Cereus dayami, Phyllostylon rhamnoides.","-63.78333","-18.16666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1300.00000000",NA,NA,NA,"Nee 48221",NA,NA,"South America",NA,NA,NA,NA,NA,NA
"468","2009-08-21 12:35:00-03","MO","MOBOT","1528487","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","US","Michael H. Nee","1990","11","28","Bolivia","Santa Cruz",NA,"5.5 km by air NE of Cotoca, 1 km N of El Campanero. Flat area and slope along Quebrada Cotoca.","-63.2","-17.74166",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"340.00000000",NA,NA,NA,"Nee 40067","1",NA,"South America",NA,NA,NA,NA,NA,NA
"469","2008-05-27 22:02:00-03","MO","MOBOT","1709543","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","W. Till (WU)","Elsa M. Zardini|M. Vera","2001","11","4","Paraguay","Concepción",NA,"Vallemi: Cerro Pucú. Forest on marbres and limestones.","-57.95333","-22.14138",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"300.00000000",NA,NA,NA,"Zardini 57399","4",NA,"South America",NA,NA,"1242",NA,NA,NA
"470","2011-06-09 17:46:00-03","MO","MOBOT","1757882","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","Roberto Vásquez(USZ)","Israel G. Vargas C.","2001","7","21","Bolivia","Cochabamba","Ayopaya","3 km. bajando de Sequerancho, hacia la casa del Gringo Bosque deciduo ralo en laderas secas y pedregosas.","-66.78444","-16.475",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1000.00000000",NA,NA,NA,"Vargas Caballero 6330",NA,NA,"South America",NA,NA,NA,NA,NA,NA
