"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","phylum","continentOcean","imagecode","coordinatePrecision","geoFlag","class","order","typeStatus","relatedCatalogItem","preparationType","fieldNumber","previousCatalogNumber"
"51","2021-02-04 10:30:09-03","UFRPE","HST","2712","PreservedSpecimen","Plantae","Salicaceae","Casearia","selloana","Casearia selloana","Eichler","R.Marquete","2012","07",NA,"M.T.Monteiro","22855","1968","11","08","Brasil","Alagoas","São Miguel dos Campos","Fábrica Sebastião Ferreira","-36.0936012268066","-9.78110980987549",NA,NA,NA,NA,"Flores pequenas, cor verde-amarelada, perfumadas.","HST002712",NA,NA,NA,"30539","auto",NA,NA,NA,NA,NA,NA,NA
"52","2021-02-04 10:30:09-03","UFRPE","HST","3439","PreservedSpecimen","Plantae","Salicaceae","Casearia","selloana","Casearia selloana","Eichler","R.Marquete","2012","07",NA,"M.T.Monteiro","23442","1971","03","18","Brasil","Alagoas","São Miguel dos Campos","Fazenda Sebastião Ferreira","-36.0936012268066","-9.78110980987549",NA,NA,NA,NA,"Flores esverdeadas e perfumadas.","HST003439",NA,NA,NA,"30539","auto",NA,NA,NA,NA,NA,NA,NA
"53","2021-02-25 10:12:53-03","CVRD","CVRD","1445","PreservedSpecimen","Plantae","Salicaceae","Casearia","selloana","Casearia selloana","Eichler","Roseli B. Torres","2020","04","02","Sobral, M.","4745","1986","03","23","BRASIL","ES","Linhares","Em interior de mata.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Puleiro branco","CVRD001445","Magnoliophyta","América do Sul","CVRD001445","48094","auto","Magnoliopsida","Malpighiales",NA,NA,NA,NA,NA
"54","2021-02-25 10:12:53-03","CVRD","CVRD","4424","PreservedSpecimen","Plantae","Salicaceae","Casearia","selloana","Casearia selloana","Eichler","Ronaldo Marquete","2015","07","01","Farias, G.L.","607","1993","06","04","BRASIL","ES","Linhares","Linha D, 750m.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Puleiro branco","CVRD004424","Magnoliophyta","América do Sul","CVRD004424","48094","auto","Magnoliopsida","Malpighiales",NA,NA,NA,NA,NA
"55","2021-03-01 11:51:58-03","UFPE","UFP","79099","PreservedSpecimen","Plantae","Salicaceae","Casearia","selloana","Casearia selloana","Eichler.","Nepomuceno, FA","2018","05","22","Silva, LA; Silva, JR; Demétrio, KM","26","2014","12","17","Brasil","Pernambuco","Recife",NA,"-34.8810997009277","-8.05389022827148",NA,NA,NA,NA,"COORD.:07º57'38.1 e 34º57.00.5 W.; Floresta ombrófila densa.","UFP079099",NA,NA,NA,"18865","auto",NA,NA,NA,NA,NA,NA,NA
"56","2019-11-13 11:31:17-03","USP","SPF","146827","PreservedSpecimen","Plantae","Salicaceae","Casearia","selloana","Casearia selloana","Eichler","Nepomuceno, FAA","2017","03",NA,"Melo, E","3082","1999","11","15","Brasil","Bahia","Morro do Chapéu",NA,"-40.990833","-11.616667","-40.990833","-11.616667","760","760",NA,"SPF00146827",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2019-11-13 11:31:17-03","USP","SPF","152586","PreservedSpecimen","Plantae","Salicaceae","Casearia","selloana","Casearia selloana","Eichler","França, F",NA,NA,NA,"França, F","2418","1997","10","25","Brasil","Bahia","Milagres","Morro Pé de Serra","-39.831389","-12.887222","-39.831389","-12.887222","488","488",NA,"SPF00152586",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2019-11-13 11:31:17-03","USP","SPF","157879","PreservedSpecimen","Plantae","Salicaceae","Casearia","selloana","Casearia selloana","Eichler","Marquete, R","2012","02",NA,"Fiaschi, P","1400","2003","03","08","Brasil","Bahia","Boa Nova",NA,"-40.1875","-14.373611","-40.1875","-14.373611",NA,NA,NA,"SPF00157879",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2019-11-13 11:31:17-03","USP","SPF","198169","PreservedSpecimen","Plantae","Salicaceae","Casearia","selloana","Casearia selloana","Eichler","Torres, RB","2009",NA,NA,"Santos, MF","396","2008","10","24","Brasil","Minas Gerais","Itambé do Mato Dentro","APA Parque Nacional da Serra do Cipó","-43.402056","-19.396361","-43.402056","-19.396361",NA,NA,NA,"SPF00198169",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2019-11-13 11:31:17-03","USP","SPF","200367","PreservedSpecimen","Plantae","Salicaceae","Casearia","selloana","Casearia selloana","Eichler","Torres, RB","2009",NA,NA,"Freitas, HS","76","2008","09","27","Brasil","São Paulo","São José do Barreiro",NA,"-44.661444","-22.638611","-44.661444","-22.638611","482","482",NA,"SPF00200367",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2019-11-13 11:31:17-03","USP","SPF","200914","PreservedSpecimen","Plantae","Salicaceae","Casearia","selloana","Casearia selloana","Eichler","Pirani, JR","2016",NA,NA,"Fiaschi, P","3512","2011","01","21","Brasil","Espírito Santo","São Roque do Canaã",NA,"-40.658639","-19.824889","-40.658639","-19.824889","157","157",NA,"SPF00200914",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2019-11-13 11:31:17-03","USP","SPF","81705","PreservedSpecimen","Plantae","Salicaceae","Casearia","selloana","Casearia selloana","Eichler","Pirani, JR","2016",NA,NA,"Pirani, JR","2803","1993","05","11","Brasil","Espírito Santo","Domingos Martins",NA,"-40.6591987609863","-20.3633003234863",NA,NA,NA,NA,NA,"SPF00081705",NA,NA,NA,"48150","auto",NA,NA,NA,NA,NA,NA,NA
"63","2019-10-07 09:32:45-03","UEFS","HUEFS","247805","PreservedSpecimen","Plantae","Salicaceae","Casearia","selloana","Casearia selloana","Eichler",NA,NA,NA,NA,"Mizushima, M.","316","2018","02","25","Brasil","Minas Gerais","Manga",NA,"-43.932201385498","-14.7558002471924",NA,NA,NA,NA,"Caatinga","HUEFS0247805","Angiospermae",NA,NA,"51351","auto","Rosanae","Malpighiales",NA,NA,NA,NA,NA
"64","2019-10-07 09:32:45-03","UEFS","HUEFS","137290","PreservedSpecimen","Plantae","Salicaceae","Casearia","selloana","Casearia selloana","Eichler",NA,NA,NA,NA,"Melo, E.","5554","2008","04","18","Brasil","Bahia","Morro do Chapéu","Buraco do Posidônio.","-41.270556","-11.645833","41W16'14''","11S38'45''","970","970","Caatinga. Afloramento de calcário. Depressão em forma de dolina.","HUEFS0137290","Angiospermae",NA,"HUEFS0137290",NA,NA,"Rosanae","Malpighiales",NA,NA,NA,NA,NA
"65","2019-10-07 09:32:45-03","UEFS","HUEFS","150905","PreservedSpecimen","Plantae","Salicaceae","Casearia","selloana","Casearia selloana","Eichler","F.A.A.Nepomuceno","2017","08",NA,"Lins, A.C.B.","305","2007","08","01","Brasil","Pernambuco","Igarassu","Mata Atlântica, Usina São José, Engenho Água Branca. Borda inclinada, Mata da Vespas.","-34.979167","-7.752222","34W58'45''","7S45'8''","105","105","Mata Atlântica.","HUEFS0150905","Angiospermae",NA,"HUEFS0150905",NA,NA,"Rosanae","Malpighiales",NA,NA,NA,NA,NA
"66","2019-10-07 09:32:45-03","UEFS","HUEFS","150949","PreservedSpecimen","Plantae","Salicaceae","Casearia","selloana","Casearia selloana","Eichler","F.A.A.Nepomuceno","2017","08",NA,"Gomes, J.S.","202","2007","11","20","Brasil","Pernambuco","Igarassu","Mata Atlantica. Usina São José, Engenho D'água. Interior plano., Mata de Piedade.","-34.989167","-7.848611","34W59'21''","7S50'55''","113","113","Mata Atlântica.","HUEFS0150949","Angiospermae",NA,"HUEFS0150949",NA,NA,"Rosanae","Malpighiales",NA,NA,NA,NA,NA
"67","2019-10-07 09:32:45-03","UEFS","HUEFS","193348","PreservedSpecimen","Plantae","Salicaceae","Casearia","selloana","Casearia selloana","Eichler","F.A.A.Nepomuceno","2017","08",NA,"Marinho, L.C.","399","2013","02","25","Brasil","Bahia","Boa Nova","Fazenda Alvorada, área de Mata de Cipó.","-40.2","-14.316667","40W12'0''","14S19'0''","800","800",NA,"HUEFS0193348","Angiospermae",NA,"HUEFS0193348",NA,NA,"Rosanae","Malpighiales",NA,NA,NA,NA,NA
"68","2019-10-07 09:32:45-03","UEFS","HUEFS","216735","PreservedSpecimen","Plantae","Salicaceae","Casearia","selloana","Casearia selloana","Eichler","F.A.A.Nepomuceno","2017","08",NA,"Martins, C.T.V.D.","277","2013","11","02","Brasil","Bahia","Mucugê","Alto do rio Paraguaçu.","-41.389167","-12.995556","41W23'21''","12S59'44''","975","975",NA,"HUEFS0216735","Angiospermae",NA,"HUEFS0216735",NA,NA,"Rosanae","Malpighiales",NA,NA,NA,NA,NA
"69","2019-10-07 09:32:45-03","UEFS","HUEFS","248966","PreservedSpecimen","Plantae","Salicaceae","Casearia","selloana","Casearia selloana","Eichler",NA,NA,NA,NA,"Moonlight, P.W.","1341","2019","02","15","Brasil","Minas Gerais","Juvenília","Nordeste plot JUV-01, Fazenda Valle Verde, ca. 8km off BR130 at Monte Rei.","-44.157222","-14.425","44W9'26''","14S25'30''","524","524","Arboreal Caatinga. Open at ground level and with closed canopy ca. 12-18m. Most trees with single, straight stems. No herbs, only seedlings of trees. Some lianas.","HUEFS0248966","Angiospermae",NA,NA,NA,NA,"Rosanae","Malpighiales",NA,NA,NA,NA,NA
"70","2019-09-04 17:58:46-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","selloana","Casearia selloana",NA,NA,NA,NA,NA,"J. S. Blanchet","1857",NA,NA,NA,"Brazil","Bahia",NA,NA,"-42","-11",NA,NA,NA,NA,NA,NA,"Spermatophyta","South America",NA,NA,NA,"Dicotyledoneae",NA,"Syntype",NA,NA,NA,NA
"71","2019-09-04 17:58:56-03","F","FMNH-SEEDPLANTS","V0093243F","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","selloana","Casearia selloana",NA,NA,NA,NA,NA,"J. S. Blanchet","1857","1834",NA,NA,"Brazil","Bahia",NA,NA,"-42","-11",NA,NA,NA,NA,NA,"V0093243F","Spermatophyta","South America","V0093243F_01",NA,NA,"Dicotyledoneae",NA,"Syntype",NA,NA,NA,NA
"72","2019-06-24 08:13:59-03","IAC","IAC","47690","S","Plantae","Salicaceae-1.Samydoideae","Casearia","selloana","Casearia selloana","Eichler","R.B. Torres","2006","01","19","G.E.L. Macedo & A.F. Souza","865","2004","05","19","Brasil","Bahia","Jequié","Fazenda Brejo Novo, a 10,5 km da av. Otávio Mangabeira pela Exupério Miranda no bairro Mandacarú","-40.109417","-13.944722","-40.109417","-13.944722",NA,NA,"13º56#?#41S, 40º06#?#33.9W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2019-01-25 15:46:37-02","IAC","IAC","50928","S","Plantae","Salicaceae-1.Samydoideae","Casearia","selloana","Casearia selloana","Eichler","R.B. Torres","2009","08","12","M.F. Santos & J.B.C. Marques","396","2008","10","24","Brasil","Minas Gerais","Itambé do Mato Dentro","Distrito de Santana do Rio Preto (Cabeça de Boi). APA do Parque Nacional da Serra do Cipó. Borda de clareira após subida de morro nas terras de José Agostinho (outro proprietário) próximo à fio d#?#água","-43.3211","-19.4144","-43.3211","-19.4144",NA,NA,"Coordenadas do material 19S23#?#46.9, 43W24#?#7.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2019-01-25 15:46:37-02","IAC","IAC","50929","S","Plantae","Salicaceae-1.Samydoideae","Casearia","selloana","Casearia selloana","Eichler","R.B. Torres","2009","08","12","H.S. Freitas","76","2008","09","27","Brasil","São Paulo","São José do Barreiro","Fazenda Atibaia. Acesso pelo km 258 da Rodovia dos Tropeiros (SP068)","-44.5778","-22.645","-44.5778","-22.6450",NA,NA,"Coordenadas do material: 22S38#?#19, 44W39#?#41,2, 482m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2019-01-25 15:46:37-02","IAC","IAC","55469","S","Plantae","Salicaceae-1.Samydoideae","Casearia","selloana","Casearia selloana","Eichler","R.B. Torres","1985","08","21","D.A. Folli","550","1985","08","21","Brasil","Espírito Santo","Linhares","Reserva Florestal, km 0,78","-40.0722","-19.3911","-40.0722","-19.3911",NA,NA,"Nome popular: anavinga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2019-01-25 15:46:37-02","IAC","IAC","55830","S","Plantae","Salicaceae-1.Samydoideae","Casearia","selloana","Casearia selloana","Eichler","R. Marquete","2014","05","09","R. Marquete","3259","2002","05","09","Brasil","Minas Gerais","Lima Duarte","Conceição de Ibitipoca. Serra do Ibitipoca, estrada para o Parque Estadual do Ibitipoca, próximo a pousada dos Manacás","-43.9033333","-21.7088889","-43.9033333","-21.7088889",NA,NA,"Coordenadas: WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2020-07-23 12:08:25-03","CEPLAC","CEPEC","43659","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","selloana","Casearia selloana",NA,"F. A. A. Nepomuceno",NA,NA,NA,"L. A. Mattos-Silva","2479","1988","08","23","Brasil","Bahia","SANTA CRUZ CABRÁLIA","Área da Estação Ecológica do Pau-brasil (ESPAB). Ca. 16Km a W de Porto Seguro, Rod. BR-367.","-39.133333","-16.383333","39W8'","16S23'",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2020-07-23 12:08:25-03","CEPLAC","CEPEC","39664","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","selloana","Casearia selloana",NA,"F. A. A. Nepomuceno",NA,NA,NA,"T. S. dos Santos","4287","1986","08","05","Brasil","Bahia","SANTA CRUZ CABRÁLIA","Área da Estação Ecológica do Pau-brasil (ESPAB), ca. 16KM a W de Porto Seguro, Rod. Br-367.","-39.133333","-16.383333","39W8'","16S23'",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2020-07-23 12:08:25-03","CEPLAC","CEPEC","136421","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","selloana","Casearia selloana",NA,"F. A. A. Nepomuceno",NA,NA,NA,"L. C. Marinho","399","2013","02","25","Brasil","Bahia","BOA NOVA","Fazenda Alvorada.","-40.2","-14.316667","40W12'0","14S19'0",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2020-07-23 12:21:46-03","CEPLAC","CEPEC","153857","PreservedSpecimen","Plantae","Salicaceae","Casearia","selloana","Casearia selloana",NA,"R. Asprino",NA,NA,NA,"Santos, E.A.","1456","2016","03","11","Brasil","Bahia","entre rios","Conglomerado BA_675-2-6-6","-38.084444","-11.941944","38W5'4","11S56'31",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/3/2017",NA,NA,NA
"81","2020-07-23 12:08:25-03","CEPLAC","CEPEC","19380","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","selloana","Casearia selloana",NA,"F. A. A. Nepomuceno",NA,NA,NA,"R. M. Harley","18377","1977","01","29","Brasil","Bahia","ITACARÉ","Ca. 6Km SW de Itacaré, ao S da Rod. Itacaré/Ubaitaba, ao S da Foz do Rio de Contas.","-39.016667","-14.316667","39W1'","14S19'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2020-07-23 12:08:25-03","CEPLAC","CEPEC","95966","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","selloana","Casearia selloana",NA,"F. A. A. Nepomuceno",NA,NA,NA,"P. Fiaschi","1400","2003","03","08","Brasil","Bahia","BOA NOVA","Fazenda Cotermaia (do Sr. Alipe Maia), entrada a esquerda, ca. 1,2Km a E de Boa Nova, na estrada para Dário Meira.","-40.1875","-14.373611","40W11'15","14S22'25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2020-07-23 12:08:25-03","CEPLAC","CEPEC","5641","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","selloana","Casearia selloana",NA,"F. A. A. Nepomuceno",NA,NA,NA,"T. S. dos Santos","714","1970","04","15","Brasil","Bahia","ITACARÉ","Beira mar, lado S.","-38.9967002868652","-14.2775001525879",NA,NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,"41230","auto",NA,NA,NA,NA,NA,NA,NA
"84","2020-07-23 12:08:25-03","CEPLAC","CEPEC","11475","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","selloana","Casearia selloana",NA,"F. A. A. Nepomuceno",NA,NA,NA,"T. S. dos Santos","2891","1975","02","21","Brasil","Bahia","VALENÇA","Km 9 da Rod. Valença/Guaibim.","-39.0731010437012","-13.3703002929688",NA,NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,"43634","auto",NA,NA,NA,NA,NA,NA,NA
"85","2020-11-19 14:06:32-03","Unimontes","MCMG","5652","PreservedSpecimen","Plantae","Salicaceae","Casearia","selloana","Casearia selloana","Eichler","Santos,R. M",NA,NA,NA,"Rodrigues, R. H. |",NA,NA,NA,NA,"Brasil","Minas Gerais","Serra Azul","2011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2020-11-19 14:06:32-03","Unimontes","MCMG","4294","PreservedSpecimen","Plantae","Salicaceae","Casearia","selloana","Casearia selloana","Eichler",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Minas Gerais",NA,"Lagoa do Cajueiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2020-11-19 14:06:32-03","Unimontes","MCMG","4540","PreservedSpecimen","Plantae","Salicaceae","Casearia","selloana","Casearia selloana","Eichler",NA,NA,NA,NA,"Rose Hellen Rodrigues |",NA,NA,NA,NA,"Brasil","Minas Gerais","Jaíba","Reserva Biológica Jaíba","-43.6744003295898","-15.3382997512817",NA,NA,NA,NA,"Arboreo",NA,NA,NA,NA,"47016","auto",NA,NA,NA,NA,NA,NA,NA
"88","2020-11-19 14:06:32-03","Unimontes","MCMG","3570","PreservedSpecimen","Plantae","Salicaceae","Casearia","selloana","Casearia selloana","Eichler",NA,NA,NA,NA,"Estagiarios LEPV |",NA,NA,NA,NA,"Brasil","Minas Gerais","januaria","Pandeiros mata ciliar","-44.3616981506348","-15.4881000518799",NA,NA,NA,NA,NA,NA,NA,NA,NA,"148972","auto",NA,NA,NA,NA,NA,NA,NA
"89","2020-11-19 14:06:32-03","Unimontes","MCMG","678","PreservedSpecimen","Plantae","Salicaceae","Casearia","selloana","Casearia selloana","Eichler","Santos, R. M",NA,NA,NA,"Rodrigues, G.",NA,NA,NA,NA,"Brasil","Minas Gerais","Januária","Pandeiros","-44.3616981506348","-15.4881000518799",NA,NA,NA,NA,"Mata Seca",NA,NA,NA,NA,"148972","auto",NA,NA,NA,NA,NA,NA,NA
"90","2020-11-19 14:06:32-03","Unimontes","MCMG","677","PreservedSpecimen","Plantae","Salicaceae","Casearia","selloana","Casearia selloana","Eichler","Santos, R. M",NA,NA,NA,"Sales, H.",NA,NA,NA,NA,"Brasil","Minas Gerais","Januária","Pandeiros","-44.3616981506348","-15.4881000518799",NA,NA,NA,NA,"Mata Seca",NA,NA,NA,NA,"148972","auto",NA,NA,NA,NA,NA,NA,NA
"91","2020-11-19 14:06:32-03","Unimontes","MCMG","583","PreservedSpecimen","Plantae","Salicaceae","Casearia","selloana","Casearia selloana","Eichler","Santos R.M.",NA,NA,NA,"Luz, G.R. | Coutinho, E.S. | Dantas, I.M. | Mota, G.S. | Mota, N.M. | Oliveira, M.H. | Rodrigues, P.L. | Silva, D.L. | Souza, M.L. | Souza, S.R. | Veloso, C.V.R.A. |","90","2010","02","10","Brasil","Minas Gerais","Manga","Parque Estadual da Mata Seca","-43.932201385498","-14.7558002471924",NA,NA,NA,NA,NA,NA,NA,NA,NA,"51351","auto",NA,NA,NA,NA,NA,NA,NA
"92","2021-04-08 17:12:48-03","UESB","HUESB","1939","S","Plantae","Flacourtiaceae","Casearia","selloana","Casearia selloana","Eichler","R. B. Torres","2006","01",NA,"Macedo, G.E.L.; A.F. Souza.; A.F. Souza.","865","2004","05","19","Brasil","Bahia","Jequié","Fazenda Brejo Novo, Fazenda Brejo Novo, a 10,5 Km da Av. Otávio Mangabeira entrando pela Av. Exupério Miranda no Bairro do Mandacarú.","-41.058333","-13.944722","-41.058333","-13.944722","617","750","Localizado em solo areno argiloso-pedregoso. Habitat:Terrestre no interior da mata. Presença de látex.; Árvore. Folhas opostas, cartáceas, glabra. Frutos imaturos verdes.; Floresta Estacional (Mata de Cipó) em zona de transição.",NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2016-08-23 10:59:24-03","NHMLondon","NHM-LONDON-BOT","BM000624393","S","Plantae","Flacourtiaceae","Casearia","selloana","Casearia selloana","Eichler",NA,NA,NA,NA,"Jacques Samuel Blanchet; b.1807; d.1875; Blanchet","1857",NA,NA,NA,"Brasil",NA,NA,NA,"-53.08982","-10.773109","-53.08982","-10.773109",NA,NA,"<a href=http://www.nhm.ac.uk/services/media-store/asset/4fe7c85ec43c5b6835cccdd078d06e0329461dac/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"Syntype",NA,NA,NA,"NHMUK:ecatalogue:4985691"
"94","2019-11-01 15:10:14-03","UnB","UB","114449","PreservedSpecimen","Plantae","Salicaceae","Casearia","selloana","Casearia selloana","Eichler","Marquete, R",NA,NA,NA,"Valente, A","131","2002","01","12","Brasil","Minas Gerais","Lima Duarte","Conceição do ibitipoca, mata a 1km da portaria do Parque Estadual de Ibitipoca","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,"Frutos imaturos verdes; folha concolor.; Árvore.; Borda de mata.",NA,"Dicotyledoneae","Southern America",NA,"30417","auto",NA,NA,NA,NA,NA,NA,NA
"95","2019-05-06 12:02:21-03","UFU","HUFU","54357","S","Plantae","Salicaceae","Casearia","selloana","Casearia selloana","Eichler","Marquete, R.","2005",NA,NA,"Valente, A.; Pifano, D.S.","131","2002","01","12","Brasil","Minas Gerais","Lima Duarte","Estrada para Conceição do Ibitipoca, 1km da portaria do P.E. Ibitipoca.","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,"Árvore com frutos imaturos verdes, folha concolor.; Mata.","HUFU00022879",NA,NA,"HUFU00022879","30417","auto",NA,NA,NA,NA,NA,NA,NA
"96","2021-02-08 12:45:14-03","UFRGS","ICN","082572","S","Plantae","Salicaceae","Casearia","selloana","Casearia selloana","Eichler","Marquete, R",NA,NA,NA,"Mattos Silva, LA; Sobral, M; dos Santos, HS Brito; E.B.","2479","1988","08","23","Brasil","BA","Santa Cruz Cabrália","Estação Ecológica do Pau-Brasil a 16km a W de Porto Seguro. 16°23'S - 39°8'W","-39.133333","-16.383333","-39.133333","-16.383333",NA,NA,"Arvoreta de 7m, frutos imaturos de cor verde, coleta de folhas para análise.; Mata higrófila",NA,"Dicotyledon","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
