"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","typeStatus","continentOcean","locality","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","infraspecificEpithet","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"498","2020-12-21 16:26:51-03","MBM","MBM","118379","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel","Lima, H.C.","2009","06","16","Hatschbach, G.; Silva, J.M.; Silva, J.M.","51595","1987","10","23","Brazil","Mato Grosso do Sul","Bela Vista","-56.5210990905762","-22.1089000701904",NA,NA,NA,NA,"Árvore do cerrado, flor alvescente odorífera","MBM118379","MBM118379",NA,"Southern America","Rio Guaviral",NA,NA,NA,NA,"66197","auto",NA,NA,NA,NA,NA,NA
"499","2020-12-21 16:26:51-03","MBM","MBM","289215","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel","Lima, H.C.","2009","06","16","Hatschbach, G.; Hatschbach, M.; Barboza, E.; Hatschbach, M.; Barboza, E.","76230","2003","10","12","Brazil","Mato Grosso do Sul","Bonito","-56.4818992614746","-21.1210994720459",NA,NA,NA,NA,"Árvore, flor alva. Do cerrado","MBM289215","MBM289215",NA,"Southern America","Fazenda Nossa Senhora do Perpétuo Socorro",NA,NA,NA,NA,"71352","auto",NA,NA,NA,NA,NA,NA
"500","2020-12-21 16:26:51-03","MBM","MBM","289216","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel","Lima, H.C.","2009","06","16","Hatschbach, G.; Hatschbach, M.; Barboza, E.; Hatschbach, M.; Barboza, E.","76198","2003","10","11","Brazil","Mato Grosso do Sul","Bonito","-56.4818992614746","-21.1210994720459",NA,NA,NA,NA,"Árvore, 5m, flor alva. Cerrado","MBM289216","MBM289216",NA,"Southern America","Rod. MS-345, Bonito - Anastácio, próximo a Fazenda Campo Verde",NA,NA,NA,NA,"71352","auto",NA,NA,NA,NA,NA,NA
"501","2020-12-21 16:26:51-03","MBM","MBM","339328","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel","Lima, H.C.","2009","06","16","Lima, L.C.P.","s.n.","2000","11","11","Brazil","Mato Grosso do Sul","Campo Grande","-54.6464004516602","-20.4428005218506",NA,NA,NA,NA,"Arbóreo. Flor branca e amarela","MBM339328","MBM339328",NA,"Southern America","Campus da UFMS, Área I",NA,NA,NA,NA,"161190","auto",NA,NA,NA,NA,NA,NA
"502","2020-12-21 16:26:51-03","MBM","MBM","319118","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel","Lima, H.C.","2009","06","16","Bortolotto, I.M.; et al.; et al.","1535","2004","11","03","Brazil","Mato Grosso do Sul","Corumbá","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,"Árvore, flor botões esverdeados, cálice da flor verde e pétalas amarelo-ouro. Cerrado. Relevo morro.","MBM319118","MBM319118",NA,"Southern America","Morro nos fundos da casa do Sr. Valdemar. Comunidade do Amolar",NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA
"503","2020-12-21 16:26:51-03","MBM","MBM","24063","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel","Lima, H.C.","2009","06","16","Hatschbach, G.; Scherer, P.; Scherer, P.","30396","1972","10","12","Brazil","Mato Grosso do Sul","Miranda","-56.3782997131348","-20.2406005859375",NA,NA,NA,NA,"Árvore do cerradão, flor creme","MBM024063","MBM024063",NA,"Southern America","Miranda",NA,NA,NA,NA,"92112","auto",NA,NA,NA,NA,NA,NA
"504","2020-12-21 16:26:51-03","MBM","MBM","322989","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel","Lima, H.C.","2009","06","16","Barboza, E.; Silva, J.M.; Silva, J.M.","1956","2006","11","19","Brazil","Mato Grosso do Sul","Porto Murtinho","-57.8824996948242","-21.6989002227783",NA,NA,NA,NA,"Árvore 4m, flor creme. Cerrado","MBM322989","MBM322989",NA,"Southern America","Rodovia Municipal Porto Murtinho-Bonito, Fazenda Santa Ana",NA,NA,NA,NA,"185577","auto",NA,NA,NA,NA,NA,NA
"505","2020-12-21 16:26:51-03","MBM","MBM","47287","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel","Lima, H.C.","2009","06","16","Macedo, A.","555","1944","10","19","Brazil","Minas Gerais","Ituiutaba","-49.4650001525879","-18.968900680542",NA,NA,NA,NA,"Pequena árvore do cerrado com casca grossa e sulcada. Lindas inflorescências alvas e perfumadas","MBM047287","MBM047287",NA,"Southern America","Estrada do Campo da aviação",NA,NA,NA,NA,"50022","auto",NA,NA,NA,NA,NA,NA
"506","2020-12-21 16:26:51-03","MBM","MBM","331045","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel","Lima, H.C.","2009","06","16","Amorim, E.H.; et al.; et al.","241","2002","10","26","Brazil","Minas Gerais","Perdizes","-47.2928009033203","-19.3528003692627",NA,NA,NA,NA,"Cerrado. Arbusto, cerca de 1m. Cálice verde, corola e estames amarelos","MBM331045","MBM331045",NA,"Southern America","EPDA Galheiro, Céu cavalo. Estação Ambiental Galheiro",NA,NA,NA,NA,"45889","auto",NA,NA,NA,NA,NA,NA
"507","2020-12-21 16:26:51-03","MBM","MBM","287658","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel","Lima, H.C.","2009","06","16","Kozera, C.; et al.; et al.","1567","2002","11","12","Brazil","Paraná","Altônia","-53.9016990661621","-23.8743991851807",NA,NA,NA,NA,"Árvore com ca. de 8 m, flores brancas. Em área alterada pela pastagem","MBM287658","MBM287658",NA,"Southern America","Fazenda Pontal II",NA,NA,NA,NA,"39628","auto",NA,NA,NA,NA,NA,NA
"508","2020-12-21 16:26:51-03","MBM","MBM","47286","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel","Lima, H.C.","2009","06","16","Hatschbach, G.","6605","1959","11","27","Brazil","Paraná","Arapoti","-49.8266983032227","-24.1578006744385",NA,NA,NA,NA,"Do cerrado, árvore flor alva","MBM047286","MBM047286",NA,"Southern America","Barra Rio das Perdizes",NA,NA,NA,NA,"41852","auto",NA,NA,NA,NA,NA,NA
"509","2020-12-21 16:26:51-03","MBM","MBM","309169","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel","Lima, H.C.","2009","06","16","Lacerda, A.; et al.; et al.","19","1993","06","08","Brazil","Paraná","Jaguariaíva","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,"Árvore baixa, 2m. Cerrado homogêneo","MBM309169","MBM309169",NA,"Southern America",NA,NA,NA,NA,NA,"44368","auto",NA,NA,NA,NA,NA,NA
"510","2020-12-21 16:26:51-03","MBM","MBM","47285","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel","Lima, H.C.","2009","06","16","Hatschbach, G.","11992","1964","12","05","Brazil","Paraná","Jaguariaíva","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,"Árvore típica do cerrado, flor alvescente","MBM047285","MBM047285",NA,"Southern America","Rodovia Jaguariaíva - Sengés",NA,NA,NA,NA,"44368","auto",NA,NA,NA,NA,NA,NA
"511","2020-12-21 16:26:51-03","MBM","MBM","205770","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel","Lima, H.C.","2009","06","16","Silva, J.M.; Cordeiro, J.; Poliquesi, C.B.; Cordeiro, J.; Poliquesi, C.B.","1827","1996","12","13","Brazil","Paraná","Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"Árvore, 5m, flor alva. Cerrado","MBM205770","MBM205770",NA,"Southern America","Cânyon do Guartelá",NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA
"512","2020-12-21 16:26:51-03","MBM","MBM","217870","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel","Lima, H.C.","2009","06","16","s.c.","35",NA,NA,NA,"Brazil","Paraná","Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,NA,"MBM217870","MBM217870",NA,"Southern America","Monte Alegre",NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA
"513","2020-12-21 16:26:51-03","MBM","MBM","41318","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel","Lima, H.C.","2009","06","16","Hoehne, W.","s.n.",NA,NA,NA,"Brazil","São Paulo","Caieiras","-46.7400016784668","-23.3600006103516",NA,NA,NA,NA,"Árvore do cerrado, flores alvo-amareladas","MBM041318",NA,NA,"Southern America","Caieiras",NA,NA,NA,NA,"9448","auto",NA,NA,NA,NA,NA,NA
"514","2020-12-21 16:26:51-03","MBM","MBM","223232","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel","Lima, H.C.","2009","06","16","Hoehne, F.C.; et al.; et al.","13225","1946","12","13","Brazil","São Paulo","Caieiras","-46.7400016784668","-23.3600006103516",NA,NA,NA,NA,NA,"MBM223232","MBM223232",NA,"Southern America","Caieiras",NA,NA,NA,NA,"9448","auto",NA,NA,NA,NA,NA,NA
"515","2020-12-21 16:26:51-03","MBM","MBM","223231","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel","Lima, H.C.","2009","06","16","Hoehne, F.C.; et al.; et al.","13226","1947","03","17","Brazil","São Paulo","Caieiras","-46.7400016784668","-23.3600006103516",NA,NA,NA,NA,NA,"MBM223231","MBM223231",NA,"Southern America","Caieiras",NA,NA,NA,NA,"9448","auto",NA,NA,NA,NA,NA,NA
"516","2020-12-21 16:26:51-03","MBM","MBM","152683","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel","Lima, H.C.","2009","06","16","Pickel, D.B.","3480","1949","10","27","Brazil","São Paulo","Pirassununga","-47.4199981689453","-21.9899997711182",NA,NA,NA,NA,"Árvore com flores brancas. No cerrado","MBM152683","MBM152683",NA,"Southern America","Fazenda Santa Teresa da Santa Cruz",NA,NA,NA,NA,"24621","auto",NA,NA,NA,NA,NA,NA
"517","2015-10-13 15:52:52-03","MNHN","RECOLNAT_MNHN_P","P03104313","PreservedSpecimen",NA,"Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel","Cardoso",NA,NA,NA,"Balansa, B.",NA,"1875","9","1","Paraguai",NA,NA,"-57.57593","-25.26374",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03104313' target='other'> <mi>dwc_moreinfo</mi></a>","P03104313","P03104313_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"1390",NA,NA
"518","2015-10-13 15:52:51-03","MNHN","RECOLNAT_MNHN_P","P03104335","PreservedSpecimen",NA,"Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel","Cardoso",NA,NA,NA,"Glaziou",NA,"1883","1","1","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03104335' target='other'> <mi>dwc_moreinfo</mi></a>","P03104335","P03104335_01",NA,NA,"des Campos da Bocaina].","hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"519","2015-09-04 02:34:45-03","MNHN","RECOLNAT_MNHN_P","P03104336","PreservedSpecimen",NA,"Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel","Cardoso",NA,NA,NA,"Mosén",NA,"1875","12","18","Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03104336' target='other'> <mi>dwc_moreinfo</mi></a>","P03104336","P03104336_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"4093",NA,NA
"520","2015-10-13 15:52:51-03","MNHN","RECOLNAT_MNHN_P","P03104330","PreservedSpecimen",NA,"Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel","Cardoso",NA,NA,NA,"Sellow, F.",NA,NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03104330' target='other'> <mi>dwc_moreinfo</mi></a>","P03104330","P03104330_01 P03104330_02",NA,NA,"Brasilia","hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"521","1999-08-24 15:45:27-03","MNHN","RECOLNAT_MNHN_P","P00634413","PreservedSpecimen",NA,"Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel","Cardoso",NA,NA,NA,"Hassler, E.",NA,NA,"10",NA,"Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00634413' target='other'> <mi>dwc_moreinfo</mi></a>","P00634413","P00634413_01",NA,NA,"Iter ad Yerbales montium Sierra de Maracayú. In altoplanities et decliviis Sierra de Maracayú","hb",NA,NA,NA,NA,NA,NA,NA,NA,"4919",NA,NA
"522","2015-09-04 02:36:26-03","MNHN","RECOLNAT_MNHN_P","P00759061","PreservedSpecimen",NA,"Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel","Cardoso",NA,NA,NA,"Saint-Hilaire, A. de",NA,NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00759061' target='other'> <mi>dwc_moreinfo</mi></a>","P00759061","P00759061_01",NA,NA,"Province de Saint Paul","hb",NA,NA,NA,NA,NA,NA,NA,NA,"C2 1243",NA,NA
"523","2015-10-13 15:52:52-03","MNHN","RECOLNAT_MNHN_P","P00759062","PreservedSpecimen",NA,"Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel","Cardoso",NA,NA,NA,"Saint-Hilaire, A. de",NA,NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00759062' target='other'> <mi>dwc_moreinfo</mi></a>","P00759062","P00759062_01",NA,NA,"Province de Saint Paul","hb",NA,NA,NA,NA,NA,NA,NA,NA,"C2 1243",NA,NA
"524","2013-12-16 14:42:39-02","MNHN","RECOLNAT_MNHN_P","P00759063","PreservedSpecimen",NA,"Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel","Cardoso",NA,NA,NA,"Saint-Hilaire, A. de",NA,NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00759063' target='other'> <mi>dwc_moreinfo</mi></a>","P00759063","P00759063_01",NA,NA,"Province de Saint Paul","hb",NA,NA,NA,NA,NA,NA,NA,NA,"C2 1243",NA,NA
"525","2015-10-13 15:52:52-03","MNHN","RECOLNAT_MNHN_P","P02851029","PreservedSpecimen",NA,"Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel","Cardoso",NA,NA,NA,"Hoehne, F.",NA,"1948","12","13","Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02851029' target='other'> <mi>dwc_moreinfo</mi></a>","P02851029","P02851029_01",NA,NA,"Caieiras.","hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"526","2015-09-25 14:15:30-03","MNHN","RECOLNAT_MNHN_P","P02851030","PreservedSpecimen",NA,"Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel","Cardoso",NA,NA,NA,"Hoehne",NA,"1948","12","13","Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02851030' target='other'> <mi>dwc_moreinfo</mi></a>","P02851030","P02851030_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"527","2015-10-13 15:52:52-03","MNHN","RECOLNAT_MNHN_P","P03104301","PreservedSpecimen",NA,"Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel","Cardoso",NA,NA,NA,"Montes, J.E.",NA,"1951","2","19","Argentine","Misiones",NA,"-55.74487","-27.46174",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03104301' target='other'> <mi>dwc_moreinfo</mi></a>","P03104301","P03104301_01",NA,NA,"Flora del Territorio de Misiones Republica Argentina. Candelaria - Loreto","hb",NA,NA,NA,NA,NA,NA,NA,NA,"12330",NA,NA
"528","2015-09-29 16:06:44-03","MNHN","RECOLNAT_MNHN_P","P03104302","PreservedSpecimen",NA,"Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel","Cardoso",NA,NA,NA,"Bonpland, A.",NA,"1830","12","1","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03104302' target='other'> <mi>dwc_moreinfo</mi></a>","P03104302","P03104302_01",NA,NA,"Paraguay","hb",NA,NA,NA,NA,NA,NA,NA,NA,"911",NA,NA
"529","2015-10-13 15:52:52-03","MNHN","RECOLNAT_MNHN_P","P03104303","PreservedSpecimen",NA,"Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel","Cardoso",NA,NA,NA,"Hassler, E.",NA,NA,"11",NA,"Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,"Reçu le 2 octobre 1900 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03104303' target='other'> <mi>dwc_moreinfo</mi></a>","P03104303","P03104303_01 P03104303_02",NA,NA,"Atira : in silva","hb",NA,NA,NA,NA,NA,NA,NA,NA,"3546",NA,NA
"530","2015-10-13 15:52:52-03","MNHN","RECOLNAT_MNHN_P","P03104304","PreservedSpecimen",NA,"Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel","Cardoso",NA,NA,NA,"Hassler",NA,"1905","11","1","Paraguai",NA,NA,"-55.92194","-25.05836",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03104304' target='other'> <mi>dwc_moreinfo</mi></a>","P03104304","P03104304_01",NA,NA,"In regione fluminis Yhú.","hb",NA,NA,NA,NA,NA,NA,NA,NA,"624",NA,NA
"531","2015-10-13 15:52:52-03","MNHN","RECOLNAT_MNHN_P","P03104305","PreservedSpecimen",NA,"Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel","Cardoso",NA,NA,NA,"Hassler",NA,"1904","10","1","Paraguai",NA,NA,"-55","-24.33",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03104305' target='other'> <mi>dwc_moreinfo</mi></a>","P03104305","P03104305_01",NA,NA,"Sierra de Maracayú; In campo Nandurucay.","hb",NA,NA,NA,NA,NA,NA,NA,NA,"4919",NA,NA
"532","2015-10-13 15:52:52-03","MNHN","RECOLNAT_MNHN_P","P03104306","PreservedSpecimen",NA,"Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel","Cardoso",NA,NA,NA,"Hassler",NA,"1903","10","1","Paraguai",NA,NA,"23.5","23.33333",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03104306' target='other'> <mi>dwc_moreinfo</mi></a>","P03104306","P03104306_01",NA,NA,"Gran Chaco: Ad. ripam accidentalem flum.","hb",NA,NA,NA,NA,NA,NA,NA,NA,"2412",NA,NA
"533","2015-10-13 15:52:52-03","MNHN","RECOLNAT_MNHN_P","P03104307","PreservedSpecimen",NA,"Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel","Cardoso",NA,NA,NA,"Hassler",NA,"1885","1","1","Paraguai",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03104307' target='other'> <mi>dwc_moreinfo</mi></a>","P03104307","P03104307_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"1362",NA,NA
"534","2015-10-13 15:52:52-03","MNHN","RECOLNAT_MNHN_P","P03104308","PreservedSpecimen",NA,"Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel","Cardoso",NA,NA,NA,"Hassler",NA,"1885","1","1","Paraguai",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03104308' target='other'> <mi>dwc_moreinfo</mi></a>","P03104308","P03104308_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"1359",NA,NA
"535","2015-10-13 15:52:52-03","MNHN","RECOLNAT_MNHN_P","P03104309","PreservedSpecimen",NA,"Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel","Cardoso",NA,NA,NA,"Renvoize, S.A.",NA,"1978","10","24","Argentine","Misiones",NA,"-53.9","-26.46667",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03104309' target='other'> <mi>dwc_moreinfo</mi></a>","P03104309","P03104309_01",NA,NA,"Argentina. Misiones, San Pedro. forest south of Tobuna. 600 m.","hb",NA,NA,NA,NA,NA,NA,NA,NA,"3240",NA,NA
"536","2015-10-13 15:52:52-03","MNHN","RECOLNAT_MNHN_P","P03104310","PreservedSpecimen",NA,"Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel","Cardoso",NA,NA,NA,"Krapovickas, A.|Schinini, A.|Harley, R.M.|Cristóbal, C.L.",NA,"1994","10","28","Paraguai",NA,NA,"-54.98333","-25.01667",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03104310' target='other'> <mi>dwc_moreinfo</mi></a>","P03104310","P03104310_01",NA,NA,"Dpto. Alto Paraná, 10 km NW de ruta Ciudad del E Salto del Guairá.","hb",NA,NA,NA,NA,NA,NA,NA,NA,"46136",NA,NA
"537","2015-10-13 15:52:52-03","MNHN","RECOLNAT_MNHN_P","P03104311","PreservedSpecimen",NA,"Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel","Cardoso",NA,NA,NA,"Zardini, E.|Aquino, P.",NA,"1991","11","4","Paraguai",NA,NA,"-57.51667","-25.61667",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03104311' target='other'> <mi>dwc_moreinfo</mi></a>","P03104311","P03104311_01",NA,NA,"Central; Pindoty.","hb",NA,NA,NA,NA,NA,NA,NA,NA,"28462",NA,NA
"538","2015-10-13 15:52:52-03","MNHN","RECOLNAT_MNHN_P","P03104312","PreservedSpecimen",NA,"Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel","Cardoso",NA,NA,NA,"Zardini, E.",NA,"1988","12","14","Paraguai",NA,NA,"-56.83333","-26.05",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03104312' target='other'> <mi>dwc_moreinfo</mi></a>","P03104312","P03104312_01",NA,NA,"Parque Nacional Ybycuí.","hb",NA,NA,NA,NA,NA,NA,NA,NA,"8780",NA,NA
"539","2015-10-13 15:52:52-03","MNHN","RECOLNAT_MNHN_P","P03104314","PreservedSpecimen",NA,"Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel","Cardoso",NA,NA,NA,"Balansa, B.",NA,"1876","1","1","Paraguai",NA,NA,"-57.15","-25.63333",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03104314' target='other'> <mi>dwc_moreinfo</mi></a>","P03104314","P03104314_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"1390",NA,NA
"540","2015-10-13 15:52:52-03","MNHN","RECOLNAT_MNHN_P","P03104315","PreservedSpecimen",NA,"Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel","Cardoso",NA,NA,NA,"Balansa, B.",NA,"1876","1","1","Paraguai",NA,NA,"-57.14722","-25.62083",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03104315' target='other'> <mi>dwc_moreinfo</mi></a>","P03104315","P03104315_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"1390",NA,NA
"541","2015-10-13 15:52:51-03","MNHN","RECOLNAT_MNHN_P","P03104316","PreservedSpecimen",NA,"Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel","Cardoso",NA,NA,NA,"Balansa, B.",NA,"1876","1","1","Paraguai",NA,NA,"-57.15206","-25.62622",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03104316' target='other'> <mi>dwc_moreinfo</mi></a>","P03104316","P03104316_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"1390",NA,NA
"542","2015-10-13 15:52:51-03","MNHN","RECOLNAT_MNHN_P","P03104317","PreservedSpecimen",NA,"Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel","Cardoso",NA,NA,NA,"Balansa, B.",NA,"1883","3","25","Paraguai",NA,NA,"-57.04215","-25.46483",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03104317' target='other'> <mi>dwc_moreinfo</mi></a>","P03104317","P03104317_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"4434",NA,NA
"543","2015-10-13 15:52:51-03","MNHN","RECOLNAT_MNHN_P","P03104318","PreservedSpecimen",NA,"Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel","Cardoso",NA,NA,NA,"Andeer",NA,NA,NA,NA,"Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03104318' target='other'> <mi>dwc_moreinfo</mi></a>","P03104318","P03104318_01",NA,NA,"Paraguay","hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"544","2015-10-13 15:52:51-03","MNHN","RECOLNAT_MNHN_P","P03104319","PreservedSpecimen",NA,"Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel","Cardoso",NA,NA,NA,"Andreer",NA,NA,NA,NA,"Paraguai",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03104319' target='other'> <mi>dwc_moreinfo</mi></a>","P03104319","P03104319_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"545","2015-10-13 15:52:52-03","MNHN","RECOLNAT_MNHN_P","P03104320","PreservedSpecimen",NA,"Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel","Cardoso",NA,NA,NA,"Andreer",NA,NA,NA,NA,"Paraguai",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03104320' target='other'> <mi>dwc_moreinfo</mi></a>","P03104320","P03104320_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
