"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relationshipType","relatedCatalogItem","fieldNumber","individualCount","typeStatus"
"94","2021-03-01 16:21:15-03","UNICAMP","UEC","109871","S","Plantae","Magnoliopsida",NA,"Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.","Bittrich, V; Aona, LYS","Anderson, LO; Amaral, MCE; Bittrich, V; Aona, LYS; Mendonça, TG; Faria, AD","112","1999","10","12",NA,"Brazil","São Paulo","Campos do Jordão","Parque Estadual Campos do Jordão, Parque dos Lagos, São Bento do Sapucaí, subindo 9 km na trilha em direção ao charco, área de mata alagada.","-45.5900001525879","-22.7299995422363",NA,"Arbusto, flores esbranquiçadas, pequenas.","UEC067884","UEC067884",NA,NA,NA,NA,"2003","06",NA,"21048","auto",NA,NA,NA,NA,NA,NA
"95","2021-04-01 14:00:33-03","UNICAMP","UEC","26676","S","Plantae","Magnoliopsida",NA,"Amaranthaceae","Pfaffia","pulverulenta","Pfaffia pulverulenta","(Mart.) Kuntze",NA,"Makino, H","46","1977","05","21",NA,"Brazil","São Paulo","São Miguel Arcanjo","Reserva Carlos Botelho. Ca. 67 km ao S d","-48.013711","-24.354267",NA,"flor, Trepadeira com inflorescências branco-esverdeadas. Barranco. Beira da mata.","UEC080241_1",NA,NA,NA,"-48.013711","-24.354267",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2021-04-01 14:00:33-03","UNICAMP","UEC","26676","S","Plantae","Magnoliopsida",NA,"Amaranthaceae","Pfaffia","pulverulenta","Pfaffia pulverulenta","(Mart.) Kuntze",NA,"Makino, H","46","1977","05","21",NA,"Brazil","São Paulo","São Miguel Arcanjo","Reserva Carlos Botelho. Ca. 67 km ao S d","-48.013711","-24.354267",NA,"flor, Trepadeira com inflorescências branco-esverdeadas. Barranco. Beira da mata.","UEC080241","UEC080241",NA,NA,"-48.013711","-24.354267",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2019-08-20 10:02:22-03","UNICAMP","UEC","26669","S","Plantae","Magnoliopsida",NA,"Amaranthaceae","Pfaffia","pulverulenta","Pfaffia pulverulenta","(Mart.) Kuntze","Siqueira, JC","Shepherd, GJ; Semir, J; Andrade, JB; Leite, V","5836","1977","09","07",NA,"Brazil","Espírito Santo",NA,"Estrada entre Manhuaçu e Vitória, km 89.",NA,NA,NA,"flor, Trepadeira, flores esverdeadas. Beira da mata.","UEC080243","UEC080243","1000","1000",NA,NA,"1979","01","10",NA,NA,NA,NA,NA,NA,NA,NA
"98","2019-08-20 10:02:22-03","UNICAMP","UEC","20782","S","Plantae","Magnoliopsida",NA,"Amaranthaceae","Pfaffia","pulverulenta","Pfaffia pulverulenta","(Mart.) Kuntze","Pedersen, TM","Hatschbach, G","41542","1976","05","26",NA,"Brazil","Paraná","Morretes","Estrada da Graciosa. Grota Funda.","-48.834400177002","-25.476900100708",NA,"flor, Trepadeira, orla de mata pluvial.","UEC080247","UEC080247",NA,NA,NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA
"99","2019-08-20 10:02:22-03","UNICAMP","UEC","20781","S","Plantae","Magnoliopsida",NA,"Amaranthaceae","Pfaffia","pulverulenta","Pfaffia pulverulenta","(Mart.) Kuntze","Pedersen, TM","Hatschbach, G","41546","1978","05","23",NA,"Brazil","Paraná","São José dos Pinhais","Guaricana.","-49.2064018249512","-25.5347003936768",NA,"flor, Trepadeira lenhosa, orla de mata pluvial.","UEC080246","UEC080246",NA,NA,NA,NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA
"100","2019-08-20 10:02:22-03","UNICAMP","UEC","104141","S","Plantae","Magnoliopsida",NA,"Amaranthaceae","Pfaffia","pulverulenta","Pfaffia pulverulenta","(Mart.) Kuntze",NA,"Pessoa, SVA; et al.","209","1987","07","16",NA,"Brazil","Rio de Janeiro","Nova Friburgo","Reserva Ecológica Municipal de Macaé de","-42.5311012268066","-22.2819004058838",NA,"flor, Trepadeira, semi-umbrófila, na beira dorio. Folhas discolores verdes. Inflorescência alva.","UEC080244","UEC080244",NA,NA,NA,NA,NA,NA,NA,"33190","auto",NA,NA,NA,NA,NA,NA
"101","2019-08-20 10:02:22-03","UNICAMP","UEC","69748","S","Plantae","Magnoliopsida",NA,"Amaranthaceae","Pfaffia","pulverulenta","Pfaffia pulverulenta","(Mart.) Kuntze",NA,"Koch, I; et al.","26447","1992","06","11",NA,"Brazil","São Paulo","Campos do Jordão","Estrada antiga de Campos de Jordão a San","-45.5900001525879","-22.7299995422363",NA,"flor, Trepadeira, flores brancas. Beira da mata.","UEC080248","UEC080248",NA,NA,NA,NA,NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA,NA
"102","2021-03-01 16:21:15-03","UNICAMP","UEC","184157","S","Plantae","Magnoliopsida",NA,"Amaranthaceae","Pfaffia","pulverulenta","Pfaffia pulverulenta","(Mart.) Kuntze",NA,"Santos, H","42/2012","2012","04","13",NA,"Brazil","São Paulo","Paulínia","CPMA, CPQBA, Betel","-47.1500015258789","-22.7600002288818",NA,"flor branca","UEC107452","UEC107452",NA,NA,NA,NA,NA,NA,NA,"11851","auto",NA,NA,NA,NA,NA,NA
"103","2020-10-14 09:58:01-03","FURB","FURB","27634","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.","Funez, L.A.","Korte, A.; Kniess, A.","3909","2010","06","29",NA,"Brasil","Santa Catarina","José Boiteux","Rio Platê.","-49.6805556","-26.8202778",NA,"Florística IFFSC 743 (Liana) Habitat: Floresta Ombrófila Densa; Estágio Médio; interior do fragmento Habito: liana; flor botão floral","FURB14149","FURB14149","394","394","-49.6805556","-26.8202778","2016","11","22",NA,NA,NA,NA,NA,NA,NA,NA
"104","2020-10-14 09:58:01-03","FURB","FURB","27714","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.","Funez, L.A.","Dreveck, S.","2238","2010","05","27",NA,"Brasil","Santa Catarina","Doutor Pedrinho","Alto Benedito.","-49.5","-26.64",NA,"Florística IFFSC 857 (Liana) Habitat: Floresta Ombrófila Densa; Estágio Médio; interior do fragmento Habito: liana; flor botão floral branco","FURB14148","FURB14148","900","900","-49.5000000","-26.6400000","2016","11","22",NA,NA,NA,NA,NA,NA,NA,NA
"105","2019-11-08 08:48:44-03","FURB","FURB","44418","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.","Funez, L.A.","Funez, L.A.","2886","2014","07","27",NA,"Brasil","Santa Catarina","Ascurra","Fazenda Cristal, Morro do 80.","-49.4291667","-26.9102778",NA,NA,"FURB14125","FURB14125","854","854","-49.4291667","-26.9102778","2016","11","22",NA,NA,NA,NA,NA,NA,NA,NA
"106","2020-10-14 09:58:01-03","FURB","FURB","47104","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.","Funez, L.A.","Funez, L.A.","4172","2015","04","05",NA,"Brasil","Santa Catarina","Rodeio","Abissínia.","-49.3622222","-26.8625",NA,NA,"FURB14123","FURB14123","538","538","-49.3622222","-26.8625000","2016","11","22",NA,NA,NA,NA,NA,NA,NA,NA
"107","2020-10-14 09:58:01-03","FURB","FURB","49971","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.","Funez, L.A.","Funez, L.A.","4735","2016","04","22",NA,"Brasil","Santa Catarina","Rio dos Cedros","Estrada Palmeiras-Rio Bonito, próximo à Cascata Formosa.","-49.3725","-26.5594444",NA,NA,"FURB49971","FURB49971","789","789","-49.3725000","-26.5594444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2019-11-08 08:48:44-03","FURB","FURB","54051","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.","Funez, L.A.","Funez, L.A.","6362","2017","05","15",NA,"Brasil","Santa Catarina","Blumenau","Morro do Cachorro.","-49.0377777","-26.7766667",NA,"Flores amareladas Habitat: Borda da floresta Habito: Liana","FURB54051","FURB54051","150","150","-49.0377777","-26.7766667","2017","05","31",NA,NA,NA,NA,NA,NA,NA,NA
"109","2020-10-14 09:58:01-03","FURB","FURB","54052","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.","Funez, L.A.","Funez, L.A.; Rodrigues, A.V, Pastório, F.F.","6269","2017","05","11",NA,"Brasil","Santa Catarina","Santa Terezinha","Interior de Santa Terezinha.","-50.0477777","-26.7325",NA,"Flores alvas Habitat: Borda da floresta Habito: Liana","FURB54052","FURB54052","700","700","-50.0477777","-26.7325000","2017","05","31",NA,NA,NA,NA,NA,NA,NA,NA
"110","2020-10-14 09:58:01-03","FURB","FURB","54305","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.","Kassner-Filho, A.","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Silva, D.A.","632","2017","06","22",NA,"Brasil","Santa Catarina","Joinville",NA,"-49.14","-26.28",NA,"botão floral Habitat: borda do fragmento Habito: erva apoiante","FURB54305","FURB54305","744","744","-49.1400000","-26.2800000","2017","06","22",NA,NA,NA,NA,NA,NA,NA,NA
"111","2020-10-14 09:58:01-03","FURB","FURB","56065","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.","Siqueira, J.C.","Damasceno Junior, G.A.; Gonçalves, P.V.","1907","2000","08","31",NA,"Brasil","Mato Grosso do Sul","Ladário","Rancho do Sr. Buguinho e arredores - Faz São Marcelo.","-57.5813889","-19.1875",NA,"Flor creme Habitat: Mata semidecídua - mata ciliar do córrego Bandalta, argiloso com afloramento de rochas, morro Habito: liana","FURB56065","FURB56065",NA,NA,"-57.5813889","-19.1875000","2003","10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2020-10-14 09:58:01-03","FURB","FURB","65373","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.","Schwirkowski, P.","Schwirkowski, P.","3434","2019","06","20",NA,"Brasil","Santa Catarina","Joinville","Serra Dona Francisca. Estrada Rio do Júlio.","-49.0997222","-26.2219445",NA,"FOD. Borda de mata Habitat: Borda de mata. Cálice e corola cor creme Habito: Liana","FURB65373","FURB65373","650","650","-49.0997222","-26.2219445","2019","06","20",NA,NA,NA,NA,NA,NA,NA,NA
"113","2021-03-16 17:51:28-03","UCS","HUCS","16147","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.","Pederson, T.M.","Nicolak, V.","14","1989","08","24",NA,"Brasil","Paraná","Campina Grande do Sul","Rod. BR 116 - Km 23","-49.0553016662598","-25.3055992126465",NA,"flores alvacentas&nf;Herbário MBM; barrancos à margem de rodovia","HUCS006508",NA,NA,NA,NA,NA,"1994",NA,NA,"55154","auto",NA,NA,NA,NA,NA,NA
"114","2021-03-16 17:51:28-03","UCS","HUCS","2963","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.","Pederson, T.M.","Oliveira, P.I.","915","1985","05","30",NA,"Brasil","Paraná","Morretes","Véu de Noiva","-48.834400177002","-25.476900100708",NA,"trepadeira - flores alvescentes","HUCS006507",NA,NA,NA,NA,NA,"1986",NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA
"115","2021-03-16 17:51:28-03","UCS","HUCS","2243","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Amaranthaceae","Pfaffia","pulverulenta","Pfaffia pulverulenta","(Mart.) Kuntze","Smith, L.B.","Klein, B.","6748","1966","06","21",NA,"Brasil","Santa Catarina","Florianópolis","Morro do Ribeirão","-48.5491981506348","-27.596700668335",NA,NA,"HUCS006691",NA,NA,NA,NA,NA,"1968",NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA
"116","2020-04-27 16:08:29-03","UFES","VIES","33108","S","Plantae",NA,NA,"Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.","Shimizu, G.H.","Moraes, A.M.","145","2011","08","13",NA,"Brasil","Minas Gerais","Espera Feliz","RPPN Meu Reino Encantado.","-41.9071998596191","-20.6502990722656",NA,NA,"VIES033108","VIES033108",NA,NA,NA,NA,"2012","04",NA,"21988","auto",NA,NA,NA,NA,NA,NA
"117","2019-08-16 08:38:10-03","UTFPR","HCF","29096","S","Plantae",NA,NA,"Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.","A. Rosado","K.F. Coelho","21","2018","09","04",NA,"Brasil","PR","Maringá","Mata Ciliar da UEM. Margem esquerda do","-51.949167","-23.403278",NA,"liana escandente. Botões florais verdes.",NA,NA,NA,NA,"51°56'57 W","23°24'11,8 S","2018","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2019-08-16 08:38:10-03","UTFPR","HCF","26290","S","Plantae",NA,NA,"Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.","E. Barboza","E.L. Siqueira","2757","2018","08","15",NA,"Brasil","PR","Iretama","Parque Municipal Dama da Noite","-52.043889","-24.408778",NA,"trepadeira volúvel, semi-ciófila. Flores alvascentas.",NA,NA,"431","431","52°02'38 W","24°24'31,6 S","2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2019-08-16 08:38:10-03","UTFPR","HCF","14169","S","Plantae",NA,NA,"Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.","T.M. Pedersen","G.F.J. Pabst","7370","1963","08","04",NA,"Brasil","RJ","Teresópolis","pr. Sub-sede do Parque Nacional da Serra","-42.9655990600586","-22.4122009277344",NA,"scandens, saepe volubilis, floribus albidis.",NA,NA,NA,NA,NA,NA,"1975",NA,NA,"38539","auto",NA,NA,NA,NA,NA,NA
"120","2020-06-29 09:29:03-03","UFRRJ","RBR","1889","S","Plantae",NA,NA,"Amaranthaceae","Pfaffia","pulverulenta","Pfaffia pulverulenta","(Mart.) Kuntze","J.C. Siqueira","D. Sucre","5573","1969","07","14",NA,"Brasil","Espírito Santo","Espírito Santo","Reserva Biológica de Sooretama, Mata de tabuleiro ao norte da sede da Reserva Biológica de Sooretama.",NA,NA,NA,NA,"RBR00001889","RBR00001889 RBR00001889_1",NA,NA,NA,NA,"1980","03","07",NA,NA,NA,NA,NA,NA,NA,NA
"121","2020-06-29 09:29:03-03","UFRRJ","RBR","3054","S","Plantae",NA,NA,"Amaranthaceae","Pfaffia","pulverulenta","Pfaffia pulverulenta","(Mart.) Kuntze",NA,"S.V.A. Pessoa; et al.","209","1987","07","16",NA,"Brasil","Rio de Janeiro","Nova Friburgo","'Reserva Eco. Municipal de Macaé de Cima, Sítio Sophronites.22°33#?# / 22°28#?# S e 42°30#?# / 42°34#?# W'","-42.5311012268066","-22.2819004058838",NA,NA,"RBR00003054","RBR00003054",NA,NA,NA,NA,NA,NA,NA,"33190","auto",NA,NA,NA,NA,NA,NA
"122","2020-12-21 16:11:27-03","MBM","MBM","374791","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.","Roth, L.","Roth, L.","1757","1955","09","25","Southern America","Brazil","Minas Gerais","Belo Horizonte","Ponta da Mutuca, Rodovia BR-3, km 7.","-43.937801361084","-19.9207992553711",NA,"Arbusto semi escandente; flores brancas.; Mata.","MBM374791","MBM374791",NA,NA,NA,NA,"1955","09","25","17082","auto",NA,NA,NA,NA,NA,NA
"123","2020-12-21 16:11:27-03","MBM","MBM","300649","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.","Siqueira, J.C.","Dunaiski, F.; Amaral, W.; Amaral, W.","2410","1999","07","15","Southern America","Brazil","Paraná","Morretes",NA,"-48.834400177002","-25.476900100708",NA,"Trepadeira 4m.","MBM300649","MBM300649",NA,NA,NA,NA,"2005",NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA
"124","2020-12-21 16:11:27-03","MBM","MBM","37053","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.","Asplund, E.","Hatschbach, G.","307","1946","05","30","Southern America","Brazil","Paraná","Morretes","Estação Marumbi","-48.834400177002","-25.476900100708",NA,"Cipó, flor creme.; Orla da mata.","MBM037053","MBM037053",NA,NA,NA,NA,"1948",NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA
"125","2020-12-21 16:11:27-03","MBM","MBM","194347","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.","Cervi, A.C.","Cervi, A.C.","3696","1992","05","11","Southern America","Brazil","Paraná","Morretes","Estrada da Graciosa","-48.834400177002","-25.476900100708",NA,"Trepadeira, flores creme.; Beira da floresta.","MBM194347","MBM194347",NA,NA,NA,NA,"1992","06",NA,"30514","auto",NA,NA,NA,NA,NA,NA
"126","2020-12-21 16:11:27-03","MBM","MBM","59900","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.","Pedersen, T.M.","Hatschbach, G.","41546","1978","05","23","Southern America","Brazil","Paraná","São José dos Pinhais","Guaricana","-49.2064018249512","-25.5347003936768",NA,"Trepadeira lenhosa.; Orla da mata pluvial.","MBM059900","MBM059900",NA,NA,NA,NA,"1979",NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA
"127","2020-12-21 16:11:27-03","MBM","MBM","97646","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.","Pedersen, T.M.","Paciornik, E.","53","1984","07","07","Southern America","Brazil","Rio de Janeiro","Guapimirim","Parque São Silvestre, Estrada para Teresópolis, km 102.","-42.9818992614746","-22.5372009277344",NA,"Apoiante.; Orla da mata.","MBM097646","MBM097646",NA,NA,NA,NA,"1986",NA,NA,"21463","auto",NA,NA,NA,NA,NA,NA
"128","2020-12-21 16:11:27-03","MBM","MBM","37038","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.","Smith, L.B.","Reitz, P.R.; Klein, R.M.; Klein, R.M.","4214","1957","05","25","Southern America","Brazil","Santa Catarina","São Francisco do Sul","Garuva, Porto do Palmital.","-48.6380996704102","-26.2432994842529",NA,"Liana, flor branca.; Orla da mata.","MBM037038","MBM037038","10","10",NA,NA,"1958",NA,NA,"23627","auto",NA,NA,NA,NA,NA,NA
"129","2020-12-21 16:11:27-03","MBM","MBM","178589","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.","Smith, L.B.","Reitz, P.R.; Klein, R.M.; Klein, R.M.","4283","1957","06","14","Southern America","Brazil","Santa Catarina","Vidal Ramos","Sabiá","-49.3558006286621","-27.3918991088867",NA,"Liana, flor branca.; Mata.","MBM178589","MBM178589","750","750",NA,NA,"1958",NA,NA,"21797","auto",NA,NA,NA,NA,NA,NA
"130","2020-12-21 16:11:27-03","MBM","MBM","243157","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.","Hashimoto, G.","Hashimoto, G.","212","1989","08","23","Southern America","Brazil","São Paulo","Salesópolis",NA,"-45.8400001525879","-23.5300006866455",NA,"Liana 5m; flores brancas.; Capoeira.","MBM243157","MBM243157",NA,NA,NA,NA,"1999",NA,NA,"18032","auto",NA,NA,NA,NA,NA,NA
"131","2020-12-21 16:11:27-03","MBM","MBM","128743","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.","Hatschbach, G.","Landrum, L.R.","2380","1977","11","04","Southern America","Brazil","Paraná","São José dos Pinhais","Guaricana, Road of Guaricana.","-49","-25.666667",NA,"Vine, flowers white.; Evergreen forest, often misty or rainy.","MBM128743","MBM128743","900","1000","-49","-25.666667","1989",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2020-12-21 16:11:27-03","MBM","MBM","304255","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.",NA,"Lima, H.C.","3593","1989","06","07","Southern America","Brazil","Rio de Janeiro","Nova Friburgo","Reserva Ecológica Municipal de Macáe de Cima, Sítio Sophronites.","-42.5","-22.55",NA,"Trepadeira, ramos roliços; inflorescência jovem cano-esverdeada,; Mata de encosta.","MBM304255","MBM304255","1100","1100","-42.5","-22.55",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2020-12-21 16:11:27-03","MBM","MBM","34221","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.","Pedersen, T.M.","Pabst, G.","7370","1963","08","04","Southern America","Brazil","Rio de Janeiro",NA,"Serra dos Órgãos, Parque Nacional da Serra dos órgãos, subsede.",NA,NA,NA,"Scandente, saepe volubilis, floribus albidus.","MBM034221","MBM034221",NA,NA,NA,NA,"1976",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2020-12-21 16:11:27-03","MBM","MBM","34264","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.","Pedersen, T.M.","Santos, E.; Trinta, Z.; Fromm, E.; Trinta, Z.; Fromm, E.","205","1961","07","09","Southern America","Brazil","Rio de Janeiro",NA,"Parque Nacional da Serra dos Órgãos, Entre abrigos 2 e 3.",NA,NA,NA,"Pubescente, escandente, viária; flor branca.","MBM034264","MBM034264",NA,NA,NA,NA,"1976",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2020-12-21 16:11:27-03","MBM","MBM","374792","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.","Verardo, S.M.S.","Brügger, M.","s.n.","1988","10","16","Southern America","Brazil","Minas Gerais",NA,"Distrito de Vale Verde, Parque Nacional do Caparaó.",NA,NA,NA,"Cipó sobre arbusto; inflorescência esverdeada.; Lado de riacho.","MBM374792","MBM374792",NA,NA,NA,NA,"1993",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2020-12-21 16:11:27-03","MBM","MBM","374793","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.","Verardo, S.M.S.","Krieger, L.","23107","1988","11","20","Southern America","Brazil","Minas Gerais",NA,"Distrito de Vale Verde, Parque Nacional do Caparaó.",NA,NA,NA,"Erva alta, ramosa.; Beira de caminho.","MBM374793","MBM374793",NA,NA,NA,NA,"1993",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2020-12-21 16:11:27-03","MBM","MBM","374794","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.","Siqueira, J.C.","Krieger, L.; Leise, P.; Rita; Leise, P.; Rita","15046","1977","09","27","Southern America","Brazil","Minas Gerais",NA,"Distrito de Vale Verde",NA,NA,NA,"Cipó robusto; inflorescência creme esverdeada; flores e frutos maduros, caule nodoso.","MBM374794","MBM374794",NA,NA,NA,NA,"1982","03","16",NA,NA,NA,NA,NA,NA,NA,NA
"138","2020-12-21 16:11:27-03","MBM","MBM","423394","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.","Siqueira, J.C.","Damasceno Jr, G.A.; Gonçalves, P.; Gonçalves, P.","1907","2000","08","31","Southern America","Brazil","Mato Grosso do Sul","Ladário","Fazenda São Marcelo, Rancho do Sr. Buguinho e arredores","-57.581389","-19.1875",NA,"Trepadeira. Flor creme.; Mata ciliar do córrego Bandalta. Argiloso com afloramento de rochas. Morro.","MBM423394",NA,NA,NA,"-57.581389","-19.1875","2003","10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2020-12-21 16:11:27-03","MBM","MBM","45646","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.",NA,"Schulz, A.G.","9485","1965","09",NA,"Southern America","Argentina","Chaco","Primero de Mayo","Colonia Benítez",NA,NA,NA,"Flores blancas.","MBM045646","MBM045646",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2020-12-21 16:11:27-03","MBM","MBM","78161","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.","Pedersen, T.M.","Hatschbach, G.; Kummrow, R.; Kummrow, R.","45534","1978","10","08","Southern America","Brazil","Rio de Janeiro","Engenheiro Passos","Rodovia BR-254",NA,NA,NA,"Apoiante; flor alvacenta.; Orla da mata pluvial.","MBM078161","MBM078161","1200","1200",NA,NA,"1983",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2020-12-21 16:11:27-03","MBM","MBM","50605","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.","Siqueira, J.C.","Shepherd, G.J.; Semir, J.; Andrade, J.B.; Leite, V.; Semir, J.; Andrade, J.B.; Leite, V.","5836","1977","09","07","Southern America","Brazil","Espírito Santo","Vitória","km 89 na estrada entre Vitória e Manhuaçu-MG.","-40.3377990722656","-20.3194007873535",NA,"Encosta de rochas graníticas.","MBM050605",NA,"1000","1000",NA,NA,"2002","12","09","15291","auto",NA,NA,NA,NA,NA,NA
"142","2020-12-21 16:11:27-03","MBM","MBM","251997","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.","Barreto, M.","Magalhães, M.","492","1940","09","12","Southern America","Brazil","Minas Gerais","Lima Duarte",NA,"-43.793098449707","-21.8425006866455",NA,"Trepadeira.; Capoeirinha.","MBM251997","MBM251997",NA,NA,NA,NA,"1940",NA,NA,"30417","auto",NA,NA,NA,NA,NA,NA
"143","2020-12-21 16:11:27-03","MBM","MBM","374795","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.","Siqueira, J.C.","Urbano","s.n.","1971","07","31","Southern America","Brazil","Minas Gerais","Santa Rita de Jacutinga",NA,"-44.0950012207031","-22.1494007110596",NA,"Cipó; flores esbranquiçadas.","MBM374795","MBM374795",NA,NA,NA,NA,"1982","03","16","20148","auto",NA,NA,NA,NA,NA,NA
