"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","recordNumber","continentOcean","preparationType","previousCatalogNumber","phylum","order","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","typeStatus"
"100","2019-08-27 13:34:09-03","IAP","PACA-AGP","91503","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","microdonta","Ilex microdonta","Reissek","M. Vergara","Mondin, C.","1998","12","17","Brasil","RS","São Francisco de Paula","FLONA, entre a sede e o arroio Lageado","-50.5835990905762","-29.4480991363525",NA,NA,"cerca de 10 m de altura, frutos imaturos&nf;HASU 7082 Habitat: na borda de mata Hábito: árvore","PACA091503",NA,"1692",NA,NA,NA,"Magnoliophyta","Celastrales",NA,NA,"76715","auto","2004","03",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"101","2019-08-27 13:34:09-03","IAP","PACA-AGP","32143","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","microdonta","Ilex microdonta","Reissek","Emrich-Rambo","Rambo, B.","1946","02","14","Brasil","RS","São Francisco de Paula","Serra do Faxinal","-50.5835990905762","-29.4480991363525",NA,NA,"Habitat: In silvula nebulari. Fenofase: fruto immaturo","PACA032143",NA,NA,NA,NA,NA,"Magnoliophyta","Celastrales",NA,NA,"76715","auto","1954","05","05","Magnoliopsida",NA,NA,NA,NA,NA
"102","2019-08-27 13:34:09-03","IAP","PACA-AGP","4733","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","microdonta","Ilex microdonta","Reissek","Emrich-Rambo","Rambo, B.","1941","02","10","Brasil","RS","São Francisco de Paula","Toca.","-50.5835990905762","-29.4480991363525",NA,NA,"Habitat: In araucarieto. Fenofase: estéril","PACA004733",NA,NA,NA,NA,NA,"Magnoliophyta","Celastrales",NA,NA,"76715","auto","1954","05","05","Magnoliopsida",NA,NA,NA,NA,NA
"103","2019-08-27 13:34:09-03","IAP","PACA-AGP","65236","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","microdonta","Ilex microdonta","Reissek","L. B. Smith","Reitz & Klein","1958","12","10","Brasil","SC","São Joaquim","Bom Jardim-Curral Falso","-49.9317016601562","-28.2938995361328",NA,NA,"HBR 21979. Habitat: Mata.","PACA065236",NA,"7773",NA,NA,NA,"Magnoliophyta","Celastrales",NA,NA,"48290","auto","1960",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"104","2019-08-27 13:34:09-03","IAP","PACA-AGP","65235","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","microdonta","Ilex microdonta","Reissek","L. B. Smith","Reitz & Klein","1958","12","01","Brasil","SC","São Joaquim","bom Jardim Curral falso, Matinhos dos Aparados.","-49.9317016601562","-28.2938995361328",NA,NA,"HBR 21981.","PACA065235",NA,"7796",NA,NA,NA,"Magnoliophyta","Celastrales",NA,NA,"48290","auto","1960",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"105","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0013019","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","microdonta","Ilex microdonta","Reissek","G. C. Coelho, 1988","G. Hatschbach; J. M. Silva","1986","11","26","Brazil","Parana",NA,"Cerro das Flores (Mun. Bocaiuva do Sul).","-49.1333","-25.1833",NA,NA,"Arvore 6 m, flores alvas.",NA,NA,"50806",NA,NA,NA,"Magnoliophyta","Aquifoliales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0013018","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","microdonta","Ilex microdonta","Reissek","S. Andrews, 1997","R. Kummrow; J. Cordeiro","1994","1","21","Brazil","Parana",NA,"Serra do Aracatuba (Mun. Guaratuba).","-48.5667","-25.9",NA,NA,"Arbusto, 1.80 m.",NA,NA,"3368",NA,NA,NA,"Magnoliophyta","Aquifoliales","1400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2019-11-21 14:30:45-03","UFJF","CESJ","39274","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","microdonta","Ilex microdonta","Reissek","S. Andrews","J.M. Silva; L.M. Abe","1998","11","11","Brasil","Paraná","Bocauíva do Sul","Serra da Bocaina, Matinha nebular",NA,NA,NA,NA,"Arbusto 3m, flor alva","CESJ039274","CESJ039274","2615","América do Sul",NA,NA,"Angiosperma",NA,NA,NA,NA,NA,"2002",NA,NA,NA,NA,NA,NA,NA,NA
"108","2019-11-21 14:30:45-03","UFJF","CESJ","64572","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","microdonta","Ilex microdonta","Reissek","J. Cordeiro; E. Barboza","M.G. Caxambu; et al.","2008","04","19","Brasil","Paraná","Piraquara","Mananciais da Serra","-48.987","-25.496167","-48.987","-25.496167","Árvore ca. 15m. Frutos imaturos verdes e maduros vermelho-enegrecidos. Orla da floresta. - Relevo: forte, ondulado - Vegetação: Floresta Ombrófila Densa Montana","CESJ064572","CESJ064572","2075","América do Sul",NA,NA,"Angiosperma",NA,"1003","1003",NA,NA,"2008",NA,NA,NA,NA,NA,NA,NA,NA
"109","2019-11-21 14:30:45-03","UFJF","CESJ","32254","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","microdonta","Ilex microdonta","Reissek","S.Andrews","J. Cordeiro; J.M. Cruz","1996","10","24","Brasil","Paraná","Quatro Barras",NA,"-49.0769004821777","-25.3656005859375",NA,NA,"Arbusto, 1,60 m, flor alva. Matinha nebular. Alt. 1200 m.","CESJ032254","CESJ032254","1354","América do Sul",NA,NA,"Angiosperma",NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2019-11-21 14:30:45-03","UFJF","CESJ","31755","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","microdonta","Ilex microdonta","Reissek","S. Andrews","O.S. Ribas; J.M. Silva; E. Barbosa","1996","01","10","Brasil","Paraná","Morretes","Serra Murambi, Pico Olimpo, No cume do Pico","-48.834400177002","-25.476900100708",NA,NA,"Arbisto 2m. Frutos imaturos","CESJ031755","CESJ031755","948","América do Sul",NA,NA,"Angiosperma",NA,"1539","1539","30514","auto","2000",NA,NA,NA,NA,NA,NA,NA,NA
"111","2019-11-21 14:30:45-03","UFJF","CESJ","32817","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","microdonta","Ilex microdonta","Reissek","S. Andrews","O.S. Ribas; J.M. Silva; E. Barbosa","1996","01","10","Brasil","Paraná","Morretes","Serra Murambi, Pico Olimpo, No cume do Pico","-48.834400177002","-25.476900100708",NA,NA,"Arbisto 2m. Frutos imaturos","CESJ032817","CESJ032817","948","América do Sul",NA,NA,"Angiosperma",NA,"1539","1539","30514","auto","2000",NA,NA,NA,NA,NA,NA,NA,NA
"112","2021-04-07 11:41:05-03","UFMS","CGMS","11846","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","microdonta","Ilex microdonta","Reissek","S. Andrews","J.M. Cruz; J. Cordeiro","1999","11","30","Brasil","Paraná","São José dos Pinhais","Guaricana.","-49.2064018249512","-25.5347003936768",NA,NA,"Flor alva. Habitat: Mata Atlântica. Habito: Arvoreta. 5,00m de altura.","CGMS1041176",NA,"217",NA,NA,NA,NA,NA,NA,NA,"45291","auto","2002",NA,NA,NA,NA,NA,NA,NA,NA
"113","2021-04-07 11:41:05-03","UFMS","CGMS","17739","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","microdonta","Ilex microdonta","Reissek","S. Andrews","J.M. Cruz; J. Cordeiro","1999","11","30","Brasil","Paraná","São José dos Pinhais","Guaricana.","-49.2064018249512","-25.5347003936768",NA,NA,"Flor alva. Habitat: Mata Atlântica. Habito: Arbusto. 5,00m de altura.","CGMS1047034",NA,"217",NA,NA,NA,NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2019-11-27 13:45:59-03","UFS","ASE","12608","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","microdonta","Ilex microdonta","Reissek","Andrews, S","Silva, JM; Cordeiro, J","1995","09","15","Brasil","Paraná","Guaratuba","Serra de Araçatuba, Matinha nebular.","-48.574722","-25.883056","-48.574722","-25.883056","Árvore com 4m, flor creme.; Árvore com 4m, flor creme.","ASE0025945","ASE0025945","1495","Southern America",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,"2000",NA,NA,NA,NA,NA,NA,NA,NA
"115","2021-03-01 16:22:31-03","UNICAMP","UEC","160338","S","Plantae","Aquifoliaceae","Ilex","microdonta","Ilex microdonta","Reissek","Marchiori, NM","Marchiori, NM; Toledo, W; Munhoz, I; Cano, GB; Santos, FC","2011","01","25","Brazil","São Paulo","São Luiz do Paraitinga","Parque Estadual, Floresta Ombrófila Densa Montana.","-45.945278","-23.330333","-45.945278","-23.330333","Material vegetativo. Cerca de 12 m de altura e 2 indivíduos distribuídos em 1 ha.","UEC039519","UEC039519","256",NA,NA,NA,"Magnoliopsida",NA,"999","999",NA,NA,"2011","05",NA,NA,NA,NA,NA,NA,NA
"116","2021-03-01 16:22:31-03","UNICAMP","UEC","166708","S","Plantae","Aquifoliaceae","Ilex","microdonta","Ilex microdonta","Reissek","Tamashiro, JY","Padgurschi, MCG; Tamashiro, JY; Belinello, R","2008",NA,NA,"Brazil","São Paulo","São Luiz do Paraitinga","PESM- Núcleo Santa Virgínia - Parcela K.","-45.068056","-23.325278","-45.068056","-23.325278","K0620 Árvore, ca. 11 m, sem flores ou frutos. Abundância: 1 ind ha(-1).; Floresta Ombrófila Densa Montana.","UEC039914","UEC039914","547",NA,NA,NA,"Magnoliopsida",NA,"1093","1093",NA,NA,"2009",NA,NA,NA,NA,NA,NA,NA,NA
"117","2021-03-01 16:22:31-03","UNICAMP","UEC","201412","S","Plantae","Aquifoliaceae","Ilex","microdonta","Ilex microdonta","Reissek","Brotto, ML","Brotto, ML","2018","06","01","Brazil","Paraná","Piraquara","Recreio da Serra.","-49.018611","-25.450556","-49.018611","-25.450556","Árvore com 4m de altura; frutos maduros negros.; F.O.M. Aluvial.","UEC183969","UEC183969","2577",NA,NA,NA,"Magnoliopsida",NA,"922","922",NA,NA,"2018","08","06",NA,NA,NA,NA,NA,NA
"118","2019-08-20 10:04:08-03","UNICAMP","UEC","114998","S","Plantae","Aquifoliaceae","Ilex","microdonta","Ilex microdonta","Reissek","Torres, RB","Cardoso-Leite, E","1998","06","03","Brazil","São Paulo","Jundiaí","Reserva Biologica da Serra do Japi","-46.233333","-23.25","-46.233333","-23.25","8,5m.",NA,NA,"578",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,"2007","04",NA,NA,NA,NA,NA,NA,NA
"119","2019-08-20 10:04:08-03","UNICAMP","UEC","169370","S","Plantae","Aquifoliaceae","Ilex","microdonta","Ilex microdonta","Reissek",NA,"Meireles, LD","2002","01",NA,"Brazil","Minas Gerais","Camanducaia","Monte Verde, Floresta Ombrófila Densa Alto-Montana","-46.1446990966797","-22.7553005218506",NA,NA,"Árvore com cerca de 7m.","UEC061803",NA,"3397",NA,NA,NA,"Magnoliopsida",NA,NA,NA,"22140","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2019-08-20 10:04:08-03","UNICAMP","UEC","24804","S","Plantae","Aquifoliaceae","Ilex","microdonta","Ilex microdonta","Reissek","Edwin, G","Hatschbach, G","1969","01","29","Brazil","Paraná","Bocaiúva do Sul","Sesmaria, Rio Capivari","-49.1150016784668","-25.2061004638672",NA,NA,"frutos, Arvoreta 4m, da matinha da crista de morro",NA,NA,"20941",NA,NA,NA,"Magnoliopsida",NA,NA,NA,"61623","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2019-11-14 11:29:50-03","UNICAMP","UEC","234","S","Plantae","Aquifoliaceae","Ilex","microdonta","Ilex microdonta","Reissek","Hatschbach, G","Hatschbach, G","1977","04","14","Brazil","Paraná","Piraquara","Col. Santa Maria","-49.0633010864258","-25.4416999816895",NA,NA,"frutos, Árvore 8m, frutos pretos, mata.","UEC182816","UEC182816","39878",NA,NA,NA,"Magnoliopsida",NA,NA,NA,"12577","auto","1977","04",NA,NA,NA,NA,NA,NA,NA
"122","2019-08-20 10:04:08-03","UNICAMP","UEC","236","S","Plantae","Aquifoliaceae","Ilex","microdonta","Ilex microdonta","Reissek","Hatschbach, G","Hatschbach, G","1970","04","28","Brazil","Paraná","Piraquara","Nova Tirol","-49.0633010864258","-25.4416999816895",NA,NA,"fruto, Arvoreta 5m, fruto maduro preto. Mata de galeria.",NA,NA,"24206",NA,NA,NA,"Magnoliopsida",NA,NA,NA,"12577","auto","1971","05",NA,NA,NA,NA,NA,NA,NA
"123","2019-08-20 10:04:08-03","UNICAMP","UEC","21615","S","Plantae","Aquifoliaceae","Ilex","microdonta","Ilex microdonta","Reissek","Hatschbach, G","Hatschbach, G","1979","04","05","Brazil","Paraná","Piraquara","Roça Nova","-49.0633010864258","-25.4416999816895",NA,NA,"frutos, Árvore 5m, frutos vinosos. Mata.",NA,NA,"42480",NA,NA,NA,"Magnoliopsida",NA,NA,NA,"12577","auto","1979","10",NA,NA,NA,NA,NA,NA,NA
"124","2019-11-14 11:29:50-03","UNICAMP","UEC","233","S","Plantae","Aquifoliaceae","Ilex","microdonta","Ilex microdonta","Reissek","Hatschbach, G","Hatschbach, G","1977","11",NA,"Brazil","Paraná","São José dos Pinhais","Guaricana","-49.2064018249512","-25.5347003936768",NA,NA,"flor, Árvore 6m, flor alva, mata.","UEC182820","UEC182820","40257",NA,NA,NA,"Magnoliopsida",NA,NA,NA,"45291","auto","1978","12",NA,NA,NA,NA,NA,NA,NA
"125","2019-08-20 10:04:08-03","UNICAMP","UEC","235","S","Plantae","Aquifoliaceae","Ilex","microdonta","Ilex microdonta","Reissek","Hatschbach, G","Hatschbach, G","1975","11","05","Brazil","Paraná","São José dos Pinhais","Guaricana","-49.2064018249512","-25.5347003936768",NA,NA,"flor, Árvore 6m, flor alva, de mata.",NA,NA,"34914",NA,NA,NA,"Magnoliopsida",NA,NA,NA,"45291","auto","1976","12",NA,NA,NA,NA,NA,NA,NA
"126","2019-11-14 11:29:50-03","UNICAMP","UEC","205","S","Plantae","Aquifoliaceae","Ilex","microdonta","Ilex microdonta","Reissek","Mariz, J; Groppo Jr, M","Gurgel, L","1929","03","05","Brazil","Paraná","São Mateus do Sul",NA,"-50.3828010559082","-25.8742008209229",NA,NA,"frutos, Árvore","UEC182818","UEC182818","152614",NA,NA,NA,"Magnoliopsida",NA,NA,NA,"31353","auto","1996","02",NA,NA,NA,NA,NA,NA,NA
"127","2019-08-20 10:04:08-03","UNICAMP","UEC","36730","S","Plantae","Aquifoliaceae","Ilex","microdonta","Ilex microdonta","Reissek","Sobral, M","Sobral, M; Esposito, K","1985","01",NA,"Brazil","Rio Grande do Sul","Cambará do Sul","Faxinal","-50.1446990966797","-29.0478000640869",NA,NA,"flor, Arvoreta 4m altura, em beira de mata. Flores brancas.",NA,NA,"3635",NA,NA,NA,"Magnoliopsida",NA,NA,NA,"30776","auto","1985",NA,NA,NA,NA,NA,NA,NA,NA
"128","2019-08-20 10:04:08-03","UNICAMP","UEC","36729","S","Plantae","Aquifoliaceae","Ilex","microdonta","Ilex microdonta","Reissek","Sobral, M","Sobral, M; Esposito, K","1985","01",NA,"Brazil","Rio Grande do Sul","Cambará do Sul","Faxinal","-50.1446990966797","-29.0478000640869",NA,NA,"frutos, Arvoreta 5m altura, em beira de arroio, frutos imaturos.",NA,NA,"3638",NA,NA,NA,"Magnoliopsida",NA,NA,NA,"30776","auto","1985",NA,NA,NA,NA,NA,NA,NA,NA
"129","2019-11-14 11:29:50-03","UNICAMP","UEC","117791","S","Plantae","Aquifoliaceae","Ilex","microdonta","Ilex microdonta","Reissek","Mariz, J; Groppo Jr, M","Mello-Silva, R; Assis, MC; Farinaccio, MA","2000","03","25","Brazil","São Paulo","Cunha","Parque Estadual da Serra do Mar, Núcleo","-44.9599990844727","-23.0699996948242",NA,NA,"frutos imaturo, Árvore 5m alt, em lugar aberto à beira do brejo. Copa globosa. Frutos imaturos verdes.","UEC182814","UEC182814","1794",NA,NA,NA,"Magnoliopsida",NA,"1100","1100","38855","auto","2000","04",NA,NA,NA,NA,NA,NA,NA
"130","2019-08-20 10:04:08-03","UNICAMP","UEC","35823","S","Plantae","Aquifoliaceae","Ilex","microdonta","Ilex microdonta","Reissek","Dias, GM","Shepherd, GJ; Tamashiro, JY","1984","03","26","Brazil","São Paulo","Paraibuna","Usina hidrelétrica de Paraibuna","-45.6599998474121","-23.3799991607666",NA,NA,"frutos, Arvoreta 6m, frutos imaturos esverdeados, maduros róseos, frutos coletados para o arboreto",NA,NA,"15844",NA,NA,NA,"Magnoliopsida",NA,NA,NA,"30824","auto","1987","11",NA,NA,NA,NA,NA,NA,NA
"131","2020-12-04 13:18:53-03","UDESC","LUSC","7674","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","microdonta","Ilex microdonta","Reissek","Silva, A.C.","Larsen, J.G.","2015","02","21","Brasil","Santa Catarina","Lages","Pedras Brancas.","-50.326099395752","-27.8160991668701",NA,NA,NA,"LUSC006557","LUSC006557",NA,NA,NA,NA,NA,NA,NA,NA,"70701","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2020-12-04 13:18:53-03","UDESC","LUSC","5698","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","microdonta","Ilex microdonta","Reissek","Higuchi, P.","Negrini, M.","2011","12","17","Brasil","Santa Catarina","Urubici",NA,"-49.5917015075684","-28.0149993896484",NA,NA,NA,"LUSC006577","LUSC006577",NA,NA,NA,NA,NA,NA,NA,NA,"30102","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2020-12-04 13:18:53-03","UDESC","LUSC","9034","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","microdonta","Ilex microdonta","Reissek","Silva, A.C.","Duarte, E.",NA,NA,NA,"Brasil","Santa Catarina","Urubici","Morro da Igreja.","-49.5917015075684","-28.0149993896484",NA,NA,NA,"LUSC005703","LUSC005703",NA,NA,NA,NA,NA,NA,NA,NA,"30102","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2020-12-04 13:18:53-03","UDESC","LUSC","2146","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","microdonta","Ilex microdonta","Reissek","Martins, D.","Martins, D.","2008","09","10","Brasil","Santa Catarina","Urupema","Fazenda das Nascentes.","-49.8731002807617","-27.9528007507324",NA,NA,NA,"LUSC000456","LUSC000456",NA,NA,NA,NA,NA,NA,NA,NA,"23096","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2019-01-17 11:23:57-02","PUCRS","MPUC","8771","S","Plantae","Aquifoliaceae","Ilex","microdonta","Ilex microdonta","Reissek","M. Sobral",NA,"1998","05","17","Brasil","RS","São Francisco de Paula","CPCN Pró-Mata","-50.5755556","-29.4205556","-50.5755556000","-29.4205556000",NA,NA,NA,NA,"South America",NA,NA,NA,"Aquifoliales",NA,NA,NA,NA,"2012","01","01","Magnoliopsida",NA,NA,"1",NA,NA
"136","2019-01-17 11:23:57-02","PUCRS","MPUC","11569","S","Plantae","Aquifoliaceae","Ilex","microdonta","Ilex microdonta","Reissek","R.S. Bergamin",NA,"2006","02","09","Brasil","RS","São Francisco de Paula","CPCN Pró-Mata","-50.1744444","-29.4808333","-50.1744444000","-29.4808333000",NA,NA,NA,NA,"South America",NA,NA,NA,"Aquifoliales",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,"1",NA,NA
"137","2019-01-17 11:23:57-02","PUCRS","MPUC","13101","S","Plantae","Aquifoliaceae","Ilex","microdonta","Ilex microdonta","Reissek","A.D. Nilson",NA,"1993","10","19","Brasil","RS","São Francisco de Paula","CPCN Pró-Mata","-50.1744444","-29.4808333","-50.1744444000","-29.4808333000","Campo e Mata mista de Araucária (F:57)",NA,NA,NA,"South America",NA,NA,NA,"Aquifoliales",NA,NA,NA,NA,"1997","01","01","Magnoliopsida",NA,NA,"2",NA,NA
"138","2019-01-17 11:23:57-02","PUCRS","MPUC","13099","S","Plantae","Aquifoliaceae","Ilex","microdonta","Ilex microdonta","Reissek","M. Sobral",NA,"1998","06","04","Brasil","RS","São Francisco de Paula","CPCN Pró-Mata","-50.1744444","-29.4808333","-50.1744444000","-29.4808333000","Floresta Ombrófila Mista (F: 83)",NA,NA,NA,"South America",NA,NA,NA,"Aquifoliales",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,"1",NA,NA
"139","2019-01-17 11:23:57-02","PUCRS","MPUC","13102","S","Plantae","Aquifoliaceae","Ilex","microdonta","Ilex microdonta","Reissek","B. Harter",NA,"1995","12","07","Brasil","RS","São Francisco de Paula","CPCN Pró-Mata","-50.1744444","-29.4808333","-50.1744444000","-29.4808333000","Floresta Ombrófila Mista (F: 83)",NA,NA,NA,"South America",NA,NA,NA,"Aquifoliales",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,"2","65",NA
"140","2019-01-17 11:23:57-02","PUCRS","MPUC","14677","S","Plantae","Aquifoliaceae","Ilex","microdonta","Ilex microdonta","Reissek",NA,NA,"2000","02","12","Brasil","RS","São Francisco de Paula","CPCN Pró-Mata","-50.1744444","-29.4808333","-50.1744444000","-29.4808333000",NA,NA,NA,NA,"South America",NA,NA,NA,"Aquifoliales",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,"1",NA,NA
"141","2019-01-17 11:23:57-02","PUCRS","MPUC","21014","S","Plantae","Aquifoliaceae","Ilex","microdonta","Ilex microdonta","Reissek","M.. Sobral",NA,"2001","11","11","Brasil","RS","São José dos Ausentes","Monte Negro","-50.0657997131348","-28.7483005523682",NA,NA,"Em borda de mata com Araucária",NA,NA,NA,"South America",NA,NA,NA,"Aquifoliales",NA,NA,"42598","auto","2001","01","01","Magnoliopsida",NA,NA,"1","3971",NA
"142","2019-01-17 11:23:57-02","PUCRS","MPUC","14681","S","Plantae","Aquifoliaceae","Ilex","microdonta","Ilex microdonta","Reissek",NA,NA,"2000","02","11","Brasil","RS","São Francisco de Paula","CPCN Pró-Mata","-50.1744444","-29.4808333","-50.1744444000","-29.4808333000",NA,NA,NA,NA,"South America",NA,NA,NA,"Aquifoliales",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,"1",NA,NA
"143","2019-01-17 11:23:57-02","PUCRS","MPUC","15026","S","Plantae","Aquifoliaceae","Ilex","microdonta","Ilex microdonta","Reissek",NA,NA,"1997","10","08","Brasil","RS","São Francisco de Paula","Pró-Mata","-50.1744444","-29.4808333","-50.1744444000","-29.4808333000",NA,NA,NA,NA,"South America",NA,NA,NA,"Aquifoliales",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,"1",NA,NA
"144","2019-01-17 11:23:57-02","PUCRS","MPUC","13098","S","Plantae","Aquifoliaceae","Ilex","microdonta","Ilex microdonta","Reissek","R. Machado",NA,"2003","02","15","Brasil","RS","São Francisco de Paula","CPCN Pró-Mata","-50.1744444","-29.4808333","-50.1744444000","-29.4808333000","Capão (F:104)",NA,NA,NA,"South America",NA,NA,NA,"Aquifoliales",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,"1",NA,NA
"145","2019-01-17 11:23:57-02","PUCRS","MPUC","8819","S","Plantae","Aquifoliaceae","Ilex","microdonta","Ilex microdonta","Reissek","M. Sobral",NA,"1998","06","04","Brasil","RS","São Francisco de Paula","CPCN Pró-Mata","-50.5755556","-29.4205556","-50.5755556000","-29.4205556000",NA,NA,NA,NA,"South America",NA,NA,NA,"Aquifoliales",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,"1",NA,NA
"146","2019-01-17 11:23:57-02","PUCRS","MPUC","13100","S","Plantae","Aquifoliaceae","Ilex","microdonta","Ilex microdonta","Reissek","M. Sobral",NA,"1998","03","14","Brasil","RS","São Francisco de Paula","CPCN Pró-Mata","-50.1744444","-29.4808333","-50.1744444000","-29.4808333000","Floresta Ombrófila Mista (F: 83)",NA,NA,NA,"South America",NA,NA,NA,"Aquifoliales",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,"2",NA,NA
"147","2020-10-14 09:58:19-03","FURB","FURB","10472","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","microdonta","Ilex microdonta","Reissek","Oliveira, AA de","Grippa, C.R.; Souza, N.L. de & Stano, F.","2007","11","08","Brasil","Santa Catarina","Blumenau","Morro do Spitzkopf.","-49.1119444","-27.0077778","-49.1119444","-27.0077778","Florística do Plano de Manejo do Parque Nacional da Serra do Itajaí. Campo: VIII. Habitat: Floresta Ombrófila Densa; Habito: arbórea;","FURB15435","FURB15435","560",NA,NA,NA,NA,NA,"160","160",NA,NA,"2010","10","13",NA,NA,NA,NA,NA,NA
"148","2020-10-14 09:58:19-03","FURB","FURB","11670","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","microdonta","Ilex microdonta","Reissek","Verdi, M","Verdi, M.; Hasckel, R.P. & Klemz, G.","2009","01","26","Brasil","Santa Catarina","Anita Garibaldi","São Paulo.","-51.0338889","-27.8519444","-51.0338889","-27.8519444","Fito IFFSC 886/N/6 Habitat: Ecótono Floresta Ombrófila Mista e Floresta Estacional Decidual; Habito: Fruto verde;","FURB15434","FURB15434","1449",NA,NA,NA,NA,NA,"833","833",NA,NA,"2009","01","26",NA,NA,NA,NA,NA,NA
"149","2020-10-14 09:58:19-03","FURB","FURB","11856","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","microdonta","Ilex microdonta","Reissek","Gasper, AL de","Gasper, A.L. de; Stival-Santos, A. & Silveira, S.","2008","11","19","Brasil","Santa Catarina","Joaçaba",NA,"-51.6122222","-27.1791667","-51.6122222","-27.1791667","Florística IFFSC 1980(Arbórea) Habitat: Ecótono Floresta Ombrófila Mista e Floresta Estacional Decidual; Estágio Avançado Habito: arbórea; flor branca","FURB15433","FURB15433","1915",NA,NA,NA,NA,NA,"744","744",NA,NA,"2008","11","19",NA,NA,NA,NA,NA,NA
"150","2020-10-14 09:58:24-03","FURB","FURB","13443","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","microdonta","Ilex microdonta","Reissek","Sobral, M","Gasper, A.L. de; Verdi, M.","2009","05","07","Brasil","Santa Catarina","Rio Rufino","Morro das Torres.","-49.86","-27.9","-49.8600000","-27.9000000","Florística IFFSC 214 Habitat: Floresta Ombrófila Mista; Estágio Avançado; campo natural Habito: arvoreta; Fruto preto;","FURB15432","FURB15432","1998",NA,NA,NA,NA,NA,"1432","1432",NA,NA,"2009","07",NA,NA,NA,NA,NA,NA,NA
"151","2020-10-14 09:58:24-03","FURB","FURB","19040","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","microdonta","Ilex microdonta","Reissek","Sobral, M","Korte, A.; Kniess, A.","2009","11","05","Brasil","Santa Catarina","Leoberto Leal","Rio Feijão.","-49.2305556","-27.4502778","-49.2305556","-27.4502778","Florística IFFSC 384 (Arvoreta) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração Habito: arvoreta; flor branca","FURB00572","FURB00572","768",NA,NA,NA,NA,NA,"850","850",NA,NA,"2010","01","25",NA,NA,NA,NA,NA,NA
