"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","infraspecificEpithet","scientificNameAuthorship","typeStatus","recordNumber","imagecode","identifiedBy","year","month","day","stateProvince","county","locality","decimalLongitude","decimalLatitude","class","relatedCatalogItem","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","fieldNumber","individualCount","sex"
"108","2021-02-08 12:41:48-03","UFRGS","ICN","146906","S","Plantae","Fabaceae","Galactia","marginalis","Galactia marginalis","Ceolin, GB","América do Sul","Brasil",NA,NA,"População com ampla variabilidade nas medidas do pedúnculo; Campo","ICN00022493","Dicotyledon",NA,NA,"Benth.",NA,"102","ICN00022493 ICN00022493_1","Miotto, STS","2007","01","11","PR","Estrada da Palmeira",NA,"-50.117778","-25.291111",NA,NA,"-50.117778","-25.291111",NA,NA,"2012","05","24",NA,NA,NA,NA,NA
"109","2021-02-08 12:41:48-03","UFRGS","ICN","125984","S","Plantae","Fabaceae","Galactia","marginalis","Galactia marginalis","Eggers, L","América do Sul","Brasil",NA,NA,"Flor rosa; Campo seco","ICN00022481","Dicotyledon",NA,NA,"Benth.",NA,"305","ICN00022481","Ceolin, GB","2008","11","21","RS","Piratini","estrada secundária depois de Cancelão e antes de Capela 31° 16' 58 4 S 53° 03' 02 7 W","-53.050556","-31.282778",NA,NA,"-53.050556","-31.282778","365","365",NA,NA,NA,NA,NA,NA,NA,NA
"110","2021-02-08 12:41:48-03","UFRGS","ICN","146432","S","Plantae","Fabaceae","Galactia","marginalis","Galactia marginalis","Miotto, STS; Bortoluzzi, RLC","América do Sul","Brasil",NA,NA,NA,"ICN00022510","Dicotyledon",NA,NA,"Benth.",NA,"2310","ICN00022510","Miotto, STS","2006","01","10","SC","Lages","BR-116 km 242; 27°46'35 5''S 50°20'24 3''W","-50.34","-27.776389",NA,NA,"-50.34","-27.776389",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2021-02-08 12:41:48-03","UFRGS","ICN","146889","S","Plantae","Fabaceae","Galactia","marginalis","Galactia marginalis","Lüdtke, R","América do Sul","Brasil",NA,NA,"flor roxa; campo rupestre","ICN00022515","Dicotyledon",NA,NA,"Benth.",NA,"650","ICN00022515","Lüdtke, R","2006","11","20","RS","Viamão","Parque Estadual de Itapuã na trilha para o Morro da Grota 30°21'53.0S 51°01'22.4W","-51.022778","-30.364722",NA,NA,"-51.022778","-30.364722",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2021-02-08 12:41:48-03","UFRGS","ICN","146905","S","Plantae","Fabaceae","Galactia","marginalis","Galactia marginalis","Ceolin, GB; et al.","América do Sul","Brasil",NA,NA,"Variabilidade na medida do pedúnculo no mesmo indivíduo; Campo em barranco","ICN00022478","Dicotyledon",NA,NA,"Benth.",NA,"101","ICN00022478","Ceolin, GB","2007","01","11","PR",NA,"beira de estrada ao lado do Parque Estadual de Vila Velha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2021-02-08 12:41:48-03","UFRGS","ICN","146910","S","Plantae","Fabaceae","Galactia","marginalis","Galactia marginalis","Ceolin, GB","América do Sul","Brasil",NA,NA,"Com flores róseas e frutos; Em campo de terra vermelha","ICN00022492","Dicotyledon",NA,NA,"Benth.",NA,"106","ICN00022492","Miotto, STS","2006","12","20","PR","Guarapuava","PR-460","-51.508611","-25.316111",NA,NA,"-51.508611","-25.316111",NA,NA,"2012","04","23",NA,NA,NA,NA,NA
"114","2021-02-08 12:41:48-03","UFRGS","ICN","146913","S","Plantae","Fabaceae","Galactia","marginalis","Galactia marginalis","Ceolin, GB; Schneider; et al.","América do Sul","Brasil",NA,NA,"Flor rósea, com pedúnculo comprido; Em campo","ICN00022487","Dicotyledon",NA,NA,"Benth.",NA,"109","ICN00022487","Ceolin, GB","2006","12","21","SC","Capão Alto","BR-116. 28°06'34 5S 50°37'13 4W","-50.620278","-28.109444",NA,NA,"-50.620278","-28.109444","968","968",NA,NA,NA,NA,NA,NA,NA,NA
"115","2021-02-08 12:41:48-03","UFRGS","ICN","146917","S","Plantae","Fabaceae","Galactia","marginalis","Galactia marginalis","Ceolin, GB; et al.","América do Sul","Brasil",NA,NA,"Com flores e frutos. Com pedúnculos desde sub-sésseis até longos; Campo de terra vermelha","ICN00022479","Dicotyledon",NA,NA,"Benth.",NA,"113","ICN00022479","Ceolin, GB","2006","12","18","PR","Mangueirinha","próximo a Cabanha Meline. 26°09'36 6S 52°11'26 9","-52.190556","-26.16",NA,NA,"-52.190556","-26.16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2021-02-08 12:41:50-03","UFRGS","ICN","176572","S","Plantae","Fabaceae","Galactia","marginalis","Galactia marginalis","Schmidt-Silveira, F","América do Sul","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,NA,"Benth.",NA,"104",NA,"Schmidt-Silveira, F",NA,NA,NA,"RS",NA,"Serra do sudeste",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2021-02-08 12:41:50-03","UFRGS","ICN","153170","S","Plantae","Fabaceae","Galactia","marginalis","Galactia marginalis","Ceolin, GB","América do Sul","Brasil",NA,NA,"Planta na sombra, frutos; Campo em baranco com gramíneas cespitosas","ICN00022503","Dicotyledon",NA,NA,"Benth.",NA,"136","ICN00022503","Ceolin, GB","2008","02","16","RS","Dom Pedrito","interior de Lavras do Sul, 30°59'30,2S 54°08'23,9W","-54.139722","-30.991667",NA,NA,"-54.139722","-30.991667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2021-02-08 12:41:50-03","UFRGS","ICN","153172","S","Plantae","Fabaceae","Galactia","marginalis","Galactia marginalis","Ceolin, GB; et al.","América do Sul","Brasil",NA,NA,"Indivíduo muito pequeno, com flor única, lilás; Afloramento de granito, solo muito raso em meio às rochas","ICN00022483","Dicotyledon",NA,NA,"Benth.",NA,"138","ICN00022483","Ceolin, GB","2008","02","16","RS","Lavras do Sul",NA,"-53.944167","-30.854167",NA,NA,"-53.944167","-30.854167",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2021-02-08 12:41:50-03","UFRGS","ICN","159227","S","Plantae","Fabaceae","Galactia","marginalis","Galactia marginalis","Ceolin, GB","América do Sul","Brasil",NA,NA,"fruto verde, pequena população sombreada, campo sem pastejo; beira de estrada, campo sujo, com gramíneas cespitosas e subarbustos, relevo plano, solo argiloso, compactado","ICN00022496","Dicotyledon",NA,NA,"Benth.",NA,"153","ICN00022496","Ceolin, GB","2008","11","14","RS","Eldorado do Sul","BR-290 30°06'24 0S 51°41'22 5W","-51.689444","-30.106667",NA,NA,"-51.689444","-30.106667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2021-02-08 12:41:50-03","UFRGS","ICN","159231","S","Plantae","Fabaceae","Galactia","marginalis","Galactia marginalis","Ceolin, GB","América do Sul","Brasil",NA,NA,"flores roxas, pouco comum; campo sobre barranco, solo exposto, profundo, argiloso, pedregoso, relevo acidentado","ICN00022480","Dicotyledon",NA,NA,"Benth.",NA,"158","ICN00022480","Ceolin, GB","2008","12","16","RS","Soledade","entre Lajeado e Soledade, ~50 m antes da ponte sobre Arroio Tatim BR-386 28°51'27 1S 52°26'8 1W","-52.435556","-28.8575",NA,NA,"-52.435556","-28.8575","628","628",NA,NA,NA,NA,NA,NA,NA,NA
"121","2021-02-08 12:41:50-03","UFRGS","ICN","176639","S","Plantae","Fabaceae","Galactia","marginalis","Galactia marginalis","Schmidt-Silveira, F","América do Sul","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,NA,"Benth.",NA,"271",NA,"Schmidt-Silveira, F","2012","08","31","RS","Viamão","Próximo ao Parque Saint Hilaire","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,NA,NA,NA,NA,NA,"41667","auto",NA,NA,NA
"122","2021-02-08 12:41:48-03","UFRGS","ICN","106276","S","Plantae","Fabaceae","Galactia","marginalis","Galactia marginalis","Miotto, STS","América do Sul","Brasil",NA,NA,NA,"ICN00022468","Dicotyledon",NA,NA,"Benth.",NA,"s.n.Bastos","ICN00022468","Miotto, STS","1994","12","04","RS","Alegrete","cerca de 16km após Alegrete, local lageado","-55.7919006347656","-29.7831001281738",NA,NA,NA,NA,NA,NA,NA,NA,NA,"89305","auto",NA,NA,NA
"123","2021-02-08 12:41:48-03","UFRGS","ICN","034590","S","Plantae","Fabaceae","Galactia","marginalis","Galactia marginalis","Fleig, M","América do Sul","Brasil",NA,NA,"flores azuis","ICN00022476","Dicotyledon",NA,NA,"Benth.",NA,"296","ICN00022476","Fleig, M","1976","10","23","RS","Arroio dos Ratos",NA,"-51.7291984558105","-30.0771999359131",NA,NA,NA,NA,NA,NA,NA,NA,NA,"29956","auto",NA,NA,NA
"124","2021-02-08 12:41:48-03","UFRGS","ICN","150924","S","Plantae","Fabaceae","Galactia","marginalis","Galactia marginalis","Hagelund, K","América do Sul","Brasil",NA,NA,"Doação de Karner Hagelund.","ICN00022469","Dicotyledon",NA,NA,"Benth.",NA,"13801","ICN00022469","Miotto, STS","1982","03","03","RS","Arroio dos Ratos","Fazenda Faxinal","-51.7291984558105","-30.0771999359131",NA,NA,NA,NA,NA,NA,NA,NA,NA,"29956","auto",NA,NA,NA
"125","2021-02-08 12:41:48-03","UFRGS","ICN","110789","S","Plantae","Fabaceae","Galactia","marginalis","Galactia marginalis","Neubert, EE","América do Sul","Brasil",NA,NA,NA,"ICN00022506","Dicotyledon",NA,NA,"Benth.",NA,"s.n.","ICN00022506","Miotto, STS","1995","11","11","RS","Bagé","35 km após Bagé, BR 293, na margem desta","-54.1068992614746","-31.3313999176025",NA,NA,NA,NA,NA,NA,"1995","11","11","74087","auto",NA,NA,NA
"126","2021-02-08 12:41:48-03","UFRGS","ICN","112979","S","Plantae","Fabaceae","Galactia","marginalis","Galactia marginalis","Neubert, EE","América do Sul","Brasil",NA,NA,"flor","ICN00022502","Dicotyledon",NA,NA,"Benth.",NA,"137","ICN00022502","Neubert, EE","1996","11","30","RS","Bagé","5km após trevo Bagé-Acegua em direção a Aceguá","-54.1068992614746","-31.3313999176025",NA,NA,NA,NA,NA,NA,NA,NA,NA,"74087","auto",NA,NA,NA
"127","2021-02-08 12:41:48-03","UFRGS","ICN","118074","S","Plantae","Fabaceae","Galactia","marginalis","Galactia marginalis","Miotto, STS","América do Sul","Brasil",NA,NA,NA,"ICN00022494","Dicotyledon",NA,NA,"Benth.",NA,"1516","ICN00022494 ICN00022494_1","Miotto, STS","1996","11","30","RS","Bagé","B-153, km 562 29 km após entroncamento para Bagé","-54.1068992614746","-31.3313999176025",NA,NA,NA,NA,NA,NA,NA,NA,NA,"74087","auto",NA,NA,NA
"128","2021-02-08 12:41:48-03","UFRGS","ICN","118064","S","Plantae","Fabaceae","Galactia","marginalis","Galactia marginalis","Miotto, STS","América do Sul","Brasil",NA,NA,NA,"ICN00022507","Dicotyledon",NA,NA,"Benth.",NA,"1515","ICN00022507","Miotto, STS","1996","11","30","RS","Bagé","em direção à Aceguá 6 km após Bagé","-54.1068992614746","-31.3313999176025",NA,NA,NA,NA,NA,NA,NA,NA,NA,"74087","auto",NA,NA,NA
"129","2021-02-08 12:41:48-03","UFRGS","ICN","014819","S","Plantae","Fabaceae","Galactia","marginalis","Galactia marginalis","Dutra, J","América do Sul","Brasil",NA,NA,NA,"ICN00022477","Dicotyledon",NA,NA,"Benth.",NA,"819","ICN00022477","Dutra, J","1935","02",NA,"RS","Bom Jesus","Carauna","-50.4166984558105","-28.6678009033203",NA,NA,NA,NA,NA,NA,NA,NA,NA,"55856","auto",NA,NA,NA
"130","2021-02-08 12:41:48-03","UFRGS","ICN","093412","S","Plantae","Fabaceae","Galactia","marginalis","Galactia marginalis","Miotto, STS","América do Sul","Brasil",NA,NA,NA,"ICN00022470","Dicotyledon",NA,NA,"Benth.",NA,"s.n.","ICN00022470 ICN00022470_1","Miotto, STS","1991","12","21","RS","Bom Jesus","estrada de terra Bom Jesus para Vacaria","-50.4166984558105","-28.6678009033203",NA,NA,NA,NA,NA,NA,NA,NA,NA,"55856","auto",NA,NA,NA
"131","2021-02-08 12:41:48-03","UFRGS","ICN","137519","S","Plantae","Fabaceae","Galactia","marginalis","Galactia marginalis","Guglieri, A","América do Sul","Brasil",NA,NA,"em beira de barranco, próximo à estrada","ICN00022482","Dicotyledon",NA,NA,"Benth.",NA,"s.n.","ICN00022482","Guglieri, A","1998","11","27","RS","Camaquã","entre Camaquã e São Lourenço, próximo a BR-116","-51.812198638916","-30.8511009216309",NA,NA,NA,NA,NA,NA,NA,NA,NA,"49429","auto",NA,NA,NA
"132","2021-02-08 12:41:48-03","UFRGS","ICN","142599","S","Plantae","Fabaceae","Galactia","marginalis","Galactia marginalis","Caporal, FJM","América do Sul","Brasil",NA,NA,"campo pastejado","ICN00022485","Dicotyledon",NA,NA,"Benth.",NA,"s.n.","ICN00022485","Caporal, FJM","2005","01","18","RS","Canguçu","Terceiro Distrito de Canguçu Coxilha do Fogo Cabanha Sobrado Branco","-52.6755981445312","-31.3950004577637",NA,NA,NA,NA,"305","305",NA,NA,NA,"68702","auto",NA,NA,NA
"133","2021-02-08 12:41:48-03","UFRGS","ICN","044339","S","Plantae","Fabaceae","Galactia","marginalis","Galactia marginalis","Matzenbacher, NI","América do Sul","Brasil",NA,NA,"flores cor de maravilha, quase cor vinho","ICN00022501","Dicotyledon",NA,NA,"Benth.",NA,"s.n.","ICN00022501","Miotto, STS","1978","03","11","RS","Guaíba","Fazenda São Maximiano","-51.3250007629395","-30.113899230957",NA,NA,NA,NA,NA,NA,"1980",NA,NA,"28343","auto",NA,NA,NA
"134","2021-02-08 12:41:48-03","UFRGS","ICN","033807","S","Plantae","Fabaceae","Galactia","marginalis","Galactia marginalis","Miotto, STS","América do Sul","Brasil",NA,NA,"erva ereta, unifoliada, com fruto","ICN00022475","Dicotyledon",NA,NA,"Benth.",NA,"s.n.","ICN00022475","Miotto, STS","1977","04","06","RS","Harmonia",NA,"-51.4255981445312","-29.5478000640869",NA,NA,NA,NA,NA,NA,"1980",NA,NA,"6578","auto",NA,NA,NA
"135","2021-02-08 12:41:48-03","UFRGS","ICN","033814","S","Plantae","Fabaceae","Galactia","marginalis","Galactia marginalis","Miotto, STS","América do Sul","Brasil",NA,NA,"com frutos; topo do Cerro Armour","ICN00022474","Dicotyledon",NA,NA,"Benth.",NA,"s.n.","ICN00022474","Miotto, STS","1977","04","06","RS","Harmonia",NA,"-51.4255981445312","-29.5478000640869",NA,NA,NA,NA,NA,NA,"1980",NA,NA,"6578","auto",NA,NA,NA
"136","2021-02-08 12:41:48-03","UFRGS","ICN","046550","S","Plantae","Fabaceae","Galactia","marginalis","Galactia marginalis","Oliveira, MLA","América do Sul","Brasil",NA,NA,"flores lilás, rosadas; campo de encosta sul, mais ou menos úmido","ICN00022513","Dicotyledon",NA,NA,"Benth.",NA,"505","ICN00022513","Oliveira, MLA","1979","10","30","RS","Porto Alegre","Morro da Polícia","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,NA,"1979",NA,NA,"29946","auto",NA,NA,NA
"137","2021-02-08 12:41:48-03","UFRGS","ICN","122835","S","Plantae","Fabaceae","Galactia","marginalis","Galactia marginalis","Cruz, F","América do Sul","Brasil",NA,NA,NA,"ICN00022504","Dicotyledon",NA,NA,"Benth.",NA,"s.n.","ICN00022504","Eggers, L","2004","01","15","RS","Porto Alegre","Morro do Osso","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,NA,NA,NA,NA,"29946","auto",NA,NA,NA
"138","2021-02-08 12:41:50-03","UFRGS","ICN","191331","S","Plantae","Fabaceae","Galactia","marginalis","Galactia marginalis","Schmidt-Silveira, F","América do Sul","Brasil",NA,NA,"vassoural","ICN00022509","Dicotyledon",NA,NA,"Benth.",NA,"10","ICN00022509","Schmidt-Silveira, F; Miotto","2011","04","14","RS","Porto Alegre","Morro Santana","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,NA,NA,NA,NA,"29946","auto",NA,NA,NA
"139","2021-02-08 12:41:50-03","UFRGS","ICN","159931","S","Plantae","Fabaceae","Galactia","marginalis","Galactia marginalis","Leão, GM; Ceolin, GB","América do Sul","Brasil",NA,NA,"flor rosa; campo, afloramento granítico, entre rochas","ICN00022495","Dicotyledon",NA,NA,"Benth.",NA,"174","ICN00022495","Ceolin, GB","2008","11","10","RS","Quaraí","Cerro do Jarau","-56.4514007568359","-30.3875007629395",NA,NA,NA,NA,NA,NA,NA,NA,NA,"74636","auto",NA,NA,NA
"140","2021-02-08 12:41:48-03","UFRGS","ICN","106264","S","Plantae","Fabaceae","Galactia","marginalis","Galactia marginalis","Miotto, STS; Bastos, NR","América do Sul","Brasil",NA,NA,NA,"ICN00022514","Dicotyledon",NA,NA,"Benth.",NA,"1427","ICN00022514 ICN00022514_1","Miotto, STS","1994","12","03","RS","São Gabriel","Fazenda Jorge Santos, BR 290 em direção a Alegrete","-54.3199996948242","-30.3363990783691",NA,NA,NA,NA,NA,NA,NA,NA,NA,"56206","auto",NA,NA,NA
"141","2021-02-08 12:41:48-03","UFRGS","ICN","051627","S","Plantae","Fabaceae","Galactia","marginalis","Galactia marginalis","Stehmann, J","América do Sul","Brasil",NA,NA,"erva no lageado Salto do Yucumã","ICN00022486","Dicotyledon",NA,NA,"Benth.",NA,"s.n.","ICN00022486","Miotto, STS","1982","02","25","RS","Tenente Portela","Parque Florestal do Turvo","-53.75830078125","-27.3710994720459",NA,NA,NA,NA,NA,NA,"1982",NA,NA,"14404","auto",NA,NA,NA
"142","2021-02-08 12:41:48-03","UFRGS","ICN","033786","S","Plantae","Fabaceae","Galactia","marginalis","Galactia marginalis","Miotto, STS","América do Sul","Brasil",NA,NA,"erva ereta, flores roxas; em campo pedregoso","ICN00022472","Dicotyledon",NA,NA,"Benth.",NA,"s.n.","ICN00022472","Miotto, STS","1977","04","04","RS","Uruguaiana","saída de Uruguaiana em direção a Charqueadas","-57.0882987976074","-29.7546997070312",NA,NA,NA,NA,NA,NA,"1980",NA,NA,"93142","auto",NA,NA,NA
"143","2021-02-08 12:41:48-03","UFRGS","ICN","046660","S","Plantae","Fabaceae","Galactia","marginalis","Galactia marginalis","?","América do Sul","Brasil",NA,NA,"nativa, campestre, ereta, com raiz engrossada, flor roxa","ICN00022516","Dicotyledon",NA,NA,"Benth.",NA,"s.n.","ICN00022516","Pott, A","1972","02","12","RS","Vacaria","Estação Experimental de Vacaria","-50.9338989257812","-28.5121994018555",NA,NA,NA,NA,NA,NA,NA,NA,NA,"63451","auto",NA,NA,NA
"144","2020-11-10 11:06:19-03","FEPAGRO","BLA","17738","PreservedSpecimen","Plantae","Fabaceae","Galactia","marginalis","Galactia marginalis","G. Schlindwein",NA,"Brasil",NA,NA,"Formação Serra Geral, fáceis Várzea do cedro (K1avc)Habitat: Campo (Cambissolo)","BLA017738","Spermatophyta",NA,NA,"Benth.",NA,NA,NA,"G. Schlindwein","2015","03","05","Rio Grande do Sul","Cambará do Sul",NA,"-50.257628","-29.218173",NA,NA,"-50.257628","-29.218173","930","930",NA,NA,NA,NA,NA,NA,NA,NA
"145","2020-11-10 11:06:19-03","FEPAGRO","BLA","7173","PreservedSpecimen","Plantae","Fabaceae","Galactia","marginalis","Galactia marginalis","J. F. M. Valls & A. Pott",NA,"Brasil",NA,NA,"Habitat: Pouco frequente","BLA007173","Spermatophyta",NA,NA,"Benth.",NA,"830 & 730",NA,"J. F. M. Valls & A. Pott","1969","12","16","Rio Grande do Sul","Foutoura Xavier","Ao lado da estrada Presidente Kenedy (RS 13)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2021-02-18 17:08:31-03","FEPAGRO","BLA","5374","PreservedSpecimen","Plantae","Fabaceae","Galactia","marginalis","Galactia marginalis","A. A. Araújo",NA,"Brasil",NA,NA,"Data de Coleta: 11/1932.","BLA005374","Spermatophyta",NA,NA,"Benth.",NA,"114",NA,"A. Burkart",NA,NA,NA,"Rio Grande do Sul","Santana do Livramento","Estrada para Sarandi","-55.5327987670898","-30.8908004760742",NA,NA,NA,NA,NA,NA,NA,NA,NA,"79795","auto",NA,NA,NA
"147","2021-02-18 17:08:31-03","FEPAGRO","BLA","3","PreservedSpecimen","Plantae","Fabaceae","Galactia","marginalis","Galactia marginalis","A. A. Araújo",NA,"Brasil",NA,NA,"Data de Coleta: 11/1932.","BLA000003","Spermatophyta",NA,NA,"Benth.",NA,NA,NA,"A. Burkart",NA,NA,NA,"Rio Grande do Sul","Santana do Livramento","Estrada para Sarandi","-55.5327987670898","-30.8908004760742",NA,NA,NA,NA,NA,NA,NA,NA,NA,"79795","auto",NA,NA,NA
"148","2020-11-10 11:06:19-03","FEPAGRO","BLA","7207","PreservedSpecimen","Plantae","Fabaceae","Galactia","marginalis","Galactia marginalis","A. Pott",NA,"Brasil",NA,NA,NA,"BLA007207","Spermatophyta",NA,NA,"Benth.",NA,"510",NA,"A. Pott","1969","01","23","Rio Grande do Sul","Vacaria","Estação Experimental","-50.9338989257812","-28.5121994018555",NA,NA,NA,NA,NA,NA,NA,NA,NA,"63451","auto",NA,NA,NA
"149","2020-09-08 14:56:11-03","MCN-FZBRS","HAS","27182","PreservedSpecimen","Plantae","Fabaceae","Galactia","marginalis","Galactia marginalis","G.Benetton P.",NA,"Brasil",NA,NA,"Erva com 10cm de altura, flor lilás com branco, dispersa e rara.","HAS0027182","Magnoliophyta",NA,NA,"Benth.",NA,"280",NA,NA,"1988","11",NA,"Rio Grande do Sul","Uruguaiana (Barra do Quaraí - RS)","Quaraí-Chico; Granja do Bolão; solo pedregoso; beira de estrada",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2020-08-26 10:48:57-03","MCN-FZBRS","HAS","854","PreservedSpecimen","Plantae","Fabaceae","Galactia","marginalis","Galactia marginalis","Dillenburg, C.R.",NA,"Brasil",NA,NA,"flores roseo-arroxadas","HAS0000854","Magnoliophyta",NA,NA,"Benth.",NA,"48",NA,"Miotto, S.T.S.","1974","10",NA,"Rio Grande do Sul","Porto Alegre","Morro Teresópolis","-51.208665","-30.092592",NA,NA,"-51,208665","-30,092592","225","225","1980","12",NA,NA,NA,NA,NA,NA
"151","2020-08-26 10:48:57-03","MCN-FZBRS","HAS","86309","PreservedSpecimen","Plantae","Fabaceae","Galactia","marginalis","Galactia marginalis","Rosengurtt",NA,"Uruguai",NA,NA,"erva; Flor rosa - salmão.","HAS0086309","Magnoliophyta",NA,NA,"Benth.",NA,"5798",NA,NA,"1946","11",NA,"Flórida","Flórida","Estância Rincon de Santa Elena, Arroio Mansarillaya",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2020-08-26 10:48:57-03","MCN-FZBRS","HAS","94359","PreservedSpecimen","Plantae","Fabaceae","Galactia","marginalis","Galactia marginalis","Piovesani, W. S.",NA,"Brasil",NA,NA,"Erva de flores rosas e frutos imaturos; em campo limpo.","HAS0094359","Magnoliophyta",NA,NA,"Benth.",NA,"s.n.",NA,"Piovesani, W. S.","2018","10",NA,"Rio Grande do Sul","Porto Alegre","Jardim Botânico de Porto Alegre, Zona de Conservação in situ","-51.178068","-30.051692",NA,NA,"-51,178068","-30,051692",NA,NA,"2018",NA,NA,NA,NA,NA,NA,NA
"153","2020-08-26 10:48:57-03","MCN-FZBRS","HAS","10696","PreservedSpecimen","Plantae","Fabaceae","Galactia","marginalis","Galactia marginalis","Bueno, O.",NA,"Brasil",NA,NA,"erva rasteira; flor cor de vinho; rara; campo limpo; solo granito; acesso pela Protásio Alves; primeiro acesso a esquerdada estrada principal; campo na beira da mata","HAS0010696","Magnoliophyta",NA,NA,"Benth.",NA,"1997",NA,"Mattos, N.F.","1979","12",NA,"Rio Grande do Sul","Porto Alegre","Morro Santana","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,NA,"1980",NA,NA,"29946","auto",NA,NA,NA
"154","2020-08-26 10:48:57-03","MCN-FZBRS","HAS","11061","PreservedSpecimen","Plantae","Fabaceae","Galactia","marginalis","Galactia marginalis","Soares, Z.",NA,"Brasil",NA,NA,"erva rasteira; flor lilás escuro; altitude 260 m; pouco numerosa; dispersa; campo mexido; beira de mato; relevo no topo; solo granito","HAS0011061","Magnoliophyta",NA,NA,"Benth.",NA,"252",NA,"Mattos, N.F.","1980","01",NA,"Rio Grande do Sul","Porto Alegre","Morro Teresópolis","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,NA,"1980","08",NA,"29946","auto",NA,NA,NA
"155","2020-08-26 10:48:57-03","MCN-FZBRS","HAS","22564","PreservedSpecimen","Plantae","Fabaceae","Galactia","marginalis","Galactia marginalis","Neves, M.",NA,"Brasil",NA,NA,"Erva apoiante, flores rochas. frutos verdes, rara e dispersa.","HAS0022564","Magnoliophyta",NA,NA,"Benth.",NA,"853",NA,NA,"1986","12",NA,"Rio Grande do Sul","Santana do Livramento","Estrada secundária junto a Br 293.,","-55.5327987670898","-30.8908004760742",NA,NA,NA,NA,NA,NA,NA,NA,NA,"79795","auto",NA,NA,NA
"156","2020-08-26 10:48:57-03","MCN-FZBRS","HAS","22444","PreservedSpecimen","Plantae","Fabaceae","Galactia","marginalis","Galactia marginalis","Bueno, O.",NA,"Brasil",NA,NA,"edible milkpeaerva; Erva apoiante, flores sulferinas, rara e dispersa.","HAS0022444","Magnoliophyta",NA,NA,"Benth.",NA,"4826",NA,NA,"1986","12",NA,"Rio Grande do Sul","Santana do Livramento","Estrada secundária, junto a Br 293,","-55.5327987670898","-30.8908004760742",NA,NA,NA,NA,NA,NA,NA,NA,NA,"79795","auto",NA,NA,NA
"157","2020-08-26 10:48:57-03","MCN-FZBRS","HAS","86308","PreservedSpecimen","Plantae","Fabaceae","Galactia","marginalis","Galactia marginalis","Silveira, N.",NA,"Brasil",NA,NA,"edible milkpea Flores arroxeadas.","HAS0086308","Magnoliophyta",NA,NA,"Benth.",NA,"9748",NA,NA,"1991","10",NA,"Rio Grande do Sul","São Sepé","Lajeado Grande, Oeste da cidade","-53.565299987793","-30.1606006622314",NA,NA,NA,NA,NA,NA,NA,NA,NA,"46510","auto",NA,NA,NA
"158","2020-08-26 10:48:57-03","MCN-FZBRS","HAS","22611","PreservedSpecimen","Plantae","Fabaceae","Galactia","marginalis","Galactia marginalis","Neves, M.",NA,"Brasil",NA,NA,"edible milkpea Erva apoiante, flores lilás com uma das pétalas liilás escuro, rara e dispersa.","HAS0022611","Magnoliophyta",NA,NA,"Benth.",NA,"900",NA,NA,"1986","12",NA,"Rio Grande do Sul","Uruguaiana","BR-290 próximo ao km 545,","-57.0882987976074","-29.7546997070312",NA,NA,NA,NA,NA,NA,NA,NA,NA,"93142","auto",NA,NA,NA
"159","2020-08-26 10:48:57-03","MCN-FZBRS","HAS","86447","PreservedSpecimen","Plantae","Fabaceae","Galactia","marginalis","Galactia marginalis","Silveira, N.",NA,"Brasil",NA,NA,"edible milkpea Flor lilás.","HAS0086447","Magnoliophyta",NA,NA,"Benth.",NA,"881",NA,NA,"1984","01",NA,"Rio Grande do Sul","Uruguaiana","Estação experimental,","-57.0882987976074","-29.7546997070312",NA,NA,NA,NA,NA,NA,NA,NA,NA,"93142","auto",NA,NA,NA
