"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","typeStatus","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber","sex"
"156","2021-04-07 11:43:18-03","UFMS","CGMS","11139","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","gracilipes","Croton gracilipes","Baill.","M.B.R. Caruzo","D. Cáceres; et al.",NA,"1999","07","03",NA,"Brasil","Mato Grosso do Sul","Corumbá","Fazenda Xaraés.","-57.6533012390137","-19.0091991424561",NA,NA,NA,"Flor amarela. ComBotão floral. ComFruto. Com látex. Habitat: Capão. Habito: Arbustivo.","CGMS1040454",NA,NA,"2008","05",NA,NA,"27",NA,"295160","auto",NA,NA,NA,NA,NA,NA
"157","2021-04-07 11:43:18-03","UFMS","CGMS","12096","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","gracilipes","Croton gracilipes","Baill.","M.B.R. Caruzo","A.C. Araújo; R.S. de Arruda","879","2000","02","16",NA,"Brasil","Mato Grosso do Sul","Corumbá","Pantanal de Miranda/Abobral. 21K 0492480 UTM 7847366.","-57.6533012390137","-19.0091991424561",NA,NA,NA,"Flor branca. Fruto ausente. Ciófito. Habitat: Interior de capão. Habito: Subarbusto.","CGMS1041489",NA,NA,"2008","05",NA,NA,"27",NA,"295160","auto",NA,NA,NA,NA,NA,NA
"158","2021-04-07 11:43:18-03","UFMS","CGMS","12208","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","gracilipes","Croton gracilipes","Baill.","M.B.R. Caruzo","A.C. Araújo; R.S. de Arruda","1033","2000","03","18",NA,"Brasil","Mato Grosso do Sul","Corumbá","Pantanal de Miranda/Abobral. 21K 0492612 UTM 7847462.","-57.6533012390137","-19.0091991424561",NA,NA,NA,"Flor branca. Fruto ausente. Ciófito. Habitat: Interior de capão. Habito: Subarbusto.","CGMS1041606",NA,NA,"2008","05",NA,NA,"27",NA,"295160","auto",NA,NA,NA,NA,NA,NA
"159","2021-04-07 11:43:18-03","UFMS","CGMS","12076","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","gracilipes","Croton gracilipes","Baill.","M.B.R. Caruzo","A.C. Araújo; R.S. de Arruda","799","2000","01","18",NA,"Brasil","Mato Grosso do Sul","Corumbá","Pantanal de Miranda/Abobral. 21K 0493103 UTM 7847606.","-57.6533012390137","-19.0091991424561",NA,NA,NA,"Flor branca. Fruto ausente. Ciófito. Habitat: Interior de capão. Habito: Subarbusto.","CGMS1041468",NA,NA,"2008","05",NA,NA,"27",NA,"295160","auto",NA,NA,NA,NA,NA,NA
"160","2021-04-07 11:43:18-03","UFMS","CGMS","12077","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","gracilipes","Croton gracilipes","Baill.","M.B.R. Caruzo","A.C. Araújo; R.S. de Arruda","802","2000","01","18",NA,"Brasil","Mato Grosso do Sul","Corumbá","Pantanal de Miranda/Abobral. 21K 0493103 UTM 7847606.","-57.6533012390137","-19.0091991424561",NA,NA,NA,"Flor branca. Fruto ausente. Ciófito. Habitat: Interior de capão. Habito: Subarbusto.","CGMS1041469",NA,NA,"2008","05",NA,NA,"27",NA,"295160","auto",NA,NA,NA,NA,NA,NA
"161","2021-04-07 11:43:18-03","UFMS","CGMS","9232","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","gracilipes","Croton gracilipes","Baill.","M.B.R. Caruzo","A.C. Araújo; R.S. de Arruda",NA,"1999","12","18",NA,"Brasil","Mato Grosso do Sul","Corumbá","Pantanal de Miranda/Abobral. 21K 0495755 UTM 7851718.","-57.6533012390137","-19.0091991424561",NA,NA,NA,"Flor branca.","CGMS1018621",NA,NA,"2008","05",NA,NA,"27",NA,"295160","auto",NA,NA,NA,NA,NA,NA
"162","2021-04-07 11:43:18-03","UFMS","CGMS","12294","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","gracilipes","Croton gracilipes","Baill.","M.B.R. Caruzo","A.C. Araújo; R.S. de Arruda","1264","2000","05","14",NA,"Brasil","Mato Grosso do Sul","Corumbá","Pantanal de Miranda/Abobral. 21K 0496466 UTM 7846041.","-57.6533012390137","-19.0091991424561",NA,NA,NA,"Flor branca. Fruto branco. Ciófito. Habitat: Interior de capão. Habito: Subarbusto.","CGMS1041696",NA,NA,"2008","05",NA,NA,"27",NA,"295160","auto",NA,NA,NA,NA,NA,NA
"163","2021-04-07 11:43:18-03","UFMS","CGMS","9234","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","gracilipes","Croton gracilipes","Baill.","U.M. Resende","A.C. Araújo; R.S. de Arruda",NA,"1999","12","19",NA,"Brasil","Mato Grosso do Sul","Corumbá","Pantanal de Miranda/Abobral. 21K 0496595 UTM 7845699.","-57.6533012390137","-19.0091991424561",NA,NA,NA,"Flor branca.","CGMS1018619",NA,NA,NA,NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA
"164","2021-04-07 11:43:18-03","UFMS","CGMS","9233","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","gracilipes","Croton gracilipes","Baill.","M.B.R. Caruzo","A.C. Araújo; R.S. de Arruda",NA,"1999","12","19",NA,"Brasil","Mato Grosso do Sul","Corumbá","Pantanal de Miranda/Abobral. 21K 0496595 UTM 7845699.","-57.6533012390137","-19.0091991424561",NA,NA,NA,"Flor branca.","CGMS1018620",NA,NA,"2008","05",NA,NA,"27",NA,"295160","auto",NA,NA,NA,NA,NA,NA
"165","2021-04-07 11:43:18-03","UFMS","CGMS","12223","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","gracilipes","Croton gracilipes","Baill.","M.B.R. Caruzo","A.C. Araújo; R.S. de Arruda","1124","2000","03","19",NA,"Brasil","Mato Grosso do Sul","Corumbá","Pantanal de Miranda/Abobral. 21K 0496697 UTM 7850824.","-57.6533012390137","-19.0091991424561",NA,NA,NA,"Flor branca. Fruto ausente. Ciófito. Habitat: Interior de capão. Habito: Subarbusto.","CGMS1041621",NA,NA,"2008","05",NA,NA,"27",NA,"295160","auto",NA,NA,NA,NA,NA,NA
"166","2021-04-07 11:43:18-03","UFMS","CGMS","12227","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","gracilipes","Croton gracilipes","Baill.","M.B.R. Caruzo","A.C. Araújo; R.S. de Arruda","1147","2000","03","20",NA,"Brasil","Mato Grosso do Sul","Corumbá","Pantanal de Miranda/Abobral. 21K 0496697 UTM 7850824.","-57.6533012390137","-19.0091991424561",NA,NA,NA,"Flor branca. Fruto ausente. Ciófito. Habitat: Interior de capão. Habito: Subarbusto.","CGMS1041625",NA,NA,"2008","05",NA,NA,"27",NA,"295160","auto",NA,NA,NA,NA,NA,NA
"167","2021-04-07 11:43:18-03","UFMS","CGMS","12225","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","gracilipes","Croton gracilipes","Baill.","M.B.R. Caruzo","A.C. Araújo; R.S. de Arruda","1136","2000","03","20",NA,"Brasil","Mato Grosso do Sul","Corumbá","Pantanal de Miranda/Abobral. 21K 0496697 UTM 7850824.","-57.6533012390137","-19.0091991424561",NA,NA,NA,"Flor branca. Fruto ausente. Ciófito. Habitat: Interior de capão. Habito: Subarbusto.","CGMS1041623",NA,NA,"2008","05",NA,NA,"27",NA,"295160","auto",NA,NA,NA,NA,NA,NA
"168","2021-04-07 11:43:18-03","UFMS","CGMS","12216","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","gracilipes","Croton gracilipes","Baill.","M.B.R. Caruzo","A.C. Araújo; R.S. de Arruda","1077","2000","03","18",NA,"Brasil","Mato Grosso do Sul","Corumbá","Pantanal de Miranda/Abobral. 21K 0496998 UTM 7850801.","-57.6533012390137","-19.0091991424561",NA,NA,NA,"Flor branca. Fruto ausente. Ciófito. Habitat: Interior de capão. Habito: Subarbusto.","CGMS1041614",NA,NA,"2008","05",NA,NA,"27",NA,"295160","auto",NA,NA,NA,NA,NA,NA
"169","2021-04-07 11:43:18-03","UFMS","CGMS","9250","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","gracilipes","Croton gracilipes","Baill.","M.B.R. Caruzo","A.C. Araújo; R.S. de Arruda",NA,"1999","12","17",NA,"Brasil","Mato Grosso do Sul","Corumbá","Pantanal de Miranda/Abobral. 21K 0497436 UTM 7846006.","-57.6533012390137","-19.0091991424561",NA,NA,NA,"Flor branca.","CGMS1018615",NA,NA,"2008","05",NA,NA,"27",NA,"295160","auto",NA,NA,NA,NA,NA,NA
"170","2021-04-07 11:43:18-03","UFMS","CGMS","12190","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","gracilipes","Croton gracilipes","Baill.","M.B.R. Caruzo","A.C. Araújo; R.S. de Arruda","964","2000","02","18",NA,"Brasil","Mato Grosso do Sul","Corumbá","Pantanal de Miranda/Abobral. 21K 0497661 UTM 7850067.","-57.6533012390137","-19.0091991424561",NA,NA,NA,"Flor branca. Fruto ausente. Ciófito. Habitat: Interior de capão. Habito: Subarbusto.","CGMS1041586",NA,NA,"2008","05",NA,NA,"27",NA,"295160","auto",NA,NA,NA,NA,NA,NA
"171","2021-04-07 11:43:18-03","UFMS","CGMS","12194","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","gracilipes","Croton gracilipes","Baill.","M.B.R. Caruzo","A.C. Araújo; R.S. de Arruda","969","2000","02","18",NA,"Brasil","Mato Grosso do Sul","Corumbá","Pantanal de Miranda/Abobral. 21K 0499461 UTM 7846736.","-57.6533012390137","-19.0091991424561",NA,NA,NA,"Flor branca. Fruto ausente. Ciófito. Habitat: Interior de capão. Habito: Subarbusto.","CGMS1041591",NA,NA,"2008","05",NA,NA,"27",NA,"295160","auto",NA,NA,NA,NA,NA,NA
"172","2021-04-07 11:43:18-03","UFMS","CGMS","12202","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","gracilipes","Croton gracilipes","Baill.","M.B.R. Caruzo","A.C. Araújo; R.S. de Arruda","1002","2000","03","17",NA,"Brasil","Mato Grosso do Sul","Corumbá","Pantanal de Miranda/Abobral. 21K 0499790 UTM 7846185.","-57.6533012390137","-19.0091991424561",NA,NA,NA,"Flor branca. Fruto ausente. Ciófito. Habitat: Interior de capão. Habito: Subarbusto.","CGMS1041599",NA,NA,"2008","05",NA,NA,"27",NA,"295160","auto",NA,NA,NA,NA,NA,NA
"173","2021-04-07 11:43:18-03","UFMS","CGMS","12258","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","gracilipes","Croton gracilipes","Baill.","M.B.R. Caruzo","A.C. Araújo; R.S. de Arruda","1215","2000","04","16",NA,"Brasil","Mato Grosso do Sul","Corumbá","Pantanal de Miranda/Abobral. 21K 0501028 UTM 7835306.","-57.6533012390137","-19.0091991424561",NA,NA,NA,"Flor branca. Fruto ausente. Ciófito. Habitat: Interior de capão. Habito: Subarbusto.","CGMS1041657",NA,NA,"2008","05",NA,NA,"27",NA,"295160","auto",NA,NA,NA,NA,NA,NA
"174","2021-04-07 11:43:18-03","UFMS","CGMS","12284","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","gracilipes","Croton gracilipes","Baill.","M.B.R. Caruzo","A.C. Araújo; R.S. de Arruda","1255","2000","05","13",NA,"Brasil","Mato Grosso do Sul","Corumbá","Pantanal de Miranda/Abobral. 21K 0505273 UTM 7831405.","-57.6533012390137","-19.0091991424561",NA,NA,NA,"Flor branca. Fruto ausente. Ciófito. Habitat: Interior de capão. Habito: Subarbusto.","CGMS1041686",NA,NA,"2008","05",NA,NA,"27",NA,"295160","auto",NA,NA,NA,NA,NA,NA
"175","2021-04-07 11:43:18-03","UFMS","CGMS","25254","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","gracilipes","Croton gracilipes","Baill.","I. Cordeiro","R.S. de Arruda","63","2000","02",NA,NA,"Brasil","Mato Grosso do Sul","Miranda","Capão 42. Fazenda Santa Clara. 21K 0492480 UTM 7847366.","-56.3782997131348","-20.2406005859375",NA,NA,NA,NA,"CGMS1054673",NA,NA,NA,NA,NA,NA,NA,NA,"92112","auto",NA,NA,NA,NA,NA,NA
"176","2021-04-07 11:43:18-03","UFMS","CGMS","869","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","gracilipes","Croton gracilipes","Baill.","M.B.R. Caruzo","C.A. Conceição","2101","1987","06","08",NA,"Brasil","Mato Grosso do Sul","Miranda","Fazenda Nova Miranda.","-56.3782997131348","-20.2406005859375",NA,NA,NA,"Com inflorescência terminal com flores femininas na base. Folhas membranáceas e aromáticas. Habitat: Terrestre. Habito: Arbusto. 1,00-2,00m de altura.","CGMS1018626",NA,NA,"2008","05",NA,NA,"27",NA,"92112","auto",NA,NA,NA,NA,NA,NA
"177","2021-04-07 11:43:18-03","UFMS","CGMS","870","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","gracilipes","Croton gracilipes","Baill.","M.B.R. Caruzo","C.A. Conceição","2095","1987","06","08",NA,"Brasil","Mato Grosso do Sul","Miranda","Fazenda Nova Miranda.","-56.3782997131348","-20.2406005859375",NA,NA,NA,"Inflorescência terminal (espiga) com flores femininas na base. Folhas membranáceas. Habitat: Terrestre. Habito: Arbusto. 1,00-1,50m de altura.","CGMS1018625",NA,NA,"2008","05",NA,NA,"27",NA,"92112","auto",NA,NA,NA,NA,NA,NA
"178","2021-04-07 11:43:18-03","UFMS","CGMS","15375","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","gracilipes","Croton gracilipes","Baill.","U.M. Resende","G. Atique","2","2005","02","09",NA,"Brasil","Mato Grosso do Sul","Porto Murtinho","Fazenda Campo Verde. Serra da Bodoquena.","-57.8824996948242","-21.6989002227783",NA,NA,NA,NA,"CGMS1044887",NA,NA,"2008","05",NA,NA,"27",NA,"185577","auto",NA,NA,NA,NA,NA,NA
"179","2021-04-07 11:43:18-03","UFMS","CGMS","45638","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","gracilipes","Croton gracilipes","Baill.","M.B.R. Caruzo","A. Pott; V.J. Pott; A.L.B. Sartori; S. Aragaki; L.C.P. Lima; M. Moraes","8884","2001","04","05",NA,"Brasil","Mato Grosso do Sul","Porto Murtinho","Rodovia 267. km leste de Porto Murtinho, Pantanal.","-57.8824996948242","-21.6989002227783",NA,NA,NA,NA,"CGMS1075608",NA,NA,"2008","05",NA,NA,"27",NA,"185577","auto",NA,NA,NA,NA,NA,NA
"180","2021-04-07 11:43:19-03","UFMS","CGMS","31117","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","sarcopetaloides","Croton sarcopetaloides","S.Moore","G.A. Damasceno-Junior; A.Pott","M. Rocha; C.S. Robles; F. Bao; G.A. Damasceno-Junior; M.L. Bueno","29","2010","11","22",NA,"Brasil","Mato Grosso do Sul","Corumbá","Baía do Castelo.","-57.5166667","-18.6277778","89","89",NA,"Flor amarela. Habitat: Beira do Rio Paraguai. Solo argiloso. Relevo barranco. Habito: Erva. 1,50m de altura.","CGMS1060534",NA,NA,"2010","11","-57,5166667","-18,6277778","22",NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2021-04-07 11:43:19-03","UFMS","CGMS","39743","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","sarcopetaloides","Croton sarcopetaloides","S.Moore","A. Pott; G.A. Damasceno-Junior","M.F. Barros; A.P. Costa; I.P.P. Araújo; L.M.M. Arakaki","73","2012","10","18",NA,"Brasil","Mato Grosso do Sul","Bonito","Parque Estadual da Serra da Bodoquena. Fazenda Boqueirão.","-56.7166667","-21.1222223","520","520",NA,"Flor amarela esverdeada. Fruto ausente. Habitat: Floresta Estacional Semidecidual (Mata Atlantica de interior). Mata ciliar do rio Perdido. Solo argiloso calcimorforfico. Relevo ondulado. Habito: Árvore. 1,50 m de altura.","CGMS1069122",NA,NA,"2012","10","-56,7166667","-21,1222223","18",NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2021-04-07 11:43:19-03","UFMS","CGMS","25273","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","sarcopetaloides","Croton sarcopetaloides","S.Moore",NA,"R.S. de Arruda","61","2000","02",NA,NA,"Brasil","Mato Grosso do Sul","Miranda","Capão 42. Fazenda Santa Clara. 21K 0492480 UTM 7847366.","-57.0722223","-19.4683334",NA,NA,NA,NA,"CGMS1054692",NA,NA,NA,NA,"-57,0722223","-19,4683334",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2021-03-01 16:29:36-03","UNICAMP","UEC","128753","S","Plantae","Magnoliopsida",NA,"Euphorbiaceae","Croton","gracilipes","Croton gracilipes","Baill.","Caruzo, MBR","Damasceno Junior, GA; Boggiani, PC; Garcia, MM; et al.","1767","1999","11","28",NA,"Brazil","Mato Grosso do Sul","Bonito","trilha de acesso a Gruta do Lago Azul.","-56.590556","-21.141944",NA,NA,NA,"Arbusto de 3m; flor de creme; fruto.","UEC048567","UEC048567",NA,"2012","08","-56.590556","-21.141944",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2021-03-01 16:29:36-03","UNICAMP","UEC","179468","S","Plantae","Magnoliopsida",NA,"Euphorbiaceae","Croton","gracilipes","Croton gracilipes","Baill.","Barbosa, E","Siqueira, EL; et al.","655","2013","04","18",NA,"Brazil","Paraná","Fênix","Estação Ecológica Municipal de Fênix.","-52.068722","-23.968278","356","356",NA,"Arvoreta ca. 3m. Flores alvas. Frutos imaturos verdes.; Relevo: suave-ondulado. Vegetação: Floresta Estacional Semidecidual Submontana.","UEC031653","UEC031653",NA,"2013",NA,"-52.068722","-23.968278",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2021-03-01 16:29:36-03","UNICAMP","UEC","201633","S","Plantae","Magnoliopsida",NA,"Euphorbiaceae","Croton","gracilipes","Croton gracilipes","Baill.",NA,"Braga, JO","72","2018","04","06",NA,"Brazil","São Paulo","Amparo","Jardim Botânico Araribá RPPN, Sítio Duas Cachoeiras, Jardim Botânico Araribá, RPPN.","-46.808333","-22.7575",NA,NA,NA,"Árvore, nectário na base da folha","UEC161235","UEC161235",NA,NA,NA,"-46.808333","-22.7575",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2021-03-01 16:29:36-03","UNICAMP","UEC","63979","S","Plantae","Magnoliopsida",NA,"Euphorbiaceae","Croton","gracilipes","Croton gracilipes","Baill.","Riina, R","Souza, SB","1003","1994","01","20",NA,"Brazil","Minas Gerais","Monte Belo","Fazenda Lagoa, Corredor de fauna I.","-46.25","-21.416667",NA,NA,NA,"Árvore-frutos verde-claro.","UEC143728","UEC143728",NA,"2004","03","-46.25","-21.416667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2021-03-01 16:29:36-03","UNICAMP","UEC","33435","S","Plantae","Magnoliopsida",NA,"Euphorbiaceae","Croton","gracilipes","Croton gracilipes","Baill.","Webster, GL","Pereira, BAS","132","1981","12","10",NA,"Brazil","Distrito Federal","Brasília","Adjacências córrego Cachoeirinha, afluente margem esquerda rio Paranoá.","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Arbusto com ramos pendentes; folhas pilosas; flores alvas; mata.","UEC054903","UEC054903",NA,"1984","09",NA,NA,"24",NA,"70570","auto",NA,NA,NA,NA,NA,NA
"188","2021-03-01 16:29:36-03","UNICAMP","UEC","42100","S","Plantae","Magnoliopsida",NA,"Euphorbiaceae","Croton","gracilipes","Croton gracilipes","Baill.",NA,"Heringer, EP; Filgueiras, TS; Mendonça, RC; Pereira, BAS; Heringer-Salles, AE; Chagas e Silva","5813","1980","12","02",NA,"Brazil","Distrito Federal","Brasília","Bacia do Rio São Bartolomeu","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Arbusto um pouco flexuoso; folhas pilosas; flores amarelo esverdeadas; mata ciliar.","UEC143727","UEC143727",NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA
"189","2021-03-01 16:29:36-03","UNICAMP","UEC","75122","S","Plantae","Magnoliopsida",NA,"Euphorbiaceae","Croton","gracilipes","Croton gracilipes","Baill.",NA,"Pott, A; Cunha, CN; Pott, VJR; Tavares, CCF","2433","1986","12","02",NA,"Brazil","Mato Grosso do Sul","Corumbá","Fazenda Sagrado; Abobral; Patanal, Mata em Capão alongado. Solo calcimorfico Petrocalcico.","-57.6533012390137","-19.0091991424561","90","90",NA,"Subarbusto 1,5m alt. Flor branca.","UEC143726","UEC143726",NA,NA,NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA
"190","2019-08-20 10:11:21-03","UNICAMP","UEC","40576","S","Plantae","Magnoliopsida",NA,"Euphorbiaceae","Croton","sarcopetaloides","Croton sarcopetaloides","S.Moore",NA,"Webster, GL; Pott, A; Pott, V","25359","1984","10","04",NA,"Brazil","Mato Grosso do Sul","Ladário","Morraria do Urucum","-57.583333","-19.2","150","200",NA,"flor, edge of mesic wood, common shrub 1 - 2 m high, leaves slightly aromatic when crushed; staminate flowers white","UEC146088","UEC146088",NA,NA,NA,"-57.583333","-19.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2021-03-01 16:29:36-03","UNICAMP","UEC","4693","S","Plantae","Magnoliopsida",NA,"Euphorbiaceae","Croton","sarcopetaloides","Croton sarcopetaloides","S.Moore",NA,"Gibbs, PE; Shepherd, GJ; Andrade, JB; Bufarah, GBG","5423","1977","07","23",NA,"Brazil","Mato Grosso do Sul","Serra da Bodoquena","150 km. Oeste de Aquidauana.",NA,NA,NA,NA,NA,"Arbusto 2m.; Fissuras de rochas calcareas. Mata derrubada para pasto.","UEC150368","UEC150368",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2019-08-20 10:11:21-03","UNICAMP","UEC","52982","S","Plantae","Magnoliopsida",NA,"Euphorbiaceae","Croton","sarcopetaloides","Croton sarcopetaloides","S.Moore",NA,"Webster, GL; Pott, A; Pott, V","25327","1984","10","01",NA,"Brazil","Mato Grosso do Sul","Ladário","Disturbed woods on limestone E of Ladári","-57.5","-19.166667","100","100",NA,"flor, shrub 2 m high, leaves not aromatic when crushed, spikes erect.","UEC146091","UEC146091",NA,NA,NA,"-57.5","-19.166667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2019-08-20 10:11:21-03","UNICAMP","UEC","73901","S","Plantae","Magnoliopsida",NA,"Euphorbiaceae","Croton","sarcopetaloides","Croton sarcopetaloides","S.Moore",NA,"Webster, GL; Pott, AS","25343","1984","10","02",NA,"Brazil","Mato Grosso do Sul","Corumbá","Pantanal 17 km W of Porto Manga, alt. c.","-57.45","-19.3",NA,NA,NA,"flor, Shrub 2 m high, spikes erect.","UEC146090","UEC146090",NA,NA,NA,"-57.45","-19.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2020-02-18 09:33:41-03","UNICAMP","UEC","75125","S","Plantae","Magnoliopsida",NA,"Euphorbiaceae","Croton","sarcopetaloides","Croton sarcopetaloides","S.Moore",NA,"Pott, A; Webster, GL; Pott, VJR; Conceição, CA","701","1984","10","04",NA,"Brazil","Mato Grosso do Sul","Corumbá","Morro do Urucum","-57.566667","-19.216667",NA,NA,NA,"flor, Solo Litolico de Minerio de Ferro","UEC146087","UEC146087",NA,NA,NA,"-57.566667","-19.216667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2019-08-20 10:11:21-03","UNICAMP","UEC","63405","S","Plantae","Magnoliopsida",NA,"Euphorbiaceae","Croton","sarcopetaloides","Croton sarcopetaloides","S.Moore",NA,"Jamasceno, G","173","1991","10","18",NA,"Brazil","Mato Grosso do Sul","Corumbá","Morro Bocaina, Centro Oeste","-57.6533012390137","-19.0091991424561",NA,NA,NA,"flor, Arbusto","UEC146089","UEC146089",NA,NA,NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA
"196","2019-08-20 10:11:21-03","UNICAMP","UEC","63405","S","Plantae","Magnoliopsida",NA,"Euphorbiaceae","Croton","sarcopetaloides","Croton sarcopetaloides","S.Moore",NA,"Damasceno Junior, GA","173","1991","10","18",NA,"Brazil","Mato Grosso do Sul","Corumbá","Morro da Bocaina, Região Centro Oerte","-57.6533012390137","-19.0091991424561",NA,NA,NA,"flor",NA,NA,NA,NA,NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA
"197","2020-12-09 14:46:35-03","FURB","FURB","61709","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","gracilipes","Croton gracilipes","Baill.","Sodré, R.C.","Oliveira, A.A. de","1907","2015","06","01",NA,"Brasil","Paraná","Jataizinho",NA,"-50.94","-23.22",NA,NA,NA,NA,"FURB61709","FURB61709",NA,"2020","02","-50.9400000","-23.2200000","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2019-11-08 08:51:55-03","FURB","FURB","44533","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","gracilipes","Croton gracilipes","Baill.","Cordeiro, J","Silva, J.M.; Barbosa, E.","4849","2006","06","02",NA,"Brasil","Mato Grosso do Sul","Caracol","Fazenda Recreio dos Cervos.","-57.0243988037109","-22.0139007568359",NA,NA,NA,NA,"FURB24070","FURB24070",NA,"2009",NA,NA,NA,NA,NA,"53879","auto",NA,NA,NA,NA,NA,NA
"199","2021-03-16 17:53:16-03","UCS","HUCS","24508","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Croton","gracilipes","Croton gracilipes","Baill.","Caruzo, M.B.","Hatschbach, G.","76057","2003","10","09",NA,"Brasil","Mato Grosso do Sul","Porto Murtinho","próximo da Fazenda Nossa Senhora dos Perdidos","-57.8824996948242","-21.6989002227783",NA,NA,NA,"arbusto - 2 m - flor creme - Herbário MBM; capão degradado",NA,NA,NA,"2004",NA,NA,NA,NA,NA,"185577","auto",NA,NA,NA,NA,NA,NA
"200","2021-03-16 17:53:16-03","UCS","HUCS","26545","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Croton","gracilipes","Croton gracilipes","Baill.","Caruzo, M.B.","Hatschbach, G.","74548","2003","03","11",NA,"Brasil","Mato Grosso do Sul","Bonito","Rodovia Bonito ao trevo com a Rod. BR 267","-56.4818992614746","-21.1210994720459",NA,NA,NA,"subarbusto 50 cm - campo cerrado - Herbário MBM; campo cerrado degradado",NA,NA,NA,"2004",NA,NA,NA,NA,NA,"71352","auto",NA,NA,NA,NA,NA,NA
"201","2019-08-16 08:39:14-03","UTFPR","HCF","5538","S","Plantae",NA,NA,"Euphorbiaceae","Croton","gracilipes","Croton gracilipes","Baill.","J. Cordeiro & E. Barboza","A.R. Silva","376","2007","07","29",NA,"Brasil","MS","Corumbá","Passo do Lontra - Fazenda São Bento","-57.005","-19.475056","86","86",NA,"subarbusto ca. 1,20 m de altura. Flores brancas. Látex alvo. Interior de capão. Solo: arenoso.",NA,NA,NA,"2007",NA,"57°00'18 W","19°28'30,2 S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
