"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","phylum","order","recordNumber","continentOcean","locality","preparationType","occurrenceRemarks","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount"
"46","2020-11-04 11:19:28-03","ESALQ","ESA","107567","PreservedSpecimen","Plantae","Sapindaceae","Matayba","juglandifolia","Matayba juglandifolia","(Cambess.) Radlk.","Coelho, R.L.G.","2015","05","25","Bernacci, L.C.","1985","11","29","Brasil","São Paulo","Cajuru","-47.2999992370605","-21.2700004577637",NA,NA,NA,NA,"ESA107567","ESA107567","Magnoliophyta",NA,"129.0",NA,NA,NA,NA,"21243","auto",NA,NA,NA,NA
"47","2020-11-04 11:19:28-03","ESALQ","ESA","107571","PreservedSpecimen","Plantae","Sapindaceae","Matayba","juglandifolia","Matayba juglandifolia",NA,NA,NA,NA,NA,"Ceccantini, G.","1905","06","15","Brasil","São Paulo","Iporanga","-48.5900001525879","-24.5799999237061",NA,NA,NA,NA,"ESA107571",NA,"Magnoliophyta",NA,"100.0",NA,NA,NA,NA,"38740","auto",NA,NA,NA,NA
"48","2020-11-04 11:19:28-03","ESALQ","ESA","122696","PreservedSpecimen","Plantae","Sapindaceae","Matayba","juglandifolia","Matayba juglandifolia","(Cambess.) Radlk.","Coelho, R.L.G.","2015","08","04","Flores, T.B.","2012","10","25","Brasil","Espírito Santo","Ibitirama","-41.6671981811523","-20.5414009094238",NA,NA,"1047","1047","ESA122696",NA,"Magnoliophyta",NA,"1567.0",NA,"Pedra Roxa - Ao longo do rio do lado do alojamento do ICMBIO. Rio com aproximadamente 20m de largura - Pedregoso.",NA,"Árvore, ca. 12m de alt. Flores alvas.","22282","auto",NA,NA,NA,NA
"49","2020-11-04 11:19:28-03","ESALQ","ESA","3582","PreservedSpecimen","Plantae","Sapindaceae","Matayba","juglandifolia","Matayba juglandifolia","(Cambess.) Radlk.","Coelho, R.L.G.","2015","08","04","Mantovani, W. Catharino, E.L.M.",NA,NA,NA,"Brasil","São Paulo","Ipeúna","-47.7099990844727","-22.4300003051758",NA,NA,NA,NA,"ESA003582",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,"12906","auto",NA,NA,NA,NA
"50","2020-11-04 11:19:28-03","ESALQ","ESA","29091","PreservedSpecimen","Plantae","Sapindaceae","Matayba","juglandifolia","Matayba juglandifolia",NA,NA,NA,NA,NA,"Ivanauskas, N.M.","1995","08","23","Brasil","São Paulo","Pariquera-Açu","-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,"ESA029091","ESA029091","Magnoliophyta",NA,"291.0",NA,NA,NA,NA,"17990","auto",NA,NA,NA,NA
"51","2020-11-04 11:19:28-03","ESALQ","ESA","104557","PreservedSpecimen","Plantae","Sapindaceae","Matayba","juglandifolia","Matayba juglandifolia",NA,"Aguiar, O.T.","2002","03","17","Aguiar, O.T.","2002","03","13","Brasil","São Paulo","São Miguel Arcanjo","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,"ESA104557","ESA104557","Magnoliophyta",NA,"1173.0",NA,NA,NA,NA,"27904","auto",NA,NA,NA,NA
"52","2020-11-04 11:19:28-03","ESALQ","ESA","87191","PreservedSpecimen","Plantae","Sapindaceae","Matayba","juglandifolia","Matayba juglandifolia","(Camb.) Radlk.","Coelho, R.L.G.","2006","01","16","Moraes, P.L.R.","1996","10","04","Brasil","São Paulo","São Miguel Arcanjo","-47.9900016784668","-23.8700008392334","-59,407,222","-10,208,056",NA,NA,"ESA087191","ESA087191","Magnoliophyta",NA,"1285.0",NA,"Margem MT-420, a 5 km da cidade. Floresta Ombrófila alterada. Relevo suave ondulado.Solo tipo Podzólico.",NA,"Árvore de 20m. Látex branco leitoso pouco abundante. Botões esverdeados.","27904","auto",NA,NA,NA,NA
"53","2020-11-04 11:19:28-03","ESALQ","ESA","122604","PreservedSpecimen","Plantae","Sapindaceae","Matayba","juglandifolia","Matayba juglandifolia","(Cambess.) Radlk.","Coelho, R.L.G.","2015","08","04","Flores, T.B.","2012","10","23","Brasil","Espírito Santo","Ibitirama","-41.6671981811523","-20.5414009094238",NA,NA,NA,NA,"ESA122604",NA,"Magnoliophyta",NA,"1475.0",NA,"Pedra Roxa - Alojamento do ICMBIO - Beira do Rio",NA,"Árvore, ca. 7m de alt. Flores alvas.","22282","auto",NA,NA,NA,NA
"54","2020-11-04 11:19:28-03","ESALQ","ESA","122660","PreservedSpecimen","Plantae","Sapindaceae","Matayba","juglandifolia","Matayba juglandifolia","(Cambess.) Radlk.","Coelho, R.L.G.","2015","08","04","Flores, T.B.","2012","10","25","Brasil","Espírito Santo","Ibitirama","-41.6671981811523","-20.5414009094238",NA,NA,"1047","1047","ESA122660",NA,"Magnoliophyta",NA,"1531.0",NA,"Pedra Roxa - Estrada para o alojamento do ICMBIO.",NA,"Árvore, ca. 6m de alt. Flores verdes, Frutos castanhos.","22282","auto",NA,NA,NA,NA
"55","2020-11-04 11:19:28-03","ESALQ","ESA","130680","PreservedSpecimen","Plantae","Sapindaceae","Matayba","juglandifolia","Matayba juglandifolia","Radlk.","Souza, V.C.","2013",NA,NA,"Souza, V.C.; Caliari, C.P.; Coelho, R.L.G.; Colletta, G.D.; Barroso, R.M.; Martins, C.H.C.","2013","02","22","Brasil","São Paulo","Jacareí","-23.2541","-46.0008","-23.2541","-46.0008","626","626","ESA130680","ESA130680","Magnoliophyta",NA,"35883.0",NA,"Fragmento 24 (TAV). Contato Floresta Estacional Semidecidual / Floresta Ombrófila Densa, área alagável.",NA,"Árvore",NA,NA,NA,NA,NA,NA
"56","2020-11-04 11:19:28-03","ESALQ","ESA","128442","PreservedSpecimen","Plantae","Sapindaceae","Matayba","juglandifolia","Matayba juglandifolia",NA,"Coelho, R.L.G.","2013","05","07","Polisel, R.T.","2013","03","26","Brasil","São Paulo","Tapiraí","-47.315","-24.024","-47.315","-24.024","516","516","ESA128442",NA,"Magnoliophyta",NA,"1087.0",NA,"Reserva Particular da Votorantim (CBA). UHE da Barra, trilha da caixa d'água para vila de moradores. Floresta Ombrófila Densa com perturbação antrópica (presença de exóticas como nêspera, Citrus, araucária).",NA,"Planta de 1,5 m de altura.",NA,NA,NA,NA,NA,NA
"57","2020-11-04 11:19:28-03","ESALQ","ESA","111518","PreservedSpecimen","Plantae","Sapindaceae","Matayba","juglandifolia","Matayba juglandifolia","(Cambess.) Radlk.","Coelho, R.L.G.","2015","05","25","Flores, T.B.",NA,NA,NA,"Brasil","Minas Gerais","Itabirito","-43.801399230957","-20.2532997131348",NA,NA,NA,NA,"ESA111518",NA,"Magnoliophyta",NA,"867.0",NA,NA,NA,NA,"20553","auto",NA,NA,NA,NA
"58","2020-11-04 11:19:28-03","ESALQ","ESA","29293","PreservedSpecimen","Plantae","Sapindaceae","Matayba","juglandifolia","Matayba juglandifolia",NA,NA,NA,NA,NA,"Ivanauskas, N.M.","1996","06","30","Brasil","São Paulo","Pariquera-Açu","-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,"ESA029293","ESA029293","Magnoliophyta",NA,"849.0",NA,NA,NA,NA,"17990","auto",NA,NA,NA,NA
"59","2020-11-04 11:19:28-03","ESALQ","ESA","14807","PreservedSpecimen","Plantae","Sapindaceae","Matayba","juglandifolia","Matayba juglandifolia","(Cambess.) Radlk.","Ferrucci, M.S.","2003",NA,NA,"Moraes, P.L.R. et al.","1994","04","23","Brasil","São Paulo","São Miguel Arcanjo","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,"ESA014807","ESA014807","Magnoliophyta",NA,"959.0",NA,NA,NA,NA,"27904","auto",NA,NA,NA,NA
"60","2020-11-04 11:19:28-03","ESALQ","ESA","122794","PreservedSpecimen","Plantae","Sapindaceae","Matayba","juglandifolia","Matayba juglandifolia","(Cambess.) Radlk.","Coelho, R.L.G.","2015","05","25","Flores, T.B.","2012","10","29","Brasil","Espírito Santo","Castelo","-41.184700012207","-20.6035995483398",NA,NA,"1123","1123","ESA122794",NA,"Magnoliophyta",NA,"1665.0",NA,"Propriedade particular ( Sidinei Casagrande - Elias Fassine) em frente a sede do Parque Estadual de Forno Grande.",NA,"Árvore, ca. 9m de alt. Flores alvas.","23588","auto",NA,NA,NA,NA
"61","2020-11-04 11:19:28-03","ESALQ","ESA","122806","PreservedSpecimen","Plantae","Sapindaceae","Matayba","juglandifolia","Matayba juglandifolia","(Cambess.) Radlk.","Coelho, R.L.G.","2015","08","04","Flores, T.B.","2012","10","29","Brasil","Espírito Santo","Castelo","-41.184700012207","-20.6035995483398",NA,NA,"752","752","ESA122806","ESA122806","Magnoliophyta",NA,"1677.0",NA,"Propriedade particular ( Sidinei Casagrande - Elias Fassine) em frente a sede do Parque Estadual de Forno Grande.",NA,"Árvore, ca. 3m de alt. Flores alvas.","23588","auto",NA,NA,NA,NA
"62","2021-01-14 15:33:33-03","MN","R","8348","PreservedSpecimen","Plantae","Sapindaceae","Matayba","juglandifolia","Matayba juglandifolia","Radlk.",NA,NA,NA,NA,"Glaziou, A.F.M.","1873","09","23","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"R000008348","R000008348_001",NA,NA,"6492",NA,NA,NA,"Plantas do Brasil Central",NA,NA,NA,NA,NA,NA
"63","2015-07-02 14:04:13-03","JBP","HPL","11189","S","Plantae","Sapindaceae","Matayba","juglandifolia","Matayba juglandifolia",NA,"H. Lorenzi","2007","05","23","H. Lorenzi","2007","05","23","Brasil","ES","São Domingos do Norte","-40.6236","-19.1436",NA,NA,NA,NA,NA,NA,NA,NA,"6265",NA,"Coletada na estrada de terra para Colatina-ES, cerca de 6 km de São Domingos em área aberta a 200 m da estrada no início do morro.",NA,NA,"26002","auto",NA,NA,NA,NA
"64","2019-02-15 11:50:13-02","IPA","IPA","52769","S","Plantae","Sapindaceae","Matayba","juglandifolia","Matayba juglandifolia","Radlk.","Ferrucci, M.S.","1984",NA,NA,"Hatschbach, G.","1982","12","02","Brasil","Paraná","Antonina","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"IPA0052769",NA,"Plantae",NA,"45764","Southern America","Mangue Maior Santo. Mata de terra firme.",NA,"Árvore ca. 12m de altura, flor alvescente.","38300","auto",NA,NA,NA,NA
"65","2020-12-20 21:19:24-03","UFV","VIC","10897","PreservedSpecimen","Plantae","Sapindaceae","Matayba","juglandifolia","Matayba juglandifolia","(Cambess) Raldk",NA,NA,NA,NA,"Silva, A.F.","1985","10","08","Brasil","São Paulo","São José dos Campos","-45.8800010681152","-23.1700000762939",NA,NA,NA,NA,"VIC010897","VIC010897",NA,NA,"1251",NA,"Flora da Reserva Florestal da Boa Vista",NA,"Árvore de ate 15 m, flores branco esverdeadas, fortemente aromática, folhas brilhantes na face superior.","39297","auto",NA,NA,NA,NA
"66","2020-12-20 21:19:24-03","UFV","VIC","10933","PreservedSpecimen","Plantae","Sapindaceae","Matayba","juglandifolia","Matayba juglandifolia","(Cambess) Raldk",NA,NA,NA,NA,"Silva, A.F.","1985","10","10","Brasil","São Paulo","São José dos Campos","-45.8800010681152","-23.1700000762939",NA,NA,NA,NA,"VIC010933","VIC010933",NA,NA,"289",NA,"Flora da Reserva Florestal da Boa Vista",NA,"Árvore de ate '5 m, flores creme, folhas brilhantes na face ventral","39297","auto",NA,NA,NA,NA
"67","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0045870","PreservedSpecimen","Plantae","Sapindaceae","Matayba","juglandifolia","Matayba juglandifolia","Radlk.","M. S.Ferrucci",NA,NA,NA,"M. S. Ferrucci; A. M. de Carvalho & R. M. Harley","1996","8","18","Brazil","Bahia",NA,"-38.35","-12.93333",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Sapindales","1108",NA,"Mun. de Salvador.Dunas do Abaeté.",NA,"Arbusto de ca. 2 m alt., frutos maduros.",NA,NA,NA,NA,NA,NA
"68","2019-11-21 14:44:59-03","UFJF","CESJ","49558","PreservedSpecimen","Plantae","Sapindaceae","Matayba","juglandifolia","Matayba juglandifolia","Radlk.","J. Miloski","2009","10",NA,"F.S. Souza; S.A. Roman; L.A.S.Abade; O.J. Bastos Neto; G.A.Ferreira; F.K.Jesus","2007","10","13","Brasil","Minas Gerais","Rio Preto","-43.8278007507324","-22.0891990661621",NA,NA,NA,NA,"CESJ049558",NA,"Angiosperma",NA,"281","América do Sul","Serra Negra, Cambuí.",NA,"Árvore em interior de mata, frutos verdes e secos, flores verdes.","20815","auto",NA,NA,NA,NA
"69","2019-11-21 14:44:59-03","UFJF","CESJ","34231","PreservedSpecimen","Plantae","Sapindaceae","Matayba","juglandifolia","Matayba juglandifolia","Radlk.","R.L.G. Coelho","2009","09","25","L.C.S. Assis; M.K. Ladeira","2001","04","13","Brasil","Minas Gerais","Barroso","-43.9757995605469","-21.1868991851807",NA,NA,NA,NA,"CESJ034231",NA,"Angiosperma",NA,"81","América do Sul","Mata do Baú",NA,"Árvore com 7m encontrada na borda da mata. Frutos capsulares. Troncoacinzentado; DAP 15cm. Comum na área.","7934","auto",NA,NA,NA,NA
"70","2019-11-21 14:44:59-03","UFJF","CESJ","34395","PreservedSpecimen","Plantae","Sapindaceae","Matayba","juglandifolia","Matayba juglandifolia","Radlk.","A.S.M. Valente","2004","04",NA,"L.C.S. Assis; M.K. Ladeira","2001","09","25","Brasil","Minas Gerais","Barroso","-43.9757995605469","-21.1868991851807",NA,NA,NA,NA,"CESJ034395",NA,"Angiosperma",NA,"274","América do Sul","Mata do Baú",NA,"Árvore em borda de mata ao lado de córrego. Tronco acenzentado com líquens crostosos. Cálice e corola verdes. Anteras amarelas, estilete branco, estigma pequeno amarelo. Pouco comum.","7934","auto",NA,NA,NA,NA
"71","2019-11-21 14:44:59-03","UFJF","CESJ","50496","PreservedSpecimen","Plantae","Sapindaceae","Matayba","juglandifolia","Matayba juglandifolia","Radlk.","A.S.M. Valente","2008","05","29","R. C. L. Elias; M.G. Rezende; L. Gimenes","2008","04","30","Brasil","Minas Gerais","Caldas","-46.386100769043","-21.9235992431641",NA,NA,NA,NA,"CESJ050496",NA,"Angiosperma",NA,"46","América do Sul","Pocinhos do Rio Verde, Pedra Branca",NA,"Árvore ca. 4m, borda de mata. Frutos marrons, casca dura, deiscência apical.","25710","auto",NA,NA,NA,NA
"72","2019-11-21 14:44:59-03","UFJF","CESJ","52390","PreservedSpecimen","Plantae","Sapindaceae","Matayba","juglandifolia","Matayba juglandifolia","Radlk.","F.S. Souza","2009","10",NA,"M.G. Rezende; R.C.L. Elias","2008","10","21","Brasil","Minas Gerais","Caldas","-46.386100769043","-21.9235992431641",NA,NA,NA,NA,"CESJ052390",NA,"Angiosperma",NA,"212","América do Sul","Pocinhos do Rio Verde, Serra da Pedra Branca.",NA,"Árvore ca. 4m, rupícola, sobre afloramento granítico em campo de altitude.Frutos castanhos, flores passadas.&nf; 21° 57'41,6 S 46° 22' 10,2 W DATUM SAD 69","25710","auto",NA,NA,NA,NA
"73","2019-11-21 14:44:59-03","UFJF","CESJ","49344","PreservedSpecimen","Plantae","Sapindaceae","Matayba","juglandifolia","Matayba juglandifolia","Radlk.","A.S.M. Valente","2007",NA,NA,"A.S.M. Valente; P.O. Garcia","2007",NA,NA,"Brasil","Minas Gerais","Rio Preto","-43.8278007507324","-22.0891990661621",NA,NA,NA,NA,"CESJ049344",NA,"Angiosperma",NA,"s.n.","América do Sul","Serra Negra",NA,NA,"20815","auto",NA,NA,NA,NA
"74","2019-11-21 14:44:59-03","UFJF","CESJ","49558","PreservedSpecimen","Plantae","Sapindaceae","Matayba","juglandifolia","Matayba juglandifolia","Radlk.","J. Miloski","2009","10","22","F. S. Souza; S. A. Roman; L.A.S. Abade; O. J. B. Neto; G. A. Ferreira. F. K. Jesus","2007","10","13","Brasil","Minas Gerais","Rio Preto","-43.8278007507324","-22.0891990661621",NA,NA,NA,NA,"CESJ049558",NA,"Angiosperma",NA,"281","América do Sul","Serra Negra, Cambuí",NA,"Árvore em interior de mata, frutos verdes e secos, flores verdes.","20815","auto",NA,NA,NA,NA
"75","2019-11-21 14:44:59-03","UFJF","CESJ","40051","PreservedSpecimen","Plantae","Sapindaceae","Matayba","juglandifolia","Matayba juglandifolia","Radlk.",NA,NA,NA,NA,"F.M. Ferreira; M.O.D. Pivari","2002","11","16","Brasil","Minas Gerais","São Tomé das Letras","-44.9852981567383","-21.7222003936768",NA,NA,NA,NA,"CESJ040051",NA,"Angiosperma",NA,"401","América do Sul",NA,NA,"Árvore ca. 6 m na mata ciliar. Sementes negras com arilo carnoso e branco. Material exclusivo da carpoteca.","16076","auto",NA,NA,NA,NA
"76","2019-08-20 10:25:48-03","UNICAMP","UEC","144517","S","Plantae","Sapindaceae","Matayba","juglandifolia","Matayba juglandifolia","(Cambess.) Radlk.","Coelho, RLG","2006","12",NA,"Coelho, RLG; Urbanetz, C; Galvão, JC; Pinho-Ferreira, MA; Souza, CSD","2006","11","20","Brazil","São Paulo","Cananéia","-47.933333","-24.9","-47.933333","-24.9","100","157","UEC160237","UEC160237","Magnoliopsida",NA,"103",NA,"Serra do Tambor, Vale do Ribeira, sul do Estado de São Paulo, Fazenda Folha Larga.",NA,"Árvore ca. de 3m de altura, frutos verdes.",NA,NA,NA,NA,NA,NA
"77","2019-08-20 10:25:48-03","UNICAMP","UEC","147047","S","Plantae","Sapindaceae","Matayba","juglandifolia","Matayba juglandifolia","(Cambess.) Radlk.",NA,NA,NA,NA,"Aguirre, GH; et al.","2005","10","27","Brazil","São Paulo","São Luiz do Paraitinga",NA,NA,NA,NA,NA,NA,"UEC170922","UEC170922","Magnoliopsida",NA,"192",NA,"Fragmento de Floresta Ombrófila Densa em paisagem rural",NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-01 16:40:47-03","UNICAMP","UEC","166892","S","Plantae","Sapindaceae","Matayba","juglandifolia","Matayba juglandifolia","(Cambess.) Radlk.","Stefani, EJF","2010","12",NA,"Stefani, EJF; Belinello, R; Galvão, JC","2010","05","28","Brazil","São Paulo","Caraguatatuba","-45.512778","-23.643333","-45.512778","-23.643333","50","90","UEC059354","UEC059354","Magnoliopsida",NA,"51",NA,"Parque Estadual da Serra do Mar.",NA,"Árvore com 8 m.; Mata Atlântica.",NA,NA,NA,NA,NA,NA
"79","2021-03-01 16:40:47-03","UNICAMP","UEC","167073","S","Plantae","Sapindaceae","Matayba","juglandifolia","Matayba juglandifolia","(Cambess.) Radlk.","Stefani, EJF","2011","10",NA,"Stefani, EJF; Belinello, R; Galvão, JC","2011","06","30","Brazil","São Paulo","Paraibuna","-45.543056","-23.606389","-45.543056","-23.606389","800","900","UEC018058","UEC018058","Magnoliopsida",NA,"266",NA,"Parque Estadual da Serra do Mar.",NA,"Árvore com 16 m.; Mata atlântica.",NA,NA,NA,NA,NA,NA
"80","2021-03-01 16:40:47-03","UNICAMP","UEC","188965","S","Plantae","Sapindaceae","Matayba","juglandifolia","Matayba juglandifolia","(Cambess.) Radlk.",NA,NA,NA,NA,"Silva, BG; Castello, ACD; Kataoka, EY; Vidal Junior, JD","2015","02","10","Brazil","São Paulo","São Miguel Arcanjo","-47.994722","-24.070833","-47.994722","-24.070833","800","800","UEC119507","UEC119507","Magnoliopsida",NA,"259",NA,"Parque Estadual Carlos Botelho",NA,"Árvore, 9 m de altura e 8 cm de DAP; Floresta Ombrófila Densa",NA,NA,NA,NA,NA,NA
"81","2019-08-20 10:25:48-03","UNICAMP","UEC","25413","S","Plantae","Sapindaceae","Matayba","juglandifolia","Matayba juglandifolia","(Cambess.) Radlk.","Silva, KF","2012",NA,NA,"Leitão Filho, HF","1981","09","22","Brazil","Minas Gerais","Poços de Caldas","-46.564722","-21.838889","-46.564722","-21.838889",NA,NA,"UEC099394","UEC099394","Magnoliopsida",NA,"1162",NA,"Morro do Ferro., Em mata.",NA,"Árvore até 10m, flores brancas.",NA,NA,NA,NA,NA,NA
"82","2021-03-01 16:40:47-03","UNICAMP","UEC","33658","S","Plantae","Sapindaceae","Matayba","juglandifolia","Matayba juglandifolia","(Cambess.) Radlk.",NA,NA,NA,NA,"Gianotti, E; Joly, CA; Martins, FR","1983","09","22","Brazil","São Paulo","São Miguel Arcanjo","-47.968889","-24.0675","-47.968889","-24.0675",NA,NA,"UEC170921","UEC170921","Magnoliopsida",NA,"14928",NA,"Reserva Estadual de Carlos Botelho",NA,"Árvore 14,0m, flores amarelas.; Vegetação de mata atlântica de encosta.",NA,NA,NA,NA,NA,NA
"83","2021-03-01 16:40:47-03","UNICAMP","UEC","46035","S","Plantae","Sapindaceae","Matayba","juglandifolia","Matayba juglandifolia","(Cambess.) Radlk.","Somner, GV","1996","12","19","Gentry, AH; Vieira, MC; Carlos, A","1987","09","08","Brazil","Minas Gerais","Monte Belo","-46.25","-21.416667","-46.25","-21.416667","800","800","UEC170925","UEC170925","Magnoliopsida",NA,"59191",NA,"Fazenda da Lagoa.",NA,"Tree 25m, flowers greenish.; Semideciduous forest.",NA,NA,NA,NA,NA,NA
"84","2021-03-01 16:40:47-03","UNICAMP","UEC","84611","S","Plantae","Sapindaceae","Matayba","juglandifolia","Matayba juglandifolia","(Cambess.) Radlk.","Somner, GV","1997","02","24","Godoy, SAP; Ferreira, GMP; Garcia, RJF; Sordi, SJ","1994","09","14","Brazil","São Paulo","São Paulo","-46.735","-23.835556","-46.735","-23.835556",NA,NA,"UEC170920","UEC170920","Magnoliopsida",NA,"247",NA,"Jardim Novo Parelheiros, Sítio do Sr. José Guilguer Reimberg (José Toco), a direita na estrada Engº Marsilac, após o entroncamento com a estrada da Colônia.",NA,"Árvore ca 9,0m de altura, DAP 0,19m. Flores creme-esverdeada.; Borda da mata.",NA,NA,NA,NA,NA,NA
"85","2021-03-01 16:40:47-03","UNICAMP","UEC","91624","S","Plantae","Sapindaceae","Matayba","juglandifolia","Matayba juglandifolia","(Cambess.) Radlk.",NA,NA,NA,NA,"Ivanauskas, NM","1996","06","30","Brazil","São Paulo","Pariquera-Açu","-47.876944","-24.608333","-47.876944","-24.608333",NA,NA,"UEC160239","UEC160239","Magnoliopsida",NA,"849",NA,"Estação experimental do Instituto Agronômico.",NA,"Árvore de 10m. Flores brancas.; Floresta atlântica.",NA,NA,NA,NA,NA,NA
"86","2021-03-01 16:40:47-03","UNICAMP","UEC","91625","S","Plantae","Sapindaceae","Matayba","juglandifolia","Matayba juglandifolia","(Cambess.) Radlk.","Ivanauskas, NM",NA,NA,NA,"Ivanauskas, NM","1995","08","23","Brazil","São Paulo","Pariquera-Açu","-47.876944","-24.608333","-47.876944","-24.608333",NA,NA,"UEC160231","UEC160231","Magnoliopsida",NA,"291",NA,"Estação experimental do Instituto agronômico.",NA,"Árvore de 8m. Flores verdes.; Floresta atlântica.",NA,NA,NA,NA,NA,NA
"87","2019-08-20 10:25:51-03","UNICAMP","UEC","97745","S","Plantae","Sapindaceae","Matayba","juglandifolia","Matayba juglandifolia","(Cambess.) Radlk.","Silva, KF","2012",NA,NA,"Santos, K","1996","10","04","Brazil","São Paulo","Campinas","-46.932778","-22.836944","-46.932778","-22.836944",NA,NA,"UEC099391","UEC099391","Magnoliopsida",NA,"77",NA,"Mata Ribeirão Cachoeira, Sub-distrito de Sousas. Floresta estacional semidecidual. Interior de mata.",NA,"Árvore, 12m de altura, PAP 72 cm. Flores brancas.",NA,NA,NA,NA,NA,NA
"88","2021-03-01 16:40:47-03","UNICAMP","UEC","71760","S","Plantae","Sapindaceae","Matayba","juglandifolia","Matayba juglandifolia","(Cambess.) Radlk.","Tamashiro, JY","1984","03",NA,"Tamashiro, JY; et al.","1981","10","28","Brazil","Minas Gerais","Poços de Caldas","-46.5614013671875","-21.7877998352051",NA,NA,NA,NA,"UEC149385","UEC149385","Magnoliopsida",NA,"1300",NA,"Campo do Saco.",NA,"Arvoreta de 8m, com flores brancas.; Capoeira da mata.","23696","auto",NA,NA,NA,NA
"89","2021-03-01 16:40:47-03","UNICAMP","UEC","25621","S","Plantae","Sapindaceae","Matayba","juglandifolia","Matayba juglandifolia","(Cambess.) Radlk.","Tamashiro, JY","1984","03",NA,"Tamashiro, JY; et al.","1981","10","28","Brazil","Minas Gerais","Poços de Caldas","-46.5614013671875","-21.7877998352051",NA,NA,NA,NA,"UEC170929","UEC170929","Magnoliopsida",NA,"1300",NA,"Campo do Saco.",NA,"Arvoreta de 8m, com flores brancas.; Capoeira da mata.","23696","auto",NA,NA,NA,NA
"90","2021-03-01 16:40:47-03","UNICAMP","UEC","31187","S","Plantae","Sapindaceae","Matayba","juglandifolia","Matayba juglandifolia","(Cambess.) Radlk.","Tamashiro, JY","1984","03",NA,"Gabrielli, AC; Martins, FR; Shepherd, GJ; Tamashiro, JY","1983","09","06","Brazil","Minas Gerais","Poços de Caldas","-46.5614013671875","-21.7877998352051",NA,NA,NA,NA,"UEC170924","UEC170924","Magnoliopsida",NA,"2096",NA,"Estrada do Morro do Cristo",NA,"Árvore de 7m, flores verdes, masculinas.","23696","auto",NA,NA,NA,NA
"91","2021-03-01 16:40:47-03","UNICAMP","UEC","31190","S","Plantae","Sapindaceae","Matayba","juglandifolia","Matayba juglandifolia","(Cambess.) Radlk.","Tamashiro, JY","1984","03",NA,"Gabrielli, AC; Martins, FR; Shepherd, GJ; Tamashiro, JY","1983","09","06","Brazil","Minas Gerais","Poços de Caldas","-46.5614013671875","-21.7877998352051",NA,NA,NA,NA,"UEC170930","UEC170930","Magnoliopsida",NA,"2093",NA,"Estrada do Morro do Cristo",NA,"Árvore 6m, flores esverdeadas, femininas.","23696","auto",NA,NA,NA,NA
"92","2021-03-01 16:40:47-03","UNICAMP","UEC","26194","S","Plantae","Sapindaceae","Matayba","juglandifolia","Matayba juglandifolia","(Cambess.) Radlk.","Tamashiro, JY","1984","03",NA,"Tamashiro, JY; Martins, FR","1981","10","30","Brazil","Minas Gerais","Poços de Caldas","-46.5614013671875","-21.7877998352051",NA,NA,NA,NA,"UEC170928","UEC170928","Magnoliopsida",NA,"1649",NA,"Mata da Colina, Estrada para a Mata da Colina.",NA,"Arvoreta de 7m, frutos imaturos vinosos.","23696","auto",NA,NA,NA,NA
"93","2021-03-01 16:40:47-03","UNICAMP","UEC","20412","S","Plantae","Sapindaceae","Matayba","juglandifolia","Matayba juglandifolia","(Cambess.) Radlk.","Tamashiro, JY","1984","03",NA,"Leitão Filho, HF; et al.","1980","09","03","Brazil","Minas Gerais","Poços de Caldas","-46.5614013671875","-21.7877998352051",NA,NA,NA,NA,"UEC160240","UEC160240","Magnoliopsida",NA,"37",NA,"Nativa em área do Campo do Saco.",NA,"Árvore até 6m, flores brancas.","23696","auto",NA,NA,NA,NA
"94","2021-03-01 16:40:47-03","UNICAMP","UEC","14651","S","Plantae","Sapindaceae","Matayba","juglandifolia","Matayba juglandifolia","(Cambess.) Radlk.","Somner, GV","1996","12","19","Matthes, LAF",NA,NA,NA,"Brazil","São Paulo","Campinas","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"UEC160238","UEC160238","Magnoliopsida",NA,"7801",NA,"Bosque dos Jequitibás",NA,"Coleção bosque dos Jequitibás nº 536-D.","23900","auto",NA,NA,NA,NA
