"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","occurrenceRemarks","typeStatus","recordNumber","continentOcean","preparationType","previousCatalogNumber","phylum","order","locality","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","class","relatedCatalogItem","infraspecificEpithet","individualCount","fieldNumber","sex"
"364","2020-08-31 09:01:57-03","INPA","INPA","96799","S","Plantae","Erythroxylaceae","Erythroxylum","cuspidifolium","Erythroxylum cuspidifolium","Mart.","H.Y.A.; Amaral Junior, A",NA,NA,NA,"Hatschbach, GG","1972","10","26","Brasil","Paraná","Antonina","-48.7118988037109","-25.4286003112793",NA,NA,"INPA0096799","INPA0096799 INPA0096799_e",NA,NA,"30557","Southern America",NA,NA,"Dicotyledon Com-Clade","Malpighiales","Rio Copiuva","150","350","38300","auto",NA,NA,NA,NA,NA,NA
"365","2020-08-31 09:01:57-03","INPA","INPA","124005","S","Plantae","Erythroxylaceae","Erythroxylum","cuspidifolium","Erythroxylum cuspidifolium","Mart.","Plowman, TC","1983",NA,NA,"Plowman, T","1983","02","04","Brasil","Bahia","Ituberá","-39.116667","-13.666667","-39.116667","-13.666667","INPA0124005","INPA0124005 INPA0124005_e",NA,NA,"12810","Southern America",NA,NA,"Dicotyledon Com-Clade","Malpighiales","Km 11 na estrada Ituberá - Valença, 1-2 Km no ramal de acesso à Estação da Telebahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"366","2020-08-31 09:01:57-03","INPA","INPA","159609","S","Plantae","Erythroxylaceae","Erythroxylum","cuspidifolium","Erythroxylum cuspidifolium","Mart.","Plowman, TC","1988",NA,NA,"Hatschbach, GG","1986","11","06","Brasil","Espírito Santo","Conceição do Castelo","-41.2439002990723","-20.3682994842529",NA,NA,"INPA0159609","INPA0159609 INPA0159609_e",NA,NA,"50700","Southern America",NA,NA,"Dicotyledon Com-Clade","Malpighiales","Alto Bananal",NA,NA,"17824","auto",NA,NA,NA,NA,NA,NA
"367","2020-07-10 09:45:49-03","MBML","MBML-HERBARIO","7406",NA,"Plantae","Erythroxylaceae","Erythroxylum","cuspidifolium","Erythroxylum cuspidifolium","Mart.","A.Amaral Jr.& J.O.Mendoça/2001",NA,NA,NA,"L. D. Thomaz","1993","06","22","Brasil","Espírito Santo","Santa Teresa","-40.530278","-19.971389","40W31'49","19S58'17","MBML007406","MBML007406","Altura 6m, PAP 21cm, caule interno branco, externo vinho.",NA,"1045",NA,NA,NA,NA,NA,"Estação Biológica de Santa Lúcia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"368","2020-07-10 09:45:49-03","MBML","MBML-HERBARIO","17573",NA,"Plantae","Erythroxylaceae","Erythroxylum","cuspidifolium","Erythroxylum cuspidifolium","Mart.","J.L. Costa Lima/28-V-2014",NA,NA,NA,"R.R. Vervloet; et al","2002","09","18","Brasil","Espírito Santo","Santa Teresa","-40.530278","-19.971389","40W31'49","19S58'17","MBML017573","MBML017573","Arvoreto com 4m, área aberta, dossel 5m, solo arenoso, flores de cor branca, botões esverdeado.",NA,"906",NA,NA,NA,NA,NA,"Estação Biológica de Santa Lúcia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"369","2020-07-10 09:45:49-03","MBML","MBML-HERBARIO","18246",NA,"Plantae","Erythroxylaceae","Erythroxylum","cuspidifolium","Erythroxylum cuspidifolium","Mart.","J.L. Costa Lima/28-V-2014",NA,NA,NA,"R.R. Vervloet; et al","2002","10","16","Brasil","Espírito Santo","Santa Teresa","-40.553056","-19.9075","40W33'11","19S54'27","MBML018246","MBML018246","Arvoreto com 6m, meia encosta, dossel 8m, flores de cor branca com lista marrom nas pétalas, vegetação tipo capoeira, altitude 750m.",NA,"1213",NA,NA,NA,NA,NA,"Reserva Biológica Augusto Ruschi - Nova Lombardia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"370","2020-07-10 09:45:49-03","MBML","MBML-HERBARIO","19341",NA,"Plantae","Erythroxylaceae","Erythroxylum","cuspidifolium","Erythroxylum cuspidifolium","Mart.","J.L. Costa Lima/29-V-2014",NA,NA,NA,"L. Kollmann; et al","2003","01","30","Brasil","Espírito Santo","Santa Maria de Jetibá","-40.697222","-20.043333","40W41'50","20S2'36","MBML019341","MBML019341","Arbusto 1m, sombra. Flores verdes.",NA,"5947",NA,NA,NA,NA,NA,"Belém",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"371","2020-07-10 09:45:49-03","MBML","MBML-HERBARIO","27136",NA,"Plantae","Erythroxylaceae","Erythroxylum","cuspidifolium","Erythroxylum cuspidifolium","Mart.","J.L. Costa Lima/28-V-2014",NA,NA,NA,"V. Demuner; M.A.B. Lopes, T. Cruz, Elias Bausen","2006","06","30","Brasil","Espírito Santo","Santa Leopoldina","-40.448333","-20.103333","40W26'54","20S6'12","MBML027136","MBML027136","Arvoreta 4m, frutos imaturos verdes, maduros vermelhos. Interior de mata.",NA,"2556",NA,NA,NA,NA,NA,"Colina Verde (lado esquerdo da casa), Prop.: Israel Elias Ramos","200","200",NA,NA,NA,NA,NA,NA,NA,NA
"372","2020-07-10 09:45:49-03","MBML","MBML-HERBARIO","33221",NA,"Plantae","Erythroxylaceae","Erythroxylum","cuspidifolium","Erythroxylum cuspidifolium","Mart.","J.L. Costa Lima/28-V-2014",NA,NA,NA,"M. Simonelli; R. Brito, L. F. Magnago","2007","11","24","Brasil","Espírito Santo","Santa Teresa","-40.826111","-19.874444","40W49'34","19S52'28","MBML033221","MBML033221","Interior da mata, flores amareladas",NA,"1342",NA,NA,NA,NA,NA,"Pedra do Cruzeiro","868","868",NA,NA,NA,NA,NA,NA,NA,NA
"373","2021-01-09 21:48:28-03","UNICENTRO","HUCO","2258","S","Plantae","Erythroxylaceae","Erythroxylum","cuspidifolium","Erythroxylum cuspidifolium","Mart.","Franco, G.A.D.C.","2005","06","21","Pastore, J.A.","2003","09","05","Brasil","São Paulo","São Vicente","-46.3899993896484","-23.9599990844727",NA,NA,"HUCO002258",NA,"Permuta SPSF, 32380; Arbóreo, 15-16 m, fruto e flor verdes, os maiores rajados de vinho; DESC: Arbóreo, 15-16 m, fruto e flor verdes, os maiores rajados de vinho",NA,"1251",NA,NA,NA,NA,NA,"Parque Estadual Xixová-Japuí",NA,NA,"25482","auto",NA,NA,NA,NA,NA,NA
"374","2021-01-09 21:48:28-03","UNICENTRO","HUCO","2240","S","Plantae","Erythroxylaceae","Erythroxylum","cuspidifolium","Erythroxylum cuspidifolium","Mart.","Amaral, J.r.","2000","08",NA,"Arzolla, FARDP","2000","05","15","Brasil","São Paulo","Mairiporã","-46.5800018310547","-23.3099994659424",NA,NA,"HUCO002240",NA,"Permuta SPSF, 26827; Arbóreo, 5 m, fruto branco-esverdeado e vermelho; DESC: Arbóreo, 5 m, fruto branco-esverdeado e vermelho",NA,"121",NA,NA,NA,NA,NA,"Parque Esrtadual da Cantareira",NA,NA,"15840","auto",NA,NA,NA,NA,NA,NA
"375","2021-03-04 11:05:08-03","UFRB","HURB","14125","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuspidifolium","Erythroxylum cuspidifolium","Mart.",NA,NA,NA,NA,"Victor Jr., V.","2013","01","17","Brasil","Bahia","Ibirapitanga","-39.3736000061035","-14.1641998291016",NA,NA,"HURB000014125",NA,NA,NA,"181",NA,NA,NA,NA,NA,"Serra do Papuã; APA do Pratigi",NA,NA,"33549","auto",NA,NA,NA,NA,NA,NA
"376","2021-03-04 11:05:08-03","UFRB","HURB","14126","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuspidifolium","Erythroxylum cuspidifolium","Mart.",NA,NA,NA,NA,"Victor Jr., V.","2013","01","15","Brasil","Bahia","Ibirapitanga","-39.3736000061035","-14.1641998291016",NA,NA,"HURB000014126",NA,NA,NA,"1379",NA,NA,NA,NA,NA,"Serra do Papuã; APA do Pratigi",NA,NA,"33549","auto",NA,NA,NA,NA,NA,NA
"377","2020-06-15 15:30:21-03","UNESP-RC","HRCB","16810","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuspidifolium","Erythroxylum cuspidifolium","Mart.","Assis, M.A. & Grejamin, M.B.","2005","08",NA,"Toniato, M.T.Z.","1993","11","17","Brasil","Rio de Janeiro","Parati","-44.7131004333496","-23.2178001403809",NA,NA,NA,NA,"Arbusto 2m altura. Flores esbranquiçadas. Botões verdes",NA,"184",NA,NA,NA,NA,NA,NA,NA,NA,"34470","auto",NA,NA,NA,NA,NA,NA
"378","2020-06-17 15:25:05-03","UNESP-RC","HRCB","24652","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuspidifolium","Erythroxylum cuspidifolium","Mart.","A. Amaral Jr.",NA,NA,NA,"Assis, M. A. de",NA,NA,NA,"Brasil","São Paulo","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Picinguaba",NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"379","2020-06-17 15:25:05-03","UNESP-RC","HRCB","51291","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuspidifolium","Erythroxylum cuspidifolium","Mart.","E. M. B. Prata",NA,NA,NA,"Prata, E. M. B.",NA,NA,NA,"Brasil","São Paulo","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,"s/n",NA,NA,NA,NA,NA,"Picinguaba",NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"380","2020-06-15 15:30:21-03","UNESP-RC","HRCB","60970","PreservedSpecimen","Plantae","Erytroxylaceae","Erythroxylum","cuspidifolium","Erythroxylum cuspidifolium","Mart.","Prata, E.M.B.",NA,NA,NA,"Prata, E.M.B.","2008","05","02","Brasil","São Paulo","Ubatuba",NA,"-23.335833","44º 50'55'W","23º20'09S",NA,NA,"Parcela D Biota Gradiente Funcional, indivíduo nº 22 sub-parcela 99, altura 7m e PAP = 10cm",NA,"s.n.",NA,NA,NA,NA,NA,"Núcleo Picinguaba, localizada ao longo da trilha do Corisco, sertão da Casa da Farinha","43","43",NA,NA,NA,NA,NA,NA,NA,NA
"381","2020-06-15 15:30:21-03","UNESP-RC","HRCB","20398","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuspidifolium","Erythroxylum cuspidifolium","Mart.","Amaral Jr., A. & Mendonça, J.O.","1997","01","08","Leitão-Filho, H.F.","1995","02","10","Brasil","São Paulo","Pariquera-Açu","-47.885","-24.608333","47º53'06W","24º36'30S",NA,NA,"2 m de altura, frutos imaturos verdes e maduros vermelhos, presença de galhas pilosas brancas; em subosque",NA,"s.n.",NA,NA,NA,NA,NA,"Mata da Estação Experiemental do Instituto Agronômico",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"382","2017-11-24 14:10:37-02","UFLA","ESAL","16433","S","Plantae","Erythroxylaceae","Erythroxylum","cuspidifolium","Erythroxylum cuspidifolium","Mart.",NA,NA,NA,NA,"Rodrigues, LA; et al.",NA,NA,NA,"Brasil","Minas Gerais","Luminárias","-44.9033012390137","-21.511100769043",NA,NA,NA,NA,"árvore; ; ;; floresta",NA,"274",NA,NA,NA,NA,NA,"Faz. Papagaio",NA,NA,"19291","auto",NA,NA,NA,NA,NA,NA
"383","2017-11-24 14:10:37-02","UFLA","ESAL","17093","S","Plantae","Erythroxylaceae","Erythroxylum","cuspidifolium","Erythroxylum cuspidifolium","Mart.","Oliveira-Filho, AT",NA,NA,NA,"Carvalho, WAC",NA,NA,NA,"Brasil","Minas Gerais","Piedade do Rio Grande","-44.1960983276367","-21.468599319458",NA,NA,NA,NA,"árvore; 8m; ;; floresta",NA,"37",NA,NA,NA,NA,NA,NA,"1","1","15268","auto",NA,NA,NA,NA,NA,NA
"384","2021-03-03 13:56:12-03","UFF","NIT","NIT940","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuspidifolium","Erythroxylum cuspidifolium","Mart.",NA,NA,NA,NA,"L.G. Quintanilha; A. Lobão, A. Pereira, N. Naveira","2012","06","02","Brasil","Rio de Janeiro","Iguaba Grande","-42.2289009094238","-22.8391990661621",NA,NA,"NIT00000857",NA,NA,NA,"66",NA,NA,NA,NA,NA,NA,NA,NA,"5839","auto",NA,NA,NA,NA,NA,NA
"385","2020-11-18 11:49:33-03","UERJ","HRJ","12919","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuspidifolium","Erythroxylum cuspidifolium","Mart.",NA,NA,NA,NA,"MAIOLI, V.A.; SILVA-NETO, S.J.; SILVA, W. & Seu Julinho.","2008","11","22","Brasil","Angra dos Reis","Ilha Grande","-41.8213996887207","-2.8583300113678","44º11'69''W","23º11'70''S","HRJ00011977",NA,"Árvore com 6 m e DAP = 13,4 cm, localizada na Parcela 6 - indivíduo 144.",NA,"1237",NA,NA,NA,NA,NA,"Dois Rios, trilha do Cavalinho.","105","105","13228","auto",NA,NA,NA,NA,NA,NA
"386","2020-11-18 11:40:09-03","UERJ","HRJ","12305","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuspidifolium","Erythroxylum cuspidifolium","Mart.",NA,NA,NA,NA,"L. P. G. Rosa; S. J. Silva Neto, W. Silva, C.L. Oliveira","2012","07","20","Brasil","Rio de Janeiro","Angra dos Reis","-44.3180999755859","-23.0067005157471",NA,NA,"HRJ00012920",NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,"Ilha Grande.","524","524","32988","auto",NA,NA,NA,NA,NA,NA
"387","2020-11-18 11:40:08-03","UERJ","HRJ","11513","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuspidifolium","Erythroxylum cuspidifolium","Mart.",NA,NA,NA,NA,"?",NA,NA,NA,"Brasil","Rio de Janeiro","Angra dos Reis","-44.3180999755859","-23.0067005157471",NA,NA,"HRJ00011463",NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,"Ilha Grande.",NA,NA,"32988","auto",NA,NA,NA,NA,NA,NA
"388","2021-02-09 10:12:32-03","UENF","HUENF","8284","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuspidifolium","Erythroxylum cuspidifolium","Mart.",NA,NA,NA,NA,"s/c",NA,NA,NA,"Brasil","Rio de Janeiro","Rio das Ostras","-42.035556","-22.428333","42º2'8''W","22º25'42''S","HUENF00008288",NA,NA,NA,"378",NA,NA,NA,NA,NA,"Reserva Biológica União","56","56",NA,NA,NA,NA,NA,NA,NA,NA
"389","2021-02-09 10:12:32-03","UENF","HUENF","475","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuspidifolium","Erythroxylum cuspidifolium","Mart.",NA,NA,NA,NA,"Nascimento, M.T.; Da Silva, G.C.","1996","01","24","Brasil","Rio de Janeiro","São Francisco de Itabapoana","-41.094444","-21.391389","41º5'40''W","21º23'29''S","HUENF00000477",NA,"MP4; Árvore",NA,"539",NA,NA,NA,NA,NA,"Mata do Carvão Estação Ecológica Estadual de Guaxindiba","39","39",NA,NA,NA,NA,NA,NA,NA,NA
"390","2021-02-09 10:12:32-03","UENF","HUENF","3939","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuspidifolium","Erythroxylum cuspidifolium","Mart.",NA,NA,NA,NA,"Souza, J.S.","2007","08","15","Brasil","Rio de Janeiro","São Francisco de Itabapoana","-41.094444","-21.391389","41º5'40''W","21º23'29''S","HUENF00003942",NA,"5X5",NA,"2346",NA,NA,NA,NA,NA,"Mata do Carvão Estação Ecológica Estadual de Guaxindiba","39","39",NA,NA,NA,NA,NA,NA,NA,NA
"391","2021-02-09 10:12:32-03","UENF","HUENF","477","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuspidifolium","Erythroxylum cuspidifolium","Mart.",NA,NA,NA,NA,"Nascimento, M.T.; Da Silva, G.C.","1996","07","01","Brasil","Rio de Janeiro","São Francisco de Itabapoana","-41.094444","-21.391389","41º5'40''W","21º23'29''S","HUENF00000479",NA,"MP4; Árvore",NA,"409",NA,NA,NA,NA,NA,"Mata do Carvão Estação Ecológica Estadual de Guaxindiba","39","39",NA,NA,NA,NA,NA,NA,NA,NA
"392","2021-02-09 10:12:32-03","UENF","HUENF","479","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuspidifolium","Erythroxylum cuspidifolium","Mart.",NA,NA,NA,NA,"Nascimento, M.T.; Da Silva, G.C.","1996","01","05","Brasil","Rio de Janeiro","São Francisco de Itabapoana","-41.094444","-21.391389","41º5'40''W","21º23'29''S","HUENF00000481",NA,"MP1; Árvore; Igual a 409",NA,"34",NA,NA,NA,NA,NA,"Mata do Carvão Estação Ecológica Estadual de Guaxindiba","39","39",NA,NA,NA,NA,NA,NA,NA,NA
"393","2021-02-09 10:12:32-03","UENF","HUENF","440","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuspidifolium","Erythroxylum cuspidifolium","Mart.",NA,NA,NA,NA,"Nascimento, M.T.; Da Silva, G.C.","1996","01","24","Brasil","Rio de Janeiro","São Francisco de Itabapoana","-41.094444","-21.391389","41º5'40''W","21º23'29''S","HUENF00000442",NA,"MP4; Árvore",NA,"538",NA,NA,NA,NA,NA,"Mata do Carvão Estação Ecológica Estadual de Guaxindiba","39","39",NA,NA,NA,NA,NA,NA,NA,NA
"394","2021-02-09 10:12:32-03","UENF","HUENF","480","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuspidifolium","Erythroxylum cuspidifolium","Mart.",NA,NA,NA,NA,"Nascimento, M.T.; Da Silva, G.C.","1996","08","19","Brasil","Rio de Janeiro","São Francisco de Itabapoana","-41.094444","-21.391389","41º5'40''W","21º23'29''S","HUENF00000482",NA,"MD; Árvore",NA,"985",NA,NA,NA,NA,NA,"Mata do Carvão Estação Ecológica Estadual de Guaxindiba","39","39",NA,NA,NA,NA,NA,NA,NA,NA
"395","2021-02-09 10:12:32-03","UENF","HUENF","7354","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuspidifolium","Erythroxylum cuspidifolium","Mart.",NA,NA,NA,NA,"Souza, J.S.","2002","11","18","Brasil","Rio de Janeiro","São Francisco de Itabapoana","-41.094444","-21.391389","41º5'40''W","21º23'29''S","HUENF00007357",NA,"5x5 m",NA,"3046",NA,NA,NA,NA,NA,"Mata do Carvão Estação Ecológica Estadual de Guaxindiba","39","39",NA,NA,NA,NA,NA,NA,NA,NA
"396","2021-02-09 10:12:32-03","UENF","HUENF","474","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuspidifolium","Erythroxylum cuspidifolium","Mart.",NA,NA,NA,NA,"Nascimento, M.T.; Da Silva, G.C.","1996","01","24","Brasil","Rio de Janeiro","São Francisco de Itabapoana","-41.094444","-21.391389","41º5'40''W","21º23'29''S","HUENF00000476",NA,"MP4; Árvore",NA,"530",NA,NA,NA,NA,NA,"Mata do Carvão Estação Ecológica Estadual de Guaxindiba","39","39",NA,NA,NA,NA,NA,NA,NA,NA
"397","2021-02-09 10:12:32-03","UENF","HUENF","478","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuspidifolium","Erythroxylum cuspidifolium","Mart.",NA,NA,NA,NA,"Nascimento, M.T.; Da Silva, G.C.","1996","01","10","Brasil","Rio de Janeiro","São Francisco de Itabapoana","-41.094444","-21.391389","41º5'40''W","21º23'29''S","HUENF00000480",NA,"MP3; Árvore",NA,"378",NA,NA,NA,NA,NA,"Mata do Carvão Estação Ecológica Estadual de Guaxindiba","39","39",NA,NA,NA,NA,NA,NA,NA,NA
"398","2021-02-09 10:12:32-03","UENF","HUENF","481","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuspidifolium","Erythroxylum cuspidifolium","Mart.",NA,NA,NA,NA,"Nascimento, M.T.; Da Silva, G.C.","1996","06","03","Brasil","Rio de Janeiro","São Francisco de Itabapoana","-41.094444","-21.391389","41º5'40''W","21º23'29''S","HUENF00000483",NA,"MD; Árvore",NA,"1024",NA,NA,NA,NA,NA,"Mata do Carvão Estação Ecológica Estadual de Guaxindiba","39","39",NA,NA,NA,NA,NA,NA,NA,NA
"399","2021-02-09 10:12:32-03","UENF","HUENF","6652","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuspidifolium","Erythroxylum cuspidifolium","Mart.","Souza, T.P.","2015","04","27","Dan, M.L.; Souza, T.P.; Nascimento M.T.","2008","06","06","Brasil","Rio de Janeiro","São José de Ubá","-42.033056","-21.411667","42º1'59''W","21º24'42''S","HUENF00006655",NA,NA,NA,"1168",NA,NA,NA,NA,NA,"Fazenda Prosperidade","256","256",NA,NA,NA,NA,NA,NA,NA,NA
"400","2021-02-09 10:12:32-03","UENF","HUENF","473","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuspidifolium","Erythroxylum cuspidifolium","Mart.",NA,NA,NA,NA,"Nascimento, M.T.; Da Silva, G.C.","1996","06","03","Brasil","Rio de Janeiro","São Francisco de Itabapoana","-41.094444","-21.391389","41º5'40''W","21º23'29''S","HUENF00000475",NA,"MD; Árvore",NA,"1087",NA,NA,NA,NA,NA,"Mata do Carvão Estação Ecológica Estadual de Guaxindiba","39","39",NA,NA,NA,NA,NA,NA,NA,NA
"401","2021-02-09 10:12:32-03","UENF","HUENF","9052","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuspidifolium","Erythroxylum cuspidifolium","Mart.",NA,NA,NA,NA,"s/c",NA,NA,NA,"Brasil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"HUENF00009056",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA
"402","2021-02-25 10:12:48-03","CVRD","CVRD","14632","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuspidifolium","Erythroxylum cuspidifolium","Mart.","G.A.D.C. Franco","2005","06","21","Pastore, J.A.","2003","09","05","BRASIL","SP","São Vicente","-46.371944","-23.976944","46°22'19W","23°58'37S","CVRD014632","CVRD014632","trilha da pedreira, 1° acesso após mirante topo de morro. <ll>dwc_commonname:</ll> Epadú de grota",NA,"1251","América do Sul",NA,NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"403","2021-02-25 10:12:48-03","CVRD","CVRD","7037","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuspidifolium","Erythroxylum cuspidifolium","Mart.","M.I.B. Loiola","2014","08","15","Folli, D.A.","2001","08","29","BRASIL","ES","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,"CVRD007037","CVRD007037","<ll>dwc_commonname:</ll> Epadú de grota",NA,"4028","América do Sul",NA,NA,"Magnoliophyta","Malpighiales",NA,NA,NA,"48094","auto","Magnoliopsida",NA,NA,NA,NA,NA
"404","2020-09-12 05:00:02-03","US","US","483599","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cryptanthum","Erythroxylum cryptanthum","O.E. Schulz in Engl.",NA,NA,NA,NA,"ex herb. Glaziou","1888","1","8","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,"US00101296","US00101296_01",NA,"Isosyntype","16722","South America - Neotropics",NA,NA,NA,"Linales","Alto Macabe.",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"405","2020-09-12 05:00:02-03","US","US","3106338","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuspidifolium","Erythroxylum cuspidifolium","Mart.",NA,NA,NA,NA,"-- Sucre",NA,NA,NA,"Brazil","Rio de Janeiro","Saquarema","-42.5102996826172","-22.9200000762939",NA,NA,"US01855388","US01855388_01 US01855388_02",NA,NA,"11370","South America - Neotropics",NA,NA,NA,"Linales","Estrada para Praia Seca",NA,NA,"17036","auto","Dicotyledonae",NA,NA,"1",NA,NA
"406","2020-09-12 05:00:02-03","US","US","2222000","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuspidifolium","Erythroxylum cuspidifolium","Mart.",NA,NA,NA,NA,"R. M. Klein","1955","10","27","Brazil","Santa Catarina","Itajaí","-48.6618995666504","-26.9078006744385",NA,NA,"US01855368","US01855368_01 US01855368_02",NA,NA,"1723","South America",NA,NA,NA,"Linales","Cunhas","20",NA,"27253","auto","Dicotyledonae",NA,NA,"1",NA,NA
"407","2020-09-12 05:00:02-03","US","US","1618058","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuspidifolium","Erythroxylum cuspidifolium","Mart.",NA,NA,NA,NA,"Y. Mexia","1930","11","13","Brazil","Minas Gerais",NA,NA,NA,NA,NA,"US01855380","US01855380_01 US01855380_02",NA,NA,"5296","South America - Neotropics",NA,NA,NA,"Linales","Districto Rio Branco. Retiro de Antonio Avelino","750",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"408","2020-09-12 05:00:02-03","US","US","2339347","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuspidifolium","Erythroxylum cuspidifolium","Mart.",NA,NA,NA,NA,"E. Pereira","1958","10","7","Brazil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"US01855367","US01855367_01 US01855367_02",NA,NA,"4346","South America - Neotropics",NA,NA,NA,"Linales","Jacarepaguá",NA,NA,"57442","auto","Dicotyledonae",NA,NA,"1",NA,NA
"409","2020-09-12 05:00:02-03","US","US","2908345","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuspidifolium","Erythroxylum cuspidifolium","Mart.",NA,NA,NA,NA,"T. C. Plowman","1980","4","21","Brazil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"US01855391","US01855391_01 US01855391_02",NA,NA,"10114","South America - Neotropics",NA,NA,NA,"Linales","Jacarepaguá. Vargem Grande.","150","350","57442","auto","Dicotyledonae",NA,NA,"1",NA,NA
"410","2020-09-12 05:00:02-03","US","US","2142602","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuspidifolium","Erythroxylum cuspidifolium","Mart.",NA,NA,NA,NA,"R. Reitz & R. M. Klein","1954","2","18","Brazil","Santa Catarina","Itajaí","-48.6618995666504","-26.9078006744385",NA,NA,"US01855372","US01855372_01 US01855372_02",NA,NA,"1553","South America",NA,NA,NA,"Linales","Morro da Fazenda","100",NA,"27253","auto","Dicotyledonae",NA,NA,"1",NA,NA
"411","2020-09-12 05:00:02-03","US","US","3108835","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuspidifolium","Erythroxylum cuspidifolium","Mart.",NA,NA,NA,NA,"O. S. Ribas & G. Hatschbach","1989","10","22","Brazil","Paraná","Antonina","-48.7118988037109","-25.4286003112793",NA,NA,"US01855384","US01855384_01 US01855384_02",NA,NA,"25","South America",NA,NA,NA,"Linales","Res. Biol. de Sapitanduva",NA,NA,"38300","auto","Dicotyledonae",NA,NA,"1",NA,NA
"412","2020-09-12 05:00:02-03","US","US","2271424","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuspidifolium","Erythroxylum cuspidifolium","Mart.",NA,NA,NA,NA,"R. M. Klein","1951","11","6","Brazil","Santa Catarina","Turvo","-49.67919921875","-28.9260997772217",NA,NA,"US01855376","US01855376_01 US01855376_02",NA,NA,"353","South America",NA,NA,NA,"Linales","Jacinto Machado","30",NA,"18298","auto","Dicotyledonae",NA,NA,"1",NA,NA
