"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","class","monthIdentified","typeStatus","eventTime","fieldNumber","individualCount","dayIdentified","relatedCatalogItem"
"52","2011-02-28 10:14:00-03","MO","MOBOT","100259173","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","martii","Daphnopsis martii","Meisn.","L. Rossi (SP)","Auguste F.M. Glaziou","Glaziou 9572","1878","4","6","South America","Brazil","Rio de Janeiro",NA,"Chamin du Macao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"53","2010-11-30 10:59:00-02","MO","MOBOT","100259189","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","martii","Daphnopsis martii","Meisn.","!L. Rossi (SP)","MARKGRAF|BRADE","MARKGRAF 3086","1938","10","28","South America","Brazil","Rio de Janeiro","Rio de Janeiro (cidade)","Pico da Tijuca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"54","2010-04-15 17:18:00-03","MO","MOBOT","100259192","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","martii","Daphnopsis martii","Meisn.","Nevling","Alexander C. Brade","Brade 21784",NA,NA,NA,"South America","Brazil","Rio de Janeiro",NA,"Serra du Carioca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"55","2010-08-03 13:25:00-03","MO","MOBOT","100259195","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","martii","Daphnopsis martii","Meisn.","Nevling","D. Constantino","Constantino 2276",NA,NA,NA,"South America","Brazil","Rio de Janeiro","Rio de Janeiro (cidade)","Mata du Gavea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"56","2010-11-23 14:27:00-02","MO","MOBOT","100259199","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","martii","Daphnopsis martii","Meisn.","Nevling","MOURA","MOURA 1051",NA,NA,NA,"South America","Brazil","Rio de Janeiro",NA,"Serra du Petropolis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"57","2010-11-30 09:18:00-02","MO","MOBOT","100259202","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","martii","Daphnopsis martii","Meisn.","!L. Rossi (SP)","OCCHIONI","OCCHIONI 181","1942","9","8","South America","Brazil","Rio de Janeiro","Rio de Janeiro (cidade)","Matas da Vista Chineza, D. Federal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"58","2010-03-09 10:08:00-03","MO","MOBOT","100259205","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","martii","Daphnopsis martii","Meisn.","Nevling","Lima","Lima 253",NA,NA,NA,"South America","Brazil","Rio de Janeiro",NA,"Sta. Magdalena",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"59","2010-03-09 10:15:00-03","MO","MOBOT","100259217","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","martii","Daphnopsis martii","Meisn.","Nevling","Mello|BRADE","Mello s.n.",NA,NA,NA,"South America","Brazil","Rio de Janeiro",NA,"Rio Paqueques",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"60","2010-03-09 10:20:00-03","MO","MOBOT","100259222","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","martii","Daphnopsis martii","Meisn.","Nevling","NAVARRO","NAVARRO 59",NA,NA,NA,"South America","Brazil","Rio de Janeiro",NA,"Serra de Cautareira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"61","2010-03-09 10:35:00-03","MO","MOBOT","100259243","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","martii","Daphnopsis martii","Meisn.","Nevling","Auguste F.M. Glaziou","Glaziou 20472","1861",NA,NA,"South America","Brazil","Rio de Janeiro",NA,"Without precise locality",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"62","2010-11-30 12:20:00-02","MO","MOBOT","100292976","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","martii","Daphnopsis martii","Meisn.","L. Rossi (SP)","P. von Luetzelburg","Luetzelburg 263","1910",NA,NA,"South America","Brazil","Rio de Janeiro","Rio de Janeiro (cidade)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"63","2010-07-27 15:13:00-03","MO","MOBOT","100292986","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","martii","Daphnopsis martii","Meisn.","L. Rossi (SP)","RIEDEL","RIEDEL 768",NA,NA,NA,"South America","Brazil","Rio de Janeiro","Rio de Janeiro (cidade)","Corcovado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"64","2011-01-25 14:13:00-02","MO","MOBOT","100292989","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","martii","Daphnopsis martii","Meisn.","L. Rossi (SP)","A. Ducke|João Geraldo Kuhlmann","Ducke s.n.","1921","8","12","South America","Brazil","Rio de Janeiro","Rio de Janeiro (cidade)","Corcovado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"65","2011-01-17 10:07:00-02","MO","MOBOT","100292993","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","martii","Daphnopsis martii","Meisn.","L. Rossi (SP)","Edmundo Pereira","Pereira 9126","1964","8","28","South America","Brazil","Rio de Janeiro","Rio de Janeiro (cidade)","Corcovado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"66","2011-01-11 14:57:00-02","MO","MOBOT","100292995","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","martii","Daphnopsis martii","Meisn.","L. Rossi (SP)","PABST","PABST 5718","1961","9","3","South America","Brazil","Rio de Janeiro","Rio de Janeiro (cidade)","Estrada do Summare",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"67","2010-11-30 09:33:00-02","MO","MOBOT","100292998","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","martii","Daphnopsis martii","Meisn.","L. Rossi (SP)","J. Almeida de Jesus","Almeida de Jesus 1954","1972","9","22","South America","Brazil","Rio de Janeiro","Rio de Janeiro (cidade)","Estrada da Tijuca, Meu Recanto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"68","2010-11-30 09:24:00-02","MO","MOBOT","100293001","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","martii","Daphnopsis martii","Meisn.","L. Rossi (SP)","J.F. Fontella","Fontella 191","1967","7","25","South America","Brazil","Rio de Janeiro","Rio de Janeiro (cidade)","Estrada da Vista Chinesa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"69","2013-12-05 08:45:00-02","MO","MOBOT","100293005","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","martii","Daphnopsis martii","Meisn.","L. Rossi (SP)","E.F. Guimarães|Dimitri Sucre","Guimarães 103","1966","12","7","South America","Brazil","Rio de Janeiro","Rio de Janeiro (cidade)","Floresta da Tijuca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"70","2010-11-30 10:15:00-02","MO","MOBOT","100293015","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","martii","Daphnopsis martii","Meisn.","L. Rossi (SP)","Martins, *","Martins 248","1971","7","21","South America","Brazil","Rio de Janeiro",NA,"Floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"71","2015-12-22 05:36:00-02","MO","MOBOT","100293020","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","martii","Daphnopsis martii","Meisn.","L. Rossi (SP)","A. Frazão","Frazão s.n.","1916","8",NA,"South America","Brazil","Rio de Janeiro","Rio de Janeiro (cidade)","Gavea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"72","2010-07-27 16:08:00-03","MO","MOBOT","100293025","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","martii","Daphnopsis martii","Meisn.","L. Rossi (SP)","Dimitri Sucre","Sucre 4409","1969","1","12","South America","Brazil","Rio de Janeiro","Rio de Janeiro (cidade)","Mata da Lagoinha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"73","2011-01-17 09:35:00-02","MO","MOBOT","100294360","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","martii","Daphnopsis martii","Meisn.","L. Rossi (SP)","OCCHIONI","OCCHIONI 693","1945","9","18","South America","Brazil","Rio de Janeiro","Rio de Janeiro (cidade)","Mata da Lagoinha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"74","2010-11-30 11:22:00-02","MO","MOBOT","100294362","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","martii","Daphnopsis martii","Meisn.","L. Rossi (SP)","Dimitri Sucre","Sucre 3541","1968","8","21","South America","Brazil","Rio de Janeiro","Rio de Janeiro (cidade)","Matas da Lagoinha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"75","2011-01-11 13:40:00-02","MO","MOBOT","100294368","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","martii","Daphnopsis martii","Meisn.","L. Rossi (SP)","Pereira|et al.","Pereira 4327","1958","9","23","South America","Brazil","Rio de Janeiro","Rio de Janeiro (cidade)","Mesa do Imperadore",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"76","2010-08-03 13:33:00-03","MO","MOBOT","100294369","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","martii","Daphnopsis martii","Meisn.","L. Rossi (SP)","VIANA","VIANA 617","1975","12",NA,"South America","Brazil","Rio de Janeiro","Rio de Janeiro (cidade)","Parque Nac. da Tijuca - caminho do encanamento",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"77","2010-11-30 09:49:00-02","MO","MOBOT","100294371","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","martii","Daphnopsis martii","Meisn.","L. Rossi (SP)","M. Santos","Santos 20","1978","8","1","South America","Brazil","Rio de Janeiro","Rio de Janeiro (cidade)","Parque Nac. da Tijuca, Cutia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"78","2011-01-17 09:50:00-02","MO","MOBOT","100294373","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","martii","Daphnopsis martii","Meisn.","L. Rossi (SP)","R. Ribeiro","Ribeiro 714","1985","10","4","South America","Brazil","Rio de Janeiro","Rio de Janeiro (cidade)","Parque Nacional da Tijuca, trilha do Bico do Papagaio",NA,NA,"800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"79","2010-08-03 13:50:00-03","MO","MOBOT","100294379","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","martii","Daphnopsis martii","Meisn.","L. Rossi (SP)","VIANA","VIANA 700","1976","3","2","South America","Brazil","Rio de Janeiro","Rio de Janeiro (cidade)","Parque Nac. da Tijuca, mata do Pai Ricardo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"80","2010-11-30 09:23:00-02","MO","MOBOT","100294382","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","martii","Daphnopsis martii","Meisn.","L. Rossi (SP)","J. Almeida de Jesus","Almeida de Jesus 1888","1972","9","4","South America","Brazil","Rio de Janeiro","Rio de Janeiro (cidade)","Pico do Papagaio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"81","2010-10-05 11:11:00-03","MO","MOBOT","100294385","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","martii","Daphnopsis martii","Meisn.","L. Rossi (SP)","Alexander C. Brade","Brade s.n.","1931","9","7","South America","Brazil","Rio de Janeiro","Rio de Janeiro (cidade)","Serra da Carioca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"82","2017-12-26 04:12:00-02","MO","MOBOT","100294387","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","martii","Daphnopsis martii","Meisn.","L. Rossi (SP)","Gomes, Mario|et al.","Gomes 271","1987","12","3","South America","Brazil","Rio de Janeiro","Rio de Janeiro (cidade)","Serra da Carioca, Taquara da Tijuca, Morro do sertao, mata de encosta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"83","2010-11-23 15:10:00-02","MO","MOBOT","100294391","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","martii","Daphnopsis martii","Meisn.","L. Rossi (SP)","LUTZ","LUTZ 1490","1939","8","27","South America","Brazil","Rio de Janeiro","Rio de Janeiro (cidade)","Serra da Carioca, Tijuca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"84","2011-01-25 14:21:00-02","MO","MOBOT","100294394","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","martii","Daphnopsis martii","Meisn.","L. Rossi (SP)","Alexander C. Brade","Brade s.n.","1933","8",NA,"South America","Brazil","Rio de Janeiro","Rio de Janeiro (cidade)","Serra da Carioca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"85","2010-11-16 11:38:00-02","MO","MOBOT","100294398","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","martii","Daphnopsis martii","Meisn.","L. Rossi (SP)","Gert G. Hatschbach","Hatschbach 11402","1964","8","10","South America","Brazil","Rio de Janeiro","Rio de Janeiro (cidade)","Serra do Corcovado, entre mesa do Imperador e Alto da Boa Vista",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"86","2010-11-30 10:11:00-02","MO","MOBOT","100294402","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","martii","Daphnopsis martii","Meisn.","L. Rossi (SP)","FONSECA","FONSECA 243","1977","7","22","South America","Brazil","Rio de Janeiro","Rio de Janeiro (cidade)","Sumare",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"87","2010-11-30 11:33:00-02","MO","MOBOT","100294403","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","martii","Daphnopsis martii","Meisn.","L. Rossi (SP)","Pereira|et al.","Pereira 4139","1958","9","3","South America","Brazil","Rio de Janeiro","Rio de Janeiro (cidade)","Sumare, Corcovado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"88","2010-08-03 14:31:00-03","MO","MOBOT","100294406","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","martii","Daphnopsis martii","Meisn.","L. Rossi (SP)","Pereira|et al.","Pereira 7245","1963","1","11","South America","Brazil","Rio de Janeiro","Rio de Janeiro (cidade)","Corcovado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"89","2010-11-23 13:59:00-02","MO","MOBOT","100294419","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","martii","Daphnopsis martii","Meisn.","L. Rossi (SP)","Araujo|Oliveira","Araujo 1221","1976","9","21","South America","Brazil","Rio de Janeiro","Rio de Janeiro (cidade)","Tijuca, riacho Padrao, acima da Est. Vista Chinesa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"90","2010-10-05 11:14:00-03","MO","MOBOT","100294423","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","martii","Daphnopsis martii","Meisn.","L. Rossi (SP)","A. Ducke","Ducke s.n.","1928","11","29","South America","Brazil","Rio de Janeiro","Rio de Janeiro (cidade)","Tijuca, Bom Retiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"91","2010-08-03 14:55:00-03","MO","MOBOT","100294425","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","martii","Daphnopsis martii","Meisn.","L. Rossi (SP)","F.C. Hoehne","Hoehne 306","1916","9",NA,"South America","Brazil","Rio de Janeiro","Rio de Janeiro (cidade)","Tijuca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"92","2011-01-17 10:00:00-02","MO","MOBOT","100294427","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","martii","Daphnopsis martii","Meisn.","L. Rossi (SP)","Dimitri Sucre","Sucre 8181","1972","1","4","South America","Brazil","Rio de Janeiro","Rio de Janeiro (cidade)","Tijuca, Morro da Taquara",NA,NA,"680.00000000","700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"93","2011-01-17 09:58:00-02","MO","MOBOT","100294428","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","martii","Daphnopsis martii","Meisn.","L. Rossi (SP)","Dimitri Sucre","Sucre 7954","1971","11","24","South America","Brazil","Rio de Janeiro","Rio de Janeiro (cidade)","Tijuca, Taquara",NA,NA,"680.00000000","700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"94","2011-01-25 13:44:00-02","MO","MOBOT","100294432","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","martii","Daphnopsis martii","Meisn.","L. Rossi (SP)","Dimitri Sucre","Sucre 9489","1972","8","15","South America","Brazil","Rio de Janeiro","Rio de Janeiro (cidade)","Vale Encantado, alto do Boa Vista, Matas do Grotao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"95","2010-10-05 11:15:00-03","MO","MOBOT","100294436","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","martii","Daphnopsis martii","Meisn.","L. Rossi (SP)","Ludwig Riedel","Riedel s.n.","1835","12",NA,"South America","Brazil","Rio de Janeiro","Rio de Janeiro (cidade)","Tijuco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"96","2010-11-30 10:38:00-02","MO","MOBOT","100294439","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","martii","Daphnopsis martii","Meisn.","L. Rossi (SP)","Jorge P. Carauta","Carauta 2947","1978","6","29","South America","Brazil","Rio de Janeiro",NA,"Ilha Grande, Serro do Papagaio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"97","2019-07-02 04:35:00-03","MO","MOBOT","100294443","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","martii","Daphnopsis martii","Meisn.","L. Rossi (SP)","J. Santos Lima","Santos Lima 253","1934","8",NA,"South America","Brazil","Rio de Janeiro",NA,"Santa Magdalena",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"98","2019-07-02 04:35:00-03","MO","MOBOT","100294446","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","martii","Daphnopsis martii","Meisn.","L. Rossi (SP)","J. Santos Lima","Santos Lima 317","1935","9",NA,"South America","Brazil","Rio de Janeiro",NA,"Santa Magdalena, Aguas Paradas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"99","2010-11-30 10:18:00-02","MO","MOBOT","100295963","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","martii","Daphnopsis martii","Meisn.","L. Rossi (SP)","Vinicius C. Souza|* FIERRO","Souza 2559","1991","6",NA,"South America","Brazil","São Paulo",NA,"Ilha Bela; estrada entre a Vila de Ilha Bela e Castelhanos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"100","2010-11-30 09:52:00-02","MO","MOBOT","100295964","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","martii","Daphnopsis martii","Meisn.","L. Rossi (SP)","Oswaldo Handro","Handro 2017","1968","4","20","South America","Brazil","São Paulo",NA,"Paranapiacaba; via ferrea Sao Paulo-Santos, Estaca Biologica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"101","2010-11-30 09:53:00-02","MO","MOBOT","100295967","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","martii","Daphnopsis martii","Meisn.","L. Rossi (SP)","Oswaldo Handro","Handro 2047","1968","4","20","South America","Brazil","São Paulo",NA,"Paranapiacaba; via ferrea Sao Paulo-Santos; Estaca Biologica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"102","2010-08-10 14:15:00-03","MO","MOBOT","100295968","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","martii","Daphnopsis martii","Meisn.","L. Rossi (SP)","Oswaldo Handro","Handro 2048","1968","4","20","South America","Brazil","São Paulo",NA,"Paranapiacaba; via ferrea Sao Paulo-Santos; Estaca Biologica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"103","2010-10-05 11:19:00-03","MO","MOBOT","100295970","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","martii","Daphnopsis martii","Meisn.","L. Rossi (SP)","Augusto Gehrt","Gehrt s.n.","1922","5","8","South America","Brazil","São Paulo",NA,"Paranapiacaba; E. Biol., A. Serra, SPR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"104","2011-01-25 14:18:00-02","MO","MOBOT","100295972","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","martii","Daphnopsis martii","Meisn.","L. Rossi (SP)","Augusto Gehrt","Gehrt s.n.","1922","5","8","South America","Brazil","São Paulo",NA,"E. Biol., A. Serra, SPR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"105","2010-11-23 14:47:00-02","MO","MOBOT","100295979","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","martii","Daphnopsis martii","Meisn.","L. Rossi (SP)","MATTOS","MATTOS 13907","1966","9","30","South America","Brazil","São Paulo",NA,"Paranapiacaba; Estacao Biologica (via Ferrea Sao Paulo-Santos)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"106","2010-11-30 10:53:00-02","MO","MOBOT","100296000","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","martii","Daphnopsis martii","Meisn.","l. Rossi (SP)","QUEIROZ","QUEIROZ 30143","1993","11","12","South America","Brazil","São Paulo","Ubatuba","Estacao Experimental do I.A.C.","-45.1166667","-23.4166667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"107","2019-02-19 04:30:00-03","MO","MOBOT","100440840","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","martii","Daphnopsis martii","Meisn.","!Z.S. Rogers (MO) [SYNTYPE]","C.F.P. Martius","Martius s.n.",NA,NA,NA,"South America","Brazil","Rio de Janeiro",NA,"Corcovado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Syntype",NA,NA,"1",NA,NA
"108","2015-04-03 05:51:00-03","MO","MOBOT","3168175","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","martii","Daphnopsis martii","Meisn.","Z.S. Rogers (MO)","R. Ribeiro|Alwyn H. Gentry|D.S. Pedrosa","Ribeiro 1105","1987","9","10","South America","Brazil","Rio de Janeiro",NA,"Alto da Boa Vista, Morro Queimado, vertente Norte.","-43.2666667","-22.9666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"109","2016-10-26 20:17:00-02","MO","MOBOT","3171643","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","martii","Daphnopsis martii","Meisn.","L. Rossi (SP) [in litt.]","Timothy C. Plowman","Plowman 10112","1980","4","21","South America","Brazil","Rio de Janeiro",NA,"Mun. Rio de Janeiro. Jacarepagua. Vargem Grande. Mata de Lagoa.",NA,NA,"150.00000000","350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
