"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","typeStatus","locality","minimumElevationInMeters","maximumElevationInMeters","imagecode","stateProvince","county","decimalLongitude","decimalLatitude","identifiedBy","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","class","relatedCatalogItem","coordinatePrecision","geoFlag","fieldNumber","individualCount","sex"
"45","2019-11-27 13:49:51-03","UFS","ASE","25859","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","filiformis","Genlisea filiformis","Gomes, P; Mendes, K; Amorim, BS; Alves, M; Heald, S","617","2007","10","13","Southern America","Brasil",NA,NA,"Erva em trecho alagado; flores amarelas.; Complexo florístico vegetacional.","ASE0030806","Magnoliophyta",NA,"A.St.-Hil.",NA,"Parque Nacional Serra de Itabaiana",NA,NA,"ASE0030806","Sergipe","Itabaiana","-37.34125","-10.772222","Carregosa, T","2011","11","-37.34125","-10.772222","22",NA,NA,NA,NA,NA,NA,NA
"46","2021-03-01 16:32:53-03","UNICAMP","UEC","154578","S","Plantae","Lentibulariaceae","Genlisea","filiformis","Genlisea filiformis","Barbosa, TDM; Costa, SM","13103","2010","07","24",NA,"Brazil",NA,NA,"Erva palustre, ca. 12 cm. Flor amarela, folhas obovadas.; Campinarana arbustiva. Grade PPBIO. Solo encharcado.","UEC083621","Magnoliopsida",NA,"A.St.-Hil.",NA,"Parque Nacional do Viruá","67","67","UEC083621","Roraima","Caracaraí","-61.006889","1.468278",NA,NA,NA,"-61.006889","1.468278",NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-01 16:32:53-03","UNICAMP","UEC","175296","S","Plantae","Lentibulariaceae","Genlisea","filiformis","Genlisea filiformis","Cabral, FN; Kuntz-Galvão, J; Barros, TC","633","2012","11","04",NA,"Brazil",NA,NA,"Erva aquática, flor amarela. Curso de campo Leguminosae (Unicamp, JBRJ, UFMS).","UEC026030","Magnoliopsida",NA,"A.St.-Hil.",NA,"Fazenda Paraíso.","431","431","UEC026030","Goiás","Rio Verde","-55.574333","-19.606417",NA,NA,NA,"-55.574333","-19.606417",NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-01 16:32:53-03","UNICAMP","UEC","45960","S","Plantae","Lentibulariaceae","Genlisea","filiformis","Genlisea filiformis","Menezes, NL; Mello-Silva, R; Cavalcanti, TB; Semir, J; Chukr, NS","s.n.","1986","02","25",NA,"Brazil",NA,NA,"Flores amarelo-ouro.; Planta crescendo em brejo.","UEC054214","Magnoliopsida",NA,"A.St.-Hil.",NA,"Margens de córrego a saída da cidade na estrada para o rio Ventania.","900","1000","UEC054214","Minas Gerais","Grão Mogol","-42.890556","-16.536944","Corrêa, AM","1997","08","-42.890556","-16.536944","08",NA,NA,NA,NA,NA,NA,NA
"49","2021-03-01 16:32:53-03","UNICAMP","UEC","45960","S","Plantae","Lentibulariaceae","Genlisea","filiformis","Genlisea filiformis","Menezes, NL; Mello-Silva, R; Cavalcanti, TB; Semir, J; Chukr, NS","cfcr9653","1986","02","25",NA,"Brazil",NA,NA,"Planta crescendo em brejo com flores amarelo-ouro.; Planta de brejo.",NA,"Magnoliopsida",NA,"A.St.-Hil.",NA,"Estrada para o rio Ventania, Margens de corrego à saída da cidade na estrada para o rio Ventania. 900-1000m s. n. m.","900","1000",NA,"Minas Gerais","Grão Mogol","-42.866667","-16.55","Corrêa, MA","1997","08","-42.866667","-16.55","08",NA,NA,NA,NA,NA,NA,NA
"50","2019-08-20 10:16:50-03","UNICAMP","UEC","113182","S","Plantae","Lentibulariaceae","Genlisea","filiformis","Genlisea filiformis","Ferreira, MCC; Pansarin, ER; Faria, AD; Belinello, R","104/01","2000","03",NA,NA,"Brazil",NA,NA,NA,"UEC062109","Magnoliopsida",NA,"A.St.-Hil.",NA,"Fazenda Ripasa, Ao lado do Rio Verde.",NA,NA,"UEC062109","São Paulo","Itararé","-49.3400001525879","-24.1100006103516","Anderson, LO",NA,NA,NA,NA,NA,NA,NA,"27729","auto",NA,NA,NA
"51","2019-08-20 10:16:50-03","UNICAMP","UEC","176173","S","Plantae","Lentibulariaceae","Genlisea","filiformis","Genlisea filiformis","Nascimento-Junior, JE","1097","2011","08","05",NA,"Brazil",NA,NA,NA,"UEC002256","Magnoliopsida",NA,"A.St.-Hil.",NA,"Terreno da Jazida Lev Terra, próximo ao Rio Pomong.",NA,NA,"UEC002256","Sergipe","Santo Amaro das Brotas","-37.0544013977051","-10.7889003753662","Carregosa, T","2012","09",NA,NA,NA,NA,NA,"21551","auto",NA,NA,NA
"52","2019-11-19 14:08:13-03","UFRPE","PEUFR","828","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","filiformis","Genlisea filiformis","A. Lima","2084","1955","06","26",NA,"Brasil",NA,NA,"Erva paludosa. Flores amarela citrino","PEUFR000828",NA,NA,"A. St.-Hil.",NA,"Campinas dos Marcos",NA,NA,NA,"Pernambuco","Igarassu","-34.9063987731934","-7.83416986465454","G.L. Campos","1998","10",NA,NA,"19",NA,NA,"24709","auto",NA,NA,NA
"53","2020-04-22 16:21:11-03","UFPB","JPB","52720","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","filiformis","Genlisea filiformis","Silva, CV","18","2012","10","26","Southern America","Brasil",NA,NA,"; HABITAT: Área de tabuleiro. Alagado.; DESC: Erva de flor amarela. Planta carnívora.","JPB0052720","Angiosperma","Dicotyledon","A.St.-Hil.",NA,"Reserva Biológica Guaribas, Capim Azul","143","143",NA,"Paraíba","Mamanguape","-36.256389","-6.705806","Silva, CV","2012","10","-36.256389","-6.705806","26",NA,NA,NA,NA,NA,NA,NA
"54","2020-05-27 09:25:07-03","UFPB","JPB","51310","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","filiformis","Genlisea filiformis","Silva, CV","6","2012","07","28","Southern America","Brasil",NA,NA,"; HABITAT: Área de tabuleiro. Curso d'água.; DESC: Erva de flor amarela. Planta carnívora.","JPB0051310","Angiosperma","Dicotyledon","A.St.-Hil.",NA,"Reserva Biológica Guaribas, Capim Azul","156","156",NA,"Paraíba","Mamanguape","-36.2325","-6.714167","Silva, CV","2012","07","-36.2325","-6.714167","28",NA,NA,NA,NA,NA,NA,NA
"55","2020-06-25 21:38:11-03","UFPB","JPB","18107","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","filiformis","Genlisea filiformis","Felix, LP; Sousa, MA","4018","1991","06","14","Southern America","Brasil",NA,NA,NA,NA,"Angiosperma","Dicotyledon","A.St.-Hil.",NA,NA,"35","35",NA,"Paraíba","Mamanguape","-35.125833","-6.838889",NA,NA,NA,"-35.125833","-6.838889",NA,NA,NA,NA,NA,NA,NA,NA
"56","2020-04-22 16:21:11-03","UFPB","JPB","42240","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","filiformis","Genlisea filiformis","Thomas, WW; Barbosa, MR; Lourenço, AR; Lima, JR","14838","2009","09","23","Southern America","Brasil",NA,NA,"; HABITAT: Open savanna (tabuleiro) over sand, seepage slope, and streamside.; DESC: Herb scattered in mud at edge of stream; inflorescence yellow.",NA,"Angiosperma","Dicotyledon","A.St.-Hil.",NA,"Rebio Guaribas - Área I - Capim Azul","160","160",NA,"Paraíba","Mamanguape","-35.124167","-6.696389","Silva, CV","2012","10","-35.124167","-6.696389","26",NA,NA,NA,NA,NA,NA,NA
"57","2020-04-22 16:21:11-03","UFPB","JPB","45206","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","filiformis","Genlisea filiformis","Melo, AV de; Chagas, ECO; Gomes-Costa, GA; Viana, JL; Alves, M; Barbosa, MR; Santos, SO","477","2010","09","24","Southern America","Brasil",NA,NA,"; DESC: Erva de flores amarelas. Cálice pentalobado. Parte aérea (inflorescencia) levemente pilosa. Coletada em área aberta, com solo úmid",NA,"Angiosperma","Dicotyledon","A.St.-Hil.",NA,"Reserva Biológica Guaribas, Trilha próxima a sede","181","181",NA,"Paraíba","Mamanguape","-35.142056","-6.741861","Silva, CV","2012","10","-35.142056","-6.741861","26",NA,NA,NA,NA,NA,NA,NA
"58","2020-04-22 16:21:11-03","UFPB","JPB","45233","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","filiformis","Genlisea filiformis","Melo, AV de; Chagas, ECO; Gomes-Costa, GA; Viana, JL; Alves, M; Barbosa, MR; Santos, SO","504","2010","09","26","Southern America","Brasil",NA,NA,"; DESC: Erva de flor amarela clara. Espora com tamanho similar a parte inferior da corola Coletada em área aberta.",NA,"Angiosperma","Dicotyledon","A.St.-Hil.",NA,"Reserva Biológica Guaribas, Capim Azul",NA,NA,NA,"Paraíba","Mamanguape","-35.118056","-6.706111","Silva, CV","2012","10","-35.118056","-6.706111","26",NA,NA,NA,NA,NA,NA,NA
"59","2020-04-22 16:21:11-03","UFPB","JPB","45234","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","filiformis","Genlisea filiformis","Melo, AV de; Chagas, ECO; Gomes-Costa, GA; Viana, JL; Alves, M; Barbosa, MR; Santos, SO","505","2010","09","26","Southern America","Brasil",NA,NA,"; DESC: Erva de flor amarela e frutos verdes.",NA,"Angiosperma","Dicotyledon","A.St.-Hil.",NA,"Reserva Biológica Guaribas, Capim Azul",NA,NA,NA,"Paraíba","Mamanguape","-35.118056","-6.706111","Silva, CV","2012","10","-35.118056","-6.706111","26",NA,NA,NA,NA,NA,NA,NA
"60","2020-04-22 16:21:11-03","UFPB","JPB","45235","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","filiformis","Genlisea filiformis","Melo, AV de; Chagas, ECO; Gomes-Costa, GA; Viana, JL; Alves, M; Barbosa, MR; Santos, SO","506","2010","09","26","Southern America","Brasil",NA,NA,"; DESC: Erva de flor amarela. Espora do mesmo tamanho da parte inferior da corola. Coletada em área aberta.",NA,"Angiosperma","Dicotyledon","A.St.-Hil.",NA,"Reserva Biológica Guaribas, Capim Azul",NA,NA,NA,"Paraíba","Mamanguape","-35.118056","-6.706111","Silva, CV","2012","10","-35.118056","-6.706111","26",NA,NA,NA,NA,NA,NA,NA
"61","2020-04-22 16:21:11-03","UFPB","JPB","5207","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","filiformis","Genlisea filiformis","Miranda, CAB de; Moura, OT","145","1982","08","24","Southern America","Brasil",NA,NA,"; HABITAT: Arenoso-úmido; DESC: Inflorescência cimosa com flores amarela-esbranquiçadas, abundante","JPB0005207","Angiosperma","Dicotyledon","A.St.-Hil.",NA,"Reserva Ecológica do INCRA","35","35",NA,"Paraíba","Mamanguape","-35.125833","-6.838889","Rivadavia-Lopes, F","2003","02","-35.125833","-6.838889","07",NA,NA,NA,NA,NA,NA,NA
"62","2020-04-22 16:21:11-03","UFPB","JPB","59441","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","filiformis","Genlisea filiformis","Jardim, JG; Jardim, AB; Roque, AA; W.M.B. São-Mateus","6042","2011","08","18","Southern America","Brasil",NA,NA,"Herbácea ereta10-20cm alt. Caule esverdeado. Cálice verde, corola amarela. Futos imaturos verdes.; DESC: Herbácea ereta10-20cm alt. Caule esverdeado. Cálice verde, corola amarela. Futos imaturos verdes.","JPB0059441","Angiosperma","Dicotyledon","A.St.-Hil.",NA,"RN 064, estrada para Pureza (RN 309) entrada ca. 4,3 km à direita seguindo no canavial ca. 3 km da entrada. Área encharcada margeada por fáceis de cerrado","40","40",NA,"Rio Grande do Norte","Ceará-Mirim","-35.448889","-5.575","Guedes, FM","2018","07","-35.448889","-5.575","25",NA,NA,NA,NA,NA,NA,NA
"63","2020-04-22 16:21:11-03","UFPB","JPB","60462","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","filiformis","Genlisea filiformis","Gadelha Neto, PC; Lima, JR","3898","2014","11","23","Southern America","Brasil",NA,NA,"; HABITAT: Floresta Estacional Semidecidual das Terras Baixas; DESC: Erva de pequeno porte com folhas basais, rosuladas. Escapo ereto. Flores amarelas reunidas em racemos terminais. Crescendo em solo úmido e ensolarado. Substrato aren","JPB0060462","Angiosperma","Dicotyledon","A.St.-Hil.",NA,"Granja Mauriceia","110","110",NA,"Paraíba","Pedras de Fogo","-34.965556","-7.414722",NA,NA,NA,"-34.965556","-7.414722",NA,NA,NA,NA,NA,NA,NA,NA
"64","2020-04-22 16:21:11-03","UFPB","JPB","64550","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","filiformis","Genlisea filiformis","Guedes, FM; Cavalcante, D","70","2017","10","06","Southern America","Brasil",NA,NA,"; HABITAT: Restinga alagada, mata atlântica; DESC: Corola amarela, cálcar inflado, ápice arredondado, cápsula pilosa, tricomas eglandulares","JPB0064550","Angiosperma","Dicotyledon","A.St.-Hil.",NA,"Rebio Guaribas - Sema II, Tabuleiro atrás da sede",NA,NA,NA,"Paraíba","Mamanguape","-35.139444","-6.741944","Guedes, FM","2017","10","-35.139444","-6.741944","06",NA,NA,NA,NA,NA,NA,NA
"65","2020-04-22 16:21:12-03","UFPB","JPB","64551","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","filiformis","Genlisea filiformis","Guedes, FM; Gomes-Silva, F","22","2017","06","27","Southern America","Brasil",NA,NA,"; HABITAT: Solo arenoso alagado, mata atlântica; DESC: Cálcar inflado, ápice arredondado, cápsula pilosa, tricomas eglandulares","JPB0064551","Angiosperma","Dicotyledon","A.St.-Hil.",NA,"Rebio Guaribas - Sema II, Tabuleiro atrás da sede",NA,NA,NA,"Paraíba","Mamanguape","-35.139444","-6.741944","Guedes, FM","2017","06","-35.139444","-6.741944","27",NA,NA,NA,NA,NA,NA,NA
"66","2020-12-21 16:31:29-03","MBM","MBM","383275","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","filiformis","Genlisea filiformis","Barboza, E.; Cordeiro, J.; Brotto, M.L.; Cordeiro, J.; Brotto, M.L.","3649","2013","04","17","Southern America","Brazil",NA,NA,"Erva 15 cm; flor amarela.; Local alagado em Cerrado rupestre.","MBM383275",NA,NA,"A. St.-Hil.",NA,"RPPN Serra do Tombador, trilha Mata do Borá","875","875","MBM383275","Goiás","Cavalcante","-47.7875","-13.693667","Saridakis, D.P.","2014","02","-47.7875","-13.693667","06",NA,NA,NA,NA,NA,NA,NA
"67","2015-09-04 15:20:40-03","MNHN","RECOLNAT_MNHN_P","P00445796","PreservedSpecimen",NA,"Lentibulariaceae","Genlisea","filiformis","Genlisea filiformis","Saint-Hilaire, A. de",NA,NA,NA,NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00445796' target='other'> <mi>dwc_moreinfo</mi></a>","P00445796",NA,NA,"A.St.-Hil.","type","Dans la Serra de José, province de Minas Geraes",NA,NA,"P00445796_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B2 2396",NA,NA
"68","2015-09-19 12:35:01-03","MNHN","RECOLNAT_MNHN_P","P00445797","PreservedSpecimen",NA,"Lentibulariaceae","Genlisea","filiformis","Genlisea filiformis","Saint-Hilaire, A. de",NA,NA,NA,NA,NA,"Brésil","hb",NA,"pas de numéro de récolte <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00445797' target='other'> <mi>dwc_moreinfo</mi></a>","P00445797",NA,NA,"A.St.-Hil.","isotype","Dans la Serra de José, province de Minas Geraes",NA,NA,"P00445797_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B2 2396",NA,NA
"69","2015-09-16 13:51:49-03","MNHN","RECOLNAT_MNHN_P","P00445799","PreservedSpecimen",NA,"Lentibulariaceae","Genlisea","filiformis","Genlisea filiformis","Saint-Hilaire, A. de",NA,NA,NA,NA,NA,"Brésil","hb",NA,"pas de numéro de récolte <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00445799' target='other'> <mi>dwc_moreinfo</mi></a>","P00445799",NA,NA,"A.St.-Hil.","isotype","Dans la Serra de José, province de Minas Geraes",NA,NA,"P00445799_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B2 2396",NA,NA
"70","2015-09-04 08:08:20-03","MNHN","RECOLNAT_MNHN_P","P03575341","PreservedSpecimen",NA,"Lentibulariaceae","Genlisea","filiformis","Genlisea filiformis","Weddell, H.A.",NA,"1844","5","1",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03575341' target='other'> <mi>dwc_moreinfo</mi></a>","P03575341",NA,NA,"A.St.-Hil.",NA,"Salinas.",NA,NA,"P03575341_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2156",NA,NA
"71","2015-09-04 08:08:20-03","MNHN","RECOLNAT_MNHN_P","P03575342","PreservedSpecimen",NA,"Lentibulariaceae","Genlisea","filiformis","Genlisea filiformis","Salzmann",NA,NA,NA,NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03575342' target='other'> <mi>dwc_moreinfo</mi></a>","P03575342",NA,NA,"A.St.-Hil.",NA,NA,NA,NA,"P03575342_01","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2015-09-04 08:08:20-03","MNHN","RECOLNAT_MNHN_P","P03575343","PreservedSpecimen",NA,"Lentibulariaceae","Genlisea","filiformis","Genlisea filiformis","Cysneiros, A.",NA,NA,NA,NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03575343' target='other'> <mi>dwc_moreinfo</mi></a>","P03575343",NA,NA,"A.St.-Hil.",NA,NA,NA,NA,"P03575343_01","Ceará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"915",NA,NA
"73","2015-09-04 08:08:20-03","MNHN","RECOLNAT_MNHN_P","P03575344","PreservedSpecimen",NA,"Lentibulariaceae","Genlisea","filiformis","Genlisea filiformis","Hunt, D.R.|Ramos, J.F.",NA,"1966","5","28",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03575344' target='other'> <mi>dwc_moreinfo</mi></a>","P03575344",NA,NA,"A.St.-Hil.",NA,"Xavanina-Cachimbo road, 200 km from Xavantina.",NA,NA,"P03575344_01","Mato Grosso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5624",NA,NA
"74","2015-09-04 08:08:20-03","MNHN","RECOLNAT_MNHN_P","P03575345","PreservedSpecimen",NA,"Lentibulariaceae","Genlisea","filiformis","Genlisea filiformis","Salzmann",NA,NA,NA,NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03575345' target='other'> <mi>dwc_moreinfo</mi></a>","P03575345",NA,NA,"A.St.-Hil.",NA,NA,NA,NA,"P03575345_01","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2015-09-04 08:08:20-03","MNHN","RECOLNAT_MNHN_P","P03575346","PreservedSpecimen",NA,"Lentibulariaceae","Genlisea","filiformis","Genlisea filiformis","Salzmann",NA,NA,NA,NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03575346' target='other'> <mi>dwc_moreinfo</mi></a>","P03575346",NA,NA,"A.St.-Hil.",NA,NA,NA,NA,"P03575346_01","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2015-09-04 08:08:20-03","MNHN","RECOLNAT_MNHN_P","P03575347","PreservedSpecimen",NA,"Lentibulariaceae","Genlisea","filiformis","Genlisea filiformis","Mélinon",NA,"1840","1","1",NA,"Guyane française","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03575347' target='other'> <mi>dwc_moreinfo</mi></a>","P03575347",NA,NA,"A.St.-Hil.",NA,NA,NA,NA,"P03575347_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60",NA,NA
"77","2015-09-04 08:08:20-03","MNHN","RECOLNAT_MNHN_P","P03575348","PreservedSpecimen",NA,"Lentibulariaceae","Genlisea","filiformis","Genlisea filiformis","Benoist, R.",NA,"1914","7","10",NA,"Guyane française","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03575348' target='other'> <mi>dwc_moreinfo</mi></a>","P03575348",NA,NA,"A.St.-Hil.",NA,"Pariacabo.",NA,NA,"P03575348_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1437",NA,NA
"78","2015-09-04 08:08:20-03","MNHN","RECOLNAT_MNHN_P","P03575349","PreservedSpecimen",NA,"Lentibulariaceae","Genlisea","filiformis","Genlisea filiformis","Le Prieur",NA,"1840","1","1",NA,"Guyane française","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03575349' target='other'> <mi>dwc_moreinfo</mi></a>","P03575349",NA,NA,"A.St.-Hil.",NA,"Ile de Cayenne.",NA,NA,"P03575349_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2015-09-04 08:08:20-03","MNHN","RECOLNAT_MNHN_P","P03575350","PreservedSpecimen",NA,"Lentibulariaceae","Genlisea","filiformis","Genlisea filiformis","Leprieur",NA,"1840","1","1",NA,"Guyane française","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03575350' target='other'> <mi>dwc_moreinfo</mi></a>","P03575350",NA,NA,"A.St.-Hil.",NA,NA,NA,NA,"P03575350_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2015-09-05 12:36:45-03","MNHN","RECOLNAT_MNHN_P","P06168114","PreservedSpecimen",NA,"Lentibulariaceae","Genlisea","filiformis","Genlisea filiformis","Sastre",NA,"1971","4","10",NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06168114' target='other'> <mi>dwc_moreinfo</mi></a>","P06168114",NA,NA,"A.St.-Hil.",NA,"Distrito Ferderal. Gama, Parque Municipal",NA,NA,"P06168114_01 P06168114_02",NA,NA,NA,NA,"Taylor",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1125",NA,NA
"81","2016-12-26 15:43:31-02","MNHN","RECOLNAT_MNHN_P","P06168116","PreservedSpecimen",NA,"Lentibulariaceae","Genlisea","filiformis","Genlisea filiformis","Raynal-Roques, A.|Jérémis, J.",NA,"1979","4","18",NA,"Guiana","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06168116' target='other'> <mi>dwc_moreinfo</mi></a>","P06168116",NA,NA,"A.St.-Hil.",NA,"Savane de Corossony, a env. 5km à 1W de Sinnamary.",NA,NA,"P06168116_01",NA,NA,NA,NA,"Gonella",NA,NA,NA,NA,NA,NA,NA,NA,NA,"21115",NA,NA
"82","2020-10-01 14:21:50-03","JBB","HEPH","24287","S","Plantae","Lentibulariaceae","Genlisea","filiformis","Genlisea filiformis","Amaral, AG","211","2008","07","03","Southern America","Brasil",NA,NA,"Levantamento feito para o Plano de Manejo.",NA,"Dicotyledon","Lamiales","A. St.-Hil.",NA,"Estação Ecológica do Jardim Botânico de Brasília, Ponto de coleta nº 8. Campo úmido com murundus - próximo à CAESB.",NA,NA,NA,"Distrito Federal","Brasília","-47.85","-15.866667","Amaral, AG",NA,NA,"-47.85","-15.866667",NA,NA,NA,NA,NA,NA,NA,NA
"83","2020-12-11 11:37:09-03","UFMG","BHCB","130881","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","filiformis","Genlisea filiformis","Giorni, VT; Viana, PL; Versieux, LM; Garcia, LC; Silva, LVC; Silva, DF","172","2009","03","16","Southern America","Brasil",NA,NA,"Erva. Flores amarelas. Folhas em roseta.; Área úmida sobre canga.","BHCB028001","Dicotyledon",NA,"A.St.-Hil.",NA,"Floresta Nacional de Carajás, Serra Sul - Corpo C.","753","753",NA,"Pará","Canaã dos Carajás","-50.386111","-6.386111",NA,NA,NA,"-50.386111","-6.386111",NA,NA,NA,NA,NA,NA,NA,NA
"84","2020-12-11 11:37:09-03","UFMG","BHCB","157715","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","filiformis","Genlisea filiformis","Arruda, AJ; Viana, PL; Marino, F; Meyer, PB; Jorge, TB; Arruda, LJ","807","2012","03","23","Southern America","Brasil",NA,NA,"Flores amarelas.; Campo graminoso sobre canga.","BHCB028037","Dicotyledon",NA,"A.St.-Hil.",NA,"Floresta Nacional de Carajás, N7.","699","699",NA,"Pará","Parauapebas","-50.170278","-6.157778",NA,NA,NA,"-50.170278","-6.157778",NA,NA,NA,NA,NA,NA,NA,NA
"85","2020-12-11 11:37:09-03","UFMG","BHCB","157763","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","filiformis","Genlisea filiformis","Arruda, AJ; Viana, PL; Marino, F; Meyer, PB; Jorge, TB; Arruda, LJ","898","2012","03","27","Southern America","Brasil",NA,NA,"Flores amarelas. Tricomas na parte superior da flor.; Campo graminoso sobre canga.","BHCB028002","Dicotyledon",NA,"A.St.-Hil.",NA,"Floresta Nacional de Carajás, N3.","694","694",NA,"Pará","Parauapebas","-50.207778","-6.041667",NA,NA,NA,"-50.207778","-6.041667",NA,NA,NA,NA,NA,NA,NA,NA
"86","2019-06-13 04:36:00-03","MO","MOBOT","3397199","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","filiformis","Genlisea filiformis","T. Læssøe|Paulo T. Sano","Læssøe 52526","1992",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"A. St.-Hil.",NA,"Mun. Abaira: campo de Ouro Fino.","1600.00000000","1700.00000000",NA,"Bahia",NA,"-41.9","-13.25","P.T.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2015-08-13 05:50:00-03","MO","MOBOT","3394692","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","filiformis","Genlisea filiformis","R.M. Harley","Harley 22265","1980","5","21","South America","Brazil",NA,NA,NA,NA,NA,NA,"A. St.-Hil.",NA,"Serras dos Lencois. Lower slopes of Morro do Pai Inacio. Ca. 14.5 km NW of Lencois just N of the main Seabra-Itaberaba road. Municipio of Palmeiras. Open grassy slopes with marshy ground; low shrubs and low evergreen woodland in valleys by small stream and in shelter of sandstone rocks.","700.00000000","1000.00000000",NA,"Bahia",NA,"-41.46666","-12.45",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2013-02-12 09:21:00-02","MO","MOBOT","100567863","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","filiformis","Genlisea filiformis","Martín Cárdenas","Cárdenas Hermosa 4532",NA,NA,NA,"South America","Bolivia",NA,NA,NA,NA,NA,NA,"A. St.-Hil.",NA,NA,NA,NA,NA,"Santa Cruz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"89","2012-05-04 05:16:00-03","MO","MOBOT","3064155","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","filiformis","Genlisea filiformis","Cyril Allen","Allen 705","1924","9","17","South America","Colombia",NA,NA,NA,NA,NA,NA,"A. St.-Hil.",NA,"Swamp, La Jagua, Magdalena Valley.",NA,NA,NA,"Magdalena",NA,NA,NA,"P Taylor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
