"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","recordNumber","occurrenceRemarks","phylum","order","typeStatus","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber"
"92","2020-10-14 09:58:35-03","FURB","FURB","23173","PreservedSpecimen","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova","Barb.Rodr.","Oliveira, AA de","2010","04","19","Dreveck, S.; Carneiro, F.E.","2010","03","15","Brasil","Santa Catarina","São Francisco do Sul","Vila da Glória.","-48.69","-26.19","-48.6900000","-26.1900000","430","430","FURB16280","FURB16280","1908","Regeneração IFFSC 1052 /N/27 Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração Habito: erva terrícola; Fruto verde;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2020-10-14 09:58:35-03","FURB","FURB","24109","PreservedSpecimen","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova","Barb.Rodr.","Korte, A","2010","03","15","Korte, A.; Kniess, A.","2010","03","15","Brasil","Santa Catarina","Ascurra","Guaricanas.","-49.41","-27","-49.4100000","-27.0000000","281","281","FURB16311","FURB16311","2807","Florística IFFSC 633 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: arbustiva; flor branca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2020-10-14 09:58:35-03","FURB","FURB","24225","PreservedSpecimen","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova","Barb.Rodr.","Verdi, M","2010","04","12","Verdi, M.; Souza, N.L. de; Klemz, G. & Klettenberg, D.H.","2010","04","12","Brasil","Santa Catarina","São Bonifácio","Rio Sete.","-48.9608333","-28.0805556","-48.9608333","-28.0805556","332","332","FURB16317","FURB16317","4363","Florística IFFSC 172 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração Habito: arbustiva;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2020-10-14 09:58:35-03","FURB","FURB","24244","PreservedSpecimen","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova","Barb.Rodr.","Verdi, M","2010","04","10","Verdi, M.; Souza, N.L. de; Klemz, G. & Klettenberg, D.H.","2010","04","10","Brasil","Santa Catarina","São Martinho","Estrada Geral São Luiz/SC - 407.","-48.9583333","-28.1683334","-48.9583333","-28.1683334","89","89","FURB16315","FURB16315","4355","Florística IFFSC 147 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: arbustiva; Fruto preto;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2020-10-14 09:58:35-03","FURB","FURB","24474","PreservedSpecimen","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova","Barb.Rodr.","Korte, A","2010","04","09","Korte, A.; Kniess, A.","2010","04","09","Brasil","Santa Catarina","Presidente Getúlio","Santa Rita.","-49.7705556","-27.0902777","-49.7705556","-27.0902777","516","516","FURB16316","FURB16316","2654","Florística IFFSC 571 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio Inicial Habito: arbustiva; flor branca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2020-10-14 09:58:35-03","FURB","FURB","24903","PreservedSpecimen","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova","Barb.Rodr.","Verdi, M","2010","05","05","Verdi, M.; Souza, N.L. de; Klemz, G. & Klettenberg, D.H.","2010","05","05","Brasil","Santa Catarina","Santa Rosa de Lima","Nova Fátima.","-49.1369444","-28.0805556","-49.1369444","-28.0805556","276","276","FURB16294","FURB16294","4666","Florística IFFSC 170 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio Médio; interior do fragmento Habito: arborescente;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2020-10-14 09:58:35-03","FURB","FURB","25541","PreservedSpecimen","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova","Barb.Rodr.","Dreveck, S","2010","05","04","Dreveck, S.","2010","05","04","Brasil","Santa Catarina","Doutor Pedrinho","Ribeirão Rigo.","-49.4997222","-26.73","-49.4997222","-26.7300000","600","600","FURB16288","FURB16288","2203","Florística IFFSC 801 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio Médio; interior do fragmento Habito: arborescente; Fruto verde;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2020-10-14 09:58:35-03","FURB","FURB","25604","PreservedSpecimen","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova","Barb.Rodr.","Dreveck, S","2010","05","04","Dreveck, S.","2010","05","04","Brasil","Santa Catarina","Doutor Pedrinho","Ribeirão Rigo.","-49.4997222","-26.73","-49.4997222","-26.7300000","600","600","FURB16318","FURB16318","2155","Florística IFFSC 802 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio Médio; interior do fragmento Habito: arborescente; Fruto verde;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2020-10-14 09:58:35-03","FURB","FURB","25758","PreservedSpecimen","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova","Barb.Rodr.","Verdi, M","2010","05","29","Verdi, M.; Souza, N.L. de; Klemz, G. & Klettenberg, D.H.","2010","05","29","Brasil","Santa Catarina","Santa Rosa de Lima","Rio dos Índios.","-49.2308334","-27.9897222","-49.2308334","-27.9897222","588","588","FURB16287","FURB16287","4698","Florística IFFSC 194 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração Habito: arborescente;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2020-10-14 09:58:35-03","FURB","FURB","27742","PreservedSpecimen","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova","Barb.Rodr.","Oliveira, AA de","2010","09","17","Schmitt, J.L.; Caglioni, E.; Andrade, S. & Cristofolini, C.","2010","04","27","Brasil","Santa Catarina","Praia Grande","Trilha do Rio do Boi.","-50.0744445","-29.205","-50.0744445","-29.2050000","330","330","FURB16303","FURB16303","2119","Florística IFFSC e01a (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: arborescente; Fruto verde;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2020-10-14 09:58:35-03","FURB","FURB","27955","PreservedSpecimen","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova","Barb.Rodr.","Rigon-Junior, MJ","2010","08","25","Stival-Santos, A.; Silveira, S. & Meyer, D.","2010","07","06","Brasil","Santa Catarina","Biguaçu","Sorocaba do Sul.","-48.78","-27.36","-48.7800000","-27.3600000","442","442","FURB16304","FURB16304","3207","Florística IFFSC 429 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: arbusto; Fruto verde;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2020-10-14 09:58:35-03","FURB","FURB","28334","PreservedSpecimen","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova","Barb.Rodr.","Dreveck, S","2010","08","25","Dreveck, S.","2010","07","08","Brasil","Santa Catarina","Antônio Carlos","Rua Nossa Senhora de Fátima.","-48.78","-27.54","-48.7800000","-27.5400000","230","230","FURB16301","FURB16301","2323","Florística IFFSC 351 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio Médio; interior do fragmento Habito: arbusto; Fruto verde;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2020-10-14 09:58:35-03","FURB","FURB","28359","PreservedSpecimen","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova","Barb.Rodr.","Verdi, M","2010","08","25","Verdi, M.; Burkhardt, B. & Klemz, G.","2010","06","30","Brasil","Santa Catarina","São Bonifácio","Santa Maria.","-48.96","-27.9938889","-48.9600000","-27.9938889","339","339","FURB16305","FURB16305","5120","Florística IFFSC 197 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: arbusto;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2020-10-14 09:58:35-03","FURB","FURB","28442","PreservedSpecimen","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova","Barb.Rodr.","Sobral, M","2010","05","15","Schmitt, J.L.; Caglioni, E.; Andrade, S. & Cristofolini, C.","2010","04","23","Brasil","Santa Catarina","Orleans","Rio Minador.","-49.41","-28.17","-49.4100000","-28.1700000","445","445","FURB16302","FURB16302","1975","Florística IFFSC e142b (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: arbusto; Fruto verde;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2020-10-14 09:58:35-03","FURB","FURB","29084","PreservedSpecimen","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova","Barb.Rodr.","Verdi, M","2010","07","02","Verdi, M.; Burkhardt, B. & Klemz, G.","2010","07","02","Brasil","Santa Catarina","São Bonifácio","Rio Poncho.","-48.8697223","-27.99","-48.8697223","-27.9900000","623","623","FURB16308","FURB16308","4791","Florística IFFSC 198 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: arborescente;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2020-10-14 09:58:35-03","FURB","FURB","30005","PreservedSpecimen","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova","Barb.Rodr.","Rigon-Junior, MJ","2010","10","06","Dreveck, S.; Carneiro, F.E.","2010","02","04","Brasil","Santa Catarina","Corupá","Poço d#?#Anta.","-49.2327778","-26.46","-49.2327778","-26.4600000","280","280","FURB16300","FURB16300","1744","Florística IFFSC 953 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração; interior do fragmento Habito: arbusto; Fruto verde;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2020-10-14 09:58:35-03","FURB","FURB","30177","PreservedSpecimen","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova","Barb.Rodr.","Sobral, M","2010","08","15","Schmitt, J.L.; Caglioni, E.; Andrade, S. & Cristofolini, C.","2010","05","15","Brasil","Santa Catarina","Morro Grande","Três Barras.","-49.77","-28.71","-49.7700000","-28.7100000","203","203","FURB16278","FURB16278","2333","Florística IFFSC e37b (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: arborescente; Fruto verde;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2020-10-14 09:58:35-03","FURB","FURB","30184","PreservedSpecimen","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova","Barb.Rodr.","Sobral, M","2010","08","15","Verdi, M.; Souza, N.L. de; Klemz, G. & Klettenberg, D.H.","2010","04","14","Brasil","Santa Catarina","Grão Pará","Barra do Rio do Meio.","-49.3222223","-28.17","-49.3222223","-28.1700000","332","332","FURB16310","FURB16310","4423","Florística IFFSC 143 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: arborescente;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2020-10-14 09:58:35-03","FURB","FURB","31630","PreservedSpecimen","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova","Barb.Rodr.","Schmitt, JL","2010","11","05","Schmitt, J.L.; Caglioni, E.","2010","10","12","Brasil","Santa Catarina","Imaruí","Forquilinha.","-48.8697223","-28.1647222","-48.8697223","-28.1647222","666","666","FURB16277","FURB16277","3104","Florística IFFSC e148b (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: arbusto; Fruto verde;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2020-10-14 09:58:35-03","FURB","FURB","33764","PreservedSpecimen","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova","Barb.Rodr.","Dreveck, S","2010","10","14","Dreveck, S.; Verdi, M.","2010","10","14","Brasil","Santa Catarina","São Bento do Sul","Braço Esquerdo - APA Rio Vermelho/Humbold.","-49.2366666","-26.3669445","-49.2366666","-26.3669445","334","334","FURB16309","FURB16309","2518","Plano de Manejo APA do Rio Vermelho/Humbold Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: arbustiva; flor estames brancos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2020-10-14 09:58:35-03","FURB","FURB","45406","PreservedSpecimen","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova","Barb.Rodr.","Oliveira, AA de","2015","01","11","Oliveira, A.A. de","2015","01","11","Brasil","Santa Catarina","Jacinto Machado","Tenente.","-49.86","-29.07","-49.8600000","-29.0700000","80","80","FURB16307","FURB16307","909","Regeneração IFFSC 10 /L/226",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2020-10-14 09:58:35-03","FURB","FURB","47480","PreservedSpecimen","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova","Barb.Rodr.","Gasper, AL de","2015","07","24","Gasper, A.L. de; Leitempergher, L. & Lichtenfelz, F.A.","2015","07","20","Brasil","Santa Catarina","Joinville","Condomínio Perini Business Park.","-48.8777778","-26.2366666","-48.8777778","-26.2366666","20","20","FURB16306","FURB16306","3707",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2020-10-14 09:58:35-03","FURB","FURB","55781","PreservedSpecimen","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova","Barb.Rodr.","Schwirkowski, P.","2017","10","05","Schwirkowski, P.","2017","10","05","Brasil","Santa Catarina","São Bento do Sul","Rio natal. Na trilha de subida para o Morro da Igreja.","-49.2638889","-26.3611111","-49.2638889","-26.3611111","300","300","FURB55781","FURB55781_1 FURB55781_2","2442","Frutos imaturos Habitat: Ciófita Habito: Palmeira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2019-11-08 08:49:17-03","FURB","FURB","58283","PreservedSpecimen","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova","Barb.Rodr.","Gebien, W.","2018","03","14","Gebien, W.","2017","10","07","Brasil","Santa Catarina","Blumenau","rua Antonio Zendrom. Interior do fragmento.","-49.0872222","-26.9572222","-49.0872222","-26.9572222","100","100","FURB58283","FURB58283_1 FURB58283_2 FURB58283_3","102",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2020-10-14 09:58:35-03","FURB","FURB","5936","PreservedSpecimen","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova","Barb.Rodr.","Sevegnani, L","2007","05","10","Verdi, M.; Stival-Santos, A.","2007","04","27","Brasil","Santa Catarina","Blumenau","Parque Natural Municipal São Francisco de Assis.","-49.0719445","-26.9213889","-49.0719445","-26.9213889",NA,NA,"FURB16290","FURB16290 FURB16290_1","771","Projeto de Pesquisa. Excicatas A e B. Código: 7463.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2020-10-14 09:58:35-03","FURB","FURB","66003","PreservedSpecimen","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova","Barb.Rodr.","Schwirkowski, P.","2019","12","21","Schwirkowski, P.","2019","12","21","Brasil","Santa Catarina","São Bento do Sul","Rio Natal. Entorno do CEPA Rugendas.","-49.3080556","-26.3225","-49.3080556","-26.3225000","660","660","FURB66003","FURB66003","3786","FOD. Mata ciliar Habitat: Ciófita, frutos imaturos, cor verde Habito: Palmeira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2019-11-08 08:49:17-03","FURB","FURB","12885","PreservedSpecimen","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova","Barb.Rodr.","Beckhauser, TA","2006","11","17","Souza, N.L. de","2006","09","07","Brasil","Santa Catarina","Blumenau","Bairro Garcia.","-49.0661010742188","-26.9193992614746",NA,NA,"80","80","FURB16291","FURB16291 FURB16291_1",NA,NA,NA,NA,NA,NA,NA,"34291","auto",NA,NA,NA,NA,NA
"119","2019-11-08 08:49:17-03","FURB","FURB","2824","PreservedSpecimen","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova","Barb.Rodr.",NA,NA,NA,NA,"B.; Thaize","1997","09","24","Brasil","Santa Catarina","Pomerode",NA,"-49.1768989562988","-26.7406005859375",NA,NA,"135","135","FURB16289","FURB16289 FURB16289_1",NA,NA,NA,NA,NA,NA,NA,"14075","auto",NA,NA,NA,NA,NA
"120","2021-03-16 17:50:13-03","UCS","HUCS","44595","PreservedSpecimen","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova","Barb. Rodr.","Gonzatti, F.","2016","04",NA,"Gonzatti, F.","2016","02","11","Brasil","Rio Grande do Sul","Itati","Reserva Biológica da Mata Paludosa","-50.110597","-29.512881","-50.110597","-29.512881","33","33",NA,NA,"2385","abundante em mata de encosta. Interior da mata, ca. de 2m de altura.","Angiospermae","Arecales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2021-03-16 17:50:13-03","UCS","HUCS","20704","PreservedSpecimen","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova","Barb. Rodr.","Wasum, R.A.",NA,NA,NA,"Wasum, R.A.","2003","03","04","Brasil","Rio Grande do Sul","São Francisco de Paula","Linha feixe","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,NA,NA,"20704","mata secundária","Angiospermae","Arecales",NA,NA,NA,"76715","auto",NA,NA,NA,NA,NA
"122","2020-04-27 16:08:46-03","UFES","VIES","18959","S","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova","Barb.Rodr.","Lorencini, T.S.; Siqueira, V.B.","2009","03","08","Lorencini, T.S.; Siqueira, V.B. & Braun, A.","2009","02","07","Brasil","Espírito Santo","Santa Maria de Jetibá","Garrafão.","-40.7461013793945","-20.040599822998",NA,NA,NA,NA,"VIES018959","VIES018959 VIES018959_1","169",NA,NA,NA,NA,NA,NA,"31867","auto",NA,NA,NA,NA,NA
"123","2019-08-16 08:38:23-03","UTFPR","HCF","10362","S","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova","Barb.Rodr.","J. Cordeiro & P.Larocca","2013",NA,NA,"M.G. Caxambu","2012","02","04","Brasil","PR","Guaratuba","Rio São João - estrada Castelhanos","-48.914056","-25.810972","48°54'50,6 W","25°48'39,5 S","272","272",NA,NA,"3815","arvoreta ciófila, ripária, ca. 2,20 m. Frutos imaturos verdes. Ocasional.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2019-09-24 16:41:22-03","UTFPR","HCF","29463","S","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova","Barb.Rodr.","M. Verdi","2010","05","29","M. Verdi","2010","05","29","Brasil","SC","Santa Rosa de Lima","Rio dos Índios","-49.230833","-27.989722","49°13'51 W","27°59'23 S","588","588",NA,NA,"4698","arborescente. Em estágio médio de regeneração.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2020-12-21 16:13:34-03","MBM","MBM","12162","PreservedSpecimen","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova","Barb. Rodr.","Noblick, L.R.",NA,NA,NA,"Koczicki, C.","1969","07","31","Brazil","Paraná","Morretes","Serra do Leão","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"MBM012162","MBM012162","205",NA,NA,NA,NA,"Southern America",NA,"30514","auto",NA,NA,NA,NA,NA
"126","2020-12-21 16:13:34-03","MBM","MBM","129821","PreservedSpecimen","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova","Barb. Rodr.","Hatschbach, G.",NA,NA,NA,"Goetzke, S.","1985","05","22","Brazil","Paraná","Morretes","Curva da Ferradura, Estrada da Graciosa","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"MBM129821",NA,"39",NA,NA,NA,NA,"Southern America",NA,"30514","auto",NA,NA,NA,NA,NA
"127","2020-12-21 16:13:34-03","MBM","MBM","230830","PreservedSpecimen","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova","Barb. Rodr.","Noblick, L.R.",NA,NA,NA,"O.S.; Dittrich, V.A.O.; Dittrich, V.A.O.","1998","09","08","Brazil","São Paulo","Ubatuba","Morro Corcovado","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"MBM230830","MBM230830 MBM230830_1","2702",NA,NA,NA,NA,"Southern America",NA,"34265","auto",NA,NA,NA,NA,NA
"128","2020-12-21 16:13:34-03","MBM","MBM","397423","PreservedSpecimen","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova","Barb. Rodr.","Barboza, E.",NA,NA,NA,"Ariati, V.; Roher, D.; Daniel, V.; Roher, D.; Daniel, V.","2013","02","11","Brazil","Paraná","São José dos Pinhais",NA,"-48.891364","-25.987628","-48.891364","-25.987628",NA,NA,"MBM397423",NA,"858","Floresta Ombrófila Densa.",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"129","2020-12-21 16:13:34-03","MBM","MBM","385337","PreservedSpecimen","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova","Barb. Rodr.","Brotto, M.L.","2013","10","02","Engels, M.E.","2013","09","02","Brasil","Paraná","Guaratuba","Serra do Mar, Linha de transmissão elétrica Curitiba a Joinville","-48.943056","-25.881944","-48.943056","-25.881944","800","800","MBM385337","MBM385337 MBM385337_1","1586","Palmeira de sub-bosque. Folhas verdes.; Floresta Ombrófila Densa.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2020-12-21 16:13:34-03","MBM","MBM","414083","PreservedSpecimen","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova","Barb. Rodr.","Brotto, M.L.","2018","08","22","Cordeiro, J.; Nardin, E.; Nardin, E.","2015","08","09","Brazil","São Paulo","Limeira","Sitio São José","-47.338056","-22.487222","-47.338056","-22.487222",NA,NA,"MBM414083",NA,"5439","Arbusto, 1,80m de altura. Frutos imaturos verdes. UNICATA.; Floresta Estacional Semidecidual.",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"131","2020-12-21 16:13:34-03","MBM","MBM","169623","PreservedSpecimen","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova","Barb. Rodr.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.; Barboza, E.; Barboza, E.","1994","09","08","Brazil","Paraná","Antonina","Reserva Biológica de Sapitanduva","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"MBM169623",NA,"61004",NA,NA,NA,NA,"Southern America",NA,"38300","auto",NA,NA,NA,NA,NA
"132","2020-12-21 16:13:34-03","MBM","MBM","12161","PreservedSpecimen","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova","Barb. Rodr.","Noblick, L.R.",NA,NA,NA,"Hatschbach, G.","1969","07","03","Brazil","Paraná","Antonina","São Sebastião","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"MBM012161",NA,"21684",NA,NA,NA,NA,"Southern America",NA,"38300","auto",NA,NA,NA,NA,NA
"133","2020-12-21 16:13:34-03","MBM","MBM","281250","PreservedSpecimen","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova","Barb. Rodr.","Gatti, G.",NA,NA,NA,"Cheer, M.; et al.; et al.","2002","03","31","Brazil","Paraná","Guaraqueçaba","Reserva Natural Salto Morato","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"MBM281250","MBM281250","377",NA,NA,NA,NA,"Southern America",NA,"37295","auto",NA,NA,NA,NA,NA
"134","2020-12-21 16:13:34-03","MBM","MBM","78565","PreservedSpecimen","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova","Barb. Rodr.","Hatschbach, G.",NA,NA,NA,"Kummrow, R.","1982","09","14","Brazil","Paraná","Guaratuba","Itararé","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"MBM078565",NA,"2002",NA,NA,NA,NA,"Southern America",NA,"41937","auto",NA,NA,NA,NA,NA
"135","2020-12-21 16:13:34-03","MBM","MBM","9319","PreservedSpecimen","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova","Barb. Rodr.","Noblick, L.R.",NA,NA,NA,"Lindeman, J.; Haas, H.; Haas, H.","1966","09","29","Brazil","Paraná","Morretes","Estrada da Graciosa, Bela Vista","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"MBM009319","MBM009319","2588",NA,NA,NA,NA,"Southern America",NA,"30514","auto",NA,NA,NA,NA,NA
"136","2020-12-21 16:13:34-03","MBM","MBM","250293","PreservedSpecimen","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova","Barb. Rodr.","Kozera, C.",NA,NA,NA,"Kozera, C.; et al.; et al.","1999","12","18","Brazil","Paraná","Morretes","Parque Estadual Pico do Marumbi","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"MBM250293","MBM250293","1359",NA,NA,NA,NA,"Southern America",NA,"30514","auto",NA,NA,NA,NA,NA
"137","2020-12-21 16:13:34-03","MBM","MBM","270257","PreservedSpecimen","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova","Barb. Rodr.","Hatschbach, G.",NA,NA,NA,"Tessmann, G.","1948","04","17","Brazil","Paraná","Morretes","Serra do Mar","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"MBM270257","MBM270257","3125",NA,NA,NA,NA,"Southern America",NA,"30514","auto",NA,NA,NA,NA,NA
"138","2020-12-21 16:13:34-03","MBM","MBM","395387","PreservedSpecimen","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova","Barb. Rodr.","Brotto, M.L.","2015","02","12","Engels, M.E.; Bonaldi, R.A.; Silva, R.C.; Bonaldi, R.A.; Silva, R.C.","2013","07","10","Brazil","Paraná","Paranaguá","Salto das Andorinhas","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"MBM395387","MBM395387 MBM395387_1","1222","Palmeira.; Sub-bosque de Floresta Ombrófila Densa.",NA,NA,NA,"Southern America",NA,"24916","auto",NA,NA,NA,NA,NA
"139","2020-12-21 16:13:34-03","MBM","MBM","396399","PreservedSpecimen","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova","Barb. Rodr.","Barboza, E.","2015","04","14","Engels, M.E.; Ferneda Rocha, L.C.; Michelon, C.; Ferneda Rocha, L.C.; Michelon, C.","2013","06","28","Brazil","Paraná","Piraquara","Parque Estadual Pico do Marumbi, Morro do Canal","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"MBM396399","MBM396399","1030B",NA,NA,NA,NA,"Southern America",NA,"12577","auto",NA,NA,NA,NA,NA
"140","2020-12-21 16:13:34-03","MBM","MBM","245429","PreservedSpecimen","Plantae","Arecaceae","Geonoma","gamiova","Geonoma gamiova","Barb. Rodr.","Noblick, L.R.",NA,NA,NA,"Poliquesi, C.B.; Cordeiro, J.; Barboza, E.; Cordeiro, J.; Barboza, E.","1999","11","24","Brazil","Paraná","Ponta Grossa","Buraco do Padre","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"MBM245429","MBM245429","630",NA,NA,NA,NA,"Southern America",NA,"46557","auto",NA,NA,NA,NA,NA
