"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","infraspecificEpithet","scientificNameAuthorship","identifiedBy","recordNumber","stateProvince","locality","decimalLongitude","decimalLatitude","imagecode","county","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","typeStatus","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"242","2013-04-01 09:19:56-03","IPT","BCTW","19976","S","Plantae",NA,"Swartzia","flaemingii","Swartzia flaemingii","Lorenzi, H.",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"Raddi",NA,"53",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"243","2013-04-01 09:19:56-03","IPT","BCTW","15558","S","Plantae",NA,"Swartzia","flaemingii","Swartzia flaemingii psilonema",NA,NA,NA,NA,NA,"Brasil",NA,NA,"Sinonímia: Swartzia psilonema",NA,"Magnoliophyta",NA,"psilonema","Raddi",NA,NA,"Pará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"244","2021-03-21 19:36:12-03","UFC","EAC","11946","PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii","Viana, F.A.","1982","08","18","Southern America","Brasil",NA,NA,"Árvore de uns 6m..; Cerrado","EAC0011946","Dicotyledon",NA,NA,"Raddi","Fernandes, A.; Bezerra, P.","s.n.","Ceará","Estação Ecológica.","-40.1236000061035","-6.57360982894897","EAC0011946","Aiuaba",NA,NA,"68662","auto",NA,"1983","07",NA,NA,"13",NA,NA,NA,NA,NA
"245","2021-03-21 19:36:12-03","UFC","EAC","9367","PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii","Figueiredo, M.A.","1980","11","28","Southern America","Brasil",NA,NA,"Arbórea; Caatinga","EAC0009367","Dicotyledon",NA,NA,"Raddi","Fernandes, A.; Bezerra, P.","s.n.","Ceará","Serra Bonita, Estação Ecológica de Aiuba.","-40.1236000061035","-6.57360982894897","EAC0009367","Aiuaba",NA,NA,"68662","auto",NA,"1980","12",NA,NA,"18",NA,NA,NA,NA,NA
"246","2021-03-21 19:36:12-03","UFC","EAC","33404","PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii","Bruno, M.M.A.; Sobrinho, M.A.","2001","07","18","Southern America","Brasil",NA,NA,"Caulifloria;&nf;Melitofilia..; Mata seca","EAC0033404","Dicotyledon",NA,NA,"Raddi","Lima-Verde, L.W.","219","Ceará","RPPN - Serra das Almas.","-40.6775016784668","-5.1783299446106","EAC0033404","Crateús",NA,NA,"43216","auto",NA,"2002","03",NA,NA,NA,NA,NA,NA,NA,NA
"247","2021-03-21 19:36:12-03","UFC","EAC","11799","PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii","Figueiredo, M.A.","1983","01","21","Southern America","Brasil",NA,NA,"Arbórea","EAC0011799","Dicotyledon",NA,NA,"Raddi","Fernandes, A.; Bezerra, P.","s.n.","Ceará","Sítio São Pedro.","-40.6775016784668","-5.1783299446106","EAC0011799","Crateús",NA,NA,"43216","auto",NA,"1983","05",NA,NA,"03",NA,NA,NA,NA,NA
"248","2021-03-21 19:36:12-03","UFC","EAC","18316","PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii","Cavalcanti, F.S.","1991","12","22","Southern America","Brasil",NA,NA,NA,"EAC0018316","Dicotyledon",NA,NA,"Raddi","Fernandes, A.","s.n.","Ceará","Subida do limoeiro - Chapada do Araripe.","-39.4094009399414","-7.23416996002197","EAC0018316","Crato",NA,NA,"30071","auto",NA,"1991","12",NA,NA,"22",NA,NA,NA,NA,NA
"249","2021-03-21 19:36:12-03","UFC","EAC","16141","PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii","Araújo, F.S.","1989","07","21","Southern America","Brasil",NA,NA,NA,"EAC0016141","Dicotyledon",NA,NA,"Raddi","Fernandes, A.; Nunes, E.","s.n.","Ceará","Baixa fria.","-40.7742004394531","-5.53444004058838","EAC0016141","Novo Oriente","810","810","28544","auto",NA,"1996","04",NA,NA,"17",NA,NA,NA,NA,NA
"250","2021-03-21 19:36:12-03","UFC","EAC","15862","PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii","Figueiredo, M.A.","1988","09","19","Southern America","Brasil",NA,NA,NA,"EAC0015862","Dicotyledon",NA,NA,"Raddi","Fernandes, A.","s.n.","Pernambuco","Sítio dos moreiras, Caririmirim - Sítio Mata grande.",NA,NA,"EAC0015862",NA,"920","920",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","2021-03-21 19:36:12-03","UFC","EAC","23761","PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii","Araújo, F.S.; Martins, F.R.","1996","05","21","Southern America","Brasil",NA,NA,"Arbórea, 5m, flor lilás; Carrasco","EAC0023761","Dicotyledon",NA,NA,"Raddi",NA,"1208","Pernambuco","BR 122, Chap. do Araripe, próx. ao Posto da Serra, substrato solos citálicos, subida da Chapada pelo lado de Exu","-39.771389","-7.415","EAC0023761","Exu","890","890",NA,NA,NA,NA,NA,"-39.771389","-7.415",NA,NA,NA,NA,NA,NA
"252","2021-03-21 19:36:12-03","UFC","EAC","25483","PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii","Andrade, M.","1997","09","16","Southern America","Brasil",NA,NA,NA,"EAC0025483","Dicotyledon",NA,NA,"Raddi","Fernandes, A.; Nunes, E.","s.n.","Maranhão","Entre entrocamento e Arame.",NA,NA,"EAC0025483",NA,NA,NA,NA,NA,NA,"1997","09",NA,NA,"26",NA,NA,NA,NA,NA
"253","2021-03-21 19:36:12-03","UFC","EAC","4418","PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii","Ducke, A.","1946","07","02","Southern America","Brasil",NA,NA,NA,"EAC0004418","Dicotyledon",NA,NA,"Raddi","Lima, H.C.","s.n.","Ceará","Arredores de Crato.",NA,NA,"EAC0004418",NA,NA,NA,NA,NA,NA,"2002","12",NA,NA,NA,NA,NA,NA,NA,NA
"254","2021-03-21 19:36:12-03","UFC","EAC","52306","PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii","Loiola, M.I.B.; et al.","2012","06","07","Southern America","Brasil",NA,NA,"Árvore, +/- 4m; fruto verde.","EAC0052306","Dicotyledon",NA,NA,"Raddi","Loiola, M.I.B.; Nunes, E.","1907","Ceará","estrada entre Tianguá e Ubajara","-40.97725","-3.791889","EAC0052306","Tianguá","881","881",NA,NA,NA,"2012","08","-40.97725","-3.791889","16",NA,NA,NA,NA,NA
"255","2021-03-21 19:36:12-03","UFC","EAC","55558","PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii","Loiola, M.I.B.; Tabosa, F.R.S.","2013","04","19","Southern America","Brasil",NA,NA,"Carrasco.","EAC0055558","Dicotyledon",NA,NA,"Raddi","Lima-Verde, L.W.; Nunes, E.P.","s.n.","Ceará","Gameleira","-40.116667","-6.65","EAC0055558","Aiuaba",NA,NA,NA,NA,NA,"2013","06","-40.116667","-6.65","12",NA,NA,NA,NA,NA
"256","2021-03-21 19:36:12-03","UFC","EAC","59708","PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii","Mascena, V.M.","2015","04","06","Southern America","Brasil",NA,NA,"Manejo da abelha uruçu no chão.; Árvore; flor branca.; Carrasco.","EAC0059708","Dicotyledon",NA,NA,"Raddi","Lima-Verde, L.W.","C94","Pernambuco","Serra do Catolé, refúgio das abelhas Professor Paulo Nogueira Neto.","-39.470333","-7.464167","EAC0059708","Moreilândia","880","880",NA,NA,NA,"2015","06","-39.470333","-7.464167","22",NA,NA,NA,NA,NA
"257","2021-03-21 19:36:12-03","UFC","EAC","3355","PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii","Fernandes, A.; Matos, F.J.A.","1977","07","22","Southern America","Brasil",NA,NA,"Arbusto.","EAC0003355","Dicotyledon",NA,NA,"Raddi","Fernandes, A.; Bezerra, P.","EAC3355","Alagoas","Faz. Pau-Beasil.","-35.7352981567383","-9.6658296585083","EAC0003355","Maceió",NA,NA,"34538","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","2021-03-21 19:36:12-03","UFC","EAC","13100","PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii","Fernandes, A.; Matos, F.J.A.","1985","03","31","Southern America","Brasil",NA,NA,"Árvore.. Flor Alva.","EAC0013100","Dicotyledon",NA,NA,"Raddi","Fernandes, A.; Nunes, E.","EAC13100","Ceará","Chapada do Araripe.","-39.4094009399414","-7.23416996002197","EAC0013100","Crato",NA,NA,"30071","auto",NA,"1985","04",NA,NA,"03",NA,NA,NA,NA,NA
"259","2021-03-21 19:36:12-03","UFC","EAC","18798","PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii","Nunes, E.; Cavada, B.S.","1992","09","16","Southern America","Brasil",NA,NA,"Arbórea","EAC0018798","Dicotyledon",NA,NA,"Raddi","Fernandes, A.; Nunes, E.","EAC18798","Ceará","Chapada do Araripe, entrada para Nova Olinda.","-39.4094009399414","-7.23416996002197","EAC0018798","Crato",NA,NA,"30071","auto",NA,"1992","09",NA,NA,NA,NA,NA,NA,NA,NA
"260","2021-03-21 19:36:12-03","UFC","EAC","45929","PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii","Lima-Verde, L.W.; Araújo, F. .S.; et al.","1999","04","30","Southern America","Brasil",NA,NA,"Árvore, 23m, ocasional.; Floresta ombrófila","EAC0045929","Dicotyledon",NA,NA,"Raddi","Lima-Verde, L.W.","1418","Ceará","Flona do Araripe","-39.4094009399414","-7.23416996002197","EAC0045929","Crato","930","930","30071","auto",NA,"2000","04",NA,NA,"08",NA,NA,NA,NA,NA
"261","2021-03-21 19:36:12-03","UFC","EAC","19629","PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii","Araújo, F.S.","1991","03","09","Southern America","Brasil",NA,NA,"Arbórea; Carrasco","EAC0019629","Dicotyledon",NA,NA,"Raddi","Fernandes, A.","503","Ceará","Baixa fria - Planalto da Ibiapaba.","-40.7742004394531","-5.53444004058838","EAC0019629","Novo Oriente",NA,NA,"28544","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","2021-03-21 19:36:12-03","UFC","EAC","16090","PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii","Araújo, F.S.","1990","02","03","Southern America","Brasil",NA,NA,"Arbórea","EAC0016090","Dicotyledon",NA,NA,"Raddi","Fernandes, A.","s.n.","Ceará","Baixa fria - Planalto da Ibiapaba.","-40.7742004394531","-5.53444004058838","EAC0016090","Novo Oriente",NA,NA,"28544","auto",NA,"1990","02",NA,NA,"07",NA,NA,NA,NA,NA
"263","2021-03-21 19:36:12-03","UFC","EAC","27988","PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii","Fernandes, A.; Nunes, E.; Paula-Zárate, E.L.","1999","02","26","Southern America","Brasil",NA,NA,"Árvore.. Flor Amarela-branca.; Mata úmida","EAC0027988","Dicotyledon",NA,NA,"Raddi","Fernandes, A.; Nunes, E.","EAC27988","Ceará","Gavião - Planalto da Ibiapaba.","-40.9211006164551","-3.85443997383118","EAC0027988","Ubajara",NA,NA,"27385","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","2021-03-21 19:36:12-03","UFC","EAC","22331","PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii","Araújo, F.S.","1993","07","09","Southern America","Brasil",NA,NA,"Árvore; Carrasco","EAC0022331","Dicotyledon",NA,NA,"Raddi",NA,"s.n.","Ceará","Jaburuna/Norte.","-40.9211006164551","-3.85443997383118","EAC0022331","Ubajara","920","920","27385","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265","2021-03-21 19:36:12-03","UFC","EAC","22329","PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii","Araújo, F.S.","1992","08","28","Southern America","Brasil",NA,NA,"Carrasco","EAC0022329","Dicotyledon",NA,NA,"Raddi",NA,"540","Ceará","Jaburuna Sul, pl Ibiapaba. Arbóreo","-40.9211006164551","-3.85443997383118","EAC0022329","Ubajara","830","830","27385","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","2021-03-21 19:36:12-03","UFC","EAC","19689","PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii","Alencar, M.E.","1993","07","03","Southern America","Brasil",NA,NA,"Arbórea","EAC0019689","Dicotyledon",NA,NA,"Raddi","Fernandes, A.","s.n.","Piauí","Serra velha.","-40.9043998718262","-7.35500001907349","EAC0019689","Padre Marcos",NA,NA,"17353","auto",NA,"1993","07",NA,NA,NA,NA,NA,NA,NA,NA
"267","2020-12-21 16:28:19-03","MBM","MBM","413785","PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii","Brotto, M.L.","2018","04","30","Southern America","Brazil",NA,NA,"Arvoreta com 4 m de altura; pétalas brancas; inflorescência no caule.; Floresta Estacional Semidecidual.","MBM413785",NA,NA,NA,"Raddi","Brotto, M.L.","2627","Minas Gerais","Morro da Pedreira","-43.613333","-19.309167","MBM413785","Santana do Riacho","950","950",NA,NA,NA,"2018","08","-43.613333","-19.309167","06",NA,NA,NA,NA,NA
"268","2020-12-21 16:28:19-03","MBM","MBM","254626","PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii","Jardim, J.G.; et al.; et al.","2000","02","01","Southern America","Brazil",NA,NA,NA,"MBM254626",NA,NA,NA,"Raddi","Torque, B.M.","2605","Bahia","Rodovia Maraú - Ubaitaba","-39.0147018432617","-14.103099822998","MBM254626","Maraú",NA,NA,"47076","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269","2020-12-21 16:28:19-03","MBM","MBM","228160","PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii","Lima, H.C. de",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM228160",NA,NA,NA,"Raddi","Lima, H.C. de","1027","Minas Gerais","Estrada para Virgem da Lapa","-42.7299995422363","-17.2856006622314","MBM228160","Turmalina",NA,NA,"36128","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270","2020-12-21 16:28:19-03","MBM","MBM","405836","PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii","Rosario, C.S.","2013","04","11","Southern America","Brazil",NA,NA,"Arbusto de 2 m de altura; flor branca.","MBM405836",NA,NA,NA,"Raddi","Rosario, C.S.","s.n.","Pará","Rio Xingu, Travessão 5","-52.2064018249512","-3.20333003997803","MBM405836","Altamira",NA,NA,"748499","auto",NA,"2013","04",NA,NA,"11",NA,NA,NA,NA,NA
"271","2020-12-21 16:28:19-03","MBM","MBM","100921","PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii","Nascimento, O.C.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM100921",NA,NA,NA,"Raddi","Silva, M.G.","417","Pará","Fazenda Curiman, próximo ao Ipiranga","-48.1521987915039","-2.41888999938965","MBM100921","Tomé-Açu",NA,NA,"97524","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","2020-12-21 16:28:19-03","MBM","MBM","83338","PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii cognata","Lewis, G.P.; et al.; et al.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM083338",NA,NA,"cognata","Cowan","Lewis, G.P.","1019","Bahia","Km 1 da estrada para Maraú","-39.0147018432617","-14.103099822998","MBM083338","Maraú",NA,NA,"47076","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273","2020-12-21 16:28:19-03","MBM","MBM","110333","PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii cognata","Mattos Silva, A.; et al.; et al.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM110333",NA,NA,"cognata","Cowan","Lewis, G.P.","1966","Bahia","Nilo Peçanha","-39.1068992614746","-13.5993995666504","MBM110333","Nilo Peçanha",NA,NA,"39303","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","2020-12-21 16:28:19-03","MBM","MBM","284973","PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii poliata","Jost, T.; et al.; et al.","1995","12","18","Southern America","Brazil",NA,NA,NA,"MBM284973",NA,NA,"poliata","R.S. Cowan","Mansano, V.","179","Bahia","Fazenda do Bu","-37.6105995178223","-11.8135995864868","MBM284973","Conde",NA,NA,"31737","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","2020-12-21 16:28:19-03","MBM","MBM","271687","PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii psilonema","Lombardi, J.A.; et al.; et al.","1998","09","05","Southern America","Brazil",NA,NA,"Árvore, ca 10m,. Frutos imaturos castanhos. Mata atlântica de morro","MBM271687",NA,NA,"psilonema","(Harms) R.S. Cowan","Bortoluzzi, R.","2347","Minas Gerais","Estação Biológica da Caratinga, fazenda Montes Claros, mata do Rafael","-42.1391983032227","-19.7896995544434","MBM271687","Caratinga",NA,NA,"49886","auto",NA,"2009","07",NA,NA,"13",NA,NA,NA,NA,NA
"276","2020-12-21 16:28:19-03","MBM","MBM","274867","PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii","Alves, L.J.; et al.; et al.","2001","09","06","Southern America","Brazil",NA,NA,NA,"MBM274867",NA,NA,NA,"Raddi","Guedes, M.L.","278","Bahia","Orico","-39.3736000061035","-14.1641998291016","MBM274867","Ibirapitanga",NA,NA,"33549","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","2020-12-21 16:28:19-03","MBM","MBM","139719","PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii","Santos, T.S. dos; et al.; et al.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM139719",NA,NA,NA,"Raddi",NA,"4547","Bahia","Estrada Ubaitaba - Campinhos, km 60-62","-39.323299407959","-14.3125","MBM139719","Ubaitaba",NA,NA,"27575","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278","2020-12-21 16:28:19-03","MBM","MBM","306555","PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii","Pirani, J.R.; et al.; et al.","1997","03","24","Southern America","Brazil",NA,NA,NA,"MBM306555",NA,NA,NA,"Raddi","Cordeiro, I.","3834","Minas Gerais","Estrada sobre o leito da ferrovia","-44.1192016601562","-18.3253002166748","MBM306555","Monjolos",NA,NA,"32003","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279","2020-12-21 16:28:19-03","MBM","MBM","314171","PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii","Lima, H.C. de; et al.; et al.","2005","01","12","Southern America","Brazil",NA,NA,"Árvore com 9m de altura. Tronco com casca pardacenta e levemente fissurada, DAP 32+17 cm. Botões e flores com pétala branca, estames com filetes brancos e enteras amarelas. Vários indivíduos remanescentes no pasto e nas capoeiras. Fr","MBM314171",NA,NA,NA,"Raddi",NA,"6235","Rio de Janeiro","Morro dos Pregos, Sítio Guaicurus, propriedade do Sr. Manoel Gomes","-42.5102996826172","-22.9200000762939","MBM314171","Saquarema",NA,NA,"17036","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280","2019-08-15 09:03:00-03","UESC","UESC","9093","S","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii","L.A.Mattos Silva","2003","03","10",NA,"Brasil",NA,NA,"Vegetação secundária (Capoeira). Solo Sílico-argiloso.; Árvore, 8 metros de altura x 30 cm de diâmetro.","UESC0009093",NA,NA,NA,"Raddi",NA,"4719","Bahia",NA,"-39.0494003295898","-14.7889003753662",NA,"Ilhéus",NA,NA,"61245","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281","2013-01-07 15:04:49-02","MNHN","RECOLNAT_MNHN_P","P00394601","PreservedSpecimen",NA,"Fabaceae","Swartzia","flaemingii","Swartzia flaemingii",NA,"1867",NA,NA,NA,"Brésil","xy",NA,"Cat. des bois : B 5514 / Catalogue, mention en marge : 2003 / Récolement : x 2 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00394601' target='other'> <mi>dwc_moreinfo</mi></a>","P00394601",NA,NA,NA,"Raddi",NA,NA,NA,"s.loc.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42",NA,NA
"282","2016-03-09 17:11:55-03","MNHN","RECOLNAT_MNHN_P","P00871128","PreservedSpecimen",NA,"Fabaceae","Swartzia","flaemingii","Swartzia flaemingii","Silva, E.D.","2008","9","7",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00871128' target='other'> <mi>dwc_moreinfo</mi></a>","P00871128",NA,NA,NA,"Raddi",NA,NA,"São Paulo","Núcleo Santa Virgínia, Parque Estadual da Serra do Mar, Vargem Grande, trilha do morro do Corcovado","-45.21083","-23.45194","P00871128_01","Ubatuba",NA,"1018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1176",NA,NA
"283","2019-12-20 14:46:55-03","MNHN","RECOLNAT_MNHN_P","P00871129","PreservedSpecimen",NA,"Fabaceae","Swartzia","flaemingii","Swartzia flaemingii","Silva, E.D.","2008","9","7",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00871129' target='other'> <mi>dwc_moreinfo</mi></a>","P00871129",NA,NA,NA,"Raddi",NA,NA,"São Paulo","Núcleo Santa Virginia; Parque Estadual da Serra do Mar; Vargem Grande; Trilha do Morro do Corcovado","-45.18333","-23.43333","P00871129_01","Ubatuba",NA,"1018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1176",NA,NA
"284","2020-12-11 11:36:33-03","UFMG","BHCB","185980","PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii","Gontijo, FD","2014","10","06","Southern America","Brasil",NA,NA,"Arbóreo; Frutificação; Margens de estrada. Frutos verdes.Altura 6m; Floresta estacional semidecidual","BHCB185980","Dicotyledon",NA,NA,"Raddi",NA,"361","Minas Gerais",NA,"-43.276911","-19.195825",NA,"Conceição do Mato Dentro",NA,NA,NA,NA,NA,"2015","05","-43.276911","-19.195825","22",NA,NA,NA,NA,NA
"285","2020-12-11 11:36:33-03","UFMG","BHCB","185879","PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii","Gontijo, FD; Tameirão Neto, E; Souza, DT","2014","08","26","Southern America","Brasil",NA,NA,"Arbóreo; Frutificação; Floresta estacional semidecidual","BHCB185879","Dicotyledon",NA,NA,"Raddi",NA,"893","Minas Gerais",NA,"-43.291308","-19.357478",NA,"Itambé do Mato Dentro","800","800",NA,NA,NA,NA,NA,"-43.291308","-19.357478",NA,NA,NA,NA,NA,NA
"286","2020-12-11 11:36:33-03","UFMG","BHCB","185906","PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii","Gontijo, FD; Tameirão Neto, E; Souza, DT","2014","08","28","Southern America","Brasil",NA,NA,"Arbóreo; Frutificação; Borda de FES; Floresta estacional semidecidual","BHCB185906","Dicotyledon",NA,NA,"Raddi",NA,"920","Minas Gerais",NA,"-43.270128","-19.577811",NA,"Itabira","805","805",NA,NA,NA,"2015","05","-43.270128","-19.577811","22",NA,NA,NA,NA,NA
"287","2020-12-11 11:36:33-03","UFMG","BHCB","188328","PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii","Meyer, PB; Araújo, A","2014","09","25","Southern America","Brasil",NA,NA,"Arbórea; Vegetação sobre afloramento calcário - Floresta Estacional Decidual","BHCB188328","Dicotyledon",NA,NA,"Raddi",NA,"3042","Minas Gerais","Área da Belocal","-44.0814018249512","-19.5578002929688",NA,"Matozinhos",NA,NA,"20503","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288","2020-12-11 11:36:33-03","UFMG","BHCB","934","PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii","Oliveira, JA de","1977","11",NA,"Southern America","Brasil",NA,NA,"terrestre;árvore",NA,"Dicotyledon",NA,NA,"Raddi",NA,"s.n.","Minas Gerais","Campus da UFMG. ICB.","-43.937801361084","-19.9207992553711",NA,"Belo Horizonte",NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289","2020-12-11 11:36:33-03","UFMG","BHCB","12929","PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii","Mendonça, CV; Gomes, JV","1993","10","21","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,NA,"Raddi",NA,"s.n.","Minas Gerais","Fazenda Montes Claros","-42.1391983032227","-19.7896995544434",NA,"Caratinga",NA,NA,"49886","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290","2021-03-24 17:17:20-03","UFMA","MAR","4954","S","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii","N. Figueiredo","2010","03","23",NA,"Brasil",NA,NA,"Ponto 13",NA,NA,NA,NA,"Raddi","N. Figueiredo",NA,"Maranhão","MPX-Itaqui","-44.302778","-2.529722",NA,"São Luís",NA,NA,NA,NA,NA,"2010","03","44º18'10W","02º31'47S","23",NA,NA,NA,NA,NA
"291","2021-03-24 17:17:20-03","UFMA","MAR","3467","S","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii",NA,"1995","08","29",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"Raddi",NA,NA,"Maranhão","ALUMAR","-44.328889","-2.691667",NA,"São Luís",NA,NA,NA,NA,NA,NA,NA,"44º19'44W","02º41'30S",NA,NA,NA,NA,NA,NA
"292","2021-03-24 17:17:20-03","UFMA","MAR","5501","S","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii","Santos, S.M.","2011","01","16",NA,"Brasil",NA,NA,"Coloração branca, arbusto",NA,NA,NA,NA,"Raddi",NA,NA,"Maranhão","Estação Ecológica do Rangedor","-44.265278","-2.498333",NA,"São Luís",NA,NA,NA,NA,NA,NA,NA,"44º15'55W","02º29'54S",NA,NA,NA,NA,NA,NA
