"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","infraspecificEpithet","relatedCatalogItem","individualCount","typeStatus","fieldNumber"
"339","2017-08-25 05:21:00-03","MO","MOBOT","2408114","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Sara G. Tressens|H. A. Keller|Victor Maruñak|V. Revilla|F. Robledo|O. Vebra|W. Vebra","Tressens 5957","1997","10","16","South America","Argentina","Misiones","Guaraní","Predio Guaraní. Picada al ayo. Soberbio",NA,NA,NA,NA,NA,NA,"(Cambess.) Rotman","Tressens, S. G., //","-54.205","-26.91638",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"340","2017-08-25 05:21:00-03","MO","MOBOT","2426374","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Sara G. Tressens|H. A. Keller|Victor Maruñak|V. Revilla|F. Robledo|W. Vebra","Tressens 6384","1999","9","1","South America","Argentina","Misiones","Guaraní","Predio Guaraní. Camino al ayo. Soberbio",NA,NA,NA,NA,NA,NA,"(Cambess.) Rotman","Tressens, S. G., //","-54.205","-26.91638",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"341","2017-08-25 05:21:00-03","MO","MOBOT","2426392","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Sara G. Tressens|H. A. Keller|Victor Maruñak|V. Revilla|F. Robledo|W. Vebra","Tressens 6390","1999","9","2","South America","Argentina","Misiones","Guaraní","Predio Guaraní. Camino hacia el ayo. Paraíso (Tramo I)",NA,NA,NA,NA,NA,NA,"(Cambess.) Rotman","Tressens, S. G., //","-54.205","-26.91638",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"342","2011-02-19 10:51:00-02","MO","MOBOT","2956143","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Bruce W. Nelson","Nelson 731","1980",NA,NA,"South America","Brazil","Acre",NA,"Estrada Rio Branco/Quixadá, km 11 mata de terra firme.",NA,NA,NA,NA,NA,NA,"(Cambess.) Rotman","Bruce K. Holst","-67.0005","-10.0005",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"343","2009-08-27 17:09:00-03","MO","MOBOT","2957560","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Llewelyn Williams","Williams 15356","1942",NA,NA,"South America","Venezuela","Amazonas",NA,"Esmeralda, Upper Orinoco. En la selva alta de rebalsa y periódicamente anegada, cerca de la margen del Orinoco, abajo de esmeralda.",NA,NA,NA,NA,NA,NA,"(Cambess.) Rotman","Bruce K. Holst",NA,NA,NA,"145.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"344","2008-05-27 22:02:00-03","MO","MOBOT","307036","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","A. Aguayo","Aguayo 181","1989","5","15","South America","Paraguay","Paraguarí",NA,"Parque Nacional Ybycu'í. Bosque del sendero a la Rosada a 700 metros de la Administración.",NA,NA,NA,NA,NA,NA,"(Cambess.) Rotman","B.K. Holst (MO)","-56.83333","-26.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,"9"
"345","2008-05-27 22:02:00-03","MO","MOBOT","307053","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","A. Aguayo","Aguayo 235","1989","6","4","South America","Paraguay","Paraguarí",NA,"Parque Nacional Ybycu'í. Bosque sendero Arroyo Corrientes.",NA,NA,NA,NA,NA,NA,"(Cambess.) Rotman","B.K. Holst (MO)","-56.83333","-26.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,"11"
"346","2008-05-27 22:02:00-03","MO","MOBOT","307070","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","A. Aguayo","Aguayo 162","1989","5","14","South America","Paraguay","Paraguarí",NA,"Parque Nacional Ybycu'í. Bosque en las cercanias del arroyo Mina, inmediaciones de la Administración.",NA,NA,NA,NA,NA,NA,"(Cambess.) Rotman","B.K. Holst (MO)","-56.83333","-26.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,"8"
"347","2008-05-27 22:02:00-03","MO","MOBOT","307173","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Elsa M. Zardini|María T. Florentín P.","Zardini 7081","1988","9","5","South America","Paraguay","Paraguarí",NA,"Macizo Acahay. Forest on Eastern peak.",NA,NA,NA,NA,NA,NA,"(Cambess.) Rotman","B.K. Holst (MO)","-57.15","-25.9",NA,"500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6",NA,"88-90"
"348","2014-04-14 16:54:00-03","MO","MOBOT","307857","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","David R. Brunner|Reinilda Duré|William R. Buck","Brunner 888","1984","10","12","South America","Paraguay","Itapúa",NA,"Salto Tembey. Alrededores del salto, cerca de Yatytey. Bosque humedo de 30 m de altura en el valle del Río Tembey. Suelo arsilloso.",NA,NA,NA,NA,NA,NA,"(Cambess.) Rotman","B.K. Holst (MO)","-54.95","-26.6333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15",NA,"84-5"
"349","2008-05-27 22:02:00-03","MO","MOBOT","308194","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Elsa M. Zardini","Zardini 7378","1988","9","22","South America","Paraguay","Cordillera",NA,"Meseta Ybytú Silla, Serranía Tobatí. On forest.",NA,NA,NA,NA,NA,NA,"(Cambess.) Rotman","B.K. Holst (MO)","-57.11666","-25.2",NA,"250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5",NA,"88-97"
"350","2008-05-27 22:02:00-03","MO","MOBOT","308389","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Elsa M. Zardini","Zardini 7438","1988","9","22","South America","Paraguay","Cordillera",NA,"Meseta Ybytú Silla, Serranía Tobatí. On forest.",NA,NA,NA,NA,NA,NA,"(Cambess.) Rotman","B.K. Holst (MO)","-57.11666","-25.2",NA,"250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5",NA,"88-97"
"351","2008-05-27 22:02:00-03","MO","MOBOT","308410","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Elsa M. Zardini|R. Velázquez","Zardini 21936","1990","7","7","South America","Paraguay","Cordillera",NA,"Road Eusebio Ayala - Parque Nacional Vapor Cué. Arroyo Yakare'y. Gallery forest.",NA,NA,NA,NA,NA,NA,"(Cambess.) Rotman","B.K. Holst (MO)","-56.83333","-25.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,"381"
"352","2008-05-27 22:02:00-03","MO","MOBOT","308416","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Elsa M. Zardini","Zardini 7447","1988","10","21","South America","Paraguay","Paraguarí",NA,"Parque Nacional Ybycu'í. Gallery forest along Arroyo Minas, on trail to Salto Guaraní.",NA,NA,NA,NA,NA,NA,"(Cambess.) Rotman","B.K. Holst (MO)","-56.83333","-26.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6",NA,"88-98"
"353","2008-05-27 22:02:00-03","MO","MOBOT","308443","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Elsa M. Zardini|C. Benítez","Zardini 3320","1987","10","2","South America","Paraguay","San Pedro",NA,"Linea Caraguatay 5 kms al N de Choré. Tansecta 10.",NA,NA,NA,NA,NA,NA,"(Cambess.) Rotman","B.K. Holst (MO)","-56.56666","-24.19972",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,"87-46"
"354","2008-05-27 22:02:00-03","MO","MOBOT","308480","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Elsa M. Zardini|R. Velázquez","Zardini 21967","1990","7","7","South America","Paraguay","Cordillera",NA,"Road Eusebio Ayala - Parque Nacional Vapor Cué. Arroyo Yakare'y. Gallery forest.",NA,NA,NA,NA,NA,NA,"(Cambess.) Rotman","B.K. Holst (MO)","-56.83333","-25.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,"381"
"355","2008-05-27 22:02:00-03","MO","MOBOT","308655","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Elsa M. Zardini","Zardini 7564","1988","10","21","South America","Paraguay","Paraguarí",NA,"Parque Nacional Ybycu'í. Tall forest near road to César Barrientos.",NA,NA,NA,NA,NA,NA,"(Cambess.) Rotman","B.K. Holst (MO)","-56.83333","-26.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,"88-100"
"356","2008-05-27 22:02:00-03","MO","MOBOT","309255","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","William J. Hahn","Hahn 2646","1984","7","22","South America","Paraguay","Paraguarí",NA,"Parque Nacional Ybycui. Open dry forest.",NA,NA,NA,NA,NA,NA,"(Cambess.) Rotman","M. Sobral (ICN)","-56.83333","-26.08333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,"84-37"
"357","2008-05-27 22:02:00-03","MO","MOBOT","309531","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Elsa M. Zardini","Zardini 14024","1989","9","9","South America","Paraguay","Guairá",NA,"Cordillera de Ybytyruzú. Road between Melgarejo-Antena, 5 kms N of Antena. Tall forest.",NA,NA,NA,NA,NA,NA,"(Cambess.) Rotman","B.K. Holst (MO)","-56.25","-25.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,"133"
"358","2018-04-18 23:00:00-03","MO","MOBOT","309599","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Elsa M. Zardini|Leongino Guerrero","Zardini 36631","1993","7","22","South America","Paraguay","Paraguarí",NA,"Estero del Ypoá: Valle Apuá-Lago Ypoá. 2 km W of Valle Apua. Cerrado forest.",NA,NA,NA,NA,NA,NA,"(Cambess.) Rotman","L.R.Landrum (ASU)","-57.2666667","-26.05",NA,"230.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7",NA,"835"
"359","2013-10-09 05:40:00-03","MO","MOBOT","309713","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Elsa M. Zardini|Ramón Velásquez","Zardini 12023","1989","3","18","South America","Paraguay","Paraguarí",NA,"Parque Nacional Ybycu'í. Trail to Mirador and Mirador. Forest.",NA,NA,NA,NA,NA,NA,"(Cambess.) Rotman","B.K. Holst (MO)","-56.83333","-26.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,"85"
"360","2008-05-27 22:02:00-03","MO","MOBOT","309754","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Elsa M. Zardini|V. Jara","Zardini 36996","1993","8","12","South America","Paraguay","Central",NA,"Tavarory. Trail to Arroyo Consuelo. Cerrado Forest.",NA,NA,NA,NA,NA,NA,"(Cambess.) Rotman","F.F. Mazine (ESP)","-57.53333","-25.48333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,"842"
"361","2011-06-09 17:35:00-03","MO","MOBOT","309769","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Elsa M. Zardini|Tulio Tillería","Zardini 37036","1993","8","26","South America","Paraguay","Caaguazú",NA,"Guayaquí. Between Coronel Oviedo and Caaguazú; Route 2, km 158-159. Tall forest.",NA,NA,NA,NA,NA,NA,"(Cambess.) Rotman","N. Snow (DREE)","-56.18333","-25.48333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,"844"
"362","2011-06-09 17:35:00-03","MO","MOBOT","309777","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Elsa M. Zardini|Tulio Tillería","Zardini 37047","1993","8","26","South America","Paraguay","Caaguazú",NA,"Guayaquí. Between Coronel Oviedo and Caaguazú; Route 2, km 158-159. Tall forest.",NA,NA,NA,NA,NA,NA,"(Cambess.) Rotman","N. Snow(GREE)","-56.18333","-25.48333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,"844"
"363","2008-05-27 22:02:00-03","MO","MOBOT","309787","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Elsa M. Zardini","Zardini 7901","1988","11","1","South America","Paraguay","Caazapá",NA,"Tavaí. East of Destacamento. Small (100 has.) patch of tall forest.",NA,NA,NA,NA,NA,NA,"(Cambess.) Rotman","B.K. Holst (MO)","-55.45","-26.16666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,"88-110"
"364","2013-10-09 05:41:00-03","MO","MOBOT","309880","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Elsa M. Zardini|Ramón Velásquez","Zardini 12083","1989","3","18","South America","Paraguay","Paraguarí",NA,"Parque Nacional Ybycu'í. Forest on trail to Arroyo Corrientes from administration building.",NA,NA,NA,NA,NA,NA,"(Cambess.) Rotman","B.K. Holst (MO)","-56.83333","-26.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,"86"
"365","2013-10-09 05:40:00-03","MO","MOBOT","310111","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Elsa M. Zardini|Ramón Velásquez","Zardini 14215","1989","9","9","South America","Paraguay","Guairá",NA,"Cordillera de Ybytyruzú. Isolated peak, 10 kms W of Melgarejo. Tall forest.",NA,NA,NA,NA,NA,NA,"(Cambess.) Rotman","B.K. Holst (MO)","-56.41666","-25.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,"136"
"366","2017-02-07 12:23:00-02","MO","MOBOT","310151","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Elsa M. Zardini|C. Velázquez","Zardini 16307","1989","11","18","South America","Paraguay","Cordillera",NA,"10 km W of Arroyos y Esteros.",NA,NA,NA,NA,NA,NA,"(Cambess.) Rotman","B.K. Holst (MO)","-57.1666667","-25.1333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,"189"
"367","2008-05-27 22:02:00-03","MO","MOBOT","310180","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Elsa M. Zardini","Zardini 5962","1988","7","23","South America","Paraguay","Cordillera",NA,"Cerro Ybitú Silla, 1 km S of Tobati|1. In forest.",NA,NA,NA,NA,NA,NA,"(Cambess.) Rotman","B.K. Holst (MO)","-57.11666","-25.2",NA,"297.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,"88-59"
"368","2008-05-27 22:02:00-03","MO","MOBOT","310271","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Elsa M. Zardini","Zardini 5985","1988","7","23","South America","Paraguay","Cordillera",NA,"Cerro Ybitú Silla, 1 km S of Tobati|1. In forest.",NA,NA,NA,NA,NA,NA,"(Cambess.) Rotman","B.K. Holst (MO)","-57.11666","-25.2",NA,"297.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,"88-59"
"369","2008-05-27 22:02:00-03","MO","MOBOT","310331","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Elsa M. Zardini","Zardini 8079","1988","11","13","South America","Paraguay","Guairá",NA,"Cordillera de Ybytyruzú. Southern and Eastern slopes of Cerro Peró, 2 kms E of Destacamento Tororo.",NA,NA,NA,NA,NA,NA,"(Cambess.) Rotman","B.K. Holst (MO)","-56.25","-25.91666",NA,"400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,"88-113"
"370","2008-05-27 22:02:00-03","MO","MOBOT","310831","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Elsa M. Zardini","Zardini 6200","1988","7","30","South America","Paraguay","Cordillera",NA,"Cerro Zanja Jhú, 1 km East of road from Route 1 to Atyra, 3 km before Atyra. Forest on hill slopes.",NA,NA,NA,NA,NA,NA,"(Cambess.) Rotman","B.K. Holst (MO)","-57.15","-25.21666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,"88-65"
"371","2013-10-09 05:41:00-03","MO","MOBOT","311056","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Elsa M. Zardini|Ramón Velásquez","Zardini 14549","1989","9","27","South America","Paraguay","Guairá",NA,"Cordillera de Ybytyruzú. Road to Cantera Jhú. Tall forest 2 kms S of route to Coronel Oviedo.",NA,NA,NA,NA,NA,NA,"(Cambess.) Rotman","B.K. Holst (MO)","-56.33333","-25.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,"145"
"372","2008-05-27 22:02:00-03","MO","MOBOT","311155","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Elsa M. Zardini","Zardini 6296","1988","7","30","South America","Paraguay","Cordillera",NA,"Cerro Zanja Jhú, 1 km East of road from Route 1 to 3 km before Atyra. Forest streamside.",NA,NA,NA,NA,NA,NA,"(Cambess.) Rotman","B.K. Holst (MO)","-57.15","-25.21666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,"88-66"
"373","2008-05-27 22:02:00-03","MO","MOBOT","311197","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Elsa M. Zardini","Zardini 6307","1988","7","30","South America","Paraguay","Cordillera",NA,"Cerro Zanja Jhú, 1 km East of road from Route 1 to 3 km before Atyra. Forest streamside.",NA,NA,NA,NA,NA,NA,"(Cambess.) Rotman","B.K. Holst (MO)","-57.15","-25.21666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"88-66"
"374","2008-05-27 22:02:00-03","MO","MOBOT","311215","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Alwyn H. Gentry|S. Keel|Victor Vera|Jorge Dávalos","Gentry 59313","1987","9","24","South America","Paraguay","Canindeyú",NA,"Terreno del Banco Mundial, 34 km E of Villa Ygatimi near Río Jejui-mí. Mature forest on sandy soil. Transect 2",NA,NA,NA,NA,NA,NA,"(Cambess.) Rotman","B.K. Holst (MO)","-55.53333","-24.13333",NA,"150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,"87-250"
"375","2008-05-27 22:02:00-03","MO","MOBOT","311284","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Alwyn H. Gentry|S. Keel|Victor Vera|Jorge Dávalos","Gentry 59336","1987","9","24","South America","Paraguay","Canindeyú",NA,"Terreno del Banco Mundial, 34 km E of Villa Ygatimi near Río Jejui-mí. Mature forest on sandy soil. Transect 3",NA,NA,NA,NA,NA,NA,"(Cambess.) Rotman","B.K. Holst (MO)","-55.53333","-24.13333",NA,"150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,"87-251"
"376","2008-05-27 22:02:00-03","MO","MOBOT","311320","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Alwyn H. Gentry|S. Keel|Victor Vera|Jorge Dávalos","Gentry 59360","1987","9","25","South America","Paraguay","Canindeyú",NA,"Terreno del Banco Mundial, 34 km E of Villa Ygatimi near Río Jejui-mí. Mature forest on sandy soil. Transect 5",NA,NA,NA,NA,NA,NA,"(Cambess.) Rotman","B.K. Holst (MO)","-55.53333","-24.13333",NA,"150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,"87-254"
"377","2008-05-27 22:02:00-03","MO","MOBOT","311347","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Alwyn H. Gentry|S. Keel|Victor Vera|Jorge Dávalos","Gentry 59369","1987","9","25","South America","Paraguay","Canindeyú",NA,"Terreno del Banco Mundial, 34 km E of Villa Ygatimi near Río Jejui-mí. Mature forest on sandy soil. Transect 6",NA,NA,NA,NA,NA,NA,"(Cambess.) Rotman","B.K. Holst (MO)","-55.53333","-24.13333",NA,"150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,"87-255"
"378","2008-05-27 22:02:00-03","MO","MOBOT","311389","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Alwyn H. Gentry|S. Keel|Victor Vera|Jorge Dávalos","Gentry 59380","1987","9","25","South America","Paraguay","Canindeyú",NA,"Terreno del Banco Mundual, 34 km E of Villa Ygatimi near Río Jejui-mí. Mature forest on sandy soil. Transect 7",NA,NA,NA,NA,NA,NA,"(Cambess.) Rotman","B.K. Holst (MO)","-55.53333","-24.13333",NA,"150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,"87-256"
"379","2008-05-27 22:02:00-03","MO","MOBOT","311434","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Alwyn H. Gentry|S. Keel|Victor Vera|Jorge Dávalos","Gentry 59390","1987","9","25","South America","Paraguay","Canindeyú",NA,"Terreno del Banco Mundial, 34 km E of Villa Ygatimi near Río Jejui-mí. Mature forest on sandy soil. Transect 8",NA,NA,NA,NA,NA,NA,"(Cambess.) Rotman","B.K. Holst (MO)","-55.53333","-24.13333",NA,"150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,"87-257"
"380","2008-05-27 22:02:00-03","MO","MOBOT","311762","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Elsa M. Zardini","Zardini 14743","1989","9","27","South America","Paraguay","Guairá",NA,"Cordillera de Ybytyruzú, road to Cantera Jhú, 8 kms S of route to Coronel Oviedo. Gallery forest along Chorro Creek.",NA,NA,NA,NA,NA,NA,"(Cambess.) Rotman","B.K. Holst (MO)","-56.33333","-25.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,"149"
"381","2008-05-27 22:02:00-03","MO","MOBOT","311858","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Elsa M. Zardini","Zardini 14773","1989","9","27","South America","Paraguay","Guairá",NA,"Cordillera de Ybytyruzú, road to Cantera Jhú, 8 kms S of route to Coronel Oviedo. Gallery forest along Chorro Creek.",NA,NA,NA,NA,NA,NA,"(Cambess.) Rotman","B.K. Holst (MO)","-56.33333","-25.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,"149"
"382","2011-06-09 17:49:00-03","MO","MOBOT","312021","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Blas Pérez","Pérez Maricerich 241","1990","6","20","South America","Paraguay","Central",NA,"Jardín Botánico y Zoológico, Trinidad, Asuncion. Reserva Natural.",NA,NA,NA,NA,NA,NA,"(Cambess.) Rotman","B.K. Holst (MO)","-57.46666","-25.33333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,"1"
"383","2014-11-13 12:23:00-02","MO","MOBOT","312053","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Blas Pérez","Pérez Maricerich 458","1991","1",NA,"South America","Paraguay","Central",NA,"Jardín Botánico y Zoológico, Trinidad, Asuncion. Reserva Natural.",NA,NA,NA,NA,NA,NA,"(Cambess.) Rotman","B.K. Holst (MO)","-57.4666667","-25.3333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,"2"
"384","2015-03-19 09:02:00-03","MO","MOBOT","312109","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Blas Pérez","Pérez Maricerich 1155","1991","9",NA,"South America","Paraguay","Central",NA,"Jardín Botánico y Zoológico, Trinidad, Asuncion. Reserva Natural.",NA,NA,NA,NA,NA,NA,"(Cambess.) Rotman","B.K. Holst (MO)","-57.4666667","-25.3333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,"5"
"385","2014-11-13 12:23:00-02","MO","MOBOT","312125","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Blas Pérez","Pérez Maricerich 478","1991","1",NA,"South America","Paraguay","Central",NA,"Jardín Botánico y Zoológico, Trinidad, Asuncion. Reserva Natural.",NA,NA,NA,NA,NA,NA,"(Cambess.) Rotman","B.K. Holst (MO)","-57.4666667","-25.3333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,"2"
"386","2015-03-19 09:02:00-03","MO","MOBOT","312200","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Blas Pérez","Pérez Maricerich 1095","1991","9",NA,"South America","Paraguay","Central",NA,"Jardín Botánico y Zoológico, Trinidad, Asuncion. Reserva Natural.",NA,NA,NA,NA,NA,NA,"(Cambess.) Rotman","B.K. Holst (MO)","-57.4666667","-25.3333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,"5"
"387","2020-01-25 04:33:00-03","MO","MOBOT","3132065","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Julian A. Steyermark|Gerrit Davidse|Francico Guánchez M.","Steyermark 122300","1980","5","12","South America","Venezuela","Amazonas",NA,"Dpt Atures: Primary rainforest, along road between Paso el Diablo and Caño de Culebra, 25-30 km SE of Puerto Ayacucho.",NA,NA,NA,NA,NA,NA,"(Cambess.) Rotman","B.K. Holst (SEL)",NA,NA,NA,"100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"388","2008-05-27 22:02:00-03","MO","MOBOT","313337","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Elsa M. Zardini","Zardini 6713","1988","8","25","South America","Paraguay","Cordillera",NA,"Serranía de Tobatí, Meseta Ybitú Silla. In rocks crevices on top of plain.",NA,NA,NA,NA,NA,NA,"(Cambess.) Rotman","B.K. Holst (MO)","-57.11666","-25.2",NA,"297.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"88-77"
