"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","scientificNameAuthorship","minimumElevationInMeters","county","identifiedBy","maximumElevationInMeters","typeStatus","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","infraspecificEpithet","relatedCatalogItem","coordinatePrecision","geoFlag","individualCount","fieldNumber"
"44","2016-09-30 20:08:00-03","NY","NYBG","02326455","PreservedSpecimen","Plantae","Magnoliophyta","Arecales","Arecaceae","Butia","paraguayensis","Butia paraguayensis","E. M. Zardini","51577i","1999","10","22","South America","Paraguay","Itapúa","Yacyretá Dam Island Reserva: Western area. Collecting area: around two hectares.","-56.8230556","-27.4486111","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2573475' target='other'> <mi>dwc_moreinfo</mi></a>","NY02326455","NY02326455_01 NY02326455_02 NY02326455_03 NY02326455_04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2016-09-30 20:08:00-03","NY","NYBG","02326462","PreservedSpecimen","Plantae","Magnoliophyta","Arecales","Arecaceae","Butia","paraguayensis","Butia paraguayensis","E. M. Zardini","55466","2000","12","01","South America","Paraguay","Itapúa","Yacyreta Dam Island Reserve. Punta de observación","-56.8230556","-27.4488889","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2573483' target='other'> <mi>dwc_moreinfo</mi></a>","NY02326462","NY02326462_01 NY02326462_02 NY02326462_03",NA,"100",NA,NA,"100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2016-09-30 20:08:00-03","NY","NYBG","02326428","PreservedSpecimen","Plantae","Magnoliophyta","Arecales","Arecaceae","Butia","paraguayensis","Butia paraguayensis","E. M. Zardini","55577","2000","12","02","South America","Paraguay","Itapúa","Yacyreta Dam Island Reserve. Bridge entrance.","-56.7797222","-27.4069444","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2573369' target='other'> <mi>dwc_moreinfo</mi></a>","NY02326428","NY02326428_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2016-09-30 20:08:00-03","NY","NYBG","02326466","PreservedSpecimen","Plantae","Magnoliophyta","Arecales","Arecaceae","Butia","paraguayensis","Butia paraguayensis","E. M. Zardini","55577","2000","12","02","South America","Paraguay","Itapúa","Yacyreta Dam Island Reserve. Bridge entrance.","-56.7797222","-27.4069444","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2573488' target='other'> <mi>dwc_moreinfo</mi></a>","NY02326466","NY02326466_01 NY02326466_02 NY02326466_03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2016-09-30 20:08:00-03","NY","NYBG","02326449","PreservedSpecimen","Plantae","Magnoliophyta","Arecales","Arecaceae","Butia","paraguayensis","Butia paraguayensis","E. M. Zardini","46155B","1997","01","20","South America","Paraguay","Itapúa","Isla Yacyreta. Collecting area ca. 100 square m.","-56.7506","-27.4453","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2573461' target='other'> <mi>dwc_moreinfo</mi></a>","NY02326449","NY02326449_01 NY02326449_02 NY02326449_03 NY02326449_04 NY02326449_05",NA,"210",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2016-09-30 20:08:00-03","NY","NYBG","02326452","PreservedSpecimen","Plantae","Magnoliophyta","Arecales","Arecaceae","Butia","paraguayensis","Butia paraguayensis","E. M. Zardini","47848","1998","01","14","South America","Paraguay","Canendiyu","Mbaracayú Natural Reserve","-55.2792","-24.1878","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2573472' target='other'> <mi>dwc_moreinfo</mi></a>","NY02326452","NY02326452_01 NY02326452_02 NY02326452_03 NY02326452_04 NY02326452_05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","658769","PreservedSpecimen","Plantae","Magnoliophyta","Arecales","Arecaceae","Cocos","arenicola","Cocos arenicola","E. Hassler","1733","1885",NA,NA,"South America","Paraguay",NA,"Prope Cordillera de Altos",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=174010' target='other'> <mi>dwc_moreinfo</mi></a>","NY00658769","NY00658769_01","Barb.Rodr.",NA,NA,"S. F. Glassman",NA,"isotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","658770","PreservedSpecimen","Plantae","Magnoliophyta","Arecales","Arecaceae","Cocos","arenicola","Cocos arenicola","E. Hassler","3761",NA,NA,NA,"South America","Paraguay",NA,"In altiplanitie, Cordillera de Altos",NA,NA,"sheet","No Collection Year on this label. <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=174009' target='other'> <mi>dwc_moreinfo</mi></a>","NY00658770","NY00658770_01 NY00658770_02","Barb.Rodr.",NA,NA,"S. F. Glassman",NA,"isotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","658768","PreservedSpecimen","Plantae","Magnoliophyta","Arecales","Arecaceae","Cocos","paraguayensis","Cocos paraguayensis","E. Hassler","896","1885",NA,NA,"South America","Paraguay",NA,"[In rupestribus prope Cordillera de Altos.]",NA,NA,"sheet","Collection Date and Locality taken from Isolectype (NY 658771). <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=351066' target='other'> <mi>dwc_moreinfo</mi></a>","NY00658768","NY00658768_01 NY00658768_02","Barb.Rodr.",NA,NA,"S. F. Glassman",NA,"isolectotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","658771","PreservedSpecimen","Plantae","Magnoliophyta","Arecales","Arecaceae","Cocos","paraguayensis","Cocos paraguayensis","E. Hassler","896","1885",NA,NA,"South America","Paraguay",NA,"In rupestribus prope Cordillera de Altos",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=351067' target='other'> <mi>dwc_moreinfo</mi></a>","NY00658771","NY00658771_01 NY00658771_02","Barb.Rodr.",NA,NA,"S. F. Glassman",NA,"isolectotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-02-18 09:28:41-03","UNESP-IBB","BOTU","20269","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Butia","paraguayensis","Butia paraguayensis","Assis Camargo, P.F.","624","1995","07","06",NA,"Brasil","São Paulo",NA,NA,NA,NA,"Árvore, 3,0m altura, folhas cartáceas, frutos envoltos por brácteas marrons","BOTU020269","BOTU020269","(Barb. Rodr.) L.H. Bailey",NA,"Agudos","Genovez, P.R.",NA,NA,"2009","08","27","9999","9999",NA,NA,NA,NA,NA,NA,NA
"55","2021-02-18 09:28:41-03","UNESP-IBB","BOTU","25675","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Butia","paraguayensis","Butia paraguayensis","Genovez, P.R.","77","2006","11","21",NA,"Brasil","São Paulo",NA,NA,NA,NA,"Frutos em fase inicial de desenvolvimento","BOTU025675","BOTU025675","(Barb. Rodr.) L.H. Bailey",NA,"Agudos","Marcato, A.C.",NA,NA,"2007","02","15","9999","9999",NA,NA,NA,NA,NA,NA,NA
"56","2021-03-30 12:51:29-03","EAO","IAN","60208","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Arecaceae","Cocos","arenicola","Cocos arenicola","Hassler, E","3761",NA,NA,NA,NA,"Paraguai",NA,NA,NA,NA,NA,NA,"IAN060208","IAN060208 IAN060208_e IAN060208_f","Barb.Rodr.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2020-02-08 08:44:49-03","NBC","NL-BOTANY","L 0525500","PreservedSpecimen","Plantae",NA,"Arecales","Palmae","Butia","yatay","Butia yatay paraguayensis","Pedersen TM",NA,"1970","02","26","Southern America","Argentina","Corrientes","Plantae Argentinae.Estancia 'Esperanza'Bella Vista. Prov.Corrientes.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L%20%200525500 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L0525500",NA,"Becc.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","paraguayensis","15724",NA,NA,NA,NA
"58","2020-02-08 08:44:49-03","NBC","NL-BOTANY","L.3933555","PreservedSpecimen","Plantae",NA,"Arecales","Palmae","Butia","yatay","Butia yatay paraguayensis","Pedersen TM",NA,"1970","02","26","Southern America","Argentina","Corrientes","Plantae Argentinae.Estancia 'Esperanza'Bella Vista. Prov.Corrientes.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3933555 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3933555","NL-L3933555","Becc.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","paraguayensis",NA,NA,NA,NA,NA
"59","2020-02-08 08:44:49-03","NBC","NL-BOTANY","L.3933556","PreservedSpecimen","Plantae",NA,"Arecales","Palmae","Butia","yatay","Butia yatay paraguayensis","Pedersen TM",NA,"1970","02","26","Southern America","Argentina","Corrientes","Plantae Argentinae.Estancia 'Esperanza'Bella Vista. Prov.Corrientes.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3933556 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3933556","NL-L3933556","Becc.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","paraguayensis",NA,NA,NA,NA,NA
"60","2020-11-04 11:00:30-03","ESALQ","ESA","31874","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Arecaceae","Butia","paraguayensis","Butia paraguayensis","Souza, V.C. ; Souza, J.P.","11463.0","1996","06","09",NA,"Brasil","São Paulo",NA,"-48.439998626709","-22.8799991607666",NA,NA,"ESA031874",NA,"(Barb.Rodr.) L.H.Bailey",NA,"Botucatu","Boudet Fernandes, H.Q.",NA,NA,"2000","02","11",NA,NA,NA,NA,NA,"40412","auto",NA,NA
"61","2020-11-04 11:00:30-03","ESALQ","ESA","56073","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Arecaceae","Butia","paraguayensis","Butia paraguayensis","Paula-Souza, J.; Ferrucci, M.S.; Rando, J.G.; Meza Torres, E.I.","7415.0","2007","01","18",NA,"Argentina","Corrientes","Arredores do Destacamento Policial Santo Tomás. Campo em beira de estrada",NA,NA,NA,"Palmeira caule de ca. 40cm alt. Flores e frutos imaturos verdes","ESA056073","ESA056073","(Barb. Rodr.) Bailey","170","Ituzaingó","Schinini, A.","170",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2020-11-19 10:22:47-03","CPAP","CPAP","13397","PreserverdSpecimen","Plantae",NA,NA,"Arecaceae","Butia","paraguayensis","Butia paraguayensis","Pott, A.","7022","1995","03","17",NA,"Brasil","MS","Reserva da Tercola, Secção Morada Nova, fazenda Bodoquena S.A., Serra da Bodoquena","-57.016667","-19.9",NA,"Palmeira 2m de altura, caule 0,7m de altura. pecíolo com 25-33 cm comprimento, restante da raquis de 1,5m comprimento; folha com 45-48 pares de folíolos. FLOR: . FRUTO: . INTERESSE: Forrageira. FREQUÊNCIA: . AMBIENTE: Cerradão mesotrófico. SUBSTRATO: s",NA,NA,"(Barb.Rodr.) Bailey","350","Miranda","A.C.Marcato","350",NA,"2005",NA,NA,"57°01' W","19°54' S",NA,NA,NA,NA,NA,NA,NA
"63","2020-11-19 10:22:47-03","CPAP","CPAP","14129","PreserverdSpecimen","Plantae",NA,NA,"Arecaceae","Butia","paráguayensis","Butia paráguayensis","Salis, S. M.","834","1995","09","18",NA,"Brasil","MT","Cerca de 23km Leste de Itiquira na estrada MT-299, a Alto Araguaia","-53.797222","-17.236389",NA,"47-49 pares de folíolos, raquis com 70-75cm, pecíolo 36-44cm, cera branca na raque da inflorescência. FLOR: vinho. FRUTO: verde. INTERESSE: Levantamento florístico. FREQUÊNCIA: . AMBIENTE: Cerrado. SUBSTRATO: solo arenoso com seixo. RELEVO: suave ondulad",NA,NA,"(Barb.Rodr.) Bailey","550","Itiquira",NA,"550",NA,NA,NA,NA,"53°47'50'' W","17°14'11'' S",NA,NA,NA,NA,NA,NA,NA
"64","2020-11-19 10:22:47-03","CPAP","CPAP","14134","PreserverdSpecimen","Plantae",NA,NA,"Arecaceae","Butia","paráguayensis","Butia paráguayensis","Salis, S. M.","839","1995","10","01",NA,"Brasil","MS","Próximo a fazenda São Carlos, a 15kmSsul de Bonito","-56.448889","-21.240278",NA,"Acaule a 1,70. FLOR: violeta. FRUTO: . INTERESSE: Levantamento florístico. FREQUÊNCIA: Frequente. AMBIENTE: Remanescente de cerrado com butia, margem de estrada. SUBSTRATO: latossolo vermelho, argilo-arenoso. RELEVO: plano. <ll>dwc_commonname:</ll> Butia",NA,NA,"(Barb.Rodr.) Bailey",NA,"Bonito",NA,NA,NA,NA,NA,NA,"56°26'56'' W","21°14'25'' S",NA,NA,NA,NA,NA,NA,NA
"65","2020-11-19 10:22:47-03","CPAP","CPAP","14135","PreserverdSpecimen","Plantae",NA,NA,"Arecaceae","Butia","paráguayensis","Butia paráguayensis","Salis, S. M.","840","1995","10","01",NA,"Brasil","MS",NA,"-57.005278","-21.724722",NA,"Acaule. FLOR: amareladas. FRUTO: . INTERESSE: Levantamento florístico. FREQUÊNCIA: Frequente. AMBIENTE: Cerradão mesotrófico queimado. SUBSTRATO: regossolo arenoso. RELEVO: levemente ondulado. <ll>dwc_commonname:</ll> Butia",NA,NA,"(Barb.Rodr.) Bailey",NA,"Caracol",NA,NA,NA,NA,NA,NA,"57°00'19'' W","21°43'29'' S",NA,NA,NA,NA,NA,NA,NA
"66","2015-07-02 14:00:36-03","JBP","HPL","1346","S","Plantae",NA,NA,"Arecaceae","Butia","aff. paraguayensis","Butia aff. paraguayensis","H. Lorenzi","2621","2001","03","21",NA,"Brasil","RS","Estrada para Manoel Viana, em campo aberto de solo arenoso.","-55.1311","-29.5503",NA,NA,NA,NA,"(Barb. -Rodr.) L.H. Bailey",NA,"Saõ Francisco de Assis","H. Lorenzi",NA,NA,"2001","03","21",NA,NA,NA,NA,NA,"48310","auto",NA,NA
"67","2015-07-02 14:55:14-03","JBP","HPL","11482","S","Plantae",NA,NA,"Arecaceae","Butia","paraguayensis","Butia paraguayensis","H. Lorenzi, K. Soares & R. Campos","6774","2009","11","19",NA,"Brasil","MS","Coletado na estrada para Eldorado, a cerca de 10 km de Iguatemi, em cerrado de solo arenoso; comum localmente.","-54.490694","-23.679361",NA,NA,NA,NA,NA,"360","Iguatemi","H. Lorenzi","360",NA,"2009","11","19","54° 29' 26,5 W","23° 40' 45,7 S",NA,NA,NA,NA,NA,NA,NA
"68","2015-07-02 14:00:37-03","JBP","HPL","13195","S","Plantae",NA,NA,"Arecaceae","Butia","paraguayensis","Butia paraguayensis","A. Campos-Rocha","1432","2014","02","22",NA,"Brasil","SP","Coletado em cultivo no JBP.","-47.29","-22.77",NA,NA,NA,NA,NA,NA,"Nova Odessa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8440","auto",NA,NA
"69","2019-02-15 11:33:23-02","IPA","IPA","21030","S","Plantae","Plantae",NA,"Arecaceae","Butia","paraguayensis","Butia paraguayensis","Medeiros-Costa","168","1972","10","30","Southern America","Brasil","São Paulo","Emas","-47.4199981689453","-21.9899997711182",NA,"Plantas acaules ou com caules até 1 m.; Cerrado desprotegido.","IPA0021030",NA,"(Barb. Rodr.) L.H. Bailey",NA,"Pirassununga","Medeiros-Costa",NA,NA,"1980","03","06",NA,NA,NA,NA,NA,"24621","auto",NA,NA
"70","2019-02-15 11:33:23-02","IPA","IPA","16241","S","Plantae","Plantae",NA,"Arecaceae","Butia","paraguayensis","Butia paraguayensis","Andrade-Lima","67-5050","1967","07","16","Southern America","Brasil","São Paulo","Km 20, estrada Franca-Rifaina.","-47.4000015258789","-20.5300006866455",NA,"Cerrado.","IPA0016241",NA,"(Barb. Rodr.) L.H. Bailey","1000","Franca","Medeiros-Costa","1000",NA,"1980","03","06",NA,NA,NA,NA,NA,"27521","auto",NA,NA
"71","2019-02-15 11:33:23-02","IPA","IPA","21024","S","Plantae","Plantae",NA,"Arecaceae","Butia","paraguayensis","Butia paraguayensis","Medeiros-Costa","167","1972","10","30","Southern America","Brasil","São Paulo","Emas","-47.4199981689453","-21.9899997711182",NA,"Plantas acaules ou com caules até 1 m.; Cerrado desprotegido.","IPA0021024",NA,"(Barb. Rodr.) L.H. Bailey",NA,"Pirassununga","Medeiros-Costa",NA,NA,"1980","03","06",NA,NA,NA,NA,NA,"24621","auto",NA,NA
"72","2019-02-15 11:33:23-02","IPA","IPA","22653","S","Plantae","Plantae",NA,"Arecaceae","Butia","paraguayensis","Butia paraguayensis","Medeiros-Costa","180","1972","12","01","Southern America","Brasil","São Paulo","Emas","-47.4199981689453","-21.9899997711182",NA,"Cerrado desprotegido.","IPA0022653",NA,"(Barb. Rodr.) L.H. Bailey",NA,"Pirassununga","Medeiros-Costa",NA,NA,"1980","03","06",NA,NA,NA,NA,NA,"24621","auto",NA,NA
"73","2019-02-15 11:33:23-02","IPA","IPA","22652","S","Plantae","Plantae",NA,"Arecaceae","Butia","paraguayensis","Butia paraguayensis","Medeiros-Costa","181","1972","12","01","Southern America","Brasil","São Paulo","Emas","-47.4199981689453","-21.9899997711182",NA,"Cerrado desprotegido.","IPA0022652",NA,"(Barb. Rodr.) L.H. Bailey",NA,"Pirassununga","Medeiros-Costa",NA,NA,"1980","03","05",NA,NA,NA,NA,NA,"24621","auto",NA,NA
"74","2019-02-15 11:33:23-02","IPA","IPA","21039","S","Plantae","Plantae",NA,"Arecaceae","Butia","paraguayensis","Butia paraguayensis","Medeiros-Costa","179","1972","12","01","Southern America","Brasil","São Paulo","Emas","-47.4199981689453","-21.9899997711182",NA,"Indivíduo acaule com frutos imaturos.; Cerrado desprotegido.","IPA0021039",NA,"(Barb. Rodr.) L.H. Bailey",NA,"Pirassununga","Medeiros-Costa",NA,NA,"1980","03","07",NA,NA,NA,NA,NA,"24621","auto",NA,NA
"75","2019-02-15 11:33:23-02","IPA","IPA","22657","S","Plantae","Plantae",NA,"Arecaceae","Butia","paraguayensis","Butia paraguayensis","Medeiros-Costa","182","1972","12","01","Southern America","Brasil","São Paulo","Emas","-47.4199981689453","-21.9899997711182",NA,"Cerrado desprotegido.","IPA0022657",NA,"(Barb. Rodr.) L.H. Bailey",NA,"Pirassununga","Medeiros-Costa",NA,NA,"1980","03","06",NA,NA,NA,NA,NA,"24621","auto",NA,NA
"76","2019-02-15 11:33:23-02","IPA","IPA","21225","S","Plantae","Plantae",NA,"Arecaceae","Butia","paraguayensis","Butia paraguayensis","Medeiros-Costa","178","1972","12","01","Southern America","Brasil","São Paulo","Emas","-47.4199981689453","-21.9899997711182",NA,"Indivíduo acaule em floração.; Cerrado desprotegido.","IPA0021225",NA,"(Barb. Rodr.) L.H. Bailey",NA,"Pirassununga","Medeiros-Costa",NA,NA,"1979","11",NA,NA,NA,NA,NA,NA,"24621","auto",NA,NA
"77","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0059536","PreservedSpecimen","Plantae","Magnoliophyta","Arecales","Arecaceae","Butia","paraguayensis","Butia paraguayensis","S. G. Tressens; V. Marunak, C. L. Cristóbal, A. Krapovickas, M. de Pompert","3476","1988","11","26",NA,"Argentina","Corrientes","Isla Apipe Grande, ca. 5 km de Pto. Araza.","-56.9","-27.5",NA,"En campo arenoso. Estípite 1.70 m; hojas 1.80 m long; inflorescencia 80 cm long.",NA,NA,"(Barb.Rodr.) L.H.Bailey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0059537","PreservedSpecimen","Plantae","Magnoliophyta","Arecales","Arecaceae","Butia","paraguayensis","Butia paraguayensis","S. G. Tressens; V. Marunak, C. L. Cristóbal, A. Krapovickas, M. de Pompert","3476","1988","11","26",NA,"Argentina","Corrientes","Isla Apipe Grande, ca. 5 km de Pto. Araza.","-56.9","-27.5",NA,"En campo arenoso. Estípite 1.70 m; hojas 1.80 m long; inflorescencia 80 cm long.",NA,NA,"(Barb.Rodr.) L.H.Bailey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2020-07-02 18:51:26-03","UFJF","CESJ","40074","PreservedSpecimen","Plantae","Angiosperma",NA,"Arecaceae","Butia","paraguayensis","Butia paraguayensis","A.C. Marcato; R. Melo-Silva; R.C. Forzza","320","2001","12","03","América do Sul","Argentina","Misiones","Estrada entre San Ignacio e Santa Ana (Ruta 12), 86 KM da fronteira com Corrientes. 27° 18' 42 S & 55° 32' 26 W. Elev: 150m. Campo limpo.",NA,NA,NA,"Alt. ca. 2,5m, caule não aparente, folhas 21, bainha + pecíolo 55 cm, raque 172 cm, folíolos 54, mediano 63 x 2,5 cm, brácteas 120 x 8,5 cm, expandinda 130 x 11 cm, pedúnculo ceroso 57 cm, raque 69 cm, raquilas 89, 12-41,5 cm, flores estaminadas creme,","CESJ040074","CESJ040074","(Barb.Rodr.) L.H.Bailey",NA,"San Ignacio","A.C. Marcato",NA,NA,"2001","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-04-07 11:41:09-03","UFMS","CGMS","53586","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Butia","paraguayensis","Butia paraguayensis","V.J. Pott; A. Pott; S.N. Moreira","9597","2007","07","27",NA,"Brasil","Mato Grosso do Sul","Rodovia BR-267, Km 537, 61 km SW de Jardim, para Porto Murtinho.","-56.6605556","-21.5883333",NA,"Flor vinosa. Fruto verde, imaturo.Folha de 1,00 - 1,60 m, até 98 folíolos; pecíolo 30 - 40 cm. Habitat: Campo herbáceo natural com Elionurus muticus (capim-carona). Solo calcário com afloramento rochoso. Relevo plano. Esparsa. Habito:","CGMS003199",NA,"(Barb.Rodr.) Bailey","425","Bela Vista","A. Pott; V.J. Pott","425",NA,"2007","08","17","-56,6605556","-21,5883333",NA,NA,NA,NA,NA,NA,NA
"81","2021-04-07 11:41:09-03","UFMS","CGMS","75427","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Butia","paraguayensis","Butia paraguayensis","A. Pott","17674","2018","11","09",NA,"Brasil","Mato Grosso do Sul","Morro da torre telecomunicação, de frente ao campus da UFMS.","-56.5113889","-21.1288889",NA,"Flor ausente. Fruto imaturo verde. Habitat: Cerrado stricto sensu, com Terminalia argentea e Butia paraguayensis. Solo argiloso litólico com afloramento de calcário dolomítico-quartzítico. Habito: Palmeira anão com ou sem caule aéreo","CGMS1108351",NA,"(Barb.Rodr.) Bailey","473","Bonito",NA,"473",NA,NA,NA,NA,"-56,5113889","-21,1288889",NA,NA,NA,NA,NA,NA,NA
"82","2021-04-07 11:41:09-03","UFMS","CGMS","64145","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Butia","paraguayensis","Butia paraguayensis","A. Pott","13760","2005","12","09",NA,"Brasil","Mato Grosso do Sul","Fazenda Princezinha, próximo à nascente do Rio Perdido, entorno do Parque Nacional da Serra da Bodoquena.","-56.8391666","-21.05",NA,"Flor amarelada. Fruto imaturo. Habitat: Pastagem cultivada em área de cerradão decidual. Solo argiloso vermelho. Relevo plano, entre morrote e deprimido alagado. Habito: Palmeira 1,5-3,5 m de altura. Freqüente.","CGMS1097114",NA,"(Barb.Rodr.) Bailey","569","Bonito",NA,"569",NA,NA,NA,NA,"-56,8391666","-21,05",NA,NA,NA,NA,NA,NA,NA
"83","2021-04-07 11:41:09-03","UFMS","CGMS","3340","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Butia","paraguayensis","Butia paraguayensis","U.M. Resende","229","1990","09","14",NA,"Brasil","Mato Grosso do Sul",NA,"-55.7872009277344","-20.4710998535156",NA,"Flores arroxeadas. Frutos verdes. Planta acaule ou caule dolhas verdes esbranquiçadas. Habitat: Cerrado. Solo arenoso. Habito: Arbustivo.","CGMS003200",NA,"(Barb.Rodr.) Bailey",NA,"Aquidauana","L.R. Noblick",NA,NA,"1992","06","08",NA,NA,NA,NA,NA,"212961","auto",NA,NA
"84","2021-04-07 11:41:09-03","UFMS","CGMS","64144","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Butia","paraguayensis","Butia paraguayensis","A. Pott; I.S. Dutra","14037","2006","02","23",NA,"Brasil","Mato Grosso do Sul","Estrada de fazendas, 0,5 Km sul da Rodovia MS-382, a 5 Km de Guia Lopes da Laguna para Bonito.","-56.114200592041","-21.457799911499",NA,"Flor ausente. Fruto imaturo. Habitat: Pastagem de Brachiaria com regeneração de cerrado. Solo arenoso. Relevo quase plano. Habito: Palmeira acaule 0,7-1,5 m de altura, às vezes caulescente mais alta. Abundante.","CGMS1097113",NA,"(Barb.Rodr.) Bailey",NA,"Guia Lopes da Laguna",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44012","auto",NA,NA
"85","2019-01-17 11:22:56-02","PUCRS","MPUC","15199","S","Plantae",NA,"Arecales","Arecaceae","Butia","paraguayensis","Butia paraguayensis",NA,NA,"1976","03","26","South America","Brasil","RS","Morro Armour",NA,NA,NA,NA,NA,NA,"(Barb. Rodr.) L.H. Bailey",NA,"Livramento","N.I. Matzenbacher",NA,NA,"1976","01","01",NA,NA,"Liliopsida",NA,NA,NA,NA,"1",NA
"86","2019-08-16 08:38:23-03","UTFPR","HCF","8121","S","Plantae",NA,NA,"Arecaceae","Butia","paraguayensis","Butia paraguayensis","M.G. Caxambu","2688","2009","08","28",NA,"Brasil","PR","Parque Estadual Lago Azul (PELA)","-52.327306","-24.104417",NA,"palmeira arbustiva, ca. 1 m, heliófita. Frutos imaturos amarelados.",NA,NA,"(Barb. Rodr.) L.H. Bailey","591","Campo Mourão","M.G. Caxambu","591",NA,"2009","09","11","52°19'38,3 W","24°06'15,9 S",NA,NA,NA,NA,NA,NA,NA
"87","2019-08-16 08:38:23-03","UTFPR","HCF","1278","S","Plantae",NA,NA,"Arecaceae","Butia","paraguayensis","Butia paraguayensis","M.G. Caxambu","528","2004","08","02",NA,"Brasil","PR","Cerrado","-52.3830986022949","-24.0456008911133",NA,"Palmeira de pequeno porte, cerca de 70 cm do solo. Folhas com folíolos subopostos.",NA,NA,"(Barb. Rodr.) L.H. Bailey",NA,"Campo Mourão","J. Cordeiro & O.S. Ribas",NA,NA,"2004","09",NA,NA,NA,NA,NA,NA,"28572","auto",NA,NA
"88","2019-08-16 08:38:23-03","UTFPR","HCF","543","S","Plantae",NA,NA,"Arecaceae","Butia","paraguayensis","Butia paraguayensis","M.G. Caxambu","203","2003","11","20",NA,"Brasil","PR","Cerrado","-52.3830986022949","-24.0456008911133",NA,"Folha composta pinada, altura de 50 cm, com presença de material fértil.",NA,NA,"(Barb. Rodr.) L.H. Bailey",NA,"Campo Mourão","M.G. Caxambu",NA,NA,"2003","11","26",NA,NA,NA,NA,NA,"28572","auto",NA,NA
