"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","infraspecificEpithet","fieldNumber","individualCount","typeStatus","relatedCatalogItem"
"322","2020-09-12 05:00:02-03","US","US","2812140","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","G. Hatschbach","38156","1976","1","28","South America - Neotropics","Brazil",NA,NA,NA,"US02674471",NA,"Rubiales",NA,NA,"Goiás",NA,"Morrinhos, rod p/ Caldas Novas",NA,NA,NA,NA,"US02674471_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"323","2020-09-12 05:00:02-03","US","US","3236782","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","B. Walter, B. A. S. Pereira, D. Alvarenga & F. C. A. Oliveira","659","1991","2","23","South America - Neotropics","Brazil",NA,NA,NA,"US02674465",NA,"Rubiales",NA,NA,"Goiás",NA,"17.4 Km da estrada Alto Paraiso/ Colinas a partir do entrocamento com o asfalto. Fazenda Salto.",NA,NA,"1300",NA,"US02674465_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"324","2020-09-12 05:00:02-03","US","US","2729556","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","W. Anderson, M. Stieber & J. H. Kirkbride","35593","1972","2","7","South America - Neotropics","Brazil",NA,NA,NA,"US02674476",NA,"Rubiales",NA,NA,"Minas Gerais",NA,"Planalto do Brasil. Estado de Minas Gerais. Serra do Espinhaco. Ca. 17km SW of Gouveia, Municipio de Gouveia, Km. 258 on M.G. 259",NA,NA,"1000","1050","US02674476_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"325","2020-09-12 05:00:02-03","US","US","2729572","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","H. S. Irwin, R. Reis dos Santos, R. Souza & S. F. Fonsêca","24317","1969","3","14","South America - Neotropics","Brazil",NA,NA,NA,"US02674386",NA,"Rubiales",NA,NA,"Goiás",NA,"Planalto do Brasil, Estado de Goias, Chapada dos Veadeiros. Sandy campo and rocky slopes with crystalline outcrops, ca. 35km north of Veadeiros",NA,NA,"1000",NA,"US02674386_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"326","2020-09-12 05:00:02-03","US","US","2124539","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","L. Smith, F. Segadas-Vianna, W. A. Egler, L. Dau & et al.","6948","1952","4","28","South America - Neotropics","Brazil",NA,NA,NA,"US02674403",NA,"Rubiales",NA,NA,"Minas Gerais",NA,"Municipio Jaboticatubas, 10 Km ao norte de Lagoa Santa, Km 56 da Estrada Belo Horizonte- Conceicao","-43.92","-19.67","900",NA,"US02674403_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"327","2020-09-12 05:00:02-03","US","US","3483508","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","W. Teixeira","26138","1994","2","3","South America - Neotropics","Brazil",NA,NA,NA,"US02674463",NA,"Rubiales",NA,NA,"Minas Gerais",NA,"Pico do Itabirito - Itabirito - ( M.G.)",NA,NA,NA,NA,"US02674463_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"328","2020-09-12 05:00:02-03","US","US","2833889","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","G. Hatschbach","36886","1975","5","26","South America - Neotropics","Brazil",NA,NA,NA,"US02674472",NA,"Rubiales",NA,NA,"Goiás",NA,"GO- 12, descida Chapada dos Veadeiros (mun. Cavalcante)",NA,NA,NA,NA,"US02674472_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"329","2020-09-12 05:00:02-03","US","US","3364717","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","M. L. M. Azevedo, F. C. A. Oliveira, M. Fonseca & B. S. Barros","1110","1996","12","1","South America - Neotropics","Brazil",NA,NA,NA,"US02674458",NA,"Rubiales",NA,NA,"Goiás",NA,"Municipio de Niquelandia. Macedo, CNT ca. de 3 Km da estrada a direita da mina de niquel.","-48.4192","-14.3867","1005",NA,"US02674458_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"330","2020-09-12 05:00:02-03","US","US","2729566","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","H. S. Irwin, R. Souza & R. Reis dos Santos","9838","1965","11","3","South America - Neotropics","Brazil",NA,NA,NA,"US02674397",NA,"Rubiales",NA,NA,"Goiás",NA,"Planalto do Brasil, Serra do Cristais, Estado de Goias. Cerrado, 3 km. west of Cristalina",NA,NA,"1175",NA,"US02674397_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"331","2020-09-12 05:00:02-03","US","US","2789090","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","A. P. Duarte","9951","1966","11","25","South America - Neotropics","Brazil",NA,NA,NA,"US02674390",NA,"Rubiales",NA,NA,"Distrito Federal",NA,"Brasilia - Area do LooboFauico [interpreted] Dist. Federal",NA,NA,NA,NA,"US02674390_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"332","2020-09-12 05:00:02-03","US","US","3357116","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","F. R. Mendonca, R. Marquete, A. M. S. F. Vaz, M. Fonseca & G. Nunes","2903","1996","10","22","South America - Neotropics","Brazil",NA,NA,NA,"US02674459",NA,"Rubiales",NA,NA,"Goiás",NA,"Municipio de Alto Paraiso; Parque Nacional Chapada dos Veadeiros - PNCV","-47.8356","-14.1631","940",NA,"US02674459_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"333","2020-09-12 05:00:02-03","US","US","3357052","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","M. A. Silva & G. Nunes de Jesus","3021","1996","5","31","South America - Neotropics","Brazil",NA,NA,NA,"US02674461",NA,"Rubiales",NA,NA,"Goiás",NA,"Municipio de Niquelandia. Macedo, estrada da mina de niquel passando por baixo do teleferico.","-48.3983","-14.3533",NA,NA,"US02674461_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"334","2020-09-12 05:00:02-03","US","US","2810351","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","A. P. Duarte","10649","1967","12","20","South America - Neotropics","Brazil",NA,NA,NA,"US02674389",NA,"Rubiales",NA,NA,"Goiás",NA,"Chapada dos Veadeiros",NA,NA,NA,NA,"US02674389_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"335","2020-09-12 05:00:02-03","US","US","2729575","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","H. S. Irwin, R. M. Harley & G. L. Smith","32008","1971","3","17","South America - Neotropics","Brazil",NA,NA,NA,"US02674479",NA,"Rubiales",NA,NA,"Goiás",NA,"Planalto do Brasil. Estado de Goias. Serra Geral do Parana. Campo and cerrado, ca. 10km S. of Sao Joao da Alianca.",NA,NA,"950",NA,"US02674479_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"336","2020-09-12 05:00:02-03","US","US","3107670","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","M. A. Silva & M. Pereira Neto","895","1989","12","14","South America - Neotropics","Brazil",NA,NA,NA,"US02674467",NA,"Rubiales",NA,NA,"Distrito Federal",NA,"Fazenda Agua Limpa, UnB. Ca. 9km do canto sul da cerca da Reserva Ecologica do IBGE.",NA,NA,NA,NA,"US02674467_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"337","2020-09-12 05:00:02-03","US","US","3348253","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","F. R. Mendonca, T. S. Filgueiras, M. Fonseca & J. Vieira","2593","1996","8","15","South America - Neotropics","Brazil",NA,NA,NA,"US02674460",NA,"Rubiales",NA,NA,"Goiás",NA,"Municipio de Niquelandia. Estrada de chao na area a Companhia de Niquel Tocantins (CNT)","-48.4122","-14.3731",NA,NA,"US02674460_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"338","2020-09-12 05:00:02-03","US","US","289525","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","E. Warming","s.n.",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,"US02674405",NA,"Rubiales",NA,NA,"Minas Gerais",NA,"Lagoa Sta.",NA,NA,NA,NA,"US02674405_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"339","2020-09-12 05:00:02-03","US","US","2729571","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","H. S. Irwin, R. Reis dos Santos, R. Souza & S. F. Fonsêca","24028","1969","3","8","South America - Neotropics","Brazil",NA,NA,NA,"US02674387",NA,"Rubiales",NA,NA,"Goiás",NA,"Planalto do Brasil, Estado de Goias, Chapada dos Veadeiros. Cerrado on steep rocky slopes and sandy valley flats below, ca. 7km south of Cavalcante",NA,NA,"1000",NA,"US02674387_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"340","2020-09-12 05:00:02-03","US","US","255351","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides stenophylla","L. Riedel","2344","1834",NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,"US00129780",NA,"Rubiales","Müll. Arg.",NA,"Minas Gerais",NA,NA,NA,NA,NA,NA,"US00129780_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","stenophylla",NA,"1","Isotype",NA
"341","2020-09-12 05:00:02-03","US","US","255351","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides stenophylla","L. Riedel","2344","1834",NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,"US00129780",NA,"Rubiales","Müll. Arg.",NA,"Minas Gerais",NA,NA,NA,NA,NA,NA,"US00129780_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","stenophylla",NA,"1","Isotype",NA
"342","2020-09-02 16:38:47-03","Cenargen","CEN","37285","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Lídio Coradin","2346","1979","09","24",NA,"Brasil","Exsicatas",NA,NA,"CEN00037285",NA,NA,"Mart. & Zucc. ex Schult. & Schult.f.","P. Delprete","DF","BRASILIA","Cerrado próximo á Escola Fazendária, á direita, sentido RECOR (IBGE).","-47.9296989440918","-15.7797002792358",NA,NA,"CEN00037285","70570","auto","2008",NA,NA,NA,NA,NA,NA,NA,"3",NA,NA
"343","2020-09-02 16:38:47-03","Cenargen","CEN","35757","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Alexandre Bonesso Sampaio","305","1999","01","21",NA,"Brasil","Exsicatas",NA,NA,"CEN00035757",NA,NA,"Mart. & Zucc. ex Schult. & Schult.f.","P. Delprete","DF","BRASILIA","Cerrados a Nordeste da Fazenda Sucupira (CENARGEN/EMBRAPA).","-47.9296989440918","-15.7797002792358","1080","1080","CEN00035757","70570","auto","2008",NA,NA,"-4801667.0","-1591667.0",NA,NA,NA,"1",NA,NA
"344","2020-09-02 16:38:47-03","Cenargen","CEN","30934","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","João Marcelo de Rezende","28","1995","07","31",NA,"Brasil","Exsicatas",NA,"A planta cresce em cima do murundum; A inflorescência e os botões das flores são violetas a flor aberta é mais clara.","CEN00030934",NA,NA,"Mart. & Zucc. ex Schult. & Schult.f.","S. Ferrucci","DF","BRASILIA","Parque Boca da Mata, ao norte do campo de murundus.","-47.9296989440918","-15.7797002792358","1150","1150","CEN00030934","70570","auto","1999","05",NA,"-4805000.0","-1586667.0",NA,NA,NA,"4",NA,NA
"345","2020-09-02 16:38:47-03","Cenargen","CEN","74940","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Eduarda Barreto Andrade Dias","429","2007","03","01",NA,"Brasil","Unicata",NA,NA,"CEN00074940",NA,NA,"Mart. & Zucc. ex Schult. & Schult.f.","A. M. Silveira","DF","BRASILIA","Parque Nacional de Brasília. Entre o portão 7,5 e 8 do PNB na DF-001.","47.9758333","-15.742777","1116","1116","CEN00074940",NA,NA,NA,NA,NA,"47.9758333","-15.742777",NA,NA,NA,"1",NA,NA
"346","2020-09-02 16:38:47-03","Cenargen","CEN","55862","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Roberto Fontes Vieira","1217","1992","04","01",NA,"Brasil","Unicata",NA,NA,"CEN00055862",NA,NA,"Mart. & Zucc. ex Schult. & Schult.f.","P. Delprete","DF","BRASILIA","A 1 km à esquerda do trevo do Posto Colorado; na rodovia Brasília/Sobradinho-DF.",NA,"-15.616666","1200","1200","CEN00055862",NA,NA,"2008",NA,NA,"-4776667.0","-15.616666",NA,NA,NA,"1",NA,NA
"347","2020-09-02 16:38:47-03","Cenargen","CEN","74790","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Eduarda Barreto Andrade Dias","282","2006","12","07",NA,"Brasil","Unicata",NA,NA,"CEN00074790",NA,NA,"Mart. & Zucc. ex Schult. & Schult.f.","A. M. Silveira","DF","BRASILIA","Parque Nacional de Brasília.","-48.080555","-15.657777","1066","1066","CEN00074790",NA,NA,NA,NA,NA,"-48.080555","-15.657777",NA,NA,NA,"1",NA,NA
"348","2020-09-02 16:38:47-03","Cenargen","CEN","23034","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Taciana Barbosa Cavalcanti","511","1990","07","12",NA,"Brasil","Exsicatas",NA,NA,"CEN00023034",NA,NA,"Mart. & Zucc. ex Schult. & Schult.f.","P. Delprete","DF","BRASILIA","Chapada da Contagem - DF - 001, km 11,3 do posto Colorado.","47.8786111","-15.670277","1160","1160","CEN00023034",NA,NA,"2000","01",NA,"47.8786111","-15.670277",NA,NA,NA,"5",NA,NA
"349","2020-09-02 16:38:47-03","Cenargen","CEN","113878","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Zenilton de Jesus Gayoso Miranda","216","2019","12","06",NA,"Brasil","Exsicatas",NA,"Doação.","CEN00113878",NA,NA,"Mart. & Zucc. ex Schult. & Schult.f.","Z. J. G. Miranda","GO","TERESINA DE GOIAS","Fazenda em frente à cachoeira Poço Encantado.","-47.265","-13.866388","852","852","CEN00113878",NA,NA,"2019","12",NA,"-47.265","-13.866388",NA,NA,NA,"1",NA,NA
"350","2020-09-02 16:38:47-03","Cenargen","CEN","75776","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Juliene Roveratti Santos","257","2006","03","02",NA,"Brasil","Exsicatas",NA,NA,"CEN00075776",NA,NA,"Mart. & Zucc. ex Schult. & Schult.f.","J. Roveratti","DF","BRASILIA","DF 001 - Borda do Parque Nacional de Brasília - Brazlândia. Ca. 5 km antes do portão 9","-48.078888","-15.640833","1272","1272","CEN00075776",NA,NA,"2006","03",NA,"-48.078888","-15.640833",NA,NA,NA,"3",NA,NA
"351","2020-09-02 16:38:47-03","Cenargen","CEN","76144","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Juliene Roveratti Santos","629","2006","12","01",NA,"Brasil","Exsicatas",NA,NA,"CEN00076144",NA,NA,"Mart. & Zucc. ex Schult. & Schult.f.","B. M. T. Walter","DF","BRASILIA","Parque Nacional de Brasília - local queimado entre os portões 6 e 7.","-47.935555","-15.629166","1215","1215","CEN00076144",NA,NA,"2011","08",NA,"-47.935555","-15.629166",NA,NA,NA,"3",NA,NA
"352","2020-09-02 16:38:47-03","Cenargen","CEN","77890","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Bruno Machado Teles Walter","6033","2010","12","15",NA,"Brasil","Exsicatas",NA,"Coletas no dia do desmatamento e limpeza de área. Espécie em plena floração. Planta comum em áreas mais abertas.","CEN00077890",NA,NA,"Mart. & Zucc. ex Schult. & Schult.f.","B. M. T. Walter","DF","BRASILIA","Próximo a entrada norte do Gama. Manchas de Cerrado à direita (sentido Catetinho - Gama) em área contigua à captação da CAESB.","-48.05","-15.991111","1200","1200","CEN00077890",NA,NA,"2011","12",NA,"-48.05","-15.991111",NA,NA,NA,"3",NA,NA
"353","2020-09-02 16:38:47-03","Cenargen","CEN","79677","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Roger D. Reeves","2952","2005","02","02",NA,"Brasil","Exsicatas",NA,"E slope had little in flower. Herb with wiry almost leafless stem, sometimes branched, cluster of tiny deep blue-indigo flrs at top, cf.#2932. FLORA DE SOLOS SERPENTINOS DO ESTADO DE GOIÁS.(Plantas tolerantes ou acumuladoras de níquel).","CEN00079677",NA,NA,"Mart. & Zucc. ex Schult. & Schult.f.","P. Delprete","GO","NIQUELANDIA","p.m. Macedo: area south of main mining pits, about 4.8 km along road running S from crossroads (so-called Ponte Alta area of 1990). Collection made both on the flat at the foot of a rise, mostly on W side of road. 14°23.940 S e 48°25.279 W.","-48.416666","-14.383333","1008","1008","CEN00079677",NA,NA,"2016","08",NA,"-48.416666","-14.383333",NA,NA,NA,"1",NA,NA
"354","2020-09-02 16:38:47-03","Cenargen","CEN","79755","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Roger D. Reeves","3034","2005","02","05",NA,"Brasil","Exsicatas",NA,"Cf. # 2932, 2952 FLORA DE SOLOS SERPENTINOS DO ESTADO DE GOIÁS.(Plantas tolerantes ou acumuladoras de níquel).","CEN00079755",NA,NA,"Mart. & Zucc. ex Schult. & Schult.f.","B. M. T. Walter","GO","NIQUELANDIA","Return to 'ponte alta' area, at 4 Km approx., south from crossroads 14º23.5' S, 48º25.3' W, Approx. 1000 m.","-48.416666","-14.383333","1000","1000","CEN00079755",NA,NA,"2014","05",NA,"-48.416666","-14.383333",NA,NA,NA,"1",NA,NA
"355","2020-09-02 16:38:47-03","Cenargen","CEN","91881","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Carlos Romero Martins","1595","2015","03","27",NA,"Brasil","Unicata",NA,"Doação Flora do Brasil - Distrito Federal.","CEN00091881",NA,NA,"Mart. & Zucc. ex Schult. & Schult.f.","D. C. Zappi","DF","BRASILIA","Parque Nacional de Brasília: Campo sujo próximo a Cascalheira do Exército.","-47.926666","-15.735",NA,NA,"CEN00091881",NA,NA,NA,NA,NA,"-47.926666","-15.735",NA,NA,NA,"1",NA,NA
"356","2020-09-02 16:38:47-03","Cenargen","CEN","95295","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Marcelo Fragomeni Simon","2689","2016","01","31",NA,"Brasil","Unicata",NA,"Subarbusto delgado, 60 cm. Botões escuros. Corola azulada, 4 pétalas e 2 estames.","CEN00095295",NA,NA,"Mart. & Zucc. ex Schult. & Schult.f.","M. Simon","GO","CAVALCANTE","Povoado Kalunga, caminho para a cachoeira Santa Bárbara.","-47.4875","-13.541111","1080","1080","CEN00095295",NA,NA,NA,NA,NA,"-47.4875","-13.541111",NA,NA,NA,"1",NA,NA
"357","2020-09-02 16:38:47-03","Cenargen","CEN","98050","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Inês Cordeiro","3426","2012","12","13",NA,"Brasil","Exsicatas",NA,"Doação Instituto de Botânica de São Paulo - Brasil.","CEN00098050",NA,NA,"Mart. & Zucc. ex Schult. & Schult.f.","B. M. T. Walter","GO","MINEIROS","Parque Nacional das Emas, cerca de 47 km do portão do Jacuba.","-52.965","-18.002222",NA,NA,"CEN00098050",NA,NA,"2017","05",NA,"-52.965","-18.002222",NA,NA,NA,"1",NA,NA
"358","2020-09-02 16:38:47-03","Cenargen","CEN","39284","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Ernestino de S. Gomes Guarino","183","2000","05","09",NA,"Brasil","Exsicatas",NA,NA,"CEN00039284",NA,NA,"Mart. & Zucc. ex Schult. & Schult.f.","P. Delprete","DF","BRASILIA","Cerrado à esquerda da estrada entre o Restaurante e a Sede da Fazenda Sucupira (fitossociologia do Cerrado).","-47.9296989440918","-15.7797002792358","1100","1100","CEN00039284","70570","auto","2008",NA,NA,"-4800000.0","-1586667.0",NA,NA,NA,"3",NA,NA
"359","2020-09-02 16:38:47-03","Cenargen","CEN","13845","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Maria Carmelita A. Conceição","65","1979","08","16",NA,"Brasil","Exsicatas",NA,"Número de amostras: 1, altura da planta: 50 cm.","CEN00013845",NA,NA,"Mart. & Zucc. ex Schult. & Schult.f.","J. H. Kirkbride Jr.","DF","BRASILIA","CPAC - Planaltina - Bloco A do Exp. 112.","-47.9296989440918","-15.7797002792358","1175","1175","CEN00013845","70570","auto","1980","05",NA,"-4770833.0","-1559167.0",NA,NA,NA,"2",NA,NA
"360","2020-09-02 16:38:47-03","Cenargen","CEN","53645","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","José Floriano Barêa Pastore","912","2004","04","27",NA,"Brasil","Exsicatas",NA,NA,"CEN00053645",NA,NA,"Mart. & Zucc. ex Schult. & Schult.f.","P. Delprete","DF","BRASILIA","Fazenda Santarém (perto da Nova Betânia).","-47.9296989440918","-15.7797002792358",NA,NA,"CEN00053645","70570","auto","2008",NA,NA,NA,NA,NA,NA,NA,"4",NA,NA
"361","2020-09-02 16:38:47-03","Cenargen","CEN","39316","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Ernestino de S. Gomes Guarino","215","2000","06","06",NA,"Brasil","Exsicatas",NA,NA,"CEN00039316",NA,NA,"Mart. & Zucc. ex Schult. & Schult.f.","P. Delprete","DF","BRASILIA","Fazenda Sucupira - FAZ.","-47.9296989440918","-15.7797002792358","1100","1100","CEN00039316","70570","auto","2008",NA,NA,"-4800000.0","-1586667.0",NA,NA,NA,"1",NA,NA
"362","2020-09-02 16:38:47-03","Cenargen","CEN","49555","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","José Floriano Barêa Pastore","289","2003","01","22",NA,"Brasil","Exsicatas",NA,NA,"CEN00049555",NA,NA,"Mart. & Zucc. ex Schult. & Schult.f.","P. Delprete","DF","BRASILIA","Poço Azul.","-47.9296989440918","-15.7797002792358",NA,NA,"CEN00049555","70570","auto","2008",NA,NA,NA,NA,NA,NA,NA,"2",NA,NA
"363","2020-09-02 16:38:47-03","Cenargen","CEN","305","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Antônio Costa Allem","305","1976","11","06",NA,"Brasil","Exsicatas",NA,"DifFolhas estenas, acuminadas.","CEN00000305",NA,NA,"Mart. & Zucc. ex Schult. & Schult.f.","B. M. T. Walter","DF","BRASILIA","Ponte Alta - Gama.","-47.9296989440918","-15.7797002792358",NA,NA,"CEN00000305","70570","auto","2014","05",NA,NA,NA,NA,NA,NA,"2",NA,NA
"364","2020-09-02 16:38:47-03","Cenargen","CEN","20072","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Glocimar Pereira-Silva","1979","1993","10","10",NA,"Brasil","Exsicatas",NA,"Pétalas azuis; Cálice verde.","CEN00020072",NA,NA,"Mart. & Zucc. ex Schult. & Schult.f.","P. Delprete","DF","BRASILIA","Reserva Ecologica do Guará.","-47.9296989440918","-15.7797002792358","1035","1035","CEN00020072","70570","auto","2000","01",NA,"-4796667.0","-1580000.0",NA,NA,NA,"3",NA,NA
"365","2020-09-02 16:38:47-03","Cenargen","CEN","53868","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","José Floriano Barêa Pastore","779","2004","02","01",NA,"Brasil","Exsicatas",NA,NA,"CEN00053868",NA,NA,"Mart. & Zucc. ex Schult. & Schult.f.","P. Delprete","GO","ALTO PARAISO DE GOIAS","Estrada de Alto Paraiso para São Jorge; aproximadamente 20 km da estrada de São Jorge.","-47.5099983215332","-14.1324996948242",NA,NA,"CEN00053868","44724","auto","2008",NA,NA,NA,NA,NA,NA,NA,"2",NA,NA
"366","2020-09-02 16:38:47-03","Cenargen","CEN","48424","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Glocimar Pereira-Silva","6844","2002","11","06",NA,"Brasil","Exsicatas",NA,NA,"CEN00048424",NA,NA,"Mart. & Zucc. ex Schult. & Schult.f.","P. Delprete","GO","LUZIANIA","Cerca de 800 m à Oeste da ponte do rio Alagado, direção BR-060.","-47.9502983093262","-16.2525005340576","835","835","CEN00048424","83221","auto","2008",NA,NA,"-4817361.0","-1620583.0",NA,NA,NA,"4",NA,NA
"367","2020-09-02 16:38:47-03","Cenargen","CEN","48544","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Glocimar Pereira-Silva","7102","2003","02","17",NA,"Brasil","Exsicatas",NA,"Área de Influência Indireta.","CEN00048544",NA,NA,"Mart. & Zucc. ex Schult. & Schult.f.","P. Delprete","GO","SANTO ANTONIO DO DESCOBERTO","Margem direita do rio Descoberto, próximo a Barra com o Córrego Engenho das Lages.","-48.2550010681152","-15.9397001266479","900","900","CEN00048544","42587","auto","2008",NA,NA,"-4827417.0","-1609417.0",NA,NA,NA,"4",NA,NA
