"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","continentOcean","country","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","year","month","day","stateProvince","county","imagecode","decimalLongitude","decimalLatitude","typeStatus","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"45","2020-11-04 11:09:08-03","ESALQ","ESA","2227","PreservedSpecimen","Plantae","Fabaceae","Cyclolobium","brasiliense","Cyclolobium brasiliense","Leitão Filho, H.F.",NA,NA,"Brasil",NA,NA,NA,NA,"ESA002227","Magnoliophyta",NA,"Benth.","Pinto, R.B.","1967","09","20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2020-11-04 11:09:08-03","ESALQ","ESA","98440","PreservedSpecimen","Plantae","Fabaceae","Cyclolobium","brasiliense","Cyclolobium brasiliense","Oliveira, F.C.A.","1247.0",NA,"Brasil",NA,NA,NA,NA,"ESA098440","Magnoliophyta",NA,NA,"Lewis, G.P.","2006","08","16","Distrito Federal","Brasília","ESA098440","-47.9296989440918","-15.7797002792358",NA,NA,NA,"2009",NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA
"47","2020-11-04 11:09:18-03","ESALQ","ESA","78970","PreservedSpecimen","Plantae","Fabaceae","Cyclolobium","brasiliense","Cyclolobium brasiliense","Mello Barreto","11553.0",NA,"Brasil",NA,NA,NA,NA,"ESA078970","Magnoliophyta",NA,"Tul.","Lewis, G.P.","1943","11","19","Minas Gerais","Santa Luzia","ESA078970","-43.8513984680176","-19.7696990966797",NA,NA,NA,"2009",NA,NA,NA,NA,"19939","auto",NA,NA,NA,NA,NA
"48","2020-11-04 11:09:08-03","ESALQ","ESA","2226","PreservedSpecimen","Plantae","Fabaceae","Cyclolobium","brasiliense","Cyclolobium brasiliense","Santos, P.M.O.",NA,NA,"Brasil",NA,NA,NA,NA,"ESA002226","Magnoliophyta",NA,NA,"Lewis, G.P.","1934","09","11","São Paulo","Piracicaba","ESA002226","-47.6399993896484","-22.7199993133545",NA,NA,NA,"2009",NA,NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA
"49","2020-11-04 11:09:08-03","ESALQ","ESA","10672","PreservedSpecimen","Plantae","Fabaceae","Cyclolobium","brasiliense","Cyclolobium brasiliense","Barreto, K.D.","37.0",NA,"Brasil",NA,NA,NA,NA,"ESA010672","Magnoliophyta",NA,"Benth.","Pinto, R.B.","1993","02","09","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,NA,NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA
"50","2020-11-04 11:09:08-03","ESALQ","ESA","8305","PreservedSpecimen","Plantae","Fabaceae","Cyclolobium","brasiliense","Cyclolobium brasiliense","Catharino, E.L.M.",NA,NA,"Brasil",NA,NA,NA,NA,"ESA008305","Magnoliophyta",NA,"DC.","Lewis, G.P.","1983","12","01","São Paulo","Piracicaba","ESA008305","-47.6399993896484","-22.7199993133545",NA,NA,NA,"2009",NA,NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA
"51","2020-11-04 11:09:08-03","ESALQ","ESA","4277","PreservedSpecimen","Plantae","Fabaceae","Cyclolobium","brasiliense","Cyclolobium brasiliense","Catharino, E.L.M.","316.0",NA,"Brasil",NA,NA,NA,NA,"ESA004277","Magnoliophyta",NA,"DC.","Lewis, G.P.","1985","05","07","São Paulo","Piracicaba","ESA004277","-47.6399993896484","-22.7199993133545",NA,NA,NA,"2009",NA,NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA
"52","2020-11-04 10:55:47-03","ESALQ","ESA","132732","PreservedSpecimen","Plantae","Fabaceae","Cyclolobium","brasiliense","Cyclolobium brasiliense","Souza, V.C.",NA,NA,"Brasil","Canteiro Central da Avenida Brasil, próximo ao Instituto Plantarum.",NA,NA,"Árvore, ca. 7 m alt.; frutos imaturos verdes.","ESA132732",NA,NA,NA,NA,"2013","07","02","São Paulo","Nova Odessa",NA,"-47.2900009155273","-22.7700004577637",NA,NA,NA,NA,NA,NA,NA,NA,"8440","auto",NA,NA,NA,NA,NA
"53","2020-11-04 11:09:08-03","ESALQ","ESA","91934","PreservedSpecimen","Plantae","Fabaceae","Cyclolobium","brasiliense","Cyclolobium brasiliense","Hatschbach, G. et al.","68416.0",NA,"Brasil",NA,NA,NA,NA,"ESA091934","Magnoliophyta",NA,NA,NA,"1998","10","11","Bahia","Mascote","ESA091934","-39.3025016784668","-15.563099861145",NA,NA,NA,NA,NA,NA,NA,NA,"37487","auto",NA,NA,NA,NA,NA
"54","2020-11-04 11:09:08-03","ESALQ","ESA","5123","PreservedSpecimen","Plantae","Fabaceae","Cyclolobium","brasiliense","Cyclolobium brasiliense","Pereira, D.L.",NA,NA,"Brasil",NA,NA,NA,NA,"ESA005123","Magnoliophyta",NA,"Benth.","Pinto, R.B.","1984","09","27","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,NA,NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA
"55","2020-11-04 11:09:08-03","ESALQ","ESA","5119","PreservedSpecimen","Plantae","Fabaceae","Cyclolobium","brasiliense","Cyclolobium brasiliense","Pereira, D.L.C.",NA,NA,"Brasil",NA,NA,NA,NA,"ESA005119","Magnoliophyta",NA,NA,"Lewis, G.P.","1984","10","11","São Paulo","Piracicaba","ESA005119","-47.6399993896484","-22.7199993133545",NA,NA,NA,"2009",NA,NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA
"56","2020-11-04 11:09:08-03","ESALQ","ESA","4278","PreservedSpecimen","Plantae","Fabaceae","Cyclolobium","brasiliense","Cyclolobium brasiliense","Catharino, E.L.M.","415.0",NA,"Brasil",NA,NA,NA,NA,"ESA004278","Magnoliophyta",NA,NA,"Lewis, G.P.","1985","09","24","São Paulo","Piracicaba","ESA004278","-47.6399993896484","-22.7199993133545",NA,NA,NA,"2009",NA,NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA
"57","2020-11-19 10:23:42-03","CPAP","CPAP","17471","PreserverdSpecimen","Plantae","Fabaceae","Cyclolobium","claussenii","Cyclolobium claussenii","Hatschbach, G.","62527",NA,"Brasil","Rio Cabaçal",NA,NA,"Árvore 8m de altura. FLOR: . FRUTO: . INTERESSE: . FREQUÊNCIA: . AMBIENTE: Margens do rio. SUBSTRATO: . RELEVO: .",NA,NA,NA,"Benth.","G. P. Lewis","1995","05","09","MT","Reserva do Cabaçal",NA,"-58.4664001464844","-15.0797004699707",NA,NA,NA,"1996",NA,NA,NA,NA,"28332","auto",NA,NA,NA,NA,NA
"58","2020-11-19 10:23:42-03","CPAP","CPAP","17471","PreserverdSpecimen","Plantae","Fabaceae","Cyclolobium","claussenii","Cyclolobium claussenii","Hatschbach, G.","62527",NA,"Brasil","Rio Cabaçal",NA,NA,"Árvore 8m de altura. FLOR: . FRUTO: . INTERESSE: . FREQUÊNCIA: . AMBIENTE: Margens do rio. SUBSTRATO: . RELEVO: .",NA,NA,NA,"Benth.","G. P. Lewis","1995","05","09","MT","Reserva do Cabaçal",NA,"-58.4664001464844","-15.0797004699707",NA,NA,NA,"1996",NA,NA,NA,NA,"28332","auto",NA,NA,NA,NA,NA
"59","2020-11-19 10:23:42-03","CPAP","CPAP","18931","PreserverdSpecimen","Plantae","Fabaceae","Cyclolobium","vecchii","Cyclolobium vecchii","Resende, U. M.","1501",NA,"Brasil","Fazenda rio Bonito - logradouro",NA,NA,"Árvore 8m de altura. FLOR: . FRUTO: . INTERESSE: . FREQUÊNCIA: . AMBIENTE: Mata ciliar. SUBSTRATO: . RELEVO: .",NA,NA,NA,"A.J.Sampaio","G. A. Damasceno Jr.","1998","08","30","MS","Alcinópolis",NA,"-53.423333","-18.247778",NA,NA,NA,"1999","04","53°25'24'' W","18°14'52'' S",NA,NA,NA,NA,NA,NA,NA,NA
"60","2015-07-02 14:01:58-03","JBP","HPL","10774","S","Plantae","Fabaceae-Faboideae","Cyclolobium","brasiliense","Cyclolobium brasiliense","A. Campos-Rocha","154",NA,"Brasil","Coletado e cultivado no Jardim Botânico Plantarum.",NA,NA,NA,NA,NA,NA,NA,"G.P. Lewis","2007","01","19","SP","Nova Odessa",NA,"-47.29","-22.77",NA,NA,NA,"2009","12",NA,NA,"01","8440","auto",NA,NA,NA,NA,NA
"61","2019-02-22 11:46:29-03","IPA","IPA","15601","S","Plantae","Leguminosae-Pap.","Cyclolobium","brasiliense","Cyclolobium brasiliense","Belém, R.P.; Pinheiro, R.S.; Pinheiro, R.S.","2726","Southern America","Brasil","Plantação de cacau",NA,NA,"Árvore de 12m x 25cm de diâmetro; flores roxas, estames brancos","IPA0015601","Plantae",NA,"Benth.","Warwick, M.","1966","10","08","Bahia","Guaratinga",NA,"-39.7827987670898","-16.5839004516602",NA,NA,NA,"2001","05",NA,NA,"16","55290","auto",NA,NA,NA,NA,NA
"62","2019-02-22 11:46:29-03","IPA","IPA","89550","S","Plantae","Leguminosae-Pap.","Cyclolobium","brasiliense","Cyclolobium brasiliense","Roseane Karla; Barros, R.; Chagas, M.; Barros, R.; Chagas, M.","59","Southern America","Brasil","Usina Trapiche, Engenho Jaguaré",NA,NA,"Árvore com altura média de 6,50 m, CAP de 23,90 cm, apresentando frutos de coloração verde.&nf;; Mata Atlântica","IPA0089550","Plantae",NA,"Benth.","Cano, O.","2014","02","16","Pernambuco","Sirinhaém",NA,"-35.185","-8.56",NA,NA,NA,"2014","09","-35.185","-8.56",NA,NA,NA,NA,NA,NA,NA,NA
"63","2020-12-20 21:17:19-03","UFV","VIC","10668","PreservedSpecimen","Plantae","Fabaceae","Cyclolobium","brasiliense","Cyclolobium brasiliense","Heringer, E.P.","15994",NA,"Brasil","Estação Experimental Biológica, Margem do Rio Corumbá, 50 Km de de Luziânia-GO, de onde procederam as sementes.",NA,NA,"Árvore, c.a. de 10 metros de altura, ramos pendentes, flores roseas, frutos circulares.","VIC010668",NA,NA,"Benth.","Lewis, G.P.","1976","09","09","Distrito Federal","Brasília","VIC010668","-47.9296989440918","-15.7797002792358",NA,NA,NA,"2004","07",NA,NA,"23","70570","auto",NA,NA,NA,NA,NA
"64","2021-04-07 11:44:02-03","UFMS","CGMS","7812","PreservedSpecimen","Plantae","Fabaceae","Cyclolobium","brasiliense","Cyclolobium brasiliense","U.M. Resende",NA,NA,"Brasil","Mata ciliar.",NA,NA,"Papilionoideae. Flor roxa e miúda Habitat: Mata ciliar. Habito: Árvore.","CGMS1015030",NA,NA,"Benth.","A. Sartori; Luan H.P. Nogueira","1998","08","30","Mato Grosso do Sul","Rio Negro",NA,"-54.9869444","-19.4494444",NA,"279","279",NA,NA,"-54,9869444","-19,4494444",NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-04-07 11:44:02-03","UFMS","CGMS","45676","PreservedSpecimen","Plantae","Fabaceae","Cyclolobium","brasiliense","Cyclolobium brasiliense","G. Hatschbach; J.M. Silva; L.A. Ferreira","68416",NA,"Brasil","Rodovia BR 101, próximo do trevo para Mascote.",NA,NA,"Papilionoideae. Flor rosado-forte. Fruto ausente. Habitat: Floresta Atlântica. Margem de rio. Habito: Árvore. 8m de altura.","CGMS1075646",NA,NA,"Benth.","G.P. Lewis","1998","10","11","Bahia","Mascote",NA,"-39.3025016784668","-15.563099861145",NA,NA,NA,"1998",NA,NA,NA,NA,"37487","auto",NA,NA,NA,NA,NA
"66","2021-03-01 16:30:21-03","UNICAMP","UEC","163112","S","Plantae","Fabaceae","Cyclolobium","brasiliense","Cyclolobium brasiliense","Souza, VC; Souza, JP; Romão, GO; Elias, SI; Araújo, AO","25733",NA,"Brazil","Estrada Grão Mogol - Virgem da Lapa, ca. 10 km de Grão Mogol.",NA,NA,"Árvore, ca. 4 m alt.; frutos imaturos verdes.; Mata ciliar, com transição para cerrado.","UEC024164","Magnoliopsida",NA,"Benth.","Queiroz, RT","2001","07","12","Minas Gerais","Grão Mogol","UEC024164","-42.744167","-16.537222",NA,"680","680","2008","12","-42.744167","-16.537222",NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-01 16:30:21-03","UNICAMP","UEC","179198","S","Plantae","Fabaceae","Cyclolobium","brasiliense","Cyclolobium brasiliense","Pereira, BAS; Alvarenga, D","3701B",NA,"Brazil","Folha: SD-22-Z-B. Bacia do Rio Tocantins, região denominada Cafundó.",NA,NA,"Árvore semiciófila, com 6-8m de altura de 15-20 cm DAP. Ritidoma cinza-escuro, íntegro ou fragmentado. Flores roxas, perfumadas, atraindo abelhas. Fruto jovem cor verde. Ocasional.; Área plana cercada por morros de 100-200m de altura.","UEC029153","Magnoliopsida",NA,"Benth.","Pereira, BAS","2011","08","27","Goiás","Niquelândia","UEC029153","-48.420278","-14.5",NA,"616","616","2011","08","-48.420278","-14.5","27",NA,NA,NA,NA,NA,NA,NA
"68","2021-03-01 16:30:21-03","UNICAMP","UEC","194694","S","Plantae","Fabaceae","Cyclolobium","brasiliense","Cyclolobium brasiliense","s/ coletor","2562",NA,"Brazil","APA de CafuringaMata ciliar do córrego Barreiro, lado Oeste da APA",NA,NA,"Árvore ca. 6,0 metros de altura. fruto imaturo cor verde; Mata ciliar","UEC132595","Magnoliopsida",NA,"Benth.","Martins, MV","1993","09","21","Distrito Federal",NA,"UEC132595","-48.166667","-15.583333",NA,"950","950","2016",NA,"-48.166667","-15.583333",NA,NA,NA,NA,NA,NA,NA,NA
"69","2019-08-20 10:13:09-03","UNICAMP","UEC","93035","S","Plantae","Fabaceae","Cyclolobium","brasiliense","Cyclolobium brasiliense","Magalhães, JCR","s.n.",NA,"Brazil","Fazenda Barreiro Rico, Margens do Rio Piracicaba.",NA,NA,"Provavelmente temporais, pois eram muito arros e colhidos simultâneamente com ramos abundantemente floridos.",NA,"Magnoliopsida",NA,"Benth.","Rodrigues, RS","1959","09","28","São Paulo","Anhembi",NA,"-48.214333","-22.811667",NA,NA,NA,"2003",NA,"-48.214333","-22.811667",NA,NA,NA,NA,NA,NA,NA,NA
"70","2019-08-20 10:13:09-03","UNICAMP","UEC","38957","S","Plantae","Fabaceae","Cyclolobium","brasiliense","Cyclolobium brasiliense","Heringer, EP","15732",NA,"Brazil","Estação Experimental de Biologia, Campus da Universidade de Brasília, UnB.",NA,NA,"Planta cultivada de sementes coletadas em árvores na margem do Rio Corumbá a 110 Km ao Sul de Brasília.",NA,"Magnoliopsida",NA,"Benth.","Rodrigues, RS","1977","09","24","Distrito Federal","Brasília",NA,"-47.9296989440918","-15.7797002792358",NA,NA,NA,"2003","01",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA
"71","2019-08-20 10:13:09-03","UNICAMP","UEC","88672","S","Plantae","Fabaceae","Cyclolobium","brasiliense","Cyclolobium brasiliense","Silva, MA; Alvarenga, D; Marquete, R; Vaz, AMSF; Klein, VLG","3180",NA,"Brazil","Região do Paranã do Meio, Ca. 10 Km da cidade em direção ao povoado de Santa Rosa.",NA,NA,"Árvore ca. 8,0m de altura, frutos imaturos de cor verde, folhas pubescentes da mesma cor dos frutos. Córrego Cangalha.",NA,"Magnoliopsida",NA,"Benth.","Rodrigues, RS","1996","10","16","Goiás","Formosa",NA,"-47.334400177002","-15.5371999740601",NA,NA,NA,"2003",NA,NA,NA,NA,"113054","auto",NA,NA,NA,NA,NA
"72","2019-08-20 10:13:09-03","UNICAMP","UEC","37238","S","Plantae","Fabaceae","Cyclolobium","brasiliense","Cyclolobium brasiliense","Tamashiro, JY; Silva, JE","17884",NA,"Brazil","Fazenda Morro Vermelho, Em pindaíba (capoeira de lugares úmidos).",NA,NA,"Árvore de até 5m; flores vinosas.",NA,"Magnoliopsida",NA,"Benth.","Rodrigues, RS","1985","09","19","Mato Grosso do Sul","Selvíria",NA,"-51.4188995361328","-20.3672008514404",NA,NA,NA,"2003","01",NA,NA,NA,"74358","auto",NA,NA,NA,NA,NA
"73","2019-08-20 10:13:09-03","UNICAMP","UEC","53009","S","Plantae","Fabaceae","Cyclolobium","brasiliense","Cyclolobium brasiliense","Pereira, BAS; Lopes, EC","1412",NA,"Brazil","Margem do Rio Preto, Proximidade da Cachoeira do Queimado. Mata Ciliar.",NA,NA,"Árvore ca. 10m de altura, folhas glabras, botão floral jovem de cor creme, frutos maduros de cor marrom.",NA,"Magnoliopsida",NA,"Benth.","Rodrigues, RS","1990","08","31","Minas Gerais","Unaí",NA,"-46.9061012268066","-16.3575000762939",NA,NA,NA,"2003","01",NA,NA,NA,"97926","auto",NA,NA,NA,NA,NA
"74","2019-08-20 10:13:09-03","UNICAMP","UEC","30964","S","Plantae","Fabaceae","Cyclolobium","brasiliense","Cyclolobium brasiliense","Santin, DA","30964",NA,"Brazil","UEC, Instituto de Biologia.",NA,NA,NA,"UEC051600","Magnoliopsida",NA,"Benth.","Rodrigues, RS","1993","06","01","São Paulo","Campinas","UEC051600","-47.060001373291","-22.8999996185303",NA,NA,NA,"2003","01",NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA
"75","2019-08-20 10:13:09-03","UNICAMP","UEC","63671","S","Plantae","Fabaceae","Cyclolobium","brasiliense","Cyclolobium brasiliense","Stranghetti, V","27246",NA,"Brazil","Horto Florestal",NA,NA,"Árvore; ca. 6m.",NA,"Magnoliopsida",NA,"Benth.","Rodrigues, RS","1992","11","12","São Paulo","Itirapina",NA,"-47.8199996948242","-22.25",NA,NA,NA,"2003",NA,NA,NA,NA,"22843","auto",NA,NA,NA,NA,NA
"76","2019-08-20 10:13:09-03","UNICAMP","UEC","93036","S","Plantae","Fabaceae","Cyclolobium","brasiliense","Cyclolobium brasiliense","Handro, O","2300",NA,"Brazil","Margem do Rio Mogi-Guaçu, Fazenda Campininha. Cultivada no Jardim Botânico de São Paulo",NA,NA,"Árvore da mata. Flores com corola vinosa.",NA,"Magnoliopsida",NA,"Benth.","Rodrigues, RS","1981","10","01","São Paulo","Mogi Guaçu",NA,"-46.9421997070312","-22.372200012207",NA,NA,NA,"2003","01",NA,NA,NA,"39309","auto",NA,NA,NA,NA,NA
"77","2019-08-20 10:13:09-03","UNICAMP","UEC","173322","S","Plantae","Fabaceae","Cyclolobium","brasiliense","Cyclolobium brasiliense","Handro, O","2300",NA,"Brazil","Margem do Rio Mogi-Guaçu, Fazenda Campininha. Cultivada no Jardim Botânico de São Paulo",NA,NA,"Árvore da mata. Flores com corola vinosa.","UEC016033","Magnoliopsida",NA,"Benth.","Rodrigues, RS","1981","10","01","São Paulo","Mogi Guaçu","UEC016033","-46.9421997070312","-22.372200012207",NA,NA,NA,"2003","01",NA,NA,NA,"39309","auto",NA,NA,NA,NA,NA
"78","2019-08-20 10:13:09-03","UNICAMP","UEC","7894","S","Plantae","Fabaceae","Cyclolobium","brasiliense","Cyclolobium brasiliense","Gibbs, PE; Leitão Filho, HF","2904",NA,"Brazil","Reserva Florestal da Fazenda Campininha",NA,NA,"Em mata em baixada úmida. Árvore até 10m, flores vermelho-rosadas, axilares, folhas jovens de cor verde-clara.",NA,"Magnoliopsida",NA,"Benth.","Rodrigues, RS","1976","09","22","São Paulo","Mogi Guaçu",NA,"-46.9421997070312","-22.372200012207",NA,NA,NA,"2003",NA,NA,NA,NA,"39309","auto",NA,NA,NA,NA,NA
"79","2021-03-12 12:52:36-03","UNICAMP","UEC","207339","S","Plantae","Fabaceae","Cyclolobium","brasiliense","Cyclolobium brasiliense","Campos-Rocha, A","363",NA,"Brazil","em cultivo no Jardim Botânico Plantarum",NA,NA,"Árvore ca. 6m m, flores vináceas, frutos palha","UEC173799","Magnoliopsida",NA,"Benth.",NA,"2009","09","27","São Paulo","Nova Odessa","UEC173799","-47.2900009155273","-22.7700004577637",NA,NA,NA,NA,NA,NA,NA,NA,"8440","auto",NA,NA,NA,NA,NA
"80","2021-03-01 16:30:21-03","UNICAMP","UEC","89488","S","Plantae","Fabaceae","Cyclolobium","brasiliense","Cyclolobium brasiliense","Catharino, ELM","415",NA,"Brazil","Beira do Rib. Piracicamirim.",NA,NA,"Árvore escandente de 4 a 6m de altura. Flores visitadas por abelhas europa.; Mata da Pedreira, ESALQ.","UEC051597","Magnoliopsida",NA,"Benth.","Rodrigues, RS","1985","09","24","São Paulo","Piracicaba","UEC051597","-47.6399993896484","-22.7199993133545",NA,NA,NA,"2003","01",NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA
"81","2019-08-20 10:13:09-03","UNICAMP","UEC","89604","S","Plantae","Fabaceae","Cyclolobium","brasiliense","Cyclolobium brasiliense","Catharino, ELM","316",NA,"Brazil","Mata da Pedreira, ESALQ.",NA,NA,"Árvore, apoiante, com frutos.",NA,"Magnoliopsida",NA,"Benth.","Rodrigues, RS","1985","05","07","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,"2003","01",NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA
"82","2019-08-20 10:13:09-03","UNICAMP","UEC","89467","S","Plantae","Fabaceae","Cyclolobium","brasiliense","Cyclolobium brasiliense","Catharino, ELM","8305",NA,"Brazil","Mata da Pedreira, ESALQ. Beira do Ribeirão Piracicamirim.",NA,NA,"Arvoreta.",NA,"Magnoliopsida",NA,"Benth.","Rodrigues, RS","1983","12",NA,"São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,"2003","01",NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA
"83","2019-08-20 10:13:09-03","UNICAMP","UEC","89468","S","Plantae","Fabaceae","Cyclolobium","brasiliense","Cyclolobium brasiliense","Pereira, DLC","5119",NA,"Brazil","Mata da Pedreira, ESALQ - USP.",NA,NA,NA,NA,"Magnoliopsida",NA,"Benth.","Rodrigues, RS","1984","10","11","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,"2003","01",NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA
"84","2019-08-20 10:13:09-03","UNICAMP","UEC","89592","S","Plantae","Fabaceae","Cyclolobium","brasiliense","Cyclolobium brasiliense","Santos, PMO","2226",NA,"Brazil","Ponte da Estação Monte Alegre",NA,NA,"Flores amarelas.",NA,"Magnoliopsida",NA,"Benth.","Rodrigues, RS","1934","09","11","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,"2003",NA,NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA
"85","2019-08-20 10:13:09-03","UNICAMP","UEC","93039","S","Plantae","Fabaceae","Cyclolobium","brasiliense","Cyclolobium brasiliense","Garcia, FCP; Furlan, A","677",NA,"Brazil","UNESP - IB, Arredores do campus.",NA,NA,"Árvore. Frutos verdes.",NA,"Magnoliopsida",NA,"Benth.","Rodrigues, RS","1993","04","20","São Paulo","Rio Claro",NA,"-47.560001373291","-22.4099998474121",NA,NA,NA,"2003","01",NA,NA,NA,"21773","auto",NA,NA,NA,NA,NA
"86","2019-08-20 10:13:09-03","UNICAMP","UEC","93037","S","Plantae","Fabaceae","Cyclolobium","brasiliense","Cyclolobium brasiliense","Cruz, AMR; Kirizawa, M; Goes, M; Câmara, MC","s.n.",NA,"Brazil","Parque Estadual das Fontes do Ipiranga, Jardim Botânico.",NA,NA,"Área 8. Planta 59A, sem flores.",NA,"Magnoliopsida",NA,"Benth.","Rodrigues, RS","1988","08","17","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,"2003",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"87","2019-08-20 10:13:09-03","UNICAMP","UEC","93038","S","Plantae","Fabaceae","Cyclolobium","brasiliense","Cyclolobium brasiliense","Goes, M; Kirizawa, M","s.n.",NA,"Brazil","Parque Estadual das Fontes do Ipiranga, Jardim Botânico.",NA,NA,"Área 8. Planta 59a, árvore com pétalas vinhosas, creme na base. Presença de borboletas, algumas abelhas, aroma levemente adocicado.",NA,"Magnoliopsida",NA,"Benth.","Rodrigues, RS","1977","09","22","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,"2003",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"88","2019-08-20 10:13:09-03","UNICAMP","UEC","144001","S","Plantae","Fabaceae","Cyclolobium","claussenii","Cyclolobium claussenii","Fonseca, ML; Cardoso, E; Mendonça, RC; Oliveira, FCA; Sargento, Serra","5668",NA,"Brazil","Parque Estadual Altamiro de Moura Pacheco",NA,NA,"Árvore heliófila ca 5,5m altura e 0,16m DAP. Folhas discolores, cartáceas, frutos imaturos cor verde. Comum.",NA,"Magnoliopsida",NA,"Benth.",NA,"2005","03","29","Goiás","Nerópolis",NA,"-49.141667","-16.524833",NA,"725","725",NA,NA,"-49.141667","-16.524833",NA,NA,NA,NA,NA,NA,NA,NA
"89","2019-08-20 10:13:09-03","UNICAMP","UEC","144001","S","Plantae","Fabaceae","Cyclolobium","claussenii","Cyclolobium claussenii","Fonseca, ML; Cardoso, E; Mendonça, RC; Oliveira, FCA; Sargento, Serra","5668",NA,"Brazil","Parque Estadual Altamiro de Moura Pacheco",NA,NA,"Árvore heliófila ca 5,5m altura e 0,16m DAP. Folhas discolores, cartáceas, frutos imaturos cor verde. Comum.",NA,"Magnoliopsida",NA,"Benth.",NA,"2005","03","29","Goiás","Nerópolis",NA,"-49.141667","-16.524833",NA,"725","725",NA,NA,"-49.141667","-16.524833",NA,NA,NA,NA,NA,NA,NA,NA
"90","2019-08-20 10:13:09-03","UNICAMP","UEC",NA,"S","Plantae","Fabaceae","Cyclolobium","vecchii","Cyclolobium vecchii","Mata, TL","2",NA,"Brazil","Barão de Geraldo",NA,NA,"fruto, arbóreo",NA,"Magnoliopsida",NA,"A.Samp.",NA,"2004","05","14","São Paulo","Campinas",NA,"-46.05","-22.8",NA,NA,NA,NA,NA,"-46.05","-22.8",NA,NA,NA,NA,NA,NA,NA,NA
"91","2019-08-20 10:13:09-03","UNICAMP","UEC","159728","S","Plantae","Fabaceae","Cyclolobium","vecchii","Cyclolobium vecchii","Santin, DA","30963",NA,"Brazil","Instituto de Biologia.",NA,NA,NA,"UEC013212","Magnoliopsida",NA,"A.Samp.",NA,"1993","04","06","São Paulo","Campinas","UEC013212","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,NA,NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA
"92","2019-08-20 10:13:09-03","UNICAMP","UEC","071973","S","Plantae","Fabaceae","Cyclolobium","vecchii","Cyclolobium vecchii","Santin, DA","30963",NA,"Brazil","Instituto de Biologia.",NA,NA,NA,"UEC095489","Magnoliopsida",NA,"A.Samp.",NA,"1993","04","06","São Paulo","Campinas","UEC095489","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,NA,NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA
"93","2021-03-01 16:30:21-03","UNICAMP","UEC","173323","S","Plantae","Fabaceae","Cyclolobium","vecchii","Cyclolobium vecchii","Romaniuc; Zifirino, R","1262",NA,"Brazil","Martinho Prado, Fazenda Campininha.",NA,NA,"Árvore com 12m de altura. Flores com sépalas verdes, pétalas roxas com parte central.; Mata da Figueira.","UEC016034","Magnoliopsida",NA,"A.Samp.","Lima, M","1991","09","26","São Paulo","Mogi Guaçu","UEC016034","-46.9421997070312","-22.372200012207",NA,NA,NA,"1992","11",NA,NA,"26","39309","auto",NA,NA,NA,NA,NA
