"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","recordNumber","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","county","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","individualCount","typeStatus","fieldNumber","infraspecificEpithet"
"297","2021-04-07 11:41:09-03","UFMS","CGMS","4256","PreservedSpecimen","Plantae","Araliaceae","Didymopanax","vinosus","Didymopanax vinosus","E. Scremin-Dias; et al.","1987","04",NA,NA,"Brasil",NA,NA,"Flor ferrugínea com pilosidade. Habitat: Cerrado. Habito: Subarbusto. 1,00m de altura.","CGMS003142",NA,NA,"(Cham. & Schltdl.) Marchal",NA,NA,"Mato Grosso do Sul","Serra de Maracajú.","-55.7872009277344","-20.4710998535156",NA,NA,NA,"Aquidauana","212961","auto","2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298","2021-04-07 11:41:09-03","UFMS","CGMS","49595","PreservedSpecimen","Plantae","Araliaceae","Didymopanax","vinosus","Didymopanax vinosus","O.S. Ribas; L.B.S. Pereira","1998","02","06",NA,"Brasil",NA,NA,"Flor creme. Habitat: Campo cerrado. Habito: Arbusto. 2,00m de altura.","CGMS1079527",NA,NA,"(Cham. & Schltdl.) Marchal",NA,"2565","Mato Grosso do Sul","Serra de Maracaju, Estação Repetidora da TELEMS.","-55.7872009277344","-20.4710998535156",NA,NA,NA,"Aquidauana","212961","auto","2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299","2021-04-07 11:41:09-03","UFMS","CGMS","48515","PreservedSpecimen","Plantae","Araliaceae","Schefflera","vinosa","Schefflera vinosa","A. Pott; V.J. Pott","2006","02","26",NA,"Brasil",NA,NA,"Flor ausente. Fruto imaturo. Habitat: cerrado em regeneração. Solo arenoso (areia quartizosa). Relevo plano em topo de suave ondulado. Esparsa. Habito: Arvoreta. 3,00 m de altura.","CGMS1078468",NA,NA,"(Cham. & Schltdl.) Frodin & Fiaschi",NA,"14090","Mato Grosso do Sul","Estrada de acesso ao Clube Atlântico, no km 318 da Rodovia BR-262, a 10 km a leste de Campo Grande.","-54.4691667","-20.4780556","600","600",NA,"Campo Grande",NA,NA,NA,NA,NA,"-54,4691667","-20,4780556",NA,NA,NA,NA,NA,NA
"300","2019-11-27 13:46:07-03","UFS","ASE","26746","PreservedSpecimen","Plantae","Araliaceae","Didymopanax","vinosum","Didymopanax vinosum","Gomes, LA; Santos, E; Fonseca, JAR","2012","12","07","Southern America","Brasil",NA,NA,"Árvore com cerca de 15 m. Com frutos imaturos verdes.; Mata Atlântica","ASE0031226","Magnoliophyta",NA,"(Cham. & Schltdl.) Marchal","Gomes, LA","944","Sergipe","Mata do Cipó, Borda de mata.","-37.100417","-10.507944",NA,NA,NA,"Siriri",NA,NA,"2012","12","18","-37.100417","-10.507944",NA,NA,NA,NA,NA,NA
"301","2019-11-27 13:46:07-03","UFS","ASE","11034","PreservedSpecimen","Plantae","Araliaceae","Didymopanax","vinosum","Didymopanax vinosum","Staviski, MNR","1981","09","13","Southern America","Brasil",NA,NA,"Árvore em floração; flor verde claro; botões com pêlos ferrugíneos; frutos ausentes.; Árvore em floração; flor verde claro; botões com pêlos ferrugíneos; frutos ausentes.; Campos rupestres.","ASE0020218","Magnoliophyta",NA,"(Cham. & Schltdl.) Marchal","Silva, ACC","193","Sergipe","Parque Nacional da Serra de Itabaiana","-37.2081","-10.4583",NA,NA,"ASE0020218","Itabaiana",NA,NA,"2014","02","24","-37.2081","-10.4583",NA,NA,NA,NA,NA,NA
"302","2019-11-27 13:46:07-03","UFS","ASE","4012","PreservedSpecimen","Plantae","Araliaceae","Didymopanax","vinosum","Didymopanax vinosum","Viana, G","1985","06","13","Southern America","Brasil",NA,NA,"Árvore. 6m. . flores com botões esverdeados.; Árvore. 6m. . flores com botões esverdeados.; Cerrado","ASE0015400","Magnoliophyta",NA,"(Cham. & Schltdl.) Marchal","Viana, G","1265","Sergipe","Parque Nacional da Serra de Itabaiana","-37.2081","-10.4583",NA,NA,"ASE0015400","Itabaiana",NA,NA,"1985","07","03","-37.2081","-10.4583",NA,NA,NA,NA,NA,NA
"303","2019-11-27 13:46:07-03","UFS","ASE","4059","PreservedSpecimen","Plantae","Araliaceae","Didymopanax","vinosum","Didymopanax vinosum","Viana, G","1985","10","28","Southern America","Brasil",NA,NA,"Arvoreta. 4m. . frutos imaturos verdes.; Arvoreta. 4m. . frutos imaturos verdes.; Campo rupestre","ASE0015433","Magnoliophyta",NA,"(Cham. & Schltdl.) Marchal","Silva, ACC","1179","Sergipe","Parque Nacional da Serra de Itabaiana","-37.2081","-10.4583",NA,NA,"ASE0015433","Itabaiana",NA,NA,"2014","02","24","-37.2081","-10.4583",NA,NA,NA,NA,NA,NA
"304","2021-03-01 16:22:37-03","UNICAMP","UEC","86929","S","Plantae","Araliaceae","Didymopanax","venulosus","Didymopanax venulosus","?","1972","01","07",NA,"Brazil",NA,NA,"Na Beira da mata, árvore pequena, monopodial, com inflorescência terminal, em forma de candelabro. Face dorsal das fôlhas cor de ferrugem.","UEC164646","Magnoliopsida",NA,"Taub.","Moura, C","11435","Minas Gerais",NA,"-43.3502998352051","-21.7642002105713",NA,NA,"UEC164646","Juiz de Fora","36144","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305","2021-03-01 16:22:37-03","UNICAMP","UEC","124171","S","Plantae","Araliaceae","Didymopanax","vinosus","Didymopanax vinosus","Kinoshita, LS; Simões, AO; Tamashiro, JY; Tavares, ACM; Aguirre, GH; Moraes, AR",NA,NA,NA,NA,"Brazil",NA,NA,"Árvore, botão floral ferrugíneo.",NA,"Magnoliopsida",NA,"(Cham. & Schltdl.) Marchal",NA,"0286","São Paulo","distrito de Barão Geraldo, Cerrado do Laboratório Síncrotron.","-46.05","-22.8",NA,NA,NA,"Campinas",NA,NA,NA,NA,NA,"-46.05","-22.8",NA,NA,NA,NA,NA,NA
"306","2021-03-01 16:22:37-03","UNICAMP","UEC","098392","S","Plantae","Araliaceae","Didymopanax","vinosus","Didymopanax vinosus","Chung, F; Matos, J; Schmidt, M; Gandara, F; Ivanauskas, NM; Vanini, A; Souza, JP;","1997","12","12",NA,"Brazil",NA,NA,"árvore de 3m.",NA,"Magnoliopsida",NA,"(Cham. & Schltdl.) Marchal",NA,"69","São Paulo","Estrada Itararé, Cerrado campo úmido.","-12.116667","-24.083333",NA,NA,NA,"Bom Sucesso de Itararé",NA,NA,NA,NA,NA,"-12.116667","-24.083333",NA,NA,NA,NA,NA,NA
"307","2021-03-01 16:22:37-03","UNICAMP","UEC","107244","S","Plantae","Araliaceae","Didymopanax","vinosus","Didymopanax vinosus","Ratter, JA; Bridgewater, S; Batista dos Santos, J","1998","08","05",NA,"Brazil",NA,NA,"Tree, 3,5m tall, 10cm dbh, whith thiick, corky bark fluted in a series of short, vertical blocks.","UEC188299","Magnoliopsida",NA,"(Cham. & Schltdl.) Marchal",NA,"8067","Minas Gerais","Area called invernada, 70Km from Arinos, on the road to Vila dos gaúchos.","-45.783333","-15.466667","900","900","UEC188299",NA,NA,NA,NA,NA,NA,"-45.783333","-15.466667",NA,NA,NA,NA,NA,NA
"308","2019-10-21 10:58:30-03","UNICAMP","UEC","129346","S","Plantae","Araliaceae","Didymopanax","vinosus","Didymopanax vinosus","Gomes, BZ","2002","08","13",NA,"Brazil",NA,NA,NA,"UEC164506","Magnoliopsida",NA,"(Cham. & Schltdl.) Marchal","Gomes, BZ","98","São Paulo","Horto Santa Fé 1, Transição cerradão mata ciliar.","-48.033333","-22.25",NA,NA,"UEC164506","Brotas",NA,NA,NA,NA,NA,"-48.033333","-22.25",NA,NA,NA,NA,NA,NA
"309","2021-03-01 16:22:37-03","UNICAMP","UEC","131172","S","Plantae","Araliaceae","Didymopanax","vinosus","Didymopanax vinosus","Tozzi, AMGA; Corrêa, AM; Costa, JY; Flores, AS; Galvão, JC; Machado, RP; Fortuna-Perez, AP","2003","05","06",NA,"Brazil",NA,NA,"Árvore, 4m de altura, frutos imaturos verdes.","UEC164485","Magnoliopsida",NA,"(Cham. & Schltdl.) Marchal","Urbanetz, C","2003058","Minas Gerais","Estrada para Jacuí","-46.916667","-20.916667","888","888","UEC164485","São Sebastião do Paraíso",NA,NA,NA,NA,NA,"-46.916667","-20.916667",NA,NA,NA,NA,NA,NA
"310","2021-03-01 16:22:37-03","UNICAMP","UEC","186331","S","Plantae","Araliaceae","Didymopanax","vinosus","Didymopanax vinosus","Gomes, LA; Santos, E; Fonseca, JAR","2012","12","07",NA,"Brazil",NA,NA,"Árvore com cerca de 15m, Com frutos imaturos verdes.; Mata Atlântica.","UEC117065","Magnoliopsida",NA,"(Cham. & Schltdl.) Marchal","Gomes, LA","944","Sergipe","Brasil, Sergipe, Siriri, Mata do Cipó: Borda de mata: Mata Atlântica.","-37.100556","-10.508056",NA,NA,"UEC117065","Siriri",NA,NA,"2012","12","18","-37.100556","-10.508056",NA,NA,NA,NA,NA,NA
"311","2021-03-01 16:22:37-03","UNICAMP","UEC","27082","S","Plantae","Araliaceae","Didymopanax","vinosus","Didymopanax vinosus","Harley, RM; Mayo, SJ; Storr, RM; Santos, TS; Pinheiro, RS","1980","12","11",NA,"Brazil",NA,NA,"Shrub to ca. 1.75m with grey stems. Leaves thickly coriaceous, dark green above, pale fawn beneath. Inflorescence with brownish-orange indumentum. Flower dul yellowish.","UEC164642","Magnoliopsida",NA,"(Cham. & Schltdl.) Marchal",NA,"19590","Bahia","Vila do Rio de Contas","-41.95","-13.55",NA,NA,"UEC164642","Marcolino Moura",NA,NA,NA,NA,NA,"-41.95","-13.55",NA,NA,NA,NA,NA,NA
"312","2020-02-10 17:49:36-03","UNICAMP","UEC","48553","S","Plantae","Araliaceae","Didymopanax","vinosus","Didymopanax vinosus","Gibbs, PE; Shepherd, GJ; Andrade, JB; Bufarah, GBG","1977","07","24",NA,"Brazil",NA,NA,NA,"UEC164647","Magnoliopsida",NA,"(Cham. & Schltdl.) Marchal","Moura, C","5477","Mato Grosso do Sul","Estrada Campo Grande - Presidente Pruden, Cerrsdão",NA,NA,NA,NA,"UEC164647",NA,NA,NA,"1980",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313","2021-03-01 16:22:37-03","UNICAMP","UEC","84886","S","Plantae","Araliaceae","Didymopanax","vinosus","Didymopanax vinosus","Souza, VC; Moraes, PLR","1994","04","17",NA,"Brazil",NA,NA,"Árvore, até 5m alt.; folhas ferrugíneas na face inferior; cálice castanho; corola verde-amarelada.","UEC164648","Magnoliopsida",NA,"(Cham. & Schltdl.) Marchal","Souza, VC","5792","São Paulo","Estrada entre Itirapina a São Carlos, a, Ca. 9km de Itirapina. Cerrado.","-47.866667","-22.166667",NA,NA,"UEC164648","Itirapina",NA,NA,"1994","04",NA,"-47.866667","-22.166667",NA,NA,NA,NA,NA,NA
"314","2021-03-01 16:22:37-03","UNICAMP","UEC","97431","S","Plantae","Araliaceae","Didymopanax","vinosus","Didymopanax vinosus","Nave, AG; Dário, FR; Lopes, RF; Carneiro, PHM","1997","02","19",NA,"Brazil",NA,NA,"Vegetação; Campo cerrado. &nf;Ambiente físico: Antropizado, solo areia quartzosa, afloramento rochoso.&nf;Obs: Flor amarela com pilosidade ferrugínea na face abaxial.","UEC188302","Magnoliopsida",NA,"(Cham. & Schltdl.) Marchal","Dário, FR; Nave, AG","1098","Mato Grosso","Chapada dos Guimarães, Trilha da gruta Aroe-jari e Lagoa Azul.","-55.483333","-15.6",NA,NA,"UEC188302","Cuiabá",NA,NA,NA,NA,NA,"-55.483333","-15.6",NA,NA,NA,NA,NA,NA
"315","2021-03-01 16:22:37-03","UNICAMP","UEC","99243","S","Plantae","Araliaceae","Didymopanax","vinosus","Didymopanax vinosus","Monteiro, G","1998","05","01",NA,"Brazil",NA,NA,"Flor Verde.","UEC164634","Magnoliopsida",NA,"(Cham. & Schltdl.) Marchal","Monteiro, G","s.n.","São Paulo","Reserva Biologica De Mogi Guaçu","-47.133333","-22.25",NA,NA,"UEC164634",NA,NA,NA,NA,NA,NA,"-47.133333","-22.25",NA,NA,NA,NA,NA,NA
"316","2021-03-01 16:22:37-03","UNICAMP","UEC","35652","S","Plantae","Araliaceae","Didymopanax","vinosus","Didymopanax vinosus","Oliveira Filho, AT","1983","04","22",NA,"Brazil",NA,NA,"Arvoreta de ca. de 3m de altura. flores alves frutos verdes.","UEC164639","Magnoliopsida",NA,"(Cham. & Schltdl.) Marchal","Oliveira Filho, AT","33","Mato Grosso","Chapada dos Guimarães","-56.0966987609863","-15.5960998535156",NA,NA,"UEC164639","Cuiabá","74875","auto","1983",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317","2021-03-01 16:22:37-03","UNICAMP","UEC","38278","S","Plantae","Araliaceae","Didymopanax","vinosus","Didymopanax vinosus","Martins, F; et al.","1984","09","04",NA,"Brazil",NA,NA,"Arvoreta ca 2m, flores com cálice ferrigineo e corola esverdeada, frutos imaturos feruginios.","UEC164663","Magnoliopsida",NA,"(Cham. & Schltdl.) Marchal",NA,"16.255","Mato Grosso do Sul","Faz. Matão","-51.4188995361328","-20.3672008514404",NA,NA,"UEC164663","Selvíria","74358","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318","2021-03-01 16:22:37-03","UNICAMP","UEC","91419","S","Plantae","Araliaceae","Didymopanax","vinosus","Didymopanax vinosus","Stehmann, JR; Sobral, ME","1992","08","08",NA,"Brazil",NA,NA,"Frutos imaturos.","UEC047767","Magnoliopsida",NA,"(Cham. & Schltdl.) Marchal",NA,"1154","Minas Gerais","Estrada para Carmo, ca. 2Km de Itambé.","-43.3210983276367","-19.414400100708",NA,NA,"UEC047767","Itambé do Mato Dentro","22479","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319","2021-03-01 16:22:37-03","UNICAMP","UEC","68879","S","Plantae","Araliaceae","Didymopanax","vinosus","Didymopanax vinosus","Stehmann, JR; Sobral, ME","1992","08","08",NA,"Brazil",NA,NA,"Frutos imaturos.","UEC170816","Magnoliopsida",NA,"(Cham. & Schltdl.) Marchal",NA,"1154","Minas Gerais","Estrada para Carmo, ca. 2Km de Itambé.","-43.3210983276367","-19.414400100708",NA,NA,"UEC170816","Itambé do Mato Dentro","22479","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320","2021-03-01 16:22:37-03","UNICAMP","UEC","48554","S","Plantae","Araliaceae","Didymopanax","vinosus","Didymopanax vinosus","Semir, J; Sazima, M; Giulietti, AM","1973","09","03",NA,"Brazil",NA,NA,"Arbusto +ou - 3m de altura , botões e face inferior da folha ferrugíneos. Mata ciliar.","UEC188300","Magnoliopsida",NA,"(Cham. & Schltdl.) Marchal","Moura, C","4334","Minas Gerais","rodovia Lagoa Santa","-43.7449989318848","-19.513599395752",NA,NA,"UEC188300","Jaboticatubas","31264","auto","1980",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321","2021-03-01 16:22:37-03","UNICAMP","UEC","48548","S","Plantae","Araliaceae","Didymopanax","vinosus","Didymopanax vinosus","Joly, AB; Semir, J","1972","11","03",NA,"Brazil",NA,NA,"Altura 2m. flores amarelas.",NA,"Magnoliopsida",NA,"(Cham. & Schltdl.) Marchal","Moura, C","3618","Minas Gerais","rodovia Lagoa Santa, Km 127.","-43.7449989318848","-19.513599395752",NA,NA,NA,"Jaboticatubas","31264","auto","1980",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322","2021-03-01 16:22:37-03","UNICAMP","UEC","43349","S","Plantae","Araliaceae","Didymopanax","vinosus","Didymopanax vinosus","Pereira, SC","1984","03","29",NA,"Brazil",NA,NA,"Árvore. 2,80m","UEC164662","Magnoliopsida",NA,"(Cham. & Schltdl.) Marchal",NA,"s.n.","Minas Gerais","Campo do Meio","-44.999698638916","-21.2453002929688",NA,NA,"UEC164662","Lavras","20044","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323","2021-03-01 16:22:37-03","UNICAMP","UEC","42794","S","Plantae","Araliaceae","Didymopanax","vinosus","Didymopanax vinosus","Brites, VLO; et al.","1985","11","30",NA,"Brazil",NA,NA,"Arbusto, 2m.","UEC164637","Magnoliopsida",NA,"(Cham. & Schltdl.) Marchal",NA,"s.n.","Minas Gerais","Campo do Meio","-44.999698638916","-21.2453002929688",NA,NA,"UEC164637","Lavras","20044","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324","2021-03-01 16:22:37-03","UNICAMP","UEC","48547","S","Plantae","Araliaceae","Didymopanax","vinosus","Didymopanax vinosus","Hatschbach, G","1977","05","27",NA,"Brazil",NA,NA,"Árbusto 1,70m, flor creme, campo cerrado.","UEC164631","Magnoliopsida",NA,"(Cham. & Schltdl.) Marchal","Hatschbach, G","39939","Paraná","Rio Cajuru","-49.4636001586914","-24.1128005981445",NA,NA,"UEC164631","Sengés","55682","auto","1977","06",NA,NA,NA,NA,NA,NA,NA,NA,NA
"325","2021-03-01 16:22:37-03","UNICAMP","UEC","112629","S","Plantae","Araliaceae","Didymopanax","vinosus","Didymopanax vinosus","Pinheiro, MHO","1996","11","01",NA,"Brazil",NA,NA,"Planta de 1,5m alt.; frutos imaturos.","UEC164653","Magnoliopsida",NA,"(Cham. & Schltdl.) Marchal","Jung-Mendaçolli, SL","182","São Paulo","Jardim Botânico de Bauru, Ceradão","-49.060001373291","-22.3099994659424",NA,NA,"UEC164653","Bauru","29186","auto","1998","10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"326","2019-08-20 10:04:12-03","UNICAMP","UEC","112645","S","Plantae","Araliaceae","Didymopanax","vinosus","Didymopanax vinosus","Pinheiro, MHO","1997","05","13",NA,"Brazil",NA,NA,NA,NA,"Magnoliopsida",NA,"(Cham. & Schltdl.) Marchal",NA,"307","São Paulo","Jardim Botânico de Bauru, Mata mesófila.","-49.060001373291","-22.3099994659424",NA,NA,NA,"Bauru","29186","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"327","2021-03-01 16:22:37-03","UNICAMP","UEC","130152","S","Plantae","Araliaceae","Didymopanax","vinosus","Didymopanax vinosus","Carmello-Guerreiro, SM; Lacchia, APS; Vilhalva, D; Machado, SR; Campos, CJ","2002","05","01",NA,"Brazil",NA,NA,"Flores creme-esverdeadas.","UEC059236","Magnoliopsida",NA,"(Cham. & Schltdl.) Marchal",NA,"129","São Paulo","Fazenda Palmeira da Serra.","-48.439998626709","-22.8799991607666",NA,NA,"UEC059236","Botucatu","40412","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"328","2019-08-20 10:04:12-03","UNICAMP","UEC","118653","S","Plantae","Araliaceae","Didymopanax","vinosus","Didymopanax vinosus","Gomes, BZ","2000","07","24",NA,"Brazil",NA,NA,NA,NA,"Magnoliopsida",NA,"(Cham. & Schltdl.) Marchal","Martins, FR","11","São Paulo","Horto Santa Fé A , Cerradão","-48.1199989318848","-22.2800006866455",NA,NA,NA,"Brotas","26585","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329","2019-11-08 09:20:39-03","UNICAMP","UEC","79960","S","Plantae","Araliaceae","Didymopanax","vinosus","Didymopanax vinosus","Santin, DA; Cielo-Filho, R","1995","06","06",NA,"Brazil",NA,NA,NA,"UEC164635","Magnoliopsida",NA,"(Cham. & Schltdl.) Marchal","Santim, D","33714","São Paulo","distrito de Barão Geraldo","-47.060001373291","-22.8999996185303",NA,NA,"UEC164635","Campinas","23900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330","2021-03-01 16:22:37-03","UNICAMP","UEC","71530","S","Plantae","Araliaceae","Didymopanax","vinosus","Didymopanax vinosus","Santin, DA; Cielo-Filho, R","1995","09","05",NA,"Brazil",NA,NA,"Arbusto coletado em cerrado.","UEC188298","Magnoliopsida",NA,"(Cham. & Schltdl.) Marchal","Santim, D","30948","São Paulo","Distrito de Barão Geraldo - Jd São Marcos.","-47.060001373291","-22.8999996185303",NA,NA,"UEC188298","Campinas","23900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331","2019-08-20 10:04:12-03","UNICAMP","UEC","130122","S","Plantae","Araliaceae","Didymopanax","vinosus","Didymopanax vinosus","Carmello-Guerreiro, SM; Cortez, PA; Sacoman, JL","2002","10","15",NA,"Brazil",NA,NA,NA,"UEC059212","Magnoliopsida",NA,"(Cham. & Schltdl.) Marchal","Semir, J","132","São Paulo","Laboratório Sicroton.","-47.060001373291","-22.8999996185303",NA,NA,"UEC059212","Campinas","23900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"332","2021-03-01 16:22:37-03","UNICAMP","UEC","84885","S","Plantae","Araliaceae","Didymopanax","vinosus","Didymopanax vinosus","Souza; Miyagi, PH; Moncaio, E","1994","06","05",NA,"Brazil",NA,NA,"Àrvore, até 4,5m alt.; folhas ferrugíneas na face inferior; flores creme.","UEC164636","Magnoliopsida",NA,"(Cham. & Schltdl.) Marchal","Souza, VC","6230","São Paulo","Rodovia Itararé - Itapeva","-49.3400001525879","-24.1100006103516",NA,NA,"UEC164636","Itararé","27729","auto","1994","06","05",NA,NA,NA,NA,NA,NA,NA,NA
"333","2021-03-01 16:22:37-03","UNICAMP","UEC","145331","S","Plantae","Araliaceae","Didymopanax","vinosus","Didymopanax vinosus","Guedes, R","1994","02","03",NA,"Brazil",NA,NA,"Arvoreta ca. 2m; caule estriado; ramos jovens ferrgíneos, raqque da inflorescência e botões florais ferrgíneos; frutos imaturos verdes.","UEC164660","Magnoliopsida",NA,"(Cham. & Schltdl.) Marchal",NA,"2356","São Paulo","Estação Experimental e Ecológica de Itirapina","-47.8199996948242","-22.25",NA,NA,"UEC164660","Itirapina","22843","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334","2021-03-01 16:22:37-03","UNICAMP","UEC","88852","S","Plantae","Araliaceae","Didymopanax","vinosus","Didymopanax vinosus","Souza, WS; Britez, RM","1987","07","12",NA,"Brazil",NA,NA,"Subarbusto com botões verde-avermelhados, flores creme, em campo cerrado.","UEC164643","Magnoliopsida",NA,"(Cham. & Schltdl.) Marchal",NA,"25182","São Paulo","Área de proteção ambiental","-47.2900009155273","-23.2600002288818",NA,NA,"UEC164643","Itu","22309","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"335","2021-03-01 16:22:38-03","UNICAMP","UEC","098650","S","Plantae","Araliaceae","Schefflera","vinosa","Schefflera vinosa","Brotto, ML; Barboza, E","2018","06","04",NA,"Brazil",NA,NA,"Arbusto com 2m de altura; frutos verdes claros. Relicto da Savana.; Relicto de Savana.","UEC074699","Magnoliopsida",NA,"(Cham. & Schltdl.) Frodin","Antoniuk-Bonato, RG","2679","Paraná","Próximo a REBIO das Perobas.","-52.758611","-23.913611","510","510","UEC074699","Tuneiras do Oeste",NA,NA,"2018","08","06","-52.758611","-23.913611",NA,NA,NA,NA,NA,NA
"336","2021-03-01 16:22:38-03","UNICAMP","UEC","130449","S","Plantae","Araliaceae","Schefflera","vinosa","Schefflera vinosa","Kinoshita, LS; Fernandes, R; Camargo, TS","2003","03","20",NA,"Brazil",NA,NA,"Herbacea.","UEC189530","Magnoliopsida",NA,"(Cham. & Schltdl.) Frodin",NA,"0380","São Paulo","Barão de Geraldo, Próximo ao Laboratório Sincontron.","-47.05","-22.8",NA,NA,"UEC189530","Campinas",NA,NA,NA,NA,NA,"-47.05","-22.8",NA,NA,NA,NA,NA,NA
"337","2021-03-01 16:22:38-03","UNICAMP","UEC","150785","S","Plantae","Araliaceae","Schefflera","vinosa","Schefflera vinosa","Lima, CR; Baitello, JB; Cielo-Filho, R","2008","08","27",NA,"Brazil",NA,NA,"Árvore 7m, flores em botão.","UEC189528","Magnoliopsida",NA,"(Cham. & Schltdl.) Frodin",NA,"92","São Paulo","Estação ecológica","-49.666667","-24.666667",NA,NA,"UEC189528","Itapeva",NA,NA,NA,NA,NA,"-49.666667","-24.666667",NA,NA,NA,NA,NA,NA
"338","2019-08-20 10:04:16-03","UNICAMP","UEC","151183","S","Plantae","Araliaceae","Schefflera","vinosa","Schefflera vinosa","Torres, RB; Figueiredo, N; Oliveira, AR","1986","09","10",NA,"Brazil",NA,NA,"Arvoreta 5 m. Botões florais ferrugíneos. Flores amarelas. Frutos jovens lisos","UEC189538","Magnoliopsida",NA,"(Cham. & Schltdl.) Frodin","Fiaschi, P","19","São Paulo","Estação Ecológica de Angatuba. Mata Secundária.","-48.585472","-23.710861",NA,NA,"UEC189538","Angatuba",NA,NA,"2010",NA,NA,"-48.585472","-23.710861",NA,NA,NA,NA,NA,NA
"339","2021-03-01 16:22:38-03","UNICAMP","UEC","157051","S","Plantae","Araliaceae","Schefflera","vinosa","Schefflera vinosa","Kinoshita, LS; Kotovski, ER; Galvão, JC; Braga, KRR; et al.","2011","02","18",NA,"Brazil",NA,NA,"Arvoreta, 1,80 m de altura, folhas bicolores, face abaxial bege e adaxial verde; exsudato transparente; flores verdes.","UEC015130","Magnoliopsida",NA,"(Cham. & Schltdl.) Frodin",NA,"11-171","Minas Gerais","Região da Serra da Canastra, Trilha para a cachoeira do Quilombo, Campo Rupestre.","-47.069722","-22.819722",NA,NA,"UEC015130","Delfinópolis",NA,NA,NA,NA,NA,"-47.069722","-22.819722",NA,NA,NA,NA,NA,NA
"340","2021-03-01 16:22:38-03","UNICAMP","UEC","195045","S","Plantae","Araliaceae","Schefflera","vinosa","Schefflera vinosa","Monge, M","2013","08","15",NA,"Brazil",NA,NA,"Subarbusto, 1,5 m de altura, frutos e botões.; Cerradão","UEC136042","Magnoliopsida",NA,"(Cham. & Schltdl.) Frodin","Monge, M","2059","São Paulo","Estrada 29, 2 km antes da entrada de Pedreira","-47.874722","-21.906389",NA,NA,"UEC136042","São Carlos",NA,NA,NA,NA,NA,"-47.874722","-21.906389",NA,NA,NA,NA,NA,NA
"341","2021-03-01 16:22:38-03","UNICAMP","UEC","197955","S","Plantae","Araliaceae","Schefflera","vinosa","Schefflera vinosa","Pires, TP; Silva, BG","2017","05","10",NA,"Brazil",NA,NA,"Hábito arbustivo com 2m de altura, em ambiente semi sobreado e com solo arenoso.; Stricto sensu","UEC154342","Magnoliopsida",NA,"(Cham. & Schltdl.) Frodin","Silva, BG","85","São Paulo","Cerrado do Parque da Cidade","-46.881389","-23.151667","729","729","UEC154342 UEC154342_v01 UEC154342_v02 UEC154342_v05","Jundiaí",NA,NA,"2017","06","30","-46.881389","-23.151667",NA,NA,NA,NA,NA,NA
"342","2021-03-01 16:22:38-03","UNICAMP","UEC","157050","S","Plantae","Araliaceae","Schefflera","vinosa","Schefflera vinosa","Kinoshita, LS; Kotovski, ER; Galvão, JC; Braga, KRR; et al.","2011","02","18",NA,"Brazil",NA,NA,"Arvoreta, 1,80 m de altura, com folhas bicolores sendo a face abaxial bege e na adaxial verde, exsudato transparente, flores verdes.","UEC015282","Magnoliopsida",NA,"(Cham. & Schltdl.) Frodin",NA,"11-180","Minas Gerais","Região da Serra da Canastra, Trilha para a cachoeira do Quilombo, Campo Rupestre.","-47.069722","-22.819722",NA,NA,"UEC015282","Delfinópolis",NA,NA,NA,NA,NA,"-47.069722","-22.819722",NA,NA,NA,NA,NA,NA
