"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","continentOcean","country","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","year","month","day","stateProvince","county","decimalLongitude","decimalLatitude","coordinatePrecision","imagecode","geoFlag","scientificNameAuthorship","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","fieldNumber","individualCount"
"48","2020-06-29 09:32:30-03","UFRRJ","RBR","12112","S","Plantae","Scrophulariaceae","Buddleja","speciosissima","Buddleja speciosissima",NA,"Alunos da Escola Nacional de Agronomia",NA,NA,"Brasil",NA,NA,NA,NA,"RBR00012112",NA,NA,"1945","06",NA,"Rio de Janeiro","Itatiaia","-44.5633010864258","-22.4960994720459","19648",NA,"auto","Taub.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2020-06-29 09:32:30-03","UFRRJ","RBR","12111","S","Plantae","Scrophulariaceae","Buddleja","speciosissima","Buddleja speciosissima",NA,"Alunos da Escola Nacional de Agronomia",NA,NA,"Brasil",NA,NA,NA,NA,"RBR00012111",NA,NA,"1945","06",NA,"Rio de Janeiro","Itatiaia","-44.5633010864258","-22.4960994720459","19648",NA,"auto","Taub.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2020-12-21 16:31:45-03","MBM","MBM","15078","PreservedSpecimen","Plantae","Loganiaceae","Buddleja","speciosissima","Buddleja speciosissima",NA,"Pabst, G.","9320","Southern America","Brazil","Planaldo do Itatiaia",NA,NA,NA,"MBM015078",NA,NA,NA,NA,NA,"Rio de Janeiro",NA,NA,NA,NA,NA,NA,"Taub.","Pabst, G.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2020-12-21 16:31:45-03","MBM","MBM","20377","PreservedSpecimen","Plantae","Loganiaceae","Buddleja","speciosissima","Buddleja speciosissima",NA,"Pabst, G.","9320","Southern America","Brazil","Planaldo do Itatiaia",NA,NA,NA,"MBM020377",NA,NA,NA,NA,NA,"Rio de Janeiro",NA,NA,NA,NA,"MBM020377",NA,"Taub.","Pabst, G.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2020-12-21 16:31:45-03","MBM","MBM","221042","PreservedSpecimen","Plantae","Loganiaceae","Buddleja","speciosissima","Buddleja speciosissima",NA,"Hatschbach, G.","11458","Southern America","Brazil","Serra do Itatiaia",NA,NA,NA,"MBM221042",NA,NA,NA,NA,NA,"Rio de Janeiro",NA,NA,NA,NA,NA,NA,"Taub.","Pereira, E.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2020-12-21 16:31:45-03","MBM","MBM","36028","PreservedSpecimen","Plantae","Loganiaceae","Buddleja","speciosissima","Buddleja speciosissima",NA,"Hatschbach, G.","11458","Southern America","Brazil","Serra do Itatiaia",NA,NA,NA,"MBM036028",NA,NA,NA,NA,NA,"Rio de Janeiro",NA,NA,NA,NA,"MBM036028",NA,"Taub.","Pereira, E.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2020-12-21 16:31:45-03","MBM","MBM","7834","PreservedSpecimen","Plantae","Loganiaceae","Buddleja","speciosissima","Buddleja speciosissima",NA,"Lindeman, J.; Haas, H.; Haas, H.","5603","Southern America","Brazil","Abrigo Rebouças",NA,NA,NA,"MBM007834",NA,NA,"1967","07","03","Rio de Janeiro","Itatiaia","-44.5633010864258","-22.4960994720459","19648","MBM007834","auto","Taub.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2020-12-21 16:31:45-03","MBM","MBM","79534","PreservedSpecimen","Plantae","Loganiaceae","Buddleja","speciosissima","Buddleja speciosissima",NA,"Hatschbach, G.; Kummrow, R.; Kummrow, R.","45560","Southern America","Brazil","Parque Itatiaia, Abrigo Rebouças",NA,NA,NA,"MBM079534",NA,NA,NA,NA,NA,"Rio de Janeiro","Itatiaia","-44.5633010864258","-22.4960994720459","19648","MBM079534","auto","Taub.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2020-12-21 16:31:45-03","MBM","MBM","244531","PreservedSpecimen","Plantae","Loganiaceae","Buddleja","ulei","Buddleja ulei",NA,"Schmitz, M.C.","s.n.","Southern America","Brazil","Serra da Mantiqueira, Parque Nacional do Itatiaia",NA,NA,NA,"MBM244531",NA,NA,NA,NA,NA,"São Paulo",NA,NA,NA,NA,"MBM244531",NA,"Dusén","Souza, V.C.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2015-09-25 09:02:29-03","MNHN","RECOLNAT_MNHN_P","P00641169","PreservedSpecimen",NA,"Scrophulariaceae","Buddleja","speciosissima","Buddleja speciosissima","lectotype","Glaziou, A.",NA,NA,"Brésil","Rio de Janeiro, Campos del Itatiaia, à la Serra de Piropitinga","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00641169' target='other'> <mi>dwc_moreinfo</mi></a>","P00641169",NA,NA,"1876","11","20",NA,NA,NA,NA,NA,"P00641169_01",NA,"Taub.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"8891",NA
"58","2015-09-25 08:49:19-03","MNHN","RECOLNAT_MNHN_P","P00641170","PreservedSpecimen",NA,"Scrophulariaceae","Buddleja","speciosissima","Buddleja speciosissima","lectotype","Glaziou, A.",NA,NA,"Brésil","Rio de Janeiro, Campos del Itatiaia, à la Serra de Piropitinga","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00641170' target='other'> <mi>dwc_moreinfo</mi></a>","P00641170",NA,NA,"1876","11","20",NA,NA,NA,NA,NA,"P00641170_01",NA,"Taub.","Norman",NA,NA,NA,NA,NA,NA,NA,NA,"8891",NA
"59","2015-09-04 11:38:14-03","MNHN","RECOLNAT_MNHN_P","P03413107","PreservedSpecimen",NA,"Scrophulariaceae","Buddleja","speciosissima","Buddleja speciosissima",NA,"Glaziou, A.",NA,NA,"Brasil",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03413107' target='other'> <mi>dwc_moreinfo</mi></a>","P03413107",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P03413107_01",NA,"Taub.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2015-09-04 11:38:14-03","MNHN","RECOLNAT_MNHN_P","P03413111","PreservedSpecimen",NA,"Scrophulariaceae","Buddleja","speciosissima","Buddleja speciosissima",NA,"Glaziou, A.",NA,NA,"Brasil",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03413111' target='other'> <mi>dwc_moreinfo</mi></a>","P03413111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P03413111_01",NA,"Taub.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4926",NA
"61","2015-09-04 11:38:14-03","MNHN","RECOLNAT_MNHN_P","P03413112","PreservedSpecimen",NA,"Scrophulariaceae","Buddleja","speciosissima","Buddleja speciosissima",NA,"Glaziou",NA,NA,"Brasil","Haut de Itatiaia.","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03413112' target='other'> <mi>dwc_moreinfo</mi></a>","P03413112",NA,NA,"1873","1","22","Rio de Janeiro",NA,NA,NA,NA,"P03413112_01",NA,"Taub.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"6662",NA
"62","2015-09-04 11:38:14-03","MNHN","RECOLNAT_MNHN_P","P03413110","PreservedSpecimen",NA,"Scrophulariaceae","Buddleja","speciosissima","Buddleja speciosissima",NA,"Glaziou",NA,NA,"Brasil",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03413110' target='other'> <mi>dwc_moreinfo</mi></a>","P03413110",NA,NA,"1872","7","11","Rio de Janeiro","Itatiaia","-44.5633010864258","-22.4960994720459","19648","P03413110_01","auto","Taub.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"5971",NA
"63","2015-09-04 11:38:14-03","MNHN","RECOLNAT_MNHN_P","P03413109","PreservedSpecimen",NA,"Scrophulariaceae","Buddleja","speciosissima","Buddleja speciosissima",NA,"Glaziou, A.",NA,NA,"Brasil",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03413109' target='other'> <mi>dwc_moreinfo</mi></a>","P03413109",NA,NA,"1872","7","11","Rio de Janeiro","Itatiaia","-44.5633010864258","-22.4960994720459","19648","P03413109_01","auto","Taub.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"5971",NA
"64","2015-09-04 11:38:14-03","MNHN","RECOLNAT_MNHN_P","P03413108","PreservedSpecimen",NA,"Scrophulariaceae","Buddleja","speciosissima","Buddleja speciosissima",NA,"Glaziou",NA,NA,"Brasil",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03413108' target='other'> <mi>dwc_moreinfo</mi></a>","P03413108",NA,NA,"1871","6","4","Rio de Janeiro","Itatiaia","-44.5633010864258","-22.4960994720459","19648","P03413108_01","auto","Taub.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4926",NA
"65","2020-12-11 11:41:29-03","UFMG","BHCB","136395","PreservedSpecimen","Plantae","Scrophulariaceae","Buddleja","speciosissima","Buddleja speciosissima",NA,"Bünger, MO; Fernandes, AC; Silva, MH; Ribeiro, ASS","467","Southern America","Brasil","Parque Nacional do Caparaó, Trilha Pico da Bandeira",NA,NA,"Arbusto com ca. 2m alt. Flores alaranjadas; Terreirão, campo sobre afloramento","BHCB024812","Dicotyledon",NA,"2010","03","09","Minas Gerais","Alto Caparaó","-41.795833","-20.434778",NA,NA,NA,"Taub.",NA,"2890","2890","-41.795833","-20.434778","2017","05","22",NA,NA,NA
"66","2021-02-11 17:21:44-03","UFPR","UPCB","4816","PreservedSpecimen","Plantae","Scrophulariaceae","Buddleja","speciosissima","Buddleja speciosissima",NA,"Hatschbach, G.","11458",NA,"Brasil","Serra do Itatiaia",NA,NA,"Arbusto, flor alaranjada. Campo subalpino..","UPCB0000031",NA,NA,"1964","09","01","Rio de Janeiro",NA,NA,NA,NA,"UPCB0000031",NA,"Taub.","Pereira, E.",NA,NA,NA,NA,"1964","01","01",NA,NA,NA
"67","2021-02-11 17:21:44-03","UFPR","UPCB","8453","PreservedSpecimen","Plantae","Scrophulariaceae","Buddleja","speciosissima","Buddleja speciosissima",NA,"Pabst, G.F.J.","9320",NA,"Brasil","Planalto do Itatiaia",NA,NA,"Arbusto, até 2m, corola alaranjada. Alt. 2400 m.s.n.m..","UPCB0000032",NA,NA,"1969","02","17","Rio de Janeiro",NA,NA,NA,NA,"UPCB0000032",NA,"Taub.","Pabst, G.F.J.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2013-02-06 15:51:00-02","MO","MOBOT","3294180","PreservedSpecimen","Plantae","Scrophulariaceae","Buddleja","speciosissima","Buddleja speciosissima",NA,"Gert G. Hatschbach|R. Kummrow","Hatschbach 45560","South America","Brazil","Parque Itatiaia, abrigo Reboucas, Est. do Rio de Janeiro.",NA,NA,NA,NA,NA,NA,"1982","10","8","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"Taub.","E.Norman","2400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"69","2013-02-06 15:54:00-02","MO","MOBOT","3392272","PreservedSpecimen","Plantae","Scrophulariaceae","Buddleja","speciosissima","Buddleja speciosissima",NA,"Gustavo Martinelli","Martinelli 10844","South America","Brazil","Municipio de Itamonte, Parque nacional de Itatiaia, estrada para Agulhas Negras. Campas deallituole.",NA,NA,NA,NA,NA,NA,"1985",NA,NA,"Minas Gerais",NA,NA,NA,NA,NA,NA,"Taub.","E.Norman","2000.00000000","2450.00000000",NA,NA,NA,NA,NA,NA,NA,"1"
"70","2020-08-31 08:59:20-03","INPA","INPA","109972","S","Plantae","Scrophulariaceae","Buddleja","speciosissima","Buddleja speciosissima",NA,"Hatschbach, GG","45560","Southern America","Brasil","Parque Itatiaia, abrigo Rebouças.",NA,NA,NA,"INPA0109972","Dicotyledon Asterids","Lamiales","1982","10","08","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"Taub.","Hatschbach, GG",NA,NA,NA,NA,"1983","02",NA,NA,NA,NA
"71","2020-07-15 14:43:44-03","UNESP-RC","HRCB","11991","PreservedSpecimen","Plantae","Scrophulariaceae","Buddleja","speciosissima","Buddleja speciosissima",NA,"Krieger, L.","22587",NA,"Brasil","logo após o Terreirão",NA,NA,"Arbusto,mais ou menos 3m;flores laranja,tubulares, estames esbranquiçados.",NA,NA,NA,"1988","09","17","Minas Gerais","PCNaparaó",NA,NA,NA,NA,NA,"Taub.","Coelho, G.P.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2020-07-15 14:43:44-03","UNESP-RC","HRCB","64935","PreservedSpecimen","Plantae","Scrophulariaceae","Buddleja","speciosissima","Buddleja speciosissima",NA,"Grupo Verde",NA,NA,"Brasil","Parque Nacional do Itatiaia. Parte Alta do PARNA do Itatiaia. Estrada entre a Portaria e o Abrigo Rebouças.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rio de Janeiro","Itatiaia","-44.703333","-22.373194",NA,NA,NA,"Taub.",NA,NA,NA,"044°42'12.0W","22°22'23,5S",NA,NA,NA,NA,NA,NA
"73","2020-07-15 14:43:44-03","UNESP-RC","HRCB","2916","PreservedSpecimen","Plantae","Scrophulariaceae","Buddleja","speciosissima","Buddleja speciosissima",NA,"Cesar, O.","s/n",NA,"Brasil",NA,NA,NA,"Arbusto até 2m de altura ;flores vermelhas.",NA,NA,NA,"1982","12","06","Rio de Janeiro","Itatiaia","-44.5633010864258","-22.4960994720459","19648",NA,"auto","Taub.","Coelho, G.P.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2020-07-15 14:43:44-03","UNESP-RC","HRCB","1928","PreservedSpecimen","Plantae","Scrophulariaceae","Buddleja","speciosissima","Buddleja speciosissima",NA,"Cesar, O.","s/n",NA,"Brasil",NA,NA,NA,"Arbusto ate 1,5m de altura.",NA,NA,NA,"1981","10","04","Rio de Janeiro","Itatiaia","-44.5633010864258","-22.4960994720459","19648",NA,"auto","Taub.","Coelho, G.P.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-03 13:56:31-03","UFF","NIT","NIT11059","PreservedSpecimen","Plantae","Scrophulariaceae","Buddleja","speciosissima","Buddleja speciosissima",NA,"B. Barberino; A. Lobão, S. Coutinho, A. Hoffmann","50",NA,"Brasil","Estrada dentro da parte alta do Parque. Parque Nacional do Itatiaia",NA,NA,"Folhas coriaceas, verdes, discolores, lisas. Sépalas verdes aveludadas e pétalas laranjas","NIT00003907",NA,NA,"2019","10","14","Rio de Janeiro","Itatiaia","-44.5633010864258","-22.4960994720459","19648",NA,"auto","Taub.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2020-09-12 05:00:02-03","US","US","1483229","PreservedSpecimen","Plantae","Loganiaceae","Buddleja","speciosissima","Buddleja speciosissima",NA,"P. K. Dusén","661","South America","Brazil","Brasilienses. Serra do Itatiaia, Retiro do Ramos.",NA,NA,NA,"US03164538",NA,"Gentianales","1902","6","22",NA,NA,NA,NA,NA,"US03164538_01",NA,"Taub.",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1"
"77","2020-09-12 05:00:02-03","US","US","2270935","PreservedSpecimen","Plantae","Loganiaceae","Buddleja","speciosissima","Buddleja speciosissima",NA,"B. Lutz","s.n.","South America - Neotropics","Brazil","Brasil - Estado do Rio de Janeiro. Km. 14. Planalto de Itatiaia.",NA,NA,NA,"US03164536",NA,"Gentianales","1957","1",NA,"Rio de Janeiro",NA,NA,NA,NA,"US03164536_01",NA,"Taub.",NA,"2300",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1"
"78","2020-09-12 05:00:02-03","US","US","2636280","PreservedSpecimen","Plantae","Loganiaceae","Buddleja","speciosissima","Buddleja speciosissima",NA,"D. Andrade-Lima","61-3372","South America - Neotropics","Brazil","S. P. Itatiaia.",NA,NA,NA,"US03164535",NA,"Gentianales",NA,NA,NA,"Rio de Janeiro",NA,NA,NA,NA,"US03164535_01",NA,"Taub.",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1"
"79","2020-09-12 05:00:02-03","US","US","2484148","PreservedSpecimen","Plantae","Loganiaceae","Buddleja","speciosissima","Buddleja speciosissima",NA,"M. Rolla & A. F. Tryon","6712","South America - Neotropics","Brazil","Near Shelter House. Planalto of Itatiáia (mountain), 150 km. west-northwest of Rio de Janeiro.",NA,NA,NA,"US03164534",NA,"Gentianales","1965","11","5","Rio de Janeiro",NA,NA,NA,NA,"US03164534_01",NA,"Taub.",NA,"2300",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1"
"80","2020-09-12 05:00:02-03","US","US","1055713","PreservedSpecimen","Plantae","Loganiaceae","Buddleja","speciosissima","Buddleja speciosissima",NA,"P. K. Dusén","661","South America","Brazil","Brasilienses. Serra do Itatiaia: Retiro, in campo.",NA,NA,NA,"US03164537",NA,"Gentianales","1902","6","22",NA,NA,NA,NA,NA,"US03164537_01",NA,"Taub.",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1"
"81","2020-09-02 16:22:30-03","Cenargen","CEN","106676","PreservedSpecimen","Plantae","Buddlejaceae","Buddleja","speciosissima","Buddleja speciosissima",NA,"Guilherme de M. Antar","1973",NA,"Brasil","Parque Nacional do Itatiaia. Parte alta, posto do Marcão.","Exsicatas",NA,"Folhas discolores com a face abaxial glauca. Cálice creme, corola alaranjada. Doação Universidade de São Paulo - Herbário SPF.","CEN00106676",NA,NA,"2017","10","30","RJ","RESENDE","-44.701388","-22.374166",NA,"CEN00106676",NA,"Taub.",NA,"2464","2464","-44.701388","-22.374166",NA,NA,NA,NA,NA,"1"
"82","2019-11-13 11:31:52-03","USP","SPF","19168","PreservedSpecimen","Plantae","Scrophulariaceae","Buddleja","speciosissima","Buddleja speciosissima",NA,"Pabst, GFJ","9320",NA,"Brasil","Planalto Itatiaia.",NA,NA,NA,"SPF00019168",NA,NA,"1969","03","17","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"Taub.","Pabst, GFJ",NA,NA,NA,NA,"1972",NA,NA,NA,NA,NA
"83","2021-03-15 18:30:05-03","USP","SPF","226654","PreservedSpecimen","Plantae","Scrophulariaceae","Buddleja","speciosissima","Buddleja speciosissima",NA,"Jono, VY","77",NA,"Brasil","Parque Nacional do Itatiaia, Posto avançado das Agulhas Negras. Próximo à trilha principal.",NA,NA,"Árvore ca. 3 m alt. Flores laranja. Frutos secos abertos. Grande quantidade de tricomas brancos.; Campo de altitude.","SPF00226654",NA,NA,"2012","05","06","Rio de Janeiro","Resende","-44.711972","-22.370278",NA,"SPF00226654",NA,"Taub.","Antar, GM","2354","2354","-44.711972","-22.370278","2017","02",NA,NA,NA,NA
"84","2019-11-13 11:31:52-03","USP","SPF","62573","PreservedSpecimen","Plantae","Scrophulariaceae","Buddleja","speciosissima","Buddleja speciosissima",NA,"Krieger, L","FPNC232",NA,"Brasil","Parque Nacional do Caparaó",NA,NA,NA,"SPF00062573",NA,NA,"1988","09","17","Minas Gerais",NA,NA,NA,NA,NA,NA,"Taub.","Salimena-Pires, FRG",NA,NA,NA,NA,"1989","04",NA,NA,NA,NA
"85","2019-11-13 11:31:52-03","USP","SPF","48139","PreservedSpecimen","Plantae","Scrophulariaceae","Buddleja","speciosissima","Buddleja speciosissima",NA,"Cavalcanti, TB","15",NA,"Brasil",NA,NA,NA,NA,"SPF00048139",NA,NA,"1987","01","24","Rio de Janeiro","Itatiaia","-44.5633010864258","-22.4960994720459","19648",NA,"auto","Taub.","Simão-Bianchini, R","2650","2650",NA,NA,"1989","09",NA,NA,NA,NA
"86","2019-11-13 11:31:52-03","USP","SPF","62575","PreservedSpecimen","Plantae","Scrophulariaceae","Buddleja","speciosissima","Buddleja speciosissima",NA,"Ferri, MG","s.n.",NA,"Brasil","Pico de Itatiaia, base das Agulhas Negras.",NA,NA,NA,"SPF00062575",NA,NA,NA,NA,NA,"Rio de Janeiro","Resende","-44.4467010498047","-22.468900680542","36089",NA,"auto","Taub.","Pirani, JR",NA,NA,NA,NA,"1989",NA,NA,NA,NA,NA
"87","2019-10-07 09:16:54-03","UEFS","HUEFS","184216","PreservedSpecimen","Plantae","Scrophulariaceae","Buddleja","speciosissima","Buddleja speciosissima",NA,"Braga, J.M.A.","3155",NA,"Brasil","Parque Nacional do Itatiaia. Planalto, próximo ao portão.",NA,NA,"Arbusto,ca.2m de altura, heliófilo, folhas membranáceas. flores c/ cálice verde-alvacento, corola vermelho com face externa verde-alvacenta.","HUEFS0184216","Angiospermae","Lamiales","1996","01","24","Rio de Janeiro","Itatiaia","-44.566667","-22.25",NA,"HUEFS0184216",NA,"Taub.","G.P.Coelho",NA,NA,"44W34'0''","22S15'0''","2017","05",NA,"Asteranae",NA,NA
"88","2019-09-04 18:24:04-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Scrophulariaceae","Buddleja","speciosissima","Buddleja speciosissima","Lectotype","A. Glaziou","8891","South America","Brazil",NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA
"89","2015-03-07 08:35:40-03","F","FMNH-SEEDPLANTS","V0174482F","PreservedSpecimen","Plantae","Scrophulariaceae","Buddleja","speciosissima","Buddleja speciosissima",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0174482F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,"V0174482F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA
"90","2018-05-14 17:33:10-03","F","FMNH-SEEDPLANTS","V0174483F","PreservedSpecimen","Plantae","Scrophulariaceae","Buddleja","speciosissima","Buddleja speciosissima",NA,"G. Hatschbach","45560","South America","Brazil",NA,NA,NA,NA,"V0174483F","Spermatophyta",NA,NA,NA,NA,"Paraná",NA,NA,NA,NA,"V0174483F_01 V0174483F_02",NA,NA,"RRC ID Flag","500",NA,NA,NA,NA,NA,NA,"Dicotyledoneae","45560",NA
"91","2015-03-07 08:35:40-03","F","FMNH-SEEDPLANTS","V0174484F","PreservedSpecimen","Plantae","Scrophulariaceae","Buddleja","speciosissima","Buddleja speciosissima",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0174484F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,"V0174484F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA
"92","2015-03-07 08:35:40-03","F","FMNH-SEEDPLANTS","V0174485F","PreservedSpecimen","Plantae","Scrophulariaceae","Buddleja","speciosissima","Buddleja speciosissima",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0174485F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,"V0174485F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA
"93","2015-03-07 08:35:40-03","F","FMNH-SEEDPLANTS","V0174486F","PreservedSpecimen","Plantae","Scrophulariaceae","Buddleja","speciosissima","Buddleja speciosissima",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0174486F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,"V0174486F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA
"94","2019-09-04 19:20:32-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Scrophulariaceae","Buddleja","ulei","Buddleja ulei","Type [status unknown]","P. Dusén","54","South America","Brazil",NA,NA,NA,NA,NA,"Spermatophyta",NA,"1902",NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA
"95","2020-07-23 12:01:08-03","CEPLAC","CEPEC","136206","PreservedSpecimen","Plantae","Buddlejaceae","Buddleja","speciosissima","Buddleja speciosissima",NA,"P. Occhione",NA,NA,"Brasil",NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,"Rio de Janeiro","ITATIAIA","-44.5633010864258","-22.4960994720459","19648",NA,"auto",NA,"E. M. Norman",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2019-11-01 15:10:52-03","UnB","UB","139694","PreservedSpecimen","Plantae","Scrophulariaceae","Buddleja","speciosissima","Buddleja speciosissima",NA,"Krieger, L","24073","Southern America","Brasil","Alto do Caparaó.",NA,NA,"Face abaxial da folha branca.; Arbusto 2m. Flores cinabarinas, frutos presentes.; Terreno pedregoso, turfososo.",NA,"Dicotyledoneae",NA,"1990","09","27","Minas Gerais",NA,NA,NA,NA,NA,NA,"Taub.","Verardo, SMS",NA,NA,NA,NA,"1990","09","27",NA,NA,NA
"97","2021-02-23 13:22:36-03","MN","R-TIPOS","11695","PreservedSpecimen","Plantae","Loganiaceae","Buddleja","speciosissima","Buddleja speciosissima","Isosyntypus","Glaziou, A.F.M.","6662",NA,"Brasil",NA,NA,NA,NA,"R000011695",NA,NA,"1873","01","22","Rio de Janeiro","Itatiaia","-44.5633010864258","-22.4960994720459","19648","R000011695_001","auto","Taub.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2020-08-20 20:39:23-03","UFSC","FLOR","1388","PreservedSpecimen","Plantae","Scrophulariaceae","Buddleja","speciosissima","Buddleja speciosissima",NA,"Hatschbach, G.; Pereira, E.","11458",NA,"Brasil","Serra do Itatiaia.",NA,NA,"arbusto, flor alaranjada","FLOR0001388",NA,"Lamiales","1964","09","01","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232","57442","FLOR0001388","auto","Taub.","Pereira, E.","2400","2400",NA,NA,"1964",NA,NA,NA,NA,NA
"99","2021-02-08 12:45:26-03","UFRGS","ICN","193708","S","Plantae","Scrophulariaceae","Buddleja","speciosissima","Buddleja speciosissima",NA,"Lima, LR; Rogrigues, RR","LRL510","América do Sul","Brasil","Parque Nacional do Caparaó, Trilha para o Pico da Bandeira",NA,NA,"Arbusto até 2m atl. Face abaxial das folhas glauca. Flores laranja com estiletes e anteras alvas",NA,"Dicotyledon",NA,"2008","09","06","MG","Alto Caparaó","-41.8683013916016","-20.4333000183105","21645",NA,"auto","Taub.","Coelho, GP","2288","2288",NA,NA,NA,NA,NA,NA,NA,NA
"100","2021-02-08 12:45:26-03","UFRGS","ICN","193719","S","Plantae","Scrophulariaceae","Buddleja","speciosissima","Buddleja speciosissima",NA,"Yano, O; Marcelli, MP; Ahti, T","OY21325","América do Sul","Brasil","1 km após Hotel Alsene, para Pico das Agulhas Negras",NA,NA,"Arbusto de flores avermelhadas",NA,"Dicotyledon",NA,"1993","11","24","RJ","Resende","-44.4467010498047","-22.468900680542","36089",NA,"auto","Taub.","Coelho, GP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
