"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus","sex"
"101","2009-10-23 16:22:00-02","MO","MOBOT","2767842","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth","T. Croat",NA,NA,NA,"Timothy C. Plowman|José Schunke V.","Plowman 7514","1978","7","2","Peru","San Martín","Mariscal Cáceres","Dtto. Tocache Nuevo. Old trail to Limón, north of Tocache Nuevo near Granja Santa Inés.",NA,NA,NA,NA,"450.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2008-05-27 22:02:00-03","MO","MOBOT","2823790","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth",NA,NA,NA,NA,"James L. Zarucchi","Zarucchi 1923","1976","8","29","Colombia","Vaupés",NA,"Mitú and vicinity; along stream near base of Cerro de Mitú.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2008-05-27 22:02:00-03","MO","MOBOT","2823793","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth",NA,NA,NA,NA,"Claude Sastre","Sastre 3444","1974","6","22","Colombia","Amazonas",NA,"Río Igara-Parana (affl. río Putumayo), corr. La Chorrera, territoire des indiens WITOTO Jitomagaro, famille Kuiru (17 km en aval de La Chorrera).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2013-02-20 12:06:00-03","MO","MOBOT","2823802","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth","Thomas B. Croat",NA,NA,NA,"Gabriel Gutiérrez V.|Richard E. Schultes","Gutierrez Villegas 588","1944","1","10","Colombia","Vaupés",NA,"Alto del Vaupés. La Jirisa y sus alrededores.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2012-03-30 11:47:00-03","MO","MOBOT","3192344","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth","T. Croat (MO)",NA,NA,NA,"André M. Amorim|et al.","Amorim 4751","2005","2","2","Brazil","Bahia",NA,"Camacã: Fazenda Serra Bonita, RPPN SERRA BONITA.","-39.56527","-15.39166",NA,NA,"835.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2016-12-02 05:30:00-02","MO","MOBOT","3195064","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth","Thomas B. Croat (MO)",NA,NA,NA,"José Schunke V.|J.G. Graham","Schunke Vigo 15280","2003","3","10","Peru","Ucayali","Coronel Portillo","Calleria. Quebrada Pumayacu, margen izquierda del Río Utiquinia. Bosque alto, con mucha sombra.","-74.25","-8.15",NA,NA,"150.00000000","175.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2014-05-10 16:42:00-03","MO","MOBOT","3334047","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth","I. Villalba (HOXA)",NA,NA,NA,"Abel Monteagudo|Antonio Peña|Rolando Francis|H. Chamorro|L. Quicha|A. Pascual","Monteagudo Mendoza 9817","2005","9","15","Peru","Pasco","Oxapampa","Dist. Palcazú. Evaluación de los Recursos del Bosque 0.5ha. Reserva Comunal Yanesha. Comunidad Nativa San Pedro de Pichanaz, Sector Azulis","-75.10583","-10.44555",NA,NA,"910.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"3",NA,NA
"108","2008-05-27 22:02:00-03","MO","MOBOT","3334105","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth",NA,NA,NA,NA,"C. Revilla M.","Revilla M. 0514","2005","10","15","Peru","Pasco","Oxapampa","Dist. Palcazú. Comunidad Nativa Buenos Aires. Bosque húmedo tropical intervenido.","-75.19972","-10.17083",NA,NA,"350.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"2",NA,NA
"109","2014-05-06 12:22:00-03","MO","MOBOT","3412450","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth",NA,NA,NA,NA,"Thomas B. Croat|Edwin Trujillo","Croat 98222","2007","8","28","Colombia","Caquetá","Florencia","14.05 km SW of Florencia, Centro Investigacion Macagual [Universidad Amazonia].","-75.6563889","1.35",NA,NA,"258.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"4272","1",NA,NA
"110","2012-04-20 05:09:00-03","MO","MOBOT","3487420","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth","Thomas B. Croat (MO)",NA,NA,NA,"Rocío Rojas","Rojas Gonzáles 4127","2007","4","30","Peru","Pasco","Oxapampa","Distrito Pozuzo. Comunidad Nativa Alto Lagarto a Puente Videnia. Bosque primario.","-75.43333","-10.1",NA,NA,"700.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"2",NA,NA
"111","2008-05-27 22:02:00-03","MO","MOBOT","349804","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth","Thomas B. Croat (MO)",NA,NA,NA,"Cesár A. Grández|et al.","Grández Rios 2304","1991","3","27","Peru","Loreto","Maynas","Distrito Las Amazonas; Comunidad Piloto Roca Eterna. Bosque primario, Tipo Colina, Suelo areilloso.","-72.55","-3.41666",NA,NA,"120.00000000","130.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"148","3",NA,NA
"112","2008-05-27 22:02:00-03","MO","MOBOT","349909","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth","Thomas B. Croat",NA,NA,NA,"Cesár A. Grández","Grández Rios 2143","1990","11","24","Peru","Loreto","Maynas","Carretera Nauta-Iquitos, Km 4.5 Bosque primario suelo arcilloso.","-73.58333","-4.48333",NA,NA,"150.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"95","2",NA,NA
"113","2008-05-27 22:02:00-03","MO","MOBOT","350146","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth","Thomas B. Croat",NA,NA,NA,"Cesár A. Grández","Grández Rios 2118","1990","11","23","Peru","Loreto","Maynas","Carretera Nauta-Iquitos, Km 4. Bosque primario suelo arcilloso.","-73.58333","-4.48333",NA,NA,"150.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"94","4",NA,NA
"114","2011-03-23 11:29:00-03","MO","MOBOT","351816","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth","Thomas B. Croat (MO), 1 July",NA,NA,NA,"Martín E. Timaná","Timaná 3620","1991","11","30","Peru","Madre de Dios","Tambopata","Las Piedras. Cusco Amazónico. Inventario Permanente. Plantas colectadas en trochas H, I y B.","-69.05","-12.48333",NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"148","4",NA,NA
"115","2014-04-04 05:44:00-03","MO","MOBOT","354022","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth","Thomas B. Croat",NA,NA,NA,"Rodolfo Vásquez|Nestor Jaramillo","Vásquez Martínez 4604","1983","11","9","Peru","Loreto","Maynas","Puerto Almendras. Bosque transicional.","-73.41666","-3.8",NA,NA,"122.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"83-35","2",NA,NA
"116","2014-04-04 05:44:00-03","MO","MOBOT","354122","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth","Thomas B. Croat",NA,NA,NA,"Rodolfo Vásquez|Nestor Jaramillo","Vásquez Martínez 10829","1988","7","2","Peru","Loreto","Maynas","Dtto. Iquitos, Asociación Agraria Paujil. Bosque primario.","-73.33333","-4.16666",NA,NA,"150.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"25","4",NA,NA
"117","2014-04-04 05:44:00-03","MO","MOBOT","354222","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth","Tom Croat",NA,NA,NA,"Rodolfo Vásquez|et al.","Vásquez Martínez 7556","1986","5","15","Peru","Loreto","Maynas","Alpahuayo; Estación IIAP. Bosque primario.","-73.5","-4.16666",NA,NA,"150.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"86-24","1",NA,NA
"118","2014-04-04 05:45:00-03","MO","MOBOT","354659","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth","Tom Croat",NA,NA,NA,"Rodolfo Vásquez|Nestor Jaramillo","Vásquez Martínez 3424","1982","11","9","Peru","Loreto","Loreto","Nauta, Río Marañón. Bosque primario.","-73.58333","-4.48333",NA,NA,"150.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"82-22","2",NA,NA
"119","2014-04-04 05:45:00-03","MO","MOBOT","355495","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth","Thomas B. Croat, 1989 (MO)",NA,NA,NA,"Rodolfo Vásquez|Nestor Jaramillo","Vásquez Martínez 9510","1987","9","3","Peru","Loreto","Maynas","Dtto. Iquitos. Pto. Almendras. Bosque primario.","-73.41666","-3.8",NA,NA,"122.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"87-36","1",NA,NA
"120","2014-04-04 05:45:00-03","MO","MOBOT","355762","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth","Thomas B. Croat",NA,NA,NA,"Rodolfo Vásquez|et al.","Vásquez Martínez 5312","1984","7","21","Peru","Loreto","Maynas","Mishana. Bosque primario.","-73.58333","-3.91666",NA,NA,"130.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"84-18","4",NA,NA
"121","2014-04-04 05:45:00-03","MO","MOBOT","356475","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth","Tom Croat",NA,NA,NA,"Rodolfo Vásquez|et al.","Vásquez Martínez 6978","1985","11","27","Peru","Loreto","Ucayali","Canchahuayo (Río Ucayali). Bosque primario.","-75.16666","-7.08333",NA,NA,"500.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"85-55","3",NA,NA
"122","2014-04-04 05:45:00-03","MO","MOBOT","356972","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth","Thomas B. Croat",NA,NA,NA,"Rodolfo Vásquez|Nestor Jaramillo","Vásquez Martínez 1410","1981","3","18","Peru","Loreto","Maynas","Puerto Almendras. Bosque primario (suelos de altura).","-73.75","-3.06805",NA,NA,"120.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"381","5",NA,NA
"123","2014-04-04 05:45:00-03","MO","MOBOT","357097","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth","Thomas B. Croat",NA,NA,NA,"Rodolfo Vásquez|et al.","Vásquez Martínez 11999","1989","4","6","Peru","Loreto","Maynas","Dtto. Iquitos, Km 44 carretera Iquitos-Nauta, terrenos del Comité de Reforestación Iquitos (CRI). Bosque primario.","-73.33333","-4.16666",NA,NA,"150.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"80","3",NA,NA
"124","2018-05-28 05:22:00-03","MO","MOBOT","357465","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth","Thomas B. Croat",NA,NA,NA,"H. J. Young|Don A. Stratton","Young 186","1984","11","15","Peru","Madre de Dios","Tambopata","Tambopata Wildlife Reserve, 30 km S of Puerto Maldonado. above sea level.","-69.28333","-12.25",NA,NA,"260.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"84-21","2",NA,NA
"125","2018-05-28 05:22:00-03","MO","MOBOT","357647","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth","T.B. Croat",NA,NA,NA,"H. J. Young|Don A. Stratton","Young 321","1984","11","30","Peru","Madre de Dios","Tambopata","Tambopata Wildlife Reserve, 30 km S of Puerto Maldonado. above sea level.","-69.28333","-12.25",NA,NA,"260.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"84-34","1",NA,NA
"126","2008-05-27 22:02:00-03","MO","MOBOT","359338","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth","T. Croat",NA,NA,NA,"Thomas B. Croat","Croat 61816","1986","7","30","Brazil","Espírito Santo",NA,"Domingos Martins; Fazenda Roberto Kautsky, located above town to Southwest.","-40.66666","-20.36666",NA,NA,"550.00000000","860.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"86-35","2",NA,NA
"127","2016-06-21 05:36:00-03","MO","MOBOT","359965","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth","Croat",NA,NA,NA,"E. Alvarez D.|et al.","Alvarez Dávila 882","1990","6","24","Colombia","Amazonas","Araracuara","isla Sumaeta","-72.13333","-0.56666",NA,NA,"200.00000000","300.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2008-05-27 22:02:00-03","MO","MOBOT","359969","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth","Croat",NA,NA,NA,"LONDONO","LONDONO 544","1989","5","11","Colombia","Amazonas","Araracuara","Villazul, isla Sumaeta","-72.13333","-0.56666",NA,NA,"200.00000000","300.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2016-06-21 05:36:00-03","MO","MOBOT","359974","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth",NA,NA,NA,NA,"E. Alvarez D.|et al.","Alvarez Dávila 686","1990","5","31","Colombia","Amazonas","Araracuara","3 km above isla Sumaeta","-72.13333","-0.56666",NA,NA,"200.00000000","300.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2008-05-27 22:02:00-03","MO","MOBOT","359978","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth",NA,NA,NA,NA,"Ximena Londoño|et al.","Londoño 840","1989","9","18","Colombia","Amazonas","Araracuara","Villazul, isla Sumaeta","-72.13333","-0.56666",NA,NA,"200.00000000","300.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2016-06-21 05:36:00-03","MO","MOBOT","359984","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth",NA,NA,NA,NA,"E. Alvarez D.|et al.","Alvarez Dávila 1098","1990","10","18","Colombia","Amazonas","Araracuara","isla Sumaeta","-72.13333","-0.56666",NA,NA,"200.00000000","300.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2008-05-27 22:02:00-03","MO","MOBOT","359989","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth",NA,NA,NA,NA,"Ximena Londoño|et al.","Londoño 1626","1990","4","24","Colombia","Amazonas","Araracuara","3 km above isla Sumaeta","-72.13333","-0.56666",NA,NA,"200.00000000","300.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2008-05-27 22:02:00-03","MO","MOBOT","362334","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth",NA,NA,NA,NA,"Simon J. Mayo|et al.","Mayo 755","1991","4","18","Brazil","Bahia",NA,"km 21, CEPEC (CEPLAC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2015-05-18 21:53:00-03","MO","MOBOT","362340","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth",NA,NA,NA,NA,"Simon J. Mayo|A.M. de Carvalho","Mayo 751","1991","4","16","Brazil","Bahia",NA,"km 21, CEPEC (CEPLAC) area",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2008-05-27 22:02:00-03","MO","MOBOT","364606","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth","T. Croat",NA,NA,NA,"M.N. Alexiades","Alexiades 1136","1985","11","15","Peru","Madre de Dios","Tambopata","Río Tambopata. Comunidad Nativa de Infierno. Primary, non-flooded, subtropical moist forest. Clay soil.","-69.28333","-12.83333",NA,NA,"260.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2009-09-15 19:46:00-03","MO","MOBOT","365050","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth","T. Croat (MO)",NA,NA,NA,"L.B. Holm-Nielsen|Lars P. Kvist","Holm-Nielsen 40001","1982","5","30","Ecuador","Chimborazo",NA,"Along the Riobamba-Guayaquil road close to Pallatanga. Farmland.","-78.96666","-2",NA,NA,"1800.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2011-06-15 10:43:00-03","MO","MOBOT","366640","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth","T.B. Croat",NA,NA,NA,"Walter H. Lewis|Memory Elvin-Lewis|M. C. Gnerre|Camilo Díaz S.","Lewis 11266","1986","6","16","Peru","Loreto","Alto Amazonas","Washintsa and vicinity, Río Huasaga, Low secondary and primary rainforest, terra firma and flooded river banks. Achual Jívaro","-76.3333333","-3.3333333",NA,NA,"185.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"86-5","3",NA,NA
"138","2011-06-15 10:40:00-03","MO","MOBOT","367039","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth","T.B. Croat",NA,NA,NA,"Walter H. Lewis|Memory Elvin-Lewis|M. C. Gnerre|Camilo Díaz S.","Lewis 11101","1986","6","16","Peru","Loreto","Alto Amazonas","Washintsa and vicinity, Río Huasaga, Low secondary and primary rainforest, terra firma and flooded river banks. Achual Jívaro","-76.3333333","-3.3333333",NA,NA,"185.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"86-5","3",NA,NA
"139","2008-05-27 22:02:00-03","MO","MOBOT","373893","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth","T. Croat",NA,NA,NA,"Rogerio Castro|et al.","Castro 212","1985","3","11","Peru","Loreto","Maynas","Tamshiyacu. Estación Biológica Quebrada Blanco, Camp. II. Quebrada Blanco, Tahuayo River.","-73.28333","-4.38333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"85-3","3",NA,NA
"140","2008-05-27 22:02:00-03","MO","MOBOT","376753","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth","T. Croat",NA,NA,NA,"Chota","Chota 14","1989","3","30","Peru","Loreto","Maynas","Puerto Almendras, ca. 20 km WSW of Iquitos","-73.33333","-3.43333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2008-05-27 22:02:00-03","MO","MOBOT","379604","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth","Croat",NA,NA,NA,"José Schunke V.","Schunke Vigo 6391","1964","4","14","Peru","Loreto","Requena","trocha al Río Yavari, Requena",NA,NA,NA,NA,"230.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2008-05-27 22:02:00-03","MO","MOBOT","380289","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth","croat",NA,NA,NA,"Philip J. Barbour","Barbour 5487",NA,NA,NA,"Peru","Madre de Dios","Tambopata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2018-05-28 05:22:00-03","MO","MOBOT","380304","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth",NA,NA,NA,NA,"H. J. Young","Young 321",NA,NA,NA,"Peru","Madre de Dios","Tambopata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2008-05-27 22:02:00-03","MO","MOBOT","380319","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth","T. Croat",NA,NA,NA,"Alwyn H. Gentry|Kenneth Young","Gentry 31789","1981","2","28","Peru","Madre de Dios","Tambopata","Tambopata Reserve, Río Tambopata at mouth of Río D'Orbigny.","-69.28333","-12.83333",NA,NA,"250.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"2008","1",NA,NA
"145","2008-05-27 22:02:00-03","MO","MOBOT","386551","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth",NA,NA,NA,NA,"Manuel Rimachi Y.","Rimachi Y. 4241","1979","2","7","Peru","Loreto","Ucayali",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2008-05-27 22:02:00-03","MO","MOBOT","763753","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth","T. Croat",NA,NA,NA,"Santiago Tunqui","Tunqui 416","1979","12","22","Peru","Amazonas","Condorcanqui","Valle del Rio Santiago. Quebrada Caterpiza, 2-3 km atrás de la comunidad de Caterpiza. Monte virgen.","-77.66666","-3.83333",NA,NA,"180.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"23","3",NA,NA
"147","2015-08-12 05:57:00-03","MO","MOBOT","383573","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth","H. Balslev (AAU)",NA,NA,NA,"H. Balslev|et al.","Balslev 97491","2005","3","11","Ecuador","Sucumbíos",NA,"Reserva Faunistica Cuyabeno. Laguna Grande and surroundings, including Río Cuyabeno from Pto. Bolívar to above Laguna Cañangueno.","-76.16666",NA,NA,NA,"265.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2008-05-27 22:02:00-03","MO","MOBOT","770082","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth",NA,NA,NA,NA,"Victor Huashikat","Huashikat 2168","1980","2","21","Peru","Amazonas","Condorcanqui","Monte virgin, 2 km. atra|s de la comunidad de Caterpiza, banda este de la Quebrada Caterpiza, Río Santiago. Aprox. 65 km. al norte de Pinglo.","-77.66666","-3.83333",NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"85","3",NA,NA
"149","2018-08-28 09:03:00-03","MO","MOBOT","770554","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth",NA,NA,NA,NA,"Victor Huashikat","Huashikat 2262","1980","3","14","Peru","Amazonas","Condorcanqui","Monte Virgin, 2 km. atrás de la comunidad de Caterpiza, banda este de la Quebrada Caterpiza, Río Santiago. Aprox. 65 km al N de Pinglo.","-77.7","-3.9166667",NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"90","3",NA,NA
"150","2008-10-22 13:49:00-02","MO","MOBOT","771859","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth","Tom Croat",NA,NA,NA,"Victor Huashikat","Huashikat 410","1979","9","6","Peru","Amazonas","Condorcanqui","Monte virgin, 800 m. atras de la comunidad de Caterpiza, banda este de la Quebrada Caterpiza, Río Santiago.","-77.6666667","-3.8333333",NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"21","3",NA,NA
"151","2018-10-16 08:56:00-03","MO","MOBOT","773449","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth",NA,NA,NA,NA,"Victor Huashikat","Huashikat 651","1979","9","17","Peru","Amazonas","Condorcanqui","Monte Virgen, 900 m. atrás de la comunidad de Caterpiza, trocha de mitayar, banda este de la Quebrada Caterpiza, Río Santiago.",NA,NA,NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"28","3",NA,NA
"152","2014-08-19 10:09:00-03","MO","MOBOT","808242","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth","Thomas B. Croat (MO)",NA,NA,NA,"Walter H. Lewis|Memory Elvin-Lewis|M. C. Gnerre","Lewis 10504","1985","12","29","Peru","Loreto","Loreto","Jerusalem and vicinity, Río Macusari, 220 (river) to 300 (village) m elev.","-76.25","-2.9166667",NA,NA,"220.00000000","300.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"85-5","3",NA,NA
"153","2014-11-15 05:39:00-02","MO","MOBOT","881329","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth","D. Neill (MO)",NA,NA,NA,"Nigel Pitman","Pitman 170","1994","6","6","Ecuador","Napo","Orellana","Yasuni National Park. Maxus road and pipeline under construction, km 18. Tropical Moist Forest. Primary forest. Red soils and undulating hills. Land on side of road cleared by recent colonists.","-76.51666","-0.53333",NA,NA,"250.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
