"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","day","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","infraspecificEpithet","individualCount","typeStatus","relatedCatalogItem"
"245","2020-08-31 09:15:09-03","INPA","INPA","200772","S","Plantae","Dicotyledon Rosids","Fabales","Leguminosae-Mim","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Silva, JM da","2714","1998","12","Southern America","Brasil","Paraná","Morretes","Serra da Prata, início da trilha para a Torre da Prata.","-48.834400177002","-25.476900100708",NA,NA,"INPA0200772","INPA0200772 INPA0200772_e","Ribeiro, PG","15",NA,NA,"30514","auto","2013","05",NA,NA,NA,NA,NA,NA,NA,NA
"246","2020-08-31 09:15:09-03","INPA","INPA","87902","S","Plantae","Dicotyledon Rosids","Fabales","Leguminosae-Mim","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Hatschbach, GG","39318","1976","12","Southern America","Brasil","Paraná","Antonina","Rio Cotia","-48.7118988037109","-25.4286003112793",NA,NA,"INPA0087902","INPA0087902 INPA0087902_e INPA0087902_nd","Ribeiro, PG","21","250","250","38300","auto","2013","05",NA,NA,NA,NA,NA,NA,NA,NA
"247","2020-08-31 09:15:09-03","INPA","INPA","139164","S","Plantae","Dicotyledon Rosids","Fabales","Leguminosae-Mim","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Lima, HC de","2534","1985","01","Southern America","Brasil","Rio de Janeiro","Nova Friburgo","Pico Nova Caledônea.","-42.5311012268066","-22.2819004058838",NA,NA,"INPA0139164","INPA0139164_e INPA0139164_nd INPA0139164_num","Ribeiro, PG","15","1000","1000","33190","auto","2013","05",NA,NA,NA,NA,NA,NA,NA,NA
"248","2020-07-10 09:47:00-03","MBML","MBML-HERBARIO","39852",NA,"Plantae",NA,NA,"Leguminosae Mimosoideae","Piptadenia","paniculata","Piptadenia paniculata","Benth.","A. M. Assis; A. P. Fontana, K. F. O. Faria, C. Esgario, Valdemar Pagung","1065","2005","11",NA,"Brasil","Espírito Santo","Santa Leopoldina","Propriedade Família Pagung - Cachoeira Moxafongo","-40.530572","-20.115",NA,"Escandente com espinho. Frutos verdes e secos. Floresta Ombrófila Densa SubMontana em Estágio Inicial de Regeneração. Encosta - Morro do Camará","MBML039852",NA,"A. M. Assis & A. P. Fontana","20",NA,NA,NA,NA,"2006","05","30","40W31'50,06","20S6'54",NA,NA,NA,NA,NA
"249","2020-07-10 09:47:00-03","MBML","MBML-HERBARIO","43858",NA,"Plantae",NA,NA,"Leguminosae Mimosoideae","Piptadenia","paniculata","Piptadenia paniculata","Benth.","W. W. Thomas; A. M. V. de Carvalho, J.G. Jardim & T. Bacelar","11101","1996","03",NA,"Brasil","Bahia","Vitória da Conquista","1km south of BR 415, 14 km east of Vitória da Conquista. Disturbed vine forest (Mata de Cipó)","-40.802222","-14.992778",NA,"Tree, 15m tall, leaves bright matte green above, paler beneath, flowers creamy pale yellow","MBML043858","MBML043858","Pétala G. Ribeiro/02-05-2013","22",NA,NA,NA,NA,NA,NA,NA,"40W48'8","14S59'34",NA,NA,NA,NA,NA
"250","2020-07-10 09:47:00-03","MBML","MBML-HERBARIO","44271",NA,"Plantae",NA,NA,"Leguminosae Mimosoideae","Piptadenia","paniculata","Piptadenia paniculata","Benth.","G.M. Carvalho; P.M.C. Gouvêa","300","2010","03",NA,"Brasil","Bahia","Porto Seguro","RPPN Estação Veracel. Floresta de Tabuleiros. Floresta Alta","-39.25","-16.5",NA,"Árvore ca 20m alt., casca estriada. Folhas discolores. Inflorescências alvas. Borda de floresta alta. Platô","MBML044271","MBML044271","L.A.Silva/02-10-2014","08","100","100",NA,NA,NA,NA,NA,"39W15'","16S30'",NA,NA,NA,NA,NA
"251","2020-07-10 09:47:00-03","MBML","MBML-HERBARIO","44452",NA,"Plantae",NA,NA,"Leguminosae Mimosoideae","Piptadenia","paniculata","Piptadenia paniculata","Benth.","C.H.R. de Paula; et al","156","1999","03",NA,"Brasil","Rio de Janeiro","Duque de Caxias","Reserva da Petrobras, trilha ao redor da represa (barragem). Plataforma","-43.25","-22.525833",NA,"Árvore isolada em área de capoeira, ca 10m alt., folíolos membranáceos, discolores, frutos imaturos verdes","MBML044452","MBML044452",NA,"31","50","50",NA,NA,NA,NA,NA,"43W14'60","22S31'33",NA,NA,NA,NA,NA
"252","2020-07-10 09:47:00-03","MBML","MBML-HERBARIO","8822",NA,"Plantae",NA,NA,"Leguminosae Mimosoideae","Piptadenia","paniculata","Piptadenia paniculata","Benth.","L. Kollmann; E. Bausen & W. Pizziolo","164","1998","06",NA,"Brasil","Espírito Santo","Santa Teresa","Dois Pinheiros","-40.59","-19.933333",NA,"Mata de encosta. Árvore 14m. Tronco com espinhos. Vagem verde.","MBML008822","MBML008822",NA,"30",NA,NA,NA,NA,NA,NA,NA,"40W35'24","19S56'0",NA,NA,NA,NA,NA
"253","2020-07-10 09:47:00-03","MBML","MBML-HERBARIO","39251",NA,"Plantae",NA,NA,"Leguminosae Mimosoideae","Piptadenia","paniculata","Piptadenia paniculata","Benth.","H. C. de Lima; et al.","4357","1992","01",NA,"Brasil","Rio de Janeiro","Guapimirim","Estação Ecológica Estadual de Paraíso. Próximo a reserva","-42.85","-22.433333",NA,"Árvore. Flores perfumadas alvo-esverdeadas passando amareladas. Ocasional nas formações secundárias.","MBML039251","MBML039251","H.C. de Lima/I-1992","03",NA,NA,NA,NA,NA,NA,NA,"42W50'60","22S26'0",NA,NA,NA,NA,NA
"254","2020-07-10 09:47:00-03","MBML","MBML-HERBARIO","6834",NA,"Plantae",NA,NA,"Leguminosae Mimosoideae","Piptadenia","paniculata","Piptadenia paniculata","Benth.","A. M. Amorim; et al","986","1993","02",NA,"Brasil","Bahia","Jacobina",NA,"-40.5182991027832","-11.1806001663208",NA,"Árvore com até 6,0m de altura, folhas verdes, flores com cálice verde, corola e estames verde-amarelados.","MBML006834","MBML006834","H. C. de Lima/Maio-1994","21",NA,NA,"62396","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","2020-07-10 09:47:00-03","MBML","MBML-HERBARIO","41135",NA,"Plantae",NA,NA,"Leguminosae Mimosoideae","Piptadenia","cf. paniculata","Piptadenia cf. paniculata","Benth.","F. Z. Saiter","357","2010","03",NA,"Brasil","Espírito Santo","Santa Teresa","Serra de São Brás, subida para Boa vista","-40.6002998352051","-19.9356002807617",NA,"Árvore com 10m alt., em pastagem a beira de estrada. Com inflorescências amareladas","MBML041135","MBML041135","L.A.Silva/01-10-2014","21",NA,NA,"23813","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","2020-07-10 09:47:00-03","MBML","MBML-HERBARIO","47969",NA,"Plantae",NA,NA,"Leguminosae Mimosoideae","Piptadenia","paniculata","Piptadenia paniculata","Benth.","A.C. Cervi; et al","9288","2006","01",NA,"Brasil","Paraná","Curitiba","Jardim Botânico","-49.2731018066406","-25.4277992248535",NA,"Árvore ca 8m, flores alvas","MBML047969","MBML047969","A.C. Cervi/2006","03",NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257","2020-07-10 09:47:00-03","MBML","MBML-HERBARIO","26576",NA,"Plantae",NA,NA,"Leguminosae Mimosoideae","Piptadenia","paniculata","Piptadenia paniculata","Benth.","R. C. C. Reis","89","1994","05",NA,"Brasil","Rio de Janeiro","Paraty","Parati","-44.7131004333496","-23.2178001403809",NA,"Árvore de cerca de 11m de altura, heliófila, tronco de casca lisa, todo coberto de liquens, ocorrendo no meio de um bambuzal. Folhas membranáceas, verdes, ligeiramente discolor. O legume é verde.","MBML026576","MBML026576",NA,"10",NA,NA,"34470","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","2017-11-24 14:10:55-02","UFLA","ESAL","19268","S","Plantae",NA,NA,"Fabaceae","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Carvalho, WAC","304",NA,NA,NA,"Brasil","Minas Gerais","Machacalis","Reserva Indígena do Povo Maxacalis","-40.7164001464844","-17.0771999359131",NA,"árvore; 5, m; ;; floresta",NA,NA,NA,NA,NA,NA,"16711","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","2014-09-09 14:08:40-03","UNIVILLE","JOIW","684","S","Plantae",NA,NA,"Fabaceae","Piptadenia","paniculata","Piptadenia paniculata","Benth.","J.C.F.Melo Jr.","800","2008","01",NA,"Brasil","SC","Guaramirim- Vila Amizade -BR-280","Floresta Ombrófila Densa Sub-Montana - Estágio Médio de Regeneração",NA,"-26.467278",NA,"Árvore, MAD=galho; CAP=1,43m; h=25m. Estames brancos, sépalas beges.",NA,NA,"Tomy Fisher","16","64","64",NA,NA,NA,NA,NA,"49º0,1'14,8 W","26º28'02,2 S",NA,NA,NA,NA,NA
"260","2021-04-07 16:08:49-03","UENF","HUENF","11521","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Elenice A. Fortes; Haroldo C. de Lima; Herick B. M. Viana, Mariana A. Faitanin","98","2019","01",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Na borda da mata, estrada de aceiro que contorna a faixa leste da mata. Estação Estadual Ecológica de Guaxindiba.","-41.081667","-21.400556",NA,"Árvore ca. 17 m alt., tronco com casca descamando-se em placas longitudinais rígidas,pardo-acinzentada, com acúleos, DAP 41,40 cm. Ramos inermes. Inflorescência ereta, com botões florais esverdeados. Fotos EAF. Material álcool.","HUENF00012451",NA,"E.A. Fortes; H.C. de Lima","08","24","24",NA,NA,NA,NA,NA,"41º4'54''W","21º24'2''S",NA,NA,NA,NA,NA
"261","2021-02-09 10:13:19-03","UENF","HUENF","5496","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Nascimento, M.T.; et al.","8","2002","10",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Mata do Carvão Estação Ecológica Estadual de Guaxindiba","-41.094444","-21.391389",NA,"Fogo","HUENF00005499",NA,NA,"14","39","39",NA,NA,NA,NA,NA,"41º5'40''W","21º23'29''S",NA,NA,NA,NA,NA
"262","2021-04-07 16:08:49-03","UENF","HUENF","11758","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Haroldo C. de Lima; Marcelo T. Nascimento, Davi N.S. Machado, Herick B.M. Viana, Patrícia M. Santos","8917","2019","07",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Fazenda Santo Antônio. Fragmento de Floresta Estacional Semidecidual de Tabuleiro. Fazenda Santo Antônio. Fragmento de Floresta Estacional Semidecidual de Tabuleiro.","-41.091111","-21.299722",NA,"Árvore com 10 m alt. Tronco com acúleos. Frutos jovens, esverdeados. Muito frequente.","HUENF00012595",NA,"H.C. de Lima","18","24","24",NA,NA,NA,NA,NA,"41º5'28''W","21º17'59''S",NA,NA,NA,NA,NA
"263","2021-04-07 16:08:49-03","UENF","HUENF","11775","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Elenice A. Fortes; Herick B. M. Viana, Nilson B. Neves Neto, Patrícia M. Santos","115","2019","02",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","EEEG. Na borda da mata, estrada de aceiro que contorna a faixa leste da mata. Floresta Estacional Semidecidual sobre tabuleiro. EEEG. Na borda da mata, estrada de aceiro que contorna a faixa leste da mata. Floresta Estacional Semidecidual sobre tabuleiro.","-41.081667","-21.402222",NA,"Árvore ca .5 m alt., tronco com estrias ferruginosas, acastanhado, com acúleos mamilares a cônicos, DAP 19.2+13,2 cm. Inflorescência terminal ou ramiflora, flores com perianto creme, estames acastanhados. Leve odor adocicado. Fotos","HUENF00012608",NA,"E.A. Fortes","18","30","30",NA,NA,NA,NA,NA,"41º4'54''W","21º24'8''S",NA,NA,NA,NA,NA
"264","2021-04-07 16:08:49-03","UENF","HUENF","11520","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Elenice A. Fortes; Haroldo C. de Lima; Herick B. M. Viana, Mariana A. Faitanin","102","2019","01",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Na borda, estrada de aceiro que contorna a faixa leste da mata. Estação Estadual Ecológica de Guaxindiba.","-41.0825","-21.408889",NA,"Árvore ca. 10 m alt., tronco com casca descamando em placas rígidas, pardo acinzentada, com acúleos, DAP 34,39+21,33 cm. Ramos inermes. Inflorescência ereta, flores com perianto alvo-esverdeado, filete branco, antera creme. Frequen","HUENF00012450",NA,"E.A. Fortes; H.C. de Lima","08","20","20",NA,NA,NA,NA,NA,"41º4'57''W","21º24'32''S",NA,NA,NA,NA,NA
"265","2021-04-07 16:08:49-03","UENF","HUENF","11522","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Elenice A. Fortes; Herick B. M. Viana, Nilson B. Neves Neto, Patrícia M. Santos","116","2019","02",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Na borda da mata, estrada de aceiro que contorna a faixa leste da mata. Estação Estadual Ecológica de Guaxindiba","-41.081667","-21.400556",NA,"Arvore ca. 12 m alt., tronco com estrias profundas, ferrugíneas, armado com acúleos cônicos. Inflorescência mais ou menos passadas, pendentes, flores com perianto creme. Odor adocicado. Fotos EAF.","HUENF00012452",NA,"E. A. Fortes","18","31","31",NA,NA,NA,NA,NA,"41º4'54''W","21º24'2''S",NA,NA,NA,NA,NA
"266","2021-04-07 16:08:49-03","UENF","HUENF","11513","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Elenice A. Fortes; Haroldo C. de Lima; Herick B. M. Viana, Mariana A. Faitanin","99","2019","01",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Na borda da mata, estrada de aceiro que contorna a faixa leste da mata. Estação Estadual Ecológica de Guaxindiba.","-41.081667","-21.402222",NA,"Árvore ca. 10 m alt., tronco com acúleos na base, casca acinzentadas com estrias avermelhadas, DAP 10,98+10,19 cm. Com botões florais verdes. Fotos EAF.","HUENF00012444",NA,"E.A. Fortes; H.C. de Lima","08","25","25",NA,NA,NA,NA,NA,"41º4'54''W","21º24'8''S",NA,NA,NA,NA,NA
"267","2021-02-09 10:13:19-03","UENF","HUENF","11158","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Haroldo C. de Lima; P.R.C. Farág, L.J.T. Cardoso & O.J. Samor","8617","2017","12",NA,"Brasil","Rio de Janeiro","Macaé","Ajuda, Parcela 28 na área do futuro terminal portuário de Macaé. Fragmento de mata em terras baixas.","-41.750556","-22.298333",NA,"Árvore ca. 15 m alt. Tronco com acúleos, casca lisa e acinzentada, DAP ca. 35 cm. Frutos passados acastanhados. Frequente. Fotos LJTC.","HUENF00011980",NA,NA,"27","34","34",NA,NA,NA,NA,NA,"41º45'2''W","22º17'54''S",NA,NA,NA,NA,NA
"268","2021-02-09 10:13:19-03","UENF","HUENF","10144","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Broggio, I.S.","267","2017","02",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Borda da Mata do Carvão. Estação ecológica estadual de Guaxindiba","-40.9613990783691","-21.3019008636475",NA,"Botões verdes e inflorescência branca, cheiro agradável. Habito: Árvore","HUENF00010769",NA,"Lima, H.C.","01",NA,NA,"48091","auto","2017","03","21",NA,NA,NA,NA,NA,NA,NA
"269","2021-02-09 10:13:19-03","UENF","HUENF","2883","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Nascimento, M.T.; Dan, M.L.; Ribeiro, A.C.C.","369","2007","05",NA,"Brasil","Rio de Janeiro","São José de Ubá","Fazenda do Zé Maria","-41.9425010681152","-21.3575000762939",NA,"Borda / acúleos no caule / Estéril","HUENF00002885",NA,NA,"25",NA,NA,"15393","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270","2021-02-25 10:12:09-03","CVRD","CVRD","10679","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Lombardi, J.A.","7116","2008","01","América do Sul","BRASIL","ES","Linhares",NA,"-39.972231","-19.180893",NA,"Coletando dentro do pasto da fazenda vizinha. <ll>dwc_commonname:</ll> Cobi","CVRD010679",NA,"Pétala G. Ribeiro","23","29","29",NA,NA,"2013","05","03","-39,972231","-19,180893","Magnoliopsida",NA,NA,NA,NA
"271","2021-02-25 10:12:09-03","CVRD","CVRD","12945","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Folli, D.A.","6553","2010","03","América do Sul","BRASIL","ES","Rio Bananal",NA,"-40.356078","-19.231514",NA,"<ll>dwc_commonname:</ll> Cobi","CVRD012945",NA,"Pétala G. Ribeiro","03","140","140",NA,NA,"2013","05","03","-40,356078","-19,231514","Magnoliopsida",NA,NA,NA,NA
"272","2021-02-25 10:12:09-03","CVRD","CVRD","10020","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Folli, D.A.","5507","2007","03","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Cobi","CVRD010020","CVRD010020","Pétala G. Ribeiro","12",NA,NA,"48094","auto","2013","05","03",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"273","2021-02-25 10:12:09-03","CVRD","CVRD","2578","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Folli, D.A.","1111","1990","03","América do Sul","BRASIL","ES","Linhares","Localizada no final da estrada.","-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Cobi","CVRD002578","CVRD002578","Pétala G. Ribeiro","14",NA,NA,"48094","auto","2013","05","03",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"274","2021-02-25 10:12:09-03","CVRD","CVRD","3945","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Folli, D.A.","1638","1992","09","América do Sul","BRASIL","ES","Linhares","Próximo ao pomar de frutas tropicais.","-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Cobi","CVRD003945","CVRD003945","Pétala G. Ribeiro","14",NA,NA,"48094","auto","2013","05","03",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"275","2021-02-25 10:12:09-03","CVRD","CVRD","154","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Spada, J.","37","1978","02","América do Sul","BRASIL","ES","Linhares","Talhão 203, cruzamento com a Est. Farinha seca.","-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Cobi","CVRD000154",NA,"Pétala G. Ribeiro","02",NA,NA,"48094","auto","2013","05","03",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"276","2020-09-12 05:00:02-03","US","US","1441996","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Piptadenia","paniculata","Piptadenia paniculata paniculata",NA,"A. Ducke & J. G. Ruhlmann","1870","1922","3","South America - Neotropics","Brazil","Rio de Janeiro",NA,"Ad urbem loco silvestre in silvis [interpreted]",NA,NA,NA,NA,"US02210680","US02210680_01",NA,"15",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","paniculata","1",NA,NA
"277","2020-09-12 05:00:02-03","US","US","2535406","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Piptadenia","paniculata","Piptadenia paniculata paniculata",NA,"R. M. Klein","2197","1957","1","South America","Brazil","Santa Catarina",NA,"Horto Florestal I.N.P., Ibirama, Capoeira",NA,NA,NA,NA,"US02210685","US02210685_01",NA,"26","250",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","paniculata","1",NA,NA
"278","2020-09-12 05:00:02-03","US","US","2741139","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Piptadenia","paniculata","Piptadenia paniculata paniculata",NA,"-. Lanna & Castellanos, --","837/25566","1965","3","South America - Neotropics","Brazil","Rio de Janeiro",NA,"Angra dos Reis",NA,NA,NA,NA,"US02210689","US02210689_01",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","paniculata","1",NA,NA
"279","2020-09-12 05:00:02-03","US","US","1673866","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Piptadenia","paniculata","Piptadenia paniculata paniculata",NA,"Schott, --","1393",NA,NA,"South America - Neotropics","Brazil","Rio de Janeiro",NA,"Tingua [interpreted]",NA,NA,NA,NA,"US02210690","US02210690_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","paniculata","1",NA,NA
"280","2020-09-12 05:00:02-03","US","US","366448","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Piptadenia","paniculata","Piptadenia paniculata paniculata",NA,"G. Hatschbach, M. M. Hatschbach & J. M. Silva","56111","1991","7","South America","Brazil","Paraná",NA,"Rio Açungui (mun. Guaraqueçaba), mata pluvial da base de morro",NA,NA,NA,NA,"US02210679","US02210679_01",NA,"4","30","50",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","paniculata","1",NA,NA
"281","2020-09-12 05:00:02-03","US","US","1284760","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Piptadenia","paniculata","Piptadenia paniculata paniculata",NA,"P. K. Dusén","7443","1908","12","South America","Brazil","Paraná",NA,"Brasilienses e civitate Paraná reportatae, Porto de Cima: ad marginen silvae primaevae [interpreted]",NA,NA,NA,NA,"US02210677","US02210677_01",NA,"23",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","paniculata","1",NA,NA
"282","2020-09-12 05:00:02-03","US","US","2748269","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Piptadenia","paniculata","Piptadenia paniculata paniculata",NA,"M. Kuhlmann","2745","1951","3","South America - Neotropics","Brazil","São Paulo",NA,"Igaratá",NA,NA,NA,NA,"US02210676","US02210676_01",NA,"12",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","paniculata","1",NA,NA
"283","2020-09-12 05:00:02-03","US","US","2708010","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Piptadenia","paniculata","Piptadenia paniculata paniculata",NA,"G. Hatschbach","18251","1968","1","South America","Brazil","Paraná",NA,"Mun. Guaratuba, Serra de Araraquara",NA,NA,NA,NA,"US02210692","US02210692_01",NA,"4","100",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","paniculata","1",NA,NA
"284","2020-09-12 05:00:02-03","US","US","2706975","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Piptadenia","paniculata","Piptadenia paniculata paniculata",NA,"G. Hatschbach","18251","1968","1","South America","Brazil","Paraná",NA,"Serra de Araraquara (mun. Guaratuba)",NA,NA,NA,NA,"US02210687","US02210687_01",NA,"4","100",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","paniculata","1",NA,NA
"285","2020-09-12 05:00:02-03","US","US","3318747","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Piptadenia","paniculata","Piptadenia paniculata paniculata",NA,"W. W. Thomas, A. Carvalho, J. Kallunki, L. Clark & S. C. Sant'Ana","10213","1994","2","South America - Neotropics","Brazil","Bahia",NA,"Mun. Jussari, 3.2 km west of BR101 on road to Jussari, disturbed southern Bahian moist forest","-39.5","-15",NA,NA,"US02210688","US02210688_01",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","paniculata","1",NA,NA
"286","2020-09-12 05:00:02-03","US","US","2708020","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Piptadenia","paniculata","Piptadenia paniculata paniculata",NA,"G. Hatschbach","18276","1968","1","South America","Brazil","Paraná",NA,"Serrinha (mun. GuaraquaCaba) [interpreted]",NA,NA,NA,NA,"US02210686","US02210686_01",NA,"11","50","100",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","paniculata","1",NA,NA
"287","2020-09-12 05:00:02-03","US","US","3312931","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Piptadenia","paniculata","Piptadenia paniculata paniculata",NA,"A. M. Amorim, A. M. Carvalho, J. G. Járdim & J. R. Silva","986","1993","2","South America - Neotropics","Brazil","Bahia",NA,"Município de Jacobina, Estrada Jacobina-Itaitu, ca. de 22 km a partir da Sede do município",NA,NA,NA,NA,"US02210675","US02210675_01",NA,"21",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","paniculata","1",NA,NA
"288","2020-09-12 05:00:02-03","US","US","2403484","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Piptadenia","paniculata","Piptadenia paniculata paniculata",NA,"Reitz & Klein, --","8586","1959","3","South America","Brazil","Santa Catarina",NA,"Alto Matador, Rio do Sul",NA,NA,NA,NA,"US02210681","US02210681_01",NA,"13","800",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","paniculata","1",NA,NA
"289","2020-09-12 05:00:02-03","US","US","3233605","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Piptadenia","paniculata","Piptadenia paniculata paniculata",NA,"J. M. Silva & G. Hatschbach","751","1989","12","South America","Brazil","Paraná",NA,"Estrada da Graciosa, próx. ao rio Mãe Catira (mun. Morretes)",NA,NA,NA,NA,"US02210684","US02210684_01",NA,"12","100","300",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","paniculata","1",NA,NA
"290","2020-09-12 05:00:02-03","US","US","2535405","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Piptadenia","paniculata","Piptadenia paniculata paniculata",NA,"R. M. Klein","910","1954","10","South America","Brazil","Santa Catarina",NA,"Luis Alves, Itajaí. no pasto",NA,NA,NA,NA,"US02210683","US02210683_01",NA,"14","50",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","paniculata","1",NA,NA
"291","2020-09-12 05:00:02-03","US","US","1340390","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Piptadenia","paniculata","Piptadenia paniculata paniculata",NA,"L. Riedel & B. Luschnatt","s.n.","1823","3","South America","Brazil",NA,NA,"Brasilia pr. Mand [interpreted]",NA,NA,NA,NA,"US02210691","US02210691_01",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","paniculata","1",NA,NA
"292","2020-09-12 05:00:02-03","US","US","3176697","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Piptadenia","paniculata","Piptadenia paniculata paniculata",NA,"R. Kummrow & J. Cordeiro","2699","1976","1","South America","Brazil","Paraná",NA,"Estação Engenheiro Lange (mun. Morretes), mata pluvial",NA,NA,NA,NA,"US02210678","US02210678_01",NA,"2","370",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","paniculata","1",NA,NA
