"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","infraspecificEpithet","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","typeStatus","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"897","2020-12-20 21:17:19-03","UFV","VIC","18274","PreservedSpecimen","Plantae","Fabaceae","Copaifera","langsdorffii","Copaifera langsdorffii","Silva, A.F. da","1618","1989","09","22",NA,"Brasil",NA,NA,"Árvore, c.a. de 8,0 metros de altura; folhas brilhantes, sementes envoltas por perisperma róseo.","VIC018274",NA,NA,NA,"Desf.","Silva, A.F. da","Minas Gerais",NA,"Parque Estadual do Rio Doce (PERD)",NA,NA,NA,NA,"VIC018274",NA,NA,NA,NA,NA,"1997","03",NA,NA,NA,NA,NA,NA
"898","2020-12-20 21:17:19-03","UFV","VIC","22567","PreservedSpecimen","Plantae","Fabaceae","Copaifera","langsdorffii","Copaifera langsdorffii","Bortulozzi, R.L.C.; Rogério; Marquinhos","271","1998","09","23",NA,"Brasil",NA,NA,"Árvore ca 15m de altura. Frutos secos que desprendem do ramo facilmente.","VIC022567",NA,NA,NA,"Desf.","Bortulozzi, R.L.C.","Minas Gerais","Marliélia","PERD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1998","09","25",NA,NA,NA,NA,NA
"899","2020-12-20 21:17:19-03","UFV","VIC","23076","PreservedSpecimen","Plantae","Fabaceae","Copaifera","langsdorffii","Copaifera langsdorffii","Bortulozzi, R.L.C.; Waldemar; Rogério","528","1999","02","25",NA,"Brasil",NA,NA,"Árvore ca 30m de altura, botões florais verdes.","VIC023076",NA,NA,NA,"Desf.","Bosquetti, L.B.","Minas Gerais","Marliélia","PERD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004","02",NA,NA,NA,NA,NA,NA
"900","2020-12-20 21:17:19-03","UFV","VIC","24979","PreservedSpecimen","Plantae","Fabaceae","Copaifera","langsdorffii","Copaifera langsdorffii","Amaral Júnior, A.; et al.","360","1999","04","10",NA,"Brasil",NA,NA,"Árvore, c.a. de 10 metros de altura, na beira do barranco.","VIC024979",NA,NA,NA,"Desf.",NA,"São Paulo","Presidente Epitácio","Subindo a margem esquerda do Rio Paraná, Matinha no fundo do vale.","-52.059139","-21.725778",NA,NA,"VIC024979",NA,NA,NA,"-52.059139","-21.725778",NA,NA,NA,NA,NA,NA,NA,NA
"901","2020-12-20 21:17:19-03","UFV","VIC","49366","PreservedSpecimen","Plantae","Fabaceae","Copaifera","langsdorffii","Copaifera langsdorffii","Bosquetti, L.B.","126","2003","04","24",NA,"Brasil",NA,NA,"árvores de 41m de altura com frutos jovens, material estéril coletado.","VIC049366",NA,NA,NA,"Desf.","Bosquetti, L.B.","Minas Gerais","Marliélia","PERD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004","02",NA,NA,NA,NA,NA,NA
"902","2020-12-20 21:17:19-03","UFV","VIC","39348","PreservedSpecimen","Plantae","Fabaceae","Copaifera","langsdorffii","Copaifera langsdorffii","Filardi, F.L.R.; et al.","178","2003","01","29",NA,"Brasil",NA,NA,"Flores; Árvore; Cerrado","VIC039348",NA,NA,NA,"Desf.",NA,"Minas Gerais","Volta Grande","CERRA1","-48","-20",NA,NA,"VIC039348",NA,NA,NA,"-48","-20",NA,NA,NA,NA,NA,NA,NA,NA
"903","2020-12-20 21:17:19-03","UFV","VIC","27906","PreservedSpecimen","Plantae","Fabaceae","Copaifera","langsdorffii","Copaifera langsdorffii","Bosquetti, L.B.; et al.","76","2003","02","20",NA,"Brasil",NA,NA,"árvore 38m com botões florais","VIC027906",NA,NA,NA,"Desf.","Bosquetti, L.B.","Minas Gerais","Marliélia","PERD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004","02",NA,NA,NA,NA,NA,NA
"904","2020-12-20 21:17:19-03","UFV","VIC","27914","PreservedSpecimen","Plantae","Fabaceae","Copaifera","langsdorffii","Copaifera langsdorffii","Bosquetti, L.B.; Pereira, R.M.; Carvalho, E.O.","164","2003","06","27",NA,"Brasil",NA,NA,"árvore de 29m com frutos.","VIC027914",NA,NA,NA,"Desf.","Bosquetti, L.B.","Minas Gerais","Marliélia","PERD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004","02",NA,NA,NA,NA,NA,NA
"905","2020-12-20 21:17:19-03","UFV","VIC","27915","PreservedSpecimen","Plantae","Fabaceae","Copaifera","langsdorffii","Copaifera langsdorffii","Bosquetti, L.B.","173","2003","07","29",NA,"Brasil",NA,NA,"árvore 19m com frutos maduros no chão, o que foi coletado. Arilo amarelo. Árvore torta pendendo para o brejo.","VIC027915",NA,NA,NA,"Desf.","Bosquetti, L.B.","Minas Gerais","Marliélia","PERD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004","02",NA,NA,NA,NA,NA,NA
"906","2020-12-20 21:17:19-03","UFV","VIC","28102","PreservedSpecimen","Plantae","Fabaceae","Copaifera","langsdorffii","Copaifera langsdorffii","Lopes, W.P. de; Scudeller, V.V.","160","1996","10","15",NA,"Brasil",NA,NA,"Árvore, c.a. de 10 metros de altura; frutos verdes imaturos.","VIC028102",NA,NA,NA,"Desf.","Silva, A.F. da","Minas Gerais",NA,"Parque Estadual do Rio Doce (PERD), Ás margens da lagoa D. Helvécio.",NA,NA,NA,NA,"VIC028102",NA,NA,NA,NA,NA,"1997","06",NA,NA,NA,NA,NA,NA
"907","2020-12-20 21:17:19-03","UFV","VIC","28125","PreservedSpecimen","Plantae","Fabaceae","Copaifera","langsdorffii","Copaifera langsdorffii","Lopes, W.P. de","551","1998","04","14",NA,"Brasil",NA,NA,"Árvore, c.a. de 10 metros de altura; frutos imaturos verdes; flores brancas.","VIC028125",NA,NA,NA,"Desf.","Silva, A.F. da","Minas Gerais",NA,"Parque Estadual do Rio Doce (PERD), Ás margens da lagoa D. Helvécio.",NA,NA,NA,NA,"VIC028125",NA,NA,NA,NA,NA,"1998","06",NA,NA,NA,NA,NA,NA
"908","2020-12-20 21:17:19-03","UFV","VIC","39304","PreservedSpecimen","Plantae","Fabaceae","Copaifera","langsdorffii","Copaifera langsdorffii","Filardi, F.L.R.; et al.","248","2003","02","26",NA,"Brasil",NA,NA,"Frutos; Árvore; Cerrado","VIC039304",NA,NA,NA,"Desf.",NA,"Minas Gerais","Volta Grande","Trilha do Guatambú","-48","-20",NA,NA,"VIC039304",NA,NA,NA,"-48","-20",NA,NA,NA,NA,NA,NA,NA,NA
"909","2020-12-20 21:17:19-03","UFV","VIC","34894","PreservedSpecimen","Plantae","Fabaceae","Copaifera","langsdorffii","Copaifera langsdorffii","Pieri, F.A.","01","2011","11","22",NA,"Brasil",NA,NA,"Árvore, c.a. de 14 metros de altura. Flores pequenas, frutos do tipo vagem.","VIC034894",NA,NA,NA,"Desf.",NA,"Minas Gerais","Alfenas","Próximo ao pesqueiro do Maurício","-46.015278","-21.4425",NA,NA,"VIC034894",NA,NA,NA,"-46.015278","-21.4425",NA,NA,NA,NA,NA,NA,NA,NA
"910","2020-12-20 21:17:19-03","UFV","VIC","27502","PreservedSpecimen","Plantae","Fabaceae","Copaifera","langsdorffii","Copaifera langsdorffii","Costa, J.","357","2003","01","06",NA,"Brasil",NA,NA,"Árvore, c.a. de 7,0 - 8,0 metros de altura. Crescimento simpodial, tronco com c.a. de 20 - 30 cm de largura. Folhas com folíolos papiráceos. Inflorescências com flores brancas e botões verdes. Plena floração. DNA. FOTO. Material fixado","VIC027502",NA,NA,NA,"Desf.","Costa, J.","Bahia","Licínio de Almeida","C.a. de 8 Km E de Almeida na estrada p/ Urandi, Beira de estrada.","-42.5074996948242","-14.6822004318237",NA,NA,"VIC027502",NA,"31339","auto",NA,NA,"2003","01",NA,NA,NA,NA,NA,NA
"911","2020-12-20 21:17:19-03","UFV","VIC","28351","PreservedSpecimen","Plantae","Fabaceae","Copaifera","langsdorffii","Copaifera langsdorffii","Melo, E. de; França, F.","1223","1995","04","16",NA,"Brasil",NA,NA,"Árvore, c.a. de 3,0 metros de altura. Flores com pétalas brancas, anteras brancas, ovário verde.","VIC028351",NA,NA,NA,"Desf.",NA,"Bahia","Vitória da Conquista","Arredores da cidade, Vegetação arbustiva em solo pedregoso.","-40.8394012451172","-14.8661003112793",NA,NA,"VIC028351",NA,"70493","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"912","2020-12-20 21:17:19-03","UFV","VIC","4358","PreservedSpecimen","Plantae","Fabaceae","Copaifera","langsdorffii","Copaifera langsdorffii","Irwin, H.S.","2401","1959","01","08",NA,"Brasil",NA,NA,"Floresta secundária.","VIC004358",NA,NA,NA,"Desf.","Cowan, R.S.","Minas Gerais","Belo Horizonte","18 Km E de Belo Horizonte, estrada para Sabará, Árvore, c.a. de 12 metros de altura. Corola amarela. Fruto não visto. Ocasional.","-43.937801361084","-19.9207992553711",NA,NA,"VIC004358",NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"913","2020-12-20 21:17:19-03","UFV","VIC","14977","PreservedSpecimen","Plantae","Fabaceae","Copaifera","langsdorffii","Copaifera langsdorffii","Valente, G.E.; Ferreira, A.A.A.","52","1995","07","16",NA,"Brasil",NA,NA,"Planta arbórea, c.a. de 6,0 metros de altura. Muito frequente. Com frutos de sementes pretas e arilo alaranjado. Frequentada por pássaros.","VIC014977",NA,NA,NA,"Desf.","Valente, G.E.","Minas Gerais","Lambari","Morro do Cruzeiro, À beira da estrada de acesso ao Cruzeiro e ao Teleférico. Coletada a aproximadamente 100 metros do cruzeiro.","-45.3502998352051","-21.9755992889404",NA,NA,"VIC014977",NA,"15805","auto",NA,NA,"1995","07","16",NA,NA,NA,NA,NA
"914","2020-12-20 21:17:19-03","UFV","VIC","13315","PreservedSpecimen","Plantae","Fabaceae","Copaifera","langsdorffii","Copaifera langsdorffii","Sevilha, A.C.","17","1994","05","22",NA,"Brasil",NA,NA,"Árvore, c.a. de 13 metros de altura. Casca vermelha. Alburno bege avermelhado.","VIC013315",NA,NA,NA,"Desf.","Meira Neto, J.A.A.","Minas Gerais","Montes Claros","Centro de Agricultura Alternativa (CAA), Mata ciliar.","-43.8616981506348","-16.7350006103516",NA,NA,"VIC013315",NA,"72568","auto",NA,NA,"1994","09","01",NA,NA,NA,NA,NA
"915","2020-12-20 21:17:19-03","UFV","VIC","17086","PreservedSpecimen","Plantae","Fabaceae","Copaifera","langsdorffii","Copaifera langsdorffii","Lopes, W.P. de; et al.","s.n.","1994","06","04",NA,"Brasil",NA,NA,"Árvore, c.a. de 19 metros de altura; ind. nº 996.","VIC017086",NA,NA,NA,"Desf.",NA,"Minas Gerais","Viçosa","Campus da UFV, Jardim Botânico. Projeto JBII.","-42.8819007873535","-20.7539005279541",NA,NA,"VIC017086",NA,"13937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"916","2020-12-20 21:17:19-03","UFV","VIC","12963","PreservedSpecimen","Plantae","Fabaceae","Copaifera","langsdorffii","Copaifera langsdorffii","Silva, A.F. da; Fontes, N.R.L.","1276",NA,NA,NA,NA,"Brasil",NA,NA,NA,"VIC012963",NA,NA,NA,"Desf.",NA,"Minas Gerais","Viçosa","Campus da UFV, Mata da Biologia.","-42.8819007873535","-20.7539005279541",NA,NA,"VIC012963",NA,"13937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"917","2020-12-20 21:17:19-03","UFV","VIC","31899","PreservedSpecimen","Plantae","Fabaceae","Copaifera","langsdorffii","Copaifera langsdorffii","Pelolo, R.V.D.","s.n.","2008","05","29",NA,"Brasil",NA,NA,"Planta com cerca de 18 metros de altura. IND 48 parcela 3.","VIC031899",NA,NA,NA,"Desf.",NA,"Minas Gerais","Viçosa","Campus da UFV, Mata da Biologia.","-42.8819007873535","-20.7539005279541",NA,NA,"VIC031899",NA,"13937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"918","2020-12-20 21:17:19-03","UFV","VIC","20093","PreservedSpecimen","Plantae","Fabaceae","Copaifera","langsdorffii","Copaifera langsdorffii","Meira Neto, J.A.A.","2132","1993","11",NA,NA,"Brasil",NA,NA,"Árvore com 11 metros de altura.","VIC020093",NA,NA,NA,"Desf.",NA,"Minas Gerais","Viçosa","Campus da UFV, Mata da Silvicultura.","-42.8819007873535","-20.7539005279541",NA,NA,"VIC020093",NA,"13937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"919","2020-12-20 21:17:19-03","UFV","VIC","20202","PreservedSpecimen","Plantae","Fabaceae","Copaifera","langsdorffii","Copaifera langsdorffii","Meira Neto, J.A.A.","2178","1994","10",NA,NA,"Brasil",NA,NA,"Planta jovem, c.a. de 60 cm de altura.","VIC020202",NA,NA,NA,"Desf.",NA,"Minas Gerais","Viçosa","Campus da UFV, Mata da Silvicultura.","-42.8819007873535","-20.7539005279541",NA,NA,"VIC020202",NA,"13937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"920","2020-12-20 21:17:19-03","UFV","VIC","2209","PreservedSpecimen","Plantae","Fabaceae","Copaifera","langsdorffii","Copaifera langsdorffii","Kuhlmann, J.G.","s.n.","1935","05","10",NA,"Brasil",NA,NA,NA,"VIC002209",NA,NA,NA,"Desf.","Cowan, R.S.","Minas Gerais","Viçosa","E. S. A. V.","-42.8819007873535","-20.7539005279541",NA,NA,"VIC002209",NA,"13937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"921","2020-12-20 21:17:19-03","UFV","VIC","3538","PreservedSpecimen","Plantae","Fabaceae","Copaifera","langsdorffii","Copaifera langsdorffii","Alvim, P.","s.n.","1943","07",NA,NA,"Brasil",NA,NA,"Cultivada.","VIC003538",NA,NA,NA,"Desf.","Alvim, P.","Minas Gerais","Viçosa","E. S. A. V.","-42.8819007873535","-20.7539005279541",NA,NA,"VIC003538",NA,"13937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"922","2020-12-20 21:17:19-03","UFV","VIC","40535","PreservedSpecimen","Plantae","Fabaceae","Copaifera","langsdorffii","Copaifera langsdorffii","Simão, M.V.R.C.","80","2012","05","06",NA,"Brasil",NA,NA,"Árvore, 12 m, frut imaturo verde com apêndice apical, com 1 semente por fruto.","VIC040535",NA,NA,NA,"Desf.","Fernandes, J.M.","Minas Gerais","Viçosa","Mata do Paraíso","-42.8819007873535","-20.7539005279541",NA,NA,"VIC040535",NA,"13937","auto",NA,NA,"2013","06","13",NA,NA,NA,NA,NA
"923","2020-12-20 21:17:19-03","UFV","VIC","39312","PreservedSpecimen","Plantae","Fabaceae","Copaifera","langsdorffii","Copaifera langsdorffii","Filardi, F.L.R.; et al.","321","2003","09","28",NA,"Brasil",NA,NA,"Frutos; Árvore; Cerrado","VIC039312",NA,NA,NA,"Desf.",NA,"Minas Gerais","Volta Grande","Cerca do Clube","-42.5388984680176","-21.7705993652344",NA,NA,"VIC039312",NA,"11543","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"924","2020-12-20 21:17:19-03","UFV","VIC","30771","PreservedSpecimen","Plantae","Fabaceae","Copaifera","langsdorffii","Copaifera langsdorffii","Vieira, A.O.S.; et al.","480","1999","05","04",NA,"Brasil",NA,NA,"Árvore, c.a. de 15 metros de altura; frutos imaturos verdes.","VIC030771",NA,NA,NA,"Desf.",NA,"Paraná","Ibiporã","Fazenda Doralice","-51.0480995178223","-23.2691993713379",NA,NA,"VIC030771",NA,"20625","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"925","2020-12-20 21:17:19-03","UFV","VIC","20466","PreservedSpecimen","Plantae","Fabaceae","Copaifera","langsdorffii","Copaifera langsdorffii","Dias, A.T.; et al.","s.n.","1995","08","18",NA,"Brasil",NA,NA,"Arbusto, c.a. de 18 - 20 metros de altura; frutos avermelhados e maduros; semente e arilo amarelo.","VIC020466",NA,NA,NA,"Desf.","Dias, M.C.","Paraná","Tibagi","Rio Tibagi - Saída para Castro, Beira de mata ciliar.","-50.4136009216309","-24.5093994140625",NA,NA,"VIC020466",NA,"56988","auto",NA,NA,"1995",NA,NA,NA,NA,NA,NA,NA
"926","2020-12-20 21:17:19-03","UFV","VIC","20467","PreservedSpecimen","Plantae","Fabaceae","Copaifera","langsdorffii","Copaifera langsdorffii","Luz, B.B. da","s.n.","1995","09","23",NA,"Brasil",NA,NA,"Árvore, c.a. de 10 metros de altura; frutos abertos marrom escuro; arilo amarelado; sementes pretas.","VIC020467",NA,NA,NA,"Desf.","Dias, M.C.","Paraná","Tibagi","Rio Tibagi - Saída para Castro, Mata ciliar.","-50.4136009216309","-24.5093994140625",NA,NA,"VIC020467",NA,"56988","auto",NA,NA,"1996",NA,NA,NA,NA,NA,NA,NA
"927","2020-12-20 21:17:19-03","UFV","VIC","6282","PreservedSpecimen","Plantae","Fabaceae","Copaifera","langsdorffii","Copaifera langsdorffii","Leitão Filho, H.F.; et al.","8628","1978","11","14",NA,"Brasil",NA,NA,"Árvore, c.a. de 7,0 metros de altura; frutos jovens.","VIC006282",NA,NA,NA,"Desf.",NA,"São Paulo","Campinas","Sousas","-47.060001373291","-22.8999996185303",NA,NA,"VIC006282",NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"928","2020-12-20 21:17:19-03","UFV","VIC","23627","PreservedSpecimen","Plantae","Fabaceae","Copaifera","langsdorffii","Copaifera langsdorffii","Manara, M.P.; et al.","17","1998","06","19",NA,"Brasil",NA,NA,"Arvoreta, c.a. de 8,0 metros de altura, caule rugoso, fruto verde, no sol.","VIC023627",NA,NA,NA,"Desf.",NA,"São Paulo","Teodoro Sampaio","Córrego Água Sumida, Fazenda São Donato, Floresta de galeria.","-52.1599998474121","-22.5300006866455",NA,NA,"VIC023627",NA,"54606","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"929","2020-10-20 14:17:23-03","UFOPA","HSTM","5441","PreservedSpecimen","Plantae","Fabaceae","Copaifera","langsdorffii","Copaifera langsdorffii","s.c.; s.c.",NA,"1999","04","10",NA,"Brasil",NA,NA,NA,"HSTM005441",NA,NA,NA,"Desf.",NA,"Pará","Santarém","Curuá Una.","-54.4525","-2.723056",NA,NA,"HSTM005441",NA,NA,NA,"54º27'9''W","2º43'23''S",NA,NA,NA,NA,NA,NA,NA,NA
"930","2021-03-24 17:09:07-03","UFES","SAMES","2325","PreservedSpecimen","Plantae","Fabaceae","Copaifera","langsdorffii","Copaifera langsdorffii","Ribeiro,R.D.; Farney,C.;Araújo,D.S.D.;Menezes,L.F.T.;Silva,J.C.","862","2007","07","05",NA,"Brasil",NA,NA,"Árvore com 15 metros de altura, tronco pardo acinzentado, cilindrico com pequenas fissuras verticais.","SAMES02325",NA,NA,NA,"Desf.",NA,"Espírito Santo","Conceição da Barra","Fazenda Rancho Tropical II. Restinga arbórea sobre cordão arenoso.","-39.7322006225586","-18.5932998657227",NA,NA,NA,NA,"41644","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"931","2021-03-24 17:09:07-03","UFES","SAMES","2294","PreservedSpecimen","Plantae","Fabaceae","Copaifera","langsdorffii","Copaifera langsdorffii","Ribeiro,R.D.; Farney,C.;Menezes,L.F.T.;Barbosa,M.","799","2007","03","14",NA,"Brasil",NA,NA,"Árvore com 5 metros de altura, tronco branco-acizentado. Folhas escuras dispostas horizontalmente. Estéril.","SAMES02294",NA,NA,NA,"Desf.",NA,"Espírito Santo","São Mateus","Bairro Liberdade. Estrada P-Norte/Petrobrás, São Mateus à Nativus, borda de formação Barreiras.","-39.8588981628418","-18.716100692749",NA,NA,NA,NA,"56510","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"932","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0019859","PreservedSpecimen","Plantae","Fabaceae","Copaifera","langsdorffii","Copaifera langsdorffii","G. Hatschbach; M. Hatschbach, E. Barbosa","71971","2001","5","14",NA,"Brazil",NA,NA,"Tree 2.5m tall. White flower. Closed.",NA,"Magnoliophyta","Fabales",NA,"Desf.","V. C. Souza","Minas Gerais",NA,"Rod. BR-496, Córrego Doce (Mun. Várzea da Palma).","-44.7333","-17.6","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"933","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0019860","PreservedSpecimen","Plantae","Fabaceae","Copaifera","langsdorffii","Copaifera langsdorffii","G. Hatschbach; A. C. Cervi, O. Guimares","50911","1987","3","16",NA,"Brazil",NA,NA,"Leafy tree, 5m tall.",NA,"Magnoliophyta","Fabales",NA,"Desf.","G. Hatschbach","Minas Gerais",NA,"Rod. Guinea-Cons. Mata (mun. Diamantina) .","-43.6","-18.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"934","2021-04-07 11:44:01-03","UFMS","CGMS","7515","PreservedSpecimen","Plantae","Fabaceae","Copaifera","langsdorffii","Copaifera langsdorffii","A. Amaral-Júnior; J.O. Mendonça; O. Dias","72","1998","10","13",NA,"Brasil",NA,NA,"Caesalpinioideae. Habito: Árvore. 6,00m de altura.","CGMS1012918",NA,NA,NA,"Desf.",NA,"Mato Grosso do Sul","Três Lagoas","Porto de Areia Independência. Estrada para o Porto de Areia Independência e Nossa Senhora da Aparecida. Área marginal de cerrado. Margem da estrada a mais ou menos 9,4m da MS-395.","-50.2761111","-19.1838889",NA,NA,NA,NA,NA,NA,"-50,2761111","-19,1838889",NA,NA,NA,NA,NA,NA,NA,NA
"935","2021-04-07 11:43:57-03","UFMS","CGMS","55439","PreservedSpecimen","Plantae","Fabaceae","Copaifera","langsdorffii","Copaifera langsdorffii","A. Pott; V.J. Pott; L.C.P. Lima","10330","2002","09","17",NA,"Brasil",NA,NA,"Caesalpinioideae. Habitat: Floresta ripária em domínio de cerrado. Solo arenoso aluvial. Relevo vale. Frequente. Habito: Árvore 4-10m de altura.","CGMS1085409",NA,NA,NA,"Desf.",NA,"Mato Grosso do Sul","Camapuã","Rio Figueirão Coati, estrada entre Coxim a Figueirão.","-53.9905555","-18.6419444",NA,NA,NA,NA,NA,NA,"-53,9905555","-18,6419444",NA,NA,NA,NA,NA,NA,NA,NA
"936","2021-04-07 11:43:57-03","UFMS","CGMS","35924","PreservedSpecimen","Plantae","Fabaceae","Copaifera","langsdorffii","Copaifera langsdorffii","D.T. Azevedo; A.P.P. Oliveira; T.G. Freitas; L.S.B. Jordão","23","2012","11","02",NA,"Brasil",NA,NA,"Caesalpinioideae. Flor ausente. Fruto marrom. Habitat: Cerradão. Solo arenoso. Habito: Árvore. 8,00m de altura.","CGMS1065330",NA,NA,NA,"Desf.",NA,"Mato Grosso do Sul","Rio Verde de Mato Grosso","Pantanal da Nhecolândia, beira de estrada após a serra da Alegria.","-54.95","-18.6966666","160","160",NA,NA,NA,NA,"-54,95","-18,6966666",NA,NA,NA,NA,NA,NA,NA,NA
"937","2021-04-07 11:43:57-03","UFMS","CGMS","40098","PreservedSpecimen","Plantae","Fabaceae","Copaifera","langsdorffii","Copaifera langsdorffii","L.S. Funch; R. Funch; Valtinho","796","1994","04","02",NA,"Brasil",NA,NA,"Caesapinioideae. Frutos verdes.Folíolos membranáceos. Doação HUEFS. Habitat: Margem do rio. Habito: Árvore. 12,00m de altura. Frequente.","CGMS1070073",NA,NA,NA,"Desf.",NA,"Bahia","Lençóis","Rio Lençóis, trilha da encosta e parte II do rio nas margens.","-41.4333333","-12.5",NA,NA,NA,NA,NA,NA,"-41,4333333","-12,5",NA,NA,NA,NA,NA,NA,NA,NA
"938","2021-04-07 11:44:01-03","UFMS","CGMS","61479","PreservedSpecimen","Plantae","Fabaceae","Copaifera","langsdorffii","Copaifera langsdorffii","V.K. Stavis; A.G. Boaretto; D.B. Silva;C.A. Carollo; M.R. Marques","72","2016","09","28",NA,"Brasil",NA,NA,"Habitat: Floresta Estacional Semi-decídua. Habito: Árvore.","CGMS1094475",NA,NA,NA,"Desf.","F. Macedo-Alves","Mato Grosso do Sul","Dois Irmãos do Buriti","Estância Crioula.","-55.5308334","-20.5236111","270","270",NA,NA,NA,NA,"-55,5308334","-20,5236111","2016","09","29",NA,NA,NA,NA,NA
"939","2021-04-07 11:43:57-03","UFMS","CGMS","46963","PreservedSpecimen","Plantae","Fabaceae","Copaifera","langsdorffii","Copaifera langsdorffii","P.P. Vaz; A.L. Simal; B.A. Coutinho; V.H.S. Brito; M.L. Bueno; F.M. Alves","92","2014","12","03",NA,"Brasil",NA,NA,"Caesalpinoidae. Flor ausente. Fruto marrom Habitat: Cerradão. Habito: Arbórea.","CGMS1076938",NA,NA,NA,"Desf.","F.M. Alves","Mato Grosso do Sul","Nova Andradina","RPPN da Cabeceira do Mimoso- Fazenda Laranjal.","-53.4025","-22.0622222","354","354",NA,NA,NA,NA,"-53,4025","-22,0622222","2014","12","03",NA,NA,NA,NA,NA
"940","2021-04-07 11:44:01-03","UFMS","CGMS","60788","PreservedSpecimen","Plantae","Fabaceae","Copaifera","langsdorffii","Copaifera langsdorffii","A. Pott; W.S. Arruda","16113","2011","08","05",NA,"Brasil",NA,NA,"Caesalpinioideae. Flor ausente. Fruto castanho. Habitat: Borda de cerradão. Solo arenoso. Relevo encosta suave. Habito: Árvore, caule vermelho sob a casca. 12,00 m de altura. Abundante.","CGMS1093792",NA,NA,NA,"Desf.","A. Pott","Mato Grosso do Sul","Três Lagoas","Caminho do Assentamento Pontal do Faia ao Rio Paraná.","-51.6222223","-20.6363889","280","280",NA,NA,NA,NA,"-51,6222223","-20,6363889",NA,NA,NA,NA,NA,NA,NA,NA
"941","2021-04-07 11:43:57-03","UFMS","CGMS","24121","PreservedSpecimen","Plantae","Fabaceae","Copaifera","langsdorffii","Copaifera langsdorffii","J.B. Baitello; R. Cielo-Filho; M.T.Z. Toniato; C.R. Lima","1853","2007","07","26",NA,"Brasil",NA,NA,"Caesalpinioideae. Habitat: Borda de mata.","CGMS1053537",NA,NA,NA,"Desf.","R. Cielo-Filho","São Paulo","Paranapanema","Estação Ecológica.","-48.7472222","-23.5230556","630","630",NA,NA,NA,NA,"-48,7472222","-23,5230556","2007","08","03",NA,NA,NA,NA,NA
"942","2021-04-07 11:43:57-03","UFMS","CGMS","11253","PreservedSpecimen","Plantae","Fabaceae","Copaifera","langsdorffii","Copaifera langsdorffii","A. Vinholi",NA,"2000","05","20",NA,"Brasil",NA,NA,"Caesalpinioideae. Flor amarela. Habitat: Cerrado. Habito: Árvore.","CGMS1040572",NA,NA,NA,"Desf.","A. Vinholi","Mato Grosso do Sul","Campo Grande","Câmpus UFMS. Cerrado da Química.","-54.6","-20.5",NA,NA,NA,NA,NA,NA,"-54,6","-20,5","2000","10","10",NA,NA,NA,NA,NA
