"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","typeStatus","fieldNumber","individualCount","relatedCatalogItem"
"45","2021-03-01 16:26:12-03","UNICAMP","UEC","133234","S","Plantae","Magnoliopsida",NA,"Asteraceae","Vernonia","zuccariniana","Vernonia zuccariniana","Mart. ex A.DC.","Mantovani, W","470","1980","04","07",NA,"Brazil","São Paulo","Mogi Guaçu","Pádua Sales, Reserva Biológica da Fazenda Campinha.","-46.9421997070312","-22.372200012207",NA,NA,NA,"herbácea. 0,5m. flores liláses. presença de xilopódio.","UEC136561","UEC136561","Leitão Filho, HF","1982","04","14",NA,NA,"39309","auto",NA,NA,NA,NA,NA
"46","2020-02-10 17:51:15-03","UNICAMP","UEC","88784","S","Plantae","Magnoliopsida",NA,"Asteraceae","Vernonia","zuccariniana","Vernonia zuccariniana","Mart. ex A.DC.","Panizza, S","s.n.","1973","04","04",NA,"Brazil","São Paulo","São Paulo","Via Anhanguera; Km 257.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"UEC136565","UEC136565","Garcia, RJF","1984",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"47","2014-10-14 15:56:23-03","BS","M","M-0029383","S","Plantae","Magnoliophyta","Asterales","Asteraceae","Lessingianthus","zuccarinianus","Lessingianthus zuccarinianus","(Mart. ex DC.) H.Rob.","Martius, C.F.P. von",NA,NA,NA,NA,NA,"Brasil",NA,NA,"Habitat in Minas novas; Provinciae Minas Geraes.",NA,NA,NA,NA,NA,NA,"M0029383",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida","NOTATYPE",NA,NA,NA
"48","2019-08-16 08:38:36-03","UTFPR","HCF","16893","S","Plantae",NA,NA,"Asteraceae","Lessingianthus","zuccarinianus","Lessingianthus zuccarinianus","(Mart. ex DC.) H.Rob.","M.G. Caxambu","6265","2015","04","24",NA,"Brasil","MG","Delfinópolis","Estância Jo, próxima à Serra da Canastra","-46.904556","-20.29025","718","718",NA,"arbusto ca. 2 m, heliófito. Capítulos alvacentos.",NA,NA,"D. Marques","2015","11","10","46°54'16,4 W","20°17'24,9 S",NA,NA,NA,NA,NA,NA,NA
"49","2015-09-04 05:35:16-03","MNHN","RECOLNAT_MNHN_P","P02718304","PreservedSpecimen",NA,NA,NA,"Asteraceae","Vernonia","zuccariniana","Vernonia zuccariniana","Mart. ex DC.","Claussen",NA,NA,NA,NA,NA,"Brasil",NA,NA,"Brésil.",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02718304' target='other'> <mi>dwc_moreinfo</mi></a>","P02718304","P02718304_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2004-08-09 17:42:54-03","MNHN","RECOLNAT_MNHN_P","P00372458","PreservedSpecimen",NA,NA,NA,"Asteraceae","Vernonia","zuccariniana","Vernonia zuccariniana","Mart. ex DC.","Weddell, H.A.",NA,"1844","4",NA,NA,"Brésil",NA,NA,"Goyaz",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00372458' target='other'> <mi>dwc_moreinfo</mi></a>","P00372458",NA,"Ekman",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2620",NA,NA
"51","2015-09-04 05:37:10-03","MNHN","RECOLNAT_MNHN_P","P02715681","PreservedSpecimen",NA,NA,NA,"Asteraceae","Vernonia","zuccariniana","Vernonia zuccariniana","Mart. ex DC.","Claussen, P.",NA,NA,NA,NA,NA,"Brasil","Minas Gerais",NA,"Brésil. Minas Geraes.",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02715681' target='other'> <mi>dwc_moreinfo</mi></a>","P02715681","P02715681_01","Nakajima",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2015-09-04 05:35:16-03","MNHN","RECOLNAT_MNHN_P","P02718305","PreservedSpecimen",NA,NA,NA,"Asteraceae","Vernonia","zuccariniana","Vernonia zuccariniana","Mart. ex DC.","Gardner",NA,NA,NA,NA,NA,"Brasil",NA,NA,"Brasilia, Goyaz.",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02718305' target='other'> <mi>dwc_moreinfo</mi></a>","P02718305","P02718305_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3797",NA,NA
"53","2015-09-04 05:35:16-03","MNHN","RECOLNAT_MNHN_P","P02718306","PreservedSpecimen",NA,NA,NA,"Asteraceae","Vernonia","zuccariniana","Vernonia zuccariniana","Mart. ex DC.","Riedel",NA,"1834","7","1",NA,"Brasil",NA,NA,"Brasilia, R. Parana.",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02718306' target='other'> <mi>dwc_moreinfo</mi></a>","P02718306","P02718306_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"106",NA,NA
"54","2015-09-04 05:35:16-03","MNHN","RECOLNAT_MNHN_P","P02718307","PreservedSpecimen",NA,NA,NA,"Asteraceae","Vernonia","zuccariniana","Vernonia zuccariniana","Mart. ex DC.","Claussen",NA,"1844","1","1",NA,"Brasil","Minas Gerais",NA,"Brésil, Minas-Geraes.",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02718307' target='other'> <mi>dwc_moreinfo</mi></a>","P02718307","P02718307_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1071",NA,NA
"55","2015-09-04 05:35:16-03","MNHN","RECOLNAT_MNHN_P","P02718308","PreservedSpecimen",NA,NA,NA,"Asteraceae","Vernonia","zuccariniana","Vernonia zuccariniana","Mart. ex DC.","Glaziou, A.",NA,"1895","6","27",NA,"Brasil",NA,NA,"Brésil, Goyaz, Burity Vermelho.",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02718308' target='other'> <mi>dwc_moreinfo</mi></a>","P02718308","P02718308_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21629",NA,NA
"56","2015-09-04 05:35:16-03","MNHN","RECOLNAT_MNHN_P","P02718309","PreservedSpecimen",NA,NA,NA,"Asteraceae","Vernonia","zuccariniana","Vernonia zuccariniana","Mart. ex DC.","Glaziou, A.",NA,NA,NA,NA,NA,"Brasil",NA,NA,"Brésil, Goyaz.",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02718309' target='other'> <mi>dwc_moreinfo</mi></a>","P02718309","P02718309_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21629",NA,NA
"57","2015-09-04 05:35:16-03","MNHN","RECOLNAT_MNHN_P","P02718310","PreservedSpecimen",NA,NA,NA,"Asteraceae","Vernonia","zuccariniana","Vernonia zuccariniana","Mart. ex DC.","Weddell, H.A.",NA,"1844","4","1",NA,"Brasil",NA,NA,"Brésil, Goyaz.",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02718310' target='other'> <mi>dwc_moreinfo</mi></a>","P02718310","P02718310_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2620",NA,NA
"58","2015-11-20 14:31:37-02","MNHN","RECOLNAT_MNHN_P","P02718311","PreservedSpecimen",NA,NA,NA,"Asteraceae","Vernonia","zuccariniana","Vernonia zuccariniana","Mart. ex DC.","Riedel",NA,"1834","2","1",NA,"Brasil","São Paulo",NA,"Brasilia, Ytu.",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02718311' target='other'> <mi>dwc_moreinfo</mi></a>","P02718311","P02718311_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1206",NA,NA
"59","2015-09-04 05:35:16-03","MNHN","RECOLNAT_MNHN_P","P02718312","PreservedSpecimen",NA,NA,NA,"Asteraceae","Vernonia","zuccariniana","Vernonia zuccariniana","Mart. ex DC.","Riedel",NA,"1834","3","1",NA,"Brasil","São Paulo",NA,"Brasília, Ytú.",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02718312' target='other'> <mi>dwc_moreinfo</mi></a>","P02718312","P02718312_01","Nakajima",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1207",NA,NA
"60","2015-09-04 05:35:16-03","MNHN","RECOLNAT_MNHN_P","P02718313","PreservedSpecimen",NA,NA,NA,"Asteraceae","Vernonia","zuccariniana","Vernonia zuccariniana","Mart. ex DC.","Riedel",NA,"1834","7","1",NA,"Brasil",NA,NA,"Rio Grande.",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02718313' target='other'> <mi>dwc_moreinfo</mi></a>","P02718313","P02718313_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2418",NA,NA
"61","2015-09-04 05:35:16-03","MNHN","RECOLNAT_MNHN_P","P02718314","PreservedSpecimen",NA,NA,NA,"Asteraceae","Vernonia","zuccariniana","Vernonia zuccariniana","Mart. ex DC.","Riedel",NA,NA,NA,NA,NA,"Brasil",NA,NA,"Brésil.",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02718314' target='other'> <mi>dwc_moreinfo</mi></a>","P02718314","P02718314_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2015-09-04 05:35:16-03","MNHN","RECOLNAT_MNHN_P","P02718315","PreservedSpecimen",NA,NA,NA,"Asteraceae","Vernonia","zuccariniana","Vernonia zuccariniana","Mart. ex DC.","Riedel",NA,NA,NA,NA,NA,"Brasil",NA,NA,"Brésil.",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02718315' target='other'> <mi>dwc_moreinfo</mi></a>","P02718315","P02718315_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2015-09-04 05:35:16-03","MNHN","RECOLNAT_MNHN_P","P02718316","PreservedSpecimen",NA,NA,NA,"Asteraceae","Vernonia","zuccariniana","Vernonia zuccariniana","Mart. ex DC.","Weddell, H.A.",NA,NA,NA,NA,NA,"Brasil",NA,NA,"Bresil, Goyaz.",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02718316' target='other'> <mi>dwc_moreinfo</mi></a>","P02718316","P02718316_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2620",NA,NA
"64","2020-10-01 14:15:55-03","JBB","HEPH","18887","S","Plantae","Dicotyledon","Asterales","Asteraceae","Vernonia","zuccariniana","Vernonia zuccariniana","Mart. ex A.DC.","Nóbrega, MGG; et al.","1822","2003","04","04","Southern America","Brasil","Minas Gerais","Arinos","Área próximo ao Rio São Miguel","-46.435556","-15.955556",NA,NA,NA,NA,NA,NA,"Fonseca, L","2003","07",NA,"-46.435556","-15.955556",NA,NA,NA,NA,NA,NA,NA
"65","2020-12-11 11:33:46-03","UFMG","BHCB","59814","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Vernonia","zuccariniana","Vernonia zuccariniana","Mart. ex DC.","Krieger, PL","8256","1970","04",NA,"Southern America","Brasil","Minas Gerais","Entre Rios de Minas",NA,"-44.065601348877","-20.6707992553711",NA,NA,NA,"Campo. Folhas ásperas. Flores roxas.",NA,NA,NA,NA,NA,NA,NA,NA,"20620","auto",NA,NA,NA,NA,NA
"66","2020-12-11 11:33:46-03","UFMG","BHCB","59817","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Vernonia","zuccariniana","Vernonia zuccariniana","Mart. ex DC.","Roth, L","1452","1955","06","12","Southern America","Brasil","Minas Gerais","Belo Horizonte","Venda Nova.","-43.937801361084","-19.9207992553711",NA,NA,NA,"Capoeira. Arbustivo, 1-2m. Flor branco-palha.",NA,NA,NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA
"67","2008-05-27 22:02:00-03","MO","MOBOT","3353507","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Vernonia","zuccariniana","Vernonia zuccariniana","Mart. ex DC.","Gert G. Hatschbach","Hatschbach 32044","1973","5","17","South America","Brazil",NA,NA,"S. Jose da Serra (mun Cuiaba) Mato Grosso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2010-10-07 15:18:00-03","MO","MOBOT","3353784","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Vernonia","zuccariniana","Vernonia zuccariniana","Mart. ex DC.","Howard S. Irwin|R. Souza|J.W. Grear, Jr.|R. Reis dos Santos","Irwin 15277","1966","4","22","South America","Brazil","Goiás",NA,"Wooded valley, Corrego Estrema, ca 35 km, N. .e of Formosa, Goias",NA,NA,"800.00000000",NA,NA,NA,NA,NA,"H. Robinson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2020-08-31 08:53:00-03","INPA","INPA","112467","S","Plantae","Dicotyledon Asterids","Asterales","Asteraceae","Lessingianthus","zuccarinianus","Lessingianthus zuccarinianus","(Mart. ex DC.) H.Rob.","Amaral, IL do","1076","1983","05","02","Southern America","Brasil","Pará","Itaituba","BR 163, km 877, Estrada Santarém-Cuiabá, BR-163, km 877, Serra do Cachimbo, cachoeira da Luz, rio Curuá, margem esquerda. Vale, solo pedregoso com uma vegetação de árvores baixa.","-54.95","-8.75",NA,NA,NA,NA,"INPA0112467","INPA0112467 INPA0112467_e INPA0112467_e1 INPA0112467_nd","Pruski, JF",NA,NA,NA,"-54.95","-8.75",NA,NA,NA,NA,NA,NA,NA
"70","2020-06-15 15:28:58-03","UNESP-RC","HRCB","30587","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Vernonia","zuccariniana","Vernonia zuccariniana","Mart. ex DC.","Ferreira, W.","s/n","1996","04","24",NA,"Brasil","Tocantins","Porto Nacional","Margem do Ribeirão São João","-48.4171981811523","-10.7081003189087",NA,NA,NA,"Arbustivo (mais ou menos 1,5m de altura).",NA,NA,"Semir, J.","1998","07",NA,NA,NA,"77281","auto",NA,NA,NA,NA,NA
"71","2019-06-10 10:10:19-03","FZB-BH","BHZB","5855","S","Plantae",NA,NA,"Asteraceae","Lessingianthus","zuccarinianus","Lessingianthus zuccarinianus",NA,"Nobrega, M.G.","1822","2003","04","04",NA,"Brasil","MG",NA,"Área próxima ao rio São Miguel","-46.435556","-15.935556",NA,NA,NA,"unicata. Doação Sistema Herbário HEPH 18887. Planta frequente. Coord.: 15g 56' 8 S 46g 26' 8 W.",NA,NA,"J., Nakajima","2017","07",NA,"46W 26' 8","15S 56' 8",NA,NA,NA,NA,NA,NA,NA
"72","2020-09-12 05:00:02-03","US","US","2569513","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Lessingianthus","zuccarinianus","Lessingianthus zuccarinianus","(Mart. ex DC.) H. Rob.","H. S. Irwin, R. Souza, J. W. Grear & R. Reis dos Santos","17636","1966","6","23","South America - Neotropics","Brazil","Goiás",NA,"Drainage of the upper Rio Araguaia, Cerrado ca. 70 km. S.E. of Aragarcas road to Piranhas",NA,NA,"700",NA,NA,NA,"US01631441","US01631441_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"73","2020-09-12 05:00:02-03","US","US","2569034","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Lessingianthus","zuccarinianus","Lessingianthus zuccarinianus","(Mart. ex DC.) H. Rob.","H. S. Irwin, J. W. Grear, R. Souza & R. Reis dos Santos","14281","1966","3","30","South America - Neotropics","Brazil","Goiás",NA,"Serra Geral de Goias, Cerrado, Rio Parana, ca. 35 km. N. of Formosa",NA,NA,"950",NA,NA,NA,"US01872737","US01872737_01 US01872737_02",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"74","2020-09-12 05:00:02-03","US","US","2818575","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Lessingianthus","zuccarinianus","Lessingianthus zuccarinianus","(Mart. ex DC.) H. Rob.","W. R. Anderson","9580","1973","5","1","South America - Neotropics","Brazil","Goiás",NA,"Serra Caiapo, ca. 25 km (straight line) SW of Caiaponia, adjacent brejo and nearby cerrado and campo limpo",NA,NA,NA,NA,NA,NA,"US01631440","US01631440_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"75","2020-09-12 05:00:02-03","US","US","2818348","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Lessingianthus","zuccarinianus","Lessingianthus zuccarinianus","(Mart. ex DC.) H. Rob.","H. S. Irwin, R. Souza, J. W. Grear & R. Reis dos Santos","15277","1966","4","22","South America - Neotropics","Brazil","Goiás",NA,"Serra do Morcego, Corrego Estrema, ca. 35 km N.E. of Formosa",NA,NA,"800",NA,NA,NA,"US01631446","US01631446_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"76","2020-09-12 05:00:02-03","US","US","3027960","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Lessingianthus","zuccarinianus","Lessingianthus zuccarinianus","(Mart. ex DC.) H. Rob.","S. A. Mori, J. Mitchell & L. A. Mattos Silva","16917","1984","7","21","South America - Neotropics","Brazil","Goiás",NA,"Municipio de Alexania, 5-7 km from BR060 on road tpo Rio Corumba, ca. 12 km W of Alexania",NA,NA,"1000",NA,NA,NA,"US01631447","US01631447_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"77","2020-09-12 05:00:02-03","US","US","3107517","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Lessingianthus","zuccarinianus","Lessingianthus zuccarinianus","(Mart. ex DC.) H. Rob.","I. L. Amaral, M. Silva, O. P. Monteiro, J. Lima & et al.","1076","1983","5","2","South America - Neotropics","Brazil","Pará",NA,"Municpio de Itaituba, estrada Santarem-Cuiaba, BR 163, km 877, Serra do Cachimbo, Cachoeira da Luz, rio Curua, margem esquerda, Vale, solo pedregoso com uma vegetacao de arvores baixas",NA,NA,NA,NA,NA,NA,"US01631437","US01631437_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"78","2020-09-12 05:00:02-03","US","US","2196071","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Lessingianthus","zuccarinianus","Lessingianthus zuccarinianus","(Mart. ex DC.) H. Rob.","A. Macedo","1050*","1948","4","10","South America","Brazil",NA,NA,"Baus, Itunintahr, Mj",NA,NA,NA,NA,NA,NA,"US01631443","US01631443_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"79","2020-09-12 05:00:02-03","US","US","2027509","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Lessingianthus","zuccarinianus","Lessingianthus zuccarinianus","(Mart. ex DC.) H. Rob.","-- Brade, -- Altamiro & Barbosa","17604","1945","4","8","South America - Neotropics","Brazil","Minas Gerais",NA,"S.S. Paraiso-aredores da cidade [interpreted]",NA,NA,NA,NA,NA,NA,"US01631448","US01631448_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"80","2020-09-12 05:00:02-03","US","US","3315425","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Lessingianthus","zuccarinianus","Lessingianthus zuccarinianus","(Mart. ex DC.) H. Rob.","G. Hatschbach, A. Pott, V. J. Pott & J. M. Silva","62350","1995","5","6","South America - Neotropics","Brazil","Mato Grosso",NA,"Mirassol de Oeste, rodovia para o trevo com a BR-174",NA,NA,NA,NA,NA,NA,"US01631450","US01631450_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"81","2020-09-12 05:00:02-03","US","US","2818546","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Lessingianthus","zuccarinianus","Lessingianthus zuccarinianus","(Mart. ex DC.) H. Rob.","W. R. Anderson","10140","1973","5","12","South America - Neotropics","Brazil","Goiás",NA,"Serra Dourada, S of Goias Velho, 6 km NE of Mossamedes, in and along margin of forest on lower eastern slope of serra",NA,NA,"700","780",NA,NA,"US01631438","US01631438_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"82","2020-09-12 05:00:02-03","US","US","2818356","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Lessingianthus","zuccarinianus","Lessingianthus zuccarinianus","(Mart. ex DC.) H. Rob.","H. S. Irwin, R. Souza, J. W. Grear & R. Reis dos Santos","15470","1966","4","29","South America - Neotropics","Brazil","Goiás",NA,"Cerrado, Fazenda J. Teles, ca. 10 km. N.W. of Formosa, near source of Rio Parana",NA,NA,"850",NA,NA,NA,"US01631444","US01631444_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"83","2020-09-12 05:00:02-03","US","US","3107515","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Lessingianthus","zuccarinianus","Lessingianthus zuccarinianus","(Mart. ex DC.) H. Rob.","B. Maguire, J. M. Pires, C. K. Maguire & N. T. Silva","56131","1963","8","12","South America - Neotropics","Brazil","Goiás",NA,"The Belem-Brasilia-Acre Highways, 100 km south of Guara, Belem-Brasilia, Highway",NA,NA,"152","244",NA,NA,"US01631436","US01631436_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"84","2020-09-12 05:00:02-03","US","US","3713377","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Lessingianthus","zuccarinianus","Lessingianthus zuccarinianus","(Mart. ex DC.) H. Rob.","M. L. Guedes, Sanches, F. G. & Alunos da Botanica III","14763","2009","5","2","South America - Neotropics","Brazil","Bahia",NA,"Chapada Diamntina, Piatã, Caminho para os Três morros, Ponto 03.","-41.8039","-13.0736","1327",NA,NA,NA,"US01864684","US01864684_01","Robinson, H. E., (US)",NA,NA,NA,"41 48 14 W","13 04 25 S",NA,NA,"Dicotyledonae",NA,NA,"1",NA
"85","2020-09-12 05:00:02-03","US","US","3005978","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Lessingianthus","zuccarinianus","Lessingianthus zuccarinianus","(Mart. ex DC.) H. Rob.","Hatschbach, --","32044","1973","5","14","South America - Neotropics","Brazil","Mato Grosso",NA,"S. Jose da Serra (Mun. Cuiaba)",NA,NA,NA,NA,NA,NA,"US01631449","US01631449_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"86","2020-09-12 05:00:02-03","US","US","2946755","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Lessingianthus","zuccarinianus","Lessingianthus zuccarinianus","(Mart. ex DC.) H. Rob.","E. P. Heringer, T. S. Figueiras, F. R. Mendonca, B. A. S. Pereira & et al.","1688","1979","7","2","South America - Neotropics","Brazil","Distrito Federal",NA,"Brasilia DF, Bacia do Rio São Bartolomeu, Arbusto do inicio da mata ciliar, folha coricea, silicosa capitulo com bracteas de cor verde",NA,NA,NA,NA,NA,NA,"US01631439","US01631439_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"87","2020-09-12 05:00:02-03","US","US","2569460","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Lessingianthus","zuccarinianus","Lessingianthus zuccarinianus","(Mart. ex DC.) H. Rob.","H. S. Irwin, R. Souza, J. W. Grear & R. Reis dos Santos","17454","1966","6","19","South America - Neotropics","Brazil","Mato Grosso",NA,"Ca. 70 km. S of Xavantina",NA,NA,"500",NA,NA,NA,"US01631442","US01631442_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"88","2020-09-02 16:21:25-03","Cenargen","CEN","112119","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lessingianthus","zuccarinianus","Lessingianthus zuccarinianus","(Mart. ex DC.) H.Rob.","Romulo Ewerton Gomes Sousa - IFN","3220","2018","09","11",NA,"Brasil","GO","PLANALTINA","Conglomerado GO-362. Subunidade 3, subparcela 1, indíviduo 1RN.","-47.88","-15.48",NA,NA,"Exsicatas","Inventário Florestal Nacional (IFN). Arbusto de base reta.","CEN00112119","CEN00112119","J. B. Bringel","2018","11",NA,"-47.88","-15.48",NA,NA,NA,NA,NA,"5",NA
"89","2020-09-02 16:21:25-03","Cenargen","CEN","50641","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lessingianthus","zuccarinianus","Lessingianthus zuccarinianus","(Mart. ex DC.) H.Rob.","Glocimar Pereira-Silva","7734","2003","06","03",NA,"Brasil","GO","SILVANIA","Faz. Engenho Velho (próximo a fóz do rio Antas).","-48.456388","-16.320277","800","800","Exsicatas","Área de Influência Direta (lago).","CEN00050641","CEN00050641","B. M. T. Walter","2016","09",NA,"-48.456388","-16.320277",NA,NA,NA,NA,NA,"4",NA
"90","2020-09-02 16:21:25-03","Cenargen","CEN","61698","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lessingianthus","zuccarinianus","Lessingianthus zuccarinianus","(Mart. ex DC.) H.Rob.","Anderson Cássio Sevilha","4516","2005","05","27",NA,"Brasil","MG","GRAO MOGOL","Assentamento Americana, cerrado de coleta de pequi. Ponto 2.","-42.974722","-16.358611","949","949","Exsicatas","Botões florais verdes.","CEN00061698","CEN00061698","B. M. T. Walter","2016","09",NA,"-42.974722","-16.358611",NA,NA,NA,NA,NA,"4",NA
"91","2020-09-02 16:21:25-03","Cenargen","CEN","79472","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lessingianthus","zuccarinianus","Lessingianthus zuccarinianus","(Mart. ex DC.) H.Rob.","Fabiana de Góis Aquino - CPAC","218","2008","04","25",NA,"Brasil","GO","BARRO ALTO","Goiás - Barro Alto - Área da Mineradora Anglo American Brasil - Laterita, Campo sujo formando um mosaico com Cerrado ralo, Lat. 15º06'04,4 S Long.49º00'38,4 W","-49.010555","-15.101111","663","663","Exsicatas","Solo com alto teor de Ni e alta disponibilidade do mesmo.","CEN00079472","CEN00079472","B. M. T. Walter","2016","09",NA,"-49.010555","-15.101111",NA,NA,NA,NA,NA,"1",NA
"92","2020-09-02 16:21:25-03","Cenargen","CEN","63429","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lessingianthus","zuccarinianus","Lessingianthus zuccarinianus","(Mart. ex DC.) H.Rob.","João Bernardo de Azevedo Bringel Jr.","234","2005","06","12",NA,"Brasil","DF","BRASILIA","Fazenda Santa Maria, Núcleo Rural Riacho das Pedras que fica depois do Núcleo Rural Rio Preto, nas adjacencias da DF-100.","-47.9296989440918","-15.7797002792358",NA,NA,"Exsicatas",NA,"CEN00063429","CEN00063429","B. M. T. Walter","2016","09",NA,NA,NA,"70570","auto",NA,NA,NA,"4",NA
