"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","recordedBy","country","stateProvince","individualCount","occurrenceRemarks","recordNumber","county","year","month","day","locality","decimalLongitude","decimalLatitude","coordinatePrecision","geoFlag","continentOcean","preparationType","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","class","dayIdentified","relationshipType","relatedCatalogItem","infraspecificEpithet","typeStatus","fieldNumber","sex"
"97","2021-02-11 17:18:23-03","UFPR","UPCB","40536","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","cylindrata","Aechmea cylindrata","Lindm.","Romanini, R.P.","2017","06","Gatti, G.","Brasil","Paraná",NA,"Epífita, coletada sobre árvore caída, brácteas florais róseas e flores brancas com detalhes arroxeados. Floresta ombrófila densa submontana, floresta primária alterada, local muito sombreado..","613","Guaraqueçaba","1999","11","26","Reserva Natural Salto Morato, Trilha da Figueira","-48.3288993835449","-25.3066997528076","37295","auto",NA,NA,"UPCB0033451","UPCB0033451",NA,NA,NA,NA,NA,"19",NA,NA,NA,NA,NA,NA
"98","2021-02-11 17:18:23-03","UFPR","UPCB","38932","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","cylindrata","Aechmea cylindrata","Lindm.","Romanini, R.P.","2017","06","Santos, E.P.","Brasil","Paraná",NA,"Epífita, brácteas róseas e flores celeste. Floresta ombrófila densa alto-montana, ± 1200 m de altitude.","798","Guaratuba","1999","09","17","Serra de Araçatuba, Morro dos Perdidos","-48.5746994018555","-25.8827991485596","41937","auto",NA,NA,"UPCB0033452","UPCB0033452",NA,NA,NA,NA,NA,"19",NA,NA,NA,NA,NA,NA
"99","2021-02-11 17:18:23-03","UFPR","UPCB","35562","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","cylindrata","Aechmea cylindrata","Lindm.","Romanini, R.P.","2017","06","Santos, E.P.","Brasil","Paraná",NA,"Epífita, cálice roxo, corola e estames lilás. Interior de floresta ombrófila densa, ± 1000 m de altitude..","638","Guaratuba","1998","11","20","Serra de Araçatuba, Morro dos Perdidos","-48.5746994018555","-25.8827991485596","41937","auto",NA,NA,"UPCB0033448","UPCB0033448",NA,NA,NA,NA,NA,"19",NA,NA,NA,NA,NA,NA
"100","2021-02-11 17:18:23-03","UFPR","UPCB","34594","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","cylindrata","Aechmea cylindrata","Lindm.","Romanini, R.P.","2017","06","Santos, E.P.","Brasil","Paraná",NA,"Epífita, cálice rosa, corola azul celeste e antera azul. Interior de mata nebular, 1100 m de altitude..","541","Guaratuba","1998","09","11","Serra de Araçatuba, Morro dos Perdidos","-48.5746994018555","-25.8827991485596","41937","auto",NA,NA,"UPCB0033450","UPCB0033450",NA,NA,NA,NA,NA,"19",NA,NA,NA,NA,NA,NA
"101","2021-02-11 17:18:23-03","UFPR","UPCB","34137","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","cylindrata","Aechmea cylindrata","Lindm.","Romanini, R.P.","2017","06","Santos, E.P.","Brasil","Paraná",NA,"Planta terrestre, cálice lilás e corola violácea. Interior da mata nebular, 1200m de altitude..","379","Guaratuba","1997","10","15","Serra de Araçatuba, Morro dos Perdidos","-48.5746994018555","-25.8827991485596","41937","auto",NA,NA,"UPCB0033499","UPCB0033499",NA,NA,NA,NA,NA,"19",NA,NA,NA,NA,NA,NA
"102","2021-02-11 17:18:23-03","UFPR","UPCB","1604","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","cylindrata","Aechmea cylindrata","Lindman","Smith, L.B.","1958","01","Hatschbach, G.","Brasil","Paraná",NA,"Epífita. Mata das margens do rio..","5060","Cerro Azul","1958","09","27","Turvo","-49.261100769043","-24.823600769043","32006","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"01",NA,NA,NA,NA,NA,NA
"103","2021-02-11 17:18:23-03","UFPR","UPCB","28512","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","cylindrata","Aechmea cylindrata","Lindman","Smith, L.B.","1958","01","Hatschbach, G.","Brasil","Paraná",NA,"Epífita. Mata das margens do rio..","5060","Cerro Azul","1958","09","27","Turvo","-49.261100769043","-24.823600769043","32006","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"01",NA,NA,NA,NA,NA,NA
"104","2018-06-22 05:25:00-03","MO","MOBOT","2459031","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","cylindrata","Aechmea cylindrata","Lindm.",NA,NA,NA,"Pe. Raulino Reitz|Roberto M. Klein","Brazil","Santa Catarina",NA,NA,"Reitz 9745",NA,"1960","9","3","São Francisco do Sul. Morro do Campo Alegre",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2011-02-17 08:48:00-02","MO","MOBOT","2752768","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","cylindrata","Aechmea cylindrata","Lindm.","L.B. Smith",NA,NA,"Per Dusén","Brazil","Paraná",NA,NA,"Dusén 16104",NA,"1914","12","12","[Jacareliz, in silvula ad terram]",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2020-06-15 15:29:39-03","UNESP-RC","HRCB","70705","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","cylindrata","Aechmea cylindrata","Lindm.","Marcusso",NA,NA,"Taxonomia de campo 2017/grupo verde","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-23.233333",NA,NA,NA,NA,NA,NA,NA,NA,"45º01O","23°14'S",NA,NA,NA,NA,NA,NA,NA,NA
"107","2020-06-15 15:29:39-03","UNESP-RC","HRCB","55849","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","cylindrata","Aechmea cylindrata","Lindm.","Saka, M.N.","2012","01","de Moraes, P. L. R.","Brasil","São Paulo",NA,"Epífita, folhas arroxeadas na base, pedúnculo verde, sépalas róseas,petalas azuis, anteras azuis, filete branco","3322","São Miguel Arcanjo","2011","09","02","Parque Estadual Carlos Botelho","-47.9900016784668","-23.8700008392334","27904","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2019-06-10 10:10:27-03","FZB-BH","BHZB","11607","S","Plantae",NA,NA,"Bromeliaceae","Aechmea","cylindrata","Aechmea cylindrata",NA,"E.C. M., Leme",NA,NA,"Swerts, M.","Brasil","MG",NA,"Plantas com folhas verdes levemente serrilhadas , base vinácea , inflorescência vinácea com brácteas vermelhas. Flores com cálice vermelho e corola lilás..unicata.","22","Belo Horizonte","2016","08","02","FZBBH-Jardim Botânico- Coleção de Plantas Exoticas e Sem Procedência,CVJBFZB0641","-43.937801361084","-19.9207992553711","17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2020-09-12 05:00:02-03","US","US","1838634","PreservedSpecimen","Plantae",NA,"Bromeliales","Bromeliaceae","Aechmea","cylindrata","Aechmea cylindrata","Lindm.",NA,NA,NA,"T. Rojas","Brazil","São Paulo","1",NA,"8982",NA,"1940","12",NA,"En cultivo Jardin Botanico Procedente [interpreted] de San Paulo.",NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA
"110","2020-09-12 05:00:02-03","US","US","1481623","PreservedSpecimen","Plantae",NA,"Bromeliales","Bromeliaceae","Aechmea","cylindrata","Aechmea cylindrata","Lindm.",NA,NA,NA,"P. K. Dusén","Brazil","Paraná","1",NA,"17196",NA,"1915","9","18","Jacarchý, in silvula ad terram.",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA
"111","2020-09-12 05:00:02-03","US","US","2120892","PreservedSpecimen","Plantae",NA,"Bromeliales","Bromeliaceae","Aechmea","cylindrata","Aechmea cylindrata","Lindm.",NA,NA,NA,"R. Reitz","Brazil","Paraná","1",NA,"5758",NA,"1953","9","15","Estr. Curitiba-Paranaguá.",NA,NA,NA,NA,"South America",NA,NA,NA,"900",NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA
"112","2020-09-12 05:00:02-03","US","US","2509310","PreservedSpecimen","Plantae",NA,"Bromeliales","Bromeliaceae","Aechmea","cylindrata","Aechmea cylindrata","Lindm.",NA,NA,NA,"G. Hatschbach","Brazil","Paraná","1",NA,"11856",NA,"1964","11","18","Mun Antonina. Antonina.",NA,NA,NA,NA,"South America",NA,NA,NA,"5",NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA
"113","2020-09-12 05:00:02-03","US","US","2521034","PreservedSpecimen","Plantae",NA,"Bromeliales","Bromeliaceae","Aechmea","cylindrata","Aechmea cylindrata","Lindm.",NA,NA,NA,"G. Hatschbach","Brazil","Paraná","1",NA,"8316",NA,"1961","8","30","Mun. S. José dos Pinhaes. Rod.Gov.Lupion,Rio Pequeno.",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA
"114","2020-09-12 05:00:02-03","US","US","3015771","PreservedSpecimen","Plantae",NA,"Bromeliales","Bromeliaceae","Aechmea","cylindrata","Aechmea cylindrata","Lindm.",NA,NA,NA,"G. Hatschbach","Brazil","Paraná","1",NA,"47138",NA,"1983","11","25","Mangue Maior Santo (mun. Antonina).",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA
"115","2020-09-12 05:00:02-03","US","US","2321402","PreservedSpecimen","Plantae",NA,"Bromeliales","Bromeliaceae","Aechmea","cylindrata","Aechmea cylindrata","Lindm.",NA,NA,NA,"G. Hatschbach","Brazil","Paraná","1",NA,"5060",NA,"1958","9","27","Mun. Cerro Azul. Turvo.",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA
"116","2020-09-12 05:00:02-03","US","US","2565261","PreservedSpecimen","Plantae",NA,"Bromeliales","Bromeliaceae","Aechmea","cylindrata","Aechmea cylindrata","Lindm.",NA,NA,NA,"-- Reitz & Klein, --","Brazil","Santa Catarina","1",NA,"9745",NA,"1960","9","3","Morro do Campo Alegre, S. Francisco do Sul.",NA,NA,NA,NA,"South America",NA,NA,NA,"1200",NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA
"117","2020-09-12 05:00:02-03","US","US","1804302","PreservedSpecimen","Plantae",NA,"Bromeliales","Bromeliaceae","Aechmea","cylindrata","Aechmea cylindrata","Lindm.",NA,NA,NA,"M. B. Foster & R. Foster","Brazil","Paraná","1",NA,"450",NA,"1939","9","1","4 km. from Paranagua.",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA
"118","2020-09-12 05:00:02-03","US","US","1234424","PreservedSpecimen","Plantae",NA,"Bromeliales","Bromeliaceae","Aechmea","cylindrata","Aechmea cylindrata","Lindm.",NA,NA,NA,"P. K. Dusén","Brazil","Paraná","1",NA,"9011",NA,"1909","12","2","Jacarehý, in silvula ad terram.",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA
"119","2020-09-12 05:00:02-03","US","US","1954467","PreservedSpecimen","Plantae",NA,"Bromeliales","Bromeliaceae","Aechmea","cylindrata","Aechmea cylindrata","Lindm.",NA,NA,NA,"-- Reitz","Brazil","Santa Catarina","1",NA,"2252",NA,NA,NA,NA,"Spitzhopf-Brusque.",NA,NA,NA,NA,"South America",NA,NA,NA,"300",NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA
"120","2019-12-09 17:29:36-03","UFPR","EFC","2917","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","cylindrata","Aechmea cylindrata","Lindm.","Romanini, R.P.","2017","06","Vicentini, A.","Brasil","Paraná",NA,NA,"57","Quatro Barras","1992","08","28","Morro Anhangava","-49.0036","-25.3887",NA,NA,NA,NA,"EFC002917",NA,NA,NA,"-49.0036","-25.3887",NA,"19",NA,NA,NA,NA,NA,NA
"121","2019-12-09 17:29:36-03","UFPR","EFC","14780","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","cylindrata","Aechmea cylindrata","Lindm.","Romanini, R.P.","2017","06","Blum, C.T.","Brasil","Paraná",NA,"Epífita a 1,2 m, em floresta no estágio médio. Flores lilases, brácteas roseas.","1860","Morretes","2014","11","02","Trilha para o Salto Fortuna","-48.8967","-25.5742",NA,NA,NA,NA,"EFC014780",NA,"300","300","-48.8967","-25.5742",NA,"19",NA,NA,NA,NA,NA,NA
"122","2019-12-09 17:29:36-03","UFPR","EFC","4102","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","cylindrata","Aechmea cylindrata","Lindm.","Romanini, R.P.","2017","06","Roderjan, C.V.","Brasil","Paraná",NA,NA,"1149","Quatro Barras","1994","03","10","Morro Anhangava","-49.0036","-25.3887",NA,NA,NA,NA,"EFC004102",NA,NA,NA,"-49.0036","-25.3887",NA,"19",NA,NA,NA,NA,NA,NA
"123","2019-12-09 17:29:36-03","UFPR","EFC","2060","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","cylindrata","Aechmea cylindrata","Lindm.","Romanini,R.P.","2017","06","Ziller, S.R.","Brasil","Paraná",NA,"__COMMOM_NAME__: Bromélia","116","Morretes","1990","02","16",NA,"-48.834400177002","-25.476900100708","30514","auto",NA,NA,"EFC002060",NA,NA,NA,NA,NA,NA,"19",NA,NA,NA,NA,NA,NA
"124","2021-03-25 13:51:52-03","UNIVILLE","JOI","14668","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","cylindrata","Aechmea cylindrata","Lindm.","Mancinelli, W. S.","2011","10","Mancinelli, W.S.","Brasil","Santa Catarina",NA,"; HABITO: Epífita","1438","Joinville","2011","10","15","Jurapê.","-48.8456001281738","-26.3043994903564","37150","auto",NA,NA,"JOI014668",NA,"15","15",NA,NA,NA,"15",NA,NA,NA,NA,NA,NA
"125","2019-07-09 12:55:46-03","F","FMNH-SEEDPLANTS","V0401305F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Bromeliaceae","Aechmea","cylindrata","Aechmea cylindrata",NA,NA,NA,NA,"P. Dusén","Brazil",NA,NA,NA,"14559",NA,"1914","2","20",NA,"-52.8731","-10.8339",NA,NA,"South America",NA,"V0401305F","V0401305F_01",NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA,NA
"126","2019-07-09 12:55:57-03","F","FMNH-SEEDPLANTS","V0401306F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Bromeliaceae","Aechmea","cylindrata","Aechmea cylindrata",NA,NA,NA,NA,"G. G. Hatschbach","Brazil",NA,NA,NA,"11856",NA,"1964","11","18",NA,"-52.8731","-10.8339",NA,NA,"South America",NA,"V0401306F","V0401306F_01",NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA,NA
"127","2019-11-06 16:08:37-03","IAC","IAC","5836","S","Plantae",NA,NA,"Bromeliaceae","Aechmea","cylindrata","Aechmea cylindrata","Lindman","O. Handro","1946","01","L. da Silva","Brasil","São Paulo",NA,NA,"s/nº","Salesópolis","1940","11","21","Estação Experimental de Boracéia/Estação Experimental de Quina (atual Estação Biológica de Boracéia, Museu de Zoologia/USP)","-45.889778","-23.653806",NA,NA,NA,NA,NA,NA,NA,NA,"-45.889778","-23.653806",NA,"11",NA,NA,NA,NA,NA,NA
"128","2019-11-06 16:08:37-03","IAC","IAC","5906","S","Plantae",NA,NA,"Bromeliaceae","Aechmea","cylindrata","Aechmea cylindrata","Lindman","Rotheisberger","1974","10","A.S. Lima & L. da Silva","Brasil","São Paulo",NA,NA,"s/nº","Salesópolis","1940","11","27","Estação Experimental de Boracéia/Estação Experimental de Quina (atual Estação Biológica de Boracéia, Museu de Zoologia/USP)","-45.889778","-23.653806",NA,NA,NA,NA,NA,NA,NA,NA,"-45.889778","-23.653806",NA,"31",NA,NA,NA,NA,NA,NA
"129","2020-08-20 14:58:50-03","UFSC","FLOR","31013","PreservedSpecimen","Plantae",NA,"Poales","Bromeliaceae","Aechmea","cylindrata","Aechmea cylindrata","Lindm.","Hoeltgebaum, M.P.",NA,NA,"Hoeltgebaum, M.P.","Brasil","Santa Catarina",NA,NA,"s.n.","Ilhota","2002","11","28","Parque Botânico do Morro Baú.","-48.8272018432617","-26.8997001647949","18275","auto",NA,NA,"FLOR0031013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2020-08-20 20:40:56-03","UFSC","FLOR","17725","PreservedSpecimen","Plantae",NA,"Poales","Bromeliaceae","Aechmea","cylindrata","Aechmea cylindrata","Lindm.","Falkenberg, D.B.","1988",NA,"Falkenberg, D.B.","Brasil","Santa Catarina",NA,"corola azul, cálice rosado. 15-20 folhas.","4731","Ilhota","1988","09","10","Parque Botânico Morro do Baú.","-48.8272018432617","-26.8997001647949","18275","auto",NA,NA,"FLOR0017725",NA,"820","820",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2021-03-04 15:41:57-03","IF","SPSF","51483","PreservedSpecimen","Plantae","Magnoliophyta","Bromeliales","Bromeliaceae","Aechmea","cylindrata","Aechmea cylindrata","Lindm","S.E.Martins","2016","11","A. Maruyama & L. Cicco","Brasil","SP",NA,"COLETA: Epífita com brácteas de coloração vermelha e amarela.; GEOGRAFIA: Campo antrópico;","638","Cunha","2016","11","14",NA,"-45.015278","-23.228056",NA,NA,"América do Sul",NA,NA,NA,"1088","1088",NA,NA,"Liliopsida","14",NA,NA,NA,NA,NA,NA
"132","2017-09-11 17:09:01-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bromeliaceae","Aechmea","cylindrata","Aechmea cylindrata","Lindm.",NA,NA,NA,"Mosén, CWH","Brazil","São Paulo",NA,"Floret Decembri","2975","Santos",NA,NA,NA,"Habitat in Brasiliae australis prov. S. Paulo prope Santos ad Sorocaba in ripa umbrosa, uliginosa amnis Buturoca ad arbores","-46.33","-23.96","26836","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2017-09-11 16:27:04-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bromeliaceae","Aechmea","cylindrata","Aechmea cylindrata micrantha","Lindm.",NA,NA,NA,"Mosén, CWH","Brazil","São Paulo",NA,"Floret Februario","3245","Santos",NA,NA,NA,"IBB/Santos, SP, Habitat in Brasiliae australis prov. S. Paulo prope Santos, in ripa amnis Buturoca ad truncos arborum annosarum","-46.33","-23.96",NA,NA,"Southern America",NA,NA,NA,NA,NA,"-46.33","-23.96",NA,NA,NA,NA,"micrantha",NA,NA,NA
"134","2017-09-11 16:27:04-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bromeliaceae","Aechmea","cylindrata","Aechmea cylindrata micrantha","Lindm.",NA,NA,NA,"Mosén, CWH","Brazil","São Paulo",NA,"Floret Februario","3245","Santos",NA,NA,NA,"IBB/Santos, SP, Habitat in Brasiliae australis prov. S. Paulo prope Santos, in ripa amnis Buturoca ad truncos arborum annosarum","-46.33","-23.96",NA,NA,"Southern America",NA,NA,NA,NA,NA,"-46.33","-23.96",NA,NA,NA,NA,"micrantha",NA,NA,NA
"135","2019-10-04 16:06:56-03","MCN-FZBRS","HAS","66153","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Bromeliaceae","Aechmea","cylindrata","Aechmea cylindrata","Lindman","Strehl, T.",NA,NA,"Strehl, T.","Brasil","Rio Grande do Sul",NA,"CULTIVADA; BROM nº195","s.n.","Porto Alegre","1993","10",NA,"cultivada no Jardim Botânico de Porto Alegre","-51.178068","-30.051692",NA,NA,NA,NA,"HAS0066153",NA,NA,NA,"-51,178068","-30,051692",NA,NA,NA,NA,NA,NA,NA,NA
"136","2019-10-04 16:06:56-03","MCN-FZBRS","HAS","31214","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Bromeliaceae","Aechmea","cylindrata","Aechmea cylindrata","Lindman","Strehl, T.",NA,NA,"Strehl, T.","Brasil","Rio Grande do Sul",NA,"amostra JB nº196 (exemplar extinto)","1035","Torres","1988","11",NA,NA,"-49.7268981933594","-29.3353004455566","20837","auto",NA,NA,"HAS0031214",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2019-10-04 16:06:56-03","MCN-FZBRS","HAS","66429","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Bromeliaceae","Aechmea","cylindrata","Aechmea cylindrata","Lindman","Strehl, T.",NA,NA,"Strehl, T.","Brasil","Rio Grande do Sul",NA,"em cultivo no JB nº196 petalas azuis (exemplar já extinto)","s.n.","Torres","1993","10",NA,NA,"-49.7268981933594","-29.3353004455566","20837","auto",NA,NA,"HAS0066429",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2020-08-26 10:48:26-03","MCN-FZBRS","HAS","66138","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Bromeliaceae","Aechmea","cylindrata","Aechmea cylindrata","Lindman","Strehl, T.","1994","02","Silveira, N.","Brasil","Rio Grande do Sul",NA,"Sobre pedra, em touceira. Fl. Azul","6254","Torres","1988","07",NA,"Itapeva","-49.7268981933594","-29.3353004455566","20837","auto",NA,NA,"HAS0066138",NA,NA,NA,NA,NA,NA,"22",NA,NA,NA,NA,NA,NA
"139","2020-08-26 10:48:26-03","MCN-FZBRS","HAS","66139","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Bromeliaceae","Aechmea","cylindrata","Aechmea cylindrata","Lindman","Strehl, T.","1994","02","Silveira, N.","Brasil","Rio Grande do Sul",NA,"Epífito sobre Ficus. Flores rosadas","2379","Torres","1985","06",NA,"Porto Fagundes, a 3km da BR 101, junto à comunidade Santo Isidoro","-49.7268981933594","-29.3353004455566","20837","auto",NA,NA,"HAS0066139",NA,NA,NA,NA,NA,NA,"22",NA,NA,NA,NA,NA,NA
"140","2019-10-04 16:06:56-03","MCN-FZBRS","HAS","28281","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Bromeliaceae","Aechmea","cylindrata","Aechmea cylindrata","Lindman","Strehl, T.","1994","10","Pankowski, L. H.","Brasil","Santa Catarina",NA,"Erva terrestre na borda das moitas","111","Garopaba","1989","10",NA,"Praia do Ferrugem","-48.6133003234863","-28.0233001708984","11115","auto",NA,NA,"HAS0028281",NA,NA,NA,NA,NA,NA,"29",NA,NA,NA,NA,NA,NA
"141","2019-11-21 10:02:25-03","IBt","SP","351711","S","Plantae",NA,NA,"Bromeliaceae","Aechmea","cylindrata","Aechmea cylindrata","Lindm.",NA,NA,NA,"Martinelli, G; Wanderley, MGL; Barbará, T; Sousa, GM; Azoury, R","Brasil","São Paulo",NA,NA,"15776","São Miguel Arcanjo","1999","10","01","Parque Estadual Carlos Botelhos.","-47.943861","-24.6",NA,NA,NA,NA,NA,NA,"700","933","-47.943861","-24.6",NA,NA,NA,NA,NA,NA,NA,NA
"142","2019-11-21 10:02:25-03","IBt","SP","351712","S","Plantae",NA,NA,"Bromeliaceae","Aechmea","cylindrata","Aechmea cylindrata","Lindm.",NA,NA,NA,"Martinelli, G; Wanderley, MGL; Barbará, T; Sousa, GM; Azoury, R","Brasil","São Paulo",NA,NA,"15762","São Miguel Arcanjo","1999","10","30","Parque Estadual Carlos Botelho, Estrada entre Ibatinga e Sete Barras, SP-139.","-47.995028","-24.124833",NA,NA,NA,NA,NA,NA,"450","850","-47.995028","-24.124833",NA,NA,NA,NA,NA,NA,NA,NA
"143","2019-11-21 10:02:25-03","IBt","SP","201318","S","Plantae",NA,NA,"Bromeliaceae","Aechmea","cylindrata","Aechmea cylindrata","Lindm.","Wanderley, MGL","2007",NA,"Romaniuc Neto, S; Barros, F; Melo, MMRF","Brasil","São Paulo",NA,NA,"136","Cananéia","1984","03","20","Ilha do Cardoso, Reserva Biológica. Rio Sítio Grande","-48","-25.166667",NA,NA,NA,NA,NA,NA,NA,NA,"-48","-25.166667",NA,NA,NA,NA,NA,NA,NA,NA
"144","2019-11-21 10:02:25-03","IBt","SP","351709","S","Plantae",NA,NA,"Bromeliaceae","Aechmea","cylindrata","Aechmea cylindrata","Lindm.",NA,NA,NA,"Martinelli, G; Barbará, T; Sousa, GM; Azoury, R","Brasil","São Paulo",NA,NA,"15937","Cunha","1999","10","14","Parque Estadual da Serra do Mar, Núcleo Santa Virginia, trilha para o Poço do Pito.","-45.107028","-23.349167",NA,NA,NA,NA,NA,NA,"900","1250","-45.107028","-23.349167",NA,NA,NA,NA,NA,NA,NA,NA
"145","2019-11-21 10:02:25-03","IBt","SP","287504","S","Plantae",NA,NA,"Bromeliaceae","Aechmea","cylindrata","Aechmea cylindrata","Lindm.","Proença, SL","1997","01","Miyagi, PH; Souza, JP; Zandoval, JA","Brasil","São Paulo",NA,NA,"538","Tapiraí","1995","02","15","Cachoeira do Chá, a 12km de Tapiraí em direção a Juquiá.","-47.560833","-20.029611",NA,NA,NA,NA,NA,NA,NA,NA,"-47.560833","-20.029611",NA,"20",NA,NA,NA,NA,NA,NA
"146","2019-11-21 10:02:25-03","IBt","SP","351710","S","Plantae",NA,NA,"Bromeliaceae","Aechmea","cylindrata","Aechmea cylindrata","Lindm.",NA,NA,NA,"Martinelli, G; Wanderley, MGL; Barbará, T; Sousa, GM; Azoury, R","Brasil","São Paulo",NA,NA,"15938","Cunha","1999","10","15","Parque Estadual da Serra do Mar, Núcleo Cunha, entre os rios Bonito e Paraibuna.","-45.053222","-23.272583",NA,NA,NA,NA,NA,NA,"1050","1050","-45.053222","-23.272583",NA,NA,NA,NA,NA,NA,NA,NA
"147","2019-11-21 10:02:25-03","IBt","SP","385375","S","Plantae",NA,NA,"Bromeliaceae","Aechmea","cylindrata","Aechmea cylindrata","Lindm.","Martins, SE","2007","03","Martinelli, G; Wanderley, MGL; Barbará, T; Sousa, GM; Azoury, R","Brasil","São Paulo",NA,NA,"15776b","São Miguel Arcanjo","1999","10","01","Parque Estadual Carlos Botelho","-47.943861","-24.076556",NA,NA,NA,NA,NA,NA,"700","933","-47.943861","-24.076556",NA,NA,NA,NA,NA,NA,NA,NA
"148","2019-11-21 10:02:25-03","IBt","SP","386673","S","Plantae",NA,NA,"Bromeliaceae","Aechmea","cylindrata","Aechmea cylindrata","Lindm.","Martins, SE","2007","03","Martinelli, G; Wanderley, MGL; Barbará, T; Sousa, GM; Azoury, R","Brasil","São Paulo",NA,NA,"15776","São Miguel Arcanjo","1999","10","01","Parque Estadual Carlos Botelho","-47.943861","-24.076556",NA,NA,NA,NA,NA,NA,"700","933","-47.943861","-24.076556",NA,NA,NA,NA,NA,NA,NA,NA
"149","2019-11-21 10:02:25-03","IBt","SP","23121","S","Plantae",NA,NA,"Bromeliaceae","Aechmea","cylindrata","Aechmea cylindrata","Lindm.",NA,NA,NA,"Hoehne, FC","Brasil","Paraná",NA,NA,"s.n.","Morretes","1928","10","20",NA,"-48.834400177002","-25.476900100708","30514","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
