"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","county","yearIdentified","coordinatePrecision","geoFlag","class","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","relationshipType","relatedCatalogItem","minimumElevationInMeters","maximumElevationInMeters","fieldNumber","individualCount"
"50","2021-03-01 16:23:20-03","UNICAMP","UEC","188737","S","Plantae","Magnoliopsida",NA,"Asteraceae","Baccharis","oreophila","Baccharis oreophila","Malme","Heiden, G","Hoehne, W","SPF12476","1949","06","15",NA,"Brazil","São Paulo","Brasil. São Paulo - SP: Jabaquara.","-46.6300010681152","-23.5400009155273",NA,"Rev. Irmão Teodoro Luiz, FSC (08/11/1953). Forma masculina.","UEC101979","UEC101979","São Paulo","2010","53584","auto",NA,"09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-01 16:23:20-03","UNICAMP","UEC","188735","S","Plantae","Magnoliopsida",NA,"Asteraceae","Baccharis","oreophila","Baccharis oreophila","Malme","Heiden, G","Hoehne, W","SPF12486","1949","08","04",NA,"Brazil","São Paulo","Brasil. São Paulo-SP: Jabaquara.","-46.6300010681152","-23.5400009155273",NA,"Rev. Irmão Teodoro Luiz, FSC (08/11/1953). Forma feminina.","UEC101970","UEC101970","São Paulo","2010","53584","auto",NA,"11",NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-01 16:23:20-03","UNICAMP","UEC","188733","S","Plantae","Magnoliopsida",NA,"Asteraceae","Baccharis","oreophila","Baccharis oreophila","Malme","Heiden, G","Hoehne, W","SPF12477","1949","06","15",NA,"Brazil","São Paulo","Brasil. São Paulo-SP: Jabaquara.","-46.6300010681152","-23.5400009155273",NA,"Rev. Irmão Teodoro Luiz, FSC (08/11/1953). Forma feminina.","UEC101968","UEC101968","São Paulo","2010","53584","auto",NA,"11",NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-01 16:23:20-03","UNICAMP","UEC","188739","S","Plantae","Magnoliopsida",NA,"Asteraceae","Baccharis","oreophila","Baccharis oreophila","Malme","Heiden, G","Hoehne, W","SPF12485","1949","08","04",NA,"Brazil","São Paulo","Brasil. São Paulo-SP. Jabaquara.","-46.6300010681152","-23.5400009155273",NA,"Rev. Irmão Teodoro Luiz, FSC (08/11/1953). Forma masculina.","UEC101976","UEC101976","São Paulo","2010","53584","auto",NA,"09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2019-11-08 08:49:38-03","FURB","FURB","10117","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Baccharis","oreophila","Baccharis oreophila","Malme","Sobral, M","Gasper, A.L. de; Brogni, E. & Santos, E.M.","885","2007","11","06",NA,"Brasil","Santa Catarina","Rio da Areia de Cima.","-50.4880555","-26.3702778",NA,"IFFSC 979/N/8","FURB16915","FURB16915","Bela Vista do Toldo","2008",NA,NA,NA,"04",NA,"-50.4880555","-26.3702778",NA,NA,"800","800",NA,NA
"55","2020-10-14 09:58:58-03","FURB","FURB","32860","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Baccharis","oreophila","Baccharis oreophila","Malme","Sobral, M","Dreveck, S.","2254","2010","06","01",NA,"Brasil","Santa Catarina","Pinhal.","-49.4113889","-26.6383333",NA,"Fito IFFSC 858 /L/16 Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração Habito: árvore; flor verde","FURB16914","FURB16914","Rio dos Cedros","2010",NA,NA,NA,"10","20","-49.4113889","-26.6383333",NA,NA,"742","742",NA,NA
"56","2020-10-14 09:58:58-03","FURB","FURB","46725","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Baccharis","oreophila","Baccharis oreophila","Malme","Oliveira, A. A.","Oliveira, A.A. de","1357","2015","03","19",NA,"Brasil","Santa Catarina","Rio da Prata.","-50.0375","-26.8186111",NA,"Fito IFFSC 739 /S/48 Habitat: Floresta Ombrófila Mista; Estágio Avançado Habito: arbustiva;","FURB17101","FURB17101","Rio do Campo","2017",NA,NA,NA,"08","31","-50.0375000","-26.8186111",NA,NA,"572","572",NA,NA
"57","2020-10-14 09:58:58-03","FURB","FURB","49269","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Baccharis","oreophila","Baccharis oreophila","Malme","Oliveira, AA de","Oliveira, A.A. de","2924","2016","01","30",NA,"Brasil","Santa Catarina","Próximo ao reflorestamento Fischer.","-50.6702778","-26.9997222",NA,NA,"FURB49269","FURB49269","Lebon Régis","2016",NA,NA,NA,"01","30","-50.6702778","-26.9997222",NA,NA,"954","954",NA,NA
"58","2020-10-14 09:58:58-03","FURB","FURB","51765","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Baccharis","oreophila","Baccharis oreophila","Malme","Heiden, G.","Funez, L.A.","5701","2016","11","28",NA,"Brasil","Santa Catarina","Cachoeira Formosa.","-49.3711111","-26.5586111",NA,"Flores amareladas Habitat: Borda da floresta Habito: Árvore","FURB51765","FURB51765","Rio dos Cedros","2017",NA,NA,NA,"12","05","-49.3711111","-26.5586111",NA,NA,"747","747",NA,NA
"59","2020-10-14 09:58:58-03","FURB","FURB","59284","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Baccharis","oreophila","Baccharis oreophila","Malme","Schwirkowski,P.","Schwirkowski, P.","2830","2018","06","23",NA,"Brasil","Santa Catarina","Serra Alta. Vila Pilz. Linha férrea.","-49.4561111","-26.2855555",NA,"Flores brancas Habitat: Heliófita Habito: Arbusto","FURB59284","FURB59284","São Bento do Sul","2018",NA,NA,NA,"06","23","-49.4561111","-26.2855555",NA,NA,"850","850",NA,NA
"60","2020-12-09 14:46:33-03","FURB","FURB","61803","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Baccharis","oreophila","Baccharis oreophila","Malme","Bringel, J.B.","Oliveira, A.A. de","4007","2016","11","14",NA,"Brasil","Paraná",NA,"-50.04","-24.975",NA,"Árvore 6,9 m; capítulos amarelos.","FURB61803","FURB61803","Carambeí","2017",NA,NA,NA,"05","25","-50.0400000","-24.9750000",NA,NA,NA,NA,NA,NA
"61","2019-11-08 08:49:38-03","FURB","FURB","6912","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Baccharis","oreophila","Baccharis oreophila","Malme","Sobral, M","Godoy, M.B.; Verdi, M. & Dreveck, S.","1","2007","11","06",NA,"Brasil","Santa Catarina","Sereia/Anta Gorda.","-50.4891666","-26.1008333",NA,"Fito IFFSC 1055/2/2","FURB16917","FURB16917 FURB16917_1","Canoinhas","2008",NA,NA,NA,"04","01","-50.4891666","-26.1008333",NA,NA,"796","796",NA,NA
"62","2020-10-14 09:58:58-03","FURB","FURB","9525","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Baccharis","oreophila","Baccharis oreophila","Malme","Sobral, M","Gasper, A.L. de; Brogni, E. & Santos, E.M.","1128","2007","12","12",NA,"Brasil","Santa Catarina","Serra do Espigão - Km 103 da BR 116.","-50.31","-26.73",NA,"IFFSC 793/N/07.","FURB16916","FURB16916","Monte Castelo","2008",NA,NA,NA,"04","01","-50.3100000","-26.7300000",NA,NA,"877","877",NA,NA
"63","2020-10-14 09:58:58-03","FURB","FURB","9596","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Baccharis","oreophila","Baccharis oreophila","Malme","Sobral, M","Gasper, A.L. de; Brogni, E. & Santos, E.M.","1072","2007","11","29",NA,"Brasil","Santa Catarina","Lageadinho.","-50.13","-26.64",NA,"IFFSC 850/O/27. Habitat: Floresta Ombrófila Mista; Habito: flor branca","FURB00705","FURB00705","Papanduva","2008",NA,NA,NA,"04","01","-50.1300000","-26.6400000",NA,NA,"560","560",NA,NA
"64","2020-10-14 09:58:58-03","FURB","FURB","2149","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Baccharis","oreophila","Baccharis oreophila","Malme","Fernandes, AC","Cavalheiro, A.L.; et al.",NA,"1998","09","12",NA,"Brasil","Paraná","Sítio Anta Gorda.","-50.8506011962891","-24.6502990722656",NA,"CAP: 33cm. Matriz do viveiro.","FURB16918","FURB16918","Reserva","2012","43627","auto",NA,"03","05",NA,NA,NA,NA,NA,NA,NA,NA
"65","2020-10-14 09:58:58-03","FURB","FURB","214","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Baccharis","oreophila","Baccharis oreophila","Malme","Ribas, OS","Silva, J.M.","4182","2004","11","02",NA,"Brasil","Paraná","Rio Pequeno.","-49.2064018249512","-25.5347003936768",NA,NA,"FURB16919","FURB16919","São José dos Pinhais","2005","45291","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-16 17:50:32-03","UCS","HUCS","04309","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Baccharis","oreophila","Baccharis oreophila","Malme","Hatschbach, G.","Silva, J.M.","528","1988","04","12",NA,"Brasil","Paraná","Morro Mãe Catira","-49.0769004821777","-25.3656005859375",NA,"Matinha nebular",NA,NA,"Quatro Barras","1988","17116","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-16 17:50:32-03","UCS","HUCS","31220","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Baccharis","oreophila","Baccharis oreophila","Malme","Ribas, O.S.","Silva, J.M.","4182","2004","11","02",NA,"Brasil","Paraná","Rio pequeno","-49.2064018249512","-25.5347003936768",NA,"Herbário MBM; Capão com araucaria",NA,NA,"São José dos Pinhais","2005","45291","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2019-08-16 08:38:26-03","UTFPR","HCF","27700","S","Plantae",NA,NA,"Asteraceae","Baccharis","oreophila","Baccharis oreophila","Malme","J.B. Bringel","A.A. de Oliveira","4007","2016","11","14",NA,"Brasil","PR",NA,"-50.04","-24.975",NA,"árvore 6,9 m. Capítulos amarelos. Conglomerado: 303-L Subunidade: 1 Subparcela: 2 Árvore: 2.",NA,NA,"Carambeí","2017",NA,NA,NA,"05","25","50°02'24 W","24°58'30 S",NA,NA,NA,NA,NA,NA
"69","2019-08-16 08:38:26-03","UTFPR","HCF","10980","S","Plantae",NA,NA,"Asteraceae","Baccharis","oreophila","Baccharis oreophila","Malme","G. Heiden","E.D. Lozano","267","2010","06","06",NA,"Brasil","PR","Morro Getúlio, Serra Ibitiraquire","-49.0553016662598","-25.3055992126465",NA,"arbusto, 2,5 m, capítulo creme, campo sujo. Refúgio Vegetacional Altomontano.",NA,NA,"Campina Grande do Sul","2010","55154","auto",NA,NA,NA,NA,NA,NA,NA,"1490","1490",NA,NA
"70","2019-08-16 08:38:26-03","UTFPR","HCF","5058","S","Plantae",NA,NA,"Asteraceae","Baccharis","oreophila","Baccharis oreophila","Malme","O.S. Ribas","J.M. Silva","4182","2004","11","02",NA,"Brasil","PR","BR-277, próximo ao Rio Pequeno","-49.2064018249512","-25.5347003936768",NA,"arbusto, 3 m de altura, capítulo creme. Capão com araucária.",NA,NA,"São José dos Pinhais","2005","45291","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2019-08-16 08:38:26-03","UTFPR","HCF","19381","S","Plantae",NA,NA,"Asteraceae","Baccharis","oreophila","Baccharis oreophila","Malme","O.S. Ribas","J.M. Silva","4201","2004","11","02",NA,"Brasil","PR","Rio Pequeno","-49.2064018249512","-25.5347003936768",NA,"arvoreta, 4 m, capítulo alvo. Araucarieto.",NA,NA,"São José dos Pinhais","2005","45291","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2020-06-29 09:29:25-03","UFRRJ","RBR","33149","S","Plantae",NA,NA,"Asteraceae","Baccharis","oreophila","Baccharis oreophila","Malme","G. Heiden","G. Heiden; J.F.A. Baumgratz","857","2007","09","13",NA,"Brasil","Rio de Janeiro","Visconde de Mauá, início da trilha para o Alto dos Brejos.","-44.5633010864258","-22.4960994720459",NA,NA,"RBR00033149","RBR00033149","Itatiaia","2007","19648","auto",NA,"09","13",NA,NA,NA,NA,NA,NA,NA,NA
"73","2020-12-21 16:14:47-03","MBM","MBM","198407","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Baccharis","oreophila","Baccharis oreophila","Malme","Ribas, O.S.","Ribas, O.S.; Silva, J.M.; Barboza, E.; Silva, J.M.; Barboza, E.","1489","1996","08","17","Southern America","Brazil","Paraná",NA,"-49.0553016662598","-25.3055992126465",NA,"Arbusto, 1,80 m, capítulos creme.; Beira de rio. Mata Atlântica.","MBM198407","MBM198407","Campina Grande do Sul","2005","55154","auto",NA,"03",NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2020-12-21 16:14:47-03","MBM","MBM","159080","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Baccharis","oreophila","Baccharis oreophila","Malme","Ribas, O.S.","Vicentini, A.; Ziller, S.R.; Ziller, S.R.","106","1992","10","14","Southern America","Brazil","Paraná",NA,"-49.0633010864258","-25.4416999816895",NA,"Casca muito grossa, como cambará. Casca interior clara, oxidando para preto. madeira clara. Folhas pequenas.; Capão à margem do Rio Iraí.","MBM159080","MBM159080","Piraquara","2005","12577","auto",NA,"04","01",NA,NA,NA,NA,NA,NA,NA,NA
"75","2020-12-21 16:14:47-03","MBM","MBM","190240","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Baccharis","oreophila","Baccharis oreophila","Malme","Heiden, G.","Hoehne, W.","12486","1949","08","04","Southern America","Brazil","São Paulo","Jabaquara","-46.6300010681152","-23.5400009155273",NA,"Forma feminina.","MBM190240","MBM190240","São Paulo","2010","53584","auto",NA,"07","13",NA,NA,NA,NA,NA,NA,NA,NA
"76","2020-12-21 16:14:47-03","MBM","MBM","298185","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Baccharis","oreophila","Baccharis oreophila","Malme","Ribas, O.S.","Possette, R.F.S.","s.n.","2003","10","21","Southern America","Brazil","Paraná",NA,"-49.216667","-25.283333",NA,"Árvore de 8 m.; Em interior de bosque, floresta ombrófila mista.","MBM298185","MBM298185","Colombo","2005",NA,NA,NA,"03",NA,"-49.216667","-25.283333",NA,NA,"950","950",NA,NA
"77","2020-12-21 16:14:47-03","MBM","MBM","370031","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Baccharis","oreophila","Baccharis oreophila","Malme","Marinero, F.","Marinero, F.; Brotto, M.L.; Brotto, M.L.","222","2008","06","17","Southern America","Brazil","Paraná","Serra do Araçatuba, Morro dos Perdidos.","-48.96095","-25.893581",NA,"Árvore, 3,5 m, capítulos alvo-esverdeados.; Floresta Ombrófila Densa Montana.","MBM370031","MBM370031","Guaratuba","2011",NA,NA,NA,NA,NA,"-48.96095","-25.893581",NA,NA,NA,NA,NA,NA
"78","2020-12-21 16:14:47-03","MBM","MBM","392335","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Baccharis","oreophila","Baccharis oreophila","Malme","Bringel, J.B.","Bona, L.P.","766","2016","10","21","Southern America","Brazil","Paraná","Conglomerado: 274; subunidade: 4; subparcela: 2; indivíduo: 5","-50.04","-24.66",NA,"Árvore 9,8 m; flores creme.","MBM392335","MBM392335","Castro","2017",NA,NA,NA,"05","25","-50.04","-24.66",NA,NA,NA,NA,NA,NA
"79","2020-12-21 16:14:47-03","MBM","MBM","399203","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Baccharis","oreophila","Baccharis oreophila","Malme","Cordeiro, J.","Savarais, M.","124","2013","08","03","Southern America","Brazil","Paraná","Morro Tucum","-48.861903","-25.259489",NA,NA,"MBM399203","MBM399203","Campina Grande do Sul","2015",NA,NA,NA,"07","20","-48.861903","-25.259489",NA,NA,"1445","1445",NA,NA
"80","2020-12-21 16:14:47-03","MBM","MBM","418465","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Baccharis","oreophila","Baccharis oreophila","Malme","Meyer, F.S.","Meyer, F.S.; Zampier, M.A.; Zampier, M.A.","2515","2018","12",NA,"Southern America","Brazil","Santa Catarina","FSC - Fazenda Santa Cecília","-50.370978","-26.880533",NA,"Arbusto ca. 2,5 metros de altura. Capítulos brancos a amarelados.; Floresta Ombrófila Mista Aluvial, estágio inicial de regeneração.","MBM418465",NA,"Santa Cecília","2018",NA,NA,NA,"12",NA,"-50.370978","-26.880533",NA,NA,NA,NA,NA,NA
"81","2020-12-21 16:14:47-03","MBM","MBM","427182","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Baccharis","oreophila","Baccharis oreophila","Malme","Schwirkowski, P.","Schwirkowski, P.","2830","2018","06","23","Southern America","Brazil","Santa Catarina","Serra Alta, Vila Pilz. Linha férrea","-49.456111","-26.285556",NA,"Arbusto, heliófita. Flores brancas","MBM427182",NA,"São Bento do Sul","2018",NA,NA,NA,"06","23","-49.456111","-26.285556",NA,NA,"850","850",NA,NA
"82","2020-12-21 16:14:47-03","MBM","MBM","63910","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Baccharis","oreophila","Baccharis oreophila","Malme","Bringel, J.B.","Oliveira, A.A.","4007","2016","11","14","Southern America","Brazil","Paraná","Conglomerado: 303-L; subunidade: 1; subparcela: 2; indivíduo: 2","-50.04","-24.975",NA,"Árvore 6,9 m; capítulos amarelos.","MBM063910","MBM063910","Carambeí","2017",NA,NA,NA,"05","25","-50.04","-24.975",NA,NA,NA,NA,NA,NA
"83","2020-12-21 16:14:47-03","MBM","MBM",NA,"PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Baccharis","oreophila","Baccharis oreophila","Malme","Brotto, M.L.","Dalmaso, C.A.","442","2013","07","09","Southern America","Brazil","Paraná",NA,"-51.300003","-26.64",NA,"Arbusto.","IFN000704",NA,"General Carneiro","2013",NA,NA,NA,"08","16","-51.300003","-26.64",NA,NA,NA,NA,NA,NA
"84","2020-12-21 16:14:47-03","MBM","MBM",NA,"PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Baccharis","oreophila","Baccharis oreophila","Malme","Barboza, E.","Saueressig, D.","2044","2013","06","11","Southern America","Brazil","Paraná",NA,"-51.48","-26.100003",NA,"Árvore.","IFN000784",NA,"Bituruna","2013",NA,NA,NA,"07","18","-51.48","-26.100003",NA,NA,NA,NA,NA,NA
"85","2020-12-21 16:14:47-03","MBM","MBM",NA,"PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Baccharis","oreophila","Baccharis oreophila","Malme","Brotto, M.L.","Dalmaso, C.A.","499","2013",NA,NA,"Southern America","Brazil","Paraná",NA,"-52.02","-26.100003",NA,NA,"IFN000807",NA,"Coronel Domingos Soares","2013",NA,NA,NA,"08","16","-52.02","-26.100003",NA,NA,NA,NA,NA,NA
"86","2020-12-21 16:14:47-03","MBM","MBM","53777","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Baccharis","oreophila","Baccharis oreophila","Malme","Irmão Teodoro Luis","Hatschbach, G.","7052","1960","05","06","Southern America","Brazil","Paraná",NA,"-49.0553016662598","-25.3055992126465",NA,"Arbusto.; Capoeira.","MBM053777","MBM053777","Campina Grande do Sul","1960","55154","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2020-12-21 16:14:47-03","MBM","MBM","53776","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Baccharis","oreophila","Baccharis oreophila","Malme","Irmão Teodoro Luis","Hatschbach, G.","7051","1960","05","06","Southern America","Brazil","Paraná",NA,"-49.0553016662598","-25.3055992126465",NA,"Arbusto.; Capoeiras.","MBM053776","MBM053776","Campina Grande do Sul","1960","55154","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2020-12-21 16:14:47-03","MBM","MBM","370888","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Baccharis","oreophila","Baccharis oreophila","Malme","Cordeiro, J.","Ristow, R.","718","2010","07","04","Southern America","Brazil","Paraná","Morro do Getúlio, Trilha para o Pico do Paraná.","-49.0553016662598","-25.3055992126465",NA,"Arbusto, 2 m, flor alba.; Borda da floresta.","MBM370888","MBM370888","Campina Grande do Sul","2011","55154","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2020-12-21 16:14:47-03","MBM","MBM","377153","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Baccharis","oreophila","Baccharis oreophila","Malme","Heiden, G.","Lozano, E.D.","267","2010","06","06","Southern America","Brazil","Paraná","Serra do Ibitiraquire","-49.0553016662598","-25.3055992126465",NA,"Arbusto, 2,50 m, capítulos creme.; Campo sujo. Refúgio Vegetacional Altomontano.","MBM377153","MBM377153","Campina Grande do Sul","2010","55154","auto",NA,NA,NA,NA,NA,NA,NA,"1490","1490",NA,NA
"90","2020-12-21 16:14:47-03","MBM","MBM","266609","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Baccharis","oreophila","Baccharis oreophila","Malme","Heiden, G.","Tessmann, G.","3448","1948","04","10","Southern America","Brazil","Paraná","Alto da Serra do Mar.","-49.0769004821777","-25.3656005859375",NA,"Árvore qté 3 m, arbustiforme da grossura do fêmur. Flor com invólucro esverdeado, claro, folha cm estria mediana da cor verde escura; ovário, tubo e corola verde-azeitonado claro, anteras amarelas, mais tarde parda.; Em lugares abert","MBM266609","MBM266609","Quatro Barras","2010","17116","auto",NA,"07","15",NA,NA,NA,NA,NA,NA,NA,NA
"91","2020-12-21 16:14:47-03","MBM","MBM","121667","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Baccharis","oreophila","Baccharis oreophila","Malme","Hatschbach, G.","Silva, J.M.; Cordeiro, J.; Cordeiro, J.","528","1988","04","12","Southern America","Brazil","Paraná","Morro Mãe Catira","-49.0769004821777","-25.3656005859375",NA,"Arbusto, 1 m, capítulos creme. Masculino.; Matinha nebular.","MBM121667","MBM121667","Quatro Barras","1988","17116","auto",NA,NA,NA,NA,NA,NA,NA,"1300","1300",NA,NA
"92","2020-12-21 16:14:47-03","MBM","MBM","123636","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Baccharis","oreophila","Baccharis oreophila","Malme","Hatschbach, G.","Silva, J.M.; Cordeiro, J.; Cordeiro, J.","530","1988","04","12","Southern America","Brazil","Paraná","Morro Mãe Catira","-49.0769004821777","-25.3656005859375",NA,"Arbusto, 1 m, capítulos creme.; Matinha nebular.","MBM123636","MBM123636","Quatro Barras","1988","17116","auto",NA,NA,NA,NA,NA,NA,NA,"1300","1300",NA,NA
"93","2020-12-21 16:14:47-03","MBM","MBM","123639","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Baccharis","oreophila","Baccharis oreophila","Malme","Hatschbach, G.","Kummrow, R.; Cordeiro, J.; Cordeiro, J.","3044","1988","08","03","Southern America","Brazil","Paraná","Morro Mãe Catira","-49.0769004821777","-25.3656005859375",NA,"Arbusto, 2 m, capítulos creme. Masculino.; Matinha nebular do alto do morro.","MBM123639","MBM123639","Quatro Barras","1988","17116","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2020-12-21 16:14:47-03","MBM","MBM","30314","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Baccharis","oreophila","Baccharis oreophila","Malme","Barroso, G.M.","Hatschbach, G.","34555","1974","07","09","Southern America","Brazil","Paraná","Rio Taquari.","-49.0769004821777","-25.3656005859375",NA,"Arbusto, 2 m, capítulos creme.; Orla campo ácido.","MBM030314","MBM030314","Quatro Barras","1978","17116","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2020-12-21 16:14:47-03","MBM","MBM","75304","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Baccharis","oreophila","Baccharis oreophila","Malme","Hatschbach, G.","Hatschbach, G.","37308","1975","10","09","Southern America","Brazil","Paraná","Serra do Votuvoru","-49.3142013549805","-25.1900005340576",NA,"Arvoreta, 6 m, capítulos creme.; Mata secundária, dos peraus.","MBM075304","MBM075304","Rio Branco do Sul","1982","37352","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2020-12-21 16:14:47-03","MBM","MBM","75300","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Baccharis","oreophila","Baccharis oreophila","Malme","Hatschbach, G.","Hatschbach, G.","37310","1975","10","09","Southern America","Brazil","Paraná","Serra do Votuvoru","-49.3142013549805","-25.1900005340576",NA,"Arvoreta, 4 m, capítulos creme.; Capoeira.","MBM075300","MBM075300","Rio Branco do Sul","1982","37352","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2020-12-21 16:14:47-03","MBM","MBM","299951","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Baccharis","oreophila","Baccharis oreophila","Malme","Ribas, O.S.","Silva, J.M.","4182","2004","11","02","Southern America","Brazil","Paraná","Rio Pequeno.","-49.2064018249512","-25.5347003936768",NA,"Árvore, 3 m, capítulos creme.; Capão com Araucária.","MBM299951","MBM299951","São José dos Pinhais","2005","45291","auto",NA,"04","01",NA,NA,NA,NA,NA,NA,NA,NA
"98","2020-12-21 16:14:47-03","MBM","MBM","299987","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Baccharis","oreophila","Baccharis oreophila","Malme","Ribas, O.S.","Silva, J.M.","4201","2004","11","02","Southern America","Brazil","Paraná","Rio Pequeno.","-49.2064018249512","-25.5347003936768",NA,"Arvoreta, 4 m, capítulo alvacento.; Araucarieto.","MBM299987","MBM299987","São José dos Pinhais","2005","45291","auto",NA,"04","01",NA,NA,NA,NA,NA,NA,NA,NA
"99","2020-12-21 16:14:47-03","MBM","MBM","53775","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Baccharis","oreophila","Baccharis oreophila","Malme","Irmão Teodoro Luis","Hatschbach, G.","5543","1959","03","12","Southern America","Brazil","Paraná",NA,"-49.1988983154297","-25.9281005859375",NA,"Arvoreta.; Matas secundárias (Erytaroxylum, Podocarpus, myrceugenia, Piptocarpha, etc.)","MBM053775","MBM053775","Tijucas do Sul","1959","25228","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2020-12-21 16:14:47-03","MBM","MBM","248465","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Baccharis","oreophila","Baccharis oreophila","Malme","Heiden, G.","Robim, M.J.","502","1987","10","20","Southern America","Brazil","São Paulo","Parque Estadual do Instituto Florestal","-45.5900001525879","-22.7299995422363",NA,"Arbusto, flores alvas.; Ao lado da estrada.","MBM248465","MBM248465","Campos do Jordão","2010","21048","auto",NA,"07","13",NA,NA,NA,NA,NA,NA,NA,NA
"101","2020-12-21 16:14:47-03","MBM","MBM","190236","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Baccharis","oreophila","Baccharis oreophila","Malme","Heiden, G.","Hoehne, W.","12478","1949","06","15","Southern America","Brazil","São Paulo","Jabaquara","-46.6300010681152","-23.5400009155273",NA,"Forma masculina","MBM190236","MBM190236","São Paulo","2010","53584","auto",NA,"07","13",NA,NA,NA,NA,NA,NA,NA,NA
"102","2020-12-21 16:14:47-03","MBM","MBM","127920","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Baccharis","oreophila","Baccharis oreophila","Malme","Heiden, G.","Hoehne, W.","s.n.","1949","05","20","Southern America","Brazil","São Paulo","Jabaquara","-46.6300010681152","-23.5400009155273",NA,"Forma feminina","MBM127920","MBM127920","São Paulo","2010","53584","auto",NA,"07","13",NA,NA,NA,NA,NA,NA,NA,NA
