"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","phylum","order","infraspecificEpithet","typeStatus","continentOcean","locality","preparationType","occurrenceRemarks","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber"
"49","2020-11-19 10:24:34-03","CPAP","CPAP","19339","PreserverdSpecimen","Plantae","Orobanchaceae","Buchnera","longifolia","Buchnera longifolia","Kunth","V.J.Pott","Pott, V.J.","8509","2005","12","10","Brasil","MS","Bonito","-56.841667","-21.048611","56°50'30W","21°02'55S",NA,NA,NA,NA,NA,NA,NA,"Fazenda Princezinha, cerca de 6 km da sede, no vale do Banhado Rio Perdido, entorno do Parque Nacional da Serra da Bodoquena.",NA,"Erva ereta, anfíbia 50-60cm de altura. FLOR: lilás. FRUTO: verde, imaturo. INTERESSE: . FREQUÊNCIA: Esparsa.. AMBIENTE: Banhado, bebedouro de gado ao longo do capim navalha.. SUBSTRATO: solo argiloso de origem calcária.. RELEVO: plano.",NA,NA,NA,NA,"2006","06","06",NA,NA,NA,NA,NA
"50","2020-11-19 10:24:34-03","CPAP","CPAP","3810","PreserverdSpecimen","Plantae","Orobanchaceae","Buchnera","longifolia","Buchnera longifolia","Kunth","V. C. Souza","Pott, A.","3302","1987","09","01","Brasil","MS","Corumbá","-57.133333","-19.633333","57°08' W","19°38' S",NA,NA,NA,NA,NA,NA,NA,"Fazenda Acurizal; Sub-região do Nabileque; Pantanal - invernada Cerca Nova, próximo a invernada Canjiqueiral, km 664 da BR-262",NA,"Erva ereta. FLOR: lilás azulada. Folhas basais arroxeadas. FRUTO: ainda verde. INTERESSE: Levantamento florístico. FREQUÊNCIA: Frequente em murundu. AMBIENTE: Paratudal (savana inundável de T. caraiba, Sorghastrum e outras Gramínea). SUBSTRATO: solo argi","90","90",NA,NA,"1996","09",NA,NA,NA,NA,NA,NA
"51","2020-11-19 10:24:34-03","CPAP","CPAP","7202","PreserverdSpecimen","Plantae","Orobanchaceae","Buchnera","longifolia","Buchnera longifolia","Kunth","V. J. Pott","Pott, V. J.","1177","1989","12","06","Brasil","MS","Corumbá","-57.05","-19.233333","57°03' W","19°14' S",NA,NA,NA,NA,NA,NA,NA,"Fazenda Leque (Murundu-alegre), Sub-região do Abobral, Pantanal - próximo a baía do fundão/búfalo",NA,"Erva ereta 40cm de altura. Folhas basais de cor vinho. FLOR: lilás. FRUTO: marrom. INTERESSE: . FREQUÊNCIA: Muito frequente. AMBIENTE: Campo alagável. SUBSTRATO: solo areno-argiloso. RELEVO: plano.","98","98",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2020-11-19 10:24:34-03","CPAP","CPAP","7203","PreserverdSpecimen","Plantae","Orobanchaceae","Buchnera","longifolia","Buchnera longifolia","Kunth","V. C. Souza","Pott, V. J.","1178","1989","12","06","Brasil","MS","Corumbá","-57.05","-19.233333","57°03' W","19°14' S",NA,NA,NA,NA,NA,NA,NA,"Fazenda Leque (Murundu-alegre), Sub-região do Abobral, Pantanal - próximo a baía do fundão/búfalo",NA,"Folhas basais verde. FLOR: branca. FRUTO: . INTERESSE: . FREQUÊNCIA: Frequente. AMBIENTE: Campo alagável. SUBSTRATO: solo areno-argiloso. RELEVO: plano.","98","98",NA,NA,"1996","09",NA,NA,NA,NA,NA,NA
"53","2020-11-19 10:24:34-03","CPAP","CPAP","8651","PreserverdSpecimen","Plantae","Orobanchaceae","Buchnera","longifolia","Buchnera longifolia","Kunth","V. J. Pott","Pott, A.","5846","1991","02","06","Brasil","MS","Aquidauana","-56.383333","-19.483333","56°23' W","19°29' S",NA,NA,NA,NA,NA,NA,NA,"Fazenda Fazendinha (brejo), largo da Água Branca, área do rio Negro, Pantanal",NA,"Erva ereta. FLOR: rota.. FRUTO: castanho escuro. INTERESSE: Levantamento florístico. FREQUÊNCIA: Rara. AMBIENTE: Campo alagável. SUBSTRATO: solo siltoso. RELEVO: plano.","90","90",NA,NA,"1996","11",NA,NA,NA,NA,NA,NA
"54","2020-11-19 10:24:34-03","CPAP","CPAP","8987","PreserverdSpecimen","Plantae","Orobanchaceae","Buchnera","longifolia","Buchnera longifolia","Kunth","V. J. Pott","Salis, S. M.","530","1991","09","13","Brasil","MT","Poconé","-56.583333","-16.333333","56°35' W","16°20' S",NA,NA,NA,NA,NA,NA,NA,"Fazenda Santa Inês, Pantanal - beira de estrada",NA,"Erva ereta. FLOR: lilás. FRUTO: . INTERESSE: Levantamento florístico. FREQUÊNCIA: Esparsa. AMBIENTE: Beira de caapão de cerrado. SUBSTRATO: solo argilo-arenoso. RELEVO: plano.","103","103",NA,NA,"1996","11",NA,NA,NA,NA,NA,NA
"55","2020-11-19 10:24:34-03","CPAP","CPAP","996","PreserverdSpecimen","Plantae","Orobanchaceae","Buchnera","longifolia","Buchnera longifolia","Kunth","A. Pott","Pott, A.","1712","1985","02","25","Brasil","MS","Corumbá","-56.65","-18.983333","56°39' W","18°59' S",NA,NA,NA,NA,NA,NA,NA,"Fazenda Nhumirim; Sub-região da Nhecolândia; Pantanal",NA,"Erva ereta. FLOR: . FRUTO: . INTERESSE: . FREQUÊNCIA: . AMBIENTE: Caronal (campo de Elyonurus); pouco alagável. SUBSTRATO: solo argiloso; aluvial. RELEVO: plano.","90","90",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2019-12-19 08:08:18-03","FPS","FPS","8","MachineObservation","Plantae","Orobanchaceae","Buchnera","longifolia","Buchnera longifolia","Kunth","Brotto, M.L.","Schwirkowski, P.","99","2013","12","07","Brasil","Santa Catarina","Campo Alegre","-49.257135","-26.248438","-49.257135","-26.248438","FPS00008,MBM391910","FPS00008_v01 FPS00008_v02 MBM391910",NA,NA,NA,NA,NA,"Rio Vermelho, propriedade de Elizabete Eibs",NA,NA,NA,NA,NA,NA,"2014","08","20",NA,"MBM 391910","voucher",NA,NA
"57","2019-02-15 11:50:35-02","IPA","IPA","11778","S","Plantae","Scrophulariaceae","Buchnera","longifolia","Buchnera longifolia","Kunth","Rita Pereira","Andrade-Lima","58-3195","1958","05","25","Brasil","Goiás",NA,NA,NA,NA,NA,"IPA0011778",NA,"Plantae",NA,NA,NA,"Southern America","campo entre Aragarças e Cayaponia.",NA,"Subarbusto ca. 1,50m. Flor roxo-claro (cerúlea).",NA,NA,NA,NA,"1982","04","01",NA,NA,NA,NA,NA
"58","2019-02-15 11:50:35-02","IPA","IPA","18132","S","Plantae","Scrophulariaceae","Buchnera","longifolia","Buchnera longifolia","Kunth","Moldentke, H.","Krapovickas, A.","14401","1968","06","07","Brasil","Mato Grosso do Sul","Bataguassu","-52.4221992492676","-21.7141990661621",NA,NA,"IPA0018132",NA,"Plantae",NA,NA,NA,"Southern America","42 km W de Porto 15 de novembro.",NA,"1m altura; flor lilas.; En cerrado, suelo gris.",NA,NA,"65610","auto",NA,NA,NA,NA,NA,NA,NA,NA
"59","2019-02-15 11:50:35-02","IPA","IPA","6932","S","Plantae","Scrophulariaceae","Buchnera","longifolia","Buchnera longifolia","Kunth","Ichaso, C.L.F.","Pickel, B.","1109","1925","03","10","Brasil","Pernambuco","São Lourenço da Mata","-35.0182991027832","-8.00222015380859",NA,NA,"IPA0006932",NA,"Plantae",NA,NA,NA,"Southern America","Tapera, à beira da mata.",NA,"Flores azuis.",NA,NA,"21764","auto","1970","09","25",NA,NA,NA,NA,NA
"60","2019-08-27 13:33:09-03","IAP","PACA-AGP","54716","PreservedSpecimen","Plantae","Scrophulariaceae","Buchnera","elongata","Buchnera elongata","Benth. ex Griseb.","B. Rambo SJ Sicher","Rambo, B.",NA,"1954","01","01","Brasil","RS","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,"PACA054716",NA,"Magnoliophyta","Scrophulariales",NA,NA,NA,"Faz. Englert",NA,"Sem material. Habitat: In campestribus graminosis. Fenofase: flor",NA,NA,"76715","auto","1954","09","17","Magnoliatae",NA,NA,NA,NA
"61","2019-08-27 13:33:09-03","IAP","PACA-AGP","53399","PreservedSpecimen","Plantae","Scrophulariaceae","Buchnera","elongata","Buchnera elongata","Benth. ex Griseb.","Emrich-Rambo Sicher","Rambo, B.",NA,"1952","11","24","Brasil","RS","Caaró",NA,NA,NA,NA,"PACA053399",NA,"Magnoliophyta","Scrophulariales",NA,NA,NA,"Perto de São Luiz.",NA,"Sem material. Habitat: In campestribus graminosis. Fenofase: flor e fruto",NA,NA,NA,NA,"1954","09","17","Magnoliatae",NA,NA,NA,NA
"62","2019-08-27 13:33:09-03","IAP","PACA-AGP","31788","PreservedSpecimen","Plantae","Scrophulariaceae","Buchnera","elongata","Buchnera elongata","Benth. ex Griseb.","V. C. Souza","Rambo, B.",NA,"1946","02","07","Brasil","SC","Sombrio","-49.61669921875","-29.113899230957",NA,NA,"PACA031788",NA,"Magnoliophyta","Scrophulariales",NA,NA,NA,"Perto de Araranguá.",NA,"Habitat: In campestribus arenosis. Fenofase: fruto maturo",NA,NA,"16515","auto","1994","01","25","Magnoliatae",NA,NA,NA,NA
"63","2019-08-27 13:33:09-03","IAP","PACA-AGP","11552","PreservedSpecimen","Plantae","Scrophulariaceae","Buchnera","longifolia","Buchnera longifolia","Kunth ex H. B. K.","V. C. Souza","P. Buck SJ",NA,"1944","01",NA,"Brasil","RS","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,"PACA011552",NA,"Magnoliophyta","Scrophulariales",NA,NA,NA,"Faz. Englert",NA,"Habitat: In campestribus dumetosis. Fenofase: flor",NA,NA,"76715","auto","1994","01","25","Magnoliatae",NA,NA,NA,NA
"64","2019-08-27 13:33:09-03","IAP","PACA-AGP","56374","PreservedSpecimen","Plantae","Scrophulariaceae","Buchnera","longifolia","Buchnera longifolia","Kunth ex H. B. K.","V. C. Souza","Rambo, B.",NA,"1955","01","02","Brasil","RS","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,"PACA056374",NA,"Magnoliophyta","Scrophulariales",NA,NA,NA,"Faz. Englert",NA,"Habitat: In campestribus graminosis. Fenofase: flor e fruto",NA,NA,"76715","auto","1994","01","25","Magnoliatae",NA,NA,NA,NA
"65","2019-08-27 13:33:09-03","IAP","PACA-AGP","35391","PreservedSpecimen","Plantae","Scrophulariaceae","Buchnera","longifolia","Buchnera longifolia","Kunth ex H. B. K.","V. C. Souza","Henz, E.",NA,"1946","09","23","Brasil","RS","São Leopoldo","-51.1472015380859","-29.7602996826172",NA,NA,"PACA035391",NA,"Magnoliophyta","Scrophulariales",NA,NA,NA,NA,NA,"Habitat: In campestribus dumetosis. Fenofase: flor e fruto",NA,NA,"10287","auto","1994","01","25","Magnoliatae",NA,NA,NA,NA
"66","2019-08-27 13:33:09-03","IAP","PACA-AGP","9229","PreservedSpecimen","Plantae","Scrophulariaceae","Buchnera","longifolia","Buchnera longifolia","Kunth ex H. B. K.","V. C. Souza","Rambo, B.",NA,"1942","01","26","Brasil","RS","Tupanciretã","-53.8358001708984","-29.0806007385254",NA,NA,"PACA009229",NA,"Magnoliophyta","Scrophulariales",NA,NA,NA,"Jarí, Arr. Cachoeira.",NA,"Habitat: In campestribus dumetosis. Fenofase: flor e fruto",NA,NA,"59498","auto","1994","01","25","Magnoliatae",NA,NA,NA,NA
"67","2019-08-27 13:33:09-03","IAP","PACA-AGP","34829","PreservedSpecimen","Plantae","Scrophulariaceae","Buchnera","longifolia","Buchnera longifolia","Kunth ex H. B. K.","V. C. Souza","Rambo, B.",NA,"1947","01","05","Brasil","RS","Vacaria","-50.9338989257812","-28.5121994018555",NA,NA,"PACA034829",NA,"Magnoliophyta","Scrophulariales",NA,NA,NA,"Faz. da Ronda",NA,"Habitat: In campestribus dumetosis. Fenofase: flor e fruto",NA,NA,"63451","auto","1994","01","25","Magnoliatae",NA,NA,NA,NA
"68","2019-08-27 13:33:09-03","IAP","PACA-AGP","32316","PreservedSpecimen","Plantae","Scrophulariaceae","Buchnera","longifolia","Buchnera longifolia","Kunth ex H. B. K.","V. C. Souza","Rambo, B.",NA,"1946","02","17","Brasil","ES","Tainhas",NA,NA,NA,NA,"PACA032316",NA,"Magnoliophyta","Scrophulariales",NA,NA,NA,"Perto de São Francisco de Paula.",NA,"Habitat: In campestribus graminosis. Fenofase: flor",NA,NA,NA,NA,"1994","01","25","Magnoliatae",NA,NA,NA,NA
"69","2019-08-27 13:33:09-03","IAP","PACA-AGP","4720","PreservedSpecimen","Plantae","Scrophulariaceae","Buchnera","longifolia","Buchnera longifolia","Kunth ex H. B. K.","V. C. Souza","Rambo, B.",NA,"1941","03","10","Brasil","RS","Salto Mucunan",NA,NA,NA,NA,"PACA004720",NA,"Magnoliophyta","Scrophulariales",NA,NA,NA,"fl. uruguay",NA,"Habitat: In rupestribus ad flumen. Fenofase: flor",NA,NA,NA,NA,"1994","01","25","Magnoliatae",NA,NA,NA,NA
"70","2019-08-27 13:33:09-03","IAP","PACA-AGP","35925","PreservedSpecimen","Plantae","Scrophulariaceae","Buchnera","longifolia","Buchnera longifolia","Kunth ex H. B. K.","V. C. Souza","Hatschbach, G.","499","1946","10","20","Brasil","PR","Piraquara","-49.0633010864258","-25.4416999816895",NA,NA,"PACA035925",NA,"Magnoliophyta","Scrophulariales",NA,NA,NA,"Florestal",NA,"Em campo. Habitat: In campestribus graminosis. Fenofase: flor violeta","930","930","12577","auto","1994","01","25","Magnoliatae",NA,NA,NA,NA
"71","2019-08-27 13:33:09-03","IAP","PACA-AGP","8807","PreservedSpecimen","Plantae","Scrophulariaceae","Buchnera","longifolia","Buchnera longifolia","Kunth ex H. B. K.","V. C. Souza","Rambo, B.",NA,"1942","01","15","Brasil","RS","Bom Jesus","-50.4166984558105","-28.6678009033203",NA,NA,"PACA008807",NA,"Magnoliophyta","Scrophulariales",NA,NA,NA,"Arr. Cap. Grande",NA,"Habitat: In campestribus graminosis. Fenofase: flor e fruto",NA,NA,"55856","auto","1994","01","25","Magnoliatae",NA,NA,NA,NA
"72","2019-08-27 13:33:09-03","IAP","PACA-AGP","36426","PreservedSpecimen","Plantae","Scrophulariaceae","Buchnera","longifolia","Buchnera longifolia","Kunth ex H. B. K.","V. C. Souza","Rambo, B.",NA,"1948","02",NA,"Brasil","RS","Cambará do Sul","-50.1446990966797","-29.0478000640869",NA,NA,"PACA036426",NA,"Magnoliophyta","Scrophulariales",NA,NA,NA,"Perto de São Francisco de Paula.",NA,"Habitat: In campestribus graminosis. Fenofase: flor",NA,NA,"30776","auto","1994","01","25","Magnoliatae",NA,NA,NA,NA
"73","2019-08-27 13:33:09-03","IAP","PACA-AGP","31161","PreservedSpecimen","Plantae","Scrophulariaceae","Buchnera","longifolia","Buchnera longifolia","Kunth ex H. B. K.","V. C. Souza","Rambo, B.",NA,"1946","10",NA,"Brasil","RS","Caxias do Sul","-51.1794013977051","-29.1681003570557",NA,NA,"PACA031161",NA,"Magnoliophyta","Scrophulariales",NA,NA,NA,"Vila Oliva",NA,"Habitat: In campestribus graminosis. Fenofase: flor e fruto",NA,NA,"49662","auto","1994","01","25","Magnoliatae",NA,NA,NA,NA
"74","2019-08-27 13:33:09-03","IAP","PACA-AGP","59121","PreservedSpecimen","Plantae","Scrophulariaceae","Buchnera","longifolia","Buchnera longifolia","Kunth ex H. B. K.","V. C. Souza","Pivetta","984","1955","01","26","Brasil","RS","Ijuí","-53.9146995544434","-28.3878002166748",NA,NA,"PACA059121",NA,"Magnoliophyta","Scrophulariales",NA,NA,NA,"Dr. Pestana",NA,"Flor: roxo carregado. Habitat: In campestribus Fenofase: fruto Hábito: erva",NA,NA,"36807","auto","1994","01","25","Magnoliatae",NA,NA,NA,NA
"75","2019-08-27 13:33:09-03","IAP","PACA-AGP","38110","PreservedSpecimen","Plantae","Scrophulariaceae","Buchnera","longifolia","Buchnera longifolia","Kunth ex H. B. K.","V. C. Souza","Rambo, B.",NA,"1948","11","20","Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,"PACA038110",NA,"Magnoliophyta","Scrophulariales",NA,NA,NA,"Morro da Polícia",NA,"Habitat: In campestribus dumetosis. Fenofase: flor",NA,NA,"29946","auto","1994","01","25","Magnoliatae",NA,NA,NA,NA
"76","2020-12-21 16:37:26-03","IAP","PACA-AGP","11324","PreservedSpecimen","Plantae","Scrophulariaceae","Buchnera","longifolia","Buchnera longifolia","Kunth ex H. B. K.","V. C. Souza","Heidler, A.",NA,"1943",NA,NA,"Brasil","RS","Santa Maria","-53.8069000244141","-29.6842002868652",NA,NA,"PACA011324",NA,"Magnoliophyta","Scrophulariales",NA,NA,NA,NA,NA,"Habitat: In campestribus graminosis. Fenofase: flor",NA,NA,"37819","auto","1994","01","25","Magnoliatae",NA,NA,NA,NA
"77","2019-08-27 13:33:09-03","IAP","PACA-AGP","25627","PreservedSpecimen","Plantae","Scrophulariaceae","Buchnera","longifolia","Buchnera longifolia","Kunth ex H. B. K.","V. C. Souza","Rambo, B.",NA,"1944","01",NA,"Brasil","RS","São Gabriel","-54.3199996948242","-30.3363990783691",NA,NA,"PACA025627",NA,"Magnoliophyta","Scrophulariales",NA,NA,NA,"Faz. Santa Cecília",NA,"Habitat: In campestribus graminosis. Fenofase: flor e fruto",NA,NA,"56206","auto","1994","01","25","Magnoliatae",NA,NA,NA,NA
"78","2019-08-27 13:33:09-03","IAP","PACA-AGP","7841","PreservedSpecimen","Plantae","Scrophulariaceae","Buchnera","longifolia","Buchnera longifolia","Kunth ex H. B. K.","V. C. Souza","F. Theissen SJ","424","1907",NA,NA,"Brasil","RS","São Leopoldo","-51.1472015380859","-29.7602996826172",NA,NA,"PACA007841",NA,"Magnoliophyta","Scrophulariales",NA,NA,NA,NA,NA,"Habitat: In campestribus graminosis. Fenofase: flor e fruto",NA,NA,"10287","auto","1994","01","25","Magnoliatae",NA,NA,NA,NA
"79","2019-08-27 13:33:09-03","IAP","PACA-AGP","25042","PreservedSpecimen","Plantae","Scrophulariaceae","Buchnera","longifolia","Buchnera longifolia","Kunth ex H. B. K.","V. C. Souza","A. Reckziegel",NA,"1943",NA,NA,"Brasil","RS","São Leopoldo","-51.1472015380859","-29.7602996826172",NA,NA,"PACA025042",NA,"Magnoliophyta","Scrophulariales",NA,NA,NA,NA,NA,"Habitat: In campestribus graminosis. Fenofase: sterilis",NA,NA,"10287","auto","1994","01","25","Magnoliatae",NA,NA,NA,NA
"80","2019-08-27 13:33:09-03","IAP","PACA-AGP","47611","PreservedSpecimen","Plantae","Scrophulariaceae","Buchnera","longifolia","Buchnera longifolia","Kunth ex H. B. K.","V. C. Souza","Reitz, R.","2861","1948","01","08","Brasil","SC","Bom Retiro","-49.489200592041","-27.7971992492676",NA,NA,"PACA047611",NA,"Magnoliophyta","Scrophulariales",NA,NA,NA,NA,NA,"Flor roxa.&nf;Planta com aproximadamente 0,8m. Habitat: In pascuo. Campo. Fenofase: flor e fruto Hábito: erva","930","930","35974","auto","1994","01","25","Magnoliatae",NA,NA,NA,NA
"81","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0046866","PreservedSpecimen","Plantae","Scrophulariaceae","Buchnera","longifolia","Buchnera longifolia","Kunth",NA,"J. Paula-Souza; M. S. Ferrucci, J. G. Rando, E. I. Meza Torres","7257","2007","1","15","Argentina","Misiones",NA,"-55.7258","-27.6326",NA,NA,NA,NA,"Magnoliophyta","Lamiales",NA,NA,NA,"Dep. Candelaria. Parque Provincial de Faxinal.",NA,"Erva, flores rosas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0046867","PreservedSpecimen","Plantae","Scrophulariaceae","Buchnera","longifolia","Buchnera longifolia","Kunth",NA,"A. Krapovickas; C. L. Cristobal, S. Caceres, S. G. Tressens, C. Zamudio","41251","1987","3","6","Argentina","Corrientes",NA,"-56.06667","-27.05",NA,NA,NA,NA,"Magnoliophyta","Lamiales",NA,NA,NA,"Ea. Santa Rita. Ayo. Proximo al casco.",NA,"Flores violaceas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2021-04-07 11:46:53-03","UFMS","CGMS","70350","PreservedSpecimen","Plantae","Orobanchaceae","Buchnera","longifolia","Buchnera longifolia","Kunth","V.J. Pott","V.J. Pott; E. Scremin-Dias; A. Pott","8548","2005","12","12","Brasil","Mato Grosso do Sul","Porto Murtinho","-56.7813889","-21.1166667","-56,7813889","-21,1166667","CGMS1069734",NA,NA,NA,NA,NA,NA,"Fazenda Laudejá, divisa com Fazenda Santo Antônio, entorno do Parque Nacional da Serra da Bodoquena.",NA,NA,"525","525",NA,NA,"2016","06","06",NA,NA,NA,NA,NA
"84","2021-04-07 11:46:53-03","UFMS","CGMS","74747","PreservedSpecimen","Plantae","Orobanchaceae","Buchnera","longifolia","Buchnera longifolia","Kunth","V.J. Pott","A. Pott; V.J. Pott, A. Boock, M.R. Araujo & O.C. Souza","4046","1987","12","07","Brasil","Mato Grosso do Sul","Corumbá","-57.1333333","-19.8666667","-57,1333333","-19,8666667","CGMS1107613",NA,NA,NA,NA,NA,NA,"Fazenda Acurizal, Nabileque, Pantanal.",NA,"Fruto preto. Ponto Caronal 1. CPAP - 4724. Habitat: Campo de Elionurus muticus (caronal). Solo arenoso (areia quartzosa). Relevo plano. Habito: Erva ereta com xilopódio. Esparsa.","90","90",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2021-04-07 11:46:53-03","UFMS","CGMS","55709","PreservedSpecimen","Plantae","Orobanchaceae","Buchnera","longifolia","Buchnera longifolia","Kunth",NA,"V.J. Pott; E. Scremin-Dias; A. Pott","8509","2005","12","10","Brasil","Mato Grosso do Sul","Bonito","-56.8416666","-21.0486111","-56,8416666","-21,0486111","CGMS1085676",NA,NA,NA,NA,NA,NA,"Fazenda Princezinha, cerca de 6Km da sede, no vale do Banhado Rio Perdido, entorno do Parque Nacional da Serra da Bodoquena.",NA,"Flor lilás. Fruto verde, imaturo. Habitat: Banhado, bebedouro de gado ao longo do capim navalha. Solo argiloso de origem calcária. Relevo plano. Esparso. Habito: Erva ereta, anfíbia 50-60cm de altura.","555","555",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2021-04-07 11:46:53-03","UFMS","CGMS","72870","PreservedSpecimen","Plantae","Orobanchaceae","Buchnera","longifolia","Buchnera longifolia","Kunth","V.J. Pott","V.J. Pott; A. Pott; G. Catian","12330","2016","10","21","Brasil","Mato Grosso do Sul","Bonito","-56.6013889","-21.3930555","-56,6013889","-21,3930555","CGMS1105677",NA,NA,NA,NA,NA,NA,"Fazenda Gramado. Banhado do Rio da Prata.",NA,"Flor roxa. Habitat: Campo úmido de Vereda, sem buriti. Solo hidromórfico orgânico. Relevo plano. Habito: Erva aquática emergente. Mancha ocasional.","349","349",NA,NA,"2016","11","04",NA,NA,NA,NA,NA
"87","2021-04-07 11:46:53-03","UFMS","CGMS","74655","PreservedSpecimen","Plantae","Orobanchaceae","Buchnera","longifolia","Buchnera longifolia","Kunth","V.J. Pott","G. Catian","172","2014","12","15","Brasil","Mato Grosso do Sul","Corumbá","-57.0427777","-19.3983333","-57,0427777","-19,3983333","CGMS1107521",NA,NA,NA,NA,NA,NA,"Fazenda São João - Estrada Parque. Sub-região Abobral.",NA,"Flor presente. Habitat: Campo seco. Solo arenoso. Habito: Erva terrestre.","90","90",NA,NA,"2019","09","11",NA,NA,NA,NA,NA
"88","2021-04-07 11:46:53-03","UFMS","CGMS","60118","PreservedSpecimen","Plantae","Orobanchaceae","Buchnera","longifolia","Buchnera longifolia","Kunth","V.J. Pott","A. Pott; F. Bao; M. Rocha","16256","2011","10","16","Brasil","Mato Grosso do Sul","Corumbá","-57.0186111","-19.5027778","-57,0186111","-19,5027778","CGMS1093121",NA,NA,NA,NA,NA,NA,"Fazenda São Bento, ao norte da Estrada Parque.",NA,"Flor arroxeada. Folhas basais avermelhadas. Habitat: Pantanal, sub-região do Abobral. Campo alagável, solo arenoso. Relevo plano. Habito: Erva ereta. 40 cm de altura. Ocasional.","90","90",NA,NA,"2017","04","29",NA,NA,NA,NA,NA
"89","2021-04-07 11:48:47-03","UFMS","CGMS","34176","PreservedSpecimen","Plantae","Scrophulariaceae","Buchnera","longifolia","Buchnera longifolia","Kunth","U.M. Resende","A.C. Araújo; R.S. Arruda","489","1999","10","10","Brasil","Mato Grosso do Sul","Corumbá","-57","-19.5577778","-57","-19,5577778","CGMS1063571",NA,NA,NA,NA,NA,NA,"Fazenda São Bento, próximo a Torre do INPE, Pantanal.",NA,"Flor lilás. Capão 25 - borda. Habitat: Capão. Habito: Erva.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2021-04-07 11:46:53-03","UFMS","CGMS","71694","PreservedSpecimen","Plantae","Orobanchaceae","Buchnera","longifolia","Buchnera longifolia","Kunth","V.J. Pott","L.P. Oliveira; V.J. Pott, E.O. Souza, C. Estodutto","87","2018","11","05","Brasil","Mato Grosso do Sul","Bonito","-56.8338889","-21.0977777","-56,8338889","-21,0977777","CGMS1104497",NA,NA,NA,NA,NA,NA,"Fazenda Princesinha. Próximo ao Parque Nacional da Serra da Bodoquena",NA,NA,"526","526",NA,NA,"2018","11","05",NA,NA,NA,NA,NA
"91","2021-04-07 11:46:53-03","UFMS","CGMS","74763","PreservedSpecimen","Plantae","Orobanchaceae","Buchnera","longifolia","Buchnera longifolia","Kunth","V.J. Pott","A. Pott; V.J. Pott, M. Pereira, S.M. de Salis, C.J.A. Ferreira & C.C. de F. Tavares","3707","1987","10","30","Brasil","Mato Grosso do Sul","Corumbá","-57.0166667","-19.2333333","-57,0166667","-19,2333333","CGMS1107629",NA,NA,NA,NA,NA,NA,"Invernada de búfalo, Fazenda Leque (Embrapa), Pantanal.",NA,"Flor roxa. Fruto preto. CPAP - 4194. Habitat: Campo inundável. Relevo plano com mesorelevo. Habito: Erva ereta. Freqüente com Byrsonima.","85","85",NA,NA,"1996",NA,NA,NA,NA,NA,NA,NA
"92","2021-04-07 11:46:53-03","UFMS","CGMS","33292","PreservedSpecimen","Plantae","Orobanchaceae","Buchnera","longifolia","Buchnera longifolia","Kunth","A. Pott","W.G. Barbosa-Filho","71","2008","06","28","Brasil","Mato Grosso do Sul","Aquidauana","-55.6372222","-20.4438889","-55,6372222","-20,4438889","CGMS1062685",NA,NA,NA,NA,NA,NA,"Distrito de Camisão. Morro Paxixi.",NA,"Flor lilás. Habitat: Cerrado. Cerrado rupestre. Habito: Erva.",NA,NA,NA,NA,"2010",NA,NA,NA,NA,NA,NA,NA
"93","2021-04-07 11:46:53-03","UFMS","CGMS","74764","PreservedSpecimen","Plantae","Orobanchaceae","Buchnera","longifolia","Buchnera longifolia","Kunth","V.C. Souza","A. Pott; V.J. Pott, M.R. Araujo & A. Boock","3302","1987","09","01","Brasil","Mato Grosso do Sul","Corumbá","-57.1333333","-19.6333333","-57,1333333","-19,6333333","CGMS1107630",NA,NA,NA,NA,NA,NA,"Fazenda Acurizal, Nabileque, Pantanal - Invernada Cerca Nova (próximo à Invernada Canjiqueiral), Km 664 da BR-262.",NA,"Flor lilás-azulada. Fruto ainda verde. Ponto 41 (pouco pastado). Murundus (montículos) com 0,5-2 m de altura. Folhas basais arroxeadas. CPAP - 3810. Habitat: Paratudal (savana inundável de Tabebuia caraiba, Sorghastrum e outras gramí","90","90",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
