"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","continentOcean","country","locality","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","year","month","day","stateProvince","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","class","previousCatalogNumber","typeStatus","dayIdentified","fieldNumber","individualCount","sex"
"95","2020-12-11 11:42:15-03","UFMG","BHCB","165734","PreservedSpecimen","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","leptostachys","Solanum leptostachys","Dunal","Souza, FS; Tomich, S; Miranda, E; Machado, TM","2023","Southern America","Brasil","Mina Capitão do Mato, Morro da Antena. Litotipo: Itabirito com lentes de hematita compacta e pulverulenta.",NA,"Arbusto em Capão de Mata, flores brancas. Projeto Lacunas do Conhecimento.",NA,NA,NA,"2013","01","16","Minas Gerais","Nova Lima","-43.960556","-20.09","1404","1404","-43.960556","-20.09",NA,NA,"2014","03",NA,NA,NA,NA,NA,NA,NA
"96","2020-12-11 11:42:15-03","UFMG","BHCB","166995","PreservedSpecimen","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","leptostachys","Solanum leptostachys","Dunal","Giacomin, LL; Almeida, TE","2042","Southern America","Brasil","Margens da Rodovia MG-10, CA. 15km após distrito de Cardela Mota. Próximo a entrada do sítio Vellozia.",NA,"Em pleno sol.; Arbusto ereto, 1,5m. Flores com pétalas arroxeadas, estames amarelos. Frutos imaturos verde escuros.; Campo Rupestre quartizitico.","BHCB026746","BHCB026746",NA,"2013","11","25","Minas Gerais","Santana do Riacho","-43.595278","-19.289722","1202","1202","-43.595278","-19.289722",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2020-12-11 11:42:15-03","UFMG","BHCB","181899","PreservedSpecimen","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","leptostachys","Solanum leptostachys","Dunal","Stehmann, JR","6381","Southern America","Brasil","estrada Brumal para Rio Acima",NA,"Arbusto, ca. 3m de altura, flores arroxeadas, frutos imaturos verdes; na borda da floresta estacional semidecidual perturbada; Arbusto, ca. 3m de altura, flores arroxeadas, frutos esverdeados; Floresta Estacional Semidecidual perturba","BHCB038644","BHCB038644",NA,"2016","05","15","Minas Gerais","Santa Barbara","-43.631222","-20.097139","1396","1396","-43.631222","-20.097139",NA,NA,"2016","05",NA,NA,NA,"15",NA,NA,NA
"98","2020-12-11 11:42:15-03","UFMG","BHCB","190659","PreservedSpecimen","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","leptostachys","Solanum leptostachys","Dunal","Vieira, KIC; Resende, HC; Werneck, HA","010","Southern America","Brasil","Estrada Antiga Bento Rodrigues, Estrada de terra para Bento Rodrigues",NA,"Individuo com nº de ponto 022 - ID: RD 014; Beira da estrada, sentido Bento Rodrigues","BHCB190659",NA,NA,"2017","08","23","Minas Gerais","Mariana","-43.426167","-20.264278","718","718","-43.426167","-20.264278",NA,NA,"2018","06",NA,NA,NA,NA,NA,NA,NA
"99","2020-12-11 11:42:15-03","UFMG","BHCB","68827","PreservedSpecimen","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","leptostachys","Solanum leptostachys","Dunal","Oliveira, AM; Stehmann, JR","32","Southern America","Brasil","Pilha do Cavalo. Mina Brucutu - CVRD",NA,"Em borda de mata, em canga couraçada; frutos verdes.",NA,NA,NA,NA,NA,NA,"Minas Gerais","Barão de Cocais",NA,"-19.885556",NA,NA,NA,"-19.885556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2020-12-11 11:42:15-03","UFMG","BHCB","75204","PreservedSpecimen","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","leptostachys","Solanum leptostachys","Dunal","Salino, A","8100","Southern America","Brasil","Àrea da Mina Fábrica Nova (CVRD). Fragmento de Floresta Estacional Semidecidual de fundo de vale",NA,"Arbusto de 1,5m dealtura na borda de floresta. Folhas cartáceas e flores liláses",NA,NA,NA,NA,NA,NA,"Minas Gerais","Mariana","-43.442417","-20.208444","1200","1200","-43.442417","-20.208444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2020-12-11 11:42:15-03","UFMG","BHCB","91131","PreservedSpecimen","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","leptostachys","Solanum leptostachys","Dunal","Stehmann, JR; Lombardi, JA; Mota, RC da","4040","Southern America","Brasil","Fazenda Duas Barras, estrada para a divisa com a Bahia",NA,"Arbusto, cerca de 2m de altura; frutos esverdeados; em remanescente de Floresta Ombrófila Densa. Coordenadas originais: 16°24'12,1-29,5S; 40°02'36,6-33,7W&nf;INVENTÁRIO BIOLÓGICO NOS VALES DOS RIOS JEQUITINHONHA E MUCURI, MG E BA - CI","BHCB002598","BHCB002598",NA,"2005","02","21","Minas Gerais","Santa Maria do Salto","-40.0435","-16.403361","763","847","-40.0435","-16.403361",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2020-12-11 11:42:15-03","UFMG","BHCB","93013","PreservedSpecimen","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","leptostachys","Solanum leptostachys","Dunal","Valente, GE; et al.","1576","Southern America","Brasil",NA,NA,"Arbusto com cerca de 2,0 m de altura, armado com pequenos espinhos. Coletado na beira da BR que liga",NA,NA,NA,NA,NA,NA,"Minas Gerais","Araponga","-42.5208015441895","-20.6667003631592",NA,NA,NA,NA,"16385","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2020-12-11 11:42:15-03","UFMG","BHCB","68977","PreservedSpecimen","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","leptostachys","Solanum leptostachys","Dunal","Barreto, HLM","7812","Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Minas Gerais","Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2020-12-11 11:42:15-03","UFMG","BHCB","21161","PreservedSpecimen","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","leptostachys","Solanum leptostachys","Dunal","Pedralli, G; Stehmann, JR","s.n.","Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Minas Gerais","São Gonçalo do Rio Abaixo","-43.3622016906738","-19.826099395752",NA,NA,NA,NA,"17525","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2020-12-11 11:42:15-03","UFMG","BHCB","16327","PreservedSpecimen","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","leptostachys","Solanum leptostachys","Dunal","Pequeno, PHA; et al.","25","Southern America","Brasil","Área da Belgo Mineira",NA,"Mata Atlântica; Herbáceo; Flor roxa","BHCB002599","BHCB002599",NA,"1989","09","14","Minas Gerais","João Monlevade","-43.1735992431641","-19.8099994659424",NA,NA,NA,NA,"9985","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2020-12-11 11:42:15-03","UFMG","BHCB","45266","PreservedSpecimen","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","leptostachys","Solanum leptostachys","Dunal","Oliveira, JE","s.n.","Southern America","Brasil","Estação Experimental",NA,"Capoeira. Arbusto 3 m, flor lilás",NA,NA,NA,NA,NA,NA,"Minas Gerais","Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2020-12-11 11:42:15-03","UFMG","BHCB","15545","PreservedSpecimen","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","leptostachys","Solanum leptostachys","Dunal","Andrade, PM de","1029","Southern America","Brasil","Parque Estadual do Ibitipoca",NA,NA,NA,NA,NA,NA,NA,NA,"Minas Gerais","Lima Duarte","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,"30417","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2020-12-11 11:42:15-03","UFMG","BHCB","6913","PreservedSpecimen","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","leptostachys","Solanum leptostachys","Dunal","Grandi, TSM; et al.","2134","Southern America","Brasil","Serra da Moeda",NA,"Campo;sub-arbusto;flores roxas;folhas e caule c/capítulos;",NA,NA,NA,NA,NA,NA,"Minas Gerais","Moeda","-44.0527992248535","-20.3330993652344",NA,NA,NA,NA,"14750","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2020-12-11 11:42:15-03","UFMG","BHCB","94201","PreservedSpecimen","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","leptostachys","Solanum leptostachys","Dunal","Antunes, K; et al.","69","Southern America","Brasil","Serra Negra. Funil. Cachoeira da Água Vermelha.",NA,"Árvore, 3 -4 m de altura. no campo rupestre. Frutos verdes.",NA,NA,NA,NA,NA,NA,"Minas Gerais","Rio Preto","-43.8278007507324","-22.0891990661621",NA,NA,NA,NA,"20815","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2009-10-10 16:09:00-03","MO","MOBOT","1057901","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","leptostachys","Solanum leptostachys","Dunal","J. Lhotsky","Lhotsky s.n.","South America","Brazil",NA,NA,NA,NA,NA,NA,"1831",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"111","2013-07-01 06:50:00-03","MO","MOBOT","2312226","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","leptostachys","Solanum leptostachys","Dunal","J. Lhotsky","Lhotsky 114","South America","Brazil","In Brasiliae montis dicti Orgaos locis siccis.",NA,NA,NA,NA,"M. Nee","1831",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Isosyntype",NA,NA,"1",NA
"112","2013-05-07 06:03:00-03","MO","MOBOT","2969527","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","leptostachys","Solanum leptostachys","Dunal","Ynés Mexia","Mexia 5036","South America","Brazil","Vicosa. Fazenda da Creciuma; near crest of hill; border of cut-over woods in open.",NA,NA,NA,NA,"M. Nee","1930","9","12","Minas Gerais",NA,NA,NA,"720.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2013-05-07 06:03:00-03","MO","MOBOT","2969731","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","leptostachys","Solanum leptostachys","Dunal","Ynés Mexia","Mexia 5432","South America","Brazil","Vicosa, Agricultural College lands. Fazenda da Creciuma; border of cut-over woods on hill.",NA,NA,NA,NA,"M.Nee","1930","12","22","Minas Gerais",NA,NA,NA,"700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2013-05-07 06:03:00-03","MO","MOBOT","2969919","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","leptostachys","Solanum leptostachys","Dunal","Ynés Mexia","Mexia 5212","South America","Brazil","Road to Barroso; São Domingo; overgrown slope.",NA,NA,NA,NA,NA,"1930","10","24","Minas Gerais",NA,NA,NA,"730.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2009-12-04 17:12:00-02","MO","MOBOT","2976110","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","leptostachys","Solanum leptostachys","Dunal","Gert G. Hatschbach|F.J. Zelma","Hatschbach 49837","South America","Brazil","Serra da Moeda (mun. Itabirito)",NA,NA,NA,NA,NA,"1985","9","18","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2013-06-11 13:11:00-03","MO","MOBOT","3084390","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","leptostachys","Solanum leptostachys","Dunal","Ludwig Riedel","Riedel 395","South America","Brazil",NA,NA,NA,NA,NA,"L.L. Giacomin","1821",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"117","2011-03-02 10:18:00-03","MO","MOBOT","1057947","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","mariannae","Solanum mariannae","Dunal","A.-C. Vauthier","Vauthier s.n.","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"118","2020-07-10 09:49:32-03","MBML","MBML-HERBARIO","20657",NA,"Plantae",NA,NA,"Solanaceae","Solanum","leptostachys","Solanum leptostachys","Dun.","R.R. Vervloet; et al","2385",NA,"Brasil","Reserva Biológica Augusto Ruschi - Nova Lombardia",NA,"Arbusto de 3m, flores com cálice verde, corola azulada, frutos imaturos de cor verde, borda de mata, baixada.","MBML020657",NA,"L.D.'A.F.Carv/J.Steh./M.F.Agra","2003","05","07","Espírito Santo","Santa Teresa","-40.553056","-19.9075",NA,NA,"40W33'11","19S54'27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2020-07-10 09:49:32-03","MBML","MBML-HERBARIO","52655",NA,"Plantae",NA,NA,"Solanaceae","Solanum","leptostachys","Solanum leptostachys","Dunal","J.O.A. Paucar; J.R. Stehmann, T.L.S. Bragioni & F.R.S. Tabosa","67",NA,"Brasil","Gandarela Rio Acima",NA,"Arbusto cerca de 2m","MBML052655",NA,"J.R. Stehmann/25-08-2017","2017","08","25","Minas Gerais","Rio Acima","-43.7419","-20.0257",NA,NA,"43W44'30,84","20S1'32,52",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2020-07-10 09:49:32-03","MBML","MBML-HERBARIO","8328",NA,"Plantae",NA,NA,"Solanaceae","Solanum","leptostachys","Solanum leptostachys","Dun.","L. Kollmann; E. Bausen & W. Pizziolo","663",NA,"Brasil","São Lourenço. Mata Fria",NA,"Capoeira. Arbusto 2m. Flores roxas. Frutos verdes.","MBML008328",NA,"L.D.'A.F.Carv/J.Steh./M.F.Agra","1998","09","30","Espírito Santo","Santa Teresa","-40.683611","-19.931111",NA,NA,"40W41'1","19S55'52",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2020-10-02 11:41:56-03","MBML","MBML-HERBARIO","3441",NA,"Plantae",NA,NA,"Solanaceae","Solanum","leptostachys","Solanum leptostachys","Dun.","J. M. Vimercat","211",NA,"Brasil","Rio Claro",NA,"Arbusto de 1,5m, flores roxas com estames amarelos.","MBML003441",NA,"L.L. Giacomin/fev.2011","1984","07","26","Espírito Santo","Santa Teresa","-40.618056","-20.019444",NA,NA,"40W37'5","20S1'10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2017-11-24 14:12:31-02","UFLA","ESAL","26461","S","Plantae",NA,NA,"Solanaceae","Solanum","leptostachys","Solanum leptostachys","Dunal","Castro, RM","3278",NA,"Brasil","Vale",NA,NA,NA,NA,NA,NA,NA,NA,"Minas Gerais","Mariana e Catas Altas, MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2017-11-24 14:12:31-02","UFLA","ESAL","26456","S","Plantae",NA,NA,"Solanaceae","Solanum","leptostachys","Solanum leptostachys","Dunal","Melo, P H A","4194",NA,"Brasil","Vale",NA,NA,NA,NA,NA,NA,NA,NA,"Minas Gerais","Mariana e Catas Altas, MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2017-11-24 14:12:31-02","UFLA","ESAL","26547","S","Plantae",NA,NA,"Solanaceae","Solanum","leptostachys","Solanum leptostachys","Dunal","Melo, PHA","4326",NA,"Brasil","Vale",NA,NA,NA,NA,NA,NA,NA,NA,"Minas Gerais","Mariana e Catas Altas, MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2019-06-10 10:11:42-03","FZB-BH","BHZB","5906","S","Plantae",NA,NA,"Solanaceae","Solanum","leptostachys","Solanum leptostachys",NA,"Rezende, S.G et al.","480",NA,"Brasil","Região do Córrego Marzagão",NA,"Doação Sete Soluções. Coord. em UTM. - Mata - 7.7743.757 e Long. 651.216. Outros coletores: Brina, A.E.",NA,NA,"L.L.Giacomin","2004","01","13","MG","Ouro Preto","-43.550833","-20.398333",NA,NA,"43W 33' 03","20S 23' 54",NA,NA,"2008","04",NA,NA,NA,NA,NA,NA,NA
"126","2021-02-25 10:13:28-03","CVRD","CVRD","8032","PreservedSpecimen","Plantae","Magnoliophyta","Solanales","Solanaceae","Solanum","leptostachys","Solanum leptostachys","Dun.","Luz, A.A. da","91","América do Sul","BRASIL",NA,NA,"<ll>dwc_commonname:</ll> Jurubeba de grota","CVRD008032",NA,"João Renato Stehmann","2002","12","05","MG","Itabira","-43.2268981933594","-19.6191997528076",NA,NA,NA,NA,"33779","auto","2006","08","Magnoliopsida",NA,NA,"24",NA,NA,NA
"127","2021-02-25 10:13:28-03","CVRD","CVRD","2042","PreservedSpecimen","Plantae","Magnoliophyta","Solanales","Solanaceae","Solanum","leptostachys","Solanum leptostachys","Dun.","Menandro, M.S.","129","América do Sul","BRASIL","Arbusto em beira de estrada.",NA,"Folhas discolores, pilosas com face ventral mais clara. Flores com pétalas azuis arroxeados e anteras amarelas. <ll>dwc_commonname:</ll> Jurubeba de grota","CVRD002042",NA,"Michael H. Nee","1988","09","04","MG","Rio Vermelho","-43.0092010498047","-18.2936000823975",NA,NA,NA,NA,"26996","auto","1991","06","Magnoliopsida",NA,NA,"30",NA,NA,NA
"128","2021-02-25 10:13:28-03","CVRD","CVRD","2834","PreservedSpecimen","Plantae","Magnoliophyta","Solanales","Solanaceae","Solanum","leptostachys","Solanum leptostachys","Dun.","Menandro, M.S.","213","América do Sul","BRASIL","Ensaio de Manejo florestal - parcela D2.",NA,"Folhas discolores, pilosas com face inferior mais clara; flores com corola roxas e anteras amarelas. <ll>dwc_commonname:</ll> Jurubeba de grota","CVRD002834",NA,"João Renato Stehmann","1990","07","28","MG","Rio Vermelho","-43.0092010498047","-18.2936000823975",NA,NA,NA,NA,"26996","auto","2006","08","Magnoliopsida",NA,NA,"24",NA,NA,NA
"129","2021-02-25 10:13:28-03","CVRD","CVRD","3938","PreservedSpecimen","Plantae","Magnoliophyta","Solanales","Solanaceae","Solanum","leptostachys","Solanum leptostachys","Dun.","Souza, V.D.","373","América do Sul","BRASIL",NA,NA,"<ll>dwc_commonname:</ll> Jurubeba de grota","CVRD003938",NA,"João Renato Stehmann","1992","08","26","MG","Serra Azul de Minas","-43.1699981689453","-18.3619003295898",NA,NA,NA,NA,"17198","auto","2006","08","Magnoliopsida",NA,NA,"24",NA,NA,NA
"130","2020-09-12 05:00:02-03","US","US","2436252","PreservedSpecimen","Plantae",NA,"Solanales","Solanaceae","Solanum","leptostachys","Solanum leptostachys","Dunal","A. P. Duarte","6503","South America - Neotropics","Brazil","Serra do Cipó - km 135",NA,NA,"US01931658","US01931658_01 US01931658_02",NA,"1962","3","15","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"131","2020-09-12 05:00:02-03","US","US","2655393","PreservedSpecimen","Plantae",NA,"Solanales","Solanaceae","Solanum","leptostachys","Solanum leptostachys","Dunal","B. A. Krukoff","8365","South America - Neotropics","Brazil","Near Palmares",NA,NA,"US01931657","US01931657_01 US01931657_02",NA,"1936","9","11","Amazonas","São Paulo de Olivença","-68.8724975585938","-3.37832999229431",NA,NA,NA,NA,"362329","auto",NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"132","2020-09-12 05:00:02-03","US","US","1572217","PreservedSpecimen","Plantae",NA,"Solanales","Solanaceae","Solanum","leptostachys","Solanum leptostachys","Dunal","Y. Mexia","5212","South America - Neotropics","Brazil","Road to Barroso. são Domingo",NA,NA,"US01931663","US01931663_01 US01931663_02",NA,"1930","10","24","Minas Gerais","Viçosa","-42.8819007873535","-20.7539005279541","730",NA,NA,NA,"13937","auto",NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"133","2020-09-12 05:00:02-03","US","US","2580208","PreservedSpecimen","Plantae",NA,"Solanales","Solanaceae","Solanum","leptostachys","Solanum leptostachys","Dunal","M. A. Pereira","s.n.","South America - Neotropics","Brazil","Rio do Funil",NA,NA,"US01931660","US01931660_01 US01931660_02",NA,"1952","10","2","Rio de Janeiro","Paraty","-44.7131004333496","-23.2178001403809",NA,NA,NA,NA,"34470","auto",NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"134","2020-09-12 05:00:02-03","US","US","2513827","PreservedSpecimen","Plantae",NA,"Solanales","Solanaceae","Solanum","leptostachys","Solanum leptostachys","Dunal","B. Maguire, J. M. Pires, C. K. Maguire & N. Silva","56062","South America - Neotropics","Brazil",NA,NA,NA,"US01931655","US01931655_01 US01931655_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"135","2020-09-12 05:00:02-03","US","US","1570183","PreservedSpecimen","Plantae",NA,"Solanales","Solanaceae","Solanum","leptostachys","Solanum leptostachys","Dunal","E. H. Ule","s.n.","South America - Neotropics","Brazil",NA,NA,NA,"US01931665","US01931665_01 US01931665_02",NA,"1905","3","13","Rio de Janeiro","Teresópolis","-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,"38539","auto",NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"136","2020-09-12 05:00:02-03","US","US","1572207","PreservedSpecimen","Plantae",NA,"Solanales","Solanaceae","Solanum","leptostachys","Solanum leptostachys","Dunal","Y. Mexia","5036","South America - Neotropics","Brazil","Fazenda de Grasiuma",NA,NA,"US01931664","US01931664_01 US01931664_02",NA,"1930","9","12","Minas Gerais","Viçosa","-42.8819007873535","-20.7539005279541","720",NA,NA,NA,"13937","auto",NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"137","2020-09-12 05:00:02-03","US","US","2924297","PreservedSpecimen","Plantae",NA,"Solanales","Solanaceae","Solanum","leptostachys","Solanum leptostachys","Dunal","G. T. Prance, J. F. Ramos, J. C. Ongley, J. F. Ramos & O. P. Monteiro","20563","South America - Neotropics","Brazil","Margin of Igapó Açu at crossing with BR 319,anaus-Porto Velho Road",NA,NA,"US01931653","US01931653_01 US01931653_02",NA,"1974","3","15","Amazonas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"138","2020-09-12 05:00:02-03","US","US","2667106","PreservedSpecimen","Plantae",NA,"Solanales","Solanaceae","Solanum","leptostachys","Solanum leptostachys","Dunal","-- McDaniel, F. Tina & F. Oliveira","s.n.","South America - Neotropics","Brazil","Sao Antonio de Iza",NA,NA,"US01931654","US01931654_01 US01931654_02",NA,"1969","7","8","Amazonas","Santo Antônio do Içá","-67.939697265625","-3.10222005844116","50","70",NA,NA,"222312","auto",NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"139","2020-09-12 05:00:02-03","US","US","1573675","PreservedSpecimen","Plantae",NA,"Solanales","Solanaceae","Solanum","leptostachys","Solanum leptostachys","Dunal","L. Riedel","395","South America - Neotropics","Brazil",NA,NA,NA,"US01931667","US01931667_01 US01931667_02",NA,"1832","7",NA,"Rio de Janeiro","Nova Friburgo","-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,"33190","auto",NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"140","2020-09-12 05:00:02-03","US","US","1574113","PreservedSpecimen","Plantae",NA,"Solanales","Solanaceae","Solanum","leptostachys","Solanum leptostachys","Dunal","L. Riedel","395","South America - Neotropics","Brazil",NA,NA,NA,"US01931668","US01931668_01 US01931668_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"141","2020-09-12 05:00:02-03","US","US","1572234","PreservedSpecimen","Plantae",NA,"Solanales","Solanaceae","Solanum","leptostachys","Solanum leptostachys","Dunal","Y. Mexia","5432","South America - Neotropics","Brazil","Fazenda de Creciuma",NA,NA,"US01931662","US01931662_01 US01931662_02",NA,"1930","12","22","Minas Gerais","Viçosa","-42.8819007873535","-20.7539005279541","700",NA,NA,NA,"13937","auto",NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"142","2020-09-12 05:00:02-03","US","US","2324271","PreservedSpecimen","Plantae",NA,"Solanales","Solanaceae","Solanum","leptostachys","Solanum leptostachys","Dunal","H. S. Irwin","2113","South America - Neotropics","Brazil","1 Km W of Araponga",NA,NA,"US01931659","US01931659_01 US01931659_02",NA,"1958","11","18","Minas Gerais","Araponga","-42.5208015441895","-20.6667003631592",NA,NA,NA,NA,"16385","auto",NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"143","2020-09-12 05:00:02-03","US","US","2513826","PreservedSpecimen","Plantae",NA,"Solanales","Solanaceae","Solanum","leptostachys","Solanum leptostachys","Dunal","B. Maguire, J. M. Pires, C. K. Maguire & N. Silva","56062","South America - Neotropics","Brazil","km 113, Belem-Brasilia Highway",NA,NA,"US01931656","US01931656_01 US01931656_02",NA,"1963","8","7","Pará",NA,NA,NA,"46","152",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"144","2020-09-12 05:00:02-03","US","US","1906063","PreservedSpecimen","Plantae",NA,"Solanales","Solanaceae","Solanum","leptostachys","Solanum leptostachys","Dunal","L. O. Williams & V. Assis","7592","South America - Neotropics","Brazil",NA,NA,NA,"US01931661","US01931661_01 US01931661_02",NA,NA,NA,NA,"Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"145","2020-09-12 05:00:02-03","US","US","1570354","PreservedSpecimen","Plantae",NA,"Solanales","Solanaceae","Solanum","leptostachys","Solanum leptostachys","Dunal","S.C.","s.n.","South America - Neotropics","Brazil",NA,NA,NA,"US01931666","US01931666_01 US01931666_02",NA,NA,NA,NA,"Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"146","2019-11-13 11:32:14-03","USP","SPF","153107","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","leptostachys","Solanum leptostachys","Dunal","Oliveira, AM","32",NA,"Brasil",NA,NA,NA,"SPF00153107","SPF00153107","Stehmann, JR","2002","01","31","Minas Gerais","Barão de Cocais","-43.436361","-19.885556",NA,NA,"-43.436361","-19.885556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2019-11-13 11:32:14-03","USP","SPF","161524","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","leptostachys","Solanum leptostachys","Dunal","Oliveira, JE","1206",NA,"Brasil",NA,NA,NA,"SPF00161524","SPF00161524","Stehmann, JR","1942","10","22","Minas Gerais","Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,"17082","auto","2002",NA,NA,NA,NA,NA,NA,NA,NA
