"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","year","month","day","phylum","order","scientificNameAuthorship","identifiedBy","recordNumber","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","coordinatePrecision","geoFlag","infraspecificEpithet","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount"
"91","2020-12-21 16:23:27-03","MBM","MBM","255607","PreservedSpecimen","Plantae","Ericaceae","Leucothoe","pulchra","Leucothoe pulchra",NA,"Magalhães, M.","Southern America","Brazil",NA,NA,NA,"MBM255607","1942","01","28",NA,NA,"(Cham. & Schltdl.) DC.","Barreto, M.","1314","Minas Gerais","Ouro Preto","Serra do Itatiaia","-43.5080986022949","-20.2875003814697",NA,NA,"MBM255607","44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2018-09-13 09:43:24-03","MNHN","RECOLNAT_MNHN_P","P00715942","PreservedSpecimen",NA,"Ericaceae","Agarista","pulchra","Agarista pulchra","isotype","Lund",NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00715942' target='other'> <mi>dwc_moreinfo</mi></a>","P00715942",NA,NA,NA,NA,NA,"(Cham. & Schltdl.) G.Don",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P00715942_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2015-09-04 15:44:27-03","MNHN","RECOLNAT_MNHN_P","P04507938","PreservedSpecimen",NA,"Ericaceae","Agarista","pulchra","Agarista pulchra",NA,"Glaziou",NA,"Brasil","hb",NA,"Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04507938' target='other'> <mi>dwc_moreinfo</mi></a>","P04507938","1884","2","12",NA,NA,"(Cham. & Schltdl.) G.Don",NA,NA,"Minas Gerais",NA,"Campos de S. Sebastião",NA,NA,NA,NA,"P04507938_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15173",NA
"94","2015-09-04 15:44:27-03","MNHN","RECOLNAT_MNHN_P","P04507939","PreservedSpecimen",NA,"Ericaceae","Agarista","pulchra","Agarista pulchra",NA,"Saint-Hilaire, A. de",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04507939' target='other'> <mi>dwc_moreinfo</mi></a>","P04507939","1816","1","1",NA,NA,"(Cham. & Schltdl.) G.Don",NA,NA,"Minas Gerais",NA,"Brésil. Province de Minas Geraes",NA,NA,NA,NA,"P04507939_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B2 2272 bis",NA
"95","2015-09-04 15:44:27-03","MNHN","RECOLNAT_MNHN_P","P04507941","PreservedSpecimen",NA,"Ericaceae","Agarista","pulchra","Agarista pulchra",NA,"Glaziou, A.",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04507941' target='other'> <mi>dwc_moreinfo</mi></a>","P04507941",NA,NA,NA,NA,NA,"(Cham. & Schltdl.) G.Don",NA,NA,"Minas Gerais",NA,"Brésil. Minas.",NA,NA,NA,NA,"P04507941_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20390",NA
"96","2015-09-04 15:44:27-03","MNHN","RECOLNAT_MNHN_P","P04507944","PreservedSpecimen",NA,"Ericaceae","Agarista","pulchra","Agarista pulchra",NA,"Saint-Hilaire, A.",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04507944' target='other'> <mi>dwc_moreinfo</mi></a>","P04507944","1816","1","1",NA,NA,"(Cham. & Schltdl.) G.Don",NA,NA,"Minas Gerais",NA,NA,NA,NA,NA,NA,"P04507944_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B2 2271 bis",NA
"97","2015-09-04 15:44:27-03","MNHN","RECOLNAT_MNHN_P","P04507945","PreservedSpecimen",NA,"Ericaceae","Agarista","pulchra","Agarista pulchra",NA,"Saint-Hilaire",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04507945' target='other'> <mi>dwc_moreinfo</mi></a>","P04507945","1816","1","1",NA,NA,"(Cham. & Schltdl.) G.Don",NA,NA,"Minas Gerais",NA,"Serra d´Ouro Branco",NA,NA,NA,NA,"P04507945_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"248",NA
"98","2015-09-04 15:44:27-03","MNHN","RECOLNAT_MNHN_P","P04507946","PreservedSpecimen",NA,"Ericaceae","Agarista","pulchra","Agarista pulchra",NA,"Saint-Hilaire, A.",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04507946' target='other'> <mi>dwc_moreinfo</mi></a>","P04507946","1816","1","1",NA,NA,"(Cham. & Schltdl.) G.Don",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P04507946_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2015-09-04 15:44:27-03","MNHN","RECOLNAT_MNHN_P","P04507947","PreservedSpecimen",NA,"Ericaceae","Agarista","pulchra","Agarista pulchra",NA,"Saint-Hilaire, A.",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04507947' target='other'> <mi>dwc_moreinfo</mi></a>","P04507947","1816","1","1",NA,NA,"(Cham. & Schltdl.) G.Don",NA,NA,"Minas Gerais",NA,"Brésil. Sierra d´Uro-Branco.",NA,NA,NA,NA,"P04507947_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C 248",NA
"100","2015-09-04 15:44:27-03","MNHN","RECOLNAT_MNHN_P","P04507948","PreservedSpecimen",NA,"Ericaceae","Agarista","pulchra","Agarista pulchra",NA,"Saint-Hilaire, A.",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04507948' target='other'> <mi>dwc_moreinfo</mi></a>","P04507948","1816","1","1",NA,NA,"(Cham. & Schltdl.) G.Don",NA,NA,"Minas Gerais",NA,"Serra da Carassa",NA,NA,NA,NA,"P04507948_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"332",NA
"101","2015-09-04 15:44:27-03","MNHN","RECOLNAT_MNHN_P","P04507940","PreservedSpecimen",NA,"Ericaceae","Agarista","pulchra","Agarista pulchra",NA,"Claussen, P.",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04507940' target='other'> <mi>dwc_moreinfo</mi></a>","P04507940","1843","1","1",NA,NA,"(Cham. & Schltdl.) G.Don",NA,NA,"Minas Gerais","Ouro Preto",NA,"-43.5080986022949","-20.2875003814697",NA,NA,"P04507940_01","44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,"159",NA
"102","2015-09-04 15:44:27-03","MNHN","RECOLNAT_MNHN_P","P04507943","PreservedSpecimen",NA,"Ericaceae","Agarista","pulchra","Agarista pulchra",NA,"Claussen",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04507943' target='other'> <mi>dwc_moreinfo</mi></a>","P04507943","1843","10","1",NA,NA,"(Cham. & Schltdl.) G.Don",NA,NA,"Minas Gerais","Ouro Preto","Brésil (Minas-Geraës) Ouro Preto.","-43.5080986022949","-20.2875003814697",NA,NA,"P04507943_01","44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,"159",NA
"103","2015-09-04 15:44:27-03","MNHN","RECOLNAT_MNHN_P","P04507942","PreservedSpecimen",NA,"Ericaceae","Agarista","pulchra","Agarista pulchra",NA,"Schwacke",NA,"Brasil","hb",NA,"Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04507942' target='other'> <mi>dwc_moreinfo</mi></a>","P04507942","1892","10","12",NA,NA,"(Cham. & Schltdl.) G.Don",NA,NA,"Minas Gerais","Ouro Preto","Pedra Amolas","-43.5080986022949","-20.2875003814697",NA,NA,"P04507942_01","44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,"8709",NA
"104","2020-12-11 11:35:01-03","UFMG","BHCB","16779","PreservedSpecimen","Plantae","Ericaceae","Agarista","pulchra","Agarista pulchra",NA,"Martins, C","Southern America","Brasil",NA,NA,NA,NA,"1989","10","28","Dicotyledon",NA,"(Cham. & Schltdl.) G.Don",NA,"s.n.","Minas Gerais",NA,"Serra do Cipó",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2020-12-11 11:35:01-03","UFMG","BHCB","141997","PreservedSpecimen","Plantae","Ericaceae","Agarista","pulchra","Agarista pulchra",NA,"Oliveira, CT; Giacomin, LL","Southern America","Brasil",NA,NA,"arbusto de 70 cm, flores brancas.",NA,"2008","08","27","Dicotyledon",NA,"(Cham. & Schltdl.) G.Don",NA,"80","Minas Gerais","Catas Altas","RPPN Santuário do Caraça, Pico Cangerana","-43.513333","-20.135556","1930","1930",NA,NA,NA,NA,NA,NA,NA,"-43.513333","-20.135556",NA,NA,NA,NA
"106","2020-12-11 11:35:01-03","UFMG","BHCB","162572","PreservedSpecimen","Plantae","Ericaceae","Agarista","pulchra","Agarista pulchra",NA,"Romão, GO; Dantas, APT","Southern America","Brasil",NA,NA,NA,"BHCB006070","2007","09","07","Dicotyledon",NA,"(Cham. & Schltdl.) G.Don",NA,"2259","Minas Gerais","Caeté","Serra da Piedade","-43.666667","-19.816667","1746","1746",NA,NA,NA,NA,"2007","09","07","-43.666667","-19.816667",NA,NA,NA,NA
"107","2020-12-11 11:35:01-03","UFMG","BHCB","162773","PreservedSpecimen","Plantae","Ericaceae","Agarista","pulchra","Agarista pulchra",NA,"Romão, GO; Dantas, APT","Southern America","Brasil",NA,NA,"Arbusto 0,6-1,5m alt.; copa bastante ramificada; frutos castanho-escuros. Encontrada apenas no topo da serra, entre rochas sobre solo seco. Poucos indivíduos esparsamente situados. ampo rupestre com afloramento quartzitico e conglomer","BHCB005898","2007","09","03","Dicotyledon",NA,"(Cham. & Schltdl.) G.Don",NA,"2230","Minas Gerais","Lavras Novas","Serra de Lavras Novas, ca. 15km de Ouro Preto.",NA,NA,"1553","1553",NA,NA,NA,NA,"2007","10",NA,NA,NA,NA,NA,NA,NA
"108","2020-12-11 11:35:01-03","UFMG","BHCB","162775","PreservedSpecimen","Plantae","Ericaceae","Agarista","pulchra","Agarista pulchra",NA,"Romão, GO; Dantas, APT","Southern America","Brasil",NA,NA,"Arbusto 0,6-1,5m alt.; copa bastante ramificada; frutos castanho-escuros. Encontrada apenas no topo da serra, entre rochas sobre solo seco. Poucos indivíduos esparsamente situados. Campo rupestre com afloramento quartzitico e conglome","BHCB005896","2007","09","03","Dicotyledon",NA,"(Cham. & Schltdl.) G.Don",NA,"2229","Minas Gerais","Lavras Novas","Serra de Lavras Novas, Serra do trovão, ca. 15km ao sul de Ouro Preto.",NA,NA,"1553","1553",NA,NA,NA,NA,"2007","10",NA,NA,NA,NA,NA,NA,NA
"109","2020-12-11 11:35:01-03","UFMG","BHCB","16779","PreservedSpecimen","Plantae","Ericaceae","Agarista","pulchra","Agarista pulchra",NA,"Martins, C","Southern America","Brasil",NA,NA,NA,NA,"1989","10","28","Dicotyledon",NA,"(Cham. & Schltdl.) G.Don",NA,"s.n.","Minas Gerais",NA,"Serra do Cipó",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2020-12-11 11:35:01-03","UFMG","BHCB","189054","PreservedSpecimen","Plantae","Ericaceae","Agarista","pulchra","Agarista pulchra",NA,"Brina, AE","Southern America","Brasil",NA,NA,"Arbustivo","BHCB189054","2016","08","03","Dicotyledon",NA,"(Cham. & Schltdl.) G.Don",NA,"s.n.","Minas Gerais","Ouro Preto","Fazenda Conta História","-43.530278","-20.225",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-43.530278","-20.225",NA,NA,NA,NA
"111","2020-12-11 11:35:01-03","UFMG","BHCB","197306","PreservedSpecimen","Plantae","Ericaceae","Agarista","pulchra","Agarista pulchra",NA,"Vidal, CV","Southern America","Brasil",NA,NA,"Subarbusto; Campo rupestre ferruginoso","BHCB197306","2018","11","07","Dicotyledon",NA,"(Cham. & Schltdl.) G.Don",NA,"s.n.","Minas Gerais","Mariana",NA,"-43.498472","-20.150583","1160","1160",NA,NA,NA,NA,"2019","02",NA,"-43.498472","-20.150583",NA,NA,NA,NA
"112","2020-12-11 11:35:01-03","UFMG","BHCB","163856","PreservedSpecimen","Plantae","Ericaceae","Agarista","pulchra","Agarista pulchra",NA,"Giorni, VT","Southern America","Brasil",NA,NA,"Coordenadas aproximadas.; Arbustivo.; Campo rupestre sobre canga.",NA,"2012","11",NA,"Dicotyledon",NA,"(Cham. & Schltdl.) G.Don",NA,"s.n.","Minas Gerais","Mariana","Samarco - Córrego das Almas, Coordenadas aproximadas.","-43.854939","-20.2554","1100","1100",NA,NA,NA,NA,NA,NA,NA,"-43.854939","-20.2554",NA,NA,NA,NA
"113","2020-12-11 11:35:01-03","UFMG","BHCB","107389","PreservedSpecimen","Plantae","Ericaceae","Agarista","pulchra","Agarista pulchra",NA,"Mendes, MS; Brina, AE","Southern America","Brasil",NA,NA,"Hábito:arbustivo",NA,NA,NA,NA,"Dicotyledon",NA,"(Cham. & Schltdl.) G.Don",NA,"s.n.","Minas Gerais","Congonhas","Mineração Casa de Pedra, Corpo Norte - CSN","-43.8577995300293","-20.4997005462646",NA,NA,NA,"16368","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2020-12-11 11:35:01-03","UFMG","BHCB","162570","PreservedSpecimen","Plantae","Ericaceae","Agarista","pulchra","Agarista pulchra",NA,"Romão, GO; Dantas, APT","Southern America","Brasil",NA,NA,NA,"BHCB006068","2007","09","06","Dicotyledon",NA,"(Cham. & Schltdl.) G.Don",NA,"2252","Minas Gerais","Santa Barbara","Parque Natural da Serra do Caraça.","-43.4152984619141","-19.959400177002","1450","1450",NA,"33136","auto",NA,"2007","10",NA,NA,NA,NA,NA,NA,NA
"115","2020-12-11 11:35:01-03","UFMG","BHCB","26281","PreservedSpecimen","Plantae","Ericaceae","Agarista","pulchra","Agarista pulchra",NA,NA,"Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"(Cham. & Schltdl.) G.Don",NA,"s.n.","Minas Gerais","Itabirito","Pico do Itabirito","-43.801399230957","-20.2532997131348",NA,NA,NA,"20553","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2020-12-11 11:35:01-03","UFMG","BHCB","26281","PreservedSpecimen","Plantae","Ericaceae","Agarista","pulchra","Agarista pulchra",NA,NA,"Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"(Cham. & Schltdl.) G.Don",NA,"s.n.","Minas Gerais","Itabirito","Pico do Itabirito","-43.801399230957","-20.2532997131348",NA,NA,NA,"20553","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2020-12-11 11:35:01-03","UFMG","BHCB","162577","PreservedSpecimen","Plantae","Ericaceae","Agarista","pulchra","Agarista pulchra",NA,"Romão, GO; Dantas, APT","Southern America","Brasil",NA,NA,NA,"BHCB006049","2007","09","02","Dicotyledon",NA,"(Cham. & Schltdl.) G.Don",NA,"2169","Minas Gerais","Ouro Branco","Serra de Ouro Branco","-43.6918983459473","-20.5207996368408",NA,NA,NA,"13809","auto",NA,"2007","10",NA,NA,NA,NA,NA,NA,NA
"118","2020-12-11 11:35:01-03","UFMG","BHCB","162569","PreservedSpecimen","Plantae","Ericaceae","Agarista","pulchra","Agarista pulchra",NA,"Romão, GO; Dantas, APT","Southern America","Brasil",NA,NA,NA,"BHCB006067","2007","09","02","Dicotyledon",NA,"(Cham. & Schltdl.) G.Don",NA,"2168","Minas Gerais","Ouro Branco","Serra de Ouro Branco","-43.6918983459473","-20.5207996368408",NA,NA,NA,"13809","auto",NA,"2007","10",NA,NA,NA,NA,NA,NA,NA
"119","2020-12-11 11:35:01-03","UFMG","BHCB","13825","PreservedSpecimen","Plantae","Ericaceae","Agarista","pulchra","Agarista pulchra",NA,"Andrade, IR","Southern America","Brasil",NA,NA,NA,NA,"1988","10","21","Dicotyledon",NA,"(Cham. & Schltdl.) G.Don",NA,"s.n.","Minas Gerais","Ouro Branco","Serra de Ouro Branco","-43.6918983459473","-20.5207996368408",NA,NA,NA,"13809","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2020-12-11 11:35:01-03","UFMG","BHCB","13654","PreservedSpecimen","Plantae","Ericaceae","Agarista","pulchra","Agarista pulchra",NA,"Horta, MB; et al.","Southern America","Brasil",NA,NA,NA,NA,"1988","07","29","Dicotyledon",NA,"(Cham. & Schltdl.) G.Don",NA,"350","Minas Gerais","Ouro Branco","Serra de Ouro Branco","-43.6918983459473","-20.5207996368408",NA,NA,NA,"13809","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2020-12-11 11:35:05-03","UFMG","BHCB","58704","PreservedSpecimen","Plantae","Ericaceae","Leucothoe","pulchra","Leucothoe pulchra",NA,"Magalhães, GM","Southern America","Brasil",NA,NA,NA,NA,"1893","11","19","Dicotyledon",NA,"(Cham. & Schltdl.) A.DC.",NA,"71","Minas Gerais",NA,"Morro de São João e Serra da Piedade.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2020-12-11 11:35:05-03","UFMG","BHCB","58701","PreservedSpecimen","Plantae","Ericaceae","Leucothoe","pulchra","Leucothoe pulchra",NA,"Barreto, HLM","Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"(Cham. & Schltdl.) A.DC.",NA,"510","Minas Gerais","Caeté",NA,"-43.6697006225586","-19.8799991607666",NA,NA,NA,"22051","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2020-12-11 11:35:05-03","UFMG","BHCB","58705","PreservedSpecimen","Plantae","Ericaceae","Leucothoe","pulchra","Leucothoe pulchra",NA,"Mendes Magalhães","Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"(Cham. & Schltdl.) A.DC.",NA,"1314","Minas Gerais","Ouro Preto",NA,"-43.5080986022949","-20.2875003814697",NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2020-12-11 11:35:05-03","UFMG","BHCB","58703","PreservedSpecimen","Plantae","Ericaceae","Leucothoe","pulchra","Leucothoe pulchra",NA,"Barreto, HLM","Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"(Cham. & Schltdl.) A.DC.",NA,"9070","Minas Gerais","Ouro Preto",NA,"-43.5080986022949","-20.2875003814697",NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2020-12-11 11:35:05-03","UFMG","BHCB","58702","PreservedSpecimen","Plantae","Ericaceae","Leucothoe","pulchra","Leucothoe pulchra",NA,"Barreto, HLM","Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"(Cham. & Schltdl.) A.DC.",NA,"9065","Minas Gerais","Ouro Preto",NA,"-43.5080986022949","-20.2875003814697",NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2020-12-11 11:35:05-03","UFMG","BHCB","61112","PreservedSpecimen","Plantae","Ericaceae","Leucothoe","pulchra","Leucothoe pulchra",NA,NA,"Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"(Cham. & Schltdl.) A.DC.",NA,"s.n.","Minas Gerais","Santana do Riacho","Usina Coronel Américo Teixeira (UCAT).","-43.7144012451172","-19.1688995361328",NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2019-06-10 10:10:36-03","FZB-BH","BHZB","9298","S","Plantae","Ericaceae","Agarista","pulchra","Agarista pulchra",NA,"Fernandes, M.G.C. et al.",NA,"Brasil",NA,NA,"s/ponto, Doação de duplicata para Herbário UEC.",NA,"2012","07","11",NA,NA,NA,"L.S.Kinoshita & G.O.Romão","1562","MG","Santana do Riacho","RPPN Brumas do Espinhaço e Ermo do Gerais","-43.7144012451172","-19.1688995361328",NA,NA,NA,"26557","auto",NA,"2012","10",NA,NA,NA,NA,NA,NA,NA
"128","2019-06-10 10:10:36-03","FZB-BH","BHZB","8313","S","Plantae","Ericaceae","Agarista","pulchra","Agarista pulchra",NA,"Rezende, S.G et al.",NA,"Brasil",NA,NA,"Doação Sete Soluções. BHCB 145963. Sobre minério de ferro. Coord: 20° 9' 17 S; 43° 30' 53W. Alt: 1180 a 1250 m. Outros coletores: Mendes, M.S.",NA,"2009","07","28",NA,NA,NA,NA,"3797","MG","Mariana","Mina Samarco - Norte de Alegria 1 e 6","-43.514722","-20.154722","1180","1180",NA,NA,NA,NA,NA,NA,NA,"43W 30' 53","20S 9' 17",NA,NA,NA,NA
"129","2021-02-04 10:27:24-03","UFRPE","HST","22563","PreservedSpecimen","Plantae","Ericaceae","Agarista","pulchra","Agarista pulchra",NA,"M.L. Guedes",NA,"Brasil",NA,NA,"Arbusto; folhas coriáceas; inflorescência com flores cremes; fruto cápsula.","HST022563","2018","02","18",NA,NA,"(Cham. & Schltdl.) G.Don","M.L.Guedes","30304","Bahia","Mucugê","Chapada de Diamantina","-41.650556",NA,NA,NA,NA,NA,NA,NA,"2018","03",NA,"41W39'02''","12S99'33''",NA,NA,NA,NA
"130","2020-09-12 05:00:02-03","US","US","1110464","PreservedSpecimen","Plantae","Ericaceae","Leucothoë","pulchra","Leucothoë pulchra",NA,"E. Warming","South America - Neotropics","Brazil",NA,NA,NA,"US02973614","1864",NA,NA,NA,"Ericales","(Cham. & Schltdl.) DC.",NA,"s.n.","Minas Gerais",NA,"Serra da Piedade.",NA,NA,NA,NA,"US02973614_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"131","2020-09-12 05:00:02-03","US","US","2267538","PreservedSpecimen","Plantae","Ericaceae","Leucothoë","pulchra","Leucothoë pulchra",NA,"L. Smith & R. M. Klein","South America","Brazil",NA,NA,NA,"US02973615","1956","11","8",NA,"Ericales","(Cham. & Schltdl.) DC.",NA,"7402","Santa Catarina",NA,"Mun. Campo Alegre: Alpine campo, Morro Iquererim.",NA,NA,"1300","1500","US02973615_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"132","2020-09-12 05:00:02-03","US","US","2829483","PreservedSpecimen","Plantae","Ericaceae","Leucothoë","pulchra","Leucothoë pulchra",NA,"H. S. Irwin, R. M. Harley & E. Onishi","South America - Neotropics","Brazil",NA,NA,NA,"US02973616","1971","1","16",NA,"Ericales","(Cham. & Schltdl.) DC.",NA,"30468","Minas Gerais",NA,"Planalto do Brasil. Serra do Espinhaço. Ca. 40km E. of Belo Horizonte, near BR-31.",NA,NA,"1800",NA,"US02973616_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"133","2020-09-02 16:24:12-03","Cenargen","CEN","9557","PreservedSpecimen","Plantae","Ericaceae","Agarista","pulchra","Agarista pulchra",NA,"Lídio Coradin",NA,"Brasil","Exsicatas",NA,NA,"CEN00009557","1983","07","05",NA,NA,"(Cham. & Schltdl.) G.Don","G. O. Romão","6490","BA","LENCOIS","1 km leste da estrada Lençóis - BR - 242 (entrada no km 8).",NA,NA,"550","550","CEN00009557",NA,NA,NA,"2005","12",NA,"-4126667.0","-1250000.0",NA,NA,NA,"3"
"134","2020-01-15 17:59:18-03","USP","SPF","82752","PreservedSpecimen","Plantae","Ericaceae","Agarista","pulchra","Agarista pulchra",NA,"Ganev, W",NA,"Brasil",NA,NA,NA,"SPF00082752","1993","09","02",NA,NA,"(Cham. & Schltdl.) G.Don","Cabral, A","2198","Bahia","Rio de Contas",NA,"-42.35","-13.833333","1325","1325",NA,NA,NA,NA,"2017","07",NA,"-42.35","-13.833333",NA,NA,NA,NA
"135","2019-11-13 11:19:19-03","USP","SPF","76134","PreservedSpecimen","Plantae","Ericaceae","Agarista","pulchra","Agarista pulchra",NA,"Harley, RM",NA,"Brasil",NA,NA,NA,"SPF00076134","1988","11","08",NA,NA,"(Cham. & Schltdl.) G.Don","Cabral, A","26036","Bahia","Rio de Contas",NA,"-41.85","-13.466667","1300","1300",NA,NA,NA,NA,"2017","07",NA,"-41.85","-13.466667",NA,NA,NA,NA
"136","2019-11-13 11:19:19-03","USP","SPF","37026","PreservedSpecimen","Plantae","Ericaceae","Agarista","pulchra","Agarista pulchra",NA,"Mello-Silva, R",NA,"Brasil",NA,NA,NA,"SPF00037026","1984","12","19",NA,NA,"(Cham. & Schltdl.) G.Don","Cabral, A","CFCR7226","Bahia","Lençóis","Serra Larga","-41.3899993896484","-12.563099861145",NA,NA,NA,"47385","auto",NA,"2017","07",NA,NA,NA,NA,NA,NA,NA
"137","2019-11-13 11:19:19-03","USP","SPF","18379","PreservedSpecimen","Plantae","Ericaceae","Agarista","pulchra","Agarista pulchra",NA,"Menezes, NL",NA,"Brasil",NA,NA,NA,"SPF00018379","1981","07","20",NA,NA,"(Cham. & Schltdl.) G.Don","Cabral, A","CFCR1467","Bahia","Mucugê",NA,"-41.3708000183105","-13.0052995681763",NA,NA,NA,"52493","auto",NA,"2017","07",NA,NA,NA,NA,NA,NA,NA
"138","2020-01-14 12:01:24-03","USP","SPF","231074","PreservedSpecimen","Plantae","Ericaceae","Agarista","pulchra","Agarista pulchra",NA,"Romão, GO",NA,"Brasil",NA,NA,NA,"SPF00231074","2007","09","03",NA,NA,"(Cham. & Schltdl.) G.Don","Romão, GO","2230","Minas Gerais","Ouro Preto","Serra de Lavras Novas","-43.5080986022949","-20.2875003814697","1553","1553",NA,"44599","auto",NA,"2007","10",NA,NA,NA,NA,NA,NA,NA
"139","2020-01-14 12:01:24-03","USP","SPF","231064","PreservedSpecimen","Plantae","Ericaceae","Agarista","pulchra","Agarista pulchra",NA,"Romão, GO",NA,"Brasil",NA,NA,NA,"SPF00231064","2007","09","06",NA,NA,"(Cham. & Schltdl.) G.Don","Romão, GO","2253","Minas Gerais","Santa Bárbara","Parque Natural da Serra do Caraça","-43.4152984619141","-19.959400177002","1450","1450",NA,"33136","auto",NA,"2007","10",NA,NA,NA,NA,NA,NA,NA
"140","2019-10-07 09:12:40-03","UEFS","HUEFS","15809","PreservedSpecimen","Plantae","Ericaceae","Agarista","pulchra","Agarista pulchra",NA,"Ganev, W.",NA,"Brasil",NA,NA,NA,"HUEFS0015809","1993","09","28","Angiospermae","Ericales","(Cham. & Schltdl.) G.Don","A.A.Sampaio","2270","Bahia","Abaíra",NA,"-41.9","-13.3","1950","2033","HUEFS0015809 HUEFS0015809_e1",NA,NA,NA,"2018","11",NA,"41W54'","13S18'","Asteranae",NA,NA,NA
