"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","order","fieldNumber","preparationType","typeStatus","individualCount","class","previousCatalogNumber","sex"
"44","2021-03-21 19:40:17-03","UFC","EAC","49311","PreservedSpecimen","Plantae","Monocotyledon","Orchidaceae","Campylocentrum","crassirhizum","Campylocentrum crassirhizum","Hoehne","Pessoa, E.M.","2017","02","13","Lima-Verde, L.W.","343607","2007","10","31","Southern America","Brasil","Ceará","Guaramiranga","Remanso Hotel de Serra (topo)","-38.903639","-4.271056","-38.903639","-4.271056",NA,NA,"Epífita, fruto verde acastanhado, hábito herbáceo.; Mata ombrófila.","EAC0049311","EAC0049311",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-21 19:40:16-03","UFC","EAC","26753","PreservedSpecimen","Plantae","Monocotyledon","Orchidaceae","Campylocentrum","crassirhizum","Campylocentrum crassirhizum","Hoehne","Pessoa, E.M.","2017","02","13","Castro, A.S.F.","596","1998","07","06","Southern America","Brasil","Ceará","Guaramiranga","Sítio São Salvador","-38.9331016540527","-4.26332998275757",NA,NA,NA,NA,"Epífita.; Mata úmida","EAC0026753","EAC0026753","13198","auto",NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-21 19:40:16-03","UFC","EAC","15337","PreservedSpecimen","Plantae","Monocotyledon","Orchidaceae","Campylocentrum","crassirhizum","Campylocentrum crassirhizum","Hoehne","Pessoa, E.M.","2017","02","17","Lima-Verde, L.W.","s.n.","1986","08","31","Southern America","Brasil","Ceará","Pacoti",NA,"-38.9233016967773","-4.22499990463257",NA,NA,NA,NA,"Epífita; flor esbranquiçada.","EAC0015337","EAC0015337","9622","auto",NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-21 19:40:16-03","UFC","EAC","30099","PreservedSpecimen","Plantae","Monocotyledon","Orchidaceae","Campylocentrum","crassirhizum","Campylocentrum crassirhizum","Hoehne","Pessoa, E.M.","2011","08","10","Lopes, M.S.","s.n.","2000","09","03","Southern America","Brasil","Ceará","Pacoti","Sítio Bonaparte","-38.9233016967773","-4.22499990463257",NA,NA,NA,NA,"Árvore epífita.; Mata úmida","EAC0030099","EAC0030099","9622","auto",NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-21 19:40:17-03","UFC","EAC","31491","PreservedSpecimen","Plantae","Monocotyledon","Orchidaceae","Campylocentrum","crassirhizum","Campylocentrum crassirhizum","Hoehne","Pessoa, E.M.","2011","08","10","Lima-Verde, L.W.","s.n.","1999","02","20","Southern America","Brasil","Ceará","Pacoti","Sítio Olho d'Água dos Tangarás","-38.9233016967773","-4.22499990463257",NA,NA,NA,NA,"Erva epífita, flor esbranquiçada.; Mata úmida","EAC0031491","EAC0031491","9622","auto",NA,NA,NA,NA,NA,NA,NA,NA
"49","2018-01-19 14:54:12-02","MNHN","RECOLNAT_MNHN_P","P00361615","PreservedSpecimen",NA,NA,"Orchidaceae","Campylocentrum","crassirhizum","Campylocentrum crassirhizum","Hoehne","Pessoa",NA,NA,NA,"Weddell, H.A.",NA,"1843","11",NA,NA,"Brésil",NA,NA,"Brésil : Minas - Geraes : Barbauna",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00361615' target='other'> <mi>dwc_moreinfo</mi></a>","P00361615","P00361615_01",NA,NA,NA,"1193","hb",NA,NA,NA,NA,NA
"50","2020-12-11 11:44:21-03","UFMG","BHCB","186683","PreservedSpecimen","Plantae","Monocotyledon","Orchidaceae","Campylocentrum","crassirhizum","Campylocentrum crassirhizum","Hoehne",NA,NA,NA,NA,"Gontijo, FD; Tameirão Neto, E","1072","2016","03","16","Southern America","Brasil","Minas Gerais","Mariana",NA,"-43.440833","-20.170833","-43.440833","-20.170833","919","919","Floresta Semidecidual","BHCB186683",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2020-12-11 11:44:21-03","UFMG","BHCB","188395","PreservedSpecimen","Plantae","Monocotyledon","Orchidaceae","Campylocentrum","crassirhizum","Campylocentrum crassirhizum","Hoehne",NA,NA,NA,NA,"Paiva, JAM; Souza, JAM; Silva, E","1311","2017","04","27","Southern America","Brasil","Minas Gerais","Santa Bárbara","Fazenda Manoel José","-43.640278","-20.093056","-43.640278","-20.093056","1117","1117","Herbácea. Terrícola.; Floresta Estacional Semidecidual","BHCB188395",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2020-12-11 11:44:21-03","UFMG","BHCB","197253","PreservedSpecimen","Plantae","Monocotyledon","Orchidaceae","Campylocentrum","crassirhizum","Campylocentrum crassirhizum","Hoehne",NA,"2019","02",NA,"Castro, RM; Wardil, MV","s.n.","2018","06","28","Southern America","Brasil","Minas Gerais","Mariana",NA,"-43.475944","-20.16575","-43.475944","-20.16575",NA,NA,"Herbácea epífita; Floresta estacional semidecidual","BHCB197253",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2020-12-11 11:44:21-03","UFMG","BHCB","197256","PreservedSpecimen","Plantae","Monocotyledon","Orchidaceae","Campylocentrum","crassirhizum","Campylocentrum crassirhizum","Hoehne",NA,"2019","02",NA,"Castro, RM; Wardil, MV","76","2018","02","08","Southern America","Brasil","Minas Gerais","Mariana",NA,"-43.484083","-20.168972","-43.484083","-20.168972","915","915","Herbácea epífita; Floresta estacional semidecidual","BHCB197256",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2020-12-11 11:44:21-03","UFMG","BHCB","23733","PreservedSpecimen","Plantae","Monocotyledon","Orchidaceae","Campylocentrum","crassirhizum","Campylocentrum crassirhizum","Hoehne",NA,"2016","12","13","Tameirão Neto, E; Werneck, MS","835","1991","12",NA,"Southern America","Brasil","Minas Gerais","Bonsucesso","Macaia; Fazenda Porto Velho.",NA,NA,NA,NA,NA,NA,"Mata epifítico.; Mata epifítico.","BHCB009166",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2020-12-11 11:44:21-03","UFMG","BHCB","95356","PreservedSpecimen","Plantae","Monocotyledon","Orchidaceae","Campylocentrum","crassirhizum","Campylocentrum crassirhizum","Hoehne",NA,"2016","12","13","Echternacht, LA; Dornas, T","651","2004","09","25","Southern America","Brasil","Minas Gerais","Carmópolis de Minas","Estação Ecológica da Mata do Cedro","-44.606678","-20.450561","-44.606678","-20.450561","821","821","Epífita em Floresta Estacional Semidecidual. Frutos verdes.; Epífita, frutos verdes.; Floresta Estacional Semidecidual.","BHCB001089","BHCB001089",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2020-12-11 11:44:21-03","UFMG","BHCB","23822","PreservedSpecimen","Plantae","Monocotyledon","Orchidaceae","Campylocentrum","crassirhizum","Campylocentrum crassirhizum","Hoehne",NA,NA,NA,NA,"Borba, EL","114","1999","12","22","Southern America","Brasil","Minas Gerais","São Gonçalo do Rio Abaixo","EPDA-Peti","-43.3622016906738","-19.826099395752",NA,NA,NA,NA,"Mata secundária; epífita, herbácea. Flores cor creme com ápice do perianto branco, epífita em Ficus sp.. (BHCB n 22.173).; Epífita, herbácea. Flores cor creme com ápice do perianto branco, epífita em Ficus sp.. (BHCB n 22.173).; Mata","BHCB009157",NA,"17525","auto",NA,NA,NA,NA,NA,NA,NA,NA
"57","2020-12-11 11:44:21-03","UFMG","BHCB","60120","PreservedSpecimen","Plantae","Monocotyledon","Orchidaceae","Campylocentrum","crassirhizum","Campylocentrum crassirhizum","Hoehne",NA,"2016","12","13","Lombardi, JA","4394","2001","06","01","Southern America","Brasil","Minas Gerais","Camanducaia","Mata do Vaga","-46.1446990966797","-22.7553005218506",NA,NA,"1160","1160","Interior de mata secundária de altitude. Erva epífita, frutos imaturos verdes.; Erva epífita, frutos imaturos verdes.; Interior de mata secundária de altitude.","BHCB009168",NA,"22140","auto",NA,NA,NA,NA,NA,NA,NA,NA
"58","2020-12-11 11:44:21-03","UFMG","BHCB","53118","PreservedSpecimen","Plantae","Monocotyledon","Orchidaceae","Campylocentrum","crassirhizum","Campylocentrum crassirhizum","Hoehne",NA,"2016","12","13","Mota, RC da","113","1999","12","04","Southern America","Brasil","Minas Gerais","Catas Altas","Serra do Caraça","-43.4075012207031","-20.0746994018555",NA,NA,NA,NA,"Coletada como epífita em mata. Flores brancas.; Coletada como epífita em mata. Flores brancas.","BHCB009162",NA,"11966","auto",NA,NA,NA,NA,NA,NA,NA,NA
"59","2019-04-07 09:00:00-03","MO","MOBOT","101123851","PreservedSpecimen","Plantae",NA,"Orchidaceae","Campylocentrum","crassirhizum","Campylocentrum crassirhizum","Hoehne","fide Pessoa & Alves",NA,NA,NA,"Iglesias, Francisco de Assis","Iglesias s.n.","1940","2",NA,"South America","Brazil","São Paulo",NA,"São José de Barreiras, epifítica sobre Mirtácea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Holotype","1",NA,NA,NA
"60","2020-07-10 09:48:12-03","MBML","MBML-HERBARIO","38367",NA,"Plantae",NA,"Orchidaceae","Campylocentrum","crassirhizum","Campylocentrum crassirhizum","Hoehne","E. Pessoa/29-VIII-2013",NA,NA,NA,"D.R. Couto; R.E.Altoé","630","2008","07","10",NA,"Brasil","Espírito Santo","Alegre","São João do Norte","-41.5331001281738","-20.763599395752",NA,NA,"198","198","Epífita, frutos verdes, vegetando próximo ao curso d'água. Ilha fluvial, barragem de derivação.","MBML038367","MBML038367","26101","auto",NA,NA,NA,NA,NA,NA,NA,NA
"61","2020-07-10 09:48:12-03","MBML","MBML-HERBARIO","39705",NA,"Plantae",NA,"Orchidaceae","Campylocentrum","crassirhizum","Campylocentrum crassirhizum","Hoehne","E. Pessoa/29-VIII-2013",NA,NA,NA,"T. M. Rodrigues; G. Dambroz","7","2005","06","25",NA,"Brasil","Espírito Santo","Linhares","Regência, mata seca de restinga, fragmento da lagoa Parda, próx. a Petrobrás","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"Epífita, monopodial e frutos verdes","MBML039705","MBML039705","48094","auto",NA,NA,NA,NA,NA,NA,NA,NA
"62","2020-07-10 09:48:12-03","MBML","MBML-HERBARIO","47141",NA,"Plantae",NA,"Orchidaceae","Campylocentrum","crassirhizum","Campylocentrum crassirhizum","Hoehne",NA,NA,NA,NA,"Chiron","13121","2013","03","04",NA,"Brasil","Espírito Santo","Santa Maria de Jetibá",NA,"-40.7461013793945","-20.040599822998",NA,NA,"615","615",NA,"MBML047141","MBML047141","31867","auto",NA,NA,NA,NA,NA,NA,NA,NA
"63","2020-07-10 09:48:12-03","MBML","MBML-HERBARIO","12536",NA,"Plantae",NA,"Orchidaceae","Campylocentrum","crassirhizum","Campylocentrum crassirhizum","Hoehne","C.N.Fraga & R.Vervloet/2002",NA,NA,NA,"V. Demuner; et al","1051","2000","05","11",NA,"Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389","40W31'49","19S58'17",NA,NA,"Epífita, flor alaranjada. Final da trilha da cachoeira.","MBML012536","MBML012536",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2020-07-10 09:48:12-03","MBML","MBML-HERBARIO","13320",NA,"Plantae",NA,"Orchidaceae","Campylocentrum","crassirhizum","Campylocentrum crassirhizum","Hoehne","E. Pessoa/29-VIII-2013",NA,NA,NA,"C. N. de Fraga","703","2000","08","13",NA,"Brasil","Espírito Santo","Linhares","Reserva Florestal de Linhares","-40.063611","-19.1375","40W3'49","19S8'15",NA,NA,"Mata de Mussununga. Epífita, escandente, frutos verdes, e cálice e corola persistente.","MBML013320","MBML013320",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2020-07-10 09:48:12-03","MBML","MBML-HERBARIO","16408",NA,"Plantae",NA,"Orchidaceae","Campylocentrum","crassirhizum","Campylocentrum crassirhizum","Hoehne","E. Pessoa/29-VIII-2013",NA,NA,NA,"C. N. de Fraga","553","1999","11","19",NA,"Brasil","Espírito Santo","Conceição da Barra","Parque Estadual de Itaúnas","-39.695278","-18.405556","39W41'43","18S24'20",NA,NA,"Formação de restinga pós-praia. Epífito, escandente. Frutos verdes com partes de cálice e corola ainda aderidos.","MBML016408","MBML016408",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2020-07-10 09:48:12-03","MBML","MBML-HERBARIO","16710",NA,"Plantae",NA,"Orchidaceae","Campylocentrum","crassirhizum","Campylocentrum crassirhizum","Hoehne","A.P.Fontana & R.R.Vervloet/02",NA,NA,NA,"A. P. Fontana; et al","363","2002","06","09",NA,"Brasil","Espírito Santo","Santa Teresa","São Lourenço","-40.620556","-19.931111","40W37'14","19S55'52",NA,NA,"Epífita, frutos verdes. Raízes verdes com pintas brancas.","MBML016710","MBML016710",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2020-07-10 09:48:12-03","MBML","MBML-HERBARIO","18886",NA,"Plantae",NA,"Orchidaceae","Campylocentrum","crassirhizum","Campylocentrum crassirhizum","Hoehne","E. Pessoa/29-VIII-2013",NA,NA,NA,"A. P. Fontana; et al","211","2001","10","25",NA,"Brasil","Espírito Santo","Santa Teresa","São João de Petrópolis, E.A.F.S.T.","-40.681389","-19.805556","40W40'53","19S48'20",NA,NA,"Folhas verdes, articuladas; frutos axiais verdes. Herbi.","MBML018886","MBML018886",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-07-10 09:48:12-03","MBML","MBML-HERBARIO","20080",NA,"Plantae",NA,"Orchidaceae","Campylocentrum","crassirhizum","Campylocentrum crassirhizum","Hoehne","E. Pessoa/29-VIII-2013",NA,NA,NA,"L. Kollmann; et al","6036","2003","03","13",NA,"Brasil","Espírito Santo","Santa Maria de Jetibá","Terreno de Reinaldo Berger","-40.780556","-20.067222","40W46'50","20S4'2",NA,NA,"Epífita, frutos verdes.","MBML020080","MBML020080",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2020-07-10 09:48:12-03","MBML","MBML-HERBARIO","20830",NA,"Plantae",NA,"Orchidaceae","Campylocentrum","crassirhizum","Campylocentrum crassirhizum","Hoehne","Fraga & Berger/30-10-2003",NA,NA,NA,"M. V. S. Berger; et al","94","2003","05","18",NA,"Brasil","Espírito Santo","Santa Maria de Jetibá","Pedra do Garrafão","-40.924167","-20.176944","40W55'27","20S10'37",NA,NA,"Epífita, árvore derrubada em clareira, no sol, com fruto.","MBML020830","MBML020830",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-07-10 09:48:12-03","MBML","MBML-HERBARIO","20997",NA,"Plantae",NA,"Orchidaceae","Campylocentrum","crassirhizum","Campylocentrum crassirhizum","Hoehne","A. P. Fontana/28-03-2004",NA,NA,NA,"A. P. Fontana; et al","519","2003","03","09",NA,"Brasil","Espírito Santo","Fundão","Goiapaba-Açu","-40.472222","-19.914167","40W28'20","19S54'51",NA,NA,"Epífita, flores com ápice branco e base ocre.","MBML020997","MBML020997",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2020-09-03 12:03:27-03","MBML","MBML-HERBARIO","40410",NA,"Plantae",NA,"Orchidaceae","Campylocentrum","crassirhizum","Campylocentrum crassirhizum","Hoehne","E. Pessoa/29-VIII-2013",NA,NA,NA,"V.C. Manhães; A.P. Fontana; D.R. Couto","100","2008","08","05",NA,"Brasil","Espírito Santo","Alegre","São João do Norte, PCH Santa Fé, Reservatório de Derivação, Ilha pluvial do Rio Braço Norte","-41.496111","-20.668611","41W29'46","20S40'7",NA,NA,"Folhas verdes. Frutos verdes. Inflorescência jovem","MBML040410","MBML040410",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2020-07-10 09:48:12-03","MBML","MBML-HERBARIO","50411",NA,"Plantae",NA,"Orchidaceae","Campylocentrum","crassirhizum","Campylocentrum crassirhizum","Hoehne",NA,NA,NA,NA,"A.D. Ferreira; P.J. Coelho","247","2015","04","11",NA,"Brasil","Espírito Santo","Santa Teresa","RPPN Vale do Sol, Floresta Ombrófila Densa, borda da mata, morro do eucalipto cachorro","-40.533333","-19.95","40W32'0","19S57'0",NA,NA,"Orquídea epífita, capsulas maduras, folhas e frutos coloração verdes","MBML050411","MBML050411",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2020-07-10 09:48:12-03","MBML","MBML-HERBARIO","50412",NA,"Plantae",NA,"Orchidaceae","Campylocentrum","crassirhizum","Campylocentrum crassirhizum","Hoehne",NA,NA,NA,NA,"A.D. Ferreira; P.J. Coelho","252","2015","04","11",NA,"Brasil","Espírito Santo","Santa Teresa","RPPN Vale do Sol, Floresta Ombrófila Densa, borda da mata, morro do eucalipto cachorro","-40.533333","-19.95","40W32'0","19S57'0",NA,NA,"Orquídea epífita, flores minúsculas abertas","MBML050412","MBML050412",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2020-07-10 09:48:12-03","MBML","MBML-HERBARIO","41513",NA,"Plantae",NA,"Orchidaceae","Campylocentrum","crassirhizum","Campylocentrum crassirhizum","Hoehne","E. Pessoa/29-VIII-2013",NA,NA,NA,"J. Freitas","10","2010","01","08",NA,"Brasil","Espírito Santo","Santa Maria de Jetibá","São José do Rio Claro. Prop. Alfredo Renok, cafezal.","-40.614883","-20.345783","40W36'53,58","20S20'44,82",NA,NA,"Epífita em Coffea arabica L. Flores verdes e brancas","MBML041513","MBML041513",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2020-07-10 09:48:12-03","MBML","MBML-HERBARIO","12803",NA,"Plantae",NA,"Orchidaceae","Campylocentrum","crassirhizum","Campylocentrum crassirhizum","Hoehne","Fraga/10-11-2002",NA,NA,NA,"C. N. de Fraga","531","1999","10","28",NA,"Brasil","Espírito Santo","Cariacica","Divisa com Reserva de Duas Bocas","-40.4199981689453","-20.2639007568359",NA,NA,NA,NA,"Mata Atlântica de encosta, local com bastantes afloramentos rochosos no interior da floresta. Epífita, flores brancas.","MBML012803","MBML012803","18507","auto",NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-04 11:06:01-03","UFRB","HURB","22882","PreservedSpecimen","Plantae",NA,"Orchidaceae","Campylocentrum","crassirhizum","Campylocentrum crassirhizum","Hoehne",NA,NA,NA,NA,"Santos, C.; Cerqueira, L.O.; Costa, G. & Martins, M.L.L.","43","2019","03","12",NA,"Brasil","Bahia","Cabaceiras do Paraguaçu","Serra do Aporá; Aporá, Zona rural de Muritiba","-39.175","-12.731389","39º10'30W","12º43'53S",NA,NA,NA,"HURB000022882",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2017-11-24 14:11:52-02","UFLA","ESAL","26516","S","Plantae",NA,"Orchidaceae","Campylocentrum","crassirhizum","Campylocentrum crassirhizum","Hoehne",NA,NA,NA,NA,"Melo, PHA","4309",NA,NA,NA,NA,"Brasil","Minas Gerais","Mariana e Catas Altas, MG","Vale",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2019-06-10 10:11:19-03","FZB-BH","BHZB","5813","S","Plantae",NA,"Orchidaceae","Campylocentrum","crassirhizum","Campylocentrum crassirhizum",NA,"E, Pessoa","2014","06",NA,"Rezende, S.G.","429","2006","01","05",NA,"Brasil","MG","Ouro Preto","Área da CVRD, região de Potreiro, Coord.: UTM Lat. 7.743.949 e Long. 615.741","-43.890833","-20.399167","43W 53' 27","20S 23' 57",NA,NA,"Epífita. Doação de duplicata para Herbário UFP.Identificada anteriormente como Campylocentrum micranthum (Lindl.) Rolfe por R.C.Mota em 09/2006",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-01-26 13:56:57-03","IMA","MAC","31321","PreservedSpecimen","Plantae",NA,"Orchidaceae","Campylocentrum","crassirhizum","Campylocentrum crassirhizum","Hoehne","W.T.C.C.Santos; V.Brito","2019","05","30","Chagas-Mota","31","2007","09","13",NA,"Brasil","Alagoas","Girau do Ponciano","Serra das Mãos, Serra limite com Traipu.","-36.949997","-9.733333","-36.949997","-9.733333",NA,NA,"Epífita. Frutos verdes.; Brejo de Altitude.","MAC0031321",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-01-26 13:56:57-03","IMA","MAC","26763","PreservedSpecimen","Plantae",NA,"Orchidaceae","Campylocentrum","crassirhizum","Campylocentrum crassirhizum","Hoehne","M.C.S.Mota","2018",NA,NA,"M.C.S.Mota","12743","2015","11","25",NA,"Brasil","Alagoas","Tanque D'Arca","RPPN Santa Fé.","-36.422006","-9.566472","-36.422006","-9.566472",NA,NA,"Epífita. Frutos imaturos verdes.; Mata Atlântica.","MAC0026763",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-01-26 13:56:57-03","IMA","MAC","31220","PreservedSpecimen","Plantae",NA,"Orchidaceae","Campylocentrum","crassirhizum","Campylocentrum crassirhizum","Hoehne","W.T.C.C.Santos; V.Brito","2019","05","30","Chagas-Mota","19","2007","08","30",NA,"Brasil","Alagoas","Maceió","Serra da Saudinha, Fazenda Cela.","-35.708947","-9.649842","-35.708947","-9.649842",NA,NA,"Epífita. Flores cremes com base alaranjada.; Floresta Pluvial Atlântica. Encosta.","MAC0031220",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2021-01-28 11:37:22-03","IMA","MAC","31902","PreservedSpecimen","Plantae",NA,"Orchidaceae","Campylocentrum","crassirhizum","Campylocentrum crassirhizum","Hoehne","V.Brito","2019","04","23","Chagas-Mota","144","2007","11","27",NA,"Brasil","Alagoas","Maceió","Serra da Saudinha, Fazenda Cela.","-35.708947","-9.649847","-35.708947","-9.649847",NA,NA,"Erva epífita, frutos verdes.; Floresta Pluvial Atlântica - Mata de Encosta","MAC0031902",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2021-01-26 13:56:57-03","IMA","MAC","33519","PreservedSpecimen","Plantae",NA,"Orchidaceae","Campylocentrum","crassirhizum","Campylocentrum crassirhizum","Hoehne","W.T.C.C.Santos; V.Brito","2019","05","30","Chagas-Mota","544","2008","04","20",NA,"Brasil","Alagoas","Viçosa","Serra Dois Irmãos, Margem do Rio Paraíba do Meio.","-36.306389","-9.384944","-36.306389","-9.384944",NA,NA,"Epífita. Flores cremes; frutos verdes.; Floresta Pluvial Atlântica.","MAC0033519",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2021-01-26 13:56:57-03","IMA","MAC","33574","PreservedSpecimen","Plantae",NA,"Orchidaceae","Campylocentrum","crassirhizum","Campylocentrum crassirhizum","Hoehne","W.T.C.C.Santos; V.Brito","2019","05","30","Chagas-Mota","545","2008","04","15",NA,"Brasil","Alagoas","Palmeira dos Índios","Serra das Pias.","-36.633056","-9.405833","-36.633056","-9.405833",NA,NA,"Epífita. Flores cremes.; Brejo de Altitude.","MAC0033574",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2021-01-26 13:56:57-03","IMA","MAC","33575","PreservedSpecimen","Plantae",NA,"Orchidaceae","Campylocentrum","crassirhizum","Campylocentrum crassirhizum","Hoehne","W.T.C.C.Santos; V.Brito","2019","05","30","Chagas-Mota","546","2008","04","24",NA,"Brasil","Alagoas","Murici","Águas Belas.","-35.941944","-9.309444","-35.941944","-9.309444",NA,NA,"Epífita. Flores cremes.; Mata Pluvial Atlântica.","MAC0033575",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2021-01-26 13:56:57-03","IMA","MAC","37591","PreservedSpecimen","Plantae",NA,"Orchidaceae","Campylocentrum","crassirhizum","Campylocentrum crassirhizum","Hoehne","W.T.C.C.Santos; V.Brito","2019","05","30","M.Souza-Leão; F.Pinto","32","2009","05",NA,NA,"Brasil","Alagoas","Maceió","Serra da Saudinha.","-35.735556","-9.442778","-35.735556","-9.442778",NA,NA,"Epífita em Eugenia sp. a 2 m do solo.; Mata Atlântica.","MAC0037591",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2021-01-28 11:37:22-03","IMA","MAC","39387","PreservedSpecimen","Plantae",NA,"Orchidaceae","Campylocentrum","crassirhizum","Campylocentrum crassirhizum","Hoehne","V.Brito","2019","04","23","M.S.Leão; F.Pinto","05","2009","02","26",NA,"Brasil","Alagoas","Mar Vermelho.",NA,"-36.382306","-9.480367","-36.382306","-9.480367","320","320","Epífita a 2m do solo. Flores amarelas.; Pomar.","MAC0039387",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2021-01-26 13:56:57-03","IMA","MAC","40081","PreservedSpecimen","Plantae",NA,"Orchidaceae","Campylocentrum","crassirhizum","Campylocentrum crassirhizum","Hoehne","V.Brito","2019","04","23","F.P.Neto; et al.","29","2009","06","28",NA,"Brasil","Alagoas","Passo de Camaragibe","Fazenda Santa Justina.","-35.489936","-9.242953","-35.489936","-9.242953",NA,NA,"Epífita ca. 2 m de altura do solo.","MAC0040081",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2021-01-26 13:56:57-03","IMA","MAC","41465","PreservedSpecimen","Plantae",NA,"Orchidaceae","Campylocentrum","crassirhizum","Campylocentrum crassirhizum","Hoehne","V.Brito","2019","04","23","Chagas-Mota; A.I.L.Pinheiro; S.Cavalcanti","3591","2009","05","08",NA,"Brasil","Alagoas","Mar Vermelho","Fazenda Canadá.","-36.382306","-9.480367","-36.382306","-9.480367",NA,NA,"Epífita. Flores cremes.; Mata Pluvial Atlântica.","MAC0041465",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2021-01-26 13:56:57-03","IMA","MAC","42724","PreservedSpecimen","Plantae",NA,"Orchidaceae","Campylocentrum","crassirhizum","Campylocentrum crassirhizum","Hoehne","V.Brito","2019","04","23","Chagas-Mota; M.B.Santos; E.G.Santos Júnior","4244","2009","07","10",NA,"Brasil","Alagoas","Santana do Ipanema","Serra do Gugi.","-37.248353","-9.370411","-37.248353","-9.370411",NA,NA,"Epífita. Frutos verdes.; Brejo de Altitude.","MAC0042724",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2021-01-26 13:56:57-03","IMA","MAC","42930","PreservedSpecimen","Plantae",NA,"Orchidaceae","Campylocentrum","crassirhizum","Campylocentrum crassirhizum","Hoehne","V.Brito","2019","04","23","Chagas-Mota; D.S.Correia; C.S.S.Barros","4434","2009","07","28",NA,"Brasil","Alagoas","Chã Preta","Serra Lisa.","-36.284775","-9.241017","-36.284775","-9.241017",NA,NA,"Epífita. Frutos verdes.; Mata Pluvial Atlântica.","MAC0042930",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2021-01-26 13:56:57-03","IMA","MAC","50499","PreservedSpecimen","Plantae",NA,"Orchidaceae","Campylocentrum","crassirhizum","Campylocentrum crassirhizum","Hoehne","W.T.C.C.Santos; V.Brito","2019","05","30","Chagas-Mota","9538","2010","11","20",NA,"Brasil","Alagoas","Tanque D'Arca","RPPN Cachoeira.","-36.414789","-9.560222","-36.414789","-9.560222",NA,NA,"Epífita. Fruto verde.; Mata Atlântica.","MAC0050499",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
