"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","continentOcean","country","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","scientificNameAuthorship","identifiedBy","year","month","day","stateProvince","county","coordinatePrecision","geoFlag","infraspecificEpithet","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","sex","class","relatedCatalogItem","individualCount","fieldNumber","previousCatalogNumber"
"277","2020-02-08 10:30:25-03","NBC","NL-BOTANY","U.1389069","PreservedSpecimen","Plantae",NA,"Sapindales","Meliaceae","Cedrela","odorata","Cedrela odorata",NA,"Breteler FJ",NA,"Southern America","Venezuela","near Mérida. Roadside.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1389069 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1389069","NL-U1389069","L.",NA,"1963","11","24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"278","2020-02-08 10:30:25-03","NBC","NL-BOTANY","U.1389070","PreservedSpecimen","Plantae",NA,"Sapindales","Meliaceae","Cedrela","odorata","Cedrela odorata",NA,"Wurdack JJ; Monachino JV",NA,"Southern America","Venezuela","Serrania Imataca, Territorio Delta Amacuro, Forest 2-6km southwest of Rio Guanamo.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1389070 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1389070","NL-U1389070","L.",NA,"1955","11","22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"279","2020-02-08 10:30:25-03","NBC","NL-BOTANY","U.1389071","PreservedSpecimen","Plantae",NA,"Sapindales","Meliaceae","Cedrela","odorata","Cedrela odorata",NA,"Krukoff BA",NA,"Southern America","Bolivia","Department of La Paz: Province of Larecaja: Tuiri (near Mapiri, on left bank of Rio Mapiri).",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1389071 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1389071","NL-U1389071","L.",NA,"1939","09","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"280","2020-02-08 10:30:25-03","NBC","NL-BOTANY","U.1389118","PreservedSpecimen","Plantae",NA,"Sapindales","Meliaceae","Cedrela","odorata","Cedrela odorata",NA,"Krukoff BA",NA,"Southern America","Brazil","Basin of Rio Madeira, State of Amazonas, Municipality Humayta near tres Casas.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1389118 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1389118","NL-U1389118","L.",NA,"1934","09","14","Amazonas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"281","2020-02-08 10:30:25-03","NBC","NL-BOTANY","U.1389119","PreservedSpecimen","Plantae",NA,"Sapindales","Meliaceae","Cedrela","odorata","Cedrela odorata",NA,"Ducke A",NA,"Southern America","Brazil","Prope Lacum salgado fluminis trombeto inferririo(cer. Para).",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1389119 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1389119","NL-U1389119","L.",NA,"1919","10","22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"282","2020-02-08 10:30:25-03","NBC","NL-BOTANY","U.1389120","PreservedSpecimen","Plantae",NA,"Sapindales","Meliaceae","Cedrela","odorata","Cedrela odorata",NA,"Krukoff BA",NA,"Southern America","Brazil","Basin of Rio Madeira Rio Madeira",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1389120 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1389120","NL-U1389120","L.",NA,"1931","12","01","Mato Grosso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"283","2020-02-08 10:30:25-03","NBC","NL-BOTANY","U.1389121","PreservedSpecimen","Plantae",NA,"Sapindales","Meliaceae","Cedrela","odorata","Cedrela odorata",NA,"Tatto L",NA,"Southern America","Brazil","near Rio de Janeiro.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1389121 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1389121","NL-U1389121","L.",NA,"1941","01","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"284","2020-02-08 10:30:25-03","NBC","NL-BOTANY","U.1389122","PreservedSpecimen","Plantae",NA,"Sapindales","Meliaceae","Cedrela","odorata","Cedrela odorata",NA,"Prance GT; Hill RJ; Pennington TD; Ramos JM",NA,"Southern America","Brazil","plants of Brazilian Amazonia, State of Amazonas, Rio Javari, Boa Vista above Paumari, flooded river bank.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1389122 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1389122","NL-U1389122","L.",NA,"1976","10","29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"285","2020-02-08 10:30:25-03","NBC","NL-BOTANY","U.1389123","PreservedSpecimen","Plantae",NA,"Sapindales","Meliaceae","Cedrela","odorata","Cedrela odorata",NA,"Ducke A",NA,"Southern America","Brazil","Plantas do Brasil, Estado do Ceara. Fortaleza,Sao Geraldo, n'um velho sitio.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1389123 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1389123","NL-U1389123","L.",NA,"1956","03","07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"286","2020-02-08 10:30:25-03","NBC","NL-BOTANY","U.1389131","PreservedSpecimen","Plantae",NA,"Sapindales","Meliaceae","Cedrela","odorata","Cedrela odorata",NA,"Ducke A",NA,"Southern America","Brazil","Procedencia, Macapa (civ,Dara) silva inundabili ad ripes flum Matapy.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1389131 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1389131","NL-U1389131","L.",NA,"1926","04","30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"287","2020-02-08 10:30:25-03","NBC","NL-BOTANY","U.1389134","PreservedSpecimen","Plantae",NA,"Sapindales","Meliaceae","Cedrela","odorata","Cedrela odorata",NA,"Gerling AH",NA,"Southern America","Surinam","Sectie 0",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1389134 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1389134","NL-U1389134","L.","Styles BT","1918","08","21","Brokopondo",NA,NA,NA,NA,"1980","12","01",NA,NA,NA,"Magnoliopsidae","U 0214773",NA,NA,NA
"288","2020-02-08 10:30:25-03","NBC","NL-BOTANY","U.1389135","PreservedSpecimen","Plantae",NA,"Sapindales","Meliaceae","Cedrela","odorata","Cedrela odorata",NA,"Ducke A",NA,"Southern America","Brazil","Procedencia humayte, rio Madeira ( civ Amazones) silva periodice inudabils.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1389135 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1389135","NL-U1389135","L.",NA,"1936","06","23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"289","2020-02-08 10:30:25-03","NBC","NL-BOTANY","U.1389140","PreservedSpecimen","Plantae",NA,"Sapindales","Meliaceae","Cedrela","odorata","Cedrela odorata",NA,"Pennington TD; Prance GT; Hill R; Ramos J",NA,"Southern America","Brazil","Brazil, Amazonas, 200m up river Javari from Tabatinga, Tambaqui, Flat varzea forest.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1389140 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1389140","NL-U1389140","L.",NA,"1976","10","18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"290","2020-02-08 10:30:25-03","NBC","NL-BOTANY","U.1389144","PreservedSpecimen","Plantae",NA,"Sapindales","Meliaceae","Cedrela","odorata","Cedrela odorata",NA,"Stahel G; Woodherbarium Surinam",NA,"Southern America","Surinam","Sectie O.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1389144 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1389144","NL-U1389144","L.",NA,"1942","12","01","Brokopondo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0214771",NA,NA,NA
"291","2020-02-08 10:30:25-03","NBC","NL-BOTANY","U.1389145","PreservedSpecimen","Plantae",NA,"Sapindales","Meliaceae","Cedrela","odorata","Cedrela odorata",NA,"Elburg JP; Roberts L",NA,"Southern America","Surinam","Suriname, Mapane area",NA,NA,NA,NA,NA,"On loam.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1389145 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1389145","NL-U1389145","L.","Styles BT","1970","09","03",NA,NA,NA,NA,NA,"1980","12","01",NA,NA,NA,"Magnoliopsidae","U 0183255",NA,NA,NA
"292","2020-02-08 10:30:25-03","NBC","NL-BOTANY","U.1389146","PreservedSpecimen","Plantae",NA,"Sapindales","Meliaceae","Cedrela","odorata","Cedrela odorata",NA,"Mori SA; Gracie CA; Flynn L; Pagels S; James C; et al.",NA,"Southern America","French Guiana","La Fumee mountain trail between ONF Carbet and route de Belizon. On ridge W of ONF Carbet.","-53.2","3.616667",NA,NA,NA,"Non-flooded moist forest. On ridge<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1389146 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1389146","NL-U1389146","L.","Mori SA","1988","08","28",NA,NA,NA,NA,NA,NA,NA,NA,"-53.2","3.616667",NA,"Magnoliopsidae","U 0214760",NA,NA,NA
"293","2020-02-08 10:30:25-03","NBC","NL-BOTANY","U.1389148","PreservedSpecimen","Plantae",NA,"Sapindales","Meliaceae","Cedrela","odorata","Cedrela odorata",NA,"Ducke A",NA,"Southern America","Brazil","Procedencia Braganca (Civ, Para).",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1389148 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1389148","NL-U1389148","L.",NA,"1923","01","09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"294","2020-02-08 10:30:25-03","NBC","NL-BOTANY","WAG.1096526","PreservedSpecimen","Plantae",NA,"Sapindales","Meliaceae","Cedrela","odorata","Cedrela odorata",NA,"Stahel G; Woodherbarium Surinam",NA,"Southern America","Surinam","Carel Farncois, Lower Saramacca R.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1096526 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1096526","NL-WAG1096526","L.",NA,"1942","11","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"295","2020-02-08 10:30:25-03","NBC","NL-BOTANY","WAG.1096529","PreservedSpecimen","Plantae",NA,"Sapindales","Meliaceae","Cedrela","odorata","Cedrela odorata",NA,"Breteler FJ",NA,"Southern America","Venezuela","Estadio de Mérida.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1096529 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1096529","NL-WAG1096529","L.",NA,"1966","01","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"296","2020-02-08 10:30:25-03","NBC","NL-BOTANY","WAG.1096530","PreservedSpecimen","Plantae",NA,"Sapindales","Meliaceae","Cedrela","odorata","Cedrela odorata",NA,"Breteler FJ",NA,"Southern America","Venezuela","Estadio de Mérida.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1096530 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1096530","NL-WAG1096530","L.",NA,"1966","01","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"297","2020-02-08 10:30:25-03","NBC","NL-BOTANY","WAG.1096531","PreservedSpecimen","Plantae",NA,"Sapindales","Meliaceae","Cedrela","odorata","Cedrela odorata",NA,"Schulz JP",NA,"Southern America","Surinam","Hoog droogland bos Jodensavanne-Mapanegebied.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1096531 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1096531","NL-WAG1096531","L.",NA,"1960","01","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"298","2020-02-08 10:30:25-03","NBC","NL-BOTANY","WAG.1096532","PreservedSpecimen","Plantae",NA,"Sapindales","Meliaceae","Cedrela","odorata","Cedrela odorata",NA,"Breteler FJ",NA,"Southern America","Venezuela","Estadio de Mérida.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1096532 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1096532","NL-WAG1096532","L.",NA,"1966","01","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"299","2020-02-08 10:30:25-03","NBC","NL-BOTANY","WAG.1096533","PreservedSpecimen","Plantae",NA,"Sapindales","Meliaceae","Cedrela","odorata","Cedrela odorata",NA,"Breteler FJ",NA,"Southern America","Venezuela","Estadio de Mérida.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1096533 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1096533","NL-WAG1096533","L.",NA,"1966","01","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"300","2020-02-08 10:30:25-03","NBC","NL-BOTANY","WAG.1096534","PreservedSpecimen","Plantae",NA,"Sapindales","Meliaceae","Cedrela","odorata","Cedrela odorata",NA,"Breteler FJ",NA,"Southern America","Venezuela","Estadio de Mérida.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1096534 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1096534","NL-WAG1096534","L.",NA,"1966","01","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"301","2020-02-08 10:30:25-03","NBC","NL-BOTANY","WAG.1096537","PreservedSpecimen","Plantae",NA,"Sapindales","Meliaceae","Cedrela","odorata","Cedrela odorata",NA,"Breteler FJ",NA,"Southern America","Venezuela","near Mérida. Roadside.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1096537 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1096537","NL-WAG1096537","L.",NA,"1963","11","24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"302","2020-02-08 10:30:25-03","NBC","NL-BOTANY","WAG.1096538","PreservedSpecimen","Plantae",NA,"Sapindales","Meliaceae","Cedrela","odorata","Cedrela odorata",NA,"Breteler FJ",NA,"Southern America","Venezuela","near Mérida. Roadside.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1096538 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1096538","NL-WAG1096538","L.",NA,"1963","11","24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"303","2020-02-08 10:30:25-03","NBC","NL-BOTANY","WAG.1096539","PreservedSpecimen","Plantae",NA,"Sapindales","Meliaceae","Cedrela","odorata","Cedrela odorata",NA,"Breteler FJ",NA,"Southern America","Venezuela","near Mérida. Roadside.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1096539 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1096539","NL-WAG1096539","L.",NA,"1963","11","24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"304","2020-02-08 10:30:25-03","NBC","NL-BOTANY","WAG.1096541","PreservedSpecimen","Plantae",NA,"Sapindales","Meliaceae","Cedrela","odorata","Cedrela odorata",NA,"Stahel G; Woodherbarium Surinam",NA,"Southern America","Surinam","Carel Farncois, Lower Saramacca R.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1096541 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1096541","NL-WAG1096541","L.",NA,"1942","11","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"305","2020-02-08 10:30:25-03","NBC","NL-BOTANY","WAG.1096542","PreservedSpecimen","Plantae",NA,"Sapindales","Meliaceae","Cedrela","odorata","Cedrela odorata",NA,"Hall CJJ van",NA,"Southern America","Surinam",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1096542 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1096542","NL-WAG1096542","L.",NA,"1905","06","22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"306","2020-02-08 10:30:25-03","NBC","NL-BOTANY","WAG.1096544","PreservedSpecimen","Plantae",NA,"Sapindales","Meliaceae","Cedrela","odorata","Cedrela odorata",NA,"Stahel G; Woodherbarium Surinam",NA,"Southern America","Surinam","Sectie O.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1096544 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1096544","NL-WAG1096544","L.",NA,"1942","12","01","Brokopondo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"307","2020-02-08 10:30:25-03","NBC","NL-BOTANY","U.1389137","PreservedSpecimen","Plantae",NA,"Sapindales","Meliaceae","Cedrela","odorata","Cedrela odorata",NA,"Andel TR van; Thomas E; Smeets MAJP; Jagher A de",NA,"Southern America","Guyana",NA,"-59.7","7.366667",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1389137 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1389137","NL-U1389137","L.","Pennington TD","1996","09","27","North West District",NA,NA,NA,NA,NA,NA,NA,"-59.7","7.366667",NA,"Magnoliopsidae","U 0088192",NA,NA,NA
"308","2020-02-08 10:30:25-03","NBC","NL-BOTANY","U.1389127","PreservedSpecimen","Plantae",NA,"Sapindales","Meliaceae","Cedrela","odorata","Cedrela odorata",NA,"Krukoff BA",NA,"Southern America","Brazil","Basin of Rio Purus Rio Purus","-69","-9.333333",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1389127 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1389127","NL-U1389127","L.",NA,"1933","08","11","Acre",NA,NA,NA,NA,NA,NA,NA,"-69.0","-9.333333",NA,"Magnoliopsidae",NA,NA,NA,NA
"309","2020-02-08 10:30:24-03","NBC","NL-BOTANY","U 0275764","PreservedSpecimen","Plantae",NA,"Sapindales","Meliaceae","Cedrela","odorata","Cedrela odorata",NA,"Krukoff BA",NA,"Southern America","Brazil","Basin of Rio Purus Rio Purus","-69","-9.333333",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200275764 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0275764",NA,"L.",NA,"1933","08","11","Acre",NA,NA,NA,NA,NA,NA,NA,"-69.0","-9.333333",NA,"Magnoliopsidae","Uw19938",NA,NA,NA
"310","2020-02-08 10:30:25-03","NBC","NL-BOTANY","U.1389139","PreservedSpecimen","Plantae",NA,"Sapindales","Meliaceae","Cedrela","odorata","Cedrela odorata",NA,"Irwin HS; et al.",NA,"Southern America","Brazil","Territorio Amapa, Brasil Rio Oiapoque, in forest about 3km east of mouth of Rio Mutura.","-52.516667","2.566667",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1389139 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1389139","NL-U1389139","L.",NA,"1960","09","22","Amapá",NA,NA,NA,NA,NA,NA,NA,"-52.516667","2.566667",NA,"Magnoliopsidae",NA,NA,NA,NA
"311","2020-02-08 10:30:24-03","NBC","NL-BOTANY","U 0275203","PreservedSpecimen","Plantae",NA,"Sapindales","Meliaceae","Cedrela","odorata","Cedrela odorata",NA,"Irwin HS; et al.",NA,"Southern America","Brazil","Territorio Amapa, Brasil Rio Oiapoque, in forest about 3km east of mouth of Rio Mutura.","-52.516667","2.566667",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200275203 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0275203",NA,"L.",NA,"1960","09","22","Amapá",NA,NA,NA,NA,NA,NA,NA,"-52.516667","2.566667",NA,"Magnoliopsidae","Uw16962",NA,NA,NA
"312","2020-02-08 10:30:25-03","NBC","NL-BOTANY","L.2144367","PreservedSpecimen","Plantae",NA,"Sapindales","Meliaceae","Cedrela","paraguariensis","Cedrela paraguariensis",NA,"Martius CFP von",NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2144367 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2144367","NL-L2144367","Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"313","2020-02-08 10:30:25-03","NBC","NL-BOTANY","L.2144368","PreservedSpecimen","Plantae",NA,"Sapindales","Meliaceae","Cedrela","paraguariensis","Cedrela paraguariensis",NA,"Martius CFP von",NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2144368 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2144368","NL-L2144368","Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"314","2020-02-08 10:30:25-03","NBC","NL-BOTANY","L.2144369","PreservedSpecimen","Plantae",NA,"Sapindales","Meliaceae","Cedrela","paraguariensis","Cedrela paraguariensis",NA,"Unknown",NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2144369 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2144369","NL-L2144369","Mart.",NA,"1837","01","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"315","2020-02-08 10:30:25-03","NBC","NL-BOTANY","L.2144308","PreservedSpecimen","Plantae",NA,"Sapindales","Meliaceae","Cedrela","velloziana","Cedrela velloziana",NA,"Gardner G",NA,"Southern America","Brazil","Province of Ceará.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2144308 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2144308","NL-L2144308","M.Roem.",NA,"1839","06","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"316","2020-11-04 11:13:59-03","ESALQ","ESA","99884","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Meliaceae","Cedrela","odorata","Cedrela odorata",NA,"Carboni, M.","287.0",NA,"Brasil",NA,"-49.060001373291","-22.3099994659424",NA,NA,NA,NA,"ESA099884","ESA099884",NA,"Pastore, J.A.","2006","01","25","São Paulo","Bauru","29186","auto",NA,"2006","05","26",NA,NA,NA,NA,NA,NA,NA,NA
"317","2020-11-04 10:56:10-03","ESALQ","ESA","137668","PreservedSpecimen","Plantae",NA,NA,"Meliaceae","Cedrela","odorata","Cedrela odorata",NA,"J.L. Marcelo-Peña, F. Arroyo, L. Ccangahuala","10002.0",NA,"Perú","Dantas",NA,NA,NA,NA,NA,"Árbol de 23 m de alto, com 54 cm de diámetro","ESA137668",NA,"L.",NA,"2015","01","11","Pasco","Puerto Bermudez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318","2020-11-04 11:13:59-03","ESALQ","ESA","647","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Meliaceae","Cedrela","odorata","Cedrela odorata",NA,"Ferraz, L.K.",NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"ESA000647","ESA000647","L.","Ivanauskas, N.M.","1941","01","01",NA,NA,NA,NA,NA,"1994","06","24",NA,NA,NA,NA,NA,NA,NA,NA
"319","2020-11-04 11:13:59-03","ESALQ","ESA","132454","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Meliaceae","Cedrela","odorata","Cedrela odorata",NA,"Pereira, O.J. ; Espindula, E.","6429.0",NA,"Brasil",NA,"-40.6591987609863","-20.3633003234863",NA,NA,NA,NA,"ESA132454",NA,NA,"Flores, T.B.","2000","08","24","Espírito Santo","Domingos Martins","48150","auto",NA,"2014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320","2020-11-04 11:13:59-03","ESALQ","ESA","85768","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Meliaceae","Cedrela","odorata","Cedrela odorata",NA,"Melo, P.H.A. Versieux, L.M.","214.0",NA,"Brasil",NA,"-45.7113990783691","-20.1744003295898",NA,NA,NA,NA,"ESA085768","ESA085768","Blanco","Lombardi, J.A.","2002","11","16","Minas Gerais","Iguatama","23336","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321","2020-11-04 11:13:59-03","ESALQ","ESA","103657","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Meliaceae","Cedrela","odorata","Cedrela odorata",NA,"Gorenstein, M.R.","6143.0",NA,"Brasil",NA,"-49.5499992370605","-22.2900009155273",NA,NA,NA,NA,"ESA103657","ESA103657",NA,"Durigan, G. & Franco, G.A.D.C.","2005","06","15","São Paulo","Gália","23314","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
